PolicyRegParamNorm,AverageAbsQ,MaxEsReturn,MaxReturn,AveragePolicySurr,AverageAbsQYDiff,AverageForwardProgress,AverageQ,StdForwardProgress,AverageQLoss,AverageDiscountedReturn,AverageY,MinReturn,MinForwardProgress,MaxForwardProgress,StdEsReturn,MinEsReturn,Epoch,AverageEsReturn,StdReturn,AverageReturn,AverageAction,QFunRegParamNorm,AverageAbsY
27.3365,28.8744,-7.58839509555,-0.696222546827,-30.1347,1.07003390472,-0.0863667728294,28.8101,0.0517657261437,4.00374,-12.8864593291,28.8290817732,-74.7749238898,-0.344073681062,0.0142115570812,5.70020161457,-30.1847944037,181,-21.0803804316,10.6607144461,-21.1518255824,0.954521,69.1298,28.897206038
27.3935,29.2003,-1.89054665814,7.83941275938,-30.5593,1.07933870084,-0.0769184767546,29.143,0.0596409679519,4.30868,-11.6058781333,29.1622676104,-85.1435161024,-0.395092342357,0.0569730127382,10.6228143263,-29.8797309648,182,-17.0814062023,12.2849914397,-19.320714017,0.954216,69.3023,29.2218794542
27.4479,29.3668,5.13426481941,2.18662434474,-30.7151,1.09894182745,-0.0762792917853,29.3051,0.0524328584737,4.44178,-11.4988142839,29.3219611668,-49.851406279,-0.222169635376,0.0290341019877,14.4074488027,-52.1438646461,183,-17.5178455065,10.8073400022,-19.2242952544,0.953621,69.4452,29.3884791814
27.5179,29.4956,-8.98937709585,5.75655837679,-30.8896,1.06628972501,-0.0817341493519,29.439,0.0585977065009,4.20456,-12.1649033068,29.4605106001,-69.8893800573,-0.320791599162,0.0462897297142,7.3643837522,-34.5841784045,184,-22.8785152344,12.0532158122,-20.3114729774,0.955922,69.6047,29.5192469986
27.5749,30.0934,-5.0168591456,-0.837411796953,-31.5418,1.06501639609,-0.0890180654175,30.0373,0.0521852535233,4.08453,-13.3644686145,30.0534181475,-55.8347759565,-0.253050731427,0.0133018800759,7.72460560734,-27.5398650139,185,-17.3716744458,10.7161411921,-21.6982058418,0.955627,69.7593,30.1097170038
27.637,30.1285,-5.09252075908,8.68139595794,-31.6101,1.04116901016,-0.0924470596489,30.0709,0.0674244552372,4.02289,-13.2190559985,30.087145917,-83.4703984562,-0.383054006861,0.0596051272647,10.8646101815,-39.7233674822,186,-19.62853582,14.0156967784,-22.2947218056,0.908459,69.8934,30.1440510803
27.725,30.5603,-3.1771745254,-1.84086719985,-32.0617,1.07586282485,-0.131699975216,30.5041,0.150338117288,4.47935,-15.8911132107,30.5191911565,-159.624431328,-0.742747801011,0.00949141399676,17.2717541711,-70.7161497923,187,-26.5386067952,31.6046511938,-30.5016912454,0.926395,70.0714,30.5703699979
27.7944,31.0048,-3.20478368322,1.20034813379,-32.5263,1.05683018376,-0.283172868907,30.9574,0.347381556575,4.26834,-23.7314097651,30.9784960533,-334.35337384,-1.6098433412,0.0270929430526,65.1586264944,-221.673219003,188,-49.232122666,72.7405651832,-62.1937664692,0.922883,70.2476,31.0208460308
27.8517,31.0333,-11.582950574,-15.0413716013,-32.5004,1.04550748128,-0.314130504206,30.9884,0.243622853917,4.20549,-29.7333321848,31.0067124853,-194.017156356,-0.909804241127,-0.0431315345307,29.0921705498,-117.014686321,189,-33.7303913847,50.8975619503,-70.3094828009,0.915152,70.4575,31.0484370001
27.9114,31.5862,-11.0257348688,1.86602695223,-33.139,1.06647241042,-0.179754276456,31.5377,0.254556155172,4.55281,-19.3616295873,31.5576500351,-233.188322671,-1.09087605451,0.039865268145,37.3483295904,-145.77829632,190,-45.4097468105,52.8279863361,-43.6873942026,0.943268,70.6276,31.6003638198
27.981,31.7643,-8.10596160515,1.12809350936,-33.4618,1.06828824727,-0.151121847167,31.7224,0.197154156244,4.42153,-16.6325730497,31.7408618351,-231.832031436,-1.09191924839,0.0374043491026,51.9468779894,-165.368383149,191,-44.368341388,41.0051628698,-37.152252909,0.928424,70.7482,31.7820333397
28.066,32.3021,-11.8093140093,3.9143614004,-34.0471,1.08717976393,-0.136244658684,32.2619,0.19148830582,4.77393,-16.0013450556,32.2814680229,-272.111244612,-1.28883481337,0.0446669822184,40.6745713664,-150.216468124,192,-37.4093858573,39.7436110679,-35.4085879164,0.950429,70.9419,32.32428732
28.1528,32.6412,-1.59336883435,8.51848347498,-34.356,1.09754415468,-0.149188818124,32.6024,0.241772850418,4.53314,-16.5160458856,32.6227177279,-218.597297716,-1.03627827038,0.0826346184417,50.9903597026,-151.970289417,193,-48.1174891653,49.6270729038,-37.4059278823,0.949317,71.1116,32.6647648682
28.2485,33.0443,-4.55237255034,-1.67086389615,-34.8201,1.08620382227,-0.196417292287,33.0043,0.233846027229,4.46422,-21.7817216253,33.0257884911,-209.366421863,-0.980561918009,0.0279752404327,58.0282813839,-209.352361718,194,-37.5955974858,47.9153796385,-48.2701778338,0.956384,71.2756,33.0669164354
28.3207,33.4604,4.61702776787,-26.3362153852,-35.2511,1.10748216063,-0.534057858066,33.4239,0.395660047266,4.93417,-45.2336444332,33.4422288561,-424.779571527,-2.02366205581,-0.08097693604,55.027444848,-138.150409893,195,-53.4152066148,81.4488503094,-121.18975479,0.965897,71.4542,33.4791503364
28.4022,33.9429,-18.3493452181,-40.1071430929,-35.6699,1.1306915228,-0.614314633644,33.9116,0.570872315572,4.98982,-48.85733606,33.9427006955,-464.917877835,-2.219928633,-0.154849648926,123.067865011,-416.944176028,196,-132.391301124,118.690587656,-136.059385307,0.954091,71.6588,33.9740254527
28.4877,34.0823,-4.77436923977,2.52389533988,-35.7501,1.13127608358,-0.221881729845,34.0545,0.305381631777,5.61434,-21.332063865,34.077193702,-385.009044408,-1.83971553417,0.0301809987359,79.7671859351,-259.605543176,197,-95.8261649086,63.4238665217,-50.9768685418,0.936401,71.8303,34.1032108611
28.5523,34.1924,-0.335391920478,-11.0732777514,-35.8548,1.11230001609,-0.328897438085,34.164,0.274733129681,5.30454,-31.3064279568,34.1910792776,-258.870382706,-1.21117915752,-0.0279566342096,24.8613487459,-76.4465968054,198,-32.2163468277,57.6798873779,-74.0078078061,0.930113,72.014,34.2163248132
28.5816,34.1958,-11.1271698775,-10.8872792157,-35.8236,1.10752842286,-0.673614419132,34.1676,0.33161795078,5.31177,-58.4416326287,34.1957494853,-278.257938948,-1.310122498,-0.0342448188034,47.9808959833,-186.601908312,199,-73.1713697738,70.6757931086,-147.655439325,0.957803,72.2007,34.2192428525
28.6089,34.4364,-3.79928804243,-76.619787579,-36.0086,1.09671594283,-0.726919226099,34.4115,0.220259447597,4.9791,-56.8098273557,34.436280851,-262.039431829,-1.19575400645,-0.349858656595,101.249254679,-273.976991574,200,-160.364594678,46.7439251752,-158.418461359,0.956203,72.3597,34.458656123
28.6459,34.4699,-122.626888868,-34.1745661685,-36.0155,1.15100534703,-0.713688611052,34.4465,0.205103319882,5.51609,-47.6252127523,34.473858467,-233.693740896,-1.05721662511,-0.0776880987881,23.9337431697,-190.130188174,201,-162.113115256,43.1073610767,-157.627300813,0.943336,72.4963,34.4953836003
28.6705,34.686,-21.0551017926,95.5832467093,-36.1393,1.12293302292,-0.347665334481,34.6637,0.371037309891,5.44909,-30.6609135535,34.6895239095,-219.021673396,-0.981811123876,0.549615100386,59.5116097253,-162.416116082,202,-95.4640644885,75.1739971201,-85.9022574824,0.92368,72.6765,34.7102143639
28.6946,34.721,64.0695619683,96.790724194,-36.1606,1.1464680416,-0.254450965233,34.697,0.32764176416,5.32515,-32.7673205473,34.7195984281,-228.806728857,-1.0688620538,0.552314006593,109.587579564,-276.459043742,203,-93.0014835331,66.1664744388,-58.1234287409,0.876942,72.8294,34.7396237567
28.7191,34.8608,-29.4537136034,69.1486471321,-36.2532,1.13956718805,-0.307637354271,34.8348,0.273515167714,5.05664,-34.3236821753,34.8587969649,-296.467721272,-1.39773713115,0.372420754183,38.0094927409,-163.464593601,204,-98.7368049355,56.0029970884,-68.4343125798,0.891941,73.011,34.8811621829
28.7509,34.9366,48.8080593279,121.919527499,-36.2713,1.15420816284,-0.184938195099,34.9095,0.306050519809,5.54151,-15.8419892566,34.9356399742,-161.558503255,-0.730084371638,0.647670463512,117.010155933,-302.279102929,205,-84.2628063572,64.5752423797,-46.3563689021,0.83033,73.1396,34.9596553073
28.7888,34.5065,-16.9695640578,324.628515913,-35.7992,1.13685085634,-0.197716482571,34.4734,0.409351366207,5.43785,-20.617416319,34.5036766091,-157.731770957,-0.710739271821,1.67146796554,45.5463219545,-119.087681946,206,-80.9987639046,83.5233652517,-50.0677523206,0.844179,73.306,34.5335930104
28.8303,34.4668,16.667239829,96.5543192972,-35.79,1.1464610526,-0.325312964208,34.4339,0.304370791652,5.60452,-25.3195686108,34.4648306816,-168.282737344,-0.756111756523,0.519439500084,13.5745436025,-22.8949865592,207,-3.07164716453,64.2616971678,-75.1520929366,0.838266,73.4726,34.4948244362
28.9015,34.3282,-58.8378095838,-56.7613174767,-35.7279,1.15773928791,-0.776804661002,34.2916,0.266035008144,6.06574,-45.541000271,34.3132050865,-264.346898605,-1.23772640817,-0.238322771463,60.2026315159,-179.243072616,208,-119.0404411,54.0521423374,-167.202799043,0.783165,73.6745,34.3473386654
28.9687,34.1667,-132.669047965,40.3752661462,-35.6184,1.17187256607,-0.595717659301,34.1361,0.325714262206,5.92274,-41.8687238115,34.161339872,-205.649932364,-0.967078964999,0.224815459819,25.6871875759,-200.676606337,209,-174.496128857,65.6727200238,-128.111146657,0.79668,73.8413,34.191743531
29.0321,34.3725,-29.2232334204,-72.5136367917,-35.851,1.20434835753,-0.575381527219,34.3353,0.195865309556,5.73695,-47.1631900215,34.3669497987,-233.221393255,-1.12410661123,-0.33505679965,56.7642053816,-195.951012688,210,-95.9483278699,40.0327515331,-121.179034535,0.780382,73.9811,34.3986510993
29.0923,34.1809,-28.7254817265,30.6007308332,-35.5424,1.21050333867,-0.586069164398,34.1476,0.166086813615,5.78633,-55.4348090465,34.1721062013,-201.802084399,-0.96928242819,0.17404021,31.7731033004,-139.740711579,211,-109.501657875,33.8859159295,-123.001639493,0.85263,74.195,34.206086697
29.1471,34.1893,-28.4474202433,8.77270507236,-35.48,1.1881406257,-0.72951986993,34.1482,0.186017574357,5.84921,-63.0864756761,34.1668824852,-223.855297318,-1.08147047769,0.0638184235608,40.4986782265,-167.289756479,212,-117.831515006,37.9386342248,-151.988107697,0.867363,74.3463,34.2027042875
29.198,34.279,-97.3760002192,10.5210395558,-35.7043,1.15501800894,-0.766537301546,34.2421,0.165198374755,5.37534,-64.37969263,34.2596557179,-222.91621698,-1.08095909827,0.0676757925281,21.8883466182,-164.857172414,213,-135.713663972,33.5352343818,-158.948357337,0.849921,74.5382,34.2937534263
