StdEsReturn,MaxEsReturn,MinReturn,AverageAbsY,StdReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MaxReturn,AverageQLoss,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,AverageAction,Epoch,AverageReturn,MinEsReturn,AverageY,AverageQ,AverageEsReturn
89.9486777841,332.813150153,250.179426549,21.0992906159,10.6899274031,152.17,0.382178935793,21.1053,297.529232672,1.20721,4534,150.625673437,215.355,-21.1759,0.999927,4534,277.843412016,73.0778915811,21.0927155811,21.0915,219.664825065
78.0916636896,460.380277228,258.601084005,21.0377371069,114.028813149,152.221,0.392306639797,21.0477,633.315471753,1.15915,4535,199.374745793,215.386,-21.0986,0.999903,4535,497.922650108,198.791232002,21.0296811985,21.0299,299.898620864
177.067723846,511.392022207,229.672325541,20.9420306194,194.560288804,152.185,0.412594491375,20.9506,1101.15688431,1.20718,4536,167.244356739,215.424,-20.9763,0.999909,4536,385.037460932,39.5202617515,20.9359807717,20.9359,287.741963701
114.991102765,512.26737792,225.213633516,20.8418972535,201.551138694,152.201,0.424354305889,20.8503,1395.30783483,1.22483,4537,152.259386974,215.423,-20.8605,0.999894,4537,323.941741305,105.880616741,20.835751351,20.835,273.205533
121.307000551,583.116616756,241.203088828,20.6813808194,166.3637597,152.184,0.443111683052,20.6906,665.033014646,1.31553,4538,180.527640523,215.412,-20.6665,0.999985,4538,429.288819747,109.509857093,20.6739591118,20.6757,245.39494033
126.421345648,430.724050915,249.592357249,20.5246122784,264.444482241,152.213,0.44864739032,20.5335,1148.04332281,1.43495,4539,203.7761908,215.427,-20.4882,0.99989,4539,611.752934191,46.8259125827,20.5170421364,20.5188,215.86547806
161.568285843,520.665097409,247.413170513,20.2736838307,109.886235436,152.229,0.444177294829,20.2871,931.815609533,1.19846,4540,218.646727957,215.459,-20.2292,0.999939,4540,629.667158388,48.3565857236,20.2623947259,20.2668,218.794345068
159.044033184,502.183162506,276.914676232,20.1716654831,312.685942,152.242,0.438074599694,20.1819,1282.51396174,1.09249,4541,201.919018704,215.462,-20.1255,0.999864,4541,646.439819566,58.0863550609,20.1617931862,20.1633,279.321808738
182.110324415,556.403415614,693.631709559,19.9760148024,233.291379231,152.308,0.447908169399,19.985,1787.49361817,1.14096,4542,221.637753772,215.501,-19.9813,0.99992,4542,1059.71471806,60.3411023379,19.9660858284,19.9665,255.92212758
182.483926844,602.071715858,568.408786035,19.8534145675,589.563971855,152.345,0.439860504564,19.8641,2959.94857158,1.14395,4543,224.945423741,215.501,-19.9337,0.999926,4543,1214.23082911,51.777507449,19.841916527,19.8443,319.876279601
276.665666064,830.500154523,171.75595817,19.782725054,511.370246835,152.349,0.423826030008,19.7956,2015.83854508,1.09555,4544,169.397593385,215.49,-19.8851,0.999882,4544,621.653465374,58.7481459923,19.770847025,19.773,328.411704382
140.248458783,567.911805773,183.426039528,19.8813606297,212.059035859,152.364,0.417216772402,19.8924,1136.21878432,1.26178,4545,133.78582076,215.521,-20.0217,0.999907,4545,272.01098101,91.2840360093,19.868636573,19.8722,231.494227818
134.370092067,499.454222585,203.787979692,19.8225938647,6.97595362347,152.351,0.380230552372,19.8355,237.679846797,0.909782,4546,128.351073663,215.545,-19.9657,0.999921,4546,215.464217776,39.5113229882,19.8110080921,19.8138,252.692356788
74.3076252981,272.208964561,186.609133091,19.889398944,8.08082936692,152.354,0.389222607277,19.8975,225.218535788,1.07088,4547,124.62433581,215.579,-20.0416,0.999914,4547,205.882722925,6.22102013565,19.8803088653,19.8808,204.983147859
93.3289637559,474.973761442,157.87654907,19.9428484254,8.16633420019,152.319,0.370498900375,19.9529,197.286471504,1.02016,4548,112.386228707,215.618,-20.1021,0.999847,4548,175.444427146,57.7126133281,19.9323048933,19.935,204.607310636
60.8590470648,212.086512835,186.611773672,19.9442626446,5.95050701007,152.308,0.367395113405,19.9524,216.935978181,1.08211,4549,123.072073757,215.662,-20.0922,0.999822,4549,201.794339505,24.3378263886,19.9330758847,19.9343,138.988215041
85.0070821094,372.575899085,116.280829896,20.0132356314,13.8517859493,152.245,0.359607280896,20.0243,194.447137697,0.963414,4550,112.254593751,215.684,-20.164,0.999818,4550,175.849638232,34.2058015134,20.0020375047,20.0033,169.165610903
76.6106589371,248.637390762,187.792307283,19.9888733152,6.78842571569,152.299,0.376921542298,19.9955,221.628801722,1.13988,4551,122.170492942,215.687,-20.1438,0.999888,4551,199.622942076,13.3630582161,19.9789174568,19.9797,158.952012231
78.5702291208,275.066128698,169.609669692,20.037715457,6.8328421257,152.303,0.372095584701,20.0454,203.185065517,1.14953,4552,116.921881498,215.73,-20.1772,0.999961,4552,186.96041389,25.0778268233,20.0273948854,20.0267,154.057391247
62.4736643667,248.698304893,188.165006717,20.0221249413,6.80690863648,152.308,0.375389203564,20.03,222.525453374,1.12056,4553,124.015130725,215.765,-20.134,0.999873,4553,204.762733495,5.82337557196,20.0096150544,20.0101,167.475111847
79.4309303889,245.927751726,193.16506238,20.0584261695,6.1727334072,152.278,0.398859221065,20.0656,228.541065171,1.2196,4554,126.198244752,215.813,-20.1353,0.999935,4554,210.071070029,35.8329216028,20.0434705487,20.0436,162.751887663
70.1637582806,267.445475498,217.455916202,20.0230669727,6.36257804977,152.231,0.413034649599,20.0343,245.509733521,1.20821,4555,135.324061983,215.859,-20.0611,0.999922,4555,233.322400724,65.3886106512,20.0036121788,20.0074,191.849610917
46.1571811157,254.760435983,178.953496967,19.9520968605,6.06910380845,152.194,0.423535340944,19.9611,214.647145026,1.16714,4556,122.017200765,215.889,-19.9896,0.999814,4556,199.738180231,88.5203667253,19.9212711363,19.9227,191.427329635
127.898840026,448.539291978,209.466193563,19.9318499746,9.39068306486,152.28,0.465657324731,19.939,261.646691993,1.40398,4557,134.687191554,215.91,-19.947,0.999943,4557,232.648736461,29.7335745707,19.8883964906,19.8885,200.894656191
91.1682435812,279.843156277,217.471804079,19.8146241034,7.18685760049,152.29,0.463242842555,19.8237,253.133873959,1.32431,4558,136.251078375,215.936,-19.8195,0.999948,4558,236.368068922,18.2124011534,19.7566383441,19.7588,192.041006592
134.660500459,564.77850575,243.698861595,19.7362684815,99.1413460389,152.186,0.469890206815,19.7436,572.440294885,1.27892,4559,186.693627398,215.918,-19.7228,0.999911,4559,422.830929708,46.4608712452,19.6679455963,19.6675,222.55018222
166.415010297,582.753671157,261.173319371,19.7100378915,44.0846405383,152.164,0.475226413364,19.7191,541.739490344,1.25255,4560,194.647600347,215.938,-19.7339,0.999944,4560,443.038523799,44.0204861032,19.6281981528,19.6323,289.970128767
135.580287485,538.863444082,483.941215503,19.7724894656,58.6369383162,152.197,0.488566449418,19.781,725.448859664,1.27342,4561,205.934851372,215.969,-19.8487,0.999955,4561,528.83777987,74.0188223296,19.697020487,19.6975,292.160350689
231.034319554,569.516170631,475.455861348,19.6775224289,31.8813458843,152.193,0.497438272101,19.6849,670.798480728,1.31723,4562,206.938145522,215.961,-19.8021,0.999874,4562,519.738873029,46.4127718431,19.6066961471,19.6053,324.558510491
194.931472594,584.668963051,481.469434323,19.7702660685,17.5331164698,152.166,0.485060103674,19.779,554.230536735,1.3053,4563,209.668249349,215.963,-19.9263,0.999968,4563,526.43641688,44.7320308007,19.7068546273,19.7067,341.598694839
74.1365848841,507.315348682,367.681726442,19.8340452151,38.20491132,152.128,0.479396866217,19.8416,556.951650164,1.27694,4564,206.673565222,215.992,-20.0291,0.999968,4564,503.702526196,323.542519388,19.7720595951,19.7709,408.349541213
126.985622618,486.921444411,64.7874381869,19.8727968302,43.1409715882,152.123,0.479525139262,19.8799,364.633765835,1.36278,4565,166.384238148,216.007,-20.092,0.999883,4565,328.852425574,64.0250173612,19.8224444892,19.8208,341.074342376
133.267422164,418.443743831,61.4178525194,20.0653538549,89.5088175816,152.121,0.470650484943,20.0694,440.15989925,1.21146,4566,172.513202985,216.017,-20.3312,0.999996,4566,359.555580384,48.2016371424,20.0156757853,20.0121,242.684815658
144.525635581,502.156065512,65.1029393414,20.1770347773,61.5619533309,152.135,0.471377889408,20.1813,475.529760395,1.2157,4567,178.378621371,216.056,-20.4576,1.0,4567,373.275903862,47.9955227302,20.1359435902,20.1333,183.213395672
200.589170819,623.62785921,49.8299027354,20.403604527,183.589104619,152.091,0.459579077106,20.4064,545.734523745,1.15345,4568,90.907716087,216.063,-20.7066,0.999897,4568,171.781351472,35.3528362601,20.3750990088,20.371,293.353214696
74.2778244641,301.370525175,44.6811425815,20.5494145477,18.5734483169,152.038,0.474476431232,20.5517,108.026705415,1.32374,4569,47.4194529084,216.081,-20.8487,0.999908,4569,56.4586425485,39.8669975135,20.5262278422,20.5202,91.0506244615
68.6861296847,348.971773579,42.3713048001,20.6172727018,1.75296497564,152.014,0.490109400446,20.6197,49.5424219859,1.43815,4570,39.347052297,216.103,-20.8793,0.999955,4570,44.9620196067,35.7071146052,20.5963109932,20.5927,76.6704326398
11.9911262849,87.0739894917,42.8049890304,20.7594933997,1.32080805375,151.981,0.515183225126,20.7654,49.5478727532,1.44104,4571,39.9735330293,216.119,-20.9578,1.0,4571,45.7652328431,17.4267473389,20.740638872,20.7366,55.5833612095
13.8863869384,105.343965248,41.8052216861,20.7125534881,1.54250598967,151.943,0.564581859092,20.7183,48.481950176,1.67313,4572,39.3969215669,216.147,-20.7693,0.999952,4572,45.0207852623,5.20400326538,20.69439818,20.6922,48.3170216758
13.6266840156,93.2368873043,42.6530588236,20.554741686,1.34313123508,151.951,0.634575586965,20.5655,48.3187021717,1.75237,4573,39.8188131668,216.178,-20.3414,1.0,4573,45.5616283745,14.5892551937,20.5431203721,20.5411,50.656919293
9.52211119321,70.5177551366,42.772065579,20.1580752809,1.26106731259,151.971,0.70670263751,20.1671,49.5071964706,1.9545,4574,39.8763567921,216.198,-19.8165,1.0,4574,45.6357700798,5.31078884865,20.1479008575,20.1476,48.6749804091
9.75308359026,69.507076513,42.7746796898,19.7098065095,1.41035252815,151.973,0.763699750234,19.7251,49.6589328088,2.14208,4575,39.9307571283,216.211,-19.2153,1.0,4575,45.7105797475,5.33463643608,19.7008354129,19.7049,49.4429808026
63.1222177783,305.72405885,42.8512199672,18.9560047136,1.25192787202,151.968,0.792027600785,18.9741,49.4734596165,2.07629,4576,40.0423834244,216.265,-18.2549,1.0,4576,45.8552016122,28.1404013972,18.9463117306,18.9501,72.9446457469
91.0323656328,515.123992261,49.8362271469,17.9493328298,142.103169604,152.015,0.827499243957,17.9677,549.273364641,2.13143,4577,111.871301663,216.298,-17.0587,0.99993,4577,204.372431904,4.11200279895,17.9423033165,17.9489,73.7006889374
167.581601217,502.833963463,507.072221735,16.8412546591,39.1642454082,152.098,0.862215731796,16.8625,671.969722656,1.97784,4578,213.738623213,216.323,-16.0399,0.999994,4578,562.067206278,33.9214659742,16.8281354246,16.837,188.683383474
100.836899787,544.484064534,341.975486437,15.8314465058,77.7577337002,152.137,0.896755000507,15.8565,692.903866995,2.05672,4579,215.185071987,216.304,-15.1588,0.999976,4579,592.407496053,193.083852054,15.8205445493,15.8347,343.877294333
215.682545351,813.644829569,570.776860228,14.9924598339,386.130360543,152.186,0.845513760076,15.0188,1970.14166433,1.88244,4580,236.252683818,216.3,-14.4209,0.999913,4580,1079.34545743,119.584309822,14.9846707531,15.0015,350.036863176
212.520543952,661.944959959,646.572205316,14.3009047089,482.524284008,152.308,0.824961631051,14.3271,2373.27196733,1.82201,4581,222.155046926,216.274,-13.887,0.999949,4581,1268.65502722,13.1583784157,14.2922018391,14.3076,352.499088204
351.496627808,1146.69308885,376.220438554,13.8853519313,259.262292328,152.331,0.787863032163,13.904,1649.24874662,1.59064,4582,213.340692069,216.259,-13.5537,0.999913,4582,919.350716363,179.466165835,13.8757236517,13.8873,636.625884515
470.240245083,1176.06258011,565.862509446,13.5383691067,283.42878238,152.352,0.735500447009,13.5591,1566.3279178,1.45316,4583,210.965895735,216.233,-13.2846,0.999973,4583,915.897226822,51.320145861,13.5318012345,13.542,536.237629661
185.129219445,558.768336664,304.06583996,13.2812266182,473.547336562,152.375,0.703641773163,13.2987,2261.25921027,1.31584,4584,205.823629867,216.196,-13.0731,0.999911,4584,960.611504969,83.9671632031,13.2755678836,13.2841,321.037872054
175.429671142,551.947043841,145.55973067,13.1054214626,43.210949599,152.44,0.659029878378,13.1188,272.429837023,1.23353,4585,114.167186226,216.202,-12.9504,0.99987,4585,183.373748241,20.6325025009,13.0991760362,13.1055,319.290470295
95.9384505927,338.526825888,131.831086048,13.0243111552,10.8119688789,152.492,0.648251686579,13.0364,240.146402041,1.27927,4586,99.0571771386,216.18,-12.9384,0.9999,4586,146.154518616,44.3607513799,13.0149059024,13.0198,163.658846619
43.5996826153,249.656353055,123.711830938,12.998184711,5.10619346007,152.545,0.620823607667,13.0111,148.022507876,1.21671,4587,93.1808436757,216.169,-12.9805,0.999939,4587,134.113903596,88.133331251,12.9908129198,12.9955,163.116828311
58.6250648724,200.237732914,12.5710234982,13.0663628428,1.41699503266,152.54,0.602855028951,13.0797,17.3819433793,1.09735,4588,13.4864476345,216.127,-13.1632,0.999432,4588,14.3443893946,12.5435905952,13.0586150362,13.0617,63.898493496
12.1792318848,78.7490936913,5.78685961932,13.2634410277,0.732642438161,152.544,0.589520341976,13.2773,7.65591556893,1.15134,4589,6.65569592279,216.087,-13.4333,0.999388,4589,6.88287717234,5.64458901001,13.2502498168,13.2532,14.0758741911
5.09720666093,37.8762846032,5.69498966657,13.5382569183,0.0634311338845,152.556,0.590092019203,13.5478,6.06055605679,1.17358,4590,5.68114070206,216.049,-13.7879,0.99973,4590,5.84016396586,5.46152715819,13.5208648541,13.5228,8.49673160626
18.5949833942,99.2810355642,12.5579836474,13.9088453048,0.129930303982,152.606,0.593762109024,13.9187,13.1581575465,1.28525,4591,12.1378311514,216.009,-14.1485,1.0,4591,12.8574826435,5.54336161998,13.8875219517,13.8889,16.5657899792
9.23556291415,70.9698081498,16.8389855067,14.1788798404,0.988373479037,152.587,0.595242915551,14.1877,19.4831298515,1.36287,4592,16.7774395715,215.978,-14.4056,0.999855,4592,18.052779526,4.65779898317,14.1563152464,14.1592,14.1513753171
21.4449273234,87.155035866,16.8176589432,14.5059663393,0.994566606895,152.593,0.596559152551,14.5137,19.4091387073,1.18461,4593,16.8714766056,215.942,-14.6668,1.0,4593,18.160748409,10.3002601179,14.4702100234,14.4721,33.7114578296
19.3372882707,87.6247938221,16.8146145398,14.8048446587,1.00441388679,152.571,0.618710427667,14.8151,19.440223397,1.2828,4594,16.8108812533,215.936,-14.8557,1.0,4594,18.0919054444,6.84231583916,14.7688938013,14.7718,29.2397858109
32.8213147622,164.393296463,66.2530199557,14.7820996147,6.2278287168,152.579,0.635953509248,14.7941,92.1325355335,1.2754,4595,64.2969730074,215.921,-14.6582,0.999758,4595,83.521121101,3.82590852907,14.7385632435,14.7422,36.351099993
38.4437751732,194.488973174,73.6552925075,14.6534123276,11.7215200429,152.645,0.646465197885,14.663,172.291800481,1.32099,4596,65.9609985849,215.898,-14.5729,0.999718,4596,89.1951186445,8.44136523248,14.5921344679,14.5962,71.3868797234
47.0515656572,234.881327827,65.243344175,14.7120516234,31.3206901021,152.688,0.645325726069,14.7206,249.928929972,1.30855,4597,77.9914637867,215.884,-14.6647,0.999836,4597,122.714754737,60.5226410879,14.6415176553,14.6461,105.834718734
29.0929291111,126.907464615,55.3638083017,14.7313812519,74.0104274644,152.682,0.630440922157,14.7396,372.038961497,1.17886,4598,73.3692325469,215.863,-14.7883,0.999685,4598,133.883862952,19.6467615211,14.6497322531,14.6488,74.013918151
52.2623544334,176.889259248,66.1234921702,14.9321221036,190.36775086,152.673,0.589318884202,14.9386,1077.92177393,1.08954,4599,82.005437307,215.835,-14.9736,0.999677,4599,197.747955747,17.4716820097,14.838693478,14.8398,90.1569440149
91.8784482922,331.739714185,78.1450259968,14.9514804167,253.661601263,152.682,0.583617003596,14.9595,1055.21030293,1.25908,4600,100.284450017,215.811,-14.9282,0.999612,4600,369.049470467,42.3698719596,14.8548809374,14.8563,127.848550453
115.697060147,360.983989344,113.417319681,14.962871914,340.650392992,152.687,0.566311287565,14.9718,1100.48643712,1.18172,4601,101.076477319,215.774,-14.8548,0.999742,4601,438.621765159,27.9738947821,14.8578860736,14.8585,137.900057725
84.6791891341,319.266732083,109.925033632,14.934950032,76.7911066564,152.828,0.554004709822,14.9382,480.090586099,1.17265,4602,94.3002287185,215.776,-14.8242,0.999772,4602,159.667980785,25.8353477237,14.8240676801,14.8251,122.387554195
71.4900556752,276.12642026,111.270067075,14.946728907,138.152740039,152.787,0.539748297796,14.9489,668.396937469,1.05329,4603,117.269637423,215.763,-14.8379,0.999822,4603,263.837521724,19.8496587145,14.8369926867,14.8376,127.595968095
97.8932218329,399.524324704,107.521213435,14.9452693596,166.535801911,152.728,0.53302539415,14.9469,828.007783572,1.0597,4604,94.3220159903,215.754,-14.8416,0.999963,4604,199.237560615,82.9106887368,14.8339354707,14.8355,158.023371348
73.7754070438,282.352786591,62.8669223182,14.8782204826,27.3292233781,152.677,0.551318616516,14.8803,232.406295648,1.19655,4605,61.3123451668,215.778,-14.7958,0.999878,4605,82.7610603477,23.5703707869,14.767637741,14.7694,117.959324534
24.752741534,130.941684659,64.231394938,14.7802490301,68.5711678529,152.705,0.560725209053,14.7881,430.345541071,1.22452,4606,65.5533360162,215.782,-14.7143,0.999914,4606,99.9765712261,28.2429298213,14.6766792648,14.6815,72.2743402692
28.1932173399,115.375715139,26.3689454574,14.836934891,24.6076941289,152.689,0.56057288396,14.8453,79.7096477002,1.2296,4607,42.0915286301,215.774,-14.7632,1.0,4607,50.827667948,6.37489118881,14.7420584522,14.7475,48.8638810593
34.7160745766,136.242965396,28.5531523492,14.8232207439,13.3764560229,152.684,0.599973497974,14.8344,86.0794125725,1.33623,4608,62.5578215611,215.75,-14.6479,0.999939,4608,79.0464409397,5.90619632331,14.7371853769,14.7447,49.2514541264
53.2610323298,304.715184686,17.1128606273,14.7152679952,1.22521679615,152.724,0.734160833245,14.7314,24.8102382825,2.01639,4609,19.8599247044,215.698,-14.6212,0.999796,4609,21.5811408548,5.65824513446,14.6315763502,14.6408,41.1373811423
9.07201416006,56.0260238343,12.7988446206,14.6182221362,0.91354754377,152.77,0.796043445797,14.6394,17.4220408505,2.08953,4610,14.0528683604,215.679,-14.7457,0.999904,4610,14.9943526625,5.57639526526,14.5307395053,14.5391,17.9310764762
5.861944528,32.2076722275,12.8095236478,14.838761076,0.857983498769,152.788,0.734753784469,14.8535,17.3772120265,1.83105,4611,14.1436595148,215.648,-14.9467,0.99995,4611,15.0956259984,5.50881238195,14.7648147552,14.7705,15.6442197077
8.21701431073,62.4274771727,14.68296735,14.9659701044,0.850756288058,152.813,0.696378203979,14.981,17.4197487827,1.71935,4612,14.4067280771,215.611,-14.9382,1.0,4612,15.3909136125,5.45071598058,14.8809593828,14.8861,16.741585154
42.0081117804,310.6838978,28.4643235299,14.9175767541,16.7174759527,152.83,0.684698781569,14.9329,239.633760101,1.54943,4613,28.5753944829,215.592,-14.8191,0.999966,4613,32.4460574394,8.46833345331,14.8358341077,14.8406,34.2346827817
63.5614240357,307.116704671,37.0513216096,14.8501833369,271.655687514,152.85,0.656565970792,14.8615,1364.03978244,1.37896,4614,181.373380412,215.544,-14.6646,0.999815,4614,580.105573443,6.97739762131,14.7531545587,14.7579,54.8411957972
215.339478742,676.732241216,395.29860369,14.6228087287,242.306181749,152.813,0.638659436059,14.6323,1505.90935665,1.22361,4615,202.791097827,215.505,-14.4264,0.999804,4615,720.351069489,14.3026500092,14.5200213006,14.5228,260.489321065
161.342977349,511.5422568,148.787600634,14.4905946272,127.312164788,152.834,0.610958920023,14.4974,803.4796178,1.07128,4616,109.29031795,215.411,-14.3096,0.999855,4616,204.659978096,21.4692647667,14.3926054562,14.3974,188.1455317
143.496019787,474.498335272,175.964147402,14.3956532297,637.215605222,152.834,0.581845981304,14.4005,2173.29675439,1.08715,4617,144.199004998,215.353,-14.259,0.99992,4617,578.633598565,25.1498993185,14.3125843075,14.3173,234.026411723
164.929720322,502.837335402,174.588209299,14.2947122395,670.640888708,152.827,0.55539556741,14.3034,2185.07666942,1.13507,4618,152.981280579,215.315,-14.2008,0.999918,4618,740.775937446,30.4449531032,14.2322774007,14.235,258.570263256
311.6804664,957.758600847,185.244874124,14.135539382,720.196450686,152.809,0.529832918585,14.1501,2213.54495241,1.00384,4619,154.333287429,215.294,-14.0731,0.999939,4619,735.225165825,37.1683563798,14.089273559,14.0928,402.219552957
121.725804868,488.757530135,198.223770671,14.0175917316,19.6809817344,152.898,0.5101396686,14.0327,286.156564661,0.914937,4620,129.380863568,215.27,-13.9404,0.999903,4620,229.089930287,44.7111398414,13.9803869978,13.9822,271.288934016
243.334513584,769.831107325,219.516518424,13.9282230376,474.395081466,152.845,0.510475920923,13.9437,2434.03187824,0.984081,4621,159.489142597,215.254,-13.8875,0.999922,4621,496.40151662,113.4431482,13.9009528361,13.9036,379.224482686
193.877716155,840.395442201,257.199397679,13.8773880987,479.827021855,152.835,0.504275620501,13.8916,2372.30088491,0.897921,4622,203.276998113,215.204,-13.8708,0.999872,4622,872.088486176,299.825151186,13.8535775375,13.8549,599.973576962
204.896834105,539.056328591,317.32481195,13.8427625483,162.686763543,152.852,0.505947341944,13.8572,960.170689906,0.935122,4623,191.15646943,215.157,-13.8606,0.999762,4623,475.384108897,47.275078881,13.8231223615,13.8258,336.366976413
189.916035459,620.420239002,317.641233164,13.8400013312,282.791998746,152.869,0.495422519328,13.8528,1411.14173408,0.892384,4624,205.56775005,215.141,-13.9032,0.999746,4624,632.372150627,19.2868208273,13.8274414617,13.8303,259.707377063
272.59931945,786.211024412,166.665802759,13.7947520077,197.473959131,152.844,0.512082635634,13.8107,1256.43845233,0.944754,4625,188.27568057,215.129,-13.8988,0.999963,4625,464.836893235,45.4625814971,13.7862359993,13.7879,367.40249886
154.125784997,543.726454013,118.569650901,13.9019739107,21.9330637432,152.776,0.502557342344,13.9132,323.501431131,0.918351,4626,109.645736884,215.119,-14.0543,0.999819,4626,169.977493316,17.6165596082,13.8957347107,13.8959,213.706682697
35.5245236739,189.336575345,32.657711231,14.0513505818,1.11058983797,152.753,0.500494267273,14.0604,47.958490808,0.909541,4627,31.2523552902,215.085,-14.2138,0.999865,4627,35.0730154259,30.4236880471,14.0406693468,14.041,59.9259895342
97.2934147363,524.477810376,28.703382435,14.2306433845,1.96693334525,152.742,0.506991240121,14.2367,37.145430013,1.00651,4628,30.2782132577,215.064,-14.4484,0.999902,4628,33.8654758252,3.79162810413,14.2215536162,14.2215,71.7780670404
125.565052702,434.099915596,36.3191227207,14.3273429009,209.948501682,152.72,0.51048657184,14.3372,524.707145829,1.0165,4629,101.480629609,215.047,-14.5554,0.999853,4629,211.101205289,32.3224129792,14.3201959369,14.3207,109.533176805
134.362349694,459.807013537,312.924293293,14.5224912627,52.0522082979,152.678,0.496378971543,14.5314,498.024729681,0.84144,4630,187.588325075,215.037,-14.7994,0.999953,4630,416.360178521,6.53043983062,14.5156160947,14.5158,133.983259272
99.1819223049,305.002712757,329.533809638,14.832041285,42.4958998434,152.688,0.493495406083,14.8412,478.083038438,0.891767,4631,182.953835112,215.004,-15.1,0.99986,4631,396.338365444,9.41647155647,14.8262698596,14.8256,104.277839665
81.2727914965,331.156353091,176.207432084,14.9903897622,70.9892527076,152.706,0.488185234479,14.9989,420.77490511,0.964661,4632,139.39507741,215.006,-15.2076,0.999773,4632,253.300462482,40.1731149351,14.9824836333,14.9836,183.750276748
69.4465197923,361.896447547,158.845862491,15.1490492078,7.21009931602,152.672,0.474623639296,15.1581,209.136638705,0.912889,4633,110.534788956,214.996,-15.312,0.999925,4633,172.12198342,49.0246596807,15.1438848278,15.1429,173.923156997
61.8358801067,318.088849155,160.643785892,15.193195982,43.4584191365,152.676,0.465144458328,15.2013,298.915941053,0.913596,4634,119.32090347,214.979,-15.339,0.999846,4634,195.507775669,45.788010317,15.1878043562,15.1874,167.725449432
60.846850783,262.709507493,164.393446343,15.2284808495,54.2758981032,152.704,0.451209011516,15.2369,313.28558878,0.878509,4635,126.132625385,214.96,-15.3538,0.999824,4635,213.600987115,22.4614396544,15.2213918942,15.2212,179.986700087
89.7945778717,329.808595246,170.503258278,15.3426700521,42.4678459138,152.779,0.444776695542,15.3518,351.342135882,0.932118,4636,154.965313415,214.941,-15.4356,0.999927,4636,296.655158236,49.914586003,15.3363696926,15.3358,175.933925729
71.8839339363,340.351564675,170.739350288,15.2862160617,45.3112977578,152.797,0.420549705078,15.2968,353.375037551,0.837349,4637,159.870531196,214.939,-15.3741,0.999887,4637,311.192870714,132.47227624,15.2776715974,15.2784,239.859839494
94.4216488683,325.05001257,169.67334505,15.2838946295,64.4992725755,152.754,0.415036429561,15.2935,329.767206167,0.799501,4638,141.562936286,214.948,-15.3764,0.999869,4638,257.57300833,40.0993863191,15.2765084468,15.2785,185.97592524
70.7201772854,322.798996676,188.746659049,15.2875287325,27.769417289,152.833,0.407132233994,15.2947,460.124763577,0.797175,4639,166.468392812,214.949,-15.3662,0.999909,4639,329.078335898,69.0808917425,15.2799482839,15.2815,202.21786045
102.125634402,314.765896183,280.472984108,15.2431397436,4.13987249097,152.847,0.406152874493,15.2507,301.086597017,0.832558,4640,154.22686364,214.963,-15.3339,0.999919,4640,287.245215093,15.4003025135,15.2380028309,15.2382,191.679042126
90.240722431,309.93898279,265.442128385,15.2597804276,3.03672612213,152.848,0.40238204766,15.2669,283.138036349,0.84983,4641,148.846412648,214.981,-15.3372,0.999945,4641,271.181231773,13.4549082843,15.252866032,15.2524,252.042664845
93.3448906519,306.291363453,252.342664817,15.2872864948,3.86928264332,152.851,0.382746026089,15.2945,271.336603035,0.746711,4642,145.681749443,215.001,-15.3751,0.999884,4642,261.521089672,41.5447526431,15.28215947,15.283,226.743040944
100.553623341,294.335633205,240.168072556,15.2613203357,5.63394304932,152.845,0.384228337539,15.2699,263.503873388,0.718698,4643,142.8465302,215.007,-15.3331,0.999896,4643,253.072221222,49.6316930926,15.2552718874,15.2562,189.174555551
89.6590465527,276.610649384,232.620173768,15.2121045787,5.94033974587,152.835,0.375783772803,15.2206,262.393535077,0.710043,4644,142.469819326,215.016,-15.2865,0.999957,4644,252.066898309,17.3494699359,15.2055583981,15.206,159.108543814
108.603871622,295.724073605,261.915299304,15.2208036234,2.97847934979,152.893,0.389700046945,15.2306,280.946760401,0.890823,4645,147.713088395,215.046,-15.2695,0.999885,4645,266.723428097,12.9352203868,15.2142030723,15.2149,178.130224731
147.331072464,464.01682398,255.086090135,15.2268693108,107.917046023,152.98,0.370612854342,15.2339,522.785429283,0.645414,4646,173.787617248,215.068,-15.3139,0.999958,4646,377.226672451,40.4895070695,15.2214234549,15.2217,188.723388193
218.289942944,764.388522841,196.221603988,15.1992686856,9.43584001342,152.948,0.38748063337,15.2062,241.885833134,0.822096,4647,129.995134756,215.079,-15.3338,0.999911,4647,221.135952989,38.8686086509,15.1912432021,15.1913,292.506115779
81.1639724548,266.593054024,168.360564112,15.2588346033,12.6490677264,152.951,0.38447271418,15.266,230.196688725,0.753823,4648,127.175194557,215.076,-15.3966,0.999936,4648,213.436750132,38.4027035691,15.2516442226,15.2511,163.986445497
37.6402969506,200.038093823,155.861556491,15.3571788533,24.2191550464,152.956,0.395420144401,15.3633,221.446249899,0.80306,4649,117.838973402,215.092,-15.4887,0.999886,4649,189.694042721,54.0193506619,15.3510990492,15.3501,155.193274087
66.4538151825,230.705611852,53.6538411583,15.4032296702,33.0488938235,152.953,0.39930449617,15.4079,220.888475305,0.805553,4650,119.935790671,215.106,-15.544,0.999981,4650,194.598129892,22.8892178536,15.3959341157,15.3955,105.491329836
