Iteration,Epoch,AverageY,AveragePolicySurr,MinReturn,PolicyRegParamNorm,AverageReturn,QFunRegParamNorm,StdEsReturn,AverageQLoss,MinEsReturn,AverageQ,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,MaxEsReturn
1257,1257,316.750234024,-320.973,413.071164954,117.107,725.690836467,186.607,135.501922788,321.293,6.53604436141,316.74,194.23417767,1482.53367143,224.32320558,316.829682149,0.738345,317.0,99.0308216193,5.69092513516,482.656901836
1258,1258,316.158966547,-320.411,726.141149776,117.122,1015.52887444,186.681,291.458870197,377.326,4.80548715482,316.139,492.303081048,2673.26795336,230.647452248,316.206798088,0.818788,316.37,109.677213283,5.9724635807,1282.13427105
1259,1259,317.380979123,-321.652,716.08799653,117.162,1043.55924367,186.767,95.9869594359,341.725,8.13051680133,317.379,597.03689962,3235.4477725,243.617353808,317.44480851,0.835168,317.584,67.4805687905,5.87839675579,463.037931342
1260,1260,317.107178729,-321.418,619.124250205,117.202,1151.60255011,186.842,191.149673317,343.016,4.81933026165,317.089,569.73081466,3171.95331926,239.3325594,317.136773431,0.842368,317.283,158.232467886,5.82085256568,616.653550342
1261,1261,316.075876019,-320.274,220.752562497,117.243,768.165116545,186.941,222.418291788,366.776,8.16922106062,316.059,193.253740229,1259.33441565,225.192091441,316.120028216,0.899428,316.271,202.229734276,5.81473815776,735.878739443
1262,1262,315.535824779,-319.7,583.780434107,117.269,847.502094556,186.983,187.927878904,301.726,7.54078135855,315.53,216.869039965,1750.54895041,228.717159779,315.589312726,0.867618,315.773,109.737264184,5.63256139406,848.46178642
1263,1263,316.094682597,-320.488,692.150774735,117.231,1155.61644851,187.053,177.345599906,317.049,5.68702949022,316.083,404.732928446,1971.7523465,232.885432936,316.139451488,0.816768,316.315,106.200761105,5.77631544372,638.566393945
1264,1264,315.452357818,-319.595,721.373284956,117.276,1077.4860833,187.133,186.963672646,390.051,7.88785613689,315.402,591.011792427,3047.34126173,234.618940806,315.504790929,0.811159,315.641,149.753615988,6.10072519459,681.083733036
1265,1265,315.245158129,-319.536,769.150145818,117.313,1520.22405783,187.165,246.134270988,293.27,7.86382943687,315.263,645.993773335,3226.74541392,250.805526023,315.290652265,0.879206,315.477,258.361845464,5.56099260358,680.387179416
1266,1266,314.978938042,-319.125,1017.21415798,117.361,1021.17748245,187.257,124.266728941,323.273,14.4853236674,314.965,3.23423657325,1029.43701395,111.140913782,315.030052544,0.7546,315.196,126.89352974,5.70761829202,450.99612932
1267,1267,315.282447243,-319.397,211.545954664,117.343,832.09745573,187.278,191.115730315,354.349,8.86964950305,315.253,378.202490774,1632.5489917,208.715479155,315.328709384,0.845266,315.486,131.840940707,5.78065845584,635.872485964
1268,1268,315.286559842,-319.448,1013.73624881,117.369,1021.23680591,187.395,234.718678333,322.143,11.0529684173,315.289,5.31003945281,1029.7248829,106.601671039,315.3557648,0.784325,315.506,189.282600802,5.83797178255,741.245963601
1269,1269,314.541949858,-318.79,271.385803907,117.389,1359.96913383,187.478,117.475050811,318.431,5.71620979049,314.529,724.150976844,2854.23985749,219.349655654,314.587284079,0.857626,314.791,78.6639789278,5.74975674029,494.451136295
1270,1270,314.503093779,-318.437,189.405304808,117.433,1223.44873949,187.55,141.119700232,317.379,5.2839526053,314.485,773.236392331,2848.37639166,217.418695754,314.534662206,0.832099,314.724,115.368120536,5.69852740983,416.074370878
1271,1271,314.727028393,-319.083,345.269797885,117.506,802.025257192,187.654,169.87161109,335.695,8.14103344819,314.725,519.905363144,2484.47330703,132.412000807,314.766013127,0.701632,314.93,115.470809788,5.75886141239,592.362999244
1272,1272,313.274455958,-317.703,295.960435644,117.519,1765.03697875,187.7,82.5491928548,346.399,6.94325977788,313.262,791.05149298,2760.19885494,224.901622113,313.320469006,0.803868,313.518,61.0795540824,5.88506520936,295.441795764
1273,1273,313.82617355,-318.006,2022.89532798,117.56,2814.66124658,187.77,156.682459426,331.878,9.3413586082,313.825,260.650022898,3032.79651565,244.756911004,313.878995412,0.833195,314.053,132.789030161,5.79923738006,457.343074695
1274,1274,313.79483278,-317.876,833.601205771,117.643,2488.28286272,187.828,175.82754889,363.011,11.5408222493,313.757,632.095950743,2964.41280123,248.528418325,313.848349228,0.825821,314.016,162.151940985,5.95317285589,481.433215039
1275,1275,314.332937287,-318.288,1344.04333185,117.685,2150.0992291,187.872,316.437012923,336.204,8.67496146142,314.32,433.79281718,2654.65250424,229.873294858,314.425275481,0.868586,314.586,259.281797803,5.7571771856,1063.0005276
1276,1276,313.617243507,-317.695,1150.07426426,117.718,2419.07463875,187.926,175.100051231,292.143,5.09493850149,313.598,516.36753963,2832.24708569,241.605986485,313.701612469,0.886664,313.852,137.917820864,5.52579717366,623.875854206
1277,1277,314.230400704,-318.38,1399.33473737,117.758,2672.5221999,188.037,242.04772899,336.868,7.47063529846,314.235,520.090631776,3017.50387997,244.832299239,314.27954141,0.816426,314.461,188.645126846,5.77747135553,693.419356198
1278,1278,313.277180275,-317.477,790.359153419,117.759,1615.2821043,188.054,131.162661188,268.075,5.97727795329,313.286,687.300624473,2770.98849813,239.772628726,313.338388709,0.824469,313.538,110.55027992,5.49267882983,421.005977644
1279,1279,313.26566297,-317.556,634.08198027,117.777,1093.97329654,188.139,250.164868094,365.836,29.9305407111,313.241,638.934035725,2699.24970772,224.674180712,313.336268563,0.853515,313.514,306.808048704,6.05841766619,782.586066989
1280,1280,313.622369995,-317.846,268.377085302,117.828,1308.08262384,188.185,121.906571455,328.1,5.23522000332,313.631,776.9719431,3054.75548124,227.005764997,313.702274754,0.820481,313.879,98.0388004263,5.72224352989,398.611109893
1281,1281,313.877167255,-318.293,693.338127231,117.845,1160.40795609,188.267,175.409258353,339.537,11.2054696072,313.85,599.479226056,2888.12430038,235.557244833,313.944723285,0.879738,314.14,153.075062157,5.90152216154,622.390662002
1282,1282,313.554854761,-317.87,755.069823499,117.888,1608.51244137,188.346,250.572537787,329.672,8.16027363701,313.546,729.755330204,2947.04514989,242.724642677,313.618692075,0.87333,313.811,163.331058406,5.75215355575,868.224529755
1283,1283,313.564415728,-317.885,739.859885531,117.947,1707.62015017,188.359,199.007581529,314.17,7.56892170609,313.539,861.42407624,3338.76834559,259.466530386,313.610196998,0.886441,313.816,155.042928655,5.58031667503,703.357067785
1284,1284,313.695985002,-317.967,731.023171117,117.985,934.359963031,188.43,217.641990833,319.322,6.40036468467,313.702,137.608684606,1426.52077787,244.822938073,313.76154294,0.914781,313.91,130.448909633,5.76651461824,859.341278218
1285,1285,313.32916627,-317.413,799.775132283,118.009,1807.28805716,188.492,198.889505767,278.776,6.18803520894,313.327,852.712130453,2945.32957423,236.940344022,313.382953772,0.862834,313.563,140.227419036,5.48476536789,636.011359003
1286,1286,313.417825902,-317.468,753.616396643,118.039,1286.81119851,188.565,243.725496138,302.206,6.12398235151,313.395,394.785142753,2400.45053637,258.126149328,313.46561661,0.880956,313.631,152.393018046,5.65559469818,773.861582214
1287,1287,313.442634911,-317.838,480.829388198,118.083,835.424835548,188.65,329.343961024,343.211,7.46808178146,313.428,269.17520746,1841.3409263,232.939689864,313.525369114,0.867777,313.682,255.14816555,5.96295337287,1139.5095663
1288,1288,314.303091708,-318.493,691.367847323,118.117,1615.28406031,188.734,128.211680498,301.966,8.47641473704,314.279,670.458089501,2999.94566781,250.526326766,314.369721938,0.887683,314.531,110.639757571,5.58223300807,329.668919595
1289,1289,313.687715861,-317.998,1611.01182007,118.116,2889.80719777,188.787,237.143757281,372.677,9.52835996897,313.67,542.930259778,3321.07520395,262.221808992,313.753055825,0.795555,313.932,133.742798462,6.00196243904,954.623771625
1290,1290,312.743935911,-317.143,2941.69575101,118.164,3011.50158196,188.897,155.344072796,365.167,8.79204845488,312.738,40.3474580304,3100.42244727,246.544410274,312.858567576,0.788542,313.005,133.596086873,6.02356632946,526.828207786
1291,1291,313.01413446,-317.363,905.430297875,118.167,2318.6292536,188.958,147.026372856,312.85,9.37223381711,313.001,725.472151525,2998.20178889,244.190524482,313.125176198,0.79311,313.317,88.0976264252,5.59841251754,533.137160831
1292,1292,313.303831388,-317.747,737.658975847,118.214,1577.5115695,189.014,149.1284889,271.99,9.27965561718,313.298,911.652180929,3390.81006585,256.133464767,313.389046151,0.821358,313.575,199.955976481,5.35002247393,438.138895367
1293,1293,314.235969136,-318.431,416.92298815,118.288,1642.64182201,189.066,110.186074838,345.846,5.56384791365,314.232,761.674721071,2829.22474974,223.674406703,314.341365721,0.741125,314.492,81.7369147899,5.72074108919,432.446297295
1294,1294,313.287204632,-317.679,742.389285521,118.34,1113.35272276,189.111,84.5937894303,315.547,6.28953150848,313.279,503.7342814,3172.19189499,240.341339008,313.351798939,0.785496,313.529,51.4118116263,5.82018035445,359.097088205
1295,1295,313.955491443,-317.958,686.619256525,118.414,1363.74109796,189.201,196.545092574,300.195,8.12840398704,313.936,630.45863787,3033.75343764,229.416354844,314.027114386,0.819335,314.187,153.116257082,5.59235311932,643.812136434
1296,1296,313.541370464,-317.654,680.793327954,118.431,743.433362405,189.271,183.556515388,329.986,8.29246331281,313.536,44.1957939956,888.019562345,230.63275367,313.608394124,0.869562,313.814,169.848031457,5.77550465138,615.695366594
1297,1297,313.311533337,-317.582,743.624171264,118.462,1590.32876075,189.352,344.271305196,345.557,17.6705164955,313.307,573.27287788,2747.69417759,260.408522741,313.393343314,0.860079,313.56,281.96106594,5.82857653244,1071.74553356
1298,1298,313.449379025,-317.688,288.857117431,118.5,467.686492947,189.424,172.129767335,305.786,5.88567519786,313.444,289.521369562,1471.94535085,167.269568008,313.558047134,0.802485,313.738,109.427791672,5.62256227912,695.447046739
1299,1299,312.762456154,-316.983,615.983964283,118.561,1084.98226681,189.488,366.620659402,304.992,9.33370769419,312.757,398.401624966,2554.58997393,243.357160881,312.85796196,0.849242,313.066,223.965750175,5.58267397092,965.446594913
1300,1300,313.148812477,-317.308,559.834049714,118.56,1339.11746458,189.545,165.160603507,284.405,5.42674571477,313.147,666.180876855,3127.29379303,244.651070658,313.219318388,0.813908,313.429,114.317380076,5.46971937094,525.673904398
1301,1301,312.954667068,-317.268,686.142154532,118.591,1215.06544857,189.626,131.041129017,325.704,5.51218801649,312.934,717.376746001,3163.06012102,232.977761077,313.005151555,0.768804,313.229,75.5623491714,5.75352824395,592.595495715
1302,1302,311.828715726,-316.146,707.786280903,118.632,909.058745559,189.728,219.368306333,348.789,12.5071981897,311.801,199.424938536,1790.10170535,233.521783057,311.923730805,0.762183,312.134,182.367173243,6.00244609534,592.947158934
1303,1303,312.911708404,-317.299,801.41676732,118.672,1340.02746479,189.8,165.189255372,305.111,6.27487182961,312.893,353.474064028,2525.38946794,208.722625293,312.971268314,0.852795,313.113,117.832874696,5.56562002296,611.322685566
1304,1304,313.56782584,-317.765,257.006059862,118.693,885.67935075,189.867,142.792321154,277.811,6.43349583741,313.59,227.642580828,1020.81233716,129.419534041,313.623412554,0.83038,313.836,112.16246257,5.28795982559,564.678436197
1305,1305,312.975110512,-317.171,653.541202124,118.695,1029.57660516,189.95,163.912658674,368.644,7.04337287579,312.959,658.693811384,2923.6892454,191.996617153,313.033036977,0.852434,313.256,158.349419188,5.9537206989,394.891862375
1306,1306,312.64619626,-317.071,662.978848016,118.755,1140.23313906,190.007,81.1141657647,340.338,7.61487895076,312.607,558.394880541,2696.2938964,217.919538215,312.735437521,0.818496,312.902,64.1611816764,5.72685055997,323.989227844
1307,1307,313.823842747,-318.256,657.480829687,118.759,1220.82045689,190.065,188.404337951,303.825,8.6373073726,313.815,534.936966302,2319.28129103,241.74756854,313.889610108,0.898735,314.048,179.424824036,5.53286808398,708.012655962
1308,1308,313.792656911,-318.325,674.446175758,118.8,1342.07555922,190.148,303.837360915,308.001,6.5639581925,313.796,607.046142786,2813.94571451,216.911782611,313.876318251,0.884998,314.098,206.59783614,5.59958896528,1075.68450234
1309,1309,313.863863709,-318.049,666.595846063,118.841,1355.79618529,190.203,120.577652198,330.986,6.35003497185,313.854,643.931243968,2798.06558486,214.779544535,313.937483371,0.806494,314.086,95.2421824901,5.60911447383,466.666741684
1310,1310,313.587652832,-318.116,632.068723253,118.846,1173.36494348,190.312,261.936699868,331.517,11.1222840782,313.554,551.554737276,2311.18729205,245.491654526,313.648892257,0.825984,313.832,225.78132592,5.82843820431,897.747569348
1311,1311,313.852386049,-318.081,486.513005611,118.887,785.595509976,190.358,140.403895902,285.531,5.26434352643,313.855,129.185132488,1252.26511703,253.312584375,313.894744176,0.818218,314.083,97.1025835622,5.35672050652,464.488697383
1312,1312,314.057676867,-318.566,755.211446843,118.949,1365.48062737,190.449,177.307914122,309.645,6.42696676516,314.037,637.334279133,2765.78482029,233.163741289,314.103890512,0.8181,314.273,115.518904121,5.55347371554,735.91486914
1313,1313,313.926105539,-318.498,743.234363172,119.038,1942.29051004,190.527,105.845970059,307.16,7.52180187191,313.902,820.20866304,2973.54556538,243.885725229,314.026869408,0.871921,314.158,93.4540518813,5.65239417407,336.041957094
1314,1314,313.417183787,-317.87,702.086228679,119.083,1156.81000056,190.635,190.191397582,329.617,8.29679447795,313.419,667.249845045,2900.77226179,238.397655061,313.491009276,0.851225,313.729,147.637042823,5.67580041654,687.36045753
1315,1315,314.038960758,-318.46,666.830535483,119.075,1020.08679761,190.684,219.35998731,329.445,5.11062195066,314.009,460.462787543,2918.56718244,235.117083235,314.115792213,0.897858,314.285,158.048968116,5.74835275436,774.440957487
1316,1316,313.53990026,-318.003,683.408219353,119.096,2296.28013069,190.767,208.541746518,360.671,7.45874880968,313.555,908.8828214,3280.23088816,261.638542284,313.620387627,0.908507,313.816,166.412524386,5.81907776155,565.361996905
1317,1317,313.523611841,-317.828,254.636919312,119.125,1767.08722852,190.837,160.680696965,331.407,6.47517543907,313.503,845.415184904,3126.19707115,246.002387066,313.599672011,0.918619,313.774,124.342201822,5.72834631049,499.598744142
1318,1318,313.030918342,-317.662,779.160064375,119.167,1245.42204257,190.902,203.694551089,331.569,5.53075913168,313.009,489.190711166,2622.90972784,235.003281474,313.10137494,0.873093,313.3,117.244757502,5.83653701513,908.507903102
1319,1319,313.34433624,-317.517,1387.12736929,119.155,2716.44225664,190.959,163.992497393,311.362,6.35208224552,313.348,538.415482103,3016.11955699,244.383095372,313.453170151,0.728571,313.634,150.758235251,5.53345509151,556.067926606
1320,1320,314.173746478,-318.503,1024.23401425,119.191,1503.88725923,190.989,271.30602217,360.79,8.88263197749,314.149,729.894423263,2645.29485742,128.322531552,314.278499437,0.481111,314.471,141.735914627,6.00582929117,1059.41245204
1321,1321,313.818068672,-318.163,513.064123357,119.263,2394.97539489,191.106,166.285199621,314.302,6.23870252514,313.806,581.105837028,2704.78947027,227.841095976,313.904506437,0.827943,314.076,82.4670811092,5.59886332931,778.514129322
1322,1322,313.600681457,-317.98,485.828616495,119.268,1194.88859066,191.139,192.692719348,330.941,8.60669634373,313.579,714.762928991,2845.31129702,229.025557675,313.705505297,0.831586,313.862,147.044199104,5.72162375814,672.637119189
1323,1323,313.464990124,-317.679,722.757809744,119.308,1540.13871228,191.207,248.886747184,297.423,6.08782788096,313.454,753.166399723,3043.75057651,247.2889364,313.585043219,0.805013,313.773,160.21492928,5.46968200471,945.212274543
1324,1324,313.537645335,-317.799,1017.03478497,119.349,1020.15378787,191.299,129.832897991,345.821,1.97997344064,313.522,1.87615698952,1022.91442284,112.358341998,313.646627929,0.745384,313.841,92.5780055021,5.68239403196,420.326031215
1325,1325,314.111569276,-318.309,1022.0857149,119.405,1038.96277615,191.362,51.9754183501,295.941,4.88759302667,314.12,48.4469305556,1192.10322495,125.342136455,314.185512623,0.459865,314.404,50.8638601751,5.55454590805,214.987723211
1326,1326,313.400278708,-317.557,814.015376887,119.494,2788.6843746,191.409,91.9775158281,334.598,5.79668800216,313.371,829.931311345,3360.74636706,267.043503214,313.493533745,0.930855,313.658,93.6719883555,5.68300680529,297.071970794
1327,1327,313.020233484,-317.34,1151.45470981,119.524,2465.81722908,191.491,218.412010356,347.793,5.19353972323,313.008,644.651328207,3518.77805494,273.663174711,313.090751138,0.918189,313.225,128.718143309,5.75055838899,699.598952832
1328,1328,313.58812841,-317.64,1391.13486629,119.614,2703.76107406,191.573,191.398893908,290.768,5.10420403703,313.604,598.122780093,3324.81836028,258.43379002,313.683151477,0.934687,313.834,154.425686367,5.38984531006,610.404527759
1329,1329,312.900525523,-317.138,810.414436741,119.648,2044.04449275,191.641,180.141670145,354.353,5.93224673657,312.873,965.540813328,3361.03574517,255.786814492,312.983160187,0.861592,313.131,102.835992602,5.80396088608,675.330057036
1330,1330,313.177749014,-317.619,277.16333013,119.698,1595.464971,191.658,324.97229391,297.741,16.1362864833,313.159,833.231995228,3215.95424344,248.457878675,313.255971764,0.901241,313.444,292.998014492,5.48014239706,1055.33441577
1331,1331,312.680753809,-317.302,599.927687212,119.692,1659.61139332,191.715,167.64409476,258.104,3.9333996619,312.684,773.774662273,3616.21596259,263.773076785,312.745414258,0.927234,312.972,131.458066988,5.36531569155,514.885564735
1332,1332,313.432645882,-317.828,566.021462436,119.727,1114.17026828,191.787,218.920192864,343.947,6.02187167156,313.45,569.233182166,2782.27465302,240.109310791,313.500228733,0.883784,313.717,142.011901516,5.61620094393,855.431930553
1333,1333,312.751474899,-317.139,833.21603076,119.772,1970.23517311,191.87,143.998224169,376.114,7.66237232065,312.706,706.652091363,2948.72322561,245.603411442,312.838700424,0.885265,313.003,97.3935571599,5.92486625075,493.774975657
1334,1334,312.90649546,-317.028,233.985882319,119.847,842.308344782,191.921,218.124878763,376.229,5.80793028487,312.898,761.564699868,2915.07521943,197.080771311,312.988564262,0.901558,313.15,171.049461687,5.75986956143,698.426668115
1335,1335,312.519499136,-316.77,213.819869618,119.882,489.63785769,192.006,281.48393792,353.333,5.4295676086,312.536,427.47231183,1806.96674047,162.934607269,312.584966369,0.877723,312.829,159.01152419,5.64374025457,845.393842615
1336,1336,311.657251076,-316.27,541.497399985,119.91,1092.66544928,192.09,228.604265413,358.183,5.60728734181,311.62,515.899533205,2690.38014151,228.927782711,311.733295643,0.897689,311.944,173.110702803,5.97060119565,730.302156322
1337,1337,312.288618414,-316.844,274.593795811,119.945,661.236808898,192.154,202.402201093,331.818,7.31486773103,312.281,671.689953232,2561.00400379,178.613837835,312.342916856,0.812116,312.512,122.59787157,5.74193424788,808.870908748
1338,1338,312.986108872,-317.251,301.172288775,119.971,974.688599181,192.26,134.560751547,349.231,5.3081909577,312.976,520.062405554,3013.16133495,235.703121832,313.064477056,0.860933,313.292,92.5097663796,5.74666367835,628.21266659
1339,1339,312.567310566,-316.924,608.777996887,119.991,1255.71665036,192.303,321.425273294,324.598,12.0057630979,312.558,776.262721527,2951.73088113,242.622448023,312.641699284,0.887403,312.826,266.610074353,5.53069650423,977.008957619
1340,1340,312.141803648,-316.458,639.088913754,119.983,860.050526218,192.38,317.502101558,331.187,5.79842972225,312.127,156.526675956,1394.78242533,252.923154843,312.222190109,0.862421,312.39,169.93105156,5.80429670555,1297.88460197
1341,1341,312.510649991,-317.045,579.504659524,119.994,1369.88762711,192.421,283.003958948,327.701,5.03570613973,312.521,475.03356924,2448.79309009,256.449958316,312.589808792,0.924886,312.79,194.816848524,5.69391290876,736.108781583
1342,1342,312.50003985,-316.707,275.562143659,120.007,1200.79393119,192.48,246.185723417,330.867,10.5943016808,312.473,690.15377822,2963.97503439,245.702607717,312.559121735,0.908827,312.714,168.173572148,5.57894631927,986.992043738
1343,1343,311.414942755,-315.768,257.604655129,120.028,1400.5082261,192.592,168.89807257,332.707,4.5053835637,311.394,736.585347694,2885.96363893,239.322100306,311.480591138,0.893017,311.663,99.0003140704,5.64346402744,616.511782324
1344,1344,311.972485546,-316.258,93.9362236588,120.058,778.904961078,192.668,252.292990656,291.989,5.61644368279,311.972,721.548123364,3075.14405482,177.708068549,312.03420616,0.938767,312.211,221.435465132,5.36876244981,745.089333007
1345,1345,312.363793805,-316.349,240.974431817,120.104,1119.86517565,192.717,110.215570346,270.045,5.21976915487,312.351,517.366201703,2595.82833479,233.636957122,312.444821407,0.939384,312.624,97.5800221945,5.33833154908,398.086203535
1346,1346,311.558494292,-315.726,886.245963454,120.113,1741.37783698,192.81,413.453134478,323.242,7.28564084203,311.539,742.112742614,3213.36025255,256.268362733,311.644875951,0.944346,311.841,424.212114376,5.51387738508,1261.73896008
1347,1347,310.970654391,-315.346,181.929728613,120.196,1112.50994028,192.906,263.188272268,350.357,6.1175583214,310.957,661.100056964,2992.15533851,229.875107866,311.083737668,0.962058,311.318,156.248876656,5.97540922555,924.453120143
1348,1348,311.591127115,-315.866,237.494134731,120.197,1414.81216751,192.991,178.933993309,347.624,6.30644342351,311.591,816.086939759,3099.99692036,225.502801448,311.707701914,0.942297,311.862,131.073783632,5.73307867614,652.954463733
1349,1349,311.177917726,-315.576,911.910836017,120.227,2253.38685704,193.074,272.290347113,377.613,4.69935689921,311.168,877.82179938,3310.17267456,258.846691364,311.276068206,0.928992,311.456,209.398674706,5.84616837939,816.639574158
1350,1350,310.84204061,-315.007,209.798276471,120.261,753.130771867,193.146,191.495404029,345.589,4.69118260973,310.832,555.816831342,2955.33028899,195.639466095,310.946762201,0.902358,311.156,125.593318854,5.71534615196,737.182567153
1351,1351,310.228732549,-314.561,241.374170679,120.238,1086.66478563,193.211,206.205677787,322.087,5.1025977336,310.217,830.788291513,3260.40072498,217.351657137,310.314915982,0.923914,310.497,112.774324837,5.61197420942,705.273419989
1352,1352,311.067748836,-315.391,190.028355916,120.249,1078.48926765,193.331,245.829628918,343.078,7.96377588423,311.063,847.524584966,2988.8254357,204.244779553,311.133283483,0.950466,311.256,201.613869807,5.81856834052,806.709979084
1353,1353,310.257747763,-314.63,192.491648497,120.291,921.691456516,193.396,206.742211053,348.424,7.12875545541,310.25,579.366954422,1987.95144443,204.690803125,310.30607512,0.930486,310.512,215.982686909,5.67765263437,715.355530365
1354,1354,310.221016347,-314.634,179.519493278,120.321,850.430504411,193.456,188.266856162,334.724,7.50395773548,310.212,902.039398367,3215.1431761,182.462566354,310.292524498,0.928558,310.505,230.996815776,5.66471061243,603.335572426
1355,1355,310.443680166,-314.672,174.098152708,120.362,404.259244223,193.483,204.408958047,331.739,4.69554804376,310.425,457.64798935,2437.0850335,149.737889224,310.498760421,0.892083,310.721,134.821802738,5.60787327797,764.001358891
1356,1356,308.949209479,-313.327,159.668841153,120.458,976.476924438,193.57,331.602301157,370.411,8.1113511062,308.942,690.736868826,2872.04185353,213.180881548,308.990977153,0.943156,309.2,141.073433073,5.91953887421,1357.89467389
1357,1357,309.533643535,-313.864,698.49465018,120.517,2054.73481396,193.629,172.890170156,337.385,5.60384402053,309.534,843.479629451,3097.37117409,247.826101878,309.602272923,0.962252,309.799,107.092756115,5.76411864753,679.027938042
1358,1358,309.178272321,-313.693,1116.95026226,120.499,2288.90135328,193.673,253.37293354,361.5,11.3543940073,309.178,585.943234425,2999.95183403,245.241835595,309.251042741,0.960272,309.466,286.847158946,5.97748757253,706.017142529
1359,1359,309.487706497,-313.844,236.827646548,120.506,1778.53058467,193.753,243.966014849,330.63,14.7997062482,309.459,857.855067183,3037.39370265,235.701582973,309.571681393,0.952953,309.753,196.897853826,5.72906734586,806.297903285
1360,1360,308.643939625,-312.9,692.148097795,120.536,1457.17734031,193.835,292.830925456,324.74,8.29071419229,308.631,668.841886681,2878.81640863,236.133846323,308.727596788,0.955633,308.875,258.325974998,5.63562991531,846.673282969
1361,1361,308.363865788,-312.817,625.37983185,120.558,1582.17680904,193.923,189.409160333,323.736,6.67476861125,308.361,719.925726777,3048.49137915,242.366155043,308.437239543,0.93442,308.644,118.398500611,5.60242584152,732.019757296
1362,1362,308.920832528,-313.432,459.187055502,120.6,1654.65217268,194.007,244.942065596,368.415,6.02563024437,308.915,872.571450026,3043.89733606,236.089305881,308.988818145,0.938184,309.179,195.548310151,5.93690112159,850.631415708
1363,1363,308.751891147,-313.184,165.74346161,120.63,705.286814305,194.071,240.226979285,293.501,6.62910000761,308.742,729.435227713,3114.39120267,191.47316536,308.804472961,0.895979,309.0,166.622632604,5.61070430049,808.516243354
1364,1364,309.680668152,-314.161,800.917028108,120.696,2155.67555962,194.084,156.353585199,346.8,4.92852550835,309.657,843.515238111,3282.07164772,259.886158914,309.743488112,0.925981,309.926,121.796180996,5.65873501328,592.258162588
1365,1365,309.771619579,-314.382,107.683915902,120.742,1417.25985263,194.191,129.821885285,324.405,5.37196295968,309.759,825.718716895,3226.29279675,240.138573056,309.83786678,0.877313,310.054,66.9243975804,5.67475153251,610.780424619
1366,1366,309.488727149,-313.85,245.362957016,120.756,450.977808989,194.27,286.830563215,286.572,8.18830441833,309.478,314.587286415,1684.99486019,179.39921913,309.571190697,0.858941,309.743,355.987324998,5.53068343686,711.144692163
1367,1367,309.643539785,-314.085,717.206125956,120.809,1869.35407104,194.319,311.954501256,296.194,4.69669819678,309.636,777.564090882,3469.76948605,262.27356663,309.728742673,0.917219,309.913,189.13508236,5.50968130447,1026.50029068
1368,1368,310.21997796,-314.696,916.315556734,120.853,1574.99158275,194.354,241.953261424,317.504,4.67271335875,310.221,619.587924646,3316.05567607,256.85627393,310.302040103,0.875221,310.49,116.79162402,5.65774113264,1001.27857546
1369,1369,309.637045694,-313.928,283.753950252,120.888,826.120263314,194.453,226.053716155,317.047,5.10567507389,309.628,362.385577412,2226.28531897,223.351228344,309.725491821,0.92325,309.921,134.531788707,5.63207036313,870.218695602
1370,1370,310.418204772,-314.511,124.525844681,120.9,269.660478559,194.504,218.297218712,321.835,10.4576091196,310.404,179.264489083,640.20125051,133.484103026,310.502133453,0.781964,310.678,150.40649588,5.73933415923,857.015041284
1371,1371,309.778593573,-314.054,146.991642923,120.948,192.839551681,194.593,165.901733447,309.502,6.93544096324,309.776,136.640414171,860.390992004,111.15975918,309.83697851,0.75165,309.999,126.484699157,5.6401003443,677.687588892
1372,1372,309.421944989,-313.634,963.291031197,121.0,2445.03682139,194.651,208.710719927,315.181,15.0778192668,309.403,906.288520183,3326.28788898,251.78950051,309.482759717,0.779602,309.64,243.420911785,5.67334498086,678.063584137
1373,1373,309.294092583,-313.723,576.841615752,121.004,972.723485315,194.725,173.297847469,362.938,6.60146407104,309.312,256.525011632,2058.14950793,254.432476996,309.382838055,0.93365,309.572,181.385944667,5.96375155426,565.552349012
1374,1374,309.202149413,-313.671,471.118119233,121.039,1026.83266776,194.8,152.850463388,396.047,7.35394528417,309.164,324.189023736,1936.35194256,250.675932446,309.27026273,0.857052,309.452,129.994345828,6.13076498671,513.148236302
1375,1375,309.799092373,-314.094,732.435403503,121.071,806.456409489,194.843,231.857834075,349.561,8.07480733228,309.82,96.1362574244,1178.98550472,243.295134711,309.880615953,0.869975,310.081,189.404206386,5.90818102724,638.105072431
1376,1376,308.841006043,-313.205,312.237896723,121.18,1241.87702247,194.88,73.4394518036,367.08,5.92346071813,308.837,681.830989564,3142.58515,248.002551728,308.91936974,0.905251,309.078,55.4535124816,6.01392231248,376.751419768
1377,1377,309.251181259,-313.648,733.640600652,121.192,1172.71722193,194.935,201.028033713,330.637,12.5609510297,309.236,479.117677255,3076.25954801,197.57680838,309.343445838,0.816178,309.514,194.158093046,5.61256021346,586.739328788
1378,1378,310.1508621,-314.431,901.95668889,121.216,1323.42743906,195.01,104.428633703,339.835,7.20625134659,310.139,388.314291674,2283.23508028,164.592045124,310.225944932,0.78957,310.416,61.2573624646,5.7857059164,516.612619438
1379,1379,310.04247068,-314.643,1114.81618456,121.251,1760.26155102,195.1,114.322143246,320.242,5.41759678005,310.035,592.173746356,3051.87527888,201.969601832,310.113603349,0.831143,310.303,74.9409402102,5.54441617656,451.630898558
