Epoch,AverageAbsY,AverageQLoss,AverageAbsQYDiff,Iteration,MinEsReturn,QFunRegParamNorm,StdReturn,PolicyRegParamNorm,MaxEsReturn,AverageAction,MinReturn,AverageQ,AverageAbsQ,MaxReturn,AverageEsReturn,AverageY,AverageDiscountedReturn,AveragePolicySurr,AverageReturn,StdEsReturn
122,2.35269207421,0.0162781,0.0574532652509,122,75.1812952767,45.1782,142.302388666,44.2648,595.488025442,0.85232,272.633876923,2.35208,2.35427,937.139169482,281.309708736,2.35224428754,214.1870312,-2.41445,636.995793882,153.868210421
123,2.34933154095,0.0184689,0.0595858713489,123,188.971220326,45.3673,384.776418075,44.4788,487.825735789,0.864449,386.790570369,2.34854,2.35091,2332.1881943,344.680484465,2.34888156249,206.94658677,-2.41749,834.355962899,110.136468935
124,2.36532672872,0.0198787,0.0606540277292,124,38.5777490752,45.6117,229.742882002,44.6161,700.286528628,0.893136,313.867368585,2.36451,2.36653,1409.39333979,321.029415519,2.36493584232,186.314423546,-2.42932,541.556347943,253.818233881
125,2.37278155187,0.017455,0.0583524356547,125,5.12145018988,45.7727,326.880726597,44.8087,552.277765059,0.893716,238.911709887,2.37179,2.37404,1963.69261651,253.98589775,2.37217602355,197.311359733,-2.43424,654.573318306,191.278254641
126,2.37714849295,0.0175074,0.0586003820812,126,9.04379727608,45.96,110.769087501,44.9214,431.390303212,0.879983,169.162009413,2.37655,2.37842,772.648734961,202.804870647,2.37671334683,137.77174746,-2.4394,324.420282208,138.550354488
127,2.38194578295,0.0180377,0.0589144912058,127,11.704456903,46.076,108.617779433,45.0061,887.692089657,0.824767,163.607749099,2.38128,2.38335,980.238506891,251.431159553,2.38152462,131.348342203,-2.44484,256.521024119,277.318575859
128,2.38916138747,0.0197032,0.0614093949104,128,7.09780022605,46.2391,209.973202487,45.1532,423.485230053,0.812943,192.017493338,2.38826,2.39084,1099.14787022,243.794022693,2.38867447586,144.997525256,-2.44939,378.932608151,143.354506643
129,2.40471383478,0.0204534,0.0606510367347,129,68.2481261598,46.3898,246.215815911,45.297,510.550564854,0.808123,192.144101064,2.4039,2.40602,1473.81998553,208.173958971,2.40420740873,167.220298027,-2.46967,490.632030686,138.621852507
130,2.42840399538,0.0212448,0.0626900252593,130,6.76991517476,46.6146,94.4005030569,45.4624,503.685939631,0.716625,247.975106311,2.42762,2.42972,889.042425586,138.898297463,2.42799245018,145.596349946,-2.49327,304.581331036,129.326754506
131,2.43737612697,0.018629,0.0616234294985,131,12.5291327456,46.7605,161.142073972,45.6349,615.031975564,0.775769,87.6611886237,2.43666,2.43887,920.492480713,131.677165147,2.43690644834,97.5078637102,-2.50231,204.471131571,151.10274548
132,2.45207819631,0.0190747,0.0615804447864,132,6.97614835169,46.933,188.893970856,45.7609,302.176719944,0.686809,193.337975524,2.45109,2.45357,984.528244472,116.63810628,2.45152245884,138.218794278,-2.52304,328.457576507,78.3238756592
133,2.46088342559,0.0224559,0.0667958892528,133,38.3282327844,47.1425,141.111800696,45.8769,862.43987251,0.743468,210.922456464,2.46008,2.4627,701.867695444,315.611724145,2.46023698863,139.810947243,-2.53261,284.7173598,310.23735732
134,2.48602673513,0.0230002,0.0648164095345,134,12.4195055572,47.2858,128.729929413,46.0242,625.58238955,0.741576,147.053335633,2.48499,2.48765,665.943408982,333.896210296,2.48531357182,141.031437043,-2.55322,338.211053509,220.161281582
135,2.5062806029,0.0219861,0.0659217452619,135,59.4158330751,47.4054,124.782461611,46.1589,362.621737708,0.769403,182.05010953,2.50525,2.508,816.642511014,150.609686755,2.5056076106,143.989176128,-2.57428,346.010555035,85.046527861
136,2.51327325201,0.0212219,0.0629249622988,136,5.73116438825,47.5452,121.655951675,46.3044,625.612614433,0.808159,106.605614122,2.51223,2.51478,563.18928194,145.480117996,2.51250375407,114.481460846,-2.5821,256.346703285,154.013631811
137,2.5346253501,0.024959,0.0674361065083,137,3.36211619927,47.7356,273.61579423,46.4682,191.856286412,0.81733,119.028692376,2.5335,2.53622,1705.31147837,80.2545849398,2.53379518262,106.397287851,-2.60179,286.763825262,53.7388046365
138,2.54068614861,0.0219142,0.0664068511835,138,52.157296025,47.9071,112.770154605,46.6067,239.948867772,0.78726,89.8519261159,2.53977,2.54272,588.751314046,104.201510226,2.53991049603,102.657381894,-2.61024,227.776272715,50.1868882235
139,2.55665208764,0.0228635,0.0651598511442,139,69.4324622335,48.0408,161.097497874,46.8001,412.807046002,0.837734,56.2210919781,2.55545,2.55779,663.114193274,176.073739554,2.5559700826,120.00926056,-2.62252,292.305213803,95.7522002317
140,2.56999302763,0.0245639,0.0668686764109,140,16.3970411622,48.2191,78.5554531495,46.9613,224.930322335,0.795859,89.8167928098,2.56888,2.57172,364.325423057,111.358552122,2.56913441212,98.4681066381,-2.63697,187.135305714,67.2361861427
141,2.57566825227,0.0223588,0.0669911788713,141,52.6685132813,48.3833,100.609979701,47.1173,629.145864168,0.830186,200.219203261,2.57423,2.57712,962.324354917,184.946460658,2.57448242242,130.31675898,-2.64457,246.044087727,161.115377707
142,2.60283716015,0.0235745,0.0663162072364,142,13.3144996969,48.5461,281.486944175,47.3435,414.291436328,0.831582,167.409972865,2.60152,2.60462,1942.74766168,128.814455855,2.6017598499,128.560909405,-2.67346,295.049245879,126.363638153
143,2.61301134024,0.0246358,0.0670648682088,143,16.2580530492,48.735,250.172991173,47.4998,797.739695076,0.819308,212.420922164,2.61143,2.61459,1400.47361262,237.328340298,2.61192420463,150.277922833,-2.68288,431.777237678,235.210688474
144,2.63318272266,0.0248664,0.0680270580689,144,9.17295431658,48.8753,72.8084419369,47.6127,550.376289295,0.851324,139.63328227,2.63185,2.63496,534.586724175,231.255558916,2.63221662006,114.533785989,-2.70232,218.570233968,169.267806737
145,2.64543297241,0.0268172,0.0697846869288,145,10.6346080041,49.0401,77.1317908806,47.7433,655.356882471,0.894719,131.668382608,2.64428,2.64749,763.083141297,182.151075715,2.64448510799,115.235996887,-2.71836,207.831130299,212.668463814
146,2.65190054472,0.0260063,0.0685454502675,146,14.1895417537,49.1895,134.655520247,47.9263,444.604409731,0.822821,174.695862955,2.65092,2.65365,796.023572279,139.359693231,2.65106800695,132.650962184,-2.72131,306.807215265,131.67883687
147,2.66717550154,0.0237369,0.0675153168702,147,6.53120132778,49.3436,184.180429104,48.1373,752.89234578,0.869432,69.2038641972,2.66561,2.66891,875.396964272,235.298219962,2.66591930087,113.917851963,-2.7362,290.081687555,240.082866876
148,2.69076903439,0.0238703,0.0672480181976,148,25.1590590307,49.5137,111.492864282,48.2749,988.695699326,0.880235,139.193691193,2.68943,2.69261,761.663045571,375.723019764,2.68965474043,112.65484713,-2.76236,226.011707207,386.333171008
149,2.7103314724,0.0250118,0.0682384947335,149,7.17407290032,49.6786,654.258297639,48.3984,369.732348818,0.937142,161.272962544,2.709,2.71177,2268.99972674,157.928341071,2.70933891696,156.219827473,-2.77647,814.912975144,128.427155619
150,2.70722067086,0.0271674,0.0722525540143,150,90.0500412956,49.8628,349.245442198,48.568,468.70819174,0.87981,8.79162066123,2.70546,2.70889,1713.91985875,249.61330722,2.70587987118,150.992294467,-2.77168,543.112468796,101.32932082
151,2.71797539167,0.0273211,0.0723372376523,151,214.253342902,50.0644,165.253082151,48.721,614.238267718,0.877749,291.165048534,2.71627,2.71927,1053.9650508,333.457549906,2.71650000965,174.112068041,-2.78549,538.782523519,147.235335048
152,2.73541227066,0.0268893,0.0724886520239,152,11.6353746769,50.2184,359.461408494,48.7638,440.098154134,0.876338,11.719801343,2.73401,2.73746,1497.78564647,188.268651517,2.73423304883,72.3898881768,-2.8069,231.682204009,144.153317152
153,2.75812112129,0.025851,0.0710130911555,153,9.36178869604,50.3466,455.726365509,48.9731,679.690538145,0.829342,15.3303283525,2.75654,2.76002,1870.58710979,328.692492542,2.75681254555,155.26541174,-2.82892,706.271100478,240.447459075
154,2.74899464509,0.0323893,0.0749453088644,154,6.52810308567,50.5339,524.779292116,49.07,735.950814257,0.892251,575.142586002,2.74747,2.75069,2564.31819517,179.383072624,2.74777824019,205.968106161,-2.81618,1115.298749,229.871852835
155,2.76551247324,0.0262893,0.0695124435219,155,10.0492856581,50.6353,382.147198474,49.1736,801.342962875,0.877356,303.185135062,2.76417,2.76721,2175.83078002,179.85364895,2.76435952689,195.185747397,-2.83354,691.669020494,225.171017871
156,2.77965278027,0.0282062,0.0709847143521,156,5.89748364628,50.8231,0.711280791986,49.2404,452.362318045,0.956398,9.2155605968,2.77823,2.7811,15.0106075883,165.937947005,2.7786837227,9.09621093372,-2.84832,9.58543140158,158.636016923
157,2.78552936545,0.026045,0.0704314162023,157,34.8836072475,50.9894,188.494627987,49.3635,616.941394774,0.825901,245.503610597,2.78469,2.78771,1790.73769623,385.933095096,2.78455362111,152.645711341,-2.85115,326.901997261,191.333958196
158,2.78238006821,0.0281987,0.0717321166721,158,5.63023640764,51.1183,192.101514935,49.4456,792.394741959,0.831017,265.958827843,2.78078,2.78404,1536.39904794,210.927667075,2.78123031806,169.180638275,-2.84603,412.199835589,281.861586989
159,2.79985553798,0.0265619,0.0718214606455,159,4.22418986281,51.2223,392.310021779,49.5626,653.379197964,0.771314,306.079065143,2.79839,2.80115,2357.58443335,376.735104968,2.79877715317,218.836898313,-2.86417,1039.29149425,262.87686546
160,2.80390332979,0.0259688,0.0702140350851,160,16.5504595671,51.3595,487.499339042,49.7036,994.533645103,0.811886,271.968856174,2.80238,2.80569,2249.3521176,479.88995799,2.80258363618,193.024742519,-2.87045,721.496506001,325.825790157
161,2.81188448448,0.0277167,0.0721020867091,161,31.7980725348,51.4977,1024.55090038,49.8271,755.34319931,0.828595,252.760168439,2.81028,2.81356,2831.67338027,332.321984777,2.8105193027,198.447086815,-2.87567,1820.10179264,227.311829001
162,2.82439564984,0.027552,0.0712595228175,162,82.6744079108,51.6172,727.367854305,49.9359,566.443384591,0.813015,473.245819217,2.82289,2.82591,2683.26972847,356.150237281,2.82322160117,201.111742247,-2.87908,1488.60457323,166.301566098
163,2.82428586717,0.0280171,0.0722776313766,163,11.0511236466,51.7629,425.260925947,50.0314,542.638355383,0.853342,325.693040256,2.82293,2.82588,2047.67408327,271.161738002,2.82327327869,194.988720164,-2.88022,752.595488733,162.273053126
164,2.81436377347,0.0326518,0.0738715841227,164,37.7075939901,51.934,630.337456132,50.2216,602.145568134,0.862111,223.01918945,2.81269,2.8163,2483.98043804,321.676180321,2.81289418975,190.432033444,-2.86625,910.483478625,202.80549552
165,2.80232256808,0.031488,0.0756623815716,165,86.3118536888,52.0816,182.435076668,50.3169,629.80852353,0.873334,300.201905858,2.80044,2.80388,1174.28229761,355.182845176,2.80091306025,202.82695256,-2.85752,608.756618363,187.546021687
166,2.80957492298,0.0295377,0.0738085091597,166,9.49355816008,52.2431,622.800676036,50.4063,725.022777309,0.876044,187.777746897,2.80801,2.81135,3193.47420019,262.998224841,2.80821899537,225.55651197,-2.86809,1258.87484769,222.335761551
167,2.82411513807,0.0240596,0.0704073521872,167,47.035514951,52.4163,507.223228819,50.4574,906.628644874,0.869337,148.991671835,2.8223,2.82609,2679.89832429,424.017612833,2.82241756964,153.567774599,-2.88079,538.761389797,297.957208772
168,2.81988892349,0.0295588,0.0752198647273,168,17.372785371,52.553,272.714086195,50.6061,694.045166126,0.902993,535.484896414,2.81778,2.82151,1647.59139279,222.607281813,2.81820234801,223.662211156,-2.87688,919.45611745,191.342656228
169,2.83713779226,0.0253893,0.0717963824993,169,18.8255507994,52.7042,155.191412242,50.6478,687.175550604,0.90777,581.720579753,2.8349,2.83866,1148.12186574,223.404056676,2.83514179304,221.107446684,-2.89953,823.762305648,222.120042107
170,2.82012881966,0.0299994,0.0753693319209,170,258.383472444,52.8517,83.9322660896,50.7123,770.992415469,0.882268,504.214069164,2.81783,2.82167,795.106659855,506.633443849,2.81817590422,226.590411082,-2.88601,633.882467757,149.9802505
171,2.83669702575,0.0262716,0.0725640459254,171,19.7344963154,52.9676,69.5815293228,50.8743,658.324011203,0.889182,420.860907168,2.83504,2.8383,771.806385939,231.799323206,2.83517158059,224.984271376,-2.89882,628.676079316,197.487203106
172,2.84088443847,0.0292055,0.0748528185662,172,22.6008429866,53.0976,56.9340557073,50.9642,589.274221416,0.857491,20.3379464563,2.83834,2.84243,561.70897159,277.671179766,2.83865034358,51.6502533526,-2.89961,71.0430659283,173.749867218
173,2.83831591293,0.0290232,0.0747180256541,173,28.3519809577,53.2313,68.4861148535,51.1019,563.83157705,0.925704,451.34821426,2.83558,2.84011,974.807997379,210.432960213,2.83593874103,230.771100181,-2.89912,703.053766216,181.84647639
174,2.83991754798,0.0301128,0.0743318280813,174,5.72937028594,53.3449,114.062666919,51.1893,847.401808074,0.888619,259.16191771,2.83782,2.84133,685.404065031,185.431434061,2.83803909936,175.793491205,-2.90485,454.841056994,274.298991026
175,2.84279622948,0.0293074,0.0754745507135,175,34.3580768284,53.4935,46.598053345,51.2636,439.68743031,0.908034,256.111115178,2.84,2.84432,464.026766643,258.537935603,2.84052613092,161.306875472,-2.90105,332.33425336,154.176767673
176,2.83830559634,0.0285819,0.0738451807806,176,10.3175151033,53.6758,103.215058594,51.3729,562.169560131,0.872404,284.070113975,2.83593,2.84013,639.877675223,288.898070908,2.83609873418,163.422171419,-2.89723,368.341173021,180.928359194
177,2.84812768148,0.0302654,0.0751758621918,177,6.54574146246,53.8246,172.164094206,51.5446,522.972696627,0.908284,327.435084121,2.84561,2.85029,1148.18051253,213.584498268,2.84573426885,196.563253171,-2.90753,669.449965049,169.981384587
178,2.8444044563,0.0295353,0.0739872893223,178,23.3197757774,53.9328,145.440938212,51.64,646.874140212,0.928233,286.619599438,2.84204,2.84628,826.175302555,260.846179828,2.84217914548,187.603951407,-2.90656,483.262954399,190.751923812
179,2.85814288779,0.0298872,0.0742990111888,179,5.65972874869,54.0497,218.937805468,51.7,531.540567272,0.902108,82.8949320684,2.85547,2.85964,881.211471327,180.327342923,2.85584261323,153.926352626,-2.91885,394.807686443,181.909263535
180,2.84729406034,0.0277667,0.0743281684394,180,6.98459387372,54.1703,119.964032815,51.7554,425.362210345,0.900019,161.415565403,2.84485,2.84885,690.478649381,151.18416433,2.84515044217,148.069514733,-2.90704,329.514981912,135.944293223
181,2.86289272051,0.0282789,0.0743479574542,181,33.8175900222,54.249,108.439241107,51.8206,571.855524924,0.894939,311.124610825,2.8603,2.86435,715.60660915,263.621960977,2.86055705436,171.087955807,-2.92505,444.531197849,178.396498081
182,2.866676558,0.0285862,0.0753839525284,182,6.25982279999,54.3377,195.228256965,51.9505,452.496038812,0.905087,306.883670903,2.86367,2.86819,1124.28871061,159.829373477,2.86391215278,193.6642346,-2.93077,599.486648769,154.793762516
183,2.87658410538,0.0305628,0.0752467728208,183,8.58538835894,54.4742,40.1177264356,52.0164,747.715155368,0.848635,227.097307876,2.87485,2.87888,627.034338828,315.04142897,2.87488936489,173.137955734,-2.93912,417.034436988,271.748554958
184,2.86843800104,0.0305163,0.0755193202198,184,109.455430067,54.5905,125.720754231,52.1503,550.725004651,0.882815,328.356390472,2.86571,2.87041,873.356253738,383.134254548,2.86576886879,197.018530889,-2.93193,599.130099821,153.334065292
185,2.87525769065,0.0304042,0.0767433135843,185,10.445553484,54.6821,144.813468936,52.2394,913.247210941,0.841563,355.966099942,2.8726,2.87739,1024.96694931,445.906898359,2.87279917904,188.095959087,-2.93983,661.912567232,275.46876363
186,2.88113369868,0.0294955,0.0738950250873,186,8.79741279832,54.8347,178.397977205,52.4035,545.374543175,0.84612,55.8508041524,2.87826,2.88264,839.582410293,179.570217191,2.87853767332,119.303622403,-2.9402,657.500959677,203.323587214
187,2.87595765326,0.0301745,0.0769265423831,187,5.77577285337,54.963,183.25990031,52.4437,487.286641867,0.857274,86.888969698,2.87328,2.87803,794.54868575,88.0963545805,2.87344625316,144.721743408,-2.93748,337.556867036,125.239046678
188,2.89434252839,0.0286164,0.0737201582264,188,12.4622999857,55.1007,508.170142951,52.5504,542.350107493,0.877507,14.7850748265,2.89165,2.89604,2132.77466755,263.249014436,2.89205520858,159.556583168,-2.95516,825.977088895,180.657064423
189,2.88402448082,0.0339095,0.0764900756922,189,7.23795901371,55.2174,121.049838275,52.7229,374.538531091,0.863265,271.462121939,2.88182,2.88643,879.095958084,135.350863154,2.8816817509,107.821845946,-2.94708,386.136400312,135.418703497
190,2.89114563942,0.0274781,0.0724912400065,190,8.17276400047,55.3054,322.147812929,52.7962,542.512870176,0.876536,11.6474662356,2.88814,2.89222,1215.3376221,153.01149629,2.88863256613,90.507263481,-2.94864,279.842619096,198.989270481
191,2.88095432404,0.0303606,0.0757257218682,191,4.82342870843,55.4434,149.303546906,52.9022,633.851443148,0.839986,49.8998167597,2.87815,2.88268,744.252673167,155.90729017,2.87846161357,137.335518412,-2.94184,434.362274959,199.931301344
192,2.89141768512,0.0264427,0.0729143868043,192,5.40220647837,55.5446,94.4495535877,52.9925,640.845902425,0.895294,158.714828467,2.88851,2.89358,678.492319728,101.710580348,2.88850993938,125.348005319,-2.95101,246.360583445,180.551409471
193,2.8935030635,0.0288066,0.0743934999505,193,7.4081870193,55.6463,124.861893592,53.05,666.487527864,0.922129,302.993836691,2.89075,2.89522,1085.01599562,224.75720456,2.89098565908,186.031337177,-2.95389,505.417076565,212.005899015
194,2.89235145514,0.0327136,0.0773976764558,194,24.1188554857,55.7888,166.43733068,53.1985,545.373685004,0.913065,264.995333121,2.88938,2.89394,834.307862656,247.610420335,2.88978446754,178.765849067,-2.95391,524.448898049,166.485447706
195,2.88332335344,0.0350866,0.0778300378872,195,5.11132839545,55.9099,127.761506752,53.3458,537.579366695,0.927151,417.027401181,2.88065,2.88551,931.538038714,99.3235346567,2.88071916185,178.042995319,-2.94665,658.166320756,153.812664405
196,2.88749700069,0.0297457,0.074976963052,196,7.16189421135,56.0072,201.975286136,53.4572,708.182226691,0.933162,198.242691494,2.88511,2.88934,820.675640917,281.210902818,2.88507368808,168.790497138,-2.94853,467.304706697,224.023433713
197,2.89248987697,0.0296946,0.0741379315262,197,6.63553475594,56.105,214.528900377,53.5601,666.474482422,0.953584,293.284075624,2.89046,2.89419,1495.48289265,204.994475145,2.89066588156,180.290235299,-2.95294,483.297900888,254.249314923
