MinEsReturn,Iteration,StdEsReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,AverageQLoss,MaxReturn,AveragePolicySurr,AverageReturn,MaxEsReturn,AverageY,Epoch,QFunRegParamNorm,AverageDiscountedReturn,StdReturn,PolicyRegParamNorm,AverageAction,MinReturn,AverageAbsQYDiff,AverageQ
4099.37739862,4771,0.0,52.1562818012,52.1572,4099.37739862,2.43175,5892.85687719,-52.1921,5434.10419195,4099.37739862,51.9792875381,4771,264.401,442.592456032,913.943410315,252.199,0.999401,2712.31622239,0.345801249696,51.9799
3765.90443149,4772,0.0,52.1823255175,52.1804,3765.90443149,3.61046,5003.68910822,-52.2234,1599.26582245,3765.90443149,52.0151708026,4772,264.471,348.801275911,1545.56561515,252.195,0.999484,-268.457247444,0.385969655886,52.0132
3826.15233996,4773,0.0,52.2526201832,52.2515,3826.15233996,2.67657,5264.16180948,-52.3012,4225.54657426,3826.15233996,52.0918499443,4773,264.518,393.208522314,1285.26857065,252.177,0.999021,1375.62185907,0.361702551721,52.0906
3353.72393105,4774,0.0,52.2005950028,52.2003,3353.72393105,2.02589,5810.67839832,-52.2382,4580.57272772,3353.72393105,52.0311368385,4774,264.525,399.943463284,1944.84945293,252.143,0.998903,388.580477032,0.334659633062,52.0313
3708.40790568,4775,0.0,52.2993494183,52.2978,3708.40790568,2.83156,5705.49511852,-52.3322,5478.01786859,3708.40790568,52.1451237119,4775,264.578,417.12695679,172.075205974,252.132,0.998767,5168.10318033,0.364070079103,52.1434
3851.34461941,4776,0.0,52.1404625348,52.1429,3851.34461941,4.22552,5681.83983538,-52.1689,5543.88026571,3851.34461941,51.9712205382,4776,264.625,428.307245115,102.267099707,252.164,0.998976,5346.84573431,0.407257015849,51.9736
3730.54926075,4777,0.0,52.1436331823,52.1418,3730.54926075,3.43013,5851.92588152,-52.1837,4646.15303833,3730.54926075,51.9735373526,4777,264.654,413.250979771,1827.2897706,252.214,0.998742,-157.419180079,0.392043862695,51.9715
3994.65737315,4778,0.0,52.1566169304,52.1549,3994.65737315,3.11025,5559.36966458,-52.1988,3299.68073612,3994.65737315,51.9871134018,4778,264.666,405.440842217,1725.07556604,252.256,0.999234,396.944250885,0.3734965682,51.9851
3357.39700704,4779,0.0,52.2618023454,52.2611,3357.39700704,2.7165,4096.6337601,-52.3221,1713.77360104,3357.39700704,52.1047252776,4779,264.663,275.207179709,1799.31799583,252.321,0.999697,-396.872068116,0.357482394186,52.1043
2904.4805002,4780,0.0,52.1935106144,52.1923,2904.4805002,2.42861,5180.59572297,-52.2387,4900.08891515,2904.4805002,52.025958404,4780,264.692,402.868282104,341.303736762,252.257,0.999031,3959.81359912,0.353721626094,52.0244
3501.56583305,4781,0.0,52.1731756723,52.1735,3501.56583305,2.78072,4967.03439087,-52.2162,4833.31056984,3501.56583305,52.0051936386,4781,264.71,391.070325978,94.4326626581,252.223,0.99892,4652.02897686,0.361035837995,52.0058
3935.38523681,4782,0.0,52.3489377202,52.3478,3935.38523681,2.93949,5011.43966382,-52.3892,4762.14761376,3935.38523681,52.199593395,4782,264.76,389.761949374,136.986754163,252.226,0.999105,4555.20809928,0.368421033845,52.1982
3217.61535673,4783,0.0,52.2702578841,52.2681,3217.61535673,3.02225,6263.11120295,-52.3006,5360.82317895,3217.61535673,52.1123925117,4783,264.795,476.641590943,1209.46445302,252.326,0.999152,2628.85096173,0.367397020483,52.1112
3756.13233284,4784,0.0,52.2575294122,52.2579,3756.13233284,2.8533,5289.63329647,-52.2884,5193.06101602,3756.13233284,52.0972942186,4784,264.827,414.32378311,62.3525159812,252.339,0.999026,5053.16643062,0.367677107991,52.0976
3440.76059736,4785,0.0,52.2525744007,52.252,3440.76059736,2.68873,4343.08089124,-52.2973,4150.0750263,3440.76059736,52.0940139037,4785,264.862,337.331608155,93.4915681096,252.415,0.998647,3973.73959041,0.354327239927,52.0938
3674.93987481,4786,0.0,52.2085070446,52.2087,3674.93987481,2.64817,6049.97768541,-52.2461,5882.15986196,3674.93987481,52.0460720147,4786,264.906,458.661760407,122.216125071,252.457,0.999082,5663.74681158,0.343422137766,52.0475
3843.92089268,4787,0.0,52.2798679227,52.2767,3843.92089268,2.36966,4990.06967321,-52.3122,4751.80667683,3843.92089268,52.1230087411,4787,264.955,381.544896072,96.5798511642,252.448,0.998877,4615.4784518,0.338066359531,52.12
3330.75535523,4788,0.0,52.2125320797,52.2147,3330.75535523,2.5677,5126.64420722,-52.2518,5039.75570015,3330.75535523,52.0467587925,4788,264.94,400.657831149,59.5429445103,252.478,0.998946,4912.05328651,0.348059472506,52.0488
582.2114586,4789,0.0,52.1737781063,52.1708,582.2114586,2.85268,5547.20886521,-52.1967,5461.83717198,582.2114586,52.0036057246,4789,264.899,435.130702298,54.9563648998,252.414,0.998916,5339.61142789,0.361175110696,52.0015
3350.75585292,4790,0.0,52.142460836,52.142,3350.75585292,3.49112,5771.76527818,-52.1625,5183.92342974,3350.75585292,51.9709055457,4790,264.994,444.683952707,1168.17869601,252.413,0.999332,1689.4014693,0.374136533825,51.9702
3692.97244586,4791,0.0,52.248602523,52.248,3692.97244586,2.12774,6286.0059023,-52.2839,6095.85964151,3692.97244586,52.0874547956,4791,264.992,472.676653772,128.449808506,252.483,0.999082,5875.07562364,0.330999977158,52.0872
4113.55668084,4792,0.0,52.193239944,52.1916,4113.55668084,2.40469,6224.19141726,-52.2109,5225.97529553,4113.55668084,52.0216776313,4792,265.059,474.500785428,1565.28648189,252.542,0.99915,1607.11554751,0.339418122429,52.0204
3354.70395758,4793,0.0,52.0833564916,52.0826,3354.70395758,3.44882,5668.20736736,-52.0971,3826.47602834,3354.70395758,51.9038931802,4793,265.121,355.018841296,1817.40944692,252.612,0.999198,190.417473276,0.382713601763,51.9035
3282.39149869,4794,0.0,52.1475073732,52.1476,3282.39149869,2.10398,6233.04634658,-52.1819,5831.54395178,3282.39149869,51.9693353828,4794,265.174,448.29593464,221.91917959,252.634,0.998778,5313.55566054,0.344775863755,51.9693
3580.03463563,4795,0.0,52.2235324807,52.2238,3580.03463563,3.94218,5939.27245288,-52.2713,4392.86838681,3580.03463563,52.0611982166,4795,265.224,388.517429684,1850.65802603,252.662,0.99921,298.908471841,0.405703220351,52.0611
3882.93308976,4796,0.0,52.1102818228,52.1094,3882.93308976,2.83155,6168.00315923,-52.1295,5971.2023275,3882.93308976,51.9280078332,4796,265.211,457.447525732,148.773381082,252.584,0.999068,5664.98273254,0.360491944101,51.9276
3297.69449392,4797,0.0,52.2084676696,52.2076,3297.69449392,3.68117,6299.93913938,-52.2426,5728.42730866,3297.69449392,52.0423753351,4797,265.251,464.917945882,1117.98587545,252.623,0.999359,2388.78312116,0.393732278155,52.0416
3503.15568803,4798,0.0,52.1775755123,52.1773,3503.15568803,2.23717,6020.76708076,-52.1977,5905.65089855,3503.15568803,52.0131491986,4798,265.264,460.072887607,80.2767352342,252.606,0.999079,5769.22121112,0.353261772532,52.0126
3820.05896825,4799,0.0,52.0723177521,52.0699,3820.05896825,2.53442,5918.02168026,-52.0695,5760.05657069,3820.05896825,51.8951406118,4799,265.297,439.732448304,172.600133009,252.583,0.998745,5318.18374788,0.356638557134,51.8933
3512.17358839,4800,0.0,52.1231508291,52.1231,3512.17358839,2.90285,5327.15790217,-52.1245,4952.97027598,3512.17358839,51.956378257,4800,265.352,401.216699099,214.235381505,252.64,0.998944,4569.94318255,0.360440248148,51.9561
3601.91016658,4801,0.0,51.9478318034,51.9484,3601.91016658,3.76339,5117.06289955,-51.9545,3567.37845791,3601.91016658,51.7703503711,4801,265.371,383.083032078,1475.74325594,252.712,0.999143,1040.19790025,0.391901031261,51.7709
3078.57795372,4802,0.0,52.1434738748,52.1428,3078.57795372,3.12904,6374.74314926,-52.183,5551.25963461,3078.57795372,51.9841035114,4802,265.436,440.431117001,1880.42899291,252.738,0.999188,-63.650343155,0.370311006429,51.9825
3769.5123132,4803,0.0,52.0402306927,52.0402,3769.5123132,3.1238,6349.26035392,-52.0702,5718.17996276,3769.5123132,51.8724338976,4803,265.498,460.942880113,1387.27506993,252.714,0.998856,1564.28070932,0.372949808903,51.8722
3714.26960445,4804,0.0,51.999617188,51.9982,3714.26960445,3.56452,6153.39997164,-52.0208,5969.28235819,3714.26960445,51.8314430147,4804,265.503,459.803005377,81.9192122915,252.73,0.998616,5862.10227599,0.378462079989,51.8301
3868.21329827,4805,0.0,51.9752626613,51.977,3868.21329827,2.94026,5733.52686901,-51.9815,5139.52711512,3868.21329827,51.802102054,4805,265.537,438.638308907,1394.06719427,252.671,0.998979,963.723859969,0.361119440539,51.8034
3188.99055242,4806,0.0,52.0383630512,52.0376,3188.99055242,2.75693,5843.38863593,-52.0612,5750.32753839,3188.99055242,51.8716344834,4806,265.62,455.743287503,57.5023251309,252.741,0.998608,5683.4206485,0.356533828768,51.8704
3710.60624043,4807,0.0,51.9463244923,51.9455,3710.60624043,2.93973,5390.25534687,-51.9638,5212.8561297,3710.60624043,51.7711140685,4807,265.649,407.894832773,95.2304657829,252.723,0.999198,5055.37380759,0.364924952289,51.7708
3731.29439869,4808,0.0,52.0335211605,52.0346,3731.29439869,2.92592,5433.78829277,-52.0612,4280.04095315,3731.29439869,51.8754469607,4808,265.689,400.877710022,1388.533559,252.85,0.999105,1773.92204468,0.366136081817,51.8771
1587.11523982,4809,0.0,51.8543959935,51.8505,1587.11523982,3.04735,6067.76466449,-51.8854,5093.22379428,1587.11523982,51.682241733,4809,265.721,426.371710537,1905.07190678,252.907,0.999296,-495.415047317,0.371870182147,51.6783
3900.65802615,4810,0.0,51.9093561038,51.9087,3900.65802615,2.96906,6246.92600718,-51.9505,5997.51968769,3900.65802615,51.7444049283,4810,265.754,458.644490188,178.729626964,252.954,0.998905,5734.43149177,0.360441176216,51.7438
3971.38221825,4811,0.0,51.9391249436,51.9382,3971.38221825,3.2313,6192.20920402,-51.9788,5872.05078974,3971.38221825,51.7803578287,4811,265.769,449.964137231,308.178656031,252.952,0.99886,5216.86709452,0.372594894012,51.7789
3461.41094762,4812,0.0,51.9793858007,51.9787,3461.41094762,2.7125,6104.9311285,-52.0164,5840.62769321,3461.41094762,51.8322103552,4812,265.805,446.970984376,196.781354112,252.894,0.99869,5461.85819539,0.359961256152,51.8316
366.664937848,4813,0.0,51.8461209012,51.8452,366.664937848,2.65678,6211.5581173,-51.899,5951.87658004,366.664937848,51.6899241518,4813,265.856,467.163344064,139.285681606,252.855,0.998842,5758.5895138,0.35577791859,51.6873
3725.92218432,4814,0.0,51.90665894,51.9073,3725.92218432,3.19128,5772.44587783,-51.9668,5701.43503201,3725.92218432,51.763138656,4814,265.89,445.375939679,53.8007166108,252.869,0.999203,5618.5259354,0.373477131329,51.763
3730.01969941,4815,0.0,51.8093346581,51.81,3730.01969941,3.69074,6426.06242989,-51.8635,6159.00779234,3730.01969941,51.6591276569,4815,265.933,467.55843289,158.382382083,252.944,0.998588,5904.60668244,0.388749602499,51.6601
3718.83688953,4816,0.0,51.8061513903,51.8047,3718.83688953,2.6257,6092.83944229,-51.8547,5774.12678383,3718.83688953,51.6582053355,4816,265.978,453.838457038,142.266077699,252.938,0.998887,5577.08382075,0.359464343628,51.6568
3625.72208722,4817,0.0,51.7978165929,51.7962,3625.72208722,2.94401,5836.28458801,-51.8414,4752.37259069,3625.72208722,51.6518277286,4817,266.03,412.090716404,1537.52379258,253.001,0.999141,318.796404249,0.368505408199,51.6501
3822.46303777,4818,0.0,51.7921091616,51.7915,3822.46303777,2.09017,5259.05124692,-51.8333,4502.78984268,3822.46303777,51.640344564,4818,266.079,394.934119828,1326.14673971,252.955,0.998698,692.20622981,0.337305184189,51.6397
3404.4570211,4819,0.0,51.8657284341,51.8659,3404.4570211,2.34452,5768.00273972,-51.9214,5621.74912529,3404.4570211,51.7254053499,4819,266.106,437.909222589,108.417072109,252.962,0.99925,5363.12602866,0.343729754362,51.7257
3853.89047698,4820,0.0,51.8242354806,51.8255,3853.89047698,3.2085,5875.49795084,-51.8636,5705.4462318,3853.89047698,51.6798396574,4820,266.148,437.680617609,95.5807555505,253.057,0.999262,5515.53478443,0.380288397471,51.6805
3337.78365696,4821,0.0,51.8714079697,51.8679,3337.78365696,2.6667,5954.21923307,-51.9287,5729.64062503,3337.78365696,51.7301856689,4821,266.215,451.472674312,103.92728348,253.068,0.999275,5567.67026728,0.363588217931,51.7266
3720.0940366,4822,0.0,51.7541675871,51.7533,3720.0940366,3.21018,6072.73054284,-51.7867,3594.73226705,3720.0940366,51.6023699396,4822,266.26,449.995409767,1874.80207508,253.124,0.999108,726.203619936,0.373001940495,51.6013
3602.70255283,4823,0.0,51.777687702,51.7785,3602.70255283,3.2822,6131.72054425,-51.8106,5803.06355655,3602.70255283,51.6335514091,4823,266.252,450.285613773,480.94509653,253.103,0.998897,4395.70199451,0.369063440347,51.6339
3497.88347157,4824,0.0,51.7198648421,51.7197,3497.88347157,2.47861,5840.34833733,-51.7441,5656.31390126,3497.88347157,51.5703131354,4824,266.278,425.375076101,122.20661552,253.085,0.99836,5487.46880851,0.343104770357,51.5701
3841.39828444,4825,0.0,51.7943128849,51.7955,3841.39828444,2.6365,6073.79490202,-51.8334,5965.16645913,3841.39828444,51.6518654804,4825,266.338,458.533997095,80.9962565311,253.095,0.998969,5840.6888438,0.349039698093,51.6529
4036.3032342,4826,0.0,51.7704419334,51.7689,4036.3032342,2.81433,6020.59986602,-51.7997,5895.73968454,4036.3032342,51.6248000588,4826,266.358,451.453922267,71.946202974,253.101,0.998838,5807.62909874,0.355054948835,51.6229
3379.13118122,4827,0.0,51.8331070408,51.8327,3379.13118122,2.62532,6375.00874079,-51.8848,5462.3379158,3379.13118122,51.6920365645,4827,266.414,439.23311099,1668.66043439,253.139,0.999322,516.592755244,0.34952878967,51.6911
4162.0771275,4828,0.0,51.6931197471,51.6928,4162.0771275,2.27076,6173.32077168,-51.7329,5403.05961141,4162.0771275,51.5354974787,4828,266.442,452.22609353,1650.77880429,253.077,0.99914,469.512767463,0.328008528309,51.5358
3523.38324693,4829,0.0,51.7790216913,51.7788,3523.38324693,3.61894,6151.85635081,-51.828,5533.47583499,3523.38324693,51.6308619297,4829,266.478,447.451117471,1258.37581111,253.095,0.999036,1776.25005517,0.37939694524,51.6305
3691.38039799,4830,0.0,51.7482666763,51.7464,3691.38039799,3.191,5987.55066787,-51.7814,5779.36165435,3691.38039799,51.5959392028,4830,266.54,439.952294751,164.267912325,253.156,0.999026,5490.32926729,0.362921351823,51.5943
3597.74965396,4831,0.0,51.6991163703,51.6969,3597.74965396,3.39567,5880.1112371,-51.7458,5771.2400703,3597.74965396,51.5441304517,4831,266.55,438.190701922,90.1234958323,253.108,0.998648,5595.4500749,0.365214902389,51.5424
3838.15492537,4832,0.0,51.7714880702,51.7705,3838.15492537,2.65334,6299.3354524,-51.8058,5403.80663771,3838.15492537,51.6210425135,4832,266.602,427.791029183,1871.83620666,253.163,0.99897,-192.216886564,0.3470411505,51.6198
3882.90408685,4833,0.0,51.7076702737,51.7085,3882.90408685,2.85581,6330.7384917,-51.7549,5524.95824096,3882.90408685,51.5524715213,4833,266.637,461.151744444,1660.61687687,253.208,0.999114,562.999531918,0.357503977139,51.5536
3956.87807551,4834,0.0,51.7104233314,51.7094,3956.87807551,2.61817,5716.3671604,-51.7564,5566.25668903,3956.87807551,51.5536220723,4834,266.667,431.345008087,102.319690427,253.209,0.998866,5361.86681557,0.35361620412,51.5518
3707.37443724,4835,0.0,51.7129443331,51.7126,3707.37443724,3.53765,6009.6405465,-51.7522,5876.11356334,3707.37443724,51.5592116802,4835,266.726,457.738253189,85.2653819513,253.19,0.999183,5720.48809641,0.383128293366,51.5587
3744.52213517,4836,0.0,51.7018480856,51.7008,3744.52213517,3.1006,6375.98760366,-51.7414,6056.21276414,3744.52213517,51.5508314015,4836,266.757,466.040894401,214.40827547,253.233,0.999246,5671.99323691,0.367023264437,51.5507
3624.77979139,4837,0.0,51.7905643988,51.7881,3624.77979139,3.83731,6136.77618283,-51.8288,5960.65220031,3624.77979139,51.6487368728,4837,266.756,466.061231448,102.774155256,253.307,0.998739,5769.82294252,0.389782758715,51.6463
3370.96786349,4838,0.0,51.7932327,51.7931,3370.96786349,2.51259,5741.12611077,-51.8588,5642.76273147,3370.96786349,51.6564615671,4838,266.817,428.297578845,65.5841048617,253.388,0.998591,5548.32155506,0.348350674176,51.6564
3975.69716247,4839,0.0,51.7951495584,51.7953,3975.69716247,2.73353,5942.91779817,-51.8533,5836.41811065,3975.69716247,51.6585783698,4839,266.85,445.386822993,87.0950935425,253.451,0.998712,5669.15471819,0.356291629673,51.6585
3602.27746921,4840,0.0,51.6897645786,51.6913,3602.27746921,3.17041,6144.0093265,-51.739,5539.44703134,3602.27746921,51.5500149492,4840,266.892,445.223534666,1174.97312845,253.516,0.998776,2035.86706811,0.363920825332,51.5512
3786.28872232,4841,0.0,51.756368969,51.7541,3786.28872232,2.38999,5171.18449361,-51.817,4657.32450156,3786.28872232,51.6207155861,4841,266.93,382.999556378,493.680941914,253.63,0.998534,3326.3758282,0.339334453735,51.6186
3729.80306,4842,0.0,51.6923811321,51.6941,3729.80306,2.42335,6047.12612662,-51.7453,5689.42363383,3729.80306,51.5523328148,4842,266.941,438.037533245,469.33513593,253.65,0.998329,4571.67080801,0.345532443855,51.5531
3199.46358765,4843,0.0,51.590201916,51.589,3199.46358765,3.20613,5331.10385737,-51.6231,5199.89517178,3199.46358765,51.4417909998,4843,266.98,408.625831152,93.2426007117,253.586,0.998823,4973.69184544,0.378409995067,51.4405
3718.7031514,4844,0.0,51.6090104293,51.6081,3718.7031514,2.55736,5661.02300497,-51.644,3890.83028261,3718.7031514,51.4630643529,4844,267.013,382.229477622,2196.86150228,253.717,0.999071,-339.731197202,0.357513441588,51.4627
3839.26726148,4845,0.0,51.6542940527,51.6546,3839.26726148,2.83491,4718.33610448,-51.7057,2889.83459304,3839.26726148,51.5130952835,4845,267.041,353.174134034,1737.75561332,253.732,0.998925,-95.0802480724,0.363577237754,51.5128
3016.41358422,4846,0.0,51.6527570272,51.6521,3016.41358422,3.0888,6212.17464704,-51.6965,5792.37838789,3016.41358422,51.5109938197,4846,267.042,427.238844168,305.270183731,253.787,0.998859,5171.36618806,0.375995281987,51.5108
3585.65833754,4847,0.0,51.7103694904,51.7106,3585.65833754,2.64892,5924.95538926,-51.7821,5836.14595162,3585.65833754,51.5765133965,4847,267.063,437.421805954,77.3320852412,253.759,0.998787,5683.815364,0.362011119973,51.5765
3906.18031583,4848,0.0,51.6132974147,51.6141,3906.18031583,3.22431,5451.21628527,-51.6923,5366.22874572,3906.18031583,51.471641071,4848,267.097,426.104819459,56.0298335643,253.754,0.998988,5284.88569581,0.38339781837,51.4719
3945.34209895,4849,0.0,51.7165062441,51.7155,3945.34209895,2.75224,6255.19308563,-51.7831,5827.34102072,3945.34209895,51.580925527,4849,267.159,453.957308008,348.657133149,253.841,0.998925,5148.15371847,0.366411553757,51.5795
3638.74346586,4850,0.0,51.7259335441,51.7262,3638.74346586,2.74791,6083.66364711,-51.7842,5086.77154848,3638.74346586,51.589959652,4850,267.205,446.492465435,1779.23016861,253.823,0.998852,306.410112639,0.356617679337,51.5907
3838.47291392,4851,0.0,51.7480784667,51.7463,3838.47291392,2.40372,5631.04213351,-51.7977,4650.07894622,3838.47291392,51.6122901638,4851,267.221,385.541204515,1553.45287668,253.865,0.999164,38.948472069,0.362839278904,51.611
3634.45171091,4852,0.0,51.7170797619,51.7171,3634.45171091,2.98135,6311.68685973,-51.7888,5676.86291137,3634.45171091,51.5844127276,4852,267.26,457.242813461,851.249515323,253.914,0.999073,3172.20021474,0.370496591456,51.5843
3887.68427065,4853,0.0,51.8112838573,51.8106,3887.68427065,2.25395,6022.45876953,-51.8815,5897.68552344,3887.68427065,51.6851611125,4853,267.317,448.679651677,79.7440596538,253.921,0.998938,5729.49008845,0.345269534464,51.6847
3647.44576502,4854,0.0,51.8102383061,51.8084,3647.44576502,3.31653,6229.41839578,-51.912,6067.28449627,3647.44576502,51.6908459098,4854,267.355,465.26292799,160.487969572,253.947,0.999053,5786.33218415,0.375978147103,51.6883
3175.84392289,4855,0.0,51.7634976661,51.7637,3175.84392289,2.29244,5958.90812003,-51.8294,5856.3522462,3175.84392289,51.6381053627,4855,267.378,450.449079764,70.1900865428,253.959,0.998619,5723.30439362,0.34788959214,51.6373
3818.59130442,4856,0.0,51.7717711169,51.7724,3818.59130442,3.46164,5946.22897913,-51.8252,5844.21515759,3818.59130442,51.6478689319,4856,267.446,445.929706318,72.3500979861,253.945,0.999003,5688.4409268,0.376703592174,51.6482
3510.40806315,4857,0.0,51.7459639406,51.7447,3510.40806315,2.90045,5957.2950362,-51.8142,5778.86526445,3510.40806315,51.6241396558,4857,267.492,445.054526116,111.391865991,253.937,0.998744,5641.47358842,0.365464374891,51.6236
3827.14891465,4858,0.0,51.7300459438,51.7316,3827.14891465,3.98871,6277.67254427,-51.7975,5634.33664313,3827.14891465,51.6089696053,4858,267.544,457.660946045,1047.10810063,254.021,0.998646,2709.91112137,0.400226806344,51.6101
3742.53098329,4859,0.0,51.8135980772,51.8111,3742.53098329,2.65384,6330.07044413,-51.8946,6104.08511751,3742.53098329,51.6997920859,4859,267.594,461.935243863,100.197481522,254.067,0.99886,5968.4119347,0.362323534396,51.6964
3659.11668986,4860,0.0,51.7396360763,51.7398,3659.11668986,2.81584,6324.00335394,-51.8215,6107.22712174,3659.11668986,51.6198617718,4860,267.631,460.416456169,94.8569805145,254.098,0.999054,5983.06552462,0.360560472948,51.6202
3871.57964822,4861,0.0,51.758625874,51.759,3871.57964822,2.65346,6051.15018356,-51.8387,5795.38546958,3871.57964822,51.6390311575,4861,267.69,450.547823434,121.806805481,254.095,0.998874,5581.83010592,0.361689079019,51.6391
1027.94699922,4862,0.0,51.7917005229,51.7897,1027.94699922,2.52478,6150.39480742,-51.8649,5825.52107138,1027.94699922,51.6730113912,4862,267.684,466.097716702,503.136226019,254.109,0.99898,4370.77965433,0.361733065813,51.6712
3739.87603514,4863,0.0,51.7570219453,51.7567,3739.87603514,2.41596,4968.16073432,-51.8424,3667.21192785,3739.87603514,51.6363992035,4863,267.717,362.983208512,1773.36651521,254.103,0.998985,21.0610823393,0.351916886069,51.6365
3656.75354435,4864,0.0,51.7904526546,51.7899,3656.75354435,2.8708,5917.55778839,-51.859,5095.62479027,3656.75354435,51.6727751639,4864,267.716,412.313140438,1871.08725397,254.102,0.999234,-504.643808368,0.36524416663,51.6721
3900.2683613,4865,0.0,51.7215324431,51.7206,3900.2683613,3.57407,6186.23635602,-51.7982,4316.41747305,3900.2683613,51.6002227432,4865,267.732,420.526847989,2213.71207194,254.12,0.999092,-341.983004736,0.38035470771,51.5997
3550.58806368,4866,0.0,51.7408021442,51.7406,3550.58806368,2.65029,5898.53323328,-51.8046,5242.0611061,3550.58806368,51.6192694043,4866,267.776,427.996342522,1625.67971977,254.074,0.998988,371.030466467,0.35276497595,51.6192
3672.3107427,4867,0.0,51.7416037728,51.7405,3672.3107427,3.66279,6174.92705639,-51.8219,6046.52934368,3672.3107427,51.6223778748,4867,267.862,457.00573972,89.0833700658,254.101,0.998857,5908.46698336,0.393594411129,51.6221
3957.23672081,4868,0.0,51.7542266934,51.754,3957.23672081,2.53423,5893.58118072,-51.8334,5763.43412259,3957.23672081,51.636427732,4868,267.914,452.023724095,78.0397976667,254.162,0.998807,5655.3606602,0.36189008768,51.6358
3787.19593941,4869,0.0,51.790435559,51.7913,3787.19593941,3.36088,6322.25581333,-51.8691,5450.79493742,3787.19593941,51.6781848595,4869,267.922,444.144437699,1187.56354488,254.283,0.998911,2009.41745286,0.380846034034,51.6782
3517.86308824,4870,0.0,51.7306654215,51.73,3517.86308824,2.92075,6151.77682922,-51.7828,5369.92884983,3517.86308824,51.6133574024,4870,267.963,439.77228967,1501.68379653,254.282,0.998864,882.70966239,0.361270163897,51.6124
3855.7277696,4871,0.0,51.6283063756,51.6287,3855.7277696,3.59191,6595.48568048,-51.6929,6300.92413203,3855.7277696,51.5028253218,4871,267.982,471.999880731,298.813554281,254.267,0.999091,5465.43990714,0.394154173637,51.5036
3846.19096687,4872,0.0,51.6985259349,51.6975,3846.19096687,2.49827,6126.47571337,-51.7764,5987.35339239,3846.19096687,51.5844582608,4872,267.99,456.032297057,86.7986376677,254.303,0.998769,5882.56173807,0.349882647677,51.5836
3892.60787652,4873,0.0,51.721501558,51.722,3892.60787652,2.32694,5915.68829032,-51.7977,3832.64539699,3892.60787652,51.6107634021,4873,268.046,420.367316759,1734.97641142,254.38,0.998872,714.511799958,0.346524741263,51.611
3495.59010938,4874,0.0,51.6495206664,51.6487,3495.59010938,3.81478,5865.7882609,-51.7087,5630.19394587,3495.59010938,51.540122632,4874,268.054,429.965160938,269.995886396,254.356,0.998603,4884.13822088,0.39322812688,51.5394
3346.14410566,4875,0.0,51.5749564384,51.5746,3346.14410566,2.4753,6428.48726335,-51.6473,5516.88314991,3346.14410566,51.4608539071,4875,268.063,454.850272201,1339.06831347,254.346,0.99899,1983.51070194,0.349588738037,51.4602
3385.26887306,4876,0.0,51.5767152531,51.5759,3385.26887306,3.14457,6079.1961007,-51.6668,5335.97021052,3385.26887306,51.4659341761,4876,268.098,447.596968623,1695.31833681,254.336,0.998975,266.793531553,0.370200907375,51.4654
183.197944307,4877,0.0,51.5978856472,51.5976,183.197944307,2.69145,6353.37918161,-51.6672,6158.80540712,183.197944307,51.4924952358,4877,268.095,465.903258598,145.44020203,254.421,0.99886,5792.2517613,0.355942877036,51.4927
4073.50734765,4878,0.0,51.5851328289,51.5849,4073.50734765,2.22684,6150.97875169,-51.6671,5840.97058557,4073.50734765,51.4793634141,4878,268.128,466.664497417,610.758048445,254.443,0.998511,4033.3833625,0.333007705628,51.4787
3720.85174326,4879,0.0,51.6429283447,51.6421,3720.85174326,3.28024,4893.74120051,-51.7321,3076.90507816,3720.85174326,51.5402913418,4879,268.173,342.757654876,1938.45307447,254.451,0.999072,-70.918622097,0.365678230457,51.5396
3394.57755484,4880,0.0,51.6115190486,51.6129,3394.57755484,2.30524,3817.04912852,-51.7071,1225.72281852,3394.57755484,51.5096397871,4880,268.199,280.566023988,1465.95428226,254.453,0.999556,-446.61413773,0.331493468897,51.5108
2622.30937056,4881,0.0,51.5731260906,51.5711,2622.30937056,2.58254,6124.83009943,-51.6539,5000.26612106,2622.30937056,51.4695810738,4881,268.243,454.976635224,1482.69051479,254.462,0.998922,1226.60564953,0.345600527838,51.4669
3877.2208719,4882,0.0,51.6328584842,51.6337,3877.2208719,2.44267,5656.38216672,-51.7215,5482.94322946,3877.2208719,51.5332070296,4882,268.285,432.835493532,115.281428377,254.444,0.998837,5259.37111863,0.336782885175,51.533
3394.56305003,4883,0.0,51.6134152925,51.6121,3394.56305003,2.26431,5766.20170401,-51.698,5626.15850083,3394.56305003,51.5086795468,4883,268.299,440.167262267,97.9912268044,254.492,0.998475,5405.39359892,0.335376188282,51.507
3602.30689006,4884,0.0,51.5890082608,51.5881,3602.30689006,3.02255,5912.86199747,-51.6762,4959.23195858,3602.30689006,51.4810603855,4884,268.301,416.957168791,1854.3583929,254.54,0.998899,-321.936786459,0.366158427367,51.48
3781.62651718,4885,0.0,51.6480731724,51.648,3781.62651718,3.1363,6343.20781514,-51.7319,6109.51357464,3781.62651718,51.5449446984,4885,268.317,468.734842479,150.951176986,254.621,0.999277,5722.34176802,0.359148628323,51.5452
4079.32428633,4886,0.0,51.6626552645,51.6627,4079.32428633,2.64128,6037.89759132,-51.7401,5885.78007401,4079.32428633,51.5609660109,4886,268.331,456.128486519,112.432358026,254.589,0.998805,5689.43910316,0.359717933575,51.5611
