Epoch,QFunRegParamNorm,AverageQLoss,MaxReturn,MinForwardProgress,AverageAbsY,AverageForwardProgress,AverageAbsQYDiff,AverageEsReturn,AverageY,AverageAction,PolicyRegParamNorm,MaxEsReturn,StdEsReturn,AveragePolicySurr,AverageReturn,MaxForwardProgress,AverageDiscountedReturn,AverageAbsQ,StdForwardProgress,StdReturn,MinReturn,AverageQ,MinEsReturn
384,89.3873,0.0034743,505.31260162,-0.215113545705,0.901500171942,0.0901134722111,0.0142360552207,490.754259765,0.901392053311,0.828735,33.3865,491.072736215,0.318476449988,-0.917325,368.693133253,0.740931924808,92.1900826569,0.902167,0.160824787856,159.549924831,75.3312828176,0.901376,490.435783315
385,89.532,0.00367525,508.076945665,-0.0183997228025,0.901580998138,0.476829976943,0.0141660395299,351.082864067,0.901455423818,0.861335,33.3979,486.669441896,95.9561502724,-0.917727,271.098670068,0.996226114543,90.1959983999,0.902425,0.291967216172,135.644931888,57.3466513021,0.901527,278.433229089
386,89.6792,0.00373611,530.895412353,-0.196471042382,0.901335156925,0.409137111958,0.0147834215623,465.293758026,0.901189627074,0.851977,33.4162,495.048985267,29.7552272405,-0.917325,381.294691521,1.04895919235,96.7318444007,0.902004,0.33145624456,144.534256902,110.195600355,0.90112,435.538530786
387,89.7583,0.00356055,507.305174037,-0.1696174854,0.90319411251,0.150912093469,0.014410648858,374.991312356,0.903061521265,0.846653,33.4306,502.25202284,125.817268792,-0.91932,419.972832348,0.743198806661,97.4855217604,0.903716,0.17895004541,127.078378072,154.102906707,0.902959,217.36633066
388,89.8697,0.00391206,514.580261375,-0.344639748339,0.903847355792,0.191815626805,0.0147358415949,198.487006238,0.903745461228,0.843692,33.4416,512.736453612,170.130029909,-0.919188,311.453495675,0.884703278697,92.977619025,0.904542,0.267582745674,137.17676684,91.0896141801,0.903662,34.633507928
389,89.9711,0.00366468,512.88823803,-0.109781007814,0.901936273165,0.217352566002,0.0146345351071,145.973175456,0.901836503787,0.841748,33.4631,217.440102018,44.6411439185,-0.918247,381.339295579,0.583433358768,97.3608593027,0.902729,0.152252272286,140.690085449,115.759360274,0.90176,67.991245608
390,90.063,0.00369585,512.520065982,0.0172806117866,0.901443495709,0.190610895282,0.0146723571849,232.08426906,0.901265375131,0.841691,33.4711,506.899234725,175.440920092,-0.917264,344.950807056,0.93297926111,95.0930907328,0.901973,0.171396388413,140.37695536,117.332881992,0.90117,21.8001871746
391,90.1565,0.00370998,511.433139523,-0.110153536312,0.901005661738,0.17436406001,0.0142618734267,242.025301951,0.900776775714,0.838952,33.5044,445.36177419,118.483370774,-0.917181,272.72319915,0.876785413911,85.4443030429,0.901727,0.245741514092,157.172272247,58.4735028729,0.900745,160.736124464
392,90.2718,0.00353419,510.066656726,-0.11876083297,0.900581388925,0.151834815818,0.0138770984707,348.742251864,0.900417844245,0.849313,33.5213,499.676379718,121.129350429,-0.915938,299.797662808,0.815942185172,87.9342809841,0.901184,0.182723245739,161.715711588,19.7259859049,0.900354,203.11361662
393,90.3873,0.00377903,501.305909683,-0.512824030108,0.901344689423,0.228867416528,0.014257563798,149.169741913,0.901194402554,0.85456,33.5623,231.290039211,52.8111419145,-0.917104,247.030979948,1.00130046854,85.1685160232,0.901998,0.336229652449,137.375448334,18.6469595334,0.901243,47.7558829165
394,90.4612,0.00331238,505.047678023,-0.22030192281,0.901609697244,0.548514096485,0.0136087135874,218.647163305,0.901490343215,0.870177,33.5808,402.06571073,124.814036131,-0.917989,230.794484921,1.29974445391,89.2591039379,0.902175,0.391076411094,122.503925182,22.7722487708,0.901457,88.1770546942
395,90.5508,0.00381683,513.043434495,-0.124270261895,0.901338717319,0.578939928821,0.0144044365513,189.451136991,0.901156371351,0.866566,33.5982,336.473022672,86.7411334778,-0.91668,172.529411173,1.20716193056,81.8833593121,0.902037,0.347755153329,100.571059828,37.1185847772,0.901151,78.902736787
396,90.5934,0.00318753,516.077272013,-0.255638655752,0.900588323737,0.318413701691,0.0133519625312,127.951362667,0.900509138736,0.869713,33.6226,233.68655577,59.8036953002,-0.915855,194.42489167,1.29990243655,79.6286752363,0.901389,0.401420663968,115.803784555,22.8810242891,0.900496,34.9634667294
397,90.7523,0.00346254,520.473557725,-0.0953613565688,0.90105086699,0.495192011832,0.0142428975148,186.755350199,0.900931583277,0.878322,33.6386,498.863584041,148.447668115,-0.916735,222.661266176,1.1470784348,84.6370785284,0.901642,0.375597461176,132.408213261,31.5195080308,0.900869,46.2224881704
398,90.8255,0.00353734,408.574586818,-0.0679306507051,0.90049525487,0.566231349186,0.0143572608522,186.910341457,0.900399781052,0.892648,33.6539,454.199757125,146.645992634,-0.91675,166.785869479,1.22915096927,81.8846938821,0.901208,0.345593510313,78.8130138079,46.1016727988,0.900363,28.8373063328
399,90.9048,0.00338466,498.112607848,-0.150169511071,0.901569491918,0.494954967472,0.0141084793217,118.744766928,0.901473366526,0.892851,33.6693,213.2811972,45.1306599092,-0.917377,188.515633252,1.19881286428,85.8767983939,0.902024,0.408343818066,92.3585509787,64.7179159198,0.901413,49.5908711379
400,90.9961,0.00382913,514.481062105,-0.0544240684405,0.898787812967,0.667497085195,0.0145195687946,133.76597233,0.898659402298,0.868467,33.6935,205.825889484,56.9975702042,-0.913999,213.617099832,1.3325828188,91.7188767382,0.899737,0.417018273786,101.338564267,66.5235736539,0.898829,57.0807386027
401,91.094,0.00357408,511.515672771,-0.198546517493,0.898407897833,0.302283206913,0.0143462983117,463.029121687,0.898315280097,0.882251,33.7195,500.18215916,46.5963780465,-0.914046,198.44787141,1.15295885676,83.1978947723,0.899011,0.275203609461,105.633760797,35.8305824888,0.898285,397.319042449
402,91.2176,0.00381433,511.401315052,-0.0388146438678,0.897488179579,0.204312382882,0.0146654688551,195.303894223,0.897345428485,0.887119,33.7417,345.696713799,99.1500406784,-0.913759,323.575880968,0.94884366134,94.0249039657,0.898213,0.166481655242,145.860382846,92.1697391954,0.897415,88.1874177485
403,91.2967,0.00393864,507.420240566,0.0135317110121,0.898027023107,0.419315870255,0.0145187410722,197.702315374,0.897866817241,0.886759,33.7785,344.554146479,97.2780943352,-0.912994,274.425126591,1.07420266176,92.9395038258,0.898701,0.292663623104,130.634826593,78.1163219056,0.897841,116.154716504
404,91.3728,0.00386445,506.101855347,0.0505657227226,0.897700210944,1.06853543933,0.0145450353595,103.331887303,0.897403581769,0.909911,33.817,248.763699152,64.9545299411,-0.912933,166.951875253,1.9702898446,90.9270588484,0.898316,0.360763076723,58.3675288492,43.5287603078,0.897427,15.6111834478
405,91.4313,0.00332687,493.756374895,-0.0669850994775,0.897661045035,0.949387626529,0.0139922777933,154.697736795,0.897474933314,0.904136,33.8402,269.935528504,69.72392388,-0.913114,177.370479356,1.78414385704,92.9291812555,0.898219,0.456784498234,62.2118665902,82.1719208961,0.897334,23.7978831348
406,91.5064,0.003424,471.567712566,-0.0279595000948,0.897985812318,0.618455158276,0.0136154915993,145.894019402,0.897785465068,0.909613,33.8778,361.930220339,99.6182846198,-0.912624,177.453905916,1.76918398769,86.9522777943,0.898571,0.459283308681,76.3537039434,48.0953263721,0.897766,27.0660281124
407,91.5465,0.00331253,507.012895703,-0.044767468636,0.896086207964,0.458207963058,0.0134925156285,203.578186758,0.895900812276,0.894545,33.8974,320.552658662,71.1615904632,-0.911028,217.740367599,1.55534181546,89.0719712517,0.89687,0.450052137495,107.661719401,45.2585660883,0.895944,89.2227329551
408,91.6676,0.00345098,517.755878249,-0.0734161698742,0.897884959874,0.69583155499,0.0137831239882,138.619930609,0.89775788575,0.890186,33.927,236.106634201,60.1646150775,-0.913543,201.655099447,1.65378606324,89.5833262295,0.898389,0.455867518887,102.884504654,46.0716842127,0.897575,19.0795513576
409,91.7078,0.00318318,504.421948267,0.0408583283255,0.896814699417,0.788877482911,0.0132395726819,185.335146652,0.896719107925,0.896992,33.9411,440.824144251,117.237792234,-0.911764,208.022936537,1.56589562031,92.4541643301,0.897445,0.465320459664,92.9900053891,83.6066188265,0.896693,105.385120748
410,91.7557,0.00358767,515.768428001,0.00533883228819,0.896099137076,0.719152701014,0.0142350737295,186.325694116,0.895935292771,0.888654,33.9618,445.369643626,123.644584715,-0.912134,233.119865068,1.71898572488,91.0766855356,0.896921,0.422330331853,130.176172962,49.9219099565,0.895976,77.5394252511
411,91.844,0.00360023,519.872885958,0.0397336603185,0.896313193069,0.831435033724,0.0140282373713,224.364737926,0.896201135003,0.89762,33.9895,492.161911549,142.870736833,-0.912414,162.286546804,1.69292368995,85.9892863598,0.897155,0.34508651867,86.3808296674,23.8279687961,0.896251,102.920067015
412,91.9191,0.00371129,521.484530777,0.0197545918028,0.897959577911,0.705697428658,0.0138837644454,258.210511019,0.897840739248,0.885161,34.008,512.802548896,150.219295147,-0.912877,214.960077223,1.47020011346,90.7119535025,0.898594,0.421118834229,124.872770238,41.3037154486,0.897732,135.558455361
413,91.967,0.00357836,512.239416163,0.0234965916912,0.897951839992,0.555808339021,0.0138356447461,156.313367204,0.897832436948,0.885277,34.0155,357.327527703,78.3983094623,-0.913311,219.717580887,1.31193758816,91.6082651762,0.898641,0.332744304061,102.949874057,45.1311770539,0.897783,94.2928165185
414,92.0916,0.00332837,461.344515541,-0.0133834504174,0.895894847779,0.625907144998,0.013494901671,141.492309495,0.89579243836,0.895477,34.032,196.255865856,35.4926997001,-0.910701,206.781252591,1.31616366742,92.8397255655,0.896499,0.303880037565,84.124669111,97.1609538017,0.895755,80.9623844798
415,92.1794,0.00354291,448.548002181,0.00537245006491,0.894825973966,0.824716828919,0.0139712190373,87.0077280926,0.894619015248,0.907099,34.0767,171.706621763,60.9526413326,-0.909537,146.101737635,1.53222899027,83.4680409543,0.895484,0.285175340145,58.9799765868,41.6134339896,0.894546,10.7502692186
416,92.2545,0.00335408,422.383811154,0.196148221946,0.894885672802,0.770939237765,0.0136794713519,133.548815698,0.894752678306,0.899591,34.0827,242.4911534,53.2424684243,-0.910256,182.835167769,1.45989952299,91.6546556313,0.89558,0.412943673617,69.2928523609,51.5788144305,0.894705,67.3631696241
417,92.319,0.00330822,528.480147258,0.178335968549,0.895774603789,0.910337239236,0.0135112341548,187.840728779,0.895579182179,0.901414,34.1003,369.023747858,113.054471582,-0.910152,194.604828412,1.4866601687,90.0488463344,0.896406,0.334741394981,113.372438662,38.4856646894,0.895518,17.2799179975
418,92.4057,0.00322138,518.071207223,-0.166028628116,0.895663106437,0.464995704094,0.013854955256,220.923790619,0.895515889349,0.891445,34.1226,320.417750881,74.6233967445,-0.910878,232.545629015,1.4218582991,88.1887778839,0.896172,0.332161950514,134.379610938,39.3751024489,0.895433,111.543534041
419,92.5188,0.00313845,515.064285722,-0.0401574660905,0.896113337256,0.44105766056,0.0128326158601,260.935189587,0.895941917816,0.890716,34.1435,469.872016253,118.407728402,-0.911209,249.031034301,1.24642911203,92.8869296664,0.896592,0.406742497097,119.986089448,72.4245516347,0.895898,111.400382894
420,92.5491,0.00354579,525.934986311,0.0686943820434,0.894170334427,0.655178801202,0.0134590411954,208.892706231,0.894013805062,0.888083,34.1681,356.592186535,100.576618898,-0.90899,233.13630706,1.22661640223,91.5088646722,0.894872,0.352878646163,119.991022547,50.3394883881,0.893977,72.5745793725
421,92.6311,0.0029263,518.082513589,-0.0322573153127,0.895707087077,0.409878240833,0.0126669541579,231.400035582,0.895604240517,0.879925,34.1916,360.551893394,84.6364368945,-0.910671,206.546367229,1.22770999169,87.4220644699,0.896275,0.295536478904,106.338329392,44.5184124098,0.895533,122.926213888
422,92.735,0.00360244,521.312726431,-0.058223927782,0.894195313473,0.511247451154,0.013960936954,229.878985172,0.893983052768,0.868124,34.1926,479.829742848,149.418996185,-0.908635,251.152426155,1.19388301156,90.6030553531,0.894704,0.329681831263,145.528991656,49.6192608281,0.893901,101.185934214
423,92.8741,0.00296985,511.507457022,-0.072602247628,0.894366573545,0.603283518625,0.0129499673589,412.862746614,0.894261816536,0.871387,34.2114,512.68902256,84.0822555799,-0.909584,222.360727352,1.30718135714,91.4642299517,0.894929,0.39946233674,102.577678747,86.1315857053,0.894233,306.996284092
424,92.9343,0.00325117,507.855378726,0.13894128662,0.894755176012,0.735441921326,0.0135024534921,190.964973551,0.894627504106,0.878534,34.2188,358.756008643,83.5757255612,-0.909876,172.306136179,1.27451351342,83.9686884748,0.895379,0.273507082189,107.051697894,52.7905229298,0.894561,115.503284337
425,92.9739,0.00318871,508.277129957,-0.0266248972144,0.895339850142,0.449517899238,0.0134396883879,167.167247942,0.895249459036,0.871584,34.2387,285.322936774,59.4460726652,-0.909853,253.802856214,1.29343865577,92.0767380797,0.895844,0.309187663734,125.796433553,72.0936511992,0.895088,102.95562159
426,93.01,0.00322837,525.222515452,0.184402130888,0.894065965146,0.682555134648,0.013307634383,251.079694992,0.893965431803,0.885781,34.2464,415.79752852,117.013199686,-0.908715,154.961892505,1.3729243455,80.9554517717,0.894757,0.284868166332,102.232643682,37.8488169795,0.893966,95.6086194481
427,93.1013,0.00356151,513.473478826,-0.0182832937918,0.894354563378,0.611488088254,0.0136436002882,235.527979897,0.894121953245,0.879088,34.2591,512.271334313,130.849338621,-0.90824,224.824101127,1.27960355039,90.7366439135,0.894922,0.342496496618,113.101232162,69.4624154366,0.89415,105.221457544
428,93.1894,0.00311804,524.634315192,-0.25710873367,0.892863437704,0.450868352685,0.0130521729213,165.356767583,0.892720779075,0.868686,34.2595,252.09643841,84.0007287447,-0.907676,250.93538845,1.18053306025,91.1466496419,0.893739,0.310892816345,137.676571129,52.4529208836,0.892742,1.92478043735
429,93.2666,0.00308683,514.000208191,-0.0710310134875,0.891378454275,0.355275048926,0.012711855543,155.589729461,0.891258095236,0.863242,34.261,523.69808295,141.299113904,-0.906101,292.973146069,1.10423899856,91.1672487018,0.892033,0.296442656326,161.02016913,74.0917121341,0.891199,50.3939573898
430,93.3213,0.00343686,518.670846841,-0.0879365614801,0.891985316697,0.600483983595,0.0133937602991,191.99437157,0.891842726261,0.883114,34.2629,515.006269371,193.131980764,-0.906495,216.997345551,1.52384847175,86.2640785093,0.892613,0.387625949862,134.869904315,50.6492344686,0.891857,2.35568834233
431,93.3585,0.0035588,272.938266266,0.0347920768258,0.891888010301,0.827396501036,0.0136568306952,125.183536794,0.891666571297,0.898481,34.2896,323.242483893,57.5167683554,-0.903525,123.277401604,2.01088523663,78.1934807701,0.892502,0.348176372513,43.5068377002,52.0368908962,0.891609,54.4029212978
432,93.4597,0.00345215,530.226921787,0.110129167427,0.888172044993,0.843243552057,0.013492545242,129.560192029,0.887900720474,0.889815,34.277,337.952650914,82.9038592868,-0.901442,118.899165643,1.78124730139,77.3577807831,0.888825,0.292698843796,48.9981567366,29.5053544513,0.88788,4.92121104351
433,93.5851,0.00363154,270.031796922,0.0444758800337,0.888999503024,0.813835994467,0.0148896396168,112.946881785,0.888772839365,0.887281,34.3033,234.240192708,47.4358725184,-0.901667,114.972085161,2.01519479837,75.7584848384,0.889558,0.402405556475,40.9431752039,19.8946628569,0.888487,15.641555113
434,93.5975,0.00331585,217.721393414,-0.0150548991321,0.884839881525,0.713774228543,0.0141605859711,108.042042455,0.884605973765,0.890704,34.3191,151.781014704,28.4710559448,-0.898588,103.894236136,2.27976425607,70.9132617608,0.885538,0.471755806599,38.7969078849,21.8789693392,0.884535,32.9492171335
435,93.6985,0.00349276,238.091501339,-0.0108953657329,0.884807985768,0.734865725597,0.0146518259437,83.7539462282,0.884535111979,0.884708,34.3263,160.136746714,35.5516385187,-0.898198,98.9832742695,1.88906974706,69.0431991309,0.885402,0.505734046851,41.1291570024,16.8306690332,0.88438,37.7090584219
436,93.7335,0.00335947,341.599028957,-0.0946406746118,0.881992229069,0.431715773036,0.0137410411281,132.141538703,0.88169228668,0.883014,34.3431,284.865310401,77.6176297163,-0.895711,101.774188105,1.39438245086,64.8305727273,0.882514,0.278360400342,50.7140596783,23.9063075441,0.881613,17.3509439409
437,93.8057,0.00304914,265.858961764,-0.0361706519925,0.882868629599,0.822892723731,0.0134977370074,135.223545719,0.882613325583,0.900041,34.3478,248.652614315,55.7275052064,-0.896626,114.241013954,2.31097615569,75.5632409171,0.883441,0.469752306148,43.9633850872,23.810852319,0.882545,63.0653422154
438,93.8719,0.00329248,337.876555137,0.0403144602037,0.883095817247,0.817135503333,0.0132080823374,147.689782178,0.882816808177,0.906568,34.3665,274.19027865,67.0261654848,-0.896365,141.528234105,1.69769065844,81.6074739528,0.88374,0.342111265332,52.6665403629,42.6931058591,0.882786,42.5205423533
439,93.9398,0.00334166,180.758300806,0.110803380485,0.879864442654,0.949552832803,0.0142395436973,136.812432913,0.879691759173,0.906628,34.3676,174.145659928,30.1427908993,-0.893552,120.993013231,1.5556518787,80.4625483846,0.880629,0.298677961391,24.8973427021,38.8688117614,0.8796,86.3501734959
440,94.0068,0.00365536,181.479280428,0.0603141416539,0.878153248694,0.948355253665,0.0143007566581,124.27039873,0.877840660212,0.910653,34.3696,255.754879178,40.6453459787,-0.891504,120.973405254,1.5484120331,80.6348167789,0.878805,0.352364347304,25.6944397245,54.9613367368,0.877813,81.1674452279
441,94.0913,0.00304962,164.278944,0.136713080148,0.877621197207,0.848551582331,0.0133565418457,107.155611452,0.877363780572,0.899788,34.3844,159.245886936,38.0443099645,-0.891267,112.572139205,1.48070054095,76.6370736878,0.878225,0.352044711749,23.2831756244,52.32704777,0.877279,2.00770704296
442,94.1931,0.00292561,287.162076078,0.0163818351818,0.876208290266,0.972550630796,0.0132694186962,116.181135194,0.876010712303,0.905466,34.3991,188.03643115,53.2452309122,-0.889493,139.63000389,1.72849547101,84.9409353634,0.876921,0.350235952833,37.4544152675,47.7346171992,0.875931,47.799092946
443,94.2545,0.003128,241.679444228,-0.00377735846409,0.876441268386,0.877074354449,0.0136915350984,123.997071116,0.876229118971,0.897042,34.4209,212.516684136,44.0013699112,-0.889763,130.849450942,1.91991598215,81.4173632514,0.877164,0.406965974704,36.8228608651,45.8281659725,0.876231,52.684747081
444,94.3439,0.00284306,428.624950445,-0.10344515974,0.875666251779,0.618671650851,0.0131999263137,131.613248334,0.875479304301,0.881457,34.433,249.170594026,49.8513801698,-0.88877,138.711014347,1.58736785979,76.8439247455,0.876411,0.387820451273,70.3626751932,31.9301958537,0.875392,54.4027525474
445,94.4349,0.00267346,526.676185074,-0.044558598132,0.873431719714,0.713723636338,0.0128018869527,145.656335945,0.873222975115,0.885088,34.4595,195.946247143,56.9656775191,-0.887028,215.372034382,1.35221307435,90.354558721,0.874206,0.305488529655,122.799587202,42.0671636398,0.873267,14.0596453642
446,94.4876,0.00317892,526.243269026,0.171725349609,0.872020159605,0.414897355431,0.0137880975424,137.47734374,0.871847120929,0.861969,34.4788,277.004083275,77.5343990943,-0.885522,283.882869615,0.681890995605,94.4650686278,0.872783,0.13094149196,136.787866462,69.2395568694,0.871803,10.3114464843
447,94.5451,0.00279407,532.961436211,0.0182540539801,0.873907516821,0.462913385465,0.0131618103598,153.897618144,0.873766111508,0.869175,34.4854,294.829591842,87.785037134,-0.887191,234.07656871,1.01358937454,87.6603291041,0.874481,0.216868244185,148.862981842,45.5321075932,0.87364,36.257660489
448,94.6027,0.00287613,529.43076832,0.177749621899,0.873767558301,0.505157816087,0.0132764477479,244.961218186,0.873653356081,0.856858,34.4886,525.80190267,151.707024853,-0.887571,435.580624146,0.719394841482,103.162621021,0.874481,0.141167566606,142.993660005,117.797808509,0.873602,92.6937789624
449,94.6713,0.00286143,534.262522291,0.0966905719583,0.873967228446,0.519291620749,0.013172459469,220.540827101,0.873783170701,0.860858,34.5046,391.823296427,153.936190101,-0.887632,309.795431808,0.888104463504,91.7953639286,0.87459,0.237587689307,187.970438088,32.4192910516,0.873738,18.5326610934
450,94.775,0.00290391,531.228027391,0.127412354227,0.872876442479,0.46180794904,0.0130357551608,357.270215849,0.872753274145,0.854539,34.5304,421.66520115,64.3788739987,-0.886963,378.493177483,0.78960557557,100.787200013,0.873567,0.170525251003,156.726002197,88.9806665869,0.872805,259.564843162
451,94.8534,0.00307083,533.8164732,0.0423907327375,0.873022753349,0.460335039164,0.0130532996733,195.764990602,0.87289009349,0.87388,34.5598,519.173629116,167.901887745,-0.886747,268.604648105,0.980625453583,90.0900483248,0.873739,0.213943335693,155.774351604,49.3438822355,0.872937,67.2721149124
452,94.9057,0.00311645,526.235740225,-0.193980695219,0.871823779358,0.426113897083,0.0138465041514,97.9755482004,0.871663004844,0.901009,34.6161,502.789009029,153.617470925,-0.883871,231.243134445,0.998150442949,86.7300604408,0.872261,0.216944157867,143.911098556,45.1070040421,0.871448,16.2268421168
453,94.9709,0.00320481,520.234582808,-0.207481571994,0.872664642066,0.290108828671,0.0135756246552,345.456734588,0.872479950486,0.903983,34.6663,513.688159648,126.637009569,-0.885583,278.058163858,0.684075900451,89.3263451028,0.873295,0.211590834093,154.510364943,36.1239754693,0.872511,208.152310797
454,95.0577,0.00307836,526.161695374,0.00662757017817,0.871320069133,0.491476376355,0.0139895081889,81.386402858,0.871168286572,0.91552,34.7157,509.420593359,121.91038058,-0.884936,161.245961266,0.896635608946,76.1980797363,0.872036,0.223655432088,120.94279194,35.6859889183,0.871228,11.2722540546
455,95.1351,0.00306795,523.34776359,-0.0952107089984,0.872378393578,0.475389934209,0.0137764473859,155.904168342,0.872178235406,0.915323,34.7358,358.349266782,117.632983822,-0.885895,162.102864422,0.916022457919,78.6159893345,0.872848,0.203648274165,101.881948903,57.2413197823,0.872101,50.2726832853
456,95.1848,0.00271718,533.245318615,0.117079657048,0.872232822638,0.57763165978,0.0130395780618,121.983707668,0.872124237901,0.902185,34.7607,256.973771811,55.6177498386,-0.885495,204.000321821,1.02599437638,80.8325213803,0.872861,0.21995259905,168.652571053,42.1297704044,0.872035,65.0997917966
457,95.2631,0.00317805,537.020906416,0.129953769231,0.871165536936,0.57697445347,0.0136937100897,109.797960601,0.870992294966,0.907709,34.7936,196.940221889,45.4512139403,-0.885138,139.53210981,1.09700938653,74.6608748753,0.871714,0.237134410638,107.054209419,44.4919665505,0.870952,34.4849511907
458,95.3798,0.00302552,529.232272523,0.054373548207,0.870791776813,0.44954298072,0.0133332698537,92.3383794369,0.870631954157,0.900701,34.8309,146.51691747,33.5765322458,-0.883604,185.081399414,0.904628572947,79.1242355805,0.871296,0.215855884706,140.190114097,35.9240543484,0.870593,34.7093437847
459,95.4759,0.00328883,518.014897091,0.0314004358566,0.86915309887,0.361891652069,0.0139381786738,163.344909184,0.868962347651,0.896253,34.8552,262.847347704,62.0418966659,-0.882283,250.825522613,0.851146859908,88.4878662459,0.869787,0.186362578464,140.201733204,48.3619216104,0.868912,88.1983112886
460,95.5767,0.00309038,522.657361375,-0.0110978743757,0.869143273254,0.299795395269,0.0134691092595,101.12540794,0.868900450134,0.894473,34.8746,164.611783702,33.8630416155,-0.88173,122.189928479,0.616720096678,65.5865944503,0.869596,0.16078358323,94.6927766474,27.6310375056,0.868834,54.1881254816
461,95.6447,0.00321086,518.418865293,0.00551224001495,0.867617840175,0.368244891787,0.0139678188808,408.542500952,0.867301156347,0.886615,34.8909,508.546905407,100.33953487,-0.881031,167.39268046,0.743311447015,73.5178903262,0.868265,0.168389478939,136.775793293,45.1295916222,0.867268,271.354447212
462,95.683,0.00321057,520.625844843,0.0503084070787,0.869351772486,0.599425226574,0.0134748779515,82.8924555763,0.868990724944,0.910618,34.9125,130.45454692,26.8809989093,-0.881579,166.568392856,1.08025480822,79.9973259906,0.869782,0.223118324994,110.524580862,66.6509675974,0.868958,25.5555724038
463,95.8185,0.00355524,525.812234186,0.0474345644062,0.868647379935,0.443962038118,0.014690824925,164.259738607,0.868200156666,0.891356,34.9317,442.627724779,123.243424755,-0.880602,216.839796097,0.871752942004,83.6916378951,0.869388,0.188172881444,143.362810324,45.3730327536,0.868182,71.6534112964
464,95.9055,0.00300287,532.908740973,0.0565899851888,0.866541885385,0.366420417879,0.0137335506803,230.987221296,0.86624399289,0.888988,34.9533,522.682504937,170.510805749,-0.878667,143.375380156,0.791462245927,71.0829798183,0.86704,0.161699275509,114.106873654,41.1591590618,0.866174,77.2854901428
465,95.9703,0.00329639,527.428256589,0.00199785012097,0.866494012131,0.406018832095,0.014342159467,208.617559437,0.866243363757,0.88833,34.9526,513.081151889,175.740982603,-0.879394,231.593509741,0.742059406756,85.171118412,0.867084,0.158231640625,146.872534507,43.1444151185,0.866123,5.58876148709
466,96.0943,0.00319686,478.965954211,0.0289369447384,0.866807433462,0.516431918693,0.014074368173,161.3216358,0.866580358164,0.898577,34.9717,387.960272446,118.701332051,-0.879793,113.060670073,1.11358923247,68.6334008541,0.867385,0.154593742527,72.5379522491,51.7075093503,0.86653,25.7866003422
467,96.2296,0.00319007,519.737807458,0.133320974534,0.86588976393,0.531250732957,0.0137521812865,124.621180469,0.865687520157,0.888917,34.9823,262.210171945,69.1693140297,-0.878673,161.296048279,1.07902041285,78.6483760612,0.866454,0.175527914315,106.228211602,54.9351597895,0.865577,64.2725777533
468,96.3079,0.00334484,527.620960183,0.00399225893884,0.865460811382,0.550519298355,0.0140119530971,156.241691905,0.865295503835,0.892698,35.0008,394.195827049,105.590939293,-0.877979,202.680067928,1.17086592197,85.3961713937,0.866138,0.211916130333,107.232978886,43.3794613707,0.865323,60.7054507332
469,96.4628,0.00317207,506.493441733,-0.208655312893,0.863779954021,0.651416244829,0.014112017278,183.082731745,0.863601508192,0.898175,35.02,409.459323156,115.434864642,-0.876256,169.827053587,1.11931410955,83.0881397415,0.864207,0.25819641672,86.5487661813,77.4004135735,0.863466,86.5448519474
470,96.6009,0.00317805,527.414858017,-0.00352659411998,0.863994190508,0.564920730903,0.0138898326186,343.594369128,0.863764316415,0.883178,35.0504,509.461694582,139.054969127,-0.876004,278.892027405,1.61758942291,92.2233237587,0.864567,0.355972321247,135.841523152,101.512556535,0.863709,169.170546175
471,96.674,0.00291395,514.265748041,-0.0394754250481,0.862001458413,0.648569410535,0.0138614362817,177.55091526,0.861761682346,0.893546,35.061,194.953534093,14.8686291476,-0.873717,208.669157476,1.20844581908,87.9682249536,0.862607,0.239331747254,98.9682422503,74.6313605247,0.861704,159.571516844
472,96.8174,0.00318143,510.982848777,-0.0726659555624,0.862602570445,0.23361822697,0.0137761505563,366.131840399,0.862322158829,0.864625,35.08,492.72570769,136.672483278,-0.874415,316.404456267,0.853278888926,91.7907469178,0.863169,0.273772639778,149.887181716,49.2071141587,0.862355,143.235427555
473,96.9073,0.00317832,517.551997117,-0.110714849252,0.859763320898,0.290806128114,0.0141609349616,191.451743846,0.859540190654,0.867599,35.1054,513.238680633,154.347439823,-0.871679,347.758475988,1.11873039159,97.2868293839,0.860321,0.281861868394,135.016881532,104.036048958,0.859476,30.3145636209
474,96.9749,0.00304695,526.656121402,-0.227034463394,0.859799000507,0.342761589824,0.0136269814212,239.268981307,0.859558209962,0.874155,35.1299,504.942718503,186.873196189,-0.87183,281.981109486,0.922898875705,91.0581858798,0.860521,0.291932270882,132.106958384,47.4267606963,0.859517,20.1571839726
475,97.0825,0.00334501,522.411185368,0.0198575704258,0.856818027669,0.506162426348,0.0149647731788,191.185095285,0.856527504078,0.880566,35.1566,244.395721392,49.6201235884,-0.869377,264.285059396,0.868739666135,90.3521323277,0.85735,0.195747459704,145.081985373,76.2570602304,0.856424,102.760627339
476,97.1639,0.00295867,520.058109652,-0.128744659045,0.857695751034,0.416906459599,0.013873965514,125.749423477,0.857518228158,0.884984,35.1785,210.124213127,52.3747315815,-0.870559,172.512685147,1.27780340286,78.8572635428,0.858381,0.2801027243,114.038352447,55.6902063606,0.857514,66.4266639573
