MaxEsReturn,AverageQLoss,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQ,StdReturn,AverageAction,MaxReturn,MinReturn,AverageAbsQYDiff,AverageAbsY,Epoch,StdEsReturn,AverageReturn,Iteration,AverageY,PolicyRegParamNorm,AverageQ,AveragePolicySurr,MinEsReturn
27.6782586802,9006.74,26.9488852534,-0.657720424802,426.941,562.349,0.309996018167,1.0,-0.544578422934,-2.0082773244,38.6917722374,561.406184319,2246,0.458381667143,-1.40748541286,2246,-500.325326946,96.7724,-500.342,253.631,25.9451668444
28.2223472766,8401.89,27.0830890022,-0.673122443274,426.928,564.905,0.314922916824,1.0,-0.499111492871,-2.02114798253,36.0710102379,563.970556369,2247,0.658959446727,-1.42478999995,2247,-500.610693074,96.7724,-500.653,253.766,25.992364038
28.4769600182,7936.79,27.2349890178,-0.678029218358,426.917,562.368,0.300293261911,1.0,-0.617336085261,-2.02801854656,36.0343718538,561.861706403,2248,0.610524325967,-1.43015779281,2248,-504.151633619,96.7724,-504.156,255.278,25.8401233937
27.8208396008,7546.9,26.9633267385,-0.65577550119,426.921,562.104,0.297017945689,1.0,-0.554136017025,-2.02453938147,36.5103620389,561.240898577,2249,0.574242416383,-1.40505050751,2249,-500.613369081,96.7724,-500.564,253.627,25.2925504768
27.8327039694,13682.6,26.7714484913,-0.691018526066,426.923,555.455,0.294009900926,1.0,-0.588650135357,-2.02457740124,37.0358134527,554.679867018,2250,0.568501544655,-1.4458913464,2250,-499.588339091,96.7724,-499.588,253.139,25.9327697782
28.2217317895,7577.03,27.1939686854,-0.656641865665,426.94,552.529,0.294330021868,1.0,-0.557063297278,-1.95009274195,35.1810441202,551.756738496,2251,0.469414480324,-1.40686765254,2251,-497.927685258,96.7724,-497.934,252.052,26.1214082621
28.6363882259,7397.62,27.2400903102,-0.685105441548,426.942,556.458,0.315047705446,1.0,-0.516092136844,-2.01085447006,35.9623210066,555.767662943,2252,0.798391716192,-1.43830667662,2252,-505.346607984,96.7724,-505.385,255.648,25.1381878507
28.0530805637,11948.9,26.7260505178,-0.657634164813,426.953,564.663,0.324841461388,1.0,-0.513797756129,-1.97787994487,36.1900361206,563.713152578,2253,0.964756851077,-1.40703843925,2253,-515.060445,96.7724,-515.015,260.328,23.7817912403
27.8432223594,8112.63,27.0163614652,-0.659542481582,426.941,566.455,0.299094373491,1.0,-0.497304810374,-2.07232025268,34.4948486936,565.71482871,2254,0.462793777022,-1.40914996259,2254,-517.831095541,96.7724,-517.857,261.741,25.9427621728
28.3844199031,6401.64,27.1604687316,-0.638229427293,426.907,558.374,0.327180783777,1.0,-0.546588474867,-2.0221121986,33.2524728137,557.413543213,2255,0.809849324069,-1.38441834914,2255,-513.068832454,96.7724,-513.016,259.753,24.849877005
28.4680690343,6757.6,27.0932805225,-0.641798655879,426.892,556.203,0.304680574906,1.0,-0.614758665281,-2.01590698609,34.7408001368,555.242204919,2256,0.864273555261,-1.38757654645,2256,-505.666307931,96.7724,-505.763,256.266,24.6521901215
27.9071726267,6791.57,27.0016549487,-0.680021172976,426.854,538.076,0.31722388397,1.0,-0.559990193668,-2.05222041327,33.5235068024,537.490173759,2257,0.550777638711,-1.43165714267,2257,-496.165256572,96.7724,-496.144,251.497,25.7600869676
28.3060411778,6353.93,27.0217743363,-0.646039982745,426.841,528.172,0.314776374249,1.0,-0.517615565245,-2.01551316698,32.1857995093,527.635054334,2258,0.869171933415,-1.39313763612,2258,-487.770281388,96.7724,-487.796,247.01,24.2588661593
27.6835097769,5733.91,26.8782835928,-0.658827046209,426.825,521.812,0.310037876533,1.0,-0.530943471119,-2.07373093512,31.6358655521,520.915387996,2259,0.533469576708,-1.40852058391,2259,-483.235395829,96.7724,-483.22,244.818,25.6843998801
28.3184470168,5486.35,27.1705595114,-0.67213513589,426.801,509.824,0.302288816134,1.0,-0.551019235436,-2.05324337667,30.4715502502,509.199561182,2260,0.815944606143,-1.42560522266,2260,-470.378009741,96.7724,-470.397,238.3,24.7685785553
28.1350045528,4988.06,27.0766713392,-0.669329086476,426.737,493.568,0.298291550614,1.0,-0.575311855476,-1.99692783178,31.0489945052,492.722331474,2261,0.735871270158,-1.42233053003,2261,-455.578669719,96.7724,-455.552,230.701,24.8045428393
28.2833067462,5307.03,27.0544891485,-0.660408984399,426.741,485.355,0.316658351962,1.0,-0.546594657396,-2.01028162482,31.3947876816,484.404777611,2262,0.842849147637,-1.40959028173,2262,-449.59546375,96.7724,-449.606,227.598,24.4966531438
28.1438687297,8246.78,27.0532009949,-0.657791674653,426.71,476.636,0.304888690611,1.0,-0.50984254082,-2.03095415114,32.0698014856,476.199004317,2263,0.786703090856,-1.40770918949,2263,-440.23214451,96.7724,-440.268,222.799,25.2688679586
28.2325626851,5409.57,27.1943211388,-0.671714473809,426.674,472.458,0.306214233716,1.0,-0.525058364976,-2.01068158125,29.4252089956,471.898498606,2264,0.506949156304,-1.4243972019,2264,-435.703117035,96.7724,-435.688,220.306,26.419037673
28.1943142968,6401.7,27.0378149065,-0.654205538003,426.664,473.15,0.317342069052,1.0,-0.565368245422,-2.08308947013,30.5013250554,472.319219596,2265,0.841468047033,-1.40286116216,2265,-437.011851338,96.7724,-437.038,221.294,24.3954006661
28.2791007189,4835.64,26.8442151641,-0.678019649352,426.645,464.817,0.327953028185,1.0,-0.500785207501,-2.05566127924,28.8033639041,464.313934095,2266,0.767607995014,-1.42921489064,2266,-435.033320193,96.7724,-435.056,220.117,24.7544018709
28.3127172881,4884.83,27.1401644722,-0.690348390251,426.617,460.745,0.298180310413,1.0,-0.539399665051,-1.99748223775,28.9515592292,460.46243559,2267,0.672248112588,-1.44433388261,2267,-430.49576622,96.7724,-430.498,217.957,25.2092213555
28.0207177937,4387.11,27.1698464346,-0.649422623203,426.599,451.101,0.304268767679,1.0,-0.55096874412,-2.02279391626,29.2154737388,450.205753723,2268,0.682088197804,-1.39797841858,2268,-422.330986284,96.7724,-422.348,213.844,25.7423243942
27.9542444996,5397.43,27.0586091815,-0.673555551764,426.567,440.116,0.303046406788,1.0,-0.578170257505,-2.00009585493,29.5080916113,439.416294039,2269,0.673248529282,-1.42448895873,2269,-409.705380911,96.7724,-409.746,207.502,25.27471294
28.1694325886,4446.12,27.1001594327,-0.681062166298,426.547,427.761,0.299029265445,1.0,-0.568262721867,-1.99266764581,26.0894621177,427.132573126,2270,0.722753413774,-1.43426707634,2270,-401.909657393,96.7724,-401.993,203.567,24.8431133158
28.3035649357,5152.19,26.7645107531,-0.666158850269,426.556,415.461,0.313839155598,1.0,-0.47077301647,-2.08869973986,28.7957397012,414.837974532,2271,0.711595978854,-1.41736682791,2271,-387.348370266,96.7724,-387.294,196.418,24.9262618477
28.3699275575,3910.09,27.2666619267,-0.650701631106,426.557,409.701,0.314480226973,1.0,-0.592168763871,-2.00192545697,26.504171924,409.013230239,2272,0.596400361148,-1.39778633304,2272,-379.870920065,96.7724,-379.931,192.483,25.9521666883
28.4902342913,3899.88,27.1042707598,-0.651276465188,426.532,405.154,0.308592276843,1.0,-0.450809917104,-2.00657873411,26.2523135907,404.685505921,2273,0.631996889434,-1.40188467243,2273,-376.520641793,96.7724,-376.508,190.567,26.2758272466
28.7255384146,4543.37,27.2173505763,-0.664369103965,426.531,405.281,0.306205538676,1.0,-0.586803644519,-2.06347915243,27.3313447677,404.290102896,2274,0.799014288359,-1.41439826781,2274,-374.88030919,96.7724,-374.88,190.022,25.6878775568
27.893226971,3660.75,26.8640798462,-0.677806843786,426.521,393.586,0.304588290432,1.0,-0.513487736574,-2.00695848438,26.7262145938,393.18824323,2275,0.866851299193,-1.43054571989,2275,-369.051993678,96.7724,-369.112,187.27,23.709759181
28.0097134638,5372.46,27.0915213579,-0.658756288588,426.531,382.089,0.315267201587,1.0,-0.583343587972,-2.02526275818,26.3004102253,381.327643793,2276,0.518689101902,-1.40800917209,2276,-353.864047243,96.7724,-353.843,179.316,25.8668503818
28.0735779264,3363.91,26.9801216809,-0.669079431195,426.496,376.042,0.300468306019,1.0,-0.548711272368,-1.99523827234,25.3171572551,375.496978382,2277,0.557684887844,-1.42056494957,2277,-352.922682964,96.7724,-352.936,178.668,25.9898712339
28.3152046698,3819.26,27.1023033499,-0.667441947453,426.492,365.374,0.306333473429,1.0,-0.5857821856,-2.03878148947,25.2055475475,364.472532571,2278,0.644930129762,-1.42044041033,2278,-339.195448199,96.7724,-339.209,171.986,25.9612400333
28.4633506646,3995.94,27.0528058167,-0.663314453626,426.506,354.014,0.3113872179,1.0,-0.534798059975,-2.04170481151,25.8168381469,353.093906431,2279,0.817060155533,-1.4129458266,2279,-330.000033428,96.7724,-330.031,167.232,25.1310334311
28.4783704659,3065.52,27.3219582714,-0.647252816622,426.531,341.058,0.319868093452,1.0,-0.549684450085,-1.98791330267,22.6430849282,340.312363134,2280,0.66929492239,-1.39590777978,2280,-316.037200502,96.7724,-316.025,160.244,26.3081193908
28.3357364642,3621.33,26.9881120736,-0.654385484163,426.474,322.808,0.316137571626,1.0,-0.576347772446,-2.0071331188,24.2892467345,322.025091974,2281,0.728452145881,-1.40202734811,2281,-299.05497348,96.7724,-299.097,151.9,24.8582114905
28.5400720065,2874.2,27.1006050038,-0.686913489279,426.498,310.149,0.31154383154,1.0,-0.55212582689,-1.99594514645,23.0954203914,309.719804793,2282,0.637041741639,-1.440002878,2282,-287.929869256,96.7724,-287.954,145.967,26.0753159784
27.8497055448,3406.59,26.8058711159,-0.663486688992,426.474,298.189,0.323863785009,1.0,-0.49939328128,-2.00614496483,23.3820905746,297.223904126,2283,1.04862581922,-1.41277242391,2283,-274.927718305,96.7724,-274.928,139.403,23.0013933778
28.2111243521,2803.65,27.1415158276,-0.652311782026,426.471,292.205,0.322129673359,1.0,-0.533762597057,-2.01086658962,23.1274141858,291.678402713,2284,0.550297782122,-1.40163891036,2284,-272.050355175,96.7724,-272.061,137.65,26.0807748674
28.4357328679,2513.08,27.1534860397,-0.683255759498,426.481,288.456,0.3056701326,1.0,-0.581042946375,-1.99994800323,20.5289944325,288.324705055,2285,0.746947531577,-1.43771026709,2285,-269.038761036,96.7724,-269.014,136.22,25.1653447416
28.5076324089,2427.31,27.0029569715,-0.655414307884,426.486,278.384,0.313254101366,1.0,-0.55167261868,-2.10139748701,21.7699712165,277.744143978,2286,1.02099682557,-1.40316012026,2286,-259.103676731,96.7724,-259.12,131.264,23.8902926649
27.9828671236,2464.52,26.9430208969,-0.649247029603,426.472,274.575,0.315570088361,1.0,-0.558144149709,-2.04530200969,21.4694491338,274.208031702,2287,0.551556873622,-1.39740741329,2287,-253.852392559,96.7724,-253.859,128.71,25.8215798426
28.0706821738,3085.57,27.0953024374,-0.667203697065,426.478,266.201,0.323832930851,1.0,-0.522993364719,-1.97705529368,23.1392651428,265.722795695,2288,0.634535064837,-1.41792407541,2288,-246.066169872,96.7724,-246.087,124.967,25.8474674451
28.3025595311,2322.4,27.037269158,-0.65004915839,426.482,251.081,0.319818082664,1.0,-0.497596291346,-2.05044070846,20.6115184311,250.421854811,2289,0.776092641737,-1.39849130499,2289,-230.26143132,96.7724,-230.278,117.03,24.4606850817
28.2815067406,2086.54,27.1605482533,-0.639659844872,426.469,238.699,0.308151110697,1.0,-0.468288670564,-2.00481769244,20.125849144,238.077201517,2290,0.604426810974,-1.38672160162,2290,-220.376179914,96.7724,-220.395,111.926,26.0738136304
28.2991661977,2113.1,26.9065925277,-0.68575064406,426.448,235.448,0.315417778606,1.0,-0.633571270905,-2.01268905352,19.9440143895,235.116674501,2291,0.666299745581,-1.43819029465,2291,-217.96371327,96.7724,-218.004,110.414,25.8679410038
27.9278251832,2379.11,26.9935499676,-0.659546004054,426.428,240.473,0.302487607069,1.0,-0.601652310915,-2.0627017453,20.5746289698,240.158339849,2292,0.463185481997,-1.40919470829,2292,-222.28715192,96.7724,-222.259,112.634,25.9702652522
28.0809947649,2223.79,27.2273072426,-0.668043275437,426.422,231.641,0.303528950272,1.0,-0.620384682589,-2.04596438452,20.7056756818,231.103603691,2293,0.499963577703,-1.41962612032,2293,-214.151461219,96.7724,-214.158,108.685,26.2316639966
28.0343146789,1982.95,27.1943190117,-0.666754206746,426.415,225.423,0.317754572099,1.0,-0.546513518276,-2.0489355314,19.0776273975,224.943787823,2294,0.477120829079,-1.41706579692,2294,-207.372926939,96.7724,-207.413,105.147,26.3469610137
28.1456500833,2142.12,27.1692529213,-0.667306305226,426.402,219.256,0.309632723407,1.0,-0.571336583445,-2.02144363031,19.9874076776,218.785603455,2295,0.598548677101,-1.4181358755,2295,-203.771985375,96.7724,-203.739,103.299,26.1003526481
28.528789771,1776.53,26.9598238418,-0.640404700748,426.425,218.601,0.319143726649,1.0,-0.532450744815,-2.02526382535,19.2195506631,218.04506086,2296,0.736247179335,-1.38656012547,2296,-202.034483508,96.7724,-202.066,102.429,25.4213973511
28.6091484519,2214.32,27.316157922,-0.662645176058,426.407,215.1,0.307510995994,1.0,-0.568987588095,-2.0220000906,19.9261403368,214.311779241,2297,0.485442954638,-1.41383415814,2297,-199.462444181,96.7724,-199.49,101.242,26.4652929712
28.0829219766,1765.34,26.8826559013,-0.673859100635,426.395,208.686,0.301180325131,1.0,-0.530202022368,-1.98571311488,18.8638432583,208.14768103,2298,0.554720608175,-1.42678895428,2298,-194.536167795,96.7724,-194.519,98.593,26.0866493083
28.359309433,1665.58,27.0806011758,-0.657654098025,426.392,203.582,0.310368359893,1.0,-0.570163409267,-2.04374203942,17.9671543936,203.109502587,2299,0.520350280756,-1.40733885891,2299,-189.884163225,96.7724,-189.894,96.022,25.9374753715
27.9418031612,1922.39,26.7744619685,-0.67595273492,426.412,200.948,0.301937124974,1.0,-0.503379594265,-2.03421986243,19.210845265,200.316969446,2300,0.793950545108,-1.42693981745,2300,-184.940630438,96.7724,-184.94,93.6574,24.804683278
28.6051181526,1579.79,27.119847329,-0.686710311611,426.404,195.871,0.320237397085,1.0,-0.514911068663,-2.10098723168,18.2823354437,195.235156451,2301,0.650214918626,-1.44099180857,2301,-181.294700018,96.7724,-181.291,91.78,25.7980729009
27.9422674184,1861.33,27.1603890993,-0.658104311257,426.395,189.48,0.310344094274,1.0,-0.559109970298,-2.02935366072,18.6801514044,188.586463,2302,0.404745057142,-1.40784629985,2302,-176.63293413,96.7724,-176.667,89.5074,26.3395445831
27.8942854672,1766.01,27.0947607785,-0.651308238005,426.381,185.292,0.304447401039,1.0,-0.598382728009,-1.98099579316,18.0635532001,184.677531736,2303,0.629768216456,-1.40018612542,2303,-170.987967495,96.7724,-170.987,86.373,25.2305366801
28.4049515442,2062.97,26.8987672755,-0.670182601233,426.369,181.367,0.312318628527,1.0,-0.517030788456,-2.04957988166,18.7330955534,180.844942875,2304,0.676117620185,-1.42081629202,2304,-167.468015128,96.7724,-167.483,84.6894,25.5752408305
28.8843593385,1457.36,27.2398707143,-0.663169251745,426.378,179.724,0.321162070137,1.0,-0.519474123468,-2.04743994151,17.6613147553,179.237543323,2305,0.647119800422,-1.41249920427,2305,-165.967183431,96.7724,-165.981,83.7995,25.678164793
28.4630575953,1288.48,27.1667160564,-0.664874407925,426.37,179.76,0.311745994963,1.0,-0.571489973109,-2.02129988087,17.5673979914,179.122023435,2306,0.660033208908,-1.41625986694,2306,-167.527363198,96.7724,-167.514,84.5395,26.0187453446
28.9369460533,1523.68,27.1830026827,-0.661970071641,426.353,179.487,0.316412543612,1.0,-0.609528446114,-2.02709434236,17.217940158,178.749187221,2307,0.766744382856,-1.41188684643,2307,-166.296422836,96.7724,-166.33,83.9463,25.5439605978
28.1216205781,1553.81,26.9699981565,-0.684386836588,426.365,178.935,0.317880159263,1.0,-0.52015061404,-2.06042087025,17.8875401782,178.292859559,2308,0.667047722783,-1.43736268105,2308,-167.254656238,96.7724,-167.237,84.3328,25.4831384934
28.0390252688,1472.09,27.08754147,-0.661123636027,426.358,183.271,0.311192066704,1.0,-0.521162913187,-2.05485767318,17.1616966339,182.473219477,2309,0.501567308301,-1.4123991866,2309,-173.254446205,96.7724,-173.27,87.2885,26.1499419349
27.3936771018,1371.96,26.7923694926,-0.652685016905,426.356,186.558,0.325529787499,1.0,-0.440376970563,-2.01187680563,16.977837706,185.668988439,2310,0.432062482689,-1.40087296168,2310,-176.170915144,96.7724,-176.157,88.6606,25.5570664027
28.3509530705,1340.6,27.1228065155,-0.669115300641,426.383,187.049,0.316446566927,1.0,-0.523088216941,-1.99484816277,16.4546773653,186.42396585,2311,0.645396570844,-1.4198783881,2311,-177.112947474,96.7724,-177.132,89.2803,26.1472480441
28.0397748109,1393.41,26.9034372669,-0.689334111234,426.393,178.783,0.313275071481,1.0,-0.507056134407,-2.04938779704,17.0169097709,177.989407719,2312,0.59463229915,-1.44349937086,2312,-168.688599442,96.7724,-168.699,85.1419,25.83652117
28.5036586542,1573.15,27.030041988,-0.669829223689,426.385,173.4,0.307631356451,1.0,-0.529616037276,-2.04702936189,17.7079010034,172.500228243,2313,0.622569477102,-1.42203125956,2313,-162.223734154,96.7724,-162.211,81.7305,25.8581191748
27.7727787624,1452.95,27.0524269371,-0.664298832117,426.374,173.093,0.305194314251,1.0,-0.612837338745,-2.07448755511,16.9325386345,172.119330505,2314,0.643913655476,-1.4150457776,2314,-163.700851434,96.7724,-163.691,82.3366,24.866946375
27.9161698934,1241.85,26.8978484184,-0.65896859664,426.362,178.284,0.305364775496,1.0,-0.602960249747,-2.00299856563,15.8480466694,177.413527688,2315,0.647686667234,-1.41026339882,2315,-169.008654586,96.7724,-169.008,85.0112,25.4661741168
28.1720335756,1287.47,26.9858806266,-0.655961267362,426.364,181.954,0.314468818073,1.0,-0.517412000337,-1.99427419565,16.6923957687,181.151015534,2316,0.615221755398,-1.40523501229,2316,-172.851478776,96.7724,-172.878,87.0092,25.7618733603
27.8318279772,1679.56,26.7410797079,-0.666248357009,426.357,182.959,0.306895272327,1.0,-0.511670071451,-1.99320689307,16.5786292139,181.951215756,2317,0.504902484938,-1.41755964363,2317,-173.222466638,96.7724,-173.213,87.1764,25.6694706224
28.0486158217,1180.02,27.0255605929,-0.672670551729,426.36,183.052,0.322829573778,1.0,-0.568790008152,-2.05759060726,15.8509025698,181.999602363,2318,0.744591266005,-1.42449105514,2318,-173.594168558,96.7724,-173.605,87.2931,25.5821834984
28.2215225438,1210.6,27.127443461,-0.646753325597,426.345,184.492,0.323626989557,1.0,-0.589006600741,-2.03827178073,16.1517769027,183.399006024,2319,0.653755762796,-1.39333852334,2319,-175.16208964,96.7724,-175.166,88.0421,25.8499001031
28.1592541775,1301.69,27.0868645769,-0.657842730128,426.343,187.114,0.317147833376,1.0,-0.558946178422,-1.99636257089,16.6336356894,186.141457633,2320,0.718048486143,-1.40692393192,2320,-178.394953729,96.7724,-178.388,89.5736,25.7219592186
28.3661004715,1275.91,27.1377916172,-0.682207935688,426.356,188.533,0.310936276838,1.0,-0.556635177788,-2.00196937717,16.2250090349,187.436493717,2321,0.559715955514,-1.43516509501,2321,-180.475938061,96.7724,-180.494,90.7818,26.1406124124
28.1833294116,1245.62,27.0410214994,-0.669976614336,426.361,191.013,0.316613874206,1.0,-0.528867721194,-1.99037350587,16.145397136,189.854039374,2322,0.740023737432,-1.42003095845,2322,-182.3251675,96.7724,-182.333,91.7337,24.8249572705
28.1955908114,1184.63,27.2393143895,-0.665959900272,426.364,194.591,0.320306146849,1.0,-0.523334986762,-2.02618620656,15.4713742562,193.462918693,2323,0.768112639126,-1.41572770183,2323,-186.468832428,96.7724,-186.47,93.7096,24.4995894945
27.8279074131,1158.46,27.036063523,-0.667619763858,426.339,204.377,0.308149137415,1.0,-0.50938427289,-2.01879786248,15.4781948656,203.407629534,2324,0.5109854008,-1.41825051709,2324,-195.96941566,96.7724,-195.955,98.445,25.8207393004
28.2954165606,1616.58,27.4064413461,-0.681668300267,426.324,211.045,0.302966859131,1.0,-0.54296570079,-2.0359606555,17.2610886016,209.89985535,2325,0.74414561257,-1.43483662738,2325,-202.429296455,96.7724,-202.436,101.684,24.7402297631
27.5611504205,1277.2,26.7413506373,-0.647992381754,426.332,216.771,0.327976033603,1.0,-0.443032891886,-2.02130518748,16.9994567136,215.764435073,2326,0.905320616989,-1.39522977947,2326,-207.827025795,96.7724,-207.791,104.295,23.2502066599
28.2379093625,1407.19,27.2166633117,-0.664087258011,426.33,223.55,0.310357029167,1.0,-0.537480502869,-2.01446064958,16.4063512957,222.370506164,2327,0.613531652742,-1.41258670844,2327,-215.733024247,96.7724,-215.745,108.403,26.0461803914
27.858605666,1224.16,26.7907822355,-0.669441874804,426.337,225.863,0.312914344864,1.0,-0.587522933821,-2.03465212495,16.1654913728,224.745740131,2328,0.69035959265,-1.42063608637,2328,-216.900842735,96.7724,-216.926,108.929,25.0183718117
27.7466298051,1315.93,26.919377154,-0.670029158585,426.335,233.112,0.294881078967,1.0,-0.538306666066,-2.00845041629,16.7044304954,231.956326782,2329,0.586405547173,-1.42075328763,2329,-223.609855545,96.7724,-223.609,112.376,25.7302452269
28.5192945157,1604.35,27.1343638443,-0.664715051435,426.327,237.518,0.322621645009,1.0,-0.470419803581,-2.01005497544,17.4402704997,236.350776398,2330,0.574737902785,-1.41495502518,2330,-226.2170344,96.7724,-226.223,113.562,26.0732055773
27.6151380414,1643.04,27.0011885596,-0.676135123635,426.339,242.093,0.312039241326,1.0,-0.620065386442,-1.98987650784,17.3677734929,240.920204849,2331,0.547554135456,-1.42784914481,2331,-229.665527426,96.7724,-229.653,115.229,25.6033356658
28.2568700036,1465.78,27.0001536551,-0.67132178172,426.33,248.911,0.305421877027,1.0,-0.545187670132,-2.01170808463,16.9111983179,248.113732662,2332,0.685345323659,-1.42263992955,2332,-233.909615781,96.7724,-233.874,117.473,25.4084749396
27.967699729,1348.93,27.1369498164,-0.665606145581,426.319,252.467,0.315611941049,1.0,-0.568540194631,-2.02756041574,16.2389422965,251.765089001,2333,0.549020674187,-1.41598370778,2333,-236.379942605,96.7724,-236.407,118.71,25.6989333987
28.1634665525,1465.27,27.0183470895,-0.65324003758,426.328,262.845,0.313318045761,1.0,-0.585977085094,-1.98549911271,17.3413255775,261.768871799,2334,0.790718141323,-1.40147824795,2334,-245.817766699,96.7724,-245.804,123.399,25.0242318321
28.2625866046,1496.26,27.2063271149,-0.644796466247,426.323,268.236,0.331296871379,1.0,-0.559219713439,-2.03683270068,17.0069092816,267.150850027,2335,0.9346143822,-1.39168296361,2335,-250.108635423,96.7724,-250.136,125.669,23.8594607394
28.4149449399,1814.41,26.8034608222,-0.676175878243,426.333,272.859,0.315284348103,1.0,-0.532779894242,-2.01677500059,18.3944112834,271.964935732,2336,0.818620349469,-1.42805079403,2336,-252.32196497,96.7724,-252.31,126.845,24.5474895331
29.0590615876,1421.65,27.1764678333,-0.64717762436,426.337,276.517,0.32000554022,1.0,-0.553909874791,-2.04814606854,15.8326299544,275.870927933,2337,0.753694609423,-1.39514891077,2337,-253.053637583,96.7724,-253.067,127.241,25.9256212551
27.920717442,1345.63,26.9467829566,-0.640926342879,426.326,273.448,0.322093890331,1.0,-0.486893264144,-2.02673932325,16.5213899212,272.532546829,2338,0.774006492577,-1.38700819982,2338,-244.95867201,96.7724,-244.954,122.994,24.4072398924
28.2178712258,1265.16,27.0435598209,-0.680220614459,426.33,274.845,0.305546120789,1.0,-0.58398767319,-2.0456798487,15.5199604439,273.919637032,2339,0.661324120737,-1.43359547357,2339,-241.790791608,96.7724,-241.779,121.545,25.4786409822
28.2005225322,1611.61,26.9704744109,-0.653864374835,426.322,272.056,0.317521483233,1.0,-0.52420875619,-2.0115412341,17.2998552369,270.983823269,2340,0.61239583231,-1.40167811639,2340,-231.815385467,96.7724,-231.824,116.562,25.9074254997
28.4261219636,1341.22,27.2152777236,-0.652706287432,426.315,270.568,0.320033102355,1.0,-0.492186618084,-1.99063017501,15.660197233,269.958927175,2341,0.534696207215,-1.40236400832,2341,-221.968006469,96.7724,-221.94,111.54,26.1336487109
28.0116364645,1238.52,26.8660520782,-0.65960172165,426.303,264.979,0.302124020155,1.0,-0.533550971906,-2.01711320221,16.1107453325,264.363664622,2342,0.725022163881,-1.4099060792,2342,-210.522426729,96.7724,-210.548,105.637,24.9238498749
28.2085448383,1207.71,27.0322122464,-0.662197056394,426.319,266.182,0.304676925096,1.0,-0.524784975977,-1.95257867746,15.7471662724,265.559471223,2343,0.546902111238,-1.41329324668,2343,-208.762695138,96.7724,-208.78,104.908,25.9657889625
29.1561726388,1210.25,27.1181153485,-0.680202635525,426.3,266.639,0.306312188944,1.0,-0.507771035552,-1.98882641109,15.4280886016,266.059807534,2344,0.589750219883,-1.43383130094,2344,-206.391075656,96.7724,-206.367,103.586,26.4164371898
28.2821813542,1109.05,27.0378148209,-0.67764584558,426.292,268.141,0.306168182567,1.0,-0.500576957372,-1.99174102047,15.0568153959,267.407122577,2345,0.640066185841,-1.43006690888,2345,-206.88188277,96.7724,-206.867,103.717,25.9646045925
27.9957027343,1508.23,27.2465219293,-0.662130810437,426.272,269.418,0.311034382535,1.0,-0.549443695225,-2.02043964073,16.2065851771,268.652467213,2346,0.567538852234,-1.41112971611,2346,-208.77600476,96.7724,-208.788,104.611,25.7034798559
28.1954185466,1272.48,26.8043094042,-0.671748454146,426.254,270.042,0.307063525764,1.0,-0.561333372563,-2.06411118274,15.6555772264,269.497472253,2347,0.816113300791,-1.4222190649,2347,-207.83796527,96.7724,-207.826,104.306,24.4888500723
28.0823778061,1327.32,26.9909415261,-0.670660331665,426.243,267.752,0.312085132083,1.0,-0.562367143251,-2.01594216278,14.7810897199,267.029274496,2348,0.718401348897,-1.42240060925,2348,-204.565456759,96.7724,-204.572,102.652,25.4434918839
28.3544842449,1185.93,26.9380216371,-0.678044873734,426.25,266.143,0.313238485957,1.0,-0.523001493178,-1.96719254162,15.6170121564,265.286422716,2349,0.937683578788,-1.43077464383,2349,-201.400967595,96.7724,-201.397,101.041,24.078529176
28.4293719387,1305.15,26.9252518938,-0.675028338802,426.224,265.245,0.315603675242,1.0,-0.556069387258,-1.98127350276,15.0676270901,264.185330024,2350,0.807341534452,-1.42642103512,2350,-199.652455668,96.7724,-199.642,100.012,24.7322297109
28.0794233278,1230.73,27.0937028011,-0.687772551258,426.223,266.148,0.302834371157,1.0,-0.565575234874,-2.04180205808,15.1310056952,265.2698752,2351,0.604677698431,-1.44084585727,2351,-202.395317443,96.7724,-202.396,101.453,25.6701284025
28.3280446596,1138.73,27.1057119062,-0.660627352127,426.216,266.962,0.315881986873,1.0,-0.588337149126,-2.00709241454,15.0622389466,265.853091462,2352,0.572075231498,-1.40980175314,2352,-202.659398201,96.7724,-202.656,101.62,26.1955130826
28.2207975951,998.659,27.1284976202,-0.683171863852,426.212,264.736,0.30709378143,1.0,-0.578601776294,-2.08907974881,13.9077126875,263.876183103,2353,0.716137475951,-1.43658053144,2353,-201.345630418,96.7724,-201.352,100.915,25.3315198148
27.6111641091,1042.01,26.7186938974,-0.658099702758,426.212,267.905,0.302390818894,1.0,-0.589560870158,-2.01228539274,14.3290156282,266.95554673,2354,0.905227801728,-1.4062701074,2354,-208.12595605,96.7724,-208.105,103.988,23.6617450146
28.2743134759,1618.27,26.9347605112,-0.648451311645,426.199,272.519,0.313257681007,1.0,-0.532316974787,-1.97689373096,15.9143982476,271.204530035,2355,0.624330123034,-1.3974642581,2355,-216.488058785,96.7724,-216.493,108.351,25.5850096669
28.0624399965,1040.93,26.9621223137,-0.664741076205,426.194,268.381,0.316737766528,1.0,-0.541921227788,-2.0078910402,14.3552305498,267.403571294,2356,0.683645442171,-1.41470157714,2356,-212.732123878,96.7724,-212.714,106.436,25.8750236594
