AverageQ,QFunRegParamNorm,StdEsReturn,Iteration,MinEsReturn,AverageReturn,AverageAbsY,MaxReturn,MaxEsReturn,StdReturn,PolicyRegParamNorm,AverageY,MinReturn,AverageQLoss,AveragePolicySurr,AverageAbsQYDiff,Epoch,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAction
96.8671,139.315,11.7744280352,121,3.0,1000.0,96.9129760328,1000.0,62.0,0.0,71.8368,96.8659708104,1000.0,47.1016,-107.455,2.67529869987,121,13.3866666667,97.0754,99.9956828753,0.284002
97.6783,139.894,11.925328153,122,3.0,1000.0,97.7364348381,1000.0,54.0,0.0,72.1496,97.6814039024,1000.0,46.5721,-108.41,2.63064852785,122,14.8088235294,97.8869,99.9956828753,0.313884
98.7882,140.537,12.2869517649,123,3.0,1000.0,98.8447751023,1000.0,69.0,0.0,72.4049,98.7894779318,1000.0,49.4768,-109.367,2.64507246715,123,14.2714285714,98.9943,99.9956828753,0.277545
99.6851,141.052,9.99858635636,124,3.0,925.181818182,99.7421152835,1000.0,69.0,236.595864938,72.6717,99.6819615509,177.0,48.2179,-110.366,2.67168821742,124,12.7179487179,99.8822,98.4613284631,0.309513
100.369,141.758,8.28906977205,125,3.0,780.214285714,100.432699261,1000.0,41.0,275.722733031,72.9332,100.370478968,227.0,48.9937,-111.375,2.66341079646,125,11.3636363636,100.569,98.834162536,0.319696
101.503,142.301,8.80504905659,126,3.0,1000.0,101.553681327,1000.0,41.0,0.0,73.1209,101.502203973,1000.0,48.5937,-112.354,2.61525421046,126,13.4666666667,101.699,99.9956828753,0.251276
102.203,142.754,11.6768400584,127,3.0,1000.0,102.25642097,1000.0,59.0,0.0,73.428,102.205086863,1000.0,53.5216,-113.353,2.73550671875,127,12.4625,102.413,99.9956828753,0.281592
103.275,143.374,9.91318652618,128,3.0,1000.0,103.318772975,1000.0,48.0,0.0,73.6604,103.271420358,1000.0,53.5093,-114.398,2.72946701372,128,12.1463414634,103.48,99.9956828753,0.288398
104.068,143.874,9.37543941642,129,3.0,909.0,104.117338158,1000.0,65.0,214.404213267,73.9273,104.067049037,243.0,55.6592,-115.297,2.81392210183,129,11.7209302326,104.281,99.26582663,0.255056
105.222,144.487,13.5629926963,130,3.0,1000.0,105.280475752,1000.0,82.0,0.0,74.2472,105.224506983,1000.0,53.0436,-116.443,2.78371686404,130,13.7042253521,105.446,99.9956828753,0.26311
105.953,145.117,13.1635191691,131,3.0,1000.0,106.007692387,1000.0,86.0,0.0,74.5471,105.953387913,1000.0,57.3031,-117.223,2.78382456593,131,15.5454545455,106.162,99.9956828753,0.395304
106.6,145.763,10.4829234484,132,3.0,1000.0,106.654524583,1000.0,59.0,0.0,74.8084,106.593354649,1000.0,56.0463,-118.141,2.83294815525,132,12.6708860759,106.835,99.9956828753,0.321146
107.737,146.274,9.54834750996,133,3.0,1000.0,107.799882492,1000.0,43.0,0.0,75.0603,107.740738596,1000.0,56.0112,-119.143,2.80476224694,133,12.6666666667,107.959,99.9956828753,0.324666
108.594,146.807,9.29794676576,134,3.0,1000.0,108.650660419,1000.0,49.0,0.0,75.3663,108.595305962,1000.0,56.4628,-120.029,2.79819109397,134,11.9761904762,108.804,99.9956828753,0.323369
109.276,147.35,13.6780171907,135,3.0,845.461538462,109.327050349,1000.0,64.0,211.903321709,75.7183,109.273472242,446.0,59.9721,-120.837,2.92620977619,135,15.1818181818,109.514,99.8302830472,0.365131
110.164,147.865,14.1406800465,136,3.0,1000.0,110.216119582,1000.0,71.0,0.0,76.0912,110.164453537,1000.0,59.6456,-121.767,2.88425718502,136,14.4637681159,110.386,99.9956828753,0.336854
110.888,148.365,9.37141350083,137,3.0,965.727272727,110.938182762,1000.0,53.0,108.379879808,76.4319,110.885822367,623.0,57.7664,-122.638,2.80456177519,137,11.8117647059,111.11,99.97872398,0.298853
111.51,148.788,9.03375154246,138,3.0,731.642857143,111.563842163,1000.0,42.0,271.45260232,76.8022,111.510165431,305.0,64.2326,-123.467,2.9630194912,138,11.3563218391,111.759,99.0157810798,0.413515
112.467,149.378,10.3934457303,139,3.0,1000.0,112.527814881,1000.0,46.0,0.0,77.0539,112.466982689,1000.0,61.9806,-124.427,2.94321839181,139,12.7215189873,112.713,99.9956828753,0.331949
113.194,149.985,13.1247501161,140,3.0,1000.0,113.249552707,1000.0,75.0,0.0,77.3086,113.190753595,1000.0,61.4956,-125.34,2.93742216616,140,12.974025974,113.441,99.9956828753,0.352165
113.987,150.468,11.920150768,141,3.0,1000.0,114.04921685,1000.0,83.0,0.0,77.7331,113.986896187,1000.0,63.672,-126.125,2.97303461552,141,11.7976190476,114.24,99.9956828753,0.343712
114.721,151.105,8.90205242605,142,3.0,1000.0,114.784012054,1000.0,47.0,0.0,78.0408,114.721550855,1000.0,64.8459,-126.927,3.00263543587,142,10.7368421053,114.967,99.9956828753,0.350298
115.512,151.662,12.6577091134,143,2.0,959.0,115.568882245,1000.0,75.0,129.653384067,78.4084,115.510828386,549.0,62.0342,-127.773,2.9021453257,143,13.32,115.739,99.9595722915,0.361075
116.487,152.158,12.0346242487,144,3.0,1000.0,116.553202458,1000.0,67.0,0.0,78.6557,116.489327911,1000.0,65.1916,-128.617,2.95572975584,144,12.6233766234,116.721,99.9956828753,0.421144
116.923,152.63,9.96112860297,145,3.0,1000.0,116.991568312,1000.0,52.0,0.0,79.0841,116.920032048,1000.0,65.1633,-129.282,2.94897136487,145,12.1058823529,117.156,99.9956828753,0.406718
117.784,153.262,10.2448973845,146,2.0,1000.0,117.841696721,1000.0,55.0,0.0,79.4398,117.783341995,1000.0,64.3416,-130.213,2.93322321764,146,12.7948717949,118.02,99.9956828753,0.390277
118.101,153.842,11.1578744959,147,3.0,1000.0,118.165358643,1000.0,54.0,0.0,79.7115,118.102688778,1000.0,65.4245,-130.632,2.96671765943,147,14.2428571429,118.346,99.9956828753,0.326377
119.152,154.401,10.3658901928,148,3.0,1000.0,119.217450062,1000.0,61.0,0.0,80.0029,119.14855445,1000.0,67.5474,-131.587,3.04862607985,148,13.4383561644,119.401,99.9956828753,0.331724
119.639,154.935,9.20814612182,149,3.0,919.181818182,119.712907765,1000.0,46.0,224.660073801,80.2127,119.640991752,215.0,70.4886,-132.244,3.08916868075,149,12.0722891566,119.892,98.9478030742,0.351145
120.406,155.487,13.9301561173,150,3.0,1000.0,120.474655809,1000.0,85.0,0.0,80.5296,120.400241005,1000.0,67.5065,-132.978,2.93995007156,150,13.2337662338,120.637,99.9956828753,0.37573
120.949,155.932,6.7992936992,151,3.0,1000.0,121.023843024,1000.0,31.0,0.0,80.9483,120.950632827,1000.0,69.0712,-133.615,3.00120624514,151,10.9534883721,121.189,99.9956828753,0.301697
121.431,156.581,13.3378926037,152,3.0,1000.0,121.508378608,1000.0,63.0,0.0,81.3446,121.431327107,1000.0,69.1257,-134.276,3.05069168015,152,14.3378378378,121.695,99.9956828753,0.457685
122.465,157.148,8.88151236078,153,2.0,1000.0,122.535361503,1000.0,71.0,0.0,81.6599,122.462980999,1000.0,72.4695,-135.085,3.11759767843,153,10.7065217391,122.714,99.9956828753,0.351531
122.839,157.578,7.24854251361,154,3.0,1000.0,122.914219429,1000.0,40.0,0.0,81.9242,122.838214651,1000.0,70.8412,-135.813,3.08841580049,154,9.30275229358,123.102,99.9956828753,0.339887
123.738,158.005,10.3055635506,155,3.0,1000.0,123.820488453,1000.0,49.0,0.0,82.2492,123.740383415,1000.0,74.2828,-136.44,3.17042370834,155,12.1219512195,124.009,99.9956828753,0.296211
124.382,158.492,10.4388976311,156,3.0,1000.0,124.456194451,1000.0,76.0,0.0,82.6836,124.375434525,1000.0,69.9782,-137.17,3.03703509352,156,12.3580246914,124.631,99.9956828753,0.392768
124.731,158.815,10.2290397094,157,3.0,1000.0,124.810888491,1000.0,65.0,0.0,82.9297,124.734706091,1000.0,73.0693,-137.869,3.18800873434,157,11.202247191,125.01,99.9956828753,0.356408
125.39,159.225,10.8559636515,158,3.0,1000.0,125.451041227,1000.0,72.0,0.0,83.2787,125.389635826,1000.0,72.4267,-138.508,3.17933474627,158,12.7088607595,125.667,99.9956828753,0.34822
126.25,159.587,10.9438904267,159,3.0,1000.0,126.314883825,1000.0,48.0,0.0,83.6118,126.24879231,1000.0,74.0848,-139.207,3.11347628065,159,12.8846153846,126.504,99.9956828753,0.340369
126.882,159.97,8.50757832106,160,2.0,1000.0,126.94652405,1000.0,39.0,0.0,84.0636,126.877864078,1000.0,73.9735,-139.897,3.11900381589,160,10.9,127.139,99.9956828753,0.368611
127.257,160.503,10.5611812196,161,3.0,1000.0,127.333584658,1000.0,80.0,0.0,84.3297,127.258110361,1000.0,72.9163,-140.398,3.05039824665,161,12.0952380952,127.517,99.9956828753,0.400998
127.804,161.009,8.95575544304,162,3.0,1000.0,127.874188478,1000.0,50.0,0.0,84.6406,127.803023939,1000.0,77.4911,-141.208,3.23700061783,162,10.8333333333,128.071,99.9956828753,0.323702
128.354,161.36,9.97839641735,163,3.0,1000.0,128.428548496,1000.0,48.0,0.0,84.9402,128.350976278,1000.0,75.0443,-141.702,3.19548854026,163,11.3777777778,128.616,99.9956828753,0.358937
128.873,161.787,10.7633236014,164,3.0,1000.0,128.962158684,1000.0,68.0,0.0,85.2372,128.883292882,1000.0,72.4028,-142.425,3.08991051336,164,11.5294117647,129.132,99.9956828753,0.370234
129.543,162.252,6.13837296639,165,3.0,1000.0,129.619048192,1000.0,36.0,0.0,85.5865,129.534265239,1000.0,78.8026,-142.948,3.19897610683,165,9.40186915888,129.825,99.9956828753,0.338141
130.359,162.708,13.1267476207,166,3.0,1000.0,130.438358434,1000.0,98.0,0.0,85.9316,130.358549192,1000.0,78.5496,-143.653,3.22861546699,166,13.6438356164,130.635,99.9956828753,0.331792
130.792,163.165,9.15137230268,167,3.0,1000.0,130.864903029,1000.0,49.0,0.0,86.3083,130.788675615,1000.0,80.2225,-144.538,3.27197867965,167,11.2087912088,131.075,99.9956828753,0.326123
131.459,163.592,9.20853512311,168,3.0,1000.0,131.525466824,1000.0,47.0,0.0,86.705,131.456683357,1000.0,76.5787,-145.038,3.0969964135,168,10.5157894737,131.719,99.9956828753,0.333354
132.087,164.073,7.45452211748,169,3.0,1000.0,132.161134047,1000.0,37.0,0.0,87.01,132.086539564,1000.0,77.2052,-145.569,3.15740942416,169,10.01,132.349,99.9956828753,0.387887
132.146,164.517,10.7508937761,170,3.0,1000.0,132.230716009,1000.0,48.0,0.0,87.3337,132.144423845,1000.0,84.8598,-146.046,3.38308829965,170,12.9480519481,132.449,99.9956828753,0.374503
133.056,165.007,8.67770729387,171,3.0,1000.0,133.149583723,1000.0,46.0,0.0,87.6703,133.063875436,1000.0,84.07,-146.84,3.31021959196,171,10.5052631579,133.326,99.9956828753,0.362093
133.709,165.391,8.67360111062,172,3.0,1000.0,133.776596641,1000.0,48.0,0.0,88.0141,133.69832072,1000.0,85.1015,-147.673,3.31398683407,172,10.8064516129,133.98,99.9956828753,0.396887
134.307,165.916,12.5520444329,173,3.0,1000.0,134.37962594,1000.0,58.0,0.0,88.3722,134.307576727,1000.0,80.0626,-148.206,3.15773381703,173,13.7916666667,134.571,99.9956828753,0.383498
134.826,166.387,10.1346944482,174,3.0,1000.0,134.907699913,1000.0,70.0,0.0,88.6178,134.83236237,1000.0,81.0474,-148.854,3.26755000141,174,12.9230769231,135.113,99.9956828753,0.364015
135.54,166.773,13.1701055231,175,3.0,1000.0,135.609027234,1000.0,73.0,0.0,88.8955,135.536153317,1000.0,83.3881,-149.723,3.32774184677,175,13.5616438356,135.813,99.9956828753,0.3812
136.297,167.215,13.6756139236,176,3.0,1000.0,136.375604678,1000.0,84.0,0.0,89.2127,136.288292885,1000.0,86.7967,-150.358,3.29727866768,176,14.1408450704,136.592,99.9956828753,0.371252
136.8,167.748,11.794537342,177,3.0,1000.0,136.895921183,1000.0,65.0,0.0,89.5202,136.803437856,1000.0,84.0525,-151.03,3.3066921783,177,15.0,137.101,99.9956828753,0.443568
137.451,168.17,13.2844383742,178,3.0,1000.0,137.532877834,1000.0,77.0,0.0,89.8624,137.452520268,1000.0,88.2604,-151.599,3.31073962461,178,13.7922077922,137.721,99.9956828753,0.394291
137.843,168.575,10.139390634,179,2.0,1000.0,137.937472718,1000.0,48.0,0.0,90.2635,137.841695294,1000.0,81.6248,-152.24,3.2692926997,179,12.6582278481,138.14,99.9956828753,0.35787
138.49,168.961,10.4367256906,180,2.0,1000.0,138.572449452,1000.0,49.0,0.0,90.6547,138.486914713,1000.0,88.1923,-152.994,3.38463545791,180,11.8795180723,138.78,99.9956828753,0.373459
139.112,169.432,9.04138000943,181,3.0,1000.0,139.181765523,1000.0,43.0,0.0,91.0557,139.109599099,1000.0,86.4124,-153.616,3.33104487171,181,12.156626506,139.41,99.9956828753,0.38694
139.571,169.866,12.398340073,182,3.0,1000.0,139.650856168,1000.0,60.0,0.0,91.4366,139.573064757,1000.0,88.9573,-154.331,3.41700444092,182,13.2105263158,139.857,99.9956828753,0.519318
140.671,170.215,9.14671016145,183,3.0,1000.0,140.751133541,1000.0,45.0,0.0,91.7103,140.666817281,1000.0,86.897,-154.943,3.29959060096,183,11.3103448276,140.954,99.9956828753,0.401236
140.965,170.54,8.86634332371,184,3.0,1000.0,141.042304893,1000.0,40.0,0.0,92.0718,140.963519609,1000.0,88.3277,-155.57,3.39843077356,184,11.1685393258,141.271,99.9956828753,0.417803
141.655,170.913,11.593444547,185,3.0,885.916666667,141.729920209,1000.0,58.0,279.288518183,92.4303,141.660433326,37.0,89.9059,-156.29,3.31778645653,185,13.9452054795,141.933,94.2297058626,0.363795
142.298,171.249,14.5844693906,186,3.0,1000.0,142.362025106,1000.0,93.0,0.0,92.7121,142.29654663,1000.0,91.0351,-156.792,3.41013612103,186,14.6176470588,142.586,99.9956828753,0.412537
142.991,171.614,11.9374553626,187,3.0,1000.0,143.0639035,1000.0,81.0,0.0,93.083,142.993705647,1000.0,92.3497,-157.706,3.42946231072,187,11.5057471264,143.282,99.9956828753,0.372649
143.506,172.016,6.52523446378,188,3.0,1000.0,143.573314935,1000.0,30.0,0.0,93.3855,143.499905704,1000.0,90.4637,-158.348,3.3284868108,188,9.61904761905,143.794,99.9956828753,0.409625
143.955,172.543,10.2805597755,189,2.0,1000.0,144.033283935,1000.0,66.0,0.0,93.7566,143.952371273,1000.0,93.8633,-158.803,3.38263309018,189,11.6904761905,144.253,99.9956828753,0.397923
144.428,172.983,11.124219698,190,3.0,1000.0,144.515354139,1000.0,60.0,0.0,94.0591,144.429408615,1000.0,94.5247,-159.707,3.4868878268,190,14.125,144.735,99.9956828753,0.395294
145.071,173.417,6.77281142501,191,3.0,1000.0,145.150903048,1000.0,42.0,0.0,94.4968,145.068992036,1000.0,93.7221,-160.188,3.48163387924,191,10.2783505155,145.377,99.9956828753,0.405753
145.64,173.865,8.46620004547,192,3.0,965.090909091,145.732740795,1000.0,44.0,110.392238319,94.8999,145.646937557,616.0,94.7951,-160.71,3.459237814,192,11.1111111111,145.943,99.9774593061,0.500455
146.235,174.362,14.6895273752,193,3.0,1000.0,146.304475869,1000.0,67.0,0.0,95.1395,146.226647975,1000.0,92.4146,-161.352,3.43270276036,193,13.9027777778,146.537,99.9956828753,0.399528
147.043,174.657,8.16727812229,194,3.0,1000.0,147.121899721,1000.0,37.0,0.0,95.464,147.04481005,1000.0,93.1391,-162.219,3.48604031789,194,10.2989690722,147.334,99.9956828753,0.397909
147.034,175.135,13.4223869148,195,3.0,1000.0,147.112396945,1000.0,78.0,0.0,95.6717,147.028553011,1000.0,96.8079,-162.449,3.4947601874,195,14.5507246377,147.344,99.9956828753,0.41488
147.933,175.654,9.79645433538,196,2.0,1000.0,148.006008279,1000.0,46.0,0.0,96.2348,147.934226231,1000.0,95.9386,-163.323,3.45576962117,196,12.5316455696,148.233,99.9956828753,0.517844
148.306,176.107,9.01798207332,197,3.0,1000.0,148.371346035,1000.0,39.0,0.0,96.4945,148.305928126,1000.0,96.8514,-163.82,3.43539898706,197,13.025974026,148.594,99.9956828753,0.508327
149.127,176.473,12.3650794614,198,3.0,616.588235294,149.194148152,1000.0,61.0,359.213693376,96.7037,149.125306376,47.0,102.587,-164.366,3.59079977607,198,13.9420289855,149.457,91.6055698853,0.515094
149.484,176.883,15.9115235277,199,3.0,1000.0,149.572938165,1000.0,109.0,0.0,96.9065,149.485354358,1000.0,96.8965,-164.868,3.48379257493,199,14.1232876712,149.802,99.9956828753,0.514235
149.88,177.196,9.94297105361,200,3.0,1000.0,149.968647976,1000.0,44.0,0.0,97.2747,149.876434453,1000.0,94.5438,-165.243,3.42729942807,200,12.4320987654,150.182,99.9956828753,0.499621
150.407,177.555,11.9178811743,201,3.0,1000.0,150.505632534,1000.0,56.0,0.0,97.705,150.411523459,1000.0,99.1463,-165.791,3.5256730971,201,12.6075949367,150.731,99.9956828753,0.472079
150.377,177.883,13.0723834311,202,3.0,1000.0,150.456056378,1000.0,85.0,0.0,98.0008,150.371790465,1000.0,101.362,-166.082,3.50847265432,202,14.4782608696,150.689,99.9956828753,0.524954
151.049,178.22,15.1931208126,203,3.0,1000.0,151.134254524,1000.0,85.0,0.0,98.3219,151.04808371,1000.0,103.031,-166.491,3.56241268825,203,14.3731343284,151.374,99.9956828753,0.460398
151.523,178.627,16.9525805482,204,3.0,1000.0,151.601022195,1000.0,73.0,0.0,98.7756,151.519525442,1000.0,101.164,-166.945,3.4864582529,204,18.5535714286,151.819,99.9956828753,0.448382
151.639,178.965,15.9326206148,205,3.0,1000.0,151.717051039,1000.0,95.0,0.0,99.244,151.636784228,1000.0,98.0709,-167.007,3.49565044416,205,14.7205882353,151.958,99.9956828753,0.480427
151.915,179.429,11.169058487,206,3.0,667.333333333,151.994018464,1000.0,45.0,306.681956141,99.579,151.917679252,112.0,101.891,-167.265,3.51340103683,206,14.1126760563,152.222,96.1932621937,0.445997
152.082,179.789,13.5551058609,207,3.0,684.5625,152.15132559,1000.0,68.0,321.810885605,99.8832,152.078088986,142.0,98.4006,-167.655,3.50350255483,207,15.9677419355,152.394,96.3852566287,0.456054
152.451,180.145,16.0314352184,208,3.0,1000.0,152.521204974,1000.0,122.0,0.0,100.282,152.443256354,1000.0,103.166,-167.966,3.57437955751,208,13.0779220779,152.801,99.9956828753,0.45642
152.547,180.579,12.1843323804,209,3.0,1000.0,152.630536343,1000.0,76.0,0.0,100.699,152.549523824,1000.0,102.578,-168.015,3.50131521811,209,13.4266666667,152.874,99.9956828753,0.38979
153.027,180.975,10.634420957,210,3.0,1000.0,153.104216729,1000.0,49.0,0.0,101.088,153.026184021,1000.0,100.559,-168.325,3.45572382485,210,15.0,153.328,99.9956828753,0.501533
153.139,181.286,16.4725567187,211,3.0,1000.0,153.231665659,1000.0,85.0,0.0,101.433,153.136665611,1000.0,99.0013,-168.491,3.4847509026,211,17.2931034483,153.479,99.9956828753,0.473977
153.343,181.643,12.4198575516,212,3.0,1000.0,153.436363716,1000.0,60.0,0.0,101.845,153.345228102,1000.0,99.8123,-168.898,3.53220550994,212,15.8064516129,153.68,99.9956828753,0.48443
153.542,182.034,13.6468323452,213,3.0,1000.0,153.638101645,1000.0,50.0,0.0,102.309,153.536079574,1000.0,108.892,-169.107,3.60940434023,213,18.6181818182,153.903,99.9956828753,0.441639
153.627,182.338,12.7160500262,214,3.0,1000.0,153.723593109,1000.0,61.0,0.0,102.748,153.626037193,1000.0,105.659,-169.086,3.48661615346,214,14.9402985075,153.965,99.9956828753,0.375148
153.764,182.797,16.1972400716,215,3.0,1000.0,153.869237341,1000.0,74.0,0.0,103.216,153.760100559,1000.0,98.7638,-169.383,3.43070661373,215,15.65625,154.104,99.9956828753,0.494586
154.361,183.133,10.5224669603,216,3.0,1000.0,154.465767402,1000.0,51.0,0.0,103.619,154.357862531,1000.0,102.358,-169.67,3.55339220831,216,12.0240963855,154.707,99.9956828753,0.451124
154.353,183.463,12.8480038733,217,3.0,917.909090909,154.460966046,1000.0,54.0,190.048058298,103.923,154.353565771,370.0,97.5428,-170.01,3.4441140634,217,14.1739130435,154.71,99.7697548152,0.411358
154.416,183.756,11.1669791975,218,3.0,953.909090909,154.536825118,1000.0,54.0,102.043176731,104.415,154.415165905,678.0,100.948,-169.695,3.48663006973,218,13.8783783784,154.756,99.983965255,0.391671
154.378,184.227,10.4089585859,219,2.0,998.818181818,154.521336742,1000.0,58.0,3.73723723474,104.871,154.378360848,987.0,108.095,-169.906,3.58830792219,219,12.5696202532,154.76,99.9956280973,0.344996
154.555,184.436,14.2828256635,220,3.0,933.818181818,154.664261271,1000.0,93.0,161.246180043,105.311,154.552737669,450.0,102.193,-170.158,3.53591398768,220,14.9701492537,154.927,99.8953905621,0.352171
155.124,184.668,10.4567961898,221,3.0,1000.0,155.227800658,1000.0,72.0,0.0,105.568,155.119337349,1000.0,100.879,-170.533,3.48600412155,221,12.1829268293,155.469,99.9956828753,0.284091
155.631,184.943,8.75609746663,222,3.0,1000.0,155.727696155,1000.0,41.0,0.0,105.855,155.630083886,1000.0,99.4211,-171.189,3.53081225648,222,10.967032967,156.009,99.9956828753,0.312303
155.773,185.214,8.5036501558,223,3.0,1000.0,155.871975999,1000.0,42.0,0.0,106.103,155.76440129,1000.0,105.756,-171.494,3.59367838788,223,10.3541666667,156.136,99.9956828753,0.315465
156.226,185.541,6.98458579842,224,3.0,1000.0,156.352566307,1000.0,37.0,0.0,106.318,156.236249833,1000.0,104.68,-171.985,3.56806682684,224,9.03571428571,156.587,99.9956828753,0.403056
157.066,185.868,8.78911711862,225,3.0,1000.0,157.188287003,1000.0,44.0,0.0,106.514,157.066655267,1000.0,104.289,-172.766,3.72777455182,225,11.1797752809,157.443,99.9956828753,0.374073
157.657,186.207,11.2968425171,226,3.0,1000.0,157.755945384,1000.0,62.0,0.0,106.64,157.650131877,1000.0,103.5,-173.314,3.566367488,226,12.7215189873,158.0,99.9956828753,0.328278
157.832,186.518,6.3331762331,227,3.0,1000.0,157.943624656,1000.0,34.0,0.0,106.914,157.836576301,1000.0,112.522,-173.915,3.78026490715,227,10.1836734694,158.208,99.9956828753,0.377484
158.435,186.789,10.3327359445,228,3.0,1000.0,158.548704335,1000.0,40.0,0.0,107.141,158.435270645,1000.0,109.078,-174.752,3.75076664385,228,12.3333333333,158.792,99.9956828753,0.313251
159.521,187.193,12.7821051981,229,3.0,1000.0,159.620878372,1000.0,80.0,0.0,107.396,159.518750659,1000.0,107.125,-175.711,3.60305258222,229,13.5540540541,159.86,99.9956828753,0.314988
159.932,187.45,13.1397546457,230,3.0,1000.0,160.030993203,1000.0,63.0,0.0,107.673,159.932883715,1000.0,108.212,-176.128,3.68224740412,230,14.9402985075,160.319,99.9956828753,0.340234
160.184,187.779,11.3609770402,231,2.0,1000.0,160.272612811,1000.0,79.0,0.0,107.973,160.183344122,1000.0,100.307,-176.626,3.50019243189,231,14.6764705882,160.532,99.9956828753,0.377004
160.698,188.096,10.5381108074,232,3.0,1000.0,160.777193547,1000.0,49.0,0.0,108.265,160.699406814,1000.0,111.285,-176.943,3.67376555188,232,12.987012987,161.023,99.9956828753,0.334135
161.14,188.366,10.2794318947,233,3.0,1000.0,161.232844852,1000.0,44.0,0.0,108.557,161.13908079,1000.0,109.04,-177.56,3.67598018013,233,12.4683544304,161.503,99.9956828753,0.375774
161.47,188.703,9.67575067973,234,3.0,1000.0,161.571309573,1000.0,50.0,0.0,108.764,161.4732606,1000.0,112.833,-177.609,3.70820471352,234,12.7564102564,161.856,99.9956828753,0.343561
161.899,188.997,14.4536066606,235,3.0,1000.0,161.998779916,1000.0,74.0,0.0,108.966,161.895594601,1000.0,113.437,-178.169,3.69219301476,235,16.7540983607,162.258,99.9956828753,0.294998
162.505,189.266,10.8631711601,236,2.0,1000.0,162.610005003,1000.0,56.0,0.0,109.23,162.5062032,1000.0,116.168,-178.599,3.77134443406,236,13.8611111111,162.886,99.9956828753,0.358857
162.551,189.546,10.3204077233,237,3.0,1000.0,162.661115176,1000.0,49.0,0.0,109.541,162.547646385,1000.0,105.029,-178.719,3.64793399568,237,12.6329113924,162.911,99.9956828753,0.317471
163.153,189.913,17.7384306081,238,3.0,1000.0,163.270829108,1000.0,79.0,0.0,109.809,163.150565933,1000.0,109.112,-179.06,3.67767943435,238,18.4259259259,163.535,99.9956828753,0.317615
163.007,190.281,10.0872344447,239,3.0,910.363636364,163.142701252,1000.0,56.0,199.4261188,110.153,163.009031587,366.0,112.468,-179.506,3.78533183917,239,13.7945205479,163.437,99.7533098676,0.346278
163.376,190.529,8.24803378259,240,3.0,717.928571429,163.484357195,1000.0,41.0,347.332583368,110.33,163.369411364,98.0,115.302,-179.706,3.73666627089,240,10.5698924731,163.765,95.9889195341,0.321803
163.915,190.825,8.51202914088,241,3.0,1000.0,164.035932559,1000.0,43.0,0.0,110.534,163.912792237,1000.0,103.13,-180.05,3.48182383624,241,12.3780487805,164.261,99.9956828753,0.338464
163.898,191.073,9.52645694337,242,3.0,1000.0,164.023393694,1000.0,65.0,0.0,110.77,163.900541869,1000.0,111.465,-180.434,3.68873686769,242,10.6129032258,164.292,99.9956828753,0.307852
164.56,191.482,11.1536967649,243,3.0,1000.0,164.653126258,1000.0,60.0,0.0,111.075,164.559306844,1000.0,109.509,-180.863,3.68973056593,243,13.3289473684,164.946,99.9956828753,0.398325
164.72,191.76,10.1193293477,244,3.0,1000.0,164.809951773,1000.0,52.0,0.0,111.371,164.719628701,1000.0,112.369,-181.046,3.60356282333,244,11.4090909091,165.068,99.9956828753,0.273166
164.768,192.102,8.85594367881,245,2.0,1000.0,164.85842976,1000.0,63.0,0.0,111.746,164.764476573,1000.0,111.366,-181.483,3.62981953386,245,10.2040816327,165.143,99.9956828753,0.328493
165.342,192.345,9.14281301707,246,2.0,1000.0,165.432406232,1000.0,48.0,0.0,112.045,165.339564484,1000.0,106.471,-181.676,3.56894110019,246,10.2989690722,165.711,99.9956828753,0.341031
165.574,192.628,6.77890846671,247,3.0,949.181818182,165.679983379,1000.0,34.0,160.701201094,112.447,165.571652246,441.0,105.696,-182.175,3.56120444579,247,9.92,165.961,99.8879996224,0.446119
165.933,192.82,8.26565217736,248,3.0,1000.0,166.045711771,1000.0,53.0,0.0,112.727,165.935748465,1000.0,117.001,-182.31,3.77862322326,248,9.57692307692,166.345,99.9956828753,0.411156
