AverageReturn,AverageDiscountedReturn,StdEsReturn,AverageAbsQ,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,StdReturn,Epoch,AverageQ,MaxReturn,Iteration,MaxEsReturn,QFunRegParamNorm,MinEsReturn,AverageQLoss,AverageEsReturn,AverageY,AverageAbsY,AverageAction
550.829049474,222.657550881,115.328772784,252.986,186.996,482.272502479,4.57737788292,-254.599,51.8342517364,4232,252.784,746.432987451,4232,631.748203096,409.733,291.034201133,147.802,474.928818211,252.780586836,252.907600761,0.99991
573.066500204,226.741916902,197.632058944,252.754,186.983,486.013841698,4.45478961753,-254.567,51.7283267537,4233,252.551,858.128048159,4233,651.277904238,409.754,69.880663499,132.605,424.864057962,252.551071464,252.668679124,0.99996
607.432571667,230.311764457,197.560472886,252.787,186.915,507.215652629,4.64570636849,-254.414,86.7919673965,4234,252.543,1170.30192167,4234,679.267735656,409.768,92.4681503018,153.146,347.361069277,252.550632635,252.695608286,0.999968
619.712624169,225.694819688,226.209783396,253.116,186.918,486.359608441,4.49328857758,-254.864,150.715680644,4235,252.928,1015.33290807,4235,688.483955046,409.769,84.4024838621,135.678,384.506378033,252.925321333,253.032668138,0.9999
585.788481168,227.323718507,220.597859134,253.321,186.914,509.936986248,4.54530560789,-255.014,39.0231207123,4236,253.07,660.240226951,4236,710.65831238,409.753,98.8063013938,144.286,416.662068158,253.071730108,253.226060656,0.999931
620.136554023,226.075409542,221.655830913,253.213,186.926,507.575973911,4.69479606232,-255.014,153.701446319,4237,253.045,1096.80231401,4237,679.150398914,409.761,35.4994718178,162.042,418.248005049,253.044644604,253.129807266,0.999929
452.078466621,202.564627558,100.237645368,253.47,186.904,398.810730876,4.39633572583,-255.357,51.1625387116,4238,253.304,572.059824348,4238,463.20872263,409.744,153.66695403,133.826,312.594178667,253.304520706,253.424520876,0.999951
384.789839266,185.903053397,101.762833634,253.516,186.87,358.365289564,4.44259621918,-255.382,12.4629495211,4239,253.338,417.755402252,4239,424.597161898,409.74,130.28958985,127.764,323.512616944,253.329488054,253.432803485,0.999998
394.635171646,187.646368603,130.99778383,253.775,186.85,368.268545313,4.4247056394,-255.381,15.1450967678,4240,253.553,421.615430685,4240,381.613400429,409.732,17.9499113923,133.672,236.214630846,253.55754143,253.705466677,0.999934
390.788955301,187.042096813,98.2873939211,253.951,186.872,363.734741849,4.30745198927,-255.371,11.2298060712,4241,253.765,412.465120109,4241,408.340154387,409.74,81.4147593806,127.628,284.9484732,253.774659413,253.874917205,0.999944
422.875614471,194.478722512,148.875461438,254.304,186.859,400.527076082,4.23056102369,-255.776,11.7742831501,4242,254.13,457.485102975,4242,466.697059478,409.731,49.7478946342,126.17,241.70486013,254.120634483,254.246711099,0.999959
421.392657797,194.112981887,113.730529693,253.089,186.864,395.82213614,4.25257705682,-254.439,17.8952203942,4243,252.879,481.992076063,4243,374.188187791,409.746,33.5922399073,128.156,261.27309876,252.88220153,253.013381571,0.999937
553.543098127,221.950252018,50.9120046057,253.126,186.858,517.632858593,4.27591774134,-254.604,16.7911651028,4244,252.972,583.768741545,4244,419.774646557,409.743,225.632956782,131.63,335.740289024,252.970562368,253.050898132,0.99991
537.205525457,219.139894183,175.173432998,252.53,186.911,431.612850507,4.42251096522,-253.719,41.2812426219,4245,252.332,609.563108244,4245,521.787221109,409.759,27.2982762308,147.126,268.235673618,252.334599233,252.460589669,0.999914
540.720278557,218.598238215,172.004373605,252.48,186.977,508.558880354,4.31586231687,-253.851,17.2908725625,4246,252.312,580.841154231,4246,507.020947401,409.793,32.8058269155,128.135,306.328233093,252.301324059,252.40193553,0.999902
434.814274997,194.425471248,99.7776357443,251.499,187.001,245.894511219,4.47199779906,-252.71,71.578026464,4247,251.334,521.231937406,4247,406.505772553,409.794,82.7947942076,155.705,289.585137265,251.336283749,251.439323649,0.999854
494.224156575,210.065057631,111.346911914,250.953,186.987,417.134136583,4.5351313732,-251.959,35.7923485054,4248,250.783,544.14069646,4248,441.001639338,409.845,71.0363649582,162.915,306.633819424,250.777684013,250.863009971,0.999871
526.06377384,216.676746613,139.91781523,249.548,187.012,441.57482875,4.55959903217,-250.578,31.614114063,4249,249.357,592.015729499,4249,462.223734715,409.861,20.7705281577,149.567,233.338561373,249.361757653,249.467423529,0.999971
276.009600665,145.874672051,142.543979867,249.292,186.978,204.151753859,4.49241238795,-250.325,128.151758119,4250,249.124,596.89287026,4250,608.010295578,409.897,104.791676539,123.662,331.847869993,249.124580847,249.22567507,0.999956
209.66065244,125.430589395,196.443903555,248.597,187.016,183.881012968,4.74811262171,-249.629,63.7855045387,4251,248.421,523.846665318,4251,535.864835158,409.923,7.93865623247,147.703,310.689784235,248.421266798,248.505598061,0.999902
222.264643272,127.160922755,116.678771705,247.671,187.008,178.831529856,4.83974759012,-248.653,125.588416876,4252,247.457,1013.78768116,4252,397.790472897,409.964,18.865426563,149.791,184.323119791,247.45891999,247.591023588,0.999881
679.721452248,230.532651132,189.242948027,247.25,187.041,198.755935956,4.85919327565,-248.316,194.859944391,4253,247.015,1099.22145758,4253,643.988906464,410.003,129.470425744,133.891,387.102980511,247.012519992,247.170724903,0.999864
923.672749556,244.252635594,142.694747319,246.516,187.066,573.948863845,5.09990775573,-247.686,290.364934679,4254,246.267,1824.55073948,4254,583.570447858,410.01,80.600720525,159.92,324.034567266,246.269975671,246.44962987,0.999906
843.625590259,244.85914872,111.489426547,246.64,187.075,570.210551972,5.13779054225,-248.151,168.726618156,4255,246.369,1370.12231867,4255,520.190502012,410.026,197.72142945,157.975,409.294812181,246.366212286,246.550416821,0.999882
801.137284309,237.820568195,153.369629397,246.739,187.079,691.217221742,5.33081842996,-248.262,76.5737981177,4256,246.475,1006.90064239,4256,565.101764108,410.013,126.250998849,152.538,292.339960742,246.481597444,246.667219495,0.999929
350.773793404,166.646233933,140.886161788,246.141,187.156,149.659287979,5.57979149197,-247.455,120.918469264,4257,245.828,804.016940009,4257,496.611689072,410.017,32.3497125746,173.877,232.082566769,245.829325703,246.068532482,0.999874
707.164743058,224.76829622,211.887681605,246.257,187.119,380.237904092,5.87488127652,-247.462,186.004902578,4258,245.909,1271.72351259,4258,738.911415631,410.009,147.620390955,194.291,320.822895467,245.920159254,246.192006964,0.999812
699.1926958,221.798068072,261.358468841,246.551,187.175,434.39458222,5.80495262442,-248.366,163.669290048,4259,246.154,1391.21955803,4259,931.549660173,409.98,83.192508481,167.887,435.079514315,246.15074273,246.479379693,0.999932
723.806311491,224.534750204,196.896014518,246.945,187.226,388.720988985,6.0266436536,-248.729,155.988494954,4260,246.541,1275.62586072,4260,601.857615357,409.991,78.413626304,190.598,297.773177193,246.536551424,246.840835076,0.999816
691.107486227,214.463971162,205.510316389,246.79,187.223,386.467097053,6.1219317391,-248.273,218.582118171,4261,246.345,1284.25763885,4261,597.662217275,409.987,16.0533404046,189.353,401.173461345,246.350549961,246.719470354,0.999957
563.609660134,204.346319411,214.874653566,246.997,187.218,384.723428632,6.18378224299,-248.262,151.733187762,4262,246.541,1067.38395403,4262,655.288299065,410.019,50.3311729349,193.846,327.520531894,246.532479659,246.87703316,0.999902
557.487961988,196.319492186,164.142847292,247.123,187.249,385.783385714,6.06542597108,-248.285,161.936636216,4263,246.614,1100.33350934,4263,688.499766452,409.966,225.695180793,180.9,536.87692665,246.604440151,247.004107956,0.999878
656.930688756,204.905370882,280.687490951,247.22,187.205,408.543507966,6.13288414304,-248.461,167.153409775,4264,246.738,1297.40880947,4264,1057.42297481,409.946,292.351157269,178.35,615.6831347,246.716453806,247.075523894,0.999945
809.773734305,211.620167193,142.193405985,247.169,187.206,421.364117069,6.25091011894,-248.322,245.138040427,4265,246.737,1480.15766604,4265,717.855303699,409.954,342.648841976,195.043,594.16845289,246.72896972,247.065247673,0.999923
940.287174225,215.248678352,269.573549992,247.21,187.211,569.736307877,6.1814833586,-248.381,337.425043847,4266,246.802,2336.8127533,4266,685.433487989,409.947,28.8349543013,181.157,397.537339367,246.793116469,247.093864024,0.999849
1016.52048247,218.88640905,293.36747209,247.092,187.188,667.907569733,6.05752985733,-248.529,394.817821593,4267,246.676,2526.70479542,4267,729.215948421,409.938,8.66735573518,168.803,374.946047727,246.65804005,246.969668614,0.99992
1503.72112364,205.66535064,381.837278739,247.525,187.205,314.987924055,6.0272361344,-249.29,762.063780258,4268,247.167,2406.90620263,4268,1052.56760589,409.947,84.7083969791,167.519,407.032936348,247.148058,247.391043256,0.999828
281.739382934,147.424444447,225.80832136,247.66,187.211,74.8959101744,6.04948281361,-249.471,24.328352448,4269,247.285,296.452894892,4269,677.275309648,409.943,25.6593920474,175.534,225.068870724,247.282688044,247.535288712,0.999905
49.8245478837,41.9995313456,148.620448226,248.351,187.186,44.7981275545,5.89488916901,-250.507,5.98717981751,4270,247.999,107.698630953,4270,775.277775688,409.94,20.2677595583,175.767,81.0490535692,247.992550128,248.218090735,0.999882
47.8848039621,40.6362847083,17.4863782317,249.072,187.142,44.4547660319,5.88721757907,-250.981,2.0852476057,4271,248.783,54.0192107647,4271,110.963256707,409.956,14.9759546758,190.347,50.621344134,248.760696496,248.960627284,0.999966
88.5614347647,66.8606702782,19.3899963436,249.577,187.172,53.2487156305,5.82777152798,-251.692,19.2004900973,4272,249.341,111.078301973,4272,115.659286932,409.982,26.8318002564,201.961,63.185429051,249.346057219,249.505305094,0.99995
60.6167666059,49.1816464768,17.1669550856,249.476,187.166,45.9257612895,5.81497976952,-251.165,16.7334075182,4273,249.227,98.5547700261,4273,113.328283416,409.99,45.0470889274,205.981,65.1740263483,249.228452798,249.394123616,0.999804
77.0536471321,59.9153908495,20.2247310281,249.755,187.167,46.1335766624,5.8534529896,-251.218,17.2659508239,4274,249.515,98.8152132641,4274,100.532814059,410.015,10.0012394162,201.52,57.353051252,249.523699127,249.68698753,0.999891
51.8098901049,43.3675391533,14.4004449902,249.503,187.086,41.6055907927,5.97947395095,-250.481,9.6592430941,4275,249.271,89.6717152027,4275,97.1891815664,409.984,36.5276746733,206.944,55.5354934076,249.28938641,249.435495115,0.999923
62.9818870398,51.313661526,14.84679931,248.479,187.111,48.8540538739,6.38230549166,-248.636,9.52591493877,4276,248.291,100.541615062,4276,111.200656698,409.982,35.9443619142,228.223,56.0122734204,248.307262192,248.417614445,0.999844
50.3211243297,42.343204656,18.5217001145,247.545,187.148,42.1480093821,6.74615437016,-246.512,10.806964763,4277,247.351,93.775880868,4277,117.614958562,409.972,27.0990351872,236.495,62.9707822436,247.383342896,247.507290928,0.999639
93.0288840541,70.308762689,57.911506369,243.981,187.184,77.6873361049,7.67940306708,-241.336,6.13970506378,4278,243.773,107.746466625,4278,315.512466977,409.984,20.7485620603,291.75,99.866122118,243.831826255,243.974407648,0.999889
325.164121703,153.5620181,112.810445424,240.464,187.22,118.962196312,8.60356616697,-237.369,194.067235227,4279,240.25,729.295594731,4279,491.791955897,409.973,9.1345133497,312.141,125.807923413,240.289476773,240.420501848,0.999914
559.825600225,222.70726174,171.342683867,235.973,187.208,453.860012532,9.70339084399,-234.063,48.8060692978,4280,235.733,644.773530216,4280,466.391373723,409.902,44.1020348724,349.711,304.710734346,235.837163431,235.973733348,0.999907
587.075087763,227.258837682,98.0426887295,232.333,187.264,498.971804857,10.0082373699,-231.07,46.7733540151,4281,232.087,687.150788595,4281,445.654766269,409.872,143.882268533,332.738,315.167845337,232.158302351,232.303867133,0.999969
622.146663989,233.669905903,190.433755944,229.744,187.301,537.926440063,10.2146643475,-230.691,39.9990406913,4282,229.434,695.138915976,4282,598.609149834,409.826,40.1250220264,331.314,280.65735915,229.484913192,229.69080641,0.999921
675.676644256,231.317705506,166.256374231,229.174,187.378,530.993764498,9.9789710309,-230.673,148.460325857,4283,228.859,1136.17045247,4283,639.923042231,409.76,156.175824886,307.226,429.144434814,228.863350625,229.078428722,0.999918
1347.86639488,257.812557074,204.869880557,230.126,187.401,868.346963519,9.15096530424,-232.882,343.050492845,4284,229.814,2433.70036861,4284,676.899969895,409.706,140.983189655,273.795,464.07787103,229.820622751,230.029120173,0.999881
2079.6874745,248.830050643,222.511002869,231.86,187.393,899.617883092,7.92380935756,-234.961,953.991494851,4285,231.591,3283.69238923,4285,699.455364357,409.644,71.0032665855,226.784,470.342687635,231.575781519,231.755524218,0.999905
2095.13948796,249.125059226,268.52093139,234.159,187.422,978.869326729,7.23309980526,-237.433,801.478423247,4286,233.876,3242.09217294,4286,947.186533885,409.62,77.5399700363,199.626,336.880895272,233.869514582,234.044457742,0.999912
2142.98869626,257.11500522,349.315589781,235.587,187.44,1017.76830406,6.70580472478,-238.563,845.801861298,4287,235.255,3357.47804499,4287,1088.75218092,409.587,54.6491629748,182.573,450.604809316,235.253242888,235.462415423,0.99992
2545.15190572,225.538063693,597.367869553,237.453,187.492,847.475841863,6.63444279106,-240.338,538.803693767,4288,237.079,2791.23454502,4288,1510.65626028,409.549,94.6800584617,204.22,909.166056583,237.068554145,237.346604101,0.999825
2330.99564751,227.584403548,216.186283653,238.681,187.498,1118.5186135,6.39775285562,-241.21,612.510100223,4289,238.232,2815.61456471,4289,803.329145219,409.503,55.1137415923,191.659,268.226937206,238.241809402,238.530198573,0.999913
1394.26926774,196.141290528,682.398851312,240.61,187.507,199.115196475,6.36841378713,-242.528,989.845603934,4290,240.224,2760.09504557,4290,1823.97506211,409.483,130.929842971,199.418,694.150406815,240.229594405,240.50623788,0.99986
372.164374815,122.935779637,410.91359267,241.202,187.477,50.3881113197,6.36002229268,-242.548,513.328380463,4291,240.755,2780.43387496,4291,1215.36800051,409.48,36.0038090367,187.455,452.201151813,240.750940753,241.064250625,0.999841
1877.03433209,222.129687876,277.233451112,241.412,187.431,68.979308204,6.38858997121,-242.439,1206.63919202,4292,240.952,3401.24410127,4292,870.843837146,409.449,20.5920671174,186.266,261.619793551,240.957239672,241.27890908,0.99985
1452.33933773,253.273392774,317.414519737,240.6,187.447,1064.98552407,6.39520342431,-241.544,335.907736864,4293,240.217,2292.54844006,4293,916.720668931,409.431,51.9477599557,187.766,375.530671055,240.21130703,240.465629603,0.999857
852.043247559,242.903187525,181.140164026,239.841,187.495,786.210150859,6.26668605048,-240.775,92.0490932818,4294,239.421,1068.03247032,4294,621.053708491,409.454,88.5784784497,183.448,338.164966782,239.422928071,239.712797644,0.999978
910.08330187,245.191221815,216.841417853,240.521,187.543,802.162422772,5.96703986781,-241.585,172.453332538,4295,240.162,1661.92228002,4295,968.026842114,409.445,338.121124274,166.008,555.03928787,240.150563897,240.394658396,0.999904
685.681692668,234.853995871,214.675818311,239.359,187.579,591.081766133,5.85289617368,-240.59,36.4945746715,4296,238.999,754.172259225,4296,746.633582462,409.453,81.4385288645,158.613,458.450302858,238.989182762,239.236820026,0.999941
1035.38070362,247.419850369,140.978381232,239.863,187.51,774.546469997,5.74968994995,-241.213,247.942169077,4297,239.592,2041.14429709,4297,723.707138945,409.451,340.468224881,176.218,506.527149616,239.590116878,239.776569382,0.999927
1038.74047491,246.84908894,148.914149648,239.439,187.525,775.473932695,5.6946977543,-241.081,209.780877835,4298,239.159,1552.57788402,4298,631.313717459,409.426,263.931044892,164.927,434.544027306,239.159314769,239.338457671,0.999907
1211.64169852,251.97924045,162.239941751,240.208,187.578,829.238566508,5.67854543965,-241.914,268.157825888,4299,239.962,1953.04232081,4299,753.065598663,409.431,359.365487029,161.604,524.811794053,239.956101128,240.103273541,0.999946
1184.98500538,253.059916628,177.53919657,240.261,187.565,812.43684579,5.48447677195,-242.116,221.730513663,4300,240.021,1613.31899964,4300,615.133563043,409.436,55.6598363142,158.268,361.625973741,240.004783165,240.155642383,0.999891
1886.96573138,241.64125303,303.180782549,240.784,187.571,778.74422599,5.42518114242,-242.561,733.970840256,4301,240.576,3188.2447504,4301,975.834627382,409.442,41.7404808787,147.976,351.122191084,240.589693053,240.72455605,0.999894
1481.86978754,238.854866215,340.865068037,240.823,187.487,820.284733617,5.51283715235,-242.779,610.911956525,4302,240.63,3185.56817386,4302,934.336293631,409.457,35.9814382986,168.766,605.071223648,240.61516207,240.71118996,0.999873
1638.56296974,239.839903112,236.89675129,240.85,187.524,966.927576393,5.34389262649,-242.642,542.946722773,4303,240.658,2860.26993056,4303,893.845661424,409.446,195.04846502,158.266,575.285029336,240.650272361,240.771136944,0.999847
2592.59308964,245.076790018,356.139621314,240.995,187.567,1636.71512719,5.3507456205,-242.85,604.735755651,4304,240.796,3224.01557761,4304,1000.17088963,409.412,55.8624123157,162.307,486.674527286,240.800579185,240.909385221,0.9999
1320.22138797,254.589838328,355.850618614,241.567,187.559,1140.60382018,5.16311671578,-243.5,220.10264392,4305,241.364,2131.26264401,4305,1093.2129323,409.436,71.5829744773,141.959,424.958492788,241.370388815,241.467435038,0.999945
1461.51003164,256.418481367,343.369495887,241.995,187.494,1169.15043685,5.1079963084,-244.086,443.890804957,4306,241.817,3185.1975813,4306,1014.85945394,409.414,38.8008720734,138.951,599.459167968,241.82004977,241.916916107,0.999897
761.2644535,231.271493767,247.251223049,242.392,187.458,703.603223236,5.08818444143,-244.296,99.6550421615,4307,242.183,1069.17766564,4307,726.555541562,409.411,48.4208851733,149.29,423.431877386,242.175314625,242.282352808,0.999953
1009.81168073,245.626692021,247.110025139,242.377,187.53,727.021175452,5.10254356871,-244.311,203.284416815,4308,242.191,1611.446453,4308,691.850471193,409.426,24.382884196,151.705,369.263205777,242.191739461,242.275542385,0.999921
545.030050643,211.00538895,74.3725236013,242.794,187.504,408.487604112,5.09469409513,-244.581,103.059288015,4309,242.598,695.076158509,4309,458.537136814,409.442,243.90920915,154.529,317.329497232,242.608069473,242.697659006,0.999888
793.643193051,234.615664831,134.225090753,242.975,187.506,699.554640458,4.93246278523,-244.616,135.465092292,4310,242.799,1324.75955821,4310,505.63883757,409.457,14.1040674932,139.219,246.919622044,242.795556069,242.884588096,0.999873
711.990704671,228.126087683,186.93752975,242.98,187.52,665.388329982,4.9760523171,-244.734,12.3285314035,4311,242.803,731.880993469,4311,662.744275251,409.492,81.6486917018,153.43,294.280072088,242.807717783,242.893732413,0.999938
685.563860575,226.435180723,107.908771557,243.328,187.512,652.093503637,4.85040238517,-245.02,11.7121090353,4312,243.158,703.970203735,4312,495.101143457,409.523,112.226411178,142.234,302.574603937,243.154780223,243.234361194,0.999911
498.860554874,193.297414275,112.596669705,243.696,187.522,388.893235357,4.83849085112,-245.405,108.962242039,4313,243.542,664.241362841,4313,415.557951989,409.512,103.036060716,150.634,292.791434447,243.546157419,243.619854394,0.99987
682.364461311,218.54423568,92.663609943,243.285,187.56,661.997244452,4.71997070658,-244.987,13.127001936,4314,243.132,723.182504978,4314,416.63266618,409.53,155.830450036,129.094,302.660805808,243.134910126,243.205596925,0.999973
1049.9405269,221.016849656,258.033000387,243.993,187.636,318.522560481,4.66292521514,-245.669,663.90740182,4315,243.825,3052.67942009,4315,966.131896024,409.513,352.545400099,136.123,657.963971875,243.817994839,243.889260716,0.999878
871.158843283,219.473829439,281.302435627,243.442,187.667,258.958537395,4.75042604678,-245.293,509.760350535,4316,243.274,2989.31755398,4316,839.330475552,409.524,37.8297163888,157.093,389.774392105,243.280809752,243.365546909,0.999857
787.825679313,216.136228253,317.589796958,244.242,187.701,236.695532167,4.59705342087,-246.064,320.500806459,4317,244.091,2375.08625807,4317,883.304628715,409.572,28.3011019213,134.451,281.367266695,244.098686493,244.165940417,0.999844
774.217941825,226.378792635,350.562281942,244.232,187.691,749.412639536,4.6748816224,-246.109,9.88243967169,4318,244.074,807.824090675,4318,999.940993471,409.637,46.7758163047,149.683,350.754045877,244.083295731,244.158484172,0.999847
932.383011363,230.873517981,153.606859977,244.297,187.704,762.608251834,4.76144215344,-246.202,371.645825806,4319,244.16,2301.11208484,4319,626.894627015,409.683,127.453611844,158.577,334.748749028,244.157634834,244.196257668,0.999781
1001.96225818,226.843398009,268.191541164,245.037,187.722,748.71697996,4.73007973952,-246.808,607.778272915,4320,244.922,3218.52158962,4320,794.117295887,409.717,19.089030386,156.41,346.515504972,244.920602252,244.967146445,0.999882
1423.69239417,235.433326182,320.45754892,245.243,187.736,788.456547798,4.66685335492,-247.056,792.521022513,4321,245.097,3272.33294157,4321,1037.58926386,409.721,139.855123707,134.99,639.269240387,245.116039518,245.178112886,0.999838
1615.48192518,247.44670866,291.130434633,244.564,187.756,817.204198866,4.64327117,-246.22,803.894939153,4322,244.422,3332.23910062,4322,1016.59835829,409.766,5.6175280436,148.685,334.611403966,244.422896013,244.487968371,0.999924
1840.54211496,251.430162703,245.784614627,244.854,187.757,829.283589594,4.83397800684,-246.479,831.290262381,4323,244.723,3312.92920094,4323,715.911085307,409.789,22.7095010431,165.718,323.912497677,244.728059423,244.775300922,0.999865
1763.59251643,251.101054952,180.17809789,244.511,187.792,817.373670475,4.67894132514,-245.962,871.788489911,4324,244.363,3445.45290841,4324,675.318003591,409.8,56.4421219797,146.204,320.917211858,244.364375655,244.413756166,0.999939
966.05521665,238.753329247,266.313197303,245.036,187.928,772.615580511,4.60551429416,-246.622,157.456007464,4325,244.899,1584.51841189,4325,766.577436289,409.84,24.5275024002,137.094,394.007065306,244.8963035,244.948798431,0.999841
947.428601606,226.981858873,243.2306299,244.534,187.962,741.132990067,4.77020582694,-246.078,206.759123123,4326,244.406,1421.7399143,4326,793.167395446,409.867,5.74533651335,165.872,273.004452649,244.413669985,244.465969343,0.999897
1028.62795028,240.611816497,243.197162202,244.309,187.995,727.636543609,4.49968306966,-245.976,260.394629816,4327,244.154,1705.79782269,4327,770.78695363,409.908,42.9070243362,129.498,496.110325459,244.153021184,244.22122929,0.999861
1598.77371944,249.832794021,307.159800674,244.847,187.995,763.265362417,4.64940905992,-246.416,645.910623398,4328,244.693,3252.71620358,4328,870.299703692,409.952,28.4303088138,142.32,505.243569104,244.693652897,244.754135182,0.999836
973.831874571,250.242081905,187.69589856,244.348,188.006,730.636876788,4.5778342952,-245.864,256.447277987,4329,244.186,1630.87150139,4329,606.554113042,410.019,86.5174921526,138.767,333.821954652,244.185980222,244.267346134,0.99989
1220.58104785,255.841015395,292.846031329,244.498,188.022,778.353637501,4.49346659261,-246.117,367.135759756,4330,244.349,2237.22132544,4330,977.180586653,410.053,33.6064563787,132.87,406.691188322,244.353498402,244.431026372,0.999928
1481.8113262,239.426998429,207.327607952,244.39,188.015,727.716752359,4.47142306968,-245.983,1079.58956885,4331,244.226,3377.88294715,4331,740.968201093,410.115,28.6400772653,122.566,335.890719624,244.226361907,244.32589045,0.999827
1087.06109171,225.666428654,470.433956862,244.429,188.025,741.005681873,4.50188517987,-246.181,599.759328066,4332,244.279,2864.34632123,4332,1471.17862883,410.152,93.7428546604,128.577,465.78479911,244.288580288,244.362106584,0.999853
1030.19484806,227.962669358,168.013427772,245.177,188.038,746.885885776,4.54532794333,-246.834,533.427079615,4333,245.004,3049.81643479,4333,624.321277536,410.193,171.804072525,143.492,410.739563308,244.998154926,245.082570002,0.999833
1060.96448389,198.713138198,296.363081237,245.077,188.043,287.178966825,4.48722310347,-246.789,878.17523831,4334,244.912,3019.2630995,4334,1103.60288302,410.228,267.298101894,137.455,640.818697379,244.921808895,245.015370787,0.999879
1114.70384979,218.641308551,216.051817116,245.044,188.003,284.970063007,4.53033889557,-246.563,566.332013953,4335,244.877,2055.21578302,4335,723.796305035,410.271,10.0475684287,136.182,227.318539571,244.879018535,244.964737811,0.999964
1707.44199569,233.657476321,306.92353462,245.127,188.062,709.383421069,4.52856581112,-246.372,885.354553497,4336,244.967,2877.40420541,4336,939.710389678,410.303,75.3739681757,134.725,381.765228362,244.966818934,245.05722734,0.99988
2200.02965334,253.235334708,158.10735051,244.358,188.102,856.989463194,4.64693534653,-245.765,1007.49766761,4337,244.218,3296.38254922,4337,688.033505196,410.313,150.447390637,141.252,327.335178872,244.224298831,244.301828926,0.999952
2607.37195655,258.128021598,215.561051868,244.493,188.172,1209.63267681,4.55265398455,-245.79,833.385950053,4338,244.348,3367.47419255,4338,781.943357177,410.342,107.483534101,132.653,392.170442345,244.350866461,244.427984766,0.999809
2492.00443359,258.715214295,196.528285164,244.372,188.096,1469.53743266,4.5268157729,-245.811,589.580608019,4339,244.228,3342.26024065,4339,708.196186404,410.347,128.838476693,138.452,351.862898463,244.223629849,244.298895255,0.999825
1786.87013706,245.364451336,495.40665485,244.678,188.086,818.73010185,4.60401525047,-246.166,1106.27927995,4340,244.54,3260.17553716,4340,1513.71971928,410.374,67.5490001598,138.02,429.309111163,244.537985491,244.614590205,0.999838
424.217434872,180.842715942,133.261236419,244.699,188.135,306.69347331,4.52747893301,-246.137,173.028233441,4341,244.57,1232.38906299,4341,501.825646562,410.392,24.7921648957,127.336,236.180959035,244.571164762,244.623453757,0.999865
934.098516822,227.80092036,96.814929576,244.777,188.166,185.962359668,4.52129523403,-246.235,560.797654438,4342,244.653,2637.55679617,4342,394.46006956,410.41,101.450375212,139.626,250.669411481,244.651183944,244.707298622,0.999885
490.998164774,198.9886416,227.601092361,244.542,188.136,273.519625385,4.53780197758,-246.052,124.063596888,4343,244.414,649.781342773,4343,776.856840712,410.431,20.3929238857,139.024,371.688280508,244.407339002,244.454799949,0.99991
831.090027204,240.960722485,141.914418767,244.404,188.129,635.667202027,4.75898272534,-245.762,237.879326199,4344,244.247,1633.60329167,4344,632.488651716,410.434,204.374401673,163.877,352.293508171,244.266207708,244.340236074,0.999944
515.645097353,188.915638555,146.767732724,244.358,188.18,308.624188965,4.73279156018,-245.797,232.295506204,4345,244.193,1412.2089875,4345,507.084960078,410.469,81.3174519976,156.779,277.696093831,244.178400791,244.252152471,0.999857
508.189341651,181.162256953,95.7036162686,244.607,188.181,179.839532768,4.64900160113,-246.219,341.355862716,4346,244.462,2047.21187497,4346,470.558446809,410.497,171.951052319,139.409,285.39219966,244.462135503,244.540793475,0.999843
858.07285279,208.087413472,259.680547758,244.248,188.194,316.203149407,4.69565191614,-245.958,528.809371566,4347,244.116,1966.49304338,4347,858.026576683,410.504,176.018648438,146.629,478.348541345,244.118608439,244.180280544,0.99995
774.373575577,208.6432548,270.740341559,244.242,188.213,307.409959238,4.68725687586,-246.058,422.563364824,4348,244.093,1728.61786925,4348,830.37700919,410.515,38.752505845,143.248,264.428941413,244.093579727,244.162449285,0.999998
298.941956917,154.006265444,86.6809487101,244.792,188.269,273.094998227,4.58520341252,-246.562,11.6339798787,4349,244.63,325.253962947,4349,352.613010161,410.531,36.7125015864,127.941,194.245764916,244.624288779,244.699005045,0.999924
303.799197734,155.828726942,511.253580871,245.038,188.309,285.524379677,4.75761993093,-246.983,9.38721299398,4350,244.889,326.905387893,4350,1250.52510454,410.523,6.55586981502,149.125,606.204766831,244.887630765,244.962250102,0.99996
1061.85335674,231.423083992,185.967544753,245.701,188.341,325.199961693,4.65723785846,-247.828,438.718559353,4351,245.554,1976.60557532,4351,706.287074573,410.562,165.663369905,139.084,407.020595901,245.547669513,245.625540592,0.999858
575.134272079,188.394735184,243.770102326,246.24,188.363,314.612374133,4.56214741555,-248.229,404.996011616,4352,246.092,1944.8404371,4352,729.71220325,410.574,127.578291145,129.908,433.233311711,246.102584217,246.170570918,0.999972
1247.01112693,236.318022063,300.202894882,245.929,188.355,324.238329011,4.60030238513,-247.816,694.006064974,4353,245.773,3375.77566261,4353,936.111502684,410.593,17.5770169892,144.079,471.075656849,245.77108942,245.858813317,0.999911
2378.03902045,261.305859494,425.323557798,246.916,188.336,1646.97482229,4.54367456192,-248.776,648.262807076,4354,246.777,3476.51425582,4354,1344.10690555,410.628,68.1712771178,127.408,723.088658169,246.775177539,246.834832145,0.99984
2226.16096618,258.168442944,181.292878072,247.139,188.334,1026.1508895,4.60843797487,-249.091,933.531385535,4355,247.005,3536.44017809,4355,595.181800238,410.665,60.9012439282,137.478,235.003321996,247.002717278,247.061027028,0.999865
