AverageReturn,MaxReturn,AverageEsReturn,AverageAbsQ,AverageAbsQYDiff,MinForwardProgress,Epoch,AverageAbsY,MinReturn,StdForwardProgress,AverageQLoss,MaxForwardProgress,AverageForwardProgress,AverageQ,QFunRegParamNorm,AverageAction,MaxEsReturn,StdReturn,AveragePolicySurr,PolicyRegParamNorm,AverageDiscountedReturn,AverageY,StdEsReturn,MinEsReturn
568.302490599,678.171408188,435.746035519,21.6434,0.197620720959,5.58248984378,814,21.6434048189,486.3595347,0.428986220714,0.112192,7.467651694,6.39279862654,21.6434,68.4188,0.954755,487.740562731,43.9321365265,-21.7314,51.479,138.649215948,21.6434048189,34.1354801837,395.593708198
564.237928865,658.403818391,434.356853404,21.6417,0.190330638575,3.23225740408,815,21.6418369016,262.854802686,0.730556205053,0.0985291,7.25572597899,6.30569389365,21.6417,68.5018,0.95184,456.93758746,71.8693811678,-21.7263,51.5022,141.011379839,21.6418369016,23.6721880895,396.570254614
576.198371997,683.340681571,350.036790178,21.6077,0.194110962344,4.87522892735,816,21.60803635,421.470613607,0.51736684607,0.104298,7.48502750001,6.41578705021,21.6077,68.5116,0.941874,492.62357219,51.8281178291,-21.6984,51.5119,145.912976625,21.60803635,126.225160869,147.241414484
633.976389785,735.80276993,492.50815384,21.6301,0.191249472865,6.0074455899,817,21.6301240707,531.479386771,0.463716445809,0.0986675,8.04574293864,7.02312648987,21.6301,68.5245,0.95252,551.001525977,46.3943152859,-21.7193,51.5445,157.477180246,21.6301240707,39.2901892049,448.065489892
591.256305606,687.041790795,441.956206989,21.6563,0.192525283382,5.0579423347,818,21.6565064269,434.886060021,0.488454491265,0.100919,7.55791250041,6.60510884146,21.6563,68.5346,0.962565,527.63987114,49.546770887,-21.7451,51.5626,145.297670486,21.6565064269,59.7733814791,380.880225504
596.462601944,698.225930695,405.195433286,21.6416,0.192007388945,5.04562243371,819,21.6417963611,437.564809495,0.655847901641,0.0990537,7.65086836043,6.65510781411,21.6416,68.5259,0.952182,432.303369743,65.3833354925,-21.7302,51.5794,143.329716918,21.6417963611,16.4684731285,390.561489009
584.991121677,692.679289142,356.508744045,21.6499,0.194868476612,5.32713943179,820,21.6500086702,462.626866161,0.618365810027,0.104765,7.63533536518,6.54076856877,21.6499,68.5074,0.951664,414.566887385,61.6003486883,-21.7382,51.5962,141.325302918,21.6500086702,45.4305110216,291.502010518
611.323066506,706.978592724,384.34083357,21.6729,0.193524063653,5.81718341017,821,21.6733147646,514.093486546,0.516261779691,0.102792,7.71743528125,6.79017230799,21.6729,68.5134,0.949525,509.416331211,52.3233889636,-21.7608,51.6221,150.836607986,21.6733147646,135.857684104,159.759774878
601.818270438,730.180255769,343.987340557,21.6723,0.191932399744,5.43820307262,822,21.6722161172,471.161877541,0.574997558273,0.097601,7.99773208411,6.71889511437,21.6723,68.4927,0.951416,372.090198862,57.7072132693,-21.7621,51.6434,141.729970028,21.6722161172,29.4569594497,297.82051532
613.358948039,704.359158705,377.826272567,21.6687,0.191639319388,5.73709576413,823,21.6686289308,504.585621703,0.443046759037,0.0975702,7.74769088429,6.84078102582,21.6687,68.5508,0.954349,462.655797398,44.4751380708,-21.7568,51.6545,148.867663557,21.6686289308,69.7059863615,291.070296915
608.160040251,711.488106675,462.22715335,21.6524,0.192034305461,2.5801390485,824,21.6526575563,202.015803259,0.877292030192,0.103023,7.77533291666,6.74915833154,21.6524,68.5863,0.943898,518.438001213,86.4567781672,-21.7377,51.6708,148.687157561,21.6526575563,40.7806998825,404.375070366
656.200631521,731.140694681,387.873668084,21.6826,0.192306292981,6.2179420123,825,21.6826740726,558.958952992,0.450363030014,0.0959758,8.00720419138,7.23990274062,21.6826,68.6212,0.94912,530.028872003,44.5305666283,-21.771,51.676,161.462959254,21.6826740726,84.8226909779,312.345967276
568.098699246,687.254236405,418.454817941,21.6506,0.191946213494,5.47887417586,826,21.6506801577,477.367447398,0.480397337796,0.100706,7.46834228416,6.37614783674,21.6506,68.6285,0.950612,509.299101723,49.3718928961,-21.7375,51.6776,140.897459886,21.6506801577,68.2005129851,344.881946146
672.501072495,778.189408462,428.682747739,21.6787,0.191115901744,5.23687281135,827,21.6789475395,457.086798774,0.525138792158,0.0990888,8.42818875322,7.4049537544,21.6787,68.6317,0.950457,508.017004154,52.3237583635,-21.7645,51.6952,164.779495625,21.6789475395,59.1688730003,366.238050299
626.048119509,715.835853863,481.381006628,21.683,0.191772007495,6.03000605722,828,21.6828404795,531.545695728,0.450212219763,0.101599,7.84742393281,6.95539499634,21.683,68.6587,0.948417,539.166575911,45.4841027069,-21.7682,51.704,152.858910244,21.6828404795,40.8238640092,423.714263231
626.696909584,708.712428864,447.693135759,21.6635,0.193928657448,5.82263214929,829,21.663733594,513.128390977,0.417938879857,0.103055,7.75683993566,6.9488270665,21.6635,68.6428,0.951885,516.114083444,42.1260982391,-21.7492,51.7205,151.60978454,21.663733594,71.4636053806,336.303422066
643.58244703,717.00506182,369.996497055,21.6933,0.188730493734,6.1670592714,830,21.6932864294,548.419759433,0.431646009977,0.0962198,7.86036285254,7.12099441108,21.6933,68.6727,0.952902,444.884091093,42.7515700456,-21.7747,51.7206,156.182652591,21.6932864294,55.5300518296,289.213061993
507.124446092,624.995589844,410.413195292,21.6672,0.191303661657,3.43318164869,831,21.6675045866,276.370280515,0.661041523331,0.0999137,6.96100336736,5.77956651334,21.6672,68.7289,0.95127,429.919251078,65.95654716,-21.7488,51.7132,114.629096602,21.6675045866,19.0328667811,381.885172576
626.759691288,714.314291497,438.377144711,21.6719,0.1905894471,5.85154171664,832,21.6721302577,515.001560908,0.438387295844,0.101432,7.83512334523,6.94459167851,21.6719,68.7263,0.949655,467.241065303,44.2813772075,-21.7495,51.7266,150.283213805,21.6721302577,34.2266463905,382.616925365
623.625573436,709.406438737,437.56014088,21.6716,0.190410592198,5.85052960199,833,21.6715525289,516.234125918,0.483341334914,0.103692,7.76971446169,6.91969726159,21.6716,68.666,0.955812,504.161868293,48.6117079475,-21.7548,51.7384,155.298595171,21.6715525289,66.7841832645,331.717803337
602.729382025,698.270739458,421.466105523,21.6699,0.189831647906,5.03039175517,834,21.6702145278,433.543833607,0.547644143906,0.101763,7.66165748012,6.71417974149,21.6699,68.686,0.946866,512.411094422,55.1611793563,-21.7535,51.7376,145.914840831,21.6702145278,59.0487253315,348.550431076
615.532020761,738.770290026,497.932929856,21.6548,0.190470155539,5.56878374021,835,21.6546748504,488.853642016,0.517952006789,0.0980174,8.04522346292,6.82738511545,21.6548,68.6996,0.949983,546.590257757,52.2887195656,-21.7415,51.7448,146.119832664,21.6546748504,39.3599786383,447.814061929
609.087041942,668.559075671,481.577033416,21.6561,0.189743380841,6.01622017947,836,21.6562790404,533.907011829,0.348741787567,0.103005,7.37577066962,6.77839424316,21.6561,68.6869,0.955169,572.538042867,34.7734536502,-21.7381,51.7675,144.573674948,21.6562790404,69.0593559404,383.925467208
626.916756756,724.237253169,475.523992193,21.6687,0.189270853142,5.87999905385,837,21.6686273407,516.901584643,0.434697389891,0.101132,7.88681605019,6.94922962893,21.6687,68.699,0.955154,531.389469776,44.0103742464,-21.7488,51.7725,150.45316779,21.6686273407,58.0384188701,385.27628764
621.792194357,680.199299301,461.051533086,21.6397,0.190372419446,6.14009059963,838,21.6396253487,544.422683463,0.365066807359,0.100032,7.47781337047,6.90183207259,21.6397,68.684,0.959199,536.747346973,36.976356404,-21.7208,51.7787,150.214321234,21.6396253487,58.9159060399,374.83062837
607.078119763,681.968593407,422.7129367,21.649,0.18862640119,5.93097574735,839,21.6492645282,523.324295624,0.383766425746,0.10137,7.47974714132,6.75192642267,21.649,68.6537,0.959277,499.82305473,38.3455022989,-21.7337,51.7833,143.778157686,21.6492645282,65.3678323006,355.375926164
621.594427811,727.589892746,419.574244481,21.6661,0.187424611145,5.88772712257,840,21.6660891416,517.250338009,0.507505245353,0.0980293,7.96046221195,6.91483480809,21.6661,68.6039,0.957819,458.08796843,51.5391841594,-21.7489,51.7836,150.141804889,21.6660891416,34.9291745092,370.820207847
669.581319484,752.167656227,453.825918241,21.651,0.189729338373,6.47902519101,841,21.6507820078,578.648675967,0.433803955967,0.0987325,8.20540433273,7.3821417306,21.651,68.623,0.961322,517.77827155,43.6873137339,-21.7324,51.7984,165.018672634,21.6507820078,63.9591061251,354.356336749
551.271399655,676.771472634,469.415531341,21.6488,0.189259964691,4.69693517128,842,21.6489971749,398.776287442,0.653527412646,0.10744,7.45263997803,6.21296342502,21.6488,68.5685,0.963559,512.234508062,65.5166554148,-21.7328,51.8106,132.557044898,21.6489971749,34.1350920304,421.203081924
645.152527834,774.414862088,459.432997134,21.6415,0.189255163198,6.1259782911,843,21.6416450934,541.250577709,0.501163331512,0.100318,8.39767457508,7.1450475553,21.6415,68.5735,0.966455,534.735565388,50.9423038938,-21.7246,51.8197,155.903792191,21.6416450934,52.6300405817,388.131627496
627.772239113,692.883137171,445.83242516,21.6752,0.185266235247,6.42787189243,844,21.6752624398,572.692366012,0.26679695229,0.095221,7.6041798165,6.97217020704,21.6752,68.5188,0.959217,507.390119531,27.2767505307,-21.7519,51.8259,151.024515325,21.6752624398,37.3634047263,406.48757953
597.403010362,673.592881173,446.774695258,21.6355,0.192032341214,5.51749606745,845,21.6353769613,481.447634234,0.439131745675,0.105814,7.43994264942,6.67742899612,21.6355,68.5035,0.960604,534.547511167,44.5204631456,-21.7119,51.8335,143.309783639,21.6353769613,85.0887538555,321.291721655
616.930630292,699.068862477,386.595511537,21.6436,0.186565251449,6.12746516992,846,21.6438833661,540.501766759,0.339731668501,0.0955421,7.68082541319,6.87925953145,21.6436,68.4935,0.965117,508.268569745,34.4690344773,-21.7255,51.8356,149.278619942,21.6438833661,71.1313061369,333.153620051
613.244687971,697.986164787,489.459136223,21.6319,0.188159953513,5.35697322217,847,21.6318125563,465.005703092,0.530202466905,0.10216,7.655107364,6.83155683092,21.6319,68.4671,0.966065,630.302121626,53.7194973463,-21.7122,51.8353,148.109950926,21.6318125563,111.020386369,367.087370903
559.781468465,676.755804121,372.455493347,21.6384,0.188682610066,5.20719621665,848,21.6383996096,449.152219311,0.548756563852,0.102446,7.4344505628,6.30616771932,21.6384,68.4394,0.966212,510.457504337,55.5872297664,-21.7174,51.839,135.98284942,21.6383996096,180.956838563,61.3019528223
596.724425419,716.521926508,437.550081766,21.6335,0.189417703921,3.8759840097,849,21.6334237712,317.980974617,0.638095167111,0.100643,7.82963552724,6.65249553422,21.6335,68.4674,0.959728,492.012594667,64.5615362928,-21.7137,51.8456,144.969957647,21.6334237712,39.4867337162,394.690709345
592.134672189,697.567031642,455.49029438,21.6319,0.190642732487,4.93760542626,850,21.6319660937,423.86080422,0.605309685838,0.109139,7.69599510217,6.62244120617,21.6319,68.451,0.9628,573.516521942,60.6802339576,-21.708,51.8439,147.827834657,21.6319660937,89.783096181,338.329854396
539.812604676,608.996203491,367.991620792,21.6118,0.189795595526,5.13199960643,851,21.6119550617,443.510529216,0.432780041799,0.10391,6.80066363433,6.10210925043,21.6118,68.4389,0.963808,400.706507095,43.1743407144,-21.6903,51.8684,130.539964048,21.6119550617,24.1682574388,335.66228605
496.041440859,643.19246511,410.366511455,21.5873,0.190545458027,4.67122338827,852,21.5874541984,400.234362504,0.466760686888,0.103601,7.10038490167,5.65409033892,21.5873,68.4605,0.957791,484.472123783,46.870331991,-21.6636,51.877,114.71710182,21.5874541984,60.1409674703,328.700573167
439.21707127,613.064124541,437.40272461,21.6087,0.189282901248,3.2061620495,853,21.6086250839,248.186434482,0.717089063162,0.0978134,6.8264474143,5.09892419038,21.6087,68.4833,0.962099,518.969867834,71.7845155624,-21.6837,51.8809,101.83519679,21.6086250839,52.1145464626,382.427126464
538.474444714,652.53310293,434.793203428,21.5813,0.192997050768,2.43470781563,854,21.5813119532,186.409629823,0.888004728076,0.105683,7.23791928496,6.07345095008,21.5813,68.5225,0.957795,488.84129612,87.0447429409,-21.6601,51.8839,132.14741282,21.5813119532,51.5027548065,364.746128108
533.154458903,642.259810161,435.238819856,21.5938,0.19240540736,4.9386787685,855,21.5939590737,423.037160306,0.543054976645,0.111851,7.11124749795,6.03019197832,21.5938,68.5026,0.963982,532.350515946,54.8708737934,-21.675,51.8799,128.543790956,21.5939590737,74.830113058,328.807442822
601.56497358,694.412734763,424.977199323,21.6004,0.193073013182,5.92721893544,856,21.6003073195,521.929244186,0.517902177692,0.109283,7.63967950927,6.71568747595,21.6004,68.479,0.95874,541.45314305,52.0809856536,-21.6852,51.887,146.707363328,21.6003073195,76.9172340978,325.257804503
624.609855002,701.852783728,487.612424709,21.6046,0.18941613198,5.88304547074,857,21.604621559,518.383078079,0.435606254157,0.102806,7.73520303255,6.95593794447,21.6046,68.4548,0.961571,512.412904556,43.7551415391,-21.6835,51.8932,149.589277881,21.604621559,23.5206206155,459.480521203
606.100594775,674.255387911,442.056079565,21.6157,0.19040962951,5.73356680892,858,21.6155648343,501.222501445,0.3526514797,0.103355,7.44901660673,6.75964481808,21.6157,68.4659,0.959939,560.248762446,35.641449595,-21.6985,51.9072,145.670571821,21.6155648343,70.1143823325,386.352312436
587.729392677,710.815292019,423.249406613,21.5945,0.189680137034,5.28385504305,859,21.5943303724,462.770416536,0.505613129099,0.108022,7.77315736963,6.56958241679,21.5945,68.5171,0.960154,447.224575862,50.9480035507,-21.6751,51.9125,142.382730206,21.5943303724,29.2475378595,373.52972229
523.652738059,628.529126015,438.062459043,21.6013,0.185196929294,4.70829219773,860,21.601120771,396.336640758,0.486884880637,0.0962751,6.99055295311,5.95646196431,21.6013,68.5088,0.966822,479.83669804,49.0196221707,-21.6801,51.917,125.652098324,21.601120771,37.16858704,400.608407312
538.412318452,629.239778549,392.796393025,21.5993,0.18744925652,4.81600862115,861,21.5995233303,408.611888315,0.563810517929,0.0986684,7.01758872136,6.11363067275,21.5993,68.5479,0.961055,472.77036014,56.7080334751,-21.6791,51.9318,127.366068081,21.5995233303,87.4000346968,248.481594692
517.331611256,611.757250043,457.670029706,21.58,0.18972059553,4.71970593825,862,21.5800953681,400.046940938,0.520596423915,0.104132,6.8420113545,5.89940714138,21.58,68.5611,0.966627,487.004573698,52.8336278737,-21.6587,51.9396,124.554972502,21.5800953681,24.2497888026,420.091372467
609.469609093,667.709780932,493.780407869,21.59,0.191034758158,5.89755811038,863,21.5902643285,520.079577068,0.324307994799,0.106908,7.37505488582,6.78574963865,21.59,68.5314,0.957484,548.153300041,31.4698601657,-21.6675,51.9393,147.308491566,21.5902643285,55.5780891431,410.591612566
547.262780018,633.495970899,396.520306304,21.5845,0.189328201211,4.92933311727,864,21.5845244951,422.103082129,0.568874646895,0.107055,7.03050100531,6.17632364454,21.5845,68.4922,0.963674,441.031406433,57.259094544,-21.6615,51.9373,132.257838133,21.5845244951,26.8157017173,373.633456369
562.809624187,637.701985069,422.225282131,21.5357,0.187459500792,5.33004429361,865,21.535532365,461.129141187,0.393022102381,0.102503,7.06979167402,6.32855151105,21.5357,68.5213,0.960371,490.369244084,40.0165242753,-21.6127,51.9306,139.865867771,21.535532365,56.3709227295,363.404765862
522.766384311,609.230083681,445.151322425,21.5655,0.189936338132,4.03860624407,866,21.565342544,337.33190104,0.551662803608,0.10807,6.75167590028,5.93336342458,21.5655,68.5447,0.962387,525.948322583,54.9843197445,-21.6461,51.9197,129.288691682,21.565342544,85.6173070662,304.432867346
523.448413015,628.147231914,403.138877908,21.5565,0.189933400264,4.91526207274,867,21.556555869,423.375520619,0.497023683806,0.108628,6.96485646369,5.924628092,21.5565,68.545,0.959063,475.078969329,50.2379409691,-21.6364,51.9357,127.307300506,21.556555869,54.1227393049,331.384693973
656.736233314,721.163089706,399.648136545,21.5648,0.188667425509,5.67800338461,868,21.5647787915,505.136600456,0.460788846269,0.105762,7.91076206584,7.26019558016,21.5648,68.5472,0.955895,521.915965546,45.1769053232,-21.6483,51.9335,159.239898538,21.5647787915,118.144494171,207.307431031
560.104179172,623.57693771,431.761124726,21.5679,0.188414013432,5.55468233102,869,21.5681876289,484.034238283,0.341437449691,0.103417,6.93463042936,6.30185731968,21.5679,68.5999,0.961085,441.400849549,34.2691676781,-21.6518,51.9378,133.254079407,21.5681876289,9.87819946809,415.622243512
579.881196285,666.080223402,448.747741552,21.5658,0.189955616408,5.54757179559,870,21.5656860824,481.886272025,0.402271017667,0.101321,7.36774569477,6.5055710376,21.5658,68.6317,0.957557,528.41957657,40.152267487,-21.6544,51.9361,139.166349133,21.5656860824,67.1737088024,348.749680286
622.046874152,708.144548443,402.594290091,21.5559,0.192014580483,5.98858320062,871,21.5559203077,530.778379725,0.391051977889,0.10884,7.79013901867,6.92084888553,21.5559,68.6374,0.955864,450.323053304,39.059716377,-21.6419,51.928,149.93299396,21.5559203077,33.6938709377,356.915667817
557.446372881,641.994197732,406.819808204,21.565,0.191927669558,5.4299735514,872,21.5648823488,473.650238769,0.426475120388,0.110485,7.13071972971,6.28633586595,21.565,68.682,0.961821,550.340524807,42.7304027395,-21.6506,51.9272,133.033316744,21.5648823488,87.1904578164,335.12640081
580.324511378,698.364441229,429.446952997,21.5647,0.192936071657,4.34857766769,873,21.5647239444,367.262850107,0.681770547389,0.109148,7.69018599927,6.50722673145,21.5647,68.7011,0.955479,542.318944147,67.3908567813,-21.6528,51.9347,139.254105758,21.5647239444,113.688329544,271.987870398
568.386079151,689.719578908,455.658815253,21.5847,0.193127774318,5.10065631512,874,21.5847223505,441.383629694,0.603220907763,0.10904,7.60044645935,6.39147499331,21.5847,68.7166,0.95631,513.982722327,60.374814895,-21.6694,51.9441,139.24447595,21.5847223505,37.4597627277,410.012844713
532.303012855,642.40248535,368.905633816,21.6012,0.187723181376,4.80267799336,875,21.6007544752,416.727522848,0.47485678467,0.0978708,7.12668712248,6.0213062512,21.6012,68.7685,0.948869,491.977394245,47.6653138567,-21.6865,51.958,130.82564955,21.6007544752,80.9614572581,273.332731225
571.619281297,658.038924671,463.035873295,21.5921,0.190490382477,5.61513844586,876,21.5925255185,490.940187136,0.426281714117,0.100097,7.26272982793,6.41394894544,21.5921,68.7899,0.954434,520.208367344,42.8603457776,-21.679,51.9492,134.228138796,21.5925255185,50.7270264486,401.582021465
601.24585014,740.357472198,373.880281407,21.5964,0.187058715545,5.51896425153,877,21.596367356,486.196047063,0.603480627978,0.101372,8.08935130116,6.71093121084,21.5964,68.7802,0.957804,493.330037113,60.2032046587,-21.6867,51.9533,145.159953246,21.596367356,116.124035932,185.106460423
642.234671034,718.63153374,434.047872715,21.6096,0.191085570661,6.2555297278,878,21.6095495912,556.931659129,0.375456558134,0.10997,7.84648534098,7.10829888361,21.6096,68.807,0.951264,489.686736365,37.5274674299,-21.6986,51.9612,153.993080408,21.6095495912,39.1328022374,389.803709138
495.999866788,632.913571502,487.528358729,21.6218,0.187929861897,3.5973302536,879,21.6218199352,288.791092561,0.728551050579,0.0948961,7.01976493635,5.65583129131,21.6218,68.8141,0.956783,533.297399737,73.4448160882,-21.7118,51.9862,119.322850863,21.6218199352,30.9555526516,454.251713734
634.531458531,728.987884697,455.656245892,21.6589,0.192507158098,5.46519172145,880,21.6590510748,476.999958732,0.494361174647,0.10921,7.96844752201,7.02727493004,21.6589,68.8318,0.951734,631.711808593,49.2920130734,-21.7502,51.9973,148.902071228,21.6590510748,128.11456618,320.29351903
566.09966573,691.253992779,420.145397106,21.6369,0.191510221084,2.01537818062,881,21.637055332,145.78784239,0.887157255759,0.104923,7.59465105466,6.3329696716,21.6369,68.857,0.953069,474.288512451,86.9314246792,-21.7294,52.0049,135.022690591,21.637055332,37.9352059211,377.98327194
546.560732275,668.030114151,442.786929748,21.6361,0.194076358826,2.51832350626,882,21.6361607836,191.359912935,0.829271220016,0.110966,7.34106403292,6.1531851642,21.6361,68.8646,0.956906,503.286913606,82.2875192132,-21.7293,52.0197,128.147633351,21.6361607836,43.2086811083,381.157793494
528.182937855,667.508830098,380.079947692,21.6917,0.190602016737,4.22834569179,883,21.6918027315,353.07722353,0.640969976363,0.105382,7.35138960315,5.97322141421,21.6917,68.8462,0.954145,485.151303872,64.3153361772,-21.7862,52.024,121.766945968,21.6918027315,64.4109189662,325.132666758
639.68026694,741.740837559,425.686327362,21.6685,0.194800365519,6.03963710795,884,21.668735808,535.022264837,0.43005710544,0.112704,8.09726845517,7.08056346287,21.6685,68.8765,0.952245,515.725931056,43.4199975293,-21.7634,52.0263,152.508536576,21.668735808,53.9832008112,373.719713378
539.556783963,659.521245923,435.709465668,21.7116,0.190734277434,4.22027792796,885,21.7117107618,354.047330251,0.777578297154,0.101021,7.26141183535,6.06710337362,21.7116,68.8433,0.953102,519.817234064,77.6941454075,-21.8006,52.0375,131.323097675,21.7117107618,49.3955092249,397.613463946
594.567862555,707.186715461,495.822256136,21.6756,0.190411987402,5.07641588438,886,21.6754431418,437.868052004,0.531658285285,0.104688,7.76986059814,6.63640865772,21.6756,68.9076,0.956786,574.434306665,53.0983630077,-21.7628,52.0533,144.348707926,21.6754431418,72.5157838893,382.902598928
540.194289611,675.960066728,350.08816192,21.7049,0.188403840434,4.90997306713,887,21.7047075653,421.731496251,0.626439957321,0.0977368,7.44197516819,6.0853977857,21.7049,68.93,0.953568,464.948715035,62.7608016761,-21.7993,52.072,126.651579692,21.7047075653,71.700509311,271.026746799
580.327696351,639.025735302,442.840366907,21.7321,0.189998819412,5.25627517888,888,21.732218211,454.484746141,0.463693745667,0.102098,7.08574852218,6.4934067707,21.7321,68.963,0.955756,498.197086543,46.5329641302,-21.8229,52.103,137.757598772,21.732218211,43.3515912434,378.08217955
582.215694246,708.062970404,441.365685068,21.7413,0.191528503469,5.36668596739,889,21.7413352563,468.48429308,0.544741052169,0.106521,7.74616320642,6.51286327694,21.7413,68.9782,0.953654,510.73837091,54.7094334569,-21.8296,52.122,133.093655183,21.7413352563,42.568705786,394.75522786
611.277895826,726.227676046,441.15200812,21.7365,0.194681533737,5.68699526899,890,21.7365716135,498.929197304,0.54252719845,0.107355,7.94967934753,6.80598141865,21.7365,69.0216,0.952971,528.33817511,54.3094624309,-21.8261,52.1351,145.165993654,21.7365716135,55.2152300798,387.592054541
555.606379667,675.306154545,484.533581715,21.747,0.196648108544,5.00503813604,891,21.7469370723,433.090946186,0.600894911575,0.114465,7.46192519047,6.23757350511,21.747,69.0811,0.954057,523.424634548,60.1884772271,-21.8351,52.149,134.007098525,21.7469370723,40.7176138462,425.05908904
554.188822614,674.131847044,493.127058687,21.7484,0.194776291524,4.235031786,892,21.7484187812,353.5777464,0.623103123148,0.111894,7.39549840484,6.21381835979,21.7484,69.1253,0.951779,531.624382888,62.8786192529,-21.8395,52.1692,134.378714229,21.7484187812,38.3404621169,434.142905957
627.833377374,725.091147487,402.777376738,21.7858,0.196176685151,5.93311332894,893,21.7856190661,525.117551307,0.468088176106,0.112349,7.92084188981,6.95053489582,21.7858,69.1751,0.948947,474.275163714,47.0611918158,-21.8767,52.1675,152.601819581,21.7856190661,63.5581301288,303.975241061
523.038834679,653.309273661,396.959239185,21.7973,0.191993839791,4.31179823512,894,21.797027411,370.477301766,0.643021036796,0.10178,7.22941016496,5.90485325778,21.7973,69.1801,0.951037,513.210500032,63.8573290133,-21.8868,52.1739,124.607995692,21.797027411,164.421395799,115.222611924
574.055381065,685.221578559,445.083794501,21.7837,0.195120601204,4.78697242179,895,21.783602663,412.77542353,0.670561883246,0.110059,7.50525708251,6.4080595932,21.7837,69.234,0.948053,509.611351239,66.7525957974,-21.8736,52.1933,142.049196172,21.783602663,41.1006327209,395.280528753
520.776186537,599.274604092,367.107347537,21.8059,0.194077803347,4.18296416838,896,21.8060062369,350.209744473,0.495513272565,0.10856,6.64879001467,5.87582796849,21.8059,69.2764,0.944317,451.105878156,49.7822692679,-21.8957,52.2035,119.824414691,21.8060062369,109.629931771,178.854546382
603.245060035,716.865858882,396.98614038,21.7998,0.197896794737,5.09981166493,897,21.8001421518,442.787387385,0.565803019715,0.111947,7.82332429189,6.70139136535,21.7998,69.3937,0.945086,429.510788709,56.4978763238,-21.8893,52.2285,144.344577132,21.8001421518,33.8570102124,340.218608967
576.206650524,671.843552616,390.667937293,21.773,0.200082505852,5.3130332485,898,21.7730422703,461.995786079,0.476876581873,0.120388,7.40820495632,6.44426111299,21.773,69.4549,0.948558,479.537297825,47.6715698802,-21.864,52.2335,137.786224585,21.7730422703,102.50866375,216.484574358
493.414593781,598.511836951,436.253027627,21.7868,0.197335747543,4.48075614815,899,21.7871489174,382.332043142,0.522578734237,0.112831,6.64491182906,5.60072000026,21.7868,69.4547,0.946837,517.373754657,52.6395530907,-21.877,52.2348,115.974400147,21.7871489174,63.2540957275,340.560421991
591.802321273,761.492123017,355.833141811,21.8085,0.194719574278,5.09417543715,900,21.8084776534,439.636671978,0.641512636072,0.105617,8.30523648072,6.61042789106,21.8085,69.4941,0.948471,444.158315867,64.3657741824,-21.895,52.2573,142.978273356,21.8084776534,99.7312572826,190.669644505
616.569764418,693.016328786,442.815863379,21.7945,0.198544125929,5.82936843083,901,21.7946818365,513.752968181,0.435183452839,0.112745,7.62077406555,6.85789692445,21.7945,69.5509,0.946441,491.356512866,43.8242390655,-21.8798,52.2673,147.714374573,21.7946818365,32.0457062366,401.278300689
609.156977272,719.595392777,361.501160776,21.8318,0.194993652691,5.74593126742,902,21.8318103501,506.047348169,0.492852073137,0.109311,7.8720556689,6.78181843039,21.8318,69.6077,0.952323,423.588048262,49.3114808436,-21.92,52.2769,146.82360888,21.8318103501,56.3235661616,276.486552991
597.064805501,707.241587433,484.908286504,21.8401,0.196502291433,5.30568629841,903,21.8405486838,462.430067934,0.478480045,0.110861,7.74705871139,6.65765716849,21.8401,69.6511,0.948994,597.453199195,48.0238418156,-21.9262,52.2985,143.609002084,21.8405486838,66.2683833539,430.196951692
555.306635799,668.646788584,452.057517232,21.8307,0.198552086386,4.3826036503,904,21.8306487228,367.304251265,0.568549709971,0.116659,7.37888473875,6.25255416741,21.8307,69.6617,0.953199,554.107952772,56.9177774746,-21.9171,52.323,131.882558666,21.8306487228,65.3901049111,386.460408766
633.946859587,736.664109977,461.175334563,21.8322,0.19626186127,6.05808461818,905,21.8321700605,536.260087589,0.44625249549,0.114602,8.05568709694,7.03287009599,21.8322,69.6935,0.951206,512.484746112,44.8110533716,-21.9206,52.345,151.692285617,21.8321700605,42.9990694546,393.292296741
464.379557013,600.543025406,499.432016377,21.8382,0.194185055155,3.87617547444,906,21.8386277755,314.299290149,0.646568810736,0.107602,6.7033610623,5.36144607921,21.8382,69.7203,0.961176,533.332504879,65.096713741,-21.9291,52.3521,105.809329365,21.8386277755,21.5961297243,475.4579465
600.282137754,703.134715753,514.902819152,21.8268,0.195826709062,5.55747445156,907,21.8267010559,487.654920121,0.511809975928,0.111261,7.73687522931,6.70751802764,21.8268,69.7778,0.955263,562.910823153,51.1399649525,-21.9145,52.3542,141.888632816,21.8267010559,39.620357934,454.909139999
615.76622756,691.236698241,462.653277969,21.8415,0.194004568921,5.79459562399,908,21.8417024996,509.367892694,0.435946529422,0.10736,7.61501887206,6.8530114251,21.8415,69.8391,0.955161,507.553104577,43.5101109081,-21.9325,52.3664,145.44372862,21.8417024996,41.8710602829,410.117628514
650.826289237,749.899213483,477.485281211,21.8477,0.194548192087,6.32834162177,909,21.8480564742,560.982721023,0.525316648141,0.108684,8.19023024798,7.21048972298,21.8477,69.892,0.956465,520.791572773,52.870791805,-21.9386,52.3751,153.612386986,21.8480564742,39.8315267266,420.35718232
607.68328038,697.506078877,450.317938883,21.868,0.196215725275,5.39961422214,910,21.867726207,469.485119442,0.475556457358,0.109155,7.67559791549,6.78340647693,21.868,69.895,0.954792,519.265295952,47.7598926732,-21.9578,52.3934,144.563237642,21.867726207,48.7333163668,391.048902801
