AverageQ,MinEsReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss,MinReturn,StdEsReturn,AveragePolicySurr,MaxReturn,StdReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,Epoch,AverageReturn,MaxEsReturn,AverageDiscountedReturn
469.888,6.64340176045,263.253,469.895621968,102.944,470.028027045,0.75928,68.4978165077,931.64,165.20289214,122.42606741,-479.39,1709.8541643,368.39270724,10.768631928,470.441,802,802,765.849994571,615.700602386,191.065413928
469.615,6.84797997737,263.414,469.608080957,102.997,469.698310738,0.754501,84.9483566721,848.683,221.170390646,105.510027107,-479.466,1873.40011378,477.111760666,10.5174573395,470.154,803,803,872.450895752,465.497246442,185.542496568
469.006,5.62243033253,263.526,469.010130821,103.055,469.128457819,0.705891,95.2600155362,905.27,131.052944032,169.951542375,-478.927,1369.24581552,405.063734041,10.7195818884,469.58,804,804,436.919782926,792.394868382,138.383269516
468.975,5.80624001291,263.702,468.961967527,103.115,469.067149888,0.707596,98.3926342397,894.544,508.118392002,141.857938398,-479.005,1877.55717509,342.64886327,10.7801926759,469.534,805,805,997.10224288,580.672613793,217.605069649
468.919,6.69213049859,263.893,468.919192201,103.18,469.065739395,0.779147,99.0179102792,921.741,245.11418689,142.644401331,-478.976,1807.38880641,392.097259256,10.8909287654,469.522,806,806,642.760482341,563.36194948,165.446641266
468.56,6.1949507874,264.09,468.579041872,103.247,468.698659563,0.719657,55.162159317,942.872,548.338811055,62.6752493751,-478.6,2856.82224593,834.8539747,10.9927385492,469.102,807,807,1725.74378148,269.508807027,209.314860339
468.649,6.93173713427,264.255,468.656173679,103.295,468.778056166,0.824126,104.295902333,860.811,303.849509061,119.530732308,-478.582,1219.68787005,228.107567734,10.7321896418,469.189,808,808,470.443455156,466.167327848,152.76628638
467.959,6.83609215186,264.421,467.936866656,103.342,468.035639703,0.750083,151.620467878,924.404,923.235747243,133.793557241,-477.914,3287.56831926,638.056121836,11.0046507996,468.494,809,809,1614.84623376,433.4122291,229.522921493
467.915,6.5687500657,264.579,467.918132994,103.349,468.028155454,0.784967,65.6349188207,849.659,255.112468945,99.7504583212,-477.758,2178.65090925,509.17905869,10.7435053428,468.526,810,810,932.373038937,456.922063879,208.389629725
467.488,8.29297910412,264.767,467.501589938,103.405,467.602829136,0.812581,84.0856457878,930.939,224.250092386,64.7901049935,-477.435,2906.60597945,544.068192029,10.8608366099,467.97,811,811,543.8115234,218.824181733,158.746117516
468.293,7.76416239206,264.927,468.280957144,103.407,468.38942015,0.733978,66.3272218315,876.174,474.799021383,62.5955354659,-478.192,2036.93075079,406.949765755,10.8063881073,468.833,812,812,881.883303772,182.888035212,204.656209099
468.049,6.67230480799,265.105,468.03891519,103.442,468.143530031,0.760458,93.7315333558,938.362,137.735007735,118.447497369,-478.035,2972.04692412,773.949346741,10.9300115946,468.582,813,813,719.796630942,467.338512414,151.564180629
468.206,6.34593737525,265.312,468.249638337,103.517,468.334122356,0.742996,60.6453533847,869.14,264.28140029,95.5002508419,-478.639,3044.41663251,1108.55147777,10.8399352555,468.781,814,814,1639.66756262,499.019612018,194.271035608
468.602,5.35103880182,265.482,468.592685156,103.546,468.704769314,0.765177,78.8404085272,891.844,139.337449191,142.241544241,-478.665,2440.34781718,631.48119558,10.8485594766,469.155,815,815,786.925255939,706.46465719,176.930847107
468.538,4.98688916757,265.635,468.526567728,103.621,468.614799604,0.709117,68.2751493803,986.712,152.784753545,88.960080904,-478.615,3216.23059451,1138.9173126,11.2391770084,468.966,816,816,1242.71779029,306.83145067,195.048270364
468.331,7.04885277024,265.757,468.352277947,103.697,468.468334742,0.758398,76.1423195196,917.739,574.027352358,117.2768228,-478.422,1599.03392733,219.026108127,10.8112513811,468.905,817,817,988.454047978,547.716215539,229.757014278
468.637,7.0982963047,265.954,468.639580361,103.738,468.724990589,0.763822,193.898117289,1011.02,115.769780369,212.266143353,-478.831,1935.3501702,504.567595548,11.2899066577,469.176,818,818,710.358469672,655.89041397,161.578468625
468.881,7.65678609497,266.159,468.885305611,103.75,468.975058648,0.804546,101.445817416,882.364,198.021929872,154.976523987,-478.779,1457.83747429,239.304878943,10.7089437885,469.367,819,819,510.548371232,635.396795952,163.473032699
468.164,7.10657961337,266.269,468.133683184,103.752,468.239486248,0.81077,107.791794422,908.826,298.749007812,119.466520697,-478.029,1550.89573214,322.837573983,10.8300499426,468.698,820,820,821.232124071,530.325855364,198.286002863
468.943,6.15275751847,266.455,468.919444745,103.799,469.033764084,0.770737,77.7124109412,934.737,194.447851598,71.3741396728,-478.766,1342.62281592,291.376249056,10.762256579,469.415,821,821,654.296338697,215.986617094,185.521089929
467.98,6.14380458806,266.646,468.00648207,103.8,468.115522129,0.793708,107.495913919,885.073,271.48336977,147.664313346,-477.95,2727.73892377,662.202071085,10.8121704102,468.544,822,822,1009.26217324,481.137470011,218.526428463
469.597,4.56971540006,266.83,469.576325422,103.851,469.677404171,0.809018,101.74580933,857.23,142.222862826,107.1347145,-479.153,2310.20850772,466.885429534,10.495359984,470.102,823,823,574.227343805,329.513382528,159.861990761
468.589,6.58773637071,266.982,468.588825504,103.91,468.711662931,0.760066,110.964568617,929.883,324.884889594,162.643983569,-478.687,3321.30435453,883.03766132,10.8538797188,469.13,824,824,2024.17934062,597.319517253,235.956141936
468.642,5.64155326598,267.166,468.645577281,103.98,468.738021835,0.81011,94.9105041352,936.406,159.040021173,157.826567245,-478.743,2933.48199734,538.004072396,10.9274834185,469.167,825,825,631.259301175,581.043334788,168.824564432
469.392,6.43625675736,267.349,469.382598413,104.022,469.484434905,0.789431,128.137888716,834.089,170.666525701,147.038455295,-479.274,2763.71712567,719.947628456,10.5316896279,469.928,826,826,891.917834579,472.480975231,171.871814292
468.702,3.59407454834,267.475,468.685562849,104.102,468.821388215,0.80642,110.974785122,851.785,292.981882981,127.343066007,-478.716,2400.9034121,594.84675917,10.6074912533,469.229,827,827,823.800528146,376.829334083,174.33445341
468.575,6.53192061475,267.627,468.551441033,104.201,468.681761697,0.81315,49.983207057,946.2,201.06158835,53.6199770011,-478.526,2653.22765761,645.14685285,10.9261884109,469.125,828,828,862.700612858,249.097092735,167.370550219
469.089,7.39616351552,267.799,469.112198249,104.275,469.235865718,0.797514,94.1544438248,932.459,310.331773776,102.999298992,-479.162,2659.82329197,711.081461986,10.8966659982,469.664,829,829,1363.62961488,400.832558919,223.744771677
468.472,6.75426228302,267.961,468.469809594,104.289,468.57122415,0.793676,123.896635553,955.353,331.299446248,110.484507119,-478.638,1558.77502748,316.595740965,11.0110409621,469.004,830,830,687.132434681,353.859515841,206.022886575
469.111,5.68334803548,268.129,469.107464392,104.388,469.239827749,0.737965,81.8312534845,870.139,68.7369143837,121.730879175,-479.001,2787.97937685,528.210758528,10.6176782375,469.671,831,831,298.190960388,530.920637646,91.785645918
468.852,7.49412163341,268.313,468.875163327,104.418,468.991800808,0.74708,71.362825011,922.761,309.657823543,75.9226544004,-478.88,3156.34498164,676.21342008,10.8543752054,469.41,832,832,1527.05107925,319.994920918,236.163964878
469.742,5.88849750651,268.433,469.714709687,104.47,469.822447386,0.781043,121.691682117,927.252,526.255573923,192.001564303,-479.981,3317.71742157,667.103726184,10.7758730088,470.245,833,833,1620.52637794,627.359817127,228.618784843
469.291,4.65861609898,268.582,469.303975259,104.536,469.405819197,0.778902,49.4334982651,943.993,201.196595822,81.4192410843,-479.519,1681.68502626,342.475705699,10.9811518952,469.838,834,834,1087.58373022,385.833973418,224.703739854
470.225,6.73320800038,268.749,470.239394917,104.579,470.341678805,0.799732,58.5235768491,933.965,38.4197945564,55.0239596907,-480.411,2151.12160792,513.129596158,10.9932045078,470.771,835,835,496.453148946,211.934583204,133.391658012
468.696,5.6681229563,268.85,468.691720423,104.647,468.80241502,0.778718,97.2085717854,938.148,331.980433762,185.473701536,-479.034,2573.56436547,624.406400829,11.0120550638,469.271,836,836,1062.94416605,809.725290776,187.222589352
469.348,7.44049302062,269.0,469.335525263,104.701,469.410036155,0.761846,121.112137711,926.596,225.23867107,159.433357888,-479.73,2732.06727925,800.721027112,11.0090208616,469.87,837,837,1008.20264575,597.407253598,188.458823587
470.587,5.22340826684,269.112,470.606619886,104.729,470.710475911,0.774941,51.453372798,1001.43,387.252525772,62.2678192216,-481.391,2159.50409485,485.646695705,11.4041929018,471.148,838,838,822.388933236,252.776496496,185.965276947
470.395,5.2111969896,269.276,470.383457611,104.786,470.49477219,0.788263,83.5664492363,904.42,130.117429995,87.6852160532,-480.82,2333.27001836,374.993589754,10.8485597125,470.982,839,839,687.763847854,349.108299368,170.769527285
470.993,6.19919638587,269.412,470.992408256,104.849,471.11933447,0.786484,77.2379324551,923.448,1279.03336137,74.1312728455,-481.46,3412.40709806,658.892173871,11.0803136801,471.493,840,840,2071.00874914,248.946311855,249.395180274
472.363,7.31467909501,269.593,472.360923611,104.872,472.449533202,0.784084,65.4955229929,820.508,317.18294486,77.3052202123,-482.211,3492.0901717,1031.308247,10.6506591758,472.852,841,841,2034.21094568,248.325735213,235.49185472
471.724,5.35422033021,269.746,471.700550746,104.896,471.788105859,0.764349,64.4605327455,881.447,291.299465506,72.6279626238,-481.895,2307.53559575,562.936169159,11.0267498517,472.257,842,842,688.874247151,248.481723497,155.87619701
471.397,6.7310536845,269.904,471.409577311,104.938,471.517217271,0.725677,63.8371264287,994.941,54.3648764892,84.5180660249,-482.149,1661.45952175,434.783887893,11.4263960072,471.974,843,843,287.86912889,338.135129639,99.2426517068
472.855,4.92094115549,270.124,472.854003804,105.001,472.961235496,0.775327,99.3906720217,931.709,149.04719596,111.59617507,-483.204,1664.24361076,397.554691977,11.1269630959,473.415,844,844,596.40370577,413.594400992,163.093082408
472.408,4.02140118615,270.269,472.426679834,105.088,472.557944124,0.798027,62.0861715581,905.105,240.076305157,78.1267074864,-482.628,1695.28326917,483.290284027,11.0532710171,473.055,845,845,678.033412392,331.801593074,180.882804363
473.149,5.20609596226,270.434,473.146306977,105.064,473.271579578,0.777263,63.3899918782,944.796,214.868550559,72.5828758035,-483.404,2783.38586468,658.407504129,11.0689177011,473.659,846,846,1314.92940787,300.215131137,210.192303825
472.692,4.97083990644,270.648,472.682718638,105.144,472.775531961,0.820883,40.0618784075,939.698,201.249898091,58.0560291144,-483.352,1700.02556365,399.432932601,11.2442631601,473.271,847,847,903.343142974,240.803168657,226.218153594
473.178,7.23451590373,270.789,473.155718997,105.175,473.262982898,0.873019,120.723802314,955.5,192.689016495,134.58232631,-483.509,1209.49087744,290.500006929,11.3334326185,473.687,848,848,413.529456039,504.163568268,166.159671796
472.057,4.77590134915,270.956,472.083544251,105.245,472.220845195,0.789559,73.5475664172,941.156,299.158629892,117.541659996,-482.393,3098.30398412,706.871990805,11.2436244257,472.672,849,849,1114.91467765,500.078239499,213.197136422
472.954,5.36900766319,271.106,472.958679122,105.284,473.071856248,0.778985,77.4327432485,891.353,260.666842108,110.177486342,-483.394,2973.4224866,622.370568019,10.9267979335,473.524,850,850,1033.79928996,451.643700167,209.579199316
473.78,5.99630640255,271.223,473.777374199,105.328,473.885599954,0.773407,71.1569733166,1006.24,461.099317596,70.5575449011,-484.441,1854.49081809,443.637446033,11.4938097065,474.356,851,851,1097.04520259,276.897471747,220.299519899
474.924,5.97585426287,271.358,474.92393936,105.325,475.011580965,0.746715,54.2897313198,885.116,228.317858313,74.6165622734,-485.434,1754.25042119,304.688780215,10.8783993328,475.499,852,852,895.274741649,251.824803606,218.18805986
475.426,5.03672554556,271.545,475.42410333,105.359,475.514092305,0.713497,61.354664251,934.984,236.854831905,78.9462097679,-485.84,1817.33337397,318.564162247,11.0151556418,475.963,853,853,943.043666796,339.039606829,222.233048382
475.498,5.69050081411,271.67,475.521739765,105.399,475.605424373,0.692968,79.2943222847,939.252,275.197103276,74.3923032253,-485.671,1794.67199762,240.440332311,10.9905950332,476.003,854,854,461.106581532,292.146194414,163.971704681
475.691,7.31907429083,271.84,475.712882657,105.51,475.814696817,0.664325,67.4971895697,902.535,143.299009249,82.5082813055,-485.838,932.110001336,190.871589185,10.9610668935,476.236,855,855,281.560936176,325.731251984,129.781981087
474.81,6.83388691315,272.0,474.810818209,105.549,474.926646681,0.7125,83.8904038358,963.399,294.991675039,120.257370576,-485.618,1136.6358627,170.732386777,11.3260999448,475.423,856,856,504.488227879,452.401527329,176.914265091
475.103,7.04127117511,272.118,475.058554756,105.599,475.140596425,0.710518,80.980193022,1028.69,117.499439319,80.81906595,-485.371,1095.54628723,178.711067724,11.4502308762,475.582,857,857,380.222922449,293.621739267,159.218586472
475.216,7.57446802834,272.296,475.220508068,105.609,475.329163678,0.142473,59.9752579118,957.84,630.532945483,111.93262245,-485.467,1032.61684992,156.733882077,11.1139466564,475.735,858,858,915.095953742,560.343538083,115.897481064
474.853,6.31241839319,272.467,474.833434246,105.646,474.955325997,0.715261,99.0190297564,927.051,284.13056856,117.447805517,-485.565,1044.44600103,217.281896892,11.2267534069,475.409,859,859,582.105123511,407.627560813,163.974063622
475.293,6.23610925537,272.651,475.296439887,105.728,475.40997116,0.610006,68.0862025334,972.652,245.987843929,79.3533527838,-485.388,2095.81379333,472.798525431,11.2794205039,475.797,860,860,621.084106124,318.918674659,189.719011541
475.95,5.24237048853,272.866,475.910436207,105.786,476.025284498,0.325109,73.0087220051,887.35,474.388217678,119.706084493,-486.355,1732.43324715,393.07277395,10.8302335961,476.453,861,861,1008.92513936,516.13094108,115.827277834
476.021,6.22072288904,273.072,476.038832791,105.835,476.122753788,0.458594,76.4727518232,1016.74,1071.46365414,85.052457589,-486.521,1075.30027484,1.16451095107,11.3968143717,476.471,862,862,1073.78885923,283.517855706,116.573389986
476.175,6.89952976253,273.196,476.190196631,105.852,476.308421009,0.67435,27.5296673476,982.164,274.130382786,35.3718807104,-487.011,1435.64500829,260.733144645,11.1763571239,476.749,863,863,879.36359364,182.189843889,229.82503617
476.526,6.56977112539,273.353,476.5057533,105.949,476.638023584,0.750955,54.5219591035,966.401,146.283434049,67.0735397868,-487.588,2774.518479,674.605842535,11.1630350179,477.118,864,864,1080.08218844,230.048340575,155.39756518
478.053,7.65977770265,273.509,478.074227067,105.973,478.207329085,0.56196,97.7582012593,952.589,1093.6761327,105.230720854,-488.709,1106.84128634,3.83551027109,11.1314719834,478.551,865,865,1099.75788633,392.480195322,127.894697588
478.057,5.64436673928,273.667,478.067928231,106.061,478.169758945,0.783814,62.8871045457,975.794,568.661451943,72.2891977382,-488.688,3368.79256077,867.264798642,11.0744465902,478.601,866,866,1865.69755582,248.614441817,234.884368592
477.855,6.7087097393,273.8,477.842733077,106.118,477.946908725,0.737015,56.6427876964,947.56,371.853221173,101.282936888,-488.831,2573.41862025,662.397093898,11.1286767866,478.435,867,867,1195.52140498,520.662191341,171.602037538
478.974,5.82783762519,273.922,478.981708671,106.143,479.112411372,0.765679,57.3238123828,999.915,286.288670881,66.6970904632,-489.687,2449.9591437,444.748588993,11.2837787557,479.564,868,868,1182.84176235,279.694283932,245.159982868
479.344,5.95060251333,274.08,479.335306218,106.214,479.46907224,0.810827,52.2217365525,976.669,284.41507261,47.71623784,-489.81,2521.51975673,384.109433995,11.1301341275,479.871,869,869,522.767644221,184.52348766,182.895818375
479.295,6.58594083011,274.222,479.311957216,106.261,479.427080387,0.727929,68.2073697122,947.445,211.198300185,87.2462140142,-490.054,1296.15448597,377.61334348,10.9794927066,479.858,870,870,769.754044258,304.67773598,198.864917845
479.682,6.29589681583,274.443,479.672454986,106.308,479.786022594,0.74107,66.5339398188,970.611,208.992459507,95.0521060342,-490.827,1356.70308844,356.726506084,11.0499865562,480.227,871,871,645.665477358,423.549398735,185.549830569
