AverageAction,AverageQLoss,MaxForwardProgress,MaxReturn,AverageReturn,StdReturn,AverageForwardProgress,MinReturn,StdEsReturn,AverageY,MaxEsReturn,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQ,AverageQ,MinForwardProgress,Epoch,StdForwardProgress,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageEsReturn,MinEsReturn,AveragePolicySurr
0.934295,0.0875157,7.92375850374,727.450489291,640.247418054,65.5779942888,7.05711653305,373.942417286,90.7029334708,23.7744282366,609.475577614,83.2313,154.730745566,23.7744,23.7744,4.37820909034,1231,0.659348996973,0.185963456601,23.7744282366,51.0546,513.407384974,365.281621127,-23.8497
0.942694,0.0900174,8.51174082741,782.425915736,666.025308486,53.5642932346,7.33992550607,543.508785028,87.1862530094,23.7875445021,506.607596048,83.2753,159.975331982,23.7874,23.7874,6.13871320256,1232,0.532558390077,0.187240038473,23.7875445021,51.0717,411.802827524,289.349722095,-23.864
0.945994,0.0882175,8.18050988875,750.266883203,654.63195391,54.539139216,7.21142896539,486.787910023,104.241283358,23.785500565,557.803697927,83.3502,156.6269219,23.7853,23.7853,5.52653534218,1233,0.546081814337,0.187211332888,23.785500565,51.0916,477.001243718,299.373242035,-23.8634
0.946309,0.0882568,8.08041288879,739.081400372,655.964166789,52.3510227254,7.24016047526,537.081589534,25.7766763077,23.8092174329,493.539279942,83.3873,162.739781335,23.8091,23.8091,6.03590034839,1234,0.526156361113,0.184564801196,23.8092174329,51.1196,461.779934554,426.079140344,-23.8876
0.936495,0.0831445,7.67515451424,703.137673362,631.971961194,42.2685764714,6.96975942988,513.220276753,27.7676938023,23.7961486261,508.781379644,83.4137,155.961690875,23.7962,23.7962,5.76435487097,1235,0.422138610527,0.181619028355,23.7961486261,51.1455,484.348483724,439.764310441,-23.8772
0.939795,0.0903937,7.93321775838,727.610246236,621.813117742,42.38782059,6.88850472246,522.937010343,169.239015273,23.7957639074,446.778712456,83.4368,153.06173325,23.7958,23.7958,5.86123262781,1236,0.423706247234,0.186598534676,23.7957639074,51.1595,275.678404006,-5.75245119705,-23.8785
0.939113,0.089752,7.96398520804,729.899894566,621.297828981,49.8830262754,6.8738822705,516.420499669,56.6065842316,23.8229277145,488.46193243,83.4813,148.0594671,23.8227,23.8227,5.77841226099,1237,0.503255292933,0.187359308879,23.8229277145,51.1725,412.158108044,349.217404485,-23.9041
0.943781,0.0899344,7.90887589059,722.636957837,637.104079729,42.1116570705,7.04165637482,537.036839613,36.3782562151,23.8238319192,421.025640515,83.5167,155.55777702,23.8235,23.8235,6.04710558276,1238,0.421343108862,0.186443273959,23.8238319192,51.1964,382.311601969,345.593411148,-23.902
0.93584,0.0948224,8.10998678038,744.509351357,655.059945425,48.4565815796,7.21073026868,532.597736003,86.5924081554,23.803733602,484.975460726,83.5193,160.636468556,23.8034,23.8034,5.95140075747,1239,0.486799812684,0.189303017562,23.803733602,51.2076,349.982347461,260.103658256,-23.8789
0.937278,0.0872168,7.70700554384,706.660929208,629.420194239,49.2012624642,6.9466352345,512.78462281,33.733892661,23.8112015567,476.26019718,83.5576,153.837396544,23.8111,23.8111,5.7877180773,1240,0.489637010797,0.186327782382,23.8112015567,51.2307,443.118168259,388.408687348,-23.8909
0.941674,0.0915272,8.03330167331,736.22179397,645.875090992,50.9232667339,7.12677947174,489.695835137,145.45789446,23.811778062,548.788836936,83.5887,157.97067815,23.8116,23.8116,5.57013285679,1241,0.513619401806,0.189128593834,23.811778062,51.2455,404.74296468,162.311438868,-23.8881
0.92717,0.093876,8.44931521947,781.272740666,660.243956448,66.0481430857,7.23097159891,363.552775062,131.467427082,23.8112531686,528.803195407,83.6026,163.301772365,23.811,23.811,4.22488323012,1242,0.665688936223,0.189147414636,23.8112531686,51.2714,349.902219947,157.60619845,-23.891
0.932425,0.0899877,7.90236497686,726.907002719,633.93016568,44.2853492677,6.99527064052,516.096524411,26.3116846783,23.8295292007,501.092094583,83.709,155.737163693,23.8292,23.8292,5.82342587879,1243,0.443396576799,0.187621519681,23.8295292007,51.2959,461.116051562,436.460911239,-23.9094
0.930471,0.0927269,7.91066659353,727.254626371,649.913993509,63.9048649133,7.13064745273,319.952971563,47.3279843412,23.8250853625,565.807167065,83.7257,160.777379191,23.8251,23.8251,3.88530397209,1244,0.63138132882,0.188109846256,23.8250853625,51.3137,503.271142705,454.003290563,-23.9051
0.934836,0.0925425,7.46486200695,680.031376561,600.218766627,41.4897285861,6.65188654833,498.073927565,61.705053535,23.8236854901,523.36252054,83.7073,151.268784769,23.8236,23.8236,5.62270542597,1245,0.415666189498,0.187951595897,23.8236854901,51.335,444.462136282,352.517524412,-23.902
0.933616,0.0894939,7.74221958917,708.224042689,630.211254914,41.5200298157,6.94816629793,524.466063235,30.4346538598,23.833223091,489.169546471,83.7232,159.857686126,23.8329,23.8329,5.86728381563,1246,0.413869501241,0.186167468033,23.833223091,51.3646,442.093261979,405.778859857,-23.9122
0.937157,0.0965424,7.92528386377,728.1451414,641.436860644,60.5460862615,7.06504160034,391.594083412,65.0068858288,23.8564070187,510.725722031,83.6746,158.205116466,23.8563,23.8563,4.49626228584,1247,0.612804857464,0.191125427041,23.8564070187,51.4015,407.798821401,348.245158343,-23.9318
0.92988,0.0906607,8.0175378705,740.287281381,591.641906371,49.6877015362,6.57376252445,478.782326494,76.0450756219,23.8692242914,457.469591427,83.7114,147.818139944,23.8688,23.8688,5.46921466748,1248,0.486065611313,0.189260926927,23.8692242914,51.4154,352.15352848,250.80580739,-23.9513
0.933576,0.0914748,7.68036535849,700.514747878,620.591751971,45.1093523572,6.87274769677,505.619845179,73.8086855936,23.8669155043,577.736955434,83.6592,152.885703321,23.8668,23.8668,5.74920485502,1249,0.448307549765,0.188027537903,23.8669155043,51.4437,455.857136794,379.27553121,-23.9486
0.932341,0.0940753,7.58872276936,692.476103773,589.058464573,49.4206794336,6.56211973637,426.008156669,10.2274031227,23.8642073584,462.134337037,83.659,143.883669958,23.8638,23.8638,4.86519538898,1250,0.495375962639,0.19071657187,23.8642073584,51.4641,446.534249406,436.313577759,-23.9457
0.925944,0.0980491,7.53071072445,690.320252709,617.292765176,54.426285048,6.82901247391,476.471655279,60.1235889806,23.8670862028,519.877321717,83.666,149.657174907,23.8669,23.8669,5.43244412655,1251,0.539988106344,0.191004821578,23.8670862028,51.4813,451.756668182,367.947820588,-23.9475
0.926188,0.094592,8.06919074601,743.604954254,642.780245163,44.5663937352,7.07668189451,565.762658407,42.8659137568,23.8619496444,443.303451874,83.7203,152.60291247,23.8622,23.8622,6.31646533368,1252,0.447283986055,0.189711142162,23.8619496444,51.5027,382.268246201,340.146211276,-23.9411
0.930789,0.0921551,7.55050264954,689.029717635,616.456604529,45.0555932504,6.82336985263,502.744283661,77.4753397651,23.8914543546,487.317585843,83.76,151.939419352,23.891,23.891,5.68419609663,1253,0.454823831903,0.18757185325,23.8914543546,51.5163,402.481132543,278.298752675,-23.973
0.920251,0.0937083,7.6793488907,700.267062774,615.708974395,45.781327174,6.83574824969,517.797773367,58.9376784423,23.8967517648,538.720507882,83.7299,151.15638376,23.8967,23.8967,5.87115808407,1254,0.456542418427,0.189074091083,23.8967517648,51.562,483.384103018,388.073515286,-23.9785
0.933025,0.106075,7.44608785351,677.106084476,607.765687986,41.9546628042,6.75602598236,523.597713877,27.4041137994,23.9139989863,525.712908265,83.7436,147.629820636,23.9138,23.9138,5.83689666778,1255,0.417560938363,0.196204950444,23.9139989863,51.5784,479.272234489,456.31417295,-23.9931
0.922558,0.0974635,7.47629908557,682.829973044,609.46867364,51.1109953866,6.74726813075,440.403556825,36.3677131981,23.9041745383,503.723948913,83.7516,152.414949214,23.9041,23.9041,5.07812846979,1256,0.506086166037,0.191694819937,23.9041745383,51.5988,450.168895793,410.6767418,-23.9841
0.927723,0.0962145,8.11516223184,747.773767023,620.923120586,47.2513133703,6.84884734292,519.214589029,60.0173993671,23.9117724291,536.036412396,83.7226,154.314442864,23.9116,23.9116,5.84724560596,1257,0.469183722268,0.190136563918,23.9117724291,51.6207,480.718685466,379.922370329,-23.9959
0.920343,0.0983185,7.20133047654,655.043672764,564.938390352,42.4597176,6.32225500677,474.085775717,48.1387724928,23.8835161602,501.525362123,83.7195,141.510609311,23.8832,23.8832,5.45115075278,1258,0.419533693112,0.191773972232,23.8835161602,51.6409,440.371311021,367.328736259,-23.9649
0.91829,0.0989446,7.41888642175,676.837662568,575.813145942,66.0243666913,6.39479756995,389.572419056,133.647435988,23.9115163488,566.108157008,83.7393,147.599746985,23.9114,23.9114,4.53673080327,1259,0.661804336942,0.190454679734,23.9115163488,51.6669,443.488768781,221.315015285,-23.9919
0.922103,0.0947742,7.78506015287,716.952993046,586.589935823,82.0735409971,6.4898500493,301.592086098,78.6490712601,23.9269173978,570.538548978,83.7506,150.746852493,23.927,23.927,3.6558422344,1260,0.818462497675,0.191095392472,23.9269173978,51.694,444.036178723,357.729189794,-24.0078
0.927241,0.100582,7.69512838548,706.597425337,594.899864432,54.164032766,6.57570748607,482.068939641,98.5901922037,23.9219328371,523.492903634,83.7494,152.263427897,23.9217,23.9217,5.46028426946,1261,0.539494075328,0.194880612504,23.9219328371,51.7309,409.513209129,286.155215181,-24.0064
0.927395,0.0978398,7.52216313681,687.620708844,575.70075251,56.3763699227,6.37980516139,419.743983101,50.626848786,23.9381568417,513.741440105,83.7742,146.459472192,23.9381,23.9381,4.79449733132,1262,0.570027470336,0.192049197786,23.9381568417,51.7446,443.617309929,375.31502524,-24.0219
0.929827,0.104107,7.66083549987,702.489425838,609.203274738,57.3907811701,6.72813706264,442.283718299,82.2107570785,23.9333090704,553.450759484,83.7468,155.357104302,23.9333,23.9333,5.06689783576,1263,0.578296004832,0.194913520449,23.9333090704,51.7588,457.792293175,331.888795891,-24.0174
0.923756,0.0916067,7.58445498855,695.552749773,594.974742565,59.9383856811,6.58475191353,424.437933111,16.6568816977,23.9649878706,534.319688385,83.7599,149.101606627,23.9648,23.9648,4.83247102959,1264,0.602782154308,0.190431050502,23.9649878706,51.7962,509.961616476,488.045471533,-24.0505
0.923612,0.0932553,7.70267658272,708.116757381,623.339915873,50.7243084135,6.86730933884,466.741827462,44.1751088266,23.9608197826,466.821056994,83.786,155.568349757,23.9608,23.9608,5.29188198686,1265,0.506339302073,0.190641497605,23.9608197826,51.8295,419.686864374,356.295243016,-24.0459
0.922105,0.101357,7.57223706842,693.562759752,612.211178373,43.1045651791,6.74921694761,523.750355952,48.1538957784,23.9569600725,504.055331322,83.734,151.804989156,23.9567,23.9567,5.85709647458,1266,0.429207062283,0.195063438723,23.9569600725,51.8555,468.826946266,386.184732225,-24.0441
0.931944,0.10558,7.86266584516,721.084933338,572.448838667,56.3003134541,6.37042633585,427.294634482,49.2942188579,23.9877191053,559.079098625,83.7036,148.942490256,23.9875,23.9875,4.90292609883,1267,0.564023062118,0.198035720362,23.9877191053,51.8754,482.448336439,423.956934073,-24.0769
0.928636,0.0947104,7.81761139066,720.296604143,632.777287473,48.0507774623,6.95899998662,521.823596942,86.2215463622,23.9886532316,540.089372329,83.6686,155.784966449,23.9885,23.9885,5.87210403815,1268,0.479362511078,0.190640718432,23.9886532316,51.9197,446.790177605,332.152606087,-24.0767
0.938639,0.0982109,7.38651157435,672.600950494,566.026514377,71.5210389349,6.32681863376,401.816786637,73.6523328336,23.9996983326,450.915577863,83.6907,145.527363392,23.9996,23.9996,4.67032431606,1269,0.715198633969,0.190609434116,23.9996983326,51.9543,360.021043023,247.128805568,-24.0861
0.93004,0.102686,7.76537444186,713.158144327,582.786250475,123.251290788,6.4544059141,257.592268811,55.3125800864,24.0027317477,498.323631718,83.708,153.743073477,24.0026,24.0026,3.26400240678,1270,1.2099038419,0.194509204203,24.0027317477,51.9787,444.735903464,352.040876237,-24.0881
0.927685,0.0974293,6.98633566803,635.139199391,520.291649772,78.6413210184,5.84068283992,248.284702664,74.9547548514,24.013670996,494.543882773,83.7151,138.143293185,24.0135,24.0135,3.15835699847,1271,0.778257114889,0.193437109794,24.013670996,51.9971,430.820874415,303.180815517,-24.1025
0.929087,0.0980725,7.72522771541,711.695039817,554.06249257,69.2862773262,6.18022590457,356.034614395,52.9682684942,24.0375245648,477.142527804,83.7125,142.366377094,24.0372,24.0372,4.22363161121,1272,0.690858375275,0.19303898929,24.0375245648,52.0222,395.126403624,346.752251326,-24.1289
0.920355,0.0968634,7.41821714064,678.730167616,594.235530864,70.7063098038,6.56740627669,296.114696409,96.9679417444,24.0427239653,489.554251717,83.6782,149.200695057,24.0427,24.0427,3.63909563224,1273,0.697808649705,0.191306079534,24.0427239653,52.0475,367.972995475,270.612889179,-24.1294
0.930093,0.0984154,7.72042916149,707.611945745,600.664585807,59.2308352454,6.64764572716,442.141566483,36.1877651285,24.0632692346,480.376005044,83.6746,150.610628967,24.0631,24.0631,5.03462288571,1274,0.597515980773,0.192600297061,24.0632692346,52.0715,418.610260369,391.580303783,-24.1471
0.922153,0.0981661,7.65949802393,703.368671512,588.323514104,64.5316575098,6.5210353681,452.218143401,77.0838594647,24.0642329054,509.331420615,83.6953,151.683882463,24.0639,24.0639,5.16572748939,1275,0.641183940399,0.192324642264,24.0642329054,52.1043,415.477954285,297.447004428,-24.1491
0.919006,0.0944634,7.32006310828,669.951100804,539.240898579,96.2890372297,6.0188019232,289.01354222,145.040974162,24.0689353614,536.741454476,83.6561,142.840971901,24.0686,24.0686,3.58391535514,1276,0.951591783012,0.189986857084,24.0689353614,52.1329,331.136044811,167.403780309,-24.1523
0.926402,0.0982135,7.65266896522,703.347857868,580.657550911,69.1925239163,6.44516852712,368.89938104,52.9448166022,24.0597405856,482.586730787,83.6075,150.328615721,24.0598,24.0598,4.31885511332,1277,0.694198914407,0.193810694618,24.0597405856,52.1582,425.970160918,356.543181635,-24.1464
0.922902,0.0971733,8.10042095609,747.656528456,607.087963213,81.9769051871,6.67767272318,353.513164771,177.396888933,24.0746909636,482.251393542,83.5705,154.979535148,24.0745,24.0745,4.12855183566,1278,0.819109496491,0.191723598576,24.0746909636,52.1853,309.262915764,74.7604870087,-24.1613
0.929463,0.0923045,7.31660090234,667.296999874,547.568586389,88.1112104735,6.11894780696,287.697508947,60.8422645041,24.0930065963,547.23471166,83.5735,148.082501768,24.0928,24.0928,3.55068546703,1279,0.882476020898,0.191499751324,24.0930065963,52.2059,450.771027812,398.525548118,-24.1829
0.933477,0.0997505,8.6410479075,803.169127624,616.244448974,84.4699559942,6.79704604612,340.098083492,34.1864254607,24.1048510439,509.646306129,83.5638,161.144456562,24.1042,24.1042,4.00272940118,1280,0.847146132381,0.194030137096,24.1048510439,52.2272,464.236916391,413.467042812,-24.193
0.925946,0.0981431,7.43927693389,682.013302929,583.791523599,56.7551795991,6.46497203884,390.485111745,94.4924601887,24.1045529253,543.236185189,83.6191,153.335938659,24.1047,24.1047,4.56315762554,1281,0.562625201412,0.19306406094,24.1045529253,52.2501,382.494063748,299.88481973,-24.1925
0.930386,0.09905,7.63097148966,700.455110961,580.434094261,52.5919975306,6.43158144944,423.184178407,48.6156660441,24.1122521788,526.006810097,83.6257,142.4477588,24.112,24.112,4.85597330804,1282,0.528794042359,0.192717412723,24.1122521788,52.2591,460.969095555,399.379325999,-24.1978
0.931103,0.0942596,7.01789307166,639.18554533,553.75770468,55.4633862851,6.16982306466,433.009693735,69.6246152831,24.1102042497,509.594077107,83.6185,137.922321544,24.1099,24.1099,4.98541264853,1283,0.550561471301,0.191454294472,24.1102042497,52.2816,430.445709663,321.317274367,-24.194
0.920389,0.102255,6.89326470748,626.804025622,538.740203142,62.4514664996,6.00397628584,309.867839758,114.576474197,24.1156351492,449.80519416,83.6231,130.586825292,24.1155,24.1155,3.76898377133,1284,0.621981157783,0.195835878314,24.1156351492,52.3031,298.378997961,130.951236636,-24.2002
0.926442,0.100928,7.94954791973,731.10746445,561.885610236,56.9237140139,6.2483053313,398.739591994,110.298586849,24.1241668709,457.798762725,83.6157,137.596973229,24.1239,24.1239,4.54964733873,1285,0.57530010316,0.194358773633,24.1241668709,52.3241,376.834095165,187.638537087,-24.2084
0.928152,0.0972549,7.39401971405,676.885818946,567.407908999,45.6080913949,6.30805212927,466.657111953,64.4044582696,24.1722663195,454.701431632,83.658,137.059057258,24.1725,24.1725,5.30247263455,1286,0.455022392772,0.191499168423,24.1722663195,52.3309,391.945363868,300.860434017,-24.2577
0.928325,0.0939828,7.11271573128,648.405460282,564.512078584,48.3126218513,6.26817080923,473.099864607,28.4254216458,24.1529441128,443.3383474,83.6246,138.688373408,24.1527,24.1527,5.35688234729,1287,0.480588278285,0.191330388496,24.1529441128,52.3425,398.224398331,364.634281304,-24.2364
0.921814,0.0945344,7.3496045319,670.470356016,574.302897005,56.8466421545,6.37195768495,453.015460336,68.4127332797,24.1434172588,508.897537895,83.6152,141.239045603,24.143,24.143,5.15644289862,1288,0.566249183453,0.191111815748,24.1434172588,52.3598,418.174423896,324.992434411,-24.2304
0.931722,0.0946255,7.69166796471,705.607958063,580.683460152,60.2258454993,6.43853656008,391.075608813,71.6084549011,24.1477801495,572.519353785,83.6221,138.416894439,24.1476,24.1476,4.55848454339,1289,0.603251757457,0.190778926189,24.1477801495,52.3712,487.708404088,384.718464344,-24.2306
0.935568,0.0891962,7.43491070763,682.014818546,581.515385666,59.3093618034,6.44267216949,415.388124056,68.1765383749,24.1693169123,478.493712572,83.6666,137.739853394,24.1694,24.1694,4.7397574326,1290,0.593141032774,0.187432484048,24.1693169123,52.3847,385.183598015,304.597500134,-24.2513
0.93771,0.0927589,8.15879005932,752.106553078,598.456607661,72.4503813321,6.62340511527,355.299254779,183.849393567,24.1920839853,490.243256833,83.6495,146.722127657,24.1917,24.1917,4.21197885531,1291,0.722668712312,0.18944480575,24.1920839853,52.4195,317.939865717,11.4088482485,-24.2738
0.942389,0.098047,7.11421632428,650.030962202,561.553655294,42.9967980715,6.24856899226,462.751909274,79.6484116608,24.1512048673,591.168734781,83.648,140.339444407,24.1514,24.1514,5.28769094474,1292,0.427166652403,0.189474204095,24.1512048673,52.4322,483.064725914,376.124605202,-24.2304
0.946119,0.092459,7.17279629863,653.897498653,551.713185554,56.6582757199,6.14448086906,405.782053358,98.2934325355,24.1551366244,588.541782488,83.6723,132.968986021,24.1551,24.1551,4.6394840671,1293,0.573703256247,0.188390827842,24.1551366244,52.4554,488.534392689,329.899051102,-24.2378
0.941212,0.0946314,7.58728566256,692.66320552,573.102415615,53.1194719249,6.3775185006,472.819867489,25.4194573249,24.1703264363,454.158823458,83.6747,133.436037859,24.1701,24.1701,5.36697201708,1294,0.526145866721,0.188569664818,24.1703264363,52.4596,420.467411021,388.871670612,-24.2485
0.932534,0.0989204,7.4567974761,681.850890585,571.453938515,52.1951527504,6.33415970381,455.129202656,57.9977869502,24.1938225157,471.114096459,83.6136,135.927352738,24.1936,24.1936,5.17178174297,1295,0.523320095056,0.191629502903,24.1938225157,52.4631,377.128462101,321.64291304,-24.2717
0.940153,0.0916724,7.71789861787,708.863403903,615.610266089,67.327642699,6.78609096178,311.174358228,13.0604819301,24.1781960002,466.444702779,83.5847,150.438088052,24.1778,24.1778,3.66965400627,1296,0.684933806711,0.187820756862,24.1781960002,52.4751,449.757802109,432.889788944,-24.2582
0.940113,0.0971498,7.12349075435,647.97196492,536.141970261,50.1173631096,6.00266000638,412.41101263,117.272952329,24.1995761445,519.073914792,83.5565,130.185503249,24.1997,24.1997,4.77182073152,1297,0.500424345129,0.189799844709,24.1995761445,52.4837,396.953196559,266.624066412,-24.2768
0.93881,0.0935498,7.51474193257,690.912169914,566.217037807,62.8193715378,6.283483672,402.342624736,61.9382832378,24.1873306946,451.232805579,83.55,137.476882809,24.1872,24.1872,4.6215007028,1298,0.630602358472,0.187463946393,24.1873306946,52.484,399.001805471,294.463602405,-24.2652
0.945919,0.0936867,7.01382646679,638.676726437,520.698280324,61.0251652827,5.85609884091,385.764285954,48.2045004949,24.1916158738,440.12547285,83.5503,121.941746775,24.1913,24.1913,4.54665792624,1299,0.602894398745,0.190451709953,24.1916158738,52.4923,396.249456978,322.829872529,-24.2708
0.939777,0.0959007,7.06238725276,645.565225204,558.033190273,45.6525128552,6.20507408032,466.519645205,75.9784334407,24.1812717035,467.208449418,83.5452,140.734852029,24.1813,24.1813,5.31137226472,1300,0.450803408256,0.190601599514,24.1812717035,52.5008,392.671588207,268.182803235,-24.2629
0.944074,0.0931869,7.19985614379,660.697593644,565.688088299,55.1342414233,6.28345809641,424.791639799,41.0373290773,24.1914737652,429.096954126,83.5429,139.270489679,24.1915,24.1915,4.89925522128,1301,0.545010563996,0.189681444831,24.1914737652,52.5155,400.132671985,329.393814015,-24.2735
0.943702,0.0975711,7.32573661917,669.32517217,562.016881398,74.7774943004,6.24552884446,204.075596245,79.8244311458,24.2247460897,568.080199805,83.4932,137.758412147,24.2246,24.2246,2.54670071526,1302,0.759272371914,0.188950564346,24.2247460897,52.5279,449.150487897,369.780260288,-24.3111
0.947246,0.0925594,7.28265583795,665.911496565,566.556758908,56.1855350813,6.29868128613,405.828029188,91.568843113,24.225529794,433.56138928,83.4649,139.921987728,24.2252,24.2252,4.71017693584,1303,0.562434262358,0.187689173356,24.225529794,52.5374,321.729949655,178.556711951,-24.3097
0.951231,0.100456,7.61654410452,700.387744785,575.668135896,72.6524090284,6.4019220697,309.395844249,18.3565415234,24.2111876648,492.748120272,83.5188,142.097659641,24.2109,24.2109,3.77362270485,1304,0.717751177187,0.191815129285,24.2111876648,52.5666,462.08232255,444.385619083,-24.2931
0.953297,0.0953557,7.30279160867,665.210974842,555.610544317,55.3998563322,6.1876047063,422.920639389,100.430514997,24.1983826688,470.72317329,83.5516,131.664110077,24.1984,24.1984,4.88124385416,1305,0.54485695031,0.18875207521,24.1983826688,52.5852,399.060358012,225.737483837,-24.2782
0.951823,0.0993199,7.54956000411,696.119092555,554.918751712,111.463694275,6.16285861215,194.248630167,99.0367604988,24.2170677085,553.43201635,83.5526,136.87278445,24.217,24.217,2.60061659649,1306,1.09607215572,0.191080530967,24.2170677085,52.5876,417.289941486,274.39943132,-24.2969
0.954567,0.0914605,7.62594437223,705.72322973,548.455346426,117.218487603,6.08489394939,208.274209672,64.5701752938,24.2407612221,476.144489408,83.5548,140.972935724,24.2401,24.2401,2.80823065532,1307,1.15565675703,0.188462212174,24.2407612221,52.6007,384.778154917,296.170013171,-24.3211
0.945025,0.0984645,7.18850170562,658.750635882,507.168937375,120.259005892,5.70336180672,104.854291338,57.2343404537,24.2185117376,344.670925066,83.4975,132.872803856,24.2184,24.2184,1.79981308638,1308,1.17295401683,0.191670553966,24.2185117376,52.6045,266.98217714,192.214713646,-24.3039
0.943632,0.0933061,6.79681154671,616.498543,517.34620832,65.8180304549,5.77968343728,328.26949068,82.0388167693,24.2127054507,455.641542306,83.4662,130.699084939,24.2125,24.2125,3.89783146752,1309,0.652844910075,0.188684133205,24.2127054507,52.6155,321.954891399,242.851616584,-24.295
0.934026,0.0973721,6.97318452215,640.282871538,534.692860295,48.923295298,5.95810318029,407.534077761,88.7589238169,24.2276563633,386.680080277,83.4342,133.744330902,24.2276,24.2276,4.72756737411,1310,0.47940850883,0.190104814827,24.2276563633,52.6395,327.287574842,174.305105037,-24.316
0.935833,0.102943,6.23010343172,566.071410303,434.586208141,60.8729200213,4.95162535133,262.393597117,148.999861731,24.2311718359,446.990841746,83.4304,110.512887571,24.2306,24.2306,3.23827440957,1311,0.602738838779,0.194588401718,24.2311718359,52.6489,285.610051076,43.2481853347,-24.3147
0.938058,0.0992569,6.57060770693,599.911597491,485.768151691,58.1260619908,5.44934285786,306.313920731,37.7380507956,24.2324127035,399.580623491,83.4297,122.641650502,24.2321,24.2321,3.66105395674,1312,0.574600273908,0.190182927405,24.2324127035,52.6561,335.568140435,304.030566915,-24.3196
0.934785,0.10034,7.93693581107,736.718003584,566.490229453,49.4518365697,6.25505528373,475.508996087,75.4343000397,24.2498890445,431.882965611,83.3927,140.189478818,24.2497,24.2497,5.35562149007,1313,0.490164961797,0.193277579644,24.2498890445,52.6721,345.152899153,227.947705493,-24.3364
0.940878,0.0968442,6.5425172672,596.08116555,487.141879676,53.0537313864,5.44053556633,391.181598187,75.1520084978,24.2365441084,473.771092701,83.4129,120.947005104,24.2363,24.2363,4.46436224099,1314,0.528698003592,0.190963450044,24.2365441084,52.6816,369.336438207,269.806848157,-24.3242
0.936493,0.104228,6.74628818673,615.923359218,488.217568102,58.9973645132,5.47890751975,340.262617988,106.438303831,24.2624637733,419.481389778,83.3337,120.858889061,24.2624,24.2624,4.04193393515,1315,0.590120889115,0.195753224928,24.2624637733,52.6899,274.30347829,143.398877189,-24.3519
0.938227,0.0973468,6.80702008628,627.855885389,462.075735665,65.2967337968,5.20457248254,306.938701383,83.750385054,24.2812308534,466.456176534,83.3291,111.716264343,24.2811,24.2811,3.67734531264,1316,0.648323817724,0.193096367943,24.2812308534,52.6966,349.756040168,234.315959697,-24.3755
0.93987,0.104464,6.20041891497,560.906097364,485.50959844,61.3393474651,5.446068017,283.10622366,50.7324269601,24.26366593,380.263871375,83.3326,116.694040946,24.2636,24.2636,3.51959398247,1317,0.595943973143,0.19384975185,24.26366593,52.7089,320.316631646,239.82276382,-24.3589
0.934599,0.10111,6.37051699181,575.854241101,471.698141993,52.0413497764,5.30806937933,332.097115149,52.2356550264,24.2825171455,414.785492975,83.3173,115.404602117,24.2823,24.2823,3.89983167305,1318,0.522699786782,0.191985716145,24.2825171455,52.7229,333.466817978,269.206869107,-24.3727
0.940506,0.105671,5.95255360295,539.536747335,406.351198261,60.3225399797,4.65536997306,270.785067694,168.976903687,24.3155869887,415.642235945,83.3204,101.834537963,24.3155,24.3155,3.31545621672,1319,0.597161292605,0.194027959961,24.3155869887,52.7359,303.976107748,12.7817662276,-24.4107
0.939723,0.106677,6.52976333516,590.921540358,480.622216677,50.5556067331,5.39205098072,388.551336901,73.6595234439,24.3209278727,437.652092789,83.3416,114.547442686,24.321,24.321,4.51430616743,1320,0.503103116728,0.195808529642,24.3209278727,52.7516,337.740953486,245.150254154,-24.4129
0.932142,0.111832,6.75189144429,621.065642866,478.669520226,64.2780727103,5.36945981324,322.143019951,69.3275177347,24.3207202537,512.276810731,83.3356,119.638658977,24.3205,24.3205,3.81792663658,1321,0.638163693224,0.195459049445,24.3207202537,52.7779,405.67220327,328.487032592,-24.4133
0.927169,0.100814,6.82274035377,625.437706197,553.530136757,47.2717446699,6.12360439622,379.551268027,85.1331589358,24.3453660036,563.589492728,83.3657,134.921414597,24.3452,24.3452,4.38419595675,1322,0.467647815436,0.192805457817,24.3453660036,52.8125,418.823867923,345.335980446,-24.4334
0.939955,0.105075,7.42777320371,685.662784134,554.738280863,60.4376786074,6.11775658925,356.837278244,104.099030241,24.3566822619,474.030398899,83.3464,138.031578832,24.3561,24.3561,4.10778886707,1323,0.604992031904,0.195208836746,24.3566822619,52.8477,372.894707885,207.844170926,-24.4482
0.936518,0.108043,7.31862928779,674.762007477,582.265501283,54.6556278674,6.41446037422,452.252117772,157.154798374,24.3527019463,381.172407751,83.337,145.945350447,24.3528,24.3528,5.11820210651,1324,0.538598354102,0.196949843149,24.3527019463,52.8646,247.006260792,-9.93204481139,-24.4435
0.934333,0.106663,7.44516156041,688.099565116,550.496485245,55.6752508282,6.08422053298,461.533685599,116.253081584,24.3549642633,517.831496416,83.3259,133.777196867,24.3545,24.3545,5.1958334706,1325,0.555083360649,0.195329625176,24.3549642633,52.8886,361.071156819,195.704098197,-24.442
