AverageAction,PolicyRegParamNorm,Epoch,MinReturn,AveragePolicySurr,AverageEsReturn,StdEsReturn,AverageQ,AverageAbsY,StdReturn,MaxReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageReturn,AverageQLoss,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageY,MaxEsReturn
0.999994,210.935,4785,946.673637663,-18.426,612.714104955,0.0,18.3221,18.3214417749,510.892732594,2476.16244688,18.3221,190.01831628,4785,1909.22866534,0.484264,0.27443688839,212.979,612.714104955,18.3214302978,612.714104955
0.999983,211.021,4786,467.843422647,-18.2462,223.627629217,0.0,18.1402,18.1399019388,653.387928085,2417.93814824,18.1402,177.429387254,4786,1584.56352543,0.383648,0.262284795443,213.051,223.627629217,18.1398706399,223.627629217
0.999998,211.067,4787,1214.80305751,-18.3864,477.222295267,0.0,18.2802,18.2803138832,477.205991862,2619.21052657,18.2802,215.174412431,4787,2149.27488254,0.436173,0.272416081027,213.035,477.222295267,18.2802982969,477.222295267
0.999979,211.09,4788,623.210741877,-18.4209,1238.95311158,0.0,18.3155,18.3149401767,744.839005323,2805.35179276,18.3155,206.999870435,4788,2082.6935708,0.439347,0.274684835968,213.062,1238.95311158,18.3149157686,1238.95311158
0.999973,211.142,4789,676.645968066,-18.335,427.120753535,0.0,18.2247,18.225297615,733.849492855,2807.81762979,18.2247,209.36501443,4789,2006.97268801,0.420669,0.272991696481,213.109,427.120753535,18.2252771504,427.120753535
0.999988,211.13,4790,1147.53608575,-18.4092,712.767305899,0.0,18.3073,18.3066023176,496.724750059,2839.91084643,18.3073,212.705188095,4790,2343.26709946,0.446651,0.280491546094,213.127,712.767305899,18.3065685238,712.767305899
0.999973,211.134,4791,428.331944651,-18.2784,572.498867585,0.0,18.1758,18.1766443444,885.95833619,2782.82770289,18.1758,208.426476718,4791,1925.48425099,0.348245,0.264105285169,213.168,572.498867585,18.176553745,572.498867585
0.999982,211.142,4792,1432.25479453,-18.3809,1451.27635543,0.0,18.2764,18.2764686993,436.53747737,2969.40292191,18.2764,238.517304639,4792,2538.27233263,0.4821,0.278474785177,213.194,1451.27635543,18.2764466413,1451.27635543
0.999957,211.147,4793,415.421536046,-18.3414,810.001066187,0.0,18.2315,18.2319410235,914.426098912,2871.75826761,18.2315,201.135168301,4793,2123.15363315,0.536925,0.288305416361,213.226,810.001066187,18.2318188909,810.001066187
0.999957,211.172,4794,514.101393657,-18.3374,1423.14808662,0.0,18.2313,18.2312956782,918.331976615,2873.52363391,18.2313,202.422483854,4794,1939.26400036,0.342735,0.273571913897,213.32,1423.14808662,18.2311868044,1423.14808662
0.999986,211.195,4795,527.587956154,-18.3354,222.969253534,0.0,18.233,18.2345564277,739.909613134,2623.04355204,18.233,190.563209629,4795,1676.42568483,0.535701,0.298416598701,213.332,222.969253534,18.2344818476,222.969253534
0.999986,211.236,4796,778.291027595,-18.3635,708.271423923,0.0,18.2613,18.2602938019,549.023832529,2526.1177444,18.2613,198.053536137,4796,1680.3369133,0.430234,0.283688813885,213.34,708.271423923,18.2602683777,708.271423923
0.999959,211.281,4797,272.073435819,-18.3758,375.453242892,0.0,18.2746,18.2745348285,591.934120072,2032.56549979,18.2746,152.0699976,4797,961.003864849,0.533975,0.293761248687,213.377,375.453242892,18.2744796729,375.453242892
0.999974,211.278,4798,123.671635527,-18.2781,310.662913935,0.0,18.1776,18.177979037,894.880849611,2745.61557939,18.1776,168.987784858,4798,1329.41847168,0.374717,0.276595545591,213.367,310.662913935,18.1779641132,310.662913935
0.999995,211.315,4799,608.091530783,-18.3021,530.303586814,0.0,18.1959,18.1959155664,672.310638845,2700.75469429,18.1959,206.163317672,4799,1633.56526476,0.404311,0.277534343471,213.368,530.303586814,18.1958917221,530.303586814
0.999998,211.378,4800,153.979188262,-18.4037,736.242817888,0.0,18.2888,18.2888628097,796.419474726,2632.84777613,18.2888,197.401345776,4800,1968.55289304,0.457772,0.283179491735,213.383,736.242817888,18.2888481509,736.242817888
0.999987,211.398,4801,325.458649422,-18.3556,617.460335126,0.0,18.2351,18.2365691046,631.947268548,2540.98836195,18.2351,209.767542296,4801,2205.16622601,0.6128,0.296967725832,213.418,617.460335126,18.2365464553,617.460335126
0.999959,211.388,4802,286.791187637,-18.3192,383.8756069,0.0,18.2086,18.2089064384,657.783457295,2543.72052373,18.2086,204.707958921,4802,2127.03596154,0.533108,0.287511709718,213.381,383.8756069,18.208897461,383.8756069
0.999987,211.38,4803,632.2689756,-18.3195,1317.09790823,0.0,18.2061,18.2052578969,570.825383932,2509.53299692,18.2061,198.688004128,4803,2026.7262987,0.433104,0.281377860036,213.387,1317.09790823,18.2052306978,1317.09790823
0.999975,211.38,4804,300.924157734,-18.435,1517.64627969,0.0,18.3166,18.3168005273,835.708082805,2566.66060427,18.3166,207.474739199,4804,1690.62152065,0.505628,0.284309348298,213.432,1517.64627969,18.3167596043,1517.64627969
1.0,211.447,4805,512.234927005,-18.3747,1408.47585422,0.0,18.2604,18.2605224039,688.624974724,2464.26545735,18.2604,195.980934548,4805,1828.27460078,0.578832,0.287550299586,213.463,1408.47585422,18.26050736,1408.47585422
0.999998,211.524,4806,-7.31351566723,-18.4728,353.618067512,0.0,18.3658,18.3661368977,931.929707854,2509.30122939,18.3658,171.658259891,4806,1425.47699835,0.368322,0.277426021376,213.493,353.618067512,18.3661123119,353.618067512
0.999999,211.388,4807,210.409135059,-18.4119,1467.03780166,0.0,18.3059,18.3055630843,801.065504201,2457.67979273,18.306,193.182766588,4807,1510.79489333,0.402541,0.279454696632,213.531,1467.03780166,18.3055191781,1467.03780166
0.999999,211.33,4808,76.7481601078,-18.4735,1802.88777021,0.0,18.3591,18.3586167308,827.891222247,2706.85311065,18.3591,202.792081744,4808,1400.39234227,0.458105,0.283776602117,213.584,1802.88777021,18.3585900508,1802.88777021
0.99999,211.358,4809,4.12406757158,-18.452,208.853284639,0.0,18.3333,18.3340638034,762.440504641,2673.12667575,18.3333,199.330841431,4809,1993.1787641,0.558503,0.292573527295,213.594,208.853284639,18.334057939,208.853284639
0.999963,211.379,4810,-44.4485248622,-18.544,133.135888736,0.0,18.4213,18.4214621066,948.493434455,2604.10955623,18.4213,191.31921027,4810,1793.94010373,0.542634,0.287897800846,213.591,133.135888736,18.4214526973,133.135888736
0.999985,211.39,4811,412.017280558,-18.4765,1389.61427866,0.0,18.3535,18.3536242906,927.101041537,2770.00995828,18.3535,199.551386423,4811,1941.29439339,0.458394,0.276736738524,213.599,1389.61427866,18.3535896018,1389.61427866
0.999999,211.41,4812,2420.00711026,-18.5588,1215.09496226,0.0,18.4295,18.4301286974,78.0979824176,2636.14405836,18.4295,207.734706219,4812,2513.07857761,0.454603,0.272928152767,213.665,1215.09496226,18.4301046724,1215.09496226
0.999979,211.431,4813,420.679011141,-18.5334,1347.2494104,0.0,18.4066,18.4071701523,656.347298248,2568.99008769,18.4066,204.650774584,4813,2148.649203,0.497625,0.269869073064,213.673,1347.2494104,18.4071476277,1347.2494104
0.999982,211.463,4814,2090.74176131,-18.638,1535.15295661,0.0,18.5188,18.518681656,103.90844807,2490.71363912,18.5188,191.329920107,4814,2281.44829287,0.555702,0.275161141017,213.701,1535.15295661,18.5186576632,1535.15295661
0.999988,211.496,4815,2348.19405378,-18.5944,1422.15578456,0.0,18.4723,18.4720315144,91.1923541474,2608.1900298,18.4723,215.547703022,4815,2437.87281473,0.635939,0.28350638302,213.738,1422.15578456,18.4720145851,1422.15578456
1.0,211.516,4816,2287.00510339,-18.624,174.841750653,0.0,18.5002,18.5002494217,102.372174091,2664.28322403,18.5002,202.394744609,4816,2405.52012414,0.351713,0.262676930114,213.746,174.841750653,18.5002271179,174.841750653
0.999997,211.501,4817,2264.77722474,-18.6122,1340.48023556,0.0,18.4937,18.4943217109,138.671870793,2741.64034457,18.4938,212.896684086,4817,2509.50424718,0.360943,0.263825402125,213.771,1340.48023556,18.4942892953,1340.48023556
0.999957,211.498,4818,220.652705499,-18.6177,1096.70330652,0.0,18.4874,18.487031991,813.58878156,2675.9327852,18.4874,205.392088631,4818,2129.59363267,0.306689,0.257814994012,213.847,1096.70330652,18.4870152249,1096.70330652
0.999977,211.488,4819,2185.09688354,-18.6319,1378.52767672,0.0,18.501,18.5003977785,133.827969325,2701.58123986,18.501,208.763965594,4819,2474.54150714,0.448224,0.267158082133,213.833,1378.52767672,18.5003843493,1378.52767672
0.999997,211.48,4820,2405.80529802,-18.7615,1613.55071127,0.0,18.6278,18.6280332442,106.913878564,2762.47339308,18.6278,218.898823298,4820,2600.45999359,0.443139,0.267395608479,213.848,1613.55071127,18.6280098569,1613.55071127
0.999982,211.489,4821,795.916772521,-18.8316,1466.84322696,0.0,18.6976,18.6986944541,572.810877698,2822.7051996,18.6976,219.102502139,4821,2495.30981498,0.397589,0.259944806259,213.861,1466.84322696,18.6986830723,1466.84322696
0.999997,211.571,4822,2244.94761235,-18.8136,1861.01849286,0.0,18.6818,18.681567106,156.06340936,2755.23943226,18.6818,213.510493794,4822,2581.97365943,0.508878,0.270109018341,213.897,1861.01849286,18.6815275738,1861.01849286
0.999961,211.536,4823,365.676587908,-18.8259,225.279925845,0.0,18.702,18.702160566,675.642675001,2699.03713669,18.702,211.494445016,4823,2343.90586705,0.45491,0.265686047867,213.951,225.279925845,18.702135726,225.279925845
0.999951,211.545,4824,2318.74740988,-18.8165,908.385847687,0.0,18.6988,18.6987292065,162.249477508,2837.7039964,18.6988,220.344591184,4824,2620.20073492,0.403774,0.257599885687,213.989,908.385847687,18.6987043001,908.385847687
0.999977,211.569,4825,1044.12599958,-18.8645,1899.10276833,0.0,18.7392,18.7383039709,514.443747521,2529.55488651,18.7392,192.185399436,4825,2124.17966612,0.410994,0.251854688231,213.99,1899.10276833,18.7382913341,1899.10276833
0.999953,211.503,4826,2163.62018024,-18.8013,1692.42849827,0.0,18.6814,18.6829072474,82.3542897522,2407.88233874,18.6814,185.499353241,4826,2277.58071411,0.473506,0.261338628384,213.979,1692.42849827,18.6828881911,1692.42849827
0.999991,211.502,4827,2099.72023389,-18.8713,1328.36976489,0.0,18.7534,18.7532415968,141.042129736,2531.80349227,18.7534,199.722605879,4827,2338.05905788,0.434029,0.258252426895,213.996,1328.36976489,18.7531763647,1328.36976489
0.999963,211.493,4828,2012.76948261,-18.9104,1375.13927131,0.0,18.7953,18.7955245607,67.0165872459,2245.13200824,18.7953,182.29861505,4828,2160.75830238,0.326528,0.243193541937,214.008,1375.13927131,18.7955101969,1375.13927131
0.999967,211.489,4829,642.779035333,-18.8397,1338.85475254,0.0,18.7213,18.721463444,491.864340271,2519.18616572,18.7213,185.823488309,4829,2068.46344546,0.549911,0.262550883003,214.011,1338.85475254,18.7214566774,1338.85475254
0.999927,211.486,4830,1965.89292216,-18.8155,1530.23028097,0.0,18.6999,18.7011107327,146.642800604,2431.97696378,18.6999,190.966744897,4830,2248.85147762,0.469881,0.254915959063,214.076,1530.23028097,18.700845414,1530.23028097
0.999966,211.47,4831,2337.26072791,-19.002,1593.5950377,0.0,18.8742,18.8748199226,78.8228368758,2593.28269677,18.8743,195.96548388,4831,2420.84443458,0.558486,0.259357119206,214.022,1593.5950377,18.8748038815,1593.5950377
0.999999,211.519,4832,2260.74517331,-18.9387,1085.09658825,0.0,18.8202,18.8200846861,152.783375599,2776.81113604,18.8202,209.816674699,4832,2499.95677137,0.403444,0.255669100001,214.032,1085.09658825,18.8200582981,1085.09658825
0.999987,211.558,4833,2324.74455944,-18.9014,1634.64233655,0.0,18.783,18.7835902148,93.2931676869,2622.1977528,18.783,201.293872472,4833,2491.87547343,0.452658,0.253807356052,214.021,1634.64233655,18.783575946,1634.64233655
0.999945,211.567,4834,1928.70465223,-18.9163,1471.66438166,0.0,18.7978,18.7980366491,114.849231891,2252.02556123,18.7978,177.200840982,4834,2075.12020876,0.415935,0.252570136274,214.056,1471.66438166,18.7980219006,1471.66438166
0.999957,211.592,4835,1966.50885042,-18.9388,1555.72123257,0.0,18.8189,18.8196830961,109.037981971,2326.21940977,18.8189,180.923669633,4835,2167.90070022,0.429407,0.256685175718,214.107,1555.72123257,18.819625817,1555.72123257
0.999985,211.615,4836,1127.58087668,-18.9168,1580.49659748,0.0,18.7911,18.7910768068,342.045210545,2379.84850069,18.7911,182.704911344,4836,1935.8944143,0.550072,0.262245691579,214.172,1580.49659748,18.791037575,1580.49659748
0.999994,211.633,4837,1887.92423877,-18.9803,1446.08839856,0.0,18.8642,18.8638951888,85.8625992682,2182.34924937,18.8642,166.989896003,4837,2050.5150403,0.566066,0.268914997742,214.196,1446.08839856,18.8638563426,1446.08839856
0.999979,211.638,4838,1969.01758596,-18.9537,1410.77828416,0.0,18.8383,18.8383465447,175.996784852,2610.76561934,18.8383,181.383001176,4838,2226.7752105,0.479892,0.262722665294,214.236,1410.77828416,18.8383164306,1410.77828416
0.999982,211.636,4839,1933.03439489,-18.9977,948.349639652,0.0,18.8797,18.8799889718,117.583548604,2319.15508488,18.8797,164.115814855,4839,2113.59713102,0.447968,0.26033692848,214.245,948.349639652,18.8799629306,948.349639652
0.999972,211.747,4840,1994.96579092,-18.9845,1579.35790678,0.0,18.8742,18.8735586779,73.7355437372,2189.36437111,18.8742,166.169447008,4840,2094.39234096,0.474996,0.267287036531,214.257,1579.35790678,18.8735266736,1579.35790678
0.999956,211.802,4841,1865.7544655,-18.8979,1343.85469934,0.0,18.7941,18.7947538868,129.606035251,2325.49209134,18.7941,184.092458087,4841,2156.84680831,0.37036,0.261904296528,214.258,1343.85469934,18.794730321,1343.85469934
0.999968,211.796,4842,1921.3661315,-19.0106,1279.4385189,0.0,18.9068,18.906684382,112.062221907,2275.87352822,18.9068,181.094485335,4842,2090.35806853,0.414921,0.274899326436,214.271,1279.4385189,18.9066556029,1279.4385189
0.999968,211.787,4843,1818.57795939,-18.9523,1533.64020989,0.0,18.8549,18.8552701048,114.386697566,2174.27450872,18.8549,176.932902678,4843,2039.29883196,0.397859,0.26592733572,214.264,1533.64020989,18.8552363086,1533.64020989
0.999928,211.787,4844,1834.2076863,-18.9731,1490.88058055,0.0,18.8632,18.8636172517,99.6045672267,2197.17212376,18.8632,162.840776977,4844,2002.70862224,0.441967,0.273134387137,214.321,1490.88058055,18.8635858395,1490.88058055
0.999977,211.882,4845,1930.07112928,-18.9741,1364.51354811,0.0,18.8803,18.8796983118,151.398276362,2442.11531617,18.8803,176.47460199,4845,2148.88503149,0.459189,0.277567282908,214.377,1364.51354811,18.8796850027,1364.51354811
0.999947,211.903,4846,1803.47152081,-19.0776,1152.77375891,0.0,18.971,18.9713182777,121.222524644,2235.18276554,18.971,179.718095286,4846,2115.42075649,0.454334,0.276699091516,214.383,1152.77375891,18.971294266,1152.77375891
0.999954,211.928,4847,1839.41578697,-18.9366,1370.93356868,0.0,18.8333,18.8326329402,149.036078247,2382.33750794,18.8333,183.531477551,4847,2116.76196372,0.383661,0.2683922849,214.358,1370.93356868,18.8326170893,1370.93356868
0.999954,211.893,4848,1965.7268976,-18.8975,1357.42196597,0.0,18.7929,18.7934879938,144.216711508,2411.51862287,18.7929,195.888680113,4848,2157.45893233,0.560324,0.281888053089,214.432,1357.42196597,18.7934750711,1357.42196597
0.999983,211.914,4849,1792.50113821,-19.0235,1370.05651807,0.0,18.9233,18.9235072812,183.52309622,2508.31293091,18.9233,175.872215874,4849,2174.17587644,0.420156,0.278489507867,214.473,1370.05651807,18.9234769229,1370.05651807
0.99993,211.979,4850,1888.29341755,-18.9829,1253.60997737,0.0,18.8851,18.8847221261,201.915075156,2505.93766821,18.8851,165.264096125,4850,2173.2076524,0.396551,0.27474127145,214.503,1253.60997737,18.8846798703,1253.60997737
0.999969,211.919,4851,2009.75081977,-18.9627,1241.54109756,0.0,18.8667,18.8674686986,138.363078834,2453.84240506,18.8667,177.639920027,4851,2208.94012553,0.39437,0.278486011583,214.51,1241.54109756,18.8674404339,1241.54109756
0.999983,211.951,4852,1819.14053502,-19.0283,1218.68507549,0.0,18.9304,18.9302447033,175.419658405,2410.15573047,18.9304,174.293116752,4852,2167.90875202,0.522303,0.284720615622,214.587,1218.68507549,18.9302215813,1218.68507549
0.999975,211.967,4853,339.420644389,-19.0088,1575.17787203,0.0,18.9133,18.9131537609,700.539767552,2307.54660344,18.9133,171.737354839,4853,1605.22641894,0.418848,0.269954064393,214.626,1575.17787203,18.9131167145,1575.17787203
0.999966,211.956,4854,577.791828874,-18.9642,1265.71728492,0.0,18.8567,18.8574307948,500.407289218,2333.89688889,18.8567,178.651959817,4854,2039.33292008,0.437923,0.273850893605,214.678,1265.71728492,18.8573960085,1265.71728492
0.999955,211.968,4855,2041.92683679,-18.9411,198.58786854,0.0,18.8368,18.8362245897,128.351880651,2437.45429341,18.8368,187.182883849,4855,2279.75123195,0.378837,0.268760867263,214.719,198.58786854,18.8362105571,198.58786854
0.999969,211.971,4856,438.611101092,-19.0531,1503.07236179,0.0,18.9432,18.9436990477,710.861599583,2602.06288768,18.9432,188.362981173,4856,2051.09897189,0.622811,0.285441246708,214.74,1503.07236179,18.9436801164,1503.07236179
0.999967,212.05,4857,58.21047408,-18.9253,1175.92560713,0.0,18.8125,18.8122694479,899.870942307,2443.06315026,18.8125,176.923531443,4857,1750.98659821,0.380572,0.265390119166,214.796,1175.92560713,18.8122584002,1175.92560713
0.99998,212.107,4858,868.593871871,-18.9692,1409.8686207,0.0,18.8614,18.8609364728,554.763882385,2441.74763152,18.8614,191.940786219,4858,2046.61655695,0.476697,0.269821516198,214.794,1409.8686207,18.860916604,1409.8686207
0.999963,212.103,4859,951.212291386,-18.935,1683.55717244,0.0,18.8136,18.8151126111,438.726476179,2589.65877568,18.8136,194.560464284,4859,2242.40162884,0.365715,0.261190264626,214.791,1683.55717244,18.8150820926,1683.55717244
0.999958,212.066,4860,2047.18210563,-18.9489,1549.46919695,0.0,18.835,18.835623806,129.233667103,2578.65983077,18.835,199.833065589,4860,2368.03634943,0.429436,0.259384280044,214.798,1549.46919695,18.835608889,1549.46919695
0.999974,212.072,4861,-68.3255462543,-18.9924,1542.31320353,0.0,18.875,18.8748945376,740.594012295,2544.90201427,18.875,185.496426845,4861,2117.03453826,0.451567,0.257794484294,214.785,1542.31320353,18.8748702588,1542.31320353
0.999978,212.118,4862,994.865426976,-18.933,1517.8498749,0.0,18.813,18.813337768,427.358221702,2585.24289479,18.813,186.745864879,4862,2185.4652992,0.390062,0.255112696953,214.802,1517.8498749,18.8133191927,1517.8498749
0.999964,212.122,4863,2183.82596358,-18.9363,1355.50622336,0.0,18.8118,18.8114990958,110.353212927,2473.38504515,18.8118,184.086306528,4863,2350.08721996,0.365745,0.250150558406,214.786,1355.50622336,18.8114687656,1355.50622336
0.999973,212.158,4864,2311.57420055,-19.0002,1394.84973108,0.0,18.8798,18.8804781274,95.5836301863,2627.17247924,18.8798,196.512778745,4864,2473.38736283,0.420442,0.25955088531,214.814,1394.84973108,18.8804361938,1394.84973108
0.999981,212.168,4865,373.58932962,-19.0329,1575.33854564,0.0,18.9056,18.9055710819,642.861234663,2685.37964802,18.9056,208.816482835,4865,2274.92010672,0.494135,0.26528121677,214.876,1575.33854564,18.9055284551,1575.33854564
0.999958,212.164,4866,395.885604463,-19.0656,1655.2841862,0.0,18.9441,18.9445176158,781.110167223,2649.69351437,18.9441,204.88682163,4866,1791.18991839,0.416165,0.257733201637,214.927,1655.2841862,18.9444840688,1655.2841862
0.999953,212.147,4867,1556.54865785,-19.0797,1345.42321712,0.0,18.9608,18.9613071189,255.607100221,2556.01429379,18.9608,196.339859536,4867,2268.4931799,0.650156,0.274817879805,214.981,1345.42321712,18.9612889956,1345.42321712
0.999951,212.155,4868,209.75671798,-19.1149,1456.04530102,0.0,18.9924,18.9923782477,817.721925824,2680.92590129,18.9924,204.606508702,4868,2001.52851836,0.386777,0.252967620468,215.014,1456.04530102,18.9923710612,1456.04530102
0.99997,212.179,4869,112.470234113,-19.1032,1508.3792687,0.0,18.9839,18.9842946039,765.148193697,2679.72059024,18.9839,184.981746189,4869,1405.56156985,0.572665,0.262576696994,215.02,1508.3792687,18.9842625846,1508.3792687
0.999965,212.166,4870,246.759418431,-19.2029,580.062089378,0.0,19.0856,19.085899815,792.990613781,2682.05217142,19.0856,187.430832725,4870,1895.27635951,0.440778,0.258011962506,215.072,580.062089378,19.0858781941,580.062089378
0.999995,212.267,4871,343.832467956,-19.1216,1296.93168572,0.0,19.0089,19.0089642499,703.475203643,2602.039746,19.0089,200.696121604,4871,2056.53236216,0.464423,0.257923113552,215.063,1296.93168572,19.0089326465,1296.93168572
0.999981,212.365,4872,-25.1726774491,-19.1074,652.564964599,0.0,18.9906,18.9912764259,931.840290946,2754.35777096,18.9906,182.336713932,4872,1820.50469791,0.53049,0.26182166433,215.097,652.564964599,18.9912569205,652.564964599
0.999941,212.435,4873,276.627049354,-19.0533,1568.60714815,0.0,18.945,18.9447995318,782.871242668,2760.66181334,18.945,201.725718856,4873,1929.32604295,0.432124,0.2571580883,215.136,1568.60714815,18.9447785477,1568.60714815
0.999974,212.424,4874,451.285002076,-19.2435,842.116100359,0.0,19.125,19.125362297,792.407473317,2572.25800526,19.125,199.85901338,4874,1943.28532191,0.629569,0.272677075566,215.143,842.116100359,19.1253331348,842.116100359
0.999959,212.495,4875,2160.36264309,-19.1829,1782.68457519,0.0,19.0541,19.0542964153,158.841131992,2683.41246213,19.0541,201.888754332,4875,2489.31124573,0.358397,0.251527982978,215.132,1782.68457519,19.0542847663,1782.68457519
0.999971,212.529,4876,711.967803921,-19.2742,1681.17013516,0.0,19.1488,19.1488634264,709.129461866,2727.58755999,19.1488,192.901826023,4876,1946.6541232,0.474226,0.259118932878,215.157,1681.17013516,19.1488516537,1681.17013516
0.999964,212.627,4877,77.803724885,-19.2937,1254.93844265,0.0,19.1796,19.1787682043,624.624003095,1970.07119094,19.1796,138.038712741,4877,963.715055077,0.431856,0.254866965144,215.194,1254.93844265,19.1787466804,1254.93844265
0.999974,212.665,4878,69.0264404166,-19.2423,325.287018498,0.0,19.1393,19.1400375944,687.838029357,2127.2770182,19.1393,147.231936745,4878,1290.28175504,0.44621,0.260953536094,215.253,325.287018498,19.1400252787,325.287018498
0.999964,212.587,4879,364.228331875,-19.1999,142.902058967,0.0,19.1033,19.1038432362,732.993584572,2595.31708596,19.1033,178.294910788,4879,1668.76083164,0.540667,0.274492970962,215.298,142.902058967,19.1038083124,142.902058967
0.999949,212.645,4880,-134.427155031,-19.0901,1212.21781382,0.0,18.9895,18.9895032758,772.864981321,2594.99894835,18.9895,182.274259309,4880,1742.32236548,0.338848,0.255899943839,215.303,1212.21781382,18.9894767372,1212.21781382
0.999953,212.693,4881,-216.652543864,-19.1409,1647.26601443,0.0,19.0461,19.0457489616,995.751553403,2430.2317044,19.0461,151.757195128,4881,1163.84515469,0.435335,0.264393305586,215.338,1647.26601443,19.0457253229,1647.26601443
0.999934,212.712,4882,-18.4359557328,-19.0987,1040.65406302,0.0,19.0046,19.0046215369,809.351966829,2254.34543117,19.0046,163.308383505,4882,1216.43825667,0.468029,0.26583777719,215.327,1040.65406302,19.0046081213,1040.65406302
0.999967,212.702,4883,-324.69961311,-19.1069,197.05319639,0.0,19.0152,19.015294039,767.519003771,2095.1096461,19.0152,168.116662236,4883,1017.8824154,0.42622,0.259018669737,215.335,197.05319639,19.0152736555,197.05319639
0.999968,212.697,4884,-402.277699686,-19.1573,350.792229695,0.0,19.0524,19.0525408872,966.189566894,2334.89617205,19.0524,135.500060066,4884,1200.32497543,0.438916,0.266345568603,215.381,350.792229695,19.0525165075,350.792229695
0.999908,212.643,4885,-118.101680919,-19.0428,299.666955178,0.0,18.9354,18.935291038,853.07688147,2589.44893996,18.9354,184.043628867,4885,780.742202847,0.467628,0.263215946302,215.411,299.666955178,18.9352568406,299.666955178
0.99996,212.631,4886,-28.9537147616,-19.0971,1567.10138839,0.0,18.9927,18.9921078458,807.112613162,2360.06300874,18.9927,173.577647439,4886,1018.82214435,0.474564,0.267019193661,215.431,1567.10138839,18.9920850671,1567.10138839
0.99991,212.687,4887,-77.7748967914,-19.0721,1555.44879787,0.0,18.9647,18.9651924755,463.881300572,1469.83197237,18.9647,142.231313623,4887,430.294056355,0.41709,0.263015294218,215.43,1555.44879787,18.9651528351,1555.44879787
0.999955,212.713,4888,-169.145965523,-19.0298,689.587223717,0.0,18.9286,18.929410747,822.025161774,2173.90752691,18.9286,106.158999908,4888,514.466609161,0.545411,0.270374769783,215.484,689.587223717,18.9294041026,689.587223717
0.999966,212.769,4889,99.7153054177,-19.0193,514.264984794,0.0,18.9134,18.9127905919,778.38647903,2335.9128306,18.9134,167.873961872,4889,999.295876608,0.499549,0.265698306968,215.497,514.264984794,18.9127485695,514.264984794
0.999973,212.855,4890,65.187554826,-19.0293,1339.93744249,0.0,18.9163,18.9162897932,844.585783471,2374.90787966,18.9163,187.974661976,4890,1178.16415152,0.435931,0.261767168442,215.512,1339.93744249,18.9162604891,1339.93744249
0.999983,212.843,4891,-39.7142349865,-19.0116,548.108493258,0.0,18.906,18.9066155998,1007.00902073,2550.96558071,18.906,179.381295995,4891,1448.40159527,0.404123,0.260855149907,215.534,548.108493258,18.906576021,548.108493258
0.999988,212.881,4892,-297.660819803,-19.0763,189.242335637,0.0,18.9621,18.9616071712,1016.40397457,2530.88631243,18.9621,183.461942213,4892,1089.24629038,0.4506,0.268727354436,215.552,189.242335637,18.9615939904,189.242335637
0.999995,212.957,4893,-301.949883749,-19.0097,1500.10019519,0.0,18.9004,18.9002046555,243.268597321,462.449587514,18.9004,113.302891241,4893,-37.9659556189,0.456474,0.277814981918,215.595,1500.10019519,18.9001631672,1500.10019519
0.999983,212.963,4894,-227.717774619,-19.0525,529.465735926,0.0,18.9594,18.9598173626,337.391833563,912.758892052,18.9594,180.292312337,4894,631.578931588,0.449336,0.28022333335,215.615,529.465735926,18.9597906388,529.465735926
0.999971,212.967,4895,287.996574074,-19.0076,134.936381514,0.0,18.9243,18.9244274172,626.424740555,2464.47903112,18.9243,180.576665251,4895,777.599983073,0.586597,0.299994793853,215.638,134.936381514,18.9243997412,134.936381514
0.999997,213.024,4896,219.816652967,-18.9637,562.331366455,0.0,18.8691,18.8693843404,744.01253139,2525.02496752,18.8691,208.261745879,4896,1586.98719732,0.479276,0.295750218514,215.688,562.331366455,18.8693347502,562.331366455
0.999977,213.018,4897,116.881309272,-18.9498,164.346866067,0.0,18.8402,18.8395045666,773.699495022,2856.87548581,18.8403,203.911806153,4897,1116.50587219,0.506477,0.300359380794,215.723,164.346866067,18.8394779537,164.346866067
0.999971,213.001,4898,390.836642359,-18.9351,355.552189948,0.0,18.83,18.8296141789,484.577182596,2105.96040889,18.83,189.493492658,4898,843.454399011,0.610277,0.312937304429,215.746,355.552189948,18.8295900763,355.552189948
0.999971,212.952,4899,530.103539317,-18.8926,481.89545226,0.0,18.7684,18.7686093777,727.206096617,2450.26643012,18.7684,187.733983177,4899,1544.99532577,0.502502,0.305688057793,215.795,481.89545226,18.768567503,481.89545226
0.999967,212.928,4900,452.827724152,-18.9964,1056.37364101,0.0,18.862,18.8620876856,863.564293317,2799.51346045,18.862,195.348129791,4900,1738.77939104,0.376934,0.300146788892,215.829,1056.37364101,18.862063049,1056.37364101
0.999987,212.924,4901,660.036394486,-19.0293,1425.53333069,0.0,18.904,18.9050750185,686.962764903,2703.85695713,18.904,208.873654808,4901,1792.6661461,0.649232,0.327803322482,215.823,1425.53333069,18.9050519799,1425.53333069
0.999975,212.929,4902,225.539928396,-19.058,798.703154798,0.0,18.9386,18.9383109036,882.357301483,2722.02814996,18.9386,205.646807607,4902,1704.87110806,0.593812,0.325087908908,215.907,798.703154798,18.9383021866,798.703154798
