MinReturn,AverageAction,QFunRegParamNorm,AverageY,AveragePolicySurr,StdEsReturn,Iteration,AverageQ,Epoch,AverageAbsQ,AverageEsReturn,AverageReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageAbsQYDiff,MaxReturn
583.13002067,0.900151,41.3384,7.62458319556,-7.71978,0.0,119,7.62404,119,7.62404,719.520012665,1189.86172531,719.520012665,162.146712144,719.520012665,505.115048645,7.62462528518,0.0856378,44.0151,0.135835052976,1986.18093348
254.934251273,0.918929,41.5434,7.65956860742,-7.75176,0.0,120,7.65857,120,7.65857,1289.48588072,1710.2440199,1289.48588072,171.888539236,1289.48588072,736.197901714,7.65960924702,0.0971668,44.1895,0.141290216426,2434.80130807
-77.5545440606,0.887935,41.7029,7.78640727566,-7.88425,0.0,121,7.78588,121,7.78588,1183.43290003,767.175558822,1183.43290003,130.867082999,1183.43290003,540.994486119,7.78643551307,0.0561171,44.4224,0.130235598486,1772.25506069
-61.9766326878,0.931124,41.8661,7.86219494706,-7.96321,0.0,122,7.86132,122,7.86132,1240.03263598,1222.52141907,1240.03263598,152.087458125,1240.03263598,784.848186993,7.86223732389,0.09622,44.6511,0.14121365211,2234.44849475
-341.235783153,0.828914,42.0452,7.95452321132,-8.06274,0.0,123,7.95382,123,7.95382,1349.13867565,127.529744439,1349.13867565,80.8626680482,1349.13867565,339.40068442,7.95454370375,0.0937713,44.8476,0.141803884224,558.653336296
-153.3603005,0.883359,42.2116,7.99172123851,-8.09643,0.0,124,7.991,124,7.991,733.326446784,626.750154412,733.326446784,139.249942878,733.326446784,711.955656855,7.99175187896,0.0705753,45.0709,0.134838274206,2095.35566397
424.439874524,0.933101,42.3905,8.0685186045,-8.16842,0.0,125,8.06788,125,8.06788,345.418657929,1555.60729592,345.418657929,170.579764751,345.418657929,455.19801406,8.06854139344,0.0807383,45.2591,0.139377386258,2103.91353124
-162.390727821,0.849887,42.5737,8.11409447148,-8.21575,0.0,126,8.11317,126,8.11317,953.475921976,482.97772248,953.475921976,146.9966316,953.475921976,540.061724052,8.1141232898,0.0906714,45.3721,0.145255662024,1468.72823867
-95.7181582927,0.881072,42.7333,8.21520138876,-8.31651,0.0,127,8.21453,127,8.21453,1057.72347711,584.856253189,1057.72347711,121.417976965,1057.72347711,381.462958456,8.21522420199,0.101033,45.5736,0.143747416276,1421.48408634
234.024310797,0.941532,42.8699,8.28533418977,-8.38247,0.0,128,8.28464,128,8.28464,1135.2441554,1285.12425875,1135.2441554,157.621942701,1135.2441554,667.544435924,8.28538712639,0.0858161,45.7721,0.140225237216,2024.56818341
-289.472807821,0.87139,43.0287,8.3089358424,-8.40535,0.0,129,8.30794,129,8.30796,513.52392929,581.84425382,513.52392929,114.376009125,513.52392929,581.760893668,8.30895400284,0.0806646,45.9409,0.142033901107,1661.5803969
-291.007877599,0.873698,43.2181,8.38576639842,-8.482,0.0,130,8.38546,130,8.38546,1404.79238824,731.32154,1404.79238824,147.372509925,1404.79238824,382.929609729,8.38579063504,0.0698969,46.112,0.140145581962,1120.62618775
41.0986791184,0.911537,43.3851,8.47549724547,-8.57238,0.0,131,8.47478,131,8.47478,709.051724681,1003.26965287,709.051724681,146.91898394,709.051724681,669.158088142,8.47554409583,0.0999353,46.3476,0.147439497405,2094.74021384
306.966672251,0.88495,43.6122,8.50676760479,-8.6096,0.0,132,8.50537,132,8.50537,1052.82166589,655.444549449,1052.82166589,113.700190448,1052.82166589,326.907513793,8.50683056131,0.108499,46.5279,0.151502579499,1391.55635956
-150.66665232,0.908008,43.7767,8.57286997687,-8.67365,0.0,133,8.57283,133,8.57283,1170.55058543,1302.23702116,1170.55058543,170.238177255,1170.55058543,866.498638458,8.57290127552,0.0929049,46.6903,0.145802618225,2498.39680236
1001.82254316,0.94655,43.9211,8.70852389024,-8.8074,0.0,134,8.70748,134,8.70748,1471.8019567,2113.18879371,1471.8019567,213.978290957,1471.8019567,596.774483607,8.70855225197,0.103012,46.8727,0.148906416182,2722.24414575
125.871856464,0.928952,44.0714,8.76974477724,-8.86893,0.0,135,8.76909,135,8.76909,1460.39062726,1710.117636,1460.39062726,188.390776412,1460.39062726,902.558143968,8.76977120244,0.0995739,47.0064,0.143746953525,2436.40323718
817.059616957,0.941168,44.2303,8.85164888758,-8.95227,0.0,136,8.85062,136,8.85062,1506.42410017,2035.69084795,1506.42410017,192.114896784,1506.42410017,622.049353441,8.85167266951,0.117081,47.2165,0.151928799887,2587.70700927
1037.26699694,0.958313,44.3899,8.87215962238,-8.97245,0.0,137,8.87174,137,8.87174,683.359649948,2071.00483054,683.359649948,176.914612728,683.359649948,472.460860577,8.8721919162,0.0854977,47.3963,0.143818455038,2454.78593793
-281.540146877,0.937192,44.5619,8.90821632856,-9.0077,0.0,138,8.9074,138,8.9074,595.144319926,1595.81613847,595.144319926,186.242573984,595.144319926,935.538341811,8.90824924576,0.103564,47.6442,0.148160378941,2378.9267605
1041.54030475,0.935142,44.7638,9.04776992556,-9.1468,0.0,139,9.04708,139,9.04708,1434.03008442,1471.5819294,1434.03008442,151.350919989,1434.03008442,289.352131704,9.04780615355,0.1336,47.8116,0.156319006407,1937.54392903
-457.983435266,0.926542,44.9422,9.07499545501,-9.18294,0.0,140,9.07429,140,9.07429,1244.04257684,1271.55896965,1244.04257684,156.10017699,1244.04257684,753.576519999,9.07503760869,0.171672,48.0382,0.164121024429,2104.01359151
439.301943349,0.897395,45.0752,9.14795246324,-9.25003,0.0,141,9.1471,141,9.1471,1310.86458081,1016.39514835,1310.86458081,138.150475553,1310.86458081,571.071296065,9.14796833565,0.108535,48.2222,0.147309064342,2045.16408875
1181.40577344,0.945935,45.2093,9.22682985423,-9.32785,0.0,142,9.22622,142,9.22622,1476.03274938,1625.26226507,1476.03274938,148.435568464,1476.03274938,274.674173005,9.22686470565,0.0923166,48.3943,0.144484443729,2018.31795701
-2.6310509516,0.911732,45.4054,9.35176667532,-9.45304,0.0,143,9.35108,143,9.35108,1127.25370113,1203.58955656,1127.25370113,150.485676396,1127.25370113,711.685137176,9.35181250902,0.099741,48.5944,0.151751052071,2303.69626474
338.437389342,0.949794,45.6166,9.35431210793,-9.45696,0.0,144,9.35363,144,9.35363,362.687286067,1404.54265236,362.687286067,145.731117772,362.687286067,500.084451576,9.35434744783,0.122334,48.7253,0.155739941248,1947.54382696
-385.040062864,0.909789,45.7709,9.34820843509,-9.45057,0.0,145,9.34711,145,9.34711,716.103397298,816.431963179,716.103397298,148.975015454,716.103397298,601.488257496,9.34824632443,0.101277,48.8851,0.150997037446,2209.09087503
716.527228866,0.948119,45.9559,9.42047792658,-9.5239,0.0,146,9.42001,146,9.42001,503.726118904,1811.96723265,503.726118904,197.738581814,503.726118904,692.662565418,9.42050901291,0.0818783,49.0366,0.146907923272,2722.07443966
476.246518401,0.940963,46.0867,9.50076908473,-9.6063,0.0,147,9.5002,147,9.5002,1204.43739911,1938.51028719,1204.43739911,203.707499528,1204.43739911,657.703379135,9.50081164193,0.0909925,49.2619,0.14601447167,2704.87679286
1347.19485075,0.954544,46.2742,9.62685092596,-9.72382,0.0,148,9.62633,148,9.62633,1463.86766304,2176.36954515,1463.86766304,191.642407985,1463.86766304,310.908078805,9.62688738328,0.0988176,49.3574,0.1532272067,2517.16181623
295.622078737,0.940305,46.4879,9.67733019444,-9.78478,0.0,149,9.67612,149,9.67612,1441.51496183,1800.43361969,1441.51496183,175.897766423,1441.51496183,803.427547411,9.67737562344,0.145862,49.5578,0.165191684714,2447.0228568
-354.974893299,0.909631,46.6216,9.75185285349,-9.86138,0.0,150,9.75131,150,9.75131,1275.95448344,870.548955834,1275.95448344,135.733262348,1275.95448344,678.778189808,9.75191478598,0.123147,49.6298,0.158489623187,2148.63071188
962.612110541,0.95656,46.7477,9.86618229502,-9.97888,0.0,151,9.86575,151,9.86575,770.149596385,2295.06852736,770.149596385,213.975000075,770.149596385,540.438722637,9.86621204091,0.108485,49.7626,0.153284702186,2722.28047787
1213.70750348,0.963746,46.9799,9.87380171429,-9.97781,0.0,152,9.87243,152,9.87243,1385.4727381,2394.06212877,1385.4727381,217.23971054,1385.4727381,400.970736541,9.87383815623,0.141667,49.9006,0.166366538822,2675.95448751
453.286331617,0.956574,47.1534,9.94480033441,-10.0476,0.0,153,9.94435,153,9.94435,582.585524613,1498.27019041,582.585524613,129.977319733,582.585524613,379.129847214,9.94483550634,0.16827,50.1114,0.165511106164,1929.88286786
564.733399042,0.937447,47.2758,9.97438993686,-10.0743,0.0,154,9.97378,154,9.97378,1481.6591053,1868.71543135,1481.6591053,188.400626085,1481.6591053,847.937406597,9.97441165152,0.0984787,50.2089,0.151600241947,2666.7936984
998.315107198,0.947946,47.3864,10.0442313453,-10.1538,0.0,155,10.044,155,10.044,1280.67815981,2121.52495407,1280.67815981,211.976135193,1280.67815981,612.166329901,10.0442616145,0.0912395,50.3206,0.150128646893,2658.393469
61.4232274278,0.947057,47.5239,10.0845151932,-10.1863,0.0,156,10.0837,156,10.0837,863.337391616,1744.16485183,863.337391616,168.331915709,863.337391616,894.524246163,10.0845772402,0.153461,50.4479,0.167176459379,2472.77179913
1424.29791769,0.953779,47.6861,10.1765430069,-10.2807,0.0,157,10.1754,157,10.1754,1314.68697135,2579.43409999,1314.68697135,219.168780343,1314.68697135,413.567436723,10.1766163517,0.165194,50.7103,0.167325427549,2883.88379552
124.90338369,0.961015,47.8477,10.3268230519,-10.4381,0.0,158,10.3258,158,10.3258,1359.84757971,2042.13603965,1359.84757971,196.119350951,1359.84757971,651.392334515,10.3268650883,0.143087,50.7433,0.162253522573,2458.19843491
385.421159972,0.954778,48.0202,10.3526784871,-10.4596,0.0,159,10.3522,159,10.3522,1441.31721068,1829.06678722,1441.31721068,181.310501844,1441.31721068,595.040281226,10.3527246024,0.116559,50.9309,0.15774971585,2397.07491402
537.656593342,0.931157,48.1863,10.3617978553,-10.4666,0.0,160,10.361,160,10.361,607.869398532,1398.331412,607.869398532,177.861393745,607.869398532,674.477702293,10.3618386183,0.162933,51.1094,0.166428890646,2394.48987076
574.410479975,0.95977,48.3434,10.4573333179,-10.5707,0.0,161,10.4565,161,10.4565,1297.8706432,2310.98566187,1297.8706432,200.139188091,1297.8706432,589.780404555,10.4573837993,0.163278,51.2813,0.164919877318,2696.49805476
1994.72245169,0.954729,48.4887,10.4644728291,-10.5736,0.0,162,10.4639,162,10.4639,829.71071317,2232.91898352,829.71071317,179.004345483,829.71071317,157.580598595,10.4645083069,0.119581,51.444,0.157873792453,2504.76498314
-79.3007145198,0.953553,48.6276,10.4871626328,-10.5959,0.0,163,10.4861,163,10.4862,851.408008985,1971.58077219,851.408008985,198.776189569,851.408008985,1094.6943737,10.4872056647,0.17851,51.5357,0.167493536783,2856.73224216
323.752294127,0.957595,48.7699,10.5144754215,-10.625,0.0,164,10.5138,164,10.5138,468.255747978,2040.33507093,468.255747978,182.279346247,468.255747978,627.564817403,10.5145049917,0.121392,51.6836,0.156739798286,2561.88537293
711.910661904,0.96149,48.9315,10.6599761308,-10.7715,0.0,165,10.6593,165,10.6593,1571.6196148,1895.83941951,1571.6196148,196.952407059,1571.6196148,650.364373365,10.6600177081,0.168263,51.8156,0.172249786136,2429.97664119
391.162639738,0.965147,49.0336,10.6975639283,-10.8048,0.0,166,10.6967,166,10.6967,937.073002512,1893.30727095,937.073002512,162.043732994,937.073002512,584.737784456,10.6975860838,0.142427,52.0159,0.16332582148,2369.50169955
-302.548783502,0.974554,49.159,10.743493708,-10.8659,0.0,167,10.7426,167,10.7426,1485.65620652,1884.64199089,1485.65620652,178.938238273,1485.65620652,822.084785978,10.7435299004,0.175204,52.1914,0.168551851352,2534.74810744
724.342022786,0.959407,49.3299,10.8463468405,-10.9564,0.0,168,10.8454,168,10.8454,399.399047605,1784.14273024,399.399047605,166.551079118,399.399047605,396.729489151,10.8463680697,0.162785,52.3962,0.167551444949,2114.89310018
129.537845261,0.932884,49.4633,10.895832443,-11.0001,0.0,169,10.8955,169,10.8955,1556.85317102,1649.90959116,1556.85317102,177.357397176,1556.85317102,836.800174519,10.8958734825,0.171115,52.4549,0.166629425321,2594.5057463
333.681705218,0.890075,49.5967,10.9474005059,-11.0573,0.0,170,10.9463,170,10.9463,1310.14833441,767.907808802,1310.14833441,163.567580241,1310.14833441,343.694373897,10.9474399815,0.168523,52.5603,0.172980876425,1277.7472689
82.0930683519,0.968328,49.718,10.9913917661,-11.0972,0.0,171,10.9903,171,10.9903,1126.82557022,2195.82800534,1126.82557022,205.446396614,1126.82557022,761.71715814,10.9914206238,0.14125,52.7194,0.164035269335,2727.61875034
482.894082658,0.954852,49.8084,11.1137579207,-11.2265,0.0,172,11.1135,172,11.1135,1337.34258769,2052.27016909,1337.34258769,203.770042269,1337.34258769,767.172703476,11.1137902364,0.116521,52.8683,0.161593240158,2672.59160167
1867.9201641,0.972772,49.935,11.1596930497,-11.268,0.0,173,11.159,173,11.159,1484.19569763,2365.67048538,1484.19569763,207.793919492,1484.19569763,197.358774613,11.1597389336,0.153196,52.9754,0.169970539596,2568.75333057
591.156933834,0.956999,50.1079,11.244748959,-11.3479,0.0,174,11.2437,174,11.2437,1503.6135258,2243.50591092,1503.6135258,208.283890977,1503.6135258,739.164468897,11.2448125059,0.137916,53.1704,0.165910005595,2837.99251107
2634.33709095,0.969722,50.1914,11.292055357,-11.3999,0.0,175,11.2912,175,11.2912,1575.9680123,2729.89888408,1575.9680123,223.507623011,1575.9680123,61.6036590695,11.2920781264,0.202744,53.3369,0.177315080571,2849.49277844
770.127333034,0.959161,50.3006,11.3763097836,-11.482,0.0,176,11.3758,176,11.3758,1083.64527919,2282.83471684,1083.64527919,214.199783424,1083.64527919,519.178118565,11.3763412967,0.181736,53.435,0.17112965642,2615.2523377
2623.46419607,0.977153,50.448,11.3874204286,-11.4858,0.0,177,11.3865,177,11.3865,1370.30304192,2720.66078912,1370.30304192,230.443223247,1370.30304192,61.2664487288,11.3874739029,0.135939,53.5237,0.165270505862,2811.1400997
411.536100673,0.952374,50.6151,11.490131832,-11.5918,0.0,178,11.4897,178,11.4897,1577.26299045,1193.95916904,1577.26299045,93.187880066,1577.26299045,560.094118279,11.4901822948,0.161463,53.7312,0.170852556164,1921.99881159
2409.89105167,0.984128,50.754,11.5436286123,-11.6456,0.0,179,11.5423,179,11.5423,1737.52916631,2517.2491538,1737.52916631,206.769820913,1737.52916631,60.1056054798,11.5436493224,0.175508,53.8494,0.17299009215,2627.96704169
56.9671782749,0.947195,50.8779,11.629023781,-11.7274,0.0,180,11.6286,180,11.6286,1468.55818642,1273.0996016,1468.55818642,203.769789059,1468.55818642,772.961844411,11.6290519671,0.11915,53.9838,0.165933821915,2757.35004353
8.67703328832,0.966526,50.9828,11.6845709635,-11.789,0.0,181,11.6838,181,11.6838,1535.21081887,2202.32200714,1535.21081887,219.012247769,1535.21081887,924.899529096,11.6846031875,0.156625,54.0722,0.168711900231,2975.78157792
2728.49468802,0.972886,51.1527,11.7452269618,-11.8567,0.0,182,11.7447,182,11.7447,1855.59791207,2858.30635082,1855.59791207,225.314854142,1855.59791207,99.3227806785,11.7452716368,0.176128,54.2152,0.17644130941,3031.79510986
1651.84932521,0.974786,51.3033,11.780120094,-11.8938,0.0,183,11.7794,183,11.7794,1840.51406449,2510.83570164,1840.51406449,222.867107476,1840.51406449,305.21801188,11.7801608341,0.181035,54.3361,0.174647187229,2747.58725743
2103.34220089,0.974378,51.4493,11.8742331123,-11.9873,0.0,184,11.8734,184,11.8734,1833.92131213,2373.458068,1833.92131213,205.412298585,1833.92131213,108.500110327,11.8742829148,0.188587,54.3426,0.181004693525,2494.08881467
136.922681221,0.968002,51.6436,11.9941233968,-12.1063,0.0,185,11.9933,185,11.9933,956.175927961,1527.31062901,956.175927961,191.293957909,956.175927961,732.802803491,11.9941613023,0.15216,54.5533,0.172328194991,2414.72796666
1923.65674281,0.969058,51.7793,12.0407505859,-12.1524,0.0,186,12.0396,186,12.0396,1652.7159724,2076.27689989,1652.7159724,167.623658153,1652.7159724,111.681273207,12.0408082957,0.206585,54.6837,0.185415326245,2280.25961248
463.345550497,0.964731,51.9392,12.0826515921,-12.1983,0.0,187,12.0825,187,12.0825,1443.98964143,1875.28564828,1443.98964143,203.545012643,1443.98964143,646.024205443,12.0827039657,0.169204,54.7949,0.174788184472,2683.48354529
412.232629756,0.960466,52.0758,12.0831533846,-12.1973,0.0,188,12.0823,188,12.0823,919.103408255,2237.89998749,919.103408255,202.927657738,919.103408255,725.775432608,12.0831870345,0.195043,54.9824,0.178547631998,2773.48956802
926.176841332,0.958519,52.2447,12.2168753081,-12.3346,0.0,189,12.2157,189,12.2157,399.704078928,1846.09247324,399.704078928,194.716238002,399.704078928,468.458460277,12.2169002372,0.219038,55.1626,0.185189029792,2368.51667454
655.320679102,0.969914,52.3675,12.1631376452,-12.2775,0.0,190,12.1624,190,12.1624,1387.50238791,1881.05096076,1387.50238791,161.169553775,1387.50238791,418.797914901,12.1631754701,0.270541,55.1986,0.190056335233,2176.05101861
433.850225632,0.968148,52.4453,12.3393471541,-12.4539,0.0,191,12.3388,191,12.3388,1611.74257612,1833.68434164,1611.74257612,189.829037293,1611.74257612,700.853111084,12.3393742042,0.179165,55.3322,0.174857396278,2481.00330078
297.953427062,0.967172,52.5653,12.3465968298,-12.4584,0.0,192,12.3462,192,12.3462,1321.86952575,1793.62602109,1321.86952575,168.331751527,1321.86952575,647.887286411,12.3466474227,0.246808,55.3978,0.186047728249,2303.5889501
246.505725305,0.96357,52.696,12.4603286167,-12.5792,0.0,193,12.4595,193,12.4595,1543.96465853,1661.77235666,1543.96465853,190.483493218,1543.96465853,730.731955965,12.4603448623,0.153259,55.4779,0.17401641902,2384.00383634
-257.2665399,0.965539,52.8629,12.4718106378,-12.5885,0.0,194,12.4708,194,12.4708,1295.95934465,1506.8068822,1295.95934465,198.548358785,1295.95934465,954.389775625,12.4718733532,0.232122,55.7163,0.186832270252,2595.73266939
475.554582164,0.950156,52.9492,12.5285009149,-12.6411,0.0,195,12.5277,195,12.5277,465.388940042,1473.26213354,465.388940042,170.236772839,465.388940042,782.787006014,12.5285379886,0.209902,55.8133,0.184462088015,2472.69424277
-480.758268759,0.963655,53.1525,12.5295239972,-12.6448,0.0,196,12.5291,196,12.5291,1659.77285144,498.104846931,1659.77285144,161.362332276,1659.77285144,627.488346213,12.5295653442,0.21518,56.0,0.184034551102,1649.31909884
161.287845526,0.972743,53.3011,12.6213234321,-12.7374,0.0,197,12.6209,197,12.6209,1512.53678964,1769.23034721,1512.53678964,180.225116494,1512.53678964,628.100736004,12.6213861302,0.22686,56.1063,0.190544589366,2338.41133586
25.0472783883,0.972527,53.399,12.6715804585,-12.7819,0.0,198,12.6707,198,12.6707,1813.65761566,1525.70933456,1813.65761566,188.847553759,1813.65761566,904.801390216,12.671601357,0.168226,56.313,0.17833853828,2529.53830165
2102.46165981,0.976382,53.5343,12.7708883223,-12.886,0.0,199,12.7697,199,12.7697,1094.74689177,2363.58525271,1094.74689177,193.34123072,1094.74689177,152.075732071,12.7709034888,0.2484,56.4503,0.192375294979,2626.35575109
177.888256273,0.975769,53.6673,12.8220112321,-12.9359,0.0,200,12.8214,200,12.8214,1570.33757348,1963.17721599,1570.33757348,203.574882278,1570.33757348,750.297511458,12.8220484435,0.204425,56.6007,0.182785814126,2717.87676684
450.910234149,0.978853,53.7633,12.8778885032,-12.9891,0.0,201,12.8775,201,12.8775,1221.68711197,2173.00077508,1221.68711197,198.013405019,1221.68711197,584.776471285,12.8779230279,0.176789,56.7611,0.179753832805,2539.74683326
-78.6971739553,0.949147,53.8636,12.930677772,-13.045,0.0,202,12.9296,202,12.9296,1658.74970633,690.850427944,1658.74970633,161.879115297,1658.74970633,738.854917156,12.9307014044,0.191335,56.9264,0.182944720649,2594.00959993
621.580211763,0.9727,53.9991,13.095681278,-13.2075,0.0,203,13.0953,203,13.0953,1110.40121561,1995.80172502,1110.40121561,193.199074555,1110.40121561,503.105075362,13.0957177879,0.225372,56.9857,0.196414645895,2341.55070231
-206.081080927,0.979607,54.1071,13.095294271,-13.2108,0.0,204,13.0944,204,13.0951,1554.03703395,1308.3639672,1554.03703395,174.751279616,1554.03703395,979.589201865,13.0953511504,0.202433,57.1017,0.18881821624,2563.42593848
1611.93987872,0.968553,54.2407,13.1381181662,-13.2525,0.0,205,13.137,205,13.137,1599.7841814,2147.42633036,1599.7841814,207.609652048,1599.7841814,354.487564604,13.1381674508,0.222948,57.2541,0.194271868625,2648.58321662
1410.09322339,0.977,54.4,13.1947971777,-13.3062,0.0,206,13.1938,206,13.1938,420.268372423,1978.99593952,420.268372423,191.462917247,420.268372423,397.182542432,13.1948283583,0.25941,57.4207,0.196795473825,2505.10675145
