Iteration,MinEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,AverageQ,StdEsReturn,MaxEsReturn,AverageEsReturn,MinReturn,AverageAbsQ,Epoch,AverageQLoss,MaxReturn,AverageY,AverageAbsY,AverageAction,AverageReturn,StdReturn,PolicyRegParamNorm,AveragePolicySurr,QFunRegParamNorm
4085,1985.41355114,0.258817128727,210.54754901,23.5169,0.0,1985.41355114,1985.41355114,-162.448060262,23.5172,4085,0.61042,3219.37980901,23.5164442686,23.5166994662,0.999591,1498.91292536,1265.22713523,283.635,-23.6136,206.611
4086,1751.59754516,0.252068711384,274.464820226,23.5797,0.0,1751.59754516,1751.59754516,1713.49143375,23.5802,4086,0.548978,3576.94170339,23.5804955455,23.5810547262,0.999503,3017.62908238,674.017560161,283.715,-23.682,206.634
4087,1994.64941797,0.277563568717,278.631957243,23.5806,0.0,1994.64941797,1994.64941797,1888.8380493,23.5812,4087,0.957624,3597.10868001,23.5802207495,23.5806723673,0.999481,3057.36677594,568.434251563,283.726,-23.6874,206.688
4088,2021.55804093,0.288327414529,259.887729639,23.5422,0.0,2021.55804093,2021.55804093,384.849190711,23.5431,4088,1.05506,3366.88355781,23.5419429702,23.5427999248,0.999474,2715.95576733,1026.32770521,283.69,-23.6577,206.691
4089,1259.67516414,0.261042628908,278.480392607,23.4884,0.0,1259.67516414,1259.67516414,250.010620384,23.4892,4089,0.694206,3520.99834137,23.488661507,23.4889923708,0.999516,2915.30295896,989.388012122,283.718,-23.6031,206.689
4090,2193.25567436,0.261786555309,270.764805009,23.4262,0.0,2193.25567436,2193.25567436,149.375724201,23.4269,4090,0.654695,3601.92998747,23.4264016131,23.4268925521,0.999462,2523.7107468,1135.48697506,283.772,-23.5497,206.679
4091,2189.73583869,0.25861957562,260.832612211,23.4919,0.0,2189.73583869,2189.73583869,194.845608883,23.4925,4091,0.59947,3458.45643539,23.4923961442,23.4928791368,0.999496,2376.7691082,1252.18960827,283.765,-23.6056,206.68
4092,2134.25138595,0.268590414876,265.661376884,23.5219,0.0,2134.25138595,2134.25138595,441.153094919,23.5224,4092,0.809847,3330.79343532,23.5212598425,23.521628125,0.999592,2524.33341168,918.503020398,283.831,-23.6353,206.681
4093,1877.25616287,0.259214159377,229.987521433,23.4367,0.0,1877.25616287,1877.25616287,117.472953653,23.4375,4093,0.595907,3284.03403568,23.437153011,23.4379208804,0.999495,1898.4658067,1320.32636571,283.832,-23.5509,206.743
4094,1675.72742022,0.259833947669,278.065060705,23.5905,0.0,1675.72742022,1675.72742022,2708.09115113,23.5908,4094,0.643369,3398.98921396,23.5903657365,23.5907114845,0.999506,3193.80971532,193.816861894,283.889,-23.7094,206.716
4095,1947.45554546,0.260375027749,250.112947883,23.5577,0.0,1947.45554546,1947.45554546,294.81175712,23.5582,4095,0.674887,3293.7849782,23.5570529248,23.5574625654,0.999516,2277.76556706,1199.12616503,283.919,-23.6669,206.745
4096,2075.10077772,0.272841459405,237.34661124,23.5345,0.0,2075.10077772,2075.10077772,1852.13594731,23.5351,4096,0.807322,2872.13616732,23.5346685386,23.5351761303,0.999458,2580.87903118,272.142057229,283.921,-23.6427,206.762
4097,1850.58613212,0.283636047464,245.851223147,23.5605,0.0,1850.58613212,1850.58613212,1606.91663486,23.5611,4097,0.986982,2838.64581106,23.560686169,23.5611353866,0.999615,2521.27561291,349.298812288,283.933,-23.6732,206.757
4098,506.060640241,0.257081119323,204.720850355,23.6297,0.0,506.060640241,506.060640241,-5.96921530014,23.63,4098,0.551473,2821.18470886,23.6301821251,23.6303914492,0.999578,1715.02559223,888.949318452,283.905,-23.7387,206.759
4099,1726.17258672,0.275523447577,255.443960786,23.5094,0.0,1726.17258672,1726.17258672,220.772767966,23.5098,4099,0.81039,3159.76415734,23.5095592158,23.5097293956,0.999434,2469.81579724,877.369829846,283.996,-23.6248,206.769
4100,2099.35954522,0.26085180244,228.097108986,23.4477,0.0,2099.35954522,2099.35954522,293.625153537,23.448,4100,0.582538,2579.20649328,23.4473634123,23.4474841367,0.999352,1876.31340222,720.497161411,284.002,-23.5586,206.799
4101,109.266051475,0.257226991347,233.461840477,23.3239,0.0,109.266051475,109.266051475,170.302294799,23.3244,4101,0.496387,2888.93133799,23.3238640674,23.3241743275,0.999597,1217.43134678,908.332240325,284.053,-23.427,206.804
4102,744.377508724,0.264663344962,258.258962343,23.5678,0.0,744.377508724,744.377508724,107.079163396,23.5682,4102,0.628574,3089.28846695,23.5686118071,23.5687823124,0.999498,1248.7548465,896.428801734,284.111,-23.6748,206.784
4103,1861.55989058,0.266993865861,255.385372581,23.5134,0.0,1861.55989058,1861.55989058,157.943143254,23.5136,4103,0.705892,3375.42223952,23.512921499,23.5131657564,0.999544,1704.4939954,958.278055244,284.127,-23.6201,206.815
4104,2128.16658155,0.248133073704,241.335888935,23.4256,0.0,2128.16658155,2128.16658155,243.502112773,23.426,4104,0.52144,2919.18993382,23.4257528963,23.4258246929,0.999468,1582.75357522,816.733978308,284.221,-23.5338,206.794
4105,1920.24164451,0.251571154721,260.151997444,23.3923,0.0,1920.24164451,1920.24164451,-5.36693016068,23.3929,4105,0.558643,3240.61637932,23.3930164633,23.3933853121,0.999568,1969.54849504,935.104630858,284.296,-23.4974,206.811
4106,602.116863698,0.255198866514,271.17832463,23.5959,0.0,602.116863698,602.116863698,372.094386924,23.596,4106,0.516237,3482.4797688,23.5964838281,23.5965946861,0.999738,2570.23300423,1109.91263258,284.393,-23.7086,206.798
4107,2218.29300789,0.258368865942,272.528905429,23.6034,0.0,2218.29300789,2218.29300789,291.539513546,23.6038,4107,0.631508,3698.78957693,23.603391934,23.6036836256,0.999509,2758.39003326,1284.63485153,284.383,-23.7084,206.799
4108,2181.1667736,0.263405606707,298.690795318,23.5456,0.0,2181.1667736,2181.1667736,1178.76202865,23.546,4108,0.814057,3709.84399876,23.5443239727,23.5443543137,0.999634,2799.46609069,907.010800637,284.424,-23.6495,206.827
4109,2289.92238093,0.260856957409,296.308028821,23.4465,0.0,2289.92238093,2289.92238093,1587.45895298,23.4466,4109,0.691984,3294.23706142,23.4476485974,23.4476817344,0.999636,2308.94132279,661.203198588,284.41,-23.5578,206.818
4110,2092.46602531,0.259118975181,268.540586803,23.5598,0.0,2092.46602531,2092.46602531,272.060298848,23.5599,4110,0.694049,3450.17450142,23.560247801,23.5603008162,0.999712,2238.62162206,1066.0125498,284.352,-23.6679,206.819
4111,1889.24758863,0.24837393019,265.882763419,23.5535,0.0,1889.24758863,1889.24758863,147.372868269,23.5538,4111,0.566069,3392.24540063,23.55207141,23.5520825971,0.999499,2645.67471337,1015.97513152,284.337,-23.6679,206.862
4112,2295.46510121,0.265661608818,220.202417386,23.5693,0.0,2295.46510121,2295.46510121,196.723941119,23.5699,4112,0.74866,3204.5040339,23.5715581188,23.5715821719,0.999604,1782.51931185,1190.45707295,284.372,-23.6786,206.852
4113,1258.30409111,0.27187966512,242.92286752,23.5494,0.0,1258.30409111,1258.30409111,236.622498923,23.5496,4113,0.870323,3607.08760382,23.5492760436,23.5493108896,0.999624,2145.28757417,1042.75055025,284.373,-23.6637,206.877
4114,2298.84188933,0.251712754076,247.008874083,23.5176,0.0,2298.84188933,2298.84188933,174.542981887,23.5177,4114,0.637347,3350.28871697,23.5164230352,23.5164610137,0.999568,2534.25472448,927.231252454,284.4,-23.6272,206.878
4115,101.591675901,0.268547615251,242.592590509,23.5276,0.0,101.591675901,101.591675901,479.79562874,23.5278,4115,0.850361,3361.76937585,23.5267891996,23.5268236293,0.999565,2069.52016773,1141.17549687,284.49,-23.641,206.915
4116,2082.97997759,0.263940093492,241.247804134,23.5621,0.0,2082.97997759,2082.97997759,452.840437961,23.5627,4116,0.742494,3148.2778621,23.5629641339,23.5633282322,0.999661,1533.18178323,884.629758513,284.511,-23.6767,206.974
4117,1860.85794804,0.256027668867,217.95737839,23.5939,0.0,1860.85794804,1860.85794804,306.517526043,23.5944,4117,0.672804,2836.57176888,23.5941863362,23.5943728961,0.999628,1457.98299859,890.89144964,284.457,-23.7091,206.963
4118,1903.69840801,0.261822475488,219.259018316,23.6503,0.0,1903.69840801,1903.69840801,398.901465882,23.651,4118,0.709803,2842.06521673,23.6512104637,23.6513210711,0.999548,1524.77135105,809.689459748,284.525,-23.7644,206.976
4119,1875.5978491,0.264912097265,216.414076836,23.6104,0.0,1875.5978491,1875.5978491,221.760049827,23.6106,4119,0.772971,3099.8133621,23.6096310417,23.6097840082,0.999588,1343.85076753,840.118176061,284.512,-23.7167,207.007
4120,1603.19483918,0.269807309297,236.069621616,23.6593,0.0,1603.19483918,1603.19483918,296.293506173,23.6594,4120,0.855849,2761.33245299,23.6614205463,23.6615094596,0.999571,1060.05984054,698.652150501,284.558,-23.768,206.948
4121,2114.12242081,0.251860325748,233.348324757,23.5832,0.0,2114.12242081,2114.12242081,-6.79963076249,23.5838,4121,0.575566,3413.78426684,23.5827261706,23.582926942,0.999666,2215.30551676,1274.6161492,284.651,-23.685,206.994
4122,1225.14611545,0.251307664295,259.0569704,23.7319,0.0,1225.14611545,1225.14611545,1403.75637047,23.7322,4122,0.496973,3438.56524007,23.7331052041,23.7332147035,0.999767,2484.41290811,778.358064784,284.713,-23.8345,206.984
4123,2319.90744534,0.282034124311,260.042945252,23.6545,0.0,2319.90744534,2319.90744534,542.571316546,23.6546,4123,0.995332,3395.95356691,23.6542046846,23.6542965718,0.999638,2192.53786165,1032.44204553,284.704,-23.7569,207.013
4124,2019.26490193,0.267345679801,234.120851453,23.6445,0.0,2019.26490193,2019.26490193,137.527173943,23.6447,4124,0.809384,3004.60727463,23.6447539692,23.6448656728,0.999734,1345.21773541,979.163457923,284.67,-23.7414,207.028
4125,389.300478617,0.264220710025,232.65834618,23.5917,0.0,389.300478617,389.300478617,85.0887742894,23.5919,4125,0.728842,3561.84996067,23.5917960336,23.5919557397,0.999499,1690.69464252,1191.86043686,284.748,-23.6938,207.036
4126,1821.78205336,0.259864702519,276.279956743,23.6507,0.0,1821.78205336,1821.78205336,130.078437779,23.651,4126,0.809452,3690.14512943,23.650989586,23.6512063913,0.999599,2347.38793976,1230.36276784,284.783,-23.7547,207.04
4127,1655.75742871,0.25330413434,262.792361826,23.6335,0.0,1655.75742871,1655.75742871,489.108824731,23.6337,4127,0.650489,3450.8944561,23.6339333115,23.63399022,0.99968,2227.21710307,1091.16880462,284.806,-23.7456,207.084
4128,1927.37288697,0.233018157441,265.280484988,23.4866,0.0,1927.37288697,1927.37288697,132.063648159,23.4868,4128,0.361628,2827.18584418,23.4863879893,23.486551071,0.999644,1216.33803297,717.762620577,284.84,-23.5982,207.104
4129,1861.31597691,0.266232131436,179.964413302,23.4459,0.0,1861.31597691,1861.31597691,-405.295009713,23.446,4129,0.831122,2365.31677885,23.4459555217,23.4459771216,0.999628,784.359562001,882.085640858,284.941,-23.548,207.164
4130,1492.51025266,0.260586045817,220.862889387,23.7239,0.0,1492.51025266,1492.51025266,-148.566616628,23.7241,4130,0.67508,2904.91274122,23.7244038548,23.7245481965,0.999389,1068.62081915,1172.86190839,284.974,-23.8155,207.193
4131,201.934312291,0.262200514428,195.782559967,23.5271,0.0,201.934312291,201.934312291,-348.650057227,23.5277,4131,0.627151,2945.52916133,23.5270573036,23.5274736292,0.999473,1237.87859907,994.931730995,285.013,-23.6229,207.207
4132,210.24614795,0.258491710532,198.61933913,23.531,0.0,210.24614795,210.24614795,45.5520814414,23.5313,4132,0.657205,2427.52160205,23.5304549103,23.5308721496,0.999591,1102.86502539,726.758177704,285.102,-23.6294,207.196
4133,624.555354729,0.262034683246,206.274103938,23.5178,0.0,624.555354729,624.555354729,25.4682923061,23.5192,4133,0.700556,2706.76748329,23.5179314984,23.5188923716,0.999589,1274.16996378,900.621842033,285.188,-23.6144,207.176
4134,1558.79970418,0.253794565581,224.114934387,23.5066,0.0,1558.79970418,1558.79970418,208.002739473,23.5075,4134,0.585193,2779.57964604,23.5066545448,23.5076666069,0.999534,992.536688921,794.246831093,285.144,-23.6039,207.191
4135,881.570182306,0.26279133946,170.379267034,23.3432,0.0,881.570182306,881.570182306,-80.7179610161,23.3436,4135,0.741916,2338.13818517,23.3420704736,23.3426185149,0.999593,639.382265396,793.715032273,285.183,-23.4427,207.199
4136,1729.88861463,0.264042411112,179.178526909,23.4489,0.0,1729.88861463,1729.88861463,-58.1591923252,23.4497,4136,0.741463,2874.97558723,23.4498087335,23.4500914585,0.999601,1011.45303102,1041.05744763,285.184,-23.5533,207.219
4137,1766.33873959,0.265445283827,254.398782622,23.4374,0.0,1766.33873959,1766.33873959,291.366335901,23.4384,4137,0.677364,3223.86901418,23.4375097117,23.438065393,0.999615,2140.47781871,1081.56022528,285.119,-23.5411,207.231
4138,414.983951877,0.271456670254,273.713667778,23.46,0.0,414.983951877,414.983951877,976.865450456,23.4609,4138,0.772687,3643.6032337,23.4607591798,23.4612878704,0.999476,2630.41851886,862.037686051,285.159,-23.5685,207.216
4139,171.859516839,0.265260077794,260.283582317,23.4594,0.0,171.859516839,171.859516839,277.487434636,23.46,4139,0.740433,3539.36437656,23.459286055,23.4599359549,0.999643,1959.08177418,1227.07593941,285.162,-23.5661,207.258
4140,1678.2136241,0.257960071803,291.627024778,23.5623,0.0,1678.2136241,1678.2136241,1625.69085049,23.5629,4140,0.621421,3887.86456364,23.5622338881,23.5626412999,0.999603,2637.89838353,848.325374437,285.202,-23.6797,207.275
4141,1974.30366194,0.252704188036,300.212243765,23.4459,0.0,1974.30366194,1974.30366194,818.79772696,23.4467,4141,0.570255,3784.78294271,23.4455788865,23.4464785485,0.999502,3273.82208618,861.31393476,285.234,-23.5531,207.272
4142,1825.49279835,0.245983253543,283.917141469,23.5846,0.0,1825.49279835,1825.49279835,544.400304298,23.5852,4142,0.473399,3693.72927877,23.5843117331,23.584907977,0.999546,2310.47443861,1242.11060652,285.248,-23.6981,207.272
4143,1761.6674786,0.274984028422,209.725509004,23.5988,0.0,1761.6674786,1761.6674786,103.459216097,23.5997,4143,0.829321,2695.34290468,23.5984765598,23.5991487916,0.99958,962.945874896,830.969577833,285.187,-23.7127,207.306
4144,1992.78749396,0.262847887746,211.700965208,23.5485,0.0,1992.78749396,1992.78749396,-174.542187948,23.549,4144,0.695409,3208.05515472,23.5491065792,23.5496596694,0.999713,1074.17959948,1214.51528009,285.14,-23.654,207.313
4145,1996.26065263,0.256644852612,236.286041013,23.663,0.0,1996.26065263,1996.26065263,73.2651482408,23.664,4145,0.611781,3111.42534568,23.6619406815,23.6623730073,0.999557,2327.27197337,991.793218559,285.087,-23.773,207.344
4146,1726.81485573,0.265224193539,264.257562059,23.6364,0.0,1726.81485573,1726.81485573,1635.16778075,23.6375,4146,0.822664,3565.95264734,23.6373785494,23.6382195119,0.999581,2939.99183056,599.705472323,285.156,-23.7456,207.36
4147,1981.51460168,0.260382864456,207.948968859,23.5887,0.0,1981.51460168,1981.51460168,48.3922893137,23.5899,4147,0.79594,3157.32702766,23.5881135853,23.5895293463,0.999542,1227.26040932,957.199537587,285.244,-23.6827,207.334
4148,1815.35858899,0.274453796109,210.277851836,23.5311,0.0,1815.35858899,1815.35858899,31.6652730105,23.5317,4148,0.916664,2992.09254009,23.5311683559,23.5317328586,0.999537,1706.31500522,951.923226178,285.204,-23.6118,207.338
4149,1035.77018735,0.262369666468,230.367542208,23.4309,0.0,1035.77018735,1035.77018735,282.139634394,23.4314,4149,0.829652,3140.78880733,23.4309874683,23.4314986529,0.999437,1618.69794553,947.095280438,285.303,-23.51,207.351
4150,1600.36538434,0.245020378855,230.758867295,23.5005,0.0,1600.36538434,1600.36538434,103.832973384,23.5009,4150,0.463259,3214.34851975,23.5004988132,23.5009792041,0.999494,1782.20943239,1192.76500531,285.42,-23.5957,207.365
4151,2296.12537836,0.257710620658,242.470121077,23.4976,0.0,2296.12537836,2296.12537836,737.498647636,23.4982,4151,0.694016,3100.30886518,23.4977674405,23.4983545873,0.999403,2419.05358096,727.841755258,285.572,-23.6075,207.394
4152,1232.97819184,0.252408155514,242.228036831,23.4834,0.0,1232.97819184,1232.97819184,238.000254934,23.4839,4152,0.598799,3138.95397801,23.4841969049,23.4846459939,0.999492,2017.48474118,974.559856584,285.583,-23.584,207.408
4153,1634.09916952,0.259834740823,227.317199432,23.3723,0.0,1634.09916952,1634.09916952,152.313532448,23.373,4153,0.729276,2991.29987988,23.3726141011,23.3731338997,0.999616,1754.31199051,1040.39839519,285.614,-23.4715,207.444
4154,1961.14776563,0.277814287108,231.774503706,23.6467,0.0,1961.14776563,1961.14776563,296.839702288,23.6474,4154,0.933176,3276.65457484,23.64658925,23.6472221973,0.999455,1800.89958719,1115.34973193,285.653,-23.7468,207.474
4155,1965.44884757,0.253074828746,258.669866158,23.4981,0.0,1965.44884757,1965.44884757,637.269234899,23.4986,4155,0.688685,3324.77819656,23.4980518272,23.4985649921,0.999542,2308.46675117,1083.27463423,285.717,-23.5855,207.472
4156,1935.84468723,0.244407835596,255.148105097,23.5129,0.0,1935.84468723,1935.84468723,158.37725949,23.5133,4156,0.561538,3519.02366801,23.5125036827,23.5127386735,0.999603,2661.0559537,1221.8408195,285.797,-23.6063,207.482
4157,940.893343025,0.263515200767,269.451711828,23.4662,0.0,940.893343025,940.893343025,1839.13418611,23.4669,4157,0.728061,3348.12597798,23.4666669942,23.4671610202,0.999584,2992.09956066,483.518146382,285.784,-23.5647,207.5
4158,2003.0738752,0.259553723884,264.039697353,23.4294,0.0,2003.0738752,2003.0738752,214.284728397,23.4303,4158,0.650814,3411.97961131,23.4298941464,23.4304279158,0.999552,2933.67763435,932.560441813,285.781,-23.5258,207.546
4159,538.369172259,0.261359201214,272.624142221,23.3838,0.0,538.369172259,538.369172259,503.499060229,23.3843,4159,0.720168,3686.21769956,23.3834139976,23.3838628769,0.999455,2579.46569178,1244.60130306,285.847,-23.4793,207.564
4160,1988.16391795,0.249530684936,273.754202308,23.5642,0.0,1988.16391795,1988.16391795,1729.3280283,23.5649,4160,0.574038,3546.74512078,23.5649764554,23.5651635096,0.999536,3230.18264505,508.039225544,285.845,-23.6716,207.56
4161,2011.36949666,0.267861818177,249.067500732,23.5464,0.0,2011.36949666,2011.36949666,1032.23049325,23.5473,4161,0.804412,3345.35842955,23.5462944792,23.5466836328,0.999561,2781.87507644,720.227447819,285.831,-23.6581,207.571
4162,1827.42113427,0.259829875792,248.621113111,23.5752,0.0,1827.42113427,1827.42113427,75.3668017802,23.5755,4162,0.609581,3399.41934612,23.5759158896,23.5762182361,0.999509,2263.40597141,1337.28228111,285.884,-23.6875,207.609
4163,940.576568742,0.252608159642,265.098301607,23.4764,0.0,940.576568742,940.576568742,1183.91963929,23.477,4163,0.586073,3366.91481434,23.475863736,23.4761055956,0.999444,2692.80884642,777.411094141,285.904,-23.58,207.679
4164,1324.09530299,0.251390137164,225.195981072,23.4236,0.0,1324.09530299,1324.09530299,299.374713179,23.4238,4164,0.587129,3281.87612905,23.4229105228,23.423089638,0.999563,2241.37808653,1084.85411634,285.876,-23.5332,207.736
4165,1637.83523135,0.269923108919,223.535418855,23.4374,0.0,1637.83523135,1637.83523135,116.296445762,23.4377,4165,0.802095,3010.96903328,23.4376253846,23.4382326261,0.999644,2024.10495939,1095.33775061,285.902,-23.5417,207.766
4166,1890.81496981,0.267227522222,211.196749564,23.3958,0.0,1890.81496981,1890.81496981,-211.871361973,23.3961,4166,0.807981,3322.97415728,23.3957925868,23.3958204082,0.999667,1687.50512695,1168.61883862,285.935,-23.5054,207.769
4167,600.706420305,0.260236137588,261.458785824,23.4251,0.0,600.706420305,600.706420305,1245.38025833,23.4256,4167,0.693738,3413.45696123,23.4251272223,23.425230965,0.999686,2735.86477582,648.497806438,285.913,-23.5315,207.824
4168,1081.66587197,0.272072520827,225.724052028,23.5767,0.0,1081.66587197,1081.66587197,270.430537536,23.5776,4168,0.735037,2919.91561603,23.5768244918,23.5771771303,0.999782,1777.36255352,976.570793371,285.891,-23.6876,207.816
4169,2152.56857311,0.254283229757,223.112669565,23.4955,0.0,2152.56857311,2152.56857311,124.87547471,23.4962,4169,0.551188,2063.35801505,23.4948885713,23.4952849031,0.999537,1140.72672642,616.150554804,285.973,-23.6087,207.825
4170,730.848735654,0.26755579517,223.640129473,23.4649,0.0,730.848735654,730.848735654,118.284807627,23.4655,4170,0.68061,3630.2719496,23.4643781336,23.4646422453,0.999592,1630.43547777,1349.88276923,286.061,-23.5721,207.902
4171,1933.46197858,0.269423720728,244.003026803,23.5043,0.0,1933.46197858,1933.46197858,495.194103935,23.5048,4171,0.767764,3656.14073281,23.505145691,23.5051823347,0.999581,1816.16661115,1099.36259783,286.096,-23.6094,207.929
4172,1342.07322782,0.284234842669,253.632434042,23.5744,0.0,1342.07322782,1342.07322782,285.703187283,23.5745,4172,0.913674,3535.82583993,23.5742158799,23.5745046999,0.999743,1657.9120179,817.341896433,286.167,-23.6849,207.96
4173,2231.8932297,0.290621238338,227.832095991,23.5078,0.0,2231.8932297,2231.8932297,214.121814064,23.5083,4173,1.026,3189.22639448,23.5080416247,23.5084241913,0.999743,2004.25800123,981.718560353,286.191,-23.6152,207.992
4174,924.798856947,0.272732421002,233.302059597,23.5521,0.0,924.798856947,924.798856947,91.8971439882,23.5523,4174,0.722687,3320.01870385,23.5521319983,23.5527048456,0.99955,2030.52886052,1157.14180457,286.21,-23.6575,208.003
4175,631.295696986,0.28617878346,237.838383031,23.4152,0.0,631.295696986,631.295696986,211.511424645,23.4156,4175,0.862959,3321.21535502,23.4157640228,23.4160951959,0.999478,1773.16397242,1085.90470608,286.216,-23.531,208.013
4176,1864.00398579,0.279823428361,254.275263885,23.4926,0.0,1864.00398579,1864.00398579,431.874377829,23.4927,4176,0.926323,3493.54361268,23.4927750262,23.4929093658,0.999532,2318.79782241,1033.13809885,286.256,-23.6078,208.014
4177,2081.24318574,0.274166415615,280.678401963,23.528,0.0,2081.24318574,2081.24318574,588.835831699,23.5281,4177,0.730819,3641.57179748,23.5290771435,23.5291292051,0.999528,2699.98737345,942.828474869,286.238,-23.6431,208.046
4178,732.56854152,0.273240276438,251.247135648,23.5119,0.0,732.56854152,732.56854152,290.805217737,23.5122,4178,0.907641,3238.43842463,23.5120842991,23.512144832,0.999542,2191.28847533,1177.73808071,286.218,-23.6301,208.052
4179,962.404093115,0.25659931866,237.36740825,23.5107,0.0,962.404093115,962.404093115,388.433614203,23.511,4179,0.53405,3439.37193515,23.5110337251,23.5111852429,0.999489,1950.80479995,1217.94341738,286.169,-23.6202,208.063
4180,2045.81394132,0.271735342474,274.61639864,23.5278,0.0,2045.81394132,2045.81394132,2086.44178667,23.528,4180,0.799439,3394.22699126,23.5277047088,23.5277687344,0.999411,2994.2026407,441.835283324,286.217,-23.6395,208.062
4181,1719.9618127,0.272231197271,275.706687921,23.458,0.0,1719.9618127,1719.9618127,2461.91491682,23.4584,4181,0.82959,3430.68407583,23.4575689258,23.4577792647,0.999573,3206.57232089,268.192704606,286.283,-23.5594,208.08
4182,1014.05707393,0.273778583536,253.752030445,23.4939,0.0,1014.05707393,1014.05707393,615.080231423,23.4943,4182,0.832685,3239.94965207,23.4946602244,23.4947297684,0.999562,1716.12814156,926.485425567,286.326,-23.5955,208.093
4183,930.69082565,0.277119678319,220.145362164,23.5557,0.0,930.69082565,930.69082565,199.07443463,23.5558,4183,0.908155,2850.48148908,23.5561072497,23.5561455916,0.999601,1440.07525961,970.110534041,286.351,-23.6487,208.107
4184,769.777446237,0.286781811908,251.796370881,23.5077,0.0,769.777446237,769.777446237,146.642382645,23.5079,4184,0.986597,3573.67606865,23.5092350112,23.5092571245,0.999682,1623.43663723,1272.88606553,286.406,-23.6117,208.112
4185,1831.37161734,0.271595779619,249.7330006,23.5687,0.0,1831.37161734,1831.37161734,385.716932126,23.5687,4185,0.805069,3011.99300606,23.5670805926,23.5671773786,0.999534,1514.22849903,711.930795291,286.379,-23.6675,208.176
4186,252.493237463,0.25788828147,252.418043649,23.3216,0.0,252.493237463,252.493237463,237.544831764,23.3217,4186,0.563971,3640.21750023,23.3220075567,23.3220889756,0.999465,2156.87982081,1121.33097685,286.369,-23.427,208.174
4187,285.294603753,0.289883363766,246.413244009,23.4649,0.0,285.294603753,285.294603753,528.417175699,23.465,4187,0.964035,3325.13222995,23.4647365968,23.4647445813,0.99957,1956.34502403,874.378885087,286.388,-23.5741,208.199
4188,1060.53353838,0.266074095898,244.167504684,23.4122,0.0,1060.53353838,1060.53353838,255.120621865,23.4122,4188,0.689571,3377.33363447,23.4123990788,23.4124244963,0.999549,2106.37134294,1190.21328691,286.322,-23.5257,208.19
4189,1930.50166632,0.268045680144,274.32138445,23.4094,0.0,1930.50166632,1930.50166632,599.822386423,23.4095,4189,0.748164,3405.79902178,23.409813271,23.4098372591,0.999486,2604.72592067,953.638650052,286.391,-23.5175,208.223
4190,1792.07845373,0.28077136219,255.586700271,23.2808,0.0,1792.07845373,1792.07845373,237.653454302,23.2808,4190,0.889174,3532.93309424,23.2814565677,23.2814839897,0.999707,2499.07125088,1321.29492631,286.475,-23.3932,208.241
4191,832.488052228,0.260549996837,254.132554069,23.452,0.0,832.488052228,832.488052228,1202.87970944,23.4521,4191,0.630726,3364.71779021,23.4525286599,23.4526177802,0.999663,2826.55173158,605.116055161,286.52,-23.5707,208.251
4192,2007.63109707,0.245312268579,269.133203178,23.4571,0.0,2007.63109707,2007.63109707,331.555722171,23.4571,4192,0.392317,3368.35371691,23.4570916323,23.4571499097,0.999698,1809.11996391,1090.96009733,286.586,-23.5689,208.265
4193,2110.32282245,0.272692996868,249.232361881,23.3923,0.0,2110.32282245,2110.32282245,597.67557599,23.3923,4193,0.731254,3060.35309992,23.393205116,23.3932162094,0.999672,1756.16357804,754.092857401,286.632,-23.509,208.285
4194,286.719968673,0.267898336538,235.913797833,23.3689,0.0,286.719968673,286.719968673,523.662788293,23.3691,4194,0.626825,3358.25703664,23.3693646961,23.3694060158,0.99957,1964.47558094,1010.13989287,286.598,-23.478,208.278
4195,1971.67897688,0.27358430124,267.434244857,23.3255,0.0,1971.67897688,1971.67897688,310.934711952,23.3256,4195,0.853509,3289.33712211,23.3260240822,23.3260487204,0.999539,1986.38561418,965.025626455,286.629,-23.4292,208.307
4196,1705.05694873,0.275294702063,219.283965509,23.3145,0.0,1705.05694873,1705.05694873,-302.686709668,23.3146,4196,0.929111,3257.90506173,23.3142681085,23.3143688276,0.999507,1447.88005435,1275.61776267,286.675,-23.4102,208.363
4197,1921.18875376,0.255056649954,249.901646892,23.3643,0.0,1921.18875376,1921.18875376,358.786542526,23.3643,4197,0.590698,3258.62414583,23.3633977838,23.3634479798,0.999529,2018.03199969,871.790760132,286.718,-23.4664,208.404
4198,2085.84246196,0.262321560499,220.424207321,23.4151,0.0,2085.84246196,2085.84246196,99.4090724758,23.4151,4198,0.676773,2612.6122681,23.415739491,23.4157817682,0.999624,1229.60151496,943.996307176,286.772,-23.516,208.413
4199,1664.78729112,0.268096091315,188.412057315,23.3436,0.0,1664.78729112,1664.78729112,51.4015636178,23.3437,4199,0.718436,2510.70184324,23.3433914819,23.3434167313,0.999647,1599.4898523,882.324059034,286.764,-23.4297,208.428
4200,1867.88069325,0.271742292237,196.77597484,23.3437,0.0,1867.88069325,1867.88069325,33.262277896,23.3437,4200,0.743446,2561.867497,23.3430270074,23.3430473422,0.999523,1386.86449743,1016.12264237,286.768,-23.428,208.47
4201,1685.11178484,0.267509109718,259.728435915,23.4133,0.0,1685.11178484,1685.11178484,2340.21306865,23.4135,4201,0.765717,3282.04812909,23.4144031166,23.414428468,0.999543,2866.60966181,283.814644174,286.805,-23.5112,208.513
