PolicyRegParamNorm,AveragePolicySurr,Iteration,AverageReturn,AverageAction,AverageQLoss,AverageQ,Epoch,MinEsReturn,MaxEsReturn,QFunRegParamNorm,MinReturn,AverageDiscountedReturn,AverageAbsQ,MaxReturn,AverageAbsY,StdEsReturn,AverageY,StdReturn,AverageAbsQYDiff,AverageEsReturn
147.347,-185.298,4463,1000.0,0.0232162,102.627,171.997,4463,4.0,183.0,392.624,1000.0,99.9956828753,172.496,1000.0,172.11630171,37.7352702029,171.993492233,0.0,3.25819540249,35.7777777778
147.329,-184.826,4464,1000.0,0.0200694,91.5838,171.927,4464,3.0,133.0,392.668,1000.0,99.9956828753,172.335,1000.0,172.034735648,22.867420164,171.927548429,0.0,2.9750272584,25.6136363636
147.327,-184.845,4465,1000.0,0.0268567,91.434,172.107,4465,3.0,83.0,392.62,1000.0,99.9956828753,172.534,1000.0,172.216606038,21.2800431552,172.099805707,0.0,3.04451507313,24.9230769231
147.323,-184.174,4466,1000.0,0.0229231,98.2002,171.188,4466,3.0,116.0,392.625,1000.0,99.9956828753,171.64,1000.0,171.308576534,25.1214351738,171.193969868,0.0,3.08406719695,28.8235294118
147.329,-183.137,4467,1000.0,0.469888,95.5954,170.298,4467,4.0,156.0,392.598,1000.0,99.9956828753,170.778,1000.0,170.436308408,30.995758165,170.296898472,0.0,3.14354271771,30.2941176471
147.34,-182.923,4468,1000.0,0.0262765,92.1388,169.969,4468,4.0,141.0,392.59,1000.0,99.9956828753,170.41,1000.0,170.076287231,27.6024420305,169.969171336,0.0,2.94266387859,25.2820512821
147.394,-181.189,4469,912.636363636,0.807477,102.181,169.278,4469,3.0,181.0,392.638,39.0,93.8530839861,169.735,1000.0,169.389151189,39.3960261321,169.277673329,276.268075584,3.11575418283,31.875
147.444,-178.212,4470,1000.0,0.953157,175.5,168.217,4470,4.0,81.0,392.689,1000.0,99.9956828753,168.72,1000.0,168.375202761,19.4195078195,168.214237634,0.0,4.19559984512,27.2222222222
147.441,-171.259,4471,61.2317073171,0.959296,380.602,163.707,4471,6.0,239.0,392.724,36.0,44.3408708027,164.273,210.0,164.041408537,44.6531670259,163.702486228,26.4073616771,7.17700887645,39.3076923077
147.393,-163.778,4472,45.0720720721,0.986016,369.857,157.173,4472,3.0,65.0,392.686,27.0,34.2441401563,158.266,730.0,158.156098878,17.1025411439,157.178978305,47.957791448,8.40018811044,28.0555555556
147.388,-160.38,4473,34.9059233449,0.976753,282.748,152.174,4473,3.0,49.0,392.647,25.0,29.4573157777,154.094,67.0,154.142255929,13.5350389328,152.169133386,6.15945490889,7.55742183241,23.5714285714
147.392,-154.084,4474,28.8189655172,0.984203,250.643,146.676,4474,3.0,62.0,392.612,20.0,25.0732579375,149.713,43.0,149.493866293,14.1398906621,146.676874455,4.42160150278,7.1184489554,23.6666666667
147.397,-150.995,4475,29.5073746313,0.963654,240.702,142.355,4475,3.0,46.0,392.605,22.0,25.594679085,146.048,43.0,145.677389964,11.4553346244,142.341510656,4.28509509931,7.1710266648,22.4444444444
147.405,-145.851,4476,28.9075144509,0.998376,230.257,138.094,4476,4.0,47.0,392.578,20.0,25.1121228864,142.206,61.0,141.80711383,10.3728944261,138.081441183,5.21919546832,7.01393251818,23.7857142857
147.39,-140.682,4477,27.8111111111,0.989474,268.192,132.426,4477,3.0,39.0,392.556,20.0,24.3137683687,137.227,55.0,136.732642091,9.70299686428,132.431624723,4.35926712608,7.58979242694,18.3333333333
147.384,-136.502,4478,26.1096605744,0.992064,257.909,128.247,4478,3.0,52.0,392.599,20.0,22.9993760688,132.921,51.0,132.491708603,11.9809519604,128.238413563,4.63874990359,7.54472292747,18.7777777778
147.387,-133.494,4479,27.5,0.949193,248.149,125.245,4479,3.0,46.0,392.641,19.0,24.0157357987,129.451,53.0,129.099455595,11.3817554234,125.242231886,5.94965138881,7.54203973034,20.0816326531
147.4,-129.339,4480,25.9585492228,0.998349,247.028,121.101,4480,4.0,53.0,392.665,18.0,22.8684679231,124.933,54.0,124.815476178,10.3548625249,121.094030132,5.01999545537,7.71106572312,21.5744680851
147.395,-127.018,4481,33.0197368421,0.993582,247.091,117.769,4481,3.0,45.0,392.697,26.0,28.0613311872,120.979,69.0,121.062599501,11.2179179182,117.773847122,7.19554905803,8.00750745399,21.6304347826
147.405,-123.056,4482,20.6756198347,0.99903,253.979,114.7,4482,3.0,41.0,392.759,14.0,18.6764538427,117.51,36.0,117.728608601,8.31837555661,114.696417473,4.61135687397,8.22096145038,18.3090909091
147.382,-118.56,4483,27.072972973,0.987795,277.481,110.852,4483,3.0,57.0,392.786,22.0,23.7291449361,114.394,46.0,114.483196279,11.04,110.865199045,4.94319891222,8.67454006905,19.72
147.398,-116.459,4484,34.993006993,0.990697,249.775,107.679,4484,3.0,55.0,392.815,26.0,29.1726662857,111.84,163.0,111.753603831,11.4092068085,107.663509156,12.8642707367,8.55033696282,19.5
147.424,-115.427,4485,38.0570342205,0.999335,239.344,105.563,4485,3.0,63.0,392.829,22.0,30.5363011276,110.267,394.0,110.139330119,15.8478089051,105.561440124,25.748723213,8.5104462014,24.7105263158
147.444,-113.067,4486,46.2857142857,0.999547,241.532,103.552,4486,3.0,109.0,392.781,24.0,35.7848841785,108.699,167.0,108.727108735,19.5339519663,103.544429956,23.2480399763,8.64628258498,27.2564102564
147.426,-111.848,4487,27.6005509642,0.999562,273.78,101.62,4487,4.0,65.0,392.764,17.0,24.0420889569,107.269,69.0,107.339126964,13.791512965,101.613030704,7.00709594881,9.06944593324,24.1951219512
147.417,-110.815,4488,21.951754386,0.99962,285.305,101.334,4488,3.0,54.0,392.695,15.0,19.6178461366,107.077,57.0,107.241680006,12.0868406119,101.325587553,6.77406991682,9.10506733858,19.8461538462
147.409,-106.537,4489,32.125,0.999435,301.279,98.2713,4489,3.0,47.0,392.707,18.0,27.2755097283,104.28,79.0,104.533071222,9.46144074371,98.2614987709,9.51653840454,9.34094890901,19.4807692308
147.413,-102.677,4490,36.1913357401,0.99918,292.945,94.6098,4490,3.0,65.0,392.64,18.0,29.8829900662,100.992,118.0,101.323369255,13.575679366,94.6172373489,13.6924521628,9.20385149691,22.7954545455
147.407,-101.715,4491,38.7027027027,0.999489,275.83,92.0936,4491,3.0,74.0,392.636,20.0,31.2067158401,98.1718,133.0,98.5845116015,17.7315925681,92.0618767088,18.1846076143,8.85160717775,24.875
147.408,-101.576,4492,83.6583333333,0.999883,266.749,90.7605,4492,3.0,104.0,392.611,26.0,50.1685473317,96.6124,339.0,96.9207285661,17.8586666017,90.7398844865,64.3032523586,8.98700970444,23.8571428571
147.418,-102.84,4493,133.76,0.999821,260.187,91.4699,4493,3.0,92.0,392.477,34.0,61.4964310343,96.7613,1000.0,96.8607505748,18.5417101113,91.4487116631,139.967028498,9.08922844687,24.6842105263
147.452,-104.449,4494,100.23,0.99979,282.464,91.556,4494,5.0,71.0,392.351,28.0,55.6251983557,96.4372,1000.0,96.3726209261,19.0204568236,91.5408592717,104.341828142,9.42243168744,29.6666666667
147.441,-106.803,4495,38.0037878788,0.999741,269.325,94.4132,4495,3.0,98.0,392.177,10.0,30.0435625131,98.7989,190.0,98.7883452516,23.8993131708,94.4109545572,23.5165154903,9.22923494629,32.1724137931
147.428,-105.579,4496,30.5902140673,0.999539,311.05,95.175,4496,3.0,83.0,391.986,9.0,24.9257860058,99.8475,277.0,99.6662933913,20.9051279594,95.1407803117,23.1542552733,9.77005162529,26.025
147.426,-100.42,4497,39.4488188976,0.999396,335.381,92.8697,4497,3.0,92.0,391.839,16.0,30.8018308139,98.1464,445.0,97.8620969109,21.4391724953,92.8535784643,31.9400789031,10.1875081524,28.4722222222
147.41,-96.6355,4498,16.5745033113,0.999603,311.58,89.903,4498,4.0,89.0,391.694,9.0,15.1482989457,95.4722,41.0,95.2052832451,17.718475527,89.8950257391,6.83432699068,9.78125947695,24.825
147.416,-91.1048,4499,32.5798045603,0.99979,307.2,85.1858,4499,5.0,76.0,391.538,9.0,26.7436581768,91.1516,147.0,90.9309503674,18.0859588256,85.172348982,19.1774496703,9.63516675857,25.641025641
147.426,-84.4388,4500,118.470588235,0.999844,328.026,80.4716,4500,5.0,134.0,391.354,79.0,68.9118785758,86.7832,219.0,86.4543177855,24.420824944,80.4417272805,21.9108290365,10.0451684223,30.5483870968
147.427,-74.7772,4501,40.4939271255,0.999235,359.686,73.182,4501,5.0,96.0,391.201,14.0,31.176729714,80.0285,233.0,79.9280615589,26.0476230788,73.1592769809,29.9546040401,10.5758747138,34.1935483871
147.426,-71.5882,4502,40.4516129032,0.999593,303.266,67.4348,4502,3.0,108.0,391.067,15.0,31.4200500839,74.4393,224.0,74.3975425503,20.5464030478,67.410646793,27.3018830849,9.67824237947,22.7209302326
147.433,-70.6341,4503,51.5773195876,0.999558,261.559,63.6283,4503,3.0,104.0,390.956,16.0,35.3317419824,70.0322,1000.0,69.8821101007,21.0490488837,63.6159929421,75.0781496693,9.07772602267,26.2564102564
147.446,-71.9526,4504,118.294117647,0.999492,259.871,63.6042,4504,3.0,95.0,390.844,19.0,52.0495781101,68.9396,1000.0,68.7055573079,18.8686963204,63.5830385968,166.266322403,9.21920340771,26.1578947368
147.454,-73.6643,4505,335.133333333,0.99979,254.575,63.524,4505,3.0,151.0,390.688,110.0,86.4860856791,68.2654,1000.0,68.0008602587,47.7812983199,63.5169574586,268.963781122,9.17336464569,55.0555555556
147.463,-74.4277,4506,192.849056604,0.999595,242.314,64.5696,4506,4.0,174.0,390.541,82.0,72.0097099049,69.2448,1000.0,69.0390610847,34.8814022399,64.5641116931,221.261085106,8.97451076484,32.4333333333
147.494,-70.5305,4507,105.774509804,0.999632,247.513,64.2357,4507,4.0,106.0,390.399,69.0,60.8963571672,69.0263,1000.0,68.8180591469,29.0470032028,64.2188322734,100.21642334,9.12897323124,37.5555555556
147.503,-60.9848,4508,128.679487179,0.999884,262.068,59.3616,4508,3.0,78.0,390.251,16.0,61.3705244451,64.6938,625.0,64.6484613967,14.4044576434,59.3511992712,115.52394508,9.4446921493,20.54
147.508,-57.0432,4509,793.692307692,0.999805,227.213,53.5305,4509,3.0,95.0,390.191,315.0,99.273328456,59.3581,1000.0,59.4465198923,23.2059352774,53.5221422871,274.050356017,8.66638447079,27.6111111111
147.501,-56.302,4510,578.777777778,0.999758,202.858,50.059,4510,9.0,102.0,390.079,125.0,95.704450124,55.8228,1000.0,55.975412097,19.4310461776,50.0498082313,322.334635564,8.32705175813,31.3666666667
147.504,-55.7447,4511,880.583333333,0.999658,169.934,48.6672,4511,3.0,103.0,389.949,301.0,99.4818184947,53.7298,1000.0,53.8035026224,23.7870179346,48.6660278878,235.877248561,8.10750400022,23.6666666667
147.509,-53.8705,4512,1000.0,0.999981,147.8,47.2617,4512,5.0,160.0,389.84,1000.0,99.9956828753,52.2207,1000.0,52.3205626702,35.5498718483,47.2645256727,0.0,7.71583170614,43.4545454545
147.504,-52.5425,4513,1000.0,0.999886,127.011,45.5219,4513,4.0,140.0,389.758,1000.0,99.9956828753,50.8629,1000.0,50.887011693,34.6531285669,45.5151202649,0.0,7.34234377878,42.8260869565
147.513,-51.5871,4514,79.5079365079,0.999781,127.084,45.4209,4514,4.0,71.0,389.663,62.0,54.810264877,50.8595,106.0,50.7985838025,19.2905417239,45.416942561,9.84059137446,7.22757059113,33.0
147.495,-50.302,4515,174.275862069,0.999929,119.572,44.2816,4515,3.0,143.0,389.564,69.0,72.0741273052,50.1033,1000.0,50.0773743473,29.7313070228,44.2699798289,175.199668664,6.8814868328,36.5555555556
147.483,-53.5603,4516,97.7614678899,0.999927,104.46,44.1502,4516,3.0,76.0,389.477,59.0,57.7516872777,49.9086,896.0,49.9415329554,24.8516880714,44.1518975489,88.5898599498,6.47602795371,39.44
147.477,-56.6263,4517,159.253968254,0.999797,100.925,46.6036,4517,6.0,114.0,389.378,66.0,64.0015392635,51.5593,1000.0,51.5930105277,25.2815151219,46.5978547423,198.879876663,6.2478392882,34.7407407407
147.471,-58.7522,4518,1000.0,0.999924,103.076,48.6629,4518,3.0,96.0,389.292,1000.0,99.9956828753,53.0896,1000.0,53.0349654121,25.7383885755,48.6565355792,0.0,6.25318987819,31.6666666667
147.468,-61.6214,4519,866.333333333,0.99988,96.6468,51.0673,4519,3.0,148.0,389.185,113.0,96.8349086749,54.7615,1000.0,54.7298350185,32.1728146111,51.0685991227,300.895422955,6.1172255048,51.9
147.482,-65.1836,4520,919.363636364,0.999978,89.2351,53.9866,4520,3.0,108.0,389.109,113.0,97.0760655724,56.9698,1000.0,56.8718888704,29.1234070724,53.9933861714,254.994571324,5.90846229003,36.4444444444
147.504,-67.6267,4521,1000.0,0.99987,90.0228,57.2039,4521,8.0,230.0,389.026,1000.0,99.9956828753,59.6369,1000.0,59.4837915711,57.1956278377,57.1997483777,0.0,5.83525612567,62.3125
147.509,-68.2333,4522,938.181818182,0.999927,98.1426,59.1298,4522,19.0,120.0,388.95,320.0,99.6314309094,61.371,1000.0,61.2296165047,29.2596064135,59.126214311,195.486255356,5.89690342122,56.4117647059
147.522,-65.166,4523,416.791666667,0.999882,116.781,59.125,4523,7.0,145.0,388.847,98.0,90.160460989,61.1289,1000.0,61.0189897239,31.6035865139,59.1136231883,286.675481333,6.20841788322,34.2903225806
147.519,-60.3424,4524,660.8125,0.999789,126.974,56.5938,4524,3.0,122.0,388.76,132.0,95.5853014027,58.7842,1000.0,58.609171311,30.9943008257,56.5870582528,335.612168051,6.5050222189,35.8214285714
147.504,-56.9588,4525,480.142857143,0.999715,111.041,53.4387,4525,3.0,73.0,388.666,104.0,88.8450450554,55.5711,1000.0,55.4335551101,20.0349392045,53.4277829564,351.829136793,6.18687452671,28.2058823529
147.453,-56.3481,4526,1000.0,0.99991,96.0377,50.8343,4526,4.0,141.0,388.562,1000.0,99.9956828753,52.9898,1000.0,52.9145022912,38.8708296653,50.8321685575,0.0,5.91174705311,45.4347826087
147.461,-58.6507,4527,1000.0,0.999922,76.55,50.697,4527,3.0,150.0,388.469,1000.0,99.9956828753,52.844,1000.0,52.7251087128,37.0191003821,50.6919445337,0.0,5.67959802287,34.0
147.455,-62.4406,4528,1000.0,0.99982,71.0364,52.697,4528,3.0,83.0,388.336,1000.0,99.9956828753,54.7833,1000.0,54.7055805953,22.7873146287,52.6968788134,0.0,5.59085629812,30.3636363636
147.462,-64.0839,4529,1000.0,0.999857,69.0232,54.7512,4529,5.0,150.0,388.226,1000.0,99.9956828753,56.7886,1000.0,56.6730806847,35.5451231861,54.7483861784,0.0,5.44936282002,42.8571428571
147.453,-64.9325,4530,1000.0,0.999723,65.7079,56.2537,4530,3.0,115.0,388.123,1000.0,99.9956828753,58.4249,1000.0,58.3534852073,29.8674076682,56.2568737591,0.0,5.24638362499,31.7714285714
147.451,-65.9813,4531,1000.0,0.999863,63.3785,57.6533,4531,3.0,122.0,388.044,1000.0,99.9956828753,59.8425,1000.0,59.7504542807,38.4604992167,57.6512450302,0.0,5.02123754128,47.3
147.441,-67.2569,4532,1000.0,0.999815,58.7096,58.6334,4532,4.0,130.0,387.958,1000.0,99.9956828753,61.0911,1000.0,60.9943410305,31.3605520514,58.6372635241,0.0,4.86196042427,38.1851851852
147.435,-68.5306,4533,264.526315789,0.999958,62.7468,59.9545,4533,3.0,132.0,387.875,56.0,60.1364866405,62.1633,1000.0,62.0135226433,28.8822873651,59.9488723267,379.883412644,4.93521799539,30.46875
147.42,-68.4133,4534,1000.0,0.999758,75.8992,60.6111,4534,3.0,106.0,387.778,1000.0,99.9956828753,62.3878,1000.0,62.2291147501,29.0639395187,60.6107547192,0.0,5.21156109206,31.2121212121
147.423,-70.1749,4535,917.454545455,0.999866,65.5954,61.3318,4535,3.0,164.0,387.72,92.0,96.3899134646,62.7374,1000.0,62.5837615167,30.2778939996,61.3359925778,261.031646858,5.01621792796,29.8823529412
147.432,-71.1147,4536,1000.0,0.999875,67.7636,62.3167,4536,4.0,148.0,387.644,1000.0,99.9956828753,63.5818,1000.0,63.464075859,34.4401805027,62.3176428052,0.0,5.0600851946,45.3181818182
147.445,-73.1252,4537,1000.0,0.999761,68.0927,63.9965,4537,3.0,156.0,387.584,1000.0,99.9956828753,65.197,1000.0,65.0945367753,43.9459611341,63.9965878235,0.0,5.0421240447,47.45
147.446,-73.8818,4538,916.545454545,0.999836,74.2721,65.231,4538,3.0,117.0,387.531,82.0,96.0086435065,66.3328,1000.0,66.2290792103,30.0173283288,65.2319815176,263.90644473,5.09415945768,41.2
147.459,-72.4474,4539,1000.0,0.999953,83.9002,65.1589,4539,3.0,122.0,387.477,1000.0,99.9956828753,66.2915,1000.0,66.140103526,30.1041000048,65.1568721459,0.0,5.32083604431,34.1379310345
147.458,-73.3988,4540,1000.0,0.999802,67.6641,64.9901,4540,5.0,109.0,387.458,1000.0,99.9956828753,66.0214,1000.0,65.8938089857,26.3274723904,64.990113227,0.0,4.97319055852,38.1111111111
147.457,-74.947,4541,1000.0,0.999862,70.2073,65.5934,4541,3.0,194.0,387.41,1000.0,99.9956828753,66.5111,1000.0,66.3020890872,41.6886400394,65.5949948529,0.0,5.05498673696,40.125
147.457,-77.4594,4542,1000.0,0.999751,64.062,67.432,4542,3.0,127.0,387.363,1000.0,99.9956828753,68.2318,1000.0,68.0513362305,25.1792553099,67.4376365048,0.0,4.86549457924,37.0714285714
147.462,-78.9883,4543,1000.0,0.999951,65.425,69.1091,4543,9.0,123.0,387.307,1000.0,99.9956828753,69.8156,1000.0,69.6335742817,26.5307896176,69.1101269784,0.0,4.86747593747,42.1739130435
147.478,-77.7894,4544,689.533333333,0.999879,77.8873,70.0124,4544,3.0,104.0,387.26,84.0,88.9575243456,70.6798,1000.0,70.5616092527,28.6923334708,70.0089325707,404.410000975,5.08352699926,38.5
147.476,-72.9625,4545,1000.0,0.999981,99.5525,68.1604,4545,4.0,115.0,387.173,1000.0,99.9956828753,68.882,1000.0,68.7309877998,32.2300736217,68.1608531229,0.0,5.58140632239,38.3448275862
147.509,-69.7802,4546,426.12,0.999896,87.281,64.7546,4546,3.0,181.0,387.133,108.0,91.7757391366,65.6135,1000.0,65.4870876933,43.2352818888,64.7563045899,272.562260043,5.41172802076,39.52
147.52,-68.5662,4547,359.357142857,0.999935,79.2892,62.6143,4547,7.0,119.0,387.095,84.0,87.1445688898,63.6677,1000.0,63.6013070724,28.5514885777,62.6102315794,260.232754923,5.26008625304,34.75
147.533,-65.8263,4548,544.8,0.999918,89.5427,60.3424,4548,5.0,153.0,387.067,132.0,94.2902000376,61.6444,1000.0,61.6514653518,38.5430451123,60.3361683244,299.317323254,5.50420852885,37.0714285714
147.519,-61.6445,4549,596.823529412,0.999797,99.4411,57.7605,4549,4.0,175.0,387.044,87.0,91.1539140072,59.3016,1000.0,59.257504402,29.2335778878,57.7642978242,365.11597437,5.73088227442,29.4705882353
147.524,-56.4094,4550,446.541666667,0.999628,102.655,53.5629,4550,2.0,119.0,387.016,87.0,86.6551811884,55.2445,1000.0,55.1814379717,26.781937209,53.5493504766,338.643492379,5.87558415787,26.1315789474
147.501,-52.6656,4551,880.666666667,0.999983,97.051,49.3441,4551,4.0,103.0,387.008,87.0,96.4875531545,51.0007,1000.0,50.9318793991,24.5967477525,49.3418507308,269.014972735,5.85318219916,30.75
147.499,-52.0894,4552,937.272727273,0.999867,81.7709,46.8545,4552,8.0,159.0,386.967,580.0,99.9638168052,48.3139,1000.0,48.2489854165,37.8805066576,46.8511974478,136.853664985,5.5980868328,36.7407407407
147.481,-52.4174,4553,788.384615385,0.999912,76.8034,45.7171,4553,5.0,107.0,386.929,77.0,89.9549638456,47.1236,1000.0,47.0809254252,33.0494417502,45.7111208571,386.367608624,5.61190285634,41.12
147.47,-52.942,4554,444.541666667,0.999909,75.2196,45.6967,4554,3.0,158.0,386.893,63.0,75.1882583217,47.1295,1000.0,47.1199985139,32.187249416,45.6969994322,434.866740045,5.59014519646,32.6551724138
147.464,-52.7677,4555,251.302325581,0.999816,71.0019,45.7128,4555,3.0,199.0,386.865,55.0,61.6469868966,47.0704,1000.0,47.0202378674,45.9325641949,45.7109647873,360.207791122,5.51186847374,49.9047619048
147.465,-52.6409,4556,115.08045977,0.999868,71.1142,45.8722,4556,4.0,62.0,386.812,54.0,53.6753844118,47.3824,1000.0,47.2601372409,18.0187570475,45.8682324504,194.543333139,5.50948061708,29.0294117647
147.478,-50.794,4557,671.375,0.999949,74.8433,45.0867,4557,3.0,239.0,386.765,73.0,87.6151119528,46.6664,1000.0,46.5663133425,48.0337562089,45.0847650817,425.750348649,5.55976888586,42.5909090909
147.473,-48.6655,4558,303.696969697,0.999872,76.7242,43.9342,4558,3.0,93.0,386.747,61.0,65.9801221096,45.5312,1000.0,45.4253937026,26.5067136278,43.9329911522,394.147064143,5.51237847996,36.4642857143
147.479,-46.7648,4559,741.142857143,0.999999,74.5337,42.0721,4559,6.0,87.0,386.725,80.0,88.8495233794,43.8563,1000.0,43.7850283792,22.9024171226,42.0719203249,409.312813862,5.52815609098,38.3076923077
147.479,-46.9973,4560,774.538461538,0.999998,71.5053,40.9324,4560,6.0,132.0,386.723,88.0,90.8658033944,42.8616,1000.0,42.795611862,29.3280042952,40.931888134,377.649128035,5.52093944102,33.15625
147.479,-46.5065,4561,456.130434783,0.999708,76.6927,40.5179,4561,3.0,138.0,386.702,65.0,76.0690163896,42.2572,1000.0,42.1866950696,31.0206481597,40.5171043508,433.434645226,5.59429741979,34.0714285714
147.477,-47.1017,4562,401.32,0.999903,70.1825,40.2839,4562,6.0,89.0,386.654,64.0,71.5021795412,41.8328,1000.0,41.6995474628,24.2616043554,40.2863708197,427.350228267,5.48319089131,35.8275862069
147.486,-47.9749,4563,231.733333333,0.99971,68.5515,40.7688,4563,3.0,129.0,386.617,64.0,63.5631792681,42.116,1000.0,42.0213298609,25.1196950962,40.7688369525,325.683104328,5.44855066479,30.696969697
147.495,-48.0146,4564,689.4,0.999924,70.4958,41.0637,4564,2.0,129.0,386.592,75.0,87.7565994801,42.3127,1000.0,42.1907273996,25.6104197274,41.0615930463,413.102699096,5.52270434741,27.5588235294
147.484,-47.6444,4565,729.933333333,0.999766,72.1638,40.981,4565,3.0,120.0,386.541,65.0,87.64680808,42.2631,1000.0,42.1582438792,28.7851852288,40.979425169,403.476140008,5.50126855622,32.8387096774
147.483,-49.9267,4566,700.866666667,0.999986,63.449,41.5596,4566,5.0,107.0,386.548,66.0,87.3511250974,42.8968,1000.0,42.7506158045,28.5588865329,41.5633245387,423.544545735,5.31183089037,34.7
147.489,-52.6189,4567,628.875,0.999961,65.3767,43.6846,4567,3.0,86.0,386.502,69.0,82.6944134174,44.9193,1000.0,44.8166169956,26.4240999068,43.682195226,434.88933578,5.38448437483,33.7931034483
147.501,-53.4562,4568,56.0223463687,0.999917,70.3493,44.8703,4568,5.0,126.0,386.525,4.0,35.7866028959,46.0195,486.0,45.8920397474,25.2697942216,44.8736104784,60.491095915,5.40980144732,31.25
147.497,-50.0764,4569,263.947368421,0.999966,91.9439,44.8456,4569,3.0,134.0,386.482,68.0,72.2805718354,46.0244,1000.0,45.8017131206,27.8456789455,44.8431246896,280.720402889,5.84489811246,31.15625
147.494,-47.3464,4570,333.866666667,0.999992,82.2169,42.726,4570,3.0,127.0,386.5,69.0,74.0319248997,43.9244,1000.0,43.7804392882,32.6816963829,42.7294163597,357.870715327,5.61590714932,37.4074074074
147.482,-46.4837,4571,352.870967742,0.999844,74.1958,40.8462,4571,3.0,103.0,386.489,58.0,68.6017190254,42.0885,1000.0,42.01108644,25.9710877428,40.8450975644,408.972571202,5.42997879932,32.2258064516
147.465,-48.533,4572,693.466666667,0.999909,67.1862,40.8365,4572,3.0,144.0,386.51,69.0,85.0647689742,42.1705,1000.0,42.0344301301,29.8733035689,40.8342431481,433.54213431,5.4055837303,36.7407407407
147.459,-54.0107,4573,1000.0,0.999804,57.095,43.0933,4573,5.0,113.0,386.504,1000.0,99.9956828753,44.4028,1000.0,44.3043152014,24.6159366252,43.0982136346,0.0,5.2284835566,31.84375
147.465,-59.1265,4574,917.272727273,0.99978,57.4866,47.0594,4574,3.0,138.0,386.494,90.0,96.3166937713,48.3532,1000.0,48.2199217357,42.9040106777,47.0595293932,261.606606432,5.25437056798,45.1363636364
147.471,-62.96,4575,1000.0,0.999935,58.3587,51.0848,4575,4.0,124.0,386.506,1000.0,99.9956828753,52.2161,1000.0,52.0827162608,30.6407132062,51.0842047812,0.0,5.19740936326,37.3181818182
147.474,-65.7415,4576,917.272727273,0.999735,57.7546,54.5718,4576,5.0,195.0,386.482,90.0,96.3166937713,55.5334,1000.0,55.3661354622,46.379655941,54.5784329985,261.606606432,5.05806820219,45.6538461538
147.476,-67.0802,4577,914.545454545,0.999881,64.652,57.4415,4577,4.0,153.0,386.461,60.0,95.0219240467,58.3443,1000.0,58.1393285527,31.543034258,57.4469081939,270.231000051,5.09465200042,35.4642857143
147.479,-67.5371,4578,1000.0,0.999815,65.9657,58.7565,4578,3.0,226.0,386.416,1000.0,99.9956828753,59.6063,1000.0,59.4146668483,42.6709752663,58.7593848373,0.0,5.04939670816,38.2692307692
147.483,-65.8104,4579,33.9066666667,0.999848,73.9137,59.2615,4579,3.0,77.0,386.414,4.0,22.4119185417,60.0716,493.0,59.9135673744,18.8775760954,59.2585150576,54.724747195,5.13738863986,24.3170731707
147.526,-57.1799,4580,44.1453744493,0.999475,143.505,55.8607,4580,4.0,63.0,386.386,4.0,30.7261593251,56.7802,178.0,56.5841158333,18.2578483592,55.8574703317,42.0484408425,6.40726281479,21.7234042553
147.54,-50.3798,4581,83.4918032787,0.999923,145.921,50.1172,4581,2.0,93.0,386.371,32.0,54.1627111191,51.0738,195.0,50.835192686,17.3784244737,50.1041197589,36.8535528687,6.61745127696,23.5476190476
147.535,-47.1304,4582,173.206896552,0.99988,95.0092,45.0949,4582,3.0,73.0,386.393,52.0,67.9065576023,46.0567,1000.0,45.917561206,18.4359512236,45.0978223122,190.814837005,5.74889831529,22.4545454545
147.528,-50.0907,4583,240.0,0.999834,62.4457,43.7767,4583,4.0,135.0,386.387,55.0,76.0341513546,44.7969,1000.0,44.6650873936,32.3330878734,43.7731938219,208.143723239,5.06096134835,35.0
147.522,-52.2236,4584,255.25,0.99994,64.596,44.1847,4584,3.0,66.0,386.392,52.0,77.1433254501,45.3045,1000.0,45.148270998,18.7901403667,44.1901427385,225.371887111,5.19874653191,26.075
147.501,-54.3024,4585,849.0,0.99994,63.3164,45.6872,4585,2.0,143.0,386.351,66.0,95.5789399913,46.71,1000.0,46.5401567517,34.9661713102,45.6816912829,291.793877021,5.16644997605,37.5384615385
147.496,-56.4247,4586,970.545454545,0.999838,64.9121,47.6824,4586,4.0,150.0,386.3,758.0,99.9911053193,48.6793,1000.0,48.4832375966,37.6974057463,47.6822344399,71.1877972643,5.17751944711,40.16
147.497,-59.014,4587,1000.0,0.999739,57.2303,50.1052,4587,3.0,93.0,386.282,1000.0,99.9956828753,51.0057,1000.0,50.8535454308,25.6026993969,50.109094176,0.0,4.85289583866,30.1379310345
147.517,-59.4397,4588,204.64,0.999784,65.0661,52.0044,4588,3.0,148.0,386.228,53.0,70.6328108674,52.8429,1000.0,52.6747776487,28.831538023,52.006889517,228.833018597,4.95194939809,27.756097561
147.515,-58.0455,4589,63.8280254777,0.999667,76.7324,52.3164,4589,3.0,72.0,386.193,30.0,46.0831126901,53.2367,138.0,53.039165305,17.3190654986,52.3189065158,23.066555143,5.17876903144,24.4146341463
147.512,-57.1378,4590,613.411764706,0.999749,79.1287,51.9238,4590,3.0,137.0,386.192,61.0,85.4677904124,52.7912,1000.0,52.6598225737,25.3029642532,51.9167309705,392.187538996,5.24196127057,28.6
