AveragePolicySurr,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,AverageEsReturn,AverageY,AverageAction,MinReturn,AverageAbsY,AverageAbsQYDiff,AverageQ,MaxReturn,Iteration,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsQ,Epoch,QFunRegParamNorm,MinEsReturn
-992.304,5372.55,144.441537399,128.071,35.5753964669,950.741647618,0.751179,252.903925662,951.295920481,27.5541661075,950.773,411.111625266,1439,23.1085895945,259.350537127,313.10654923,57.5972882188,952.817,1439,377.392,5.31108569716
-992.911,5734.64,144.147420925,128.085,28.2636634441,950.826418005,0.741922,306.6700618,951.346013282,28.4304350394,950.775,363.368242284,1440,13.969639176,248.900432115,329.988204003,43.1849799842,952.739,1440,377.593,5.24682346781
-991.688,5329.4,136.574479635,128.132,22.3424178042,951.763443472,0.735598,174.53127847,952.35680453,27.5244143175,951.717,481.573672665,1441,72.5274735897,126.241568687,294.56910956,26.6958545487,953.659,1441,377.715,5.2105075076
-994.691,5924.33,152.012494504,128.178,24.8535504825,952.384622165,0.749114,175.452984891,952.932059296,28.7506182966,952.374,1136.90637316,1442,212.465109262,122.377597729,412.356226014,26.3481580136,954.428,1442,377.925,5.08715612317
-993.76,5724.09,177.96307543,128.2,30.8477306041,950.741009744,0.770331,318.928234697,951.291307546,28.4370393676,950.691,2231.95002224,1443,449.58371538,228.268098878,1020.41079263,41.4621330778,952.68,1443,378.151,5.53610855216
-995.009,5623.95,164.118168071,128.195,33.7358353582,953.370100781,0.768047,592.327686906,953.93473029,27.5856537151,953.379,2105.09315563,1444,467.175085794,191.935897701,1307.61782979,39.6197806323,955.529,1444,378.337,5.0797218626
-997.854,5459.22,179.175266502,128.214,20.8186248774,955.499650592,0.782372,487.930230174,956.048115901,27.4503526311,955.421,2322.96710365,1445,442.549080984,117.842666713,1048.46959939,22.6414700893,957.32,1445,378.516,5.22108535148
-996.068,5823.6,167.346911986,128.217,26.4050183433,953.325750021,0.821936,276.680544427,953.820011388,28.1776188991,953.298,1922.10632171,1446,404.033312059,132.618707117,852.644420508,25.7914439563,955.258,1446,378.743,5.14771626841
-999.684,5427.61,168.672159157,128.234,22.2884016368,957.676195246,0.801831,283.115734243,958.162459074,27.4956098576,957.727,2111.19009157,1447,603.247943198,233.796898805,829.718275697,38.6039618695,959.638,1447,378.955,5.23601773152
-999.274,5773.52,181.59761954,128.264,23.4386242937,956.172435275,0.772293,738.778338781,956.764913809,28.1779933313,956.116,2752.07068406,1448,630.768459023,188.06056216,1689.65216963,30.164529448,958.248,1448,379.143,4.97210737113
-1001.5,5526.77,191.660803287,128.317,41.9081394649,959.494157083,0.760386,619.564226344,959.957600574,27.4918302732,959.55,2031.52629657,1449,402.79626686,253.703547689,1270.45743015,55.2802491876,961.53,1449,379.331,5.16715046222
-1001.01,5608.12,184.839652668,128.336,30.231759962,958.819134744,0.766838,695.794952076,959.312029346,27.6567456164,958.821,2008.13004813,1450,445.471330822,185.463611,1530.68365508,44.2777534595,960.865,1450,379.506,5.28247795904
-1002.6,5769.56,210.952570805,128.363,20.4641677801,960.386742607,0.758114,479.384572709,960.957076113,27.9926649406,960.377,2975.97327123,1451,531.129205837,119.69532286,1170.39491865,22.3696109515,962.427,1451,379.653,5.14274801258
-1003.04,5619.17,207.093609239,128.373,32.4219190367,961.955873527,0.767064,507.676093015,962.506006475,27.6864854292,961.924,2107.52824713,1452,469.014566344,221.387836707,1268.65645923,45.2055264805,963.977,1452,379.802,5.04186608491
-1003.99,5713.15,196.357518678,128.386,45.0697168879,961.169041634,0.771771,419.679795837,961.70402896,28.3781848387,961.086,1957.01883689,1453,401.872550043,339.301842688,886.60174959,73.7881514692,963.217,1453,379.997,5.00240158198
-1006.15,6105.4,180.477639241,128.418,44.4340396151,963.578182105,0.794272,265.298072568,964.119356563,29.1553746864,963.581,2410.86159991,1454,429.648750041,275.903630364,629.064376767,64.1407669034,965.508,1454,380.196,5.30850579948
-1004.59,5615.89,189.873658426,128.402,35.0089722047,962.965350558,0.771768,238.826544874,963.478775267,28.3093704749,962.9,1903.90124259,1455,320.880893546,284.949356376,813.506371186,60.2522408423,964.91,1455,380.412,5.31515594068
-1008.47,5718.69,166.438642233,128.434,32.4484618295,965.408091039,0.749156,283.233230589,965.99947786,28.3781706922,965.409,1510.28051213,1456,332.410907252,196.374002187,508.512459365,44.1606003379,967.505,1456,380.6,4.94474529478
-1010.2,5681.41,187.499790357,128.448,39.8721761508,967.143744838,0.755795,301.285785859,967.843602411,28.1469521357,967.131,1787.22257881,1457,332.108221435,279.316800159,664.448892668,57.5945522659,969.208,1457,380.832,5.41972068485
-1009.45,5895.79,171.274194695,128.532,22.6721710987,966.569630904,0.795856,175.290022915,967.355996742,28.5804262457,966.453,1519.74846785,1458,336.608806968,139.07089968,558.538317495,30.7250285637,968.729,1458,380.985,5.23962289919
-1013.45,5741.33,209.316591809,128.566,38.7084954009,970.233880984,0.785675,263.914020673,970.925406978,28.1787841169,970.299,1746.23353875,1459,291.416059195,163.002182319,899.381787834,46.7281032068,972.472,1459,381.142,5.13476282423
-1012.45,5963.24,204.131393742,128.626,66.1309356797,969.355828371,0.766452,500.46998695,970.004711594,29.0501733158,969.299,2400.41776963,1460,357.482721763,377.407160181,788.310851765,108.821575768,971.464,1460,381.3,5.00609976758
-1013.27,5882.06,191.740029956,128.605,20.8509611574,969.326665921,0.777134,292.949706534,969.944441249,29.1618512886,969.294,1384.63658222,1461,278.533076606,196.280319882,808.071438614,36.9219395311,971.557,1461,381.475,5.08955955372
-1016.24,6200.23,203.333740905,128.629,29.4725637222,972.326842992,0.75925,256.092113291,972.996122077,29.31148437,972.376,2227.51919325,1462,514.362401797,232.75963216,1064.9254484,48.3452269009,974.567,1462,381.671,4.85788859696
-1016.78,5896.49,215.77940694,128.672,35.2394415232,972.469174857,0.774462,474.797699714,973.141492165,28.9364469857,972.453,1272.07721862,1463,195.782433374,243.669929761,685.067110981,50.5209698305,974.681,1463,381.94,5.50829190569
-1018.5,5943.46,158.237031877,128.681,29.7852913033,974.727426721,0.766365,260.851193754,975.422965629,28.8331683966,974.643,1105.3058615,1464,190.846419847,216.181839646,400.061554418,44.7364830525,976.849,1464,382.148,5.1349355416
-1021.9,5931.52,194.128528089,128.703,30.3376671332,977.735520044,0.763544,265.401408524,978.420963492,28.7087343025,977.727,1786.76549228,1465,444.732062956,237.998088375,925.751376296,46.2065344108,979.989,1465,382.38,4.01645452386
-1024.43,5864.96,162.590954811,128.704,19.6802194048,980.354215208,0.748421,327.055719189,981.071053089,28.6256486546,980.31,1695.3735871,1466,425.038734252,122.797258442,592.957331987,22.0804273214,982.561,1466,382.532,5.30971710045
-1024.38,6188.44,169.126274205,128.755,35.5859873719,978.889797005,0.769411,232.518761698,979.598284411,29.4312381479,978.87,733.819937532,1467,131.527079513,330.888955805,469.682597422,55.5612863206,981.154,1467,382.72,5.1130756319
-1027.98,5692.86,184.617878004,128.734,32.5267276132,982.842724372,0.757913,475.780846403,983.538366669,28.6879834292,982.817,1384.23164012,1468,214.109992379,361.111488029,793.793205952,57.9204976029,985.058,1468,382.925,5.56438960932
-1029.18,5866.13,150.918918773,128.796,40.1159429115,984.308732724,0.759943,331.354502691,984.980069736,29.0875843216,984.271,588.264728482,1469,32.1303294315,455.46445986,360.450292387,81.6213009146,986.529,1469,383.115,5.26248444731
-1030.67,6225.04,160.671859519,128.792,22.7693339153,985.651768272,0.76269,248.256033116,986.388397182,29.6157639553,985.568,1590.15013826,1470,321.95029884,177.705868939,471.30117587,34.1428524786,987.841,1470,383.34,5.38518279317
-1032.49,6190.12,189.610684665,128.76,24.3907814353,987.266178407,0.748025,260.895674944,988.027397995,29.3904824169,987.334,1403.69927723,1471,208.523188547,154.451439917,601.947260978,31.8683651765,989.59,1471,383.523,4.46068158693
-1033.77,6054.95,203.201252773,128.784,25.7201559157,989.647502678,0.737631,509.408123337,990.401699596,29.2604560016,989.591,2008.06631046,1472,353.349014072,254.405973913,864.734394323,38.573110241,991.771,1472,383.765,5.14049152994
-1036.06,6117.93,206.547118962,128.819,35.1428656799,990.62985383,0.769058,490.949781684,991.352878613,29.3591079672,990.512,1900.31941449,1473,356.573519388,400.625940375,797.975648965,67.8058086905,992.761,1473,383.956,4.98408430285
-1035.95,6245.19,172.643083624,128.832,29.698278518,991.594758988,0.699322,240.996531472,992.329618966,29.3924645414,991.691,2210.64524682,1474,280.043320763,381.617676826,535.379434354,55.8629431154,993.938,1474,384.201,5.31842636872
-1039.54,6188.11,172.344504441,128.896,33.931590925,993.878019301,0.747544,253.020209912,994.491016895,29.4198943619,993.884,928.989283441,1475,154.657082281,176.948927097,501.167084703,33.9718222908,996.065,1475,384.376,5.0409563672
-1039.81,5931.28,153.52634347,128.94,27.514158672,994.644637844,0.761257,224.639367134,995.371633243,28.8886063539,994.578,591.460525485,1476,71.7707283039,363.537217233,384.256791939,53.974939471,996.765,1476,384.584,5.21229541575
-1038.77,5834.99,164.213082956,128.939,25.9030424322,995.240268157,0.750982,217.723835869,995.998035475,28.6983453021,995.125,1272.08221558,1477,315.694127872,200.110761989,544.300157383,40.3421174787,997.526,1477,384.739,4.92538042792
-1039.29,6010.73,161.410942525,128.973,33.7628875131,994.08603333,0.749664,257.090771059,994.970712232,29.2108483854,994.136,672.1626199,1478,109.069893545,168.196985561,469.093824916,37.0268850093,996.67,1478,384.962,5.29549038304
-1042.76,6259.37,146.002191695,128.989,27.1060982115,997.130169696,0.739932,234.870856884,997.849796349,29.4949261145,997.039,590.063201223,1479,63.1925335316,161.751758623,328.795996833,32.024041105,999.24,1479,385.125,5.09206378069
-1043.06,6172.45,155.91032313,128.993,35.1541865473,998.275148298,0.733249,259.807957272,998.990506471,29.3165581663,998.298,656.324040937,1480,94.9092015374,258.330679771,378.308761112,55.27430024,1000.57,1480,385.31,4.92337511511
-1046.63,6105.93,145.387995484,129.031,22.0261301072,1000.91063311,0.69226,245.799820406,1001.57528981,29.321497754,1000.82,534.389400214,1481,62.0894695603,135.740274817,392.137816179,24.0101040388,1003.14,1481,385.544,4.91486498158
-1046.2,6508.74,157.020599152,129.084,25.1211740047,999.816530177,0.794182,202.979120797,1000.54025125,30.0184740061,999.819,801.284178387,1482,131.611391485,137.784017402,404.826626306,28.8579624242,1002.06,1482,385.76,2.97328925761
-1047.34,6274.1,148.466246632,129.146,24.2808189124,1002.61695566,0.723463,208.613631996,1003.26476535,29.495110788,1002.56,524.06054249,1483,68.9526021608,99.3620563261,331.591250601,24.4216178534,1004.77,1483,385.936,5.04028549052
-1048.03,6218.57,171.115165219,129.182,34.626078299,1002.53256101,0.780797,271.792601947,1003.29553306,29.6384985309,1002.53,722.684853005,1484,96.0211580768,223.273711975,505.564205515,55.7236145193,1004.84,1484,386.132,4.54690310715
-1052.06,5929.79,133.280736792,129.212,40.8482970611,1007.43800897,0.681805,244.686313027,1008.11989498,28.8926010085,1007.4,540.330141538,1485,45.4986356505,291.297972235,315.845676687,56.612393392,1009.76,1485,386.3,5.18118791072
-1051.11,6283.9,154.535808478,129.238,37.9079486099,1005.38612831,0.764505,252.493382617,1005.94906902,29.8251038866,1005.35,1389.94037891,1486,221.241332705,266.359704265,458.696784693,54.352536604,1007.62,1486,386.504,6.01188691724
-1054.72,6025.78,155.826116837,129.265,26.6050183741,1008.42186311,0.737781,265.750988311,1009.03047956,29.4504957323,1008.32,781.686183906,1487,123.746246354,191.146102232,458.894656952,38.7933342547,1010.63,1487,386.643,4.95773248135
-1056.52,6727.64,173.702270688,129.28,29.1493058481,1009.31139698,0.772964,266.81340788,1009.90649141,30.6535170587,1009.3,2065.96761418,1488,339.291877432,144.458002258,658.093715253,35.5617047375,1011.55,1488,386.878,4.73859503341
-1059.23,6686.39,153.900001074,129.276,28.2026095092,1012.87089886,0.749136,259.009272216,1013.51306224,30.7375573952,1012.82,1097.32350033,1489,195.027128097,270.139489124,484.831709762,46.0963828051,1015.08,1489,387.054,5.0147356406
-1061.35,6621.21,143.820037916,129.288,23.2086507559,1016.37243344,0.748908,202.400917417,1017.08243834,30.3451372122,1016.32,479.08647529,1490,63.4511910841,221.452979953,377.848892725,41.7634095919,1018.69,1490,387.195,4.5649403528
-1059.96,6678.82,172.449141379,129.334,26.5403552478,1013.5691284,0.721913,244.045898949,1014.2538519,30.4870567583,1013.55,1075.942259,1491,199.114483553,310.348275372,533.600967207,50.8508509539,1016.01,1491,387.382,4.96858139707
-1061.46,6663.6,98.520984551,129.343,23.3306564393,1015.8603744,0.739015,87.3135601605,1016.58180851,30.6042711788,1015.85,2045.43993353,1492,244.868859596,171.313880692,219.082958901,29.2072692658,1018.31,1492,387.541,4.26286521061
-1062.3,6647.93,193.810928844,129.423,47.7296362364,1016.49158083,0.742782,262.55605053,1017.22638902,30.3844767238,1016.5,2967.19305126,1493,798.980599163,276.624210212,1269.877977,63.5451573777,1018.82,1493,387.709,5.39653995105
-1064.36,6316.07,193.195343662,129.455,30.3018390347,1017.75955516,0.769978,188.344162011,1018.62031754,29.4096370706,1017.79,1135.74571674,1494,195.261694736,435.456686894,748.868164258,66.1733003018,1020.18,1494,387.93,4.9994431225
-1063.64,6806.23,185.073958362,129.483,25.6078764784,1017.41825234,0.780227,403.051998313,1018.17883982,30.7044429351,1017.31,2341.9905257,1495,520.099510227,212.188906408,1052.13450218,45.7910232978,1019.7,1495,388.106,4.80214380008
-1065.1,6593.05,210.466339324,129.514,28.3066540962,1019.12868493,0.759377,333.948576071,1019.75549286,30.1403667831,1019.1,2041.87066821,1496,385.677451797,159.675540698,977.747689993,38.6082280916,1021.4,1496,388.302,5.0574114712
-1064.8,6238.33,198.754010328,129.535,31.9106187207,1018.41772203,0.768965,333.368674174,1019.09776322,29.7815037041,1018.45,2053.08731869,1497,384.968795125,210.682230866,883.089928753,47.9802317334,1020.78,1497,388.493,5.22912374738
-1066.41,6611.98,197.793420461,129.531,39.8794992839,1019.90451913,0.768628,349.736578978,1020.60115695,30.707361222,1019.84,1348.35388777,1498,212.339224773,241.59932336,798.510309796,60.5914086211,1022.23,1498,388.649,4.92585456526
-1069.76,6330.78,181.127725312,129.564,36.3277606258,1021.65659876,0.781405,284.796169986,1022.29779191,30.1877440944,1021.68,1725.77872181,1499,302.293702277,210.632087899,638.33160837,49.9801216688,1023.93,1499,388.903,4.8096533883
-1070.14,6899.83,168.687079628,129.571,26.7898686727,1023.80455524,0.801869,186.439813422,1024.44754187,30.9274308649,1023.75,859.59962585,1500,115.789923096,127.42397071,428.65724755,31.8475456246,1026.1,1500,389.123,4.67884300097
-1069.97,6221.62,188.672028557,129.587,48.9237052255,1024.03959207,0.788037,260.530510061,1024.74665377,29.746412994,1024.03,1517.40499364,1501,259.89848197,475.73045629,674.009369103,94.2756286574,1026.58,1501,389.272,5.10343702928
-1072.35,6461.54,202.156868023,129.614,28.5035182708,1026.13484245,0.775054,300.786578902,1026.89287111,30.3234644029,1026.1,2259.76623943,1502,559.144051749,349.975222805,1067.66363134,61.3612350973,1028.46,1502,389.427,4.89259517603
-1072.77,6877.99,158.570174069,129.645,29.1938748158,1025.59122136,0.819747,204.453452258,1026.28954515,30.9350640371,1025.5,1011.78743713,1503,115.927683683,246.087173793,368.179957555,41.5653856439,1027.82,1503,389.631,5.12960002574
-1074.02,6811.85,205.223824111,129.632,27.3962726445,1027.47398479,0.741745,279.067735616,1028.28590976,31.1762462583,1027.57,1937.18855034,1504,347.340957183,139.428113898,776.073541814,36.554644839,1029.99,1504,389.853,4.76919209664
-1074.88,6755.29,195.578973721,129.678,24.5126001655,1027.89069287,0.75057,539.101592141,1028.74422555,31.187346851,1027.85,2383.85926932,1505,463.954586027,239.703737617,1046.2321635,38.4919844204,1030.28,1505,390.019,4.87459852845
-1077.69,6570.85,163.165058921,129.699,33.4124510214,1030.32980446,0.747511,88.183824753,1031.27214117,30.5775543346,1030.24,1670.02236742,1506,422.675574125,200.309015986,753.112571305,47.1361288682,1032.67,1506,390.239,4.6955892866
-1079.73,6776.87,152.946394767,129.764,21.5134043778,1031.33809507,0.827087,262.144464456,1032.20085843,31.4028363595,1031.2,2340.81952416,1507,263.796025791,169.953356868,381.902636936,29.2511053176,1033.76,1507,390.446,5.38617149541
-1081.33,6752.4,196.679042062,129.77,26.238783132,1033.93850055,0.778272,602.726068847,1034.78397095,30.7274150302,1034.07,1536.59345506,1508,269.18760046,162.139016874,958.758611292,34.7317170325,1036.46,1508,390.688,4.4903291707
-1081.78,6655.07,205.204981267,129.789,31.3519481374,1033.64366933,0.745417,797.734645823,1034.49154092,30.1965942252,1033.56,2856.47549171,1509,453.528750079,336.169792405,1198.87018962,53.8470080349,1036.09,1509,390.889,5.15804837836
