AverageAction,StdReturn,MaxReturn,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,MaxEsReturn,AverageReturn,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,AverageAbsY,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageY,AverageQLoss,MinReturn,AveragePolicySurr
0.999933,679.390680277,2637.20588411,435.988,37.4391,415.682751665,1321.51422211,1535.04447469,433.689738734,105.592675495,1.24487127787,4336,37.4252897197,4336,252.01836564,439.734,37.3776,37.3786174142,6.28859,103.197736313,-37.6658
0.999978,1665.52244033,4590.22029661,436.04,37.3667,264.02033243,770.576359016,1690.58807275,347.073917492,26.5552225096,1.23646009674,4337,37.3531810406,4337,180.893135042,439.784,37.3169,37.317292702,6.42731,83.5478720318,-37.5902
0.999988,1015.87776564,4058.62321951,436.005,37.4124,462.083068824,1245.51320704,613.16484043,459.260638777,-1.59668241658,1.21121446571,4338,37.3986167673,4338,118.126982677,439.795,37.3592,37.3612738061,5.56316,79.5260253729,-37.654
0.999968,1436.89072628,4830.54236709,436.116,37.3181,666.07856236,1883.56061201,1652.08523298,595.049787542,4.52806333601,1.22867442269,4339,37.3105273344,4339,226.251286539,439.82,37.2725,37.2753167542,5.67565,105.753810762,-37.5715
0.999977,861.07029484,3638.97779643,436.173,37.2812,339.850379261,959.992649023,1693.31871506,322.79497538,54.5811138881,1.20849351751,4340,37.2661100276,4340,260.346887881,439.874,37.2317,37.2323701769,5.80214,120.993953205,-37.521
0.999963,1155.973996,3721.85568493,436.2,37.2191,562.649563346,1768.48974559,1798.40960238,1026.54396867,406.574805574,1.21055166381,4341,37.2078436476,4341,243.253676873,439.916,37.1655,37.1688135467,5.47966,95.6192982043,-37.4695
0.99995,1203.70209557,4363.70904858,436.207,37.2595,327.78402354,1112.81128398,2368.01031401,586.314428161,226.195248609,1.19311087801,4342,37.2482568611,4342,284.969745316,439.975,37.2093,37.2110446267,5.42709,777.542270448,-37.5252
0.999935,1269.69158431,4597.26141569,436.303,37.2728,318.456867737,1100.77429419,2025.59650305,373.245457828,50.8481034842,1.21078902884,4343,37.269307615,4343,275.089411313,440.011,37.2212,37.227207839,5.65909,100.420452439,-37.5327
0.999964,1218.87533679,3844.18725132,436.341,37.3803,258.769509557,818.733562419,1309.76823419,346.779248497,33.4510639421,1.18526218553,4344,37.3649282555,4344,222.396852833,440.068,37.3296,37.3310823276,5.22889,120.085673538,-37.6397
0.999987,1207.82982898,3508.77081383,436.36,37.1979,378.138490242,1240.53949171,1157.07390727,419.544308001,15.2461802587,1.222250947,4345,37.1878756531,4345,183.344834688,440.139,37.1352,37.1392020621,5.74107,89.8387820215,-37.444
0.999929,617.524160221,3359.61729851,436.419,37.2799,356.383746505,992.931773286,786.861364639,467.205923337,15.8945277575,1.20095471976,4346,37.2625885808,4346,233.761310964,440.176,37.2188,37.2205032735,5.3391,117.377813125,-37.5332
0.99995,824.808625036,3061.17426889,436.449,37.1898,349.663009471,996.791982681,1226.41394289,412.998028024,-6.88017362111,1.23040111326,4347,37.1842848464,4347,267.237425818,440.222,37.1173,37.1226465638,5.80434,309.658135579,-37.4263
0.99996,642.55590154,3561.11289953,436.43,37.2394,347.202753269,1171.52040722,885.147845463,295.982165028,24.0485030185,1.22606714628,4348,37.2290504037,4348,239.659097062,440.263,37.1728,37.175005228,5.75726,295.12971869,-37.4774
0.999975,954.802158079,3492.22118756,436.506,37.1344,169.899770254,607.303901954,1330.8005334,290.739239841,70.9401922461,1.22320202631,4349,37.1267888824,4349,248.602842115,440.341,37.0649,37.067844478,5.75921,299.075688353,-37.3648
0.999892,1122.76646599,3325.82043024,436.509,37.2026,554.284193434,1490.08778663,1542.89827152,713.596632739,232.385650479,1.22303027022,4350,37.1997302852,4350,228.911051534,440.42,37.1237,37.1270105893,5.52957,248.00755361,-37.4216
0.999947,858.972054429,3305.74688415,436.552,37.2059,230.211829829,968.771242326,1437.33799707,521.563680003,270.791981957,1.23830710865,4351,37.2018096137,4351,243.320923419,440.449,37.1237,37.1280822921,5.93247,276.890662296,-37.4316
0.999923,986.163791192,3421.28207241,436.606,37.1732,353.855988249,1103.070696,1309.10604871,425.518969733,65.6060487962,1.22953259762,4352,37.1594128364,4352,237.967657947,440.496,37.0883,37.0902350067,5.75805,264.970029594,-37.3949
0.999966,953.972634062,3923.51193716,436.643,37.0853,366.698101749,1308.53727357,1967.84281706,489.47601475,79.0404748304,1.24421970285,4353,37.0795869548,4353,266.722493397,440.55,37.0018,37.0070406158,6.23536,717.096132439,-37.3153
0.999948,715.680465473,3428.37501369,436.616,37.1084,974.043300211,2361.18523601,1017.61575789,678.034986014,11.8202808882,1.23396162937,4354,37.0923000947,4354,217.308440921,440.609,37.0307,37.0289398262,5.7854,165.884681918,-37.338
0.999946,257.320941808,1482.1668273,436.652,37.0081,229.555723045,721.504317518,274.150168585,444.048282207,158.656548341,1.25735593523,4355,37.0032221284,4355,123.073665047,440.648,36.9236,36.9295398677,5.93999,121.522475889,-37.2287
0.999976,375.503198844,2312.95896839,436.707,37.0126,273.712205358,790.879461018,504.603566491,448.2970466,120.947735984,1.24605284327,4356,37.0044648642,4356,175.732906571,440.73,36.9318,36.9344210369,5.92714,119.601986617,-37.2482
0.999893,295.705685377,1610.48374275,436.737,37.0288,164.368598948,505.717435934,606.289010152,333.123153143,0.0879682028348,1.25165719855,4357,37.0161631068,4357,196.86837532,440.792,36.9507,36.9521280702,6.05059,148.581769281,-37.2526
0.999981,1090.58133432,4512.45778092,436.82,37.0368,733.645045767,1961.77909603,1532.98874194,695.609410561,189.991462736,1.22336150716,4358,37.0314990374,4358,245.061962445,440.844,36.9563,36.9583345038,5.17072,307.791710245,-37.2622
0.999954,910.161625022,3409.2708953,436.874,37.0285,107.013406321,538.004530901,1233.73764533,399.180343484,264.571433697,1.24050504519,4359,37.0240030186,4359,235.58827188,440.917,36.9498,36.954077225,5.88019,155.901549814,-37.2687
0.99995,701.339176111,3066.5846907,436.91,37.0208,289.152157924,939.149161946,979.562953724,473.921471088,24.2355662731,1.24870506553,4360,37.0155655993,4360,226.919353608,440.98,36.9514,36.9577019075,5.86791,166.662294771,-37.2679
0.999933,807.601972619,3118.40489059,436.857,36.9847,765.408530597,2131.40973211,1278.90983512,655.858483749,9.99944947453,1.26831558772,4361,36.9753180805,4361,246.042091929,441.061,36.9152,36.9150987963,6.10931,180.816070389,-37.2488
0.999967,1121.24284233,4732.68793816,436.899,36.9788,373.524670837,1191.15177238,1925.42895299,449.583681666,115.965404894,1.23242119212,4362,36.9632974674,4362,270.037113411,441.102,36.9091,36.9085586359,5.46347,750.61178423,-37.2461
0.999936,1107.31755724,4372.37933118,436.905,37.0824,381.694937815,1148.19918152,2200.56581168,618.553712309,143.027060279,1.25729002592,4363,37.0692892221,4363,276.387794977,441.166,37.0139,37.0123379818,5.72834,357.013574563,-37.3558
0.999949,1085.93515142,4553.62756022,436.887,37.0656,509.444270955,1372.93174586,2172.66503583,717.585865496,213.46092113,1.26055706306,4364,37.054566589,4364,270.995713053,441.207,37.0063,37.0065054129,6.18938,200.58597092,-37.3436
0.999945,858.12778676,3593.05519713,436.923,36.9833,183.378564731,1076.56812246,2114.38722331,741.635106281,519.355486858,1.24909774907,4365,36.9705296404,4365,283.964012344,441.225,36.9158,36.9172198197,5.77708,358.951808192,-37.2583
0.999922,836.496909921,3795.90914029,436.832,37.0896,336.064314502,974.463780008,2582.08679192,367.035610618,-0.834028074462,1.23558864707,4366,37.0685802029,4366,242.191452784,441.256,37.0097,37.0098815133,5.50853,1232.74834883,-37.3433
0.999924,900.395013794,3221.41632582,436.92,36.9797,259.164813804,961.327753611,1851.77802848,549.286549397,210.906285664,1.25699284106,4367,36.9657718519,4367,228.277106236,441.292,36.9093,36.9107371243,5.99005,383.009443132,-37.2385
0.99998,973.669845536,3910.14215368,436.861,37.011,411.78445892,1237.38719506,2513.21408945,730.904382046,96.0415658115,1.26998987844,4368,36.9999453025,4368,272.567718725,441.328,36.9393,36.9400300824,6.28377,738.859497895,-37.247
0.999968,1129.87788213,3774.56805046,436.871,37.0629,236.491388194,722.220343056,2117.46043032,413.966121943,52.5623410316,1.25053389838,4369,37.0554772483,4369,266.397657222,441.391,37.0036,37.0046577667,6.20961,577.786726206,-37.3019
0.999924,836.594308806,3465.81545063,436.913,36.9243,367.202488998,1220.63879866,1743.23156495,572.404893862,95.1216416053,1.24833062562,4370,36.902617508,4370,266.467814061,441.443,36.8545,36.8535979304,6.4442,611.984607384,-37.1405
0.999892,531.363671576,2544.81625724,436.981,37.0099,196.049010172,831.299158181,1527.85544641,417.965153115,262.186885992,1.24771272075,4371,37.0006501426,4371,280.070786473,441.508,36.9372,36.9408836199,6.07915,603.091758545,-37.2351
0.999945,633.671651083,2685.10395965,437.11,36.948,315.552963274,1120.06888267,1050.55062334,278.453041638,-6.35031026514,1.22899788752,4372,36.9331844149,4372,227.551695185,441.584,36.8807,36.8795029421,5.77626,257.283156499,-37.1604
0.999922,435.234451514,1979.97278529,437.129,36.9541,127.250784781,451.464143581,496.717546713,199.608532829,12.7815312138,1.25277363497,4373,36.9462041959,4373,171.523536109,441.64,36.8866,36.8897831569,6.07828,186.51441749,-37.1671
0.999975,1077.72079386,4196.81285778,437.223,36.8018,281.948168376,983.389724769,837.559098486,318.850635741,0.0432361783767,1.23672754465,4374,36.7880054738,4374,183.868437227,441.693,36.7316,36.730380991,6.09007,175.519649531,-37.0376
0.999972,466.108109262,2258.97518674,437.245,36.8613,293.807588806,905.18632895,474.777592088,347.022579784,23.4224032798,1.24633446229,4375,36.8502370364,4375,152.481322617,441.706,36.7869,36.7893328668,5.8522,118.570948635,-37.0808
0.999933,1013.21664587,4644.79208969,437.229,36.7428,201.130967322,700.929889619,1605.80558309,360.26261254,162.449020029,1.23854802454,4376,36.7374437119,4376,271.749660204,441.737,36.6865,36.6889921091,6.04777,152.616708028,-36.9764
0.999974,654.660061862,2737.98235642,437.26,36.7682,280.674628895,729.663901432,1036.86358295,381.60371997,8.74619706276,1.23582703645,4377,36.760605262,4377,239.972383129,441.784,36.7063,36.7093002726,5.83464,149.668945593,-37.0064
0.999961,700.956988388,2935.35709999,437.272,36.6703,706.521556944,1944.67470339,1443.92753938,743.908905476,190.498179154,1.2443729187,4378,36.6549470475,4378,278.599620985,441.829,36.6071,36.6086046758,6.21381,164.011561254,-36.8953
0.999934,626.734287489,3078.39627815,437.28,36.6458,145.576474828,488.536148769,988.184419265,220.61127108,-2.50339020189,1.22726070055,4379,36.6427187384,4379,247.336338395,441.878,36.5932,36.5971134761,6.05109,149.732513733,-36.8621
0.99998,768.623152328,3992.7015053,437.282,36.5804,850.168520558,1909.28783447,1641.20380528,1235.44016745,36.17837162,1.17315252353,4380,36.5720316688,4380,295.079957845,441.903,36.5219,36.524952414,5.14722,801.083814602,-36.8064
0.999934,577.531356704,3588.62875337,437.357,36.5213,522.161404807,1584.37165942,1333.27078847,496.148462052,97.3400330097,1.23315488522,4381,36.5048062453,4381,264.703283984,442.017,36.4585,36.4561537679,6.28464,583.579624208,-36.7704
0.999955,662.628602825,3469.21322019,437.408,36.51,594.690984748,1490.35005169,1701.41225412,722.523383447,41.4270978253,1.21266679343,4382,36.4941177921,4382,283.295549848,442.083,36.4454,36.4453370971,5.87905,430.572290168,-36.7457
0.999931,703.217464388,3098.15409688,437.44,36.5364,380.533354591,1283.98410844,1620.08439078,608.721730757,214.303878936,1.20715944344,4383,36.5268421993,4383,277.769145521,442.102,36.4732,36.4813036648,5.40326,250.436384613,-36.7641
0.999971,1353.22273197,4612.83019566,437.456,36.498,559.411213295,1673.66092697,2037.66319703,586.083824607,110.976991305,1.19287001128,4384,36.4865059601,4384,271.558532923,442.144,36.441,36.4420687223,5.41155,215.269622645,-36.7501
0.999965,1192.15586822,4260.15228328,437.528,36.4971,463.536003723,1428.11295934,2345.20786909,610.97695249,137.293123766,1.2227893397,4385,36.4878864902,4385,280.848131748,442.211,36.4396,36.4374873492,6.25944,494.164771251,-36.7573
0.999946,1147.55946462,4262.58072215,437.538,36.457,637.180098599,1598.21344144,2032.01231598,735.890064247,78.2410428012,1.20187282014,4386,36.452075729,4386,276.625248001,442.265,36.3941,36.3985087989,5.17943,646.480791939,-36.723
0.999966,1228.9705545,4822.6416011,437.621,36.5192,287.335462998,896.638019395,2645.981674,386.699498515,147.84136951,1.21029668061,4387,36.5104437235,4387,302.705910675,442.326,36.4516,36.4524027319,5.59964,1132.45451386,-36.7703
0.999964,1410.05804069,4460.67208711,437.637,36.5374,440.004687111,1237.43572663,2186.114645,367.300778138,-7.41237137863,1.17116402322,4388,36.522921187,4388,231.030665574,442.343,36.4717,36.4720773079,4.92043,46.4226340591,-36.8038
0.999957,1851.59917441,5010.78467993,437.659,36.6091,131.310809817,1122.49466399,2219.69957869,961.202376337,758.757237963,1.21610767052,4389,36.5995498059,4389,203.211892227,442.397,36.5452,36.5481458043,5.81906,32.9272754383,-36.8549
0.99999,1416.03621043,4781.57895484,437.676,36.4361,518.823611829,1405.0811324,3177.03824691,549.085093126,107.358910297,1.20020111216,4390,36.426327696,4390,277.694394968,442.477,36.3668,36.3697336565,5.45047,237.829934327,-36.7201
0.999991,1473.21449591,5125.7661201,437.706,36.5754,434.11334949,1417.35006106,3338.95661362,340.214402757,-6.2621488337,1.20220070918,4391,36.5658274894,4391,303.239923597,442.514,36.5074,36.5085999823,5.29675,966.340881539,-36.8506
0.999989,1129.94396996,4798.51790429,437.764,36.5286,390.910988047,1216.45220331,3599.82143419,423.039526478,-5.23178549518,1.21098531346,4392,36.5124634404,4392,299.414320384,442.556,36.4611,36.460915992,5.56018,1271.53318361,-36.815
0.999929,484.515570831,4466.2034519,437.768,36.608,867.753978682,2229.86578692,4051.31430434,729.609481501,144.20053239,1.23984319775,4393,36.6023968961,4393,300.281392724,442.595,36.548,36.5511523243,6.111,2627.39257114,-36.9073
0.99993,617.828621379,4436.74285353,437.78,36.6354,324.78115329,978.102125272,3910.97532295,446.055085826,21.309260117,1.19087898476,4394,36.6232105131,4394,279.082738518,442.626,36.5726,36.5719718853,4.98881,2305.19406307,-36.9184
0.999972,925.643597067,4180.53314799,437.928,36.6324,155.788630066,636.912005859,3445.45070652,451.850314873,230.603597796,1.21259154698,4395,36.6247172119,4395,273.691691053,442.668,36.5682,36.577094986,5.87108,1037.54443146,-36.9098
0.999957,1284.26981858,4719.34867468,438.005,36.6524,749.355141567,1914.25140687,3410.70728218,906.738074519,118.398632793,1.20820765743,4396,36.6387777818,4396,268.947033478,442.719,36.5912,36.5886452467,5.25735,635.430809049,-36.9484
0.999991,865.142920077,4285.59494843,438.0,36.6862,651.154180783,1848.55262523,3387.10520179,1077.71802367,255.994450296,1.21485829363,4397,36.6784418622,4397,263.107260642,442.745,36.6282,36.632811776,5.51754,1272.59140453,-36.9809
0.999967,558.99366662,3715.28962618,437.952,36.7025,604.97403549,1773.03962042,3339.30050714,430.710149557,11.6566592892,1.22426063887,4398,36.6935227353,4398,261.196749203,442.791,36.6439,36.6460791254,5.72995,1611.90343245,-36.9832
0.999966,1347.84978569,3869.62181118,437.943,36.7554,609.330085055,1699.55560615,2510.08987028,553.715404918,-6.6505935933,1.22432540377,4399,36.7448880441,4399,240.427487286,442.819,36.6971,36.6987871692,6.151,454.990166731,-37.0345
0.999943,886.987836864,3582.60345056,437.96,36.7626,709.689033524,1463.12388825,2720.50011996,753.434854725,43.7458212014,1.23777922068,4400,36.7538070746,4400,252.027876485,442.87,36.7032,36.7021865932,6.07823,1126.50662664,-37.0467
0.999916,761.870437451,4047.58425939,438.027,36.8386,416.600312084,1219.62167693,3489.24576392,628.105924778,86.2145485147,1.22762332248,4401,36.8251177153,4401,267.688814738,442.908,36.7747,36.775021073,6.15968,1119.20134412,-37.13
0.99993,886.424255685,3741.81967592,438.033,36.7956,589.798789214,1767.31247826,1383.32642515,630.038044707,61.4459963101,1.21505397025,4402,36.7919502878,4402,253.453413141,442.976,36.7406,36.7440095033,5.83241,271.247374193,-37.0851
0.99993,567.265056754,2615.88903145,438.048,36.827,460.514349336,1418.9441534,1238.64978842,435.762602676,48.0555237148,1.22449408551,4403,36.8219693292,4403,264.588110749,443.012,36.7648,36.7705110045,5.84123,670.515225057,-37.0909
0.999958,1016.99889767,3753.31718613,438.063,36.8424,450.442225931,1104.6417542,1838.73681556,544.501555729,4.886593018,1.24467196377,4404,36.8353831621,4404,274.5856026,443.077,36.779,36.7804572703,6.06381,661.666005925,-37.1128
0.999928,685.723791473,3198.74488782,438.078,36.9046,144.159024659,388.800545519,1151.1502419,198.851633228,12.2529161291,1.25142857672,4405,36.8945816177,4405,255.632906942,443.113,36.846,36.8459298417,6.14891,155.411858376,-37.1875
0.999974,713.395879689,4560.26547046,438.145,36.823,426.576104153,1427.58508937,1203.15909897,359.376993385,62.6599222844,1.25652467157,4406,36.8180183215,4406,275.74040384,443.202,36.7542,36.7606171064,5.92634,358.629971309,-37.0883
0.999909,994.8322256,4343.59812593,438.16,36.9812,144.31614948,466.635236421,1183.48004271,283.497478073,51.3313616345,1.25506404246,4407,36.969616489,4407,206.58301792,443.225,36.9079,36.9100166874,5.50613,189.303940856,-37.234
0.999947,682.196306531,3079.12656808,438.202,37.0202,545.733931094,1440.43155602,932.480312352,847.854653978,130.895422584,1.26465956912,4408,37.0147953619,4408,209.18939982,443.263,36.9553,36.9570459302,6.28485,176.278512186,-37.2691
0.999962,785.343683368,4033.7765928,438.207,37.0032,187.928190209,654.148452938,1791.61958405,379.20875259,129.100005005,1.23197483442,4409,36.9932731704,4409,246.193913387,443.298,36.9321,36.9313103898,5.3928,482.33467488,-37.2114
0.999953,799.962267399,4366.71358292,438.2,36.9676,331.079283067,859.010108742,1526.67987725,375.25343291,15.0187712643,1.25926575173,4410,36.9633312479,4410,236.58394881,443.347,36.9013,36.9060954397,5.85716,375.335800702,-37.2139
0.999965,670.558260598,3295.82062654,438.243,36.9257,145.95290462,536.374132895,1401.3922983,301.458150697,81.2895962015,1.26258699255,4411,36.9248833733,4411,238.627423217,443.405,36.8633,36.8697743686,5.84252,449.622015791,-37.1805
0.999985,412.154441918,1566.98901543,438.29,36.8863,241.219593229,874.841289316,826.075554052,413.940300891,97.2712115333,1.24971321526,4412,36.8797385134,4412,216.317707855,443.421,36.8129,36.8137710605,5.6365,151.680499946,-37.118
0.999983,1193.0168449,5328.61707777,438.416,36.969,236.83714904,738.396958613,1720.03876845,336.293626633,130.202939688,1.21307506957,4413,36.9613299416,4413,233.462670577,443.464,36.8907,36.8967945871,5.2985,168.047493996,-37.1998
0.999925,1214.97809555,5547.27841802,438.5,36.956,567.509200552,1588.42006772,1745.09920616,820.923870637,49.152159494,1.26824491918,4414,36.9500508456,4414,239.411896886,443.504,36.8845,36.8844100691,6.40298,113.052903859,-37.1955
0.999997,761.86037727,3692.36161968,438.525,36.8963,448.896536433,1354.95916359,1366.10388379,388.56605005,29.0470426097,1.2609820528,4415,36.8844877256,4415,240.802446099,443.552,36.8284,36.8304769946,6.03114,338.412656756,-37.1275
0.999972,948.937633982,3695.8084821,438.63,36.7969,551.574292642,1502.19326811,1160.09483693,417.637810038,-3.14946757756,1.23821641056,4416,36.787704237,4416,203.364014399,443.627,36.7209,36.7218620207,5.46899,105.381214259,-37.0101
0.999896,828.409951426,3702.63241572,438.639,36.8731,312.585465635,1064.06513393,1853.38030023,511.672652841,158.329990443,1.24057294974,4417,36.8676542074,4417,254.586068922,443.661,36.8146,36.8151891228,5.88079,201.780671054,-37.1182
0.999967,1205.4152506,5101.90581885,438.755,36.7125,290.552941112,765.989146931,3153.57334584,523.883275248,37.5233967353,1.2633328195,4418,36.6992177882,4418,276.09049025,443.702,36.6402,36.6434435065,5.91246,1469.96887992,-36.9344
0.999952,1338.09705092,4886.25200756,438.779,36.8411,175.442178567,628.44804304,3871.92651484,417.473933433,111.032687034,1.2563603867,4419,36.8287258659,4419,237.76306303,443.764,36.778,36.7773431914,5.89452,101.420767913,-37.084
0.999931,581.979159978,4660.85240953,438.811,36.7001,831.99343353,2328.81189109,4082.04341241,1159.71737619,460.134812948,1.25797112671,4420,36.6940411426,4420,269.645475504,443.807,36.6323,36.6359258641,6.20538,2416.0900817,-36.9502
0.999993,585.749107703,4508.36121625,438.866,36.8451,163.633695636,660.808147228,3971.42715666,460.400881636,246.554908444,1.23756374341,4421,36.8333837272,4421,265.812229768,443.839,36.7861,36.784763094,5.72072,2624.87331778,-37.0811
0.999942,805.998279521,4546.23312582,438.901,36.7178,315.453227908,1064.06224202,3979.6387056,511.82678896,186.446252902,1.26727529139,4422,36.7110588173,4422,266.593098676,443.878,36.6603,36.6645760023,6.38866,1549.96596808,-36.9368
0.999958,1445.79881694,4798.93767896,438.89,36.646,684.529367861,1815.09511258,2995.86434254,656.451159817,64.0955928375,1.23458597186,4423,36.6376839539,4423,250.89019941,443.904,36.5876,36.5903742285,5.94406,363.860875038,-36.87
0.999989,1316.87736063,4215.21616344,438.949,36.6641,435.615328899,1228.70130276,2802.26450773,619.399241886,110.80512599,1.23485931766,4424,36.6530314488,4424,235.994224831,443.945,36.5992,36.601723327,5.64424,469.883408075,-36.896
0.999957,1182.33998506,4268.87145724,439.051,36.5744,324.793472369,884.344883672,3449.82790264,533.545903351,5.23828311958,1.19433274657,4425,36.5615903752,4425,229.714032055,443.979,36.5168,36.5156894828,5.2104,161.317071662,-36.8264
0.999931,1215.50025184,4498.6577543,439.064,36.5786,923.520229695,2358.09984062,3015.05351791,1063.96146731,264.449422418,1.23194215023,4426,36.5659622887,4426,265.288492863,444.017,36.515,36.5175057312,5.84173,1001.89650225,-36.8114
0.99992,1224.10968939,5039.46320572,439.104,36.698,364.646790349,1089.84637619,3609.72893199,656.580016785,197.746261267,1.22473867806,4427,36.683914947,4427,262.90501424,444.106,36.6384,36.6361989773,5.6192,866.699986591,-36.9334
0.999915,538.316576935,4112.75483514,439.051,36.5463,624.691048369,2006.711858,3565.35986991,958.613016122,269.409107694,1.20471836934,4428,36.5249533378,4428,260.919066197,444.113,36.479,36.4784477709,5.43236,2311.86736316,-36.7806
0.999981,730.767785918,4256.77746767,439.108,36.5694,273.304310021,846.143950445,3420.31866318,432.466440842,124.523457928,1.21833926085,4429,36.5659654096,4429,252.786372177,444.161,36.5073,36.5141077848,5.9589,1536.9925503,-36.8144
0.999948,1108.87958597,4827.06648111,439.18,36.6539,819.099051667,2009.26093641,3696.67866971,1004.4265116,135.771881398,1.16998513886,4430,36.6405781614,4430,258.89057024,444.197,36.5928,36.5908367716,5.14856,1133.88716687,-36.8943
0.999936,1283.02090853,4347.513466,439.203,36.6157,240.957780369,700.896603494,3151.72781003,456.0742017,8.51240361658,1.22856413958,4431,36.6052290487,4431,246.695578963,444.247,36.5477,36.5499401552,6.30547,389.588536663,-36.8464
0.999944,1155.19572663,4455.53407325,439.246,36.6235,478.774406216,1448.07736416,3578.29717915,739.121803362,192.305368617,1.1895558511,4432,36.6108144023,4432,222.000818924,444.298,36.5615,36.5624117747,5.17771,438.888169847,-36.8809
0.999944,472.473933584,4370.12495399,439.283,36.5468,869.38875269,2278.2013672,3767.96913948,548.47807879,-7.38262053124,1.20884404838,4433,36.5300221014,4433,232.224552051,444.383,36.4789,36.4787457512,5.70871,2468.45164093,-36.7915
0.999958,1291.28715755,4653.97954393,439.273,36.6198,821.362563089,2138.18969247,3520.97222489,723.69519299,133.893458131,1.18372163444,4434,36.6056199568,4434,253.437144714,444.469,36.5542,36.5540243741,5.3684,333.786539389,-36.8685
0.99999,901.572921118,4289.69644856,439.266,36.6712,357.473272758,1218.92169683,3418.56504034,577.237263631,121.614464881,1.17473310076,4435,36.6667569592,4435,244.614388345,444.493,36.618,36.6211718579,5.1277,1539.36203487,-36.9389
0.999994,397.227911427,3959.51020526,439.315,36.695,979.378867978,2013.96444113,3599.74084843,1034.58557315,55.2067051706,1.17089866126,4436,36.6780042025,4436,231.206831108,444.531,36.6353,36.6329833379,4.97321,2454.92706498,-36.9416
0.999963,1420.57378517,4256.48287609,439.346,36.6781,370.202899463,1532.58178366,1871.48268509,828.649053474,474.130241644,1.16952733697,4437,36.6721661786,4437,209.429090715,444.544,36.6219,36.6237939706,5.09128,173.580136885,-36.9377
0.999974,1131.84560132,4796.3887215,439.399,36.5732,457.985446212,1375.99042906,2625.77240809,684.85144433,109.437536464,1.1787667189,4438,36.5598689588,4438,258.252642148,444.591,36.5076,36.5106644378,5.38672,990.694996885,-36.8188
0.999973,1333.04736819,4600.22052494,439.391,36.6704,950.486108283,2269.42589184,2509.76170285,925.345414137,238.421790102,1.16687195104,4439,36.6637301051,4439,214.899463009,444.637,36.6134,36.6153185675,5.20334,398.382705508,-36.9446
0.999977,1082.56789078,4747.77196492,439.524,36.7269,564.308085478,1691.66605969,1633.20753948,634.310157561,80.6990532847,1.17223021542,4440,36.7163219285,4440,219.957754648,444.701,36.6722,36.6740295301,5.3202,149.71146981,-37.0016
0.999958,1384.86872942,4692.42308133,439.521,36.7688,540.088483055,1528.79370934,3386.926069,607.435639712,198.828564328,1.17534140232,4441,36.7556619541,4441,251.435198238,444.722,36.7092,36.7076189773,5.3336,488.106258404,-37.0311
0.999983,1762.49634708,4630.88888418,439.577,36.7874,872.202093227,2112.36175578,2156.09775805,894.013271554,118.030860053,1.18529855574,4442,36.7803213238,4442,196.650920448,444.754,36.736,36.7408379376,5.45339,171.166193568,-37.0555
0.999972,1216.23149588,4618.95794753,439.622,36.8663,219.957393845,767.517852159,3012.42625209,355.553169253,160.034264445,1.1726162383,4443,36.8540682783,4443,252.501646729,444.81,36.8153,36.8178642348,5.4806,543.282083069,-37.1278
0.999952,1509.661741,4561.32054677,439.639,36.6788,157.887484463,1001.39147552,2129.48581991,814.802958149,578.312054635,1.17300296199,4444,36.672922402,4444,220.631287498,444.837,36.6232,36.6273333479,5.67384,250.463373887,-36.922
0.99998,1032.36226059,4583.08971886,439.689,36.741,1003.89694875,2531.72653347,3571.00464391,793.607526502,173.795643382,1.16873781666,4445,36.729222652,4445,222.49004566,444.896,36.6861,36.6846393472,5.33726,1435.69403621,-36.998
0.999976,1122.19356523,4465.38184816,439.776,36.7433,570.899093974,1321.41407493,2467.27599089,827.670556613,27.5794315249,1.15646313792,4446,36.735007414,4446,240.039618885,444.957,36.6844,36.6864979617,4.55815,389.476545557,-36.9898
0.999939,1195.8123731,4372.18269967,439.775,36.8341,136.641953999,694.48965516,2324.54937453,438.044175301,284.988717002,1.16448181821,4447,36.8221210285,4447,196.7535275,445.003,36.7816,36.7815242419,5.15088,740.960844972,-37.076
0.999918,1009.61669408,4141.69314807,439.804,36.7929,168.298986702,554.766937734,1806.14866563,317.817379465,56.4563252541,1.19583767098,4448,36.7891559074,4448,160.656115336,445.033,36.7434,36.7481386096,5.61376,156.623396116,-37.0527
0.999972,1125.2882732,4429.90439702,439.874,36.7912,409.164944622,1289.46551432,3248.67967335,745.389095206,302.735629936,1.15945867043,4449,36.7784024379,4449,206.106366012,445.035,36.7323,36.7327634635,5.03322,950.154714942,-37.0377
0.999978,1037.6719176,4383.75395025,439.943,36.7228,238.920051464,762.363614523,2060.88141462,414.309262456,144.150439375,1.19202808261,4450,36.7169638679,4450,210.701661351,445.103,36.6671,36.6742272796,5.49969,730.23304014,-36.973
0.999944,882.983027396,4057.90441647,439.999,36.7222,303.356759102,909.729097708,1359.74767441,502.013206086,208.058549924,1.18351001745,4451,36.7132998105,4451,239.228439356,445.16,36.6654,36.663893759,5.39411,175.766393712,-36.9648
