MaxReturn,AverageDiscountedReturn,StdReturn,AverageReturn,StdEsReturn,AverageEsReturn,AverageAbsY,MinEsReturn,Iteration,MaxEsReturn,AverageY,AverageQLoss,MinReturn,AverageAction,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,PolicyRegParamNorm,QFunRegParamNorm,AverageAbsQYDiff
1000.0,99.9956828753,0.0,1000.0,5.68763885107,6.44230769231,14.9703010848,2.0,3345,36.0,14.9668102623,0.862993,1000.0,0.0861382,3345,14.9661,-16.302,15.0299,158.821,339.152,0.260767511768
1000.0,99.9956828753,0.0,1000.0,8.59617282421,7.31386861314,15.0248964391,3.0,3346,56.0,15.0196820088,0.926062,1000.0,0.128065,3346,15.02,-16.3439,15.0817,158.801,339.204,0.265590987034
1000.0,99.9956828753,0.0,1000.0,10.5537544429,8.78070175439,15.0518849518,3.0,3347,61.0,15.0469659702,1.09673,1000.0,0.250896,3347,15.0466,-16.3604,15.1071,158.786,339.287,0.282724677656
1000.0,99.9956828753,0.0,1000.0,7.51038235264,8.13008130081,15.04401884,2.0,3348,54.0,15.0392592668,1.10834,1000.0,0.195294,3348,15.0393,-16.3835,15.1073,158.791,339.293,0.28232799624
1000.0,99.9956828753,0.0,1000.0,7.14336406048,8.17796610169,15.0962508823,2.0,3349,41.0,15.0913112077,0.752601,1000.0,0.32409,3349,15.0901,-16.4009,15.139,158.771,339.313,0.228083002162
1000.0,78.1003627478,458.1529323,645.125,7.42755739116,7.10344827586,15.1263165414,2.0,3350,47.0,15.1212576453,1.12613,49.0,0.296314,3350,15.1221,-16.4067,15.1827,158.776,339.374,0.285909052172
1000.0,99.9956828753,0.0,1000.0,8.39455051483,8.71681415929,15.1294374214,3.0,3351,54.0,15.1252664334,0.782034,1000.0,0.37684,3351,15.1245,-16.4482,15.1796,158.81,339.384,0.234819648733
1000.0,99.9956828753,0.0,1000.0,13.7247035732,8.48739495798,15.1331898049,3.0,3352,97.0,15.1301145685,1.09868,1000.0,0.276974,3352,15.129,-16.4525,15.1929,158.829,339.364,0.280685948368
1000.0,99.9956828753,0.0,1000.0,7.90780369779,7.51492537313,15.1786331206,3.0,3353,65.0,15.1753141043,0.844614,1000.0,0.209012,3353,15.175,-16.4972,15.2297,158.836,339.391,0.246322887828
1000.0,99.9956828753,0.0,1000.0,8.28616541154,7.3023255814,15.1741573154,3.0,3354,59.0,15.1706465188,0.808008,1000.0,0.445855,3354,15.1711,-16.4925,15.2315,158.846,339.422,0.248576855941
1000.0,99.9956828753,0.0,1000.0,13.7989129454,12.9012345679,15.2037807509,3.0,3355,63.0,15.2004854309,0.926768,1000.0,0.300269,3355,15.2001,-16.5198,15.2626,158.867,339.455,0.255398636752
1000.0,99.9956828753,0.0,1000.0,12.8016784731,12.7435897436,15.1490483659,3.0,3356,65.0,15.1461570159,0.999204,1000.0,0.364299,3356,15.1466,-16.4582,15.2154,158.861,339.498,0.274202877694
1000.0,99.9956828753,0.0,1000.0,8.43315217197,7.08333333333,15.1254682289,3.0,3357,58.0,15.1194817281,1.08393,1000.0,0.417761,3357,15.1178,-16.4277,15.1845,158.878,339.551,0.281710906073
1000.0,99.9956828753,0.0,1000.0,10.6641996402,10.989010989,15.1941644919,3.0,3358,47.0,15.189231762,0.934739,1000.0,0.283584,3358,15.1899,-16.4694,15.2507,158.895,339.609,0.260275459889
1000.0,99.9956828753,0.0,1000.0,11.4224658115,10.6063829787,15.1644389539,3.0,3359,60.0,15.1590083103,0.837432,1000.0,0.444981,3359,15.159,-16.4254,15.2236,158.914,339.662,0.25324106853
113.0,43.4394386083,13.3014146785,57.5229885057,7.06125818449,7.2700729927,15.1867513568,3.0,3360,33.0,15.181822777,0.964073,43.0,0.416906,3360,15.1819,-16.4836,15.2549,158.962,339.668,0.278850612613
331.0,53.6901046363,45.0689089419,84.4621848739,7.93904641987,7.94488188976,15.2194026392,2.0,3361,42.0,15.2108877207,1.00292,43.0,0.529441,3361,15.2092,-16.4655,15.2726,158.955,339.738,0.27487522073
1000.0,99.9956828753,0.0,1000.0,11.8796524255,10.7204301075,15.1858307389,2.0,3362,84.0,15.1771958998,0.967011,1000.0,0.414464,3362,15.1772,-16.4698,15.2518,158.965,339.823,0.275361010074
1000.0,99.9956828753,0.0,1000.0,8.00933153538,7.59848484848,15.1562774803,3.0,3363,51.0,15.1483097829,0.930013,1000.0,0.455912,3363,15.1486,-16.4585,15.2038,158.984,339.864,0.252134848859
1000.0,99.9956828753,0.0,1000.0,9.07857277329,8.52136752137,15.1884185441,2.0,3364,52.0,15.1802059146,0.820152,1000.0,0.398856,3364,15.1795,-16.5104,15.2405,158.997,339.899,0.245212883777
1000.0,99.9956828753,0.0,1000.0,10.8872630543,9.73267326733,15.2122519661,3.0,3365,55.0,15.2059255513,0.997624,1000.0,0.377905,3365,15.2049,-16.5037,15.2704,159.014,339.879,0.267482897107
1000.0,99.9956828753,0.0,1000.0,9.39960760029,7.86046511628,15.2328150963,3.0,3366,73.0,15.2277462132,0.911948,1000.0,0.481273,3366,15.227,-16.5358,15.2821,159.01,339.929,0.257922130688
1000.0,99.9956828753,0.0,1000.0,15.5827355753,9.20183486239,15.2150534147,2.0,3367,117.0,15.2117722472,1.0461,1000.0,0.331904,3367,15.2114,-16.5217,15.279,158.994,339.977,0.276574743922
1000.0,99.9956828753,0.0,1000.0,9.80680115099,8.22314049587,15.2084978701,3.0,3368,70.0,15.2052581649,0.910235,1000.0,0.378759,3368,15.2086,-16.5445,15.263,158.966,340.012,0.252955525955
1000.0,99.9956828753,0.0,1000.0,10.506778346,8.95412844037,15.1736486929,3.0,3369,64.0,15.1692608404,1.10239,1000.0,0.367258,3369,15.1657,-16.5068,15.2305,158.976,339.991,0.294320875359
1000.0,99.9956828753,0.0,1000.0,15.0379976791,8.58823529412,15.2109721733,3.0,3370,124.0,15.2074159927,0.839367,1000.0,0.376257,3370,15.207,-16.5214,15.2704,158.968,340.003,0.253649506388
1000.0,99.9956828753,0.0,1000.0,6.65443126129,7.14388489209,15.2432186395,2.0,3371,36.0,15.2402625788,1.00138,1000.0,0.20533,3371,15.2401,-16.544,15.3027,158.978,340.035,0.266518080083
1000.0,99.9956828753,0.0,1000.0,7.8591595536,7.81666666667,15.2138362927,2.0,3372,50.0,15.2108250519,0.944497,1000.0,0.403695,3372,15.2101,-16.5402,15.2626,158.989,340.087,0.255443042139
1000.0,99.9956828753,0.0,1000.0,9.81869320247,8.11450381679,15.2614510033,2.0,3373,81.0,15.2580929151,0.983113,1000.0,0.243394,3373,15.2576,-16.5536,15.32,158.971,340.082,0.270120353302
1000.0,99.9956828753,0.0,1000.0,11.9420940438,9.88235294118,15.2042700157,2.0,3374,83.0,15.1998764471,0.926299,1000.0,0.34293,3374,15.2,-16.5479,15.2653,159.004,340.165,0.2612839633
1000.0,99.9956828753,0.0,1000.0,7.72860951004,7.63636363636,15.2857518913,2.0,3375,40.0,15.284097887,0.918908,1000.0,0.328143,3375,15.283,-16.6092,15.34,159.019,340.197,0.255732195469
1000.0,99.9956828753,0.0,1000.0,7.41857126277,9.04672897196,15.3112115938,2.0,3376,42.0,15.3092387313,0.845477,1000.0,0.413438,3376,15.3101,-16.6118,15.3628,159.035,340.241,0.245730231317
1000.0,99.9956828753,0.0,1000.0,12.0385057144,10.3939393939,15.2632287197,3.0,3377,85.0,15.2617744501,1.02807,1000.0,0.655022,3377,15.2616,-16.5553,15.3205,159.067,340.264,0.26921988557
1000.0,99.9956828753,0.0,1000.0,7.59250549594,7.375,15.2527705923,3.0,3378,46.0,15.2513210818,1.09855,1000.0,0.561631,3378,15.2503,-16.5601,15.3152,159.082,340.271,0.281766366575
1000.0,99.9956828753,0.0,1000.0,10.9772348241,11.1685393258,15.2452367483,2.0,3379,42.0,15.2429645266,1.03523,1000.0,0.642264,3379,15.2421,-16.5486,15.3073,159.087,340.299,0.271016067623
1000.0,99.9956828753,0.0,1000.0,10.3986400494,11.4318181818,15.2181431417,2.0,3380,52.0,15.2160302806,0.893191,1000.0,0.417532,3380,15.2171,-16.5113,15.2706,159.086,340.332,0.252002419398
1000.0,99.9956828753,0.0,1000.0,14.2024121934,11.7176470588,15.166265815,2.0,3381,79.0,15.1648730856,0.869143,1000.0,0.44587,3381,15.1648,-16.4753,15.2256,159.069,340.354,0.250715761119
1000.0,99.9956828753,0.0,1000.0,14.4779054373,14.5507246377,15.1323838068,3.0,3382,72.0,15.1299733499,0.917302,1000.0,0.30825,3382,15.1298,-16.3973,15.1858,159.061,340.407,0.253687142919
1000.0,99.9956828753,0.0,1000.0,24.6793983381,17.037037037,15.1439940993,2.0,3383,120.0,15.1419222532,0.917873,1000.0,0.433482,3383,15.1421,-16.4669,15.201,159.096,340.423,0.256650685851
1000.0,99.9956828753,0.0,1000.0,21.9210705335,23.6666666667,15.0656497039,3.0,3384,92.0,15.0639065415,1.08002,1000.0,0.444119,3384,15.0636,-16.3916,15.125,159.121,340.467,0.273645974987
1000.0,99.9956828753,0.0,1000.0,18.2489244239,23.6904761905,15.0845161332,3.0,3385,85.0,15.0824136847,0.853423,1000.0,0.405586,3385,15.0835,-16.4056,15.1421,159.152,340.549,0.252499326843
1000.0,99.9956828753,0.0,1000.0,22.5634468954,22.0444444444,15.0510964395,3.0,3386,122.0,15.0494378303,0.984886,1000.0,0.384257,3386,15.0482,-16.3453,15.1091,159.141,340.588,0.261860444247
1000.0,99.9956828753,0.0,1000.0,19.7006158769,25.8684210526,15.0529779536,5.0,3387,92.0,15.0513037385,0.887096,1000.0,0.29069,3387,15.052,-16.3079,15.1042,159.15,340.671,0.244330234134
1000.0,99.9956828753,0.0,1000.0,33.8122666351,26.075,14.9886153151,3.0,3388,165.0,14.9863665012,0.868771,1000.0,0.439041,3388,14.9842,-16.2618,15.046,159.201,340.723,0.257372526838
1000.0,99.9956828753,0.0,1000.0,22.5791103573,19.4509803922,14.8889795664,3.0,3389,148.0,14.8872135225,1.06954,1000.0,0.437701,3389,14.8889,-16.1952,14.9472,159.225,340.75,0.270736252747
1000.0,99.9956828753,0.0,1000.0,13.2335661379,18.0,14.9026426791,3.0,3390,52.0,14.8999158602,0.866026,1000.0,0.32539,3390,14.8996,-16.1692,14.9477,159.22,340.783,0.238854010603
1000.0,99.9956828753,0.0,1000.0,24.2315696517,25.5641025641,14.9482772582,3.0,3391,124.0,14.9468163268,0.917316,1000.0,0.508271,3391,14.9466,-16.1798,15.0087,159.226,340.829,0.256525934398
1000.0,99.9956828753,0.0,1000.0,20.746337475,27.5405405405,14.8910731656,3.0,3392,105.0,14.8889024274,1.02801,1000.0,0.530755,3392,14.8882,-16.1303,14.9472,159.242,340.859,0.262441226461
1000.0,99.9956828753,0.0,1000.0,21.755717053,23.2142857143,14.8358438877,3.0,3393,118.0,14.8338341032,0.769659,1000.0,0.838419,3393,14.8353,-16.1148,14.8944,159.251,340.917,0.23717186938
1000.0,99.9956828753,0.0,1000.0,25.7094380843,29.5454545455,14.8207155477,4.0,3394,123.0,14.8187190645,0.929678,1000.0,0.726165,3394,14.8186,-16.069,14.8807,159.242,340.9,0.257238309467
1000.0,99.9956828753,0.0,1000.0,16.8892824965,26.6666666667,14.8559165349,4.0,3395,69.0,14.8535957924,0.735574,1000.0,0.522414,3395,14.8536,-16.072,14.9073,159.269,340.96,0.230174157662
1000.0,99.9956828753,0.0,1000.0,28.4094614521,23.95,14.7926362301,3.0,3396,162.0,14.7912651884,1.02471,1000.0,0.650065,3396,14.7902,-16.007,14.8513,159.262,341.042,0.268795445877
1000.0,99.9956828753,0.0,1000.0,22.6738557074,21.6458333333,14.7116012408,3.0,3397,131.0,14.7093978151,0.895539,1000.0,0.537533,3397,14.7105,-15.9608,14.766,159.315,341.079,0.253530511064
1000.0,99.9956828753,0.0,1000.0,21.1568878932,18.9615384615,14.7276753118,3.0,3398,95.0,14.7243058204,0.957966,1000.0,0.470218,3398,14.7242,-15.9627,14.7912,159.372,341.125,0.249601048654
763.0,61.3876667791,168.051348151,157.796875,15.2782662072,19.320754717,14.6906071978,3.0,3399,90.0,14.6855449113,0.913779,44.0,0.650463,3399,14.6851,-15.9211,14.7418,159.374,341.205,0.254842733806
1000.0,99.9956828753,0.0,1000.0,22.6627215502,25.1282051282,14.6996255354,3.0,3400,105.0,14.6954399528,0.764303,1000.0,0.134173,3400,14.6958,-15.8918,14.754,159.36,341.267,0.233525887967
1000.0,99.9956828753,0.0,1000.0,30.2685954676,33.8620689655,14.6810344415,4.0,3401,137.0,14.6770839478,1.01241,1000.0,0.370117,3401,14.6774,-15.8747,14.7366,159.388,341.293,0.260312870463
1000.0,99.9956828753,0.0,1000.0,15.7811088954,18.2105263158,14.6561443508,3.0,3402,66.0,14.6515946109,0.839421,1000.0,0.14802,3402,14.6508,-15.8262,14.7103,159.407,341.359,0.242596141749
1000.0,99.9956828753,0.0,1000.0,14.9563961897,19.1923076923,14.5731443305,3.0,3403,85.0,14.5689460863,0.768642,1000.0,0.499516,3403,14.5692,-15.7873,14.6269,159.424,341.391,0.2306640134
1000.0,99.9956828753,0.0,1000.0,47.3209298303,40.36,14.558549088,3.0,3404,177.0,14.553584471,0.903991,1000.0,0.573974,3404,14.5544,-15.7495,14.6116,159.433,341.424,0.249031433636
1000.0,99.9956828753,0.0,1000.0,17.4804773842,19.3725490196,14.5796092565,2.0,3405,82.0,14.5767226198,0.824269,1000.0,0.715514,3405,14.5766,-15.8044,14.6318,159.455,341.437,0.235868499089
1000.0,99.9956828753,0.0,1000.0,18.7544323465,21.0208333333,14.5325308966,3.0,3406,67.0,14.5288172852,0.82694,1000.0,0.639543,3406,14.5291,-15.7393,14.5852,159.476,341.48,0.234791577638
1000.0,99.9956828753,0.0,1000.0,19.0348999518,25.0769230769,14.5018731398,3.0,3407,88.0,14.498931853,0.866805,1000.0,0.655473,3407,14.498,-15.6833,14.5564,159.462,341.498,0.248078042042
1000.0,99.9956828753,0.0,1000.0,17.3643093578,20.7234042553,14.4905938434,3.0,3408,86.0,14.4891880957,0.924039,1000.0,0.55328,3408,14.4893,-15.6755,14.5459,159.505,341.546,0.2576484701
1000.0,99.9956828753,0.0,1000.0,18.5413217502,22.9285714286,14.4222200365,4.0,3409,79.0,14.4207561895,0.910189,1000.0,0.454851,3409,14.421,-15.6169,14.4922,159.517,341.545,0.258719253125
1000.0,99.9956828753,0.0,1000.0,24.7300694113,27.1351351351,14.3945889336,3.0,3410,107.0,14.3926698782,0.867633,1000.0,0.325795,3410,14.3933,-15.6051,14.4514,159.517,341.547,0.25050538849
1000.0,99.9956828753,0.0,1000.0,18.8364413687,29.46875,14.3703049292,5.0,3411,86.0,14.3680980359,0.739832,1000.0,0.702778,3411,14.3682,-15.5621,14.4198,159.49,341.591,0.222756807376
1000.0,99.9956828753,0.0,1000.0,37.544358949,35.5666666667,14.3345477102,3.0,3412,143.0,14.3323144522,0.874474,1000.0,0.498998,3412,14.3323,-15.5047,14.3915,159.462,341.674,0.248984139232
1000.0,99.9956828753,0.0,1000.0,14.7544343617,17.8,14.34776207,3.0,3413,76.0,14.3446477295,0.835975,1000.0,0.753537,3413,14.3449,-15.5322,14.4063,159.482,341.74,0.244183092277
1000.0,99.9956828753,0.0,1000.0,20.7396301034,19.5098039216,14.3181028762,3.0,3414,99.0,14.3162886337,0.863507,1000.0,0.46539,3414,14.3166,-15.4985,14.3812,159.447,341.736,0.246386245019
1000.0,99.9956828753,0.0,1000.0,18.2243655582,16.85,14.2539690135,3.0,3415,81.0,14.2516026546,0.819367,1000.0,0.53475,3415,14.2506,-15.457,14.3106,159.42,341.745,0.244182824257
1000.0,99.9956828753,0.0,1000.0,22.1881184738,22.6744186047,14.2250843358,2.0,3416,90.0,14.2214472268,0.764411,1000.0,0.367545,3416,14.2209,-15.4406,14.2782,159.443,341.782,0.226038940788
1000.0,99.9956828753,0.0,1000.0,25.2816945957,27.5142857143,14.2511929854,3.0,3417,119.0,14.2484639574,0.860067,1000.0,0.637912,3417,14.2492,-15.3964,14.3179,159.457,341.864,0.248298301958
1000.0,99.9956828753,0.0,1000.0,17.8792645031,19.3090909091,14.2886091307,3.0,3418,81.0,14.2842544797,0.838626,1000.0,0.592139,3418,14.2844,-15.447,14.3443,159.485,341.911,0.251232877366
1000.0,99.9956828753,0.0,1000.0,27.972959514,20.4081632653,14.2323137428,2.0,3419,144.0,14.2299201107,0.91098,1000.0,0.745407,3419,14.2307,-15.3919,14.2902,159.497,341.934,0.248633068265
1000.0,99.9956828753,0.0,1000.0,18.6018890658,14.3823529412,14.2355407372,2.0,3420,122.0,14.2325697066,0.774115,1000.0,0.807085,3420,14.232,-15.3972,14.2881,159.516,341.98,0.231898551454
1000.0,99.9956828753,0.0,1000.0,15.0701646173,14.9117647059,14.2148933643,3.0,3421,77.0,14.2126468706,0.758031,1000.0,0.702207,3421,14.2128,-15.3509,14.2633,159.539,342.055,0.22995729739
1000.0,99.9956828753,0.0,1000.0,27.428296118,15.0447761194,14.0949482876,3.0,3422,157.0,14.0930756007,0.762018,1000.0,0.43201,3422,14.0919,-15.2598,14.1466,159.548,342.09,0.234991310476
1000.0,99.9956828753,0.0,1000.0,13.393968792,12.96,14.1061225555,2.0,3423,62.0,14.1045063994,0.809487,1000.0,0.730066,3423,14.1049,-15.3004,14.1533,159.564,342.153,0.238870527731
1000.0,99.9956828753,0.0,1000.0,10.9145728299,12.512195122,14.094984721,3.0,3424,54.0,14.091965709,0.808405,1000.0,0.744118,3424,14.0922,-15.258,14.1595,159.57,342.174,0.248272724933
1000.0,99.9956828753,0.0,1000.0,14.8601448992,12.6835443038,14.0552454701,3.0,3425,71.0,14.0528602865,0.859976,1000.0,0.760483,3425,14.0523,-15.2411,14.1042,159.622,342.202,0.23950723557
1000.0,56.2377503056,495.368493748,530.052631579,14.2157523518,11.3488372093,14.0445037019,2.0,3426,87.0,14.0427518428,0.797374,7.0,0.436159,3426,14.0437,-15.2287,14.0995,159.616,342.242,0.236351763397
1000.0,99.9956828753,0.0,1000.0,13.4966692483,11.5056179775,14.0121069054,3.0,3427,67.0,14.0089148057,0.790792,1000.0,0.486189,3427,14.0089,-15.193,14.0647,159.623,342.252,0.240522385737
1000.0,99.9956828753,0.0,1000.0,12.0381992825,10.1956521739,14.0364571469,2.0,3428,62.0,14.034783663,0.813707,1000.0,0.537228,3428,14.0351,-15.2247,14.0967,159.611,342.287,0.247793240035
1000.0,99.9956828753,0.0,1000.0,15.9690392536,13.3289473684,14.0312361846,3.0,3429,86.0,14.0284623265,1.03114,1000.0,0.566552,3429,14.0288,-15.1462,14.0951,159.647,342.331,0.273227078208
1000.0,99.9956828753,0.0,1000.0,10.7808797102,8.41935483871,13.9594787322,3.0,3430,72.0,13.9578513258,0.77107,1000.0,0.468741,3430,13.9563,-15.1299,13.9993,159.642,342.378,0.22996192541
1000.0,99.9956828753,0.0,1000.0,9.71310186429,8.6,13.977111236,3.0,3431,58.0,13.9749891784,0.854846,1000.0,0.466956,3431,13.9752,-15.1748,14.0292,159.632,342.399,0.251385622737
1000.0,99.9956828753,0.0,1000.0,8.96319248291,8.26016260163,14.0110814855,2.0,3432,48.0,14.0084608185,0.822011,1000.0,0.400103,3432,14.0086,-15.2008,14.0607,159.603,342.436,0.237089120644
1000.0,99.9956828753,0.0,1000.0,9.25754501363,8.33613445378,13.9796985094,2.0,3433,48.0,13.9766771343,0.79989,1000.0,0.444942,3433,13.975,-15.1523,14.0284,159.591,342.483,0.24290081132
1000.0,92.0186114957,283.742550053,910.272727273,9.11313598681,8.09016393443,14.0027003957,3.0,3434,61.0,13.9997498693,0.796812,13.0,0.482138,3434,14.0002,-15.166,14.0562,159.57,342.491,0.241437441384
1000.0,99.9956828753,0.0,1000.0,10.8034633902,9.97058823529,14.0409580736,3.0,3435,49.0,14.037467964,0.745161,1000.0,0.342331,3435,14.0377,-15.1787,14.0913,159.548,342.547,0.224190210105
1000.0,99.9956828753,0.0,1000.0,8.65263232919,8.13114754098,14.022221076,3.0,3436,60.0,14.019369375,0.840353,1000.0,0.466358,3436,14.0193,-15.1642,14.0803,159.526,342.594,0.247601851168
1000.0,99.9956828753,0.0,1000.0,7.69722817404,7.14893617021,14.0165844883,2.0,3437,67.0,14.0135979106,0.728181,1000.0,0.529627,3437,14.0128,-15.2031,14.0722,159.504,342.624,0.231098202089
1000.0,99.9956828753,0.0,1000.0,19.8510071585,14.7538461538,13.9837065299,3.0,3438,126.0,13.9819061244,0.844224,1000.0,0.56086,3438,13.9822,-15.1635,14.0367,159.497,342.693,0.243442646084
1000.0,99.9956828753,0.0,1000.0,12.4180553481,10.5257731959,13.9623711749,3.0,3439,65.0,13.9598611524,0.931592,1000.0,0.629865,3439,13.9591,-15.0921,14.0097,159.486,342.726,0.241837278623
1000.0,99.9956828753,0.0,1000.0,9.57907272089,8.89380530973,13.943705085,3.0,3440,67.0,13.9411178424,0.88275,1000.0,0.696174,3440,13.9415,-15.0882,13.9908,159.516,342.75,0.247543298142
1000.0,99.9956828753,0.0,1000.0,10.7948921402,8.24590163934,14.005345233,3.0,3441,93.0,14.0031345417,0.651098,1000.0,0.512587,3441,14.0029,-15.1318,14.0501,159.545,342.807,0.214970329785
1000.0,99.9956828753,0.0,1000.0,17.3283890384,13.44,13.9501585228,3.0,3442,109.0,13.9477804704,0.878556,1000.0,0.495427,3442,13.9488,-15.0941,14.0091,159.549,342.816,0.250025285434
1000.0,99.9956828753,0.0,1000.0,13.0688673617,11.8,13.9162967333,3.0,3443,89.0,13.9134325261,0.904016,1000.0,0.557519,3443,13.9123,-15.0638,13.9781,159.554,342.792,0.255603747839
1000.0,99.9956828753,0.0,1000.0,13.5472901741,14.4328358209,13.9102285049,3.0,3444,68.0,13.9075164108,0.87962,1000.0,0.363908,3444,13.9081,-15.0231,13.959,159.577,342.803,0.241542185886
1000.0,99.9956828753,0.0,1000.0,17.6924971687,13.3246753247,13.8902178707,3.0,3445,110.0,13.8881338423,0.767683,1000.0,0.643067,3445,13.8878,-15.023,13.9424,159.592,342.821,0.226800463505
1000.0,99.9956828753,0.0,1000.0,13.5913060312,14.9393939394,13.7661811353,3.0,3446,68.0,13.7641567828,0.772638,1000.0,0.647091,3446,13.7644,-14.9342,13.8173,159.578,342.844,0.225013594349
1000.0,99.9956828753,0.0,1000.0,14.1017634831,13.56,13.7652205238,3.0,3447,70.0,13.7632854333,0.873156,1000.0,0.548128,3447,13.7633,-14.9179,13.8207,159.584,342.921,0.250338135041
1000.0,99.9956828753,0.0,1000.0,17.5927292137,14.671641791,13.8007887469,3.0,3448,90.0,13.7992187517,0.722076,1000.0,0.439425,3448,13.8005,-14.9022,13.8486,159.586,342.928,0.221055576806
1000.0,99.9956828753,0.0,1000.0,20.6717842568,15.0294117647,13.7602353784,3.0,3449,136.0,13.757941637,0.890539,1000.0,0.504103,3449,13.7567,-14.8768,13.8234,159.591,342.963,0.261900014757
1000.0,99.9956828753,0.0,1000.0,8.76214288453,7.38461538462,13.7678653812,3.0,3450,60.0,13.7660079654,0.695686,1000.0,0.422703,3450,13.7665,-14.8537,13.8152,159.619,343.007,0.220646110277
1000.0,99.9956828753,0.0,1000.0,13.1072777417,9.14150943396,13.7005341455,3.0,3451,108.0,13.6989460424,0.813733,1000.0,0.483422,3451,13.6989,-14.8225,13.7575,159.623,343.05,0.243032263862
1000.0,99.9956828753,0.0,1000.0,8.91811189092,8.00819672131,13.7460186311,3.0,3452,74.0,13.7439714638,0.892295,1000.0,0.537405,3452,13.7433,-14.8855,13.8071,159.629,343.076,0.251171931533
1000.0,99.9956828753,0.0,1000.0,15.7499969882,14.1688311688,13.7107712855,3.0,3453,97.0,13.7078373351,0.741866,1000.0,0.604377,3453,13.7081,-14.8302,13.7611,159.619,343.12,0.227756778908
1000.0,99.9956828753,0.0,1000.0,15.4352384039,13.012987013,13.687465041,3.0,3454,65.0,13.6841858748,0.776401,1000.0,0.372546,3454,13.683,-14.793,13.743,159.647,343.138,0.236326891245
1000.0,99.9956828753,0.0,1000.0,11.4446047979,8.66666666667,13.7095878153,2.0,3455,71.0,13.7080668587,0.822667,1000.0,0.477364,3455,13.7085,-14.8208,13.768,159.673,343.186,0.239690565206
1000.0,99.9956828753,0.0,1000.0,7.0703791572,6.59868421053,13.7078033531,3.0,3456,46.0,13.7055143204,0.637286,1000.0,0.542405,3456,13.7063,-14.8228,13.7514,159.685,343.235,0.214101803337
690.0,65.5554311915,116.88232701,142.914285714,13.5294241769,10.8315789474,13.6784394356,3.0,3457,88.0,13.675127374,0.764304,49.0,0.413862,3457,13.6753,-14.8227,13.7311,159.691,343.264,0.237305957206
1000.0,75.669551451,444.525888229,718.857142857,12.8704281438,10.9347826087,13.6175534508,3.0,3458,69.0,13.6137129211,0.830847,16.0,0.350111,3458,13.6134,-14.7623,13.6728,159.67,343.319,0.240946714145
1000.0,99.9956828753,0.0,1000.0,6.3543234706,6.98601398601,13.7138946891,3.0,3459,38.0,13.711001221,0.786692,1000.0,0.310821,3459,13.7105,-14.8206,13.7748,159.671,343.345,0.235328828974
1000.0,99.9956828753,0.0,1000.0,11.4800119601,11.9166666667,13.6402160728,3.0,3460,50.0,13.6374817139,0.72566,1000.0,0.344187,3460,13.6365,-14.7639,13.6893,159.662,343.356,0.224086044193
1000.0,99.9956828753,0.0,1000.0,18.5392476574,12.3333333333,13.570430442,3.0,3461,119.0,13.566513571,0.776787,1000.0,0.566669,3461,13.5664,-14.6998,13.6241,159.63,343.389,0.232781977209
1000.0,99.9956828753,0.0,1000.0,9.99382170534,8.47457627119,13.6052420619,3.0,3462,71.0,13.6005145731,0.61031,1000.0,0.42863,3462,13.6004,-14.7296,13.6435,159.616,343.413,0.199393139514
1000.0,99.9956828753,0.0,1000.0,6.68122090423,7.31386861314,13.5749608413,3.0,3463,40.0,13.5727289656,0.735182,1000.0,0.44467,3463,13.5732,-14.7097,13.6292,159.614,343.445,0.234977016546
1000.0,99.9956828753,0.0,1000.0,9.28972438806,8.64347826087,13.5418516107,3.0,3464,53.0,13.5382068203,0.818457,1000.0,0.325325,3464,13.5373,-14.6882,13.5926,159.591,343.502,0.244280612561
1000.0,99.9956828753,0.0,1000.0,13.0019594981,11.9036144578,13.6188214723,3.0,3465,78.0,13.6154367351,0.776045,1000.0,0.431646,3465,13.6172,-14.6791,13.6669,159.583,343.533,0.231699997998
1000.0,99.9956828753,0.0,1000.0,8.35450507822,7.27142857143,13.6026752612,2.0,3466,54.0,13.6008650131,0.73799,1000.0,0.42708,3466,13.6,-14.7107,13.655,159.568,343.574,0.222571179934
1000.0,99.9956828753,0.0,1000.0,13.0977772538,7.88709677419,13.5099021112,2.0,3467,132.0,13.506053845,0.822086,1000.0,0.438543,3467,13.5049,-14.6518,13.5591,159.585,343.621,0.232683831571
1000.0,99.9956828753,0.0,1000.0,20.8664530129,15.0151515152,13.5366408499,3.0,3468,136.0,13.5331708215,0.850274,1000.0,0.519173,3468,13.5332,-14.6289,13.5914,159.578,343.67,0.240452269072
1000.0,99.9956828753,0.0,1000.0,11.7107699333,9.72641509434,13.5040387919,3.0,3469,65.0,13.5003443584,0.703875,1000.0,0.320721,3469,13.4992,-14.6245,13.5444,159.577,343.668,0.209717611827
1000.0,86.4809779571,421.817100965,607.666666667,11.4523973097,8.36974789916,13.4185182432,2.0,3470,85.0,13.4136466803,0.738325,96.0,0.220607,3470,13.413,-14.5811,13.4785,159.562,343.672,0.239063267636
1000.0,99.9956828753,0.0,1000.0,13.6851753247,9.65384615385,13.4861012763,2.0,3471,103.0,13.4831153144,0.73752,1000.0,0.224389,3471,13.4841,-14.6086,13.5326,159.556,343.659,0.217881074528
