AverageAction,AverageEsReturn,AverageAbsQ,AverageQLoss,StdEsReturn,AveragePolicySurr,AverageAbsY,AverageY,MinEsReturn,MaxReturn,MaxEsReturn,StdForwardProgress,AverageReturn,AverageQ,AverageAbsQYDiff,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,AverageForwardProgress,QFunRegParamNorm,MaxForwardProgress,Epoch,StdReturn,MinForwardProgress
0.866356,504.555091845,18.7808,0.994102,27.5535162896,-18.9974,18.7784980343,18.77562606,472.053227182,618.517614426,539.879804919,1.72696342583,446.687925242,18.7746,0.357799662218,180.905570035,100.630700336,45.9228,5.47398859016,160.329,7.92819695293,874,124.638523663,0.764233841931
0.878449,305.822349822,18.7366,0.978024,211.497493874,-18.958,18.7358053944,18.7329542244,48.686464508,695.826798504,617.015247499,2.29311324043,407.69251583,18.7274,0.366298357962,165.570331383,46.7414753482,45.9367,4.87575609278,160.394,9.09282473165,875,172.359356854,0.233726021054
0.864434,279.454301326,18.7647,1.02213,207.938074958,-18.9956,18.7632586364,18.7599492624,50.2862263268,636.528278997,604.386222624,1.84860477562,445.184213008,18.7573,0.355537728927,180.811321499,45.3539116414,45.9532,5.52323242134,160.434,8.16428883427,876,135.545082864,0.271894565216
0.874116,370.618482749,18.7833,0.953798,231.647629207,-19.0117,18.778204392,18.7755765901,44.8644374321,680.244150463,617.513760697,1.63764119549,444.61235716,18.7759,0.359222207275,180.675560204,113.342600238,45.9675,5.42616541832,160.482,8.64769001613,877,114.765306231,0.912501081639
0.884398,382.664060753,18.7737,0.884824,129.372522516,-19.0028,18.770043764,18.7677145696,122.626590618,671.483723609,526.441254291,2.01634666409,427.293508567,18.7677,0.348444091135,176.021456994,31.3472484184,45.9956,5.26574987245,160.526,8.77926813751,878,149.747656794,0.13211983957
0.873357,446.363239647,18.828,1.0147,176.283026183,-19.0489,18.8244659069,18.8218280784,78.7005143841,684.040328852,632.225044606,2.1788113776,437.779998643,18.8216,0.358962625341,174.781485636,32.6853490967,46.0056,5.36378767188,160.619,8.82057124228,879,162.440817438,0.177870930913
0.879983,243.745815061,18.8275,0.928524,170.507875273,-19.0586,18.823620581,18.8219738211,33.1785313132,596.498860525,498.84952137,1.67906235491,400.262920042,18.8206,0.351943856753,176.087460938,127.998137974,46.025,4.92780627183,160.686,7.74868377185,880,119.408715823,1.24429835526
0.878037,444.413725981,18.8376,0.956625,70.1800148887,-19.0829,18.8351732634,18.8328407636,317.315190929,623.830069974,536.870338242,1.46804911423,410.582318229,18.8304,0.355193824737,179.930077733,132.548410767,46.0559,5.06724948802,160.757,8.04327264921,881,104.565676517,1.32196390851
0.891959,408.034505328,18.8949,1.08906,144.732173977,-19.1294,18.8946797047,18.8907749061,121.495516833,661.40992619,529.718723634,2.56263724277,396.136390767,18.887,0.368069429118,166.210530831,108.897125434,46.0877,4.87273279863,160.809,8.75218582571,882,189.058035033,0.94119311585
0.885045,332.767368851,18.9083,0.987246,219.306566905,-19.151,18.9029355063,18.9000521536,31.5354665927,678.155410124,595.433387993,1.84956174487,479.638267835,18.8984,0.35898420024,189.389331037,101.621714165,46.1099,6.02649319643,160.858,8.86403144472,883,134.068227826,0.816688770566
0.884975,331.893520906,18.9294,0.999651,165.847655211,-19.1637,18.9249861977,18.9217100451,26.1920102109,651.850112237,557.322343582,1.51352754869,447.594311858,18.9209,0.37051620846,187.56665863,25.5803286436,46.1235,5.63131275787,160.901,8.36816111689,884,110.907682505,0.1029394889
0.877286,393.770343777,18.9657,1.0554,173.769657476,-19.1999,18.9622882596,18.958876282,24.051467121,631.353338533,526.058668787,1.82635605305,426.243568954,18.9582,0.372412402948,180.458554744,99.9185916395,46.1449,5.30694333272,160.988,8.10715359716,885,133.704091633,0.86044239906
0.890574,397.002918877,18.9639,1.01414,225.131989896,-19.1967,18.9605194138,18.9572095635,103.702646964,681.118745403,657.338986502,1.78355394921,463.668871723,18.9574,0.363142696756,181.932353574,109.258170841,46.1605,5.66742009729,161.057,8.79385825649,886,128.988402779,0.938110616208
0.882977,433.959909842,19.0025,1.08151,195.354266423,-19.2379,19.000069152,18.9978031535,23.4942696349,644.485957838,649.760190549,1.50219146453,458.690915634,18.9953,0.367390965214,182.653173003,168.062222488,46.1874,5.58702222814,161.059,8.02488103016,887,108.766054358,1.6571033344
0.891084,406.8703651,19.0135,1.02063,182.770592984,-19.2447,19.0076473103,19.0058037935,26.5533687124,676.848059518,586.527825198,1.06287407811,510.073132409,19.0057,0.362264632913,198.520730606,276.239966295,46.2066,6.42337985804,161.17,8.51640397624,888,77.3958127493,3.19790445307
0.903808,453.750876775,19.0076,0.996763,140.984444934,-19.2544,19.0083921168,19.005313609,227.92122886,688.515459035,637.974104308,1.97206145472,512.068200575,19.0002,0.365151407732,183.868369191,110.956467199,46.2285,6.15602049724,161.263,8.77103414523,889,148.204912061,0.965489233597
0.894558,511.008887065,18.9991,1.00283,59.0060639568,-19.2405,18.9967350167,18.9942680935,432.901056758,662.625532059,599.685546415,2.21488663577,450.115482718,18.9928,0.355780106191,172.260605666,116.28452729,46.2471,5.3309015123,161.306,8.27012544711,890,172.055302263,1.05135537766
0.881418,442.82626201,19.0452,0.970254,67.5041642229,-19.2713,19.0433777719,19.0410810391,342.820527853,633.85187709,536.429809263,1.30730678594,431.598197075,19.0377,0.356935139129,179.016265258,203.998484116,46.2683,5.18982145819,161.372,7.9298311659,891,94.5021386391,2.10151430562
0.883338,410.151384323,19.0518,0.944434,113.841997988,-19.2686,19.0500102612,19.0476455201,204.720083606,661.60600271,558.734474096,1.1641283164,494.361459839,19.0453,0.351237456064,193.96949872,325.015808198,46.2854,6.0783801762,161.457,8.6849208671,892,83.8511574565,3.67029650222
0.882172,409.706547212,18.9886,1.18097,114.36253125,-19.207,18.9875811287,18.9845745177,270.662912099,608.453832868,575.068729198,0.797557662451,486.494800152,18.9802,0.381075710409,192.803246786,325.882370491,46.3041,6.01507043877,161.528,7.81214750552,893,58.4338261735,3.8592409347
0.878749,446.272685001,18.9717,0.948622,218.718964988,-19.1901,18.9705424327,18.9680589944,12.1165997502,703.94298856,604.68460699,1.31817846965,503.881408009,18.9643,0.356304405296,195.338991902,250.415653627,46.3122,6.25198637463,161.561,9.04948073545,894,97.3452844691,2.83592794356
0.881325,437.696793641,19.0329,1.02592,81.298964692,-19.2373,19.0238478043,19.0219169851,304.169281295,655.171421231,572.617856065,1.13695035462,490.716478627,19.0252,0.374299233325,195.519654519,264.467905146,46.3351,6.14713143993,161.606,8.36608011351,895,82.3087358319,3.02614099927
0.878828,454.690707766,19.0148,0.860908,206.847032195,-19.213,19.0103176327,19.0077467412,109.065636677,707.516233795,664.528053073,2.27816054016,421.575389228,19.0068,0.340160839809,168.864635414,110.237358749,46.3473,5.02310116565,161.669,9.23606508582,896,171.027868993,0.965704841872
0.867689,393.308351349,18.9905,1.02417,143.812060227,-19.1934,18.9868154325,18.9842281225,84.3249757144,685.76463884,508.765062475,1.48993430212,494.804141353,18.9831,0.357924300325,186.394396121,105.007229716,46.364,5.99613633653,161.719,8.72862936494,897,110.069695431,0.933516476285
0.868791,392.608342109,18.9782,1.04205,187.6762118,-19.1989,18.9765601991,18.9731419835,110.602646075,679.543560028,559.46853772,1.23896056616,516.878378661,18.9695,0.375396991748,188.964872104,288.112661933,46.3874,6.11003410928,161.767,8.56603110197,898,86.3392439243,3.01090136838
0.87175,446.503335863,18.9763,1.04441,60.6145921411,-19.1821,18.9727332632,18.9706561619,381.91595876,650.606284885,565.123169919,1.29549846184,480.53890112,18.969,0.355306673917,192.383731454,260.424527868,46.4066,5.98606343085,161.834,8.39569218186,899,90.9479453063,2.90825416469
0.85869,433.557027615,19.0075,0.995129,161.156383129,-19.2167,19.0035518172,19.0011487472,124.229304849,658.674445964,588.80510967,1.76436990283,494.688402316,19.0005,0.366958302324,184.046705983,137.815082373,46.4303,5.78270456864,161.879,8.15873971779,900,126.993590072,1.4574372822
0.891356,379.136954286,18.9718,1.04161,216.328089157,-19.1863,18.9721503054,18.9699976994,53.105953774,682.782183497,617.432216071,2.12294624096,471.433450816,18.9652,0.382599998183,182.511835149,127.450390571,46.4455,5.70068577324,161.941,8.9999733622,901,157.038501961,1.26684998516
0.888485,325.286118194,18.9544,0.959241,197.804108031,-19.1737,18.9533755713,18.9510521677,12.5514037637,706.705948727,544.87153353,1.70896834931,536.709285846,18.9476,0.371976794435,191.784386654,124.38590584,46.4715,6.43392493263,162.017,9.17851573029,902,119.308883362,1.0823166307
0.891146,377.727050361,18.9181,1.09597,254.883322431,-19.1316,18.9203831149,18.9157230757,13.8752060609,711.592932227,620.866177117,3.00455353858,352.570699576,18.9104,0.389603539541,132.82441888,38.7429273294,46.4884,3.94562332374,162.103,9.19753720556,903,242.29888144,0.175396186023
0.883623,355.692422825,18.8828,1.00236,220.136842073,-19.0962,18.8823717052,18.8797948851,47.043899332,695.959474374,545.013059028,1.60879228911,513.939907231,18.8773,0.366177784324,180.949118978,45.3273154606,46.5157,5.88900306358,162.156,8.91272034372,904,115.508530606,0.270497504702
0.885068,356.877655993,18.8964,1.01978,174.23775144,-19.1126,18.8948503059,18.8921650926,46.2447143809,645.629751643,561.362461806,2.48541461815,347.293196471,18.8893,0.372263570847,134.726545548,42.5517682793,46.5323,3.64819430785,162.223,8.12149958277,905,206.625514501,0.229965749123
0.883241,252.829362859,18.9447,0.989608,231.988722533,-19.1611,18.9396149169,18.9378310735,41.0520660021,625.188982595,592.429347331,2.06553121271,403.472205224,18.9363,0.360889539588,150.646954084,38.8577742678,46.5494,4.20726683974,162.272,8.16451922626,906,173.375566378,0.202529877232
0.88402,241.69204737,18.9559,0.946472,214.978658464,-19.1745,18.9526408611,18.9500507414,18.9759108372,687.198563243,596.207269867,2.92537590436,414.064269453,18.9495,0.356405772354,147.830035248,37.0129168165,46.5656,4.71008918054,162.32,8.71545622177,907,229.003183444,0.127564361674
0.875809,453.315843998,18.9002,0.937243,245.166675763,-19.1077,18.8976624663,18.8954905287,41.049970372,717.941078377,674.813328793,2.23333456085,490.124263607,18.8934,0.360938191067,176.036126914,39.5573394682,46.5772,5.83769066127,162.418,9.40425502932,908,168.238900626,0.197292104376
0.895986,382.043328124,18.9124,0.938387,220.00502596,-19.1108,18.9083857515,18.9064289611,40.7328546006,707.435788156,620.881492804,1.93567947813,534.711207402,18.9061,0.356155046877,188.232704523,41.5342781747,46.6078,6.59448185018,162.448,9.14228041845,909,143.685417984,0.167895294456
0.880433,331.34688255,18.8638,1.22094,222.215992691,-19.0912,18.8736955563,18.8719784345,45.1741310111,699.19964101,694.099235184,2.01403234614,499.389599834,18.8574,0.415693234544,186.829454123,46.0082243907,46.6326,6.17422652611,162.498,9.16109436211,910,144.113512243,0.244198728253
0.873628,456.679329818,18.9128,1.0786,187.834906376,-19.1493,18.9182620003,18.9156529808,41.6412447717,718.383651817,582.698505887,1.20351129426,537.183360667,18.9067,0.387962763021,187.168012743,373.261600694,46.6452,6.44980962814,162.565,9.33177513562,911,87.3609432081,4.38837662701
0.880372,449.010015205,18.8886,1.07179,119.001384984,-19.1143,18.8857808754,18.8830200699,293.333721082,706.095853247,555.186353571,1.34672543945,567.17180865,18.882,0.367713641899,193.525204752,240.040823491,46.6711,6.84145299682,162.626,9.14806351553,912,91.9846189247,2.36610873056
0.886335,438.214160912,18.9119,0.986271,197.112794035,-19.1324,18.9138536998,18.910645528,12.7018149461,728.353374866,620.024391178,1.71280267278,538.027305179,18.9049,0.369945953858,184.854232405,52.0733569468,46.7029,6.25377815384,162.699,9.56505488198,913,121.939294577,0.323107396123
0.898367,398.99337834,18.8479,1.09132,119.203359952,-19.0644,18.8472169182,18.8440787308,235.047631576,713.817682473,560.305140368,2.07051251634,488.848185334,18.8382,0.397750017681,190.134878211,106.058620263,46.7306,6.2138552004,162.728,9.31984326765,914,149.738707117,0.86366729124
0.895278,504.846718987,18.8745,0.96818,102.714495147,-19.092,18.8708495404,18.8673902165,394.087465943,709.089531171,690.181395204,2.80548068236,430.100660064,18.8667,0.369831664486,170.9831407,45.6120426983,46.7391,5.36394366563,162.843,9.18023617412,915,203.03257649,0.253288357732
0.877708,308.572121182,18.8755,0.980773,184.059201872,-19.0991,18.8724390982,18.8689746894,82.652072546,613.116770017,630.4976541,1.60343116158,400.538786624,18.8678,0.369712123005,179.267307828,124.848258285,46.7618,4.9810266431,162.929,8.03627808873,916,110.291661743,1.20928094015
0.878305,441.335110557,18.8954,0.97812,264.087137526,-19.1236,18.8926022199,18.8899697555,49.5510837506,680.542197352,681.264436106,1.67530895914,478.245495687,18.8878,0.367272578969,189.111036275,44.5893375751,46.7716,6.00982755258,163.006,8.88359740471,917,121.453493673,0.246149422669
0.884239,455.702078719,18.9326,1.02446,212.119392346,-19.167,18.9322041891,18.9292820152,140.925954394,721.766955373,682.52937156,1.47754728938,519.72638808,18.9251,0.373512323163,196.994446094,301.605916601,46.7988,6.53926377251,163.075,9.4060168007,918,106.112555648,3.44975097708
0.887215,460.679314867,18.9785,0.978635,73.0983566566,-19.2092,18.983321608,18.9791941271,379.654281689,751.270701004,559.469287807,1.68562802667,481.92258557,18.9697,0.383378288115,188.198207646,209.429821167,46.8154,6.02016360132,163.121,9.98689783067,919,121.396099923,2.26234898323
0.888967,375.222725942,18.985,1.07423,148.698311552,-19.1999,18.9827044358,18.9787737397,116.101483361,692.382943686,602.514063367,1.85339620774,485.539817152,18.9772,0.370381208974,186.651967872,157.59875892,46.8438,5.97409196906,163.152,8.82343895495,920,134.939576059,1.58608270232
0.885575,383.161569024,18.9991,0.931269,105.194881606,-19.2255,18.9977048299,18.9959920209,243.228787055,670.990460247,584.041916529,1.85645927463,430.949504493,18.9946,0.363885523821,178.235867677,117.222214279,46.8738,5.27374331721,163.236,8.38518047783,921,136.617744444,1.11876631644
0.880308,389.879735708,18.9942,1.00308,172.75188494,-19.2174,18.9932583764,18.9903221563,11.5103847976,691.985786565,588.088827379,1.21545182221,478.501372759,18.9862,0.374540113178,199.148722844,256.273727561,46.8899,6.16049611543,163.339,9.22514766715,922,84.3604205287,2.88459879481
0.879113,404.867358577,18.9523,0.956742,185.774038804,-19.1827,18.9500579748,18.9475336241,4.19372293855,734.593307653,583.200617751,1.35754902399,489.355895099,18.9472,0.370552173687,194.977463533,293.365121043,46.9153,6.14369493081,163.376,9.65556972616,923,96.1059972526,3.3451809257
0.88759,394.185088288,18.8919,1.13366,163.562606551,-19.1274,18.9007993815,18.8992903189,126.48200253,620.584741597,618.822942403,1.27211975413,438.630351222,18.8859,0.431179260255,185.603718425,249.454613788,46.9441,5.42945198051,163.444,8.00215466998,924,88.5847541364,2.72254715905
0.895802,524.23972347,18.9096,1.02234,164.295474774,-19.1378,18.9051370602,18.9024399413,247.777207618,695.807526325,701.637836089,1.79487648513,479.934860553,18.9029,0.373590420317,190.021621678,109.621870288,46.9575,6.01513370589,163.507,8.88299351163,925,131.649498706,0.935885619189
0.887144,384.760061319,18.8695,1.12864,140.837186629,-19.0937,18.8667994232,18.8630843144,127.869793239,639.255307734,572.180471118,1.4788003108,463.030601603,18.8633,0.382664346808,191.600200806,115.243403253,46.9635,5.84669454701,163.605,8.18712514341,926,104.115071881,0.964928972959
0.885411,468.73859402,18.8689,0.955894,126.696628818,-19.0859,18.8680670446,18.8651359621,313.117801826,681.068621421,708.062766906,1.88184378744,492.749360883,18.8625,0.359506365217,185.145233365,48.4765272416,46.9676,6.05180227185,163.644,8.7211208073,927,138.310786252,0.271131007554
0.893687,349.986208159,18.8724,0.992476,249.785504828,-19.093,18.8699480204,18.867414456,57.4248553725,699.462939509,597.927248646,1.6699598865,522.443969533,18.8666,0.361445980239,188.905097848,57.2350872825,46.9764,6.41513662463,163.692,9.15003756762,928,121.202611905,0.363901292471
0.899601,433.065847925,18.9206,1.03268,199.74538891,-19.1413,18.9177450003,18.9137761212,56.5732307517,688.182223865,635.918661611,1.81011120489,493.886145943,18.9127,0.371339785825,182.170455422,47.4864442791,47.0056,5.90086747156,163.739,8.76407652776,929,136.854493546,0.235471979941
0.886026,413.580246711,18.9178,1.03455,199.755836236,-19.1506,18.9145642989,18.9128374069,25.9348862809,674.686008391,609.789932489,2.42454161405,295.636405475,18.9107,0.366602846222,138.233351591,110.556222754,47.022,3.42724082527,163.789,8.61374193017,930,180.290398929,0.938285575522
0.882058,417.288404634,18.9465,1.00657,197.881789039,-19.1754,18.9421214688,18.9392079655,72.2504575672,742.036651466,673.925626347,1.48922643494,489.03236949,18.9389,0.366378105715,194.745637256,256.727519486,47.0381,6.1399273089,163.872,9.80231601225,931,106.839267412,2.94864725756
0.896863,371.411845727,18.9859,1.08257,182.359500627,-19.208,18.982485282,18.9795159687,121.825746853,665.349449791,608.131883849,2.27094069616,463.923834062,18.9786,0.36919032664,175.677235621,61.7725765353,47.073,5.5678915311,163.969,8.29012908635,932,172.739076753,0.428838404548
0.903102,516.647506343,18.9777,1.05823,208.258051983,-19.2065,18.9739239011,18.9721740211,61.4276244395,686.249828493,663.93225393,1.58562586691,531.241284562,18.9708,0.36847158536,195.016520277,63.4488715737,47.102,6.58613724343,164.05,8.73487288571,933,118.803682266,0.442172970728
0.891334,433.671626849,18.9703,1.09515,186.108402024,-19.1846,18.9684143541,18.965981785,67.3922478404,713.123206805,610.857510222,2.15135704309,505.146923419,18.9638,0.370425920473,190.791069611,51.9141716119,47.1099,6.34548851556,164.089,9.26746369533,934,159.230900212,0.295198341505
0.897898,450.185590353,18.9744,1.07633,191.318029404,-19.199,18.9741464112,18.9719043545,89.3277684716,672.245783371,610.566425846,1.50668490571,508.438641419,18.9681,0.378647361565,193.297854121,259.34359203,47.122,6.22857042842,164.142,8.68467984071,935,111.170885967,2.8927915718
0.888677,548.292615639,18.9929,1.06192,128.214696975,-19.2263,18.9908988711,18.9888899129,293.936487664,717.665537704,625.566932652,1.58058756474,552.670852933,18.9843,0.381195236848,199.167089053,283.201694082,47.1335,6.91346662911,164.239,9.32449321405,936,115.40975065,3.27896974147
0.895739,408.224357996,18.9939,1.02605,210.31825516,-19.2124,18.9926533763,18.9899532572,35.069745163,677.460900658,688.325164186,1.71007986898,509.037781669,18.9878,0.363091490343,186.868056545,136.793335557,47.1484,6.01477434901,164.29,8.71842775532,937,132.236152276,1.35144701475
0.894223,375.471644844,19.0328,0.937851,184.421599748,-19.2595,19.029339808,19.0272287194,38.2970735097,741.710090678,588.700419271,1.63294393571,537.92009394,19.0264,0.354340611261,197.686346956,227.668014198,47.1851,6.71124099885,164.383,9.80898726188,938,120.558235143,2.51782729902
0.899131,435.560369284,19.0344,1.13054,144.614516636,-19.2613,19.0335027996,19.0305784508,236.686165613,716.58069227,590.199357924,2.07777970027,505.571540695,19.0287,0.381984852586,190.690078343,127.868209417,47.2023,6.26777891114,164.466,9.29106698437,939,152.191639014,1.29468869297
0.896084,481.033048914,19.0405,1.04282,107.623398476,-19.2691,19.0375995676,19.035185164,337.540110417,692.597932611,628.869819341,1.36191077559,550.836345126,19.0341,0.373628553647,197.736318655,302.985230883,47.2191,6.84808061319,164.542,8.85122617795,940,100.04695926,3.55597987585
0.897998,403.762832669,19.0634,1.0156,214.330203212,-19.2881,19.0616987611,19.0597308879,45.6631521958,696.987145967,683.516294361,2.17757197289,432.190149031,19.058,0.367439225271,177.82032994,123.063546979,47.2371,5.29995717541,164.569,8.91364854491,941,159.773612921,1.18323924468
0.900393,408.398322997,19.0774,1.1032,140.090882979,-19.3151,19.0752863806,19.0727948757,205.968766236,723.118348262,619.328832183,1.89343422529,513.737905593,19.0703,0.379458327772,190.274198261,209.367376186,47.2647,6.3205394027,164.61,9.42371769611,942,136.748081189,2.15452384793
0.899927,485.902368473,19.0693,1.10175,114.657101193,-19.3156,19.0690434199,19.0666457756,291.039146317,702.126611218,619.468367729,2.65411882864,446.871316963,19.0635,0.381243998905,174.00943295,61.3964676805,47.2785,5.50873731937,164.669,9.26765462457,943,193.998232177,0.414361546995
0.887521,512.618639486,19.1241,0.929026,129.059208298,-19.3689,19.1233619143,19.1214388843,336.166385873,684.725009318,681.865614801,1.82390484425,391.700130673,19.1176,0.370991623019,180.659818476,126.155018306,47.2969,4.96351370036,164.73,9.15237176053,944,128.040837723,1.29769245688
0.89779,401.89193278,19.162,1.04856,168.607404316,-19.3785,19.1601501844,19.1575384608,148.046087945,710.220158322,656.317997887,1.80063579841,458.720244261,19.1546,0.376467962249,189.807803195,223.182778304,47.3289,5.7890751346,164.825,9.16144994943,945,128.080429087,2.56985153505
0.893839,334.665479835,19.1353,1.15028,179.658288145,-19.3435,19.1319293028,19.1294330051,15.3113544581,685.697257956,607.100306013,1.50881405834,480.292170808,19.1288,0.379439979928,187.168216458,47.6829344213,47.3353,5.85449034028,164.901,8.70843275804,946,111.657905608,0.364159250036
0.899277,297.164383846,19.1538,1.13164,165.264345431,-19.3707,19.151588056,19.1493665069,119.958016976,705.686336476,553.835660442,1.64948327225,497.06310434,19.1485,0.376433136219,198.950867432,118.456502875,47.3657,6.40722038831,164.985,9.35340168959,947,117.612136532,1.17108888212
0.902434,499.705225368,19.1141,1.2017,96.4477303725,-19.3443,19.1108566085,19.1081345176,380.81360874,700.106544781,633.36797408,1.85708056201,469.738571866,19.1075,0.38848929674,191.708579724,215.781319265,47.3841,5.96325458789,165.046,9.17298412086,948,131.481699652,2.3497833677
0.897891,351.507998359,19.1762,1.13878,161.113783884,-19.4103,19.1738011203,19.1713405264,116.256083781,720.679325439,582.290062528,1.78602402393,537.607898015,19.1686,0.38025406815,198.020657053,115.219880984,47.3892,6.82426603979,165.076,9.38073499294,949,127.922327105,1.09385513519
0.900382,548.183703976,19.1802,1.1336,176.044673323,-19.4192,19.1728049437,19.1690722342,229.171100436,716.931687749,714.991054222,2.23413873004,525.369584888,19.1714,0.390974569315,189.039708875,57.1994035835,47.395,6.48066231235,165.079,9.34854067345,950,163.897605467,0.324739082519
0.89712,476.176463999,19.1961,1.09806,257.9754007,-19.4346,19.1932319246,19.1909797948,107.829898093,745.097128227,744.814958529,2.29973148628,449.457404792,19.1891,0.379790779283,180.620827275,127.25254523,47.4069,5.53901809197,165.108,9.87248664286,951,166.973559821,1.26012148051
0.895521,404.920820872,19.1912,1.06878,265.601008563,-19.4253,19.1888221614,19.1867413698,91.9634482902,708.018789349,721.585128146,1.4835782433,523.738934705,19.1855,0.37316356716,202.691688995,241.389059007,47.4308,6.69336761037,165.187,9.46914881549,952,105.605385897,2.80746119026
0.895861,420.299760097,19.2142,1.02695,134.129232284,-19.4393,19.2114583375,19.2085357073,259.090733625,727.815811279,675.753332193,2.17858835187,463.20934425,19.2064,0.367503855069,183.491733904,131.37227054,47.4398,5.71184176671,165.293,9.55386153595,953,156.322440105,1.42825307415
0.903536,435.46989286,19.2288,1.19535,150.568656557,-19.4535,19.2273090105,19.2251872838,230.075108075,694.448646406,614.63366423,2.21509271915,423.044048319,19.2231,0.383900762433,178.938715382,174.162761934,47.4625,5.23894065378,165.367,8.85908746501,954,159.789433391,1.81669277523
0.887723,633.637610608,19.2503,1.02082,26.4635519541,-19.4766,19.2461049942,19.2441879933,586.003237657,695.785899537,665.723864346,1.96656231159,448.18238897,19.2432,0.369361269713,186.134088683,232.395477329,47.4717,5.61722793282,165.393,9.00025657334,955,137.735213512,2.44718116309
0.879147,463.039165401,19.2858,0.982303,156.678602509,-19.5158,19.2847431673,19.2833537007,216.151833604,720.80634864,673.613339416,1.63179664582,510.570445057,19.2813,0.364273411777,198.727693876,57.4155048374,47.4909,6.53008707257,165.442,9.42751001405,956,118.440981721,0.350183837932
0.887624,408.317406856,19.2831,1.06423,165.679071362,-19.5072,19.2797906947,19.2785131571,85.4759356692,729.091881043,596.94728111,1.64159729522,485.898958181,19.2764,0.381720134171,197.310018134,249.176455989,47.5169,6.18732773177,165.498,9.54000694473,957,115.793127833,2.79785903438
0.891896,466.752383412,19.2658,1.14948,166.353103745,-19.4972,19.2645820433,19.2623078332,236.719766967,751.043697538,707.618541887,2.13660309057,500.242444947,19.2599,0.385763086019,195.204949615,236.362554726,47.5297,6.35304641685,165.577,9.99534451044,958,149.033762246,2.64509306034
0.895203,484.506213899,19.2963,0.999394,123.008847318,-19.5245,19.2955656626,19.2937408907,222.032424507,706.465777596,604.818721049,1.12780007395,521.791062017,19.2902,0.382145270947,202.993015678,358.2482038,47.5418,6.66723190157,165.685,9.24593315412,959,78.8322299676,4.20230547959
0.901491,389.72409776,19.3322,1.10717,171.667108772,-19.5651,19.3311677142,19.3298982889,101.195539814,718.226859858,602.765710784,1.37032142814,542.67501012,19.3274,0.39444783339,202.408455521,316.175217772,47.5659,6.89384486285,165.764,9.49818964298,960,98.7404132141,3.69257931121
0.89853,520.315009184,19.3417,1.02481,50.6350332941,-19.5769,19.3405988775,19.3387083227,462.489987952,621.528371112,584.478857971,1.51743757741,494.613201295,19.3351,0.376268467382,196.740914015,57.0683209021,47.57,6.31831515631,165.815,8.12427438687,961,108.474928901,0.399971265596
0.900151,321.949230005,19.3235,1.17444,169.234823281,-19.5611,19.3214647577,19.3198399077,91.3169019997,697.365190634,547.691039505,2.24395501872,416.626389514,19.3181,0.396159867171,176.671307982,135.227277419,47.5678,5.17133224405,165.886,9.0337219336,962,160.685153227,1.33886051679
0.904761,430.726964239,19.3674,1.12778,223.685973894,-19.5998,19.3641735116,19.362686763,24.2646375109,735.25970267,654.858013467,1.96130938021,501.162857614,19.3612,0.385117703241,193.664806706,58.124832645,47.5912,6.35275298063,165.947,9.66277582277,963,142.387056367,0.361623804649
0.900575,431.061934677,19.4179,1.03685,87.1092656383,-19.6558,19.4132895858,19.411471386,317.682870205,716.518193357,573.347688572,1.635224503,542.510341621,19.4102,0.384733476684,199.393137854,319.277395445,47.5989,6.83429959656,166.023,9.29136971727,964,113.96448035,3.62790582149
0.900596,451.31233003,19.4286,1.15922,152.952888442,-19.6692,19.4256585722,19.4238049024,170.587732498,737.760157662,618.72679045,1.84608366364,563.568631973,19.4225,0.39109916917,202.477848765,223.035733516,47.6088,7.14573135768,166.084,9.71186777533,965,131.583684634,2.54197753477
0.901238,426.849480295,19.4543,0.977416,175.200799022,-19.7039,19.4517769757,19.4507763835,148.772144502,718.345116744,626.923151434,1.51033874701,549.395306286,19.4491,0.370840639488,199.69654456,233.950434337,47.6261,6.89601979439,166.126,9.38334093194,966,107.563684554,2.75042743767
0.903771,545.672942253,19.491,1.09668,134.280545272,-19.7332,19.4879177522,19.4862747222,283.782416961,699.749127704,657.514699661,1.6330347814,550.787536464,19.4854,0.384072252776,201.355670138,339.842565943,47.6481,6.94183903772,166.189,9.03221529435,967,117.044982799,4.02564796355
0.900637,437.670676697,19.5434,1.17153,183.144612646,-19.7782,19.5388450384,19.5375036245,147.460889195,738.404724235,621.744425258,1.67818166575,520.008213301,19.5369,0.389182706192,199.045150839,183.994549028,47.671,6.56032046306,166.266,9.75216098295,968,120.181049862,1.94090395278
0.900049,608.211550072,19.5097,1.00602,92.5735851953,-19.7512,19.5043269845,19.5023308945,467.926442714,749.721055277,706.072816585,1.57180226761,552.264794323,19.5028,0.37721670432,205.147621812,241.937427035,47.6919,7.04207852431,166.309,9.98327947166,969,111.29743232,2.79455937898
0.902857,459.161657969,19.5521,1.19457,184.568937898,-19.792,19.5481880461,19.5464490849,113.590556744,698.313987781,671.353018271,2.2457823696,448.256102412,19.5453,0.390823196382,182.034243047,137.086306816,47.7022,5.48934271906,166.387,8.96726043127,970,166.595732413,1.3457617054
0.89648,408.092658874,19.6252,1.04091,196.426910722,-19.8676,19.62294728,19.6198098626,64.7221014536,733.324548801,663.667822192,2.09604935507,486.828744997,19.6192,0.377150451351,193.789734062,220.111240903,47.7205,6.12062723263,166.435,9.62188298052,971,149.132675881,2.38865744802
