Epoch,AverageEsReturn,QFunRegParamNorm,AverageQ,AveragePolicySurr,StdForwardProgress,AverageAction,AverageDiscountedReturn,StdEsReturn,AverageForwardProgress,AverageAbsY,MinForwardProgress,AverageAbsQYDiff,MaxReturn,PolicyRegParamNorm,MinReturn,StdReturn,AverageY,MinEsReturn,AverageQLoss,MaxEsReturn,AverageAbsQ,AverageReturn,MaxForwardProgress
2759,116.316796503,70.0045,1.30547,-1.3092,0.207027528365,0.959968,61.3849028404,16.4810372347,1.48551901303,1.30547404312,0.855409791762,0.013440148295,154.742061798,56.8615,55.7957880134,20.7628556629,1.30547404312,91.4412101078,0.000459658,141.310812335,1.30547,119.427622723,1.82368108246
2760,106.786154982,70.0142,1.30649,-1.31026,0.286830313798,0.961994,47.6740694586,20.011139634,1.21666476883,1.30648643991,0.582361862623,0.0135236965266,142.146808759,56.8757,29.1723764593,29.0232744166,1.30648643991,59.4949317279,0.000469113,132.051215543,1.30649,92.6543509972,1.71614365068
2761,108.726077699,69.9907,1.30673,-1.31058,0.310381300475,0.957596,47.9610601028,19.6495785024,1.23491921117,1.30673706357,0.622574180417,0.0136255702708,149.571717853,56.8866,32.5854717091,31.2127908399,1.30673706357,62.8771423897,0.000471731,132.649603864,1.30673,94.5955361611,1.78750364216
2762,103.04331817,70.01,1.3059,-1.30965,0.288806756774,0.956477,52.9769942949,38.9244235422,1.32224841341,1.30589153414,0.658536086909,0.0137510340239,147.93592033,56.8938,36.3767598605,29.2431474553,1.30589153414,22.5647836879,0.000474031,147.666575857,1.3059,103.613614815,1.77358580684
2763,96.4462014698,70.0002,1.30553,-1.3092,0.174903412338,0.953086,55.7180369881,33.0039460299,1.40617505774,1.30553226594,1.01030700768,0.0134481420563,164.17912757,56.9009,73.8064952847,17.4358028772,1.30553226594,27.9814179194,0.000450529,128.728005412,1.30553,111.900069746,1.93220846535
2764,99.5309202919,69.9968,1.30576,-1.30957,0.261973790693,0.956743,47.12544398,30.4137564803,1.1782414741,1.30577251699,0.671679718009,0.0136901341812,147.395995654,56.913,37.5858265165,26.5059797936,1.30577251699,34.026082583,0.0004735,146.058344017,1.30576,89.1478122669,1.76081556485
2765,106.146614028,69.9834,1.30557,-1.30918,0.236437805353,0.951355,60.3505451824,31.2923033126,1.47596640592,1.30555930025,0.57013659479,0.0138307622822,170.44948356,56.9199,29.0899738329,23.5378760832,1.30555930025,50.582783861,0.000474761,169.942418587,1.30557,119.318943254,1.97328009258
2766,111.094858112,69.9782,1.30528,-1.30906,0.308628169524,0.958533,54.1383153486,18.2703693349,1.32421943642,1.30529881309,0.562259180501,0.013901045623,159.404396289,56.9344,27.0961134605,31.18282922,1.30529881309,65.1643510956,0.000482394,133.520799794,1.30528,103.693168388,1.87679916704
2767,101.804068897,69.965,1.30602,-1.30971,0.28846647118,0.952938,51.8025242031,20.0666751612,1.28924476001,1.3060213589,0.585646158777,0.0137493674552,162.061829437,56.9458,29.9026433562,29.1068475891,1.3060213589,78.385124593,0.000473184,145.449406777,1.30602,100.369574257,1.90981046578
2768,98.1482707782,69.9336,1.30547,-1.30915,0.293261658574,0.959744,47.0311368377,49.9431441367,1.19304365448,1.30545074668,0.564417156864,0.0138461004054,145.59358577,56.9533,27.5161219377,29.5322172724,1.30545074668,-22.8902605522,0.000475919,154.951440251,1.30547,90.5786695263,1.74183064894
2769,104.506531354,69.9331,1.30471,-1.30812,0.196925163061,0.959754,60.1901270029,26.2359267805,1.47921741506,1.30469951465,0.800138314948,0.0137891732302,156.406733328,56.962,50.585346129,19.7157087294,1.30469951465,71.9931926412,0.000466421,168.122852502,1.30471,118.507952356,1.86479808281
2770,87.7638961823,69.9312,1.30348,-1.30687,0.208160811234,0.956412,51.8155478338,33.064535155,1.2870671819,1.30348739865,0.81300822056,0.0138880773273,148.417441256,56.9717,51.9028113951,21.0814915541,1.30348739865,22.4948086318,0.000483547,141.78904577,1.30348,99.6429331621,1.77614677005
2771,92.0901113495,69.926,1.30359,-1.30699,0.213753121063,0.95096,62.2197138312,25.9148172307,1.49646348385,1.30359076472,0.819983735146,0.0137408070624,166.363299065,56.9822,53.683557716,21.7270910908,1.30359076472,34.0779224561,0.000474746,131.192710599,1.30359,121.18299614,1.95214853834
2772,87.4686709806,69.9204,1.30278,-1.30619,0.275335688163,0.966119,52.8528634974,28.560917126,1.29062680673,1.30276417847,0.764644679249,0.0137329984547,152.637453173,56.982,46.211344547,27.8625752472,1.30276417847,40.579706336,0.000457169,135.263141528,1.30278,99.6473223346,1.81226432895
2773,103.749586787,69.9321,1.30365,-1.30717,0.286838804985,0.957593,52.9182722339,22.3516766239,1.28415637205,1.30365974443,0.601056188868,0.0138037127606,160.443706889,56.9891,30.8906592588,28.984527203,1.30365974443,58.9427886052,0.000470476,137.490603372,1.30365,99.3902551301,1.8932568471
2774,101.909289561,69.9282,1.30279,-1.30626,0.273320046508,0.9614,44.6652102823,23.3906597855,1.12561108486,1.30279819497,0.327252112245,0.0135536762444,150.86258938,57.0095,3.48719147787,27.5905632666,1.30279819497,69.064966152,0.000453881,147.84558062,1.30279,83.0626972779,1.80397173808
2775,91.207359857,69.9,1.30268,-1.30626,0.255784730001,0.951916,52.0404624152,43.3403841878,1.30655498295,1.30268753681,0.118224238725,0.0139702587722,153.875029797,57.0121,-15.1451534363,25.4439536173,1.30268753681,-4.08307599734,0.000474429,157.801224066,1.30268,101.949933924,1.81613754533
2776,94.7586230068,69.899,1.30287,-1.30651,0.202060891754,0.945789,53.4389785874,22.3376585243,1.32220806576,1.30286086801,0.873525340663,0.0137056161889,149.824904159,57.0122,59.0645914137,20.4002009295,1.30286086801,62.2895811073,0.000476218,134.199097362,1.30287,104.268609425,1.78426170907
2777,101.89580232,69.8888,1.30233,-1.30601,0.23023036252,0.94878,52.4802999895,19.7446427338,1.31433082548,1.30233419038,0.355650853748,0.0138028833197,142.020657843,57.0171,7.02281377885,23.1082864976,1.30233419038,72.6971631667,0.000470367,133.384635482,1.30233,102.716409081,1.70505117921
2778,88.2444475799,69.8929,1.30166,-1.30511,0.347039808423,0.949314,47.788315382,45.4217346983,1.19725856539,1.30165965946,0.35378721821,0.0139282214028,158.877258158,57.0153,5.96758758293,34.7221300237,1.30165965946,-10.6151585936,0.000492243,138.070039404,1.30166,91.2718617007,1.87134103505
2779,91.2624245342,69.9064,1.30131,-1.30455,0.317386819789,0.952696,48.2076810059,32.4021552463,1.23248558167,1.30131875928,0.0219602957779,0.0137626552924,162.588813448,57.0195,-27.5354005391,31.7844898956,1.30131875928,36.5911308457,0.00046626,134.370860493,1.30131,93.6816850668,1.91682476235
2780,92.6627492647,69.9019,1.30056,-1.30396,0.34927601713,0.949504,47.2177987761,31.7148795059,1.18995238056,1.30055917557,0.0267846147061,0.0137647110999,153.102873211,57.0259,-26.6359115807,34.8022762766,1.30055917557,42.7513810496,0.000469966,151.039961209,1.30056,90.1804385989,1.82865673723
2781,86.3319730197,69.9058,1.30062,-1.30414,0.236226846885,0.946511,50.4244727677,24.8178498134,1.25634208197,1.30062606719,0.756893753682,0.0139236914111,136.357208793,57.0272,45.5603972672,23.6848731661,1.30062606719,49.8864134665,0.000486505,137.998549661,1.30062,96.407331173,1.65013688089
2782,86.4360646314,69.9134,1.29997,-1.30343,0.140987104231,0.953053,49.097706526,17.1686696759,1.25596735927,1.29997165836,0.831343661384,0.0137638459217,126.008820624,57.0346,54.7774695913,13.908672186,1.29997165836,55.3580467564,0.000462765,115.228991756,1.29997,96.0511923908,1.55880570576
2783,99.9143074874,69.9056,1.2996,-1.30321,0.190912612037,0.95281,54.9598618531,20.7808086968,1.32925998967,1.29959141932,0.636898689453,0.0139205010195,141.097521686,57.0384,35.6370178101,19.112748067,1.29959141932,66.8726445009,0.000475123,136.726242972,1.2996,104.376105878,1.69497258926
2784,89.8222278969,69.9047,1.29969,-1.30309,0.274425886784,0.950226,51.1031685726,18.2628395145,1.28808742012,1.29969365044,0.47715061073,0.013793291794,153.485920036,57.0492,18.990213331,27.528459517,1.29969365044,56.9220977818,0.000470909,120.020082607,1.29969,98.8932591766,1.83264624683
2785,67.7751909558,69.9201,1.2996,-1.3032,0.157869129251,0.956593,51.7428586094,32.1336564818,1.27652127583,1.29958980167,0.817889348588,0.0140755238307,157.769578711,57.0573,52.7719289983,15.863370347,1.29958980167,26.0605002402,0.000501012,132.290919979,1.2996,98.7509559686,1.87166209501
2786,79.0614149951,69.9297,1.29873,-1.30259,0.276834004827,0.956756,43.8421813016,22.3953607903,1.1198225931,1.29875128589,0.538032026226,0.0138305542757,149.771550033,57.0657,23.6798906792,27.8616919634,1.29875128589,45.4712848608,0.000472616,134.001100882,1.29873,82.3576596678,1.79499763059
2787,80.7869013984,69.9463,1.29945,-1.30327,0.248375248515,0.947293,49.6949216639,40.0074923748,1.21113219393,1.29945625558,0.682582221143,0.0137034830615,153.971644461,57.0689,38.7693029511,24.9148055025,1.29945625558,0.345391561206,0.000459105,136.011917973,1.29945,92.0519893041,1.8322884764
2788,77.3421518713,69.9609,1.29932,-1.30312,0.253665378776,0.952813,46.3334848137,22.5847387739,1.13711589881,1.29930253058,0.645596880111,0.0139223800739,156.783110305,57.0726,34.5466880515,25.4778598869,1.29930253058,43.3570007661,0.000485376,118.029132755,1.29932,83.9624173132,1.8612142688
2789,78.5574610167,69.9673,1.29978,-1.3036,0.169137706788,0.956843,47.4138978331,22.2507330832,1.15041508483,1.29979038254,0.730179998786,0.0138721028463,141.412042897,57.0698,43.4784263862,17.0211742584,1.29979038254,48.7726878617,0.000493289,105.318109098,1.29978,85.4053040434,1.71475377379
2790,61.7804670264,69.9833,1.29908,-1.30312,0.277768367538,0.969617,38.2144821647,31.9792823621,0.963873195135,1.29909151918,-0.229284226679,0.0138674971826,161.331285944,57.0732,-54.6988583989,28.0861700578,1.29909151918,1.69179062514,0.000484976,112.08880454,1.29908,65.8200073437,1.91320978848
2791,83.3735158401,69.9929,1.30015,-1.30424,0.221607200711,0.957392,53.3216303658,35.7539829582,1.29921648635,1.30016670842,0.803629531394,0.0135647569988,160.067441318,57.0761,51.1017816609,22.0134698146,1.30016670842,36.5782442446,0.00045896,161.145381813,1.30015,100.290021306,1.90579001875
2792,86.2491511085,69.9964,1.29946,-1.30371,0.262988285863,0.958762,43.1934159836,20.9290553302,1.09047954212,1.29945918533,0.600378176557,0.0138019169018,133.302384752,57.0874,31.166427534,26.4464969674,1.29945918533,56.8665742988,0.000476982,136.690046508,1.29946,79.2287366824,1.62039264015
2793,73.6881071426,69.9886,1.30023,-1.30427,0.18106692512,0.962672,48.2864943348,38.7059057804,1.17568868773,1.30023596361,0.564482273051,0.0136141850137,145.790098202,57.0866,26.9136498838,18.3754825644,1.30023596361,2.80614865015,0.000464006,130.728078503,1.30023,87.7848727895,1.74867600107
2794,81.5153843731,69.9972,1.30067,-1.30491,0.146873902191,0.95899,47.332959139,18.1186777279,1.19982894865,1.30068623472,0.793162305817,0.013717098065,127.299438499,57.081,49.1136747653,14.5565718128,1.30068623472,46.0808491921,0.000462964,111.596781387,1.30067,90.1459925179,1.58858265259
2795,78.0251299896,69.9987,1.30132,-1.30565,0.280040428607,0.961421,52.8716934885,26.3208514348,1.32790311081,1.3013127764,0.266898542753,0.0138614601899,157.570019174,57.0862,-4.86010108213,27.7725668815,1.3013127764,22.0735944316,0.000485155,115.884927284,1.30132,101.844130513,1.89010208008
2796,69.2667750278,69.9961,1.30085,-1.30531,0.213088477179,0.958645,53.3231196312,33.773441938,1.27984856191,1.30085856053,0.713762908439,0.0136715573714,147.421405057,57.0927,41.3539509508,21.3057322144,1.30085856053,12.8030278719,0.000464373,111.69504015,1.30085,98.3422329394,1.7657046314
2797,84.6620310638,69.9921,1.30201,-1.30656,0.39805778543,0.963605,37.8572089589,24.0391881967,1.04718790104,1.30200302679,0.165664118229,0.0137515570211,151.784182397,57.0966,-14.6637597839,39.8548602589,1.30200302679,44.210749781,0.00048072,124.575131612,1.30201,74.2215791477,1.82092956263
2798,75.0847409981,70.0027,1.30284,-1.30758,0.376731485753,0.965038,46.8505429086,32.9956703434,1.21494985306,1.30286363942,-0.445597267958,0.0138263104103,135.647542947,57.0997,-73.8411888693,37.6081828095,1.30286363942,17.5461502668,0.000479496,127.75969046,1.30284,91.3121200307,1.67093094163
2799,90.0091255492,70.017,1.30356,-1.30816,0.41818486988,0.961959,48.735789536,33.308736109,1.24351200925,1.30355897846,0.00741482886245,0.0137995131857,167.919930028,57.1023,-30.3359984233,41.9178293274,1.30355897846,41.3056468642,0.000468162,132.223591795,1.30356,94.0274921546,1.97843533247
2800,73.5591784634,70.0379,1.30387,-1.30828,0.387879987212,0.964332,38.6838617858,29.7826136147,1.03545347244,1.30385744177,0.079617067828,0.013865868389,147.889015729,57.1038,-22.8942671321,38.7437492654,1.30385744177,29.0366812095,0.000473211,112.358149725,1.30387,73.2177590337,1.77933699826
2801,87.4547092591,70.0299,1.30488,-1.30946,0.48296769675,0.962487,41.4440725078,33.4231483393,1.08943445377,1.30488631075,0.0798887568062,0.0138908136595,168.812993073,57.1177,-21.6793822357,48.0894949247,1.30488631075,29.8437962332,0.000476925,130.95508581,1.30488,78.979845384,1.99437893112
2802,86.2898611596,69.9929,1.3058,-1.31051,0.323046273037,0.957558,58.9995501803,38.2863329741,1.46520309616,1.30580674928,0.272301721363,0.0139651484235,156.809923498,57.12,-4.09344600638,32.2818186823,1.30580674928,0.781914269216,0.000491526,150.349529724,1.3058,115.94776273,1.8666810809
2803,91.2904731552,70.0029,1.30652,-1.31109,0.133363705044,0.964898,62.5455424818,24.9949429304,1.56356000466,1.30651117467,1.15694560259,0.0137531136368,152.140857132,57.122,84.8139206042,13.376584054,1.30651117467,58.0350132679,0.000461916,147.213159067,1.30652,125.361848904,1.83329791508
2804,93.840245244,69.9922,1.3073,-1.312,0.19705121055,0.965568,65.4323032354,28.2972654425,1.58768179711,1.30728667541,1.04907785567,0.0138884300349,169.979070477,57.1261,75.0444608936,19.6802783876,1.30728667541,43.7898323303,0.000468484,121.630774727,1.3073,128.220007092,2.00213918388
2805,102.308320215,69.9997,1.30851,-1.31299,0.1998510453,0.957914,62.667713999,24.5291391463,1.5418836873,1.30854215717,0.954846439523,0.0137188723773,167.119175111,57.1371,66.1735557256,19.9630581032,1.30854215717,66.7415732915,0.000454499,135.47907945,1.30851,124.441724012,1.97312822761
2806,111.496016127,70.0217,1.30865,-1.3133,0.148628927635,0.962755,61.0811118105,22.1643884424,1.49768271073,1.30866211295,1.1477362667,0.0137730449118,155.850244529,57.1447,83.2838074248,14.9923864138,1.30866211295,79.0445147091,0.000474584,149.456792013,1.30865,119.437852107,1.85626909183
2807,110.338879489,70.025,1.3092,-1.314,0.153613712631,0.958254,58.3454708498,22.368748116,1.47244420425,1.30919971605,0.855223015114,0.0137676117197,152.916689794,57.1484,54.3497364655,15.5145471507,1.30919971605,64.9261458932,0.000467873,142.645421602,1.3092,117.246825127,1.82679849902
2808,100.34814751,70.0317,1.31046,-1.31526,0.169426902183,0.968049,62.256216466,29.4046838349,1.54868350786,1.31047703502,1.08292131373,0.0137889966897,162.053272186,57.155,77.2133707924,16.9411300298,1.31047703502,51.3431861033,0.000465472,137.377448753,1.31046,124.529620278,1.91757515403
2809,108.834793186,70.0476,1.31124,-1.31616,0.168606380788,0.965508,56.5932788537,17.1078789543,1.41369267273,1.31124557074,0.690618351996,0.013579252224,143.992088253,57.1565,38.5594437867,17.0558545619,1.31124557074,63.1060258579,0.000448319,133.350265636,1.31124,111.294354153,1.72839403729
2810,111.350377374,70.0375,1.31111,-1.31572,0.195322640741,0.959772,58.9952218194,15.5771215891,1.4648829229,1.31111324906,0.70410818751,0.013468394703,160.094620183,57.1611,41.312917064,19.6051666317,1.31111324906,79.2325858262,0.000435322,128.21330412,1.31111,117.477914628,1.8783367081
2811,100.99382089,70.0703,1.3129,-1.31759,0.142443450594,0.961377,57.1973893245,24.0999811805,1.43977642029,1.31290351584,1.11302953569,0.0139941283583,145.365010966,57.1693,79.7723939708,14.4903862821,1.31290351584,65.8402176093,0.000471975,141.488410646,1.3129,113.475064061,1.7532871965
2812,108.191146014,70.0828,1.31315,-1.31787,0.162507449535,0.960128,60.8207190146,30.8363183635,1.50052571569,1.31315525983,0.884323677045,0.0136976422755,152.155118238,57.1719,59.0844302331,16.3072446132,1.31315525983,34.9521085113,0.000456711,152.920146922,1.31315,120.487178017,1.8171507215
2813,95.0969003291,70.0911,1.31453,-1.31926,0.173632810425,0.959022,59.1568337257,28.1809076647,1.4777360336,1.31454187629,0.942581584408,0.013653981774,157.81160587,57.1814,65.1209618281,17.5344171358,1.31454187629,44.916741001,0.000458579,152.390693958,1.31453,118.49395154,1.8625583983
2814,100.782103826,70.1213,1.31487,-1.31947,0.188108722394,0.963703,60.828418691,27.9461980544,1.51455351819,1.31488837801,1.01702428484,0.013637930945,179.663662138,57.1919,70.7534794095,18.9860983086,1.31488837801,25.5762013793,0.000454926,130.299267658,1.31487,121.716523855,2.09067849332
2815,101.666569261,70.1382,1.31592,-1.32063,0.134035669391,0.967236,52.6129528192,27.8195195815,1.38077929568,1.31590964011,1.04666908452,0.0137311677278,139.984984024,57.2006,74.0214973656,13.4689675302,1.31590964011,37.516094572,0.000456543,128.54140099,1.31592,107.128238506,1.7078186112
2816,95.1741469196,70.1499,1.31569,-1.32038,0.153741690675,0.968554,50.3025653494,32.7194044774,1.33982114108,1.31570081525,0.994979808477,0.0136924100421,141.213528508,57.2055,68.2463516962,15.4352466694,1.31570081525,22.5626293199,0.000455473,128.163496761,1.31569,102.93155618,1.71960780504
2817,90.1257807117,70.1555,1.31789,-1.3224,0.14572719289,0.971089,60.6723704906,33.6273535312,1.5280435444,1.31790752955,1.27563816023,0.0137427865039,155.471848302,57.2113,96.5727140496,14.6743480627,1.31790752955,24.5297183527,0.000454854,144.500895403,1.31789,122.035992792,1.85318791813
2818,88.6818206317,70.1565,1.31809,-1.32269,0.184639506216,0.96268,48.4732709364,33.1283063481,1.30122802606,1.31808255935,0.610453662183,0.0138203415993,134.52875549,57.2159,31.0387002096,18.4618100451,1.31808255935,21.2353442009,0.000472959,137.143223118,1.31809,99.8958933704,1.6478772638
2819,91.2301756427,70.1793,1.31789,-1.32204,0.200333199656,0.964986,59.0197605027,32.782841476,1.48197450173,1.31790651284,0.874461781741,0.0138784255799,154.536921253,57.2235,56.2069446139,20.1972027683,1.31790651284,12.9750345783,0.000469636,131.492091409,1.31789,118.344049667,1.84064650691
2820,104.629686805,70.1803,1.31749,-1.3216,0.312048401031,0.96765,59.6283424505,15.0515603074,1.47385804281,1.31747788097,0.287400299582,0.0137622100221,156.351425909,57.2327,0.0877446535174,31.109863499,1.31747788097,84.8668835515,0.000471465,136.99698767,1.31749,117.140352221,1.87002185989
2821,106.151177247,70.1877,1.31847,-1.32261,0.177654716054,0.973978,61.9370017845,11.6209546987,1.5351898845,1.31847818079,0.88688554072,0.0139681082382,156.22194119,57.2374,58.6642081336,17.7970682613,1.31847818079,81.5388681007,0.000491997,121.862060505,1.31847,122.914834028,1.86735340173
2822,103.931649141,70.2083,1.31788,-1.32179,0.202473304954,0.965866,60.2745576547,26.6269520669,1.50485909846,1.31790373074,0.779084410934,0.0138087000379,154.616851163,57.2404,48.555518929,20.1567783306,1.31790373074,53.8759827568,0.000468486,135.94593041,1.31788,120.612241991,1.84502899809
2823,97.0284746805,70.2079,1.31832,-1.32225,0.18562595417,0.966706,65.1506173187,24.4813844485,1.59209243185,1.31829575963,0.837421926245,0.0140718245628,173.003869291,57.2471,54.1262943743,18.5305465918,1.31829575963,68.7387370538,0.000500226,143.507503407,1.31832,129.772038037,2.02798293945
2824,84.9112293642,70.2151,1.31871,-1.32269,0.185033812119,0.962226,57.7311226539,40.6484678886,1.44782852466,1.3187206415,0.937427948683,0.0141501572171,151.634557042,57.2464,64.9502989023,18.3513553624,1.3187206415,-15.4760473476,0.000499611,123.39055431,1.31871,115.166782988,1.81844606654
2825,94.4591600887,70.2283,1.31736,-1.32129,0.169146141738,0.950296,48.4319045993,25.2203053854,1.24914309747,1.31735799818,0.669940401809,0.0139545405666,127.560425002,57.2575,38.0217121103,16.9012373436,1.31735799818,42.609380188,0.000474961,145.293290382,1.31736,95.0323584374,1.57244252522
2826,90.0731816039,70.2543,1.31783,-1.32195,0.187684068909,0.951901,50.9382346753,23.8025075906,1.3096543138,1.31783368424,0.523700074104,0.0141182128067,139.321547036,57.2606,23.8773506834,18.7176912007,1.31783368424,58.186817208,0.000500071,140.20039882,1.31783,101.533595692,1.68085136472
2827,85.0407064827,70.2462,1.31853,-1.32262,0.164903540137,0.95197,60.6750350141,30.6707665367,1.48840026067,1.31854585922,0.661332055349,0.0142218489716,153.464426883,57.2591,37.1368089976,16.647254337,1.31854585922,27.1963539067,0.000515741,128.513757076,1.31853,119.454831961,1.82599129261
2828,97.3448319213,70.2727,1.31862,-1.32275,0.35698337607,0.947388,42.1765743886,20.6558128431,1.12883374521,1.31861393545,0.0273032980588,0.0140966846021,136.847594674,57.2615,-25.140022962,35.3848933108,1.31861393545,66.2979491099,0.000486001,130.449154654,1.31862,83.2890648669,1.67055720721
2829,62.519692267,70.2833,1.31816,-1.32233,0.364687618389,0.949919,37.5220038219,41.4629631522,1.06807133434,1.31817581383,0.224507430143,0.0141154554596,140.498092407,57.2588,-6.98290565984,36.5033059983,1.31817581383,-9.24957148901,0.000497253,99.8984582322,1.31816,77.0310099884,1.69647354872
2830,51.6077073308,70.2778,1.31801,-1.32236,0.282824591509,0.957591,23.8231601408,29.3297111783,0.834074519834,1.31802255164,-0.194882609221,0.0142683460877,128.771266826,57.266,-48.7023411518,28.2036825786,1.31802255164,-13.3937955348,0.000518402,82.1500053048,1.31801,53.5784247709,1.57864095842
2831,45.1539117609,70.3048,1.31792,-1.32165,0.270985825526,0.945397,23.4282734274,46.4316623148,0.803404554876,1.31793393725,-0.161792352986,0.0141782941532,106.815113724,57.2705,-43.9474828409,27.2205693383,1.31793393725,-62.537212945,0.000496933,101.950362131,1.31792,51.1198380304,1.34939137394
2832,61.9758457447,70.2981,1.31742,-1.32135,0.177752909747,0.958552,47.8048826693,26.8773340641,1.23979334585,1.31742820792,0.704467579313,0.0144260577898,131.381686362,57.2781,39.2669212621,17.901862864,1.31742820792,-1.27045530235,0.000536994,92.1754148291,1.31742,93.297318557,1.61125810143
2833,109.690363001,70.3321,1.31794,-1.32192,0.167931430078,0.958478,48.8471405832,14.341469517,1.26496606282,1.31793251366,0.848789201575,0.0141515343184,132.197072782,57.2825,54.4819583416,16.8425988264,1.31793251366,84.9699507968,0.00050438,132.753331253,1.31794,96.3606903103,1.62387955337
2834,89.9164610013,70.3591,1.31737,-1.3213,0.179687336099,0.953872,48.4828126372,19.0833800405,1.2604793466,1.31737857626,0.823208355474,0.0143318898624,161.39961034,57.2889,53.5164637556,18.0505041831,1.31737857626,67.3951382976,0.000526894,119.7798739,1.31737,97.2956602292,1.89336242289
2835,88.1947674819,70.3616,1.3173,-1.32117,0.172804469359,0.945642,37.5957342885,26.9414223142,1.06119857643,1.31728506886,0.483027946941,0.0141165436556,121.455928049,57.3039,19.5185606947,17.4020109171,1.31728506886,32.4563484148,0.000509385,126.149479325,1.3173,76.9508933497,1.49894060592
2836,72.7905669977,70.3727,1.3164,-1.32034,0.217428464642,0.953406,43.5348272543,37.9493600626,1.15276411722,1.31642484253,0.716817860728,0.0140303803779,143.905974121,57.3113,42.1076399263,21.7634687064,1.31642484253,-20.8065078311,0.000494873,115.038091417,1.3164,85.5506835416,1.74396394573
2837,76.4583372262,70.3667,1.31633,-1.32027,0.364619431567,0.948478,6.46890378204,29.35129395,0.49448043514,1.31632645067,-0.246677755877,0.0142385000773,80.0368113794,57.3182,-54.9934512285,36.718957748,1.31632645067,3.98807563194,0.000516119,122.567031949,1.31633,20.2418972237,1.09334657077
2838,46.1772838424,70.3731,1.31748,-1.32151,0.188537132997,0.939013,29.1625600816,45.2117666534,0.904597365398,1.31746009159,0.359636713194,0.0140605637469,116.450591247,57.3183,7.32722017109,19.0326450064,1.31746009159,-24.7856516925,0.000506519,111.874099964,1.31748,62.4070437885,1.43398746061
2839,75.5496864094,70.3659,1.31621,-1.32029,0.177583864184,0.942563,27.3713023003,21.9914865951,0.88743226629,1.31620378448,0.188219733321,0.0142228433872,104.589395067,57.3238,-8.18715045002,17.8277953805,1.31620378448,20.2033432303,0.00052563,102.358909992,1.31621,60.621988874,1.31540487554
2840,59.8595210386,70.3712,1.31655,-1.32048,0.15399604772,0.935444,42.7554907083,16.2610712107,1.10796289914,1.31655223138,0.750246408033,0.0141396788687,120.043356996,57.3302,46.5108447874,15.6318152987,1.31655223138,30.4401992374,0.000515061,84.697253108,1.31655,83.9529631994,1.46794982879
2841,46.0513745947,70.3909,1.31686,-1.32112,0.306446315471,0.947719,16.992597086,32.7643695452,0.699423751965,1.3168655094,-0.029133057994,0.0143361465826,106.670252257,57.3377,-32.0747806148,31.1645692415,1.3168655094,-6.4604491092,0.000521294,104.614469324,1.31686,41.7045357519,1.34699224616
2842,78.6215636332,70.3992,1.31635,-1.32004,0.262309349121,0.948716,43.1650425278,38.8868694797,1.11235772389,1.31635070601,0.394778606131,0.0140307633108,129.457875293,57.3453,9.82314819854,26.3903209792,1.31635070601,-8.5510319329,0.000492854,133.701689547,1.31635,83.448116201,1.57529006807
2843,68.7097493288,70.4027,1.31604,-1.31995,0.282331115917,0.948,18.5557183794,27.0177193468,0.714044943954,1.31605167629,-0.0602633215688,0.0140345327705,118.596474535,57.3413,-36.0603050023,28.7159179406,1.31605167629,11.123396476,0.000494572,103.363875741,1.31604,43.0630755502,1.46785150976
2844,59.5955405024,70.3907,1.31635,-1.32024,0.37959965547,0.959774,37.9519992005,35.4369960765,0.989693673997,1.31634445013,0.0304231821418,0.0143247688885,136.392792993,57.3453,-27.360900413,38.842982731,1.31634445013,-29.0158574961,0.000516995,112.076208899,1.31635,71.0663081397,1.62827353163
2845,76.9648617259,70.3732,1.31631,-1.32033,0.361582313055,0.950918,34.872492803,30.2704802521,0.926200952598,1.3163030415,0.161251668478,0.0143463107617,142.439357727,57.3562,-13.2736603282,37.1512575661,1.3163030415,28.2800152827,0.000528381,124.671237632,1.31631,65.1964512489,1.69432779382
2846,66.0121815366,70.3567,1.31558,-1.31935,0.270018558202,0.947082,33.4459564314,33.333215902,0.955565067782,1.31558101748,0.0756099662818,0.0140861177583,117.939638437,57.3692,-21.6610740528,27.2811695092,1.31558101748,3.08689076225,0.000506234,115.430827557,1.31558,67.8220999115,1.45569421743
2847,78.8441869195,70.3604,1.31579,-1.31972,0.223495100777,0.958128,42.4239214832,25.3782348336,1.09766003329,1.31579192727,0.333358917946,0.0143215550473,132.815837305,57.3817,3.36929988816,22.5726700404,1.31579192727,21.0603504346,0.000534907,114.371745325,1.31579,80.4861074417,1.61879351783
2848,74.1482362833,70.3437,1.3151,-1.31923,0.373788292736,0.948883,30.598612852,40.2510951527,0.859928388233,1.31509266488,-0.281656854354,0.0142799463501,148.683975286,57.3964,-57.6439484962,38.3506421975,1.31509266488,6.6314486117,0.0005166,122.361127604,1.3151,58.9813663296,1.73797828766
2849,78.4864479751,70.3484,1.31457,-1.31874,0.207608677535,0.961976,55.6343268457,39.9691909724,1.3540671956,1.3145759443,0.786147561527,0.0143961535235,149.309587884,57.4084,50.026874436,20.8503898972,1.3145759443,-17.1202883047,0.000513781,121.014617134,1.31457,108.69372644,1.76788836301
2850,82.725792688,70.3488,1.31464,-1.3188,0.318535091208,0.953015,41.8109103391,27.805511086,1.08172018192,1.31464008402,0.373922490071,0.0143487169925,150.290865544,57.4162,7.41402542372,32.5354186372,1.31464008402,39.0569065754,0.000516192,113.904534908,1.31464,80.7688772108,1.77602539754
