AverageReturn,MinEsReturn,MinReturn,MaxEsReturn,AverageEsReturn,AverageDiscountedReturn,AverageQ,AverageQLoss,AverageAbsQ,MaxReturn,Iteration,StdReturn,AveragePolicySurr,AverageAbsY,PolicyRegParamNorm,Epoch,AverageAbsQYDiff,QFunRegParamNorm,StdEsReturn,AverageY,AverageAction
834.059711216,40.1661030902,653.457868538,448.319674569,140.818000722,234.868524353,31.6495,2.55574,31.6698,982.055686112,1872,96.1349995738,-31.9672,31.6572393277,126.019,1872,0.50665014534,132.544,108.508866759,31.6495184505,0.809341
904.122998065,34.7786227882,412.615371103,965.791979059,379.009771291,234.194419169,31.5928,2.78984,31.6222,1494.67889878,1873,193.039746574,-31.9185,31.6110376883,126.057,1873,0.500453818242,132.617,328.217028601,31.5929494702,0.793301
1112.7961704,8.61667954311,762.654489519,620.413474639,164.167329045,240.775904776,31.5821,3.17711,31.6095,1968.41637529,1874,256.587440963,-31.9045,31.6004174813,126.129,1874,0.534404022807,132.668,174.001762918,31.5822259285,0.847531
2090.0864495,10.7152711837,943.125561623,700.339436497,324.430272897,241.563204169,31.6533,2.82698,31.6791,3113.64507001,1875,962.666700441,-31.968,31.665585727,126.156,1875,0.510593978631,132.743,227.84407919,31.6533476778,0.866376
937.95753737,26.5889065675,627.330449519,657.032383454,397.187346148,231.673984093,31.619,2.68871,31.6416,1774.72624999,1876,209.828456066,-31.933,31.6331716397,126.223,1876,0.508447681158,132.795,247.707420741,31.6210436009,0.826953
2029.69346282,26.0817355023,671.023506082,600.452156812,229.651921687,247.158255027,31.5583,2.3421,31.58,3208.86814126,1877,964.804845809,-31.8971,31.5698388075,126.284,1877,0.493454599947,132.808,186.635464601,31.5573028364,0.831141
1202.46675605,10.1056507765,841.784782243,395.412852244,197.441673117,245.787702748,31.623,2.52582,31.6501,2609.64790445,1878,436.963272876,-31.9418,31.6398247437,126.333,1878,0.485921980291,132.879,151.323555154,31.6245815696,0.839396
1021.34432588,36.1571271072,829.451278808,894.471168171,307.073168336,247.990068587,31.6669,2.32062,31.6984,2369.46804861,1879,275.276901929,-31.9856,31.685537231,126.418,1879,0.49187817975,132.904,297.178001225,31.6670853712,0.866515
1087.14818473,8.6857578926,749.174414991,812.594189165,245.289710515,251.056794782,31.639,2.85306,31.6681,1699.84935297,1880,196.460935842,-31.9522,31.6582268033,126.437,1880,0.515447975675,132.951,257.828147581,31.6392568688,0.840005
968.836059801,9.65813130661,590.078374099,627.051511747,277.629250571,236.04080307,31.6642,2.86022,31.6844,2846.31281495,1881,417.949392079,-32.0215,31.6749876974,126.433,1881,0.526276158969,132.999,181.330495384,31.6638233904,0.851167
888.631276638,5.97050895743,776.954026138,381.636915944,103.930497418,250.147811413,31.6629,2.65287,31.6907,1501.58084728,1882,149.914479116,-31.9641,31.6783274542,126.449,1882,0.493848513427,133.033,106.061291836,31.66722846,0.863055
598.204917551,7.37989368016,198.606109862,770.589994361,232.023790858,184.612594195,31.6302,2.44195,31.6486,1621.01303058,1883,464.516141186,-31.9475,31.6396738985,126.495,1883,0.493112271043,133.113,236.306077848,31.6322999654,0.879239
1391.8498574,7.50838835146,433.685095792,597.497216315,268.812303425,255.86011952,31.6238,2.55843,31.6483,2757.52602203,1884,575.816087445,-31.9319,31.6354153612,126.525,1884,0.509293216933,133.145,198.464684036,31.6223804051,0.835361
989.453976934,27.5156972573,800.388916928,758.239208294,327.845108025,251.568772929,31.6133,2.67068,31.6376,2551.72892361,1885,324.061360578,-31.9203,31.6250060167,126.57,1885,0.496214928107,133.163,270.80228779,31.6151818928,0.840916
1318.89188333,8.17049867529,753.405476444,650.593463781,300.061090883,244.778490669,31.6079,2.85132,31.6273,3308.24467217,1886,796.001889526,-31.9208,31.6169198189,126.662,1886,0.505571508262,133.171,211.525587401,31.6078121915,0.870033
1406.6511126,5.71847880818,727.346268824,1040.69738169,323.681289404,253.048716429,31.6557,2.37676,31.6816,3470.52088284,1887,665.623448358,-31.9609,31.6712625624,126.694,1887,0.480201567489,133.254,305.765316582,31.6568428472,0.829582
1166.88866696,9.85026420493,262.23451064,580.178620595,320.46905726,217.41417328,31.6356,2.60806,31.6619,2914.93495845,1888,726.104315877,-31.9426,31.6489750739,126.683,1888,0.501255356796,133.298,179.541507439,31.6357878644,0.874047
926.71772337,25.4305788946,276.088187828,597.993067183,202.58214055,232.737330811,31.5095,2.63461,31.531,1659.19323488,1889,338.142245797,-31.8278,31.5177283744,126.73,1889,0.513200333652,133.337,186.437749985,31.5081026074,0.865025
661.516422656,83.417431001,234.187741334,364.448570746,194.603366555,175.161320338,31.5685,2.23438,31.5945,3108.89403932,1890,739.731683069,-31.9141,31.5821010634,126.82,1890,0.481216642424,133.372,85.6355711389,31.5701752891,0.82603
1634.2318667,15.3881502035,74.2245454232,570.585198043,254.141063025,221.819167109,31.6,2.40859,31.6256,3236.48111428,1891,1053.59066669,-31.9362,31.6178005381,126.819,1891,0.488920336907,133.416,182.923773365,31.6020085995,0.835241
1750.22947188,35.3492323871,766.876491962,524.010894851,223.302166147,254.590960666,31.6299,2.68833,31.6593,3185.39507027,1892,875.610521138,-31.9587,31.6489757436,126.878,1892,0.514173607761,133.471,152.783161937,31.6303061282,0.827997
1593.4481973,88.314984504,850.209788078,722.497678238,222.855068229,253.672571055,31.6751,2.51206,31.7092,3111.23858257,1893,666.51727269,-31.975,31.6938432074,126.911,1893,0.493993220409,133.508,167.939515288,31.6756134661,0.864972
1592.05471559,5.79108111528,587.022848623,961.289268783,475.582354762,249.798034254,31.6171,2.72752,31.6429,3249.22912257,1894,726.271623292,-31.9407,31.6364978307,126.971,1894,0.527409898851,133.57,336.606262628,31.6197339064,0.85213
1042.58972827,13.8680357775,682.698666416,483.143285214,165.594945746,230.594414696,31.6339,2.55974,31.6531,2619.621623,1895,466.437666392,-31.9567,31.6427210967,126.946,1895,0.505882401374,133.641,112.495957679,31.6330698655,0.82374
2534.33800291,64.6987724941,894.98126311,599.453634193,203.699654491,257.699271004,31.609,2.73509,31.633,3289.72953243,1896,836.712842732,-31.923,31.6167315999,126.979,1896,0.508870556662,133.691,163.930607551,31.6077484992,0.837521
2103.60148691,23.4127119932,176.960540478,845.743300075,294.817763704,232.423140686,31.6525,2.45988,31.6729,3152.76807928,1897,1097.17209881,-31.9869,31.6604710824,127.007,1897,0.502515683722,133.737,253.083069649,31.6544190727,0.841887
2276.86848204,8.77355131392,669.943609688,509.991148933,176.800603738,239.777413133,31.6628,2.99583,31.682,3139.8448348,1898,928.620495985,-32.006,31.673424263,127.008,1898,0.533053689303,133.794,159.913653881,31.6643787803,0.831066
1714.26442044,51.2568874356,457.818369611,827.439387135,345.457354897,245.364022653,31.6705,2.44976,31.6937,3084.37886026,1899,736.794481498,-32.0057,31.6777479677,127.04,1899,0.495384962926,133.884,270.206661154,31.6709540844,0.868027
1073.77980556,52.602349083,709.392488508,703.350916001,321.395071719,240.938584413,31.647,2.65288,31.6679,1604.69477291,1900,259.400164086,-31.9612,31.6565776804,127.079,1900,0.515389007706,133.887,251.567677803,31.6470112873,0.83745
1889.75837712,84.8704069207,924.984812674,651.174411706,294.407616958,256.889065279,31.7858,2.43586,31.8054,3355.45975553,1901,735.605586641,-32.1059,31.7929452449,127.06,1901,0.490387006224,133.919,225.169150666,31.7855668366,0.803138
447.714264481,14.221820398,83.1754363785,895.697801782,320.942230435,172.973407412,31.6663,2.41339,31.6838,1345.09215614,1902,262.987423657,-31.9855,31.6731921156,127.062,1902,0.491746645133,133.945,285.287700258,31.6663245557,0.856201
738.080080117,9.61766174338,552.952943364,493.006767629,221.364656358,232.133376775,31.7024,2.35252,31.7278,2194.67150596,1903,329.958923985,-32.0273,31.7151432794,127.11,1903,0.478697575642,133.966,187.45682848,31.7036717089,0.829213
515.073259724,66.2117988674,297.17651257,630.741144567,269.681178918,195.938229964,31.6369,2.85156,31.6567,893.810282459,1904,163.794617049,-31.9509,31.6424648272,127.122,1904,0.515419056595,134.026,213.24665802,31.6381332313,0.821139
1417.80523231,5.86945121113,959.655267328,631.172291587,260.615091828,243.77513969,31.7006,2.49267,31.7177,3021.86425035,1905,563.743130789,-32.0033,31.7102907092,127.177,1905,0.489127470656,134.025,216.460494577,31.7020711291,0.808975
665.456789261,6.46175333076,540.263457824,640.459948497,211.313215003,224.089065441,31.6438,2.53116,31.6632,1172.83210359,1906,149.597557527,-31.9652,31.6552181092,127.177,1906,0.500746341378,134.077,197.173288935,31.6442656729,0.830845
1033.04567162,71.1866234349,301.413061958,507.863412275,203.27132635,230.080684589,31.627,2.49375,31.6469,2477.05483133,1907,489.068448668,-31.9702,31.6360528615,127.241,1907,0.50684506138,134.095,157.05018039,31.6258617865,0.830624
2737.64754629,7.26753063015,1457.38544086,523.79233923,228.35466037,249.843237281,31.6937,2.57165,31.7151,3098.23618498,1908,537.347109872,-32.0212,31.7028888263,127.25,1908,0.494586598875,134.064,166.431638046,31.6960773156,0.839502
692.254935666,19.1572786829,60.1671276069,563.827453221,260.812637521,185.10367754,31.7018,2.42833,31.7183,1649.22766973,1909,456.907079273,-32.0272,31.7057319773,127.25,1909,0.496225775364,134.115,176.333966813,31.7017796419,0.822718
1761.5991967,4.79860716026,503.26038215,569.983735229,148.600695845,248.764779451,31.6712,2.5861,31.6953,3339.23170369,1910,1144.81326832,-31.9947,31.6812778322,127.314,1910,0.513361096909,134.135,151.568346965,31.6714995052,0.874164
374.821549159,78.5229987006,68.4355335688,744.590928482,234.458829206,171.930541169,31.7743,2.32551,31.7936,622.950547633,1911,117.302101128,-32.0894,31.7830394157,127.308,1911,0.485838683148,134.153,204.727555845,31.7754530601,0.89967
1293.37204926,47.5955165993,164.621386309,813.698295895,308.961724355,227.79273918,31.7376,3.11382,31.7537,3249.81136185,1912,760.63230544,-32.0656,31.7418107463,127.32,1912,0.53307671158,134.166,282.525540364,31.7369001991,0.830357
2147.59651042,32.3335675409,623.007621796,357.376452219,148.143953516,234.313051099,31.7201,2.53406,31.7406,3032.53776573,1913,892.912402575,-32.0384,31.7326673876,127.319,1913,0.49312813888,134.194,95.7493638933,31.7220001768,0.810335
1091.78285276,7.49946352297,154.53333378,878.033550447,208.974586417,223.716129695,31.7401,2.62153,31.7605,2665.67176133,1914,600.633531251,-32.0502,31.7500295283,127.328,1914,0.495314638849,134.218,237.095116593,31.7410168191,0.842264
726.823281777,7.50217340774,160.524071796,554.906411078,208.992479209,217.063151562,31.7738,2.41731,31.7943,985.424802341,1915,142.208707159,-32.0978,31.787489322,127.33,1915,0.490901760819,134.269,151.487675848,31.7752551911,0.822288
853.514808557,8.79923762664,590.220012448,732.357117822,203.377336475,227.68106006,31.7238,2.79208,31.7488,1048.00566388,1916,104.866301472,-32.0162,31.7339793865,127.381,1916,0.510379855122,134.3,237.228340035,31.7235336647,0.832129
625.303912351,8.68694573262,233.715260282,807.245413531,310.971893366,188.955999003,31.7351,3.24952,31.7576,2750.35824634,1917,517.995918421,-32.0499,31.7458890717,127.401,1917,0.537634078298,134.374,245.871158112,31.7355840123,0.90154
862.394391519,47.4461787704,376.255337898,636.49577844,267.886935383,223.990292985,31.694,2.46138,31.7161,3085.61344504,1918,632.63357681,-32.0074,31.7054833946,127.412,1918,0.493405688445,134.451,209.837654642,31.696014107,0.824007
1409.45554207,27.2717900539,633.706679003,881.622002062,245.777863878,240.728685669,31.7125,2.30666,31.735,3182.53951013,1919,512.712338762,-32.0405,31.7231584635,127.452,1919,0.496759810638,134.456,249.712401163,31.7128879486,0.831562
1309.82182283,16.856208712,269.933827006,650.669281522,255.87873066,238.657665946,31.6768,2.22789,31.6993,2267.72702745,1920,432.306634227,-31.9927,31.6889034441,127.434,1920,0.480036616391,134.51,201.617661048,31.6757836121,0.854691
1048.23832178,10.8001362649,155.15092103,653.293359076,189.466621179,225.232859091,31.69,3.02379,31.7129,2042.83502691,1921,441.676126817,-32.0134,31.7035365773,127.439,1921,0.5232201492,134.565,196.464221348,31.6917989999,0.871022
1434.05825361,99.9646193347,452.690232635,934.157033979,301.756248257,241.075224173,31.7067,3.19847,31.7294,3287.82740058,1922,688.550225225,-32.0359,31.7200310094,127.464,1922,0.524937170181,134.642,264.199061361,31.7083668588,0.837433
1231.95381788,13.1955575375,779.907191423,826.743874311,166.78154165,239.059507696,31.7172,2.76926,31.7378,3247.75996995,1923,563.504514269,-32.0373,31.7267985435,127.487,1923,0.514165988772,134.688,205.447347047,31.7179479842,0.846234
1175.50563082,8.09407533889,617.57342876,281.731114579,99.1302999889,238.343581021,31.7365,2.56911,31.7631,2428.48697299,1924,585.207773454,-32.0685,31.755034499,127.501,1924,0.500350916897,134.705,74.4348172354,31.7384448744,0.827356
1014.92402631,26.8133554154,274.944784195,511.464846542,143.00641069,239.30733667,31.6404,2.78619,31.6659,2167.88419348,1925,389.072198005,-31.9516,31.6540809744,127.536,1925,0.513506918758,134.716,130.300012741,31.6421517017,0.853384
1740.5830941,6.03932035785,729.437345932,1106.28637369,181.244106776,254.181997641,31.7833,2.74757,31.8061,3295.1032308,1926,829.561234051,-32.0914,31.7907148678,127.559,1926,0.518485096866,134.727,287.310534368,31.7831825606,0.867759
1366.23202992,52.461529231,603.06667583,459.383812138,184.418875042,245.936852589,31.7608,2.77298,31.7808,2690.56658189,1927,528.058719984,-32.0761,31.7712641393,127.587,1927,0.514267742374,134.782,123.473796815,31.7610449551,0.871757
2274.53891907,26.5508897727,1154.5628841,462.555113898,142.690059042,253.740584409,31.7805,2.88826,31.8053,3266.74006461,1928,850.395871241,-32.1217,31.7928265027,127.616,1928,0.513746983868,134.843,129.666046012,31.7806847678,0.863639
2748.85087146,18.9434021569,964.686436795,370.589879013,147.919498768,260.867175373,31.7559,2.94812,31.7826,3307.52007037,1929,857.495051851,-32.0831,31.7714661936,127.647,1929,0.515622558891,134.853,122.059749305,31.7572808598,0.844755
1684.61186558,8.11535895776,777.535884399,605.328728047,281.174028699,251.304249757,31.8238,2.93406,31.8488,3216.04452997,1930,759.191594388,-32.1566,31.8399802196,127.675,1930,0.526671688626,134.923,212.932602628,31.8253561014,0.869138
1481.67522083,6.30326952227,778.293503357,565.807075442,204.706370329,246.155332146,31.7966,2.65127,31.8239,3307.94466426,1931,695.078012632,-32.12,31.806937271,127.654,1931,0.509757964375,134.927,205.993978306,31.7968159461,0.863075
1775.46003941,60.6104008249,761.388032462,755.437714243,428.727513438,248.477124306,31.8007,2.54508,31.8234,3225.40988081,1932,732.814691266,-32.1387,31.8162341913,127.677,1932,0.499640711061,134.96,225.475281832,31.8023717522,0.890265
1350.27150754,4.34117910753,740.402512533,602.361569659,145.655409693,243.047589119,31.8493,2.95913,31.8779,3031.73785001,1933,592.681020372,-32.1914,31.8672769984,127.754,1933,0.540213008327,134.967,155.513059558,31.8497163554,0.857697
2537.23160478,17.0192314711,1446.3375128,618.556389997,173.092426326,249.219741385,31.7617,2.5286,31.7878,3174.9175726,1934,657.801754094,-32.0762,31.7780379703,127.793,1934,0.501702026882,134.996,176.470340934,31.7633322876,0.857042
1022.86871881,36.7083489383,712.271958814,777.562865823,279.415200862,247.070890198,31.7575,2.93769,31.7811,1672.73579702,1935,204.172234535,-32.0856,31.7698777541,127.794,1935,0.524378264036,135.039,232.218538626,31.7579257555,0.819454
1659.68564396,38.0026744815,1074.93886132,366.86769366,207.020617948,255.413399374,31.8419,2.79832,31.8651,3146.28521139,1936,524.81310648,-32.1687,31.8529066041,127.815,1936,0.511932005172,135.068,122.703679096,31.8451720079,0.836654
1352.67315083,33.4604741958,1006.70189446,467.414695843,144.893255435,250.702693198,31.8738,2.43619,31.8911,3264.46280178,1937,548.478387264,-32.1962,31.8813654186,127.901,1937,0.508139839073,135.126,121.138957369,31.8744554467,0.855505
1041.25504489,36.5539664668,371.194617128,855.153743073,257.230727489,244.495929797,31.7892,2.87893,31.8136,2985.44260564,1938,593.093319561,-32.1295,31.8010553311,127.904,1938,0.519035280796,135.165,236.963125603,31.7885091249,0.857636
1511.93370203,42.8087267828,883.794367477,969.689020868,333.465725704,250.719430506,31.7605,3.13638,31.785,3206.99812785,1939,677.305353433,-32.079,31.7740782225,127.996,1939,0.536123891133,135.237,318.441943854,31.7630752811,0.836478
1744.34554323,47.8783672193,654.795065753,926.171521471,321.457597838,241.808265692,31.8317,2.46402,31.8576,2980.33208494,1940,736.875537156,-32.1606,31.8424253522,127.997,1940,0.507693350127,135.276,296.701691956,31.8313058019,0.844186
2795.68867565,9.05257714094,1420.78224474,643.652822308,138.378024814,249.086550979,31.8103,2.66218,31.8405,3095.27917655,1941,514.852966299,-32.1273,31.8263251429,128.042,1941,0.509388835134,135.309,147.946734767,31.8116599028,0.835114
999.288056278,41.7543649396,699.787719511,627.820220305,170.629598594,246.816889233,31.8881,2.71819,31.9129,1344.64304893,1942,146.760559279,-32.2054,31.8992532536,128.075,1942,0.526104226664,135.381,161.20286485,31.8875662206,0.833177
1699.91844467,20.8381204972,1153.41828791,356.185250923,141.051228661,255.247284199,31.8669,2.26385,31.8996,3126.17251667,1943,533.756165241,-32.1923,31.8841298506,128.148,1943,0.482855241638,135.432,114.1762876,31.8670878712,0.831906
2375.85271421,36.1179146267,994.372731494,549.440684201,280.371688055,246.181455816,31.8536,3.00615,31.8772,2976.6356099,1944,613.934959557,-32.1507,31.8658054628,128.131,1944,0.528238067796,135.469,201.347582352,31.8545647091,0.873968
3183.09154235,10.5358481656,2730.11584648,754.8577502,165.227116889,258.544873374,31.8046,2.68206,31.8276,3323.17649487,1945,174.040788791,-32.1553,31.8154710571,128.164,1945,0.522593136291,135.503,190.069164808,31.8050181063,0.892054
1885.77556587,8.06934501093,178.900034939,618.719452834,168.460550769,237.257178664,31.8837,3.07354,31.9085,3136.65064058,1946,908.085116327,-32.2229,31.8974841914,128.177,1946,0.529157843236,135.552,190.213354652,31.8854745905,0.827626
2213.57499269,61.7332494698,903.154357519,767.760162679,329.954965863,251.258083625,31.8652,2.33364,31.8886,3338.33875507,1947,882.490378981,-32.1799,31.8796663813,128.204,1947,0.486589727507,135.576,227.029501854,31.8662190099,0.86721
1854.61049326,4.94161911615,52.4574438633,706.952823661,279.786084783,240.916288029,31.816,2.7114,31.8406,3163.5321088,1948,982.148220692,-32.1532,31.8261599429,128.235,1948,0.51890461166,135.595,234.281899532,31.8161076569,0.882192
1832.33323412,4.517270042,864.771203103,617.208093804,115.795429612,252.287183089,31.883,2.78533,31.906,3244.65249635,1949,812.347946385,-32.2015,31.8932856123,128.265,1949,0.51663247018,135.654,141.790194194,31.882987727,0.869565
1743.54519251,5.56357163147,860.158572858,663.855737225,356.57027231,248.974115919,31.9101,2.42142,31.9302,3273.99137201,1950,780.611727872,-32.2356,31.9182997394,128.293,1950,0.488237782315,135.702,213.654184578,31.9102477746,0.850313
1947.92213068,6.40070150549,805.540942448,991.048347578,259.910909541,251.46802902,31.7966,2.57717,31.8155,3211.9019763,1951,896.490581947,-32.1268,31.8055317434,128.317,1951,0.505597441634,135.723,362.660110234,31.7989534869,0.844878
2386.39335941,39.8843759639,1029.05849678,756.61248881,347.449040811,252.83758631,31.7608,3.16048,31.7886,3209.75759273,1952,840.21668765,-32.0917,31.7706638109,128.367,1952,0.535188959532,135.797,267.415011361,31.760486181,0.852674
1582.14249828,4.45847400095,665.235001538,308.337184342,102.224572368,244.841660721,31.8019,2.85219,31.8236,3047.13986796,1953,615.737621174,-32.1287,31.8143453165,128.385,1953,0.513266809059,135.844,98.5339775847,31.8028840064,0.842761
2903.32273602,4.22334598839,1122.67722761,1113.40399147,208.836930103,247.430476786,31.8728,2.39469,31.8991,3164.28844902,1954,564.243787856,-32.1974,31.8853040457,128.41,1954,0.499778653144,135.826,318.30207511,31.8740762871,0.860131
2612.15798891,44.8080438241,1188.5163785,714.18332429,203.015386006,248.405487519,31.8214,2.62131,31.8467,3056.32214103,1955,573.427017909,-32.145,31.831012827,128.486,1955,0.513371802646,135.879,193.610350992,31.820982648,0.841866
1009.24145042,94.9032063253,588.793873539,630.008482148,325.247103121,228.551444632,31.8108,2.98179,31.8306,2023.72518578,1956,333.80628193,-32.1541,31.821494348,128.601,1956,0.525872661291,135.894,181.585126033,31.8116201661,0.84571
682.031298187,18.4488474335,69.3219057689,664.552635008,219.709564349,205.543969831,31.8894,2.30475,31.9095,1495.0887126,1957,277.182782441,-32.2052,31.8984035211,128.584,1957,0.476562152909,135.91,243.026263106,31.8915581208,0.852281
1643.70524314,9.47811483739,594.961173618,777.090345636,233.963897798,240.950360097,31.8307,2.69667,31.8527,3089.32946938,1958,777.732163034,-32.1567,31.8401554918,128.626,1958,0.512894409943,135.933,267.605293725,31.8297079375,0.847516
1995.71980517,6.16351680155,914.581600257,834.449533918,167.350461908,246.439246015,31.8785,2.57974,31.9027,3050.16347714,1959,824.338760528,-32.2182,31.8898908559,128.646,1959,0.504748362356,136.037,216.781292495,31.8780351298,0.856751
1521.32395035,6.5621493222,690.522338224,611.918207048,195.435317341,251.439915123,31.8167,2.61486,31.8366,3397.9967417,1960,962.870175002,-32.1619,31.8258368113,128.699,1960,0.506543457295,136.09,192.165639212,31.8195511106,0.886677
167.996448581,5.94195928741,153.22051252,1050.56094641,197.195936891,108.815747464,31.8789,2.72943,31.8959,194.718140558,1961,8.5548405884,-32.2238,31.8833191826,128.752,1961,0.51651276274,136.104,256.092674929,31.87910273,0.927024
2795.49659787,5.54605429173,1088.52887284,680.923936719,220.99348484,257.417138918,31.8293,2.57851,31.8535,3344.42357222,1962,688.283231794,-32.1532,31.8393588929,128.758,1962,0.511192937981,136.125,229.034799814,31.8288518133,0.879588
1322.92323332,72.1596867934,958.835933018,589.263369175,291.066009501,248.348576357,31.8587,3.05622,31.8783,2503.70564826,1963,310.825681202,-32.1951,31.8652292024,128.802,1963,0.535602678781,136.181,190.232606107,31.8586364257,0.846054
1693.42190675,8.66547232084,859.454741204,687.904734411,234.109855211,247.100076656,31.9412,2.6659,31.9587,3067.78207221,1964,862.731298833,-32.2918,31.9505405661,128.842,1964,0.525243906288,136.21,221.87223499,31.9431743822,0.845566
2782.48543124,49.0279619001,501.292426825,648.951452412,228.98970973,254.679270604,31.8101,2.47965,31.8319,3344.36852963,1965,952.347899806,-32.1589,31.818629471,128.887,1965,0.518013513804,136.212,209.553038698,31.810589942,0.869331
3102.54400667,45.7153671553,2920.35978748,781.296468411,308.69908357,253.306280171,31.9066,2.86712,31.9245,3182.62200265,1966,84.3148129862,-32.2541,31.9134693156,128.915,1966,0.533850707191,136.261,247.804789837,31.9060021895,0.879117
2949.72982726,16.8842853842,1647.30806796,777.573789217,302.770211228,259.863488009,31.9697,2.73006,31.9919,3434.09769491,1967,593.704886144,-32.3353,31.9800145191,128.95,1967,0.531834641,136.265,250.859741425,31.9717514725,0.885609
3008.37789563,6.75722360788,2947.79308956,1034.6197438,487.166908789,253.056120758,31.9481,2.86113,31.9743,3060.65504783,1968,35.3660102125,-32.3115,31.9624989295,129.005,1968,0.54141612245,136.293,348.028762726,31.9490133314,0.85892
2444.04685832,63.5161363422,847.338048007,789.732800757,295.520945438,243.783631499,31.9551,2.61635,31.9752,2896.83612019,1969,743.572114411,-32.2917,31.9651656272,129.046,1969,0.516270760969,136.301,253.188756429,31.9573431446,0.821526
1145.81605093,60.0616523815,664.160624423,950.608446357,333.100364242,240.485549643,31.9494,2.64164,31.9716,3104.60595511,1970,538.558454723,-32.3047,31.9603082265,129.083,1970,0.518276177351,136.353,263.520107797,31.9500854836,0.851059
1617.39879221,5.8591466814,29.0214743252,597.510128071,152.998913085,183.814201587,32.0536,2.98712,32.0723,2946.93306892,1971,1173.63749186,-32.4253,32.0639130928,129.114,1971,0.531037352531,136.365,152.783361582,32.0564700945,0.840886
813.784567892,8.52601265235,469.644199997,805.317936315,320.823069165,234.020008855,32.0409,2.99931,32.06,1098.99164096,1972,174.708565202,-32.3967,32.0482484973,129.188,1972,0.566630894684,136.384,276.62557709,32.0426832783,0.867226
1695.26076677,177.307531196,757.572021031,872.055649572,394.732108811,243.712296335,32.0303,3.36879,32.0534,3083.18763586,1973,784.10501916,-32.3815,32.0412492501,129.227,1973,0.593425378011,136.454,222.812554929,32.0330136357,0.829827
2669.33578947,56.9739853236,1099.75625254,738.83554407,224.430710471,262.715504048,32.1047,3.67241,32.1336,3439.98230378,1974,910.451540519,-32.4536,32.1210223875,129.235,1974,0.591761364347,136.471,212.366212065,32.1103838079,0.826836
2813.15449396,70.2239670506,1138.43020935,752.846254208,337.506608652,257.02843903,32.0487,3.29721,32.0664,3323.36414065,1975,667.886048212,-32.4008,32.0536882179,129.271,1975,0.567573453598,136.527,235.500488043,32.0474068589,0.845528
1350.73244056,27.5458807493,680.454142974,448.395977483,226.505908808,254.208019679,32.0896,2.98233,32.1154,3334.85358613,1976,775.005072107,-32.4578,32.1023371231,129.283,1976,0.566811945434,136.573,116.009184598,32.092800373,0.826083
1632.6291343,45.2292031059,1023.82376602,687.93258374,302.15910399,259.747335776,32.1291,2.72515,32.1583,3426.51569602,1977,567.569182836,-32.4903,32.1460489899,129.336,1977,0.533728996775,136.62,215.483723081,32.1306846487,0.851752
2049.6737284,7.68845585251,1296.1122164,476.098046842,164.371759841,261.052890396,32.1606,3.06752,32.1884,3098.34063996,1978,525.803648517,-32.5246,32.1716516386,129.372,1978,0.569289474154,136.667,147.26289922,32.161674667,0.849435
230.532866949,13.3436483271,188.181578864,630.398161063,230.457224163,132.922718003,32.2047,2.87879,32.2227,1274.87685086,1979,103.693314345,-32.5376,32.2138602212,129.377,1979,0.544311420173,136.721,193.224992167,32.2054190961,0.887187
1774.22864527,6.37707111047,1062.87484515,782.957558443,222.845761117,260.95659318,32.1102,3.31896,32.1316,3383.91277508,1980,694.471898058,-32.4592,32.1239495163,129.42,1980,0.586929331852,136.755,207.038802566,32.114504585,0.899466
1505.53076301,4.35502003063,890.222711553,796.800732466,191.718254952,263.916027959,32.1547,3.12955,32.1788,2135.17787673,1981,314.699293187,-32.4985,32.166741387,129.411,1981,0.554196175767,136.754,237.684379467,32.1555571961,0.880795
1378.96588603,31.0845335057,383.149337595,645.682544196,242.817312136,251.232302433,32.1419,3.26661,32.1628,2770.70263314,1982,509.679528882,-32.4881,32.1540934271,129.434,1982,0.563797773979,136.756,187.134543223,32.1448814628,0.897637
1814.84059522,41.5792089827,1274.34745163,677.578610842,362.285202034,256.281123221,32.252,2.70732,32.2704,2941.62333789,1983,535.25292229,-32.6078,32.260179951,129.484,1983,0.525708501336,136.8,237.265364433,32.2529111415,0.867001
1752.07052674,9.63787198912,1241.2463976,985.228132668,258.824134801,262.388136961,32.1109,3.37209,32.1358,3236.01237431,1984,528.115068478,-32.4728,32.1293591051,129.546,1984,0.564723150893,136.841,272.717192137,32.1153070574,0.911625
2097.90425217,20.6659685381,1325.48286361,656.932920058,281.581425888,254.729117312,32.1619,2.95309,32.1838,3306.94825294,1985,789.016528746,-32.501,32.1715157631,129.572,1985,0.556214244977,136.894,203.142498014,32.1624694821,0.891404
1659.94593579,9.19221148606,826.250339774,726.317141673,343.88591296,259.003525374,32.1735,3.11497,32.1971,3410.07524353,1986,580.997574705,-32.5134,32.1875905271,129.628,1986,0.532733116725,136.896,236.071520433,32.1743727781,0.891214
2760.61270553,5.49812648453,1382.74345799,800.036089641,244.99809469,258.661032257,32.1456,2.84719,32.1731,3306.97828366,1987,629.486472745,-32.494,32.162133323,129.643,1987,0.540124396799,136.948,218.537454049,32.1486910194,0.853991
2044.79122061,41.5328222566,1073.02119026,517.9958436,172.17579108,250.391404184,32.2183,2.61552,32.2427,3097.4206247,1988,830.633961273,-32.5228,32.2321546368,129.667,1988,0.526553438357,136.976,133.475687986,32.2197119757,0.881476
