AverageQ,AveragePolicySurr,StdEsReturn,MaxReturn,AverageAbsY,QFunRegParamNorm,AverageAbsQ,MinEsReturn,Epoch,Iteration,MinReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageReturn,AverageY,AverageDiscountedReturn,StdReturn,AverageQLoss,AverageAbsQYDiff,MaxEsReturn
18.7775,-18.8849,0.0,3048.27097925,18.7784377599,75.7455,18.7775,1653.07459262,422,422,569.330556282,77.8627,0.993929,1653.07459262,1635.5710842,18.7784049937,217.089509746,995.935930032,0.449853,0.225158580998,1653.07459262
18.7625,-18.859,0.0,3252.27400544,18.762466222,75.9081,18.7625,733.901667163,423,423,1773.70028522,77.891,0.996261,733.901667163,2811.67610082,18.7624457051,227.66101731,368.363131143,0.41699,0.221321721249,733.901667163
18.7428,-18.8535,0.0,2792.49889007,18.7439828215,76.0201,18.7428,1596.67123187,424,424,293.038740235,78.0494,0.994639,1596.67123187,1470.8193369,18.7439393136,188.723674183,971.119638613,0.444057,0.230754330157,1596.67123187
18.7604,-18.8735,0.0,2627.27263884,18.7612249325,76.0863,18.7604,613.233644127,425,425,432.754196295,78.0808,0.99472,613.233644127,2080.99684341,18.7611846832,190.651995026,672.41070031,0.467621,0.220172734495,613.233644127
18.861,-18.9703,0.0,2596.60805659,18.8614402219,76.1552,18.861,403.112450305,426,426,1085.38101239,78.0711,0.993955,403.112450305,2002.50275532,18.8614100793,189.428910049,383.874352999,0.35363,0.214633446575,403.112450305
18.8565,-18.9671,0.0,2666.5753828,18.8572483937,76.2038,18.8565,1608.69982035,427,427,297.298051962,78.1967,0.9944,1608.69982035,1815.87990436,18.8572218305,198.269233317,838.159058092,0.257424,0.205062778541,1608.69982035
18.7466,-18.8633,0.0,2220.30685677,18.7471001182,76.3148,18.7466,1486.17407498,428,428,521.965990337,78.3184,0.993769,1486.17407498,1127.74420039,18.747058905,194.890174163,576.709101347,0.514065,0.224368584872,1486.17407498
18.8121,-18.9239,0.0,2407.02034805,18.8128202732,76.3751,18.8121,594.749771593,429,429,1876.6318233,78.4231,0.993313,594.749771593,2220.09776434,18.8127819928,188.543915354,149.001640294,0.409254,0.218195961507,594.749771593
18.943,-19.0439,0.0,2472.04991156,18.9435061911,76.4319,18.943,1303.59436509,430,430,2118.54949673,78.4784,0.992274,1303.59436509,2296.9109362,18.9434914913,200.032568093,119.453297922,0.592594,0.231193738606,1303.59436509
18.8693,-18.9764,0.0,2494.32740032,18.8705345041,76.4724,18.8693,1490.61525246,431,431,356.359065705,78.5499,0.995251,1490.61525246,1697.97885488,18.870499681,180.200148236,834.276235576,0.333433,0.20696114475,1490.61525246
18.747,-18.8533,0.0,2595.51667897,18.747128207,76.5713,18.747,1336.74304301,432,432,1201.82916761,78.6558,0.996883,1336.74304301,2286.9399403,18.747115442,210.406609099,381.928541343,0.49876,0.221732056817,1336.74304301
18.9052,-19.021,0.0,2830.71580885,18.9063893735,76.6333,18.9052,1659.1997002,433,433,598.622000058,78.7581,0.995319,1659.1997002,2225.64143908,18.9063552069,231.038120163,798.830958642,0.37214,0.210874015532,1659.1997002
18.9503,-19.0644,0.0,2506.73463314,18.949951419,76.6908,18.9503,1915.92309741,434,434,456.881463036,78.7841,0.994287,1915.92309741,2107.01427717,18.9499264048,193.551811583,573.863212588,0.42031,0.218538168317,1915.92309741
18.8725,-18.9803,0.0,2720.17862498,18.8737449448,76.8136,18.8725,1253.5162949,435,435,882.601667111,78.9105,0.994169,1253.5162949,2258.55313112,18.8737266125,217.431518098,621.252086539,0.519984,0.228540748592,1253.5162949
18.9321,-19.0376,0.0,1997.58084389,18.9325131587,76.8719,18.9321,1314.62592864,436,436,1513.37829034,78.9821,0.992373,1314.62592864,1778.32106614,18.9324837634,146.498959561,148.714126815,0.374073,0.205664068215,1314.62592864
18.9103,-19.0166,0.0,2889.82794671,18.9101352509,76.9569,18.9103,1513.12602739,437,437,1116.63498186,79.0722,0.993988,1513.12602739,2508.05935263,18.9101055067,232.795080385,478.244994817,0.342284,0.206220307885,1513.12602739
18.9468,-19.0519,0.0,2286.38567944,18.9473714546,77.0357,18.9468,1387.93210759,438,438,1735.63973739,79.0692,0.994225,1387.93210759,2016.13160733,18.947336767,164.751578548,140.919613692,0.502853,0.219486780687,1387.93210759
18.9558,-19.0542,0.0,2936.98397653,18.9570121022,77.114,18.9558,1510.27637522,439,439,2589.51984613,79.1484,0.994341,1510.27637522,2758.45661961,18.9569947577,222.891045584,110.313935186,0.43852,0.218172695169,1510.27637522
18.9837,-19.0811,0.0,3012.40398253,18.9839482236,77.2302,18.9837,1361.81727021,440,440,2615.3211183,79.2854,0.993348,1361.81727021,2831.23230924,18.9839179416,236.141007968,115.938548508,0.315525,0.202947380412,1361.81727021
18.9433,-19.0433,0.0,2807.64621823,18.9434579041,77.3027,18.9433,1414.13351514,441,441,2466.71937488,79.2999,0.994363,1414.13351514,2601.01397543,18.9434435069,216.431165289,108.110098245,0.349911,0.209641201304,1414.13351514
18.995,-19.1036,0.0,2870.37550697,18.9954252083,77.4084,18.995,1644.37856652,442,442,1217.88867583,79.3824,0.994482,1644.37856652,2495.64537668,18.9954018283,222.467264048,439.949678659,0.492745,0.221084103711,1644.37856652
19.0187,-19.1195,0.0,3034.67186155,19.0192719072,77.5057,19.0187,1512.68371798,443,443,446.640698537,79.4667,0.994387,1512.68371798,2098.78438339,19.019226995,219.46829064,823.358765801,0.560715,0.230287854644,1512.68371798
18.8857,-18.9982,0.0,2649.97910041,18.885307153,77.5817,18.8857,515.530488686,444,444,659.238116541,79.6294,0.99456,515.530488686,1760.216835,18.8852935085,202.842447337,792.112732495,0.508161,0.218999568646,515.530488686
18.9129,-19.0182,0.0,2768.25916807,18.913677658,77.6662,18.9129,1569.71601361,445,445,311.002396763,79.6679,0.995222,1569.71601361,1338.27605894,18.9136638018,196.189955248,964.4184122,0.433302,0.214853410756,1569.71601361
19.0154,-19.1253,0.0,2817.3396409,19.0155892942,77.7405,19.0154,1705.56054674,446,446,823.969368353,79.7308,0.994795,1705.56054674,1598.23819378,19.0155438064,223.326929781,727.102018649,0.305103,0.206118564807,1705.56054674
19.0066,-19.1143,0.0,3260.78256254,19.0072040859,77.7984,19.0066,1741.76683223,447,447,388.4424205,79.7718,0.99379,1741.76683223,1545.08308439,19.0071649687,236.491636077,1038.64947028,0.406766,0.21481759184,1741.76683223
19.0259,-19.1314,0.0,2873.41333933,19.0270645409,77.876,19.0259,1701.19320903,448,448,133.596333872,79.8968,0.993926,1701.19320903,1869.30466286,19.0270431912,212.504570157,1005.7036788,0.39742,0.22011302465,1701.19320903
19.105,-19.2063,0.0,2519.12659986,19.1041163904,77.9887,19.105,1165.31389631,449,449,2261.6973678,79.9675,0.99601,1165.31389631,2422.70724672,19.1041053336,207.042837785,87.7588518935,0.411891,0.212150635339,1165.31389631
19.0131,-19.1196,0.0,2658.57073057,19.0127996712,78.1157,19.0131,1659.78094919,450,450,348.008145846,80.0776,0.994266,1659.78094919,1927.69119159,19.0127481197,207.84084666,800.452671388,0.474343,0.218004690059,1659.78094919
18.9817,-19.0989,0.0,2797.32028543,18.9822288304,78.1495,18.9817,1768.96998372,451,451,273.414842567,80.2114,0.994435,1768.96998372,2251.41532202,18.9821837006,218.274251232,902.017763437,0.344736,0.211271089825,1768.96998372
19.0339,-19.1527,0.0,2599.73620398,19.0339961411,78.232,19.0339,527.17135671,452,452,455.452936121,80.3367,0.996059,527.17135671,1960.91112886,19.0339571969,208.697399723,713.626371711,0.466573,0.218611423154,527.17135671
18.9896,-19.1167,0.0,2740.36434952,18.98879461,78.3605,18.9896,1468.7037538,453,453,249.217433224,80.4223,0.996135,1468.7037538,2121.22826361,18.988759182,195.109286362,891.754185726,0.512811,0.221197431669,1468.7037538
19.1239,-19.2327,0.0,1355.78281098,19.1248138719,78.4735,19.1239,975.017599778,454,454,65.8690018072,80.5002,0.996095,975.017599778,780.807222963,19.1247945054,103.497614357,481.742397099,0.628136,0.233746059778,975.017599778
19.055,-19.1351,0.0,1273.90247884,19.0552893922,78.5841,19.055,360.386779071,455,455,143.867773313,80.6222,0.997027,360.386779071,819.49971975,19.0552571917,106.442628008,439.850316545,0.401223,0.214776110271,360.386779071
19.0292,-19.1105,0.0,2021.63697038,19.0293345969,78.6568,19.0292,731.185535823,456,456,88.0401718856,80.6451,0.996137,731.185535823,1564.82209165,19.0293115232,159.206717066,584.773015049,0.45058,0.226745081841,731.185535823
18.9455,-19.0396,0.0,1767.06450781,18.9452786064,78.7534,18.9455,458.927632493,457,457,-21.7151999511,80.6388,0.996013,458.927632493,1147.5911634,18.9452488658,155.842896632,631.126482414,0.351015,0.213850932547,458.927632493
18.8901,-18.9824,0.0,2684.01964542,18.8901713965,78.8146,18.8901,403.352367466,458,458,830.841262463,80.6882,0.995746,403.352367466,2092.9629896,18.8901544815,217.986325096,804.673045126,0.345006,0.2145738616,403.352367466
19.0208,-19.1306,0.0,2614.84525565,19.0211031385,78.8842,19.0208,106.383051817,459,459,1952.14424525,80.707,0.99568,106.383051817,2391.06661518,19.0210864185,218.724966749,182.859386832,0.380875,0.21486307334,106.383051817
18.778,-18.8853,0.0,2173.82754482,18.7783887969,78.9559,18.778,2009.05620533,460,460,476.979579503,80.775,0.996751,2009.05620533,1531.86413332,18.7783585812,173.820701525,619.618014261,0.478109,0.219054889781,2009.05620533
18.9133,-19.0193,0.0,2837.95109121,18.9130180556,79.0159,18.9133,1533.63907028,461,461,317.14691468,80.8464,0.995507,1533.63907028,2223.88304131,18.9129803351,227.128185361,719.299926647,0.410373,0.221362172807,1533.63907028
18.9032,-19.002,0.0,3316.87343712,18.9038923276,79.1006,18.9032,1308.59782508,462,462,568.70346516,80.8854,0.996026,1308.59782508,2678.07451808,18.9038757438,243.785919554,756.133057917,0.268395,0.202729106021,1308.59782508
18.9189,-19.0246,0.0,1491.61412429,18.919116834,79.1618,18.9189,1439.74438104,463,463,-48.8771090881,80.952,0.995666,1439.74438104,735.594124378,18.9191019269,157.127812349,488.823068202,0.490155,0.221534885263,1439.74438104
18.9444,-19.0389,0.0,2388.23710027,18.9442214552,79.2829,18.9444,1675.84916553,464,464,1553.58133369,81.0138,0.996113,1675.84916553,1928.08140269,18.9441742553,190.465432726,312.489329765,0.488047,0.222585765475,1675.84916553
18.92,-19.0195,0.0,2898.1349786,18.9201790903,79.361,18.92,1306.10533315,465,465,2648.44212269,81.0644,0.996163,1306.10533315,2790.76479993,18.920149277,236.15801834,64.9318795646,0.497592,0.225206363235,1306.10533315
18.968,-19.0731,0.0,2742.86656641,18.968046698,79.4305,18.968,156.863002058,466,466,2432.6183741,81.0974,0.996273,156.863002058,2578.42780262,18.9680195549,224.52078977,112.769563251,0.370911,0.209814060279,156.863002058
18.9932,-19.1032,0.0,2550.52041838,18.9925258435,79.5286,18.9932,1632.45328864,467,467,2273.54196464,81.1705,0.995539,1632.45328864,2422.54887831,18.9925133417,196.670107293,86.0806531753,0.416262,0.219068007463,1632.45328864
18.9302,-19.0406,0.0,3197.7522056,18.9308022518,79.6079,18.9302,1619.57930145,468,468,832.076623721,81.3219,0.996927,1619.57930145,2609.59135208,18.9307878435,227.471436778,874.412850267,0.347652,0.210729556071,1619.57930145
18.9929,-19.0968,0.0,2846.81711314,18.9932286783,79.7365,18.9929,1688.45125516,469,469,2364.1378938,81.3202,0.997146,1688.45125516,2589.08301957,18.9931878472,176.313314304,159.071346665,0.503972,0.225264632053,1688.45125516
19.0271,-19.141,0.0,2641.90848854,19.0269911008,79.8317,19.0271,1601.79848669,470,470,561.492534283,81.4084,0.996767,1601.79848669,1997.76788547,19.0269682735,201.049732321,774.043570645,0.527414,0.227023151021,1601.79848669
18.9565,-19.0648,0.0,3221.9042014,18.9556938493,79.9008,18.9565,1637.97844404,471,471,265.158077113,81.3788,0.996615,1637.97844404,1862.82647556,18.955681586,218.619198959,1097.29256144,0.3351,0.210715289468,1637.97844404
18.9496,-19.0638,0.0,3361.32649215,18.9494013478,79.9773,18.9496,1749.27211635,472,472,476.586175307,81.4193,0.996253,1749.27211635,2921.85330453,18.9493830881,247.912875304,822.501022048,0.319719,0.211118343104,1749.27211635
19.0122,-19.1335,0.0,3257.23293059,19.0126034233,80.0359,19.0122,1967.10861534,473,473,1814.14915895,81.4619,0.99782,1967.10861534,2929.80030253,19.0125827892,254.423226922,407.530448444,0.541936,0.227019231917,1967.10861534
19.0318,-19.1517,0.0,3013.22651859,19.0312386212,80.1256,19.0318,433.095551193,474,474,2667.86067992,81.5346,0.996857,433.095551193,2810.60427696,19.0312205497,245.269213936,106.808531588,0.44548,0.220848767919,433.095551193
19.0744,-19.192,0.0,3047.05895407,19.0739458763,80.2124,19.0744,1546.08436469,475,475,373.112756756,81.6486,0.996614,1546.08436469,1633.85298569,19.0739084076,196.798785334,937.846298987,0.432243,0.216729074262,1546.08436469
19.1093,-19.2266,0.0,2881.46309274,19.10931939,80.271,19.1093,1684.58691922,476,476,844.784252364,81.7491,0.996203,1684.58691922,2029.03267061,19.1093065314,207.384158925,702.601056441,0.352392,0.213495287838,1684.58691922
19.0917,-19.1967,0.0,3153.82233418,19.0909182791,80.3609,19.0917,1454.28952665,477,477,463.989014096,81.7936,0.996491,1454.28952665,2354.45299982,19.0909032528,215.687962609,916.291601809,0.39234,0.224411570744,1454.28952665
19.1983,-19.3159,0.0,3023.07753199,19.198227142,80.4236,19.1983,1746.74016303,478,478,1528.19315845,81.7953,0.996031,1746.74016303,2624.48558814,19.1982013987,245.159311728,515.195301024,0.411837,0.222128518141,1746.74016303
19.175,-19.2922,0.0,3166.77296255,19.1744073661,80.5131,19.175,1105.03425321,479,479,452.234664568,81.8391,0.997101,1105.03425321,2186.42890049,19.174384429,236.318059691,913.22581005,0.403216,0.22748825412,1105.03425321
19.1494,-19.248,0.0,2906.82837236,19.1488375124,80.5807,19.1494,1874.15271261,480,480,271.210611229,81.9398,0.996845,1874.15271261,1440.39654915,19.1488063593,177.089345644,997.993702206,0.291074,0.207946651793,1874.15271261
19.1189,-19.2231,0.0,2810.76071849,19.1187833506,80.6879,19.1189,1014.48724016,481,481,346.036890411,81.8976,0.996291,1014.48724016,1531.24849874,19.1187531342,208.195760466,814.430581583,0.48073,0.229008988033,1014.48724016
19.1225,-19.2267,0.0,2962.11517137,19.1214950999,80.7723,19.1225,1577.80343877,482,482,-10.8352815829,82.0152,0.99648,1577.80343877,1295.86267232,19.1214616938,204.576252051,1110.22252279,0.382365,0.216182585283,1577.80343877
19.0658,-19.1626,0.0,2698.93193645,19.0667336148,80.9311,19.0658,1833.8617552,483,483,26.2942886183,82.0834,0.996394,1833.8617552,1183.0521411,19.0667069328,163.75010532,976.378875688,0.579926,0.24136172171,1833.8617552
19.1148,-19.2125,0.0,1672.4323228,19.1135849267,81.0025,19.1148,607.069011708,484,484,360.8533122,82.105,0.996859,607.069011708,826.976639281,19.1135744519,163.522359182,454.914923115,0.463335,0.223854937765,607.069011708
19.2171,-19.3195,0.0,2712.6420637,19.216483551,81.0817,19.2171,589.129646975,485,485,107.772124815,82.1416,0.996773,589.129646975,1774.36495986,19.2164475681,207.835954751,949.220547786,0.448855,0.221208905417,589.129646975
19.1639,-19.2619,0.0,2780.40182791,19.1632363319,81.171,19.1639,403.491011934,486,486,114.014276139,82.1731,0.996334,403.491011934,1174.63090388,19.16320442,150.99800311,972.342978165,0.48394,0.223222468269,403.491011934
19.0545,-19.1606,0.0,2614.77596614,19.0539691284,81.2688,19.0545,1488.87869251,487,487,1113.45696305,82.2061,0.996683,1488.87869251,2205.38205716,19.0539344478,199.865540947,503.332287703,0.303853,0.210294375478,1488.87869251
19.1567,-19.2728,0.0,2864.47133085,19.156768584,81.2853,19.1567,1324.93798842,488,488,344.365728971,82.2148,0.996764,1324.93798842,1910.61815844,19.1567266847,212.166546109,828.270548157,0.484153,0.22379815039,1324.93798842
19.0248,-19.1267,0.0,2637.23060444,19.0242183456,81.3695,19.0248,1292.50049306,489,489,164.003785425,82.3416,0.996118,1292.50049306,1333.00530397,19.0241800474,202.069822107,982.924020443,0.383233,0.218979320216,1292.50049306
19.1664,-19.2503,0.0,2295.52648057,19.1664396981,81.4701,19.1664,1750.47737413,490,490,589.893239433,82.4143,0.996189,1750.47737413,1517.75468983,19.1664189583,195.508873669,620.98161068,0.402883,0.221544960214,1750.47737413
19.2254,-19.3251,0.0,2832.1530816,19.2245057457,81.5334,19.2254,1292.57911014,491,491,-23.0274886775,82.4012,0.995849,1292.57911014,2098.62840063,19.2244770541,188.85660115,1031.33803897,0.51017,0.220428227303,1292.57911014
19.0561,-19.1627,0.0,3091.60633652,19.05625088,81.633,19.0561,678.358660607,492,492,152.83069022,82.4509,0.996278,678.358660607,2468.15690153,19.0562176379,230.047647684,905.113583709,0.442581,0.221988195411,678.358660607
19.1463,-19.2753,0.0,3052.42179947,19.1461772868,81.7223,19.1463,1876.13796184,493,493,2711.9884866,82.5242,0.997227,1876.13796184,2913.74961182,19.1461530136,234.326248806,104.862177009,0.634655,0.235563687941,1876.13796184
19.235,-19.3421,0.0,2733.19244842,19.2345215254,81.7761,19.235,1674.68189219,494,494,-59.5080807896,82.5629,0.996178,1674.68189219,2217.54898067,19.2345049872,202.368251422,845.386825464,0.551084,0.224060108914,1674.68189219
19.0843,-19.1905,0.0,3232.61679253,19.084089296,81.8975,19.0843,1741.38387582,495,495,2715.20816017,82.7151,0.995983,1741.38387582,2978.65500625,19.0840732585,240.458825688,147.774620005,0.500383,0.22035266272,1741.38387582
19.2565,-19.3671,0.0,2402.06313201,19.2565000721,81.9925,19.2565,1791.53960948,496,496,521.706288526,82.7185,0.996495,1791.53960948,1782.26641687,19.256477639,205.579942279,682.969434616,0.48788,0.220155178262,1791.53960948
19.304,-19.4146,0.0,3096.00343213,19.3037809028,82.0667,19.304,2032.14639334,497,497,636.327188932,82.7403,0.996409,2032.14639334,2281.69082231,19.3037538452,225.945035297,697.296795375,0.392373,0.21152213736,2032.14639334
19.2542,-19.3624,0.0,2493.72662978,19.2539067955,82.1607,19.2542,1677.33164517,498,498,253.702227328,82.8269,0.996159,1677.33164517,1935.9501577,19.2538702509,187.457945037,704.597484602,0.521296,0.224481451395,1677.33164517
19.1552,-19.2655,0.0,2665.3499661,19.1545442007,82.2902,19.1552,625.436506159,499,499,373.603971087,82.9484,0.996946,625.436506159,2133.12022444,19.1545190401,214.400018727,784.323111098,0.502502,0.220782763629,625.436506159
19.2337,-19.347,0.0,2736.9114104,19.23371684,82.362,19.2337,258.632690621,500,500,209.403716818,82.9933,0.996148,258.632690621,1673.41651962,19.2337031387,206.662355248,1009.86103377,0.444701,0.217271069448,258.632690621
19.2628,-19.3764,0.0,2755.06000615,19.2625777425,82.4443,19.2628,1480.25362388,501,501,1884.78813039,83.0492,0.995404,1480.25362388,2454.25701035,19.2625574062,202.076465304,230.879664514,0.526497,0.219729221794,1480.25362388
19.1227,-19.2305,0.0,2806.46141082,19.122304216,82.5391,19.1227,423.744241829,502,502,231.261425881,83.1947,0.995782,423.744241829,1286.60628937,19.122264761,193.234163799,1013.59656381,0.352373,0.206538066047,423.744241829
19.0937,-19.2073,0.0,1698.92843908,19.0931460759,82.5677,19.0937,1065.58619615,503,503,328.823189867,83.2684,0.996897,1065.58619615,1069.4677672,19.0931289233,150.363085379,430.89538655,0.511301,0.219018986142,1065.58619615
19.2431,-19.3661,0.0,2772.37918939,19.2430035715,82.6709,19.2431,1597.12220183,504,504,598.890686095,83.4069,0.996706,1597.12220183,1661.6670419,19.2429862763,201.223284096,788.950871394,0.453764,0.223643261126,1597.12220183
