AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,MinReturn,MaxReturn,Epoch,StdReturn,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageY,PolicyRegParamNorm,StdEsReturn,AverageReturn,MaxEsReturn,AverageQLoss,MinEsReturn,AverageQ,Iteration,AverageAbsY
37.8923478801,398.443,-127.716,42.0,58.0,3855,3.42435346107,121.001,1.90945233436,0.56106,21.0638297872,120.754183126,161.107,24.1567613154,47.4502369668,129.0,44.109,3.0,120.757,3855,120.773307526
99.9956828753,398.513,-127.647,1000.0,1000.0,3856,0.0,120.91,2.06767554204,0.078025,18.6,120.669679585,161.145,26.7014470156,1000.0,173.0,52.9954,3.0,120.667,3856,120.684442861
99.9956828753,398.531,-127.353,1000.0,1000.0,3857,0.0,120.855,2.00494656245,0.15315,12.7894736842,120.572438581,161.172,12.3483599907,1000.0,58.0,49.2744,3.0,120.57,3857,120.603157465
99.9956828753,398.604,-127.282,1000.0,1000.0,3858,0.0,120.638,2.00788012115,0.0683178,18.0,120.366153467,161.225,13.6525769415,1000.0,49.0,47.121,3.0,120.355,3858,120.38731587
99.9956828753,398.681,-127.417,1000.0,1000.0,3859,0.0,120.496,2.0854534991,0.00780425,19.98,120.236655133,161.253,21.4853345331,1000.0,123.0,55.1473,3.0,120.237,3859,120.258703416
99.9956828753,398.768,-127.065,1000.0,1000.0,3860,0.0,120.611,2.0823883751,0.162106,16.393442623,120.345996173,161.266,13.9780608995,1000.0,50.0,51.3506,3.0,120.356,3860,120.370377608
99.9956828753,398.838,-126.93,1000.0,1000.0,3861,0.0,120.284,1.94502779581,0.0673922,19.5769230769,120.048025791,161.332,15.9920005891,1000.0,57.0,46.5919,3.0,120.04,3861,120.073285113
99.9956828753,398.885,-126.805,1000.0,1000.0,3862,0.0,119.957,2.00268489544,0.0713625,27.0571428571,119.697372862,161.354,26.2035361378,1000.0,137.0,49.1322,3.0,119.698,3862,119.723869158
99.9956828753,398.924,-126.358,1000.0,1000.0,3863,0.0,119.841,2.10138456537,0.0629657,22.0625,119.53736737,161.352,17.0078489846,1000.0,61.0,51.3457,3.0,119.542,3863,119.569800648
99.9956828753,399.006,-126.526,1000.0,1000.0,3864,0.0,119.664,1.925321223,0.095644,25.358974359,119.374194207,161.356,26.5092989776,1000.0,154.0,45.4643,2.0,119.375,3864,119.41340521
99.9956828753,399.041,-126.641,1000.0,1000.0,3865,0.0,119.916,1.91263745427,0.0259267,17.5789473684,119.670741102,161.405,13.8347989523,1000.0,50.0,42.4242,3.0,119.661,3865,119.707485968
99.9956828753,399.046,-126.341,1000.0,1000.0,3866,0.0,119.941,1.97730458404,0.0752409,21.3617021277,119.664776359,161.439,19.9887474003,1000.0,110.0,44.3197,3.0,119.66,3866,119.704984818
99.9956828753,399.116,-126.155,1000.0,1000.0,3867,0.0,119.447,2.04261574608,0.0126818,24.8974358974,119.14454307,161.466,26.1129645292,1000.0,102.0,46.143,3.0,119.146,3867,119.191180534
41.4386908562,399.135,-126.289,47.0,59.0,3868,1.94639427054,119.683,2.13980789006,0.589539,22.3777777778,119.368705234,161.51,16.4982004256,53.2606382979,66.0,53.1514,3.0,119.363,3868,119.408634243
99.9956828753,399.184,-125.835,1000.0,1000.0,3869,0.0,119.267,1.94552045984,0.0940459,17.4912280702,119.001886991,161.532,15.4954694081,1000.0,85.0,44.2023,3.0,119.0,3869,119.050847049
99.9956828753,399.296,-125.932,1000.0,1000.0,3870,0.0,119.34,2.00507681677,0.138031,21.6808510638,119.073061249,161.579,17.9634456049,1000.0,82.0,49.6961,3.0,119.065,3870,119.113366405
99.9956828753,399.336,-126.106,1000.0,1000.0,3871,0.0,119.248,1.99756747996,0.0249432,17.1896551724,118.972323828,161.614,15.0819107183,1000.0,78.0,48.3531,3.0,118.977,3871,119.00520514
99.9956828753,399.393,-125.996,1000.0,1000.0,3872,0.0,119.268,2.04729920052,0.0225515,19.36,118.984035476,161.631,18.0063988626,1000.0,78.0,48.5471,3.0,118.976,3872,119.008291468
99.9956828753,399.463,-126.22,1000.0,1000.0,3873,0.0,119.364,1.92762510359,0.0271705,20.9591836735,119.136405888,161.64,21.5605073429,1000.0,115.0,42.8032,3.0,119.135,3873,119.149371217
88.0390228205,399.509,-125.943,43.0,1000.0,3874,342.74326151,119.523,2.00007052414,0.275899,18.4705882353,119.25330749,161.666,18.2040212549,479.904761905,112.0,43.879,3.0,119.25,3874,119.26509546
99.9956828753,399.521,-126.244,1000.0,1000.0,3875,0.0,119.637,1.99882743776,0.0558977,17.0,119.363203526,161.664,17.8716766252,1000.0,98.0,45.9657,3.0,119.365,3875,119.378242258
99.9956828753,399.613,-126.251,1000.0,1000.0,3876,0.0,119.502,2.02182192324,0.0313035,19.92,119.231280413,161.71,18.3943904493,1000.0,89.0,48.518,3.0,119.232,3876,119.242321956
99.9956828753,399.719,-126.429,1000.0,1000.0,3877,0.0,119.789,2.22711345697,0.014713,14.4558823529,119.497436064,161.71,12.4421411808,1000.0,54.0,60.8027,3.0,119.501,3877,119.511377472
99.9956828753,399.843,-125.835,1000.0,1000.0,3878,0.0,119.368,1.93811451611,0.0153649,16.8032786885,119.126898484,161.73,13.7397588355,1000.0,55.0,44.5502,3.0,119.128,3878,119.149074319
99.9956828753,399.968,-125.856,1000.0,1000.0,3879,0.0,119.186,2.20290123238,0.0303031,18.1764705882,118.925098211,161.764,20.2917020444,1000.0,130.0,60.2041,3.0,118.926,3879,118.943936719
99.9956828753,400.03,-125.701,1000.0,1000.0,3880,0.0,119.012,2.02311484491,0.0300008,21.0588235294,118.750421369,161.765,15.9956020484,1000.0,77.0,44.6991,3.0,118.746,3880,118.766424951
99.9956828753,400.083,-126.11,1000.0,1000.0,3881,0.0,119.032,1.93233984012,0.0113685,16.6333333333,118.776176256,161.747,13.8792010657,1000.0,66.0,43.0746,3.0,118.779,3881,118.790243198
99.9956828753,400.146,-125.864,1000.0,1000.0,3882,0.0,119.183,2.09755118475,0.0308909,21.6739130435,118.919729391,161.776,26.5027105651,1000.0,112.0,48.4121,3.0,118.913,3882,118.940988686
91.9066801964,400.132,-125.862,68.0,1000.0,3883,345.849035788,119.033,1.96310584951,0.0203913,24.525,118.793448579,161.815,17.8199151233,845.333333333,74.0,41.6157,3.0,118.798,3883,118.817785527
99.9956828753,400.135,-125.94,1000.0,1000.0,3884,0.0,119.309,2.01024740649,0.0362367,27.9166666667,119.033975237,161.846,23.643621409,1000.0,95.0,45.2118,3.0,119.027,3884,119.059581062
99.9956828753,400.279,-126.236,1000.0,1000.0,3885,0.0,119.319,1.92181430621,0.028498,19.431372549,119.064472268,161.897,20.05116485,1000.0,88.0,42.8065,3.0,119.058,3885,119.085743169
99.9956828753,400.364,-126.044,1000.0,1000.0,3886,0.0,119.284,1.97030013099,0.0291694,17.9122807018,119.03279368,161.89,14.2917970605,1000.0,52.0,46.6204,3.0,119.036,3886,119.054993396
99.9956828753,400.393,-125.932,1000.0,1000.0,3887,0.0,119.094,2.01128673209,0.0669122,18.6111111111,118.847469661,161.885,15.5889522451,1000.0,85.0,43.0546,3.0,118.839,3887,118.874409049
99.9956828753,400.486,-126.254,1000.0,1000.0,3888,0.0,119.488,2.1868621892,0.117537,19.96,119.194479624,161.894,15.3661446043,1000.0,61.0,49.6984,3.0,119.191,3888,119.217713704
99.9956828753,400.526,-126.488,1000.0,1000.0,3889,0.0,119.732,1.95077937907,0.00843013,23.8095238095,119.494089135,161.869,25.7933528676,1000.0,138.0,43.883,3.0,119.495,3889,119.513612061
99.9956828753,400.569,-126.349,1000.0,1000.0,3890,0.0,119.605,2.20587503052,0.0283754,14.9402985075,119.319263436,161.871,17.9791592427,1000.0,90.0,57.0198,3.0,119.327,3890,119.344496744
99.9956828753,400.619,-126.37,1000.0,1000.0,3891,0.0,119.726,2.11692422799,0.0941446,11.8072289157,119.454696574,161.88,13.0821849169,1000.0,63.0,47.7861,3.0,119.449,3891,119.491497412
99.9956828753,400.617,-126.818,1000.0,1000.0,3892,0.0,120.031,2.16988776288,0.114176,14.2083333333,119.730695547,161.907,15.7179457769,1000.0,81.0,54.4249,3.0,119.732,3892,119.76486259
70.748991952,400.681,-126.933,58.0,731.0,3893,114.797194112,120.133,1.99118235565,0.274085,16.3606557377,119.858041762,161.92,15.3516515765,157.242424242,59.0,44.4278,3.0,119.85,3893,119.905276392
99.9956828753,400.722,-127.269,1000.0,1000.0,3894,0.0,120.409,2.13307799596,0.0448575,20.4081632653,120.123443237,161.907,24.4831623669,1000.0,131.0,49.1899,3.0,120.122,3894,120.15271089
99.9956828753,400.736,-127.217,1000.0,1000.0,3895,0.0,120.426,2.17197280592,0.00911726,14.6617647059,120.172397507,161.922,14.5031541135,1000.0,88.0,49.989,3.0,120.168,3895,120.195790345
99.9956828753,400.753,-127.864,1000.0,1000.0,3896,0.0,121.002,2.1075344323,0.0113585,14.6764705882,120.72831498,161.941,18.290499926,1000.0,94.0,48.0344,3.0,120.729,3896,120.753083318
99.9956828753,400.808,-128.257,1000.0,1000.0,3897,0.0,120.894,2.15125848746,0.00804748,16.4426229508,120.62500835,161.932,18.1916253387,1000.0,90.0,52.3712,3.0,120.628,3897,120.649755121
99.9956828753,400.844,-128.286,1000.0,1000.0,3898,0.0,121.279,1.93248705246,0.00993476,13.6268656716,121.0247489,161.956,14.9883893581,1000.0,69.0,42.1245,3.0,121.016,3898,121.046370427
99.9956828753,400.922,-128.335,1000.0,1000.0,3899,0.0,121.335,2.0314689664,0.0117164,13.0864197531,121.08977605,161.978,15.9576581181,1000.0,93.0,43.8863,3.0,121.083,3899,121.112525453
99.9956828753,400.985,-128.414,1000.0,1000.0,3900,0.0,121.22,2.18485278843,0.0228727,11.4772727273,120.910853146,161.995,12.5045239747,1000.0,73.0,53.9918,3.0,120.907,3900,120.933083125
99.9956828753,401.078,-129.045,1000.0,1000.0,3901,0.0,122.047,2.23002538411,0.011477,17.2542372881,121.782612756,162.029,22.9476879086,1000.0,133.0,59.0746,3.0,121.788,3901,121.806060043
99.9956828753,401.038,-129.612,1000.0,1000.0,3902,0.0,122.323,2.17922049035,0.0263208,12.8076923077,122.071455933,162.038,13.6926498085,1000.0,64.0,52.5674,3.0,122.07,3902,122.089433768
99.9956828753,401.09,-129.852,1000.0,1000.0,3903,0.0,122.715,2.02776783303,0.00856062,11.5930232558,122.482130794,162.065,14.8452309365,1000.0,74.0,49.816,3.0,122.469,3903,122.495699262
99.9956828753,401.156,-129.516,1000.0,1000.0,3904,0.0,122.271,2.02220016478,0.0416051,16.25,122.016197965,162.062,15.0450711752,1000.0,64.0,50.154,3.0,122.019,3904,122.038015144
99.9956828753,401.235,-129.868,1000.0,1000.0,3905,0.0,123.135,2.00801214327,0.0296621,16.5081967213,122.890288979,162.061,17.8202527542,1000.0,68.0,48.6216,3.0,122.885,3905,122.915530711
99.9956828753,401.252,-130.052,1000.0,1000.0,3906,0.0,122.581,2.13999105708,0.0303139,17.7719298246,122.284605185,162.077,19.978951682,1000.0,80.0,51.2597,3.0,122.293,3906,122.306130436
99.9956828753,401.33,-129.883,1000.0,1000.0,3907,0.0,122.609,2.09956062608,0.0121526,13.8356164384,122.351067805,162.083,19.0615540043,1000.0,133.0,54.0227,3.0,122.343,3907,122.379170026
99.9956828753,401.409,-130.193,1000.0,1000.0,3908,0.0,123.048,2.26842687079,0.0319292,13.1447368421,122.759116096,162.088,15.6975559172,1000.0,99.0,64.2595,3.0,122.754,3908,122.777151497
99.9956828753,401.452,-130.413,1000.0,1000.0,3909,0.0,123.223,2.09711855665,0.018941,19.2692307692,122.965461107,162.111,22.1438612648,1000.0,117.0,52.529,3.0,122.97,3909,122.981530092
99.9956828753,401.508,-130.663,1000.0,1000.0,3910,0.0,123.608,2.08803648987,0.0126918,14.9180327869,123.3409052,162.103,19.0635650098,1000.0,124.0,48.1832,3.0,123.335,3910,123.361695692
99.9956828753,401.546,-130.591,1000.0,1000.0,3911,0.0,123.378,2.26794033824,0.050881,15.7391304348,123.065781211,162.106,21.4521051796,1000.0,116.0,56.7492,3.0,123.074,3911,123.082363097
99.9956828753,401.61,-131.361,1000.0,1000.0,3912,0.0,123.677,2.18384737811,0.0110443,15.8412698413,123.401769202,162.116,18.2419422083,1000.0,85.0,58.2518,3.0,123.4,3912,123.413972606
99.9956828753,401.659,-131.411,1000.0,1000.0,3913,0.0,123.94,2.03119517341,0.0118131,13.5135135135,123.686672486,162.133,18.0721102458,1000.0,113.0,48.3838,3.0,123.691,3913,123.713722544
99.9956828753,401.718,-131.639,1000.0,1000.0,3914,0.0,124.175,2.21141945032,0.0549794,13.7746478873,123.938217677,162.127,15.6594004374,1000.0,80.0,59.2538,3.0,123.925,3914,123.96397948
42.507516958,401.759,-131.943,48.0,1000.0,3915,131.346260173,124.532,2.24930043377,0.520846,13.8767123288,124.249660558,162.133,20.3772268843,71.7647058824,146.0,60.5156,3.0,124.26,3915,124.282175975
99.9956828753,401.819,-132.08,1000.0,1000.0,3916,0.0,124.988,2.20635124739,0.118582,10.1818181818,124.674183912,162.143,9.68948574837,1000.0,46.0,60.4336,3.0,124.662,3916,124.705601289
99.9956828753,401.911,-132.283,1000.0,1000.0,3917,0.0,125.089,2.15980295883,0.0137791,12.7088607595,124.792162337,162.145,15.702254856,1000.0,77.0,52.3661,3.0,124.801,3917,124.837378363
99.9956828753,402.041,-131.639,1000.0,1000.0,3918,0.0,124.724,2.19485142467,0.0196243,13.3733333333,124.447062681,162.141,15.230472379,1000.0,82.0,55.6074,3.0,124.446,3918,124.492688958
92.7085245272,402.127,-132.007,22.0,1000.0,3919,281.155231968,124.776,2.17522296804,0.018049,13.8169014085,124.45770313,162.15,13.4020282879,911.090909091,91.0,53.5087,3.0,124.456,3919,124.529381065
99.9956828753,402.237,-132.253,1000.0,1000.0,3920,0.0,124.98,2.44582414244,0.00730939,14.2535211268,124.660231289,162.16,13.6647158563,1000.0,73.0,68.2175,3.0,124.659,3920,124.758792288
99.9956828753,402.294,-131.984,1000.0,1000.0,3921,0.0,124.9,2.31005378828,0.0187172,30.84375,124.606099963,162.16,26.164275949,1000.0,117.0,58.8925,5.0,124.605,3921,124.658311247
99.9956828753,402.372,-132.131,1000.0,1000.0,3922,0.0,124.467,2.12454063639,0.00887949,14.2753623188,124.209468475,162.187,12.9769964346,1000.0,68.0,51.2496,3.0,124.203,3922,124.267077006
99.9956828753,402.459,-131.941,1000.0,1000.0,3923,0.0,125.034,2.25760325197,0.0113073,14.095890411,124.737548201,162.208,15.5626567295,1000.0,91.0,62.5508,3.0,124.745,3923,124.789573089
99.9956828753,402.491,-132.444,1000.0,1000.0,3924,0.0,124.961,2.04838238388,0.00611834,22.5238095238,124.72802782,162.215,30.6020837255,1000.0,149.0,48.482,3.0,124.718,3924,124.752911902
99.9956828753,402.524,-131.903,1000.0,1000.0,3925,0.0,124.746,2.31424284047,0.131949,18.3103448276,124.431578391,162.212,28.4109054442,1000.0,188.0,58.7923,3.0,124.433,3925,124.458980983
99.9956828753,402.577,-132.266,1000.0,1000.0,3926,0.0,125.128,2.11836290015,0.00766754,19.2156862745,124.849638251,162.229,22.1565851102,1000.0,127.0,49.9515,2.0,124.847,3926,124.870282694
55.8915270059,402.637,-132.284,75.0,88.0,3927,2.73890843338,125.032,2.10703082513,0.301185,16.6229508197,124.779929538,162.224,14.7849767952,81.4796747967,82.0,51.0638,3.0,124.778,3927,124.803528747
99.9956828753,402.706,-132.011,1000.0,1000.0,3928,0.0,124.904,2.04405899472,0.0243802,17.0,124.614737888,162.237,14.979081459,1000.0,69.0,46.9487,3.0,124.612,3928,124.648756719
91.6211741425,402.801,-132.59,66.0,1000.0,3929,347.151053818,125.155,2.29787498341,0.0251143,16.3606557377,124.842847561,162.237,15.2842282225,844.75,77.0,57.5886,3.0,124.843,3929,124.863253762
99.9956828753,402.79,-132.724,1000.0,1000.0,3930,0.0,125.367,2.0798687411,0.160753,17.0185185185,125.113548812,162.255,19.4759973269,1000.0,135.0,50.5825,3.0,125.1,3930,125.138803738
99.9956828753,402.859,-132.786,1000.0,1000.0,3931,0.0,125.415,2.18058934382,0.0561147,19.3392857143,125.107413741,162.246,26.5574019718,1000.0,171.0,53.8687,3.0,125.1,3931,125.140721435
99.9956828753,402.964,-132.492,1000.0,1000.0,3932,0.0,125.499,2.18778495411,0.162147,23.4761904762,125.203201837,162.266,21.7137635693,1000.0,84.0,55.144,3.0,125.2,3932,125.228809779
99.5580044527,402.99,-132.325,302.0,1000.0,3933,200.506301296,125.074,2.3873365207,0.28331,19.0188679245,124.772867605,162.293,14.8622487011,924.363636364,65.0,65.4818,3.0,124.765,3933,124.803162897
99.9956828753,403.073,-132.437,1000.0,1000.0,3934,0.0,125.7,2.16561717396,0.0294358,21.8913043478,125.438110055,162.303,15.4444703216,1000.0,68.0,55.8754,3.0,125.437,3934,125.471168679
99.9956828753,403.125,-132.718,1000.0,1000.0,3935,0.0,125.443,2.30908645859,0.00352773,23.023255814,125.11708923,162.318,21.8892437981,1000.0,96.0,58.1291,3.0,125.11,3935,125.157821014
99.9956828753,403.178,-132.959,1000.0,1000.0,3936,0.0,125.565,2.17810410312,0.176429,23.1162790698,125.276023998,162.337,18.5073326792,1000.0,80.0,54.2048,3.0,125.274,3936,125.308341936
99.9956828753,403.236,-133.008,1000.0,1000.0,3937,0.0,125.657,2.22729777742,0.00427924,26.3055555556,125.368061056,162.337,26.0425073938,1000.0,120.0,56.9712,3.0,125.366,3937,125.394810841
99.9956828753,403.234,-133.114,1000.0,1000.0,3938,0.0,125.486,2.07078339907,0.00508938,22.2978723404,125.237222838,162.353,20.0084183279,1000.0,81.0,48.2283,3.0,125.23,3938,125.260686823
99.9956828753,403.25,-132.933,1000.0,1000.0,3939,0.0,125.543,2.170364996,0.0114066,17.9298245614,125.223783883,162.365,17.0343920938,1000.0,99.0,48.0984,3.0,125.222,3939,125.255001685
99.9956828753,403.283,-133.341,1000.0,1000.0,3940,0.0,126.026,2.24538844244,0.032066,20.02,125.745671719,162.347,16.3235902914,1000.0,67.0,58.1488,3.0,125.749,3940,125.775748914
99.9956828753,403.348,-133.635,1000.0,1000.0,3941,0.0,126.299,2.254655306,0.00888469,19.3725490196,126.010590483,162.34,20.7609746875,1000.0,139.0,54.3682,2.0,126.006,3941,126.044816491
99.9956828753,403.386,-132.745,1000.0,1000.0,3942,0.0,125.717,2.2448846296,0.57286,15.4375,125.422032659,162.337,15.7627676425,1000.0,114.0,57.3969,3.0,125.423,3942,125.474089953
99.9956828753,403.434,-133.759,1000.0,1000.0,3943,0.0,126.095,2.37497452126,0.0317101,22.152173913,125.78123848,162.334,16.9679587962,1000.0,84.0,64.1229,3.0,125.781,3943,125.821903191
99.9956828753,403.474,-133.521,1000.0,1000.0,3944,0.0,126.133,2.41204414545,0.00899428,27.8055555556,125.84789579,162.357,15.3021774857,1000.0,69.0,63.2854,3.0,125.84,3944,125.883634568
99.9956828753,403.528,-133.804,1000.0,1000.0,3945,0.0,126.279,2.38667236971,0.0347039,19.9,126.029767309,162.365,18.2649938407,1000.0,99.0,64.9702,3.0,126.035,3945,126.072388811
99.9956828753,403.573,-133.626,1000.0,1000.0,3946,0.0,126.518,2.30808804085,0.00409017,18.4444444444,126.239979522,162.39,11.2688799053,1000.0,48.0,55.746,3.0,126.241,3946,126.287944392
99.9956828753,403.629,-133.784,1000.0,1000.0,3947,0.0,126.104,2.4613596611,0.0209172,23.5952380952,125.764703716,162.42,16.3780624527,1000.0,67.0,67.8956,3.0,125.761,3947,125.801011448
99.9956828753,403.69,-133.759,1000.0,1000.0,3948,0.0,126.56,2.28633203588,0.00378322,20.0392156863,126.283917865,162.42,14.6648315933,1000.0,69.0,58.2477,3.0,126.281,3948,126.332810022
99.9956828753,403.758,-134.217,1000.0,1000.0,3949,0.0,126.725,2.34160150865,0.00539704,23.0833333333,126.409991011,162.435,16.9006492314,1000.0,74.0,60.2793,2.0,126.411,3949,126.461766996
99.9956828753,403.854,-133.903,1000.0,1000.0,3950,0.0,126.544,2.39251188025,0.0321517,36.34375,126.197870229,162.457,43.8296484807,1000.0,179.0,61.287,3.0,126.193,3950,126.241141008
99.9956828753,403.928,-134.295,1000.0,1000.0,3951,0.0,126.403,2.19337484111,0.0168544,25.7894736842,126.105215591,162.485,29.8938102154,1000.0,170.0,52.2767,4.0,126.1,3951,126.159204965
99.9956828753,403.971,-134.567,1000.0,1000.0,3952,0.0,127.212,2.24277300931,0.0196262,18.5740740741,126.915793283,162.472,16.668446407,1000.0,66.0,57.3381,3.0,126.912,3952,126.969826064
99.9956828753,404.029,-134.664,1000.0,1000.0,3953,0.0,126.945,2.17383851371,0.00772637,15.703125,126.646226234,162.466,20.5347873189,1000.0,137.0,56.2182,3.0,126.65,3953,126.690697464
99.9956828753,404.114,-134.685,1000.0,1000.0,3954,0.0,127.014,2.28938334699,0.00688733,16.7368421053,126.726401319,162.471,16.4823417641,1000.0,97.0,62.785,3.0,126.728,3954,126.758004567
99.9956828753,404.153,-135.069,1000.0,1000.0,3955,0.0,127.535,2.36708117805,0.010948,24.488372093,127.186887917,162.499,24.6551773826,1000.0,119.0,57.9109,3.0,127.185,3955,127.225187639
99.9956828753,404.277,-134.918,1000.0,1000.0,3956,0.0,127.134,2.21782063044,0.0835995,28.5294117647,126.835696901,162.5,32.2109182203,1000.0,189.0,56.7673,3.0,126.843,3956,126.877278335
99.9956828753,404.309,-135.747,1000.0,1000.0,3957,0.0,128.174,2.39370078801,0.0555126,15.2878787879,127.864708498,162.522,16.7039871411,1000.0,99.0,62.2477,3.0,127.855,3957,127.901113347
99.9956828753,404.355,-135.608,1000.0,1000.0,3958,0.0,128.183,2.36984157119,0.0943024,20.0196078431,127.905471074,162.527,17.7039822662,1000.0,66.0,64.354,3.0,127.898,3958,127.945930744
99.9956828753,404.436,-135.59,1000.0,1000.0,3959,0.0,127.785,2.22690801731,0.00781012,22.3333333333,127.503901971,162.544,31.933959632,1000.0,187.0,57.5151,3.0,127.499,3959,127.533490567
99.9956828753,404.503,-135.978,1000.0,1000.0,3960,0.0,128.561,2.1611832171,0.00558187,17.1379310345,128.274975244,162.561,14.4919100807,1000.0,62.0,51.0689,3.0,128.276,3960,128.302169035
99.9956828753,404.62,-135.954,1000.0,1000.0,3961,0.0,128.402,2.26800775811,0.00583448,12.4691358025,128.096855812,162.546,12.8313720673,1000.0,85.0,57.712,3.0,128.094,3961,128.125433094
99.9956828753,404.692,-136.359,1000.0,1000.0,3962,0.0,128.858,2.43705040727,0.00312309,17.7454545455,128.546105373,162.528,18.4136492673,1000.0,101.0,68.2129,3.0,128.553,3962,128.572764525
99.9956828753,404.738,-136.502,1000.0,1000.0,3963,0.0,128.84,2.23901375092,0.00756199,20.693877551,128.57957945,162.53,27.3929859052,1000.0,155.0,58.1313,3.0,128.572,3963,128.610339654
99.9956828753,404.775,-136.403,1000.0,1000.0,3964,0.0,128.885,2.16375961876,0.159965,21.0625,128.589211028,162.538,27.5192404283,1000.0,140.0,54.5334,3.0,128.586,3964,128.619933839
99.9956828753,404.856,-136.87,1000.0,1000.0,3965,0.0,129.155,2.28222951019,0.00705266,20.7659574468,128.856764393,162.534,34.875592127,1000.0,238.0,56.7548,3.0,128.848,3965,128.885249954
99.9956828753,404.972,-137.071,1000.0,1000.0,3966,0.0,129.346,2.2059270846,0.00630321,14.6428571429,129.073750814,162.525,15.2184434292,1000.0,75.0,55.7731,2.0,129.079,3966,129.100065867
99.9956828753,404.984,-137.332,1000.0,1000.0,3967,0.0,129.649,2.26916516546,0.0517603,21.1276595745,129.368370569,162.546,25.585581895,1000.0,137.0,58.8613,2.0,129.357,3967,129.39105259
99.9956828753,405.073,-137.281,1000.0,1000.0,3968,0.0,129.408,2.17338437997,0.096796,13.2933333333,129.128949809,162.537,16.8434148029,1000.0,105.0,60.7454,3.0,129.133,3968,129.15828103
99.9956828753,405.144,-137.365,1000.0,1000.0,3969,0.0,129.582,2.39414132058,0.00892819,11.8352941176,129.241504244,162.561,10.5728253877,1000.0,64.0,64.6621,3.0,129.237,3969,129.273090649
99.9956828753,405.146,-137.426,1000.0,1000.0,3970,0.0,129.64,2.16172529276,0.00471252,19.1923076923,129.348541659,162.56,33.763338368,1000.0,241.0,55.2255,3.0,129.353,3970,129.371201844
99.9956828753,405.177,-137.441,1000.0,1000.0,3971,0.0,129.63,2.27535729494,0.127794,14.7352941176,129.346837544,162.584,16.8205211214,1000.0,72.0,60.1213,3.0,129.341,3971,129.370084447
99.9956828753,405.233,-137.405,1000.0,1000.0,3972,0.0,129.699,2.0588575393,0.00537894,13.7083333333,129.416885524,162.57,15.2920072623,1000.0,87.0,46.3161,3.0,129.421,3972,129.449147297
99.9956828753,405.293,-137.699,1000.0,1000.0,3973,0.0,129.778,2.33546520708,0.00741357,16.85,129.474018787,162.569,21.7943608914,1000.0,135.0,62.0918,2.0,129.463,3973,129.504135533
99.9956828753,405.374,-138.068,1000.0,1000.0,3974,0.0,130.096,2.31721962936,0.0106756,16.1935483871,129.762825968,162.576,20.9998761207,1000.0,120.0,61.9251,3.0,129.764,3974,129.79401347
99.9956828753,405.388,-138.279,1000.0,1000.0,3975,0.0,130.129,2.2966832833,0.0126998,14.2753623188,129.841728433,162.567,12.4363702915,1000.0,63.0,59.3793,3.0,129.839,3975,129.867270574
99.9956828753,405.42,-138.449,1000.0,1000.0,3976,0.0,130.75,2.1746169105,0.00568778,16.9,130.48520828,162.57,25.0603937186,1000.0,183.0,57.5786,3.0,130.492,3976,130.511495265
99.9956828753,405.417,-138.064,1000.0,1000.0,3977,0.0,129.979,2.35096292779,0.00599645,15.1846153846,129.715547567,162.584,14.396465707,1000.0,62.0,65.623,3.0,129.701,3977,129.73849543
99.9956828753,405.461,-138.064,1000.0,1000.0,3978,0.0,130.351,2.24737561909,0.00386006,10.6526315789,130.055568258,162.582,9.99870351706,1000.0,51.0,56.5196,3.0,130.05,3978,130.10688905
99.9956828753,405.538,-138.797,1000.0,1000.0,3979,0.0,130.814,2.15783986194,0.0678202,15.1666666667,130.518579182,162.588,16.3508718453,1000.0,96.0,55.3496,3.0,130.516,3979,130.580476964
99.9956828753,405.637,-138.58,1000.0,1000.0,3980,0.0,130.783,2.37765840042,0.00557454,16.1290322581,130.467332517,162.601,14.2120846703,1000.0,70.0,65.8254,3.0,130.47,3980,130.499560262
99.9956828753,405.708,-138.996,1000.0,1000.0,3981,0.0,130.836,2.31358138798,0.00327199,15.2,130.535701775,162.603,17.4542919562,1000.0,106.0,61.243,3.0,130.532,3981,130.580362281
99.9956828753,405.774,-139.082,1000.0,1000.0,3982,0.0,131.421,2.3022253834,0.00615322,12.5185185185,131.068998584,162.606,16.1964110573,1000.0,82.0,56.9789,2.0,131.062,3982,131.095262069
99.9956828753,405.854,-138.988,1000.0,1000.0,3983,0.0,131.057,2.33790495578,0.00428332,8.94594594595,130.77890547,162.629,7.73996046948,1000.0,39.0,65.3466,3.0,130.773,3983,130.800434077
99.9956828753,405.918,-139.221,1000.0,1000.0,3984,0.0,131.282,2.25411619425,0.00447969,11.2386363636,130.978865219,162.622,10.5064853545,1000.0,48.0,61.4993,3.0,130.977,3984,131.005108476
99.9956828753,405.955,-139.313,1000.0,1000.0,3985,0.0,131.489,2.23711217256,0.00395574,12.7692307692,131.184885719,162.638,13.3021331207,1000.0,58.0,58.1312,3.0,131.18,3985,131.20088899
99.9956828753,406.048,-139.358,1000.0,1000.0,3986,0.0,131.232,2.32157401342,0.00441894,17.8771929825,130.925080643,162.644,18.2421049257,1000.0,65.0,61.5914,3.0,130.925,3986,130.948902122
