AverageReturn,MaxEsReturn,PolicyRegParamNorm,AveragePolicySurr,MaxReturn,AverageY,AverageQ,AverageAction,AverageAbsQYDiff,Epoch,AverageDiscountedReturn,MinReturn,Iteration,QFunRegParamNorm,MinEsReturn,StdEsReturn,AverageQLoss,StdReturn,AverageEsReturn,AverageAbsQ,AverageAbsY
1974.11952911,1741.44603372,173.263,-306.912,4190.18342742,304.785074223,304.768,0.999982,8.52708012099,3614,237.72155978,164.175807637,3614,282.183,184.866560338,607.961119826,307.969,1118.92411107,791.126703538,305.0,304.977127382
2339.25846741,797.531417275,173.293,-307.36,4147.27925912,305.052612209,305.038,0.999923,8.69725152732,3615,250.806528034,973.967362635,3615,282.235,65.6229018852,267.112021706,342.6,1027.80976842,512.463535403,305.277,305.231410936
1966.85464022,755.405597064,173.308,-306.215,3897.54952845,304.008372,304.011,0.999966,8.60484431339,3616,206.427232201,131.817171189,3616,282.288,147.347057926,221.077342663,340.153,1121.16027683,474.180494449,304.236,304.173888007
2404.33483323,1053.47155481,173.275,-307.28,4076.09369777,305.116247608,305.101,0.99993,8.55905804162,3617,245.515646962,775.69384599,3617,282.325,112.242905719,331.348800047,317.046,1065.67218215,381.551194231,305.374,305.337226207
1376.077925,735.716740152,173.264,-306.877,2652.82037512,304.804113192,304.796,0.999966,8.48273342188,3618,216.757799579,384.759847998,3618,282.394,111.259151159,205.249627408,300.582,502.823390396,358.286516543,305.064,304.991466011
2726.54440377,1166.97951846,173.279,-306.932,3992.62173463,304.906939571,304.903,0.999966,8.52906772824,3619,216.97534638,200.329133311,3619,282.426,350.554997818,298.364418189,318.199,1247.83553857,802.707766177,305.154,305.073293089
2987.97501926,888.886180552,173.312,-306.776,4286.90242573,304.72947846,304.737,0.999973,8.31398643452,3620,273.223841713,1296.40352752,3620,282.437,-1.72228327032,281.947936377,280.039,1144.4435931,263.482680535,305.007,304.914961468
1466.91517576,1612.54207426,173.392,-306.682,4387.65807653,304.585819149,304.586,0.999948,8.57057498906,3621,234.530518433,87.0800508186,3621,282.471,205.175025574,579.948353905,331.225,969.801486691,612.911125108,304.872,304.791139724
1577.49406834,1272.33684299,173.427,-306.848,3872.00071165,304.66969238,304.655,0.999947,8.42173910114,3622,246.36715722,414.613411111,3622,282.555,293.110754274,368.089876559,271.575,881.490385357,783.196830628,304.972,304.942245588
1479.18709669,1321.66155434,173.43,-307.081,3812.7475842,305.041107267,305.045,0.999977,8.45778276769,3623,214.11332932,121.338919513,3623,282.569,0.222414296093,435.36794192,313.743,986.223012711,356.634648331,305.335,305.269692487
1413.29647241,1531.17264056,173.472,-306.944,3404.0206084,304.879000071,304.882,0.999902,8.52364006423,3624,208.122510819,157.393804695,3624,282.592,178.33704887,482.168978064,315.326,755.532006153,589.229486237,305.153,305.066651519
860.733657884,791.234908868,173.481,-306.554,3225.49000298,304.604938463,304.597,0.999926,8.21682810796,3625,181.841353671,163.421565027,3625,282.626,10.641361974,247.932334071,254.598,640.425848386,355.653783782,304.914,304.883808248
842.581841709,1320.1900477,173.496,-306.226,2516.48356464,304.28388139,304.28,0.999936,8.68692727472,3626,186.50191337,189.881742956,3626,282.689,251.3047207,407.478040013,336.811,604.159038045,739.160291304,304.536,304.504580831
689.09361651,917.441863797,173.545,-306.607,2242.44127028,304.811479652,304.792,0.999919,8.58025250783,3627,166.709566334,137.807184314,3627,282.761,-5.52997435028,334.164048638,343.186,523.244730597,313.621659386,305.083,305.048146147
835.214908135,1708.30403683,173.585,-304.84,2615.661938,303.079364945,303.077,0.999929,8.66693622346,3628,191.616153613,140.45775276,3628,282.805,-8.69523480697,522.710103705,345.732,560.155217021,366.65834449,303.394,303.33754976
831.318072459,1035.84008117,173.569,-304.99,2169.83921094,303.231039428,303.227,0.999917,8.64896358666,3629,180.711695027,157.039237093,3629,282.859,4.84956581774,340.761986309,343.749,498.849234537,400.283190641,303.482,303.449008186
707.602786819,542.827435003,173.581,-304.597,3371.35519243,302.889006151,302.894,0.999975,8.58931266257,3630,153.28069856,139.07371329,3630,282.878,-8.89885663729,179.607795724,330.647,676.053350143,116.490215331,303.14,303.070543809
1155.10681236,559.072061126,173.653,-304.261,3089.72518619,302.342687342,302.341,0.999936,8.7305520291,3631,205.225449341,155.547650113,3631,282.935,156.12046248,151.42401293,350.484,854.977789141,342.175822088,302.587,302.548471511
809.235586389,1658.17437041,173.699,-303.639,2981.93213799,301.548715123,301.547,0.999933,8.50477935922,3632,178.632843381,147.265143511,3632,283.001,-6.50981073961,568.855703089,293.935,680.302585353,456.372020015,301.765,301.716023158
2093.27498357,513.192485129,173.729,-303.297,4126.4497244,301.273789412,301.264,0.99992,8.38540290919,3633,237.292554129,322.704019099,3633,283.051,6.5352680127,182.668436635,295.041,1029.80876354,236.173781528,301.569,301.511278553
1151.40069839,1057.03876447,173.782,-303.926,4301.40589159,301.850362239,301.84,0.999974,8.57977006623,3634,190.410066813,150.457158715,3634,283.053,208.238769865,347.833614886,301.336,1167.75965074,611.292590662,302.111,302.05330631
974.055299491,1910.75591797,173.784,-304.327,4101.53554275,302.336406167,302.35,0.999959,8.59047773523,3635,189.266301206,196.811412769,3635,283.072,824.27962957,454.415212582,316.562,924.646743335,1297.67963513,302.623,302.57599515
60.8139073383,1284.28949478,173.844,-304.214,3218.66006549,302.200710195,302.183,0.99993,8.60568310191,3636,18.6143312383,9.49874656007,3636,283.081,-4.77850629502,382.244811978,345.035,285.44049879,389.344507917,302.401,302.383314451
405.454407027,901.45953251,173.844,-304.381,2597.29704504,302.443834812,302.439,0.99995,8.58609419535,3637,87.4565943524,12.1909858877,3637,283.09,-10.8972559605,308.570642722,327.892,650.551853072,291.089812297,302.686,302.611553263
414.437217783,1168.01206134,173.877,-303.539,2430.97096704,301.411254161,301.411,0.999979,8.52022984854,3638,78.6442223557,9.5937824963,3638,283.128,-4.96097678962,341.312169471,294.78,693.365769435,253.63590189,301.636,301.576180929
1048.25200463,1388.19543503,173.945,-303.983,4035.67508367,301.893764341,301.89,0.999977,8.36918344469,3639,201.413257074,178.423174151,3639,283.12,-8.42310576554,556.007354615,275.508,956.92779954,429.56142136,302.106,302.042891458
957.201634392,1768.31504002,173.994,-304.439,2603.31481837,302.407059977,302.408,0.999965,8.49508448716,3640,225.751128271,175.954684762,3640,283.157,73.1736486366,636.94437801,289.947,544.566373183,501.824484806,302.612,302.541555909
1615.76770401,751.454136884,174.036,-304.583,3937.02468626,302.507483553,302.495,0.999978,8.65994377222,3641,241.127820391,152.769361262,3641,283.206,13.7940609243,276.00339937,341.612,907.932723738,292.686526733,302.692,302.659843383
1065.54954268,1710.73214818,174.05,-305.006,4276.30883542,302.755843667,302.749,0.999979,8.38201511889,3642,194.072600876,148.696263375,3642,283.233,38.4995672043,562.723229413,279.952,1086.34092027,506.769387622,303.014,302.932429556
2428.08892476,2004.12706597,174.058,-304.347,3995.27565662,302.190462541,302.185,0.999952,8.33679586571,3643,219.578865273,217.713162987,3643,283.256,-8.85922594713,733.496241894,284.006,1391.26212204,365.278780891,302.4,302.338358388
768.26211334,2302.26806979,174.07,-305.077,3993.17553786,303.017515294,303.013,0.999964,8.38267521086,3644,90.7050239979,11.2856335385,3644,283.285,-4.97239235839,832.18516537,301.681,1235.64971109,712.963208125,303.242,303.172211808
1632.89265923,2122.15975386,174.115,-304.616,4208.94786811,302.69214786,302.673,0.999947,8.52741171007,3645,208.7279933,15.2715945522,3645,283.293,-1.59610956099,727.360706974,314.903,1021.40497614,354.62080288,302.883,302.8250132
1469.96913635,1213.77642127,174.163,-304.021,3412.92992619,301.979874154,301.968,0.999924,8.55469483104,3646,218.799729053,174.242695371,3646,283.331,8.06953378357,421.008245885,320.281,1162.76193601,306.698284068,302.215,302.177261329
1187.33710505,1732.18566771,174.199,-304.461,3834.63135698,302.30786344,302.319,0.999965,8.53372931172,3647,168.941417347,53.8988623515,3647,283.404,19.3076292863,616.09854793,317.303,939.154734947,668.913759939,302.527,302.467297665
2119.5443875,416.40733637,174.233,-304.739,4123.03064889,302.650167431,302.648,0.999943,8.45695541168,3648,180.387287252,12.2210780827,3648,283.417,2.68949527937,163.021819801,289.25,1418.40696782,154.4703603,302.864,302.784261527
2828.14134662,2281.42044552,174.265,-305.932,4050.71391247,303.793307651,303.814,0.999944,8.55981774573,3649,242.353376135,1322.99184236,3649,283.456,-5.77379854542,830.001499278,329.315,1027.21955636,865.190527735,304.059,303.982982326
2720.06395373,1776.13218077,174.307,-306.682,3866.05941654,304.472433343,304.436,0.999943,8.48680137728,3650,249.499656108,1723.32859837,3650,283.499,11.7316307169,621.813292704,316.44,738.789613173,468.60861289,304.656,304.633248251
1800.91151196,1427.65097307,174.327,-305.557,4114.90021417,303.412288399,303.414,0.999979,8.3971070127,3651,196.77402948,152.096262493,3651,283.531,23.5080950687,521.346614471,292.988,1186.71866989,521.671423846,303.665,303.578637601
2251.17203224,983.05198953,174.314,-305.542,4037.63012938,303.3584592,303.359,0.999941,8.62622415963,3652,244.096997176,679.794437368,3652,283.549,-3.4186940256,318.831859556,317.943,1062.86479344,200.093233609,303.591,303.518034835
1325.0125728,1307.27673781,174.318,-305.165,2892.73869918,303.114409929,303.127,0.999962,8.60640796775,3653,238.940167385,171.604474354,3653,283.594,-1.93104015987,382.301770279,319.117,596.386766788,215.49607159,303.324,303.260419551
1867.63032758,1255.38668773,174.375,-304.617,4201.35472242,302.697447039,302.672,0.999994,8.77538918831,3654,214.993794756,131.756212117,3654,283.631,26.0540313256,435.155484882,339.281,1352.73664317,462.159695934,302.914,302.884709042
1574.012219,1109.72401628,174.346,-305.1,4232.93021182,302.964177481,302.963,0.999918,8.88508131564,3655,231.773401183,244.174503037,3655,283.691,216.467427937,331.918679827,367.97,995.214256664,575.625192479,303.184,303.122769898
2598.87012022,1034.48351658,174.34,-305.578,4041.52027963,303.714159389,303.724,0.999946,8.45815208128,3656,197.6905128,530.848121789,3656,283.725,8.20076787023,325.223566803,295.111,1236.26590605,363.272940613,303.931,303.862299675
2129.81511333,2115.12366574,174.371,-304.625,4086.7031091,302.694590106,302.695,0.999875,8.48859334248,3657,231.45492106,710.070444228,3657,283.778,-5.98027919886,754.154263884,315.485,955.145985778,496.866784691,302.908,302.877783169
2095.19306715,480.449997017,174.39,-303.3,3924.58292236,301.223016395,301.225,0.999972,8.78274696453,3658,224.473288922,820.484247738,3658,283.846,2.13128333346,176.903997658,335.256,958.732822914,185.650877473,301.411,301.357357049
2168.68381809,1362.01408253,174.425,-303.943,3671.2107552,301.890050711,301.898,0.99992,8.5718397439,3659,202.213489505,111.551072319,3659,283.838,81.1167588767,485.443638705,297.079,1088.68110469,578.124737897,302.138,302.041629763
2172.57582371,1389.49103517,174.434,-304.678,3845.02946497,302.523724757,302.517,0.999929,8.45274808472,3660,230.242171836,696.756902302,3660,283.865,35.778450727,538.125229344,299.239,1005.18935661,638.042768558,302.77,302.693026213
2308.88121765,1987.80548936,174.443,-305.114,3896.38055363,302.917367991,302.901,0.999996,8.50480203753,3661,226.068248174,448.854469205,3661,283.909,1.59914769305,770.056468184,293.546,1056.38407996,540.216822712,303.145,303.086990123
2543.36763305,419.68987255,174.46,-305.476,3753.6947104,303.196458404,303.204,0.999939,8.33756866599,3662,233.081301975,1048.7621152,3662,283.924,2.42822571625,173.916193678,284.084,989.703200091,186.270320809,303.421,303.341213855
2358.42206665,2688.33236827,174.42,-305.258,3734.04845371,302.926448855,302.917,0.999979,8.54532373411,3663,224.885817671,262.822571842,3663,283.922,41.7402816233,979.781049679,305.561,1183.6142176,1065.25774045,303.169,303.121200873
1971.58258272,1197.25846598,174.419,-305.773,3936.32384076,303.403295458,303.398,0.999938,8.399593039,3664,223.888679746,753.572352207,3664,283.988,29.4588807446,522.661114508,299.546,870.751914291,567.015687483,303.674,303.602758082
2805.24292261,922.760192967,174.433,-306.048,4173.03547288,303.678192595,303.663,0.999934,8.51288359702,3665,244.79218032,542.601934319,3665,284.036,1.20514521083,271.911088937,337.28,1226.48617931,273.612306939,303.907,303.873818722
1837.96380134,984.697408274,174.471,-306.928,3137.09952698,304.588196748,304.582,0.99997,8.33728018418,3666,231.982895182,58.3711717073,3666,284.095,17.9219591788,420.705784801,311.866,823.79434675,604.308621917,304.876,304.795008322
1612.04667054,1953.38714574,174.495,-305.776,3963.56681455,303.509448225,303.512,0.999973,8.38973646946,3667,207.193779386,142.693633709,3667,284.164,2.29613627933,680.14633557,317.105,1399.43349381,839.750851473,303.763,303.70223824
1796.35819493,998.460169638,174.542,-306.594,3925.34948648,304.428441456,304.42,0.999959,8.31882192474,3668,252.598586718,773.769375308,3668,284.164,132.230733081,354.479492329,307.993,775.155086196,582.619772703,304.694,304.626061621
2236.18706233,1318.22721231,174.594,-306.112,4143.69675509,303.900617269,303.889,0.999925,8.33506920792,3669,267.44315161,586.64913974,3669,284.19,2.03791493743,470.336601115,312.485,1036.02369365,428.978168004,304.172,304.10406324
1617.2202904,1569.96032752,174.597,-306.615,4269.2765525,304.490020327,304.485,0.999912,8.26549688298,3670,250.59692091,161.790039947,3670,284.219,-2.1076510385,501.735537878,295.518,971.618740762,266.208134919,304.693,304.635620641
2190.22003674,1924.7952427,174.605,-308.151,4420.99836312,306.117849229,306.127,0.999957,8.09825847658,3671,261.731682037,324.843522401,3671,284.246,219.472260126,664.169211611,257.196,1470.89583754,832.736843071,306.349,306.257050063
977.966205287,1027.26126219,174.522,-307.421,2778.6558339,305.48698559,305.485,0.999946,8.33122042546,3672,236.557288125,149.249534493,3672,284.264,-1.18406180923,379.486460375,301.117,598.104168612,485.209515261,305.711,305.646257849
794.457399972,1570.94230333,174.551,-305.915,2214.33095781,304.152680928,304.147,0.999963,8.44945147823,3673,222.389772265,172.891625262,3673,284.298,262.018602705,469.558571503,321.065,466.161857839,682.464610883,304.42,304.353737375
1919.62220891,550.425597985,174.611,-306.502,4463.13016712,304.527261564,304.539,0.99995,8.45340216894,3674,258.56018159,594.227564847,3674,284.302,186.438873384,139.357129289,311.217,1131.24044685,402.796869818,304.825,304.724563129
3158.10084785,895.734158125,174.614,-306.375,4412.39482106,304.234959091,304.226,0.999876,8.5110643792,3675,264.688549296,1062.30922219,3675,284.38,3.03030330212,302.257499663,329.034,1188.39303455,492.411095692,304.512,304.442746018
2475.86675227,1205.96526741,174.631,-306.214,4456.45604029,304.289975244,304.273,0.999941,8.36309604287,3676,235.801632367,352.718578376,3676,284.404,7.56567916091,441.19216708,293.473,1247.37981027,443.289995669,304.538,304.467644517
2684.12239317,1099.54098632,174.674,-305.856,4086.7772803,303.86593192,303.864,0.999977,8.42236603937,3677,250.072978111,902.14916016,3677,284.449,-2.66478847508,395.746331756,328.324,1228.94005016,348.706048346,304.15,304.09094069
2155.28319145,2080.08653208,174.732,-306.257,3955.12531283,304.08965077,304.078,0.999962,8.36394193378,3678,227.843758034,543.138027746,3678,284.492,12.4954939144,690.727076701,288.722,1052.50032099,470.458183689,304.333,304.298160821
2512.35822542,1050.92228167,174.753,-306.554,4210.01905613,304.42582101,304.416,0.99995,8.2168839183,3679,247.055718223,715.541833767,3679,284.552,-2.48298974327,358.26755895,268.83,1216.7137196,249.961539703,304.7,304.645817702
2266.8603697,1384.51510518,174.754,-307.191,4307.05862083,305.074557664,305.067,0.999971,8.08692262764,3680,258.953494814,1077.09748077,3680,284.567,728.731908313,247.159236069,240.991,1237.52959478,1001.22417373,305.276,305.209585485
2118.69209944,535.469409777,174.766,-306.554,4246.61092147,304.528098502,304.521,0.999926,8.32266925974,3681,260.705129382,999.018665962,3681,284.599,29.6996536168,156.341516389,279.823,974.104761664,340.914278619,304.746,304.668579366
2824.24164117,1416.28841804,174.8,-308.151,4049.25339361,306.003004023,305.999,0.99994,8.36442838673,3682,258.372469075,681.534835058,3682,284.649,-8.40144462127,471.873400395,299.065,1020.0673299,304.753253169,306.238,306.17445112
2715.86263305,1514.89388598,174.794,-306.949,4185.13399861,304.742096749,304.757,0.999939,8.34975211425,3683,260.476726342,804.01006524,3683,284.712,227.518701374,520.116553799,299.425,1069.81321194,627.003701341,304.979,304.880664656
2740.50594914,1174.69463755,174.783,-306.249,4307.69085897,304.183266004,304.171,0.999895,8.45515671673,3684,269.93949568,1152.27637665,3684,284.795,34.4938205807,383.562470039,317.135,925.100724184,435.984617151,304.448,304.413255735
2556.82850843,1867.86567491,174.809,-306.895,4293.77164866,304.903508316,304.9,0.999923,8.31518851733,3685,275.777134251,566.250937295,3685,284.837,62.6679219318,681.02697572,290.128,1053.07840309,771.384148101,305.15,305.097125282
2224.66088844,775.575585826,174.887,-306.347,4417.74337026,304.411754911,304.421,0.999964,8.37842312758,3686,271.838061817,939.02672537,3686,284.911,-1.65612598108,248.118399617,303.003,1196.41822837,289.607975045,304.718,304.664335404
1329.51428115,1488.17100436,174.892,-306.827,2933.91989494,304.806700516,304.816,0.999913,8.16879607348,3687,236.92056503,417.243733193,3687,284.955,161.450186715,472.164659003,266.612,631.853590954,571.005485619,305.082,305.023799222
1093.73504627,1348.76249381,174.899,-305.514,2049.26711424,303.623401644,303.617,0.999995,8.29881567424,3688,244.740602038,461.98422185,3688,285.009,178.67136632,405.155464767,284.485,338.128925849,525.640225329,303.939,303.861476171
2777.24018231,2108.15780787,174.954,-306.424,4010.82532066,304.324169688,304.33,0.999933,8.46565241148,3689,221.842377689,254.79452523,3689,285.013,60.2532666152,835.31676425,298.792,1284.79379303,855.647559647,304.637,304.584322608
2681.88328006,1108.23179887,174.943,-305.677,3849.37410778,303.49364051,303.509,0.999962,8.45630282838,3690,239.334753221,303.082737119,3690,285.079,2.22300481466,420.535892932,305.61,981.647717164,611.908812114,303.829,303.749858885
2971.68795541,874.074694508,174.964,-306.028,4046.41832597,303.863794214,303.849,0.999979,8.37863420428,3691,254.353259496,550.709902208,3691,285.125,386.572344472,243.751175018,316.578,1260.41744894,630.32351949,304.161,304.120639719
2441.52001377,2053.05039582,175.008,-305.77,4169.69759919,303.573315562,303.543,0.999917,8.32201110918,3692,248.627866871,292.837877474,3692,285.16,826.811908296,542.568780583,295.299,1238.50150686,1291.99409852,303.791,303.799896738
2578.62525682,1415.29621495,175.008,-306.692,3976.64673843,304.545521277,304.558,0.999946,8.24940324373,3693,233.729037271,861.511846828,3693,285.211,374.11273311,389.75506268,288.754,1046.95403701,906.230211109,304.857,304.80098042
2676.04895072,1724.52058242,174.984,-306.11,3875.50141953,304.066507098,304.043,0.999956,8.45056746582,3694,229.956136816,659.360420631,3694,285.252,330.245269142,578.545412842,336.854,1050.93301498,954.190759123,304.332,304.25901359
2945.40451505,755.511406781,174.971,-306.844,4306.71445978,304.764529104,304.763,0.999965,8.16618750917,3695,236.970053472,977.582956557,3695,285.271,96.7818626152,329.364772083,276.691,1185.31132981,426.146634698,305.078,305.008398257
1907.06120839,2414.24469802,174.988,-305.912,4086.81631341,303.771223616,303.758,0.999927,8.16744713855,3696,236.645753097,640.428773367,3696,285.282,416.807183424,898.108567973,284.534,768.329802229,1149.40607824,304.004,303.965597333
2387.63667591,1739.97534298,175.004,-306.392,4260.86393422,304.18173509,304.189,0.99998,8.14018539262,3697,234.901837663,178.718313076,3697,285.316,1469.35602696,135.309658011,264.286,1128.28299815,1604.66568497,304.481,304.408655329
2478.60264923,1917.32859465,175.039,-305.793,4413.01616259,303.832309611,303.814,0.999973,8.23042743729,3698,240.239533611,222.080006724,3698,285.351,1434.74667249,241.290961079,288.356,1447.26778262,1676.03763357,304.086,304.031308252
2662.90074368,1664.83241153,175.089,-306.908,4358.5936975,304.879654589,304.879,0.999961,8.46130499247,3699,261.525242551,556.172438075,3699,285.386,721.063696457,394.638409854,317.028,1194.37788471,1132.57597184,305.135,305.051741843
2895.23085516,1769.96958521,175.077,-306.186,4249.31236121,304.092554267,304.072,0.99994,8.33104604929,3700,260.823251623,184.370842224,3700,285.435,777.827930107,454.327262683,306.054,1211.02968185,1128.37255558,304.316,304.28611648
3012.91071139,1429.51309568,175.057,-306.095,4200.26244766,303.922304992,303.918,0.999955,8.34397658076,3701,237.221417963,1268.01655237,3701,285.513,182.643890466,458.591690572,308.942,827.768158106,743.923753477,304.173,304.107951828
2311.80648217,1265.94398941,175.057,-306.914,3983.57394599,304.587275043,304.579,0.999967,8.16080622437,3702,218.457818828,239.377325623,3702,285.549,3.73729865594,481.660064888,292.383,1194.23690892,749.016565729,304.84,304.783022594
2389.50415002,1255.13951858,175.09,-306.385,3787.76827321,304.221731167,304.201,0.999943,8.46623176678,3703,240.939215008,444.272734361,3703,285.592,38.3213220391,491.37805139,352.933,1010.74739957,561.2970909,304.441,304.426706851
1416.03863509,2446.79375481,175.097,-307.221,2710.95158599,304.914211927,304.913,0.999975,8.11444759927,3704,230.688530191,139.155701873,3704,285.666,208.798966379,1016.9420891,279.951,561.808633145,1012.04242126,305.151,305.104053806
1391.94213644,349.899970557,175.12,-306.694,2828.95714603,304.557137826,304.532,0.999913,8.16295881136,3705,223.129639856,430.632356716,3705,285.68,116.189661586,116.855154485,285.059,543.245518249,233.044816071,304.815,304.77728398
1125.80081975,3095.17968556,175.117,-306.737,2410.73946236,304.467298724,304.467,0.999974,8.11732142792,3706,226.070832409,204.339927525,3706,285.763,64.8636445216,1071.6375144,287.692,466.474945742,1595.86614245,304.708,304.635022981
1386.31471906,1138.60926126,175.125,-307.318,2213.90340579,305.000467009,304.971,0.999975,8.22996512128,3707,235.847122657,629.318103369,3707,285.827,108.292459547,498.107408332,296.052,435.564713867,622.365188284,305.203,305.156932977
2973.0627333,1683.65322295,175.178,-307.521,4120.53910263,305.255363537,305.271,0.999909,8.14259237804,3708,250.528457401,1626.73195375,3708,285.87,22.1820519474,626.045162411,292.502,872.194799582,654.828208783,305.488,305.41993099
2367.35800428,854.068012988,175.214,-307.606,4193.11775223,305.361977396,305.349,0.99996,8.28386313118,3709,227.975734941,160.700057765,3709,285.927,22.3293128274,279.427333089,304.09,1363.13885311,417.91198616,305.601,305.513704365
2623.30700303,1298.50824008,175.182,-307.34,4091.00453463,305.228539705,305.215,0.99995,8.27007969041,3710,242.008678772,158.486891913,3710,285.984,30.0235961804,485.125238068,322.385,1192.01598757,486.333217726,305.43,305.367240265
3138.01475793,1159.48373861,175.185,-307.19,4306.44962007,305.100783089,305.1,0.99998,8.12236708168,3711,258.045134778,1656.93902345,3711,286.029,21.7877196575,381.17306766,299.123,967.831118882,699.528302339,305.31,305.268382974
2138.93100247,1226.10054619,175.156,-307.636,4150.95782326,305.595293936,305.605,0.999942,8.31297622047,3712,235.618253855,333.710629876,3712,286.062,0.242492340612,476.190579241,332.062,1126.37164395,553.258672589,305.791,305.723546891
2292.03406678,1662.58430859,175.087,-306.674,4375.75229367,304.685799719,304.681,0.999929,8.33764849536,3713,234.968476022,534.019003652,3713,286.118,273.789952705,612.908730415,325.769,1159.4050612,803.568149368,304.865,304.795999501
1737.40089903,1228.73418397,175.122,-306.423,3977.63619079,304.451937643,304.441,0.99995,8.20734087457,3714,206.095074352,158.375631335,3714,286.178,114.777230526,469.556577193,326.421,1058.67556298,563.047233834,304.657,304.605926527
1772.92665262,652.749898493,175.138,-306.676,4093.66316028,304.636923595,304.635,0.999948,8.10313341015,3715,248.193126243,548.034870734,3715,286.208,209.435655078,169.644948951,296.195,874.223111241,485.168868219,304.857,304.795304467
1270.36572193,1187.89784124,175.151,-306.578,4258.0421487,304.613131198,304.635,0.999951,8.06211971286,3716,209.474871836,199.534648668,3716,286.258,246.867485913,393.666756316,296.638,963.043452354,656.621546261,304.876,304.776364732
2394.0987208,1272.14423238,175.198,-306.008,3849.47991517,304.099181016,304.072,0.999957,8.19939010044,3717,219.979953176,260.556916707,3717,286.304,18.7332082705,434.989743668,305.934,1191.42011155,585.061379372,304.301,304.228990004
1994.63174662,991.961423,175.168,-306.893,3975.65800293,304.76092052,304.764,0.999915,8.18007071593,3718,225.929333574,546.362452971,3718,286.358,154.40579422,298.639630994,305.448,1191.10527147,458.428949974,305.062,304.960363375
1737.98214954,205.498814052,175.202,-306.89,4153.82823977,304.634418551,304.633,0.999969,8.14206375076,3719,237.955858784,720.72277918,3719,286.407,153.420959887,24.0970982221,290.533,940.290174025,171.439506877,304.85,304.81687837
1934.21733144,2425.79140238,175.236,-306.253,3868.69397034,304.078550581,304.065,0.999923,8.23239250642,3720,232.237510103,148.393800695,3720,286.414,45.1534745692,745.14705737,326.804,978.427847931,667.504676833,304.283,304.22537799
1927.55168947,794.861617078,175.272,-307.123,3710.24702301,304.945621916,304.956,0.999957,8.0566822392,3721,202.742914965,197.444172272,3721,286.478,-4.95784797083,325.311336743,288.462,886.970347844,338.146424199,305.171,305.102348494
1819.06777725,1549.68014102,175.302,-307.187,3587.38539025,305.081420232,305.052,0.99992,7.91936852088,3722,197.948017914,490.96174333,3722,286.504,3.54010059111,548.679322537,279.245,880.018101229,538.274436473,305.275,305.237317196
1298.54340215,2093.71074142,175.323,-306.642,3090.14156951,304.443123197,304.426,0.99992,8.10590288141,3723,173.075485425,122.237222897,3723,286.495,128.64545941,863.311323965,307.123,968.661010817,885.649630303,304.674,304.636263092
2420.93266008,1495.25874327,175.331,-307.627,3993.2114191,305.315577133,305.312,0.999958,7.86838861115,3724,251.433112314,1105.58222399,3724,286.524,-3.7108278165,505.776531652,271.801,974.353652852,402.127576524,305.537,305.483990124
1263.97369362,1352.12128053,175.362,-307.389,4068.54191479,305.072510247,305.076,0.999962,8.06742142335,3725,188.8385774,126.89401082,3725,286.567,-6.35815634307,416.574242757,294.814,1109.70538102,401.137646293,305.269,305.221681127
1715.30719509,982.54482179,175.374,-307.915,3815.2419348,305.753701721,305.735,0.999952,7.968329051,3726,179.929559452,109.587942305,3726,286.579,-7.37813688623,309.225886928,263.276,1102.79642905,346.228425169,305.953,305.900474137
1778.47089898,1588.14019962,175.406,-308.36,3935.97892292,306.247364514,306.244,0.999946,8.03115886522,3727,167.927360887,89.7167652774,3727,286.649,-4.45574971965,552.701823335,297.206,1301.5212214,471.2822114,306.442,306.38887744
2178.47528686,1183.50243804,175.394,-308.56,4141.20552148,306.445425361,306.424,0.999941,8.2799411329,3728,227.971270775,554.302076639,3728,286.701,7.50790603194,360.525270975,340.823,1217.1785844,484.003092027,306.624,306.573476479
2479.57095833,1218.31066105,175.382,-307.511,4112.09738304,305.300794234,305.307,0.99995,7.9497522346,3729,234.174272384,562.72890385,3729,286.773,79.2941281189,424.469557457,292.657,1120.00980405,514.911268461,305.538,305.463305568
1514.64205851,1770.37309959,175.485,-308.015,3917.0343086,305.964960719,305.972,0.999976,7.95910881587,3730,228.991435148,523.430607507,3730,286.785,636.646033535,520.383103005,268.882,844.310813355,1035.3195988,306.152,306.102788001
1490.85594363,996.868638413,175.495,-308.251,3769.22259261,306.081574341,306.048,0.999955,8.03583769483,3731,218.838644134,472.055036854,3731,286.822,-4.79674188218,312.14110948,292.297,865.286616377,406.072828503,306.245,306.218327557
1948.26631265,2688.98949194,175.519,-308.146,3570.8254223,306.066535813,306.043,0.999961,8.16437167355,3732,221.479492888,267.88060293,3732,286.866,6.43173720232,1237.38939363,325.604,966.066201611,940.414759642,306.199,306.177375417
1788.99498902,639.518583142,175.568,-308.333,3366.25383813,306.36366207,306.38,0.999937,7.94631560227,3733,219.382834941,964.10601373,3733,286.934,436.908102965,82.9949454071,283.531,791.601521514,543.026165347,306.591,306.496088452
1707.95974138,1644.01003667,175.654,-308.359,3449.12460059,306.228804024,306.223,0.999964,8.05759116132,3734,211.096200718,258.194042958,3734,286.989,1099.01691371,225.980105181,282.154,887.42316734,1343.54840241,306.423,306.366254645
2106.4034618,1014.20975665,175.662,-308.897,3991.34255373,306.791948086,306.76,0.999951,8.09521104125,3735,221.532475354,511.145927144,3735,287.094,316.118021477,288.563807281,310.643,1239.07000244,737.491154853,306.935,306.914897993
