MinReturn,AverageAction,MaxEsReturn,StdReturn,StdEsReturn,AverageQLoss,AverageDiscountedReturn,Epoch,PolicyRegParamNorm,AverageEsReturn,MinEsReturn,AveragePolicySurr,AverageAbsQ,Iteration,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,AverageY,AverageReturn,AverageAbsY,AverageQ
321.12916661,0.999952,361.439665824,18.4671790477,99.5902660185,1.40082,170.266696178,3798,149.75,215.590635141,49.7047991353,-17.658,17.388,3798,203.713,0.645523101162,403.36705341,17.3506705237,369.509044214,17.3749279269,17.3485
314.843670273,0.999893,442.645850876,17.0811254875,145.630507441,1.38126,167.349263451,3799,149.793,266.8802842,16.499912959,-17.9846,17.695,3799,203.737,0.639520958058,377.294646263,17.6662505055,354.533067286,17.687764728,17.6622
313.913604504,0.999932,376.981343631,14.9114817025,85.7193223364,1.32133,166.099819557,3800,149.781,289.617454042,129.294339855,-18.2632,17.9596,3800,203.744,0.640964855569,372.787715718,17.936508518,346.490384877,17.9505810917,17.9323
348.78629341,0.999942,417.510444818,5.88883435386,114.592195562,1.4276,173.490975128,3801,149.769,293.839549495,64.5585654091,-18.5758,18.2391,3801,203.756,0.644330596001,384.345115616,18.2196435897,367.009286834,18.2317316178,18.2143
360.608150535,0.999926,383.941776221,6.34438403215,93.5557678704,1.57389,175.955470972,3802,149.78,286.11580139,115.343895168,-18.8114,18.4717,3802,203.788,0.652693285117,393.291561793,18.4528024046,376.610562293,18.4621107517,18.4466
343.932333526,0.999997,388.588456575,9.32315970264,122.806050772,1.3531,173.482361547,3803,149.75,288.525061554,48.6383532285,-19.011,18.6864,3803,203.816,0.630753002536,374.813973698,18.6661241048,360.451332954,18.675479861,18.6632
362.989962854,0.999997,374.256775223,4.21260753647,119.287785553,1.41459,177.103428841,3804,149.755,275.128300171,16.891489703,-19.1778,18.8932,3804,203.851,0.628388855839,380.469177772,18.8754201577,372.070106393,18.8827815711,18.8709
344.768735426,0.999941,407.616794566,8.99457778797,133.165704057,1.26903,176.103278469,3805,149.757,249.128939734,54.9121324233,-19.4151,19.1476,3805,203.869,0.61669641275,378.977972501,19.1323132084,368.587614085,19.1383310203,19.1269
351.699628398,0.999935,401.624703837,7.42269621216,112.423842049,1.58935,176.002183951,3806,149.761,293.465937459,49.4221382376,-19.5606,19.3036,3806,203.961,0.627776983473,381.520279043,19.2865564109,368.330841102,19.2944987909,19.2831
319.418829035,0.999998,396.092508607,7.18961963012,30.3328666021,1.72042,170.698649185,3807,149.769,360.48175551,292.199242147,-19.5571,19.3179,3807,203.975,0.643532350481,370.016893875,19.2979002107,352.420464714,19.3063477341,19.2949
18.3795173062,0.999971,384.701265252,174.615288346,130.2502859,1.53779,104.975653747,3808,149.805,267.080505349,25.8234227766,-19.7141,19.5271,3808,204.025,0.627665278282,399.463681217,19.5117330873,210.623854902,19.519877674,19.5056
311.141303641,0.99984,344.717911029,13.3441781245,115.033494512,1.30113,165.196620519,3809,149.873,248.673490798,23.0999328971,-19.7468,19.5781,3809,204.06,0.616946720512,362.095017535,19.5577447821,335.145761211,19.5700254333,19.554
295.246035044,0.999897,365.225693017,8.66303534743,132.900658786,1.36385,161.150538513,3810,149.879,234.444402196,21.0978153677,-19.8561,19.6767,3810,204.058,0.62331489879,332.986497284,19.6519807708,320.227519979,19.6656213579,19.6494
323.69304445,0.999923,387.900171802,8.02489455157,90.3991948648,1.56379,167.658553903,3811,149.893,300.498384437,66.188868556,-19.9471,19.7631,3811,204.068,0.630078142485,361.861755808,19.7405503092,339.047749202,19.7514809048,19.7386
342.540368889,0.999946,360.882317554,11.9493921711,93.2397713151,1.39994,175.395621382,3812,149.946,263.071731372,40.0538446038,-19.8975,19.7438,3812,204.085,0.631235945636,388.113210225,19.7221083213,359.811118798,19.7358319577,19.7186
341.054088954,0.999938,406.607444922,6.29511530675,123.798638842,1.65573,176.066784897,3813,149.951,255.215610125,17.8356253994,-19.9037,19.7549,3813,204.076,0.643315265493,383.11134094,19.7290302888,363.760302667,19.7430699406,19.7274
355.295761587,0.999885,394.228178047,5.43524318804,129.086656921,1.72513,176.362800008,3814,149.956,284.128039241,61.4656017442,-19.8826,19.7345,3814,204.063,0.652134729231,383.323142194,19.7183261725,367.034417984,19.729056659,19.7154
345.58534205,0.999973,376.759207528,9.15878828828,113.142209115,1.45052,175.719090655,3815,149.979,276.531951451,31.6686018124,-19.9565,19.8088,3815,204.059,0.62797163942,377.334462326,19.786829984,362.774056896,19.7968570306,19.7862
342.059364118,0.999971,379.349616074,7.81095790533,101.678413346,1.53236,174.586225212,3816,149.939,260.863548785,63.7091861031,-19.8877,19.7489,3816,204.077,0.629478223327,372.674630125,19.7323782108,357.218207182,19.7413775568,19.728
347.798183139,0.99998,399.030160812,6.87103564671,111.810885906,1.54377,176.010644768,3817,150.027,321.202428273,43.9209998439,-19.9999,19.8623,3817,204.107,0.6316755979,381.007993512,19.8453588509,363.637488634,19.8545752573,19.8425
344.653951247,0.99996,366.659698463,7.67787415487,91.9011128692,1.51807,174.852374062,3818,150.047,308.214377704,82.2142936238,-19.8567,19.7073,3818,204.145,0.633823414356,379.934472992,19.6854813115,362.615292572,19.6969563706,19.6825
359.216069875,0.999961,395.11346513,7.99751714132,35.8625127296,1.82167,177.507746864,3819,150.009,321.681382898,278.232481173,-19.8732,19.7438,3819,204.133,0.640028648558,388.806340462,19.723057012,373.999601163,19.7342008373,19.7214
338.229992815,0.999966,377.726464303,7.69521001622,116.795794573,1.3906,172.750055705,3820,149.977,270.348381673,81.0088646107,-19.9656,19.7854,3820,204.167,0.606569048927,372.220897089,19.7698309532,359.72833872,19.7763092918,19.7662
342.448566215,0.999942,373.469944078,6.5883213484,87.3509205153,1.54484,172.913759772,3821,150.08,301.915080199,80.9701578923,-19.9497,19.766,3821,204.165,0.624303193665,373.655540949,19.7488947611,360.346124219,19.7558685072,19.747
329.156398563,0.999972,363.387258112,8.56457102811,141.909109565,1.72678,166.843449884,3822,150.051,236.577926845,22.5965227626,-19.9568,19.7543,3822,204.163,0.631757627779,357.92156112,19.7361543329,343.027365512,19.7428965065,19.7337
289.408551373,0.999942,403.131042387,7.52936549808,142.984099102,1.60195,157.334021046,3823,150.034,223.22811395,21.1228638532,-20.1148,19.8775,3823,204.159,0.62164782601,323.496529395,19.8571038077,311.308684124,19.8641999867,19.8548
356.144416067,0.999958,380.370439513,5.35425730153,125.511344823,1.42276,175.771385915,3824,150.048,262.16950961,22.6077753328,-20.2026,19.9543,3824,204.173,0.606869454623,380.923296187,19.9400288706,371.939472898,19.9458160032,19.9377
361.567317786,0.999933,419.132224242,9.18362706836,89.3785645562,1.65279,177.34917619,3825,150.105,339.951526698,130.520761354,-20.2653,20.0121,3825,204.18,0.610655584587,388.46163512,20.0006340791,373.563409117,20.0071570532,19.9964
321.523947037,0.999967,379.480603912,10.4765918133,109.6908997,1.63628,168.445234023,3826,150.11,277.710666305,15.35495876,-20.406,20.1368,3826,204.169,0.607877063041,362.36615071,20.1218295008,344.794261024,20.1299564999,20.1162
342.240513613,0.999885,389.724961789,4.57015034009,135.698570138,1.26151,171.030802302,3827,150.112,260.603380793,14.7966717758,-20.4584,20.1977,3827,204.187,0.583956346975,365.528876107,20.1788722258,352.684414266,20.1887813475,20.1745
363.053748491,0.999961,483.339208251,10.7723158073,83.9958718084,1.4678,179.524418454,3828,150.065,346.436943508,198.416672553,-20.5918,20.3098,3828,204.192,0.588076870076,409.157228637,20.2942190136,381.755315225,20.3011720693,20.2891
364.015653698,0.999978,422.573057885,10.7465144376,116.279898686,1.36826,177.291365262,3829,150.012,299.005195554,97.9510170219,-20.6948,20.4089,3829,204.195,0.575580945465,403.988503692,20.3941410484,375.556944619,20.402341861,20.3897
22.4322282692,0.999942,389.48823438,171.105376946,156.75618531,1.33781,76.5975017882,3830,150.02,197.928821656,21.058000973,-20.7418,20.4821,3830,204.218,0.577117079941,390.609819458,20.4645208071,148.607197559,20.4729385696,20.4619
16.0894014868,0.999822,375.771383183,0.956348647965,93.4600071836,1.72257,15.7740296213,3831,150.063,45.5682006652,10.005216549,-20.7571,20.5572,3831,204.231,0.624451430052,20.6461657146,20.5420950516,17.2184768233,20.5521758049,20.5375
14.7374918851,0.99996,26.8571582942,0.61405738867,3.59173816454,1.90704,14.5045368888,3832,150.051,18.7486005582,8.47590741541,-20.7989,20.6216,3832,204.236,0.643507545888,17.5316262875,20.6020113085,15.742747341,20.6146179026,20.5982
17.3338543855,0.999936,332.652708882,0.762711750289,62.9079015271,1.70923,17.4500807095,3833,150.109,30.8866894569,10.3696874667,-20.6889,20.5539,3833,204.291,0.633924812595,21.7102749203,20.5325977632,19.2492632657,20.5442368929,20.5272
11.2356280624,0.999792,42.0067097423,0.935162314455,6.01602435557,1.8547,12.0187239633,3834,150.101,16.1758234088,10.6000369622,-20.5392,20.4708,3834,204.319,0.673280673295,15.3386254554,20.445999582,12.9509500615,20.4630424052,20.4411
17.2272161767,0.999769,29.7180086685,0.681432765513,4.14603761125,1.81219,17.2293061642,3835,150.11,15.8285369637,5.05504574457,-20.2903,20.3031,3835,204.3,0.694009464956,20.445977209,20.2751436584,18.9871835868,20.2931798879,20.2704
351.305080509,0.999934,397.238762633,13.8992609893,129.141075202,1.7884,176.941398569,3836,150.194,256.629062154,21.1791851333,-20.162,20.1401,3836,204.314,0.720444506622,399.96637634,20.1010105172,379.542372398,20.1306830624,20.0996
327.834140693,0.999904,399.183634102,12.0282888412,113.316485772,2.17322,169.691453595,3837,150.222,274.977840533,50.1064122144,-20.3516,20.1207,3837,204.309,0.785484746847,379.856729374,20.0815787793,360.524588703,20.1090536139,20.0808
342.358769902,0.999936,395.136635643,11.6762540024,101.324219187,2.00752,172.012409393,3838,150.197,309.065542366,128.330249197,-20.507,20.1451,3838,204.3,0.773010949205,389.510467743,20.1159196698,367.058506701,20.1340375954,20.1143
367.009910217,0.999818,406.989601901,13.6994023699,92.7524328236,1.73769,177.693497501,3839,150.24,297.862145306,147.366698745,-20.7355,20.3735,3839,204.283,0.713729532963,423.656454749,20.3450955758,393.81267066,20.3591707,20.3428
353.970208813,0.999944,402.034652131,10.6995273375,85.6463891772,1.82431,175.877824663,3840,150.245,325.093677101,134.696272922,-20.9112,20.5107,3840,204.287,0.695041495627,418.374097196,20.4931860754,390.629115563,20.5021706233,20.4883
303.395793142,0.999977,398.169812557,27.5405824062,106.662926847,1.56055,161.133070068,3841,150.265,310.023862779,118.045308021,-21.0655,20.7045,3841,204.241,0.63788237102,395.586391963,20.6859838229,341.587461515,20.6940610537,20.684
300.284857523,0.999963,423.132160138,24.2155639614,89.1596268879,1.44987,159.773212753,3842,150.247,310.542337519,122.233528438,-21.1655,20.8415,3842,204.223,0.617363396931,385.99822912,20.8244109614,332.035942177,20.8333903221,20.8201
313.324132482,0.999896,422.351137196,19.1719299246,118.566105374,1.33255,169.148557978,3843,150.246,304.882107528,26.858448048,-21.2016,20.88,3843,204.215,0.593899959553,389.159000677,20.8628817533,357.413002497,20.871354564,20.8572
307.762576254,0.999929,376.286350747,21.4633643018,108.08179662,1.62982,168.40854525,3844,150.208,282.94762668,16.1976150611,-21.2486,20.9451,3844,204.213,0.610687445607,376.743189025,20.9246914032,355.374023596,20.9343587432,20.9203
340.21457167,0.999762,394.714483978,10.7071687848,87.2760713721,1.52483,172.521694792,3845,150.262,319.854562801,101.755884448,-21.316,21.0388,3845,204.217,0.578351821956,392.069343809,21.0221114808,367.755175207,21.0308464704,21.0173
320.006686111,0.9999,390.331463705,8.46900624012,118.733715098,1.37242,165.27703902,3846,150.229,298.838096252,22.3496876017,-21.3236,21.0789,3846,204.2,0.546748185908,364.465996348,21.0612792617,343.924198416,21.0695947712,21.0583
312.847170055,0.999929,347.107127189,7.51325839852,70.5786241009,1.45507,159.310761278,3847,150.295,298.998678306,116.799144081,-21.3378,21.0931,3847,204.224,0.545061972669,354.178421119,21.0780787137,324.000020023,21.0837652995,21.0756
299.012596869,0.999902,384.137566841,7.46636679605,111.902400724,1.25897,156.639129656,3848,150.289,270.211252977,59.423454728,-21.2055,20.983,3848,204.226,0.528233215334,335.27820311,20.9642146708,317.545859588,20.9722299265,20.9619
295.024890141,0.999821,338.739640457,6.57777085602,92.4457518134,1.24685,155.136166406,3849,150.348,272.850431207,36.6161892001,-21.2321,20.9936,3849,204.191,0.517387302389,331.602023462,20.9762558249,318.568712481,20.9824204427,20.9726
295.007483921,0.999977,361.992335672,7.27844015411,89.7385736055,1.30787,156.408501593,3850,150.387,287.961058341,69.6684882599,-21.118,20.8969,3850,204.181,0.501677472655,328.719308074,20.8827123026,316.125210525,20.8903020493,20.8795
293.365812969,0.999908,348.159276814,7.4760127057,104.925448668,1.11992,154.320902925,3851,150.318,203.601837924,21.5920279674,-21.1667,20.9493,3851,204.168,0.488082505664,318.547012387,20.9293423725,309.458867757,20.9375481267,20.9273
308.764395399,0.999978,370.725452952,8.6156139377,90.5863473624,1.18272,159.874292069,3852,150.369,274.839582713,94.4181078749,-21.1164,20.9135,3852,204.177,0.488986417371,349.454415391,20.8951419897,325.128492507,20.904668328,20.8913
316.589878997,0.999982,363.048300773,4.84100976464,90.6624498367,1.19539,161.882260654,3853,150.358,275.325718017,111.754135936,-21.0677,20.882,3853,204.185,0.488625280384,339.42817167,20.8583933579,332.131819626,20.8694079036,20.8564
329.722374151,0.999885,358.834696796,5.00959163443,117.825744505,1.17718,167.488857143,3854,150.27,245.21170484,25.632908879,-20.9864,20.8213,3854,204.213,0.477546085829,363.588196546,20.7993233427,343.770696722,20.8106580129,20.7974
329.402085481,0.99978,356.877219541,5.94743129582,132.355353874,1.23626,166.817955932,3855,150.271,203.10058721,22.6358932134,-20.8696,20.7141,3855,204.228,0.47978143864,355.934176702,20.6980024025,340.668632479,20.7061197898,20.6947
314.144572467,0.999993,376.853133316,7.88091327436,122.653672688,1.22755,167.517373408,3856,150.232,214.971029093,48.4309523686,-20.8361,20.6799,3856,204.223,0.480669095452,355.683340302,20.6597894098,343.167201054,20.6691870293,20.659
295.271377306,0.999874,382.448975289,11.0715520765,121.733759504,1.24068,160.876583426,3857,150.223,209.058611509,42.9768011146,-20.7701,20.6367,3857,204.223,0.474385817986,340.225157456,20.6175913545,323.706170495,20.6245871815,20.6136
303.672604897,0.999947,383.721637369,5.48486270132,89.50447541,1.37468,158.472778004,3858,150.264,303.662760623,75.0612216076,-20.7195,20.5566,3858,204.246,0.480834925491,327.242991537,20.5430136742,317.10847787,20.5478351884,20.5397
305.697864409,0.999938,327.843183836,4.71377156632,97.2084893488,1.166,156.577856193,3859,150.288,253.027860039,78.134649762,-20.6437,20.4741,3859,204.299,0.461524674002,328.427949352,20.4590108384,320.750247173,20.4665257047,20.4574
314.808734319,0.999926,337.038436191,3.81884388994,58.3505243719,1.29294,155.586903873,3860,150.258,306.756561923,164.752310237,-20.5742,20.3882,3860,204.296,0.477916504871,336.034170055,20.3721375041,326.976076418,20.3787230742,20.37
284.780943273,0.999925,337.350178255,6.4878456199,24.6313642303,1.37057,155.313179037,3861,150.303,316.135060896,258.817115226,-20.517,20.361,3861,204.317,0.471828906698,328.605518134,20.3449582347,317.87217998,20.3521381964,20.3419
312.705719311,0.999915,350.308625944,4.76676057723,17.5272868613,1.13596,154.313907538,3862,150.301,320.360716055,288.40342645,-20.5477,20.3589,3862,204.331,0.454356276595,333.747871836,20.3425542219,323.442415078,20.3490257709,20.341
320.49288051,0.999865,397.893379405,3.99465658428,45.3969917388,1.23055,154.419503416,3863,150.263,325.567534499,239.979904272,-20.3603,20.2032,3863,204.368,0.464032103584,343.338253026,20.1874706358,334.901306593,20.1947152979,20.1852
308.002676073,0.999925,350.330283599,5.21243272335,104.930467066,1.21248,154.650952145,3864,150.251,253.205950464,52.509192094,-20.3307,20.1698,3864,204.362,0.460901109833,329.63717239,20.1547013375,319.593875687,20.1618004059,20.152
301.785361455,0.999957,364.881901009,5.82928805293,122.284081994,1.22586,155.20125087,3865,150.25,269.82232447,16.4058579093,-20.2621,20.1018,3865,204.394,0.454211142555,329.574740072,20.0858312263,313.73793978,20.0941005675,20.084
295.011192666,0.999891,404.814611608,7.34703371728,119.512511489,1.197,154.473727815,3866,150.228,215.629869793,68.474671436,-20.3096,20.1742,3866,204.403,0.447531922,324.137165788,20.1589733446,306.179069178,20.165041308,20.1559
288.801491953,0.999926,321.450211189,6.58152017168,104.665246611,1.10632,157.168931342,3867,150.237,233.013208238,24.0210295675,-20.1352,19.9796,3867,204.44,0.448869461192,323.001407233,19.96137734,314.197183345,19.9703627981,19.9608
278.563827919,0.999951,378.026174654,7.97435556588,101.235899719,1.31573,157.498659633,3868,150.309,294.839073866,40.5634675688,-20.1456,19.995,3868,204.443,0.462451361673,329.56665449,19.9745057152,317.536230678,19.9831273997,19.9725
288.621603215,0.999875,427.229199507,11.3888589671,125.881247585,1.06836,157.114455447,3869,150.3,254.862553896,16.0831813212,-20.0729,19.9315,3869,204.466,0.431417652413,333.004244595,19.9083478783,312.808405229,19.9208608707,19.9069
297.683715619,0.999913,344.00636554,7.92532623054,72.1233498193,1.1803,157.096946055,3870,150.374,274.251609503,103.500263863,-19.9779,19.827,3870,204.522,0.443586826591,331.20017209,19.805494718,313.382625733,19.8179089982,19.8041
285.917257413,0.999979,342.367333177,11.7598926765,85.7549467747,1.34135,154.297345161,3871,150.41,282.228682694,75.0163212056,-19.9579,19.8022,3871,204.522,0.450402829458,325.857465048,19.7805986217,302.164024367,19.7935535065,19.7791
291.60441393,0.99997,408.361808743,7.93262427734,110.189066534,1.10382,155.981420733,3872,150.394,270.670709504,73.8267604416,-19.8972,19.7408,3872,204.496,0.435790296036,326.231082927,19.7201035681,308.695268356,19.732297212,19.717
288.793709087,0.999968,385.01475919,7.61829534661,132.262302554,0.994551,157.356423063,3873,150.349,251.586406472,7.17761266809,-19.914,19.7424,3873,204.514,0.423101925242,330.885097021,19.7190264207,318.978428349,19.7277728695,19.7192
281.14769941,0.999931,359.670400864,11.9415975065,119.802261981,1.2263,155.714437524,3874,150.356,225.00519833,59.8965752093,-19.8644,19.6984,3874,204.558,0.436912279621,329.594221832,19.6799051753,310.333964562,19.6885503405,19.6791
281.142252489,0.999875,344.087082312,12.9905589804,117.692849871,0.990178,155.530821003,3875,150.346,199.868012961,32.5030584072,-19.8829,19.7263,3875,204.566,0.416523687065,330.415900234,19.7086550961,307.594066486,19.717390207,19.7065
72.1543209233,0.999894,372.090227843,94.1345104851,97.2962249756,1.07499,88.8485645137,3876,150.465,130.637128625,40.4971719806,-19.7602,19.6141,3876,204.582,0.425538788489,386.854949579,19.5964779928,142.479649255,19.6018260845,19.5961
56.7419341954,0.999847,339.640416026,6.64044970603,82.7366931543,1.19476,57.5247461853,3877,150.491,100.214930453,33.5681920299,-19.6787,19.5285,3877,204.614,0.443548802567,98.768843242,19.5088814842,72.7617731926,19.5173836086,19.5072
278.464138121,0.999947,379.360635798,28.4809307183,98.3094345143,1.07461,166.041731433,3878,150.514,127.162327958,30.3918109163,-19.6825,19.5494,3878,204.587,0.439277536071,415.54461701,19.5325881602,342.764625176,19.5397928238,19.5313
70.2976992283,0.99992,403.344346246,30.458761646,135.064394469,1.07668,78.5936399451,3879,150.567,216.650397669,21.9240338932,-19.5968,19.4484,3879,204.593,0.436621257878,333.334189062,19.4278088545,109.283531494,19.4351632129,19.4282
109.640175377,0.99991,332.7011146,79.8980388781,84.4033144888,1.10907,157.641838172,3880,150.6,111.523642017,16.9511439985,-19.5684,19.417,3880,204.608,0.447015954563,402.443569158,19.3978583822,314.380463956,19.4066909983,19.3957
69.9563131339,0.999975,299.325507845,5.50826451422,84.466109819,1.20421,73.7472209402,3881,150.593,122.61649363,47.9063219407,-19.4696,19.3204,3881,204.602,0.458173418339,118.381946701,19.3018567709,99.1137760513,19.3084450359,19.3014
57.2980707147,0.999893,385.586415007,1.94704186466,93.9190581835,1.05097,51.506846262,3882,150.615,106.730724113,38.0691137587,-19.4849,19.3366,3882,204.646,0.448544216111,68.1181632064,19.3146697195,62.9375518825,19.3239396221,19.3153
279.912567146,0.999891,322.098311306,114.96645928,111.518513856,1.13684,169.253967829,3883,150.648,123.030178991,3.96866452883,-19.4055,19.2481,3883,204.642,0.459765279739,672.848290175,19.22834799,365.162197786,19.2372709027,19.227
271.053340311,0.999902,510.904559559,53.7755386318,143.965925048,1.03046,160.718695643,3884,150.665,276.698287132,51.58229853,-19.3956,19.2197,3884,204.647,0.448545719245,592.550096279,19.1942663008,322.601659208,19.2061900065,19.1949
269.744210199,0.999921,417.010044887,69.6979149787,125.672133952,0.94445,164.950677936,3885,150.703,259.279986324,8.05123105118,-19.3858,19.2087,3885,204.631,0.442743892907,577.706092639,19.1872817292,343.656658669,19.1999192908,19.1854
280.130752953,0.99997,520.919691359,132.018570902,145.744822331,1.02843,175.970577455,3886,150.699,262.286795371,37.1243611813,-19.4278,19.2525,3886,204.662,0.449485477189,721.214728424,19.2227850951,398.516707223,19.2395358691,19.2234
266.414947552,0.999847,505.235517886,119.683051692,148.111902464,1.09001,175.870150094,3887,150.669,267.888285902,53.6239524769,-19.3924,19.2142,3887,204.664,0.449726862376,801.486462585,19.1913414006,388.751279003,19.2029233887,19.1907
300.412661717,0.999946,649.846230339,15.2115392386,184.780452969,1.1336,164.535479782,3888,150.749,283.480518191,56.3683494328,-19.3446,19.1668,3888,204.68,0.459196335359,375.864638144,19.1446340806,329.847678402,19.1578619612,19.144
271.625704566,0.999901,503.984319456,133.596741841,106.792100807,1.05816,207.829779509,3889,150.769,348.903674859,149.516303306,-19.3604,19.1665,3889,204.668,0.452069031336,829.22017607,19.1397612667,574.838682262,19.1535584827,19.1397
293.169790295,0.999956,510.904341626,117.850706037,71.6215955653,1.12347,187.219758925,3890,150.78,397.793685471,291.056794559,-19.3281,19.1477,3890,204.68,0.44783339349,753.586227176,19.1218407715,459.856410246,19.1344378333,19.1208
315.550856774,0.999952,550.444270607,105.673535892,141.239399766,1.04094,181.338697091,3891,150.855,325.669467164,162.923473222,-19.2206,19.0672,3891,204.704,0.441415694654,683.710232066,19.0398215449,434.642788619,19.0548739718,19.0397
306.217794942,0.999916,640.180512781,97.0191061563,225.685375359,0.911909,187.563609843,3892,150.882,403.722510219,51.4778300373,-19.3119,19.1635,3892,204.663,0.421385956896,655.617886171,19.1397221743,479.359560431,19.1546646715,19.1391
287.904636819,0.999896,654.651693711,152.061970197,205.125933706,1.0824,199.532224903,3893,150.913,344.324910937,6.69162553807,-19.1907,19.0444,3893,204.663,0.436682863633,873.928078421,19.0158925144,556.989340281,19.0315222356,19.017
288.348265444,0.999939,523.189437017,174.346357805,134.285152836,1.06887,196.040565029,3894,150.901,281.544636935,62.0756841454,-19.0835,18.9401,3894,204.678,0.434830543777,804.038233912,18.9114753601,535.689611377,18.9307304783,18.9083
279.204187603,0.999955,548.443108931,42.8859177426,192.786786971,1.28474,166.992417811,3895,150.887,293.516185107,7.93285374773,-19.097,18.9532,3895,204.712,0.445300312175,620.454373463,18.927242137,360.207531111,18.9427924469,18.9269
288.385650156,0.999978,696.573972977,85.4589176118,227.066483464,1.08782,171.787903391,3896,150.88,344.023083258,58.5784876524,-19.0595,18.9332,3896,204.717,0.419678888913,841.321124299,18.9110546063,387.172715089,18.9249309698,18.9095
290.596855665,0.999944,525.747109231,131.112264203,167.058309339,1.02103,181.161309474,3897,150.851,295.833277874,32.4192695405,-19.0039,18.8648,3897,204.736,0.416318647632,769.448902932,18.8362950655,451.503466013,18.8552777735,18.8361
290.638595362,0.999865,681.894011112,138.437828866,169.522824241,1.01748,177.224096578,3898,150.849,407.525505192,78.5809944725,-18.9232,18.7913,3898,204.743,0.411530262979,864.750986433,18.7666082686,428.110238737,18.7800651864,18.7671
294.891527719,0.999887,524.672319665,117.424807182,148.84327067,0.904565,179.521304135,3899,150.897,225.801927668,51.4553886955,-18.8589,18.7443,3899,204.724,0.403331386277,784.084616928,18.7128277121,433.671980984,18.7349153646,18.7117
285.399631442,0.999913,506.011715985,137.756645079,130.342758394,0.911967,178.856820406,3900,150.893,329.95206695,77.6092054039,-18.8107,18.673,3900,204.739,0.403139793093,999.820675234,18.6449925035,452.768875294,18.664149613,18.6437
304.757743334,0.999888,470.463626207,43.6499815916,125.579828343,1.06117,165.482833797,3901,150.974,354.033130972,65.6067827568,-18.6827,18.5697,3901,204.75,0.417031351325,510.780945494,18.5411633119,365.395043152,18.5599700651,18.5401
294.578532752,0.999909,323.482834201,188.906642325,114.724841214,0.958426,186.326827649,3902,150.958,190.869687909,7.25996705811,-18.6669,18.5353,3902,204.795,0.405526799222,955.070637345,18.5073797011,488.089533385,18.5238386668,18.506
216.285708307,0.999935,532.802252669,94.2816105809,139.494926177,0.886868,172.272588607,3903,150.949,244.439632179,125.433825948,-18.6045,18.4811,3903,204.793,0.391797959032,649.820685529,18.4523709899,399.093902507,18.4709865484,18.4516
193.676979941,0.999966,336.848396255,158.709865821,88.0982471402,1.04999,167.641548772,3904,150.941,196.56749491,64.8735192303,-18.5779,18.4599,3904,204.783,0.411633073899,880.685260993,18.4316602445,389.396934905,18.4511436025,18.4308
201.090125978,0.999945,420.434371347,224.559721013,132.976815444,1.01725,184.987367045,3905,150.929,202.598575022,11.563691224,-18.501,18.3854,3905,204.795,0.412324186847,934.500368534,18.3538164573,522.376602671,18.3749912016,18.3532
290.766442224,0.999892,457.260930403,185.270370552,151.512105107,1.02946,210.857948086,3906,150.895,260.78052281,65.1451840065,-18.4425,18.3361,3906,204.825,0.419807967502,1076.60049888,18.3094373527,677.304285616,18.3263124662,18.3077
124.366328307,0.999964,503.553647563,103.306447276,137.291480657,1.03531,142.277331483,3907,150.858,262.439451474,65.1876950704,-18.3617,18.2756,3907,204.856,0.41849940679,590.57051162,18.249085111,275.512139402,18.2644461593,18.2497
129.615111606,0.999896,367.345985825,44.399151867,92.6407344725,1.01488,110.232915561,3908,150.883,202.958485931,76.8779997668,-18.2571,18.1764,3908,204.879,0.425691279736,305.892311815,18.1471463058,173.360410914,18.16594272,18.1458
179.238766915,0.999909,412.121279809,86.3027071164,108.692960163,1.10898,155.137079004,3909,150.884,183.478846674,46.1626870101,-18.1856,18.1043,3909,204.885,0.43628336274,616.349776776,18.0743271232,306.196211696,18.092519345,18.0736
180.705412292,0.999928,423.158216457,96.8898851343,112.958600468,1.20102,150.354907689,3910,150.941,238.142647039,50.2430169239,-18.0103,17.9602,3910,204.908,0.449635442376,660.784913115,17.9310960819,291.459221613,17.9497952234,17.93
157.741989711,0.999932,341.576972598,65.0347768506,85.4728217078,1.10964,147.34516065,3911,150.944,270.625962593,63.3264157082,-17.8778,17.8446,3911,204.899,0.45607985472,503.513658564,17.817372388,275.782371143,17.8347438406,17.8185
284.544992132,0.999972,403.441211857,30.918950849,134.43585434,1.09175,163.221064049,3912,150.965,240.126739667,22.2305115857,-17.7978,17.758,3912,204.908,0.470045671854,468.402537501,17.7336540077,330.328704261,17.7475890051,17.7327
324.57562927,0.999954,637.374085926,77.6612034879,134.583988722,1.29051,182.998949048,3913,150.944,430.342363333,265.902865766,-17.6423,17.5995,3913,204.93,0.502467071991,640.862865896,17.5748471182,401.661177658,17.588299279,17.5758
305.204176103,0.999933,672.304347632,40.8668574996,177.425640558,1.19573,176.759605061,3914,150.953,290.544017108,87.5419064575,-17.5035,17.4572,3914,204.949,0.502703557826,580.026210226,17.429747923,369.625458285,17.4423338277,17.4312
347.908372756,0.999867,643.783525516,15.0575226662,188.485302124,1.29568,179.939493275,3915,150.939,349.069537991,46.116694692,-17.4999,17.4523,3915,204.943,0.50970587376,422.010590518,17.425275785,381.536903813,17.4390618694,17.4268
