MinReturn,MaxEsReturn,Epoch,MaxReturn,StdReturn,AverageAbsQ,MinEsReturn,StdEsReturn,AverageY,AverageEsReturn,AverageAction,AverageQLoss,AverageReturn,AverageAbsY,AverageAbsQYDiff,AverageDiscountedReturn,Iteration,AveragePolicySurr,QFunRegParamNorm,PolicyRegParamNorm,AverageQ
49.0,127.0,4576,60.0,1.96651283534,95.3151,4.0,20.5467661689,94.5531597357,19.52,0.585321,86.4777,54.5489130435,94.736693856,3.81364013404,42.1918000883,4576,-103.619,507.838,160.007,94.5398
50.0,69.0,4577,56.0,1.70059126102,95.625,3.0,13.9214771692,94.8874459748,16.4576271186,0.47947,78.277,54.0215053763,94.9998470536,3.82123295849,41.8873816696,4577,-104.301,507.81,160.021,94.8982
52.0,144.0,4578,60.0,1.70726199757,96.4699,4.0,25.1461982304,95.7072698537,22.1956521739,0.607056,88.7543,56.6892655367,95.8681519782,3.998921237,43.4247598445,4578,-104.992,507.785,160.077,95.711
44.0,125.0,4579,1000.0,227.167202641,96.7328,3.0,21.2135930225,95.941147352,18.7272727273,0.497058,93.6916,139.906666667,96.1401444921,3.99112163134,53.0471944717,4579,-105.298,507.754,160.081,95.9552
27.0,60.0,4580,66.0,3.27345432348,97.237,3.0,11.8788769134,96.4845579608,14.0704225352,0.536936,86.4212,56.6779661017,96.6384867512,4.0494849586,43.3946974827,4580,-105.769,507.756,160.122,96.4809
21.0,66.0,4581,61.0,9.57547272167,97.8096,3.0,12.8143574257,97.1358643085,13.0526315789,0.548111,82.8056,51.2820512821,97.283835293,3.92230165991,39.9717023214,4581,-106.312,507.738,160.134,97.1413
25.0,45.0,4582,42.0,3.5720884068,97.9421,3.0,11.0746795022,97.1619253798,15.9523809524,0.724572,86.3742,30.5487804878,97.3380840225,3.93130379948,26.3900724863,4582,-106.464,507.701,160.145,97.1507
31.0,54.0,4583,1000.0,66.7490695571,98.4465,3.0,10.9769929853,97.7973893921,12.425,0.659581,82.079,49.1024390244,97.9766740962,3.8538349728,36.26078125,4583,-106.801,507.691,160.163,97.7906
24.0,47.0,4584,1000.0,255.696913796,98.4049,4.0,10.4502502108,97.6893608082,14.3333333333,0.392036,81.1382,116.638297872,97.8090617756,3.88618650187,38.4791281803,4584,-107.552,507.659,160.179,97.6977
38.0,55.0,4585,526.0,70.7373539414,98.6852,3.0,10.9591487432,98.0243063819,14.5,0.603361,81.8357,160.142857143,98.1319896967,3.86107046374,76.2699297982,4585,-107.721,507.645,160.202,98.0306
21.0,78.0,4586,106.0,14.4378969252,98.9561,4.0,16.4033790335,98.2680352041,19.2830188679,0.574468,82.8818,29.6460176991,98.3622512945,3.8741729422,25.1016567792,4586,-107.699,507.639,160.189,98.2626
31.0,50.0,4587,54.0,6.67180040717,99.0481,3.0,10.0009860726,98.333436857,13.7027027027,0.423842,105.175,48.3125,98.4692867612,4.32732195172,38.320086632,4587,-107.369,507.618,160.186,98.3209
45.0,109.0,4588,52.0,1.53235215507,98.9928,3.0,14.3251912027,98.3391727979,12.7567567568,0.478242,103.673,49.603960396,98.5824448552,4.1567004705,39.2508986619,4588,-107.706,507.614,160.209,98.3455
331.0,63.0,4589,1000.0,225.024011064,99.3189,3.0,13.5872328474,98.4557859513,14.8985507246,0.239824,106.126,877.166666667,98.7505026555,4.35873445533,99.6373066554,4589,-107.798,507.58,160.216,98.4524
21.0,75.0,4590,1000.0,250.036806933,98.7133,3.0,11.8808806679,97.8362118585,13.1923076923,0.330519,98.7664,114.691489362,98.204553014,4.29235172652,36.0991105591,4590,-107.033,507.568,160.177,97.8339
39.0,92.0,4591,54.0,2.43563507936,98.4503,3.0,19.0907804792,97.5113757497,20.8541666667,0.696226,96.2474,44.7232142857,97.8586377939,4.19348154697,36.1851695579,4591,-106.965,507.533,160.21,97.5165
1000.0,55.0,4592,1000.0,0.0,98.4368,3.0,11.7661105734,97.7218615812,13.4444444444,0.190913,76.835,1000.0,97.971670358,3.76250363874,99.9956828753,4592,-107.141,507.53,160.237,97.7178
74.0,61.0,4593,1000.0,355.110760431,98.1195,3.0,14.0826484602,97.3103775455,18.5555555556,0.182199,84.0497,464.0,97.5304461287,3.97639126302,87.7162826358,4593,-106.335,507.495,160.245,97.3211
60.0,59.0,4594,1000.0,458.935960131,97.6162,3.0,14.3521723816,96.8676401964,15.7230769231,0.186273,78.1204,467.043478261,97.0588729849,3.82165310829,70.5539024484,4594,-106.14,507.477,160.241,96.8544
24.0,95.0,4595,339.0,60.6023657484,97.186,3.0,13.7848191948,96.334204932,15.703125,0.487118,89.9549,63.6149068323,96.5995346679,3.97519030943,40.5821147616,4595,-105.515,507.466,160.256,96.3473
24.0,58.0,4596,69.0,7.21510222437,96.7078,3.0,12.2904495802,95.8177309287,15.9032258065,0.553256,84.2855,58.3662790698,96.1589818549,3.87381267836,44.2197704271,4596,-104.877,507.456,160.27,95.8116
25.0,48.0,4597,57.0,10.0385614033,96.0651,3.0,11.4368916334,95.0919525693,15.703125,0.680106,99.8126,34.9965034965,95.6076739611,4.23755387305,29.3108336366,4597,-103.555,507.43,160.247,95.0838
23.0,69.0,4598,32.0,0.960147642532,95.151,3.0,11.1436049282,94.0389235126,14.7647058824,0.848205,106.859,23.2343387471,94.7917480084,4.38499541503,20.8216408212,4598,-102.43,507.386,160.264,94.0504
21.0,35.0,4599,28.0,0.680347678649,93.5104,3.0,8.03919288376,92.1132189473,13.2266666667,0.782258,124.302,21.3262260128,93.1474654299,4.79670549158,19.2903968935,4599,-99.9214,507.383,160.251,92.1215
33.0,95.0,4600,51.0,7.76657175408,92.3566,3.0,13.9257970049,90.5665950541,13.4533333333,0.582056,142.406,43.9298245614,91.9733990063,5.19342754423,35.4950527562,4600,-98.8645,507.355,160.281,90.5675
1000.0,90.0,4601,1000.0,0.0,91.6545,3.0,23.8516521014,90.0216906216,30.8275862069,0.941785,95.9225,1000.0,91.242199678,4.19396318669,99.9956828753,4601,-98.9347,507.328,160.256,90.0411
1000.0,157.0,4602,1000.0,0.0,91.1945,3.0,41.8003027037,89.8750837543,52.8571428571,0.881742,99.5315,1000.0,90.7205957462,4.28463037884,99.9956828753,4602,-98.5869,507.313,160.222,89.8763
1000.0,151.0,4603,1000.0,0.0,90.386,3.0,48.1598791653,89.2021464771,52.3157894737,0.864743,86.983,1000.0,89.8527991067,4.1645231845,99.9956828753,4603,-97.8703,507.298,160.236,89.2112
1000.0,280.0,4604,1000.0,0.0,89.25,5.0,69.6689313826,88.2504146519,65.8,0.820483,86.828,1000.0,88.7609441046,4.1303030769,99.9956828753,4604,-96.9634,507.27,160.236,88.2439
1000.0,246.0,4605,1000.0,0.0,88.7272,5.0,53.8312493134,87.8265839586,43.6086956522,0.80979,76.0395,1000.0,88.1743489268,3.83553108465,99.9956828753,4605,-96.2759,507.275,160.238,87.8313
1000.0,142.0,4606,1000.0,0.0,88.3116,5.0,33.2222575994,87.4825950343,36.96,0.8053,86.893,1000.0,87.7229468834,3.99077473402,99.9956828753,4606,-95.6922,507.266,160.216,87.4982
1000.0,363.0,4607,1000.0,0.0,87.3086,5.0,71.1339692967,86.6346207871,46.9565217391,0.888424,68.1268,1000.0,86.8740983856,3.65685083014,99.9956828753,4607,-94.8839,507.245,160.219,86.6306
1000.0,131.0,4608,1000.0,0.0,86.8475,6.0,34.2249543462,86.1023013214,45.45,0.880793,77.3539,1000.0,86.310125438,3.79216065704,99.9956828753,4608,-94.2379,507.265,160.238,86.1091
1000.0,119.0,4609,1000.0,0.0,85.8823,3.0,30.1133707338,85.1365117756,27.9736842105,0.873762,73.8143,1000.0,85.3325151411,3.68204902083,99.9956828753,4609,-93.4281,507.248,160.217,85.143
1000.0,126.0,4610,1000.0,0.0,85.3972,3.0,23.3885280133,84.6340938705,24.3095238095,0.884544,72.8611,1000.0,84.8564556145,3.75017828286,99.9956828753,4610,-92.7553,507.229,160.224,84.6382
1000.0,119.0,4611,1000.0,0.0,84.9594,3.0,35.5169758927,84.3131832216,43.3913043478,0.87731,68.1987,1000.0,84.4697826305,3.59816507336,99.9956828753,4611,-92.704,507.207,160.219,84.318
1000.0,117.0,4612,1000.0,0.0,84.6617,4.0,21.0589627557,84.0285697347,26.9189189189,0.867584,63.5991,1000.0,84.1403299216,3.4358659272,99.9956828753,4612,-92.3576,507.195,160.209,84.0194
1000.0,108.0,4613,1000.0,0.0,84.1684,9.0,29.5021626326,83.3316358308,40.68,0.861562,79.0224,1000.0,83.4662870923,3.84570080732,99.9956828753,4613,-91.7417,507.158,160.183,83.3412
1000.0,156.0,4614,1000.0,0.0,83.9339,6.0,38.3010733821,83.2996702036,42.1666666667,0.878193,62.8007,1000.0,83.401458258,3.46623728839,99.9956828753,4614,-90.9014,507.158,160.172,83.3087
1000.0,112.0,4615,1000.0,0.0,83.1114,2.0,31.0891369899,82.3919873655,35.5357142857,0.871355,64.3421,1000.0,82.5794439213,3.42450082549,99.9956828753,4615,-90.4937,507.139,160.157,82.3941
1000.0,170.0,4616,1000.0,0.0,82.7628,4.0,44.9943669314,82.1506963165,41.5833333333,0.883934,63.832,1000.0,82.298161326,3.33757231374,99.9956828753,4616,-90.3747,507.126,160.146,82.1575
1000.0,71.0,4617,1000.0,0.0,82.3801,3.0,20.401798902,81.6427948167,29.21875,0.867004,64.6868,1000.0,81.7922605051,3.35474811249,99.9956828753,4617,-89.7543,507.102,160.127,81.6421
1000.0,91.0,4618,1000.0,0.0,82.0809,3.0,21.2623873576,81.3809366151,28.7297297297,0.876403,58.3881,1000.0,81.5252036053,3.1875773345,99.9956828753,4618,-89.1592,507.077,160.088,81.3925
1000.0,141.0,4619,1000.0,0.0,81.8594,4.0,31.8336888046,81.133320815,42.9130434783,0.886593,62.9435,1000.0,81.277633826,3.29950276488,99.9956828753,4619,-89.0995,507.047,160.077,81.156
1000.0,73.0,4620,1000.0,0.0,81.5783,3.0,15.1605077465,80.8557780478,23.1395348837,0.881713,65.4436,1000.0,80.9969048911,3.31973922799,99.9956828753,4620,-88.5178,507.035,160.047,80.8509
1000.0,92.0,4621,1000.0,0.0,80.9698,3.0,21.2281841538,80.2368981239,27.4444444444,0.884394,65.419,1000.0,80.3948187868,3.46715220222,99.9956828753,4621,-87.5052,507.009,160.047,80.2587
1000.0,131.0,4622,1000.0,0.0,80.6416,4.0,26.3538078213,79.9330542905,34.5517241379,0.881688,58.9475,1000.0,80.1109157916,3.21469903811,99.9956828753,4622,-87.3908,506.99,159.998,79.9294
1000.0,125.0,4623,1000.0,0.0,80.3387,3.0,29.4567303335,79.6010211195,30.3529411765,0.865212,60.4868,1000.0,79.7892171503,3.21086648977,99.9956828753,4623,-86.6317,506.972,159.967,79.6044
90.0,198.0,4624,1000.0,299.461774133,79.6265,4.0,48.4893487495,78.8419789852,45.3181818182,0.858569,68.9521,838.25,79.1233832275,3.43518342435,96.3841296342,4624,-86.3976,506.933,159.95,78.845
1000.0,107.0,4625,1000.0,0.0,79.5428,3.0,24.1057853821,78.7656980676,33.3333333333,0.801209,61.613,1000.0,79.007325366,3.3297933329,99.9956828753,4625,-86.5954,506.916,159.898,78.7766
629.0,93.0,4626,1000.0,140.990885351,79.357,3.0,25.0596675711,78.5160598522,28.1142857143,0.66821,62.0194,933.545454545,78.7941040148,3.26442935528,99.9655056332,4626,-86.0365,506.899,159.871,78.5159
1000.0,112.0,4627,1000.0,0.0,79.1843,3.0,23.940785567,78.3568587054,24.9024390244,0.659169,59.2829,1000.0,78.6930304178,3.2367196183,99.9956828753,4627,-86.1331,506.887,159.831,78.3619
50.0,89.0,4628,446.0,80.0481708764,79.2527,4.0,20.7788113897,78.2376839621,25.6315789474,0.672847,72.2355,131.618421053,78.6904475979,3.46640920296,67.3789851286,4628,-85.6823,506.883,159.826,78.2241
7.0,68.0,4629,480.0,94.4912727234,78.4366,3.0,20.338228424,77.6219663309,27.7567567568,0.66737,59.9579,135.472972973,77.97474198,3.26825856109,65.4224938809,4629,-85.4526,506.867,159.823,77.6345
7.0,86.0,4630,596.0,91.8543859729,78.5999,3.0,18.2484093675,77.8367135261,22.2,0.712057,62.3314,79.874015748,78.1377399788,3.27090719059,42.4833667713,4630,-85.4832,506.862,159.823,77.8445
37.0,69.0,4631,904.0,173.471575498,78.9866,3.0,18.2467534213,78.2446027299,20.8125,0.693055,55.8066,216.680851064,78.4814961118,3.1241204464,76.9072341618,4631,-86.0369,506.847,159.812,78.2514
77.0,55.0,4632,1000.0,284.71691594,79.0012,3.0,13.6955134837,78.1849215902,19.6274509804,0.571054,61.9347,877.333333333,78.3827254918,3.32168198664,96.0632894034,4632,-85.9136,506.845,159.807,78.1982
250.0,93.0,4633,1000.0,275.489730691,79.2884,4.0,19.5756009422,78.4753400385,29.1764705882,0.603615,61.3467,827.846153846,78.6786335757,3.28846831988,98.9583077155,4633,-86.1481,506.845,159.785,78.4766
626.0,118.0,4634,1000.0,147.670311279,78.9824,3.0,26.0397026808,78.2834234294,30.5454545455,0.652686,64.1625,903.25,78.4278302211,3.29875990103,99.9604645207,4634,-86.0204,506.846,159.781,78.2936
65.0,91.0,4635,1000.0,313.082778812,79.3015,3.0,20.5253144135,78.6358562784,26.1891891892,0.683817,63.9929,428.083333333,78.8137136289,3.25107870332,86.5944124664,4635,-85.8601,506.84,159.779,78.6345
59.0,115.0,4636,1000.0,291.762850401,78.9611,3.0,19.8731713735,78.2863686557,20.4693877551,0.736072,66.3247,323.709677419,78.5030814404,3.34325768139,79.5573243084,4636,-85.7401,506.838,159.774,78.292
72.0,64.0,4637,1000.0,383.433634467,78.8875,3.0,16.9713484045,78.217042897,22.8666666667,0.723013,63.1571,753.928571429,78.4104672165,3.30892170696,92.4056079367,4637,-85.5536,506.802,159.766,78.2171
603.0,78.0,4638,1000.0,131.738596665,79.0855,3.0,19.3102969145,78.4368753991,23.8780487805,0.760253,55.9019,939.181818182,78.720141697,3.04647956827,99.9692135712,4638,-85.7292,506.778,159.728,78.4301
53.0,56.0,4639,1000.0,265.360101369,78.9788,4.0,14.2504873211,78.1436058152,20.4166666667,0.758897,71.8212,312.78125,78.5064551026,3.39360231496,81.5609731156,4639,-85.6328,506.76,159.72,78.13
62.0,81.0,4640,1000.0,306.656657445,79.0015,3.0,18.6136896649,78.1648341095,24.2558139535,0.757679,69.8595,864.833333333,78.4484589361,3.3777938108,95.1795317663,4640,-85.7997,506.743,159.724,78.1688
95.0,71.0,4641,1000.0,275.785405705,79.4863,2.0,17.7212384281,78.7524830428,19.3921568627,0.802411,64.3507,519.9,78.9806931166,3.18621350474,94.8789220466,4641,-86.1588,506.721,159.716,78.762
39.0,65.0,4642,1000.0,257.196822839,79.4674,4.0,15.4113360945,78.6349637694,21.2553191489,0.802572,64.0023,265.710526316,78.9294856615,3.32612665243,75.7757148034,4642,-86.3841,506.704,159.707,78.6374
51.0,50.0,4643,1000.0,326.537676846,79.3825,3.0,15.7067397943,78.63993984,20.9787234043,0.799884,59.6375,409.16,78.9038609977,3.1459640848,84.861856833,4643,-86.0323,506.69,159.713,78.6418
88.0,96.0,4644,1000.0,351.422637038,79.7503,4.0,23.8071080426,78.8487043387,26.8947368421,0.799037,70.8436,803.769230769,79.1852522554,3.3708894304,94.2562837541,4644,-85.9373,506.676,159.713,78.8519
94.0,82.0,4645,1000.0,374.034235565,79.7823,3.0,20.5737951227,79.0563671303,19.6666666667,0.78546,61.6699,629.125,79.3799738444,3.22495020616,92.3961219103,4645,-86.0396,506.673,159.705,79.0535
74.0,98.0,4646,1000.0,343.461050679,79.3647,3.0,22.3119782852,78.5975884668,24.025,0.740192,57.497,674.2,78.8420298268,3.08218747994,93.1973921529,4646,-85.5091,506.652,159.693,78.5841
507.0,93.0,4647,1000.0,141.727535133,78.9903,3.0,23.2088301282,78.1793823924,28.5142857143,0.909861,64.4209,955.181818182,78.5205650826,3.2778348097,99.9404015269,4647,-84.7743,506.639,159.688,78.1973
214.0,122.0,4648,1000.0,225.959112808,78.9121,4.0,28.1765071568,78.0392605582,33.8666666667,0.935847,65.5694,928.545454545,78.3621098748,3.355338971,98.9379455091,4648,-84.1253,506.608,159.669,78.0441
62.0,85.0,4649,1000.0,270.888661015,77.805,3.0,26.5101942656,76.9379736835,39.64,0.916489,64.6447,890.0,77.2874947191,3.317543302,95.5107754081,4649,-83.2912,506.585,159.679,76.9449
158.0,101.0,4650,1000.0,326.845706038,76.985,3.0,25.78590867,76.1169774387,32.34375,0.896892,61.8723,680.533333333,76.4274057472,3.21876735161,97.0146796482,4650,-82.7091,506.589,159.697,76.1158
145.0,104.0,4651,1000.0,330.960383596,76.4498,4.0,28.7774024,75.6528365422,39.8333333333,0.870693,57.7876,745.714285714,75.9806757771,3.08956384385,96.4497272711,4651,-81.909,506.588,159.713,75.6688
217.0,72.0,4652,1000.0,277.418979057,76.4514,3.0,16.9615011357,75.6787334307,27.2105263158,0.844167,61.8017,838.692307692,75.9826265208,3.20463489692,98.7824576903,4652,-81.9103,506.546,159.708,75.6865
237.0,77.0,4653,1000.0,242.490707153,75.5501,5.0,19.620763874,74.8097949083,24.975,0.812255,58.6074,834.083333333,75.0594580675,3.12403519837,99.12676344,4653,-81.4794,506.537,159.709,74.8139
119.0,117.0,4654,1000.0,207.968681901,75.9848,5.0,29.1124257549,75.2429713814,33.0,0.808473,62.7838,347.689655172,75.4930428202,3.24210223065,91.4685970915,4654,-81.3697,506.543,159.724,75.2504
59.0,128.0,4655,843.0,167.790687595,75.5752,6.0,26.6700831145,74.8742950665,32.8,0.821023,56.5874,323.1875,75.1375484538,3.16786016206,91.0695761156,4655,-81.2203,506.526,159.724,74.8668
24.0,94.0,4656,599.0,126.415879075,75.4209,3.0,16.4459367798,74.766341695,26.7105263158,0.809974,56.0628,192.711538462,74.9520620719,3.11461188066,74.2337700494,4656,-81.0832,506.513,159.749,74.7753
46.0,98.0,4657,896.0,204.854530545,75.4379,3.0,20.3526861596,74.8238501423,27.0588235294,0.831255,53.4454,243.952380952,75.0056385601,3.006529642,79.4218542993,4657,-81.0538,506.489,159.781,74.8256
113.0,130.0,4658,931.0,203.247044128,75.2624,6.0,26.6669270821,74.5430466892,32.25,0.822499,62.3939,394.153846154,74.6873048218,3.26387393097,93.8136788579,4658,-80.7971,506.486,159.789,74.5476
152.0,213.0,4659,792.0,166.10944712,75.118,4.0,48.7131627204,74.4210398802,44.1666666667,0.815377,58.6214,387.148148148,74.5682275873,3.12434327146,94.875172532,4659,-80.316,506.483,159.797,74.4173
115.0,107.0,4660,1000.0,323.290227176,74.776,8.0,26.452251322,74.1347401355,39.72,0.829902,58.3863,572.388888889,74.3014832364,3.07010879571,95.5742072086,4660,-79.8922,506.479,159.842,74.1403
71.0,76.0,4661,471.0,66.2042333948,74.4901,5.0,22.5212588589,73.9410633899,37.1538461538,0.803885,50.9424,133.697368421,74.0801792209,3.00627908033,70.1662339508,4661,-79.9385,506.465,159.895,73.9398
54.0,91.0,4662,1000.0,85.5272733679,73.9069,3.0,22.0943259757,73.1921416423,28.0540540541,0.676631,55.7374,78.4140625,73.3750723167,3.17259940585,50.4153302977,4662,-79.2059,506.466,159.921,73.2004
52.0,107.0,4663,519.0,37.6000178354,74.1824,3.0,19.9919358742,73.521878102,25.15,0.586145,56.8184,64.4615384615,73.6735663805,3.14520411996,46.2722112103,4663,-79.9303,506.452,159.939,73.524
52.0,195.0,4664,500.0,131.245059336,74.559,4.0,31.831648992,73.8692025911,28.6571428571,0.671591,61.3028,202.88,73.9779440164,3.32757289475,75.1789321928,4664,-80.2656,506.421,159.952,73.881
1000.0,64.0,4665,1000.0,0.0,74.6312,3.0,15.3137193392,73.8602349511,24.2,0.677237,55.1275,1000.0,73.9931281008,3.04903681184,99.9956828753,4665,-80.1284,506.428,159.984,73.8515
1000.0,62.0,4666,1000.0,0.0,74.4692,3.0,14.8475930395,73.8182079804,24.4358974359,0.693694,50.0385,1000.0,73.9323781995,2.93921764471,99.9956828753,4666,-80.1536,506.415,160.004,73.8175
1000.0,84.0,4667,1000.0,0.0,74.9547,4.0,16.6369385077,74.3429213153,19.9074074074,0.662167,46.3346,1000.0,74.4597513608,2.84548600013,99.9956828753,4667,-80.7015,506.403,160.017,74.3405
1000.0,84.0,4668,1000.0,0.0,74.8697,3.0,17.2688783144,74.1396394193,21.9268292683,0.733367,56.1374,1000.0,74.3004513475,3.17887087079,99.9956828753,4668,-80.4644,506.397,160.032,74.1469
1000.0,116.0,4669,1000.0,0.0,74.8946,3.0,25.7429751501,74.0944561013,23.2553191489,0.702929,58.781,1000.0,74.2833282213,3.25947879427,99.9956828753,4669,-80.4357,506.38,160.055,74.0842
1000.0,79.0,4670,1000.0,0.0,74.5966,3.0,14.3558994017,73.9658350871,18.5849056604,0.62565,52.6775,1000.0,74.1134618341,3.0397398501,99.9956828753,4670,-80.403,506.369,160.023,73.9752
1000.0,46.0,4671,1000.0,0.0,75.1149,6.0,10.9885783723,74.4181510209,20.8367346939,0.56995,57.3916,1000.0,74.5593998111,3.12421048527,99.9956828753,4671,-81.2154,506.365,160.042,74.4159
64.0,90.0,4672,1000.0,335.895817181,75.6756,3.0,16.9353746218,75.0201302839,22.3555555556,0.419128,50.3404,832.0,75.178224867,3.04574262363,92.3970620564,4672,-81.5766,506.364,160.062,75.0228
253.0,99.0,4673,1000.0,214.747401104,75.8992,3.0,23.0405956438,75.2161724155,23.5,0.4389,52.8081,932.090909091,75.3453989305,3.17844907176,99.2810662759,4673,-81.8649,506.379,160.071,75.2228
1000.0,129.0,4674,1000.0,0.0,75.6392,3.0,22.9903452824,75.0092098137,22.9534883721,0.572519,51.8459,1000.0,75.1554608625,3.09747511578,99.9956828753,4674,-81.8469,506.363,160.059,75.0084
1000.0,70.0,4675,1000.0,0.0,76.3111,3.0,14.3785980833,75.6753532128,19.5769230769,0.576914,58.5721,1000.0,75.8423899949,3.23277847595,99.9956828753,4675,-82.4657,506.357,160.05,75.6819
694.0,58.0,4676,1000.0,111.167433842,76.5522,4.0,13.0797706402,75.8263322832,20.14,0.696364,61.7651,947.727272727,75.9478418844,3.37028442547,99.9821070454,4676,-82.9838,506.357,160.054,75.817
25.0,56.0,4677,57.0,3.80945294077,77.0145,3.0,14.1223602414,76.4107386151,17.4561403509,0.810988,52.8064,30.4255319149,76.5009641449,3.14066220358,26.2936783051,4677,-83.4883,506.349,160.044,76.4189
68.0,98.0,4678,1000.0,347.149613519,77.5925,4.0,16.2766882466,77.0025765862,18.8867924528,0.838565,54.2694,844.75,77.1336023155,3.18422658428,91.623711407,4678,-83.9974,506.363,160.037,76.9935
14.0,61.0,4679,149.0,9.2323680812,77.8107,3.0,11.9318442021,77.1390852018,17.3620689655,0.615252,55.1325,31.4716981132,77.3015016242,3.1947831405,26.8425948368,4679,-84.4892,506.341,160.058,77.1481
36.0,47.0,4680,65.0,8.98629751292,78.3361,3.0,10.7913272337,77.5727750362,16.5254237288,0.652536,64.6956,42.8931623932,77.7560391799,3.38382913506,34.7643630054,4680,-84.7831,506.325,160.076,77.5685
30.0,75.0,4681,55.0,1.76399562119,78.8726,4.0,13.7677803276,78.2414923472,19.5769230769,0.606414,55.6467,33.986440678,78.4585938024,3.0803459473,28.9241795095,4681,-85.0534,506.31,160.088,78.2376
12.0,60.0,4682,107.0,17.0934893081,78.8922,3.0,13.2649541373,78.0809768993,18.3090909091,0.732175,62.1245,25.6923076923,78.3538457346,3.31653907452,21.729175059,4682,-85.177,506.299,160.102,78.0711
1000.0,55.0,4683,1000.0,0.0,79.236,3.0,10.7850433362,78.4208401711,15.0769230769,0.579462,69.7113,1000.0,78.7708244284,3.41539345393,99.9956828753,4683,-85.4168,506.292,160.098,78.4363
23.0,58.0,4684,184.0,34.7041032435,79.5877,3.0,12.3893783682,78.5862819085,17.1694915254,0.622993,77.5611,64.0318471338,79.1144193706,3.62487104611,44.3597451076,4684,-85.6097,506.281,160.089,78.5701
24.0,74.0,4685,121.0,10.8285037392,79.8333,3.0,13.3473688455,78.823419395,16.9830508475,0.663031,74.198,32.7287581699,79.4074063156,3.53499947766,27.6714341642,4685,-85.7932,506.273,160.081,78.8323
8.0,48.0,4686,145.0,28.1808050651,79.7488,4.0,11.4363937943,78.610544856,16.1774193548,0.619129,78.8783,47.2122641509,79.3024024785,3.6725997061,35.5429942952,4686,-85.6563,506.246,160.09,78.6105
33.0,64.0,4687,147.0,22.8811878858,80.2033,3.0,13.2013888158,79.1152022117,16.7,0.509725,74.646,67.5570469799,79.8089611173,3.58234495742,47.9364297153,4687,-86.5689,506.209,160.086,79.1235
61.0,51.0,4688,318.0,63.3554097206,80.6572,4.0,11.151382851,79.6118939653,17.5438596491,0.453689,68.1205,125.234567901,80.1911995801,3.46911743652,66.8043891313,4688,-87.5892,506.181,160.099,79.6089
25.0,131.0,4689,72.0,5.91973522653,81.0483,3.0,17.2747540012,80.0370693385,14.7121212121,0.60966,67.9344,32.4466019417,80.5316737856,3.56143013304,27.7075290625,4689,-87.7278,506.17,160.107,80.035
30.0,36.0,4690,62.0,2.53887428657,81.5917,4.0,9.52285989985,80.6621540621,17.4237288136,0.606325,76.4922,32.0961538462,81.1339417819,3.68472822046,27.5501087908,4690,-88.1731,506.138,160.122,80.6604
22.0,41.0,4691,30.0,1.30471191807,81.7476,3.0,10.8978934493,80.8393704772,14.0857142857,0.788469,76.3113,24.134939759,81.3361437313,3.80703114468,21.5319817164,4691,-88.2029,506.142,160.148,80.8497
32.0,63.0,4692,285.0,39.9586106825,82.1493,3.0,10.1387560874,81.2156830727,12.425,0.540527,75.7661,57.838150289,81.785534213,3.61315718612,40.5119978557,4692,-89.0599,506.116,160.208,81.2012
60.0,108.0,4693,1000.0,289.202195224,82.6596,3.0,18.3861146478,81.5404370293,19.9019607843,0.285992,79.8789,875.583333333,82.2296810907,3.76948506975,95.3434918276,4693,-89.1093,506.095,160.281,81.5434
28.0,132.0,4694,1000.0,424.703190475,82.7098,3.0,21.6578790155,81.5518835362,20.4489795918,0.454902,71.8952,692.0,82.2842941452,3.62866485298,80.3542111943,4694,-89.1155,506.097,160.339,81.5409
1000.0,61.0,4695,1000.0,0.0,83.1695,3.0,13.9719412796,82.0384599181,16.6315789474,0.371696,72.3307,1000.0,82.6888738821,3.72812721839,99.9956828753,4695,-89.5634,506.073,160.405,82.0608
25.0,60.0,4696,1000.0,254.926672594,82.4296,4.0,11.3846113241,81.2283162188,16.375,0.568195,81.1545,103.46,82.0160004131,3.94274016771,31.0646300629,4696,-88.0034,506.064,160.413,81.2066
1000.0,42.0,4697,1000.0,0.0,82.2165,3.0,11.0637284587,80.7580865334,15.6935483871,0.685256,89.4556,1000.0,81.7620666878,4.16939019746,99.9956828753,4697,-88.798,506.024,160.445,80.7639
1000.0,104.0,4698,1000.0,0.0,82.5994,3.0,22.6770110055,81.1782713356,20.2941176471,0.684534,79.0359,1000.0,82.1199726243,3.92524482526,99.9956828753,4698,-88.8852,506.014,160.47,81.1806
54.0,77.0,4699,1000.0,423.668412169,82.5152,3.0,14.0165826919,81.3543274761,14.014084507,0.2472,77.7611,732.071428571,82.0073781753,3.76593361329,84.6336237903,4699,-89.2677,505.994,160.51,81.3574
1000.0,122.0,4700,1000.0,0.0,82.2407,3.0,20.0333821408,81.3270307853,19.94,0.651638,70.1932,1000.0,81.7595836933,3.86980932485,99.9956828753,4700,-88.951,505.971,160.565,81.3332
1000.0,155.0,4701,1000.0,0.0,81.7609,3.0,29.140787664,80.9805544089,22.976744186,0.356854,66.9345,1000.0,81.2536242222,3.68891577658,99.9956828753,4701,-88.9168,505.95,160.591,80.9816
51.0,109.0,4702,1000.0,425.344902067,81.7813,3.0,19.1895805061,81.0319336758,19.2,0.191275,71.0516,731.0,81.1971873873,3.83838471401,84.0824327111,4702,-89.0162,505.942,160.599,81.0388
