AverageEsReturn,AverageAbsY,AverageReturn,AverageAbsQYDiff,Epoch,MinEsReturn,AverageAbsQ,AverageQ,MinReturn,AverageQLoss,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAction,AverageY,Iteration
3401.1315955,469.143223374,3831.57238225,3.57307121119,1468,3401.1315955,469.134,469.106,621.403312144,239.566,235.6,-471.161,3401.1315955,0.0,155.427,1764.66393098,5257.35628052,350.085419015,0.999306,469.119654158,1468
3285.45319509,469.930077417,5110.06375131,3.44985474436,1469,3285.45319509,469.922,469.904,3257.46260394,218.994,235.693,-472.038,3285.45319509,0.0,155.545,630.969209386,5620.67628275,412.251377975,0.998862,469.916259912,1469
3335.51673191,469.435361276,4936.30340862,3.81153266813,1470,3335.51673191,469.431,469.419,4631.83512039,298.182,235.852,-471.456,3335.51673191,0.0,155.577,166.39468738,5198.05044593,363.33914664,0.999125,469.42551391,1470
3457.57956185,469.673628724,3189.01182463,3.48821182826,1471,3457.57956185,469.654,469.641,1194.09644418,235.137,235.952,-471.686,3457.57956185,0.0,155.643,1320.59525369,5369.99292486,396.666430288,0.999045,469.664371734,1471
3189.90061617,470.54710916,3493.7946452,3.34508979251,1472,3189.90061617,470.551,470.542,582.272574417,195.364,236.033,-472.563,3189.90061617,0.0,155.668,1827.63492583,5565.2657414,368.870605316,0.998769,470.538771112,1472
3522.00894163,471.027069703,4650.96640061,3.66194911233,1473,3522.00894163,471.018,471.01,1318.13461259,263.873,236.123,-473.05,3522.00894163,0.0,155.704,1114.74321721,5198.71373255,391.880000987,0.998408,471.020001838,1473
3127.05202114,470.458888999,3493.33570183,3.63153418684,1474,3127.05202114,470.443,470.436,3306.4240233,248.044,236.21,-472.384,3127.05202114,0.0,155.688,93.0683882906,3621.95486721,279.904680124,0.998989,470.455728784,1474
3403.96836865,470.945483099,3646.47783038,3.40127989682,1475,3403.96836865,470.946,470.939,579.413937794,217.711,236.235,-472.784,3403.96836865,0.0,155.809,1623.4446905,5184.5633039,346.553473102,0.99891,470.944003611,1475
3265.93116467,470.12824575,4923.76725067,3.5668485362,1476,3265.93116467,470.114,470.102,4702.64802802,248.366,236.301,-472.086,3265.93116467,0.0,155.841,113.735546301,5073.007045,381.411981421,0.998793,470.11974094,1476
566.908583351,470.180738607,4865.13944122,3.51031287233,1477,566.908583351,470.18,470.171,4561.55284593,226.063,236.371,-472.171,566.908583351,0.0,155.858,113.230450907,4999.11205102,387.075804568,0.998529,470.175969326,1477
3437.74515918,471.300691624,5036.84397944,3.23784647897,1478,3437.74515918,471.297,471.287,4772.9239541,184.481,236.462,-473.176,3437.74515918,0.0,155.935,137.938315173,5280.62006644,402.28865403,0.998192,471.294816493,1478
3523.40360623,471.177690259,5095.49012097,3.45792210052,1479,3523.40360623,471.173,471.167,4857.73566327,212.472,236.521,-472.932,3523.40360623,0.0,155.994,157.465773851,5361.58859667,388.192330615,0.998312,471.174663336,1479
3178.80352128,470.377265929,5005.22640455,3.34019126914,1480,3178.80352128,470.37,470.362,4607.26748457,175.059,236.666,-472.15,3178.80352128,0.0,155.962,152.717128424,5199.38188646,392.629979526,0.998852,470.371085445,1480
419.921333579,469.697459173,1828.70429069,3.77019098673,1481,419.921333579,469.691,469.68,1071.67791414,279.077,236.757,-471.557,419.921333579,0.0,155.986,640.384395868,3341.52357712,352.451780782,0.999408,469.690752707,1481
3455.75525251,469.208275206,4234.15881546,3.901483898,1482,3455.75525251,469.207,469.189,1155.72442853,339.728,236.906,-471.116,3455.75525251,0.0,155.999,1553.14956917,5326.69645356,377.471692766,0.999088,469.195246532,1482
3459.61678484,469.964196109,4101.17822419,3.42433907448,1483,3459.61678484,469.951,469.938,743.517601491,199.988,237.032,-471.881,3459.61678484,0.0,155.947,1588.38886702,5261.56492621,363.613675877,0.999266,469.954570581,1483
3623.51618155,469.935974967,4655.26720311,3.45054437617,1484,3623.51618155,469.922,469.914,4496.68990917,223.422,237.068,-471.76,3623.51618155,0.0,156.092,107.727668679,4810.25172831,368.773351052,0.999219,469.928562216,1484
3040.30314615,469.660608238,4722.8005842,3.74226317157,1485,3040.30314615,469.654,469.639,1049.26596483,287.47,237.202,-471.48,3040.30314615,0.0,156.212,1235.27012771,5339.01880118,374.51605953,0.99808,469.650988655,1485
3442.42369602,469.730197574,5015.89902858,3.69651047962,1486,3442.42369602,469.704,469.689,4784.83060561,275.086,237.328,-471.552,3442.42369602,0.0,156.212,108.922321442,5135.85231861,383.936288641,0.997896,469.716050157,1486
3170.59425743,469.346003784,4777.06960824,3.56464849093,1487,3170.59425743,469.347,469.33,4632.02012657,247.725,237.47,-471.298,3170.59425743,0.0,156.268,80.2353879995,4947.37962967,379.37173531,0.996918,469.330971508,1487
2920.28756658,469.622207446,4132.66852416,3.45777833107,1488,2920.28756658,469.613,469.596,1417.36496938,228.416,237.579,-471.476,2920.28756658,0.0,156.322,1161.78416616,5092.1984476,389.101885388,0.999075,469.606577932,1488
3140.44844386,469.742608335,4209.46468343,3.44024138098,1489,3140.44844386,469.742,469.721,848.23762427,226.129,237.687,-471.679,3140.44844386,0.0,156.36,1123.69143801,4710.32473798,351.9769939,0.99892,469.728134545,1489
3363.74919186,468.889190004,3943.84864532,3.60909912827,1490,3363.74919186,468.892,468.87,2385.2109461,239.82,237.77,-470.702,3363.74919186,0.0,156.466,644.383764704,4472.98350188,352.296912104,0.999249,468.86747192,1490
3239.58218981,470.071592844,3407.85391653,3.65432309861,1491,3239.58218981,470.051,470.032,467.025776906,280.133,237.89,-471.988,3239.58218981,0.0,156.45,1451.303517,4744.40461635,328.744328179,0.999322,470.05295799,1491
3218.81811059,469.789790278,4075.39354494,3.80828948205,1492,3218.81811059,469.772,469.741,920.573607321,289.133,238.04,-471.69,3218.81811059,0.0,156.502,1176.71547632,4943.21431866,355.214533337,0.999267,469.759904283,1492
3112.87541752,469.667879137,4653.83907921,3.82602801638,1493,3112.87541752,469.667,469.645,4541.53717031,300.925,238.217,-471.607,3112.87541752,0.0,156.559,83.627831538,4849.82723384,358.325712224,0.999309,469.648233903,1493
3331.77218187,469.146549965,5079.81253068,3.81070173152,1494,3331.77218187,469.141,469.122,4951.58407023,308.615,238.332,-471.021,3331.77218187,0.0,156.581,70.9033054031,5167.42681823,403.390780856,0.999385,469.129997451,1494
3294.49024227,469.476418835,4340.56885951,3.43223639789,1495,3294.49024227,469.463,469.448,4102.11960682,211.721,238.396,-471.37,3294.49024227,0.0,156.555,103.648574931,4549.57537727,341.494119956,0.999371,469.463301479,1495
3524.75323545,470.561138217,3711.94289683,3.46770089093,1496,3524.75323545,470.541,470.529,3616.58971528,214.441,238.495,-472.452,3524.75323545,0.0,156.593,93.0330431366,3878.85995743,299.295502228,0.999314,470.549170462,1496
3222.54518562,469.258748446,4881.93852776,3.52337009221,1497,3222.54518562,469.246,469.228,4665.08009973,252.622,238.589,-471.207,3222.54518562,0.0,156.704,161.704794513,5185.41313335,375.503764334,0.999432,469.242131108,1497
3442.44692522,469.933277286,4470.27509492,3.71369827573,1498,3442.44692522,469.939,469.92,2178.9100826,286.496,238.727,-471.964,3442.44692522,0.0,156.747,799.899186459,5163.71218265,350.853872175,0.999403,469.918598288,1498
3521.62647673,469.85183649,4655.30748892,3.57529481205,1499,3521.62647673,469.839,469.826,4503.93253116,249.628,238.818,-471.869,3521.62647673,0.0,156.746,88.9762880197,4779.61450386,370.497204862,0.999188,469.842173645,1499
3378.64894108,470.603536611,5103.23469064,3.18896085931,1500,3378.64894108,470.602,470.598,4951.46313547,166.676,238.939,-472.602,3378.64894108,0.0,156.78,123.916373009,5273.26342419,374.753829105,0.999141,470.602255605,1500
3360.98803279,470.251019739,4269.55421153,3.27902628202,1501,3360.98803279,470.244,470.239,3879.54959082,180.898,238.95,-472.096,3360.98803279,0.0,156.873,292.393006954,4805.14390022,316.557326883,0.999255,470.247920371,1501
3226.9439068,471.294331603,4573.18442002,3.54206596409,1502,3226.9439068,471.283,471.28,4438.59184408,228.862,239.051,-473.133,3226.9439068,0.0,156.812,87.5915753003,4713.66181282,370.888624303,0.997914,471.292675843,1502
2695.28869791,469.817136976,4698.43765451,3.54668438601,1503,2695.28869791,469.809,469.806,4452.01186194,229.688,239.166,-471.918,2695.28869791,0.0,156.853,211.964880276,5051.40015388,356.063277839,0.999107,469.816039557,1503
3205.97039968,470.039574304,4920.27438203,3.54834416092,1504,3205.97039968,470.039,470.031,4803.5144971,235.869,239.283,-471.948,3205.97039968,0.0,156.888,87.2440521893,5109.45609739,375.104916248,0.998546,470.036087832,1504
3087.14586529,470.413127547,3691.54912777,3.46756277712,1505,3087.14586529,470.402,470.396,3227.983332,210.132,239.319,-472.211,3087.14586529,0.0,156.997,260.209574944,3975.52800259,276.690045053,0.999414,470.410284207,1505
2928.2271463,469.86866029,4081.60013034,3.69335354294,1506,2928.2271463,469.862,469.851,235.966737765,245.448,239.379,-471.735,2928.2271463,0.0,157.024,1315.63629032,4935.51857149,330.92638024,0.999501,469.86611272,1506
3006.51066072,469.898161911,2413.81590959,3.39196700115,1507,3006.51066072,469.892,469.889,719.326105192,213.62,239.475,-471.765,3006.51066072,0.0,157.125,1196.56707625,4423.64191045,303.322134145,0.998929,469.897318003,1507
3140.56616817,470.414390727,3110.9079669,3.77153128516,1508,3140.56616817,470.405,470.401,-445.912449475,267.331,239.602,-472.229,3140.56616817,0.0,157.193,1508.65486641,5271.70404541,284.710497729,0.999145,470.413897516,1508
2632.66864968,469.506347506,4115.5250293,3.63051817874,1509,2632.66864968,469.501,469.499,365.583803282,231.928,239.756,-471.146,2632.66864968,0.0,157.285,1310.32898268,4990.31807189,347.221742085,0.999428,469.506202304,1509
2644.71960675,469.423936692,4624.18221091,3.79493792862,1510,2644.71960675,469.416,469.412,4446.50242108,271.323,239.868,-471.228,2644.71960675,0.0,157.337,106.988453172,4762.37065803,363.078718537,0.999424,469.422609651,1510
3159.80025437,470.047189164,4937.97583338,3.39376098742,1511,3159.80025437,470.029,470.026,4630.01165059,198.684,239.921,-471.887,3159.80025437,0.0,157.421,161.320126416,5253.48839661,384.908201529,0.999508,470.046994243,1511
3249.78156263,469.76620749,5212.41205888,3.25850173684,1512,3249.78156263,469.762,469.755,4854.85129723,181.197,239.962,-471.706,3249.78156263,0.0,157.417,175.37156741,5543.56568186,400.346277379,0.998832,469.764919458,1512
3638.27411591,469.85329947,5025.5039326,3.66269920302,1513,3638.27411591,469.848,469.844,4769.313462,267.479,240.065,-471.699,3638.27411591,0.0,157.479,157.882554839,5320.31099331,363.561320901,0.999584,469.852868306,1513
3154.1188804,469.861565436,3281.22915112,3.34860784797,1514,3154.1188804,469.862,469.859,223.133647293,187.746,240.137,-471.582,3154.1188804,0.0,157.556,1120.02426672,4085.48891437,278.954729134,0.999478,469.860849083,1514
3213.24668556,468.422038943,3896.57849486,3.82928375007,1515,3213.24668556,468.403,468.397,1925.76603523,296.012,240.246,-470.087,3213.24668556,0.0,157.571,724.568191764,4597.32264527,300.245551447,0.999313,468.421155798,1515
2698.65599283,469.118027296,4341.37084743,3.64959929187,1516,2698.65599283,469.13,469.128,3670.75849585,260.937,240.356,-470.867,2698.65599283,0.0,157.594,287.059979144,4691.96923921,336.682008445,0.999504,469.11728746,1516
2393.59255717,469.412985938,3658.2371503,3.51453325448,1517,2393.59255717,469.395,469.393,750.925338793,205.433,240.454,-471.206,2393.59255717,0.0,157.693,1391.32248077,4778.87775093,339.465049684,0.999561,469.412985938,1517
3384.7867951,469.113900034,3046.85807625,3.40634205705,1518,3384.7867951,469.111,469.11,-214.467722155,216.456,240.483,-470.91,3384.7867951,0.0,157.778,1339.02251933,4531.36944697,314.109323817,0.999525,469.113729583,1518
3280.77234899,469.100774271,5065.53270217,3.59648304211,1519,3280.77234899,469.092,469.09,4862.66731656,240.637,240.589,-470.957,3280.77234899,0.0,157.727,115.621686213,5246.03289144,394.095273628,0.999127,469.100619381,1519
3406.55771696,469.982759976,5106.95475993,3.50123411828,1520,3406.55771696,469.969,469.967,4951.37632917,219.52,240.693,-471.951,3406.55771696,0.0,157.714,72.7221780496,5185.93325462,398.768689647,0.999001,469.982633104,1520
3228.56821264,469.138291911,4657.32729287,3.52091650251,1521,3228.56821264,469.136,469.134,4548.21125353,241.427,240.771,-471.082,3228.56821264,0.0,157.767,62.1210148011,4750.99019216,371.830664093,0.99885,469.138224886,1521
3327.95976178,469.536430231,5025.10701062,3.33059800258,1522,3327.95976178,469.524,469.523,4319.74814854,181.779,240.843,-471.459,3327.95976178,0.0,157.8,247.232052812,5226.19506238,394.022118188,0.998918,469.535602256,1522
3460.45250564,469.308000627,4456.01870964,3.60293190348,1523,3460.45250564,469.296,469.295,-123.09508201,245.988,240.972,-471.232,3460.45250564,0.0,157.823,1817.05066957,5595.74426084,378.705369976,0.998656,469.307603296,1523
3424.93506912,469.573500294,5356.58857901,3.49863692313,1524,3424.93506912,469.564,469.561,5211.23388641,239.275,241.051,-471.322,3424.93506912,0.0,157.837,88.8807410638,5450.34174217,421.555094655,0.998911,469.572849146,1524
3276.28245509,470.055861172,5076.62422854,3.52129079733,1525,3276.28245509,470.057,470.053,4869.4442986,234.495,241.162,-471.9,3276.28245509,0.0,157.847,113.617422894,5235.17239731,389.889796584,0.999331,470.05477825,1525
2855.45796785,469.496568554,4821.22240696,3.40930979722,1526,2855.45796785,469.491,469.49,4679.52393199,192.722,241.222,-471.391,2855.45796785,0.0,157.891,87.5738473206,4996.04472748,378.873981941,0.999068,469.496409056,1526
3153.49674199,469.036059103,4815.80281421,3.55137080718,1527,3153.49674199,469.019,469.013,4614.27157861,226.63,241.376,-470.974,3153.49674199,0.0,157.972,128.281526838,5002.92791392,353.370275559,0.999362,469.033699297,1527
2664.5048187,469.178270971,4095.42743692,3.57011444026,1528,2664.5048187,469.171,469.168,539.461374911,253.512,241.462,-471.183,2664.5048187,0.0,158.018,1602.0663222,5008.11925386,314.284760265,0.999013,469.178240725,1528
2760.58362163,469.464302508,3901.14843587,3.49716775043,1529,2760.58362163,469.451,469.448,1427.41023982,216.472,241.522,-471.372,2760.58362163,0.0,158.053,1052.06629353,4668.63587931,360.017622575,0.999323,469.463481534,1529
3140.44505509,468.332278362,5079.44792225,4.056797666,1530,3140.44505509,468.319,468.317,4921.06284277,363.759,241.671,-470.344,3140.44505509,0.0,158.141,101.970960611,5231.26031671,394.053207184,0.999284,468.332237901,1530
3124.67307959,469.115508676,4980.24713256,3.66138665605,1531,3124.67307959,469.124,469.123,4874.32746931,271.459,241.78,-471.076,3124.67307959,0.0,158.182,86.0668452498,5156.07998765,376.620709005,0.999388,469.114052062,1531
3169.69179584,469.057061377,4104.08305382,3.47620405972,1532,3169.69179584,469.046,469.044,4031.63404172,231.079,241.821,-471.01,3169.69179584,0.0,158.186,60.8304973721,4210.52203606,326.544089971,0.999073,469.056967408,1532
3185.38340476,469.750127972,4532.54399387,3.69381349064,1533,3185.38340476,469.735,469.734,2528.67930942,287.414,241.918,-471.772,3185.38340476,0.0,158.263,676.816466263,4896.42747434,384.989533231,0.999151,469.750124917,1533
3299.53259759,468.460746595,5106.80714096,3.47625689822,1534,3299.53259759,468.448,468.446,4978.21700803,229.006,242.02,-470.432,3299.53259759,0.0,158.374,83.6714949604,5241.98525933,402.085461726,0.999052,468.460543146,1534
3469.02982059,469.513175267,4901.01964802,3.77506301806,1535,3469.02982059,469.503,469.499,4752.34402224,305.983,242.112,-471.578,3469.02982059,0.0,158.394,93.8433160444,5106.76713145,387.379505183,0.999378,469.512548872,1535
3358.72283229,469.655279891,5024.07605499,3.54340748143,1536,3358.72283229,469.651,469.648,4880.83124721,255.727,242.148,-471.699,3358.72283229,0.0,158.413,84.8111665719,5187.852731,399.142828993,0.999204,469.654410951,1536
3143.20870592,470.153625126,5170.85335168,3.57459454171,1537,3143.20870592,470.145,470.142,5050.89086173,266.231,242.224,-472.169,3143.20870592,0.0,158.421,116.671989347,5387.49797498,416.89327605,0.999439,470.153611875,1537
3278.77859148,469.556329871,5056.67114325,3.8365556245,1538,3278.77859148,469.548,469.547,4677.16315408,303.102,242.383,-471.658,3278.77859148,0.0,158.482,166.120003363,5298.46128351,393.320489132,0.999393,469.555697713,1538
3012.39578999,470.115383225,4448.75855194,3.39891247317,1539,3012.39578999,470.114,470.114,4337.3047737,225.842,242.469,-472.16,3012.39578999,0.0,158.579,85.5752028202,4610.20872108,356.591523694,0.999203,470.115383225,1539
3030.87286922,470.616110218,4490.62959367,3.57239984332,1540,3030.87286922,470.587,470.585,4394.67289909,259.925,242.524,-472.507,3030.87286922,0.0,158.625,72.2263797229,4627.26826248,358.650380957,0.999396,470.616080693,1540
3495.24472962,469.566327242,4732.72471528,3.54596369509,1541,3495.24472962,469.558,469.556,4609.51293466,231.019,242.592,-471.506,3495.24472962,0.0,158.631,92.9945271399,4930.30238124,381.672677493,0.999403,469.565509927,1541
3057.30626133,469.377786015,4601.32973706,3.77992587705,1542,3057.30626133,469.372,469.371,825.1898227,298.02,242.734,-471.369,3057.30626133,0.0,158.705,1262.98162199,5147.26009723,384.293274884,0.999415,469.377786015,1542
3330.09905335,470.527722342,4710.20280756,3.40918876081,1543,3330.09905335,470.514,470.514,4578.96992996,211.928,242.803,-472.545,3330.09905335,0.0,158.791,115.185032103,4901.23856762,377.285866388,0.999434,470.52770054,1543
3067.77170492,469.779958872,5067.76609358,3.54900242328,1544,3067.77170492,469.769,469.767,4873.39862897,253.329,242.94,-471.705,3067.77170492,0.0,158.926,125.351413413,5261.59468496,393.728203581,0.999179,469.779879967,1544
3107.19420445,470.032470817,5258.77994103,3.59213770847,1545,3107.19420445,470.021,470.016,4719.73387278,259.46,243.011,-471.987,3107.19420445,0.0,158.961,208.61170747,5492.6972845,399.580771577,0.999142,470.032392577,1545
3360.21013388,469.222723153,2165.75055022,3.49681663333,1546,3360.21013388,469.213,469.213,501.636401505,239.025,243.03,-471.193,3360.21013388,0.0,159.038,1322.92153772,4602.81274426,314.176898622,0.99957,469.222723153,1546
3539.34919083,468.951586162,2499.73966331,3.43172609422,1547,3539.34919083,468.954,468.952,968.026127512,192.307,243.098,-470.679,3539.34919083,0.0,159.228,1031.45545625,4353.92982715,295.634033502,0.999111,468.951529329,1547
3087.05074646,471.140981228,4185.05056494,3.40897197854,1548,3087.05074646,471.143,471.142,354.532470778,192.905,243.179,-472.898,3087.05074646,0.0,159.315,1282.0265737,4793.14148686,316.826224486,0.999016,471.140981228,1548
3071.07216381,470.656075741,4269.53880666,3.57268040351,1549,3071.07216381,470.643,470.641,706.820388826,238.796,243.241,-472.496,3071.07216381,0.0,159.318,1190.1269412,4829.01129035,349.936856489,0.99792,470.656075741,1549
3297.13649436,469.772771971,4670.72960172,3.46839045956,1550,3297.13649436,469.761,469.76,652.382737329,211.449,243.275,-471.57,3297.13649436,0.0,159.348,1349.42559672,5417.93829298,362.252867802,0.997751,469.772744158,1550
3206.74012668,469.976574918,4448.80542685,3.38175630602,1551,3206.74012668,469.963,469.961,4330.27500647,206.868,243.426,-471.847,3206.74012668,0.0,159.304,79.2682121603,4573.23734255,356.151309481,0.997791,469.975496922,1551
3257.60089489,469.710923722,4570.76574837,3.62972490404,1552,3257.60089489,469.698,469.694,4431.08435552,254.217,243.565,-471.611,3257.60089489,0.0,159.32,68.1577766969,4697.26382952,366.753692159,0.997231,469.710883561,1552
3484.17994048,469.537006169,3910.50763889,3.84316704182,1553,3484.17994048,469.533,469.529,-570.281238695,308.365,243.735,-471.4,3484.17994048,0.0,159.318,1496.10454032,4565.629719,316.894272876,0.997059,469.535736579,1553
3153.1364926,468.601298345,4734.05979752,3.50298809426,1554,3153.1364926,468.602,468.598,4468.15457806,249.534,243.842,-470.343,3153.1364926,0.0,159.387,130.52666605,4903.19974453,365.940603522,0.998351,468.600670775,1554
3265.65897222,468.685430569,4517.00174361,3.76959497548,1555,3265.65897222,468.675,468.675,4399.4629412,319.572,243.935,-470.459,3265.65897222,0.0,159.491,83.8530241326,4695.91480508,353.578775265,0.996499,468.685370878,1555
2893.65198022,468.004011056,4397.51885496,3.2488518322,1556,2893.65198022,468.013,468.01,4214.88517893,179.039,244.038,-469.756,2893.65198022,0.0,159.471,110.321567762,4553.55048374,351.376538467,0.997764,468.004011056,1556
3286.7638387,469.363801531,5131.6309698,3.5605269879,1557,3286.7638387,469.36,469.358,4872.55381203,229.193,244.086,-471.143,3286.7638387,0.0,159.587,137.840084166,5365.40835559,411.143677814,0.998111,469.363589977,1557
3213.31108671,468.227749109,4516.23993428,3.48206322019,1558,3213.31108671,468.201,468.199,1182.22365202,219.642,244.171,-470.073,3213.31108671,0.0,159.67,1316.97482691,5292.84589542,403.087132196,0.998818,468.227707106,1558
3298.31688355,468.80997073,4874.11634083,3.45449958228,1559,3298.31688355,468.806,468.805,4731.09015063,219.329,244.237,-470.655,3298.31688355,0.0,159.701,78.419544086,5027.50794042,396.96015316,0.998736,468.809869583,1559
3414.76896854,468.503799253,3797.63625732,3.68232247364,1560,3414.76896854,468.492,468.49,3565.24578926,260.006,244.333,-470.36,3414.76896854,0.0,159.671,142.662652688,3995.9885749,303.285097785,0.998385,468.50365096,1560
3180.55452581,468.194378823,4271.43867876,3.72196071993,1561,3180.55452581,468.186,468.185,4133.28534578,307.63,244.459,-469.888,3180.55452581,0.0,159.699,109.346886337,4468.71108318,342.565504358,0.997921,468.194186303,1561
2732.67541492,469.163664194,4701.27865536,3.51434945138,1562,2732.67541492,469.154,469.153,4559.42061848,251.04,244.565,-471.052,2732.67541492,0.0,159.776,66.4257451807,4790.29472258,367.654777243,0.998369,469.163160135,1562
3275.29200361,468.207758325,4791.11526319,3.25013691932,1563,3275.29200361,468.2,468.194,2558.31226817,208.886,244.619,-470.126,3275.29200361,0.0,159.808,746.11381196,5143.07081973,387.33257198,0.998873,468.205337291,1563
3209.92958174,468.991047656,3375.20030099,3.36014852728,1564,3209.92958174,468.984,468.979,693.783106039,230.049,244.748,-470.93,3209.92958174,0.0,159.802,1695.81686359,5232.81695885,326.881658214,0.99921,468.98996882,1564
3315.95517527,468.634574279,3871.95081403,3.60707108172,1565,3315.95517527,468.646,468.641,872.112412952,279.64,244.853,-470.476,3315.95517527,0.0,159.927,1366.06993888,4987.68133257,372.299692118,0.999348,468.633665551,1565
1559.14501973,468.7261039,4398.66032451,3.3078438621,1566,1559.14501973,468.703,468.702,2462.74550481,199.54,244.934,-470.648,1559.14501973,0.0,159.972,736.833963746,4926.16442475,388.445788797,0.998901,468.725973392,1566
3292.32482097,468.567782715,4411.80946256,3.68687260888,1567,3292.32482097,468.552,468.55,4331.18149308,286.912,245.068,-470.41,3292.32482097,0.0,159.942,66.0161627189,4527.83401171,347.522996159,0.997889,468.566778115,1567
3308.76275797,468.339750936,4907.94061642,3.48197823744,1568,3308.76275797,468.336,468.331,4602.07612831,239.878,245.126,-470.221,3308.76275797,0.0,160.005,143.92035786,5079.56048398,405.93395337,0.998989,468.33932577,1568
3535.1406799,467.544494969,3500.28979306,3.62926138235,1569,3535.1406799,467.539,467.531,1326.18380226,274.383,245.226,-469.481,3535.1406799,0.0,160.07,1220.27504373,4668.13396162,349.843887755,0.999456,467.542622903,1569
3486.48626824,468.438691957,4412.81867509,3.53629053241,1570,3486.48626824,468.443,468.435,4155.59322828,264.11,245.36,-470.32,3486.48626824,0.0,160.068,132.074878872,4628.35100923,350.092652026,0.998988,468.436862381,1570
3394.28017031,468.296957011,4589.61311464,3.20556349369,1571,3394.28017031,468.287,468.279,2173.63394162,175.903,245.423,-470.16,3394.28017031,0.0,160.131,816.045785286,5038.89625523,384.264324373,0.999332,468.293349348,1571
3318.26543249,469.652037616,4573.01744925,3.49500314263,1572,3318.26543249,469.648,469.642,4366.46039803,220.516,245.471,-471.598,3318.26543249,0.0,160.174,124.048310262,4784.94484571,353.748904368,0.999069,469.651939101,1572
3622.45777039,468.715523218,4672.91101789,3.33812359388,1573,3622.45777039,468.697,468.696,4245.55806155,210.163,245.507,-470.676,3622.45777039,0.0,160.221,179.345726661,4857.30083511,364.452931309,0.998651,468.715491235,1573
3384.29858754,469.077233695,4057.70516557,3.24127965423,1574,3384.29858754,469.077,469.075,1611.17053996,171.122,245.553,-471.109,3384.29858754,0.0,160.239,829.926110838,4617.00420783,345.553077723,0.998967,469.077233695,1574
3244.7838276,468.445732765,4856.19221556,3.72152375584,1575,3244.7838276,468.437,468.436,4735.66180674,277.22,245.686,-470.344,3244.7838276,0.0,160.335,91.5674389876,4995.57021359,382.121378765,0.999442,468.445654845,1575
2964.40406043,468.579817205,4864.63302945,3.26951235064,1576,2964.40406043,468.578,468.574,4737.30486326,197.075,245.797,-470.47,2964.40406043,0.0,160.354,82.2435887065,4971.80386602,381.993299812,0.99916,468.579519624,1576
3222.93404168,468.737960552,3896.45087988,3.22931988092,1577,3222.93404168,468.738,468.737,3843.07389226,182.136,245.89,-470.526,3222.93404168,0.0,160.404,44.9935979939,3975.39864143,319.217807719,0.998747,468.737917776,1577
3039.16233075,469.110212254,4307.15021554,3.39152351584,1578,3039.16233075,469.107,469.105,4173.44041547,219.213,245.981,-470.925,3039.16233075,0.0,160.423,83.1670155267,4448.84155939,336.848092018,0.998874,469.108363437,1578
3001.79188812,468.738857206,4872.38016424,3.5954232157,1579,3001.79188812,468.727,468.724,4703.72271855,251.523,246.055,-470.694,3001.79188812,0.0,160.419,128.306449022,5120.58261889,392.225506661,0.999121,468.73799662,1579
3364.70646065,468.486010262,4597.6372385,3.58570488792,1580,3364.70646065,468.477,468.475,4486.7331628,240.315,246.134,-470.512,3364.70646065,0.0,160.438,84.5644736382,4766.99709107,360.971116232,0.999038,468.485861605,1580
3264.47339068,469.667812551,5002.68144531,3.46081371817,1581,3264.47339068,469.676,469.668,4766.49381181,226.617,246.219,-471.678,3264.47339068,0.0,160.453,120.73158339,5143.5433628,372.738320342,0.9996,469.663735959,1581
3080.37851702,469.024703089,4405.59350092,3.52937605928,1582,3080.37851702,469.005,469.004,4299.96977332,229.286,246.305,-471.017,3080.37851702,0.0,160.56,82.3404910929,4561.34621966,353.740554496,0.999308,469.024703089,1582
3506.42204498,468.969775218,4300.17206793,3.72569730028,1583,3506.42204498,468.965,468.965,2027.52057963,303.866,246.377,-470.917,3506.42204498,0.0,160.707,966.985099044,5048.6583777,361.248749759,0.999061,468.969775218,1583
3194.44232431,468.766997592,4553.8024067,3.32667563938,1584,3194.44232431,468.755,468.755,2487.16741991,193.837,246.484,-470.796,3194.44232431,0.0,160.661,798.68107835,5112.30026781,371.264235163,0.999391,468.766925266,1584
3533.87535515,468.854910052,4059.27055432,3.6769188941,1585,3533.87535515,468.836,468.834,1361.20833705,233.143,246.588,-470.835,3533.87535515,0.0,160.712,947.124509473,4658.89146793,361.282258517,0.999366,468.854815578,1585
3577.47490348,469.399109208,3792.05369208,3.50631125356,1586,3577.47490348,469.398,469.393,563.152464102,213.187,246.593,-471.324,3577.47490348,0.0,160.733,1475.04538606,4909.75730789,369.553531195,0.99921,469.399055798,1586
3391.9161874,469.546214243,5046.42941379,3.43037997232,1587,3391.9161874,469.544,469.544,4950.16517988,201.939,246.685,-471.436,3391.9161874,0.0,160.867,73.7242141981,5166.7002025,391.038648206,0.99912,469.546176225,1587
3376.230114,469.445947964,5275.9551064,3.68751399301,1588,3376.230114,469.422,469.422,5206.73366994,250.334,246.803,-471.337,3376.230114,0.0,160.914,71.0262320639,5393.10981993,403.51527479,0.998715,469.445947964,1588
3444.02444152,469.924488099,4710.27115875,3.61817776366,1589,3444.02444152,469.937,469.936,4522.24079723,247.478,246.876,-471.789,3444.02444152,0.0,160.98,113.158874794,4896.00923479,361.333602906,0.998932,469.924474848,1589
