AveragePolicySurr,AverageQ,Epoch,Iteration,MaxReturn,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,AverageY,AverageAbsY,AverageAbsQ,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAction,AverageReturn,PolicyRegParamNorm,MinEsReturn,StdReturn,MaxEsReturn
-15.6419,15.4566,124,124,3899.01737821,285.824485616,2600.1418608,49.653,1101.41680454,15.4587318908,15.4587713806,15.4566,0.21849,0.0,0.240320333262,0.967652,3258.87357991,50.3543,2600.1418608,753.608773221,2600.1418608
-15.7609,15.5833,125,125,4155.74132894,248.917184339,912.526626491,49.8812,412.328861219,15.5845650393,15.5845897341,15.5833,0.267386,0.0,0.241190717028,0.967274,1990.74968694,50.5865,912.526626491,1366.19466794,912.526626491
-15.8664,15.6823,126,126,3402.24637843,264.7252083,2995.96830058,50.119,452.793284889,15.6840726077,15.6841102798,15.6823,0.344107,0.0,0.254371349196,0.972045,1450.8063659,50.7603,2995.96830058,1033.52316826,2995.96830058
-15.9527,15.7898,127,127,3251.62842746,251.342060836,2017.97295517,50.3068,461.923719379,15.7917201216,15.7917397323,15.7898,0.457183,0.0,0.263286286668,0.968081,1436.06052383,50.9562,2017.97295517,842.770769456,2017.97295517
-16.0976,15.9353,128,128,4376.70894557,335.57480556,463.931800607,50.5365,1859.94610089,15.9360424948,15.9361130264,15.9353,0.29782,0.0,0.242016707635,0.973324,3489.7913297,51.1238,463.931800607,772.543416067,463.931800607
-16.289,16.1105,129,129,3672.07297861,263.261922247,2415.36622347,50.7199,1055.05227269,16.112444945,16.1124637729,16.1105,0.336575,0.0,0.253660111507,0.970756,2487.40044862,51.3315,2415.36622347,822.483511718,2415.36622347
-16.3684,16.1828,130,130,3952.07765197,275.996984104,2372.52085441,50.9324,598.363878236,16.1836737978,16.1837122928,16.1828,0.247897,0.0,0.240966392525,0.969813,2668.51851521,51.5107,2372.52085441,1249.43786684,2372.52085441
-16.6552,16.4642,131,131,3922.2026634,295.771275661,686.324258917,51.1174,3670.93857432,16.4653270113,16.4653888682,16.4642,0.384257,0.0,0.259108986495,0.97661,3768.06041698,51.7147,686.324258917,91.5514526376,686.324258917
-16.6564,16.4694,132,132,3906.62601534,272.335331455,2834.73081214,51.3242,770.135843325,16.4716978697,16.4717525523,16.4694,0.442496,0.0,0.268152820592,0.968655,2942.0173951,51.9771,2834.73081214,900.774594367,2834.73081214
-16.9061,16.7245,133,133,3643.98711346,274.223837479,2374.92252673,51.5357,508.903848474,16.7264864266,16.7265113601,16.7245,0.383936,0.0,0.262428889062,0.971437,2310.12806225,52.1956,2374.92252673,1014.98262532,2374.92252673
-17.0451,16.8517,134,134,4160.96021516,320.793360114,2243.60537511,51.7642,3572.76540915,16.8535599514,16.8535974329,16.8517,0.496001,0.0,0.279386170798,0.974948,3787.25869789,52.3967,2243.60537511,174.350445326,2243.60537511
-17.2563,17.0647,135,135,4332.7344738,338.210334854,3029.53755,51.9429,4118.63480934,17.0665286507,17.0665468814,17.0647,0.374155,0.0,0.257269421593,0.975359,4228.01079833,52.5511,3029.53755,73.5090273605,3029.53755
-17.4566,17.2641,136,136,3765.7946789,266.049290221,2563.00388347,52.1979,644.725528733,17.2655753125,17.2656212769,17.2641,0.563318,0.0,0.282559712158,0.965051,2432.50504656,52.7495,2563.00388347,1218.88372226,2563.00388347
-17.5537,17.3569,137,137,4395.14633361,316.440466425,3014.00949221,52.351,2340.93329003,17.3585743572,17.3586035304,17.3569,0.390479,0.0,0.257163034694,0.97363,3877.96512902,52.9503,3014.00949221,536.686809463,3014.00949221
-17.7088,17.5259,138,138,4317.80818743,312.233257291,2633.73810245,52.5539,721.430984363,17.5274660761,17.5274892666,17.5259,0.374671,0.0,0.258593461232,0.963045,3469.12333031,53.0494,2633.73810245,1149.01898087,2633.73810245
-18.0038,17.8128,139,139,3960.74922739,282.241552446,3132.22975998,52.7827,608.649902888,17.8137777878,17.8138159175,17.8128,0.454278,0.0,0.272108782385,0.967855,3162.90832854,53.2754,3132.22975998,1186.0032056,3132.22975998
-18.2037,18.0102,140,140,4553.62255847,345.962858439,2629.40817383,52.9991,4023.06860371,18.0117667774,18.0118199302,18.0102,0.461743,0.0,0.269160042825,0.965747,4288.22333922,53.4267,2629.40817383,162.729389382,2629.40817383
-18.2734,18.0829,141,141,3547.48911228,275.846463409,2625.52781176,53.2126,1248.01732348,18.0843845913,18.0844387359,18.0829,0.451646,0.0,0.269592074771,0.962147,2771.56040735,53.553,2625.52781176,640.013056456,2625.52781176
-18.3233,18.1355,142,142,4381.31223841,259.977619291,3026.13098858,53.4247,554.583727586,18.1370141125,18.1370458339,18.1355,0.422595,0.0,0.270935621737,0.961021,3030.14355734,53.7408,3026.13098858,1112.41226957,3026.13098858
-18.513,18.3298,143,143,4397.67578154,314.233711366,1268.14300532,53.6292,2294.53285855,18.3315816058,18.3316205108,18.3298,0.359609,0.0,0.263510070895,0.965611,3317.03261585,53.8702,1268.14300532,782.841316706,1268.14300532
-18.4551,18.2768,144,144,4040.48576758,270.600574553,388.623422382,53.7693,363.424418733,18.2781153708,18.2781699862,18.2768,0.454223,0.0,0.272352198411,0.968271,2719.33528368,53.9905,388.623422382,1296.87338132,388.623422382
-18.7191,18.5295,145,145,4421.26445146,286.710705967,2968.866981,53.997,196.772498037,18.5308170772,18.5308782307,18.5295,0.442987,0.0,0.269736257787,0.962222,3025.42675849,54.1956,2968.866981,1299.16477749,2968.866981
-18.8997,18.7131,146,146,4048.62895671,299.975726296,2971.22639747,54.2022,3699.29660367,18.7149094367,18.7149362172,18.7131,0.419843,0.0,0.268874115161,0.968594,3870.48325795,54.3755,2971.22639747,106.819469171,2971.22639747
-19.1508,18.9633,147,147,4874.50677144,356.354420947,2792.7932133,54.3968,974.207833028,18.9650757419,18.9651112346,18.9633,0.438713,0.0,0.281276734322,0.964616,3935.30581104,54.618,2792.7932133,1230.09150455,2792.7932133
-19.3236,19.1289,148,148,4655.43166339,316.21963705,2922.79602546,54.5347,675.855461097,19.1306599088,19.1307006779,19.1289,0.451758,0.0,0.278051383632,0.965463,3251.74481544,54.8205,2922.79602546,1383.86543418,2922.79602546
-19.3498,19.1609,149,149,4254.90181665,310.398225453,1573.8031157,54.7544,3793.976872,19.1624112165,19.1624927403,19.1609,0.536835,0.0,0.286283014356,0.960723,4035.72511757,55.0171,1573.8031157,155.620562497,1573.8031157
-19.6111,19.4103,150,150,4516.51808865,300.696891974,2264.53340515,54.9306,1715.03477304,19.4116503809,19.4116792986,19.4103,0.521639,0.0,0.28242601545,0.961359,3299.51328522,55.2466,2264.53340515,690.149759487,2264.53340515
-19.7692,19.5687,151,151,4442.57771312,348.543733556,2809.39381835,55.1103,4102.68515909,19.5710221795,19.5710448882,19.5687,0.633444,0.0,0.290759915479,0.966937,4322.98370291,55.4698,2809.39381835,98.5560809388,2809.39381835
-19.952,19.756,152,152,3435.57506442,269.191015457,3171.76562122,55.243,3082.41413271,19.7572837586,19.7573139718,19.756,0.493426,0.0,0.272158145542,0.966372,3219.70701746,55.6445,3171.76562122,102.650666617,3171.76562122
-20.0536,19.8588,153,153,4501.87669987,335.6491099,3131.59411026,55.4941,4147.60699531,19.8598776776,19.8599293733,19.8588,0.665321,0.0,0.291198771733,0.965199,4369.33143312,55.8663,3131.59411026,112.478471521,3131.59411026
-20.1918,19.9894,154,154,4531.9072671,355.386198223,2931.7610845,55.6694,4260.78795126,19.9908362191,19.9908544567,19.9894,0.361353,0.0,0.261603678883,0.968138,4370.0859919,55.9789,2931.7610845,88.7500953275,2931.7610845
-20.3608,20.1641,155,155,4397.57568419,337.465648777,3055.68329608,55.8336,3651.35307719,20.1655910735,20.1656326505,20.1641,0.460849,0.0,0.26809211231,0.968251,4154.98460272,56.1442,3055.68329608,218.513905519,3055.68329608
-20.5584,20.3644,156,156,4327.11462239,317.048652925,3004.10563118,56.0452,1835.82250729,20.3664429835,20.3664691888,20.3644,0.634583,0.0,0.297136349282,0.969074,3863.43069917,56.3523,3004.10563118,688.881873575,3004.10563118
-20.7359,20.5404,157,157,4988.29858829,357.518603976,2811.45545554,56.3176,2182.99717327,20.5422788606,20.5423437837,20.5404,0.687852,0.0,0.299690887291,0.957454,4407.43168998,56.4734,2811.45545554,885.928105221,2811.45545554
-20.9638,20.7656,158,158,4429.43538911,339.152435672,2714.70241502,56.5032,4246.87703552,20.7677430773,20.7677691752,20.7656,0.561161,0.0,0.284446224568,0.968768,4335.31712155,56.6733,2714.70241502,52.9973918282,2714.70241502
-21.0186,20.8155,159,159,4763.47610143,333.993242147,1236.13267616,56.7173,3985.39886287,20.8164538363,20.8164792797,20.8155,0.545012,0.0,0.281458610524,0.959276,4343.16972111,56.9003,1236.13267616,225.05812077,1236.13267616
-21.168,20.963,160,160,4149.67377455,321.168761138,2763.41961924,56.8953,3890.41842591,20.9642498206,20.9643230449,20.963,0.528378,0.0,0.279736996064,0.974622,4025.69891934,57.1289,2763.41961924,75.0731021425,2763.41961924
-21.3405,21.1449,161,161,4378.31602671,312.01196599,2648.93911866,57.0825,3943.69254771,21.1471120631,21.1471522149,21.1449,0.604184,0.0,0.299275824241,0.971697,4090.0418833,57.2417,2648.93911866,120.526216754,2648.93911866
-21.4573,21.2552,162,162,4732.07176754,335.367934063,2684.40150352,57.2479,4265.79733408,21.2565724753,21.2566165417,21.2552,0.53848,0.0,0.279745439475,0.970753,4550.69913057,57.3872,2684.40150352,139.713238149,2684.40150352
-21.5711,21.376,163,163,4557.63172988,323.040390067,2988.98138112,57.417,776.598311904,21.3781027718,21.3781357796,21.376,0.748345,0.0,0.307880170419,0.960733,3534.61163195,57.5904,2988.98138112,1363.19709515,2988.98138112
-21.6968,21.5061,164,164,4010.08948744,283.074759831,2557.00584367,57.5302,3197.24235982,21.5083518534,21.5083916678,21.5061,0.485106,0.0,0.276191594915,0.966666,3704.33254141,57.7798,2557.00584367,264.677315728,2557.00584367
-21.9027,21.707,165,165,3927.22995372,292.930932198,2702.37478809,57.807,3548.89276282,21.707599514,21.7076661768,21.707,0.726516,0.0,0.312425924133,0.966228,3738.58921439,58.0016,2702.37478809,115.192909471,2702.37478809
-22.1039,21.9067,166,166,4069.94459068,318.698524619,2555.9127827,57.9626,3719.14275019,21.9090284751,21.9090631479,21.9067,0.746102,0.0,0.306225881191,0.971812,3928.91808615,58.1842,2555.9127827,99.0237603315,2555.9127827
-22.352,22.1564,167,167,5112.71397791,328.970741238,2945.85194352,58.1982,640.331851933,22.1577552794,22.157799605,22.1564,0.672736,0.0,0.300972917067,0.957706,3009.1661822,58.4006,2945.85194352,1583.04878685,2945.85194352
-22.3419,22.1379,168,168,4569.304939,354.871870187,2447.90778915,58.4242,4244.10667581,22.1403435431,22.1403778586,22.1379,0.854848,0.0,0.306204363748,0.9619,4375.69389942,58.5636,2447.90778915,83.2136888934,2447.90778915
-22.5452,22.3318,169,169,5191.10017015,377.80175599,3274.86939979,58.593,4546.19609666,22.3329087215,22.3329297815,22.3318,0.470572,0.0,0.279939576587,0.969541,5015.00696286,58.7956,3274.86939979,190.634774973,3274.86939979
-22.7861,22.5721,170,170,5066.85438569,401.020403144,2994.1785856,58.7786,4628.37883336,22.573341575,22.5733987854,22.5721,0.790486,0.0,0.301522912729,0.967057,4867.45678859,59.0943,2994.1785856,129.368061497,2994.1785856
-22.8094,22.5957,171,171,4742.07655842,356.552278156,3067.82391994,58.9776,1595.64132779,22.5983822962,22.5984017666,22.5957,0.784289,0.0,0.312549067906,0.968094,4096.85329147,59.2676,3067.82391994,924.851137746,3067.82391994
-22.9956,22.7847,172,172,4893.32717961,337.753097663,2976.09273595,59.0878,563.134543137,22.7854493348,22.7854891535,22.7847,0.586682,0.0,0.28830991474,0.940401,2805.95820248,59.4667,2976.09273595,1492.53366884,2976.09273595
-23.2,22.9845,173,173,4626.21848607,337.998338156,2795.63454949,59.2342,4058.25547905,22.9865032618,22.9865535088,22.9845,0.629095,0.0,0.28463313535,0.971363,4338.21941085,59.5355,2795.63454949,188.567041072,2795.63454949
-23.3153,23.1107,174,174,4796.00991222,362.738049816,2868.06393621,59.4071,4439.53244041,23.1129834069,23.1130011424,23.1107,0.721004,0.0,0.298925087064,0.971351,4598.49295229,59.685,2868.06393621,100.118459341,2868.06393621
-23.5048,23.2958,175,175,4598.99617318,331.529271809,3108.74825151,59.5997,4307.44110217,23.2974073453,23.2974340833,23.2958,0.851168,0.0,0.309814216651,0.975133,4465.17722575,59.8193,3108.74825151,82.6258386941,3108.74825151
-23.592,23.3833,176,176,4989.41832497,391.375415724,2882.93823989,59.7425,4641.76501235,23.384067287,23.3840998684,23.3833,0.577109,0.0,0.286690021217,0.97498,4844.4500101,59.9694,2882.93823989,117.00995902,2882.93823989
-23.7557,23.542,177,177,4269.16747972,299.839616011,3168.0869277,59.9613,2077.29833785,23.5438287246,23.5439099251,23.542,0.708592,0.0,0.302785611549,0.95666,3530.36210049,60.08,3168.0869277,573.776573487,3168.0869277
-24.0153,23.8117,178,178,4465.688738,344.947338084,2902.9001571,60.1421,3916.51672871,23.8138805738,23.8139274494,23.8117,0.670202,0.0,0.299860899583,0.964048,4275.80808672,60.3178,2902.9001571,149.49823132,2902.9001571
-24.0971,23.8953,179,179,4812.12472001,354.646146915,2778.68526464,60.2925,4432.01809752,23.896792102,23.8968325489,23.8953,0.683947,0.0,0.29595283713,0.964729,4630.85873514,60.574,2778.68526464,123.987341721,2778.68526464
-24.2415,24.0374,180,180,4124.51604482,311.184271125,3036.26572249,60.4058,3819.6195855,24.0387118162,24.0387376442,24.0374,0.571222,0.0,0.285155226088,0.955026,3976.3807264,60.6856,3036.26572249,86.1109134189,3036.26572249
-24.3558,24.1642,181,181,3810.94371692,280.18969765,2790.14542411,60.5211,3463.35122403,24.1657838333,24.1658127286,24.1642,0.766096,0.0,0.29385574052,0.958391,3691.40190722,60.987,2790.14542411,105.149187837,2790.14542411
-24.5098,24.3086,182,182,4062.44322773,313.727530249,2849.38635276,60.6371,3700.04214032,24.3105289126,24.3105545811,24.3086,0.755686,0.0,0.291185614664,0.964335,3927.1665773,61.1719,2849.38635276,111.046735184,2849.38635276
-24.6919,24.4887,183,183,5010.64569721,377.891585023,3094.6450429,60.8914,4665.6032801,24.4899038995,24.4899285289,24.4887,0.744685,0.0,0.300240609135,0.959659,4828.18393862,61.2768,3094.6450429,115.438594086,3094.6450429
-24.6771,24.4802,184,184,3283.03178863,257.482944556,1913.99291147,61.0806,805.357220917,24.4819346729,24.4819804269,24.4802,0.769351,0.0,0.300346439041,0.935607,2430.43311628,61.4364,1913.99291147,927.434916647,1913.99291147
-24.9768,24.7606,185,185,4840.07748016,367.492279655,2932.40279558,61.2394,4335.49471718,24.7624427504,24.7624697654,24.7606,0.798028,0.0,0.306861801567,0.968571,4610.69518598,61.539,2932.40279558,156.662503351,2932.40279558
-24.9519,24.747,186,186,5528.49340588,402.261665916,2678.57527941,61.4533,1607.79813773,24.7484678713,24.7484930949,24.747,0.862171,0.0,0.309926553107,0.963877,4966.79901058,61.6501,2678.57527941,1129.79053856,2678.57527941
-25.1571,24.9424,187,187,4593.82811771,339.940477444,2809.82923732,61.6482,189.086781025,24.9434836963,24.9435034898,24.9424,0.948457,0.0,0.310727973502,0.957954,3314.62984366,61.8129,2809.82923732,1482.32186577,2809.82923732
-25.3025,25.0969,188,188,4687.87535227,297.041532889,3091.37700115,61.8132,681.610866165,25.100083919,25.1001087696,25.0969,0.796543,0.0,0.305912143601,0.947801,3369.72128809,61.9919,3091.37700115,1344.08255053,3091.37700115
-25.4872,25.2728,189,189,4826.45634275,370.104659621,3078.9409936,61.966,2188.00662355,25.2746603693,25.2746857384,25.2728,0.63457,0.0,0.300330429008,0.963524,4395.93338238,62.2312,3078.9409936,741.341558374,3078.9409936
-25.5481,25.3281,190,190,4945.24597297,366.602133739,2644.25266855,62.141,1409.40843973,25.3295074253,25.3295688984,25.3281,1.04398,0.0,0.323041054953,0.967594,4173.81880242,62.4246,2644.25266855,1214.5916114,2644.25266855
-25.8483,25.6261,191,191,5035.55635621,347.500077456,3091.11426738,62.3101,1278.39553178,25.6277774741,25.6277924717,25.6261,0.904881,0.0,0.31499490291,0.961979,3950.49685051,62.5628,3091.11426738,1086.00210763,3091.11426738
-25.8971,25.6831,192,192,4311.42512376,322.153381492,3380.15454658,62.527,3895.24015746,25.6848691686,25.6849366981,25.6831,1.00203,0.0,0.323838955884,0.969923,4066.55596858,62.6979,3380.15454658,114.203936272,3380.15454658
-25.9647,25.7559,193,193,4905.07303853,382.507843376,3232.79174984,62.6402,4587.33938535,25.7579567312,25.757972296,25.7559,0.677893,0.0,0.290958437244,0.977171,4747.04295577,62.8243,3232.79174984,92.4838100371,3232.79174984
-26.0585,25.8649,194,194,3370.3866473,251.291075555,2891.37428739,62.8468,3075.49645509,25.8664354845,25.8664543543,25.8649,1.10823,0.0,0.326390051359,0.964547,3223.6366508,62.9366,2891.37428739,86.4136149522,2891.37428739
-26.1764,25.9732,195,195,4769.79852352,345.476455417,2749.7581291,62.9738,4414.66765392,25.9747690747,25.9748004702,25.9732,0.845602,0.0,0.307938447029,0.97443,4584.35733667,63.0999,2749.7581291,102.841567088,2749.7581291
-26.3894,26.1797,196,196,4652.72012908,331.345136071,2866.30089475,63.1522,4200.95926592,26.1809028647,26.1809378048,26.1797,0.889169,0.0,0.310759878665,0.976833,4458.99098701,63.3228,2866.30089475,162.942513809,2866.30089475
-26.4511,26.235,197,197,5257.80799749,374.691219142,2768.59886016,63.3189,4345.12033886,26.2366616023,26.236701738,26.235,1.15365,0.0,0.332602692894,0.968666,4927.7394715,63.5004,2768.59886016,271.79908418,2768.59886016
-26.6041,26.3953,198,198,4715.61196408,339.664217325,2888.73101402,63.4734,1179.00184079,26.3966397289,26.3966590206,26.3953,0.809692,0.0,0.304720228372,0.962743,3644.68832697,63.6581,2888.73101402,1342.76525127,2888.73101402
-26.7637,26.5438,199,199,4992.12121942,366.999508472,2525.59387785,63.6309,2525.45277811,26.5459570859,26.5459747329,26.5438,1.09112,0.0,0.332208297087,0.968684,4399.6566006,63.864,2525.59387785,676.74464705,2525.59387785
-26.9195,26.6996,200,200,4878.65739777,357.125833664,2961.75770164,63.8159,4248.17180293,26.7017305334,26.701766497,26.6996,0.761086,0.0,0.304554976656,0.966772,4545.28641958,63.9931,2961.75770164,187.132106481,2961.75770164
-27.1127,26.9012,201,201,3600.86002338,262.769340047,3053.55348308,63.9286,3199.69494619,26.9024968836,26.9025233837,26.9012,0.752399,0.0,0.299032305237,0.963249,3326.50226158,64.2048,3053.55348308,115.041023905,3053.55348308
-27.0625,26.8506,202,202,4575.49683966,331.248586398,3154.95967774,64.1237,4112.60952947,26.8527109433,26.8527444489,26.8506,0.675599,0.0,0.301106952774,0.963596,4285.51675844,64.3846,3154.95967774,134.468850915,3154.95967774
-27.4068,27.1822,203,203,5049.20178964,369.267031878,3311.48303279,64.2316,3680.6230746,27.1835752449,27.1836228509,27.1822,0.835492,0.0,0.314986568969,0.96333,4716.4721662,64.5997,3311.48303279,376.66130266,3311.48303279
-27.4386,27.2199,204,204,3744.13347771,287.321376921,2885.30163002,64.353,3444.47524457,27.2212235671,27.2212634094,27.2199,1.03123,0.0,0.315574653347,0.966495,3604.90982041,64.7598,2885.30163002,91.9408899538,2885.30163002
-27.6759,27.4457,205,205,4352.37179071,327.358532843,3383.63509372,64.5415,3937.51368337,27.4477407753,27.4477525447,27.4457,0.969765,0.0,0.317699611536,0.959696,4124.55260346,64.9648,3383.63509372,117.653066303,3383.63509372
-27.6818,27.4649,206,206,4507.89895851,323.459454239,2781.1148142,64.7569,2528.36598113,27.4660428798,27.4660930109,27.4649,1.12833,0.0,0.335626821457,0.964418,3979.91271383,65.055,2781.1148142,696.788855302,2781.1148142
-27.8099,27.5969,207,207,4387.95530778,343.918532761,3035.16039365,64.9236,4126.54032531,27.5992832011,27.5992973379,27.5969,0.934473,0.0,0.313288314574,0.974011,4261.35145067,65.2705,3035.16039365,71.4931225916,3035.16039365
