AverageAction,AverageAbsY,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageDiscountedReturn,MaxReturn,MinReturn,Epoch,StdEsReturn,AverageReturn,AverageY,AverageAbsQ,MinEsReturn,AverageEsReturn,Iteration,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss
0.512284,157.296045931,89.8793,-81.8432,155.055,154.554527889,307.444142054,279.735751087,122,118.358299948,288.943022748,155.081719063,157.37,27.194667318,182.626383454,122,38.9617,5.27519435743,322.522628917,7.58894330907,208.062
0.596089,166.625378315,90.36,-87.8987,165.412,150.993458405,351.80164062,248.353863068,123,105.9417523,278.289273413,165.439777108,166.677,11.999495256,215.160230209,123,39.0756,18.663725022,340.860395364,7.5853916692,213.63
0.911272,174.161646749,90.8784,-91.7081,172.934,6.84565288214,7.28449589907,6.91608761154,124,133.112867745,7.08689579436,172.953635644,174.2,7.72028345388,214.954645699,124,39.1605,0.0697592389558,379.724999656,7.88333082355,247.259
0.788706,181.069659526,91.4214,-95.2986,180.141,170.636771154,363.237745262,246.323805691,125,156.718570922,345.805862097,180.172778576,181.098,7.07125194961,216.23897478,125,39.2692,17.2063720309,418.204327213,7.96440001752,235.563
0.773301,190.429348783,91.9033,-100.428,190.208,167.730388447,358.844516215,313.857161878,126,134.581377955,334.516469141,190.248542321,190.487,10.7078722617,207.286811962,126,39.5389,9.15585959686,401.132853382,8.2668563465,240.974
0.774217,201.405162777,92.4359,-105.555,201.232,157.783854621,317.783836327,280.70671695,127,127.523837679,299.388299536,201.250842586,201.496,9.48796057573,150.170482527,127,39.6593,8.94002307147,389.322997546,8.22705058568,245.652
0.784435,210.176893055,92.9926,-110.293,210.013,143.654545925,270.302233349,244.431715492,128,128.708258936,259.320130227,210.049847532,210.306,26.3453304957,167.021777404,128,39.7556,6.49446833566,371.26254083,8.46848396751,271.177
0.808094,223.34282828,93.5512,-117.518,223.154,139.595271794,368.234432384,234.793364171,129,152.818819001,258.886787269,223.190613741,223.48,114.429380753,259.154399075,129,39.8765,28.4343174499,499.083164504,8.64009693816,297.001
0.75768,237.851746463,94.1344,-125.891,237.697,155.526029758,328.822861486,270.53586404,130,126.635643331,302.259322508,237.717548975,238.005,56.9142122948,140.857546771,130,39.98,13.0416611209,390.071180378,8.89622569573,314.957
0.733552,249.68049661,94.7113,-133.31,249.536,93.6964536252,987.75447029,305.316711406,131,74.7562181092,744.254452884,249.568411441,249.832,48.4604373253,109.439334032,131,40.073,242.726919507,316.121361281,9.35143126155,362.905
0.736981,260.603072354,95.358,-138.751,260.442,157.537431058,320.64766099,241.750671905,132,43.1721125856,299.231958377,260.491780763,260.729,13.5404765108,49.3406548684,132,40.1157,13.684091593,188.433397478,9.59301345687,344.013
0.774055,270.080960833,96.052,-143.386,269.924,154.649726478,320.049955322,199.608228393,133,20.058919265,294.403654437,269.988494683,270.227,4.39162691477,40.5960734366,133,40.1678,18.9427605936,97.1254642556,10.0800580052,379.053
0.515204,278.265287273,96.6818,-146.713,278.129,154.633134148,364.077557875,280.209845125,134,19.8961837007,319.089163179,278.175954928,278.464,12.5151769809,39.0730375751,134,40.1977,20.5557483999,96.7783963206,10.4922489666,400.363
0.673624,286.665809583,97.3124,-151.021,286.529,136.521248303,431.972829147,161.956990078,135,13.1065286258,248.76846731,286.590017176,286.815,10.5374619974,27.5704953813,135,40.3507,42.157223212,63.715900239,10.8667132405,440.575
0.639624,294.341766575,98.0423,-154.444,294.231,70.6402584958,663.828275051,47.5812630118,136,11.7954920087,212.506667639,294.267947683,294.528,8.08224644058,30.6279380266,136,40.5233,177.490779825,50.858370519,10.9936978858,487.086
0.630779,303.827261231,98.5774,-159.19,303.718,125.724575865,399.220585607,107.664101636,137,12.2952390486,305.756181106,303.758652342,304.067,15.3521780212,34.0750590935,137,40.645,38.6052239045,52.4280195094,11.1774199715,462.306
0.553449,313.196006551,99.1074,-164.082,313.055,9.32672560156,18.5054504869,8.58412043509,138,8.77669576806,9.91708750234,313.113227755,313.427,10.4957699139,21.226558972,138,40.8311,1.15978664484,40.4650191896,11.318754302,507.913
0.726307,321.576442203,99.6082,-168.559,321.461,10.7498592687,17.1857710665,8.12955359536,139,13.7479056964,11.5742909903,321.49633653,321.827,7.99568867348,23.7569230906,139,40.9388,2.06681305644,55.6206746135,11.2768485298,487.988
0.596194,327.930502377,100.093,-172.337,327.798,83.6813609644,462.770278163,15.6283116569,140,8.89007912802,254.868303266,327.839086651,328.212,6.64570039495,22.2837704736,140,41.0123,113.601200461,38.2284552047,11.6877724265,525.844
0.607905,332.569095031,100.532,-174.327,332.483,21.6950997595,33.0588913436,19.9082259989,141,8.11868382126,27.2877790098,332.503154804,332.853,6.28367304043,18.4053650706,141,41.0845,2.4425662163,41.9580335537,11.7297651296,468.827
0.528794,337.378775181,100.976,-175.99,337.27,21.2711118587,28.5794634513,23.4165932632,142,18.7488175732,26.1649274757,337.324523166,337.655,11.548315528,27.4808824438,142,41.1449,0.962369831583,84.7594346373,11.4608423656,472.775
0.555959,337.244446651,101.333,-175.282,337.121,39.0961200045,71.8101674125,42.7862892704,143,23.3324493518,59.7198520072,337.165482535,337.524,9.38977302533,42.1137119739,143,41.2906,6.11163419381,88.7351985436,11.1127972552,457.518
0.461317,339.87805224,101.723,-176.429,339.715,89.9292137666,977.082724255,974.458948458,144,29.8878283091,975.532227117,339.73129697,340.149,12.8534668612,47.3882350965,144,41.4593,0.825257228256,131.24021785,10.4836533175,414.481
0.343735,341.298832951,102.073,-176.975,341.093,107.52860666,1025.35676888,1010.58660351,145,82.033741035,1018.1850132,341.132820607,341.584,23.7099867613,147.403186728,145,41.5755,5.50218646596,255.418932714,10.4468439665,434.074
0.381532,343.544819746,102.527,-177.763,343.309,98.7466031026,1014.87021697,996.024927585,146,119.288504343,1006.60285335,343.326478371,343.845,115.826601241,258.021008952,146,41.6963,6.65421331464,413.790882253,9.93377026214,407.1
0.301744,343.295854102,102.898,-177.886,343.034,105.550795773,1017.76417065,1005.85147438,147,65.2900360272,1011.2180575,343.069276566,343.574,119.906389833,231.060513314,147,41.8145,3.39859358789,287.721491535,10.0152612509,422.561
0.393122,344.182080898,103.247,-178.982,343.933,112.236827053,1023.57964905,1016.78650902,148,0.0,1019.95276839,343.942184636,344.466,344.433419428,344.433419428,148,41.8925,2.6211889178,344.433419428,9.62050812999,390.154
0.403702,347.05319632,103.61,-180.292,346.808,100.376223365,1002.34404076,986.223371257,149,345.504336147,992.270705322,346.821255729,347.317,133.120791435,539.145472056,149,42.0549,5.58284087999,977.567749474,9.4425153729,396.674
0.387827,348.276966809,103.927,-180.56,348.033,98.7061189857,1004.87604566,990.534007511,150,4.98351057945,996.947257055,348.051107041,348.529,288.364990192,293.348500771,150,42.2028,4.71397510313,298.332011351,9.47982107041,428.565
0.37956,349.44024069,104.291,-181.091,349.222,105.907016839,1019.37040886,998.336593582,151,5.89013165614,1008.20679793,349.24251414,349.725,656.708719887,662.598851543,151,42.3556,7.38142989819,668.488983199,9.31978008025,420.764
0.199399,352.313421321,104.714,-182.507,352.066,108.171218257,1009.81863474,1008.06191007,152,179.770502065,1009.01835829,352.086299116,352.604,227.729569608,390.19794195,152,42.5272,0.497991819262,640.781385901,9.4071706765,419.133
0.468099,353.203305325,105.12,-183.18,352.926,120.146867495,1044.52685125,1029.84811083,153,114.948631285,1037.48019077,352.954970884,353.506,103.27533996,255.582399064,153,42.6288,4.33930003064,405.893952149,9.73131360905,444.202
0.262327,355.309125269,105.567,-184.325,355.023,102.217650404,1005.57790647,1001.25154596,154,0.0,1003.22155688,355.034865789,355.597,92.0141710143,92.0141710143,154,42.719,1.60102152683,92.0141710143,9.50049686566,398.981
0.59125,358.066934172,106.037,-185.458,357.775,109.689469362,1017.55559202,1004.8664054,155,264.168745694,1011.81649955,357.780870806,358.374,467.05293744,731.221683134,155,42.8428,3.92201636798,995.390428827,9.49566530498,413.855
0.635924,358.687869671,106.47,-185.57,358.399,113.479492838,1023.37389836,1015.35133686,156,0.0,1020.57112987,358.425119445,358.976,500.836515049,500.836515049,156,42.9308,2.32700380248,500.836515049,9.52205992366,421.417
0.744568,361.386920701,106.942,-186.871,361.122,111.400334502,1037.24407823,1003.82134194,157,237.934602539,1025.16602816,361.171199077,361.653,521.324608696,759.259211234,157,42.9841,9.24035835443,997.193813773,9.67210616367,446.383
0.539518,364.637384551,107.355,-188.43,364.446,129.187004113,1116.3059001,320.269287754,158,111.328275481,582.531311466,364.476484084,364.938,177.372207048,305.702011097,158,43.1616,211.009655075,483.205728688,9.365513302,385.913
0.795584,367.248675393,107.803,-189.662,367.048,131.873758633,357.02681585,42.1600105839,159,122.149507101,273.471794586,367.074903763,367.549,74.1628249262,264.88314572,159,43.3037,47.5347487523,420.283761037,9.34055101638,415.653
0.796834,368.715057422,108.289,-190.586,368.521,129.904120729,302.614798614,206.938290121,160,116.501268681,232.393468441,368.526379428,369.054,11.7244407056,203.03029716,160,43.465,16.7117471124,347.868252448,9.06834627838,386.852
0.5611,370.56126649,108.83,-191.473,370.319,111.35843277,1044.47661637,995.921048656,161,241.325830094,1021.24408579,370.361155267,370.837,82.4889225507,315.406378101,161,43.6053,18.0048729625,669.094673895,9.2212606149,395.193
0.594507,372.247160718,109.383,-192.22,372.007,80.4622951222,122.715476937,98.8822726467,162,236.301538271,112.966383956,372.029645128,372.546,45.5015816406,281.803119912,162,43.7559,3.48779687774,518.104658183,9.04143489737,381.887
0.639104,373.042920897,109.86,-192.396,372.771,71.4397836401,105.249338947,81.5819598221,163,121.220640056,96.2592115074,372.794694657,373.305,163.812985362,264.181753856,163,43.7869,4.1326312444,471.242985142,9.00711104886,394.178
0.704593,373.988945904,110.358,-193.018,373.641,65.3062310477,93.1767602653,69.9560742166,164,114.258425187,85.7534990023,373.660252851,374.296,80.1290840011,199.211908111,164,43.8745,3.33476892166,353.341598197,8.90893710343,383.676
0.663607,373.470093617,110.909,-192.732,373.069,55.2344757477,73.8627412332,58.9108834887,165,230.864712004,69.4110236296,373.097720951,373.794,98.1886435184,247.348464181,165,43.9924,2.85158271759,757.99222631,9.1098826258,412.777
0.609149,372.825466418,111.399,-191.863,372.2,68.4455033374,268.546837465,57.3682800351,166,161.62639036,99.5701798411,372.213565617,373.189,41.5487899798,267.865741598,166,44.1183,37.8204516852,480.213470096,9.14114524389,428.947
0.485329,370.647667646,111.8,-190.789,369.848,65.5871430337,128.305695967,60.5148074009,167,23.5151980995,86.8483113915,369.860767033,370.998,19.4436684382,62.1784845168,167,44.2662,9.6854542623,91.6104198308,8.94452932402,362.572
0.823282,370.357975956,112.211,-190.581,369.33,92.0833517748,985.449277917,126.33908076,168,140.901942956,900.953232151,369.326177597,370.715,19.6269496053,146.27158253,168,44.3549,244.985515612,422.588410871,9.32238716475,420.42
0.821618,369.082865123,112.625,-189.865,367.978,61.9860632412,170.484844688,60.3833878538,169,122.824957027,93.3917148999,368.003078288,369.386,128.023068757,226.190315894,169,44.3881,22.3521473017,436.494621978,9.37825265715,424.024
0.824215,367.937045664,113.023,-189.222,366.697,84.5963274311,971.083264096,969.425018773,170,133.317888404,970.21434743,366.704213964,368.25,37.6429476056,162.232254431,170,44.4636,0.419459844041,456.807761888,9.33494154843,409.387
0.849478,366.088077121,113.39,-187.871,364.581,76.3299901881,979.42464415,40.3917011153,171,104.911901128,242.815863712,364.604892542,366.335,53.3239756181,160.185817287,171,44.5714,280.475226231,324.387864661,9.7310214902,428.005
0.753122,364.591018569,113.78,-186.788,362.528,83.1741483165,975.589534452,974.050349138,172,126.448807054,974.913711263,362.529136724,364.768,11.649586878,84.2450746382,172,44.6987,0.442143850605,365.710796748,9.76850444579,450.943
0.718292,362.397383701,114.164,-185.168,359.255,47.0960324996,485.247786803,37.1001730166,173,133.941039651,95.542487293,359.261893926,362.562,25.4323797631,156.65303041,173,44.6473,74.3958930093,437.875358246,9.94884410169,439.166
0.332242,360.020805755,114.578,-183.504,355.679,83.6732156103,979.181729063,973.721740776,174,290.715289522,976.020211779,355.678281496,360.187,14.1495426337,316.913526818,174,44.8186,1.89298814005,709.176291811,10.2781329526,468.166
0.569049,360.278023644,114.874,-183.493,355.896,67.0832700526,193.070722513,137.800659363,175,34.0984319868,168.596198808,355.911496062,360.54,16.299102932,50.2720525978,175,44.9563,12.3936139381,109.120458937,10.1389678122,478.679
0.664957,360.310878577,115.297,-185.184,358.111,12.8849821137,117.334445501,5.5786451363,176,27.9588195415,17.1458929279,358.122015932,360.623,47.9537546989,70.6754159829,176,45.0638,25.8990972315,123.863502473,9.60755536247,416.532
0.637215,362.19408256,115.592,-187.022,361.346,41.2027565669,84.8694146603,34.5514212943,177,28.0746602536,69.1831747405,361.382360194,362.509,21.597882812,71.4426415016,177,45.1977,13.4802397522,115.701652614,9.24918337764,416.593
0.680276,365.408159833,115.952,-189.306,365.019,47.4085364711,98.9804118518,67.668601407,178,35.197321687,81.5399721045,365.039248452,365.758,18.4176299115,76.7339297359,178,45.246,6.03487891413,152.150001239,9.15067682386,383.909
0.789017,370.82199595,116.27,-192.347,370.587,51.2394616104,434.587378301,43.1445425422,179,14.7510211835,122.205638178,370.600934041,371.188,35.9364487996,55.0268744938,179,45.3506,86.6443641354,79.889586141,9.30112605684,405.66
0.710372,376.06425783,116.725,-195.099,375.878,43.3787251747,605.070111445,30.307406764,180,28.4698003004,110.961333479,375.910006076,376.399,24.7105195793,56.341137966,180,45.4264,122.960916195,124.336586344,9.31692662613,399.368
0.624271,380.431008689,117.144,-197.262,380.29,44.8250826221,230.24497544,38.0884797687,181,24.9124707228,80.879870054,380.31598247,380.765,44.3285662203,75.946123847,181,45.5074,34.9561073471,113.521469695,9.45175587225,406.025
0.640288,385.316922809,117.568,-199.52,385.208,85.2351069305,975.577632723,648.219597401,182,48.6022622692,941.874072438,385.232633476,385.649,13.2286690514,99.6444460524,182,45.6643,92.8811176732,150.888888088,9.59675773349,438.17
0.762917,388.046362155,118.076,-200.605,387.951,78.3099007943,967.348347247,178.504913127,183,59.0349134449,894.846106296,387.987357159,388.373,35.5978037783,96.8687755748,183,45.7023,226.52739771,248.051807868,9.66782471004,422.141
0.69827,390.628020427,118.554,-201.635,390.526,72.528937033,969.444029119,40.428058186,184,50.370966302,813.806101824,390.555732833,390.967,23.1252633638,79.74751478,184,45.8244,343.930404512,179.32553159,9.54749897428,421.263
0.656569,393.298396999,119.074,-202.797,393.205,84.309758458,973.470758834,970.605449549,185,37.395897952,972.245351235,393.23635595,393.639,10.0309808514,62.1736547004,185,45.8912,0.729785477938,129.56534122,9.42057077054,425.566
0.67632,395.564367611,119.552,-203.639,395.465,85.899216548,979.927547095,974.077466051,186,93.4246054658,977.327723042,395.489555831,395.908,23.2676690331,132.216593423,186,46.0207,1.81114509024,265.757397441,9.1276057321,381.549
0.690414,396.461986564,119.977,-203.952,396.361,83.7506178006,973.743205221,972.00605765,187,162.659217147,972.662860698,396.389893514,396.794,26.82903585,177.613209751,187,46.0897,0.558421172068,415.670660944,9.13271437827,386.705
0.815697,395.740829009,120.487,-203.445,395.62,52.1243904542,865.422134426,57.6715375987,188,75.5856968847,421.713924664,395.662470726,396.098,33.1713601561,129.600371992,188,46.2564,242.773072988,242.781027805,9.06063415026,395.747
0.781662,397.261494275,120.951,-204.482,397.169,66.7194419256,792.259894013,663.501148096,189,72.716954502,710.502964507,397.190555033,397.596,21.2750159609,96.9896390645,189,46.4398,42.7467848733,187.326829175,9.05050556436,431.639
0.728621,396.719366811,121.411,-204.216,396.615,24.2999857523,968.257758375,13.4638943239,190,115.235486377,67.8225555138,396.64758186,397.09,53.3451297116,130.111009616,190,46.4645,188.209555109,358.803323355,9.22244722978,442.796
0.788315,397.226872105,121.921,-204.275,397.123,75.6489343835,952.884091926,935.784705127,191,102.717997233,944.672072554,397.155273861,397.556,29.3666112736,139.030649441,191,46.552,5.94219896301,303.834048936,8.89878278988,404.814
0.828335,397.549931025,122.409,-204.545,397.46,66.3653960118,789.82756032,700.720017555,192,135.055872551,749.471168241,397.475759796,397.912,186.762941347,367.953157775,192,46.6576,30.3582436739,510.871417353,9.06965249586,421.395
0.731065,396.705392689,122.862,-204.134,396.588,41.0961720166,977.015818878,24.8919625355,193,49.3255835408,253.396009673,396.621636777,397.044,260.455978815,325.739347102,193,46.7394,391.555437791,379.666734341,9.24289058476,432.939
0.804721,396.696509424,123.3,-204.021,396.596,61.9349225165,973.819053376,34.3164228917,194,129.449901322,591.384955508,396.612748704,397.092,37.4676400483,180.506627068,194,46.8797,454.133321152,373.179864865,9.22864963744,431.29
0.796872,397.03920981,123.838,-204.345,396.913,83.8194693672,987.069454665,60.5684023281,195,71.5006407911,896.985449144,396.945546277,397.439,28.5989117629,94.4276499353,195,46.9612,264.523413364,282.038680737,9.33774672127,421.389
0.682399,397.381181144,124.324,-204.327,397.26,106.925538166,1018.54152388,1009.16084454,196,85.1686746949,1013.3034071,397.285699276,397.777,27.8601014355,149.276277838,196,47.0538,3.21367639483,229.102764864,9.68593257499,447.16
0.892468,400.247886032,124.714,-206.441,400.078,110.284495398,1013.73677967,1011.63546904,197,32.6935030412,1012.52392641,400.126956082,400.615,14.9683523869,55.7422511963,197,47.1324,0.570146332877,134.589177642,9.50360084044,382.994
0.779424,402.92756053,125.076,-207.971,402.772,110.48442399,1014.88842885,1012.75428027,198,71.4654387528,1013.85239595,402.804637521,403.302,10.1806068443,119.887479927,198,47.1308,0.555903532399,199.664109573,9.35630366333,420.365
0.523835,407.093892327,125.51,-210.266,406.955,103.608518034,1002.95850394,998.010455143,199,274.896850456,1001.6902714,406.979144637,407.473,93.4477084079,311.768103075,199,47.1805,1.53181132465,699.504271268,9.35040682671,436.38
0.502704,412.303109839,125.882,-213.108,412.131,95.1677975458,993.176204971,989.001077879,200,29.6110381477,991.499062928,412.157413766,412.72,49.6261783788,84.072182481,200,47.2358,1.32297335256,150.403377573,9.32402073202,467.798
0.533315,421.961953741,126.246,-218.004,421.808,92.7373912463,990.469080585,987.412096651,201,88.6974370007,989.442279157,421.840735519,422.331,64.0347247254,115.994500622,201,47.3852,0.849219432463,345.877460711,9.5051311673,516.249
