AveragePolicySurr,QFunRegParamNorm,MinReturn,Epoch,MaxEsReturn,MaxReturn,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageEsReturn,Iteration,AverageQ,AverageAbsY,StdEsReturn,StdReturn,AverageReturn
-133.73,95.2067,878.78911385,355,-136.633476466,1004.53412642,-136.633476466,131.898546783,66.5333,131.91,1.86713406546,0.035743,96.4294855158,18.2748,-136.633476466,355,131.891,131.909168261,0.0,35.0581677095,978.003961186
-133.809,95.3532,914.365688422,356,-2.20147795258,988.060795017,-283.03198461,131.979081138,66.6052,131.998,1.78457258185,0.0286614,92.9649463712,15.1494,-142.616731281,356,131.974,131.986431809,140.415253328,20.0249437439,957.649866008
-133.991,95.4651,827.388415537,357,-53.5268459132,926.536531356,-189.220610516,132.151155037,66.6967,132.168,1.79076072001,0.0391004,87.1775116457,15.2395,-121.373728215,357,132.145,132.162052243,67.8468823014,32.3634995714,875.332287326
-134.212,95.6027,863.619056981,358,-287.812198701,916.280098509,-287.812198701,132.319617772,66.7942,132.329,1.80440548225,0.0309274,85.1205638872,15.0947,-287.812198701,358,132.314,132.329249454,0.0,16.6337540585,884.282222492
-134.345,95.7539,864.220111167,359,-1.97284706196,897.929240386,-394.284861788,132.462365522,66.8928,132.462,1.83175885659,0.0260486,82.2677277336,16.0241,-198.128854425,359,132.453,132.473701081,196.156007363,9.65240481543,885.72664929
-134.467,95.9353,806.655768009,360,-44.499354955,898.772252769,-206.964877491,132.541430868,66.9806,132.553,1.82424940999,0.0385146,83.6051681463,16.5753,-125.732116223,360,132.536,132.554600807,81.2327612678,26.025034081,856.55695684
-134.501,96.1085,858.357144201,361,-116.621329335,881.736739086,-344.378532474,132.652682326,67.0939,132.672,1.87041754745,0.0321378,81.4712921193,17.1094,-230.499930905,361,132.647,132.663566041,113.878601569,6.3154220936,872.419147644
-134.653,96.2118,862.100841367,362,-377.962680351,917.32773527,-377.962680351,132.78328318,67.2021,132.8,1.78691790962,0.0307178,84.3987506335,13.4395,-377.962680351,362,132.775,132.79339141,0.0,15.3862918888,885.682114354
-135.062,96.3281,657.773783489,363,-288.323491036,925.532059583,-288.323491036,133.17916319,67.3215,133.187,1.77743458141,0.0360589,81.0819605933,15.1617,-288.323491036,363,133.173,133.182951407,0.0,75.0469930942,878.944026517
-135.049,96.4484,849.332810787,364,-281.620653613,894.806026232,-281.620653613,133.146735603,67.4075,133.161,1.78898412533,0.0331922,83.2464388288,14.6253,-281.620653613,364,133.145,133.156886253,0.0,12.1196034611,868.27519097
-135.027,96.5737,765.473629703,365,-232.312790028,904.297249558,-232.312790028,133.143084168,67.5302,133.16,1.78226000185,0.0336897,83.8255695522,16.0442,-232.312790028,365,133.134,133.147723312,0.0,43.4642423137,865.507870628
-135.289,96.6639,831.35714253,366,-294.21276487,905.986607849,-294.21276487,133.464901823,67.6064,133.483,1.7715019647,0.0336987,85.8729710632,16.3221,-294.21276487,366,133.464,133.470090305,0.0,20.857260035,881.779406117
-135.323,96.8591,863.086708317,367,-17.4220233496,889.660441822,-238.968500691,133.517412196,67.717,133.515,1.85959342609,0.0329381,84.0517702261,18.8171,-128.19526202,367,133.502,133.523096469,110.773238671,7.53027775661,877.812262355
-135.316,97.0163,510.572452457,368,-3.96367883371,907.097881196,-3.96367883371,133.466696632,67.8176,133.471,1.81057324717,0.0487057,83.0333116667,16.4495,-3.96367883371,368,133.46,133.474726438,0.0,111.759109439,803.438151
-135.631,97.1063,691.618278964,369,-231.151354272,925.834989527,-231.151354272,133.744766356,67.918,133.761,1.76554532708,0.0322494,83.090278029,13.7557,-231.151354272,369,133.741,133.749124919,0.0,65.4918890797,886.095166275
-135.709,97.2288,843.349439983,370,-428.417221731,865.587562848,-428.417221731,133.839993966,67.9992,133.849,1.793323807,0.035291,83.4137474173,15.7458,-428.417221731,370,133.831,133.849374696,0.0,6.96625059894,854.434854945
-135.876,97.4036,841.382626244,371,-271.478428715,858.821990188,-271.478428715,134.026157926,68.1076,134.041,1.79146035401,0.0355702,79.1538861812,15.2206,-271.478428715,371,134.024,134.032969381,0.0,5.57279400646,851.862786833
-135.91,97.491,810.602193568,372,-335.139331037,834.361813804,-335.139331037,134.07357567,68.181,134.084,1.73218413705,0.0403347,79.5599517879,12.5588,-335.139331037,372,134.07,134.081090599,0.0,6.84791219293,829.086004525
-136.015,97.653,887.39812983,373,-452.253189862,933.132685808,-452.253189862,134.14779313,68.2523,134.155,1.81133613509,0.0311937,85.4400884214,16.3096,-452.253189862,373,134.141,134.153852459,0.0,13.9943952008,902.707795673
-136.083,97.8113,840.989474589,374,-235.686043076,897.681849417,-437.298449883,134.200225194,68.3552,134.204,1.76491802293,0.0350264,82.7027732948,16.0587,-336.49224648,374,134.192,134.207415347,100.806203404,15.8673312224,865.220442979
-136.372,97.928,857.746049275,375,-321.776668079,890.230273205,-321.776668079,134.421541,68.4911,134.435,1.76428045472,0.0352095,83.996169816,13.7268,-321.776668079,375,134.415,134.426666256,0.0,9.18305071407,880.564123417
-136.532,98.1084,832.983642564,376,-282.492192659,862.221794933,-282.492192659,134.608617816,68.5801,134.616,1.82928689448,0.0406984,84.2361470747,15.9509,-282.492192659,376,134.601,134.619411214,0.0,7.71147881869,843.109064955
-136.527,98.208,772.484516388,377,-214.596755362,838.90731869,-214.596755362,134.639140192,68.6402,134.654,1.81159638741,0.051174,80.5479721086,15.8786,-214.596755362,377,134.633,134.655173776,0.0,20.1366606864,814.389930184
-136.753,98.2943,748.393085235,378,-325.362430641,839.721694565,-325.362430641,134.87126764,68.7186,134.893,1.80302923828,0.0557208,82.4559731366,16.6254,-325.362430641,378,134.869,134.88056114,0.0,27.3311503504,786.971919488
-136.766,98.4513,844.971540471,379,-317.473493655,888.225316834,-317.473493655,134.90953907,68.8115,134.917,1.78708224543,0.0301445,84.824155166,15.1524,-317.473493655,379,134.9,134.917856472,0.0,11.3259008629,876.407590363
-136.769,98.5097,715.419645455,380,-19.1727341237,883.215551278,-266.974469691,134.951925517,68.8738,134.963,1.74377632851,0.0394098,82.3644530625,13.8227,-143.073601907,380,134.947,134.956526868,123.900867783,54.3769756001,840.308381765
-136.959,98.6405,579.903990286,381,-369.740678061,910.359187709,-369.740678061,135.153399885,68.9759,135.174,1.7748424212,0.0444474,83.4121465428,15.5021,-369.740678061,381,135.147,135.166723846,0.0,93.9759743353,822.794449926
-137.135,98.7681,820.306473328,382,-314.702165325,900.289127293,-314.702165325,135.27720264,69.0628,135.288,1.80547947098,0.0337998,82.6700203647,15.3397,-314.702165325,382,135.27,135.285833509,0.0,26.2562637815,872.998335268
-137.252,98.9284,832.524977181,383,-294.413579223,938.947639832,-294.413579223,135.401957185,69.14,135.415,1.79416830016,0.0243205,87.4118025946,15.1686,-294.413579223,383,135.398,135.4107134,0.0,26.1698328761,902.01707046
-137.428,99.0542,847.994259385,384,-369.252697945,900.090317897,-369.252697945,135.571606259,69.3206,135.58,1.7668684056,0.0296126,84.8112272031,15.3583,-369.252697945,384,135.568,135.578004998,0.0,14.3141623239,876.751370698
-137.512,99.1999,803.411850251,385,-225.166173858,908.88315592,-225.166173858,135.652943908,69.4044,135.661,1.78456045952,0.0365426,80.5194774387,16.2443,-225.166173858,385,135.647,135.656725274,0.0,32.2246213868,849.574877229
-137.582,99.3214,815.201351542,386,-263.285487659,850.798247706,-263.285487659,135.712705347,69.453,135.737,1.78662805928,0.0407218,81.8686421432,16.0772,-263.285487659,386,135.706,135.719179967,0.0,10.0444567133,835.60070436
-137.589,99.4858,781.893551144,387,-349.674716747,869.547599524,-349.674716747,135.739420784,69.5928,135.747,1.76771678185,0.0425658,78.260933644,15.5364,-349.674716747,387,135.731,135.748650137,0.0,29.5270980477,824.777826186
-137.53,99.6409,862.004961079,388,-46.3363040562,889.69246512,-240.426297351,135.714461989,69.6475,135.733,1.79665429534,0.0296666,83.4946750613,17.4307,-143.381300703,388,135.712,135.726140527,97.0449966472,7.71004245164,878.988403455
-137.687,99.7572,851.791811432,389,-398.65238933,895.644006979,-398.65238933,135.85206031,69.7298,135.871,1.77733770235,0.0325002,84.4199230309,14.8065,-398.65238933,389,135.845,135.863846053,0.0,13.4634158617,869.510418571
-137.565,99.8555,809.763874364,390,-351.251580979,833.00363804,-351.251580979,135.757702153,69.7657,135.79,1.83435165749,0.0439853,78.9400159489,17.2744,-351.251580979,390,135.754,135.769819868,0.0,7.87344766284,821.015507592
-137.673,99.9434,787.086819195,391,-286.829751908,867.40175653,-286.829751908,135.895775433,69.8144,135.908,1.76327541629,0.0420738,85.2588990294,14.0959,-286.829751908,391,135.886,135.899605776,0.0,24.1533768755,840.114392655
-137.672,100.023,865.029829557,392,-132.300844757,890.734309019,-200.839298327,135.892702475,69.9155,135.909,1.75824617741,0.0337775,90.492288519,13.9765,-166.570071542,392,135.889,135.898569485,34.2692267849,8.31171035286,879.425485734
-137.556,100.166,832.228539553,393,-194.080065017,880.144746748,-194.080065017,135.761072583,70.0411,135.775,1.80912435019,0.0373018,81.9767606522,16.0412,-194.080065017,393,135.753,135.768412985,0.0,14.5080129009,846.620039413
-137.686,100.282,504.886399947,394,-251.571076674,890.090274395,-251.571076674,135.921069161,70.1688,135.945,1.77267998588,0.0422318,81.102090569,13.7131,-251.571076674,394,135.917,135.929697502,0.0,107.526802593,825.619336072
-137.811,100.418,865.180390168,395,-355.326990786,888.364960832,-355.326990786,136.054748122,70.2609,136.055,1.77526103606,0.0295166,85.9102548149,15.0229,-355.326990786,395,136.047,136.05675379,0.0,6.54503385215,881.251769108
-137.89,100.566,838.522607551,396,-101.92243087,876.396158463,-101.92243087,136.049775995,70.3113,136.061,1.86636430341,0.0371545,83.7805291284,18.2028,-101.92243087,396,136.042,136.062224601,0.0,11.5338556409,853.893163641
-137.956,100.684,830.48066486,397,-15.5148303827,880.899756848,-249.564285203,136.053998347,70.3741,136.08,1.83319560796,0.0371269,82.8043975762,17.166,-132.539557793,397,136.053,136.061931672,117.02472741,14.3182462751,858.371684945
-138.127,100.792,854.341211765,398,-241.825700951,881.448002694,-241.825700951,136.221728289,70.4997,136.235,1.82295462722,0.0337307,85.343659875,17.7652,-241.825700951,398,136.214,136.22916283,0.0,7.93474665053,866.132500335
-138.452,100.916,827.723133769,399,-311.904391718,846.233387909,-311.904391718,136.574168839,70.6203,136.583,1.82210695338,0.0395616,78.1924690432,17.6864,-311.904391718,399,136.568,136.586718721,0.0,5.24719462584,837.3076585
-138.355,101.022,828.516081363,400,-189.599486452,848.576351964,-189.599486452,136.471924652,70.6764,136.486,1.78853397101,0.0405318,79.0635053299,16.1811,-189.599486452,400,136.465,136.493174352,0.0,6.71156954325,836.62752487
-138.423,101.154,836.134219245,401,-433.362660581,878.697818256,-433.362660581,136.575337854,70.7646,136.584,1.7932455172,0.0344,81.7999444966,15.9926,-433.362660581,401,136.569,136.582746842,0.0,15.8426416345,858.367259504
-138.621,101.33,612.678478261,402,-220.807905629,801.743917556,-220.807905629,136.759706561,70.8549,136.758,1.85814159735,0.078996,76.1435502942,17.7927,-220.807905629,402,136.754,136.767005467,0.0,59.6897580463,686.645866883
-138.567,101.425,711.168375692,403,-195.530143567,908.092513897,-344.141997442,136.694600765,70.912,136.699,1.77547001673,0.0310222,84.4642662774,14.3352,-269.836070505,403,136.691,136.696748092,74.3059269376,55.6514478614,873.833494021
-138.839,101.543,822.431911046,404,-349.724431953,896.244597242,-349.724431953,136.975266143,70.9782,136.985,1.79869865853,0.0298457,86.0234136203,16.9135,-349.724431953,404,136.969,136.984519089,0.0,19.8187732384,879.608054416
-138.933,101.672,863.58254679,405,-215.585685401,875.988030313,-215.585685401,137.044605976,71.0405,137.063,1.78555613114,0.0321718,83.9851962155,15.9397,-215.585685401,405,137.04,137.056613504,0.0,4.02217518985,868.735319007
-139.108,101.77,876.717390774,406,-212.600740188,899.928995924,-212.600740188,137.196261161,71.0693,137.208,1.80850457562,0.0268543,84.9338392329,16.8168,-212.600740188,406,137.192,137.199341882,0.0,6.34155680589,889.315620393
-139.315,101.896,872.232563549,407,-322.308811724,912.145708139,-322.308811724,137.407822466,71.1883,137.404,1.75190846359,0.0306433,86.5146578079,14.8601,-322.308811724,407,137.399,137.410501095,0.0,10.7086309821,885.183602217
-139.428,102.023,792.344434939,408,-397.033948348,930.341560973,-397.033948348,137.498990705,71.2987,137.503,1.80827363982,0.034424,85.1490409206,17.1076,-397.033948348,408,137.49,137.505061308,0.0,49.993494585,870.84076555
-139.385,102.164,912.443777448,409,-332.52628634,932.501014933,-332.52628634,137.476382487,71.3459,137.495,1.86251864043,0.0202693,90.2124414461,19.6926,-332.52628634,409,137.469,137.486707655,0.0,5.50119720749,918.113893265
-139.485,102.37,870.717957971,410,-38.0771027274,886.272654341,-426.700573073,137.507590081,71.4442,137.528,1.86387232141,0.0298446,84.7214577564,17.2646,-232.3888379,410,137.508,137.513837862,194.311735173,4.64085287192,878.599057403
-139.601,102.489,793.550384342,411,-122.483001903,923.394460147,-222.547795327,137.685009694,71.4945,137.688,1.82863683478,0.0248887,89.4608449917,16.3913,-172.515398615,411,137.675,137.69121089,50.0323967116,36.5281014106,902.425322054
-139.751,102.605,881.108193776,412,-51.3973067799,917.46575193,-347.664840924,137.831417587,71.5774,137.855,1.77467523154,0.025498,89.1304901913,14.3432,-199.531073852,412,137.831,137.837880452,148.133767072,9.04817272518,897.852584229
-140.154,102.713,840.377252048,413,-401.860459584,924.468605886,-401.860459584,138.193883165,71.6331,138.187,1.82208165573,0.0264122,89.4910615466,16.6919,-401.860459584,413,138.183,138.195114852,0.0,23.4301003862,895.150045295
-140.162,102.847,835.250537881,414,-282.512820113,891.570767076,-282.512820113,138.259612234,71.6986,138.273,1.78925794281,0.0312882,85.1772341817,14.3288,-282.512820113,414,138.26,138.268207366,0.0,16.4136112992,873.248755855
-140.12,102.971,588.090251763,415,-29.1454445923,802.280006868,-355.765397663,138.219493694,71.7835,138.236,1.85720597453,0.0841156,79.8220767979,17.3098,-192.455421127,415,138.208,138.231239321,163.309976535,68.0111290049,668.082356164
-140.163,103.099,875.673293655,416,-269.712911927,917.806074316,-269.712911927,138.293838104,71.8067,138.322,1.86657960497,0.0281963,90.8007743894,18.8152,-269.712911927,416,138.291,138.30622079,0.0,13.8038782398,900.348645092
-140.282,103.212,873.479678688,417,-442.285888381,935.339627926,-442.285888381,138.410517454,71.8447,138.416,1.81892240718,0.0268026,83.9657896216,16.0553,-442.285888381,417,138.404,138.416170042,0.0,16.1615895884,896.487937037
-140.378,103.388,875.27078627,418,-50.9224482623,896.702974362,-50.9224482623,138.417220861,71.9255,138.436,1.89059466958,0.031637,85.872770401,18.9425,-50.9224482623,418,138.413,138.431986682,0.0,5.78954231606,885.387205318
-140.888,103.504,809.271714779,419,-231.519163944,905.611602123,-231.519163944,138.940178084,72.0047,138.947,1.88080164519,0.0392678,90.0614860919,19.3006,-231.519163944,419,138.934,138.945019426,0.0,37.5157150331,857.740436268
-140.606,103.659,819.639099082,420,-337.588502137,953.854539512,-337.588502137,138.714227093,72.0888,138.724,1.84934231839,0.0326346,92.8898317827,16.3612,-337.588502137,420,138.707,138.720724712,0.0,37.5524235266,904.574524289
-140.676,103.78,856.138131386,421,-456.304935319,929.251060808,-456.304935319,138.720824496,72.1763,138.736,1.83403559438,0.0293721,92.9782291912,15.2697,-456.304935319,421,138.718,138.726052837,0.0,21.3310409247,906.42671011
-141.063,103.905,875.632537553,422,-3.27265458108,893.63681361,-216.976757674,139.151777853,72.2483,139.162,1.78054920585,0.0328843,87.3138902305,13.1857,-96.217607329,422,139.145,139.158069788,89.4337114319,5.75335063439,882.31005525
-141.262,103.978,871.944419108,423,-230.236844578,893.981062082,-230.236844578,139.379695705,72.3222,139.393,1.84356817958,0.0279422,85.5473127494,16.9759,-230.236844578,423,139.376,139.387897181,0.0,6.66681520369,883.651520408
-141.27,104.096,905.577708418,424,-9.99230965209,922.106269563,-218.839310224,139.401045853,72.4308,139.41,1.82086557296,0.0232554,94.4121366128,14.594,-114.415809938,424,139.391,139.414229076,104.423500286,4.96003563656,912.088104183
-141.154,104.214,883.247222708,425,-314.198637406,900.451962783,-314.198637406,139.231678762,72.4916,139.249,1.93445550209,0.0272446,87.0850417532,20.9735,-314.198637406,425,139.226,139.252429176,0.0,5.92146249453,891.3238955
-141.329,104.305,854.871558484,426,-205.698712998,939.001273297,-205.698712998,139.473910655,72.5437,139.477,1.84114296669,0.0186407,89.3675790074,16.7289,-205.698712998,426,139.468,139.477507871,0.0,23.9325389279,926.023668287
-141.4,104.459,850.425839952,427,-302.428077188,895.528238661,-302.428077188,139.540001558,72.6315,139.555,1.85466449226,0.0356981,84.0240472058,16.6584,-302.428077188,427,139.539,139.544278031,0.0,12.2284573369,867.82822874
-141.46,104.537,877.319643039,428,-321.776591519,925.489094284,-321.776591519,139.626957909,72.7163,139.624,1.84935993711,0.0223336,89.8684630535,16.2501,-321.776591519,428,139.618,139.634822028,0.0,16.6506132323,910.859313485
-141.647,104.626,810.967742108,429,-281.661462202,906.601068543,-281.661462202,139.850980015,72.7687,139.852,1.76621022108,0.0378471,82.9971189719,14.5141,-281.661462202,429,139.845,139.854532389,0.0,38.4824615654,846.219538992
-141.406,104.743,825.42534443,430,-424.019032498,870.007889896,-424.019032498,139.595397434,72.811,139.604,1.83910202179,0.037361,83.2896055335,17.5482,-424.019032498,430,139.587,139.60040216,0.0,14.1670473128,852.231515181
-141.493,104.904,768.807937022,431,-303.277019599,865.196808184,-303.277019599,139.640203423,72.862,139.647,1.87597844187,0.0410723,78.911374941,17.3148,-303.277019599,431,139.636,139.64491858,0.0,28.2439754123,832.848572557
-141.812,105.08,849.849990609,432,2.42833449266,897.453104494,-94.0127344982,139.9015222,72.9439,139.911,1.87492220254,0.0351505,82.2597867981,18.7638,-45.7922000028,432,139.896,139.910528647,48.2205344954,15.2511357862,865.291889396
-141.59,105.202,794.030033683,433,-372.359834904,878.470798477,-372.359834904,139.705453591,73.0068,139.723,1.85121493216,0.0440315,82.4558379278,17.8105,-372.359834904,433,139.703,139.72068572,0.0,29.0641585904,828.393336224
-141.757,105.371,825.468413728,434,-474.100250336,858.919586323,-474.100250336,139.832721132,73.0885,139.845,1.87591183265,0.0384668,79.1411127633,18.9948,-474.100250336,434,139.825,139.846936866,0.0,10.6259699742,843.179253316
-141.903,105.475,754.875121284,435,-544.103517357,809.182606225,-544.103517357,140.030836211,73.1691,140.033,1.77207924574,0.0546954,81.456859394,14.5522,-544.103517357,435,140.024,140.038155633,0.0,15.5142072311,782.793395487
-141.908,105.631,800.161997022,436,-286.418616534,926.705184583,-286.418616534,140.069079479,73.2955,140.079,1.78275903073,0.0307369,80.4038166337,15.2223,-286.418616534,436,140.065,140.072375471,0.0,36.9534917865,870.67408088
-141.867,105.772,847.203362764,437,-271.33405511,883.275728484,-271.33405511,139.978715517,73.3667,139.992,1.86079523789,0.0331329,83.7480238254,17.7235,-271.33405511,437,139.974,139.987996725,0.0,12.9149369468,865.032132516
-142.237,105.886,858.266190065,438,-109.644226721,879.149789752,-109.644226721,140.263044907,73.4453,140.275,1.86998441838,0.0341999,85.9745598474,18.1657,-109.644226721,438,140.251,140.275014877,0.0,7.86096649003,872.118441326
-142.449,106.008,812.730303676,439,7.80656840661,881.388954459,-487.67833708,140.438066572,73.5194,140.469,1.87882556596,0.0419048,82.0511959083,18.8617,-239.935884337,439,140.434,140.449055568,247.742452743,21.8042740651,866.854244419
-142.665,106.091,853.370567034,440,-27.2593957323,866.797118069,-269.89003241,140.704176458,73.5782,140.722,1.80447045453,0.0341497,82.799817584,16.8508,-127.87698252,440,140.701,140.720779655,103.287930039,4.16035912483,860.572012779
-142.499,106.197,793.637715843,441,-278.108612876,860.63216224,-278.108612876,140.547181498,73.6824,140.551,1.91093718744,0.0422491,78.0701514533,19.6763,-278.108612876,441,140.54,140.55888243,0.0,19.0433560555,827.491788229
-142.759,106.319,835.320906614,442,-336.11604049,878.545685058,-336.11604049,140.795406512,73.7664,140.814,1.91261322752,0.0359899,80.5440776545,21.2735,-336.11604049,442,140.791,140.819814238,0.0,15.2072337572,848.24087512
-142.792,106.409,699.02118574,443,-322.99639563,804.217369917,-322.99639563,140.875088939,73.8928,140.893,1.87097479479,0.0542049,80.880216044,16.8259,-322.99639563,443,140.868,140.88705781,0.0,29.3231216444,784.315157141
-142.933,106.527,799.985239392,444,-293.505832803,871.773579814,-293.505832803,141.005403716,73.9635,141.024,1.88782146431,0.0375116,82.479325954,18.5082,-293.505832803,444,141.003,141.016512047,0.0,21.0303998438,848.284228583
-143.061,106.661,696.799205806,445,-309.856990415,795.991379199,-309.856990415,141.100430415,74.0311,141.117,1.92284804897,0.0620522,72.5986040941,18.8927,-309.856990415,445,141.095,141.113162725,0.0,29.9746488057,749.387500239
-143.422,106.79,759.189369573,446,-288.46440508,824.143262933,-288.46440508,141.450683919,74.1179,141.475,1.88092410684,0.0520982,78.8261201761,17.3777,-288.46440508,446,141.443,141.46598657,0.0,19.5107363597,790.852468112
-143.533,106.874,753.545434965,447,8.55346615185,789.862914722,-202.610565476,141.533180617,74.1773,141.548,1.86154743787,0.055728,79.380656055,18.0397,-81.2236833308,447,141.525,141.546407833,89.057821901,12.6155340288,778.693149488
-143.659,106.979,751.257555619,448,-3.66058806415,793.465944319,-393.744626544,141.715589681,74.2564,141.73,1.84292034095,0.0572577,75.2822058815,18.1581,-198.702607304,448,141.713,141.719545626,195.04201924,15.469648214,765.562488097
-143.747,107.1,723.223678178,449,-442.567251382,759.780149082,-442.567251382,141.814889052,74.325,141.853,1.9308090253,0.0655092,78.2252181686,22.1233,-442.567251382,449,141.808,141.83679354,0.0,10.2923390859,738.881701225
-143.551,107.215,720.755675364,450,-325.747180072,811.589326528,-325.747180072,141.658351284,74.4025,141.663,1.90732586261,0.0586943,72.5873487445,20.5842,-325.747180072,450,141.65,141.670658363,0.0,29.5606136716,761.791246043
-143.656,107.285,841.698700135,451,-2.95305182266,918.955596333,-71.7285113971,141.77562291,74.4733,141.789,1.8379714965,0.0337028,87.8158739897,16.9444,-42.3144671504,451,141.777,141.782185337,22.8476333615,23.0181701329,865.985589311
-143.893,107.398,777.338956678,452,-199.956303246,818.59578513,-199.956303246,141.968329867,74.535,141.967,1.89249624535,0.0482055,78.5744506323,20.5463,-199.956303246,452,141.957,141.974325223,0.0,11.7139833583,804.725928436
-143.764,107.518,764.997417772,453,-274.315141275,862.825205076,-274.315141275,141.83474081,74.6496,141.852,1.83136971012,0.0403112,83.2760645769,17.9809,-274.315141275,453,141.83,141.846775842,0.0,26.7816510523,837.594326667
-143.953,107.619,825.250582054,454,-445.871790708,850.435739869,-445.871790708,142.036057466,74.7497,142.046,1.82793982105,0.0392909,83.6955829185,16.4069,-445.871790708,454,142.03,142.045359346,0.0,6.24665694892,840.602408064
-144.0,107.776,830.406774669,455,-155.513134577,869.50449348,-155.513134577,142.077921166,74.793,142.098,1.90932309356,0.0392345,85.1142694748,20.1625,-155.513134577,455,142.076,142.09139064,0.0,11.2708225238,853.508356899
-144.244,107.875,895.219594231,456,-202.991593064,918.351676751,-202.991593064,142.353247564,74.8822,142.355,1.81529008297,0.0348277,89.5125354774,14.9411,-202.991593064,456,142.345,142.359347535,0.0,7.61586510356,908.763259154
-144.279,107.97,832.723749674,457,-152.953165902,899.811618231,-363.925804957,142.368330996,74.9574,142.378,1.87760813632,0.0351535,87.4639956047,18.1188,-258.43948543,457,142.36,142.377083496,105.486319527,20.9457743594,873.351827774
-144.164,108.1,880.287020546,458,-186.86640057,952.240191457,-245.578089453,142.258406248,75.012,142.276,1.87422611144,0.0278077,88.6409628477,18.0952,-216.222245012,458,142.255,142.268949172,29.3558444417,25.1578064484,920.143032023
-144.26,108.195,802.43359895,459,-472.780967264,864.376707653,-472.780967264,142.33752922,75.1308,142.353,1.88076592819,0.0392398,82.8539636835,20.3577,-472.780967264,459,142.334,142.354752221,0.0,18.0183193535,842.348087689
-144.368,108.278,825.570519844,460,-88.2400980771,913.741025922,-88.2400980771,142.571577515,75.2076,142.585,1.79182228058,0.0394347,90.999894499,15.6122,-88.2400980771,460,142.566,142.583545654,0.0,25.4193569785,867.135878239
-144.476,108.411,852.386432853,461,-310.327454738,879.525105236,-310.327454738,142.648169966,75.2729,142.661,1.83310949324,0.0314667,84.8726272707,16.2258,-310.327454738,461,142.644,142.652981502,0.0,7.40533241554,872.973677808
-144.216,108.538,834.427505625,462,-275.339920996,900.449923086,-275.339920996,142.318675532,75.3556,142.345,1.866738336,0.0353365,83.4013606408,17.444,-275.339920996,462,142.315,142.343756967,0.0,18.0328045178,872.545201211
-144.533,108.622,858.248399883,463,-53.0071027976,880.104446692,-432.367951088,142.637866249,75.4165,142.646,1.82475216339,0.0334298,87.7052532466,16.2709,-242.687526943,463,142.629,142.646861938,189.680424145,7.0162661039,867.407876002
-144.308,108.72,865.977232406,464,-271.767712863,917.130594528,-271.767712863,142.395606675,75.5219,142.409,1.9283845264,0.0250328,85.4928098547,19.3245,-271.767712863,464,142.393,142.408603079,0.0,13.0984292286,896.55504055
-144.722,108.812,792.089096849,465,-274.836172209,886.064055799,-274.836172209,142.828798659,75.5819,142.834,1.89157332334,0.0468904,84.3465490266,18.3242,-274.836172209,465,142.822,142.838442683,0.0,31.786689332,821.37804615
-144.516,108.889,809.970420355,466,-433.388505857,842.420518723,-433.388505857,142.64470678,75.6461,142.667,1.94478385778,0.0428408,81.7681486493,19.9691,-433.388505857,466,142.636,142.659638284,0.0,9.20145502173,826.934609905
-144.381,109.033,763.859904423,467,-463.874666979,804.523150107,-463.874666979,142.492515804,75.7797,142.503,1.92016525811,0.0529628,77.9986064744,21.8408,-463.874666979,467,142.487,142.500699124,0.0,11.7326935777,786.079641384
-144.513,109.111,791.04835193,468,-282.415081421,871.102004143,-282.415081421,142.655099297,75.8851,142.664,1.87994491235,0.0428057,78.4935319928,20.341,-282.415081421,468,142.651,142.668268344,0.0,20.4475590395,824.32361902
-144.653,109.233,868.354661771,469,-460.178286785,884.471711495,-460.178286785,142.792581013,75.9537,142.807,1.81089719143,0.0305229,83.6512886186,17.8071,-460.178286785,469,142.787,142.802384847,0.0,4.18344077199,875.485487309
-144.643,109.352,759.675921736,470,-411.550960125,855.414310572,-411.550960125,142.761503706,76.0183,142.779,1.84222502158,0.0493316,73.2042202588,18.3457,-411.550960125,470,142.755,142.778798588,0.0,29.8384532309,799.093962789
-144.326,109.463,771.047856826,471,-402.954683187,798.123575633,-402.954683187,142.518378612,76.0763,142.53,1.78615138868,0.0516781,73.4627820816,13.066,-402.954683187,471,142.516,142.525839116,0.0,8.8640310746,788.121549402
-144.642,109.559,799.657707535,472,-494.19946031,826.529657392,-494.19946031,142.799230282,76.1691,142.801,1.76778076098,0.0465276,78.5559144324,14.722,-494.19946031,472,142.792,142.801137236,0.0,6.73082907489,810.848451255
-144.369,109.696,826.907391711,473,-292.842332427,845.687704852,-292.842332427,142.52896782,76.2123,142.543,1.85622591696,0.0417069,83.4809886691,17.9719,-292.842332427,473,142.525,142.535731855,0.0,6.64708362863,837.835533568
-144.437,109.838,759.166320276,474,-194.092982955,844.368612425,-433.822636583,142.561998326,76.3236,142.569,1.85731225255,0.0424896,78.8354868228,17.6382,-313.957809769,474,142.557,142.563564675,119.864826814,27.7931093646,826.361728335
-144.388,109.922,856.835875468,475,-398.485040221,881.714506204,-398.485040221,142.578314832,76.4049,142.592,1.84473641285,0.0323753,86.6250008248,16.844,-398.485040221,475,142.568,142.591014511,0.0,7.82932860272,869.600751061
