MaxEsReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,StdEsReturn,PolicyRegParamNorm,StdReturn,Epoch,AverageAbsY,MaxReturn,AverageAction,MinReturn,AveragePolicySurr,AverageQLoss,AverageQ,QFunRegParamNorm,AverageReturn,AverageEsReturn,AverageDiscountedReturn,MinEsReturn,AverageY
87786.4009593,122.76405379,6494.52,363,0.0,16.8941,19457.4626362,363,6495.19968034,117267.437342,1.0,70083.6609506,-6497.73,76806.1,6494.52,469.118,96040.0644531,87786.4009593,7565.06154877,87786.4009593,6495.11324313
88299.7691861,129.158712919,6491.49,364,0.0,16.8941,21454.6268917,364,6492.21502865,117766.480685,1.0,69296.0973936,-6494.48,98474.5,6491.16,469.926,93576.3839157,88299.7691861,7389.44361657,88299.7691861,6491.85702705
66776.0096304,125.4558777,6496.53,365,0.0,16.8941,22348.7807531,365,6497.02686866,117536.00576,1.0,69295.7409776,-6499.74,81839.6,6496.51,470.71,95977.9129254,66776.0096304,7513.70600852,66776.0096304,6497.02686866
104561.474582,135.247117174,6508.46,366,0.0,16.8941,18440.4742163,366,6508.88070209,117806.858544,1.0,69796.0135788,-6511.55,120437.0,6508.46,471.48,93815.9372969,104561.474582,7526.78065555,104561.474582,6508.87816486
55656.9463514,125.087153431,6510.19,367,0.0,16.8941,18135.3745985,367,6511.16570508,117751.111724,1.0,69391.2521363,-6513.04,86071.0,6510.19,472.229,93830.5127774,55656.9463514,7496.55605999,55656.9463514,6511.16570508
87755.1000564,124.491783256,6466.11,368,0.0,16.8941,19059.9414563,368,6465.92563445,117416.160326,1.0,56218.6899437,-6469.06,85896.4,6466.11,472.974,94723.5279601,87755.1000564,7521.03860155,87755.1000564,6465.92563445
86451.4855404,120.511996275,6513.65,369,0.0,16.8941,21250.889941,369,6514.39430373,117586.553242,1.0,69578.0869381,-6516.31,75564.5,6513.58,473.734,86724.7911475,86451.4855404,7161.33193956,86451.4855404,6514.3237155
58511.2940251,125.473245398,6528.79,370,0.0,16.8941,19508.0100715,370,6529.30912757,117310.53783,1.0,69727.958948,-6531.33,81468.6,6528.76,474.518,91337.8295093,58511.2940251,7368.54545529,58511.2940251,6529.27463348
50500.0408127,121.25760315,6500.29,371,0.0,16.8941,22268.7980538,371,6500.14100707,117649.702751,1.0,69238.7257622,-6502.69,79656.0,6499.89,475.238,96031.1820284,50500.0408127,7529.07529831,50500.0408127,6500.14100707
88391.8760212,121.63137922,6510.71,372,0.0,16.8941,19004.5447989,372,6511.01414678,117277.687272,1.0,69219.3337102,-6513.25,79267.7,6510.71,475.862,81739.3562415,88391.8760212,6877.04868155,88391.8760212,6511.01414678
55247.4949962,121.242293899,6514.73,373,0.0,16.8941,21080.5469566,373,6515.21342475,117596.634729,1.0,69494.0483361,-6517.1,81923.6,6514.73,476.582,93773.5902154,55247.4949962,7485.11665836,55247.4949962,6515.21342475
86443.4215585,120.870723791,6489.48,374,0.0,16.8941,19510.8505189,374,6489.95854164,117674.629411,1.0,69976.0710489,-6492.02,83710.9,6489.35,477.222,96350.9412204,86443.4215585,7670.26768437,86443.4215585,6489.86988168
35075.0964294,133.952188175,6480.71,375,0.0,16.8941,19627.3596909,375,6481.68070616,117280.339845,1.0,69278.2224478,-6482.95,115851.0,6480.71,477.919,91230.5124638,35075.0964294,7315.18842389,35075.0964294,6481.53803214
89973.9151055,130.371093105,6477.89,376,0.0,16.8941,21442.4554921,376,6478.34274355,117665.428932,1.0,69559.2849093,-6480.45,105201.0,6477.85,478.745,100662.062082,89973.9151055,7711.3745791,89973.9151055,6478.32764863
43500.9844967,119.685029875,6488.33,377,0.0,16.8941,18308.655924,377,6488.22906178,117871.143051,1.0,69306.8460263,-6490.37,71003.8,6487.97,479.418,93785.3284916,43500.9844967,7511.91876222,43500.9844967,6488.22906178
60915.1041174,129.37607426,6492.73,378,0.0,16.8941,23048.4478877,378,6493.91648805,117592.167034,1.0,69601.2281414,-6494.9,105738.0,6492.64,480.216,89063.731166,60915.1041174,7252.64178124,60915.1041174,6493.52120865
98146.1137278,122.552545288,6448.93,379,0.0,16.8941,19760.7074477,379,6449.1482158,117753.676463,1.0,69580.0328612,-6451.17,79977.0,6448.82,480.877,96109.73083,98146.1137278,7567.83571963,98146.1137278,6449.1482158
46489.9811349,122.977749135,6467.63,380,0.0,16.8941,21453.2857187,380,6467.886582,117677.87694,1.0,69268.9483017,-6469.79,85130.2,6467.63,481.513,100653.860457,46489.9811349,7703.50012929,46489.9811349,6467.886582
62909.3855253,127.152597673,6486.36,381,0.0,16.8941,17802.9744004,381,6486.94470674,117622.569008,1.0,69736.5281475,-6488.75,93999.5,6486.24,482.391,98431.9349015,62909.3855253,7678.24242639,62909.3855253,6486.94470674
79196.0887224,124.299522897,6481.89,382,0.0,16.8941,20787.2498752,382,6482.39352067,117599.972569,1.0,69301.377496,-6484.42,89886.4,6481.89,483.098,88918.2581976,79196.0887224,7224.90269475,79196.0887224,6482.31105111
87961.8122402,126.339586973,6495.85,383,0.0,16.8941,15454.0279622,383,6496.58623127,117498.533183,1.0,69268.7259377,-6498.16,90908.7,6495.78,483.825,86453.2041846,87961.8122402,7109.11257543,87961.8122402,6496.58623127
82888.6892654,125.545363319,6484.36,384,0.0,16.8941,20687.4325228,384,6484.69816678,117593.184466,1.0,69855.941829,-6486.68,98079.5,6484.28,484.499,93840.1064024,82888.6892654,7498.06890845,82888.6892654,6484.57773001
65294.9440306,120.877030456,6476.82,385,0.0,16.8941,19177.7672803,385,6477.33504429,117513.051164,1.0,68510.0844792,-6478.91,70227.8,6476.62,485.272,83831.0924525,65294.9440306,6892.01128721,65294.9440306,6477.17720497
89681.9055925,126.774337421,6483.85,386,0.0,16.8941,17755.405678,386,6484.25637764,117681.081989,1.0,60643.3022378,-6485.87,94069.3,6483.85,486.052,109415.583723,89681.9055925,8120.92929901,89681.9055925,6484.25637764
