QFunRegParamNorm,AverageY,AverageQ,AverageReturn,MinReturn,StdReturn,MinEsReturn,StdEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,AveragePolicySurr,Epoch,Iteration,MaxReturn,AverageAction,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn
61.3034,7.87145858469,7.87132,1000.0,1000.0,0.0,3.0,9.93459076913,0.217216438762,7.88732,0.337604,-8.66508,117,117,1000.0,0.272936,99.9956828753,59.0,38.6931,7.87255203942,12.4375
61.5682,7.91425953189,7.9142,1000.0,1000.0,0.0,3.0,7.94887063714,0.231679875036,7.93138,0.412077,-8.71825,118,118,1000.0,0.257773,99.9956828753,39.0,38.8152,7.91572444152,9.82352941176
61.682,7.95761740256,7.95715,1000.0,1000.0,0.0,3.0,7.70958996101,0.209591628753,7.97234,0.357069,-8.79226,119,119,1000.0,0.284106,99.9956828753,38.0,38.9793,7.95846313583,9.56730769231
61.8457,8.01549599163,8.01461,970.636363636,677.0,92.855971294,3.0,13.6330056678,0.226562854101,8.03192,0.373691,-8.85756,120,120,1000.0,0.307087,99.9859913128,93.0,39.0778,8.01689333479,11.7857142857
62.1754,8.09613188271,8.09581,1000.0,1000.0,0.0,3.0,12.2079828594,0.211079127989,8.11278,0.331617,-8.91659,121,121,1000.0,0.306103,99.9956828753,77.0,39.2279,8.09744585216,13.1282051282
62.4546,8.14282829836,8.14337,272.405405405,66.0,147.135800384,3.0,6.69273724771,0.227331604115,8.16411,0.372257,-8.96554,122,122,828.0,0.240638,86.7489139165,41.0,39.3645,8.1456411677,8.59482758621
62.6529,8.15854715158,8.15771,1000.0,1000.0,0.0,3.0,8.463588331,0.232902432432,8.1785,0.391822,-9.01129,123,123,1000.0,0.24963,99.9956828753,40.0,39.5083,8.16115698198,10.7419354839
62.8464,8.27525014534,8.27473,1000.0,1000.0,0.0,3.0,8.24363315001,0.235081116229,8.29253,0.418954,-9.10079,124,124,1000.0,0.266553,99.9956828753,46.0,39.6566,8.27644374905,10.206185567
63.1873,8.25222597133,8.25167,1000.0,1000.0,0.0,3.0,8.86697602844,0.226458998196,8.26737,0.397488,-9.13823,125,125,1000.0,0.255728,99.9956828753,49.0,39.7889,8.25365369179,10.5416666667
63.5149,8.33891944953,8.33919,1000.0,1000.0,0.0,3.0,8.42904932742,0.226459250536,8.35765,0.390999,-9.22826,126,126,1000.0,0.29927,99.9956828753,52.0,39.9587,8.34151576084,10.0404040404
63.6921,8.38837752842,8.38836,1000.0,1000.0,0.0,3.0,11.0507230861,0.234290346982,8.40944,0.413752,-9.25077,127,127,1000.0,0.274426,99.9956828753,46.0,40.0813,8.39061835638,11.9761904762
