PolicyRegParamNorm,AverageY,QFunRegParamNorm,AverageEsReturn,AverageQLoss,Iteration,AverageQ,MaxReturn,AverageReturn,Epoch,AverageAbsY,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,AverageAbsQ,AveragePolicySurr,MinReturn,StdEsReturn
215.703,37.472412101,241.327,2823.59729454,1.70195,4170,37.472,4847.85580216,3751.01001134,4170,38.1807734043,2823.59729454,395.869146045,2823.59729454,0.378837777046,1476.88457335,0.999945,38.1797,-37.6443,816.526094554,0.0
215.701,37.3454776845,241.393,-153.848431192,1.57091,4171,37.3465,4869.66652737,4112.04858823,4171,38.0782460516,-153.848431192,365.359375519,-153.848431192,0.382415298636,1462.87218625,0.99996,38.0794,-37.5001,-219.115681066,0.0
215.65,37.3753141671,241.405,1291.94183004,2.21177,4172,37.3744,4705.3055051,3726.55892432,4172,38.0983900259,1291.94183004,362.691640792,1291.94183004,0.406750552203,1218.94016474,0.999969,38.097,-37.5369,1334.76917499,0.0
215.777,37.348561457,241.414,3015.9303767,1.92043,4173,37.3475,4805.47324752,4670.12282771,4173,38.0757525526,3015.9303767,375.534552802,3015.9303767,0.38909014995,97.4400434121,0.999952,38.0736,-37.5094,4419.99645031,0.0
215.803,37.3741962668,241.466,1062.61392295,2.15855,4174,37.3737,4648.50026963,4017.74034505,4174,38.1006196768,1062.61392295,356.942342523,1062.61392295,0.395774255729,1318.05380691,0.999926,38.1006,-37.5343,80.6665117227,0.0
215.674,37.3709675218,241.474,3090.46902375,2.19696,4175,37.3712,4760.43045298,4578.36398288,4175,38.1075275848,3090.46902375,360.049710541,3090.46902375,0.398024525233,167.310553315,0.999966,38.1068,-37.5442,4242.38508726,0.0
215.645,37.4255164486,241.533,3099.47084404,2.2709,4176,37.4259,4560.72607389,4490.63399934,4176,38.1560066359,3099.47084404,363.16457696,3099.47084404,0.402352887124,49.35575499,0.999988,38.1558,-37.613,4392.77040305,0.0
215.681,37.6512663536,241.564,2921.15078485,2.0844,4177,37.6509,4623.25535414,3583.10022556,4177,38.3507079864,2921.15078485,322.418925895,2921.15078485,0.389866044103,1720.17803954,0.999957,38.3481,-37.8395,-386.203695922,0.0
215.65,37.492657335,241.602,3148.60612348,2.07758,4178,37.4911,4640.8018242,4498.67350477,4178,38.2158165606,3148.60612348,363.296848691,3148.60612348,0.391503805135,109.88916452,0.999976,38.2132,-37.672,4267.98105379,0.0
215.683,37.4393147176,241.62,3054.97851469,1.69075,4179,37.4379,4164.6921253,4057.04794108,4179,38.1719131461,3054.97851469,321.069206525,3054.97851469,0.364054285084,97.2596603177,0.999937,38.1698,-37.5829,3849.05257221,0.0
215.725,37.5371906867,241.65,2862.55928056,1.97688,4180,37.536,4628.24075081,4160.59341049,4180,38.2529741003,2862.55928056,332.052386621,2862.55928056,0.385028275774,711.171728002,0.999982,38.252,-37.6725,2099.46918786,0.0
215.741,37.3421558565,241.689,2489.51327968,2.34134,4181,37.3426,4775.48427934,4536.61768985,4181,38.086080496,2489.51327968,369.051104108,2489.51327968,0.397701202484,174.747059023,0.999951,38.0864,-37.488,4222.75579961,0.0
215.748,37.5084596967,241.707,2817.43443571,2.12941,4182,37.5081,4262.07057319,4091.66950698,4182,38.2313452508,2817.43443571,335.946958405,2817.43443571,0.394107555327,101.214273124,0.999937,38.2314,-37.6602,3933.36354219,0.0
215.785,37.5601511804,241.767,2503.63882223,2.46751,4183,37.5574,4212.01859019,4087.78134609,4183,38.2774195546,2503.63882223,320.441816276,2503.63882223,0.419104422839,92.1699055687,0.999921,38.2743,-37.7118,3918.7450781,0.0
215.794,37.4175117957,241.783,2983.11547513,2.42425,4184,37.4164,4696.36527885,3990.85813813,4184,38.1539944196,2983.11547513,340.936218014,2983.11547513,0.422769901954,1177.0603836,0.999963,38.1523,-37.5647,637.040486099,0.0
215.828,37.3413899641,241.821,2901.63947801,1.95874,4185,37.3417,4821.16731431,3632.23101352,4185,38.087455106,2901.63947801,375.479724402,2901.63947801,0.404511274784,1497.10821046,0.999987,38.0875,-37.4942,706.930649551,0.0
215.882,37.518423153,241.835,2871.39746876,1.33707,4186,37.5173,4575.82463168,4429.75585745,4186,38.2393828785,2871.39746876,356.983022984,2871.39746876,0.385184405159,89.7160330688,0.999952,38.2381,-37.6918,4226.72072511,0.0
215.915,37.2969803079,241.792,3176.53893942,2.23035,4187,37.2957,4735.96741818,4584.15514586,4187,38.0454401057,3176.53893942,359.936840088,3176.53893942,0.420068564308,116.699191321,0.99997,38.0442,-37.4542,4319.19324928,0.0
215.953,37.4198394424,241.84,3108.5718328,2.34598,4188,37.4207,4646.91880218,4570.52475499,4188,38.1462727057,3108.5718328,372.416717377,3108.5718328,0.406027030418,52.9681369111,0.99998,38.1468,-37.5847,4487.24162836,0.0
215.887,37.5095357271,241.836,3111.78974144,2.05078,4189,37.5063,4236.85050115,4142.03553757,4189,38.2269842803,3111.78974144,345.954704283,3111.78974144,0.398770696563,68.7893432312,0.99995,38.2235,-37.6879,3961.32342338,0.0
215.963,37.3759981409,241.851,2778.42119425,2.25434,4190,37.3764,4359.90222943,4131.510882,4190,38.1126468003,2778.42119425,330.932316258,2778.42119425,0.407734295326,186.65798887,0.999945,38.1124,-37.552,3772.90534316,0.0
216.027,37.4393845435,241.862,2977.51730454,1.611,4191,37.439,5009.77765304,4828.39403019,4191,38.1687176034,2977.51730454,385.055024609,2977.51730454,0.368712859153,123.955404384,0.999966,38.1673,-37.6111,4555.74652979,0.0
215.935,37.4389706011,241.874,2509.56943649,1.22602,4192,37.4393,4735.1733595,4611.46494357,4192,38.1755194947,2509.56943649,365.437340431,2509.56943649,0.350675212806,57.0950657387,0.999987,38.1758,-37.6023,4504.86264797,0.0
215.96,37.5307931214,241.868,2875.36177377,1.66499,4193,37.5304,5083.51621785,4981.40385955,4193,38.2566256477,2875.36177377,399.365054669,2875.36177377,0.367895839452,79.9212932164,0.999942,38.2558,-37.7114,4822.4751557,0.0
215.985,37.3684536138,241.891,2778.83825229,1.81846,4194,37.367,5204.37899698,5014.54051717,4194,38.1191420422,2778.83825229,396.987092554,2778.83825229,0.369653774475,119.657392304,0.999975,38.118,-37.5401,4866.27090758,0.0
215.978,37.5553618826,241.897,2761.51704453,2.07934,4195,37.5552,5219.85731942,5114.13649826,4195,38.2868343379,2761.51704453,413.873945682,2761.51704453,0.374957531605,60.6886269347,0.999991,38.2855,-37.7168,5007.70315455,0.0
216.003,37.4498138752,241.893,2907.05599799,1.74452,4196,37.4488,4828.95887679,4126.50468264,4196,38.1946557019,2907.05599799,364.135902263,2907.05599799,0.362214513239,1427.6911422,0.999965,38.1937,-37.6022,-130.222563482,0.0
216.014,37.5596223597,241.882,3093.44166914,1.93907,4197,37.5603,4911.46343304,4710.70303233,4197,38.2864023568,3093.44166914,381.188216693,3093.44166914,0.362002885533,153.991658135,0.999965,38.2873,-37.7121,4305.66125804,0.0
216.109,37.5615963952,241.918,2792.61945162,1.83928,4198,37.5613,5297.33475995,3924.3585584,4198,38.2931924612,2792.61945162,356.152518854,2792.61945162,0.366286219843,1601.72099516,0.99998,38.2928,-37.7073,191.479627716,0.0
216.134,37.5574297133,241.926,2433.29710216,1.63872,4199,37.5583,5266.2076088,4870.66708707,4199,38.2821775149,2433.29710216,430.626320146,2433.29710216,0.353435969214,240.634127761,0.999955,38.2833,-37.6878,4503.33051737,0.0
216.138,37.4344162127,241.957,1172.12090863,1.84781,4200,37.435,5213.27216254,4972.09899296,4200,38.1671620155,1172.12090863,370.063605073,1172.12090863,0.375083533381,317.435187741,0.999997,38.1659,-37.5834,4093.76374219,0.0
216.052,37.4134640609,241.963,1766.06088808,2.02598,4201,37.4112,5122.67013186,4977.87809317,4201,38.145965614,1766.06088808,388.446661551,1766.06088808,0.389404284787,136.269712047,0.999992,38.144,-37.5718,4647.3930732,0.0
216.041,37.4470362328,241.965,2683.44156646,1.89931,4202,37.4463,4722.05032077,4532.74960121,4202,38.1725900596,2683.44156646,354.741389336,2683.44156646,0.377212883783,110.115074844,0.999982,38.1702,-37.6121,4387.33431941,0.0
216.024,37.3180775733,241.98,3050.41316328,1.85419,4203,37.3171,4681.84149381,4556.72059201,4203,38.0543839764,3050.41316328,364.323179857,3050.41316328,0.36733992328,127.279937954,0.999929,38.0538,-37.476,4328.32152773,0.0
216.057,37.4390568385,241.994,2859.51926159,1.68789,4204,37.4384,4858.50770443,4642.03781684,4204,38.1546376505,2859.51926159,375.8499691,2859.51926159,0.35599283911,177.981569005,0.999979,38.1535,-37.591,4166.80949987,0.0
216.1,37.5044334665,242.045,3094.05378135,1.71986,4205,37.505,4826.96506296,4680.85485775,4205,38.2022100957,3094.05378135,384.051239002,3094.05378135,0.356132786134,184.208319365,0.999942,38.2023,-37.655,4163.08586756,0.0
216.195,37.4382989183,242.081,3077.95635857,1.85446,4206,37.4372,4649.02721851,3712.89350276,4206,38.1507080761,3077.95635857,357.878322649,3077.95635857,0.352290633771,1483.62886897,0.999954,38.1495,-37.5939,377.228307329,0.0
216.177,37.2630849716,242.146,2919.81780734,1.91895,4207,37.2623,4728.90429392,4546.66313186,4207,37.9991726039,2919.81780734,367.967446519,2919.81780734,0.353585512729,116.445309852,0.999938,37.9976,-37.4143,4289.7329733,0.0
216.063,37.4469116272,242.174,2616.89154707,1.71371,4208,37.447,4706.62998229,4518.55112132,4208,38.1603188679,2616.89154707,350.063201889,2616.89154707,0.343718130196,135.008932375,0.999993,38.1606,-37.5994,4179.6413561,0.0
216.112,37.4094116727,242.239,2934.20192137,1.87504,4209,37.4093,4748.94366754,4206.01690463,4209,38.1248686068,2934.20192137,365.367942844,2934.20192137,0.339819181423,1324.63222123,0.999922,38.1249,-37.5617,237.335039897,0.0
216.156,37.3291603704,242.253,2899.06445977,1.76749,4210,37.3283,4566.14378281,4364.85608697,4210,38.059517263,2899.06445977,344.006647424,2899.06445977,0.339349129244,131.676805089,0.999972,38.0585,-37.4751,4198.46671681,0.0
216.105,37.350675025,242.294,2861.63069602,1.68969,4211,37.3508,4398.88541946,4336.52086967,4211,38.0795120848,2861.63069602,348.854866403,2861.63069602,0.334943755779,40.2741074325,0.999966,38.0798,-37.4867,4270.40985291,0.0
216.139,37.399329094,242.315,2637.58041624,2.04498,4212,37.3984,3787.33940542,3641.34598106,4212,38.1214211425,2637.58041624,291.579685372,2637.58041624,0.340962388911,109.267887535,0.999958,38.1196,-37.5212,3425.13548847,0.0
216.227,37.1547070407,242.356,2601.53790314,1.30715,4213,37.154,4507.73097107,4445.36823219,4213,37.9151960065,2601.53790314,355.108812771,2601.53790314,0.309937857427,59.4240163621,0.999947,37.9142,-37.27,4328.85487116,0.0
216.192,37.1294989222,242.399,2804.03719374,1.69609,4214,37.13,4527.66548539,4339.06920339,4214,37.8900331398,2804.03719374,346.828094153,2804.03719374,0.322621261286,99.5798875568,0.999911,37.8899,-37.2613,4200.58926241,0.0
216.188,37.3376804988,242.423,2686.46421125,1.72579,4215,37.3375,4897.81619763,4734.32690747,4215,38.0683516833,2686.46421125,388.371176708,2686.46421125,0.316765811083,117.55340595,0.999968,38.0674,-37.4669,4501.01105499,0.0
216.166,37.3552407541,242.429,2481.93159296,1.33318,4216,37.3543,4507.46364978,4269.8038663,4216,38.0787658498,2481.93159296,351.792554797,2481.93159296,0.301717687563,422.552349125,0.999936,38.0786,-37.4999,3017.69281763,0.0
216.237,37.3081033506,242.439,2493.25994341,1.62427,4217,37.307,4838.19906465,4498.0985619,4217,38.0383720549,2493.25994341,378.723327019,2493.25994341,0.313108999022,485.178747237,0.999959,38.0368,-37.4468,3074.67971232,0.0
216.164,37.3677545325,242.466,3056.14253666,1.7802,4218,37.3688,4663.68524078,4607.73331684,4218,38.0771431163,3056.14253666,366.888678727,3056.14253666,0.324127690268,36.2934677935,0.999972,38.0772,-37.4939,4534.96477681,0.0
216.173,37.2868457262,242.481,3004.74455492,1.66978,4219,37.2859,4673.3668579,4549.89109476,4219,38.0140480648,3004.74455492,359.786508995,3004.74455492,0.32010908366,80.5466132615,0.999946,38.0124,-37.4135,4435.10731507,0.0
216.203,37.3289350658,242.503,2897.31167952,2.00047,4220,37.3274,4820.34083427,4175.86089901,4220,38.0410915289,2897.31167952,359.545551515,2897.31167952,0.336078234327,1371.48880875,0.999928,38.0398,-37.459,80.3094529643,0.0
216.093,37.3092402413,242.542,2708.51760855,1.85633,4221,37.3093,4337.42334651,4228.50343465,4221,38.0267115434,2708.51760855,340.355939228,2708.51760855,0.329520632548,75.0100871147,0.999938,38.026,-37.4287,4120.75328635,0.0
216.098,37.1292739884,242.536,2187.23565251,1.86565,4222,37.13,4253.32352046,4154.59818215,4222,37.8727825525,2187.23565251,338.135380695,2187.23565251,0.328844056678,52.7260878494,0.99992,37.8726,-37.2599,4062.09721531,0.0
216.124,37.0753069294,242.575,2731.9527736,1.61678,4223,37.0745,4349.91650363,4262.74449183,4223,37.8226545793,2731.9527736,351.248204912,2731.9527736,0.313015651561,72.2741774345,0.999948,37.8217,-37.1899,4109.99649323,0.0
216.099,37.0415172735,242.635,2892.56710904,2.1619,4224,37.0419,4395.14200562,4292.93240804,4224,37.7870216869,2892.56710904,342.354642704,2892.56710904,0.339285082676,55.1043098309,0.999954,37.7869,-37.1615,4200.70699652,0.0
216.153,37.1409682056,242.676,2567.46986701,1.50886,4225,37.1405,4418.02456144,4332.53511204,4225,37.8685038321,2567.46986701,348.297838668,2567.46986701,0.311312543488,60.6967560305,0.999963,37.8673,-37.2647,4225.10585514,0.0
216.16,36.9127014045,242.739,2658.05256763,1.86925,4226,36.912,4644.00313377,4556.950823,4226,37.6632220149,2658.05256763,364.023079696,2658.05256763,0.33419154774,44.1763686019,0.999985,37.6614,-37.0507,4488.41372337,0.0
216.182,36.9224342654,242.771,2557.39518318,1.63706,4227,36.9213,4662.56816206,4578.53024084,4227,37.6737890249,2557.39518318,368.636226799,2557.39518318,0.327821599752,50.6175933158,0.99998,37.6734,-37.051,4492.35599078,0.0
216.217,37.0859288038,242.792,2726.26907691,1.54113,4228,37.0862,4903.1115682,4827.22587607,4228,37.8101734326,2726.26907691,370.464586525,2726.26907691,0.318836365399,89.6625621298,0.999979,37.8101,-37.2442,4631.63759593,0.0
216.232,36.86836977,242.81,3219.72181675,1.5872,4229,36.8683,5023.66158097,4875.02247143,4229,37.6296315297,3219.72181675,384.211550563,3219.72181675,0.314467502584,76.1531041179,0.999964,37.6286,-37.0252,4760.91463879,0.0
216.243,37.0116956931,242.835,2317.42718045,1.38812,4230,37.0114,4922.45806637,4810.97241539,4230,37.7495120867,2317.42718045,392.255229271,2317.42718045,0.302614659982,80.9209344117,0.99999,37.7494,-37.1754,4674.4397839,0.0
216.371,36.9955491163,242.85,2819.40107646,1.79725,4231,36.9948,5118.22324346,4980.00624431,4231,37.7350646543,2819.40107646,392.94344579,2819.40107646,0.331461784934,93.0833666174,0.999965,37.7341,-37.1517,4750.57013415,0.0
216.381,37.1225463432,242.888,2592.92281481,1.48823,4232,37.1226,5127.20367219,5007.57249464,4232,37.8483200143,2592.92281481,393.000201071,2592.92281481,0.306837746508,79.5629565488,0.999988,37.8483,-37.295,4853.41358575,0.0
216.398,37.0255313424,242.909,2928.36046471,1.5973,4233,37.0247,5021.10963646,4901.14966122,4233,37.7688794508,2928.36046471,384.686897754,2928.36046471,0.311513521651,79.1611716786,0.999985,37.7675,-37.1957,4770.14118722,0.0
216.434,36.940720379,242.917,2805.11164141,1.56805,4234,36.9399,5171.0094019,4612.01613445,4234,37.6986634105,2805.11164141,398.67279453,2805.11164141,0.312883388657,1342.45436822,0.999982,37.697,-37.0981,588.732884248,0.0
216.429,36.8926237849,242.994,3125.04159463,1.64694,4235,36.8911,5113.73383134,5026.94571136,4235,37.6553682226,3125.04159463,382.705314841,3125.04159463,0.317916981022,84.5046014546,1.0,37.6533,-37.0544,4786.69951482,0.0
216.469,36.9761031666,242.988,2972.43957507,1.66238,4236,36.9753,5141.12506823,4952.98566487,4236,37.7251515701,2972.43957507,381.170841682,2972.43957507,0.319829498346,166.782968357,0.99997,37.7239,-37.1566,4536.50891686,0.0
216.36,37.118244151,243.007,2971.19340566,1.54053,4237,37.1187,4953.27817417,4829.08628456,4237,37.8435165167,2971.19340566,386.680567426,2971.19340566,0.315741182359,75.7193166438,0.999976,37.8448,-37.2945,4696.69439567,0.0
216.294,37.0906581623,243.031,2964.28590824,1.69925,4238,37.0903,4747.71592789,4668.64806265,4238,37.8063412781,2964.28590824,373.328585355,2964.28590824,0.315828651319,41.1389416307,0.999971,37.8048,-37.2339,4602.03262485,0.0
216.303,37.1698238376,243.038,3047.43755259,1.23097,4239,37.1703,4772.18086328,4670.57915239,4239,37.879136723,3047.43755259,350.505613446,3047.43755259,0.293543187453,129.949085158,0.999972,37.879,-37.3078,4324.05703568,0.0
216.413,37.0709554124,243.077,2777.53776807,1.60776,4240,37.0718,4956.74873359,4161.40151443,4240,37.782066527,2777.53776807,395.056980578,2777.53776807,0.310940521778,1431.69927091,0.999972,37.7824,-37.2237,1010.33470251,0.0
216.481,37.1734536977,243.133,3221.70807559,1.46969,4241,37.1715,5283.22500972,4348.0963488,4241,37.860803773,3221.70807559,368.994777644,3221.70807559,0.310488050847,961.827421638,0.999972,37.859,-37.3273,1786.46201531,0.0
216.484,37.1938072162,243.128,490.442320495,1.69216,4242,37.1941,5182.22153059,4959.26290261,4242,37.8762955818,490.442320495,409.484198548,490.442320495,0.317340785795,210.237541267,0.999988,37.8767,-37.3532,4441.99632857,0.0
216.558,37.0775362563,243.144,2081.44127365,1.7179,4243,37.0773,5112.69309255,4935.79032617,4243,37.7745405068,2081.44127365,399.685502017,2081.44127365,0.322125102345,136.736258835,0.99999,37.7738,-37.2361,4583.40503422,0.0
216.485,37.2331327052,243.134,1660.93515339,1.63119,4244,37.2332,4905.16613578,4795.98409761,4244,37.9164696393,1660.93515339,384.973043313,1660.93515339,0.324564938911,62.9484397779,0.999978,37.9159,-37.3881,4701.76534795,0.0
216.494,37.1115462886,243.167,2871.87517812,2.0411,4245,37.1103,4886.45291824,4820.40504306,4245,37.819935617,2871.87517812,389.039822809,2871.87517812,0.338630250868,49.1775252894,0.999925,37.8192,-37.2523,4740.5720065,0.0
216.517,37.2462559004,243.185,3095.01794345,1.55543,4246,37.2459,4858.49092469,4776.70600457,4246,37.9482254103,3095.01794345,383.314200463,3095.01794345,0.318256392625,58.7844511562,0.999975,37.9473,-37.3966,4660.11483728,0.0
216.617,37.1938946203,243.22,3040.55708259,1.72838,4247,37.1945,5328.19963659,4926.48511673,4247,37.913962995,3040.55708259,380.958345174,3040.55708259,0.321064771822,289.658762686,0.999964,37.9146,-37.3502,4306.91087253,0.0
216.645,37.1003922712,243.283,2961.02429786,1.64542,4248,37.1018,5208.25082046,5004.89063965,4248,37.840663275,2961.02429786,382.973038735,2961.02429786,0.318383943963,173.128690408,0.999972,37.8414,-37.2694,4682.4708659,0.0
216.557,37.05354578,243.288,2883.1914985,1.96427,4249,37.0514,5010.84977977,3510.44238392,4249,37.796830546,2883.1914985,328.449307195,2883.1914985,0.353210219644,1760.98300202,0.999976,37.7945,-37.2383,-58.6178714107,0.0
216.644,37.2625516649,243.285,3047.46919866,1.38335,4250,37.2611,5185.59349478,3183.25868235,4250,37.974087553,3047.46919866,346.39066824,3047.46919866,0.320762729664,2146.33602646,0.999981,37.9725,-37.4301,-613.193862181,0.0
216.636,37.1395616757,243.301,553.99828994,1.93344,4251,37.139,5255.93508552,4921.35822432,4251,37.8570464351,553.99828994,367.46883709,553.99828994,0.337021591227,386.336535713,0.999977,37.8566,-37.3057,3890.1076542,0.0
216.646,37.1988868484,243.324,2573.66987698,1.667,4252,37.1982,5137.81906654,4924.67154604,4252,37.9004107141,2573.66987698,358.583960597,2573.66987698,0.324093133751,257.43154712,0.999972,37.9002,-37.3893,4286.41516416,0.0
216.704,37.2297331318,243.37,2565.49128723,1.61843,4253,37.2296,4862.71399198,4767.36726661,4253,37.9218468586,2565.49128723,384.824784083,2565.49128723,0.328211625956,65.5985267482,0.999943,37.9203,-37.4124,4645.97779943,0.0
216.674,37.3198439673,243.41,2972.34730153,1.4989,4254,37.3189,4844.12728789,4721.62315609,4254,38.0005422843,2972.34730153,378.785203432,2972.34730153,0.314092539751,49.6109643597,0.999973,37.9994,-37.4928,4663.58649298,0.0
216.674,37.226574815,243.434,2676.75692806,1.66987,4255,37.2261,4876.85420111,4748.33222306,4255,37.9203183144,2676.75692806,386.445856097,2676.75692806,0.320498856932,75.7672485297,0.99998,37.9195,-37.3906,4652.48663451,0.0
216.729,37.1651267159,243.423,2986.64547965,1.68964,4256,37.1642,4883.75597664,4797.29073741,4256,37.8609371708,2986.64547965,377.705805925,2986.64547965,0.326087511222,50.7096222769,0.999943,37.8606,-37.3068,4713.71662477,0.0
216.75,37.2671322458,243.443,3058.96610856,1.8611,4257,37.2668,4973.67799706,4874.24958432,4257,37.9452123592,3058.96610856,371.665174765,3058.96610856,0.328019083012,99.5882186593,0.999972,37.9447,-37.4314,4688.20133149,0.0
216.757,37.1825080463,243.464,3040.71879394,1.61887,4258,37.182,5099.45192388,4963.04022225,4258,37.8727939118,3040.71879394,397.99156536,3040.71879394,0.329461617317,57.3278295609,0.99999,37.8727,-37.3445,4882.98740936,0.0
216.824,37.2352642719,243.46,2981.48556355,1.91285,4259,37.2342,5196.69603737,3081.39126859,4259,37.9267801367,2981.48556355,331.54892991,2981.48556355,0.338485806536,2450.40096012,0.999999,37.9244,-37.4007,-1035.58430207,0.0
216.849,37.2708096617,243.498,3189.92528611,1.68563,4260,37.2726,5304.27511985,1957.25859241,4260,37.9621268129,3189.92528611,272.293866366,3189.92528611,0.327298110083,2440.78544893,0.999968,37.9641,-37.4452,-1036.68754648,0.0
216.835,37.3368988536,243.504,2848.26462746,1.08159,4261,37.3357,5226.61506005,4330.32066888,4261,38.0356783795,2848.26462746,392.901668387,2848.26462746,0.299928515418,1425.27295886,0.999968,38.0338,-37.5072,1387.8197625,0.0
216.877,37.3398436796,243.53,2895.72641411,1.51433,4262,37.3373,5244.12207178,3443.87962062,4262,38.0482635625,2895.72641411,365.142651378,2895.72641411,0.320278495555,2096.81120656,0.999949,38.0459,-37.5126,-585.240593834,0.0
216.914,37.3285809029,243.569,3027.18920906,1.96375,4263,37.3283,5322.50684816,2290.42908097,4263,38.0354699347,3027.18920906,295.274916969,3027.18920906,0.348587217322,2457.91281911,0.999987,38.0348,-37.5093,-864.125515511,0.0
216.885,37.3642000515,243.548,3173.4373584,1.59717,4264,37.3627,5328.03582098,3336.99622994,4264,38.0668680984,3173.4373584,398.558746844,3173.4373584,0.330184110513,1988.24934567,0.999979,38.0648,-37.5367,585.864027704,0.0
217.132,37.3737465913,243.57,2651.23956741,1.14756,4265,37.3743,3569.66520931,956.13798944,4265,38.0773492392,2651.23956741,302.996816511,2651.23956741,0.309618129754,1440.33171971,0.99995,38.0791,-37.5486,-584.519554028,0.0
217.125,37.4883253297,243.583,263.780167802,2.26163,4266,37.4867,5119.61209292,1747.01099499,4266,38.1686984824,263.780167802,293.531639576,263.780167802,0.360359775791,2322.96823421,0.999995,38.1666,-37.6615,-818.738594291,0.0
217.22,37.4460720773,243.594,54.6421148186,1.83523,4267,37.4451,4915.7542528,1555.10069101,4267,38.1262539718,54.6421148186,295.498534632,54.6421148186,0.34267823361,1435.26612828,0.999998,38.1247,-37.6353,-477.09822943,0.0
217.249,37.3438537703,243.585,614.292308062,1.44974,4268,37.342,1950.39418026,477.503086204,4268,38.0387157558,614.292308062,252.761470156,614.292308062,0.340422956985,840.094241148,0.999939,38.0362,-37.5338,-719.356212323,0.0
217.246,37.4642483498,243.605,2623.9691247,1.85301,4269,37.4632,1164.63353805,67.8968193321,4269,38.1361849022,2623.9691247,209.943045594,2623.9691247,0.341789432717,618.844375945,0.999964,38.1352,-37.6583,-710.009989207,0.0
217.186,37.3110905203,243.646,2754.70919106,1.50537,4270,37.3104,4830.71830035,1032.28336906,4270,38.0052622616,2754.70919106,268.525171251,2754.70919106,0.337823497724,1926.31655386,0.999962,38.0043,-37.4985,-826.618824576,0.0
217.22,37.4694674732,243.679,704.357245615,1.99564,4271,37.4682,1397.88718509,355.065253513,4271,38.1438760294,704.357245615,263.859070841,704.357245615,0.358151529046,517.638381357,0.999991,38.1422,-37.6446,-473.242780861,0.0
217.424,37.3576623005,243.7,2388.03874171,1.45768,4272,37.3574,2731.22915672,267.208867763,4272,38.0639518101,2388.03874171,226.636423094,2388.03874171,0.346823114882,999.35052973,0.999998,38.0642,-37.5312,-641.812607109,0.0
217.388,37.4503945447,243.723,2675.85907564,1.54391,4273,37.45,5188.09697139,2568.62777212,4273,38.1508868055,2675.85907564,380.467475833,2675.85907564,0.351374279461,1579.69661049,0.999969,38.1503,-37.6301,432.01423507,0.0
217.395,37.4461587825,243.735,2608.87621776,1.94821,4274,37.4446,4641.5121268,1739.30093323,4274,38.1593044029,2608.87621776,307.236147735,2608.87621776,0.371234387991,1784.05604076,0.999964,38.1577,-37.613,-603.707703329,0.0
217.438,37.5376671413,243.776,2763.54140645,1.83232,4275,37.5375,4554.5887655,1911.61005903,4275,38.2524191124,2763.54140645,331.73128836,2763.54140645,0.36466383517,1528.76316676,0.999951,38.2515,-37.7125,-131.107585945,0.0
217.553,37.5265052368,243.814,2557.63998102,1.762,4276,37.5256,4827.10254076,2859.98147843,4276,38.2563045734,2557.63998102,365.594955388,2557.63998102,0.367331623265,1797.07272489,0.999974,38.2548,-37.7184,-240.994181368,0.0
217.485,37.5355424356,243.853,2679.96912321,2.20057,4277,37.5344,4589.40196573,2390.61266876,4277,38.2702956019,2679.96912321,320.033433729,2679.96912321,0.380225846369,1831.11839831,0.999964,38.2694,-37.7203,-262.913920245,0.0
217.551,37.5500251759,243.884,2232.74236927,2.22014,4278,37.55,4781.20359734,2487.57719021,4278,38.2904965937,2232.74236927,343.199492789,2232.74236927,0.377915973693,1699.7228846,0.999962,38.289,-37.7323,-18.8185688734,0.0
217.602,37.519519781,243.877,2918.3645007,2.01462,4279,37.519,4930.95466344,2946.27368896,4279,38.2677656957,2918.3645007,309.275299046,2918.3645007,0.369247001557,2079.69614803,0.999935,38.2671,-37.6958,-254.322699541,0.0
217.587,37.5396027314,243.888,2995.67638733,1.75497,4280,37.5386,4340.99751626,1061.72929507,4280,38.2923546724,2995.67638733,259.046017586,2995.67638733,0.359605381535,1834.45203153,0.999969,38.2921,-37.7204,-854.913728375,0.0
217.536,37.5332388867,243.912,3054.10062669,1.7947,4281,37.5321,4227.70261349,1245.27123092,4281,38.2889854758,3054.10062669,295.859728157,3054.10062669,0.358534179354,1695.09882856,0.999956,38.2872,-37.7002,-554.981710253,0.0
217.532,37.3563353762,243.959,3113.23428146,2.00575,4282,37.3563,4671.48015994,3506.10180259,4282,38.1294043103,3113.23428146,337.440066843,3113.23428146,0.373199610617,1293.26816033,0.999939,38.1289,-37.5246,-45.0051655371,0.0
217.504,37.6489294256,243.931,3195.92251505,1.34769,4283,37.6479,4398.51994174,2129.9168584,4283,38.3784098204,3195.92251505,316.58339237,3195.92251505,0.346463466907,1850.18404948,0.999845,38.3769,-37.808,-502.936458284,0.0
217.417,37.6500304066,243.957,3100.52290197,1.76,4284,37.6498,3452.05484623,784.422523022,4284,38.3765488251,3100.52290197,253.458333641,3100.52290197,0.354629400284,1334.28627817,0.999975,38.3757,-37.8089,-598.035701039,0.0
217.433,37.4419315657,243.972,2909.38262624,2.49042,4285,37.4413,3587.41539102,1415.22179995,4285,38.1891799336,2909.38262624,293.324717092,2909.38262624,0.378205410148,1436.28860398,0.999956,38.189,-37.5978,-189.802294344,0.0
