MaxEsReturn,AverageAbsY,AverageEsReturn,AverageAbsQ,StdReturn,Epoch,MinReturn,PolicyRegParamNorm,AverageDiscountedReturn,MinEsReturn,AverageAction,StdEsReturn,MaxReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,QFunRegParamNorm,Iteration,AverageQLoss,AverageY,AverageReturn
904.47923917,149.029373992,904.47923917,149.026,37.9229596026,4333,1380.4298742,204.384,122.15030962,904.47923917,0.907725,0.0,1496.53100954,1.0893898065,-149.731,149.026,428.347,4333,25.2639,149.028993123,1433.08703354
915.33658421,149.024294919,915.33658421,149.023,46.9281209982,4334,1380.57896109,204.44,122.09574873,915.33658421,0.900169,0.0,1539.45613618,1.06865451324,-149.664,149.023,428.369,4334,22.902,149.023938958,1468.87307128
853.649872119,149.025260342,853.649872119,149.021,31.8509546417,4335,1303.7381257,204.426,113.63287147,853.649872119,0.916158,0.0,1402.80161717,1.06725102052,-149.681,149.021,428.467,4335,22.2387,149.0249848,1364.60097969
861.987638524,148.952431368,861.987638524,148.952,26.9113997265,4336,1378.76292948,204.499,121.294876387,861.987638524,0.886797,0.0,1477.73165611,1.11107639968,-149.561,148.952,428.587,4336,24.228,148.952096611,1411.28558302
811.702905334,148.947012533,811.702905334,148.945,38.0202311335,4337,1404.13382764,204.495,129.000478904,811.702905334,0.901322,0.0,1516.91036791,1.05005240524,-149.585,148.945,428.631,4337,21.7883,148.946771831,1459.00767305
916.167446939,148.957253814,916.167446939,148.955,27.5351030995,4338,1386.39316899,204.521,125.836770716,916.167446939,0.895725,0.0,1466.07581097,1.04969710973,-149.648,148.955,428.684,4338,21.7206,148.957009612,1421.85671429
912.696974249,148.981359093,912.696974249,148.979,36.4673026365,4339,1429.95510089,204.588,131.220507328,912.696974249,0.902542,0.0,1536.25177829,1.04901458945,-149.617,148.979,428.763,4339,20.7938,148.981174654,1480.67521402
971.947579704,148.935787922,971.947579704,148.934,33.0316963942,4340,1407.75368226,204.574,126.822146437,971.947579704,0.895442,0.0,1533.76198382,1.06708171683,-149.597,148.934,428.84,4340,23.7361,148.935394885,1465.29432139
945.267245871,148.91261842,945.267245871,148.912,27.2198372752,4341,1333.22990294,204.603,123.807765468,945.267245871,0.859674,0.0,1425.94646523,1.06779508812,-149.554,148.912,428.914,4341,23.0111,148.912385384,1384.41648732
908.178081277,148.940237205,908.178081277,148.939,43.9662225031,4342,1244.86415366,204.592,114.683657223,908.178081277,0.899382,0.0,1387.88970573,1.06849620394,-149.6,148.939,428.989,4342,22.3497,148.939920536,1333.22380049
968.69148865,148.846628123,968.69148865,148.844,48.6366975476,4343,1391.42489068,204.639,124.769965597,968.69148865,0.891535,0.0,1541.07174419,1.09776696989,-149.488,148.844,429.055,4343,25.3406,148.846395385,1470.67976713
884.573619789,148.817364568,884.573619789,148.816,35.0800245803,4344,1238.61266964,204.579,117.829441525,884.573619789,0.8912,0.0,1359.5532646,1.1024094937,-149.437,148.816,429.148,4344,25.4708,148.817061438,1281.08743643
871.047124691,148.793790929,871.047124691,148.792,32.0745445957,4345,1248.92676355,204.567,107.757274778,871.047124691,0.907665,0.0,1352.90538351,1.06726344034,-149.473,148.792,429.205,4345,23.3705,148.793425626,1317.69197091
999.391769143,148.855961641,999.391769143,148.854,44.2063439703,4346,1303.86441276,204.543,114.006986076,999.391769143,0.891081,0.0,1482.81776632,1.03662482955,-149.54,148.854,429.258,4346,19.8556,148.855688087,1388.49021745
917.935059375,148.835827107,917.935059375,148.835,31.8676534,4347,1372.69985892,204.508,127.230166953,917.935059375,0.88556,0.0,1470.11219732,1.09141635637,-149.509,148.835,429.269,4347,23.4445,148.835429412,1419.17501413
917.273964946,148.915126313,917.273964946,148.911,49.7072928153,4348,1279.91679107,204.539,121.338445379,917.273964946,0.878946,0.0,1466.09221045,0.997406366384,-149.602,148.911,429.268,4348,15.8839,148.914774398,1369.66671137
923.71077773,148.911898739,923.71077773,148.912,30.007474748,4349,1414.03744158,204.553,128.046912136,923.71077773,0.895986,0.0,1526.75244129,1.10554830779,-149.605,148.912,429.37,4349,25.2618,148.911683584,1488.0344548
843.557166325,148.943961503,843.557166325,148.944,24.9007671466,4350,1561.19259339,204.518,134.583728704,843.557166325,0.886694,0.0,1644.16102802,1.09363762711,-149.642,148.944,429.481,4350,23.8207,148.943688813,1596.99143824
956.076118082,148.904236798,956.076118082,148.902,45.2581182276,4351,1358.52204122,204.516,125.573885386,956.076118082,0.890569,0.0,1529.02603176,1.09442044483,-149.569,148.902,429.558,4351,24.6155,148.903980708,1464.8848708
902.074637305,148.864988884,902.074637305,148.862,52.7079192336,4352,1260.25761174,204.528,120.985862198,902.074637305,0.893158,0.0,1450.28270625,1.1104726223,-149.514,148.862,429.636,4352,24.8698,148.864641701,1372.57849502
962.90827285,148.852308305,962.90827285,148.854,37.4414741537,4353,1513.24364371,204.585,137.098902764,962.90827285,0.887814,0.0,1622.83597937,1.10341445954,-149.488,148.854,429.722,4353,25.8097,148.851872232,1569.46781151
1002.67522894,148.862007397,1002.67522894,148.86,36.7006106354,4354,1367.29122148,204.621,124.891026005,1002.67522894,0.885228,0.0,1514.63063409,1.02259411042,-149.53,148.86,429.732,4354,19.5542,148.861833109,1439.46141029
944.916714113,148.842191014,944.916714113,148.841,21.9456337198,4355,1510.59606991,204.645,130.85430467,944.916714113,0.887834,0.0,1590.16998052,1.06684048471,-149.494,148.841,429.77,4355,22.8555,148.841895243,1549.57443669
965.129861446,148.859434652,965.129861446,148.856,37.894117074,4356,1471.87277179,204.708,138.425780892,965.129861446,0.884547,0.0,1602.65867864,1.05415337026,-149.525,148.856,429.785,4356,21.9506,148.85922872,1558.15674306
991.376725673,148.848142041,991.376725673,148.847,46.9558362218,4357,1438.61412529,204.723,128.434071503,991.376725673,0.886037,0.0,1590.97281066,1.08741076328,-149.535,148.847,429.875,4357,24.5457,148.847814656,1525.81144599
1020.26220911,148.873130511,1020.26220911,148.87,46.0625077533,4358,1409.15274926,204.78,123.438691889,1020.26220911,0.88978,0.0,1570.1777079,1.05930616465,-149.541,148.87,429.918,4358,22.7581,148.872765657,1477.31642949
994.374190236,148.822416146,994.374190236,148.825,28.2437035578,4359,1471.00007026,204.797,122.43155918,994.374190236,0.898446,0.0,1577.04015255,1.09219351173,-149.488,148.825,429.99,4359,26.9496,148.822056244,1517.87276056
895.535897932,148.822449952,895.535897932,148.817,30.4770339286,4360,1573.74525648,204.858,138.065904385,895.535897932,0.875849,0.0,1682.58159726,1.06131640412,-149.518,148.817,430.001,4360,22.8976,148.822061366,1620.85494943
929.660740376,148.857602455,929.660740376,148.856,45.0851077586,4361,1292.93397336,204.911,119.427806842,929.660740376,0.898841,0.0,1461.97331964,1.07531306156,-149.546,148.856,430.049,4361,22.2124,148.857390641,1364.4023666
996.580958025,148.838341114,996.580958025,148.839,35.1626447199,4362,1428.49184129,204.946,126.148879437,996.580958025,0.903159,0.0,1551.81293106,1.09125485333,-149.502,148.839,430.1,4362,25.7425,148.837973032,1495.82987456
966.638834109,148.842328725,966.638834109,148.836,43.2797983897,4363,1423.92799247,204.988,127.621810856,966.638834109,0.886497,0.0,1551.02982502,1.10625724888,-149.522,148.836,430.191,4363,25.7432,148.841985299,1489.41838622
993.162352048,148.870380017,993.162352048,148.869,45.0818836182,4364,1477.15159228,205.026,128.953426388,993.162352048,0.901972,0.0,1630.2070435,1.11327789577,-149.565,148.869,430.256,4364,25.6583,148.870058171,1542.32631728
861.579604362,148.931258198,861.579604362,148.93,459.31016386,4365,-85.6999240821,204.985,117.713782355,861.579604362,0.913917,0.0,1493.90063677,1.05683350826,-149.629,148.93,430.31,4365,20.98,148.931015241,1289.66052862
934.782662501,148.968989828,934.782662501,148.966,299.190622124,4366,482.097775898,204.983,126.889733849,934.782662501,0.915927,0.0,1524.87326585,1.05290602243,-149.649,148.966,430.335,4366,20.0211,148.968762489,1369.37851022
978.753713627,149.012916939,978.753713627,149.012,32.7544386078,4367,1472.10389905,204.993,129.765930139,978.753713627,0.880585,0.0,1594.52758561,1.0121752906,-149.685,149.012,430.352,4367,17.4626,149.012764738,1520.85773257
916.217167527,148.999739271,916.217167527,148.999,38.9918784096,4368,1435.46590484,205.034,122.610156888,916.217167527,0.894485,0.0,1573.04253913,1.06286870759,-149.706,148.999,430.438,4368,21.9258,148.999426464,1524.81428991
994.172574107,149.021405879,994.172574107,149.02,25.0267229585,4369,1424.50216931,205.005,122.065552828,994.172574107,0.871979,0.0,1517.91218006,1.07017083243,-149.744,149.02,430.508,4369,23.4773,149.021050474,1474.79046417
953.66513805,149.085643231,953.66513805,149.086,475.035513415,4370,-111.19090224,205.022,125.889181416,953.66513805,0.900345,0.0,1523.88919902,1.09257580637,-149.818,149.086,430.594,4370,23.9994,149.085119281,1309.09152705
943.214607472,149.132553503,943.214607472,149.132,32.7823840898,4371,1444.44844854,205.1,128.514114613,943.214607472,0.897038,0.0,1538.13234784,1.08600392141,-149.837,149.132,430.631,4371,23.3183,149.132320269,1484.0716415
978.701128419,149.137813134,978.701128419,149.134,42.4365999317,4372,1405.28901948,205.127,129.036706053,978.701128419,0.889847,0.0,1527.40184888,1.14091258852,-149.822,149.134,430.783,4372,26.6283,149.137626649,1479.94753303
926.22878667,149.163260495,926.22878667,149.161,24.1730097308,4373,1501.98402375,205.138,134.001612483,926.22878667,0.895503,0.0,1582.16190748,1.08759980957,-149.854,149.161,430.811,4373,23.673,149.162956987,1551.81611193
886.110661034,149.106136305,886.110661034,149.103,32.1828877931,4374,1455.52563325,205.186,128.815347087,886.110661034,0.898998,0.0,1570.44473285,1.14783032858,-149.787,149.103,430.909,4374,29.7105,149.105719472,1510.37418851
893.340160245,149.081911471,893.340160245,149.082,43.3819607261,4375,1408.10748355,205.179,121.066627224,893.340160245,0.89479,0.0,1563.4202928,1.12629777928,-149.769,149.082,430.965,4375,27.3378,149.081575006,1485.51040411
925.318127298,149.088681032,925.318127298,149.086,64.6501049559,4376,1343.63057082,205.191,123.489615874,925.318127298,0.897709,0.0,1562.54451094,1.14141466491,-149.785,149.086,431.006,4376,26.6537,149.08831774,1479.22214724
851.45698322,149.065288504,851.45698322,149.063,37.9081692991,4377,1490.01650275,205.216,124.537586415,851.45698322,0.892804,0.0,1628.82762329,1.13843589907,-149.723,149.063,431.114,4377,26.5477,149.064818723,1548.37194161
887.296580648,149.02998609,887.296580648,149.026,32.1962833093,4378,1323.40474527,205.206,115.251932075,887.296580648,0.894031,0.0,1434.56685494,1.1169969646,-149.683,149.026,431.128,4378,25.2668,149.029643006,1366.47498276
925.820452947,149.02058339,925.820452947,149.021,19.6088336004,4379,1386.42683751,205.249,117.769464019,925.820452947,0.891745,0.0,1453.32312378,1.11245012562,-149.668,149.021,431.184,4379,24.1903,149.020336557,1417.9648156
972.451995245,149.017429506,972.451995245,149.015,24.640767739,4380,1526.56426693,205.278,127.652737702,972.451995245,0.901067,0.0,1612.06388884,1.1005750061,-149.725,149.015,431.238,4380,23.5276,149.017120917,1562.28215673
947.606468668,149.020716868,947.606468668,149.019,861.167968666,4381,-1349.80544629,205.301,105.578987011,947.606468668,0.909559,0.0,1545.43373324,1.11039539198,-149.69,149.019,431.325,4381,24.958,149.020294528,1233.04878833
952.85117472,149.11528842,952.85117472,149.114,37.606915017,4382,1332.43026424,205.34,118.266878054,952.85117472,0.923366,0.0,1458.62327977,1.00978079215,-149.799,149.114,431.353,4382,17.3164,149.115194314,1414.28460448
890.72050128,149.061405913,890.72050128,149.061,25.6709405432,4383,1408.46979492,205.398,126.569316446,890.72050128,0.916621,0.0,1491.15685377,1.1170996897,-149.762,149.061,431.451,4383,25.8209,149.06118163,1453.84584931
922.260824902,149.038112811,922.260824902,149.035,36.1575665097,4384,1461.87398747,205.42,133.19362704,922.260824902,0.886609,0.0,1597.34831343,1.13836567227,-149.739,149.035,431.523,4384,28.3182,149.037763961,1546.85955523
925.798916236,149.079957094,925.798916236,149.077,27.2583158247,4385,1435.05787677,205.42,120.974481596,925.798916236,0.894007,0.0,1522.8716337,1.09429922074,-149.776,149.077,431.626,4385,24.8489,149.079639702,1474.32338352
949.164992074,149.088159995,949.164992074,149.092,928.543117003,4386,-1627.08821585,205.484,107.223415103,949.164992074,0.907557,0.0,1511.26163467,1.07979140161,-149.769,149.092,431.678,4386,22.8512,149.087965462,1157.33929747
880.258294879,149.114879701,880.258294879,149.108,27.3727948366,4387,1419.73091362,205.487,118.839574916,880.258294879,0.898397,0.0,1500.11412611,1.07503293546,-149.811,149.108,431.7,4387,22.4398,149.114566251,1462.25981252
902.940217261,149.10573844,902.940217261,149.104,39.8165633205,4388,1456.84762231,205.475,129.377859393,902.940217261,0.903862,0.0,1602.53262532,1.14405381332,-149.83,149.104,431.772,4388,26.9468,149.105451989,1519.8073401
969.258852776,149.246229896,969.258852776,149.249,33.8845296625,4389,1505.39118558,205.516,129.13589027,969.258852776,0.875161,0.0,1615.41376518,1.03734589761,-149.955,149.249,431.824,4389,19.7136,149.245985998,1536.92245036
924.8580396,149.28730686,924.8580396,149.281,27.1740274617,4390,1521.90097416,205.494,134.431581213,924.8580396,0.879708,0.0,1612.36456515,1.05241392683,-149.974,149.281,431.842,4390,19.7237,149.287078359,1558.55563663
977.776500422,149.272297275,977.776500422,149.271,28.4201631176,4391,1447.44792345,205.515,131.677568311,977.776500422,0.8846,0.0,1546.01872134,1.09097880923,-149.983,149.271,431.94,4391,23.5302,149.271880777,1507.60590209
944.445883149,149.267068325,944.445883149,149.266,599.590422169,4392,-444.625646448,205.523,116.015796633,944.445883149,0.895494,0.0,1586.74717118,1.10585150175,-149.939,149.266,431.97,4392,25.728,149.266673345,1352.48673972
896.500693564,149.290991468,896.500693564,149.29,50.2113798316,4393,1335.3282105,205.521,120.574336362,896.500693564,0.897549,0.0,1494.31182948,1.04574553069,-149.966,149.29,432.054,4393,20.6818,149.290826899,1437.26399979
1006.60583537,149.374629267,1006.60583537,149.372,35.2580964193,4394,1463.02350839,205.543,126.743619399,1006.60583537,0.901087,0.0,1584.7114285,1.0572584942,-150.042,149.372,432.128,4394,20.7169,149.374407092,1511.78632794
986.613431205,149.368954011,986.613431205,149.366,28.3285677144,4395,1417.25021665,205.559,121.410165414,986.613431205,0.905134,0.0,1492.10783466,1.05857293628,-150.029,149.366,432.177,4395,21.2155,149.368781337,1463.93532586
884.845553384,149.281327751,884.845553384,149.28,56.2588153346,4396,1256.96562889,205.655,112.410593255,884.845553384,0.909277,0.0,1413.6275033,1.13155181241,-149.938,149.28,432.329,4396,28.3806,149.281050884,1340.85559697
870.909636216,149.285209226,870.909636216,149.282,31.2456806921,4397,1356.18528584,205.59,123.628323163,870.909636216,0.910288,0.0,1479.94973493,1.10339909013,-149.974,149.282,432.402,4397,24.835,149.285016552,1421.17625328
923.483467765,149.321977672,923.483467765,149.322,34.2030967107,4398,1466.74329659,205.665,129.63196858,923.483467765,0.901667,0.0,1565.60399406,1.08722863069,-150.011,149.322,432.442,4398,24.6605,149.321641728,1514.7157522
954.873755628,149.283136561,954.873755628,149.279,32.1973731204,4399,1436.54141745,205.65,131.656732707,954.873755628,0.908016,0.0,1540.09604232,1.05582241112,-149.968,149.279,432.529,4399,22.4219,149.282851713,1496.3555882
808.863563972,149.356051596,808.863563972,149.359,53.6167287412,4400,1359.63375945,205.645,116.069820188,808.863563972,0.912163,0.0,1526.12028516,1.07261737283,-150.039,149.359,432.584,4400,22.5514,149.355953016,1425.98161328
987.442938668,149.297480656,987.442938668,149.294,36.1661618645,4401,1317.597193,205.662,114.002419488,987.442938668,0.913537,0.0,1443.28942806,1.11508872519,-149.962,149.294,432.672,4401,24.6486,149.29720773,1387.29202457
878.099850637,149.283748654,878.099850637,149.282,34.877062119,4402,1258.53343726,205.681,108.627615427,878.099850637,0.908784,0.0,1380.80962112,1.04215765677,-149.931,149.282,432.699,4402,20.6159,149.283503274,1317.96437251
946.179807932,149.245149573,946.179807932,149.243,25.5124129112,4403,1424.33536513,205.696,115.664350636,946.179807932,0.905453,0.0,1521.21030698,1.08454300116,-149.892,149.243,432.735,4403,24.8945,149.244894855,1476.68660503
881.127292842,149.206434047,881.127292842,149.207,46.6905989963,4404,1362.06397914,205.727,117.266924917,881.127292842,0.919601,0.0,1548.40686453,1.05609836129,-149.859,149.207,432.765,4404,22.1613,149.206153285,1451.51179911
970.220282336,149.154201821,970.220282336,149.151,428.889806726,4405,-52.8449511385,205.774,105.586634337,970.220282336,0.937875,0.0,1400.0611893,1.06683503014,-149.752,149.151,432.886,4405,22.2379,149.153884449,1231.63206856
819.554378777,149.096878075,819.554378777,149.095,32.7279620781,4406,1455.47285649,205.763,124.673633808,819.554378777,0.897321,0.0,1559.09731786,1.0992065244,-149.696,149.095,432.951,4406,24.9208,149.096416589,1498.52855862
980.575653386,149.043111683,980.575653386,149.041,36.440674416,4407,1395.83750685,205.79,123.152211984,980.575653386,0.905902,0.0,1503.80264403,1.08993220061,-149.691,149.041,433.001,4407,25.4158,149.042706676,1445.66581864
905.414689972,149.066600451,905.414689972,149.066,39.0813916646,4408,1218.51949591,205.81,106.799104933,905.414689972,0.920461,0.0,1347.23565135,1.06989846815,-149.723,149.066,432.971,4408,22.6535,149.066289861,1301.97933268
834.462665752,149.066555727,834.462665752,149.065,23.5549771853,4409,1285.63785307,205.874,104.045203226,834.462665752,0.896629,0.0,1361.242473,1.04202450055,-149.734,149.065,433.022,4409,19.5491,149.066403579,1317.92892344
837.741893707,149.060065703,837.741893707,149.059,37.640517191,4410,1392.88951431,205.841,121.101215115,837.741893707,0.897603,0.0,1510.56392227,1.07882275218,-149.727,149.059,433.054,4410,22.594,149.059751913,1455.04396914
847.04065179,149.09314514,847.04065179,149.092,43.9620637545,4411,1402.32822814,205.854,117.009537709,847.04065179,0.886938,0.0,1540.93398212,1.0848179824,-149.742,149.092,433.09,4411,22.5142,149.09293216,1458.57560243
914.965808061,149.069017345,914.965808061,149.067,28.5585250073,4412,1408.82523286,205.872,117.434502557,914.965808061,0.902049,0.0,1511.3822477,1.07506266494,-149.759,149.067,433.114,4412,22.4561,149.068848068,1449.00355487
906.692587809,149.070724693,906.692587809,149.069,30.1000876196,4413,1520.72881941,205.893,132.318611213,906.692587809,0.902242,0.0,1618.70123711,1.10730548267,-149.76,149.069,433.154,4413,26.6033,149.070409024,1560.00418305
897.77171841,149.14038273,897.77171841,149.139,44.9935458102,4414,1360.18682054,205.936,126.809608704,897.77171841,0.90578,0.0,1515.57081679,1.02718841753,-149.847,149.139,433.24,4414,18.8923,149.140026515,1458.05129035
949.925003241,149.192126643,949.925003241,149.192,30.5874309737,4415,1499.09169143,205.959,129.484194297,949.925003241,0.882404,0.0,1614.16465148,1.08062365037,-149.898,149.192,433.325,4415,22.1368,149.191894641,1554.82503375
865.344432484,149.211496804,865.344432484,149.206,56.3392577796,4416,1313.57281184,205.98,118.819616763,865.344432484,0.888351,0.0,1511.91127465,1.07122283836,-149.895,149.206,433.36,4416,22.8487,149.211249907,1399.14702636
908.045121421,149.211233577,908.045121421,149.209,29.8045783959,4417,1402.53824212,206.032,124.491318309,908.045121421,0.891021,0.0,1498.94244346,1.10322034505,-149.887,149.209,433.472,4417,23.9426,149.21107514,1437.70529269
1003.11519461,149.269064239,1003.11519461,149.27,25.7175369454,4418,1395.88183351,206.03,123.570462929,1003.11519461,0.899471,0.0,1475.24517667,1.02081961007,-149.969,149.27,433.57,4418,18.9157,149.268871981,1441.55755648
958.539601532,149.322194422,958.539601532,149.32,201.542259241,4419,827.664780844,206.016,122.450516835,958.539601532,0.920805,0.0,1428.75387753,1.05894722425,-150.021,149.32,433.624,4419,19.7048,149.321933088,1244.65506616
945.902427901,149.353576637,945.902427901,149.355,60.6821631666,4420,1422.48751272,206.016,117.170139242,945.902427901,0.89912,0.0,1587.90038675,1.09604254533,-150.036,149.355,433.653,4420,22.9971,149.353187323,1507.48537239
964.586230166,149.343406063,964.586230166,149.339,51.8221898981,4421,1416.33668396,206.097,126.270677787,964.586230166,0.889045,0.0,1571.7564827,1.08227150671,-150.067,149.339,433.704,4421,21.0404,149.343172352,1495.0608001
890.269898787,149.404843861,890.269898787,149.403,38.3217668358,4422,1364.52226342,206.098,118.614748192,890.269898787,0.899258,0.0,1482.58952657,1.11005444198,-150.108,149.403,433.784,4422,24.1219,149.404474435,1421.39701537
911.998297803,149.426928613,911.998297803,149.423,31.737625019,4423,1488.87260393,206.138,123.50219248,911.998297803,0.888604,0.0,1606.41285401,1.1197872408,-150.165,149.423,433.905,4423,24.9961,149.426476811,1528.59685912
921.013288092,149.443117551,921.013288092,149.442,46.7886722207,4424,1306.53075376,206.209,117.049068346,921.013288092,0.89461,0.0,1459.51184582,1.13259401042,-150.157,149.442,433.962,4424,26.4877,149.442933288,1406.1902167
855.592634166,149.581667225,855.592634166,149.579,51.417946563,4425,1341.84782715,206.232,118.247733639,855.592634166,0.888269,0.0,1499.54384485,1.07503024574,-150.307,149.579,433.987,4425,21.0526,149.581392035,1430.47722081
879.948003379,149.641663009,879.948003379,149.642,26.5888778881,4426,1403.16943713,206.267,116.732897077,879.948003379,0.892592,0.0,1487.86560453,1.07672061973,-150.329,149.642,433.985,4426,21.3314,149.641331821,1442.95732998
829.900092533,149.636774251,829.900092533,149.634,200.801569335,4427,845.260071481,206.284,128.7512469,829.900092533,0.896065,0.0,1570.48875864,1.12286041033,-150.336,149.634,434.121,4427,24.8672,149.636559689,1439.46735545
843.528194976,149.70914682,843.528194976,149.706,32.8470053903,4428,1364.87509954,206.305,115.443541525,843.528194976,0.901617,0.0,1481.49449975,1.12200979536,-150.42,149.706,434.185,4428,24.1793,149.708935393,1411.03173264
863.183554615,149.72297346,863.183554615,149.722,63.3927522406,4429,1382.26497274,206.327,127.140701014,863.183554615,0.897314,0.0,1591.99976895,1.08692486521,-150.387,149.722,434.237,4429,22.3625,149.722672263,1475.46247677
864.519502497,149.719775844,864.519502497,149.718,56.812154361,4430,1437.92596362,206.355,122.740858833,864.519502497,0.902779,0.0,1598.72055403,1.06100259722,-150.429,149.718,434.305,4430,19.7497,149.719527608,1534.70926106
868.625720601,149.729129679,868.625720601,149.728,33.1242524771,4431,1225.70815669,206.383,111.586734159,868.625720601,0.900784,0.0,1323.58910563,1.1522312411,-150.435,149.728,434.348,4431,26.8817,149.728711691,1275.7105652
943.7830177,149.797241381,943.7830177,149.798,34.5339550082,4432,1455.59477712,206.412,130.441924254,943.7830177,0.891466,0.0,1565.952992,1.07034600201,-150.5,149.798,434.376,4432,19.3687,149.7969928,1514.71141778
871.387732651,149.815834654,871.387732651,149.811,27.9905424145,4433,1395.75903444,206.427,118.074733566,871.387732651,0.900081,0.0,1489.52346631,1.17452797603,-150.531,149.811,434.451,4433,26.5216,149.815534581,1450.63449714
898.419640451,149.899429957,898.419640451,149.898,31.29142387,4434,1452.32158665,206.426,122.431316914,898.419640451,0.90057,0.0,1548.40901399,1.05821568725,-150.571,149.898,434.524,4434,17.9641,149.899312826,1492.05001641
910.608524182,149.917796068,910.608524182,149.916,30.8181989878,4435,1408.3660674,206.433,120.199579351,910.608524182,0.871888,0.0,1520.22458662,1.04321514738,-150.596,149.916,434.546,4435,16.3884,149.917544785,1465.37772659
907.97491432,149.920216547,907.97491432,149.917,42.6227629537,4436,1383.6081714,206.453,119.653021359,907.97491432,0.902447,0.0,1549.64785365,1.12698829425,-150.629,149.917,434.605,4436,23.7404,149.919891394,1476.95526937
878.982989103,149.946949572,878.982989103,149.943,35.6197508149,4437,1327.13636103,206.425,113.322847329,878.982989103,0.90508,0.0,1457.83840636,1.0907642549,-150.63,149.943,434.695,4437,22.9695,149.946647394,1396.29961597
852.897025123,149.95161593,852.897025123,149.953,50.1618627013,4438,1266.09735514,206.443,107.221120697,852.897025123,0.907418,0.0,1439.69628013,1.16837419502,-150.638,149.953,434.79,4438,28.3629,149.951140755,1346.80451102
823.047117764,149.985740281,823.047117764,149.985,48.6393515288,4439,1327.64780459,206.505,109.69211156,823.047117764,0.906757,0.0,1496.4472469,1.09587516481,-150.688,149.985,434.833,4439,23.9142,149.985493486,1397.61710004
958.918702399,150.007837209,958.918702399,150.004,43.9666428554,4440,1480.2284625,206.496,118.952918613,958.918702399,0.888461,0.0,1596.84372349,1.08072851085,-150.667,150.004,434.812,4440,20.3876,150.007561975,1545.68595135
987.408635419,150.032497489,987.408635419,150.034,34.5392365926,4441,1360.09826069,206.566,125.781449854,987.408635419,0.893723,0.0,1493.59905181,1.06339399107,-150.726,150.034,434.869,4441,20.1041,150.032195795,1442.00278417
859.597089237,150.04497967,859.597089237,150.042,29.9708215687,4442,1462.03589675,206.509,125.903154311,859.597089237,0.89227,0.0,1564.76944897,1.10262981333,-150.702,150.042,434.912,4442,22.8589,150.044778737,1500.36695952
814.544783485,149.971408165,814.544783485,149.97,47.7951992619,4443,1417.87159906,206.524,124.111416592,814.544783485,0.883557,0.0,1619.59658709,1.20341383678,-150.657,149.97,434.952,4443,30.6055,149.971019321,1523.69542748
972.771756657,150.00488721,972.771756657,150.0,49.9406289868,4444,1318.95009529,206.591,120.218474547,972.771756657,0.886434,0.0,1482.47676822,1.12323659826,-150.697,150.0,435.01,4444,24.5168,150.004590557,1408.62220506
870.018695891,150.015221623,870.018695891,150.017,38.0791836125,4445,1452.65635375,206.577,129.104351299,870.018695891,0.880116,0.0,1589.63685802,1.13903808075,-150.731,150.017,435.116,4445,26.6031,150.014992116,1545.1321334
894.890112477,150.048104981,894.890112477,150.046,50.7110537159,4446,1443.81219955,206.652,134.067956798,894.890112477,0.867055,0.0,1619.89978707,1.12308240942,-150.751,150.046,435.143,4446,25.8981,150.047739608,1556.01948604
830.61007383,150.117884731,830.61007383,150.118,20.3658711379,4447,1468.44203632,206.652,128.793218336,830.61007383,0.871902,0.0,1551.79980247,1.05407757122,-150.818,150.118,435.206,4447,18.708,150.117630972,1519.79784964
919.000826973,150.094557878,919.000826973,150.091,46.4398741443,4448,1405.88629444,206.671,121.597262305,919.000826973,0.898321,0.0,1547.31074348,1.17288580754,-150.772,150.091,435.367,4448,28.6952,150.094210789,1483.19040907
922.863535987,150.108372606,922.863535987,150.109,52.3644897241,4449,1348.71196289,206.666,113.315353985,922.863535987,0.882186,0.0,1508.64858923,1.11062364267,-150.821,150.109,435.425,4449,23.4762,150.108122703,1415.94837068
902.531555313,150.116969427,902.531555313,150.112,35.6216702646,4450,1259.87312054,206.655,116.03158458,902.531555313,0.902663,0.0,1383.0170732,1.09545691214,-150.746,150.112,435.518,4450,22.005,150.116613757,1331.02991301
939.643704871,150.022195423,939.643704871,150.021,38.6079721072,4451,1297.01232371,206.677,114.386925052,939.643704871,0.891232,0.0,1429.98040332,1.11467923151,-150.657,150.021,435.603,4451,24.5741,150.021965166,1364.03229848
912.848936392,150.043386969,912.848936392,150.043,43.9339427155,4452,1357.0102523,206.681,114.846435981,912.848936392,0.874257,0.0,1492.07767684,1.06842715937,-150.702,150.043,435.641,4452,20.9979,150.043142034,1421.90708624
857.889688905,149.955181197,857.889688905,149.953,46.9789828233,4453,1200.77836653,206.682,110.777133345,857.889688905,0.884519,0.0,1361.22336417,1.15475150874,-150.614,149.953,435.772,4453,29.8186,149.954736787,1267.54653523
893.216589882,149.960834264,893.216589882,149.959,21.1075425202,4454,1472.09681112,206.711,127.710229515,893.216589882,0.86766,0.0,1541.9086005,1.05462422497,-150.587,149.959,435.799,4454,22.6365,149.960692194,1498.68850548
909.918702971,149.970673085,909.918702971,149.971,43.5187268661,4455,1451.05241308,206.713,126.715159439,909.918702971,0.882996,0.0,1598.58749241,1.06239947479,-150.646,149.971,435.85,4455,22.4882,149.970437726,1522.09114102
