StdEsReturn,QFunRegParamNorm,AverageAction,Iteration,AveragePolicySurr,AverageAbsQ,StdReturn,MinEsReturn,AverageAbsY,MaxEsReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,AverageQLoss,AverageQ,Epoch,AverageReturn,AverageY,MinReturn,PolicyRegParamNorm,AverageDiscountedReturn
212.925097959,105.203,0.982529,432,-171.171,168.693,302.823209957,1.60115848609,168.648022879,661.734092252,349.256176226,1198.38791695,4.74429944633,88.3759,168.569,432,513.145982974,168.575497137,102.411710647,76.5978,173.536513439
384.549376493,105.25,0.973334,433,-171.256,168.773,171.382189899,70.3479641911,168.736337282,1135.3896563,478.405501891,1069.68136733,4.75306411661,92.6207,168.649,433,207.065004587,168.663793297,86.0448280041,76.6944,100.687928988
210.970548955,105.316,0.973181,434,-171.092,168.714,293.792324779,23.8435036963,168.652828253,593.75211217,280.992733676,1216.83223994,4.86038560931,103.99,168.552,434,412.970880452,168.559053078,118.268571138,76.8034,120.478366455
347.129263245,105.477,0.983417,435,-171.708,169.264,334.825987497,-1.05462416437,169.228660791,920.004203742,310.199217687,1164.55038883,4.82125730423,93.3671,169.137,435,378.37429104,169.148015252,99.7336219182,76.8451,133.719114403
251.747262855,105.559,0.983426,436,-171.883,169.294,169.344031272,58.2318246456,169.254294906,724.443188805,327.662288905,711.657204221,4.85749734308,95.9667,169.162,436,338.707684463,169.174220385,96.9381909869,76.9262,151.494465106
175.337620273,105.632,0.97325,437,-172.07,169.548,389.854892492,14.3527689587,169.508472443,509.402694792,331.834971328,2103.78507836,4.77092842907,92.7974,169.43,437,418.431854004,169.43957946,71.4074368141,77.0194,131.434220325
181.384591048,105.73,0.976425,438,-172.589,170.102,300.942169839,229.109108222,170.061089868,701.49249554,424.925906492,1108.96579888,4.86334441895,100.619,169.969,438,411.320449117,169.975795875,110.258243216,77.0725,144.479592731
252.052011739,105.847,0.98423,439,-172.826,170.156,143.940343771,24.0417474961,170.107455124,727.874321656,450.189671981,854.369748869,4.89345380882,101.343,170.022,439,737.866448407,170.034362073,193.388305244,77.147,203.265013843
184.824159537,105.921,0.98097,440,-172.945,170.382,169.104242988,-1.24682715631,170.339250339,622.238032458,155.608685885,894.071408606,4.85970980394,101.086,170.246,440,546.921681923,170.253466683,212.52343124,77.2305,180.665780113
198.171478781,105.99,0.981234,441,-173.046,170.54,248.395043465,163.787980321,170.502231191,671.410293421,401.797280077,1167.34160912,4.93632212144,102.363,170.414,441,681.732796123,170.426358837,173.868038655,77.3097,174.612673439
234.275374024,106.07,0.978127,442,-173.438,170.957,284.463592247,-0.909380232631,170.920956337,756.429673094,291.426546981,1161.42399989,4.87622008828,100.863,170.832,442,419.377367627,170.843267327,41.9432590884,77.4054,143.577276683
228.268424489,106.169,0.977064,443,-173.453,170.849,365.662038732,-0.751739412086,170.803711747,652.888017202,189.65907471,1633.21627105,4.91804750819,102.837,170.722,443,472.35828207,170.731761813,83.2302851111,77.4721,149.843237301
298.379540697,106.235,0.978388,444,-173.898,171.377,327.153738785,5.14457908366,171.33965404,913.584039012,294.807673143,1665.65729058,4.79332629155,94.5737,171.249,444,345.728935764,171.260923436,95.9088598173,77.5302,121.901912442
263.975853245,106.293,0.982318,445,-173.824,171.296,206.824496789,182.499481441,171.255239009,819.002891649,469.54550874,853.541115999,4.91863446065,94.2652,171.165,445,416.449335197,171.178336343,118.279339479,77.6156,160.82311467
258.518423923,106.38,0.970226,446,-174.169,171.627,340.438877378,1.60376507526,171.579956788,655.048798527,313.4612066,1607.57330763,4.85767725502,100.01,171.493,446,504.548801585,171.501065319,100.680253971,77.6873,111.07692506
372.557969148,106.463,0.980151,447,-174.597,172.129,401.723186231,2.26540704939,172.080169983,964.618762448,447.324652939,1616.36397636,4.9008574728,99.0243,171.998,447,578.430271301,171.997966712,85.3701280472,77.762,104.901153284
294.34660161,106.58,0.975934,448,-174.585,172.116,251.649747316,-0.280667195807,172.082550093,719.298423053,275.9978817,1402.47160414,5.00517703266,106.968,171.98,448,276.028733217,171.998101252,102.720099327,77.8567,106.219591483
230.363901504,106.665,0.979033,449,-174.936,172.555,319.287763298,117.672249007,172.515220386,767.958866111,428.689914139,1527.33445804,4.89662110579,94.4553,172.434,449,601.148400942,172.440824567,39.5406343394,77.9426,127.623760826
180.247744014,106.764,0.979892,450,-175.054,172.57,229.380512872,46.1105537424,172.554454867,565.125671418,332.110234053,1038.09429152,4.93520357149,100.763,172.458,450,455.849304827,172.484527559,129.129509668,77.9915,143.108930706
349.780226806,106.848,0.968909,451,-175.042,172.657,272.30956053,50.8695542838,172.602651341,1013.8125123,397.74863785,1217.08799898,4.86312825643,94.3819,172.516,451,368.171179363,172.52105123,121.396860067,78.1038,131.327518209
199.386371511,106.926,0.986188,452,-175.231,172.754,196.107935544,113.183653075,172.714084171,690.670573114,372.227342755,839.130363395,4.88125373681,95.4372,172.631,452,591.759725206,172.637809289,98.7164467646,78.1288,193.715430098
205.417971781,107.006,0.980253,453,-175.479,172.928,258.204661888,-1.5122840505,172.882614733,541.46518066,235.937369044,1072.12818947,4.94874047533,99.3058,172.802,453,510.023831655,172.807660955,105.693118099,78.1935,160.195428253
240.212330084,107.091,0.976562,454,-175.382,172.895,210.318172354,116.045801802,172.855510855,732.29244485,391.694326785,758.39282641,4.9808698732,99.9245,172.753,454,425.214194798,172.773749289,32.5360232735,78.2786,149.534559391
232.949900649,107.162,0.967009,455,-175.656,173.151,335.036220433,77.8154676523,173.093578487,738.722287964,304.177476795,1666.34683315,4.89986685094,95.0919,173.019,455,358.151372984,173.015509373,50.3566553156,78.3779,106.115315311
263.243059892,107.219,0.976391,456,-176.352,173.86,408.394165613,-1.06381122779,173.826066425,805.536340111,350.646195191,1855.83726951,4.95608549308,103.136,173.717,456,884.996879385,173.746202519,144.554028921,78.4459,161.859119165
178.561417162,107.33,0.983429,457,-175.872,173.362,285.615773611,263.289561748,173.321055492,759.495443848,498.654455163,1302.11091954,4.9274867659,101.654,173.232,457,698.967568724,173.238325177,172.125645076,78.5116,171.311317794
355.430037762,107.383,0.966869,458,-176.478,174.041,394.892959193,2.29396658527,174.001485389,1149.46206199,362.11362809,1507.4585617,4.91276166062,96.012,173.901,458,483.275835343,173.916760758,46.2433830932,78.5678,117.854874997
127.395004,107.482,0.972347,459,-176.632,174.039,334.773559955,0.82259935071,173.999610658,325.43118746,110.246744015,1516.39148514,5.0201464958,99.8219,173.91,459,900.82774438,173.924141479,147.725859273,78.656,180.877928389
257.80111287,107.542,0.981082,460,-177.085,174.511,326.936322932,24.2514707249,174.459195416,763.03061054,320.126444661,1235.09633517,4.95337293988,102.871,174.376,460,510.843387169,174.378984513,122.491385308,78.738,162.964730624
202.566697513,107.63,0.967528,461,-177.423,174.688,225.294963276,6.66152697583,174.648769507,556.25203531,279.755514581,1637.09639047,5.00776277403,98.2838,174.557,461,216.364431384,174.573845033,47.4194165101,78.7973,93.5658099865
261.337945471,107.735,0.971382,462,-178.073,175.413,239.265827388,31.474333718,175.368388549,806.153303712,344.28119278,1221.90047221,4.96474813323,103.357,175.29,462,337.991985562,175.293898667,101.536200248,78.8563,126.318449016
290.085669862,107.806,0.971141,463,-178.117,175.487,387.920608251,63.163202641,175.463406591,820.124201194,537.982385567,1486.11303415,4.98158724606,107.357,175.375,463,609.848752319,175.393560015,117.809807256,78.8896,150.954434471
142.312918258,107.922,0.979754,464,-178.435,175.844,347.562205557,-0.203871228856,175.805561553,414.000490755,167.515905913,1485.63439566,5.03307626901,108.719,175.737,464,500.764470583,175.746724037,168.539915657,78.9705,152.165574148
270.602078154,107.993,0.959959,465,-178.717,176.125,137.800841145,33.3673392413,176.08980491,748.385374484,403.647546495,968.777271534,5.08111707284,106.403,176.019,465,185.743753634,176.030391104,104.797091302,79.0314,101.325259804
210.194248889,108.035,0.964364,466,-178.723,176.206,138.710261242,-1.60676047569,176.170786858,583.108409093,199.025735606,990.153491664,4.90407514357,99.7217,176.104,466,163.826194966,176.114112796,82.5573836412,79.1266,92.5732730292
311.448328966,108.088,0.980038,467,-178.7,176.125,301.412049767,-0.28662657329,176.0790238,809.832975042,347.115336959,1383.74856137,4.95766008552,96.1032,176.01,467,627.034110169,176.015674282,242.753405778,79.1904,171.718970153
274.159332403,108.177,0.96592,468,-179.324,176.698,311.658702827,-0.124595371522,176.657538748,797.173472144,281.946917102,1076.95636679,4.94150594108,94.444,176.576,468,431.944203265,176.590232605,-20.8863891745,79.2886,111.678833419
236.030786194,108.289,0.966335,469,-179.69,177.071,174.898526209,0.296740443362,177.046544354,688.185854895,301.517793626,1373.20011684,4.98858408247,105.585,176.966,469,184.955193584,176.977881091,87.7935111606,79.3268,96.884112879
317.221751134,108.389,0.97257,470,-179.847,177.246,272.619277648,93.4579901546,177.219202625,755.48296075,419.587725581,1250.15690068,5.00564572954,106.842,177.114,470,384.885696791,177.124375315,102.43679963,79.3678,143.352573752
196.099824639,108.451,0.969503,471,-180.533,177.912,235.754107959,22.081928265,177.879959874,603.346424295,297.293082897,1087.50187329,4.90339868312,97.8442,177.801,471,281.645595021,177.816326791,90.1230856992,79.4678,120.547864335
290.777082129,108.519,0.980657,472,-180.214,177.596,303.288415978,2.21495053098,177.549879996,890.642858031,238.387246699,1402.8345901,4.94094651611,101.216,177.472,472,617.875369827,177.482640005,116.306114963,79.5612,170.629177502
117.502489324,108.607,0.958789,473,-180.083,177.571,239.695483696,-0.869916663549,177.547667525,358.436557407,166.315958536,1194.02065258,4.97775255321,112.17,177.453,473,307.543845241,177.465230967,70.2515404917,79.6688,112.050070272
325.022560507,108.713,0.9677,474,-180.626,178.057,322.008015708,48.9611966389,178.026712648,897.239925319,405.334681719,1945.40626467,5.01645569633,101.594,177.911,474,454.84747931,177.926193623,151.645190667,79.7519,158.768274695
220.728408505,108.781,0.978807,475,-180.933,178.366,332.143691326,0.117749287629,178.326724997,775.247313564,243.34196282,1482.67446272,4.99397906256,102.177,178.235,475,581.009415039,178.240299018,119.339981068,79.8487,180.052884395
216.979882968,108.875,0.979645,476,-181.421,178.735,300.592362059,-3.63195479721,178.697666343,585.79721759,235.818847162,1394.8049569,4.91336148809,91.2018,178.609,476,490.144825418,178.623347463,103.06718943,79.8862,162.573966577
402.620159386,108.96,0.965274,477,-181.605,179.032,186.032006316,-0.882609840545,178.985302687,993.814322236,498.362746751,1358.77686776,4.99281208245,105.029,178.897,477,217.990825799,178.904060374,106.574619512,79.9581,107.424968939
283.104828842,109.055,0.964896,478,-181.948,179.379,290.75825811,54.1752793306,179.34167724,848.695101678,330.563564586,1166.52734616,5.08609238179,112.659,179.263,478,563.593039859,179.280318095,77.6705778943,79.9875,148.98062343
105.553454867,109.141,0.977242,479,-181.909,179.404,227.385881339,607.396381505,179.360809165,874.192100783,787.587730644,1264.99158808,5.0033977042,101.516,179.277,479,259.901444616,179.283882252,92.703095145,80.0643,118.656178073
155.173077923,109.217,0.97763,480,-182.029,179.489,158.602355487,-2.14064140564,179.455424637,508.161887008,120.892485105,1433.54325453,4.98949694221,98.8996,179.367,480,288.551851608,179.377956891,132.275732425,80.141,139.217619935
358.996444976,109.328,0.981401,481,-182.387,179.813,254.572241548,246.675882992,179.770658895,1225.85224093,541.930102508,1442.41745773,5.0571542425,110.087,179.667,481,593.242837607,179.679358748,108.368484267,80.2285,179.417593809
432.765245541,109.393,0.970082,482,-182.798,180.222,341.717386718,52.4575350286,180.177180243,1304.22069213,369.073842332,1528.20920036,4.97418140835,99.9717,180.076,482,598.623021647,180.087147003,153.939120852,80.306,145.777092539
222.979992216,109.521,0.979795,483,-183.299,180.709,201.02308253,-1.55731898948,180.683616889,616.561349833,273.007826038,1228.71653072,5.15788207679,117.783,180.583,483,628.520186506,180.601862411,158.596086113,80.3865,185.548732774
195.254799666,109.572,0.969025,484,-183.471,180.917,373.43288159,-2.33648636004,180.87320788,638.385828037,191.260413102,1921.90748895,5.06232504417,109.139,180.791,484,449.148696148,180.79624461,124.964813936,80.4811,139.403365592
196.956082793,109.649,0.981603,485,-183.207,180.607,340.944478638,-2.15084735952,180.563500997,591.086151892,210.824621335,1393.1101026,5.05449579873,102.896,180.465,485,486.684829368,180.478733537,129.040682171,80.5712,156.527831309
391.232710986,109.697,0.973875,486,-184.031,181.46,411.011740024,27.3990940705,181.411200645,1090.51972045,364.341732216,1794.05243558,5.09694613206,103.831,181.316,486,482.061499362,181.323930095,81.5415086198,80.671,146.894533216
234.764338772,109.77,0.978227,487,-184.153,181.586,354.024687294,42.8113268116,181.543952832,729.77008681,356.541331304,1687.00776446,5.06371650839,111.277,181.451,487,564.145023205,181.461921939,198.521758209,80.7225,156.213649386
309.987343958,109.867,0.973187,488,-184.199,181.649,323.403205044,26.9619277491,181.60118656,800.035744158,355.522460123,1481.79647676,4.98735863134,101.499,181.517,488,549.791364474,181.524295096,59.5253219154,80.7782,155.83464544
300.683609923,109.959,0.973203,489,-184.19,181.557,281.18227562,-1.71476336577,181.532691867,767.140441513,271.196846986,1267.38071632,5.11242623712,113.339,181.425,489,273.71213099,181.445001017,82.7441117581,80.8786,111.309004818
259.388322679,110.009,0.973385,490,-185.279,182.603,327.092900925,0.822578390393,182.570718638,667.562404857,328.374500088,1451.01492625,5.22690302328,121.407,182.484,490,383.843921785,182.487752875,107.630972119,80.9153,137.907553834
223.526489674,110.074,0.968906,491,-185.48,182.806,349.188789692,-2.46562270301,182.786496414,758.423506438,174.11284382,1426.37574181,5.12622072377,107.674,182.683,491,419.307839845,182.705945199,8.81335179279,80.9929,123.237967445
568.61432093,110.199,0.974856,492,-186.125,183.388,252.604485457,-2.45771630007,183.339761969,1657.85343587,584.451294991,1157.72646146,5.16917664166,110.692,183.262,492,515.833902757,183.274767704,129.031696502,81.0725,152.292824529
179.67445386,110.254,0.971896,493,-186.187,183.491,273.659791316,71.7170415797,183.456368527,651.028459598,327.250843049,1395.39043166,5.15259181381,110.627,183.374,493,252.547743422,183.385522879,60.5765411934,81.1362,107.866155965
229.437999227,110.367,0.974698,494,-186.072,183.501,259.217937837,121.34270296,183.451708111,759.997726657,335.081030276,1346.142824,5.12326781673,109.808,183.368,494,273.807366118,183.374855594,94.6686896708,81.1908,112.168045928
248.656943609,110.448,0.976112,495,-186.945,184.237,329.356917257,-0.933480019103,184.201927329,575.751944976,318.962704364,1164.95072576,5.13948774915,110.892,184.114,495,477.163873584,184.126202379,94.2756900577,81.255,157.871729477
240.802305549,110.551,0.975337,496,-186.86,184.253,297.523590293,63.4547292992,184.218338163,808.037920662,272.033514232,1262.19933277,5.09965541634,111.138,184.141,496,369.178753263,184.146000058,89.7121696353,81.3339,133.693188444
172.711524637,110.645,0.970569,497,-187.112,184.487,248.433694807,57.4174155589,184.445134975,566.611981381,326.164612817,1349.04099439,5.15553326767,106.444,184.349,497,268.05920161,184.365520786,93.3413053258,81.4032,121.258444472
279.568073617,110.7,0.984182,498,-187.381,184.73,376.751760812,42.5400392324,184.694919975,732.95846855,350.811987441,1491.33717831,5.12951130779,104.881,184.61,498,643.754854321,184.621400218,85.0968234105,81.4507,175.464804222
272.611025475,110.786,0.985211,499,-187.341,184.722,247.495120563,81.1453251342,184.691359519,981.682187106,485.250495002,1592.34284223,5.17351315914,105.625,184.596,499,748.671982813,184.614237214,122.874804377,81.4887,200.467227642
454.074658199,110.914,0.982902,500,-187.837,185.193,322.294865758,-0.448815666509,185.161323257,1324.24753508,453.783665731,1296.63534159,5.21071009197,111.704,185.071,500,603.239752645,185.080243859,103.923592509,81.5427,164.309805649
366.201373888,110.989,0.972989,501,-187.742,185.076,151.568322645,-0.979471060248,185.031681421,851.158580229,417.293539924,807.782142518,5.15946384028,111.522,184.934,501,215.68926239,184.945063051,97.6722841601,81.5988,110.827591445
191.783652703,111.034,0.967582,502,-188.411,185.778,226.434864484,134.966173653,185.745901028,679.623297118,400.96645925,1176.65788379,5.21758759735,113.876,185.658,502,276.896282143,185.670999655,78.4999413607,81.6956,121.883079165
292.460045104,111.165,0.973746,503,-188.875,186.155,356.156663193,13.2414941267,186.123935299,883.430926577,263.839770793,1388.96703482,5.38489969288,124.509,186.039,503,327.269255396,186.058223575,73.8592638456,81.774,113.305034282
327.86722319,111.256,0.975982,504,-188.966,186.327,252.705912872,0.114512561745,186.268750704,1011.68693075,345.120791478,1149.63675893,5.12654868373,102.873,186.191,504,379.337333114,186.192396694,112.743784713,81.8483,143.940848809
280.377235543,111.334,0.972529,505,-189.445,186.752,274.758307562,67.9541585279,186.728708093,886.669701262,378.333910918,1289.36667526,5.3166888577,118.014,186.611,505,462.112930758,186.633986307,116.070993131,81.9486,154.45736155
146.252488455,111.406,0.980421,506,-189.461,186.845,281.636088107,24.9597715314,186.80654014,426.332568898,244.312888695,1191.95960468,5.12694157897,107.373,186.723,506,496.066117172,186.729881643,122.747315964,82.0343,158.319292758
132.08630556,111.482,0.979373,507,-189.768,187.105,201.009559321,44.5926236562,187.069145117,438.075112221,211.315910118,1075.05862737,5.26637827827,116.788,186.977,507,647.762634896,186.991095456,230.98505858,82.0828,163.27804318
398.851486804,111.598,0.979265,508,-190.099,187.522,371.924051056,46.6592258419,187.461513349,1214.37672603,466.347734972,1886.48011849,5.29204651527,120.809,187.393,508,622.341954392,187.393872622,207.633498847,82.1714,161.197720338
224.046870312,111.675,0.973475,509,-190.273,187.695,264.699023179,75.323104362,187.654965387,654.830530708,365.045931244,1232.03586977,5.14601195726,108.942,187.567,509,519.084835542,187.582099195,118.37797838,82.2285,136.865032238
281.762714557,111.787,0.975115,510,-190.649,187.997,231.782539754,-0.542927807135,187.95152569,722.634899291,308.195395168,1482.06255547,5.32153195268,117.981,187.874,510,346.862676399,187.883592182,100.9543623,82.3115,132.787023646
122.546934527,111.894,0.970603,511,-191.012,188.301,270.960398199,-3.68939337634,188.259817486,419.983423166,137.80217474,1233.81181091,5.20876324267,110.922,188.171,511,366.502486665,188.181318709,106.209295296,82.3954,141.545864188
225.779433003,111.992,0.967688,512,-190.881,188.205,297.059010961,-1.93853545679,188.154354082,631.516302154,279.298331985,1612.30247006,5.22080961341,110.01,188.046,512,735.402854222,188.05603311,352.861231998,82.4845,159.716108851
115.024222802,112.045,0.96228,513,-192.062,189.445,284.968918559,-2.71584389303,189.404166526,330.093149111,178.839909714,1389.56432631,5.37008851224,125.982,189.32,513,312.780698349,189.326966424,32.9675206202,82.5262,108.861765266
159.248309926,112.106,0.976016,514,-191.947,189.264,376.306783329,-2.05008101435,189.24131852,397.534770035,141.125672018,1877.88252033,5.31693143339,121.069,189.134,514,526.053215965,189.154544072,177.866398162,82.581,151.973378924
324.947441638,112.188,0.983027,515,-191.622,188.909,150.595872885,0.93960932855,188.869166942,909.150152434,435.369757312,1026.35163481,5.23517154006,112.19,188.786,515,624.466196972,188.792576781,252.950290429,82.6186,188.509450071
89.3113217476,112.303,0.974108,516,-192.324,189.713,306.64113438,179.867277402,189.669984857,422.542407367,314.845600327,1615.51949744,5.29015255185,108.325,189.564,516,851.005658186,189.574183294,288.780858782,82.6764,181.471463723
275.70770637,112.358,0.985276,517,-192.498,189.77,386.698011509,14.0501328533,189.731944693,769.652335597,343.941761743,1374.13807565,5.31268882248,115.686,189.637,517,476.581870813,189.643013469,94.7748893401,82.7333,142.098688324
371.116699219,112.419,0.974451,518,-193.057,190.303,336.319756579,0.0836276016839,190.285316689,986.813705148,413.560154403,1500.85959483,5.34515079201,115.039,190.176,518,514.411649356,190.196433452,164.022757277,82.8124,149.746642736
294.594666239,112.511,0.971017,519,-193.578,190.94,401.626620475,0.996429529464,190.901278466,824.427652446,374.558644495,1830.78837238,5.26608419302,114.161,190.784,519,555.210401223,190.793985248,93.9510064421,82.8756,164.313728565
317.289130327,112.573,0.971136,520,-193.28,190.55,308.576323457,-1.60227445976,190.524422399,779.90265921,348.783282843,1133.10981929,5.33431829073,120.934,190.423,520,466.874066928,190.43240342,86.6108030641,82.9476,132.957213776
281.498470425,112.666,0.975443,521,-193.936,191.281,187.227715422,-2.69998650797,191.249091619,834.561738855,346.2524871,1073.85620638,5.31373845258,118.138,191.144,521,329.248114441,191.168935441,126.111061098,82.9788,139.461387277
307.736542591,112.734,0.979946,522,-193.911,191.211,366.559961749,16.4780282718,191.175463987,857.446996345,303.625966602,1675.32172486,5.30265081704,115.701,191.086,522,716.421456266,191.090922175,140.44756412,83.0405,176.25786708
335.562111679,112.801,0.962769,523,-194.155,191.486,383.438737568,-3.11503133978,191.43417414,1022.4643425,312.196523467,1698.18455725,5.13690254838,110.474,191.348,523,611.433829273,191.348787025,22.6618304901,83.1325,146.841641346
155.106136641,112.826,0.963657,524,-194.526,191.864,163.435760368,0.246998469304,191.853499441,451.257005411,145.665826341,952.56581501,5.28042463185,112.828,191.761,524,182.544729087,191.78134104,87.0019423337,83.1704,96.2535853854
239.550354993,112.923,0.965949,525,-194.652,191.985,275.169408639,-0.667047036215,191.940489869,569.083665189,297.037417901,1219.13293919,5.23593297241,113.932,191.857,525,580.149251408,191.864477732,74.3768320245,83.2414,165.070960536
352.744453059,113.005,0.969175,526,-194.58,191.856,293.783402836,-0.751372520391,191.828634804,987.139466917,210.916639863,1427.75555782,5.27434848524,116.523,191.713,526,303.667215075,191.731273882,84.7286128837,83.3574,124.007262119
375.696633989,113.106,0.957508,527,-195.578,192.945,343.727070189,-3.51246246028,192.910052862,1077.47518002,317.776441737,1221.32334399,5.29160760738,116.647,192.82,527,566.409624384,192.828290771,28.2869018903,83.424,136.735848249
272.541899704,113.188,0.978074,528,-195.147,192.512,214.869769935,72.6838308728,192.476166157,792.45907417,477.833675031,1005.29634805,5.16463999838,102.073,192.354,528,634.087796254,192.367620611,96.4417651526,83.464,173.803766102
215.575393484,113.293,0.96812,529,-195.319,192.673,248.445836293,11.1374081098,192.639945354,656.488739638,418.832129926,1074.36928537,5.30624605019,117.317,192.52,529,339.570379339,192.531583228,98.6512308101,83.5419,123.70815358
238.68191053,113.34,0.965047,530,-196.176,193.564,321.324034584,21.3185697971,193.524564917,654.772449605,297.479234015,1523.55409869,5.42162267146,135.004,193.438,530,622.943603471,193.444187268,68.4027737161,83.5828,154.509817796
296.885155013,113.421,0.960653,531,-196.447,193.844,244.43461147,16.0008759398,193.813341855,976.443777544,266.549617663,1200.95318878,5.20251553394,113.701,193.715,531,251.49623179,193.726611396,96.4537083084,83.6751,112.978127314
239.01778526,113.507,0.971374,532,-196.365,193.733,264.910639118,-3.75493313168,193.69785018,602.822276766,314.44754186,1096.93235203,5.26550524255,112.707,193.618,532,424.178314064,193.629798214,112.906740673,83.7386,141.876109516
129.021014574,113.589,0.96889,533,-196.165,193.495,272.925793578,0.264833636756,193.443811142,470.109268357,217.531123016,1111.80022739,5.3140073784,117.794,193.349,533,444.997300263,193.360879684,90.943903841,83.7784,149.065869868
113.78639595,113.696,0.96784,534,-196.938,194.294,259.540526201,275.942856857,194.256087779,624.179921391,421.73803317,1212.44564735,5.32262518554,121.992,194.183,534,372.84920113,194.19352206,94.6402713904,83.8428,143.291282588
86.0384836534,113.816,0.971298,535,-196.461,193.811,229.232717848,28.4784968782,193.780621459,302.313318258,201.546583033,909.091923048,5.32759992184,117.892,193.706,535,366.736081708,193.718836161,97.1860827549,83.9514,130.962219769
238.122032583,113.881,0.971179,536,-197.218,194.57,366.937414782,1.49931264788,194.534287326,594.347871918,299.983684536,1281.85070564,5.39855616689,116.669,194.449,536,546.764436556,194.466308262,70.7461786666,83.9947,142.291447579
209.811842001,113.985,0.976431,537,-197.617,194.968,263.138292729,4.55661525968,194.924255835,662.553167192,287.018884323,1376.5609135,5.38010020813,119.292,194.848,537,733.161312777,194.853625078,175.383594172,84.0941,178.575339011
263.676761333,114.055,0.970326,538,-197.681,195.005,297.556636091,8.86375728585,194.960894272,850.869188266,241.715884901,1063.81756504,5.36624879287,118.205,194.876,538,423.206061651,194.886776324,103.529431083,84.14,138.715597396
203.245571401,114.127,0.958913,539,-197.372,194.754,257.12700405,-2.04258384657,194.707278019,582.337195804,275.705274206,1038.90524315,5.37989934971,120.848,194.622,539,434.428946703,194.628940504,106.843003746,84.219,128.063625682
135.557087114,114.204,0.963575,540,-197.545,194.861,276.665646036,198.598816762,194.829597523,555.665455126,397.471973933,1110.89690586,5.41957398839,118.629,194.735,540,396.512083499,194.750731094,72.3500851271,84.2731,133.462768781
172.173966441,114.299,0.975886,541,-197.71,195.082,256.060513303,13.065687619,195.037433569,507.91548242,326.851743904,1120.62864083,5.31033310468,112.441,194.947,541,402.554655819,194.948997407,112.16857929,84.2779,159.2382604
254.713480458,114.392,0.97581,542,-197.748,195.049,291.39818456,29.0566876604,195.023923705,691.48733392,298.609858242,1271.27157797,5.47907495923,122.969,194.947,542,473.952082492,194.958949899,147.907761683,84.3323,160.618104592
267.353441888,114.45,0.980769,543,-197.619,194.998,354.262476553,-1.97932348341,194.965626755,678.172840279,338.134510516,1345.25127306,5.37307014489,116.253,194.872,543,495.830105972,194.8788652,38.907770755,84.3897,145.220381701
223.055745544,114.573,0.983454,544,-198.63,195.975,249.601104129,-0.286052284829,195.953086099,626.376958858,234.536088243,1094.12550121,5.41488614575,122.228,195.859,544,545.47099329,195.875791672,158.015751526,84.4312,169.17254306
488.202243076,114.661,0.963568,545,-198.796,196.088,336.064701701,-1.0988927977,196.056014681,1429.69597764,333.355942859,1338.9498986,5.48687235189,126.119,195.97,545,556.567938202,195.983427146,121.581536631,84.4965,155.360807283
267.399745466,114.772,0.977505,546,-199.262,196.642,299.577638531,-2.23591534827,196.593027763,859.799311064,209.997656412,1197.12441132,5.43899425344,112.615,196.496,546,546.941223802,196.500068724,118.247761474,84.5177,162.838969027
280.681507086,114.871,0.976801,547,-198.533,195.879,318.233823267,-3.95500607398,195.846770351,645.348232385,249.929292485,1461.52448697,5.47101054025,121.359,195.757,547,595.086155526,195.77451704,216.921883707,84.5827,160.057243584
222.369807331,114.968,0.943788,548,-199.24,196.487,204.268353703,-1.70476346169,196.452335105,701.269751278,378.673720495,1039.51122335,5.44609591872,121.032,196.346,548,238.713586181,196.355702457,92.8789199496,84.6016,109.890776022
172.088990767,115.046,0.959752,549,-199.533,196.797,286.664595166,143.57308822,196.751117481,660.387090571,312.547117439,1535.25523498,5.39737386027,119.168,196.67,549,331.064138059,196.677675638,112.65065123,84.6608,131.097567124
245.797848346,115.165,0.96996,550,-199.634,197.035,222.776316507,-1.81495844559,197.000748218,759.989627663,195.214482946,1122.72397245,5.42417871454,123.27,196.902,550,273.448989494,196.914980044,76.326214241,84.7667,117.925447033
134.09528473,115.229,0.978458,551,-199.502,196.81,287.639291201,-6.1268371069,196.763457205,461.94602602,209.160746921,1140.84651325,5.4754585761,122.57,196.669,551,514.772528916,196.68137875,102.767751593,84.8026,166.845436118
241.912303479,115.308,0.97956,552,-199.817,197.125,251.211016488,0.504835731293,197.083247339,752.905523929,358.993853734,1086.95797738,5.47314643435,124.876,197.003,552,413.650700091,197.010477488,81.2822871297,84.8643,154.316309502
220.152109174,115.395,0.975833,553,-200.311,197.606,321.701822498,1.71663003107,197.571971594,776.637571711,308.348385586,1756.04144188,5.41466763998,121.156,197.474,553,384.82633635,197.477838346,91.9796945658,84.903,131.603220129
235.297375738,115.477,0.977305,554,-200.465,197.661,327.20087177,-1.74353623008,197.651016724,625.805712945,246.620622642,1358.17663696,5.48439986058,126.609,197.554,554,666.833352929,197.579600931,83.6806131823,84.932,155.765928367
387.140646662,115.511,0.983974,555,-200.644,197.915,281.949334159,-2.9583477344,197.864843571,1187.82667256,358.052842818,1216.34172871,5.4990679983,123.849,197.792,555,651.092029527,197.796566956,125.909074706,84.9881,180.711247211
