AverageAbsQ,AverageQLoss,StdReturn,StdEsReturn,AverageAbsQYDiff,AverageQ,AverageY,MinReturn,AverageAction,AverageEsReturn,MaxReturn,AverageReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageDiscountedReturn,AveragePolicySurr,AverageAbsY,MaxEsReturn,QFunRegParamNorm,Iteration
68.5033,1.37194,0.149561915154,2.2432994274,0.229866456567,68.5033,68.5036005368,93.6521974705,0.914228,92.9457967023,94.1179849454,93.9014885919,88.685060276,3134,76.4095,47.2475211165,-68.7195,68.5036005368,95.4471313624,341.57,3134
68.4756,1.4215,0.183258623162,2.51771193575,0.235993351692,68.4756,68.4758232034,93.5538779973,0.925568,93.8622742503,94.1649584705,93.84650866,88.1020575438,3135,76.4284,47.3179273106,-68.6886,68.4758232034,98.4,341.569,3135
68.435,1.11976,0.195675600128,2.66033194978,0.229637813308,68.435,68.4347873884,93.4865095643,0.916417,93.1633098594,94.1855658819,93.8899419515,86.7848297606,3136,76.4385,47.2611820958,-68.6552,68.4347873884,96.7447017065,341.608,3136
68.4204,1.20146,0.202954183557,1.98987063173,0.222964017114,68.4204,68.4208616136,93.4692011708,0.923836,92.0052578026,94.200210545,93.8256937678,89.7220720531,3137,76.4185,47.1323136312,-68.6308,68.4208616136,95.8816094885,341.638,3137
68.4488,1.43871,0.184125309473,2.69512192625,0.242143081885,68.4488,68.4485492499,93.5539548899,0.912528,92.6712753436,94.236304364,93.9030946502,87.5828679281,3138,76.4077,47.2062971973,-68.6605,68.4485492499,97.3798585374,341.677,3138
68.5186,1.17395,0.202339090928,2.56632394793,0.217246581084,68.5186,68.5186424538,93.5667120807,0.911022,92.8609902247,94.2094225211,93.892505633,89.4588040268,3139,76.4024,47.0900213509,-68.7354,68.5186424538,98.3414800342,341.689,3139
68.4783,1.30677,0.20085824919,2.3838599302,0.236151755711,68.4783,68.4782947935,93.4683396938,0.921055,93.6665803687,94.1331642995,93.8504228437,89.3739800534,3140,76.35,47.1799981771,-68.6925,68.4782947935,99.4193589873,341.687,3140
68.5078,1.29432,0.160549634278,2.69166372173,0.236099272215,68.5078,68.5079219481,93.361589705,0.952333,92.8100917738,93.9277654181,93.6660414363,88.5198382251,3141,76.3516,47.152862084,-68.7244,68.5079219481,98.1215894389,341.672,3141
68.4745,1.16939,0.164041819268,2.24272469635,0.227193963297,68.4745,68.4748496868,93.3640500282,0.93159,93.2374283127,93.9866415935,93.7395919998,89.9779599926,3142,76.3579,46.8844691608,-68.6892,68.4748496868,98.2069570388,341.62,3142
68.4271,1.21688,0.187369629682,2.82288159261,0.226961828418,68.4271,68.4271509261,93.4680807467,0.925365,92.6361897392,94.2003949264,93.7565807158,86.400396836,3143,76.37,46.7731429148,-68.6428,68.4271509261,94.9322210521,341.585,3143
68.4555,1.31011,0.181469444538,1.4764775708,0.231525475232,68.4555,68.4555037146,93.363030804,0.947618,93.3246833442,93.9718735553,93.6730722205,90.7775182971,3144,76.3582,47.0373310564,-68.6705,68.4555037146,94.9295203721,341.567,3144
68.4916,1.18917,0.163733708028,1.88245480717,0.228104919044,68.4916,68.4915813073,93.4521026433,0.941086,94.166306555,94.0401812996,93.6997444033,90.8568497448,3145,76.3654,46.9761207362,-68.7057,68.4915813073,98.604088629,341.607,3145
68.5633,1.1474,0.100461857356,2.3479389078,0.221616029163,68.5633,68.5633943588,93.4534613384,0.958171,93.1232373183,93.7983305346,93.64561006,89.854303993,3146,76.3714,47.2359355403,-68.7803,68.5633943588,96.7152471397,341.594,3146
68.529,0.943721,0.187045274833,1.64309291863,0.213454536939,68.529,68.5291637667,93.3704375583,0.935207,93.5139883069,94.040703061,93.7221874191,90.7616355386,3147,76.3733,46.9029520941,-68.7379,68.5291637667,96.4074374035,341.566,3147
68.4785,1.50372,0.0839326731576,1.82900148683,0.253797994148,68.4785,68.4786986375,93.5431632375,0.958327,93.3060266808,93.8197402525,93.6668489419,89.5590447756,3148,76.375,47.3654935199,-68.6898,68.4786986375,95.3412891518,341.563,3148
68.5303,1.26341,0.112611372173,1.66270971928,0.234891535736,68.5303,68.5303807317,93.502131937,0.944928,92.8890707163,93.8781927962,93.7246798766,90.2423319681,3149,76.3614,47.2554520891,-68.7418,68.5303807317,95.6008456298,341.606,3149
68.4631,1.12547,0.164383207464,2.1169567641,0.230241888967,68.4631,68.4630156467,93.3601118307,0.953048,93.2170737849,93.9324021366,93.6406308579,88.3656562024,3150,76.3903,47.0295766675,-68.6757,68.4630156467,95.470840227,341.61,3150
68.5295,1.46506,0.102019186916,2.03882538894,0.241228796276,68.5295,68.5296593991,93.4545146095,0.959652,93.806292826,93.8291477903,93.639602569,88.6907834042,3151,76.3628,47.2488538917,-68.7428,68.5296593991,95.8085205597,341.644,3151
68.5073,1.40876,0.121326212233,1.88284859086,0.229879855619,68.5073,68.5073375411,93.4551068889,0.954036,93.8449486183,93.8442953689,93.6578737383,90.4341542527,3152,76.3207,47.1652886965,-68.7141,68.5073375411,98.0544482753,341.687,3152
68.3925,0.963714,0.172206669868,1.9758422859,0.210717738206,68.3925,68.3926863157,93.4684026466,0.944074,94.1615630627,93.9697176977,93.7030234673,90.9146656593,3153,76.3526,47.0932327842,-68.6059,68.3926863157,99.1507663887,341.7,3153
68.4941,1.21615,0.121175870933,2.20737222453,0.231510842547,68.4941,68.4940944217,93.4307300511,0.94776,92.7602415651,93.9211317267,93.7002170277,89.3043948209,3154,76.3658,47.205833991,-68.7043,68.4940944217,95.8699361984,341.725,3154
68.5625,1.26541,0.1942109201,1.85147320063,0.222693901929,68.5625,68.5625509526,93.4540089342,0.937159,93.7545047403,94.0496957318,93.756412405,91.3983185621,3155,76.3995,47.1787978477,-68.7828,68.5625509526,98.4176007466,341.729,3155
68.5361,1.42344,0.13877369538,2.01348223582,0.242557631426,68.5361,68.5365778753,93.4602977621,0.942009,93.1974865255,93.9563348711,93.6872812244,88.7521123577,3156,76.4077,46.9315457842,-68.745,68.5365778753,94.9314484959,341.719,3156
68.5044,1.3057,0.11980560175,2.30830688537,0.229423602933,68.5044,68.5042489136,93.3662274887,0.962081,92.9144037383,93.8604034041,93.6005667045,88.0676335686,3157,76.3951,47.0963421665,-68.7142,68.5042489136,95.4300325999,341.732,3157
68.4765,1.28618,0.127104104725,1.70375383675,0.229783831566,68.4765,68.4762745827,93.3576449211,0.963081,94.5989688299,93.8293381928,93.593916075,91.4846677516,3158,76.3733,47.0902147563,-68.6826,68.4762745827,99.2139814808,341.795,3158
68.5501,1.22518,0.142117215202,1.82816850729,0.230299816473,68.5501,68.5505846667,93.4603229167,0.952947,93.5908668009,93.9197350936,93.67836199,90.4217568931,3159,76.3844,47.2509310135,-68.7698,68.5505846667,97.5880746632,341.829,3159
68.5001,1.39948,0.116162935812,1.68282385868,0.235227837757,68.5001,68.5003234267,93.5200930623,0.900201,92.8136110909,94.1307966064,93.813889878,90.5771302975,3160,76.4329,46.2180369502,-68.7128,68.5003234267,95.1376196962,341.842,3160
68.4488,1.47748,0.170627993477,1.80675745206,0.235471554914,68.4488,68.4490229356,93.4141174722,0.924057,92.3757080919,94.1404305514,93.7957936786,89.9461181378,3161,76.4091,46.9612442412,-68.6606,68.4490229356,94.5632513466,341.868,3161
68.5462,1.15298,0.220142374731,2.18881800146,0.225252336363,68.5462,68.5461911068,93.3578584912,0.914897,92.1593583826,94.2137525663,93.7972475488,89.1046919457,3162,76.4245,46.6436993222,-68.7522,68.5461911068,95.9390646205,341.895,3162
68.4811,1.40075,0.187178919959,2.109145383,0.237823459076,68.4811,68.4812002135,93.4708108782,0.897143,94.0499510867,94.2614190362,93.8884438999,90.8322205357,3163,76.431,46.5625373157,-68.6932,68.4812002135,98.5940061338,341.978,3163
68.5857,1.20681,0.168396645684,1.96383699007,0.231986947206,68.5857,68.5857171658,93.5580779042,0.900021,93.3238851945,94.2347939801,93.9169522187,89.8692928408,3164,76.4486,46.8428585312,-68.7955,68.5857171658,95.4324225275,342.048,3164
68.4828,1.23556,0.141301734326,2.87167097713,0.228502179437,68.4828,68.4833193423,93.6097582055,0.885841,92.7259239869,94.1221424034,93.8974056397,88.8781508633,3165,76.4572,46.2054318501,-68.6933,68.4833193423,98.4765970843,342.055,3165
68.4596,1.36191,0.135617885708,1.73587854181,0.241999977233,68.4596,68.4594513752,93.5890817819,0.881529,92.3074313622,94.083940423,93.8900926038,90.3296427576,3166,76.4839,46.0055817506,-68.669,68.4594513752,95.5620265635,342.069,3166
68.4467,1.17765,0.0795112040107,2.35870102902,0.227586939767,68.4467,68.4467607236,93.4007129876,0.962644,92.9315303869,93.7280430494,93.6070245571,88.7607760836,3167,76.5144,47.1562794737,-68.6511,68.4467607236,96.2252006776,342.084,3167
68.4613,1.45292,0.0588948279549,1.91121891062,0.232369628433,68.4613,68.4613018397,93.4344540862,0.977423,92.1713853,93.6232970494,93.5179359183,89.5922705608,3168,76.4978,47.1263815102,-68.6658,68.4613018397,94.3172179339,342.15,3168
68.4164,1.20115,0.0442013149608,2.1573758873,0.225294186827,68.4164,68.4164075439,93.443476404,0.976129,93.3771905673,93.6455326726,93.5472737629,90.1636732983,3169,76.5129,47.256583053,-68.6255,68.4164075439,98.0121773161,342.268,3169
68.5449,1.32767,0.0663583829996,1.36774279871,0.232642173196,68.5449,68.5452195431,93.3308535258,0.977248,94.336938737,93.6573124721,93.5126291527,92.8330229919,3170,76.5253,47.0880618659,-68.7529,68.5452195431,98.5685181115,342.335,3170
68.4708,1.09756,0.0620716301848,1.13934191128,0.225749293685,68.4708,68.4699715394,93.439691551,0.976122,91.9657413697,93.6490710643,93.5220439333,90.5633936775,3171,76.524,47.1072862093,-68.6743,68.4699715394,93.8433440323,342.422,3171
68.5123,1.37093,0.0430462200572,1.85035439935,0.231193692869,68.5123,68.512895011,93.4146462074,0.977112,93.2599537275,93.5863219911,93.5077082249,89.9999357905,3172,76.547,47.0575573857,-68.7185,68.512895011,95.1465732352,342.493,3172
68.4487,1.25479,0.0497442256664,2.78164146737,0.228773178191,68.4487,68.4487196359,93.4092268065,0.976805,93.0187653837,93.6249702147,93.500691679,88.2885292748,3173,76.5621,47.007334404,-68.653,68.4487196359,97.8420014516,342.596,3173
68.4533,1.24866,0.0946611042977,2.49870991091,0.232487979337,68.4533,68.4533470332,93.3313786863,0.974142,92.8266527623,93.6663707974,93.5024752907,90.1524743176,3174,76.5644,46.9275203566,-68.6592,68.4533470332,97.7873459931,342.71,3174
68.5041,1.16733,0.101275671438,1.19607317585,0.224436834562,68.5041,68.5035098126,93.231860312,0.9785,92.8888564203,93.6046328328,93.4315751335,91.0166439026,3175,76.5566,46.656659929,-68.7139,68.5035098126,94.8913969321,342.765,3175
68.4057,1.31962,0.0682060552858,1.16833643323,0.227470274612,68.4057,68.4061130642,93.4349627831,0.972233,93.4746159028,93.6553166276,93.5362599969,91.7910806686,3176,76.5782,47.0616940943,-68.6125,68.4061130642,95.1055584051,342.812,3176
68.4403,1.47209,0.0693607427715,2.58370791383,0.24293117551,68.4403,68.439590997,93.4343550689,0.968575,93.0548855053,93.6445863816,93.5490339905,88.552041633,3177,76.6161,47.0146087896,-68.6518,68.439590997,97.8098869354,342.881,3177
68.4966,1.30146,0.0703405096904,2.37620819364,0.223177668691,68.4966,68.4971739516,93.4434437354,0.966213,93.8492443567,93.6648067624,93.5750054611,90.0017146084,3178,76.6471,47.0812203014,-68.7043,68.4971739516,99.3746682524,342.969,3178
68.4705,1.09732,0.118337040769,2.15871843393,0.21803393534,68.4705,68.4705662138,93.4336194455,0.966521,93.4903880152,93.81034094,93.5927950435,90.1232632577,3179,76.6408,47.2001379195,-68.6781,68.4705662138,98.4256237828,343.076,3179
68.4106,1.43461,0.184347932333,2.56005295509,0.246037342664,68.4106,68.4111732591,93.4876037985,0.931761,93.816993973,94.1074775443,93.7683851987,89.2490166819,3180,76.6958,47.0519611795,-68.6232,68.4111732591,99.4374691401,343.18,3180
68.503,1.16266,0.147272075681,2.19935070481,0.237599267751,68.503,68.5024207436,93.5745525871,0.907083,92.4031627798,94.2025110842,93.8872320472,89.4087923342,3181,76.7283,46.9083087067,-68.7184,68.5024207436,96.341462839,343.249,3181
68.5505,1.18935,0.252035346234,2.42426943871,0.217061938551,68.5505,68.5504630684,93.4741266382,0.899445,92.5898363174,94.3300285212,93.9226704824,90.2819239926,3182,76.7792,46.8484436618,-68.7612,68.5504630684,98.0083508844,343.34,3182
68.4493,1.27587,0.153825885748,1.58128971284,0.231225977963,68.4493,68.4504799618,93.8190175815,0.872859,93.3333590977,94.4423588106,94.0627870144,90.5018126088,3183,76.8107,46.7414663258,-68.6675,68.4504799618,95.6869069483,343.382,3183
68.4954,1.24387,0.209913989376,1.70152858383,0.224664098433,68.4954,68.4947899705,93.6974586916,0.870363,93.200820745,94.3939045586,94.0797664388,90.0980770052,3184,76.8602,46.7578113838,-68.7106,68.4947899705,94.7776232215,343.399,3184
68.478,1.20106,0.218210638195,1.37264850045,0.22703026858,68.478,68.4778534797,93.590378423,0.898325,93.2714464542,94.3136509455,93.9860145117,90.1514763669,3185,76.8697,47.207682549,-68.6846,68.4778534797,94.8286162712,343.458,3185
68.5089,1.15748,0.210777859439,1.59584083969,0.22766826111,68.5089,68.5095777154,93.6157576861,0.898523,94.463533836,94.3877959663,93.9942702408,91.6215090562,3186,76.8681,47.2646795009,-68.7217,68.5095777154,97.6794805687,343.499,3186
68.4997,1.34698,0.177654910046,2.36195037951,0.237217532483,68.4997,68.49936081,93.6055917976,0.917747,93.1250061746,94.1568450591,93.8899913187,88.0616455905,3187,76.8791,47.3021805337,-68.71,68.49936081,96.1734065583,343.504,3187
68.4307,1.02331,0.111722360713,3.17995903246,0.209315705795,68.4307,68.4301164208,93.5909820727,0.8993,92.4803803602,94.066948672,93.8719127494,87.0888003482,3188,76.8504,46.537390437,-68.6486,68.4301164208,98.1625585808,343.521,3188
68.5408,1.48193,0.183473442176,1.81768042009,0.248307023182,68.5408,68.5411562394,93.4290292078,0.925698,92.2418638993,94.0782816301,93.8493224513,89.6663595323,3189,76.8536,47.3368098448,-68.757,68.5411562394,95.1990707412,343.572,3189
68.4925,1.45713,0.130124621864,1.81233553659,0.244252929613,68.4925,68.4926918332,93.6676150564,0.907801,93.7238674148,94.1709091915,93.9304413241,90.7274343426,3190,76.845,47.2031163766,-68.7094,68.4926918332,96.8363965678,343.613,3190
68.565,1.34771,0.169723741116,1.41935098164,0.23526774603,68.565,68.5653296204,93.5486048169,0.906924,93.9341070304,94.186230345,93.938118622,91.2169687405,3191,76.8564,47.2182243808,-68.7787,68.5653296204,95.3207042154,343.663,3191
68.5424,1.15484,0.217216739843,2.25389113979,0.225143234673,68.5424,68.5426134588,93.5434887944,0.913716,93.0511980464,94.183467418,93.8890656567,89.2348443468,3192,76.8691,47.1584269738,-68.7568,68.5426134588,95.8402953416,343.705,3192
68.5296,1.24772,0.0706786057305,1.62533530294,0.230637678711,68.5296,68.5299697615,93.7751134198,0.913555,93.0853928267,94.0925803863,93.9136694297,90.4541855975,3193,76.8787,47.3034798782,-68.744,68.5299697615,94.8910007757,343.722,3193
68.5775,1.22013,0.167155313023,1.72090580088,0.228856323116,68.5775,68.5776842736,93.6117117867,0.893754,94.2758483884,94.2405015636,94.0148268511,91.3966589373,3194,76.8525,47.2134030011,-68.7941,68.5776842736,98.2912196923,343.735,3194
68.5237,1.25239,0.210789337253,1.91289205612,0.23114537281,68.5237,68.5234903939,93.4875071088,0.888022,94.2653836917,94.259208781,94.0359460572,89.7446548999,3195,76.8662,47.1331669357,-68.7463,68.5234903939,97.9424065614,343.777,3195
68.5512,1.38935,0.165698590176,2.08778270894,0.239825920223,68.5512,68.5516862256,93.5931354585,0.888431,93.9325912824,94.2207290757,94.0296221254,89.381081984,3196,76.8926,47.1073054152,-68.7693,68.5516862256,98.1857717543,343.782,3196
68.5219,1.20156,0.182128764237,1.83533480165,0.226268029898,68.5219,68.5219084203,93.5958105788,0.899758,92.6861541668,94.1864183547,93.9535052149,90.2959128599,3197,76.9359,47.045171601,-68.7417,68.5219084203,94.9258315543,343.834,3197
68.4981,1.28684,0.0892046390436,2.41765517912,0.240893117897,68.4981,68.4984726629,93.6094217673,0.926155,93.8869523787,93.9758166345,93.8309457381,89.5209761011,3198,76.9711,47.2433778697,-68.7159,68.4984726629,99.4226729354,343.876,3198
68.6107,0.963801,0.190434744523,1.84978876706,0.219180378887,68.6107,68.6106410327,93.5665353522,0.901832,93.4814787757,94.1915690428,93.9715517487,89.4724163289,3199,77.0029,47.2350829365,-68.8246,68.6106410327,95.7768028842,343.914,3199
68.5834,1.27847,0.203971142528,1.07628724663,0.246427704255,68.5834,68.5833266994,93.5378770599,0.891272,94.0674395018,94.229450582,94.0153169107,90.7661257515,3200,77.0466,47.1195822225,-68.8006,68.5833266994,95.0853033843,343.98,3200
68.6418,1.23164,0.155354131466,1.90486055821,0.245624055287,68.6418,68.6423004456,93.7192468595,0.883602,93.8114799768,94.2422039883,94.0508073497,90.2213882741,3201,77.0897,47.0667359985,-68.8628,68.6423004456,97.7020079503,343.94,3201
68.5624,1.18374,0.197640814725,2.74608958216,0.234844186808,68.5624,68.562592337,93.5334757508,0.910919,93.4120278837,94.1280024503,93.9199202599,89.893191965,3202,77.1064,47.242179073,-68.7814,68.562592337,99.8621394431,343.959,3202
68.5904,1.05926,0.141124099781,1.29785795236,0.226893841704,68.5904,68.5899937454,93.6329964476,0.912355,94.6551305316,94.1016235871,93.9145941485,93.4060527351,3203,77.137,47.2606846739,-68.8083,68.5899937454,98.7303646527,343.982,3203
68.5789,1.1482,0.128569295465,1.70104672767,0.230278293197,68.5789,68.5794450259,93.4992320929,0.927791,93.3669188918,94.0031872905,93.8520020306,89.6277790232,3204,77.1024,47.4255053588,-68.8007,68.5794450259,95.3917535624,343.995,3204
68.6285,1.25947,0.145649025239,1.87099754404,0.235527606684,68.6285,68.6290097125,93.5750632029,0.914448,93.1400839947,94.0945890069,93.9276999086,89.0057073994,3205,77.0993,47.4166690884,-68.8559,68.6290097125,94.8011961402,343.974,3205
68.6243,1.14742,0.193401480316,2.51881129971,0.245387614327,68.6243,68.6243232206,93.4215323668,0.936224,92.8424048429,94.1083972339,93.7535115982,89.0701143404,3206,77.0706,47.1183255651,-68.8421,68.6243232206,97.3779307846,343.974,3206
68.6166,1.11753,0.153423001554,2.53711167345,0.240323439569,68.6166,68.6158886568,93.5685204477,0.91981,93.57144187,94.1108763987,93.8908804838,87.6680019212,3207,77.0896,47.3827454713,-68.8387,68.6158886568,98.7232370039,343.95,3207
68.6015,1.11704,0.143671332162,1.48478589422,0.236971994375,68.6015,68.6020874458,93.4990901986,0.932259,93.9896792295,94.0245050925,93.8131345553,89.3802159274,3208,77.0677,47.3441355595,-68.8239,68.6020874458,95.4748700877,343.948,3208
68.5598,1.12534,0.166569878968,1.7758731023,0.237557670778,68.5598,68.5597707975,93.4831190358,0.931021,91.4268525767,94.0798121579,93.825051943,87.8091112654,3209,77.0645,47.3765481558,-68.7814,68.5597707975,93.6349945185,343.969,3209
68.697,1.13607,0.168011729827,1.79756456237,0.23425052483,68.697,68.696798215,93.4529819675,0.927245,93.1199104397,94.0718408011,93.8451796251,87.9949993485,3210,77.0446,47.3693012343,-68.9169,68.696798215,94.9274920742,343.986,3210
68.6613,1.26766,0.174094281557,1.65186122877,0.236036919273,68.6613,68.6615322751,93.6109659768,0.915671,93.9724925417,94.1609930324,93.8796557645,91.0094554323,3211,77.051,47.1719847615,-68.8766,68.6615322751,97.9212487075,343.984,3211
68.6505,1.37814,0.152349138721,1.73212521856,0.239556907811,68.6505,68.6504443658,93.4847578935,0.930507,93.2180347345,94.0704051962,93.8013441982,90.5808965106,3212,77.0686,47.2189938564,-68.867,68.6504443658,95.5423165863,343.99,3212
68.6585,1.46682,0.193236952504,1.89015212482,0.249227913583,68.6585,68.6586515713,93.4930920002,0.930288,92.9189602475,94.1096774526,93.821289586,89.8592881799,3213,77.0771,47.3299363219,-68.8756,68.6586515713,94.6224850245,344.023,3213
68.6319,1.05779,0.223005470152,3.06185175214,0.225663166897,68.6319,68.6317770487,93.4822312574,0.914873,92.6170554155,94.2276504277,93.9085212786,87.8496713827,3214,77.1175,47.3231721174,-68.8478,68.6317770487,99.489730727,344.056,3214
68.6094,1.32845,0.191190511031,2.4783107919,0.244333846241,68.6094,68.6098686097,93.4657277325,0.933435,92.7276498342,94.0901215799,93.7935863094,87.9956604891,3215,77.123,47.2722736705,-68.8237,68.6098686097,96.1545612293,344.109,3215
68.64,1.14103,0.17484464681,2.64667595374,0.229545991661,68.64,68.6397186859,93.4730518302,0.924289,93.4682748214,94.0861453168,93.8507215725,89.4581883498,3216,77.1264,47.2997653407,-68.8541,68.6397186859,99.2924628932,344.182,3216
68.5703,1.17858,0.208257397365,1.64398117251,0.233825413003,68.5703,68.5703517094,93.4715654019,0.932071,94.0465840467,94.0807346456,93.8119101591,90.8016928265,3217,77.1613,47.3353999219,-68.7817,68.5703517094,96.9891794466,344.264,3217
68.6538,1.3858,0.17054229463,1.90022765876,0.243456570523,68.6538,68.6538385618,93.381375466,0.949599,92.8649671798,93.9293707672,93.7030921948,89.9009515535,3218,77.1795,47.2842381198,-68.863,68.6538385618,94.9364007689,344.282,3218
68.5621,1.13004,0.210607756414,2.33549724679,0.223673672871,68.5621,68.5617909466,93.5065144974,0.921121,93.1622217461,94.2110529834,93.8291032193,89.9348108536,3219,77.1929,47.0605102994,-68.7735,68.5617909466,97.9675011905,344.308,3219
68.6176,1.4396,0.179721339353,2.45334328937,0.244035035203,68.6176,68.617737925,93.4267227475,0.925218,92.9725097304,94.097687318,93.8427074307,88.5537892794,3220,77.2669,47.2842343708,-68.8305,68.617737925,96.3837569091,344.325,3220
68.6155,1.30617,0.212433103266,2.01731760373,0.226988455188,68.6155,68.6156813497,93.5031123664,0.925635,92.9189925651,94.1521351239,93.8399271466,89.0642945311,3221,77.297,47.2824037242,-68.8296,68.6156813497,95.4175101515,344.354,3221
68.565,1.11369,0.211071523746,2.72203371013,0.221373356009,68.565,68.5651079294,93.42304677,0.922793,92.7293664624,94.1317905782,93.8295911671,87.9592581613,3222,77.2969,47.1202005299,-68.7793,68.5651079294,96.5046905025,344.362,3222
68.5448,1.26921,0.165451996051,1.85151456626,0.240655643281,68.5448,68.544695365,93.4403420174,0.916951,93.4361980757,94.0795142681,93.9037921143,89.8165155198,3223,77.3421,47.3661261705,-68.7581,68.544695365,95.3598346722,344.391,3223
68.5427,1.40164,0.151321471734,1.69447630859,0.236742312509,68.5427,68.5424688369,93.4882783088,0.926695,93.4002506242,94.0301011766,93.7681309733,90.4829507932,3224,77.3458,46.885658396,-68.7588,68.5424688369,95.2596658346,344.444,3224
68.5282,1.25057,0.153700921662,2.22727761202,0.228358073622,68.5282,68.5287661574,93.4759446562,0.91984,93.3424352861,94.071045362,93.873011123,90.1781199567,3225,77.35,47.2793373246,-68.7435,68.5287661574,98.5123506705,344.484,3225
68.6257,1.31494,0.190134769018,2.11669505174,0.239949736772,68.6257,68.6255247379,93.4799887227,0.929145,93.7141797218,94.135528353,93.8288770255,91.1137798108,3226,77.3572,47.3367900395,-68.8374,68.6255247379,98.7193118971,344.504,3226
68.556,1.2701,0.161150711367,1.51596238856,0.226378149509,68.556,68.5555017126,93.4226184202,0.930697,94.0547426363,94.063370076,93.8087092164,90.1145047069,3227,77.3739,47.2661395283,-68.7715,68.5555017126,96.6915164576,344.535,3227
68.5814,1.528,0.179215487287,2.09075744362,0.237094000204,68.5814,68.5817418194,93.4977830137,0.9356,94.0630530028,94.0686713444,93.7841452308,90.4924931661,3228,77.4113,47.2899596818,-68.7953,68.5817418194,98.9602288839,344.566,3228
68.5758,1.22236,0.174198023859,2.28207777834,0.220809112619,68.5758,68.5760647518,93.5108967583,0.918612,93.7157546698,94.1818520052,93.87814861,90.340691033,3229,77.4295,47.2673197567,-68.7916,68.5760647518,99.7228614846,344.54,3229
68.5834,1.09969,0.191327404298,2.79284518552,0.215609741176,68.5834,68.5828911235,93.3847092883,0.943425,93.2399336147,94.0879730909,93.7371563302,88.996868819,3230,77.4522,47.2748336486,-68.7932,68.5828911235,99.1656465162,344.547,3230
68.6342,1.26092,0.181099032376,1.37789291913,0.231749315998,68.6342,68.6347308245,93.4618906031,0.919202,94.109068209,94.1059525243,93.8707636968,90.9691720577,3231,77.4368,47.2429373751,-68.8475,68.6347308245,96.2002213558,344.615,3231
68.5583,1.14595,0.202286374232,2.42051372351,0.226452755583,68.5583,68.5578927256,93.5417478687,0.902931,93.4345300379,94.1996235016,93.9479545209,88.1835771388,3232,77.4584,47.1426257033,-68.7682,68.5578927256,97.4876324062,344.667,3232
68.6074,1.29629,0.184487043616,1.26327671249,0.232031597249,68.6074,68.6077472171,93.4534417157,0.915316,94.0081142773,94.189609863,93.89890737,90.8656480943,3233,77.4768,47.2767675227,-68.8239,68.6077472171,95.7026305657,344.671,3233
68.6215,1.5027,0.183420018067,1.50902092274,0.251456929584,68.6215,68.6208599107,93.3927485216,0.923084,93.4163595093,94.1809595053,93.8624047115,90.234204933,3234,77.4844,47.3289147634,-68.8345,68.6208599107,94.8210585647,344.728,3234
68.5586,1.13634,0.175551945157,2.93495619071,0.230363284462,68.5586,68.5589889972,93.4722833965,0.922787,93.5970854621,94.1237846294,93.8643851059,88.7889372385,3235,77.4991,47.3284370814,-68.7693,68.5589889972,99.7,344.733,3235
68.5955,1.37144,0.202972673624,1.57938454131,0.230125824552,68.5955,68.5955262065,93.3780216821,0.939975,92.3037061701,94.0654511225,93.7706428315,90.1767078109,3236,77.5147,47.3582237977,-68.806,68.5955262065,94.6981846164,344.784,3236
68.6568,1.391,0.16430849306,2.15459599522,0.227924941434,68.6568,68.6569575653,93.4630915169,0.922479,92.3293034141,94.1167782234,93.8713170369,87.798616974,3237,77.5294,47.3616681292,-68.8692,68.6569575653,94.9988374499,344.825,3237
68.601,1.01075,0.159697084202,1.59128646114,0.214768978625,68.601,68.6011866638,93.427330642,0.922173,94.1537053605,94.1142284439,93.8709063791,91.3544253461,3238,77.5222,47.3479900607,-68.8155,68.6011866638,97.8137089877,344.832,3238
68.5361,1.2198,0.180254891243,2.6486421814,0.224715383492,68.5361,68.5368481943,93.4185781441,0.921354,94.0799882902,94.1396493408,93.8800158956,88.3379252242,3239,77.5253,47.3762264423,-68.7501,68.5368481943,99.3,344.856,3239
68.6035,1.09989,0.17538689716,1.77296549386,0.224666724227,68.6035,68.6030654909,93.5048014987,0.913711,93.6341142723,94.1377369247,93.92110148,89.1580408145,3240,77.5184,47.3591318617,-68.8197,68.6030654909,95.0917896227,344.883,3240
68.6287,1.31102,0.171018843675,3.17321380468,0.229664009011,68.6287,68.6284437016,93.3983700114,0.924572,92.4580045999,94.1178446179,93.8580220105,87.4172976453,3241,77.5099,47.352554943,-68.8365,68.6284437016,98.3178043173,344.962,3241
68.5985,1.04024,0.172047320589,2.09959325615,0.216833726415,68.5985,68.5986074092,93.50701724,0.921766,92.718207905,94.1537212856,93.8730047628,89.0458855706,3242,77.5006,47.3470270498,-68.8129,68.5986074092,95.4692440818,344.988,3242
68.5561,1.40994,0.179903707829,1.7469657347,0.23794432631,68.5561,68.5560274438,93.285921651,0.949366,93.3429383959,93.8998665552,93.6857727077,90.0692623302,3243,77.5123,47.1684841928,-68.7708,68.5560274438,95.1654189774,345.001,3243
68.5783,1.42572,0.204097268298,1.22864067576,0.244626524165,68.5783,68.5792026063,93.373026008,0.917684,93.5588529511,94.0894571432,93.8861581057,90.9982769853,3244,77.5334,47.2847374869,-68.7924,68.5792026063,94.6893990812,345.067,3244
