QFunRegParamNorm,Epoch,AverageQLoss,AveragePolicySurr,MinEsReturn,MinReturn,MaxReturn,StdReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AverageAbsQ,AverageY,AverageReturn,AverageAction,AverageQ,Iteration,StdEsReturn,AverageAbsY,MaxEsReturn,AverageDiscountedReturn
158.669,379,437.826,-349.638,7.50522609478,140.579976384,1513.54000102,479.736159501,71.4344,7.74843941087,79.1592372297,343.688,343.470493139,683.327456908,0.626112,343.435,379,68.028485184,343.551195916,198.216591142,124.123953423
158.869,380,424.272,-349.618,6.76614534744,142.847545417,1719.87150057,443.15531014,71.4578,7.76755628397,92.5636964542,343.43,343.171396495,1154.33672652,0.613126,343.139,380,80.918016598,343.244002483,265.596087085,140.536116008
159.019,381,422.665,-350.516,5.92564540625,178.679716073,1469.12197175,464.535885142,71.5161,7.67593827534,62.2307873102,344.001,343.691270021,1240.46991431,0.655672,343.687,381,63.0833674426,343.813609332,219.516453177,124.15474066
159.125,382,392.184,-351.078,34.8058137289,189.35450877,1495.89269125,287.715353163,71.6143,7.51487144119,134.822433044,345.115,344.86172099,345.302762443,0.735786,344.819,382,92.5643644867,344.966787984,279.246777356,127.489318971
159.341,383,458.616,-350.936,33.7516634645,98.0494224815,1507.39134571,633.330936441,71.6741,7.99479064509,259.606429049,344.646,344.336706925,644.195563306,0.62618,344.321,383,239.823352753,344.424819041,711.537149019,97.2476335991
159.546,384,411.363,-352.484,9.66592459153,239.993529112,1718.85922999,395.781011821,71.7558,7.64667996037,108.770397142,346.214,345.998470632,522.561050233,0.661439,345.93,384,115.231638187,346.066044293,480.69245219,139.537141188
159.698,385,427.538,-351.397,5.49201081977,85.331582814,706.04375646,172.232797818,71.8788,7.93205659859,99.0320983714,345.354,345.07078106,304.182453075,0.701683,345.119,385,87.3104363056,345.154189844,310.143461035,118.905880146
159.88,386,436.951,-352.036,5.58822257648,95.8125743537,1099.53939813,314.720986939,71.9727,7.84644840199,86.0080886523,345.876,345.595043615,444.271139875,0.642233,345.564,386,97.6386509392,345.718160361,434.241538163,110.243310244
160.029,387,451.801,-353.447,4.45078441628,208.77273683,1692.33091137,305.418005675,72.0929,7.79616311403,134.381865794,347.155,346.873137835,703.895810681,0.803564,346.83,387,161.100960564,347.004677989,542.899832324,191.591401567
160.163,388,459.304,-354.197,5.41024636731,110.727690433,1779.94762935,534.76837937,72.1103,7.94832904517,61.6794043703,347.937,347.620308082,865.365936131,0.682722,347.589,388,50.372739288,347.755005812,197.554581983,150.696352079
160.47,389,433.426,-353.848,8.01520985614,109.256018872,966.416063258,131.962778052,72.2243,7.804840439,254.013486473,347.479,347.188291786,301.256133256,0.700905,347.164,389,193.502266378,347.311804216,644.830244101,130.690854836
160.578,390,411.587,-354.104,5.89150217954,178.730772274,2256.44418724,618.261181575,72.2974,7.66740688673,118.979312229,348.15,347.810363483,729.196113755,0.783401,347.8,390,176.224026613,347.926841266,587.773900005,163.635200193
160.784,391,456.208,-353.28,49.0879830508,114.501677991,1269.26408193,311.441379057,72.3353,7.8969713828,184.272452322,347.394,347.128022838,494.214949191,0.763829,347.095,391,163.736993954,347.209698828,541.841265026,148.761736247
160.976,392,400.423,-354.716,14.7169377635,339.555363122,1596.80573909,240.134298121,72.4331,7.61767571641,149.3939343,348.79,348.444955102,715.63741276,0.801514,348.443,392,131.232731455,348.578765472,437.193081606,198.924623479
161.12,393,400.889,-353.435,13.6592762361,170.438936796,2217.60865118,552.332830951,72.4558,7.74938680357,136.963488682,347.549,347.208152515,447.941809242,0.693128,347.183,393,195.925260279,347.318412458,641.224378102,131.033857666
161.393,394,465.06,-354.617,6.76303825961,127.488816803,1936.44376476,342.214840455,72.5219,8.17390743427,96.6367287865,348.318,347.967036189,420.404476379,0.723898,347.92,394,91.6370980829,348.11833573,309.943734805,143.29857501
161.57,395,375.086,-354.47,9.98342380135,359.055305136,1077.70986143,166.202412184,72.5217,7.48751710111,240.568973092,348.627,348.281258607,524.370241488,0.828104,348.272,395,235.643666097,348.428781613,729.955649868,197.125480822
161.819,396,381.701,-354.953,4.76630085868,223.147190444,1239.74296496,226.939437887,72.5948,7.51093377698,124.139254717,349.273,348.956744612,830.615416067,0.828431,348.93,396,187.107432684,349.094777521,765.280522611,228.151423807
162.003,397,442.81,-354.373,6.02303751551,442.696321913,1930.48743901,342.930699901,72.6364,7.99672234132,105.498984634,348.69,348.338087458,865.23963007,0.79227,348.322,397,128.662037126,348.446997251,479.281896486,206.944603007
162.11,398,495.417,-353.166,4.51650218343,255.042029495,1034.43380536,158.102183809,72.7345,8.30875651661,244.57287432,347.11,346.754857494,509.936994189,0.800111,346.713,398,202.510828013,346.93400822,711.805499688,202.229560975
162.323,399,437.317,-355.294,6.41227629852,243.477133322,1617.35728629,328.025704454,72.7999,7.65092548552,104.324507767,349.498,349.145997407,655.055354168,0.801023,349.145,399,162.137923781,349.304561833,586.819291954,201.00856576
162.419,400,367.594,-354.014,12.7619783836,522.231577632,775.407007885,37.070532964,72.8984,7.45507640201,196.605583558,348.635,348.281633693,706.727294266,0.837788,348.279,400,207.678039655,348.437295075,614.554242218,239.776440189
162.671,401,456.878,-355.431,6.30643007725,279.58259095,1845.32404014,374.735741741,73.0014,7.78553362671,116.273037164,349.76,349.446544437,835.658751347,0.827965,349.435,401,159.048328833,349.572650308,596.341559038,217.794138767
162.789,402,439.446,-353.436,5.02760376936,313.413724233,1014.56537584,144.933900579,73.0626,7.92264424218,120.3067183,347.78,347.404505636,774.551274216,0.816117,347.388,402,155.044086732,347.602617662,661.305459144,227.947507063
162.969,403,438.164,-353.943,7.81665733089,297.180428729,973.836311438,166.7562721,73.1511,7.73861072398,184.501783815,348.126,347.728536351,796.73050386,0.827527,347.694,403,206.273273338,347.915247017,695.510409286,221.521935609
163.154,404,427.513,-354.156,6.6475394955,264.377316079,1921.68702894,422.999688077,73.2109,7.77969285806,101.587285543,348.441,348.031829414,836.256289368,0.76828,348.029,404,133.674035734,348.218582898,491.959460399,170.086172133
163.39,405,458.624,-353.931,4.06647566256,246.433523997,1122.60092236,259.402597787,73.2733,7.95602405863,151.69541791,348.129,347.776702815,631.000295335,0.81565,347.738,405,250.35481147,347.938494561,928.918381985,192.074957717
163.575,406,429.923,-353.732,4.99916130123,269.113644559,991.294228684,99.9582422905,73.3715,7.91005949015,155.630858563,347.824,347.439731211,748.79117745,0.817171,347.429,406,210.857254064,347.600135223,684.884078549,228.600493785
163.74,407,423.061,-353.788,4.43345285964,699.659483477,1206.83473808,132.629341782,73.4185,7.84659577066,112.167031688,347.809,347.455479842,905.272784992,0.815759,347.433,407,213.644184848,347.60128722,896.145178069,220.993952031
163.87,408,440.284,-355.056,308.238495277,141.394715673,1520.26986575,392.130027566,73.4796,7.68684891781,549.927568213,349.205,348.857567025,672.707340048,0.829704,348.85,408,210.415597899,349.021026839,882.831931188,186.961352359
164.12,409,487.012,-354.137,8.01388572836,544.309347063,1118.19421736,129.267453528,73.597,8.09727004152,115.424442244,348.15,347.740677372,852.799474059,0.796161,347.727,409,170.229567404,347.921881178,583.954098922,216.836487659
164.304,410,454.215,-354.338,5.5281637713,1022.91150324,1026.20697863,0.849763506864,73.6727,7.9582570763,95.4876231711,348.395,348.061809352,1024.11175155,0.830818,348.036,410,148.661079102,348.195501218,578.209292582,117.820577806
164.488,411,497.933,-353.635,5.10135347359,726.415830611,1366.12013754,137.026173004,73.7392,8.20827828401,177.32444977,347.732,347.358558339,968.434733181,0.739116,347.318,411,241.833743058,347.520320097,718.562046394,170.983172394
164.622,412,476.151,-353.6,6.16068123626,417.684810449,924.14151808,92.1074729012,73.8137,8.09359661931,193.938424968,347.676,347.258683592,735.673301802,0.823854,347.252,412,258.575391405,347.431235349,824.540341471,213.824184944
164.739,413,496.743,-353.042,8.05256171938,395.648997814,867.047826495,104.563091435,73.8482,8.15331197024,134.897302483,347.284,346.894836201,677.478546425,0.753656,346.844,413,164.031039455,347.117017919,510.832289732,185.428062073
164.854,414,490.043,-353.945,5.66175552586,519.591142063,790.689236267,61.122302385,73.9146,8.22029450211,182.236936627,347.801,347.404852725,623.953619525,0.811618,347.387,414,260.602995071,347.543105943,748.801964975,212.333227655
165.039,415,395.117,-353.91,6.30959879369,549.448396077,916.34693189,72.0615190305,73.9627,7.67091670769,67.3256340607,348.103,347.69806231,697.035218485,0.813941,347.682,415,132.261907911,347.917742414,606.986200051,231.785173785
165.104,416,431.595,-353.636,7.87192330313,495.411051873,916.440593612,120.832318536,74.051,7.95328142442,153.633563,347.752,347.353405961,715.982596233,0.804196,347.329,416,227.95725131,347.539884392,882.568551412,219.961654309
165.233,417,420.106,-354.632,6.09318747472,348.439107714,895.38651576,140.570045037,74.0734,7.94584799516,160.820745261,348.654,348.323210441,639.253289198,0.816658,348.303,417,233.139480144,348.447316586,689.153770864,214.407052618
165.502,418,478.845,-355.075,7.85486817637,312.792010101,692.542792998,135.106084174,74.1204,8.25217788611,181.108606955,348.835,348.494991057,481.234360751,0.795198,348.436,418,191.375488098,348.653668466,537.596618421,194.142753957
165.645,419,441.559,-354.656,6.41677379738,364.682901235,772.560661516,121.021477115,74.1939,8.10076450081,168.25250068,348.713,348.400326999,599.416428409,0.790591,348.39,419,196.707974524,348.530059997,587.259301981,201.501027958
165.824,420,420.168,-354.84,6.01577778377,376.223743418,764.226576543,92.3797988605,74.2683,7.63066018769,159.225639305,348.94,348.595877986,613.490566966,0.812568,348.588,420,192.895501359,348.755067464,592.873047535,218.794375716
166.014,421,400.208,-354.865,6.65169735125,678.049951346,955.102486768,67.6769081584,74.3162,7.80188066142,115.651052728,348.941,348.49587323,815.555760442,0.830127,348.476,421,195.475730557,348.685678824,581.293771162,220.273333436
166.166,422,379.338,-354.992,9.86977120987,308.214876951,952.271705875,196.657050704,74.3665,7.63918796027,121.512178067,349.355,348.925994122,684.322166053,0.835458,348.901,422,184.23610145,349.129429924,605.575964216,198.278246903
166.332,423,420.258,-355.075,8.72436278332,617.660124889,901.220952092,83.2475194622,74.4282,7.59496961284,126.995488562,349.401,348.995559216,768.702022723,0.814847,349.016,423,144.605638632,349.177318895,385.893310391,211.768271966
166.481,424,517.914,-353.369,9.35763637982,289.269826019,1025.86499483,241.956063022,74.4977,8.33080139447,329.866245183,347.679,347.309292738,587.826460707,0.527803,347.269,424,216.66738916,347.463857168,606.2052704,180.114906823
166.616,425,405.116,-354.658,7.04538943061,548.496364922,771.157741518,54.3974500888,74.606,7.89153916949,108.110134875,349.115,348.75913025,675.988229966,0.781815,348.723,425,144.936510553,348.953349079,467.623727037,214.501963184
166.791,426,437.739,-354.587,8.32332647079,83.7463823103,280.520554097,15.267347698,74.6988,7.81845218941,131.784552988,349.149,348.811462614,90.732039118,0.537794,348.782,426,190.38035377,348.95164168,682.992401396,66.2565563418
166.877,427,438.118,-353.438,5.86915743652,501.052621146,659.801357466,39.4118989638,74.7776,7.92854277322,106.791024163,347.782,347.432040355,547.668664271,0.760973,347.438,427,160.486393771,347.557219625,615.83467545,208.496059161
167.033,428,425.527,-352.117,5.47736566259,280.763321065,943.529293591,144.327669677,74.8828,7.90623721595,165.961323983,346.3,345.899520194,724.10227339,0.754783,345.875,428,165.835267947,346.059849409,519.318267181,210.970631301
167.092,429,478.418,-353.824,7.72430888077,623.16392725,842.04670232,58.6404461007,74.9585,8.19449560498,178.409011694,347.663,347.28691306,727.880403248,0.795663,347.285,429,216.966203469,347.471947144,561.809100424,231.859355912
167.255,430,494.048,-352.245,5.42721735961,268.364225078,852.528614691,177.038130126,75.0286,8.2110130374,151.677703418,346.502,346.116508223,590.978579566,0.782966,346.071,430,163.560218549,346.286642118,501.671628112,211.870685772
167.302,431,468.483,-354.169,10.3309051477,368.284587188,591.984370671,29.0603485453,75.1067,7.8323944444,191.350403199,348.495,348.172057515,523.643809276,0.770093,348.156,431,213.121451191,348.296988951,640.378847309,211.454159008
167.41,432,474.259,-353.689,5.44350633754,432.947822909,946.033563807,114.39677788,75.1928,8.08345132501,239.760086291,347.849,347.535161751,730.84721272,0.797347,347.509,432,223.721885982,347.665255351,648.081395176,231.166047365
167.617,433,441.794,-353.206,5.62493895119,487.824971867,790.780059178,80.3545680083,75.2716,8.07641448458,135.028429992,347.056,346.714698665,678.180254633,0.794894,346.692,433,165.623438879,346.83483465,561.186401072,237.120700991
167.661,434,481.525,-353.121,8.09839815015,345.989824663,1025.52934676,164.996270523,75.3527,8.00559130877,144.539732201,347.677,347.333642645,523.173344686,0.823678,347.316,434,232.656715441,347.469248131,904.271907165,198.22183877
167.919,435,517.383,-352.38,8.68578495396,569.433209756,1016.85659888,117.688547768,75.3868,8.30611166476,274.881996208,346.157,345.827568457,725.953743214,0.781216,345.79,435,299.596552443,345.950633983,688.613513352,221.23456019
168.034,436,432.351,-353.057,9.3606935425,484.518995625,764.153826007,86.4616158198,75.4394,7.71449870791,291.927450767,347.658,347.212829685,611.164631422,0.820015,347.214,436,232.918370635,347.360675329,705.08266467,211.092188244
168.208,437,434.906,-351.486,7.51318116918,413.981942847,923.991765985,104.516521447,75.4805,7.77683132083,94.427973793,345.845,345.512436259,721.741413468,0.816776,345.492,437,94.1830337762,345.656008367,351.836550687,234.422438046
168.29,438,501.08,-351.024,7.97505369038,999.416737068,1002.29696681,0.862854893395,75.5136,8.23249749478,123.040556862,345.415,345.072457875,1001.26300073,0.164613,345.045,438,146.160833613,345.21026419,531.121106369,102.779774367
168.354,439,421.814,-351.38,6.76735054815,213.806586244,972.476428919,251.067114809,75.6305,7.6744164245,69.0399497401,345.8,345.465685203,585.979069794,0.788539,345.457,439,77.515461906,345.658163521,258.999487534,205.300595394
168.506,440,416.882,-350.721,9.03494796767,562.376441957,1189.90590604,130.711305017,75.7732,7.77274952472,167.005213697,345.137,344.704122702,898.740661735,0.774499,344.695,440,229.437589671,344.909258154,806.832087555,233.15156423
168.672,441,474.418,-351.004,13.3895119901,697.523485163,1062.45359103,85.8832798294,75.8344,8.04971998269,292.433173895,345.171,344.832101122,844.817915789,0.827889,344.793,441,240.155988505,344.999791174,724.117856394,228.315532745
168.9,442,374.73,-350.545,8.12218173604,1004.0406942,1008.74749618,1.57023131827,75.9347,7.32246986423,333.20004625,345.082,344.701948134,1005.37861184,0.197189,344.694,442,253.810564587,344.854236605,732.559271006,109.698044859
168.973,443,389.382,-351.243,9.22115787999,226.310371269,950.291744627,198.038519625,76.009,7.29309613303,168.578983953,346.016,345.65748674,601.293965068,0.737133,345.654,443,234.821145826,345.765416224,787.109155785,198.4432024
169.087,444,441.396,-349.458,8.65113108528,999.829352674,1000.98248286,0.361525136559,76.1144,7.79442503073,99.9375986364,343.788,343.460048357,1000.29554407,0.105839,343.435,444,133.633094658,343.607367515,557.697036898,100.064152727
169.189,445,458.428,-349.373,7.12409374932,1011.82306095,1017.29528276,1.6880617174,76.1811,7.89261405764,97.8493685702,343.873,343.541317472,1013.7359271,0.516086,343.536,445,121.049597675,343.693613074,412.727952949,109.075587335
169.268,446,473.152,-348.001,8.85844842121,1006.8286411,1013.56035228,1.98906422357,76.264,7.9698666723,126.418375395,342.486,342.12381248,1011.12172481,0.347564,342.108,446,145.83173402,342.262973954,581.628410698,110.641710364
169.492,447,472.31,-347.728,17.3643231615,1023.16748711,1057.68180913,9.72566968972,76.3658,7.95846872062,196.2897268,342.302,341.915598016,1026.9445537,0.649092,341.876,447,208.332952793,342.040394204,718.418074861,121.743902744
169.632,448,432.922,-348.188,5.99499827685,288.672343705,1640.42344467,317.990741953,76.4021,7.57267670839,126.200119969,342.837,342.5065113,955.182452073,0.742818,342.466,448,158.897887269,342.659996809,490.964439394,213.97645981
169.701,449,464.444,-348.087,5.72764745124,569.002496884,1024.94831503,98.0706440826,76.4846,7.82519008005,63.2415853817,342.715,342.327496091,875.093338894,0.771621,342.322,449,61.7786753711,342.486863684,249.185986258,206.621382243
169.791,450,403.334,-349.551,6.38442956149,483.690240163,1308.06339133,243.908814303,76.4972,7.49089836362,103.365146168,343.875,343.507955859,734.834397559,0.733621,343.512,450,221.535784228,343.636693631,929.969010979,193.080740953
169.976,451,461.307,-347.813,5.13100469744,805.113653148,1837.12648409,317.021257515,76.5393,7.85460512776,156.504696079,341.907,341.533180629,1291.77898315,0.623999,341.476,451,185.332476633,341.682315404,598.01195503,161.681605948
170.101,452,464.075,-347.759,7.72587877047,335.414812206,1404.99636349,294.830640511,76.6018,7.80252672299,143.586761235,341.853,341.577779455,696.887291372,0.652126,341.586,452,175.089974342,341.684780352,712.110099298,170.786921514
170.405,453,500.713,-347.474,8.09506730434,168.211984566,1294.15109689,213.015313645,76.6821,8.1531567664,98.680506578,341.584,341.206531374,349.280053349,0.568952,341.204,453,129.720129167,341.329938995,472.635579368,137.999180115
170.534,454,439.246,-348.009,11.085082258,214.717697502,1358.17592572,361.299680465,76.8079,7.65163108626,100.084837644,342.34,342.042885537,614.241019444,0.607012,342.014,454,98.3864133038,342.145345501,314.313124968,162.038531896
170.802,455,425.336,-347.609,5.79792231938,576.469943726,1015.9899865,108.04904428,76.8356,7.80147438292,133.8220912,341.644,341.290719234,751.968496581,0.701742,341.26,455,212.995873509,341.400690833,815.631714535,185.317198274
170.954,456,403.234,-347.79,8.16701490545,486.670173805,1557.0985378,258.465073928,76.879,7.4951143574,116.428744366,341.883,341.507085656,766.357239416,0.735772,341.505,456,188.400203817,341.631456032,729.145758694,197.259892991
171.018,457,428.441,-348.395,5.04250216651,249.455559406,1680.72018612,427.37826794,76.971,7.63105622029,161.113359038,342.6,342.303256057,814.214254141,0.750305,342.288,457,174.195752566,342.396636234,482.263858462,188.497556779
171.175,458,440.338,-347.521,6.03060001469,244.518891763,2279.92459426,813.120727571,77.0931,7.77676657537,179.858454496,341.892,341.599605284,922.208355584,0.648274,341.573,458,213.700097529,341.696850352,746.602896653,162.608200748
171.259,459,342.126,-349.205,6.77678853599,229.90038456,1210.10720057,263.307166934,77.1528,7.23108939701,81.3828813592,343.686,343.400212857,386.962220457,0.723808,343.393,459,131.730512679,343.521807715,554.045779561,149.91566283
171.457,460,453.026,-347.529,5.33828572775,992.203436449,996.689060881,1.18927270888,77.2553,7.73942126726,120.232823436,341.954,341.636531622,994.165307447,0.523468,341.61,460,165.259995641,341.746028095,703.356853975,109.081954002
171.638,461,458.093,-348.046,4.68397141972,260.697749958,1075.14009952,151.135878282,77.3398,7.83326930207,62.7523213358,342.012,341.699244338,315.759698683,0.678073,341.693,461,94.0071419444,341.809139795,430.818558143,151.740259027
171.794,462,439.787,-347.085,15.9994352384,31.1452131865,1135.8749661,271.47037158,77.4295,7.75712362242,261.830658414,341.438,341.117668775,273.958779376,0.751259,341.102,462,330.220635824,341.241397365,1051.11047888,116.97131199
171.914,463,441.737,-347.627,4.79120990388,232.445136089,1161.4263475,283.331515781,77.5396,7.69760650119,251.396468988,341.996,341.635425119,395.126429935,0.69371,341.598,463,214.558900506,341.773249217,711.878265612,155.08998772
172.004,464,441.965,-346.036,8.6925281212,458.609134155,979.943469524,174.780964822,77.6802,7.66308064874,124.976618756,340.814,340.468606108,835.29891646,0.763727,340.433,464,134.416753522,340.575783164,529.890937733,220.68322798
172.155,465,425.706,-346.51,5.17187316421,996.175303658,999.164065425,0.979953898402,77.712,7.54624972249,128.568266583,340.919,340.677943921,998.366542779,0.378652,340.669,465,255.562595481,340.773199473,1065.98510243,101.199638769
172.228,466,410.733,-346.236,4.54438889074,528.147823415,790.365975136,78.2487968629,77.8736,7.40040217708,77.3592103651,340.964,340.583176273,683.937715009,0.837344,340.584,466,91.2065859313,340.689274608,333.824552016,223.958935327
172.423,467,458.871,-346.374,9.00578671331,181.532262344,1030.32603909,209.956285986,77.8365,7.81325043486,146.70810841,340.779,340.453982495,526.785781253,0.78948,340.437,467,179.159363008,340.581539769,694.078044842,181.490688277
172.531,468,466.091,-345.386,13.9287571533,471.554857519,1354.98132268,230.019543571,77.928,7.66064498785,313.709982651,339.952,339.647947078,795.892719011,0.762747,339.634,468,204.588640786,339.745589824,600.554013644,231.508875227
172.686,469,415.431,-345.138,15.4000806476,537.627107329,1162.87212487,130.107105954,78.0012,7.51997572802,196.547833771,339.788,339.458220447,827.302675904,0.817092,339.417,469,205.772492284,339.5835065,700.159081987,226.326485318
172.847,470,424.647,-344.69,5.96180160053,428.778864898,962.743079923,185.341830396,78.0063,7.5614421213,136.590541209,339.04,338.700621588,745.928609112,0.772672,338.687,470,156.510117935,338.806152808,487.066014779,212.16695034
172.951,471,419.702,-345.497,5.49241200487,511.279425799,1176.24386224,173.764910563,78.1061,7.45261602696,86.2263573381,339.64,339.36304805,829.251046953,0.749112,339.347,471,128.752792942,339.465222958,597.302386823,213.908629885
172.939,472,395.002,-345.046,5.91730117303,419.154118895,1026.4113861,188.334324662,78.1975,7.43157933587,207.450243818,339.261,338.938129155,598.694273038,0.772189,338.923,472,238.960968897,339.024083883,789.555783061,205.700938729
173.126,473,426.021,-344.82,6.84734260016,1006.09696361,1009.60989875,1.09587668281,78.2677,7.56299850468,90.752220333,339.371,339.067986812,1007.32345847,0.368663,339.04,473,141.529556438,339.152820452,612.027183281,106.100282294
173.25,474,406.415,-344.735,5.47547127773,920.955826105,2205.22348305,276.15363257,78.361,7.44595153643,169.136408928,339.036,338.718275387,1255.48976122,0.789703,338.685,474,236.483557138,338.819896545,875.807158333,227.058555005
173.294,475,401.574,-344.761,6.80275405371,328.314173469,1141.20159301,148.193921679,78.4316,7.52057364544,127.102611057,339.168,338.836972752,662.245238501,0.770585,338.838,475,211.601469349,338.936903128,848.376224831,205.444018136
173.435,476,462.825,-344.66,4.89969013632,579.923327273,1020.86740655,97.4803484838,78.5109,7.61928706043,82.8903234436,339.065,338.768097338,748.684659938,0.800207,338.755,476,99.2318275256,338.909120847,449.071810104,215.196150029
173.62,477,417.729,-344.641,5.59980935269,425.347267482,1077.77304499,159.064401296,78.5707,7.4409190323,117.758165733,338.849,338.536806211,809.683209346,0.782717,338.521,477,173.047188348,338.641841276,509.624844746,224.647939446
173.664,478,443.626,-343.848,4.97131385647,463.65354861,1252.75396543,174.339095478,78.6978,7.46436651001,148.419973238,338.703,338.383006825,837.319882305,0.752303,338.371,478,184.712076634,338.510188476,580.837623793,211.323524425
173.775,479,460.975,-343.848,6.460546857,660.044572676,1156.65725677,117.951945579,78.7493,7.6101458866,126.698954391,338.187,337.811647735,905.000982187,0.754225,337.799,479,154.737094701,337.954689774,619.658668573,221.338351156
173.948,480,420.647,-343.046,7.87026533477,555.965752905,1178.30930522,95.6399061786,78.8607,7.41038547306,127.493102113,337.437,337.080023535,887.873193455,0.80133,337.06,480,239.704797859,337.217705536,728.282452181,226.180217579
174.036,481,415.616,-343.413,6.729778868,999.658694076,1005.19155223,1.8538952811,78.9645,7.4291043702,65.7186645959,337.912,337.65017831,1002.23638071,0.359617,337.626,481,121.622442558,337.776201628,517.525090202,106.757731114
174.187,482,460.861,-343.931,4.74195969194,228.564562115,2876.64978375,841.820071574,79.0657,7.66060524883,116.872728909,338.572,338.213342255,1076.9262064,0.747976,338.217,482,115.83874739,338.330252275,374.28329274,178.048326824
174.348,483,425.059,-343.768,5.13566183558,799.003803922,1785.11313337,244.895351656,79.1125,7.44709144193,73.1632534926,338.039,337.726032011,1229.92324089,0.80164,337.697,483,75.7921884784,337.834438496,280.290162203,236.668798163
174.449,484,413.104,-341.769,5.2163544744,486.995653455,3045.46879782,525.899232864,79.181,7.44888325975,97.0607246112,336.387,336.031407139,1488.72947782,0.808683,336.012,484,114.554016659,336.19479991,372.202833385,228.023165709
174.57,485,491.717,-341.467,7.47931656831,265.637753778,1526.3130556,307.171488,79.2074,7.90043001747,131.203080315,335.793,335.434012931,1084.82396629,0.792737,335.442,485,146.475280731,335.559825125,491.237800985,221.755970519
174.712,486,404.682,-342.744,10.0493807569,924.67083441,1548.0802115,168.809549337,79.2782,7.49164330585,134.781563806,337.146,336.868949742,1244.40174022,0.774736,336.843,486,116.00271627,336.97938398,354.525130963,229.149885016
174.913,487,403.258,-341.127,6.40421252874,561.069547963,1207.19967759,174.475396518,79.3727,7.3448290812,109.712575121,335.291,334.996609742,891.09306576,0.799821,334.988,487,202.177581659,335.11891939,760.774664243,207.86594973
175.021,488,451.643,-341.439,8.49816096609,942.591393889,1827.82648934,201.612257679,79.4646,7.67871273534,96.1258734489,336.048,335.730547639,1360.04685471,0.782722,335.719,488,153.472425931,335.831494053,658.869127425,226.489471399
175.166,489,450.249,-341.095,6.01330864934,786.143517242,1822.9938671,257.863492457,79.5585,7.72188580762,205.137046788,335.686,335.39057091,1142.31636236,0.782797,335.381,489,272.720959216,335.491443177,778.778257454,234.667085777
175.29,490,421.883,-340.682,6.82134482021,634.458337659,1515.71720394,148.350673728,79.6317,7.38206046131,162.280720212,335.191,334.894458768,944.387639436,0.794718,334.866,490,125.353059693,335.00453622,380.585029506,233.303776942
175.378,491,400.292,-340.883,7.48929336674,455.942338729,1950.71353085,340.025268736,79.7279,7.30981949796,129.87682527,335.482,335.166189928,1053.50966705,0.780234,335.172,491,157.621965324,335.284101451,528.248498689,212.911250149
175.561,492,428.516,-341.152,9.50733045506,537.645223304,1457.30133492,176.612101219,79.7733,7.57625529067,82.4701596117,335.563,335.249811212,979.110362253,0.846829,335.235,492,123.558863402,335.35081339,436.992479159,215.946328945
175.653,493,453.503,-339.902,9.72517123745,757.324678749,1033.6241392,51.8325247947,79.8783,7.65478045394,215.173577166,334.289,333.966016399,909.4199941,0.769184,333.952,493,196.812394168,334.0439765,520.942182755,237.012882635
175.779,494,419.947,-340.882,8.02427055431,623.492170055,1016.28899996,105.069736452,79.9121,7.43303747469,217.778191329,335.232,334.979129674,747.693620692,0.77952,334.947,494,276.528305182,335.053506406,819.632524352,217.590585672
175.848,495,420.114,-340.303,5.5020957272,700.717661178,1754.52432017,269.891584224,79.962,7.27368445918,131.253691006,334.713,334.438363033,1051.69950803,0.790062,334.416,495,276.084295011,334.513972319,948.042370393,234.413742208
175.957,496,409.092,-340.163,4.68785390185,768.650794056,2532.27727514,477.936567721,80.0155,7.27133865423,71.2184045283,334.536,334.236937666,1286.85808556,0.805427,334.217,496,129.81498186,334.332685112,560.803615131,251.357824332
176.135,497,406.836,-340.561,4.44698728001,777.773239735,1314.82975581,84.3693200934,80.1306,7.30831457634,74.0676281318,334.622,334.332917449,964.800911154,0.827129,334.31,497,170.216583518,334.403642963,778.649971764,239.635933136
176.189,498,430.291,-340.71,6.9156539203,114.588042479,1152.26901335,243.319263991,80.1633,7.31901797117,250.178607268,335.299,334.99674233,349.53478842,0.708207,334.961,498,234.390382798,335.065986576,624.281068281,133.192515268
176.255,499,427.635,-340.369,9.48510160593,248.678990716,1217.63074899,221.142018836,80.2647,7.54671505686,156.465295809,334.836,334.502972768,338.874463349,0.61762,334.509,499,245.71478301,334.580722451,888.359387478,127.519227474
176.345,500,434.785,-340.731,10.6397677311,235.515785127,1594.26170083,396.712969265,80.297,7.39642137863,124.566793657,335.163,334.867875363,520.189065008,0.665286,334.856,500,141.484786162,334.960987186,449.535293878,130.854028822
176.471,501,469.582,-340.337,4.43721411909,187.440026135,1305.62359725,285.903648943,80.3836,7.79498058022,111.212059691,334.508,334.172115964,680.551448865,0.802078,334.144,501,147.097797449,334.250127247,452.214312132,185.197058667
176.539,502,465.301,-340.259,6.11650973069,213.03478615,1017.70263663,304.948044365,80.477,7.59648576178,59.4985265905,334.53,334.284563483,422.823824586,0.510576,334.254,502,110.711640791,334.351009105,523.704321948,117.375951931
176.596,503,463.08,-340.668,7.91825168647,238.591481817,2481.3734537,710.174930886,80.5473,7.56021182799,104.114102318,334.578,334.306030606,1195.2650311,0.677349,334.304,503,141.297707954,334.370364042,555.931785953,146.067737485
