QFunRegParamNorm,AverageEsReturn,AverageY,AverageDiscountedReturn,AverageAbsQYDiff,MinEsReturn,StdEsReturn,StdReturn,MinReturn,AverageReturn,Iteration,AverageQLoss,MaxReturn,Epoch,PolicyRegParamNorm,AverageQ,AveragePolicySurr,AverageAbsY,AverageAbsQ,AverageAction,MaxEsReturn
456.436,39.3333333333,92.0358226889,99.9956828753,1.4037086643,3.0,24.6739854007,0.0,1000.0,1000.0,4313,19.4928,1000.0,4313,218.584,92.0349,-95.9071,92.0480327886,92.192,0.551429,106.0
456.474,37.5555555556,92.0058244213,99.9956828753,1.40422080737,6.0,34.8715455832,0.0,1000.0,1000.0,4314,19.5043,1000.0,4314,218.57,92.0061,-95.844,92.0222511521,92.1795,0.547363,172.0
456.512,33.4838709677,92.1060743872,99.9956828753,1.39227434542,4.0,30.7601239225,0.0,1000.0,1000.0,4315,19.6656,1000.0,4315,218.548,92.1077,-96.041,92.1191150633,92.268,0.457388,157.0
456.533,45.6363636364,92.1973329462,99.9956828753,1.32050080505,6.0,38.1188875333,0.0,1000.0,1000.0,4316,17.2613,1000.0,4316,218.546,92.1984,-96.112,92.2143361467,92.3647,0.000907087,169.0
456.546,39.2173913043,92.4045877377,99.9956828753,1.34913473807,5.0,31.1056495941,0.0,1000.0,1000.0,4317,19.1972,1000.0,4317,218.562,92.4002,-96.2537,92.4179495151,92.5696,0.514187,131.0
456.557,47.4782608696,92.3728411771,99.9956828753,1.43211678626,3.0,40.5096548505,0.0,1000.0,1000.0,4318,19.0747,1000.0,4318,218.58,92.3763,-96.3147,92.3862515487,92.5714,0.448681,146.0
456.578,32.064516129,92.5050143753,99.9956828753,1.38128546748,3.0,36.3610350503,0.0,1000.0,1000.0,4319,19.2449,1000.0,4319,218.572,92.5025,-96.2616,92.5176711548,92.6724,0.517354,147.0
456.626,40.0869565217,92.6312641718,99.9956828753,1.39435473542,3.0,53.2670981274,0.0,1000.0,1000.0,4320,19.1314,1000.0,4320,218.599,92.6334,-96.4015,92.6412065554,92.8137,0.493322,263.0
456.635,27.05,92.452372723,99.9956828753,1.45681699644,3.0,25.756504033,0.0,1000.0,1000.0,4321,20.8144,1000.0,4321,218.617,92.4513,-96.2531,92.4595297043,92.6119,0.274804,117.0
456.675,39.44,92.5509601557,99.9956828753,1.39075573216,3.0,25.7977983557,0.0,1000.0,1000.0,4322,19.4203,1000.0,4322,218.637,92.553,-96.3603,92.5599769463,92.7263,0.29881,95.0
456.686,31.15625,92.4052892238,99.9956828753,1.37795552943,5.0,22.2164204123,0.0,1000.0,1000.0,4323,19.776,1000.0,4323,218.651,92.4027,-96.3138,92.4173180267,92.5747,0.490414,93.0
456.718,28.1111111111,92.6289163079,99.9956828753,1.37782505964,4.0,22.9162457874,0.0,1000.0,1000.0,4324,18.5244,1000.0,4324,218.669,92.6292,-96.3785,92.6408785711,92.7761,0.468168,107.0
456.739,38.7692307692,92.6506221007,99.9956828753,1.33868936329,6.0,33.3066263819,0.0,1000.0,1000.0,4325,18.4283,1000.0,4325,218.708,92.6497,-96.5208,92.6652538846,92.8264,0.227685,133.0
456.74,32.5333333333,92.4055712229,99.9956828753,1.41395051789,5.0,30.062970948,0.0,1000.0,1000.0,4326,20.2855,1000.0,4326,218.737,92.4054,-96.3617,92.4184184861,92.5852,0.482389,158.0
456.756,42.7727272727,92.5602819728,99.9956828753,1.3766239928,6.0,32.9061086042,0.0,1000.0,1000.0,4327,20.3218,1000.0,4327,218.74,92.5615,-96.469,92.5736636944,92.7161,0.38911,137.0
456.792,40.3703703704,92.7755059022,99.9956828753,1.45827871318,5.0,26.7292988756,0.0,1000.0,1000.0,4328,21.0009,1000.0,4328,218.759,92.7738,-96.5724,92.7860879468,92.9704,0.428024,102.0
456.831,31.5483870968,92.8237605887,99.9956828753,1.3428887262,4.0,29.2506837082,0.0,1000.0,1000.0,4329,18.7005,1000.0,4329,218.741,92.8239,-96.6018,92.8346868479,92.98,0.683984,141.0
456.883,39.4166666667,92.7693495127,99.9956828753,1.35643339152,4.0,35.3316626964,0.0,1000.0,1000.0,4330,18.132,1000.0,4330,218.759,92.7686,-96.5123,92.7799656619,92.9291,0.369791,124.0
456.901,33.375,92.805652262,99.9956828753,1.429081964,5.0,24.2638491382,0.0,1000.0,1000.0,4331,19.7438,1000.0,4331,218.798,92.8059,-96.5412,92.8155522859,92.9688,0.546208,104.0
456.917,52.9473684211,92.72995624,99.9956828753,1.50203811488,3.0,51.2614286967,0.0,1000.0,1000.0,4332,20.3997,1000.0,4332,218.815,92.7293,-96.3918,92.7426173074,92.8719,0.528518,190.0
456.922,33.3,92.6960288182,99.9956828753,1.50627968595,5.0,28.8041085032,0.0,1000.0,1000.0,4333,23.5486,1000.0,4333,218.807,92.6952,-96.4425,92.7106418386,92.9004,0.481704,117.0
456.926,43.652173913,92.7136663382,99.9956828753,1.35708483385,5.0,35.9632767957,0.0,1000.0,1000.0,4334,20.4363,1000.0,4334,218.823,92.7155,-96.5462,92.7278523473,92.8675,0.421842,118.0
456.961,29.696969697,92.6856530803,99.9956828753,1.38733370416,3.0,20.1366315508,0.0,1000.0,1000.0,4335,20.6204,1000.0,4335,218.842,92.6863,-96.5272,92.6991374173,92.8528,0.489858,97.0
456.984,36.1785714286,92.8268830751,99.9956828753,1.30246685074,6.0,26.5519081523,0.0,1000.0,1000.0,4336,18.6095,1000.0,4336,218.84,92.8257,-96.4551,92.8371077193,92.9679,0.538719,119.0
457.018,35.6428571429,92.7433612354,99.9956828753,1.40141021219,4.0,48.2990788774,0.0,1000.0,1000.0,4337,21.2109,1000.0,4337,218.835,92.7416,-96.5352,92.7562133616,92.8957,0.525404,251.0
457.015,38.96,92.5824989366,99.9956828753,1.49147547636,4.0,32.0605427278,0.0,1000.0,1000.0,4338,22.8137,1000.0,4338,218.854,92.5831,-96.4338,92.594088356,92.8012,0.527174,131.0
457.044,38.2222222222,92.753382232,99.9956828753,1.40758619299,3.0,43.1803567595,0.0,1000.0,1000.0,4339,21.134,1000.0,4339,218.838,92.7535,-96.5579,92.7624116484,92.9375,0.504761,223.0
457.062,37.5384615385,92.7407154915,99.9956828753,1.34845586891,4.0,46.7861179027,0.0,1000.0,1000.0,4340,19.525,1000.0,4340,218.788,92.7433,-96.5324,92.7504940814,92.8947,0.513769,245.0
457.054,35.4642857143,92.8508428334,99.9956828753,1.38169437288,3.0,30.648330347,0.0,1000.0,1000.0,4341,19.6278,1000.0,4341,218.768,92.8499,-96.6581,92.8575251017,93.0267,0.528909,105.0
457.086,27.2702702703,92.8045023525,99.9956828753,1.39923741501,4.0,18.8430912834,0.0,1000.0,1000.0,4342,20.2391,1000.0,4342,218.76,92.8038,-96.578,92.8135601378,92.9605,0.515364,68.0
457.109,30.9393939394,92.9248805411,99.9956828753,1.3743284792,5.0,25.6289838221,0.0,1000.0,1000.0,4343,19.693,1000.0,4343,218.753,92.9278,-96.6048,92.9333966274,93.0838,0.537123,123.0
457.134,36.8518518519,92.7367218518,99.9956828753,1.39030424265,4.0,34.5732755963,0.0,1000.0,1000.0,4344,19.8077,1000.0,4344,218.796,92.7348,-96.5375,92.7487741781,92.8794,0.509437,150.0
457.175,38.6538461538,92.646695455,99.9956828753,1.54779518834,4.0,43.8414471158,0.0,1000.0,1000.0,4345,24.8052,1000.0,4345,218.776,92.6437,-96.138,92.6646496962,92.8004,0.445562,173.0
457.198,44.5909090909,92.7626229957,99.9956828753,1.608927598,7.0,31.7098480414,0.0,1000.0,1000.0,4346,27.7497,1000.0,4346,218.784,92.7653,-96.4058,92.7741443774,92.9291,0.570497,135.0
457.213,51.7368421053,92.5578518047,99.9956828753,1.61708549735,9.0,41.4206179339,0.0,1000.0,1000.0,4347,26.2236,1000.0,4347,218.779,92.5568,-96.2173,92.5723277536,92.7418,0.515258,189.0
457.222,36.6818181818,92.5933027354,99.9956828753,1.54207302102,5.0,21.7953005019,0.0,1000.0,1000.0,4348,23.0639,1000.0,4348,218.794,92.5955,-96.3223,92.6075292902,92.7512,0.533632,76.0
457.274,45.8076923077,92.7187513411,99.9956828753,1.37006917089,4.0,47.6598679997,0.0,1000.0,1000.0,4349,19.533,1000.0,4349,218.833,92.7163,-96.412,92.7330620353,92.8845,0.551077,236.0
457.3,57.9444444444,92.5889333704,99.9956828753,1.41837320716,8.0,40.6126310705,0.0,1000.0,1000.0,4350,21.5947,1000.0,4350,218.848,92.5914,-96.3934,92.602439711,92.7531,0.5389,157.0
457.309,43.3913043478,92.688488362,99.9956828753,1.40204730258,2.0,37.501001877,0.0,1000.0,1000.0,4351,20.2222,1000.0,4351,218.846,92.6865,-96.4397,92.7048333536,92.8745,0.557434,134.0
457.32,31.2580645161,92.6342776686,99.9956828753,1.39548309927,3.0,28.6141942466,0.0,1000.0,1000.0,4352,20.2441,1000.0,4352,218.874,92.6365,-96.3977,92.6502490132,92.8091,0.402037,133.0
457.339,35.0,92.9446385859,99.9956828753,1.37761593716,3.0,36.2843178817,0.0,1000.0,1000.0,4353,18.9812,1000.0,4353,218.904,92.9448,-96.6811,92.9548274934,93.1269,0.150451,154.0
457.369,41.8333333333,92.9030290944,99.9956828753,1.42931296005,4.0,41.4765663424,0.0,1000.0,1000.0,4354,21.069,1000.0,4354,218.876,92.9017,-96.7582,92.9142190608,93.0709,0.523261,156.0
457.42,62.2,93.1628851034,99.9956828753,1.32894375857,4.0,65.8950681007,0.0,1000.0,1000.0,4355,18.7142,1000.0,4355,218.85,93.163,-96.9039,93.1792961933,93.2963,0.301769,253.0
457.426,48.7727272727,93.0738730365,99.9956828753,1.38196078723,7.0,36.9544336351,0.0,1000.0,1000.0,4356,20.5356,1000.0,4356,218.868,93.0757,-96.8675,93.0856033836,93.2495,0.471901,144.0
457.479,31.4838709677,93.0271992693,99.9956828753,1.3920908475,3.0,28.454684934,0.0,1000.0,1000.0,4357,20.7233,1000.0,4357,218.881,93.0255,-96.7698,93.0381269809,93.1989,0.378733,140.0
457.543,33.1935483871,93.0794941816,99.9956828753,1.38581058567,3.0,36.0424654153,0.0,1000.0,1000.0,4358,21.697,1000.0,4358,218.929,93.0793,-96.853,93.090237756,93.241,0.418537,155.0
457.522,33.8214285714,93.0250890695,99.9956828753,1.44141281628,3.0,22.1779387994,0.0,1000.0,1000.0,4359,22.8875,1000.0,4359,218.908,93.0255,-96.7343,93.040755818,93.1948,0.370975,92.0
457.549,41.16,93.1874012605,99.9956828753,1.4701831714,4.0,32.7654452129,0.0,1000.0,1000.0,4360,23.4324,1000.0,4360,218.919,93.1866,-96.8795,93.1978322947,93.3699,0.503903,119.0
457.553,33.9655172414,93.1285071959,99.9956828753,1.48357221507,4.0,34.2319499466,0.0,1000.0,1000.0,4361,23.3885,1000.0,4361,218.887,93.1297,-96.9858,93.1400614149,93.2745,0.41119,153.0
457.603,36.9642857143,93.3558010516,99.9956828753,1.32030829375,3.0,32.1175098471,0.0,1000.0,1000.0,4362,19.2877,1000.0,4362,218.886,93.3566,-97.0993,93.3685226394,93.4937,0.495335,135.0
457.62,40.75,93.3678207688,99.9956828753,1.44340291078,3.0,38.3528030266,0.0,1000.0,1000.0,4363,21.2274,1000.0,4363,218.933,93.3689,-97.312,93.383939848,93.5502,0.516451,159.0
457.666,33.6206896552,93.371813562,99.9956828753,1.40987216968,3.0,24.2663578574,0.0,1000.0,1000.0,4364,19.9535,1000.0,4364,218.928,93.3684,-97.3857,93.3921469146,93.5698,0.313041,97.0
457.669,37.0357142857,93.721643748,99.9956828753,1.42015949793,3.0,25.782721433,0.0,1000.0,1000.0,4365,20.3622,1000.0,4365,218.949,93.7221,-97.4543,93.7399077106,93.9083,0.569199,101.0
457.712,32.0967741935,93.6079180037,99.9956828753,1.40049782931,3.0,34.4910973448,0.0,1000.0,1000.0,4366,20.2122,1000.0,4366,219.006,93.6079,-97.2779,93.622178135,93.783,0.581365,183.0
457.727,25.2820512821,93.642335671,99.9956828753,1.35101349956,3.0,14.9751053555,0.0,1000.0,1000.0,4367,19.0595,1000.0,4367,218.986,93.6422,-97.3767,93.6599551996,93.8098,0.428487,70.0
457.749,39.0384615385,93.6656563929,99.9956828753,1.35608708841,7.0,22.3443002012,0.0,1000.0,1000.0,4368,19.2003,1000.0,4368,219.017,93.6665,-97.3036,93.6874925733,93.8382,0.24995,90.0
457.748,43.0434782609,93.5789663198,99.9956828753,1.33489992967,5.0,31.8944976321,0.0,1000.0,1000.0,4369,19.9454,1000.0,4369,219.006,93.579,-97.2691,93.5940090118,93.731,0.045233,136.0
457.795,39.5,93.5461672411,99.9956828753,1.34878822175,4.0,35.4305930387,0.0,1000.0,1000.0,4370,19.8057,1000.0,4370,219.012,93.5472,-97.2514,93.5608104151,93.7131,0.00108237,168.0
457.836,30.2424242424,93.6228516434,99.9956828753,1.3797828853,4.0,26.0942700119,0.0,1000.0,1000.0,4371,19.8926,1000.0,4371,219.045,93.6229,-97.2692,93.6341609703,93.7964,0.000196703,120.0
457.821,31.9333333333,93.5736581137,99.9956828753,1.43054988727,4.0,28.8200547459,0.0,1000.0,1000.0,4372,21.4071,1000.0,4372,219.058,93.5708,-97.3483,93.5845812155,93.7455,0.00683347,118.0
457.842,46.0,93.5381749549,99.9956828753,1.3772352908,4.0,32.6552237225,0.0,1000.0,1000.0,4373,20.9363,1000.0,4373,219.074,93.5391,-97.2632,93.5478174727,93.6951,0.275325,131.0
457.887,32.375,93.4926325019,99.9956828753,1.41216746533,6.0,37.1119505685,0.0,1000.0,1000.0,4374,20.6913,1000.0,4374,219.13,93.4937,-97.2657,93.5004978552,93.6559,9.24031e-05,215.0
457.923,42.9565217391,93.7170247913,99.9956828753,1.3586817391,2.0,37.9432966651,0.0,1000.0,1000.0,4375,19.132,1000.0,4375,219.154,93.7136,-97.4342,93.726671066,93.872,0.0240658,123.0
457.947,29.75,93.5721230566,99.9956828753,1.30311479756,5.0,23.5690474988,0.0,1000.0,1000.0,4376,18.0599,1000.0,4376,219.131,93.5734,-97.3557,93.5849865258,93.7386,0.00647248,98.0
457.997,31.1515151515,93.7183791278,99.9956828753,1.37611602245,3.0,38.4803146936,0.0,1000.0,1000.0,4377,20.2791,1000.0,4377,219.177,93.7216,-97.3677,93.7325237695,93.8804,0.0213464,216.0
458.017,30.96875,93.7141930324,99.9956828753,1.36175221525,5.0,26.4934949268,0.0,1000.0,1000.0,4378,19.532,1000.0,4378,219.18,93.7106,-97.1124,93.724840969,93.8745,0.00747706,125.0
458.037,31.7096774194,93.6576131794,99.9956828753,1.43046172322,4.0,40.9698500855,0.0,1000.0,1000.0,4379,22.5354,1000.0,4379,219.168,93.6577,-97.2538,93.6681891753,93.8465,0.00126031,227.0
458.073,34.0666666667,93.5726722304,99.9956828753,1.40635014907,5.0,26.3235424837,0.0,1000.0,1000.0,4380,20.8729,1000.0,4380,219.163,93.5743,-97.195,93.5853623055,93.7287,0.000145973,106.0
458.065,27.4324324324,93.6588356937,99.9956828753,1.54367382134,3.0,21.947776518,0.0,1000.0,1000.0,4381,25.886,1000.0,4381,219.163,93.6564,-96.9756,93.6697899879,93.8195,3.96747e-06,103.0
458.103,26.1315789474,93.4509594012,99.9956828753,1.43724243852,4.0,16.6530715558,0.0,1000.0,1000.0,4382,23.0459,1000.0,4382,219.144,93.4533,-97.1065,93.4591546287,93.597,0.000295839,66.0
458.119,37.037037037,93.4473652171,99.9956828753,1.40090003976,3.0,27.3867790237,0.0,1000.0,1000.0,4383,19.8014,1000.0,4383,219.188,93.4461,-97.115,93.4569466273,93.6089,0.00070462,100.0
458.128,39.0769230769,93.4478010132,99.9956828753,1.44503002792,4.0,38.9949928511,0.0,1000.0,1000.0,4384,21.5099,1000.0,4384,219.213,93.4473,-97.241,93.4605784752,93.6092,0.0388601,205.0
458.163,28.0882352941,93.4405374441,99.9956828753,1.33700273912,4.0,23.2522834389,0.0,1000.0,1000.0,4385,19.5626,1000.0,4385,219.24,93.4413,-97.2426,93.457817231,93.5929,0.415837,95.0
458.197,29.8285714286,93.6312793291,99.9956828753,1.33858364675,4.0,21.3106086449,0.0,1000.0,1000.0,4386,19.192,1000.0,4386,219.24,93.6307,-97.1841,93.6486511012,93.8041,0.150824,91.0
458.224,25.075,93.6119662025,99.9956828753,1.33489925245,3.0,20.7766545671,0.0,1000.0,1000.0,4387,18.9566,1000.0,4387,219.277,93.613,-97.2123,93.6297016709,93.7655,0.0826598,100.0
458.237,31.28125,93.4964567117,99.9956828753,1.37131306625,3.0,30.8496701512,0.0,1000.0,1000.0,4388,21.025,1000.0,4388,219.335,93.4977,-97.179,93.5173457052,93.662,0.573975,135.0
458.252,39.25,93.571448894,99.9956828753,1.31494578709,3.0,36.4157131836,0.0,1000.0,1000.0,4389,19.4708,1000.0,4389,219.285,93.5688,-97.172,93.5959634677,93.7158,0.319402,147.0
458.273,26.6923076923,93.546309363,99.9956828753,1.38691731212,4.0,18.4920687727,0.0,1000.0,1000.0,4390,20.5323,1000.0,4390,219.324,93.5463,-97.0569,93.5617982572,93.7302,0.311068,74.0
458.295,34.9655172414,93.52083994,99.9956828753,1.35803341018,3.0,24.0093125016,0.0,1000.0,1000.0,4391,20.2211,1000.0,4391,219.334,93.5202,-97.0321,93.5405441531,93.6868,0.0040196,86.0
458.311,33.3448275862,93.4721456771,99.9956828753,1.40813123065,4.0,39.2834753906,0.0,1000.0,1000.0,4392,20.6973,1000.0,4392,219.37,93.4709,-97.1223,93.4895870613,93.6155,0.00226921,167.0
458.349,41.625,93.5635435835,99.9956828753,1.36625470058,5.0,30.6510093635,0.0,1000.0,1000.0,4393,21.2644,1000.0,4393,219.41,93.5633,-97.1915,93.5820152709,93.6907,0.00215281,149.0
458.366,43.375,93.4670703218,99.9956828753,1.49171692907,6.0,28.4719342804,0.0,1000.0,1000.0,4394,23.2416,1000.0,4394,219.418,93.4672,-97.0396,93.4871083902,93.6517,1.82093e-06,104.0
458.403,44.9090909091,93.4641963772,99.9956828753,1.44486999064,4.0,35.6917473157,0.0,1000.0,1000.0,4395,22.5271,1000.0,4395,219.397,93.4662,-97.0331,93.4833802512,93.6435,0.406793,141.0
458.412,41.25,93.6616235548,99.9956828753,1.42077016702,3.0,30.8656362319,0.0,1000.0,1000.0,4396,20.1861,1000.0,4396,219.397,93.6608,-97.2349,93.6765884627,93.7978,0.58839,130.0
458.411,47.619047619,93.4934937844,99.9956828753,1.37330648699,6.0,36.202441631,0.0,1000.0,1000.0,4397,20.5536,1000.0,4397,219.41,93.4961,-97.1263,93.5090494681,93.6475,0.487365,136.0
458.417,31.875,93.4595334451,99.9956828753,1.40188175378,4.0,30.5202289474,0.0,1000.0,1000.0,4398,19.9937,1000.0,4398,219.424,93.4562,-97.1786,93.4735341257,93.6054,0.577867,139.0
458.441,36.7307692308,93.5105711952,99.9956828753,1.41739726532,4.0,37.6507816778,0.0,1000.0,1000.0,4399,21.0628,1000.0,4399,219.443,93.5117,-97.1255,93.5285818506,93.6714,0.534118,166.0
458.479,30.8823529412,93.5897391268,99.9956828753,1.39390846316,6.0,23.5431577495,0.0,1000.0,1000.0,4400,20.2917,1000.0,4400,219.444,93.589,-97.2513,93.6070321831,93.7435,0.391017,108.0
458.487,40.5416666667,93.5431159236,99.9956828753,1.38814509976,4.0,35.0665785408,0.0,1000.0,1000.0,4401,19.926,1000.0,4401,219.461,93.5434,-97.1724,93.5605390888,93.697,0.562957,147.0
458.518,39.88,93.5500326759,99.9956828753,1.41583781211,5.0,35.8656604568,0.0,1000.0,1000.0,4402,20.7973,1000.0,4402,219.492,93.5483,-97.2379,93.5675918955,93.7215,0.545606,139.0
458.579,29.9666666667,93.6342394022,99.9956828753,1.36872502868,4.0,23.7661991539,0.0,1000.0,1000.0,4403,19.0242,1000.0,4403,219.5,93.6339,-97.3022,93.6527066255,93.7867,0.560721,107.0
458.583,56.1666666667,93.7311987347,99.9956828753,1.40657543104,7.0,48.1193539257,0.0,1000.0,1000.0,4404,21.7883,1000.0,4404,219.525,93.7327,-97.3833,93.747503508,93.9073,0.534106,144.0
458.617,33.09375,93.7190792745,99.9956828753,1.39037004149,4.0,28.1750769464,0.0,1000.0,1000.0,4405,21.023,1000.0,4405,219.549,93.7167,-97.389,93.7330860958,93.9002,0.0732309,124.0
458.66,35.4333333333,93.918243114,99.9956828753,1.25176699608,5.0,29.2628129581,0.0,1000.0,1000.0,4406,17.4794,1000.0,4406,219.567,93.9193,-97.3754,93.9267843858,94.0496,0.0527709,125.0
458.702,18.1090909091,93.6153224223,99.9956828753,1.28156522959,2.0,11.2567922563,0.0,1000.0,1000.0,4407,18.6584,1000.0,4407,219.561,93.6135,-97.1574,93.6277494172,93.7745,0.181324,49.0
458.745,18.9038461538,93.5396700247,99.9956828753,1.34402623035,3.0,17.6681586862,0.0,1000.0,1000.0,4408,19.3599,1000.0,4408,219.589,93.5413,-97.0968,93.5488947689,93.7067,0.0175803,78.0
458.758,19.0576923077,93.6313500125,99.9956828753,1.39341992078,3.0,16.4882399368,0.0,1000.0,1000.0,4409,21.2734,1000.0,4409,219.604,93.6314,-97.1355,93.6420375681,93.7755,0.26208,98.0
458.793,17.0333333333,93.45340356,99.9956828753,1.31599333502,3.0,13.0600748679,0.0,1000.0,1000.0,4410,19.3818,1000.0,4410,219.612,93.4527,-97.1115,93.4638532236,93.6044,0.217017,55.0
458.82,19.8571428571,93.6818990266,99.9956828753,1.33163533086,4.0,15.4589647725,0.0,1000.0,1000.0,4411,18.4631,1000.0,4411,219.599,93.6815,-97.2209,93.6927687224,93.8438,0.211341,76.0
458.857,23.2045454545,93.5551264754,99.9956828753,1.32772636199,3.0,19.6197715044,0.0,1000.0,1000.0,4412,17.8709,1000.0,4412,219.603,93.5548,-97.0937,93.5657282219,93.7151,0.0383658,76.0
458.876,13.9295774648,93.4306428186,99.9956828753,1.38219314434,3.0,9.29989238717,0.0,1000.0,1000.0,4413,19.8211,1000.0,4413,219.608,93.4293,-97.0458,93.441889624,93.598,0.30539,38.0
458.922,20.4693877551,93.4859110484,99.9956828753,1.31502000613,3.0,20.8445187243,0.0,1000.0,1000.0,4414,19.2977,1000.0,4414,219.633,93.486,-97.0574,93.4954395053,93.6447,0.221829,82.0
458.945,23.1136363636,93.5000123204,99.9956828753,1.29471613437,3.0,21.3224336717,0.0,1000.0,1000.0,4415,18.248,1000.0,4415,219.627,93.5024,-97.0565,93.5101089801,93.6738,0.296442,94.0
458.978,17.6140350877,93.3895170863,99.9956828753,1.32560458388,3.0,16.0489977672,0.0,1000.0,1000.0,4416,19.3804,1000.0,4416,219.625,93.3892,-97.001,93.3983827213,93.5508,0.348288,99.0
459.018,18.0909090909,93.4885743773,99.9956828753,1.32300907955,3.0,16.8450399792,0.0,1000.0,1000.0,4417,19.3853,1000.0,4417,219.605,93.4881,-97.1143,93.4973062394,93.6568,0.0471201,81.0
459.05,28.7142857143,93.353808129,99.9956828753,1.36536575009,5.0,22.9864201259,0.0,1000.0,1000.0,4418,21.4147,1000.0,4418,219.629,93.3513,-96.9569,93.3636222625,93.5024,0.330558,123.0
459.047,17.25,93.3573267101,99.9956828753,1.38008012015,3.0,13.6057367102,0.0,1000.0,1000.0,4419,19.5629,1000.0,4419,219.647,93.361,-97.0553,93.3667050971,93.5306,0.0236341,50.0
459.071,31.2121212121,93.3455674186,99.9956828753,1.35338082697,4.0,21.5220219504,0.0,1000.0,1000.0,4420,20.2846,1000.0,4420,219.65,93.3437,-96.8867,93.355562169,93.509,0.363073,95.0
459.11,25.5789473684,93.3326226636,99.9956828753,1.25333619348,4.0,18.7597435441,0.0,1000.0,1000.0,4421,17.6003,1000.0,4421,219.688,93.3342,-96.9037,93.3416647576,93.4635,0.442599,79.0
459.151,19.2115384615,93.3050837885,99.9956828753,1.31828217166,3.0,15.2382824321,0.0,1000.0,1000.0,4422,19.3452,1000.0,4422,219.715,93.3035,-96.8572,93.3158944302,93.4537,0.472469,75.0
459.141,21.4583333333,93.24908973,99.9956828753,1.36917846457,3.0,20.1038536245,0.0,1000.0,1000.0,4423,20.3728,1000.0,4423,219.701,93.2498,-96.8176,93.2586766881,93.4096,0.479351,100.0
459.186,21.7608695652,93.2876727581,99.9956828753,1.33059131622,3.0,20.3653422378,0.0,1000.0,1000.0,4424,19.6497,1000.0,4424,219.728,93.2857,-96.8524,93.2956694511,93.4377,0.371161,96.0
459.207,23.9024390244,93.2049561885,99.9956828753,1.42145292361,4.0,19.1053623912,0.0,1000.0,1000.0,4425,21.4793,1000.0,4425,219.756,93.2049,-96.703,93.2149698985,93.3804,0.393633,101.0
459.212,20.7551020408,93.0330177827,99.9956828753,1.44751051353,3.0,15.7797734293,0.0,1000.0,1000.0,4426,22.153,1000.0,4426,219.742,93.0355,-96.5934,93.0423111087,93.2049,0.524038,67.0
459.237,21.1914893617,93.096174741,99.9956828753,1.27766167578,3.0,15.9088337536,0.0,1000.0,1000.0,4427,19.0782,1000.0,4427,219.761,93.0953,-96.6461,93.1046496137,93.2698,0.57324,61.0
459.268,16.5081967213,92.9896948276,99.9956828753,1.395108985,4.0,12.8211185298,0.0,1000.0,1000.0,4428,20.2095,1000.0,4428,219.758,92.9894,-96.7063,92.998293568,93.1378,0.598252,51.0
459.275,18.4339622642,93.2795623582,99.9956828753,1.31618552442,3.0,15.2915187172,0.0,1000.0,1000.0,4429,18.8667,1000.0,4429,219.771,93.2777,-96.8723,93.2908593265,93.4428,0.530597,87.0
459.29,21.25,93.2896122406,99.9956828753,1.29757359005,3.0,18.0537392249,0.0,1000.0,1000.0,4430,18.946,1000.0,4430,219.79,93.2906,-96.8435,93.3019385654,93.427,0.269626,98.0
459.33,23.9523809524,93.1820337152,99.9956828753,1.33502336443,3.0,19.024986554,0.0,1000.0,1000.0,4431,18.5741,1000.0,4431,219.821,93.1828,-96.663,93.1983067313,93.3194,0.338458,75.0
459.361,26.7777777778,93.1254724196,99.9956828753,1.2877362865,2.0,22.1574054728,0.0,1000.0,1000.0,4432,17.5676,1000.0,4432,219.859,93.1245,-96.6552,93.1388995234,93.2949,0.364107,87.0
459.385,26.0512820513,93.0185138799,99.9956828753,1.32634396984,3.0,24.2898614683,0.0,1000.0,1000.0,4433,19.2676,1000.0,4433,219.884,93.0193,-96.5889,93.0302157511,93.1677,0.572658,120.0
459.391,17.5,93.1843005412,99.9956828753,1.38055843657,3.0,14.0752289134,0.0,1000.0,1000.0,4434,19.972,1000.0,4434,219.894,93.1843,-96.7351,93.1943928498,93.351,0.607544,69.0
459.442,17.2631578947,93.1723698264,99.9956828753,1.33335246141,5.0,13.3922291107,0.0,1000.0,1000.0,4435,17.9797,1000.0,4435,219.926,93.1729,-96.7333,93.1846815977,93.3104,0.523391,65.0
459.472,19.5192307692,93.0820953789,99.9956828753,1.37774338459,4.0,15.9307279092,0.0,1000.0,1000.0,4436,19.4655,1000.0,4436,219.934,93.081,-96.6764,93.0979448096,93.2435,0.515435,72.0
459.492,20.3265306122,93.103990041,99.9956828753,1.37226845047,3.0,12.6706921273,0.0,1000.0,1000.0,4437,20.4687,1000.0,4437,219.936,93.1033,-96.6289,93.1191060284,93.2671,0.492925,50.0
459.537,20.625,93.0928496266,99.9956828753,1.36215138884,4.0,17.2296075115,0.0,1000.0,1000.0,4438,19.3034,1000.0,4438,219.927,93.093,-96.6104,93.1058542412,93.249,0.324707,87.0
459.587,17.4736842105,92.9374988752,99.9956828753,1.31205871523,4.0,13.7024844247,0.0,1000.0,1000.0,4439,18.2062,1000.0,4439,219.906,92.9367,-96.563,92.953776661,93.1073,0.36421,70.0
459.588,20.0625,92.9086504761,99.9956828753,1.35446416301,3.0,17.4420543634,0.0,1000.0,1000.0,4440,18.7781,1000.0,4440,219.903,92.9122,-96.4216,92.9209427837,93.0875,0.433652,75.0
