MaxEsReturn,AverageDiscountedReturn,AverageEsReturn,AverageQLoss,PolicyRegParamNorm,StdReturn,AverageQ,QFunRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageAbsQYDiff,Epoch,StdEsReturn,Iteration,MinReturn,AverageAbsY,MinEsReturn,AverageY,AverageReturn,AveragePolicySurr
643.89919313,197.836962039,179.503907935,2.88629,162.95,245.911978935,22.1397,192.035,0.999923,22.1788,1286.83852916,0.850483711749,3176,197.356106034,3176,319.604965233,22.1707081933,1.23866301282,22.1424920135,623.368976429,-22.3587
441.329164366,182.48758809,284.971551538,2.94727,162.971,248.207495976,22.1594,192.024,0.999857,22.1956,1199.56672199,0.848816611944,3177,126.687278073,3177,333.743790781,22.1875021327,32.0817355227,22.1577975911,575.709967537,-22.4179
466.317167354,206.141367034,171.27902711,2.48309,163.022,769.350932295,22.2708,192.045,0.999894,22.3077,2739.61479918,0.806192344492,3178,188.129479329,3178,340.777524858,22.2969209529,2.15709381754,22.2718205776,1269.19045484,-22.5634
786.943022579,84.3424817395,271.750377119,2.56165,163.073,227.287395856,22.4497,192.049,0.999858,22.4823,1300.1412718,0.787916140986,3179,262.751522852,3179,21.6464089063,22.4744233126,8.72309518657,22.4516311181,189.434237352,-22.7002
1187.57457715,181.882097618,136.717209428,2.38054,163.087,600.346875452,22.3841,192.028,0.999913,22.4192,2769.44107237,0.768172545984,3180,273.477164851,3180,105.137122359,22.4044435427,2.63851731162,22.379633182,805.892645555,-22.6117
358.500360452,208.766377003,142.008085903,2.24489,163.084,863.821678949,22.4221,192.057,0.999928,22.4572,2760.32534954,0.750196275115,3181,140.581362198,3181,471.631822673,22.4498376156,0.332607420006,22.4244943378,1502.33730588,-22.6771
1037.40517468,204.882189385,322.20708107,2.21889,163.129,612.286636031,22.5638,192.082,0.999876,22.5947,2276.03738297,0.722155581407,3182,312.737209891,3182,363.300256725,22.5848360558,-1.13932371282,22.5609471635,1215.27626075,-22.8204
934.415413969,136.709960307,176.386483578,2.28395,163.174,701.99743809,22.5464,192.14,0.999868,22.5783,2642.92088202,0.707946185583,3183,269.060206716,3183,88.7102547231,22.573217419,-0.805603734007,22.5487177485,612.509827264,-22.7784
680.86324215,212.173990197,121.458663276,2.32618,163.197,543.630688586,22.5538,192.172,0.999903,22.5829,2530.95826644,0.712563571951,3184,207.513497432,3184,496.354072764,22.576965437,-1.36110424104,22.5543058263,1061.18517062,-22.7493
1033.4013671,205.988351718,134.780538474,2.38369,163.198,472.155389444,22.4901,192.176,0.999949,22.5233,2768.25558249,0.727278933453,3185,277.225321864,3185,126.394005421,22.5184719942,-0.331907821822,22.4945618979,800.344856104,-22.6623
1230.80159988,224.274465032,229.963460586,2.1983,163.195,514.330199389,22.3744,192.225,0.999858,22.4078,2718.32655596,0.720974359996,3186,358.780381421,3186,136.474580883,22.4027872097,-1.76597308206,22.3758346295,995.253863077,-22.582
422.396937721,150.857180145,261.10415181,2.30676,163.229,409.364133695,22.4327,192.263,0.999801,22.4649,1649.7208505,0.734820123971,3187,160.579016525,3187,213.764078702,22.4592780255,-0.93021783166,22.4348749845,761.049185713,-22.7055
669.482914862,137.343157768,332.658073582,2.21377,163.284,354.124309621,22.5468,192.295,0.999857,22.5808,1651.22859276,0.697268840025,3188,220.046766553,3188,169.881666675,22.5780192961,-1.855763786,22.5501796114,676.088705165,-22.8086
929.934406331,162.282149652,232.201661634,2.17481,163.311,364.759768977,22.5683,192.337,0.999926,22.602,1590.20979159,0.680611632702,3189,294.284253597,3189,165.422355455,22.59626862,-0.844410319498,22.568692976,565.35587359,-22.8097
662.691315535,185.593065918,243.095268369,1.95775,163.305,702.630794023,22.5864,192.37,0.99985,22.6177,2582.34999001,0.649336771881,3190,229.942327139,3190,184.840926956,22.6105896034,0.387267964892,22.5855283546,913.764727366,-22.822
534.279318185,158.13247725,209.100342139,1.92719,163.315,821.872835849,22.5711,192.387,0.999903,22.6042,2484.75781556,0.65548001172,3191,217.491826917,3191,93.2982588627,22.597397264,-0.75680692326,22.5736941717,893.1262312,-22.8054
1058.33649857,44.352698233,166.512568923,2.29385,163.389,7.96945601227,22.6053,192.405,0.999859,22.6373,80.166986768,0.674272298196,3192,272.539451202,3192,34.9279637233,22.6282812386,-0.597525844158,22.6047191486,63.3515226201,-22.8044
514.694368138,69.9749872534,103.758550114,2.08466,163.415,12.4455491122,22.5234,192.459,0.999879,22.5583,141.396397801,0.675659194178,3193,155.463922173,3193,64.3287357213,22.5504979682,-1.12069334772,22.5214873575,106.804758618,-22.7168
251.016260893,61.9097903034,32.1548258775,2.33767,163.444,16.6656567442,22.5669,192.487,0.99982,22.6,144.821616667,0.687533189384,3194,50.0473873651,3194,38.9181066438,22.5931033163,-3.3494977342,22.5672996636,95.4884917492,-22.77
453.492844036,8.45542305965,16.404053985,2.10439,163.489,0.80454380246,22.3988,192.48,0.999904,22.4365,11.4512950952,0.688908303702,3195,66.7287404065,3195,7.93446581943,22.4277595019,-1.92277620446,22.3975473735,9.91110098043,-22.5017
21.9580702781,14.2255302053,4.65501895112,2.56878,163.516,3.62046824562,22.2774,192.531,0.999877,22.313,30.4996917002,0.742025263232,3196,6.05066605744,3196,10.6191608533,22.3043113855,-2.96570568118,22.2791531154,17.2021191741,-22.3351
466.047382571,145.582350956,51.0785853721,2.55987,163.47,372.806056159,22.086,192.563,0.999842,22.1208,1594.14542709,0.755712743417,3197,119.01228671,3197,125.093242803,22.1177798237,-1.71047558219,22.0889133424,675.910684958,-22.2405
463.370807705,153.305697551,169.297489323,2.57314,163.47,296.712495258,22.1582,192.55,0.999924,22.1975,1595.47653773,0.772923325765,3198,172.847917991,3198,310.324897005,22.1913962779,-1.19506117311,22.1578497415,744.571597181,-22.4664
633.039249273,152.239762184,433.605937359,2.35238,163.477,437.071373271,22.2484,192.563,0.999858,22.2881,2133.55565048,0.741154193741,3199,139.122508995,3199,170.41220465,22.2813064834,253.675091999,22.2488295553,806.297543777,-22.4923
658.232609238,189.776322499,432.999021595,2.02315,163.483,530.876934426,22.2683,192.565,0.999811,22.3068,2432.73534992,0.719423945095,3200,208.014909659,3200,404.248815132,22.3016516896,42.7351230653,22.2709919747,1051.2867655,-22.5273
646.609408551,192.332703429,433.19426424,1.97866,163.471,484.772019892,22.3087,192.551,0.999826,22.3426,2224.8725947,0.69435178744,3201,196.770676267,3201,384.543432044,22.3365733701,162.931956227,22.3100718386,907.803746071,-22.5572
822.800930116,199.650288391,570.935916144,2.01092,163.482,434.740717767,22.3813,192.548,0.999812,22.415,1981.27840399,0.686537525453,3202,184.831888235,3202,418.546266394,22.4078377793,309.787795051,22.3838059972,937.925016933,-22.6376
537.754498415,196.987117377,429.873300403,2.03954,163.507,647.662838067,22.4158,192.546,0.99993,22.4542,2606.40084154,0.671596544029,3203,86.9701898405,3203,112.475928054,22.4444358092,319.427093605,22.4162480045,1275.57289503,-22.6538
891.073884575,205.721855458,435.976514782,1.7347,163.49,405.884694043,22.3443,192.559,0.999838,22.3792,2124.98216417,0.642983148048,3204,231.06317947,3204,441.987077205,22.3725158124,89.6121999019,22.3460680846,988.322254441,-22.5875
1566.38187115,217.789527483,568.664139719,2.0838,163.478,372.182107674,22.394,192.569,0.99986,22.4287,2377.5670932,0.654479995623,3205,591.79502225,3205,679.915636288,22.4204015005,25.6107185241,22.3946464059,1063.2888269,-22.6338
707.458598649,223.629563788,309.188882296,1.88334,163.515,570.861747007,22.4385,192.596,0.999913,22.4697,2759.27402632,0.633972036471,3206,242.922537297,3206,980.513144999,22.4646883329,-0.755782890841,22.4392913972,1813.06450304,-22.6817
877.52458523,203.9509807,402.758917874,1.94385,163.578,625.121453662,22.3796,192.575,0.99985,22.4122,2635.02877499,0.636466216491,3207,297.717125726,3207,866.496574155,22.4064388257,11.4007047242,22.3802879578,2058.90761196,-22.6256
434.707848854,153.281834175,187.965961538,1.84248,163.599,640.212165507,22.4912,192.59,0.999905,22.5272,2586.78993904,0.620492878478,3208,151.649649973,3208,151.779541518,22.5186467618,7.31667544301,22.4930278484,730.527141773,-22.7253
343.882354102,144.152905576,155.589312315,1.88724,163.608,271.365935697,22.457,192.602,0.99993,22.4892,1333.03243335,0.616649711251,3209,111.947723833,3209,187.798270441,22.4825558352,2.94830414891,22.4593435855,437.778281293,-22.7013
510.057076861,57.7210006051,156.716210121,2.10384,163.646,203.061254136,22.4559,192.609,0.999832,22.4899,1032.81512803,0.629663881797,3210,183.779473693,3210,8.36421577186,22.4825973587,23.6317102398,22.4569066203,152.82390852,-22.6755
817.555339462,122.655709733,388.151255656,1.76915,163.655,535.433986259,22.3898,192.644,0.999864,22.4346,2162.82440052,0.604377672131,3211,318.317692036,3211,14.9040523137,22.4307571185,44.1475640032,22.3924632043,540.139676479,-22.6036
708.288759647,132.684376391,237.546720702,1.87768,163.667,530.107543404,22.4559,192.646,0.999942,22.4867,1977.29909142,0.611410033618,3212,221.328198519,3212,9.10368872746,22.4784773055,7.42119917001,22.4571804702,625.903554554,-22.6828
345.821727552,149.696455004,143.086166148,1.69583,163.711,559.903788884,22.4426,192.662,0.999921,22.4813,2051.62362075,0.600303272381,3213,116.70135198,3213,160.783034081,22.4760993301,-1.88746548615,22.4452446497,837.746533068,-22.664
1252.45019508,141.037527031,289.057150286,1.67778,163.727,404.298038455,22.4776,192.674,0.999892,22.5194,2007.61210488,0.590929660276,3214,441.283905695,3214,151.444301643,22.5111413008,-0.848539246452,22.4790015455,633.098048499,-22.6944
452.777346332,189.852112633,238.791808759,1.7655,163.706,487.204601269,22.3887,192.691,0.999916,22.4359,2279.40716373,0.600499993424,3215,144.499375804,3215,569.840706254,22.4289527787,44.5606565104,22.3891546781,1281.36338482,-22.6287
798.443096241,-3.44548399162,42.9090629878,1.9231,163.712,0.07599085085,22.4249,192.738,1.0,22.4724,-3.31778255217,0.611622967957,3216,153.84300059,3216,-3.7463506552,22.4666137003,-3.85914431694,22.423392717,-3.56255246613,-22.611
525.820231682,169.676965591,27.1242805356,1.9903,163.763,600.671315338,22.3222,192.796,0.999883,22.3728,2349.66568004,0.626761854256,3217,108.110615263,3217,364.211935483,22.3639787062,-3.75046002304,22.3223368955,1608.00275518,-22.5287
501.45772515,161.84229384,166.271679584,1.7026,163.767,1016.31235068,22.3501,192.822,0.999896,22.3959,2739.97719015,0.606189896601,3218,165.93446383,3218,241.938509384,22.3880880983,-2.95419026442,22.3515824725,1757.46988012,-22.5872
1253.52691125,187.473460216,422.714955402,1.85265,163.791,753.674142176,22.4178,192.861,0.99994,22.4647,2572.81624785,0.618292828765,3219,490.220200768,3219,370.05093962,22.4613645687,14.7639260943,22.4219829782,1781.95497286,-22.6665
927.202293138,177.095408208,616.750929034,1.9083,163.782,801.745429275,22.4055,192.876,0.999933,22.4503,2706.40436925,0.599462141458,3220,243.142987487,3220,356.550054863,22.4433712331,308.170919686,22.4049105028,1765.88289346,-22.641
755.533612656,169.63238548,388.967264056,1.76036,163.831,891.859461092,22.3992,192.878,0.999884,22.4521,2747.57649267,0.599061335928,3221,291.533002567,3221,293.803420885,22.4445790249,16.3240401504,22.39972404,1474.66402177,-22.6405
948.751562987,164.561429141,464.823885097,1.82424,163.853,773.071121388,22.4524,192.891,0.999922,22.494,2543.68191701,0.606124333322,3222,292.987120082,3222,339.759312913,22.4862904291,135.619056932,22.4554997427,1534.18399154,-22.699
1041.67154572,181.429154282,786.584915077,1.8177,163.896,922.524342335,22.5149,192.918,0.999884,22.5533,2888.92810425,0.596723990795,3223,198.751397527,3223,259.355489278,22.5470942303,556.810072439,22.5157303372,1506.26464495,-22.7407
1573.11959415,208.423159437,571.929619027,1.95016,163.9,867.958763903,22.4916,192.936,0.999968,22.5385,2876.23685281,0.602834539134,3224,530.638480006,3224,246.772022608,22.5330503258,6.17589823042,22.4932023492,1793.32514685,-22.7283
576.712281788,76.1464244538,221.832854679,1.88031,163.911,811.67656306,22.4242,192.977,0.999956,22.4633,2870.56414882,0.599368767006,3225,244.988497218,3225,-1.19837907918,22.4556171422,-0.23820877346,22.423554162,463.650004074,-22.651
614.946641141,-1.1461654529,138.506706388,1.88628,163.933,0.416982880281,22.4197,192.99,0.999868,22.4757,-0.909063582696,0.607860992066,3226,184.05423159,3226,-3.22903776065,22.4680769932,-1.03204404261,22.4200383683,-1.17206563397,-22.618
501.197094537,168.374935468,153.316907425,1.85934,164.014,582.14917341,22.4426,192.994,0.999846,22.4884,2477.19390288,0.602813858472,3227,180.004574867,3227,371.412039685,22.4819313203,-2.59445108087,22.4449123005,973.635309721,-22.6782
662.583460925,184.5361399,510.341078747,2.01658,164.044,593.04053788,22.4869,193.062,0.999879,22.5288,2481.75274326,0.607940055731,3228,92.8644542977,3228,281.856881379,22.5214463285,411.003830857,22.4882426296,1133.74630907,-22.7165
765.940004236,164.840488834,577.840348133,1.70128,164.087,716.119951081,22.4902,193.075,0.999876,22.5326,2612.41039028,0.582293656845,3229,198.521032154,3229,240.005762531,22.5242955537,303.291794763,22.4899361032,998.795882776,-22.7088
1769.28961348,203.698848218,928.948715619,1.61192,164.089,921.915954146,22.4961,193.103,0.999874,22.5319,3151.13471479,0.571575551694,3230,571.792796355,3230,322.540042776,22.5265261178,387.885766857,22.4976307145,1474.57529804,-22.7266
727.863476381,205.084738774,201.493798205,1.90228,164.107,1163.74092231,22.5359,193.138,0.999898,22.5756,3402.54320783,0.592602008367,3231,225.921168973,3231,310.257557224,22.5674663095,3.16105469211,22.5373248163,1724.06546714,-22.7729
602.63401791,164.822932024,172.427290515,1.82683,164.135,603.348544563,22.4294,193.159,0.999889,22.463,3278.04876589,0.58728669236,3232,187.559500285,3232,53.2178152252,22.4580464199,20.924444651,22.4295799052,781.827030936,-22.6477
352.402789335,148.312189132,98.9826668106,1.791,164.154,393.880851313,22.4196,193.183,0.999926,22.459,1765.15909144,0.580084431984,3233,110.032628045,3233,74.5888212467,22.4507769442,0.957353365751,22.4201949625,506.694846244,-22.6391
536.166463329,130.549460788,191.778882691,2.00114,164.173,584.075267728,22.3894,193.216,0.999878,22.4321,2263.73853175,0.601196461152,3234,179.740772676,3234,57.9207637303,22.4228947188,0.865463172258,22.3901933592,574.19449555,-22.612
709.945685777,227.975147619,193.727110573,1.89918,164.22,632.623853366,22.4615,193.215,0.999888,22.4976,2856.01076995,0.597939890008,3235,224.947579622,3235,461.209405326,22.4893183434,-1.65716827466,22.4628095946,1397.42112646,-22.6989
719.306112099,218.436378536,263.353484208,1.79259,164.243,515.75132553,22.4499,193.24,0.999899,22.4845,2319.30554655,0.58778765322,3236,237.708794696,3236,471.438983522,22.4778384516,1.24619830534,22.4492293518,1023.31209479,-22.6848
373.716222985,107.090451126,274.76888017,1.74022,164.248,237.308014016,22.4226,193.26,0.999742,22.4629,1057.48469724,0.57862364702,3237,89.3305254884,3237,-25.2675941469,22.4559964088,121.645977968,22.4219838442,285.597570081,-22.6657
732.31826145,100.634972639,314.352532622,1.92592,164.282,824.009527301,22.4823,193.273,0.999828,22.517,3142.26206835,0.59255864671,3238,191.985725787,3238,-17.5983102782,22.5104319439,169.286243565,22.4830320384,704.919419418,-22.711
886.924443301,198.505903481,394.186838565,2.17086,164.271,754.149420477,22.4074,193.302,0.999912,22.4426,3443.18317507,0.608498454448,3239,281.514794778,3239,286.448035061,22.4353775546,8.78660046976,22.4090438326,1240.65395575,-22.6631
527.981606496,201.727825856,261.401666143,1.87593,164.281,872.143706482,22.4349,193.339,0.99988,22.463,3206.31781267,0.585435190355,3240,189.573544137,3240,76.5371547458,22.4617488091,55.3892858093,22.4371526691,1274.75316671,-22.6809
772.059703881,74.3049842402,377.177310592,2.04222,164.292,98.7159320289,22.4804,193.367,0.999855,22.5155,778.765290099,0.592037543129,3241,312.652795813,3241,56.9001240385,22.5095471967,6.58696646677,22.4797219602,123.884561932,-22.7068
688.015487172,16.4551596487,274.266408557,1.92775,164.309,175.196638623,22.4261,193.339,0.999905,22.4675,1484.64632108,0.603771196554,3242,256.46327467,3242,-53.56095301,22.4602704826,-1.77049870723,22.4265994954,52.725659514,-22.646
735.250706549,3.41227699671,117.178826561,2.12234,164.331,0.277055257815,22.4125,193.389,0.999999,22.45,4.72810756093,0.625503523936,3243,209.330640534,3243,3.33415285785,22.442695743,0.0707253820764,22.4126575712,3.63920552976,-22.5856
339.708044267,104.099638225,63.8357102829,2.32317,164.346,840.525029774,22.356,193.384,0.999912,22.3901,3007.23249535,0.647539171295,3244,94.7628170909,3244,-21.6390479244,22.3835872804,1.24770693572,22.3571000442,938.645096623,-22.565
1022.27062128,166.340467224,181.852412182,2.2462,164.379,1279.78703177,22.3919,193.409,0.999915,22.4284,3628.45061843,0.644153430863,3245,322.978292385,3245,63.3966545359,22.4215370049,-0.264748641519,22.3934051884,1695.53566974,-22.6172
588.144405291,116.395663751,313.889910082,2.0656,164.385,532.053522173,22.3264,193.422,0.999863,22.3677,2175.39805906,0.634594671525,3246,199.101136653,3246,-62.9923939564,22.3599485809,20.6917844917,22.3280515427,527.15104897,-22.5734
939.71266022,119.141305389,251.176942039,2.08573,164.419,280.604942519,22.4605,193.425,0.999689,22.495,1224.7455251,0.624003918698,3247,308.72101713,3247,60.5085971539,22.4848814013,0.197463191824,22.4587404033,354.169964575,-22.6865
747.430578965,122.801654679,244.416509639,2.07048,164.425,247.763451353,22.3981,193.462,0.999694,22.4267,1060.23008201,0.627352039334,3248,216.93753832,3248,64.5774567311,22.4210104317,51.4663240713,22.3984257098,360.056726393,-22.6163
1057.97889264,141.698296306,237.799478352,2.05391,164.417,265.03908201,22.43,193.528,0.999804,22.4615,1417.42092046,0.629818872264,3249,370.505764026,3249,88.4086075399,22.4524599214,17.0004164999,22.4302931863,422.459385502,-22.6287
486.724294597,59.6114644286,163.278139104,1.84302,164.411,237.993964398,22.3699,193.529,0.999868,22.4056,1834.38622984,0.621230651436,3250,160.189424581,3250,22.1244389761,22.3972097648,11.8596988426,22.3698180829,137.141925328,-22.5612
330.134917181,28.0996988209,61.3152649288,2.421,164.459,95.9420350698,22.3092,193.565,0.999906,22.3569,989.61690384,0.660181959605,3251,74.3666029721,3251,16.9249349868,22.3534450527,2.5414516687,22.3094580666,46.2309920933,-22.5068
201.086446588,21.0468374811,39.6534819008,2.34533,164.51,21.0545834805,22.2739,193.599,0.999935,22.3156,329.913342369,0.671985159879,3252,43.5784208199,3252,14.3361801553,22.308817575,-2.6947915367,22.2747562476,27.0558295113,-22.448
528.368089432,47.8941445047,117.270244465,2.09166,164.485,100.918770156,22.1905,193.634,0.999895,22.2279,909.988814007,0.66524563213,3253,166.064323935,3253,22.167908367,22.2178557966,1.02818636269,22.1867205378,79.9809160952,-22.3546
604.438784733,118.644334986,106.237699829,2.32818,164.498,368.350461328,22.2107,193.645,0.999896,22.2544,1328.3477307,0.687880532294,3254,163.73774201,3254,57.6492787424,22.24926314,-1.17605363489,22.2137617846,397.296022336,-22.4334
341.385500786,183.486807887,172.052416975,2.25952,164.544,484.227958183,22.1776,193.669,0.9999,22.2109,1941.06691149,0.67843440277,3255,169.333083812,3255,311.604044884,22.2007317364,2.71933316331,22.1762846363,893.950134634,-22.4727
2060.08062837,151.36740115,533.534731653,2.00276,164.584,365.080821023,22.3447,193.656,0.999895,22.3719,1647.9507711,0.631651929261,3256,668.618752623,3256,61.3704482276,22.3645118624,1.95016773457,22.345304354,494.447173636,-22.586
722.44757298,141.481354457,288.273358736,1.99729,164.63,368.103871269,22.3641,193.651,0.999894,22.3981,1596.49284701,0.620315000347,3257,265.352317124,3257,79.7085696086,22.3928453382,2.64075151277,22.364580436,483.818645394,-22.6166
762.607117015,63.3015069494,142.082672285,1.85436,164.636,11.3073013317,22.355,193.663,0.999822,22.3909,141.014535324,0.604663679418,3258,211.454089309,3258,69.7032505801,22.3829788649,-1.94258717362,22.3553240235,96.8613204644,-22.5908
288.274742765,148.246878799,79.8628887402,2.01277,164.688,443.437124397,22.35,193.694,0.999903,22.3864,2246.76919632,0.609126797893,3259,87.1590968585,3259,82.5822302193,22.3771264292,-2.02495074361,22.3504605134,577.191366342,-22.601
891.988116669,158.956749847,321.670203083,1.93798,164.686,393.348689334,22.3928,193.709,0.999878,22.4244,1908.67482221,0.595236042864,3260,300.030711061,3260,114.186580233,22.4149765879,0.203968806142,22.3927403234,616.186941693,-22.6441
976.128285682,160.679148441,306.183437683,1.7519,164.692,553.388045917,22.407,193.742,0.999827,22.4431,1956.08646283,0.582493719038,3261,326.84231201,3261,107.5172395,22.4332906078,-0.836365574302,22.4064542964,788.286713748,-22.6394
1450.96547567,189.048645419,672.276411592,2.13516,164.72,572.984173461,22.3796,193.751,0.999836,22.412,2520.05379188,0.604326660681,3262,551.58231039,3262,124.314228834,22.4044564793,242.968473589,22.3812589162,836.720618357,-22.6142
613.850407383,184.941126681,255.697203073,1.83561,164.715,453.423944136,22.3647,193.765,0.999938,22.3989,1800.48802056,0.586148439822,3263,183.668417102,3263,301.916558566,22.388783391,14.8457206043,22.3649789216,821.984217087,-22.6008
1198.53753412,170.846382595,302.679191004,1.90952,164.725,538.70990106,22.414,193.821,0.999865,22.4451,2262.84329446,0.585223563278,3264,392.359399374,3264,101.852328767,22.4389619062,7.85722433242,22.41494295,743.545109349,-22.6556
1164.61038802,167.593250051,518.067763026,1.859,164.774,380.457082113,22.4982,193.815,0.999898,22.5252,1703.06638479,0.58691220112,3265,483.079345706,3265,126.633694603,22.5189298236,17.3533816609,22.4985607897,662.688268305,-22.7328
659.40601068,142.084848207,287.562614957,1.65022,164.784,239.515529614,22.4234,193.827,0.999867,22.4575,983.901902713,0.563163074021,3266,239.271783939,3266,104.908086099,22.4458895219,5.14590739211,22.421919311,488.68156846,-22.6562
598.010993121,3.9344744881,180.407899727,1.81709,164.817,0.33976041779,22.4017,193.846,0.999765,22.4374,4.82261688656,0.589266618568,3267,224.725694887,3267,3.36588756313,22.4291124595,1.07649231592,22.4039578883,4.22260175649,-22.5622
415.20391299,1.76199945611,24.8283004191,2.16546,164.816,3.2774134295,22.3906,193.883,0.999976,22.4307,14.3695038345,0.613926611771,3268,74.4561394273,3268,0.190863125606,22.4185162987,-1.55932257308,22.3885551709,1.88992807643,-22.5103
210.146040363,18.6147615534,12.2286580175,2.07389,164.825,27.1439470524,22.2102,193.94,0.999925,22.248,170.923214673,0.640347407533,3269,31.8209705457,3269,1.31702987197,22.2394586426,-1.2353106224,22.2095313007,24.9882262773,-22.2691
74.6588160989,14.7903431895,10.0782339452,2.72947,164.858,67.6698065136,22.05,193.985,0.999955,22.0945,781.241403016,0.705485050098,3270,14.5393800536,3270,9.14993717005,22.0864810725,-0.938393186289,22.0505512908,22.4166963348,-22.1063
157.236023734,10.3820397973,16.7773215711,2.40963,164.858,21.5495389166,21.9023,193.999,0.999861,21.9563,294.396091329,0.705668800933,3271,29.759912601,3271,0.761113694161,21.9494784456,-2.4003549139,21.9043660294,13.5618784564,-21.9529
366.358496452,104.45957544,16.476292329,2.61434,164.904,951.141660863,21.6906,194.012,0.999948,21.7455,2393.71079208,0.750504825898,3272,61.1044200555,3272,11.4919336878,21.7374394139,-3.66764655276,21.6929790806,844.945808226,-21.7472
958.958506589,158.81738249,246.067599973,2.55751,164.906,757.266165506,21.7055,194.017,0.999927,21.7528,2195.55421301,0.760184217959,3273,325.324129952,3273,167.37480163,21.744318804,0.656763760803,21.7067673403,1122.40204146,-21.9647
362.270970214,167.585146508,119.842471045,2.54712,164.897,680.817984403,21.7667,194.0,0.999897,21.8079,2499.33419498,0.766363751208,3274,137.319437412,3274,221.052580506,21.7972912998,-8.82389579849,21.7659137575,1071.84004763,-22.124
609.790081392,123.208008597,314.641432774,2.75219,164.898,917.192354156,21.9821,194.012,0.999905,22.0137,2648.37019179,0.768457446416,3275,146.12769737,3275,188.804778964,22.0082545756,145.446074723,21.983501783,914.653060872,-22.3606
427.09753481,109.721715311,143.633587876,2.38582,164.943,934.865678528,22.1508,194.005,0.999914,22.1815,2694.84415856,0.715812872495,3276,154.954038793,3276,-9.32865625174,22.1755332044,-0.495687798944,22.1514013589,713.187093181,-22.4244
774.194749122,52.4059541535,439.630259015,2.48456,164.98,451.300462736,22.2385,194.026,0.999875,22.2765,2494.09987542,0.712038447886,3277,228.024964935,3277,-15.6064617964,22.2641547263,92.5717697271,22.2370884085,221.415304902,-22.5574
781.24790339,55.3266518385,230.34046052,2.27449,165.001,507.597395494,22.2695,194.028,0.999859,22.3108,2240.32678498,0.68722646845,3278,301.313676362,3278,6.92164379482,22.3005102246,-18.9993180388,22.2713257024,345.585075408,-22.5578
340.24684163,64.7984411192,51.3572717685,2.20033,165.014,432.342341565,22.29,194.049,0.999898,22.3351,1519.52761638,0.665339316196,3279,121.151531971,3279,-2.16466363278,22.3222962448,-29.3154343083,22.2891856434,371.253187197,-22.5395
767.597094822,65.0230725034,186.57288113,2.14209,165.029,370.041238832,22.3442,194.063,0.999854,22.386,1795.80615671,0.65186875217,3280,281.134077615,3280,13.6023968297,22.3724756299,-2.98964351619,22.3444014749,264.25453925,-22.5554
505.349805627,25.6114610725,211.58145316,1.96095,165.054,259.101673167,22.2597,194.061,0.999831,22.3019,1449.05821956,0.636753375939,3281,171.569333226,3281,-13.7163610707,22.2907406474,-5.76610662036,22.2595407303,96.7803232783,-22.4829
392.084394309,-7.00748208202,90.19366422,2.19357,165.072,0.866165082585,22.2007,194.082,0.999957,22.2487,-7.46174342093,0.650504810552,3282,133.320702268,3282,-11.7541689576,22.238646141,-9.0933991828,22.2002136332,-9.90845567058,-22.4102
203.830555362,26.0050894012,44.1602329635,2.01851,165.139,61.6573059467,22.2058,194.122,0.999885,22.2489,508.331275222,0.623011815536,3283,57.354234141,3283,0.860439878689,22.2384911898,-10.8468773458,22.2052501793,38.4299591411,-22.3836
412.785259008,47.0571791878,132.532633174,1.79198,165.177,171.174921995,22.195,194.122,0.999905,22.2352,1133.88949846,0.616176327434,3284,149.68346279,3284,14.4935608902,22.2275234297,0.132004822119,22.1973335702,117.00646756,-22.3892
281.940431471,36.7926111829,81.7101166734,1.84714,165.184,102.522151969,22.1165,194.114,0.999913,22.1517,403.834932356,0.609208000284,3285,81.8566030479,3285,14.0010626418,22.1418917048,-0.243432366671,22.1161189387,70.2278424708,-22.303
389.874329194,116.230546594,134.287016654,2.01276,165.189,112.58102227,22.0886,194.114,0.999907,22.1254,588.302098047,0.61849004321,3286,143.460443336,3286,65.7327679317,22.1174761915,9.7917396727,22.0908482809,332.320414733,-22.2971
561.483008429,117.055838647,287.605967234,1.76783,165.193,108.648926517,22.0908,194.188,0.99987,22.128,494.890147702,0.601453859492,3287,175.280653333,3287,73.8220360867,22.1194787083,1.15642620714,22.0915174624,302.336974757,-22.3075
533.160689048,86.8122982937,227.449833539,1.94539,165.245,198.680982953,22.1235,194.173,0.999803,22.1557,788.385557748,0.596960325648,3288,213.866805856,3288,65.8342146965,22.1472115437,3.77936276014,22.1233993163,289.979664769,-22.3276
290.950021872,87.9234686424,105.796212742,1.80236,165.229,187.683844071,22.1039,194.201,0.999803,22.1384,857.642356826,0.582247161653,3289,74.6914053488,3289,67.5160813531,22.1334683803,23.792060046,22.1067746994,281.749440171,-22.312
292.661795456,107.27560236,126.421638719,1.90205,165.214,617.798790054,22.0102,194.202,0.999783,22.0417,2360.96168736,0.58988602078,3290,100.389113412,3290,146.540836351,22.0350717063,9.91161210857,22.0098693187,703.147614607,-22.2337
346.348320462,117.228430199,157.229186882,1.6137,165.208,137.531628122,21.988,194.212,0.999919,22.0203,667.558439202,0.566455815783,3291,93.6433917584,3291,86.6499112421,22.0108478118,43.0739901387,21.9873996006,336.451357251,-22.2118
