AveragePolicySurr,MinReturn,AverageDiscountedReturn,AverageAction,StdForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageQ,StdReturn,MaxReturn,AverageQLoss,AverageEsReturn,AverageReturn,AverageAbsQ,AverageForwardProgress,MaxForwardProgress,AverageY,MaxEsReturn,AverageAbsQYDiff,StdEsReturn,Epoch,MinEsReturn,AverageAbsY,MinForwardProgress
-31513.1,-1.49869959185,5.46147300685,1.0,0.0268647161645,17.5882,2063.55,29915.5,3.44770921812,17.1914112897,1.48023e+11,6.05533639307,6.44635562238,158460.0,0.000397175578798,0.0806217156172,30436.0324882,15.5163837406,101075.782717,4.79467307156,521,-3.68770136879,148322.258707,-0.0619112098704
-34269.9,-4.89900437546,5.20803121666,1.0,0.0339031454767,17.5882,2063.88,32613.4,4.38004704109,21.984924374,1.1155e+11,6.15713877022,6.14689522123,157764.0,-0.00184060879467,0.118075345646,34405.149197,14.9219263631,97362.7644012,4.36900854818,522,-3.41550742429,142280.713453,-0.0902225838334
-32077.7,-4.96780506822,5.11561251284,1.0,0.0315022770634,17.5882,2066.84,30094.5,4.06606733207,19.0872138128,1.41989e+11,6.25508410926,6.04166178418,144730.0,-0.0029760881883,0.0967337616004,29906.6008859,14.3523726399,93996.3196829,4.62815019021,523,-3.10234299445,139123.303032,-0.0877900715929
-19582.2,-7.74580409009,5.29152986052,1.0,0.0356359991691,17.5882,2071.12,17002.1,4.60186999366,20.7253515316,1.53034e+11,7.0382676833,6.24839638826,154890.0,-0.00116971418771,0.10940867527,20133.2572595,18.745772352,99247.6866218,4.72054023004,524,-0.671565425464,140548.698176,-0.107739060319
-20188.1,-4.76394735641,5.05383712914,1.0,0.0322920547121,17.5882,2072.69,18181.9,4.17356124698,15.6533287992,9.34226e+10,4.57205562145,5.96610349926,146172.0,-0.00339018283227,0.070109166245,19819.2147472,10.3271126741,91219.2870939,3.0669198684,525,-2.46176572378,131426.107816,-0.0857545435454
-14312.9,-9.84018706031,5.46011382893,1.0,0.0324395208275,17.5882,2074.53,12726.1,4.222214067,18.3044901632,1.66549e+11,6.74831535363,6.45272288037,158550.0,0.000391182450921,0.0890617416636,13568.7734503,14.5142938144,101202.747208,3.71215267106,526,0.0787628343278,141357.654604,-0.124472373968
-9823.91,-5.32236970911,5.74314056274,1.0,0.0312119269902,17.5882,2075.48,7230.54,4.05368955678,19.2814810593,2.09475e+11,7.53411729156,6.79047036717,159366.0,0.00289307149222,0.0953438998019,10850.6835668,14.9906239208,102403.648483,4.01616608029,527,-1.21527703076,143683.507615,-0.0918269714751
-5450.07,-4.90464190741,5.50004422144,1.0,0.0321993926483,17.5882,2076.52,3069.28,4.16354612446,16.8928445422,2.08249e+11,6.32041516862,6.49874120716,152046.0,0.000634520977676,0.0811224621735,3809.49156144,16.4666171031,97471.1673526,4.82940086563,528,-2.43913037499,141888.725458,-0.0885466515383
1709.83,-5.75421853721,5.28815951222,1.0,0.0334020946008,17.5882,2078.49,-3570.45,4.320092299,18.4228802177,1.67924e+11,6.64800523735,6.24686945272,149095.0,-0.0012949596225,0.0934303227885,-1724.17539957,15.7231930793,94249.9886123,4.19351117724,529,-1.32846574142,139106.709249,-0.0934958729788
-3271.52,-4.58883041975,5.7999465271,1.0,0.033048455728,17.5882,2079.46,1139.8,4.27285623249,18.0154945154,1.11579e+11,5.96284102982,6.84892262954,144090.0,0.00369072151256,0.0884964495641,2318.0833869,14.3731453494,94189.3860311,3.76090092831,530,-1.7608990786,133847.106945,-0.0831285426298
-5183.35,-4.80681643202,5.57872218554,1.0,0.0310334286491,17.5882,2081.78,3427.83,4.04415819402,19.3102074867,1.64959e+11,5.96048592728,6.59394158157,151582.0,0.00145486253453,0.0974232839594,2427.15233007,11.4091504239,101742.50074,3.30872941128,531,-0.573532812976,135077.447604,-0.0894463717314
6682.91,-2.90685898673,5.40778877339,1.0,0.0300212000063,17.5882,2083.91,-8801.55,3.90079101251,17.5999303901,1.68145e+11,6.45029890117,6.38773534407,150949.0,-6.47501618728e-05,0.0836807100637,-6667.10898431,14.7052995776,101540.589028,4.86120114726,532,-6.87692678135,138797.890539,-0.072110693493
10649.2,-3.67337450041,5.75836136249,1.0,0.0315859426857,17.5882,2085.13,-12759.8,4.08712579757,16.7595693988,1.45206e+11,5.85113670454,6.8071360284,147059.0,0.00303124254491,0.079917116102,-12184.4249543,14.1975788969,99573.4666478,3.61498222322,533,-0.190476509631,137519.680488,-0.0787535397586
4281.82,-5.56401893944,5.88374221821,1.0,0.0337378801182,17.5882,2086.42,-5983.12,4.34946013438,17.6699244911,1.78375e+11,6.91439376824,6.95514748238,153377.0,0.00414334150189,0.0881760863225,-5518.53695023,14.3286907826,98871.8289069,3.63628706773,534,-1.10870565416,138788.025108,-0.0954523785333
10135.3,-4.69170136416,5.64811732448,1.0,0.0313107931228,17.5882,2088.57,-12064.3,4.05590802976,17.8615218643,1.59521e+11,6.50465507102,6.67886197776,156906.0,0.00188431860141,0.088807875937,-9419.77884303,15.0825947269,99689.9669227,5.00162090165,535,-1.2560241302,141226.528721,-0.0884730215236
8549.54,-5.44395388985,5.61637963315,1.0,0.0325126799806,17.5882,2089.72,-10660.5,4.18464647737,19.8172400807,1.28136e+11,5.89864269035,6.63579748106,149631.0,0.00168390406194,0.103921522741,-7974.11425911,11.9531240161,91724.6461835,3.96077004262,536,-2.5982084551,136405.202296,-0.0901035571215
11454.0,-5.50499400131,5.16077900895,1.0,0.0342519334133,17.5882,2091.3,-13482.5,4.42607049716,17.8051976755,1.37148e+11,6.51945397758,6.09279774542,150917.0,-0.00233844947429,0.0869015528833,-8614.9638292,15.6699205231,90655.6266136,4.41266455488,537,-1.91006608421,137239.33949,-0.0902035183466
12680.3,-8.04584453223,5.2841343852,1.0,0.0307932904392,17.5882,2093.01,-14759.1,3.9869995573,17.8967074779,1.17153e+11,5.9859597293,6.24066540359,141664.0,-0.0012627060061,0.0886918684278,-10925.622616,14.1699843127,89001.7013566,3.8073808222,538,-0.805208687897,131931.796568,-0.113201934009
16832.8,-3.91412395776,5.66929570405,1.0,0.0317887988046,17.5882,2094.61,-18841.3,4.11265720514,18.7233758303,1.48225e+11,5.47138874419,6.69980072593,148171.0,0.00224445452002,0.095642545728,-18505.0077092,15.3102233897,95482.044546,3.93792033547,539,-4.62161331803,135532.749712,-0.0794110858444
10533.4,-4.33980343514,5.17295321119,1.0,0.0315588950366,17.5882,2096.73,-12293.9,4.06575012361,16.1147771922,1.51205e+11,7.24144867061,6.10579587161,149867.0,-0.00226554570926,0.0749667917035,-12424.5461933,13.3675489952,92754.8453912,3.34221665889,540,-0.765087108037,137952.971374,-0.0855530167927
18598.4,-4.46009784192,5.59550683144,1.0,0.0327186703218,17.5882,2099.87,-20733.1,4.2427134891,24.8949557856,1.5221e+11,6.82434787444,6.61054489801,147457.0,0.0017077078115,0.144770150559,-19273.8279114,13.695893789,95392.3330004,4.13259230489,541,-2.17523677202,135599.701252,-0.0851010321349
16431.4,-3.73630255219,5.24197917688,1.0,0.0318339174373,17.5882,2101.95,-18228.0,4.12365385494,20.8006841328,1.54526e+11,7.68628781694,6.19172763449,154568.0,-0.00168502680049,0.112802276379,-20374.0073026,13.9449389426,94143.1921915,3.14899925861,542,0.0414681951886,141464.591491,-0.0781263340111
17133.5,-7.62567837246,5.48125121237,1.0,0.034074167132,17.5882,2102.95,-18925.6,4.40560904071,20.3530005027,1.36393e+11,5.73263190678,6.47375310644,150406.0,0.000613503852424,0.102368297317,-16846.6065191,10.1790828067,91183.2558785,3.31604970736,543,-0.182547695779,135681.918482,-0.109645225153
17793.1,-4.92188220305,5.48138878518,1.0,0.032561183892,17.5882,2105.29,-19635.3,4.18734295472,17.2328243187,1.45156e+11,5.84309106511,6.47634764668,148247.0,0.000364970697206,0.0853667800929,-18446.1359111,14.7273603352,89787.6312472,4.70252571982,544,-4.42009526949,137572.997837,-0.0862547679073
20205.0,-4.77350309528,5.4685201773,1.0,0.0330287164982,17.5882,2108.25,-22443.4,4.23987186915,18.9165464104,1.10831e+11,6.57014577445,6.45298306134,152594.0,0.000548353085716,0.0982267003814,-16613.6684094,15.0199697896,91156.3059,3.6755671481,545,-2.60042855619,140014.045772,-0.0860530443428
17897.9,-8.1856082835,5.06235137044,1.0,0.0316527955794,17.5882,2111.21,-19891.8,4.0974372296,18.1832495653,1.64644e+11,6.68599069095,5.97867713052,155836.0,-0.00339816948811,0.0935539315665,-18871.3773559,16.1787151482,97016.3563067,5.03868142057,546,-2.94836592369,138256.494143,-0.109892328391
23100.5,-5.35943548398,5.21759266076,1.0,0.0314301099124,17.5882,2116.46,-25545.5,4.06176909554,20.4174993437,1.95674e+11,4.93750884274,6.16006800054,162843.0,-0.00185802018605,0.108294165521,-18890.7006751,13.4324756575,105328.481586,4.2552263737,547,-3.54101580323,142727.706569,-0.09283854806
21228.8,-4.47316969381,5.87468852672,1.0,0.0338871686881,17.5882,2120.62,-23803.8,4.40661963571,18.2306287066,1.59405e+11,5.872207626,6.94937614607,156988.0,0.00409289306528,0.0930030372051,-15988.9935708,14.1020701935,101156.093084,4.47503446732,548,-3.65342558289,138217.466471,-0.0810587263613
19599.9,-3.95947570512,5.57038937901,1.0,0.0326190509891,17.5882,2124.7,-21907.7,4.21074952813,20.2806678678,1.8323e+11,6.63069304178,6.58081322414,152966.0,0.00134823791529,0.10349173913,-20131.8266145,16.5978395119,95381.461784,4.93132108857,549,-2.08014372359,141701.934696,-0.0814596308822
23412.4,-6.17418341623,5.25647617856,1.0,0.0332193032445,17.5882,2128.19,-25825.1,4.27439110045,18.4815796968,1.19983e+11,6.88020291855,6.20541174249,152149.0,-0.00156037278762,0.0905565882838,-21409.4607547,13.9805944657,94593.4967294,4.71153051229,550,-4.81714451211,136221.06259,-0.0984695593953
21330.6,-5.21947699314,5.68271132299,1.0,0.0331223627335,17.5882,2133.1,-23738.6,4.27951927651,17.5106848285,1.64935e+11,5.30323313358,6.71797809102,156816.0,0.00226702071094,0.0860214878419,-22180.9616618,11.7940725484,96161.3505787,4.39217916557,551,-6.27344849747,142049.261417,-0.0911575744308
23051.9,-6.11560288764,5.22994418324,1.0,0.0323869167396,17.5882,2136.93,-25490.0,4.17258772263,17.0958993568,1.29841e+11,7.21217053742,6.17573834346,156239.0,-0.00185456907116,0.0813484543721,-22592.995128,13.5169108139,96416.5137979,3.78368526358,552,0.250013240811,141097.894466,-0.0963900024996
22886.6,-5.93025840416,5.65906859563,1.0,0.0309680980116,17.5882,2138.75,-25128.0,4.00271649141,19.2560122175,1.10203e+11,6.06852324662,6.68197051047,147743.0,0.00237214481352,0.0978310274725,-19573.6451851,17.3349559843,91681.3978998,4.32640405847,553,-3.48072468689,136577.695138,-0.0966613528711
23912.5,-6.31381831174,5.65101991343,1.0,0.0321210669823,17.5882,2142.53,-26163.1,4.13651687779,20.6328198976,1.38104e+11,5.46882982358,6.67671339286,140719.0,0.00203163010992,0.109036293773,-21977.1700337,14.8825273456,88457.4431945,4.4713383443,554,-4.31648831343,132880.729344,-0.0967723037828
25331.0,-3.23048429612,5.76867828194,1.0,0.0316963537719,17.5882,2146.52,-27972.3,4.09976378218,21.2479373523,1.3232e+11,7.06753153522,6.81472554971,149304.0,0.00328921352499,0.119220995526,-26975.3265943,16.6086611104,93316.3239946,4.52816119495,555,-3.66965897208,133261.34938,-0.077191853117
20350.4,-5.05242669761,5.29048062985,1.0,0.0305704558078,17.5882,2148.46,-22333.0,3.93710840447,17.4563143432,9.95312e+10,7.50603612521,6.24543012769,142841.0,-0.00118459334196,0.0827475310065,-19091.5895712,17.2861505223,84377.1181649,3.76470472431,556,1.12433052237,127146.782517,-0.0911534160811
19666.2,-6.59873438282,5.30569460674,1.0,0.0346363611237,17.5882,2150.19,-21826.6,4.49062852999,19.0491266978,1.16703e+11,8.84506508399,6.26993558505,144550.0,-0.00112728863746,0.0949402598225,-22045.189625,20.1691546681,82699.1326286,3.93747834006,557,0.497955770501,130296.540043,-0.0988519345303
24899.8,-6.14867044491,5.53585191353,1.0,0.0321150618054,17.5882,2153.45,-27032.5,4.16015976049,20.4059699787,1.66916e+11,6.42047513326,6.53665292394,147522.0,0.00122747021412,0.109811353582,-23518.1636398,15.835881193,85928.5446445,4.07608713305,558,0.332042664126,134023.572954,-0.0998916694765
23218.2,-4.72190117075,5.78193457373,1.0,0.0309331281699,17.5882,2156.23,-25665.0,3.9974258707,20.0231232927,1.34899e+11,5.40601256101,6.83583117284,147430.0,0.00317683388563,0.104191487318,-22981.3671755,14.5213283902,86423.6001229,4.22416501301,559,-1.2810142571,132050.532773,-0.0886850808333
17400.1,-5.37120536817,5.36914049555,1.0,0.0361642444979,17.5882,2159.04,-19443.1,4.69008745921,18.7875275765,9.96808e+10,5.62355419592,6.34255573248,140848.0,-0.000384291402858,0.0971595745366,-17389.8240737,12.7720674834,81427.6837165,3.97010727164,560,-1.16808468203,130176.01997,-0.0921580326037
17874.0,-6.40880260938,5.57446210008,1.0,0.0334240590096,17.5882,2160.93,-20527.0,4.30270229903,18.6310770064,1.68944e+11,6.47345156204,6.58086008877,147680.0,0.00152705362593,0.0959845626255,-21124.0133763,15.6762632131,87609.5299183,3.90764131698,561,-0.592419870131,134976.032506,-0.0985106034671
20943.3,-6.82590518074,5.43357651296,1.0,0.0317545629577,17.5882,2164.46,-23236.2,4.10086661371,16.5091480769,1.37344e+11,5.34536903354,6.4182842918,144145.0,8.87719273269e-05,0.0795964431288,-22092.0081075,19.8445794161,83071.3316959,4.46199595963,562,-1.34154275954,132054.636587,-0.102412422529
6870.81,-6.29866285004,5.6827566217,1.0,0.0319653395152,17.5882,2168.79,-9411.63,4.16048234563,18.9547686773,1.56119e+11,6.61383743339,6.71325999286,153973.0,0.00262420780358,0.0942756907051,-4873.22190977,16.5580146268,97096.5721077,4.72035040745,563,-9.28141888492,130544.645922,-0.0964911487206
-7574.92,-5.69158304789,5.44353958485,1.0,0.03318941419,17.5882,2171.81,5701.15,4.26876201223,20.9114952559,1.67128e+11,5.03350926336,6.4297085719,165615.0,9.60645542512e-05,0.110806819511,4797.95507276,14.4384684722,100376.28257,4.35794587985,564,-3.26812524712,137642.123401,-0.0946993984701
-20851.8,-3.38316183766,5.48512182072,1.0,0.0331197069163,17.5882,2174.85,18678.1,4.29143894506,16.9790993308,1.15294e+11,5.67867113569,6.48140865782,152969.0,0.000562125948276,0.0816977460514,21039.2714452,12.4059949183,90270.2766701,3.24465635278,565,0.977824943143,134335.964134,-0.072627823789
-15231.0,-10.2033502519,5.45304334916,1.0,0.0312747203251,17.5882,2177.5,13459.7,4.0471528806,17.3998038867,1.31294e+11,5.66454239544,6.44282506566,156430.0,0.000237877195155,0.0824847001338,19428.5871308,16.4456295052,94083.0148089,5.91120149061,566,-5.76391299154,139253.990774,-0.128570842838
-20413.7,-5.10933451431,5.79422665195,1.0,0.0325143288783,17.5882,2181.69,18147.4,4.19629257342,18.1635824153,1.41295e+11,7.09203363053,6.84830092287,154509.0,0.00334944384288,0.089573415457,19221.6888028,14.4615333004,93685.6083241,3.80201990228,567,0.889206063036,137477.153715,-0.0901623144161
-23069.1,-6.39825723729,5.59864695919,1.0,0.0342416002814,17.5882,2185.03,20660.9,4.42208995195,18.9949324445,1.57629e+11,4.86955359584,6.61251742266,160498.0,0.00168949732368,0.0987551431744,24464.9757037,16.5404512273,92353.5156033,3.42745368845,568,-2.07687830998,141663.834731,-0.0986731668632
-27513.6,-4.20597521994,5.72845024739,1.0,0.0318571280088,17.5882,2187.76,25000.2,4.13872146239,18.3739677397,1.20428e+11,6.85712627569,6.77358011856,157536.0,0.00275658088891,0.0914041958394,29554.6716486,14.5868710943,95125.7269778,3.90037074231,569,-3.98633600694,139247.602845,-0.0831419679278
-19575.9,-3.84730772922,5.54740585134,1.0,0.0337619664441,17.5882,2189.01,17198.3,4.36147489649,19.7813311701,1.12239e+11,5.86301196598,6.55169919361,146615.0,0.00124534029178,0.100993587264,19103.5586382,17.4408344761,92575.4669849,4.3723405862,570,-5.58127403155,133471.84147,-0.0787275820464
-20326.1,-6.31483115152,5.73582023738,1.0,0.0319517003873,17.5882,2191.68,18293.8,4.14809745411,17.694480478,1.02476e+11,5.83800721721,6.77720884042,145645.0,0.00299962345746,0.0873223613945,18504.7609333,15.4941085328,87293.3162141,4.52771224874,571,-0.0557850121525,132514.064575,-0.0983298819577
-20841.6,-6.21964578225,5.38783252501,1.0,0.0329852696577,17.5882,2193.75,19074.7,4.2633887694,18.2735157771,1.53771e+11,6.66693223745,6.36548639223,154756.0,-0.00038304443225,0.0916746679784,20239.8238752,18.1346732837,96221.3628287,4.26709905242,572,-2.78305551873,137981.296622,-0.0974759430895
-19079.8,-6.75715598589,5.79015015538,1.0,0.0337364113135,17.5882,2200.75,16826.9,4.36615821844,21.1643283064,1.31128e+11,5.57585470067,6.8407158985,158724.0,0.00350214925115,0.115825849873,18099.1667357,12.8931518687,104701.306562,3.71312763195,573,-2.48558413508,138672.461597,-0.0972805681562
-17969.7,-5.00214977175,5.5037266198,1.0,0.0336863393899,17.5882,2204.31,16423.5,4.34629640979,17.3605464895,1.44028e+11,7.63252457812,6.50389673191,165523.0,0.000624809215154,0.083512230908,17806.6444054,16.0416335984,105800.673124,4.30105016885,574,-0.93673794823,140350.043498,-0.0863766242399
-23921.2,-8.33122629467,5.29088760391,1.0,0.0331886861912,17.5882,2205.58,21924.7,4.27791091035,18.1663621288,7.21458e+10,6.31636376697,6.2476755143,149225.0,-0.00124554693616,0.093832037397,25413.2457731,13.4943170022,95159.1035705,4.23896667303,575,-3.34535817247,136768.305602,-0.113731693923
-13636.5,-7.75813021901,5.28629237377,1.0,0.0334669017223,17.5882,2207.17,11739.7,4.31854589091,17.9987507686,1.15024e+11,5.65008074094,6.23830734762,151413.0,-0.0010617105906,0.0898980227224,12539.4504183,13.4076069817,92856.5626582,4.35241172744,576,-2.90614677953,137977.053102,-0.114061376091
-12574.7,-9.82852898196,5.32284093335,1.0,0.0318179674343,17.5882,2213.64,10268.4,4.09988476947,18.8342546122,1.25047e+11,6.25322804476,6.28349707855,161443.0,-0.000855209406582,0.0977404799344,12431.3305617,13.4671514655,91474.3190342,3.65699363446,577,-1.01290719563,144766.290271,-0.125525634797
-8948.28,-4.41833051482,5.71043624095,1.0,0.0353620551865,17.5882,2217.38,6622.7,4.58623958868,19.9309721399,9.11701e+10,6.23910290299,6.75306472661,156153.0,0.00253009667511,0.101700988977,8930.74016749,14.7916378126,86590.9699339,3.97758373418,578,-0.6468163607,145525.368864,-0.0844036346206
-11110.9,-5.10468335784,5.25475866263,1.0,0.0335046433725,17.5882,2219.23,8981.13,4.3290768945,17.1236445934,1.14296e+11,7.11731003711,6.20434011771,156790.0,-0.00148230750978,0.0829448103959,10893.5311022,15.0544515891,91228.0930722,4.42749876431,579,-2.10755637388,141156.18363,-0.0890235952605
-7814.84,-7.1794775878,5.44875997998,1.0,0.0331355537988,17.5882,2223.3,5597.59,4.29496687973,19.3370096428,1.04981e+11,6.40124743699,6.44208205569,153639.0,6.34605371719e-05,0.101418078591,7447.13794105,15.9367284003,86431.7102054,4.2049910632,580,0.784645526463,140922.196588,-0.103519839973
-10412.6,-8.64606173386,5.18186601143,1.0,0.0340537202989,17.5882,2225.24,8364.4,4.38506667408,17.8715046938,8.79214e+10,7.7778770012,6.11338430617,149871.0,-0.00205358311378,0.0860141696515,10394.7981066,15.80140419,81227.0971046,3.39005640419,581,1.99761386398,139588.234449,-0.119334652976
-5402.46,-6.76714928913,5.62919169113,1.0,0.030972873644,17.5882,2227.95,3278.86,3.99080713592,15.6517686509,9.26284e+10,5.74597627648,6.65006698419,151389.0,0.00187017330578,0.0701379930807,3927.25971995,15.4542663952,79245.2496647,5.0877340568,582,-2.4093979502,143544.859376,-0.104591527093
6324.18,-3.76117406895,5.39887215451,1.0,0.0324724191705,17.5882,2229.85,-8509.78,4.19183258664,17.9145084192,1.03328e+11,6.03637549044,6.37409361615,156431.0,-0.000129439221432,0.0903711190351,-7951.69971702,18.7130869645,80858.427534,4.54922620264,583,-2.52200840394,145466.460385,-0.0812502829583
8624.2,-3.8754274925,5.41772004311,1.0,0.0315097087853,17.5882,2233.48,-10533.5,4.05532681718,17.8612609778,1.09878e+11,5.21308394749,6.3979928096,157041.0,-0.00010279774335,0.0899200291533,-8643.7221392,15.7063376481,82830.1633421,4.75117823358,584,-5.35828045074,145021.666461,-0.0818728512334
20105.8,-5.970296366,5.68969296335,1.0,0.02992256605,17.5882,2236.76,-21961.8,3.86097161637,19.0801577216,9.54662e+10,5.86644583029,6.72235881023,164108.0,0.0024297321537,0.0980813227067,-17615.5117516,13.08549344,85516.7130816,3.941690704,585,-1.26830758996,150895.585753,-0.0956828526954
28319.6,-8.24301293869,5.15277506045,1.0,0.0347277778593,17.5882,2240.11,-30710.0,4.46889915293,17.4213531383,9.49088e+10,6.08601148202,6.08469810229,167688.0,-0.00259730754927,0.0840836670645,-28622.7860013,17.9718816574,83451.8499336,5.38867302418,586,-4.33224142568,155032.577086,-0.114661652868
28700.9,-6.58521477335,5.81269930664,1.0,0.0337120075805,17.5882,2245.14,-30544.3,4.36293281062,18.2791889356,7.59697e+10,7.40443401723,6.87246111723,161369.0,0.00352509526095,0.0907144030195,-28257.4054858,15.7349115008,77205.7626312,4.6225607769,587,-1.53704604965,152843.635935,-0.098719040864
46167.4,-3.59028153027,5.54290694917,1.0,0.0325801266132,17.5882,2254.21,-47973.9,4.21737833745,21.1489033363,1.39791e+11,7.29009765251,6.55194465733,185039.0,0.00101148322135,0.11143122365,-42570.6121755,13.3476819671,102313.612105,3.69303703468,588,-2.08474010274,161371.08872,-0.0782391845243
44836.6,-4.55950753238,5.22235577155,1.0,0.0308974170239,17.5882,2255.25,-47381.6,3.98841835666,16.7694288843,1.08229e+11,5.92484276087,6.16351548789,180010.0,-0.00174986309359,0.08040634851,-45341.8241559,12.7722261837,92904.6573605,3.89137818287,589,-1.62609152768,173054.512279,-0.0829780453391
44003.6,-5.98453590922,5.07160733274,1.0,0.0316802766078,17.5882,2260.82,-45850.8,4.08073423521,16.7211895582,1.00737e+11,6.87687440161,5.98114461102,177036.0,-0.00302332081128,0.081012695389,-43183.5314443,15.8086077591,86564.3541739,4.4267304156,590,-1.37908689148,162425.161542,-0.0985876536156
29867.2,-3.88593305318,5.70399406442,1.0,0.0312641132739,17.5882,2267.55,-32030.6,4.025335522,17.6499055238,7.86795e+10,6.73846963984,6.73934072714,169537.0,0.0025209852323,0.0871929947315,-30629.8536128,13.4229474504,84007.2553771,4.35437129908,591,-1.37855161474,158676.832314,-0.0818574313879
29938.6,-4.85922839123,5.27311785716,1.0,0.0336611480229,17.5882,2271.89,-31990.0,4.34006306329,19.7050530086,1.09577e+11,6.56827880726,6.22579361385,172111.0,-0.00135761226367,0.106181528563,-31770.1052906,12.3786883481,81425.7642374,3.67739572586,592,0.130924299235,162066.755889,-0.0898768106362
20212.8,-8.25113511297,5.30604514151,1.0,0.0327569579096,17.5882,2277.51,-22307.7,4.24441025176,17.4965344088,9.41043e+10,6.02568616012,6.26419786212,168479.0,-0.000887493470672,0.0832294993567,-20654.8121537,14.121992105,83117.5032066,4.32638377833,593,-1.42563392248,155593.831375,-0.113350148823
22422.6,-2.93100744048,5.62945054009,1.0,0.0310749160281,17.5882,2284.73,-24101.5,4.00451406026,17.8801533891,8.1194e+10,8.15807277007,6.65007734691,173941.0,0.00187554024007,0.0902207277971,-22656.7748608,15.4538560905,84327.5558275,3.81284700623,594,1.1443608585,158437.845099,-0.0697727828569
29879.3,-6.02519791462,5.57220925281,1.0,0.0335119967969,17.5882,2291.87,-31768.3,4.32553482149,18.7490313216,9.0691e+10,5.26505872832,6.57996565063,181928.0,0.00148110303201,0.0929894228861,-25511.8707237,12.3985990506,96041.9328223,3.7447045885,595,-3.47062221042,159830.46536,-0.0928644691029
59450.5,-3.06165353343,5.69112919069,1.0,0.0307451644984,17.5882,2294.76,-61288.8,3.99225047022,15.6666374762,8.62314e+10,6.28852754113,6.72934693039,190898.0,0.00237658857385,0.0702064760078,-60309.1346157,18.3086105117,92853.2436082,4.27895842082,596,-1.24690674296,179842.132846,-0.0719309622943
57356.3,-6.86896152689,4.81520379655,1.0,0.0326735862912,17.5882,2299.43,-59755.1,4.20400690969,16.6699554004,7.10959e+10,7.10140172894,5.67843826324,186486.0,-0.00551445869729,0.0793829270659,-57453.2542722,11.5045144091,87256.120729,2.20706842063,597,3.74966494112,175585.226449,-0.104140032424
46961.5,-6.03907135247,5.35882951108,1.0,0.0308278806742,17.5882,2302.6,-48693.2,3.95827255935,17.2418836778,8.21315e+10,6.05663507121,6.32866921192,174187.0,-0.000707371941813,0.0837830289498,-48688.311263,10.9854615226,86401.6671745,3.52403776231,598,-2.66401565429,167360.372669,-0.0975158397091
42228.7,-6.24213124312,5.55832461779,1.0,0.0327953614276,17.5882,2307.68,-44446.0,4.23469226672,21.8751137198,8.72398e+10,4.80505339514,6.56339632525,180248.0,0.00135607908256,0.115445761852,-42999.7597,15.5623777451,89472.0096265,4.27046168687,599,-3.23477253326,169428.496585,-0.096208651274
45758.7,-3.7341516668,5.25646076862,1.0,0.0306657159659,17.5882,2315.94,-47455.6,3.95506716836,16.4199881894,1.01113e+11,6.75079426097,6.20216956267,188700.0,-0.0013564223345,0.0773027820225,-42722.5476905,15.9953439468,97062.6485285,3.20050316918,600,0.59236467191,166260.554158,-0.0779134828491
40206.0,-6.26216538817,5.50407546651,1.0,0.0339630020759,17.5882,2320.8,-42569.8,4.39143984705,18.1908518333,1.02206e+11,4.53232124388,6.5052188474,191058.0,0.000640220114232,0.0885631198958,-40152.9585742,15.5105369921,92960.4240043,4.66579905131,601,-2.43742157703,174741.319472,-0.0996616949967
35084.2,-5.14737908306,5.55950727961,1.0,0.0325325857794,17.5882,2322.95,-37149.8,4.22516718662,17.8745978118,8.73049e+10,7.16212066383,6.56994981395,181673.0,0.00130428805235,0.087308742152,-37852.0276877,13.906279348,89577.2428168,3.39386076582,602,-0.0343491621004,172857.231149,-0.0891335120636
32396.8,-3.43565682442,5.44678806142,1.0,0.0321476378742,17.5882,2328.59,-34407.6,4.18744916331,17.8794752818,8.87416e+10,7.13965207851,6.44104984018,176969.0,9.33561561943e-05,0.0860732486387,-35138.3985403,19.3503952756,92191.033935,5.43361939019,603,-2.53792730988,166505.13771,-0.0759367352965
27621.0,-10.4646773312,5.01376770652,1.0,0.0318808434706,17.5882,2331.04,-29566.2,4.09867292591,21.2536811311,8.69974e+10,6.18208785134,5.91292340089,172133.0,-0.00362104780131,0.113577986402,-27794.3814285,14.1347242906,88757.4384182,4.13842732472,604,-3.79373620979,159727.082348,-0.130811914162
29913.0,-9.69703851939,5.28461095535,1.0,0.0337810231702,17.5882,2333.64,-31834.7,4.3637636595,19.2257117022,9.47779e+10,5.23987026981,6.24300390038,180375.0,-0.00137225531979,0.097893379667,-32793.5309162,16.6212376493,95778.1042561,5.36950463994,605,-3.59672494751,166226.677231,-0.125748325203
45888.9,-7.22497796141,5.28676194084,1.0,0.0332410197696,17.5882,2332.58,-47760.3,4.2969977343,19.2853701689,9.74414e+10,5.79686944465,6.24241957642,176983.0,-0.00118677037651,0.0984469618606,-46809.4114512,13.2040469232,87262.1263263,3.57533830225,606,-0.430482616221,167027.293655,-0.107141580903
38300.8,-6.69255076767,5.70093138331,1.0,0.0338938033487,17.5882,2339.76,-40799.6,4.37257571487,18.3298198304,9.80355e+10,7.09652314262,6.73553527228,187525.0,0.0025792115918,0.090962809203,-37121.9522052,14.9684406385,92309.5527484,3.94218855306,607,-1.40902781639,170396.337016,-0.102791950538
