StdReturn,MaxReturn,Gather_MaxReturn,AverageY,MaxEsReturn,AverageAbsY,Gather_AverageReturn,AverageAbsQ,AveragePolicySurr,AverageEsReturn,wrapped_MinForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageQLoss,wrapped_AverageForwardProgress,wrapped_MaxForwardProgress,MinEsReturn,AverageReturn,AverageAbsQYDiff,AverageQ,MinReturn,Gather_MinReturn,StdEsReturn,Epoch,wrapped_StdForwardProgress,Gather_StdReturn,Gather_MedianReturn,wrapped_AverageReturn,AverageDiscountedReturn,AverageAction
0.0,0.0,0,0.00231328618208,0.0,0.00232551058722,0.0,0.00232579,-0.00232057,0.0,-0.424558951684,21.3466,18.2536,2.68269e-08,0.0585314409088,0.369624551105,0.0,0.0,9.45328562399e-05,0.0023132,0.0,0,0.0,90,0.182063538371,0.0,0.0,-3.82705108311,0.0,1.0
0.0,0.0,0,0.00229306423023,0.0,0.00230477484744,0.0,0.00230493,-0.00229054,0.0,-0.392290290302,21.3466,18.2735,2.91117e-08,0.00413405425864,0.406855480251,0.0,0.0,9.68458209481e-05,0.00229316,0.0,0,0.0,91,0.226407988151,0.0,0.0,-4.91194699827,0.0,1.0
0.0,0.0,0,0.0022722309147,0.0,0.00228302007133,0.0,0.00228313,-0.00227481,0.0,-0.259465261888,21.3466,18.2954,2.56638e-08,0.0271588695503,0.357423609745,0.0,0.0,8.98482698784e-05,0.00227219,0.0,0,0.0,92,0.188260405753,0.0,0.0,-4.46034718228,0.0,1.0
0.0,0.0,0,0.00225165669077,0.0,0.00226200173676,0.0,0.00226205,-0.00225172,0.0,-0.492578992562,21.3466,18.3123,2.79225e-08,-0.0352235852767,0.344107988089,0.0,0.0,9.21389289922e-05,0.00225166,0.0,0,0.0,93,0.24722066788,0.0,0.0,-5.69917128592,0.0,1.0
0.0,0.0,0,0.00222335217698,0.0,0.00223349724759,0.0,0.00223356,-0.0022308,0.0,-0.445859770454,21.2753,18.3352,2.67389e-08,-0.0886166656478,0.273666022087,0.0,0.0,9.18537473103e-05,0.00222344,0.0,0,0.0,94,0.196130669642,0.0,0.0,-6.76295490213,0.0,0.999932
0.0,0.0,0,0.00222307242499,0.0,0.00223178473399,0.0,0.00223182,-0.00223511,0.0,-0.40271213637,21.2753,18.3545,2.54756e-08,-0.0275618815661,0.413870306143,0.0,0.0,8.98457707032e-05,0.00222318,0.0,0,0.0,95,0.260287222047,0.0,0.0,-5.55687306464,0.0,0.999973
0.0,0.0,0,0.00220667930269,0.0,0.00221357375947,0.0,0.00221347,-0.00221449,0.0,-0.467361752467,21.3069,18.3699,2.52324e-08,-0.0458656476937,0.296690821733,0.0,0.0,9.0074830759e-05,0.00220657,0.0,0,0.0,96,0.253487622833,0.0,0.0,-5.91029168771,0.0,1.0
0.0,0.0,0,0.00218717169533,0.0,0.00219262569186,0.0,0.00219259,-0.00219772,0.0,-0.313255155079,21.2722,18.3866,2.37199e-08,-0.0252246025741,0.377842026252,0.0,0.0,8.4507450451e-05,0.00218716,0.0,0,0.0,97,0.194412319901,0.0,0.0,-5.50768904104,0.0,1.0
0.0,0.0,0,0.0021691615002,0.0,0.0021743360139,0.0,0.00217451,-0.00217787,0.0,-0.399399589105,21.2724,18.4009,2.29617e-08,0.112157463641,0.484283019748,0.0,0.0,8.59659411224e-05,0.00216911,0.0,0,0.0,98,0.253379254182,0.0,0.0,-2.78448338465,0.0,1.0
0.0,0.0,0,0.00216530605524,0.0,0.00216991908744,0.0,0.00217002,-0.00217276,0.0,-0.345805861664,21.2727,18.412,2.24451e-08,0.0618065282134,0.430999590999,0.0,0.0,8.36577328761e-05,0.00216531,0.0,0,0.0,99,0.211089640221,0.0,0.0,-3.77732909681,0.0,1.0
0.0,0.0,0,0.00216229808725,0.0,0.00216609586161,0.0,0.00216615,-0.00217154,0.0,-0.425183566198,21.2728,18.4167,2.2811e-08,-0.0613210056285,0.353620771311,0.0,0.0,8.2321438966e-05,0.00216225,0.0,0,0.0,100,0.223035465563,0.0,0.0,-6.22138906153,0.0,1.0
0.0,0.0,0,0.00214042267292,0.0,0.00214383558846,0.0,0.00214402,-0.00214227,0.0,-0.431236249947,21.2737,18.4301,2.0481e-08,-0.0490886047203,0.333450242003,0.0,0.0,8.35225713879e-05,0.00214047,0.0,0,0.0,101,0.225014072762,0.0,0.0,-5.97457437017,0.0,1.0
0.0,0.0,0,0.0021109071616,0.0,0.00211401016451,0.0,0.00211407,-0.00211441,0.0,-0.435063903062,21.2737,18.4438,1.68302e-08,-0.034759958572,0.301892999264,0.0,0.0,7.28155986444e-05,0.00211093,0.0,0,0.0,102,0.237745687025,0.0,0.0,-5.69367491166,0.0,1.0
0.0,0.0,0,0.0020907465229,0.0,0.0020933865177,0.0,0.0020934,-0.00209333,0.0,-0.432348581754,21.2737,18.4551,2.04202e-08,-0.0435385392083,0.316106946114,0.0,0.0,8.29803769158e-05,0.00209077,0.0,0,0.0,103,0.210363511989,0.0,0.0,-5.86803329889,0.0,1.0
0.0,0.0,0,0.00207226595647,0.0,0.00207405231414,0.0,0.00207401,-0.00207536,0.0,-0.295930579994,21.2737,18.4668,1.89324e-08,0.0332135123085,0.460159082806,0.0,0.0,7.89629519072e-05,0.00207223,0.0,0,0.0,104,0.218067243496,0.0,0.0,-4.34713150118,0.0,1.0
0.0,0.0,0,0.0020605454634,0.0,0.00206191779035,0.0,0.00206185,-0.00206951,0.0,-0.282494572569,21.2728,18.4771,1.72003e-08,0.0423685484136,0.445645960008,0.0,0.0,7.31823536946e-05,0.00206046,0.0,0,0.0,105,0.218133343756,0.0,0.0,-4.17104588952,0.0,1.0
0.0,0.0,0,0.00203718045312,0.0,0.00203791167746,0.0,0.00203811,-0.00204233,0.0,-0.220999664002,21.2733,18.4829,1.74764e-08,0.0299878761288,0.330701365937,0.0,0.0,7.80966468654e-05,0.00203729,0.0,0,0.0,106,0.161632892857,0.0,0.0,-4.41063384063,0.0,1.0
0.0,0.0,0,0.00201640230796,0.0,0.00201678261167,0.0,0.00201678,-0.00202151,0.0,-0.321650687747,21.2733,18.4923,1.47113e-08,0.0019431954222,0.479911027324,0.0,0.0,6.97419078664e-05,0.00201636,0.0,0,0.0,107,0.200636023132,0.0,0.0,-4.96913379033,0.0,1.0
0.0,0.0,0,0.0019997301908,0.0,0.00199993329634,0.0,0.0020001,-0.00199735,0.0,-0.291158858521,21.2732,18.5008,1.62785e-08,0.0408675620765,0.363021932431,0.0,0.0,7.63774569584e-05,0.00199975,0.0,0,0.0,108,0.229902336632,0.0,0.0,-4.19709093528,0.0,1.0
0.0,0.0,0,0.00197258880462,0.0,0.00197269745665,0.0,0.00197278,-0.00197622,0.0,-0.429121737626,21.2732,18.5089,1.35254e-08,0.00942961777295,0.461443096397,0.0,0.0,6.63616154205e-05,0.00197259,0.0,0,0.0,109,0.262000407198,0.0,0.0,-4.82381836979,0.0,1.0
0.0,0.0,0,0.00195577514679,0.0,0.00195578927084,0.0,0.0019559,-0.00196104,0.0,-0.360620503388,21.2735,18.5158,1.44798e-08,-0.00462437025307,0.333994377567,0.0,0.0,6.81124154778e-05,0.00195574,0.0,0,0.0,110,0.195133625523,0.0,0.0,-5.09591793561,0.0,1.0
0.0,0.0,0,0.00194582804921,0.0,0.00194582804921,0.0,0.00194591,-0.0019446,0.0,-0.281896180053,21.2735,18.5224,1.34848e-08,0.0820334919967,0.378092456929,0.0,0.0,6.77057069434e-05,0.00194587,0.0,0,0.0,111,0.19745429853,0.0,0.0,-3.37867901061,0.0,1.0
0.0,0.0,0,0.00192625476331,0.0,0.00192625476331,0.0,0.00192625,-0.0019274,0.0,-0.49431106798,21.2735,18.529,1.37014e-08,-0.0801261318408,0.308070877939,0.0,0.0,6.82715624745e-05,0.00192618,0.0,0,0.0,112,0.208227255386,0.0,0.0,-6.59334412069,0.0,1.0
0.0,0.0,0,0.00190104968355,0.0,0.00190105385641,0.0,0.00190124,-0.00189395,0.0,-0.424366619708,21.2736,18.5357,1.23505e-08,-0.0453779651328,0.450750836752,0.0,0.0,6.53325360615e-05,0.00190113,0.0,0,0.0,113,0.254462544434,0.0,0.0,-5.90922226577,0.0,1.0
0.0,0.0,0,0.00186880143685,0.0,0.00186885646864,0.0,0.00186899,-0.00186101,0.0,-0.3631716595,21.2728,18.5407,1.25111e-08,-0.0389602732538,0.437226703042,0.0,0.0,6.52622852021e-05,0.00186881,0.0,0,0.0,114,0.237594659837,0.0,0.0,-5.77722045985,0.0,1.0
0.0,0.0,0,0.00184853786787,0.0,0.00184855770945,0.0,0.00184858,-0.00185345,0.0,-0.37410053672,21.2729,18.5472,1.17774e-08,0.0341593989355,0.381949416751,0.0,0.0,6.49772917036e-05,0.00184847,0.0,0,0.0,115,0.220625158005,0.0,0.0,-4.3281247401,0.0,1.0
0.0,0.0,0,0.00183313264597,0.0,0.00183313264597,0.0,0.00183321,-0.00183361,0.0,-0.349999472526,21.2731,18.552,1.1329e-08,-0.0237503383529,0.372946207221,0.0,0.0,6.30666568045e-05,0.00183317,0.0,0,0.0,116,0.229095986679,0.0,0.0,-5.47623229429,0.0,1.0
0.0,0.0,0,0.00180677763395,0.0,0.00180677763395,0.0,0.00180677,-0.00180863,0.0,-0.32173118851,21.2732,18.5586,1.04288e-08,0.112437151188,0.538610466096,0.0,0.0,5.97042885099e-05,0.00180675,0.0,0,0.0,117,0.243590593888,0.0,0.0,-2.77933750487,0.0,1.0
