AverageReturn,Iteration,QFunRegParamNorm,StdReturn,MinReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageY,AveragePolicySurr,MinEsReturn,MaxEsReturn,AverageAction,AverageEsReturn,PolicyRegParamNorm,MaxReturn,AverageQLoss,Epoch,AverageAbsY
38.7840033604,4282,191.253,0.92341813233,36.6613711657,2.15889,34.4673901249,0.015932036583,2.15883,4.98078694457,2.15885639407,-2.14746,20.9554171074,57.6910810026,1.0,40.9846492653,24.6156,40.7403458668,0.00395388,4282,2.15885639407
38.7447749818,4283,191.277,1.01088921378,36.6979899109,2.16011,34.4355056179,0.0175011276523,2.16005,5.58152801835,2.16009662246,-2.14866,19.8303156768,61.4107877631,1.0,40.9457422372,24.6156,41.7565448688,0.00467518,4283,2.16009662246
38.8783951243,4284,191.275,0.913341394834,36.6175248489,2.14835,34.5442737096,0.0176241593812,2.14824,6.37699041,2.14811537622,-2.13782,24.1421555463,70.0844263717,1.0,41.4312475251,24.6156,40.8593332347,0.00537375,4284,2.14811537622
38.8077671987,4285,191.277,0.929055945537,36.7591516117,2.1616,34.4870521791,0.0166824633437,2.16151,4.60607100484,2.16145906812,-2.15041,36.4426340843,58.3018610751,1.0,41.9643951278,24.6156,40.6471863383,0.00479632,4285,2.16150880168
38.8012179872,4286,191.295,0.958173774621,36.567547212,2.16023,34.4789358133,0.0175470888567,2.16012,7.12737210694,2.16014085927,-2.14874,5.22259404136,60.5051988977,1.0,41.1917931029,24.6156,41.7944542974,0.00578469,4286,2.16014085927
38.7561163339,4287,191.316,0.956522006756,36.7106282513,2.15665,34.4470209965,0.0186117736688,2.15655,9.47100641344,2.15654201979,-2.14616,35.9148858625,97.5508579238,1.0,41.5885833667,24.6156,40.7589765061,0.00570898,4287,2.15654201979
38.8032334211,4288,191.369,0.8682330553,36.6083668985,2.15147,34.4831800796,0.0153051001798,2.15141,4.18032653547,2.15131118601,-2.14038,18.4556666745,49.3701058204,1.0,40.5005650418,24.6156,40.6759331236,0.00373467,4288,2.1513738736
38.8010288989,4289,191.346,0.926674947651,36.6615981909,2.15364,34.4812588488,0.0181664226747,2.1535,6.75793471538,2.15342981269,-2.14242,7.39387771921,58.3360377941,1.0,41.171834973,24.6156,40.8028499403,0.00597445,4289,2.15342981269
38.8009656323,4290,191.358,0.932269268736,36.735313966,2.16101,34.4816108136,0.0162151518642,2.16092,4.03207078661,2.1609388779,-2.15058,38.320157139,55.6888920973,1.0,42.317745991,24.6156,41.7783497545,0.00348331,4290,2.1609388779
38.7546982726,4291,191.356,0.944990184333,36.6597497122,2.15873,34.4444918534,0.0165431971083,2.15867,9.45429671518,2.15866359095,-2.14812,17.0174944674,81.0467780658,1.0,41.9283517082,24.6156,40.7120158443,0.00487079,4291,2.15866877448
38.7874569865,4292,191.366,0.934213692047,36.7571733303,2.16097,34.4699658755,0.0187332972899,2.16092,5.07930076398,2.16096593007,-2.14998,37.2739165138,67.2188121526,1.0,42.5293076608,24.6156,40.7105066999,0.00704888,4292,2.16096739266
38.8137280042,4293,191.375,0.86353385764,36.5434023984,2.15126,34.4936764704,0.0166362361191,2.1511,9.3819641823,2.15106594647,-2.13899,9.80828255533,84.0345900429,1.0,41.9685455694,24.6156,40.7785589006,0.0046092,4293,2.15111942374
38.781099501,4294,191.389,0.930955898672,36.7031336374,2.15778,34.4640822471,0.0173003782112,2.15772,8.04762225164,2.15766808174,-2.1465,16.8386735579,82.1786211837,1.0,41.9923444984,24.6156,41.9000129203,0.00567283,4294,2.15766808174
38.8166323616,4295,191.379,0.954199885186,36.6298303966,2.16035,34.4937250259,0.0167287171532,2.16035,3.67678437378,2.16044131738,-2.14927,26.2676012483,49.4036923613,1.0,40.7710396698,24.6156,40.7885868321,0.0043537,4295,2.16044131738
38.7552685636,4296,191.393,0.934511720561,36.5827825064,2.14332,34.4459629636,0.0189627553229,2.14316,5.70232467931,2.14296615447,-2.13158,17.4570554971,51.1063421501,1.0,39.8345256979,24.6156,41.8324661482,0.00653512,4296,2.1430051344
38.7708231602,4297,191.38,0.894939049862,36.7264336793,2.1529,34.4556598042,0.0164460990423,2.15277,5.80570472007,2.15284292985,-2.14201,14.5601999703,53.6131706361,1.0,41.7523929324,24.6156,41.8172053175,0.00425968,4297,2.15284292985
38.8118208811,4298,191.361,0.892422649032,36.5753129407,2.1507,34.4906921409,0.0162218146641,2.15061,3.60924609391,2.15060808546,-2.13967,23.6357942895,48.7340859456,1.0,40.79212239,24.6156,40.7447621127,0.00394511,4298,2.15060808546
38.815910389,4299,191.369,0.927112141006,36.7457880283,2.16297,34.4922518497,0.0182137823654,2.16294,2.9669099507,2.16289031192,-2.15253,32.3623559861,48.67993467,1.0,40.9537059799,24.6156,40.8042549151,0.00634115,4299,2.16290454688
38.8250967161,4300,191.369,0.911193584503,36.6047230206,2.15647,34.5019872773,0.0148604081776,2.15644,10.584492064,2.15653125948,-2.14491,33.0673997878,92.3333736807,1.0,44.5818697406,24.6156,40.7679551942,0.00342177,4300,2.15653125948
38.8528456401,4301,191.382,0.945178348667,36.7438450427,2.15709,34.5234315777,0.0159692581786,2.15697,8.28076532314,2.15696216189,-2.14627,34.9428410968,85.3445331428,1.0,43.4841351247,24.6156,40.6305447527,0.00369528,4301,2.15696734543
38.7662659119,4302,191.367,0.928280788193,36.5702115247,2.16018,34.4566581383,0.0171099224773,2.16013,2.74801301804,2.1601279209,-2.14969,37.032700368,52.7094301622,1.0,40.5697646161,24.6156,40.6522746558,0.00509187,4302,2.16013159012
38.7491757457,4303,191.393,0.954609309233,36.7008625036,2.15681,34.4399996336,0.0166189342389,2.15677,6.35199236352,2.15682734884,-2.14631,34.1174930302,66.7867493944,1.0,42.9930501881,24.6156,41.9877631911,0.0044712,4303,2.15682734884
38.7907732931,4304,191.42,0.856594982335,36.7267079475,2.14833,34.4721737139,0.0164304819552,2.14826,4.67569625672,2.14825612955,-2.13729,24.0094240618,58.6259581024,1.0,40.922781528,24.6156,40.7469004953,0.0046257,4304,2.14826504303
38.750095891,4305,191.456,1.01003008949,36.7032563507,2.16287,34.4406810825,0.0165125056275,2.16273,4.02162846602,2.16267059603,-2.15164,36.7613022088,60.2910626844,1.0,41.4701548585,24.6156,41.9253126939,0.0045886,4305,2.16275308595
38.7699907497,4306,191.458,0.955222307899,36.6552219594,2.15365,34.4578952641,0.0192295866672,2.15336,9.03129421433,2.15335959744,-2.14296,20.791297809,88.2570398123,1.0,42.6594740258,24.6156,40.7036255558,0.00742829,4306,2.15346629765
38.7806991989,4307,191.501,0.927770581715,36.6777798542,2.15189,34.4649914523,0.0189389881504,2.15178,3.90803773445,2.15188272246,-2.14244,34.714489985,55.8831238819,1.0,41.37195629,24.6156,41.8185731776,0.00634188,4307,2.15192604285
38.7887150941,4308,191.525,0.946697064461,36.6590650902,2.16022,34.4721539522,0.0186642704006,2.16011,5.33705443631,2.16012350414,-2.14869,36.7932467661,61.6768128994,1.0,42.169839527,24.6156,40.6649804798,0.00731637,4308,2.16013096242
38.7922996931,4309,191.532,0.958172691339,36.720008106,2.15207,34.472929241,0.0163043580641,2.15195,3.69494173211,2.15190968978,-2.14123,38.2255960043,54.1755490343,1.0,42.2156734606,24.6156,40.6744506571,0.00415711,4309,2.15194100985
38.7655386501,4310,191.596,0.912196454157,36.5833487222,2.15808,34.4546400534,0.0178296455892,2.15807,5.30158904113,2.1579836731,-2.1472,17.3750333328,54.3072085001,1.0,41.0734228518,24.6156,40.6127063159,0.00714534,4310,2.1579836731
38.7325324134,4311,191.635,0.953343186571,36.5507212514,2.15349,34.4266998266,0.017298361558,2.15339,5.06338366027,2.15351758764,-2.14206,15.2182544413,50.590584101,1.0,40.7303501516,24.6156,40.7624982497,0.00581914,4311,2.15355578588
38.7926931973,4312,191.661,0.885286825015,36.7341335744,2.15414,34.4754274087,0.0180696390329,2.15406,3.63408766579,2.1539840759,-2.14351,37.0438084759,60.9822910111,1.0,40.8160933532,24.6156,41.7656858627,0.00628386,4312,2.1539873325
38.8370699499,4313,191.677,0.946462293609,36.7209789696,2.14283,34.5109697147,0.0157206507965,2.14283,11.0174905849,2.14289916795,-2.13254,14.930023484,100.178270479,1.0,42.7270018961,24.6156,40.6826223121,0.00415784,4313,2.14289916795
38.7585433663,4314,191.681,0.94184257504,36.5782382225,2.15134,34.4479136153,0.0163041802976,2.15133,1.77445515044,2.15139974697,-2.14088,37.0167198299,45.385786711,1.0,40.1810624558,24.6156,40.7650347535,0.00386387,4314,2.15139974697
38.7395303785,4315,191.69,0.93048023964,36.7521823032,2.15581,34.4321796518,0.0156210352535,2.15579,4.90416105402,2.15573864581,-2.14436,36.7838937186,58.8207997317,1.0,42.626357243,24.6156,40.7955643241,0.00370774,4315,2.15574277127
38.7433665733,4316,191.687,0.923052894899,36.6118272795,2.15585,34.436072358,0.0173507225353,2.15573,4.36211933084,2.1556921863,-2.14543,29.0955617004,54.5585498407,1.0,41.4595009849,24.6156,40.7249864657,0.00620241,4316,2.15573438761
38.7277935257,4317,191.701,0.971421674498,36.6004430262,2.15242,34.4252857712,0.0188913118881,2.15235,27.3952995293,2.152348221,-2.14185,9.85923224459,202.826495224,1.0,44.883879934,24.6156,40.8231532382,0.00703879,4317,2.15237086858
38.760359277,4318,191.707,0.911784959952,36.5853918519,2.16474,34.4488841257,0.017147622466,2.16462,12.2347341019,2.16469036468,-2.15414,18.2517582325,94.5444029802,1.0,43.766886,24.6156,40.7205438656,0.00530368,4318,2.16472718414
38.7499507704,4319,191.724,0.959523593783,36.6645527252,2.16031,34.4419933668,0.0165437813504,2.1602,9.29837913241,2.16021075083,-2.14953,3.06521222153,66.5144256328,1.0,42.1814644983,24.6156,40.6449805676,0.00450193,4319,2.16026440134
38.771600588,4320,191.77,0.945283074737,36.7127313613,2.15781,34.4593156031,0.0181713665497,2.15769,7.0881838255,2.15776779097,-2.14567,5.10334445132,57.6557992578,1.0,40.5421806069,24.6156,40.7013548676,0.00665066,4320,2.15778619191
38.6781182501,4321,191.814,0.903472317768,36.5744186809,2.16118,34.3854960385,0.0169737035026,2.1611,4.49261065908,2.16105830328,-2.14954,28.0760736442,63.2900861677,1.0,40.420899659,24.6156,40.8354754635,0.0050869,4321,2.16105838306
38.852476827,4322,191.854,0.912019422054,36.74811082,2.15721,34.5228752526,0.0168923214746,2.1572,10.3552188087,2.15722594521,-2.14583,20.9073740534,93.5642651739,1.0,43.2293562499,24.6156,40.606439992,0.00542384,4322,2.15723708035
38.7512282,4323,191.86,0.908745310575,36.6785532045,2.15644,34.4409814248,0.0182457718359,2.15635,7.34409327587,2.15641188683,-2.14492,21.3853942463,67.6009361997,1.0,41.9604135752,24.6156,41.9009056576,0.0062622,4323,2.15641188683
38.8148806413,4324,191.864,0.981065521282,36.6112094263,2.14845,34.491751619,0.0166231894002,2.14842,16.4426543964,2.14839390526,-2.1372,27.1567470238,140.017583014,1.0,44.289396396,24.6156,40.7756016547,0.00451117,4324,2.14839551473
38.8551020549,4325,191.857,0.990702668009,36.7697601871,2.14843,34.52519662,0.0171603486292,2.14826,4.60749808136,2.14827169955,-2.13749,23.9271319662,54.6148897532,1.0,41.5549123928,24.6156,40.7234351654,0.00540989,4325,2.14827169955
38.7141523567,4326,191.867,0.941031086351,36.6712049372,2.16805,34.4126275107,0.0183257491542,2.16801,6.90027737629,2.16805519868,-2.15831,5.24023205811,58.6377075526,1.0,40.9418913144,24.6156,40.7578380168,0.00594421,4326,2.16809772965
38.7972266257,4327,191.89,0.940801564679,36.6547278441,2.16296,34.4787467337,0.0165174350489,2.16294,5.44024164515,2.16284518306,-2.15188,11.8392894807,55.9526875166,1.0,40.3483323074,24.6156,40.74532204,0.00477457,4327,2.16284518306
38.769766053,4328,191.893,0.978336218362,36.6455681988,2.1569,34.4574280763,0.0169183654384,2.1569,9.78518939517,2.15698559142,-2.14571,4.10113953312,76.951693672,1.0,42.659783449,24.6156,40.7702076899,0.00487909,4328,2.15698979959
38.786391791,4329,191.913,0.988052491744,36.6788213634,2.15579,34.4682802219,0.0193211673176,2.15565,5.75135503236,2.15554648735,-2.14381,19.4460813433,54.66851313,1.0,40.7066381166,24.6156,41.8629700106,0.00754239,4329,2.15556352367
38.8052184481,4330,191.919,0.928631566692,36.7891663689,2.15523,34.4849682538,0.014955347526,2.15512,3.68274831189,2.15506770506,-2.14417,21.4236152482,48.0338821026,1.0,40.0127569487,24.6156,40.6858459035,0.00332351,4330,2.15506770506
38.8266639764,4331,191.935,0.921348404669,36.7289411758,2.14056,34.5017282017,0.0184034450093,2.14048,3.00992645547,2.14053456659,-2.1297,36.3212574131,50.666867147,1.0,40.9394117942,24.6156,40.7771901812,0.00627357,4331,2.14053456659
38.7355800929,4332,191.982,0.949556694749,36.6326059283,2.15841,34.4285263351,0.0164355957374,2.15825,7.41950829878,2.15816454064,-2.14728,32.210378212,83.2060224749,1.0,41.8386932755,24.6156,40.7145796478,0.00508582,4332,2.15816849994
38.7937089087,4333,191.989,0.967556502946,36.8106749434,2.15597,34.4759525117,0.0165984067463,2.15591,7.09362049634,2.1559820345,-2.14456,3.06892508793,59.9451699575,1.0,40.5883593295,24.6156,40.7926793191,0.00502303,4333,2.15603326594
38.8494188414,4334,192.044,0.946278419157,36.6577477603,2.16383,34.5215213032,0.0164184818554,2.16375,4.93759541102,2.16380628915,-2.15251,38.1153030347,67.8986781405,1.0,41.5297781229,24.6156,40.7058341456,0.00431768,4334,2.16384277286
38.830287082,4335,192.036,0.926544005641,36.6916363423,2.15995,34.5047155901,0.0173007030146,2.15989,8.99194471707,2.15993566706,-2.14987,27.3967555281,82.7331401331,1.0,41.8672612714,24.6156,40.6759239981,0.00557878,4335,2.15998548738
38.7198421264,4336,192.083,0.919411160278,36.8087159415,2.16396,34.4190599142,0.0169397270261,2.16381,5.96293044022,2.16382599485,-2.15318,30.7482897765,64.5917441605,1.0,42.9478114565,24.6156,40.6777396076,0.00529948,4336,2.16392296636
38.8535924878,4337,192.119,0.981645249058,36.5816603041,2.15817,34.5216615292,0.0180831731519,2.15817,3.80759914736,2.15824969111,-2.14771,28.1384271938,56.4492791312,1.0,41.0025401636,24.6156,40.7156995378,0.0064072,4337,2.15824969111
38.7429259439,4338,192.128,0.931741402645,36.6662679633,2.15831,34.4354273002,0.0164997542429,2.15821,2.92928927183,2.15813260039,-2.14665,36.1766722844,51.8221212497,1.0,40.9559238588,24.6156,40.7302952247,0.00531465,4338,2.15813260039
38.7663809131,4339,192.166,0.950965093612,36.51575035,2.15631,34.4530901581,0.0173097225341,2.1562,9.38847980939,2.1561790919,-2.14509,6.26899313401,74.0956207062,1.0,42.131712792,24.6156,40.8614504139,0.00586403,4339,2.15619893645
38.8037809241,4340,192.193,0.900823630394,36.609243137,2.16026,34.4836875121,0.017761755759,2.16018,8.92899493427,2.16025472745,-2.14952,10.5018518733,75.7277091583,1.0,42.1732813931,24.6156,40.767437293,0.00655905,4340,2.16025472745
38.8375264208,4341,192.221,0.933939664858,36.5966971806,2.14818,34.5103436918,0.016656206551,2.14806,8.05926946734,2.14804765355,-2.13758,3.07509130104,67.0468703459,1.0,41.4218108194,24.6156,40.6487304723,0.00547677,4341,2.14804765355
38.7949980545,4342,192.257,0.902833983276,36.7295617737,2.147,34.4741645363,0.0174995122149,2.14699,3.50111843251,2.14701598273,-2.13624,28.7238211572,51.3038221335,1.0,40.7580471204,24.6156,40.7157047001,0.00589865,4342,2.14701598273
38.7050774504,4343,192.265,0.894765561003,36.7343819099,2.14912,34.4072770245,0.0179007385452,2.1491,6.81946418647,2.14907565426,-2.13802,7.34098389352,57.1030523713,1.0,40.0125567232,24.6156,40.7681532439,0.00579716,4343,2.14907565426
38.8197071008,4344,192.29,0.899826382392,36.6847953792,2.15003,34.4940620619,0.0177777920315,2.14995,6.44923296959,2.14997193609,-2.13941,10.3664877901,58.5630080497,1.0,41.4295948705,24.6156,41.8806733032,0.00620958,4344,2.14997193609
38.7992422432,4345,192.346,0.95507357606,36.6875105922,2.15716,34.4797030571,0.0180411551867,2.15708,5.58337503588,2.1571034404,-2.14619,27.0096789136,62.8906919527,1.0,42.1026098789,24.6156,41.904754868,0.00610284,4345,2.1571034404
38.750881884,4346,192.365,0.905496635704,36.7142167952,2.15478,34.4414389394,0.016953623539,2.15467,11.8967874549,2.15465028016,-2.14421,31.8524104187,111.960114887,1.0,43.4382120599,24.6156,40.6294608226,0.0053446,4346,2.15465174275
38.7701962356,4347,192.373,0.973055816851,36.6604183703,2.15222,34.4563407093,0.0181097467297,2.15206,7.87673597691,2.15197920337,-2.14084,12.583659423,73.004194043,1.0,41.188485884,24.6156,40.6670778084,0.00640419,4347,2.15198081283
38.7875292198,4348,192.395,0.909907287683,36.6809685169,2.15203,34.4714575659,0.0168828943338,2.15203,7.40678915945,2.15208573262,-2.14155,8.50960494064,68.6164015017,1.0,41.2654119811,24.6156,40.7599325969,0.00516873,4348,2.15208573262
38.8109729769,4349,192.44,0.972990165773,36.671062293,2.15908,34.4900851422,0.0187381182348,2.15904,4.6648784423,2.15904121794,-2.14853,36.9560720369,62.9862869586,1.0,41.548951629,24.6156,41.853369368,0.00736171,4349,2.15904121794
38.7542948191,4350,192.447,0.935523391291,36.5750732035,2.15096,34.4440834055,0.0177287038922,2.15084,4.1538033465,2.15081383809,-2.13951,27.8995662743,56.6909763545,1.0,41.4852302573,24.6156,40.7937239332,0.00662806,4350,2.15081383809
38.8285852993,4351,192.466,0.899319950466,36.6670528614,2.1567,34.5031942526,0.0171054106359,2.15666,6.77296753056,2.15670854543,-2.14632,11.4686668101,66.7136058042,1.0,40.4560391509,24.6156,40.7537961968,0.00591068,4351,2.15670854543
38.8132066961,4352,192.462,0.985384137794,36.6190832664,2.15982,34.491419596,0.0167845889328,2.1597,5.31346884968,2.1597250022,-2.14922,34.9287383184,66.6808523014,1.0,42.0712207255,24.6156,40.8206286475,0.00506597,4352,2.1597250022
38.7785274703,4353,192.446,0.901329682628,36.6675748896,2.15203,34.4655500585,0.017853228625,2.15197,6.04202262332,2.15199335282,-2.14184,32.8793431213,62.9911658446,1.0,42.4610659085,24.6156,40.597200472,0.0055385,4353,2.15199496228
38.7627625576,4354,192.438,0.860872220557,36.7021908874,2.15479,34.4501248483,0.0170871904691,2.15474,7.25350265566,2.15476475023,-2.14428,12.8577944448,61.4894531885,1.0,41.7415363256,24.6156,40.7010678252,0.00555547,4354,2.15476475023
38.7865052997,4355,192.479,0.945629444665,36.6454103082,2.15215,34.4705942526,0.0173904100747,2.15215,7.84477169875,2.15226363139,-2.14048,7.33644570103,60.83316873,1.0,41.4012129678,24.6156,40.7680809327,0.00515335,4355,2.15226509398
38.803383797,4356,192.497,0.895845411797,36.654437795,2.17241,34.4832534779,0.0166649015843,2.17241,5.20148065789,2.17233210162,-2.16175,35.135986904,63.5687174654,1.0,41.1134510724,24.6156,40.672664894,0.00486285,4356,2.17233210162
38.7625638446,4357,192.495,0.933949942971,36.6680656143,2.1532,34.4502693844,0.017189471392,2.15314,6.15181099988,2.15316024049,-2.1426,37.6178141729,64.4574036309,1.0,42.9445885127,24.6156,40.6479210056,0.00501907,4357,2.15316024049
38.823988847,4358,192.529,0.909719579662,36.6580088419,2.15802,34.5005869276,0.0183846715607,2.15801,3.09100858887,2.15798865402,-2.14711,37.1760547922,54.4847963349,1.0,40.9851602808,24.6156,40.720767696,0.00649794,4358,2.15798865402
38.785995866,4359,192.552,0.912104598742,36.6751098754,2.15232,34.4701537274,0.0183558766246,2.15227,7.59499273428,2.15222380642,-2.14151,5.30307393268,63.7496568258,1.0,40.886999259,24.6156,40.6652313847,0.00670821,4359,2.15222556004
38.775696115,4360,192.563,0.946286713545,36.6586043606,2.15266,34.4617679789,0.0170565655184,2.15237,5.15110399672,2.15240174139,-2.14125,12.2089171869,51.8199729768,1.0,39.9110628502,24.6156,40.6473087035,0.00641829,4360,2.15242898377
38.8560569146,4361,192.558,0.890535789954,36.6537098836,2.14351,34.524618322,0.0174683411676,2.14342,9.6422683932,2.14352496062,-2.13272,13.8746387381,80.5778722695,1.0,42.2361507417,24.6156,40.7284468783,0.00577234,4361,2.14361508312
38.7898515685,4362,192.557,0.850963754335,36.7686127393,2.14164,34.4724276086,0.0171940160954,2.14147,5.87583106287,2.14138847738,-2.13127,10.9057386889,58.1812295908,1.0,40.5798211516,24.6156,40.6568306138,0.0054542,4362,2.14149249148
38.7735968313,4363,192.55,0.935711606969,36.7193061918,2.15219,34.4602544956,0.0172958431456,2.15188,7.47245414803,2.15192436438,-2.14025,34.3229736364,81.324467521,1.0,42.6924119484,24.6156,40.7241067026,0.00556592,4363,2.15217149303
38.8150633157,4364,192.589,0.861263421919,36.801242069,2.16079,34.4974615378,0.0152972526869,2.16059,6.66186128006,2.16047278084,-2.14934,13.1993724447,70.3604508163,1.0,41.0919072858,24.6156,40.7473294001,0.00357273,4364,2.16061064162
38.7221093184,4365,192.597,0.940707651874,36.6471908522,2.16035,34.4204331674,0.0159500373504,2.16025,9.61651774552,2.16034916283,-2.14928,9.47763170263,74.3531511294,1.0,43.4067303676,24.6156,40.7080982131,0.00369323,4365,2.16044461754
38.8372615462,4366,192.612,0.941587374822,36.6557949299,2.15697,34.5095867909,0.0166057936662,2.15683,6.54038915981,2.15686586764,-2.14652,7.43315991419,54.217799618,1.0,40.3990486097,24.6156,40.7509059131,0.00456238,4366,2.1569427328
38.8069802333,4367,192.65,0.962015685304,36.6427070369,2.16133,34.4864701045,0.0169823069904,2.16125,5.50398629457,2.16125361636,-2.15018,38.0678549952,67.734140921,1.0,42.7861817105,24.6156,40.7962177842,0.00517973,4367,2.16130165336
38.8239568042,4368,192.674,0.954863144579,36.6120813943,2.15116,34.4992347179,0.0173782170216,2.1511,6.14001753103,2.1511630981,-2.13983,4.19339241057,49.4397864886,1.0,40.3752022968,24.6156,40.6523609283,0.00559087,4368,2.1511630981
38.7069371036,4369,192.671,0.95043581032,36.627715814,2.15779,34.4066666249,0.0174150708567,2.15776,3.06248709451,2.15766507795,-2.14607,36.951282953,55.5740758254,1.0,40.6435892615,24.6156,40.6518310904,0.00590162,4369,2.15766507795
38.7675510572,4370,192.656,0.856194878782,36.7445048271,2.15751,34.4556672702,0.015717523045,2.15722,8.11557328724,2.15726649384,-2.14581,29.1562826092,85.8505179285,1.0,42.0582804173,24.6156,40.6605882962,0.00395262,4370,2.15744517329
38.850758226,4371,192.649,0.927012669679,36.6747545504,2.15933,34.5206862402,0.0163038784407,2.15917,8.15445759644,2.15914818321,-2.14736,4.1561631567,68.5813097101,1.0,41.7367764112,24.6156,41.8365526281,0.00531073,4371,2.15914818321
38.810152204,4372,192.665,0.972642320879,36.7094323206,2.15338,34.4879757334,0.0170651261023,2.15337,7.10236218604,2.15337138613,-2.14224,6.35642056638,53.9197394219,1.0,40.1549626682,24.6156,41.7949003506,0.00524389,4372,2.15337138613
38.7051659131,4373,192.687,0.971887717154,36.5405083711,2.15983,34.4055782485,0.0168674463722,2.15978,4.49606212589,2.15980253231,-2.14894,36.7864068645,59.596080096,1.0,41.111976107,24.6156,40.7432524389,0.00448935,4373,2.15980253231
38.7958895519,4374,192.728,0.894010560735,36.6026912889,2.1693,34.4792832239,0.0184983034894,2.16915,4.31728934538,2.16911991932,-2.1584,35.0328107283,63.5477699082,1.0,41.1962357787,24.6156,40.737222752,0.0061813,4374,2.16916280443
38.7778808649,4375,192.714,0.942028901895,36.687562438,2.15702,34.4652515245,0.0180623745753,2.15693,4.91485753775,2.15698045096,-2.14495,35.3578001699,62.9826767082,1.0,42.366944553,24.6156,40.7667177113,0.00689876,4375,2.15698045096
38.791927546,4376,192.721,0.920924295367,36.7152911455,2.15122,34.4735783244,0.0152487840364,2.15116,7.83615792677,2.15114745129,-2.14017,26.3903871747,86.918184758,1.0,42.1158979558,24.6156,40.6186217117,0.00374829,4376,2.15117725318
38.700428394,4377,192.716,0.933454446805,36.7606991866,2.16104,34.4024551646,0.0176120470864,2.16085,8.02856204904,2.16091133085,-2.15033,22.5867668225,79.9425936974,1.0,42.3538289522,24.6156,40.6217896601,0.00536234,4377,2.16099607351
38.8213411346,4378,192.745,0.917855377865,36.8129117668,2.15585,34.498886852,0.0165048139843,2.15583,6.87269408572,2.15583966201,-2.14523,7.54996103888,51.4681187115,1.0,39.9250022828,24.6156,40.7076373014,0.00416265,4378,2.15583966201
38.7908882665,4379,192.784,0.929625335945,36.6133177724,2.17496,34.4730425029,0.0169752118782,2.17487,3.75898725538,2.17484037086,-2.16386,29.007866344,50.8600968808,1.0,40.9413198325,24.6156,40.6504688538,0.00540538,4379,2.17484455479
38.8228416769,4380,192.798,0.95445183635,36.5029570787,2.15203,34.4984400773,0.0167510889573,2.15202,4.38706472485,2.1520068287,-2.14123,29.1093072565,55.7387263823,1.0,41.1105749551,24.6156,41.6181124313,0.00502186,4380,2.1520068287
38.8181994576,4381,192.852,0.944986822271,36.5935241834,2.16367,34.4944284856,0.0188225308373,2.16355,5.97580059102,2.16358097968,-2.15329,36.0702861595,73.2626845986,1.0,42.3045554186,24.6156,40.7678407874,0.00664552,4381,2.16359576183
38.6981233816,4382,192.867,0.9017072518,36.7088185092,2.14802,34.4008874582,0.0170235986811,2.14791,5.28644756409,2.14789495389,-2.13648,36.0065017042,66.7591414473,1.0,42.3403130432,24.6156,40.7851229425,0.00529985,4382,2.14795494363
38.8177408735,4383,192.903,0.955821785061,36.6298914971,2.15876,34.4939190842,0.0170232928426,2.15864,4.72667039076,2.15864576415,-2.14684,24.1155071826,53.2086103984,1.0,40.9649505396,24.6156,40.73030844,0.00540025,4383,2.15868660163
38.7529254955,4384,192.928,0.925842410364,36.6569570132,2.16173,34.4442750239,0.0165102406537,2.16166,6.99159183719,2.16159871727,-2.15072,10.7917414109,65.9794109024,1.0,41.7515028091,24.6156,40.7428684788,0.00427731,4384,2.16159871727
38.7731572316,4385,192.912,0.976909096023,36.5989327179,2.16029,34.4596740465,0.0153858181845,2.16025,8.22150064679,2.16030876037,-2.14958,24.3373099391,79.5576550065,1.0,42.7577510844,24.6156,41.8965046694,0.00371496,4385,2.16031112433
38.8269634028,4386,192.94,0.960322485402,36.6952169929,2.1504,34.5022928079,0.0180540311871,2.15029,4.95167567149,2.15025744803,-2.13956,37.1651402128,66.8625335695,1.0,41.7266169217,24.6156,41.7871576879,0.0059349,4386,2.15027381818
38.7440893493,4387,192.984,0.923014582286,36.7087788627,2.15812,34.4365103573,0.0168538532529,2.15792,7.86518001861,2.15795531193,-2.14757,8.27205267267,67.8516358141,1.0,41.5449757956,24.6156,41.8337048969,0.00545644,4387,2.15811026931
38.6801377973,4388,192.97,0.980325104907,36.6635094668,2.15942,34.3858812694,0.0168896351513,2.15935,4.58779521214,2.15937978427,-2.14795,23.7369486512,58.6820807371,1.0,41.2569380249,24.6156,40.7103799721,0.00477171,4388,2.15938652293
38.771691545,4389,192.98,0.888976386196,36.5857870494,2.15611,34.4608599054,0.0147075917745,2.15606,6.10272286437,2.15604291073,-2.14466,16.6051406727,56.7853165756,1.0,41.1693481455,24.6156,40.7074085572,0.00277739,4389,2.15604291073
38.7970043638,4390,193.01,0.936917550106,36.8398712015,2.16248,34.476895373,0.0168299228678,2.16235,5.82040094101,2.16236350299,-2.15097,27.5085254484,66.0163685774,1.0,41.8748148574,24.6156,40.7350904158,0.00522782,4390,2.16240786077
38.8325928931,4391,193.032,0.895719763197,36.6919154135,2.15574,34.5052142542,0.0164722030066,2.15557,6.64436009725,2.1555228573,-2.14404,4.08045192336,56.4517456776,1.0,39.8318236784,24.6156,40.6692545679,0.00498415,4391,2.15552707505
