MinReturn,AverageForwardProgress,AverageReturn,AverageY,MinForwardProgress,MaxForwardProgress,MaxEsReturn,StdEsReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,AverageQ,MaxReturn,AverageAction,StdReturn,AverageAbsY,AverageQLoss,Epoch,AverageEsReturn,QFunRegParamNorm,PolicyRegParamNorm,StdForwardProgress,MinEsReturn,AverageAbsQYDiff
90.0713667142,2.44807623374,179.453238036,7.16178693297,1.57849161372,3.65943186798,265.733054394,55.8537867577,7.16158,69.3894828901,-7.21584,7.16158,300.781479025,0.937333,63.723584975,7.16178693297,0.0828725,194,175.301205724,26.3554,30.3185,0.623288815386,113.111737991,0.150209312156
-29.5496193086,1.82595113912,118.583813665,7.18897950861,0.315690265717,2.78857065751,199.579336344,36.9544659592,7.18845,41.0940037664,-7.24055,7.18845,222.482988499,0.937217,54.7299725794,7.18897950861,0.0823854,195,154.406505995,26.4021,30.3585,0.536194506198,98.1918882558,0.14825528349
88.2756694581,3.12772595884,248.591095636,7.19317344924,1.54510634785,4.41904320407,284.947088065,52.4592886398,7.19287,81.7740278776,-7.24405,7.19287,376.098521279,0.956638,73.5320768831,7.19317344924,0.0872189,196,215.350797454,26.4434,30.3996,0.751434275026,137.334615769,0.151172766396
45.4248037933,2.44740306071,182.530935844,7.23546205763,1.08767908145,3.85468047824,231.948195603,48.874233326,7.2348,61.6776948459,-7.28498,7.2348,324.991468075,0.932339,54.6615460177,7.23546205763,0.0854484,197,148.197003898,26.4995,30.4364,0.543376669737,112.100920717,0.151352357656
67.2936087639,2.62076924843,197.335404402,7.24316400223,1.35677833914,3.79740364501,170.456332485,28.1137858631,7.24295,71.5522503222,-7.29246,7.24295,319.40087738,0.943558,55.7512005065,7.24316400223,0.0900815,198,133.269258529,26.5408,30.4777,0.54956637308,91.2878473281,0.151775539812
123.379219685,2.6822672162,203.870957003,7.26556071454,1.89615001231,3.54447817407,194.991990901,36.7090716147,7.26512,62.6013176866,-7.31627,7.26512,290.844425629,0.929243,44.1594583954,7.26556071454,0.0825735,199,154.706534414,26.5781,30.508,0.43738391353,103.760627497,0.148788595794
32.2146975159,2.33279639355,170.293958994,7.27046852808,1.00616884597,2.95219448154,190.385817135,38.2401003422,7.2703,49.5747103836,-7.32352,7.2703,226.132118622,0.923808,41.1709736219,7.27046852808,0.0826528,200,137.368327344,26.6336,30.5462,0.410013851313,88.6184462243,0.149282559396
22.9682879021,2.08663891877,143.916621975,7.28500759214,0.899448929485,3.19697698276,192.219356051,25.188477672,7.28472,45.2992838216,-7.3392,7.28472,256.275040126,0.932866,55.5172925946,7.28500759214,0.0788711,201,158.977240519,26.6543,30.5741,0.54998780456,121.301178228,0.146699096785
-24.312505067,1.45247441984,74.5481825003,7.31976476999,0.493567577247,2.2652844846,165.446416906,27.2686179621,7.31945,33.7700049476,-7.37858,7.31945,158.663308635,0.93425,39.6496916247,7.31976476999,0.084465,202,119.650716224,26.7048,30.6055,0.387546803839,98.5226042728,0.149437298641
135.014431638,2.88712811961,222.649278532,7.32704081653,2.00810088293,3.62243783953,176.069978451,37.4640878535,7.32656,76.9226025446,-7.37879,7.32656,291.871738828,0.940978,40.8337007283,7.32704081653,0.0797319,203,140.735642123,26.7437,30.6325,0.404843017827,79.9952810537,0.147021664259
55.2158475322,1.88281974562,123.069707298,7.34155669194,1.19379598835,3.14739091001,251.648611257,36.5907481269,7.34132,46.1704987323,-7.39583,7.34132,250.562613444,0.94214,45.3550707751,7.34155669194,0.0841371,204,192.76326295,26.7626,30.6712,0.443260055208,151.04113831,0.148238907651
80.8919613199,2.57281761787,189.212031518,7.3569757864,1.48932113971,4.23449143169,170.372686129,49.6841375538,7.35644,70.3553083081,-7.41133,7.35644,357.05086298,0.946719,66.7757667872,7.3569757864,0.0831667,205,107.682248966,26.7624,30.7036,0.665065019006,58.1696957247,0.148851920992
2.77547148071,2.28287493103,161.965664411,7.38948177851,0.765021005407,3.36108094887,216.875824075,62.6919333022,7.38885,63.0235317964,-7.44432,7.38885,269.39074976,0.941753,62.729782022,7.38948177851,0.0797076,206,134.260202193,26.8136,30.7492,0.615373799338,40.3126181701,0.146843684903
34.3336467803,2.18235879454,152.905055554,7.40445251425,1.0051368728,3.60289833715,171.389060199,25.4433569121,7.40421,57.1376134817,-7.45895,7.40421,294.756975671,0.940655,62.1957090954,7.40445251425,0.08367,207,146.064856863,26.8387,30.7842,0.613074681265,107.944385893,0.148659731373
28.8544022316,1.99225307452,134.906943488,7.4083591986,1.00965089855,3.06907586669,173.365640556,14.557236348,7.40804,54.4332177385,-7.46411,7.40804,247.74617156,0.936175,51.6558976992,7.4083591986,0.0844787,208,153.636890429,26.8669,30.8296,0.499359743565,135.118225326,0.14908797833
59.2863650755,2.37050372455,172.128855003,7.43547109885,1.23437222926,3.64045533053,186.829525345,33.8551588114,7.43512,62.3815019958,-7.48814,7.43512,295.996744908,0.942937,68.6832073559,7.43547109885,0.0718378,209,130.107965399,26.8906,30.8552,0.681725815415,101.162750939,0.143025111568
89.6465498068,2.00215610073,131.114892418,7.44248499247,1.57828753353,2.71949686088,166.829258697,39.035551604,7.44217,52.4794011782,-7.4953,7.44217,206.725252834,0.943192,27.550019451,7.44248499247,0.0778662,210,116.956456286,26.9335,30.8929,0.271793094398,62.6610924492,0.145845153829
-83.7604225759,0.963173539774,25.7191088913,7.46124969854,-0.0746202003871,2.6910752647,182.784201784,25.4715826978,7.46077,37.7757695357,-7.51581,7.46077,198.974341306,0.943107,67.8232688442,7.46124969854,0.0755197,211,154.74328292,26.9498,30.9237,0.674427779396,121.88805337,0.145288113712
2.22810189061,2.1951009064,155.332167738,7.49226714681,0.746846200514,3.45300442198,188.612795878,27.2694678999,7.49173,69.1344756199,-7.54369,7.49173,279.883490364,0.945242,55.4460926563,7.49226714681,0.0782054,212,150.397422567,26.9864,30.9598,0.545263326019,111.489484353,0.146307709174
151.621069828,2.80142270181,216.806307117,7.50533757342,2.15240790894,3.52240405964,258.931883663,61.0087607618,7.50515,69.2788965886,-7.56118,7.50515,290.014394023,0.940603,32.6162626445,7.50533757342,0.0832111,213,194.09066208,26.9905,30.9975,0.326362977181,99.8836466042,0.147893397263
58.7917805659,1.89921050926,126.162334609,7.51771194524,1.24405040098,2.66681083624,116.161542652,19.1693372568,7.51723,60.5603313372,-7.56774,7.51723,200.979740265,0.945879,30.5128970025,7.51771194524,0.0770727,214,97.6841410972,27.0253,31.0537,0.304323362576,68.8293703339,0.146715234817
170.450777201,2.82665484976,221.657339249,7.54446650581,2.31408877308,3.8547800876,276.756815822,43.528771758,7.54406,76.3306882538,-7.59711,7.54406,320.136145264,0.956903,29.3171795079,7.54446650581,0.0774258,215,227.433614736,27.0542,31.0993,0.305137199019,157.231985625,0.146194680172
94.04502011,2.78191590678,217.936694572,7.55375169403,1.5704815767,4.08441226087,274.999478557,40.2555619702,7.55321,70.0341466072,-7.60709,7.55321,346.109800934,0.947166,50.3453960806,7.55375169403,0.0769021,216,208.113290188,27.0776,31.1474,0.504622163189,172.550432206,0.143268834622
55.4260418997,2.13811005606,151.872494157,7.59044155506,1.19427193478,3.08976889129,293.717947353,64.5673958177,7.59021,56.1970995273,-7.64305,7.59021,247.197905705,0.948629,49.0353783176,7.59044155506,0.0838152,217,220.236031927,27.1283,31.2025,0.485598945062,117.802689007,0.149011185404
116.102793691,2.72068854955,208.698141107,7.59748091457,1.7802285737,3.80177840365,243.104496545,84.1724240691,7.59703,67.0027925156,-7.65214,7.59703,310.960456034,0.951308,52.9625841447,7.59748091457,0.0751606,218,175.344939674,27.1581,31.2621,0.543248466035,32.536739868,0.143435346114
109.762636316,2.25159565778,165.586698323,7.61108531408,1.7055029465,3.09317872875,165.720453676,32.9601564109,7.6108,56.7033360398,-7.66512,7.6108,250.184284147,0.946134,34.1965717301,7.61108531408,0.0808025,219,120.465206943,27.2262,31.3023,0.337687423205,84.6393114969,0.149153221518
89.9728627241,2.29310186697,165.312929153,7.62996818701,1.55417691936,3.39596560098,213.392565115,32.6959162485,7.62952,57.9967009797,-7.68023,7.62952,272.052824769,0.922385,46.8740500882,7.62996818701,0.0776538,220,160.290195903,27.263,31.3373,0.468054275129,129.370205906,0.145645871857
98.1140244369,2.90358036832,228.334490661,7.67258927842,1.62080068936,4.02623468346,285.544970091,64.6395152364,7.6723,72.5654925204,-7.72226,7.6723,338.581465753,0.931398,42.0500125261,7.67258927842,0.0704881,221,184.649954416,27.3161,31.3727,0.41674363802,108.172673192,0.142900502736
76.9819706608,2.46210187501,181.093646806,7.65948374145,1.4052821811,3.49524668042,275.809905421,75.3343033478,7.65916,62.1593689143,-7.7124,7.65916,279.493345274,0.948254,54.6196957888,7.65948374145,0.0708262,222,171.632986519,27.3444,31.4089,0.556557341553,89.9310442156,0.143322568506
81.4194582363,2.34219044646,165.045563748,7.67363227895,1.51186492598,4.07657543306,217.184676892,44.6862531963,7.67315,65.2649544609,-7.72128,7.67315,343.153860749,0.945303,65.7402822878,7.67363227895,0.0778247,223,162.328042449,27.4061,31.4461,0.641145049505,106.179866643,0.147853222519
46.5326207437,2.09406190216,136.609249603,7.71120278722,1.19617575099,3.25502457908,180.125841429,33.6949688422,7.71089,71.7758830305,-7.75902,7.71084,250.863274588,0.949941,44.9340392917,7.71126752955,0.070247,224,138.464926258,27.4481,31.47,0.449301942855,90.4603928751,0.143629435928
-52.5268294707,1.45846766674,72.2279142718,7.71849732165,0.247977497819,3.30776887775,278.935261077,57.5633091978,7.71795,55.6211519307,-7.77012,7.71795,267.055266593,0.953056,63.9156113784,7.71849732165,0.0742831,225,180.000305658,27.4908,31.499,0.615105355503,135.844615241,0.145569238192
-73.7799173999,2.11806357809,140.83224018,7.7333441273,0.00158280821592,3.86670554573,162.946941896,30.4187981743,7.73295,59.0457351485,-7.78327,7.73293,318.12531533,0.949599,92.857316898,7.73337936185,0.078135,226,120.068434484,27.5378,31.526,0.912313525899,79.5023590198,0.147171487702
46.0922398697,2.2395603358,153.838062099,7.74389974282,1.17053446053,4.09017112844,266.139131106,56.0403969892,7.74344,65.0584807773,-7.79184,7.7433,336.810154391,0.930239,63.1995850018,7.74402556531,0.0660381,227,208.055209459,27.5453,31.5549,0.631436575469,117.183524247,0.141162376031
42.5329715176,2.76935991092,203.405738232,7.74287529008,1.2679637845,5.54841356711,123.968530742,27.3406613695,7.74308,81.2327634736,-7.79311,7.74293,490.470341706,0.950989,106.027382645,7.74303495862,0.0695801,228,93.4640442186,27.5833,31.5815,1.03472867688,49.5087234428,0.144598785271
-87.4741511861,1.21856235868,47.2421077543,7.77988482337,-0.0894696684428,2.36567980257,198.080305575,81.9568919969,7.77933,47.0034420341,-7.83116,7.77927,161.627648995,0.95333,55.7877304014,7.7799512395,0.0739841,229,127.140315158,27.6265,31.6245,0.555949494497,-7.26617494373,0.145595668269
80.4964869788,2.57836002739,186.704850432,7.78966343093,1.49631009171,3.817763702,267.068039667,61.1072214162,7.78963,76.1854748349,-7.84203,7.78954,310.710444974,0.924142,58.7451710957,7.7897465492,0.0757319,230,210.521318226,27.6473,31.6502,0.593354706451,107.593524383,0.147790314267
73.8941045645,2.46373243041,177.523691087,7.795955683,1.4302734046,3.88194108463,206.082171915,43.0888206501,7.79552,67.7774924755,-7.85298,7.79544,322.561935333,0.935389,57.7905302066,7.79603718821,0.0747322,231,155.848354161,27.6918,31.6858,0.569668374458,88.5941451865,0.146218588517
-99.3035062865,1.59751160467,89.3075178608,7.83412026263,-0.270031920351,2.96791056073,174.003791502,28.377177952,7.83375,48.0869315111,-7.8876,7.83372,222.85503238,0.930901,70.0521439522,7.83415984678,0.0732152,232,149.67779219,27.7066,31.7295,0.689759166968,101.567747515,0.144387591685
31.0476722569,2.60076327606,189.493046101,7.85456012902,1.02468139359,3.89395267086,180.77028892,18.5649649857,7.85429,65.1993792642,-7.90626,7.85429,321.217639123,0.935015,68.7856202828,7.85456012902,0.0770757,233,164.200197113,27.7485,31.7595,0.680931680581,133.943239832,0.147901310176
64.293558459,2.60110918429,192.557644247,7.8615138795,1.32142273641,4.08778981669,249.803818907,55.1804838472,7.86121,70.5433544417,-7.91267,7.86121,345.497597183,0.938931,85.4964897636,7.8615138795,0.0742486,234,169.036791522,27.7909,31.777,0.848406732822,116.721931644,0.144797318242
-2.51607652187,3.04396797263,238.771535425,7.87166386163,0.680882193994,4.29961389834,213.122798702,53.0324021931,7.87147,75.2484318219,-7.91837,7.87137,369.547356355,0.945213,72.1292420829,7.87176151662,0.0691724,235,144.931633689,27.8203,31.8055,0.705696842378,66.6380914156,0.14172470718
126.74612625,3.34271588322,267.776772986,7.89745015929,1.9260674154,4.71721922677,255.616974859,69.2070400562,7.89735,80.5057192353,-7.94402,7.8973,406.47720838,0.947173,67.4800761147,7.89745015929,0.072143,236,147.433594473,27.8483,31.8306,0.66848176493,65.0618223004,0.144311262079
128.779818347,3.02203164107,235.447966623,7.88588815541,1.93050745891,4.01300086157,254.116664323,34.8547961038,7.88556,74.2816755204,-7.92947,7.88552,335.211035156,0.951769,51.4075350376,7.88592264019,0.0685576,237,211.511913317,27.8883,31.8645,0.513895304913,171.266090509,0.143245736927
155.629027902,2.99247390397,232.02471856,7.91647365065,2.20944778618,4.20758161163,240.170838018,46.5299985583,7.91627,76.6526099376,-7.95903,7.9162,355.407134865,0.953799,51.3769140759,7.91654523952,0.075378,238,187.089629766,27.9006,31.9058,0.521134823739,120.141671245,0.14554929753
84.0707815148,2.91142198907,223.199517603,7.91221453703,1.48407276982,3.95187446885,246.715570976,28.1064708192,7.91186,78.5874525405,-7.9547,7.9118,325.953663863,0.960008,57.364776915,7.91228236779,0.0666341,239,211.59751864,27.948,31.9216,0.584493409061,168.953283668,0.142751063949
118.756877346,3.1479746159,247.361436525,7.93690930292,1.85325065327,4.23580423467,197.83271253,38.2283084065,7.93684,75.8696451417,-7.98083,7.9368,361.639883184,0.961582,56.2339916235,7.93694020707,0.0686733,240,154.793382065,27.9583,31.9466,0.558432967376,96.206271892,0.141556712433
92.2690056704,2.88640071654,221.996725197,7.9416234503,1.59256035661,4.08248327182,208.930937142,21.9079070926,7.94139,73.3428609249,-7.98693,7.94135,346.663026285,0.949109,49.1662779847,7.94164599823,0.0744974,241,177.311018655,28.0178,31.9661,0.476643007007,152.735547827,0.145241134815
