Epoch,MaxEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY,StdEsReturn,MaxReturn,AverageQLoss,AverageY,AverageAbsQYDiff,AveragePolicySurr,Iteration,MinReturn,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageEsReturn
765,3143.89760567,189.895,35.81,35.9876465874,0.0,4271.3957746,1.70616,35.809903293,0.416544806484,-35.9781,765,-541.209298203,1964.82707576,0.999713,3143.89760567,35.9871,2022.4775341,259.338,260.695554828,3143.89760567
766,3021.16106788,189.937,35.8384,36.01041708,0.0,4013.85835392,1.8675,35.8373455942,0.417365480611,-35.9891,766,-212.209392273,1459.95124438,0.999664,3021.16106788,36.0115,1694.20027289,259.5,240.37833855,3021.16106788
767,2870.13108071,190.036,35.9268,36.1081939126,0.0,4026.32283391,1.55274,35.926381982,0.397468345094,-36.0824,767,1441.06605497,821.210389118,0.9996,2870.13108071,36.1085,3471.11118604,259.608,313.31462586,2870.13108071
768,2866.97505125,190.187,35.9292,36.097444757,0.0,4013.83823086,1.71731,35.9286613783,0.419528706581,-36.0836,768,-525.512090825,1696.49781498,0.999729,2866.97505125,36.098,2060.99483627,259.725,265.330684481,2866.97505125
769,3038.48483178,190.238,35.9382,36.1133465881,0.0,4258.63698232,1.32123,35.9379400137,0.390252555238,-36.1026,769,-331.989831789,1734.59111407,0.999691,3038.48483178,36.1136,2517.23761454,259.845,284.672503174,3038.48483178
770,2928.0530999,190.332,35.7909,35.9709238453,0.0,4048.52383985,1.9009,35.788999661,0.429039566854,-35.9521,770,-539.95404587,1743.04289046,0.999665,2928.0530999,35.973,2162.2265716,259.943,228.330670912,2928.0530999
771,198.671076844,190.472,35.6572,35.8400721834,0.0,4132.46412021,1.90078,35.6580158384,0.414873307464,-35.8104,771,-440.803992656,1533.12183093,0.999611,198.671076844,35.8397,1653.03845525,260.06,246.035107087,198.671076844
772,3257.62693385,190.6,35.8734,36.050402937,0.0,4527.44265644,1.88007,35.8743903823,0.426026977048,-36.0335,772,-188.834719089,1682.05129541,0.999581,3257.62693385,36.0497,2839.7670765,260.194,314.373088401,3257.62693385
773,3319.40763118,190.738,35.7473,35.9234999622,0.0,4605.46054343,1.8897,35.7460026103,0.414701774403,-35.9059,773,-70.7255796006,1583.42387092,0.999529,3319.40763118,35.9246,2919.57711396,260.309,309.653312462,3319.40763118
774,3119.32197457,190.798,36.0068,36.1771685043,0.0,4341.55958694,1.18208,36.0052173655,0.389289802992,-36.1707,774,-468.363481925,1429.93635871,0.99952,3119.32197457,36.1782,3448.85769842,260.448,296.022852113,3119.32197457
775,2898.38083227,190.864,35.9348,36.1149537261,0.0,4336.45712043,1.77642,35.9332912419,0.402002397789,-36.0929,775,-284.88591231,1580.90065216,0.999496,2898.38083227,36.1163,2884.45163562,260.579,309.68980297,2898.38083227
776,2810.35611355,191.031,35.7479,35.9175825432,0.0,4159.35009429,1.7239,35.7465067444,0.407835305233,-35.8971,776,-308.902265996,1457.26699693,0.999314,2810.35611355,35.9194,3155.15729804,260.707,265.203206249,2810.35611355
777,2949.5189568,191.159,35.7719,35.9401673231,0.0,4206.6858879,1.61508,35.7693425153,0.406070813376,-35.9381,777,-574.323535386,1798.81457712,0.999549,2949.5189568,35.9427,2682.40115506,260.79,226.03901532,2949.5189568
778,2566.39216377,191.265,35.703,35.8799032621,0.0,4487.11217572,1.72141,35.7027814355,0.416423402736,-35.878,778,-561.90784762,2104.10581282,0.999616,2566.39216377,35.8795,2831.92829691,261.01,232.513992099,2566.39216377
779,3140.2664999,191.342,35.8005,35.9734838327,0.0,4409.99392415,1.4339,35.798152609,0.396702732732,-35.9709,779,5.45396248769,1678.50419438,0.999522,3140.2664999,35.9753,3038.83920546,261.164,309.361231299,3140.2664999
780,3279.14217609,191.426,35.6798,35.8549841942,0.0,4507.97717275,1.17307,35.6791543145,0.38641928822,-35.835,780,-177.009276521,1356.11348578,0.999303,3279.14217609,35.8557,3691.02258147,261.341,303.354511684,3279.14217609
781,2595.88124549,191.509,35.9212,36.086495232,0.0,4298.67516371,1.00191,35.9205176818,0.379208935389,-36.0916,781,-293.774189055,1730.34210463,0.999546,2595.88124549,36.0865,2957.0853308,261.521,295.254193866,2595.88124549
782,2882.95949288,191.604,36.0155,36.1722575892,0.0,4490.55189578,1.76755,36.0135980595,0.404851621483,-36.1764,782,3401.09692413,416.103737947,0.999262,2882.95949288,36.174,4071.09739255,261.626,332.390463786,2882.95949288
783,3216.1008073,191.657,35.9076,36.0728537457,0.0,4388.13436435,1.51228,35.9077049788,0.39620316236,-36.0624,783,-564.997850723,1529.06935681,0.999562,3216.1008073,36.0742,3027.68988924,261.644,286.539321838,3216.1008073
784,3180.77220109,191.766,35.9622,36.1320421993,0.0,4692.33660024,1.52595,35.9605312195,0.400959874852,-36.1241,784,10.7474579165,1462.44663269,0.999522,3180.77220109,36.1342,3093.32468731,261.874,302.306942417,3180.77220109
785,2920.71413032,191.882,35.8515,36.0120082143,0.0,4457.12767529,2.24079,35.8516086874,0.433023139977,-36.0074,785,-554.536521944,2103.99484752,0.999568,2920.71413032,36.0121,1781.57737919,261.993,207.20254208,2920.71413032
786,3319.8750254,191.965,35.6941,35.8627756249,0.0,4829.79313226,1.57503,35.6931307871,0.397638038865,-35.8671,786,535.34350334,1525.43235843,0.999335,3319.8750254,35.864,3438.59947892,262.039,336.125400073,3319.8750254
787,3025.68954656,192.045,35.841,35.9980058904,0.0,4182.07134605,2.20134,35.8417738886,0.441148306105,-36.0156,787,1373.44998314,1135.25455129,0.999342,3025.68954656,35.9978,3085.10996259,262.174,307.987606971,3025.68954656
788,-51.9804713662,192.113,35.7642,35.9364895914,0.0,4414.56589504,1.94,35.7630022287,0.415327174424,-35.93,788,-360.53770237,1355.38641062,0.999576,-51.9804713662,35.9375,2308.38693434,262.35,298.506454782,-51.9804713662
789,-44.1487251469,192.26,35.571,35.7415819864,0.0,4248.73973627,1.71576,35.5691661273,0.412323960126,-35.7364,789,-353.788455404,1490.48299103,0.999566,-44.1487251469,35.7437,2021.02218799,262.596,297.50322461,-44.1487251469
790,2940.69803248,192.372,35.7522,35.9122705766,0.0,4074.03837695,1.35764,35.7521534941,0.406097975063,-35.9304,790,-578.17400517,1595.12071637,0.999694,2940.69803248,35.9121,1223.89453655,262.783,192.457970018,2940.69803248
791,2982.94521803,192.475,35.8503,35.9994809645,0.0,3507.47762076,1.74813,35.8488500814,0.423594690017,-36.0266,791,-163.520677583,1366.33582649,0.999734,2982.94521803,36.0007,1368.71319334,262.952,256.072300416,2982.94521803
792,2835.80087872,192.531,35.8662,36.0268462159,0.0,4063.56618822,1.50512,35.8656668458,0.408930457724,-36.0318,792,-517.109619851,1778.57675389,0.999576,2835.80087872,36.028,2444.76563664,263.055,231.747265256,2835.80087872
793,3068.52212377,192.664,35.8172,35.9786278703,0.0,3908.60047125,1.50361,35.8161159934,0.415535484764,-35.9783,793,-538.730295343,1659.40967874,0.999529,3068.52212377,35.9803,1866.46622935,263.37,230.407454126,3068.52212377
794,1515.81008596,192.739,35.6909,35.8527970082,0.0,3773.80076055,1.86826,35.6912259127,0.437484783377,-35.8462,794,428.366435128,1101.68856304,0.999503,1515.81008596,35.8519,2836.33682605,263.513,266.098919726,1515.81008596
795,2780.30339256,192.763,35.8599,36.0167759171,0.0,3941.14086095,1.66649,35.8580740017,0.415109656225,-36.0095,795,-235.011413654,1531.50863862,0.999515,2780.30339256,36.0195,2660.2784756,263.613,271.718331655,2780.30339256
796,2803.90857178,192.866,35.7735,35.9300685329,0.0,3923.60077322,1.77611,35.7720859342,0.419579256604,-35.9214,796,1282.36223019,767.667178624,0.999527,2803.90857178,35.9319,3334.65149846,263.793,287.663132556,2803.90857178
797,2916.84346427,193.012,35.7957,35.9537801726,0.0,4076.26180455,1.94591,35.7956960628,0.425365600442,-35.9603,797,-537.563629764,1360.93607971,0.999343,2916.84346427,35.9533,3084.57089521,263.923,264.599645497,2916.84346427
798,2571.89880959,193.073,35.8825,36.0353930648,0.0,4281.54402367,1.65133,35.880884857,0.411818676443,-36.0389,798,1658.85815639,710.216144992,0.999371,2571.89880959,36.0373,3678.05738386,264.025,307.47445326,2571.89880959
799,2954.81199081,193.167,35.8363,35.9900813022,0.0,4528.81495474,2.4416,35.8347800148,0.452007135896,-35.9953,799,-543.990827029,1696.52032366,0.999567,2954.81199081,35.9917,2685.00593773,264.14,275.520638809,2954.81199081
800,3029.59003465,193.196,35.9221,36.0686188596,0.0,4672.04344721,1.5757,35.9211408841,0.39863744365,-36.0823,800,-564.027762319,1737.73385722,0.99956,3029.59003465,36.0696,2962.46826315,264.212,304.320597793,3029.59003465
801,2829.26748269,193.358,35.7134,35.8645872997,0.0,3959.33975602,1.94005,35.7131814803,0.427053407649,-35.8673,801,-361.263289804,1643.9442387,0.999677,2829.26748269,35.8651,1446.08890662,264.365,236.403598881,2829.26748269
802,3003.18253637,193.461,35.7849,35.9344533986,0.0,4377.5628596,1.09015,35.7830231439,0.375501141402,-35.9398,802,936.094973092,1365.85136075,0.999546,3003.18253637,35.9369,2892.3153542,264.481,336.286212781,3003.18253637
803,2422.53300809,193.544,35.8595,36.0075905709,0.0,4419.28334766,1.62053,35.8587860289,0.406625234798,-36.022,803,-190.300637315,1320.34794203,0.999406,2422.53300809,36.008,3604.15788564,264.587,299.032817515,2422.53300809
804,3062.09424209,193.639,35.7695,35.9152591063,0.0,4442.56356612,1.66606,35.7674028594,0.407733703295,-35.9409,804,176.177444735,1506.99619881,0.999462,3062.09424209,35.9175,2914.664492,264.751,313.661999643,3062.09424209
805,3076.55944074,193.793,35.6088,35.7679248291,0.0,4312.59104004,2.04449,35.6091827672,0.418192586914,-35.7647,805,2161.85490529,836.008889306,0.999667,3076.55944074,35.7674,3615.7749714,264.931,329.143070003,3076.55944074
806,1073.92373801,193.887,35.7718,35.9174842888,0.0,4479.08919437,1.35089,35.7688014366,0.390641711265,-35.9268,806,-137.673157996,1500.29673856,0.999418,1073.92373801,35.9203,3523.09683394,265.011,333.720519517,1073.92373801
807,3056.36682428,193.937,35.641,35.7932805264,0.0,4554.06259024,1.49609,35.6401142965,0.395031562707,-35.7936,807,-532.096528976,1759.62282872,0.999675,3056.36682428,35.7943,2302.43890829,265.197,294.460993248,3056.36682428
808,1491.3799076,194.087,35.7327,35.8759283745,0.0,4120.07676016,1.72882,35.7309867484,0.408460160716,-35.8951,808,-513.639427984,1449.98535831,0.999757,1491.3799076,35.8774,1370.05603465,265.355,254.671492844,1491.3799076
809,2958.67264837,194.094,35.7718,35.9267063241,0.0,4050.66287063,1.68765,35.7710372928,0.41420538232,-35.93,809,-421.613127178,1369.08077623,0.999671,2958.67264837,35.928,1646.85551624,265.54,298.774392379,2958.67264837
810,2975.61179946,194.196,35.6724,35.8231193583,0.0,4482.2737238,1.71691,35.6699254488,0.416898800438,-35.8298,810,-284.575066429,1783.48665467,0.999494,2975.61179946,35.8269,3201.83349121,265.617,334.762956394,2975.61179946
811,3271.26048341,194.325,35.799,35.9531919277,0.0,4325.7162423,1.33869,35.7991134065,0.401407338622,-35.9592,811,115.376271526,1561.96519641,0.999519,3271.26048341,35.9541,2358.49132009,265.748,307.824318718,3271.26048341
812,1957.31806034,194.455,35.7258,35.8760743914,0.0,3732.02651639,1.83024,35.7238869964,0.428262399543,-35.8841,812,-519.83239381,1178.4863664,0.999832,1957.31806034,35.8784,737.374471961,265.774,217.287283058,1957.31806034
813,3476.80350602,194.555,35.7825,35.9356859258,0.0,4604.24146077,1.68531,35.7827534674,0.422877699844,-35.9484,813,541.848836901,1493.36446827,0.999497,3476.80350602,35.9358,3557.86466918,265.95,339.027221492,3476.80350602
814,380.077570813,194.656,35.7803,35.9364876265,0.0,4775.65104534,1.77489,35.7794466027,0.432904604619,-35.962,814,907.635595546,1394.9337686,0.999459,380.077570813,35.9375,3347.30799212,265.985,347.372634599,380.077570813
815,932.272594919,194.726,35.5834,35.7368807811,0.0,4501.83602534,1.62417,35.5819832824,0.411801590553,-35.7536,815,-323.912916874,1776.51959592,0.999446,932.272594919,35.7371,3004.93904713,266.126,285.624693372,932.272594919
816,3125.63401857,194.829,35.8138,35.9719117292,0.0,4558.57800229,1.58039,35.8119781558,0.417709601289,-35.984,816,-638.749100213,1820.17416327,0.999505,3125.63401857,35.9728,3361.96130523,266.294,303.728303595,3125.63401857
817,2998.75331532,194.838,35.7761,35.9288384757,0.0,4612.00904445,1.60368,35.7752663965,0.415346479503,-35.9468,817,-254.653603073,1713.87049671,0.999671,2998.75331532,35.9301,1852.749785,266.376,300.368475411,2998.75331532
818,3189.03957491,194.925,35.7184,35.8686998074,0.0,4211.21323892,1.41272,35.7176355742,0.414684759619,-35.8721,818,56.2089248654,1327.87330575,0.999571,3189.03957491,35.8703,3298.24309528,266.419,312.550132557,3189.03957491
819,3020.20354339,195.034,35.6259,35.7729862639,0.0,4311.75568845,1.54119,35.6230977657,0.417190510928,-35.7864,819,-312.954570736,1617.03888508,0.999656,3020.20354339,35.7752,2332.18967654,266.596,289.301112072,3020.20354339
820,3006.57817474,195.097,35.8657,36.0185938069,0.0,4427.41399055,1.84006,35.8653055084,0.422826665065,-36.0294,820,1034.20315428,1306.94815065,0.999439,3006.57817474,36.0191,3454.31106149,266.691,320.811545843,3006.57817474
821,2923.0366917,195.141,35.6542,35.8018082238,0.0,4532.69658383,1.53863,35.6522870709,0.408310490479,-35.837,821,69.2933719704,1324.53152752,0.99956,2923.0366917,35.8032,3665.81014857,266.759,317.09385614,2923.0366917
822,2958.41734558,195.277,35.8702,36.0252687739,0.0,4350.47399321,1.52347,35.869358017,0.420362993983,-36.0442,822,-273.942755923,1558.02206639,0.999588,2958.41734558,36.0266,2541.02930681,266.869,311.519452074,2958.41734558
823,3051.58358089,195.336,35.8231,35.9893919721,0.0,4458.9432389,2.01361,35.8213343515,0.440882692502,-36.0021,823,3924.52054782,153.694674844,0.999298,3051.58358089,35.9916,4074.34952794,266.985,306.955722198,3051.58358089
824,2988.23923396,195.433,35.861,36.0173993348,0.0,4470.36222855,1.68051,35.8606493285,0.424976202349,-36.0297,824,-134.408772639,1315.6217337,0.999335,2988.23923396,36.0178,3795.51292607,267.208,297.757631894,2988.23923396
825,3329.82941438,195.583,35.8964,36.0565522557,0.0,4541.70679853,2.15202,35.8952081553,0.447208059979,-36.0576,825,1110.52527171,1118.49617631,0.999366,3329.82941438,36.0579,3771.67092718,267.384,318.803504509,3329.82941438
826,3219.69099451,195.679,35.7954,35.9613420573,0.0,4463.38057388,1.72107,35.7942393888,0.417338920086,-35.9647,826,-518.02204602,1926.54804483,0.999635,3219.69099451,35.9627,2627.45983423,267.524,277.117776104,3219.69099451
827,3420.88393567,195.697,35.9654,36.118421769,0.0,4185.23143036,1.8891,35.9636949095,0.425786698803,-36.1422,827,-491.626640266,1655.48133617,0.999568,3420.88393567,36.1197,2563.77911379,267.625,273.284587257,3420.88393567
828,2646.14243347,195.773,35.9521,36.1236650703,0.0,4345.12882234,1.65885,35.951480747,0.426312339263,-36.1206,828,2.59640103028,1366.74625988,0.999461,2646.14243347,36.1243,3112.7233984,267.809,324.422756394,2646.14243347
829,2425.17379141,195.897,35.9313,36.0860326199,0.0,4572.87239223,2.0249,35.9292594043,0.433542399622,-36.1107,829,-545.019131769,1841.22730892,0.999559,2425.17379141,36.0884,2339.12683702,267.997,252.987969597,2425.17379141
830,3233.14261049,195.947,35.8463,36.0187944075,0.0,4703.62892117,1.47863,35.844523805,0.407420307985,-36.0209,830,-542.065931662,1708.91123855,0.999536,3233.14261049,36.0204,3095.83766939,268.135,289.810346507,3233.14261049
831,-286.671336773,196.037,36.0208,36.1850629932,0.0,4565.31292605,1.74973,36.0209390317,0.423198257664,-36.1857,831,-580.045982695,2126.61972666,0.999503,-286.671336773,36.1862,2529.01989795,268.25,217.23369674,-286.671336773
832,2962.8472063,196.179,35.9474,36.1167297457,0.0,2867.04301678,1.27996,35.9462043856,0.396695479748,-36.1147,832,-562.775555747,1064.97801665,0.999797,2962.8472063,36.1176,712.456155786,268.334,199.806150688,2962.8472063
833,2312.60894918,196.297,35.8398,35.9998969505,0.0,4021.2714819,1.26294,35.8381046645,0.390050659322,-36.0001,833,-548.304442539,1645.22483699,0.999572,2312.60894918,36.0018,2128.49432555,268.408,265.942713211,2312.60894918
834,754.580591358,196.464,35.8585,36.0246384307,0.0,4282.17918875,2.44705,35.8576790101,0.446457029519,-36.0245,834,-20.6078500741,1695.67049268,0.999488,754.580591358,36.0259,2190.87991176,268.576,277.335802222,754.580591358
835,2857.34515015,196.559,35.9084,36.0640303245,0.0,4756.4966491,1.13593,35.9066483919,0.385132696364,-36.0651,835,-582.025101921,1851.08039226,0.999525,2857.34515015,36.066,2729.59075091,268.694,290.692673351,2857.34515015
836,3161.68775446,196.59,35.866,36.0276983744,0.0,4421.8654116,1.80906,35.8640621305,0.413809723026,-36.0251,836,-189.03892416,1474.33633594,0.999592,3161.68775446,36.0294,2986.86397272,268.811,313.186110084,3161.68775446
837,3311.90467552,196.72,35.7974,35.9627945711,0.0,4617.59656048,2.11879,35.7967950125,0.430937545211,-35.9639,837,-518.01539559,1659.51249312,0.999495,3311.90467552,35.9621,3301.70436157,269.083,301.027193395,3311.90467552
838,722.921477479,196.811,35.7784,35.976210346,0.0,4294.76396008,1.49965,35.7770725975,0.401369282696,-35.94,838,-542.226173412,1792.01678631,0.999666,722.921477479,35.9783,2140.73948671,269.287,269.969728528,722.921477479
839,3029.36964393,196.888,35.7851,35.955578295,0.0,4590.0720249,1.57398,35.7821897845,0.403143447533,-35.9455,839,151.801023012,1611.61657602,0.999544,3029.36964393,35.9586,3120.45666034,269.479,312.914025435,3029.36964393
840,3401.04982883,196.985,35.8017,35.9824808888,0.0,4392.33585623,1.48333,35.7999690453,0.40226711738,-35.9632,840,225.908553514,1395.17711421,0.999616,3401.04982883,35.9842,3546.20125785,269.548,325.846277661,3401.04982883
841,3422.54364507,197.161,35.7823,35.9625578543,0.0,4550.00316847,1.86579,35.7805445895,0.416974036165,-35.9416,841,1047.80654914,999.56258868,0.999485,3422.54364507,35.9633,3796.31843556,269.639,322.511771251,3422.54364507
842,-263.538093914,197.237,35.8328,36.0151980726,0.0,4601.698051,1.88252,35.8311321056,0.415580313334,-36.0005,842,-532.79998798,1519.00967574,0.999562,-263.538093914,36.0161,3560.37496044,269.781,296.156480737,-263.538093914
843,3081.74618598,197.355,35.7607,35.9493992332,0.0,4505.5460283,2.09054,35.7596681323,0.435288742679,-35.9154,843,2823.1662709,473.036338576,0.999448,3081.74618598,35.9505,4201.26324198,269.906,344.594209517,3081.74618598
844,2950.16878009,197.461,35.7155,35.9085835349,0.0,4200.5737188,1.4062,35.7127839471,0.385922476514,-35.8594,844,-282.847489389,1420.3474416,0.999536,2950.16878009,35.9119,2574.9807442,269.948,292.414401914,2950.16878009
845,2725.8123256,197.523,35.7362,35.9195431515,0.0,4471.53299622,2.07673,35.7350636794,0.418333070642,-35.8991,845,-579.757110171,1698.80146148,0.999527,2725.8123256,35.9203,3216.6038243,270.165,293.466505616,2725.8123256
846,2927.89177008,197.618,35.7066,35.883207121,0.0,4417.45522724,1.75099,35.7060022446,0.410690757887,-35.8727,846,372.797877539,1164.19556781,0.999557,2927.89177008,35.8839,3831.30976832,270.265,344.387722004,2927.89177008
847,2646.77930209,197.692,35.8427,36.0194875625,0.0,4279.80416298,1.48656,35.8417259521,0.391429838669,-36.0026,847,-196.210787179,1756.72991362,0.999598,2646.77930209,36.0206,2338.36793645,270.416,298.380090541,2646.77930209
