AverageQ,MaxEsReturn,AverageEsReturn,AverageY,MaxReturn,AverageReturn,MinReturn,AverageDiscountedReturn,StdEsReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsY,AverageAction,MinEsReturn,AverageQLoss,Iteration,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQ,Epoch,StdReturn
504.457,604.158969342,604.158969342,504.469282439,5812.00004581,3061.27333673,-405.271133872,361.469755396,0.0,328.015,4.15126973559,505.951798671,0.999816,604.158969342,320.917,2595,212.776,-506.265,505.937,2595,2541.73121291
504.583,3161.06263599,3161.06263599,504.596417337,5556.76818262,5360.93127172,5126.11313458,420.014437635,0.0,328.106,4.06504565863,506.045339291,0.999886,3161.06263599,289.933,2596,212.8,-506.46,506.035,2596,137.1706633
505.238,3466.22928342,3466.22928342,505.243379536,5885.70904923,5427.03264732,2793.9344681,443.184965266,0.0,328.193,3.86959575847,506.642867262,0.999808,3466.22928342,248.433,2597,212.808,-507.296,506.635,2597,888.801116366
504.855,3800.83564684,3800.83564684,504.868818708,5102.90199108,4127.56034637,2129.64237032,437.283419422,0.0,328.245,3.86396920778,506.350735465,0.999913,3800.83564684,238.83,2598,212.864,-506.857,506.337,2598,869.591425477
505.068,3995.98278394,3995.98278394,505.06382663,6129.90099181,5598.52767092,4588.19758236,448.659642259,0.0,328.337,4.3071716135,506.55677805,0.99986,3995.98278394,334.353,2599,212.908,-506.958,506.56,2599,424.673530094
505.418,3478.85254471,3478.85254471,505.420523137,5780.09438254,5473.88627047,4381.88672883,435.189412287,0.0,328.436,4.11604479969,506.906901628,0.999822,3478.85254471,283.265,2600,212.935,-507.367,506.907,2600,382.477365172
504.395,3735.79653667,3735.79653667,504.408136686,6222.5743123,5412.79719917,1060.18869869,449.588315133,0.0,328.482,4.0109256496,506.009127278,0.999892,3735.79653667,255.839,2601,212.929,-506.384,505.991,2601,1467.59106424
504.387,3763.76411357,3763.76411357,504.377901888,5996.68152155,4787.54107625,1234.88606265,424.629887722,0.0,328.64,4.34836482316,505.989215377,0.999853,3763.76411357,364.226,2602,212.946,-506.267,505.999,2602,1673.92503839
504.865,1091.58823699,1091.58823699,504.878318405,5640.54047427,5504.66071161,5339.18853465,428.282715574,0.0,328.72,4.16059295941,506.478345472,0.999828,1091.58823699,274.528,2603,212.946,-506.763,506.466,2603,101.70978969
504.63,3959.41768505,3959.41768505,504.636142637,5779.03960143,5572.17981832,5304.79790337,438.326686985,0.0,328.781,3.96435680587,506.301303308,0.999837,3959.41768505,253.121,2604,212.98,-506.647,506.299,2604,156.937900791
504.836,4214.08565552,4214.08565552,504.824128569,5434.67035837,5337.73438043,5151.93696794,405.030827049,0.0,328.895,4.11848188842,506.477778135,0.999886,4214.08565552,289.233,2605,212.987,-506.929,506.491,2605,88.8355882309
505.703,3795.65836426,3795.65836426,505.719945945,5189.08568416,4984.1628815,4827.1237471,391.838221879,0.0,328.958,3.94535936146,507.323530722,0.999834,3795.65836426,256.795,2606,212.948,-507.579,507.306,2606,107.02101728
504.995,3649.13161695,3649.13161695,505.013781921,5133.73023093,5005.16706383,4876.46598764,399.075346159,0.0,329.024,4.1721374407,506.654675591,0.999773,3649.13161695,320.745,2607,212.95,-506.834,506.64,2607,84.5191876728
505.657,3537.73327401,3537.73327401,505.654656893,5272.08550817,5091.52228569,4920.69779252,409.708526039,0.0,329.037,3.96969167639,507.260490272,0.999789,3537.73327401,269.246,2608,213.07,-507.501,507.261,2608,113.774488589
504.826,3640.85658965,3640.85658965,504.827438429,5470.82907254,4843.77821053,2963.74402049,405.163800826,0.0,329.139,4.02348215783,506.487871024,0.999856,3640.85658965,289.211,2609,213.102,-506.67,506.487,2609,803.232324572
505.125,3614.91558659,3614.91558659,505.13333597,5132.49106703,4065.69457613,-62.2737177889,341.543897717,0.0,329.232,4.10416470291,506.779883498,0.999773,3614.91558659,320.934,2610,213.237,-506.831,506.77,2610,1558.58096994
505.213,3865.59391515,3865.59391515,505.229133338,5560.145098,4924.06485609,1379.36803221,395.767198653,0.0,329.282,4.06590911381,506.873239062,0.999783,3865.59391515,272.345,2611,213.181,-507.037,506.856,2611,1185.91539589
506.217,3628.22620803,3628.22620803,506.208974303,5739.68509277,5518.7390211,5266.94761635,451.536866111,0.0,329.3,3.92451805285,507.788791125,0.999792,3628.22620803,231.912,2612,213.235,-508.134,507.796,2612,136.859994229
506.151,3876.64471384,3876.64471384,506.169216283,5721.74839059,5080.92016795,437.87380769,424.051175472,0.0,329.367,3.88649953232,507.750748601,0.999813,3876.64471384,233.716,2613,213.329,-507.972,507.733,2613,1548.98560699
505.457,3758.80799825,3758.80799825,505.458692835,5346.85708451,5187.13064702,5049.65345179,397.809251664,0.0,329.457,4.02180869734,507.084395973,0.999827,3758.80799825,299.769,2614,213.256,-507.29,507.084,2614,95.5574187832
506.198,3861.45939344,3861.45939344,506.211357623,5417.20382835,4292.39669894,599.511666167,402.376313039,0.0,329.515,3.8028282246,507.794847509,0.999779,3861.45939344,242.512,2615,213.303,-507.904,507.782,2615,1830.82164045
505.635,3514.68765142,3514.68765142,505.63293707,5344.60951991,4981.1567642,4133.14968748,401.76299615,0.0,329.626,3.98058527131,507.218374324,0.999875,3514.68765142,261.131,2616,213.361,-507.354,507.223,2616,322.127188686
506.234,3167.36423417,3167.36423417,506.243704897,4923.64504706,4688.24788912,4541.53955362,364.686032893,0.0,329.699,3.89569400951,507.758199475,0.999886,3167.36423417,260.307,2617,213.365,-507.852,507.748,2617,110.722713111
505.935,3683.03745024,3683.03745024,505.9356067,5080.67399794,4461.78633506,1529.8886804,393.426788628,0.0,329.791,3.91155731736,507.489997774,0.999759,3683.03745024,259.932,2618,213.488,-507.593,507.491,2618,1071.25396546
505.346,3539.04873313,3539.04873313,505.337977271,5361.92618825,4854.25993071,2990.65668411,405.24169909,0.0,329.844,4.03113573828,506.90770033,0.999766,3539.04873313,293.246,2619,213.616,-507.069,506.912,2619,670.370688485
505.248,3397.41949797,3397.41949797,505.274488895,5119.70595573,4856.92097509,3452.65931225,398.877074583,0.0,329.933,3.8816876133,506.849679763,0.999797,3397.41949797,257.236,2620,213.604,-507.211,506.826,2620,486.590634359
505.514,3480.59162244,3480.59162244,505.515586864,5301.94228095,4253.36167214,1215.1708588,400.09117966,0.0,329.98,3.77625129602,507.088942636,0.999864,3480.59162244,233.869,2621,213.68,-507.401,507.084,2621,1464.7905906
505.554,3820.08892883,3820.08892883,505.546713922,5758.43785716,5443.58788726,5250.46833012,418.630645912,0.0,330.073,3.83095786651,507.104754679,0.999905,3820.08892883,253.082,2622,213.72,-507.535,507.111,2622,138.364164126
506.148,3734.78697129,3734.78697129,506.161833766,5517.84395877,5254.62889756,5022.9761812,406.26511964,0.0,330.137,4.10412599902,507.663727915,0.99984,3734.78697129,295.029,2623,213.704,-508.033,507.651,2623,135.504256482
505.197,3542.94479033,3542.94479033,505.20412858,5315.80470105,3616.07138843,-415.524029525,354.345121385,0.0,330.227,4.09445590919,506.791987509,0.999955,3542.94479033,314.833,2624,213.774,-506.979,506.787,2624,1756.38207647
504.927,3760.11457044,3760.11457044,504.934128772,5315.51596799,4215.13222661,2074.17209267,376.390792484,0.0,330.306,4.25371032576,506.521038025,0.999916,3760.11457044,342.24,2625,213.79,-506.802,506.513,2625,1191.56579046
505.662,3820.21180798,3820.21180798,505.663646482,5593.7100364,4557.23983885,1646.31536932,420.513759759,0.0,330.383,3.9004965928,507.198065973,0.999798,3820.21180798,254.008,2626,213.836,-507.496,507.199,2626,1245.79541952
506.421,3774.67533972,3774.67533972,506.428027435,5101.91683146,4869.64622469,3933.71614327,386.176258005,0.0,330.424,3.71452556419,507.92112826,0.999894,3774.67533972,220.24,2627,213.886,-508.314,507.914,2627,353.254308838
505.602,3869.80240584,3869.80240584,505.589663296,5467.8739971,5286.95135317,5110.73523797,417.300270016,0.0,330.48,3.72815100706,507.138037359,0.99988,3869.80240584,234.945,2628,213.871,-507.456,507.154,2628,117.29713484
506.144,3805.77302329,3805.77302329,506.164148659,5366.29580464,4157.00313449,100.005697748,394.513638859,0.0,330.553,3.9238557754,507.672858299,0.999856,3805.77302329,264.959,2629,213.884,-507.984,507.65,2629,1638.91088443
505.788,3506.99726379,3506.99726379,505.787158102,5160.477168,4865.94580628,4571.22841791,390.319131632,0.0,330.648,3.94862327554,507.300381151,0.999873,3506.99726379,296.808,2630,213.934,-507.748,507.302,2630,166.009236875
506.175,3789.63313089,3789.63313089,506.181171437,4958.69747634,3040.45979791,588.060260199,380.9539843,0.0,330.732,4.05638192625,507.672833281,0.999888,3789.63313089,323.448,2631,214.017,-508.105,507.666,2631,1848.62149142
505.131,3524.4124138,3524.4124138,505.13574654,5574.13054701,4249.28605257,1815.07019589,422.285848453,0.0,330.845,3.9943688331,506.728557026,0.999815,3524.4124138,287.197,2632,214.055,-507.002,506.722,2632,1447.61354586
505.74,3700.53651439,3700.53651439,505.746535573,5892.88964351,4559.00543299,613.287584905,430.93594516,0.0,330.948,4.0453255441,507.278357831,0.999885,3700.53651439,295.367,2633,214.052,-507.667,507.265,2633,1869.28672107
505.801,3852.62668226,3852.62668226,505.81656494,5299.3109277,5081.34140728,4764.67757018,391.266413447,0.0,330.964,3.81403791505,507.364289096,0.999803,3852.62668226,244.253,2634,214.0,-507.707,507.342,2634,155.767483326
504.994,3941.17592238,3941.17592238,504.992960133,5414.09551402,3385.48451234,152.612365292,388.653003825,0.0,331.074,3.91688680657,506.59252065,0.999895,3941.17592238,285.312,2635,213.948,-506.834,506.595,2635,2028.58417557
505.868,3569.49678287,3569.49678287,505.872585709,5154.45291939,3587.21039591,117.071687093,360.024628486,0.0,331.173,3.69419067667,507.373938388,0.99992,3569.49678287,230.657,2636,213.996,-507.635,507.367,2636,2239.3156054
506.061,3528.06322608,3528.06322608,506.077090977,5739.84424759,4886.57598197,353.35695213,414.187160094,0.0,331.23,3.91800556288,507.529910128,0.999833,3528.06322608,278.062,2637,214.098,-507.895,507.517,2637,1552.54754387
505.406,3601.37239736,3601.37239736,505.393474326,6035.17598581,4603.4402357,266.602179442,424.651742777,0.0,331.308,3.86283167195,506.871634314,0.999869,3601.37239736,270.105,2638,214.15,-507.376,506.887,2638,1885.87761693
504.866,3885.51263524,3885.51263524,504.872529044,5386.35188453,4518.10879938,621.290315494,375.064663206,0.0,331.365,3.88255577557,506.372948426,0.99989,3885.51263524,289.018,2639,214.239,-506.78,506.367,2639,1437.31377388
505.744,3871.21730688,3871.21730688,505.756611058,5798.27950599,4514.66669313,183.70752457,410.901536862,0.0,331.437,3.92676718972,507.181992718,0.999882,3871.21730688,298.347,2640,214.151,-507.627,507.169,2640,1893.81572781
505.404,3164.94988286,3164.94988286,505.4031419,5905.61911968,4674.40268167,2404.13675484,419.365641313,0.0,331.554,3.78173936316,506.814293845,0.999891,3164.94988286,257.218,2641,214.124,-507.357,506.816,2641,1112.69668162
505.771,3206.57890486,3206.57890486,505.77888756,6082.1121418,5316.05641881,2110.95073567,434.171081096,0.0,331.594,3.9904576975,507.127858157,0.99985,3206.57890486,315.214,2642,214.161,-507.729,507.12,2642,1084.88601646
505.581,3705.80037787,3705.80037787,505.586916713,5755.45017797,4417.02113419,337.638640261,413.44777166,0.0,331.687,3.89964277098,506.94287245,0.999909,3705.80037787,290.825,2643,214.199,-507.455,506.933,2643,1734.39879394
504.963,3740.65556816,3740.65556816,504.969723358,5391.49445926,3220.98369063,-176.419453027,364.51053411,0.0,331.749,3.97704232681,506.370420307,0.999933,3740.65556816,298.949,2644,214.254,-506.797,506.366,2644,2060.73666058
505.711,3698.79240307,3698.79240307,505.702807785,6092.79386623,4573.17110282,1421.47886483,444.984231146,0.0,331.817,3.83445306198,507.063808006,0.999872,3698.79240307,286.121,2645,214.247,-507.634,507.072,2645,1755.70020311
505.153,1932.24420019,1932.24420019,505.172072843,5850.98803347,5572.25161877,4980.8880763,442.287689579,0.0,331.897,3.85692104493,506.574843785,0.999868,1932.24420019,262.057,2646,214.307,-507.104,506.553,2646,252.786712371
505.671,3674.97202754,3674.97202754,505.673826694,5700.81353504,5252.37329047,3708.79348717,419.631299834,0.0,331.979,3.87232475806,507.041106619,0.999911,3674.97202754,261.758,2647,214.354,-507.625,507.039,2647,544.694291981
505.52,3022.2369736,3022.2369736,505.511706977,5129.30596487,2662.44520933,-209.677871641,346.145166377,0.0,332.024,4.04498529859,506.922728332,0.99986,3022.2369736,320.825,2648,214.36,-507.327,506.929,2648,2060.43765145
505.522,3324.25652066,3324.25652066,505.543518712,4956.68063159,3275.68283893,-21.3453549135,356.664010902,0.0,332.08,3.79292134192,506.947417823,0.999917,3324.25652066,219.65,2649,214.403,-507.245,506.925,2649,1783.0241803
505.375,3890.03175465,3890.03175465,505.375903322,5316.12041776,3888.92566759,-459.11319492,340.885352098,0.0,332.203,4.06615198047,506.797617851,0.999772,3890.03175465,285.639,2650,214.453,-506.956,506.795,2650,1987.06066972
504.466,3555.10752279,3555.10752279,504.463348529,5172.72720117,3152.30800223,62.0938652529,383.165199782,0.0,332.299,4.0540382586,505.928598593,0.999885,3555.10752279,261.148,2651,214.463,-506.136,505.93,2651,1921.03389079
504.872,4030.25339979,4030.25339979,504.880800605,5516.9476794,4075.71194062,533.808761676,374.044167696,0.0,332.388,4.10344900403,506.324280843,0.999845,4030.25339979,246.064,2652,214.46,-506.467,506.312,2652,1699.75062531
504.923,3321.34977702,3321.34977702,504.929272171,4980.75803294,2853.55069119,-183.210431548,329.769656468,0.0,332.462,4.25573664836,506.352477343,0.99995,3321.34977702,280.703,2653,214.497,-506.773,506.344,2653,2017.66684048
505.762,3916.56391217,3916.56391217,505.755344475,5356.24407198,3370.51951259,1154.00867584,400.498126989,0.0,332.497,3.91655715272,507.152237955,0.99985,3916.56391217,202.26,2654,214.557,-507.653,507.166,2654,1516.55626849
505.63,3678.64879737,3678.64879737,505.646502179,5393.77554219,4801.04836491,4101.07899721,375.156914291,0.0,332.605,4.26156633457,507.033151295,0.999822,3678.64879737,275.49,2655,214.61,-507.47,507.017,2655,324.995415035
505.48,3953.83919676,3953.83919676,505.474222687,5154.44873636,3952.19085762,694.184820037,361.940131853,0.0,332.689,4.31104098245,506.864006811,0.999879,3953.83919676,305.863,2656,214.694,-507.189,506.87,2656,1450.54873512
505.787,3406.64919148,3406.64919148,505.794708206,4994.88310218,3917.84659638,-90.4069624003,347.070483235,0.0,332.797,4.37507009332,507.152065174,0.999903,3406.64919148,299.651,2657,214.728,-507.46,507.142,2657,1500.98963125
506.169,3007.70245094,3007.70245094,506.170862994,5141.8431724,4048.48390514,1969.93526142,361.926588354,0.0,332.954,4.34524795358,507.508261224,0.999896,3007.70245094,282.235,2658,214.77,-507.942,507.507,2658,1071.82540408
505.842,3593.42169733,3593.42169733,505.849813326,5855.5408593,5442.34772365,5232.83080712,422.410787074,0.0,333.024,4.41089588397,507.197074297,0.999864,3593.42169733,307.481,2659,214.798,-507.836,507.19,2659,197.958473354
505.989,3488.86977425,3488.86977425,505.996710475,5605.42503521,4951.58336936,2639.45344015,425.585065186,0.0,333.159,4.1430036908,507.36204793,0.999918,3488.86977425,270.236,2660,214.785,-507.986,507.354,2660,980.348840472
506.774,3219.33504955,3219.33504955,506.77962032,5157.16911463,4605.96460212,897.056899325,390.888094836,0.0,333.155,4.05449638641,508.108565253,0.999793,3219.33504955,256.867,2661,214.8,-508.892,508.101,2661,1239.72724073
506.315,3630.8081068,3630.8081068,506.321570885,5552.59487967,5326.42485211,5025.0012,415.825687705,0.0,333.224,4.18488376517,507.69858652,0.99983,3630.8081068,313.162,2662,214.902,-508.437,507.688,2662,160.636847517
507.793,3652.79587341,3652.79587341,507.791521206,5382.8801439,4432.19304564,1027.71365573,396.944691588,0.0,333.362,4.05111327581,509.088040877,0.999877,3652.79587341,263.683,2663,214.939,-509.792,509.089,2663,1342.37407619
507.654,3635.99060133,3635.99060133,507.654055625,5354.32817483,5127.9420155,3926.2095823,430.016240591,0.0,333.413,3.88351906448,508.987193359,0.999862,3635.99060133,215.044,2664,214.976,-509.636,508.985,2664,404.903950906
507.416,3387.6503071,3387.6503071,507.428333215,5147.49419287,4045.069558,512.872280613,381.463679663,0.0,333.514,4.01040180356,508.783273653,0.999849,3387.6503071,255.025,2665,215.05,-509.478,508.772,2665,1507.82142073
507.356,3303.3864248,3303.3864248,507.362740773,5308.75935015,4355.23596515,104.397107096,391.541268855,0.0,333.653,4.0425058186,508.736210249,0.999848,3303.3864248,271.661,2666,215.099,-509.365,508.729,2666,1591.85026669
507.166,3755.12326527,3755.12326527,507.166094638,5153.82403193,3992.0541892,-467.984422608,350.956845089,0.0,333.714,4.06727566048,508.58094672,0.999893,3755.12326527,288.143,2667,215.112,-509.165,508.584,2667,2072.90246705
507.872,3573.23270445,3573.23270445,507.878437286,5377.86072416,4774.86285965,2566.79553462,411.631024309,0.0,333.773,4.00605970233,509.239420535,0.999831,3573.23270445,275.336,2668,215.1,-509.788,509.232,2668,836.455845689
507.856,3511.83598803,3511.83598803,507.871327912,5459.54892492,4030.69169854,259.041797211,395.509749999,0.0,333.863,4.11344311285,509.235072257,0.999853,3511.83598803,291.356,2669,215.12,-509.785,509.224,2669,1861.17681012
508.503,3454.15300456,3454.15300456,508.502440221,5265.09990466,3336.62580621,334.728298459,392.122156736,0.0,333.932,3.92482246218,509.846808436,0.999896,3454.15300456,256.161,2670,215.108,-510.373,509.846,2670,1671.05951705
508.613,3595.92954542,3595.92954542,508.617416374,5582.80715605,3846.01381611,313.588952463,415.273937582,0.0,334.05,4.17599222812,509.928769594,0.999839,3595.92954542,318.564,2671,215.239,-510.564,509.925,2671,1940.31320464
508.328,3645.66518653,3645.66518653,508.332111593,5373.88736841,4427.58284182,753.992036414,411.612705351,0.0,334.104,3.94408925088,509.675390534,0.999799,3645.66518653,260.009,2672,215.241,-510.419,509.67,2672,1543.37609159
508.924,3635.56357983,3635.56357983,508.924852946,5124.91422448,4488.53182545,48.5790673411,386.496880067,0.0,334.219,4.2377398869,510.21191494,0.999844,3635.56357983,339.716,2673,215.211,-510.867,510.211,2673,1482.03878153
508.816,3869.51687779,3869.51687779,508.832149396,5807.77327701,3737.90425156,-43.4480816458,407.222118626,0.0,334.279,3.8392515252,510.145742058,0.999905,3869.51687779,238.291,2674,215.346,-510.733,510.129,2674,2238.22565382
508.336,3628.27993203,3628.27993203,508.338788079,4408.15874587,1690.44029132,429.853894119,410.259462219,0.0,334.389,4.13029709426,509.673528456,0.999939,3628.27993203,313.108,2675,215.38,-510.228,509.669,2675,1075.42315203
508.461,3266.32016377,3266.32016377,508.473375787,5729.69968325,3363.3250473,-78.8257123474,380.6773523,0.0,334.518,4.25168892629,509.781296953,0.99993,3266.32016377,318.174,2676,215.305,-510.351,509.769,2676,2163.25851274
508.033,3515.14374294,3515.14374294,508.037164776,5977.05488832,3774.9936788,77.5181792913,412.273333294,0.0,334.641,4.12378118388,509.373320761,0.999931,3515.14374294,264.648,2677,215.345,-509.803,509.37,2677,1887.16349277
507.905,3595.92956232,3595.92956232,507.916612445,5558.0398435,3938.64486757,-153.02970568,395.101543631,0.0,334.828,4.5157358741,509.23818884,0.999884,3595.92956232,343.441,2678,215.383,-509.658,509.226,2678,1815.06571193
507.912,3435.31342487,3435.31342487,507.918805278,5883.78571578,5134.88940074,1883.77192596,401.149198046,0.0,334.942,4.47872976697,509.218088106,0.99978,3435.31342487,335.605,2679,215.401,-509.644,509.212,2679,1098.10320143
508.113,3150.01665767,3150.01665767,508.115404057,5451.81925105,4278.8875958,169.769831643,403.694893492,0.0,335.004,4.28648825555,509.387499866,0.99986,3150.01665767,318.402,2680,215.335,-510.0,509.385,2680,1793.13344247
507.274,3334.57824154,3334.57824154,507.277960874,5619.35290108,5130.18256852,3422.14097504,418.629021066,0.0,335.105,4.18045691653,508.621194072,0.999896,3334.57824154,314.94,2681,215.36,-509.123,508.615,2681,601.382043232
507.683,3482.08295937,3482.08295937,507.700080579,5521.55028717,4930.42930738,906.528701811,412.782649899,0.0,335.191,4.30035915322,508.98943397,0.999903,3482.08295937,318.669,2682,215.381,-509.544,508.973,2682,1343.9457032
507.826,3778.42203315,3778.42203315,507.82182086,4885.54056049,4371.35003242,2387.82277593,371.621121807,0.0,335.273,3.96786254704,509.082379569,0.999864,3778.42203315,252.66,2683,215.355,-509.571,509.089,2683,690.728870642
507.255,3190.17071052,3190.17071052,507.263940125,4702.32471416,4589.557983,4453.8932448,357.599456109,0.0,335.342,4.00891746282,508.569309489,0.999883,3190.17071052,296.354,2684,215.407,-508.9,508.56,2684,87.5254991792
507.367,3144.24471555,3144.24471555,507.365211275,4557.19002414,4300.9883908,3468.43978641,355.896368815,0.0,335.436,3.86379931,508.647069665,0.999907,3144.24471555,248.722,2685,215.431,-508.994,508.648,2685,300.564534668
507.381,3175.95216636,3175.95216636,507.376663967,5226.19470393,4274.73262981,371.829975624,379.102669171,0.0,335.536,4.00995588766,508.618685633,0.999906,3175.95216636,291.878,2686,215.528,-509.009,508.623,2686,1451.26177933
506.736,3080.23998776,3080.23998776,506.746194396,4933.40860373,3740.59464695,300.562985543,363.267291917,0.0,335.674,3.9619927579,508.02029576,0.99991,3080.23998776,277.351,2687,215.616,-508.339,508.011,2687,1710.15508364
505.792,3283.099679,3283.099679,505.80164952,5533.33164391,4416.20121458,458.978107288,406.538090448,0.0,335.774,3.93246933484,507.124677056,0.999861,3283.099679,264.353,2688,215.624,-507.479,507.117,2688,1643.520819
506.391,3258.94987496,3258.94987496,506.40117519,5226.65172657,4996.8384892,4256.53086209,406.738384708,0.0,335.786,4.05545545903,507.6618754,0.999896,3258.94987496,305.992,2689,215.635,-508.175,507.652,2689,255.15985084
506.459,3878.0681515,3878.0681515,506.450483075,5605.00808281,5185.71120595,2588.47658996,427.994526553,0.0,335.895,3.79793599573,507.732367355,0.999802,3878.0681515,259.77,2690,215.649,-508.227,507.743,2690,873.868262256
506.718,3543.5335184,3543.5335184,506.742147379,5279.41150836,5064.75077915,4910.08573981,410.233999685,0.0,335.955,4.07300959962,507.993874468,0.999849,3543.5335184,307.57,2691,215.561,-508.649,507.97,2691,121.572877936
505.605,3457.61051778,3457.61051778,505.599068536,5500.43612852,5021.78468384,2644.07858588,409.391277641,0.0,335.994,3.66893646409,507.010429839,0.999849,3457.61051778,215.25,2692,215.572,-507.514,507.013,2692,797.592837122
506.179,3864.26816433,3864.26816433,506.18470701,5505.42472262,5273.06951439,4975.14079625,423.418415472,0.0,336.021,3.65843878534,507.579839013,0.999883,3864.26816433,210.631,2693,215.622,-508.068,507.574,2693,161.888291826
506.72,3513.65963925,3513.65963925,506.722507402,5782.02866624,5560.9034833,5223.39594843,447.67532741,0.0,336.15,3.87113834282,508.080575151,0.999828,3513.65963925,270.137,2694,215.653,-508.722,508.078,2694,156.831186679
507.136,3669.5661747,3669.5661747,507.1414703,5886.12087208,5172.7297166,534.59907067,438.937398802,0.0,336.259,3.95087679771,508.4675409,0.999797,3669.5661747,291.352,2695,215.755,-509.235,508.461,2695,1552.65854148
507.205,3774.70480518,3774.70480518,507.208445497,5887.75621636,5609.48903039,5346.27854011,438.221270623,0.0,336.324,3.79376475831,508.588725992,0.999827,3774.70480518,242.368,2696,215.795,-509.247,508.587,2696,173.613027508
507.873,3940.09296868,3940.09296868,507.874742465,5732.09304646,5481.3091792,5228.35715666,425.533391504,0.0,336.417,3.82000795253,509.227611269,0.999898,3940.09296868,247.235,2697,215.747,-509.876,509.225,2697,152.817545845
507.896,4034.35859132,4034.35859132,507.905175946,5064.89171161,4870.07625251,4558.35566636,381.134859205,0.0,336.515,3.91914242987,509.241103569,0.999909,4034.35859132,269.991,2698,215.773,-509.778,509.232,2698,145.761477879
506.95,3732.21739871,3732.21739871,506.958503753,5757.09620582,4804.59631854,1816.24035252,432.759495649,0.0,336.661,3.97354300215,508.356124389,0.999861,3732.21739871,297.308,2699,215.885,-508.734,508.348,2699,1299.3104533
507.023,3555.90493319,3555.90493319,507.017805859,5539.05090801,5353.00285356,5085.79587357,408.391529138,0.0,336.707,3.89046371225,508.410627791,0.999733,3555.90493319,257.15,2700,215.948,-508.918,508.412,2700,132.503734412
507.376,3565.52619679,3565.52619679,507.395737448,6196.32991492,5506.21622142,3627.68789224,458.070500235,0.0,336.743,3.82914915517,508.741958793,0.999883,3565.52619679,272.096,2701,215.988,-509.328,508.722,2701,760.164683468
507.0,3564.53373647,3564.53373647,507.008113751,6090.34323881,5854.9038002,5602.67418728,438.956288489,0.0,336.811,3.84401286978,508.375372493,0.999898,3564.53373647,271.833,2702,215.982,-509.017,508.368,2702,155.880200084
507.071,3450.83274272,3450.83274272,507.069803516,6245.30812734,5944.63386417,5593.8973397,439.653850346,0.0,336.884,3.79004894682,508.438339294,0.999883,3450.83274272,267.467,2703,216.035,-509.046,508.438,2703,219.030453251
507.629,3977.53447302,3977.53447302,507.638315062,5389.39069199,4682.41699733,-95.4931041497,396.888033816,0.0,336.975,3.79332704204,508.960416594,0.999907,3977.53447302,255.475,2704,216.061,-509.644,508.949,2704,1595.99739047
507.584,3668.90231378,3668.90231378,507.597474289,4819.26545191,4551.85078974,4084.62413174,363.847242056,0.0,337.091,3.85326485854,508.907290584,0.999907,3668.90231378,253.649,2705,216.017,-509.408,508.893,2705,180.659146087
507.819,3539.59079032,3539.59079032,507.824572814,4551.08645654,4275.26313637,2696.37532776,355.714635202,0.0,337.193,3.88836613207,509.068901899,0.999887,3539.59079032,273.392,2706,216.063,-509.567,509.062,2706,533.725537008
507.549,3369.14099571,3369.14099571,507.556308426,4285.8294485,4103.17628976,3898.63349201,338.356974325,0.0,337.275,3.87428950453,508.785487947,0.999876,3369.14099571,261.397,2707,216.012,-509.118,508.782,2707,117.064646823
507.288,3463.57450904,3463.57450904,507.292947869,4921.48835147,4734.90223826,4551.15177603,385.302834108,0.0,337.358,3.9301531885,508.5071075,0.999871,3463.57450904,263.099,2708,216.121,-508.973,508.502,2708,134.407086262
507.384,3552.54364553,3552.54364553,507.389649702,4806.7928782,4438.32701589,2083.96812754,373.626278799,0.0,337.51,3.90524593713,508.556512571,0.999834,3552.54364553,282.215,2709,216.154,-509.176,508.552,2709,788.873997785
506.958,3365.51191299,3365.51191299,506.972562975,5623.85239811,5233.15035232,4910.10941619,398.104468682,0.0,337.567,3.83646326643,508.141546599,0.999777,3365.51191299,261.492,2710,216.149,-508.683,508.132,2710,196.924572365
507.04,3520.48358388,3520.48358388,507.040016391,5205.63510686,5005.68637963,4839.15628094,396.571317751,0.0,337.65,3.85074223033,508.195096446,0.999871,3520.48358388,263.38,2711,216.167,-508.799,508.194,2711,121.480753952
507.283,3472.37670783,3472.37670783,507.2994092,5295.50413838,5031.70387937,4524.89681034,405.115043911,0.0,337.731,3.69656480474,508.422869483,0.999855,3472.37670783,222.208,2712,216.232,-509.069,508.409,2712,187.62705419
506.636,3647.43588878,3647.43588878,506.633272619,5214.96830682,4907.48146846,3761.35925111,380.341009491,0.0,337.839,3.88041964789,507.774364242,0.999852,3647.43588878,286.056,2713,216.298,-508.413,507.776,2713,416.207297138
506.159,3542.36777102,3542.36777102,506.15672776,5053.49249865,4639.96699415,4267.53366604,380.39261156,0.0,337.935,3.94709855438,507.307835201,0.999893,3542.36777102,304.019,2714,216.312,-507.866,507.31,2714,269.261994573
506.056,3420.69011017,3420.69011017,506.0713905,4766.66316855,4283.29806539,1915.48319681,374.305867325,0.0,338.083,4.32076918186,507.197147471,0.99977,3420.69011017,371.531,2715,216.352,-507.649,507.184,2715,802.789526141
504.949,3284.24496737,3284.24496737,504.948944087,5699.37524485,3925.06913849,-292.066308455,363.025610463,0.0,338.186,4.07586071723,506.128604642,0.999808,3284.24496737,322.657,2716,216.471,-506.744,506.124,2716,1942.86577448
