AverageAbsQ,StdReturn,AverageReturn,AverageAction,QFunRegParamNorm,MaxEsReturn,AverageAbsY,Epoch,AveragePolicySurr,PolicyRegParamNorm,AverageQLoss,AverageEsReturn,AverageAbsQYDiff,MinEsReturn,MaxReturn,MinReturn,AverageDiscountedReturn,AverageY,StdEsReturn,Iteration,AverageQ
19.5137,53.533090727,246.851351065,0.99995,178.975,483.505526052,19.504756401,2695,-19.5687,134.778,1.20489,239.813737914,0.475033188806,6.28786853421,473.860040539,197.158095721,130.001076946,19.492863004,130.864163748,2695,19.4926
19.4561,71.7256297723,586.491730878,0.999861,178.967,480.302494317,19.4495111746,2696,-19.5269,134.719,1.13073,265.897742004,0.47438206743,3.71382085341,753.468454331,378.175863798,203.549009765,19.4405553442,142.802687471,2696,19.4394
19.3996,117.96702964,501.967203213,0.99985,178.959,696.072623819,19.389535118,2697,-19.4687,134.787,1.39759,445.988830223,0.480391657981,274.70579369,725.560388858,359.77807553,196.566948688,19.380779491,150.151023083,2697,19.3829
19.367,108.531340494,504.469283934,0.999916,178.978,652.718827011,19.3602870348,2698,-19.4454,134.741,1.15058,422.254476017,0.447055401481,23.3505939928,728.304107941,354.635333369,198.440122789,19.3518142383,180.392625876,2698,19.3509
19.3111,119.872651557,562.729641999,0.999845,178.999,755.179081432,19.302803387,2699,-19.3943,134.878,1.08297,500.89973365,0.438736493145,144.214994235,719.498029021,375.159382203,205.156547413,19.2959736492,226.621390532,2699,19.2956
19.2787,95.1650356842,433.842906679,0.99992,178.994,605.992027786,19.2725231765,2700,-19.3688,134.919,1.02446,372.589469479,0.428817243868,37.1362242237,656.938991827,323.386428022,174.502214849,19.2674432763,167.821680818,2700,19.2666
19.1942,110.351126851,428.631894942,0.999945,179.052,545.336957731,19.1865591038,2701,-19.3027,134.979,1.09249,342.526320115,0.437770965086,130.786991097,649.612640906,318.978681804,179.5123581,19.1821026883,142.70980036,2701,19.1825
19.1537,122.542306693,443.0757738,0.999891,179.047,606.399346396,19.1473294162,2702,-19.2517,135.044,1.05062,391.555074912,0.417927178644,80.638430836,674.262208958,309.443375409,180.374403216,19.1415331837,174.863805557,2702,19.1407
19.1663,16.5767542638,325.277252735,0.999862,179.054,587.85113118,19.156524372,2703,-19.2666,135.11,1.12006,369.243644817,0.421575444501,107.24824685,371.461578653,290.226240994,159.248518333,19.1528267284,152.714543737,2703,19.1532
19.1681,54.0124886744,318.755880254,0.999896,179.089,385.141555465,19.1599849531,2704,-19.2772,135.117,1.04936,274.106161717,0.406106963509,25.0625267668,591.728422026,269.099286992,153.086105974,19.1547465169,141.090138358,2704,19.1558
19.1587,102.104894245,394.633210036,0.999869,179.121,559.764013503,19.1516857665,2705,-19.2919,135.141,0.882137,415.873807623,0.399977810482,190.300134873,622.323807326,270.821967612,166.649822595,19.1476472556,127.737269832,2705,19.1474
19.1535,66.8851016137,331.45859698,0.999922,179.093,534.904362469,19.1467875691,2706,-19.2794,135.049,1.0525,373.691091623,0.410716541853,216.58297425,627.653292301,265.619697563,155.105864331,19.1442307879,99.6084876681,2706,19.1441
19.1251,111.773134484,380.504526288,0.999927,179.12,418.933286192,19.1184477095,2707,-19.2621,135.076,1.01558,264.264240533,0.407783004934,21.4249380461,814.619542252,281.68913134,157.411518951,19.1116175263,134.131760035,2707,19.1114
19.1693,118.49802383,441.003610843,0.999871,179.142,565.304741228,19.1610669878,2708,-19.3371,135.076,1.11851,311.764417591,0.422720424242,81.9329849136,807.9057976,279.547799487,161.79107536,19.1552271376,163.264065882,2708,19.1547
19.2214,64.9484744089,381.663304559,0.999816,179.174,764.141536771,19.2160572997,2709,-19.4097,135.049,1.04647,326.955845865,0.417735709781,15.3735545434,649.334235364,278.6571578,151.519804903,19.2112688754,233.686530506,2709,19.2104
19.2637,64.0053071444,421.127361301,0.999829,179.172,704.503947055,19.2560146744,2710,-19.4626,135.142,1.05972,428.021731845,0.411537082258,210.556253075,682.356418407,341.639750792,146.257316623,19.2513987044,158.135966346,2710,19.2509
19.3454,79.5289355383,424.825791092,0.999894,179.159,432.058315444,19.3389143207,2711,-19.5367,135.18,0.864548,347.373921488,0.396799268114,141.167889002,690.303388185,329.997676505,153.035760754,19.3332677259,106.053092135,2711,19.3329
19.3509,64.6734528171,395.863915346,0.999845,179.148,465.546644372,19.3438412795,2712,-19.5278,135.301,0.923132,359.122396268,0.409083320069,271.829448839,608.351940805,299.842287786,150.179948312,19.3406716933,71.6506118416,2712,19.3397
19.4388,56.3763362955,407.777383366,0.999758,179.128,391.381261716,19.4340376591,2713,-19.632,135.356,1.19765,256.274047914,0.43442689869,148.773555946,597.599418756,338.711720744,144.228808194,19.4296716788,86.1773805737,2713,19.4282
19.3879,37.5640207228,405.151382813,0.999875,179.111,550.921542368,19.380382405,2714,-19.5373,135.375,1.06119,356.4504731,0.40937076043,54.492522135,516.934210559,350.457467687,144.514539696,19.3762452097,193.050153439,2714,19.3761
19.3803,106.090656247,481.382089026,0.999917,179.153,614.418617033,19.3728481818,2715,-19.5184,135.325,1.00937,357.934926012,0.410144447894,89.1419540737,780.378680324,371.772914486,147.468906666,19.3687106825,175.177744634,2715,19.3687
19.4259,110.572729082,436.207672083,0.999884,179.173,719.887506958,19.4177519049,2716,-19.5502,135.249,0.962961,413.227761017,0.413437610414,14.7660367515,854.108496916,306.2428957,154.768723155,19.411824606,220.184906968,2716,19.411
19.3704,223.914276367,592.965411618,0.999836,179.202,632.409221261,19.3629446925,2717,-19.4868,135.388,1.12628,324.650183329,0.425728748827,38.2424078883,1450.9421214,390.81655141,158.383624832,19.3581771785,208.402628684,2717,19.3574
19.2634,229.7360529,596.802328128,0.999816,179.251,843.968835796,19.2556620156,2718,-19.3858,135.385,1.06442,391.683850684,0.423469259996,64.3131813726,1110.74761121,298.6151873,152.756329542,19.2499068072,330.698264859,2718,19.251
19.3255,491.377552557,946.770948008,0.999728,179.269,641.143937422,19.3191167059,2719,-19.4372,135.406,1.02554,244.667039043,0.426816751032,81.6866762357,2108.88227252,340.104636737,170.689088397,19.3120893854,196.194744873,2719,19.3113
19.2339,592.839281921,1535.83002061,0.999815,179.288,992.88855262,19.2259039854,2720,-19.3428,135.398,1.27267,416.769967703,0.43893153447,10.7187205621,2187.41265165,399.077479394,169.086048937,19.2187954487,312.907191702,2720,19.2174
19.2724,595.8149856,1907.16801888,0.999883,179.294,1027.0556948,19.2669974324,2721,-19.3953,135.369,1.07314,404.923477163,0.429593638807,19.8201566487,2430.07597646,317.571569187,172.856553303,19.2605456922,354.10588503,2721,19.2594
19.2405,653.941884995,1816.49367543,0.999875,179.34,1932.55740717,19.2333830617,2722,-19.4063,135.318,1.06753,828.109509241,0.439875912377,138.204798497,2813.76603409,797.428690956,212.3344041,19.2253223058,789.011981993,2722,19.2247
19.1927,705.694253836,1829.61491001,0.999892,179.387,1525.41764872,19.1846864888,2723,-19.3406,135.365,1.02329,674.004134034,0.427623382781,23.9406126342,3070.82359369,710.936428122,211.476386528,19.1791482902,595.860607452,2723,19.1784
19.2512,250.272384303,767.437190818,0.999803,179.378,862.161286562,19.2436671866,2724,-19.4125,135.334,1.07481,455.001999855,0.42336473573,201.829899722,1516.45470379,578.275461357,213.237904232,19.2391292481,245.584569995,2724,19.2387
19.278,260.439966693,783.29033749,0.99983,179.394,895.275641382,19.2679350463,2725,-19.4254,135.353,1.05318,564.244323134,0.422911855118,23.2912758629,1523.49697231,600.251706547,216.063584021,19.2613887919,302.203899564,2725,19.2602
19.2897,184.083406079,765.115081929,0.999856,179.398,893.92974606,19.2832736008,2726,-19.4379,135.328,0.975565,362.932601174,0.419055411851,20.2488484528,1325.39075362,373.247050166,219.076981311,19.2776518252,342.58365284,2726,19.2768
19.3342,337.951366136,574.543144171,0.999994,179.429,634.201788337,19.326977862,2727,-19.4828,135.251,0.943408,250.657251173,0.409828530206,9.70655581328,1015.7197378,11.4090851408,175.802908444,19.3201840485,243.509897137,2727,19.32
19.3033,0.378355445955,7.81776767187,1.0,179.451,777.505131268,19.2935038317,2728,-19.4478,135.231,1.05084,95.8750793244,0.426699851359,5.79198844093,9.28579747583,7.5323785647,7.42769926982,19.2873124963,227.907848083,2728,19.2875
19.3512,0.503803429796,7.70806313862,0.999962,179.449,504.789301353,19.3427571257,2729,-19.4953,135.23,1.19153,26.3668261213,0.444293066517,5.30829765584,9.10899073603,5.79053869975,7.3284062446,19.3339923973,86.9762491296,2729,19.3337
19.3163,0.0501581999853,5.87955791595,1.0,179.468,394.224560682,19.3101314017,2730,-19.4121,135.24,1.21103,23.541002402,0.448305000055,5.65191984606,5.99624038306,5.74704297147,5.66515694485,19.3003997391,67.6776417237,2730,19.299
19.2647,0.584051270021,6.08287520088,0.999835,179.492,272.940444189,19.2570815259,2731,-19.3138,135.267,1.20168,10.8803452362,0.46326456961,5.35814781501,7.88001142458,5.74584652292,5.85023139552,19.2428073731,28.1995884864,2731,19.2441
19.1817,0.0472490646273,5.87903117474,1.0,179.52,332.928434496,19.1758384737,2732,-19.1541,135.266,1.38258,12.8899340712,0.492693405879,2.2162988501,6.00310038339,5.74746917184,5.66457436433,19.1543792186,37.6792558156,2732,19.153
19.0037,0.795964789942,8.6315216199,0.999639,179.534,428.650459078,18.9941417826,2733,-18.841,135.282,1.3287,13.5562943403,0.520804109388,5.33404743729,10.9243771657,7.49835141504,8.16316831349,18.961162054,48.3074022778,2733,18.9621
18.7005,221.878467472,1115.52413685,0.999816,179.563,557.2968587,18.7006767716,2734,-18.4714,135.374,1.32703,122.30842645,0.556065921842,2.92540039135,1936.17729926,941.682971849,240.618825218,18.6541160806,187.828467105,2734,18.6548
18.4716,340.610534596,539.51139731,0.999829,179.533,835.675673478,18.4717670588,2735,-18.1735,135.39,1.43601,524.018716984,0.602566673662,218.427879639,1299.89553037,14.8862871509,176.926951481,18.4193214505,233.956229736,2735,18.4218
18.0494,0.68557013162,12.1736192198,1.0,179.468,1088.98824069,18.045668874,2736,-17.6235,135.297,1.54586,127.606785272,0.653031234935,11.1056447287,14.128493709,9.99606008097,11.3310838004,17.9742161517,264.55485663,2736,17.9811
17.6108,477.368746092,736.045478803,0.999871,179.406,536.685733709,17.6002209184,2737,-17.1199,135.365,1.65303,43.2422560738,0.713478930515,4.43286010673,1563.17207698,234.92695404,185.793402164,17.5165120361,101.002808436,2737,17.5275
17.1953,17.1011161971,225.143919493,0.999907,179.333,552.207848001,17.1882725348,2738,-16.7135,135.491,1.79766,316.607264075,0.74690518277,63.5615431671,259.749945568,180.711740973,127.331900555,17.0940747327,170.772070821,2738,17.1017
16.6752,10.6868884668,234.953216946,0.999885,179.297,806.285276708,16.6582675485,2739,-16.2705,135.528,1.90786,371.161358778,0.793550773762,50.8266503171,258.560613999,206.447535285,131.242766157,16.5545695022,243.088602646,2739,16.5634
16.5015,19.7218527155,226.221175871,0.999751,179.291,635.613572448,16.4868773129,2740,-16.271,135.554,1.98512,277.192134683,0.810293692192,17.8362201177,248.385545533,73.2501982303,127.815792919,16.3952999288,243.285912833,2740,16.3994
16.4672,22.6006189657,220.294293901,0.999692,179.287,354.468426325,16.447920092,2741,-16.3627,135.586,1.88973,83.6532601511,0.794707192171,7.11394211086,260.277094264,57.5523546364,125.953822441,16.3937295989,97.3624370987,2741,16.3964
16.4128,87.142347021,171.245343718,0.999791,179.254,575.705443722,16.3989781224,2742,-16.4027,135.67,1.80617,139.01245533,0.782119283453,7.25823688601,257.314619834,15.555908785,99.6742728154,16.3611210124,177.803071705,2742,16.364
16.5626,0.922446280364,12.2050561587,1.0,179.24,349.037397903,16.5521536995,2743,-16.5228,135.695,1.69104,26.67450033,0.754390754005,8.00244405099,13.652617392,11.4285019067,11.4292155188,16.5194129471,50.1404642946,2743,16.5207
16.5997,42.6662385484,155.777707347,0.9999,179.218,437.959181679,16.586516047,2744,-16.5804,135.816,1.73885,127.468366349,0.751616315258,6.20875841569,272.406386812,75.1448026624,97.5416172554,16.5531274505,120.686853143,2744,16.5552
16.6318,68.7155301666,273.746606783,0.999893,179.207,749.121663368,16.6182667554,2745,-16.6745,135.838,1.72992,197.1340412,0.76143758935,21.4538872441,606.441063449,113.784891362,128.569630294,16.5891305154,193.421529337,2745,16.5914
16.7766,307.627158375,478.626366216,0.99984,179.186,804.30307454,16.7653096635,2746,-16.8212,135.822,1.73414,222.18983322,0.74249283027,18.0461688709,1755.47313362,238.312869769,169.360463204,16.7409287116,233.499711585,2746,16.744
16.7968,16.5828186854,228.562344995,0.999922,179.163,633.97936531,16.7859113264,2747,-16.8829,135.97,1.53672,263.208667938,0.720273318182,13.9724023858,262.280914016,195.908242549,129.038614637,16.7691636977,193.023598017,2747,16.77
16.9522,156.502881425,302.627073031,0.999828,179.122,470.559044351,16.9450795356,2748,-17.1402,135.947,1.65197,256.575101201,0.716354747649,19.7536396355,921.141246818,214.481094742,144.114573952,16.9274799657,160.597237712,2748,16.928
17.1068,16.4969027597,237.48058302,0.99982,179.094,395.254138821,17.102196344,2749,-17.3519,135.976,1.37593,215.868387223,0.679672361756,34.0732935353,286.921485818,200.260211652,132.197566756,17.0877314912,128.629932866,2749,17.0835
17.4564,476.764994159,389.731305307,0.999954,179.081,556.805180707,17.4482826762,2750,-17.7653,135.992,1.3935,328.310623807,0.657911699104,171.908538595,2283.02626128,204.711303018,139.466548635,17.4350669594,150.390575808,2750,17.4359
17.6692,353.21247452,333.894000261,0.999836,179.022,1110.37904583,17.6614682963,2751,-18.0264,135.999,1.36255,294.591408455,0.641726554851,10.8925988807,2499.92707253,205.859978369,136.195260158,17.6498448597,371.846695264,2751,17.6477
18.0509,250.829412294,306.33305245,0.999957,179.006,687.958245546,18.0421305595,2752,-18.4047,135.895,1.25912,371.91515554,0.620311861869,134.02103344,2037.42567214,210.592523523,141.058233932,18.0314431966,190.707996873,2752,18.0299
18.3482,482.518527358,1487.38683723,0.999723,178.964,1135.06961599,18.3392058635,2753,-18.7098,135.824,1.23522,557.017791267,0.608315604512,15.9419575095,2313.34847832,295.916897379,237.09624582,18.3283831445,450.736046371,2753,18.3263
18.6534,461.650885776,1758.87969514,0.9998,178.951,617.960842772,18.64631599,2754,-18.9886,135.877,1.23539,259.735219314,0.60150275024,9.414794809,2921.29307813,1041.54673517,245.479831884,18.6343394737,192.283369679,2754,18.6329
18.7943,663.656648638,1599.14644836,0.999908,178.952,1259.78988583,18.7840413171,2755,-19.0938,135.924,1.23549,441.72914743,0.588845455981,96.3279861425,3039.19816066,595.271456534,233.193782526,18.7736242594,364.400325633,2755,18.7732
19.0463,737.48663247,1726.74366535,0.999911,178.942,739.601347958,19.0418063701,2756,-19.3326,135.98,1.34569,382.440480415,0.593432488578,105.236417294,3094.51216825,834.809114476,240.637441531,19.0288286057,193.669652974,2756,19.0255
19.1315,712.738237269,967.333991895,0.99971,178.947,652.839167463,19.1251071717,2757,-19.3835,136.087,1.33047,508.433882024,0.575544099161,399.636732429,3148.84858965,427.343792486,222.767870031,19.108240698,91.7549207388,2757,19.1068
19.2699,701.877092412,1709.27515555,0.999797,178.961,821.886571851,19.2622703351,2758,-19.4947,136.162,1.25499,415.347963007,0.56152006135,204.706767524,3076.30838566,797.633270559,238.665447914,19.248227863,194.907362755,2758,19.2465
19.3124,745.419008718,1955.8617849,0.999757,178.971,748.960868053,19.3057514237,2759,-19.5147,136.208,1.05333,416.040319389,0.542303520931,158.345216267,3009.44527121,779.841710135,238.748943363,19.2887838511,173.873186452,2759,19.2868
19.399,915.393779947,1589.74658805,0.999837,178.969,729.576228786,19.3904692018,2760,-19.5728,136.259,1.14549,442.47902673,0.543202911232,266.051723601,2895.93595525,297.15887933,229.063109877,19.3755951824,163.190871701,2760,19.3736
19.3841,944.534894498,1810.30212868,0.999873,178.983,426.748139126,19.3756942583,2761,-19.528,136.342,1.32369,298.826931672,0.552452455188,20.122643225,2998.91404258,262.564669312,211.920765133,19.3603916022,133.253368576,2761,19.3582
19.3238,1099.28687053,1484.78983262,0.999915,179.021,1330.76956476,19.3142737889,2762,-19.4738,136.469,1.08834,452.600763328,0.518957460245,31.2104487755,2953.57850402,449.793287244,221.486535678,19.2995363641,519.157702109,2762,19.2988
19.3511,1024.85717732,1481.46353492,0.999815,178.995,1198.63345876,19.3421733664,2763,-19.4673,136.477,1.15233,887.569505618,0.517908217947,382.306068641,2934.88368934,456.558887383,225.601531622,19.3271570848,307.739965449,2763,19.3255
19.2218,442.398790834,884.631998775,0.999901,179.008,1489.66977199,19.2134076965,2764,-19.3122,136.423,1.05736,531.717660857,0.503192682553,11.1530113247,1968.45391583,444.202161652,225.545225273,19.1930407259,512.990367777,2764,19.192
19.2909,876.227882049,2182.57039576,0.999845,179.068,634.449971103,19.2837543186,2765,-19.3827,136.47,1.0222,431.020743833,0.489416054924,247.715021657,3086.63676206,783.024432762,240.068134302,19.2677198062,141.293526583,2765,19.2659
19.1294,667.834820289,1681.60637858,0.999833,179.12,668.629205001,19.1182644302,2766,-19.2183,136.461,1.26971,390.985691884,0.520325599446,216.108954391,2948.97641538,299.976921567,235.365434737,19.1027780183,160.13103281,2766,19.1018
18.9994,144.175347784,934.869576453,0.999774,179.135,889.247988921,18.9901864712,2767,-19.1077,136.447,1.20062,498.781004337,0.496705516202,180.012661069,1359.40306124,700.393696547,233.392479519,18.9736843781,240.750424084,2767,18.9731
19.0358,101.730770937,479.695097501,0.999801,179.196,641.045334866,19.0265823067,2768,-19.1786,136.466,0.990216,334.121056436,0.477126165086,82.990313128,675.91675496,396.459129954,199.029343466,19.0118707321,143.865178879,2768,19.0117
19.0863,106.363709959,723.160657534,0.999893,179.22,392.061879872,19.077283476,2769,-19.219,136.53,0.977453,253.219099454,0.460172425675,19.6365080486,1136.5259538,408.149414205,228.911481289,19.0626485993,121.695139131,2769,19.0617
19.0174,10.7895027241,395.095686381,0.999961,179.201,586.739072023,19.008572115,2770,-19.14,136.481,1.07103,361.69533658,0.464893341694,156.919720308,442.868353555,374.968616097,186.369917671,18.9922125133,119.368369306,2770,18.9902
19.0154,95.5186497329,644.817254857,0.999913,179.2,512.437563794,19.0095208523,2771,-19.1397,136.574,0.95068,313.517632916,0.45053717755,37.2891673775,755.204252976,420.871064576,228.499383164,18.9932204908,143.320328753,2771,18.9916
19.0667,95.9284218142,490.207249335,0.999935,179.227,620.594859969,19.0591815342,2772,-19.2209,136.621,0.916163,351.020498376,0.442334780881,12.9322652387,724.280384528,415.745083192,207.540453572,19.0442917634,178.891831383,2772,19.0422
19.0951,108.184744307,543.358172812,0.999867,179.222,729.977184606,19.0874402024,2773,-19.229,136.593,1.00005,372.913899639,0.45131315301,34.2247002822,732.212225251,421.868957605,215.727639704,19.0707545623,204.714942091,2773,19.0694
19.112,77.3675941895,176.607324266,0.999917,179.271,494.058237535,19.10387178,2774,-19.2585,136.596,1.05609,279.854912989,0.453274405352,129.514651905,599.623363054,146.874548863,109.758703273,19.0860740223,132.778712629,2774,19.0851
19.077,73.1648335527,333.587687444,0.999798,179.259,530.048965386,19.0718363104,2775,-19.2351,136.604,1.12481,282.020917104,0.46027339602,90.5135624175,616.654441704,259.311608189,165.818944292,19.0532367104,147.347609554,2775,19.0507
19.2107,53.2147151396,377.752628932,0.999651,179.286,507.402869668,19.2036175048,2776,-19.3701,136.607,1.14089,267.690991966,0.455441781191,10.3279428647,496.245716767,288.849364092,170.203773447,19.1886171454,140.920258931,2776,19.1867
19.2315,0.0420212081996,5.29620338627,0.999964,179.293,433.317752877,19.2244165697,2777,-19.3391,136.576,1.14149,19.492539049,0.456301433502,4.4248677645,5.39334577998,5.07942212938,5.13458587474,19.2063333675,61.2021461877,2777,19.2042
19.1922,0.0470852950154,5.86268901607,0.999906,179.303,17.7190064534,19.1859268321,2778,-19.2537,136.594,1.23803,7.21019285281,0.474343224106,4.26763523064,5.97786660811,5.71684080681,5.65377129989,19.1663780197,3.05039585392,2778,19.1658
19.109,0.0407228990328,5.29675041488,1.0,179.343,123.387388166,19.1002125864,2779,-19.1092,136.508,1.47116,8.01550448007,0.509497360214,4.45775674725,5.40983489967,5.10652349378,5.1356982256,19.076324525,12.3441305091,2779,19.0772
18.9994,82.5222303409,520.866921652,0.999771,179.387,431.566123015,18.9952905017,2780,-18.948,136.6,1.23228,20.315210936,0.502063727994,3.39958836038,665.365483256,377.966548515,185.670567782,18.9611771999,70.8973128005,2780,18.9598
18.8243,59.9315259217,544.28373298,0.999825,179.405,554.1044544,18.8163781604,2781,-18.7562,136.632,1.40037,362.80346107,0.552775838271,139.289248931,615.706084403,372.427303289,187.030524491,18.7857591797,139.30179128,2781,18.7848
18.6068,80.1053274444,498.919014798,0.99977,179.431,460.1231582,18.5995310013,2782,-18.3777,136.616,1.62043,338.101304531,0.617741255956,6.84995515732,637.667790397,379.969716261,182.05519584,18.560921264,145.217728734,2782,18.5624
18.3159,38.60769306,576.788754731,0.99988,179.459,612.679108166,18.3097941114,2783,-18.03,136.628,1.60137,269.858163354,0.640939429861,19.2100245026,654.100594898,431.682205804,204.852875395,18.2726807262,199.569410485,2783,18.274
18.0009,76.3742836692,659.251420128,0.999937,179.47,667.326956949,17.9935505517,2784,-17.8411,136.774,1.50645,407.262784103,0.66366182512,168.540572441,738.592709791,456.620161953,227.661022435,17.9556017421,166.977560786,2784,17.9581
18.0099,61.0433611085,578.777614168,0.999859,179.497,629.289004286,18.0008890949,2785,-18.0273,136.767,1.71782,379.737216414,0.671230082288,49.325199428,703.588421118,466.865149219,220.034367107,17.9743393025,225.558689067,2785,17.9752
18.004,54.7633765007,642.94594178,0.999927,179.513,656.772263255,17.998227934,2786,-18.132,136.768,1.39188,439.963713642,0.624403259986,302.645305046,716.851615775,502.069244281,227.134919303,17.9760673199,129.133004266,2786,17.9725
18.1529,43.2815985437,572.670963936,0.999865,179.523,617.595645354,18.1457742347,2787,-18.3542,136.789,1.34117,222.194102254,0.593427939952,13.0988831397,643.666992829,459.042522773,217.960586892,18.1301355488,208.106357334,2787,18.1294
18.3645,56.1001093083,553.56799773,0.99994,179.548,644.626107796,18.3563028585,2788,-18.6085,136.786,1.21104,437.273406373,0.556007959746,76.3307098897,666.742705153,401.11400148,213.690879032,18.3376604653,193.139886228,2788,18.3355
18.5889,39.7594573989,514.681457601,0.999896,179.546,576.005148173,18.58278306,2789,-18.8582,136.823,1.23964,402.345837386,0.54281011956,182.474966562,588.050423821,394.015607913,214.221067719,18.5685521811,144.312658212,2789,18.5658
18.8702,34.3268179151,496.160626774,0.999864,179.551,526.526177819,18.8665366485,2790,-19.1119,136.818,1.09149,385.321094606,0.5178231104,15.5928791842,571.856830866,400.832132388,211.709786349,18.8515283584,153.10149652,2790,18.8491
18.9759,27.9948809243,405.107824388,0.999897,179.583,614.406256213,18.9691048852,2791,-19.2058,136.917,1.26272,386.338794449,0.524559577548,156.787367444,509.896536061,382.873319887,191.971528643,18.956912141,137.741637297,2791,18.9542
19.124,33.9236289972,496.016907328,0.999949,179.587,614.235119537,19.117153098,2792,-19.3612,136.909,1.23075,396.754293643,0.524443195221,182.343586052,583.615517062,395.840671407,210.269361684,19.1052354536,132.026879554,2792,19.1037
19.3027,54.2205724356,502.625351822,0.999906,179.61,606.17651635,19.2933830808,2793,-19.5341,136.882,1.11099,299.292403032,0.508731189638,93.3593883263,615.784782638,391.985847251,206.747004066,19.2812875685,136.673462764,2793,19.2794
19.4355,53.6810511709,473.536484313,0.999849,179.616,561.328229128,19.4270855929,2794,-19.6487,136.85,1.13707,320.429454284,0.503214850919,36.1966643791,566.854764481,352.373158177,193.470233153,19.4167107023,139.454528781,2794,19.4148
19.5101,112.909748986,404.886335319,0.999852,179.637,673.842379369,19.5021732643,2795,-19.7047,136.838,1.06981,390.952459414,0.494174063253,119.967509646,603.166395401,209.106391783,174.005976622,19.4911196078,174.064458672,2795,19.49
19.5199,31.468938456,305.858358657,0.999829,179.659,528.996986263,19.5137743738,2796,-19.7023,136.885,1.13549,239.062731431,0.488985696712,24.8659432699,343.657692742,179.774368139,154.258772156,19.5055277071,136.457102888,2796,19.5036
19.5517,76.3376514947,86.4266919031,0.999965,179.674,267.275345657,19.5452572661,2797,-19.6882,136.835,1.28036,103.461319341,0.507743250966,6.37385367719,304.240993047,23.0539999431,58.5194268145,19.5346079143,98.4784791397,2797,19.5324
19.5133,143.400208774,438.793389265,0.999863,179.659,532.661472357,19.5055844368,2798,-19.6425,136.877,1.27621,205.982861577,0.487161806827,4.97760704596,605.451547023,191.545495867,175.931985367,19.4941585871,172.1489644,2798,19.4935
19.4596,60.8835213464,438.698274793,0.99988,179.683,412.005160221,19.4504026112,2799,-19.5661,136.915,1.15818,151.75061765,0.476061849096,21.1066575572,702.393207105,373.125188361,178.776301573,19.4426412993,131.231738368,2799,19.4427
19.3965,50.0651999361,439.479956389,0.999969,179.696,595.739763268,19.3893450671,2800,-19.5019,136.924,1.02297,319.1815904,0.453970847071,42.0513501222,699.722699612,383.153380766,179.506801998,19.3784250924,167.276364422,2800,19.3771
19.3843,79.5818309235,387.570076259,0.999837,179.699,676.006140763,19.3798034983,2801,-19.5368,137.034,1.20532,245.923396923,0.47393674716,71.7274069981,703.441654015,329.22135209,170.348960288,19.370325946,189.002974724,2801,19.3694
19.3992,97.0819974602,410.658642979,0.999882,179.748,524.459687265,19.3898778002,2802,-19.5354,137.05,1.18872,400.162500377,0.466361690031,185.018431173,892.530254391,329.74623584,174.104709472,19.3791963596,110.749285648,2802,19.3797
19.378,140.107855534,784.71831136,0.999927,179.791,836.796912142,19.3728981129,2803,-19.5313,137.051,1.0096,538.827806098,0.44264588921,221.343423515,1161.12357889,609.603489158,218.466204035,19.3628401902,237.229713055,2803,19.3611
19.3704,590.139396629,1393.59109888,0.999976,179.825,695.09611873,19.3624375048,2804,-19.5333,137.145,1.05275,447.921200686,0.440305510817,89.6713716714,2877.45539985,677.047911792,220.363829215,19.3526547293,220.959688227,2804,19.3527
19.4048,906.815328378,954.970554619,0.999946,179.826,977.752632953,19.3952709505,2805,-19.5908,137.182,0.95542,486.289311318,0.433890942085,149.557283198,2623.72698302,331.65998524,184.370792721,19.3852109528,269.148386994,2805,19.3852
19.4742,982.596731884,1612.02509487,0.999809,179.871,1619.13034993,19.4669303598,2806,-19.6702,137.206,1.17351,455.325741062,0.442420431869,36.8599823225,2801.10567633,316.101245862,193.55142139,19.4579222974,591.0779457,2806,19.4568
19.5232,417.276311936,400.41372686,0.999927,179.924,415.051619401,19.5126563126,2807,-19.6784,137.201,0.975876,218.756459362,0.420918207869,36.3443121776,2352.18284925,238.116396536,156.146044888,19.5027616356,115.729168384,2807,19.5045
19.5405,476.499911842,443.809372849,0.999924,179.953,475.489064242,19.5321323378,2808,-19.6743,137.252,1.24088,257.481418563,0.448229550169,60.1855343156,2260.04898843,193.282868071,155.95567107,19.5227759468,149.921202739,2808,19.5224
19.5183,185.498674494,287.503382518,0.999868,180.006,268.934681224,19.5115050277,2809,-19.6113,137.233,1.08643,176.191025409,0.440922352499,34.6475900133,1875.86399334,248.605478027,142.716896875,19.4993265498,72.0045044286,2809,19.4983
19.482,807.658228002,1022.57564211,0.999862,180.048,378.290439421,19.4698585312,2810,-19.5185,137.331,1.17836,288.386602276,0.464446437883,105.572888635,2310.14604672,305.494222868,182.586091329,19.4592122724,96.135722588,2810,19.4601
19.4501,954.918928105,1115.16662108,0.999838,180.029,1511.32928228,19.4402217001,2811,-19.4631,137.362,1.21086,830.340208152,0.479962508649,317.189815919,2481.67904089,338.807253299,180.739995428,19.4252148305,501.743383038,2811,19.4264
19.3373,548.708904316,1226.16867316,0.999893,180.095,935.578443753,19.3268622246,2812,-19.3786,137.397,1.39648,396.702810872,0.495324835591,158.655664814,2842.08827894,627.132648799,217.649191752,19.3118907832,285.143348101,2812,19.3123
