Epoch,AverageReturn,StdEsReturn,MinEsReturn,StdReturn,AverageQ,MinReturn,AverageQLoss,AverageY,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,PolicyRegParamNorm,Iteration,AverageAbsQ,MaxEsReturn,QFunRegParamNorm,AverageAction,AveragePolicySurr
122,139.673530727,16.8702686014,104.434744392,8.91361543336,7.2499,109.82011459,0.134659,7.25079809458,7.25081440073,120.244258133,143.538700866,159.371254524,0.209607167987,18.9481,122,7.25007,191.202030135,121.791,1.0,-7.28614
123,139.591074483,20.0286087539,68.0742997444,9.49306347964,7.2206,111.594023739,0.146283,7.22167739091,7.22177722891,120.187509332,147.233153648,162.895369528,0.212047109119,18.9481,123,7.2207,173.674888827,122.327,1.0,-7.25507
124,138.929069884,25.3625943717,51.3347472615,10.3565155344,7.23536,112.143820075,0.145337,7.23643002485,7.23645470483,119.663630317,150.275687228,161.217523811,0.209373623765,18.9481,124,7.23543,209.540381703,123.007,1.0,-7.26719
125,138.817688672,17.1963644945,96.8550521396,9.66942900836,7.2385,110.837254352,0.154546,7.23972686127,7.23975700135,119.586336561,146.852327574,159.415246205,0.212925255566,18.9481,125,7.23869,184.109626819,123.696,1.0,-7.27116
126,138.897841535,21.9869747512,69.7514375521,10.0885085918,7.20359,111.159530751,0.179714,7.20479570195,7.20479570195,119.644942098,148.34161779,161.727196471,0.225066261549,18.9481,126,7.20389,175.726914842,124.444,1.0,-7.23459
127,139.75803929,27.5840968966,62.8748495787,9.10777705095,7.23526,115.469713327,0.140423,7.2369362888,7.2369825378,120.313869212,144.436039361,163.513139601,0.214113397827,18.9481,127,7.2354,188.085750527,124.975,1.0,-7.27069
128,140.559615991,28.6986518942,49.2815138909,9.26812130823,7.21055,109.737555907,0.131613,7.211348039,7.21135741352,120.909766241,143.805967971,158.970893479,0.209438655553,18.9481,128,7.21078,171.497191293,125.64,1.0,-7.24902
129,138.061937559,16.3698020541,112.150099855,9.80651229948,7.22754,110.376830056,0.168706,7.2296028835,7.2296040974,119.014315402,151.076966331,158.227609558,0.222055639832,18.9481,129,7.22773,190.540567508,126.201,1.0,-7.26421
130,138.698493879,21.9762459403,87.8601720575,9.61702212629,7.2389,109.889515473,0.139008,7.24051755878,7.24053736054,119.494017883,140.904503809,161.90626727,0.207704610777,18.9481,130,7.23903,186.37837794,126.708,1.0,-7.27376
131,139.361466335,29.1794620316,14.902513823,9.47426970609,7.2272,114.13611247,0.155561,7.22857837099,7.22858042319,120.015830254,144.711122676,160.228920114,0.220858656337,18.9481,131,7.22774,191.211058383,127.373,1.0,-7.26681
132,139.182905752,16.3896797392,113.078413699,9.41303739505,7.20545,112.158895726,0.134155,7.20652851034,7.20653064993,119.864680169,153.409668125,162.509723338,0.206447286501,18.9481,132,7.20556,184.669865971,127.898,1.0,-7.24059
133,138.834899253,21.8015860138,81.7880262936,9.9118074131,7.1924,113.273699239,0.150179,7.19386670993,7.19386884952,119.602992872,149.277841239,162.381465536,0.209851902771,18.9481,133,7.19258,183.481825629,128.609,1.0,-7.22616
134,139.842809229,19.1918072636,87.1369423652,9.84541998143,7.21053,112.554645859,0.149194,7.21237575556,7.21237803178,120.361743007,148.002280908,162.184898543,0.214265740401,18.9481,134,7.21067,182.531740926,129.234,1.0,-7.25005
135,139.910859129,16.3851509196,112.776376172,9.80493941964,7.20845,114.323542671,0.156856,7.20961793491,7.20961793491,120.412678129,146.485052924,162.368358834,0.21256381749,18.9481,135,7.20869,183.493666621,129.885,1.0,-7.24435
136,139.409987635,32.0702252813,9.85921646344,9.36373525407,7.21151,110.836237708,0.17545,7.21380405363,7.21384816303,120.034368742,143.366420085,160.610785926,0.221030523419,18.9481,136,7.21176,176.729602912,130.455,1.0,-7.24645
137,139.308208928,21.0365874547,92.3583349444,9.64600571654,7.21485,113.474967352,0.18466,7.21656680671,7.21656680671,119.986220565,147.208748655,158.530809403,0.222453850202,18.9481,137,7.21515,186.354535836,131.169,1.0,-7.25734
138,139.631406529,17.5438297226,86.9382390421,9.76135100901,7.22299,111.133205528,0.155564,7.22506707648,7.22509936206,120.206803475,152.016537137,159.844833003,0.216558521491,18.9481,138,7.22323,184.138002582,131.863,1.0,-7.26393
139,139.761643388,13.4787501444,111.469592567,9.61672803738,7.23512,112.616175443,0.139756,7.23647783478,7.23652194418,120.286215648,146.179438935,161.983624997,0.21035205683,18.9481,139,7.2354,177.579138035,132.495,1.0,-7.27602
140,139.808833463,20.5973280672,85.9805044079,9.13410151831,7.23142,111.041651454,0.143356,7.23281631355,7.23283264622,120.337686613,144.379154928,162.128747993,0.209260946565,18.9481,140,7.23182,175.993209553,133.136,1.0,-7.27137
141,139.195116867,24.0249096255,73.1819473517,9.35603167612,7.24083,111.366437514,0.130843,7.24278537681,7.242789656,119.902782205,144.16489175,161.060946899,0.20900237093,18.9481,141,7.24089,184.576615078,133.749,1.0,-7.2779
142,139.359489144,30.5047860552,19.4294653141,9.27605353747,7.20709,115.078315709,0.148964,7.20956422511,7.20958365453,119.990679414,142.463519566,158.255632791,0.215544882902,18.9481,142,7.20717,172.375232088,134.411,1.0,-7.24125
143,140.138527239,34.0171993723,9.97180910191,9.96958535017,7.2654,115.103586697,0.150028,7.26790726586,7.26790726586,120.576894377,144.388486151,160.853718869,0.20846519519,18.9481,143,7.26552,195.464295289,134.987,1.0,-7.29545
144,140.199424612,21.8496919765,62.8449533853,9.7424070492,7.19491,115.086426798,0.152227,7.19733929329,7.19734257901,120.631242145,149.150622409,164.784090962,0.209538634085,18.9481,144,7.19505,182.765623441,135.612,1.0,-7.22731
145,140.141857876,23.0193143575,69.9978050683,9.9445318304,7.2062,112.311209598,0.119645,7.20861917407,7.20867725016,120.594348,142.565132334,161.353250128,0.203526142496,18.9481,145,7.20638,176.94993066,136.2,1.0,-7.22939
146,138.505007766,23.298679958,71.2387260435,9.42404476325,7.24082,113.220075477,0.143782,7.24278504364,7.24279897923,119.358273336,145.946098422,157.719714905,0.210155916893,18.9481,146,7.2411,193.319810676,136.792,1.0,-7.26026
147,139.724460994,26.8428738373,73.1878840503,9.57143314297,7.21007,115.568845855,0.143857,7.21322468617,7.21323062837,120.281394505,143.532246297,157.358423451,0.210439972208,18.9481,147,7.21016,195.370216939,137.529,1.0,-7.22741
148,140.24021025,14.9838939318,108.165102668,9.83847754388,7.17601,110.758714502,0.143647,7.1786724816,7.1786724816,120.657572782,149.340399877,161.965327999,0.209324988852,18.9481,148,7.17626,177.181612554,138.13,1.0,-7.1968
149,139.888290521,24.2110484505,55.4346337306,9.78134283113,7.18337,112.984082569,0.158361,7.18567900461,7.18568713594,120.384429935,146.177044222,161.037605825,0.212797860093,18.9481,149,7.18359,177.803174861,138.769,1.0,-7.19747
150,139.227216157,16.5561376734,103.863624133,9.91446155086,7.18968,112.550614547,0.117199,7.19214850013,7.19218756728,119.897203069,145.130527718,161.157267318,0.196943474081,18.9481,150,7.19,169.219718828,139.312,1.0,-7.20653
151,139.295109928,26.3983811311,45.9285136077,9.63591301249,7.15913,109.405313694,0.122896,7.16142593246,7.16142593246,119.953951014,149.360007736,161.635727315,0.199527119156,18.9481,151,7.15921,207.235918685,139.808,1.0,-7.17632
152,138.54891713,18.8063696768,101.456991965,9.53263544886,7.15363,109.264206179,0.126419,7.15588745239,7.15589664789,119.386730602,150.976646988,161.076643964,0.202668644446,18.9481,152,7.15375,189.892478803,140.354,1.0,-7.17467
153,139.927651181,18.7105478085,91.3951651153,9.25817572072,7.1237,111.398314361,0.156758,7.12627339801,7.12629807799,120.421122718,144.123512826,160.810959844,0.213550484391,18.9481,153,7.12425,177.368855534,140.953,1.0,-7.14635
154,139.398355538,26.3642148265,24.4234198801,9.44542779225,7.13718,112.658022782,0.156847,7.13937576384,7.13942183974,120.019305369,149.485827619,161.730801094,0.211017668444,18.9481,154,7.13738,183.766939013,141.579,1.0,-7.15826
155,139.992509029,18.2273288647,80.7150668676,9.83052494872,7.1802,112.030592457,0.14265,7.18290054984,7.18298223014,120.470994632,147.919258717,160.721675839,0.203489495379,18.9481,155,7.1804,179.974869136,142.269,1.0,-7.20114
156,139.936814253,23.1574827827,40.3357427854,9.19749159925,7.10341,112.47499758,0.118572,7.10556324718,7.10567014198,120.450383561,150.242237669,158.260426206,0.19649206813,18.9481,156,7.10362,174.069439556,142.892,1.0,-7.1202
157,139.151659629,19.3983667749,94.7770919698,9.4233549531,7.12648,112.534429408,0.138963,7.12863936157,7.12863936157,119.855248487,147.607951649,160.483484148,0.201372544313,18.9481,157,7.12664,179.265334066,143.418,1.0,-7.14776
158,139.67984449,22.7570880795,61.4448161406,9.67352165396,7.16735,109.657495194,0.156771,7.16948684985,7.16953546309,120.221105836,141.815267603,163.532721623,0.207002468515,18.9481,158,7.16762,180.58432565,144.045,1.0,-7.19306
159,139.729692054,26.9080247775,55.6879023428,9.66985809372,7.1204,112.009903872,0.137173,7.12243092629,7.12247498183,120.281787397,140.188998405,158.602143285,0.197271283228,18.9481,159,7.12082,178.305796517,144.596,1.0,-7.14472
160,138.938929297,21.0700693291,79.700814159,9.09340519254,7.15869,114.71497763,0.135053,7.16065108754,7.16069079773,119.703232558,146.518393173,156.815838735,0.191665147523,18.9481,160,7.15906,174.556237131,145.211,1.0,-7.18391
161,139.773634183,20.5042788734,74.5102103846,9.11611964183,7.14159,113.547911298,0.122976,7.14358371079,7.14358371079,120.30283152,143.302480957,162.174989881,0.1918837208,18.9481,161,7.14182,178.388120146,145.783,1.0,-7.16595
162,138.740241731,20.8029867183,87.5230540891,9.46611745532,7.16757,112.305326669,0.128472,7.16939645236,7.16945260222,119.551894264,148.636866615,157.086192369,0.195057604599,18.9481,162,7.16764,185.559113438,146.266,1.0,-7.18856
163,139.704044926,28.2539784745,43.3832907542,9.91641528129,7.10671,113.087577119,0.134676,7.10840202532,7.10864224408,120.263137067,142.740960484,161.19592297,0.197311940359,18.9481,163,7.10692,183.782151431,146.879,1.0,-7.13032
164,139.583593469,15.0792511236,112.125673667,8.8698782409,7.12548,112.156394001,0.14938,7.12720279064,7.1272654859,120.182914012,145.02217403,158.280442866,0.198111898386,18.9481,164,7.12573,177.21442717,147.431,1.0,-7.15206
165,139.773951369,22.7950623964,58.4315473245,9.41030917496,7.07355,111.802962563,0.147976,7.07539884774,7.07540327895,120.31213318,144.315247205,161.687030308,0.199186432236,18.9481,165,7.07396,172.879021511,148.041,1.0,-7.09727
166,138.859402534,16.8640905189,113.378563945,9.735096996,7.17735,111.014863172,0.11478,7.17935776532,7.17937719474,119.624303847,153.446201214,160.958647512,0.188850220829,18.9481,166,7.17756,187.572938608,148.464,1.0,-7.20178
167,139.607321034,18.2205128769,96.0701258121,9.46831785483,7.15312,112.109765608,0.110659,7.15522727478,7.15523105386,120.200943313,145.727816511,162.790113818,0.187642242194,18.9481,167,7.15326,176.313987127,148.956,1.0,-7.17418
168,138.734561064,25.926315551,43.4689083271,9.541806817,7.1657,110.546424279,0.122774,7.16726091358,7.16726305317,119.529391287,147.715314236,160.187666411,0.195448642462,18.9481,168,7.16596,207.27127605,149.606,1.0,-7.18707
169,139.019304229,29.0672525077,29.0560123938,10.131554456,7.13589,112.11698762,0.139024,7.13820541923,7.1382172615,119.750955888,137.917314324,161.777232846,0.199681350655,18.9481,169,7.13622,187.110226957,150.245,1.0,-7.15722
170,138.715172841,18.811765888,90.5486521132,9.35095042395,7.12339,114.711106132,0.164807,7.12460866763,7.12469678097,119.5189238,146.415571824,158.756201124,0.210775304663,18.9481,170,7.12364,180.995452083,150.914,1.0,-7.14415
171,138.507353599,23.9948449196,34.0731981606,9.90252414688,7.11957,110.376497442,0.145841,7.12174975278,7.1217520075,119.359748646,147.482849599,157.585324443,0.198927726518,18.9481,171,7.11976,177.95242222,151.364,1.0,-7.14105
172,138.891635044,24.2674947809,29.1435764946,10.7065360155,7.15642,108.911821592,0.11319,7.15830531183,7.15832999182,119.61778434,139.328757591,159.197784975,0.188885206022,18.9481,172,7.15651,165.618257111,151.885,1.0,-7.1768
173,139.504665398,15.6037656195,115.436942237,9.53978533027,7.09399,112.887653385,0.134664,7.09531888912,7.09535037448,120.090291972,148.851192446,156.804348752,0.194664195053,18.9481,173,7.09436,177.698671938,152.465,1.0,-7.11426
174,139.779797211,20.8482869393,68.8247437333,9.37291142337,7.1309,112.325516316,0.111907,7.13319743422,7.13322756495,120.3197309,147.855589336,159.480400655,0.192650053792,18.9481,174,7.13114,177.966856031,153.083,1.0,-7.15179
175,139.450313767,23.4420647253,43.3581066489,9.69170228399,7.1118,115.276685053,0.155708,7.11366030188,7.11376350891,120.056378332,147.276231536,160.86738519,0.199297815489,18.9481,175,7.11188,194.345745217,153.723,1.0,-7.13036
176,139.848859397,13.7265713918,126.643872572,9.316010877,7.11484,113.01233824,0.133117,7.11676901353,7.11679471365,120.372563226,151.897182866,159.062010592,0.199615299519,18.9481,176,7.11497,178.584311222,154.233,1.0,-7.13456
177,138.804924345,27.1736464136,38.4672458603,9.75948664602,7.11141,110.906267263,0.126393,7.1136060703,7.1136060703,119.573370764,141.539013181,161.546130029,0.195885654548,18.9481,177,7.11176,193.725988043,154.687,1.0,-7.13633
178,138.930536501,27.4721728159,19.511098749,9.6914493154,7.16305,112.608801513,0.124782,7.16492135412,7.16495084031,119.676587849,146.029147155,157.776561779,0.190266952317,18.9481,178,7.1632,175.089981669,155.259,1.0,-7.18133
179,140.47148792,26.4104430716,53.8128399684,9.23368396353,7.09232,111.460661183,0.124938,7.09442197691,7.09442197691,120.838289494,141.106618036,161.8273822,0.193954736239,18.9481,179,7.09265,189.782829962,155.685,1.0,-7.11003
180,140.18929041,19.0043311391,65.5716411628,9.39827696201,7.13944,115.186581793,0.135164,7.14118619956,7.14118619956,120.621159982,146.408285713,163.587682784,0.194316597755,18.9481,180,7.13961,175.264745064,156.195,1.0,-7.15499
181,139.620554903,20.2356111595,96.7421464201,9.45108981079,7.1546,110.27861805,0.131922,7.15595038853,7.15598730054,120.198010862,149.613463587,162.049556438,0.195040690098,18.9481,181,7.15468,190.098358653,156.788,1.0,-7.17552
182,139.501607749,20.752422215,83.106599601,9.68134104351,7.12511,110.731727698,0.121647,7.12700285178,7.12707298915,120.10633417,144.956227555,161.611092309,0.193935680979,18.9481,182,7.12536,170.024013554,157.427,1.0,-7.14079
183,139.617416159,23.601923352,73.7647673949,9.43914819284,7.09942,112.072550747,0.120532,7.10210912149,7.10220437639,120.203568865,144.088897079,161.698466436,0.195250540263,18.9481,183,7.09984,199.380361623,157.934,1.0,-7.11555
184,139.792885928,24.3405793208,48.448631136,10.0635694028,7.10027,109.864469545,0.125522,7.10200215782,7.10202179682,120.323590453,149.557942657,161.011563783,0.192635856019,18.9481,184,7.10068,193.357497312,158.437,1.0,-7.11593
185,139.272537589,23.6462063999,67.6175491921,9.47081844388,7.08822,109.884782012,0.133846,7.08995583656,7.08995583656,119.934507996,148.138825845,161.572620939,0.192775509791,18.9481,185,7.08831,204.401486333,158.951,1.0,-7.10261
186,139.293759582,24.6903816596,59.6355256065,9.69578123871,7.10613,110.23278297,0.12593,7.10722578838,7.10722792798,119.952599365,139.647960027,161.034193298,0.191254369949,18.9481,186,7.10672,175.805848299,159.542,1.0,-7.1207
187,140.218252646,17.6294561962,93.9899502727,9.13320242573,7.11125,112.567096619,0.11446,7.11254756983,7.11255617957,120.657091627,149.671095774,161.00067517,0.190721435427,18.9481,187,7.11153,183.343610345,160.036,1.0,-7.12438
188,138.099960073,31.993068063,43.4920846295,9.28610388124,7.08489,112.132630111,0.115971,7.08587902799,7.08594469849,119.068761944,143.317740998,158.075331189,0.189721197395,18.9481,188,7.08522,186.730637267,160.433,1.0,-7.10064
189,139.442704861,21.1660658014,72.2892329263,9.267091597,7.07985,114.733182484,0.144745,7.08161511428,7.08161777891,120.051313177,145.0744539,161.48718938,0.199716858626,18.9481,189,7.08029,177.180954161,160.92,1.0,-7.09777
190,139.843989457,28.3003796617,29.2868440489,9.34073785232,7.07597,111.937803175,0.126059,7.07678060681,7.07680221225,120.370671396,146.553531584,163.265341071,0.193877680167,18.9481,190,7.07612,190.649019146,161.387,1.0,-7.09524
191,139.565287052,28.1211588987,9.81471563694,9.19801318647,7.07828,115.125747703,0.11574,7.07995805184,7.07996372104,120.14901952,141.61856561,163.206963406,0.185851770659,18.9481,191,7.0784,185.32643948,161.856,1.0,-7.09419
192,139.316743803,25.8631662875,29.2756086813,9.84524972394,7.07278,112.199027296,0.142522,7.0746407778,7.07465780884,119.971958801,143.703101124,160.16458908,0.199590703118,18.9481,192,7.07346,184.796677489,162.424,1.0,-7.09302
193,138.989780549,20.1415844953,99.1230698229,9.7559169334,7.0634,114.43977855,0.131018,7.06555048758,7.06555262718,119.699367457,145.301721344,162.111538633,0.192460141479,18.9481,193,7.06346,178.431531913,162.949,1.0,-7.0781
194,139.813411357,27.5243577228,14.5940948202,9.92470410009,7.07453,110.564196329,0.129372,7.07546841663,7.0754901054,120.323811062,142.259859585,162.010399682,0.195233727389,18.9481,194,7.07476,174.230970374,163.484,1.0,-7.08856
195,139.301773725,29.9474989922,19.5528928373,9.61139092342,7.05841,108.743219843,0.123925,7.06019124425,7.06019124425,119.953190839,139.445122291,161.452651977,0.188882691181,18.9481,195,7.05865,181.146972279,163.962,1.0,-7.07789
196,139.577450362,21.7761600158,96.5662305846,9.3384793482,7.0749,115.052250585,0.115262,7.07675421712,7.07675421712,120.168712118,146.096777395,162.838976656,0.191593870507,18.9481,196,7.07494,200.898586547,164.438,1.0,-7.09293
197,139.801961084,16.1193127529,89.5770063556,9.53288674512,7.05708,113.920568411,0.140707,7.05777107991,7.05777107991,120.336058294,145.375667168,162.443976729,0.199191708455,18.9481,197,7.0575,171.642128195,164.988,1.0,-7.07933
198,139.193185545,30.2866883291,9.92950545489,9.18009788399,7.06373,113.236802441,0.120638,7.0653623324,7.06545867857,119.879985724,151.487398138,160.666072666,0.186600619551,18.9481,198,7.06386,198.237140975,165.376,1.0,-7.08076
199,139.302380512,30.6609441006,14.7647424841,9.65379787836,7.07395,112.697770155,0.147572,7.07571503313,7.07608979213,119.943902148,141.897847923,161.748298699,0.192605419255,18.9481,199,7.07422,176.937113087,165.727,1.0,-7.09035
200,139.304767767,25.2373730778,33.7478157685,9.89618638589,7.08621,110.626482222,0.142872,7.08803444875,7.08814557694,119.953084885,148.161106587,162.662197352,0.189729322465,18.9481,200,7.08638,179.138719981,166.173,1.0,-7.10221
201,138.888048551,17.4077868276,115.443041549,9.60069106841,7.07226,115.104879863,0.117743,7.07363558554,7.07374715784,119.629844214,150.437785535,158.071160865,0.189206439974,18.9481,201,7.07291,189.064671662,166.644,1.0,-7.09303
202,139.817136507,28.8588046668,23.9919642913,9.37276871103,7.09519,110.406258145,0.112247,7.09648442369,7.09657968298,120.331184795,142.344169831,161.774692473,0.185262877738,18.9481,202,7.09568,177.788067289,167.153,1.0,-7.11094
203,139.53994114,26.9371877792,34.0340390203,9.27340125361,7.07684,112.965157106,0.122793,7.07800273723,7.07808368423,120.156767592,141.333630311,158.216611121,0.187268337232,18.9481,203,7.07693,178.545436954,167.652,1.0,-7.09398
204,139.354872813,16.6096844714,97.4835400503,9.85374757442,7.06788,113.153317477,0.12742,7.06913842638,7.06917445379,119.986619626,143.659187758,157.940040612,0.187755143473,18.9481,204,7.06817,179.978732153,168.178,1.0,-7.08154
