AverageReturn,StdReturn,StdEsReturn,QFunRegParamNorm,AverageAbsQ,AverageDiscountedReturn,AverageAbsY,MaxEsReturn,AverageAction,MinEsReturn,AverageQLoss,MaxReturn,MinReturn,AveragePolicySurr,AverageY,Epoch,AverageAbsQYDiff,AverageQ,AverageEsReturn,Iteration,PolicyRegParamNorm
1037.05870749,216.313661379,290.587385049,176.842,21.3548,88.408507451,21.3472603963,809.463354787,0.999848,-4.38860186791,1.69863,1311.78461876,571.534117201,-21.4953,21.3338298331,2675,0.564759788635,21.334,320.78844367,2675,147.455
214.213331012,255.17780959,167.364887298,176.859,21.3219,58.0217065395,21.3154527982,487.715144045,0.999837,14.4978086147,1.66741,1264.29753982,27.7069802943,-21.4462,21.3040230185,2676,0.558270753388,21.3032,210.809024263,2676,147.458
722.93576178,375.346616417,66.5182583828,176.877,21.3153,105.742749412,21.3045326788,242.528086465,0.999852,-2.83050177975,1.79146,1393.59188562,247.702369893,-21.4046,21.2927474553,2677,0.58089091413,21.2942,45.649670933,2677,147.507
608.142082883,471.545913064,81.0928180634,176.876,21.3259,64.8678045272,21.3216856765,259.068422025,0.999876,-10.969652869,1.84245,1580.70785851,3.34368503771,-21.4646,21.3082612812,2678,0.58313997937,21.3078,70.304139194,2678,147.496
1094.44992771,558.37700326,275.668786146,176.927,21.352,115.72768186,21.3490823861,743.053553474,0.999839,2.16749282314,1.60576,2007.17230851,216.398151037,-21.5174,21.3328183687,2679,0.562051657829,21.3309,293.442615889,2679,147.481
812.523739667,239.141409515,166.911193967,176.987,21.3686,96.1079915486,21.3633603151,620.233721703,0.999857,286.41133377,1.61282,1148.52173599,250.007548648,-21.5111,21.3511955925,2680,0.557047584288,21.3494,453.322527737,2680,147.483
981.581720239,75.3623501454,394.207125967,176.992,21.3192,88.0980495502,21.3158488309,864.711595575,0.99993,30.0942178146,1.61435,1207.34790816,945.821109217,-21.4584,21.3033858617,2681,0.556898918389,21.3029,424.854904363,2681,147.539
941.421964734,227.562750627,219.88903875,177.038,21.3558,85.2196300576,21.3490583046,586.549220919,0.999901,48.1709908756,1.81462,1171.86536875,260.940625301,-21.4893,21.3379287237,2682,0.569935090599,21.3376,321.979066729,2682,147.559
1087.16474915,496.696683773,273.923561596,177.059,21.3171,116.927027295,21.3081632605,1026.01617709,0.999836,375.690394736,1.56506,1738.07415178,8.81784634775,-21.4525,21.2978290867,2683,0.547272974589,21.2971,653.172854584,2683,147.607
1058.28694705,109.942251435,243.846544657,177.063,21.3814,116.194016575,21.3719685435,629.77491699,0.999899,32.4753544951,1.63072,1342.89722782,997.423714232,-21.5052,21.3622462861,2684,0.54882337822,21.3627,331.193868013,2684,147.593
1060.05559408,78.4316469326,51.62796871,177.121,21.3243,122.10094782,21.3191402673,507.599036584,0.999949,380.958833289,1.61261,1241.69839611,995.029268846,-21.4492,21.3072760115,2685,0.551894361332,21.307,452.51914899,2685,147.588
1105.19440313,199.138329078,191.074051381,177.119,21.2508,138.680793072,21.2431813686,475.419668289,0.999905,-3.1080230233,1.60794,1436.63086011,644.593491318,-21.3639,21.2283897771,2686,0.545394616935,21.2295,182.547310425,2686,147.576
1062.56367425,266.219288712,381.335000892,177.151,21.2738,109.847069113,21.2674179195,964.965140715,0.999923,32.3384929692,1.36016,1336.07210065,326.77030137,-21.3919,21.2581499579,2687,0.522769193251,21.258,492.403160572,2687,147.569
1011.08249933,574.327982185,294.704903718,177.191,21.2627,86.9896392124,21.257062586,847.281633923,0.999873,20.1076369956,1.60179,1719.49625593,199.599164193,-21.4044,21.2483440954,2688,0.547535549886,21.2479,415.907593353,2688,147.625
736.023248791,439.544789809,464.975866703,177.192,21.2668,127.528268297,21.2633159987,1189.38305491,0.999932,26.0064324086,1.74135,1878.94121113,188.83368261,-21.4045,21.2538361267,2689,0.560940279353,21.2515,390.895844026,2689,147.599
496.130216064,308.215258123,186.157033324,177.191,21.2929,108.295432519,21.2848254791,542.089040173,0.999906,93.3580249348,1.3743,1339.89077445,32.7012218833,-21.3997,21.2767759906,2690,0.525806617373,21.2775,325.188900935,2690,147.626
472.732312249,250.27958168,138.995740998,177.232,21.1976,112.160034701,21.1947086546,422.874332143,0.999893,12.1026108876,1.51455,1006.91223226,233.869937428,-21.3082,21.1835804003,2691,0.53432619327,21.1829,203.924019077,2691,147.644
971.539629736,531.751779542,184.177771348,177.204,21.2119,113.402998868,21.2083358244,520.781179436,0.999889,-1.30779467726,1.41379,1897.56653449,194.6743627,-21.3353,21.1983152088,2692,0.533949850493,21.1961,163.428078896,2692,147.654
539.708413788,260.833228468,287.473330047,177.277,21.2046,118.222810416,21.1979955605,782.695018545,0.999927,29.2926834808,1.66956,1251.00378473,206.412015465,-21.3351,21.1920766717,2693,0.541584694966,21.1935,377.307529482,2693,147.684
902.375511896,468.164157766,164.299052641,177.307,21.1742,156.20198692,21.1696939388,516.522942528,0.999934,1.40844898265,1.33039,1976.18519006,273.260553732,-21.3179,21.1613324731,2694,0.523319740275,21.1604,248.594141427,2694,147.706
921.004784233,351.257996522,353.685392326,177.376,21.2136,180.697725372,21.2119809175,947.279096258,0.999909,2.35598225029,1.48004,1638.52899167,473.95169558,-21.3578,21.2054426107,2695,0.533034230478,21.2028,325.103412961,2695,147.768
961.555065428,528.31975328,290.232844697,177.4,21.1816,177.0848435,21.1754492389,1012.46311927,0.999887,235.369761692,1.61521,2218.12743897,353.950184837,-21.3308,21.1685000925,2696,0.546958516352,21.1686,601.403884019,2696,147.81
1132.10723911,228.969204857,182.835332677,177.406,21.2273,140.987079802,21.2215144046,526.869703244,0.999925,67.9031905613,1.57974,1420.63924461,516.500126244,-21.3658,21.2127990945,2697,0.534599614499,21.2122,376.862253405,2697,147.831
1003.10088044,372.957314621,287.391440497,177.46,21.1798,143.847147164,21.1744886807,808.616794651,0.99987,16.1782116245,1.63901,1754.77692349,384.616719989,-21.3072,21.1671995783,2698,0.533768792142,21.1662,438.27536668,2698,147.827
1122.16369259,286.774028931,243.143959304,177.516,21.2147,143.692383611,21.208140934,687.37147864,0.999866,1.4954305511,1.48016,1612.46591906,450.690725368,-21.3641,21.1999187237,2699,0.520070578921,21.2013,340.936644987,2699,147.853
390.29091184,177.191505679,155.99997654,177.507,21.1905,142.55816414,21.1856003876,673.891024859,0.999908,233.719303777,1.39417,972.204786763,211.356667629,-21.3199,21.179238662,2700,0.516269213073,21.1784,462.715790459,2700,147.848
417.272902984,282.602335056,200.314281841,177.523,21.131,141.692246112,21.1246510651,621.255712851,0.999836,14.1810390371,1.34502,1133.69812401,82.036819322,-21.2579,21.1166843481,2701,0.517714677845,21.1167,342.301488628,2701,147.881
61.3673659,7.77021972096,134.875003967,177.562,21.0559,45.6401451012,21.0508003169,453.289969138,0.999895,25.8844703409,1.60398,84.7326321341,43.1835187474,-21.1757,21.0422342193,2702,0.543228475618,21.0402,144.757750787,2702,147.903
244.805997437,88.6478975811,64.0094290623,177.629,21.1374,128.237927195,21.1312807013,190.650175684,0.999988,-4.20331600795,1.58725,431.010018695,128.761740405,-21.2388,21.121876403,2703,0.540167751622,21.1223,76.0072027759,2703,147.92
255.509715574,47.0823664704,206.347079151,177.657,21.0967,127.974405481,21.092793628,688.649115292,0.999956,0.655078096883,1.45106,383.332736771,132.893011036,-21.2161,21.0778077817,2704,0.540931849088,21.076,220.238963373,2704,147.951
235.797386805,47.7620528328,162.304048806,177.702,21.0692,123.365900356,21.0625029075,567.101581765,0.999914,35.4714046251,1.56422,305.172283565,92.9234229414,-21.1792,21.0522655385,2705,0.552248933081,21.0522,168.421683196,2705,147.96
1020.72882874,183.208597752,82.2382811578,177.718,21.071,101.692400602,21.0634410531,209.270244721,0.999823,-2.4920737341,1.4983,1296.55748454,575.36337933,-21.1933,21.0514357447,2706,0.537184091131,21.0518,75.0553530221,2706,148.025
1024.029302,271.337917812,477.312034469,177.709,21.0914,109.138173635,21.0874627693,1363.59571266,0.999876,14.8175041884,1.33135,1452.7620178,394.615704533,-21.231,21.0776751875,2707,0.524067582911,21.0773,365.112528803,2707,148.008
1211.20676644,243.995064651,259.150722796,177.703,21.0768,142.897926751,21.0692807317,863.68282208,0.999867,226.869980443,1.67412,1725.29724244,897.93180871,-21.2314,21.0600737557,2708,0.555678513404,21.0613,420.08044249,2708,148.021
82.1270914164,86.0819020432,172.631293068,177.746,21.093,51.4372605379,21.0906655514,484.203269939,0.999927,31.0078471542,1.31714,1007.29886157,53.0953111932,-21.2164,21.0806043164,2709,0.52267191442,21.078,256.909935159,2709,148.049
163.555088786,53.9533816298,100.558338199,177.758,21.0568,93.3233378044,21.0540830845,402.101157246,0.999943,-3.33578583425,1.56913,229.074158672,73.4887201073,-21.1634,21.0438684718,2710,0.553518354792,21.0418,113.03875524,2710,148.025
1224.33189035,545.243336071,177.660295093,177.764,21.0238,149.739947388,21.0213625983,594.912494498,0.999927,7.82258291537,1.60163,2669.72152265,444.972231228,-21.1729,21.0121500467,2711,0.550900400411,21.0126,171.745291905,2711,148.045
1206.48800868,280.555827226,390.233799806,177.79,21.0917,86.5280811216,21.0845283404,1045.92297305,0.99982,-31.6487928773,1.94675,1848.00268473,929.33156804,-21.2454,21.0771946073,2712,0.587421834294,21.0781,329.55650782,2712,148.115
969.177763566,482.500835404,162.386227849,177.806,21.1172,96.3605878886,21.1119995543,347.525363185,0.999852,1.8340059698,1.43723,1598.3601264,210.837191849,-21.2706,21.1031549696,2713,0.537263411616,21.1021,177.799160768,2713,148.156
1308.69405975,575.392380099,140.454500966,177.827,21.1049,174.343990573,21.1007946587,792.655739409,0.999938,489.218009829,1.39475,2399.72911247,403.361799301,-21.243,21.0934647215,2714,0.521365197828,21.0939,687.743520619,2714,148.16
1006.57666537,694.176225556,259.107677129,177.881,21.1058,166.768165319,21.1003853236,690.230664209,0.999928,40.2874233477,1.65876,2554.28744879,237.715171155,-21.245,21.0924499826,2715,0.539922875766,21.0906,484.981313326,2715,148.219
509.906600629,362.79315997,509.885679197,177.891,21.0546,147.131114753,21.0495633339,1456.31967009,0.999888,255.615411281,1.45514,1646.78324691,138.484106243,-21.1927,21.0432597311,2716,0.508669320359,21.0415,574.464154754,2716,148.24
342.3131504,181.847205898,240.556035061,177.901,21.0247,134.407951311,21.0216624317,745.587665474,0.999836,27.0395196351,1.50854,1191.60819747,171.318143849,-21.1593,21.0133517232,2717,0.522651482083,21.0118,328.562803472,2717,148.254
421.495873634,134.441220171,251.856264711,177.914,21.0629,143.653697998,21.058085915,808.308031102,0.999785,44.4666590709,1.3712,981.462207634,217.979874022,-21.192,21.0511772497,2718,0.516188056846,21.0514,369.298547893,2718,148.224
700.161723508,368.863040843,259.831506217,177.964,21.0664,147.171587731,21.0625689632,787.153134628,0.999819,92.2851224885,1.44546,1739.64290864,209.453334742,-21.208,21.0536329335,2719,0.517099264827,21.0522,395.381148291,2719,148.213
158.028527591,196.055084042,232.396513003,177.988,21.067,77.1464359483,21.0609142223,597.993040469,0.999833,57.3549353413,1.4174,1156.20170547,78.5930563315,-21.2043,21.0536005514,2720,0.518537538425,21.0542,267.259913854,2720,148.267
80.4862132985,6.80317400514,130.998280952,178.006,21.0074,57.1661391731,21.0023019054,433.63350425,0.999893,94.5291631277,1.49534,97.3239553704,67.9331831927,-21.1305,20.9911839442,2721,0.526294236176,20.9897,239.100652624,2721,148.283
923.964577248,500.40296297,131.231093982,178.016,21.0723,191.807356363,21.0660560968,404.88602963,0.999864,54.5887312155,1.34155,2398.91744776,372.069187895,-21.2019,21.0582357539,2722,0.510463794799,21.0582,175.034034591,2722,148.289
1130.77783361,671.774761438,297.594488028,178.085,21.0204,189.191827306,21.0162862612,975.603015523,0.999903,117.016346725,1.36721,3002.69916114,410.713069925,-21.1569,21.0043785671,2723,0.515023820168,21.0038,423.410924767,2723,148.338
1014.07645994,588.114739067,252.623943629,178.095,21.0184,173.93371817,21.0139363193,836.406495023,0.999884,184.047078466,1.3408,2614.3233108,401.026711092,-21.1606,21.0037597595,2724,0.511965771586,21.0025,531.788454825,2724,148.386
1190.76702269,612.069739499,318.55619089,178.137,21.0011,163.543790781,20.9974556503,923.797568203,0.999869,18.1721123027,1.39563,2248.01265593,333.539511045,-21.1422,20.9859205569,2725,0.515586888219,20.9849,404.850333255,2725,148.453
837.460386492,366.75690016,189.387075937,178.177,20.935,166.788801504,20.9283353679,571.120792041,0.999891,32.7890026357,1.47559,1768.91465444,269.942534364,-21.0992,20.9151199286,2726,0.516564977157,20.9149,343.320017331,2726,148.446
633.59598135,295.354633223,422.692322245,178.211,21.0137,135.71745903,21.0137202265,1288.12760642,0.999823,100.741428865,1.39848,1353.19320719,272.083777097,-21.1793,21.0019587976,2727,0.505761240882,20.9989,707.213623105,2727,148.489
636.874470646,466.1751384,179.095091864,178.226,21.04,154.422092847,21.0311026021,603.069365606,0.999817,88.3953326115,1.30535,2308.42250325,193.795929648,-21.199,21.0174376005,2728,0.502594401909,21.0199,364.697464101,2728,148.506
212.353902273,112.668331367,141.688897615,178.264,21.065,112.306359999,21.0611841462,457.762342884,0.999865,23.9698354196,1.61408,834.458910171,151.159853428,-21.2087,21.0493206809,2729,0.521352561366,21.0474,244.727092066,2729,148.583
733.650223973,699.299853995,149.769279879,178.291,21.0629,137.831200056,21.0586504083,628.230659565,0.99991,115.716251812,1.42185,3148.7097814,156.14527884,-21.2059,21.0494382456,2730,0.505985396872,21.0492,292.296075622,2730,148.629
702.615197799,561.452719726,168.926614742,178.338,21.0849,173.705386941,21.0804193507,594.299295416,0.999891,3.66907469587,1.42484,2237.3160696,146.118166703,-21.2411,21.0712275409,2731,0.507781405502,21.0705,247.716447321,2731,148.694
474.992917185,301.929363024,172.147984615,178.324,21.0972,163.61753321,21.0911512199,586.44200296,0.999922,34.5955536375,1.40484,1871.3077628,186.370592496,-21.2355,21.079645203,2732,0.505703853858,21.0782,256.720745126,2732,148.721
447.574388886,417.984131886,97.862472262,178.368,21.0946,137.645754862,21.0899247096,389.521691172,0.99991,83.4979339217,1.35704,1715.10524863,99.5711856032,-21.2283,21.0748761768,2733,0.498746496292,21.0729,226.776453554,2733,148.757
46.6041788281,7.54234159388,113.338480808,178.404,21.1055,35.8251204466,21.097684139,389.651310432,0.99989,-0.0728273264605,1.44704,64.7125252027,24.6172619943,-21.2048,21.0809842347,2734,0.507216964219,21.0827,83.0535957461,2734,148.753
69.5922105856,5.72595189639,26.9159952237,178.455,21.0633,47.9966407886,21.0582486855,94.821712069,0.999809,-4.20724084223,1.52526,89.9559488348,59.0493008215,-21.1431,21.0436124099,2735,0.528301177979,21.0429,42.8683851165,2735,148.814
431.447411096,340.744278155,58.5447535354,178.458,21.069,136.541584779,21.0658706095,266.442213072,0.999905,3.01728970921,1.6177,2223.51707509,259.041223546,-21.1693,21.0467789753,2736,0.53969467925,21.0455,95.4663551923,2736,148.832
1076.14436639,451.586368304,115.313773518,178.464,20.9784,164.190876439,20.9726534477,532.277640437,0.999842,185.841296127,1.64016,2258.37918343,474.46990982,-21.1316,20.9579928101,2737,0.544782203764,20.9585,319.287050633,2737,148.883
881.282759363,280.569348541,160.97472568,178.458,21.0289,176.747999931,21.0242172284,547.980529083,0.999821,79.7941662109,1.60803,1635.76414333,543.919049992,-21.1994,21.0119641436,2738,0.548841333858,21.0105,315.090295335,2738,148.845
946.702099897,371.495576215,462.670715076,178.501,21.0819,170.454793483,21.0754593153,1304.49076512,0.999835,298.061766944,1.50498,1985.56607804,532.308363796,-21.2185,21.0620315091,2739,0.518331650309,21.0605,650.864105851,2739,148.898
87.8563985521,6.4263981047,148.241145995,178.508,21.0175,56.9833126975,21.0127312363,484.34289424,0.999879,3.12025311978,1.48656,104.818189197,70.0462776205,-21.1455,20.9960415324,2740,0.511322333225,20.9973,162.08196303,2740,148.899
647.334259699,277.86918279,197.116948212,178.555,21.0781,146.936091477,21.0694785916,639.073170529,0.999878,5.59802571935,1.48766,1423.17986359,242.607269967,-21.1994,21.0583879872,2741,0.511576208046,21.0571,232.771786813,2741,148.893
90.575171141,162.805689376,112.053136623,178.568,21.0766,37.6074503209,21.0721416154,398.99741558,0.999818,65.5261579591,1.58889,1146.79748462,0.986934603202,-21.1983,21.0573131588,2742,0.522363727033,21.0561,214.748918788,2742,148.911
1254.92785069,579.512185825,135.110860772,178.602,21.0276,132.871259229,21.0224312494,340.484447293,0.999798,-0.219152887916,1.39747,2231.24017056,396.37770938,-21.166,21.0095961906,2743,0.510830365464,21.0085,169.98703545,2743,148.946
975.991437477,523.439927633,196.292953121,178.625,21.05,143.329017155,21.0441632051,859.804407667,0.999865,317.116735299,1.39985,2362.00162339,333.19687354,-21.1857,21.0302409458,2744,0.503277771048,21.0303,484.819469791,2744,148.954
1478.09484899,469.58399601,293.588156901,178.683,21.0886,153.750978857,21.0838758051,830.893567744,0.999886,20.6438951425,1.48045,2178.06127376,777.039483592,-21.233,21.0700939029,2745,0.50335813182,21.0711,412.126863211,2745,149.009
1436.10349405,672.977712467,428.679977225,178.714,21.0185,164.412431532,21.012806254,1142.9886828,0.999876,44.3234816253,1.4882,2551.35794062,592.852336374,-21.1474,20.9991145955,2746,0.500878825372,20.9984,591.049020685,2746,149.057
88.8061713488,6.69403101272,606.040771895,178.727,21.0438,57.9209473214,21.0382640426,1552.30469469,0.999849,47.3823184422,1.45178,100.972169129,72.0380803276,-21.1757,21.0265333263,2747,0.49445678314,21.0263,566.070049445,2747,149.114
81.6690035175,6.016834802,462.83884301,178.753,21.0499,54.5663008127,21.0452167054,1341.96884131,0.999821,41.2535386193,1.4138,95.3830538325,69.235019217,-21.1831,21.032469622,2748,0.497831127172,21.0322,337.286801474,2748,149.113
68.2784307178,3.55806463848,100.416095648,178.818,21.0124,47.6762944604,21.0075637898,358.558868674,0.999787,39.1744002888,1.36111,76.9109567369,61.2069523968,-21.123,20.9938258917,2749,0.495745852579,20.9934,138.564549076,2749,149.125
60.9023563285,2.80502872165,39.3095990065,178.83,21.0565,43.5788489169,21.052473333,217.239897749,0.999907,47.2117013266,1.40796,68.1700747763,47.7134469081,-21.1805,21.0382258198,2750,0.499563392996,21.0375,91.7208442528,2750,149.152
568.08396133,593.859246938,47.773002845,178.873,20.9717,132.779670978,20.9679410769,244.419791023,0.999829,47.0258228157,1.3999,2687.55977785,201.829718713,-21.059,20.9500857029,2751,0.50642691741,20.9497,83.0716413318,2751,149.171
363.806474011,342.353745922,176.746187049,178.896,20.9959,123.775900167,20.9922409649,610.698410835,0.999889,62.6821508031,1.45293,1800.40048183,203.225687971,-21.1194,20.9769962913,2752,0.512834720232,20.9775,259.64928979,2752,149.214
395.720039179,287.915842007,142.163375184,178.89,20.9029,128.369559737,20.8979882274,557.604510115,0.999853,91.3878380415,1.29912,1330.70734865,187.461411287,-21.0259,20.8783618939,2753,0.504660269852,20.8782,248.710501342,2753,149.249
345.424830284,234.996607015,156.645127644,178.916,20.9848,117.722492157,20.9804550934,586.309116859,0.999949,18.6829517699,1.40284,1306.55264787,187.653573806,-21.1011,20.9631870456,2754,0.509579325445,20.9633,255.955255294,2754,149.277
331.29632293,192.629591449,430.750574936,178.965,20.9056,124.05385571,20.9021906564,1023.0295964,0.999833,9.46728273082,1.37231,1256.71569047,188.570962899,-21.0537,20.882826745,2755,0.519933815122,20.881,461.990164288,2755,149.3
645.469749822,420.579437306,356.264860972,179.0,20.9305,142.342474092,20.9290562418,1098.59978388,0.999887,104.606718969,1.42719,1881.67935593,228.983868366,-21.0625,20.9058779217,2756,0.510266101898,20.9043,444.15071343,2756,149.348
1119.84472124,543.046522197,202.320919104,178.954,20.9765,166.54412723,20.9712712069,611.225960364,0.999867,29.7645556728,1.3571,2261.20175656,397.185206412,-21.0986,20.9485240753,2757,0.502622693638,20.9484,327.27653,2757,149.369
557.185328782,229.731243919,228.418227355,179.006,20.9498,158.460240121,20.947347972,784.620836466,0.999928,121.807044405,1.46847,1170.59395718,217.092848254,-21.0794,20.9220552932,2758,0.496228139769,20.9219,385.5340406,2758,149.374
256.618648541,157.21969493,193.733056591,179.018,20.9741,119.399441047,20.9719623075,764.350346823,0.999784,154.374212301,1.46516,755.222207221,90.8098456332,-21.1013,20.9472530251,2759,0.498877217471,20.9476,369.05289923,2759,149.376
143.850212978,60.4464596724,83.3337058424,179.031,20.9518,85.5449306151,20.9460429861,337.327398671,0.99976,0.672201717387,1.4175,442.807313607,79.8034173326,-21.0609,20.9242927118,2760,0.502444524025,20.9237,97.0342172548,2760,149.381
205.040085897,53.4001248188,61.2907840181,179.074,20.9322,107.278824284,20.9270500839,287.502954654,0.999895,50.3503136893,1.35831,309.6496035,147.144267682,-21.0243,20.9038051804,2761,0.512978637759,20.9026,117.516743487,2761,149.438
310.752000804,11.6490340425,92.7375060111,179.085,20.8938,138.445132905,20.8882853862,339.33080068,0.99968,16.8304940113,1.42078,345.354025211,281.897792361,-20.9903,20.8628478303,2762,0.513073303335,20.8632,246.274200393,2762,149.423
476.734249396,293.845610627,225.57320561,179.113,20.8745,150.908645892,20.8706327163,785.279670193,0.999914,-1.29092977307,1.54629,1338.79767019,224.791853699,-20.9834,20.8448898521,2763,0.515154861136,20.845,262.641983749,2763,149.495
616.098910888,263.123996669,227.599386484,179.133,20.8908,175.606536217,20.8851153249,676.12771825,0.999933,16.8864425677,1.34553,1429.13360265,373.044952142,-21.0017,20.8599527935,2764,0.502323378994,20.8596,359.444243124,2764,149.51
314.834900326,64.4280394495,153.090527686,179.179,20.9017,136.153961714,20.8973064934,597.739859444,0.999778,44.0034268436,1.3935,442.366603253,118.05085711,-21.0122,20.8757341234,2765,0.502668158791,20.8762,312.236063617,2765,149.534
526.715728953,108.876216193,149.609790446,179.21,20.7985,161.694606773,20.793988512,446.934810934,0.999887,10.7363471377,1.58308,1013.30942168,461.173678023,-20.8887,20.7642870699,2766,0.525447346292,20.7648,250.293484955,2766,149.569
728.533172862,531.833057937,394.750366409,179.244,20.8528,162.647218376,20.8471278957,953.5899387,0.999866,13.7946245962,1.27617,2376.74585072,444.568434425,-20.9842,20.8252184831,2767,0.506757121908,20.825,270.723452018,2767,149.567
568.135616059,254.435633702,225.935080884,179.281,20.8304,162.793919867,20.8272098116,853.131381448,0.999888,144.868014284,1.49383,1372.37523776,402.48076641,-20.9682,20.8052650688,2768,0.51690760465,20.8043,487.282293087,2768,149.574
485.964501759,183.092315136,818.489100626,179.283,20.8709,156.197212795,20.8645210586,1644.70034789,0.999876,7.72214664186,1.40261,1497.48455209,399.086468958,-20.9991,20.8465064085,2769,0.509459764136,20.8459,826.211247268,2769,149.615
413.301714627,117.151451852,123.864261018,179.296,20.8736,148.091304301,20.8668841435,409.339602077,0.999941,31.9937264316,1.32424,1192.82026227,371.958531776,-20.9921,20.8437707399,2770,0.501428029952,20.8433,284.119514002,2770,149.642
405.219977731,86.6043911271,157.69798205,179.298,20.8316,148.980292934,20.8256676983,467.777317048,0.999941,9.90571049488,1.31127,1031.27184562,375.463941307,-20.9603,20.8041274804,2771,0.503137471418,20.8045,259.926117679,2771,149.662
291.311889446,73.0251243776,210.5741181,179.325,20.8907,127.390507771,20.8861198611,578.77950772,0.999821,6.45098339012,1.45463,415.871793403,111.56081911,-21.0321,20.8684154605,2772,0.512953620923,20.8679,286.13363527,2772,149.68
286.233199296,66.8509219095,195.089255163,179.321,20.8967,129.647571325,20.8914893836,694.654894375,0.999864,73.6310774401,1.43369,387.158750623,141.921307769,-21.027,20.8745493705,2773,0.510616068281,20.8733,277.875975696,2773,149.731
298.316272989,77.9229158915,64.001944691,179.3,20.8542,132.654773822,20.8509848641,392.723051093,0.99992,236.011877391,1.55801,656.044028161,149.442888257,-20.9664,20.821595066,2774,0.521300264442,20.8211,325.1827965,2774,149.752
374.041535852,28.5487287559,147.980788524,179.34,20.8681,162.515543709,20.8632132753,440.872386582,0.999806,31.5521707664,1.59158,417.669271684,300.721509955,-20.9962,20.8427879919,2775,0.519847615386,20.8435,239.591951583,2775,149.793
366.666361339,89.3089018652,110.431181041,179.375,20.8796,163.1102302,20.877788542,426.709918436,0.999891,19.2093599679,1.40268,787.57955082,284.073445672,-21.0096,20.8590662428,2776,0.511472470734,20.8585,257.376391028,2776,149.809
397.813948434,149.003679829,250.615476011,179.406,20.8479,159.379904721,20.8384254896,809.803706724,0.999846,22.6224827594,1.45774,905.201849525,197.841042645,-20.9673,20.8153634914,2777,0.531722441737,20.8155,277.070298663,2777,149.8
319.361186136,49.4399510964,198.927784774,179.419,20.8502,128.553698814,20.8457265159,661.584470405,0.999704,3.68065419106,1.51397,427.948018016,186.525657881,-20.9774,20.8234295726,2778,0.518426221862,20.8242,243.329619743,2778,149.788
310.019623033,132.199315507,60.5988773651,179.412,20.8327,124.469847471,20.8274483713,283.557550326,0.999839,83.7040360559,1.36741,1134.83961986,186.752262993,-20.9563,20.8075203176,2779,0.515684590923,20.8073,210.427027326,2779,149.819
262.23170405,53.5696807939,38.7253880791,179.462,20.9008,118.970288805,20.8993396529,269.073099666,0.999913,133.216983243,1.66906,418.840093588,163.858179899,-21.0203,20.8821008045,2780,0.531780221989,20.8791,190.778144887,2780,149.873
361.5849305,36.2063421215,103.417596881,179.48,20.9058,138.822119983,20.9001576347,409.227892596,0.999801,90.5238974943,1.34974,467.520869329,280.920632761,-21.0351,20.886577327,2781,0.508191806103,20.8865,285.09644123,2781,149.905
337.352193885,35.604586225,111.545372059,179.519,20.7893,145.684212024,20.7832338937,361.609260887,0.999797,55.1488229546,1.62509,590.835632117,294.704141847,-20.9165,20.7662630146,2782,0.536803712335,20.7673,216.801774019,2782,149.911
326.20848194,56.440633895,158.796801777,179.548,20.854,131.840536999,20.8499696528,520.709773102,0.99974,9.30647548794,1.31803,643.99842608,175.328070665,-20.9743,20.8367226626,2783,0.504780672406,20.8357,227.696897314,2783,149.904
671.207092169,379.838174112,72.5347357929,179.585,20.8524,178.595020549,20.8482900947,366.181097071,0.999829,141.562436828,1.3815,2135.54291633,260.978919622,-20.9884,20.8348948806,2784,0.519943817128,20.834,290.384479789,2784,149.929
1679.5881105,695.409751783,354.91915816,179.624,20.8249,202.452515335,20.8188664514,1054.69847035,0.999855,129.84078231,1.62853,2635.28167006,564.276147778,-20.9587,20.8053739889,2785,0.526035492815,20.8033,460.453546387,2785,149.925
1102.73611457,711.779886456,232.366134534,179.647,20.846,165.115173535,20.8417294343,1313.25834964,0.999884,791.200606437,1.27098,2599.05869663,263.624447189,-20.9855,20.8284197396,2786,0.495327363171,20.8291,986.769671266,2786,149.901
1752.36563992,718.090437005,467.44335803,179.65,20.8724,188.698566407,20.8644848499,1344.03098739,0.999902,199.590048001,1.3639,2739.58130285,437.877324291,-20.9954,20.8431035226,2787,0.504313655048,20.8429,782.117044939,2787,149.884
1403.38533758,736.63694101,167.971329687,179.704,20.8463,182.01723796,20.8420203411,640.46534089,0.999939,178.726719195,1.74421,2648.9048335,280.177931051,-20.9793,20.8268830571,2788,0.536184269273,20.8254,339.720668518,2788,149.917
1959.69047312,574.320548642,430.986989321,179.72,20.8174,185.133587262,20.8124926835,1248.43941311,0.999886,52.4772376267,1.35321,2764.8454018,883.413222112,-20.9435,20.7958123814,2789,0.500235511621,20.7951,568.906310291,2789,149.933
1020.38592223,539.983535304,348.79208133,179.754,20.8641,174.719419574,20.8593194879,1082.50832018,0.999966,152.64404745,1.59416,2076.906959,410.040065684,-21.0056,20.8415868979,2790,0.524586395834,20.8432,469.411784132,2790,149.977
1210.87560692,634.050801544,186.484582261,179.794,20.8837,170.02319258,20.8773266256,603.776010367,0.999907,112.405881342,1.37819,2450.2894631,432.24936457,-21.0097,20.8582506536,2791,0.503177207166,20.8581,400.16708671,2791,149.962
