MaxEsReturn,AveragePolicySurr,AverageY,Iteration,AverageQ,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,AverageReturn,StdEsReturn,MinReturn,AverageAbsY,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,AverageAbsQ,AverageQLoss,StdReturn,QFunRegParamNorm
682.343610889,-224.589,219.459787647,128,219.441,52.292,228.268682283,0.657141,863.20917053,215.413481625,639.990549354,219.51194958,344.76556333,20.9924254886,4.7171503974,128,1257.56254128,219.624,119.049,125.775371644,81.5901
751.252446431,-225.887,220.734645698,129,220.716,52.4028,227.7645615,0.652,880.991987053,244.670940329,256.994670798,220.788384713,403.128652693,43.518001029,4.78797534719,129,1078.78997613,220.925,129.116,129.348305759,81.9497
759.446467589,-227.781,222.614770124,130,222.589,52.5131,234.805080017,0.638827,838.311872472,216.49639257,647.228760334,222.664650799,364.25479174,69.6674411781,4.89152087718,130,1110.09600531,222.763,132.001,113.798604529,82.3435
677.970509222,-229.044,223.828762774,131,223.805,52.6389,208.716433962,0.657133,557.47919253,194.716678443,315.897329551,223.881096244,251.989349734,7.13479258547,4.86485399397,131,1097.79090805,223.996,130.344,150.48823922,82.7468
622.255532666,-230.2,224.932337936,132,224.913,52.7493,243.835316427,0.624303,849.694453892,212.510612636,611.1867511,225.001823898,293.07664618,10.5543705712,4.84626346013,132,1004.70632851,225.129,127.731,100.046948115,83.1081
697.164343162,-231.969,226.522328969,133,226.501,52.884,197.547775499,0.599699,931.056042568,182.373063549,744.992807301,226.55425839,379.528525834,159.650931901,4.86606389967,133,1143.01433015,226.671,125.29,110.011704027,83.507
515.72270671,-233.471,228.082641223,134,228.07,53.022,217.995196909,0.678974,829.922296112,109.263440084,391.400297833,228.135498976,370.702861611,236.547274051,4.96117098668,134,1199.88974467,228.264,141.716,261.051628749,83.8568
712.066360067,-234.993,229.689289758,135,229.67,53.1838,236.036981053,0.637261,869.432497307,187.028858114,408.099032698,229.752087372,303.296315906,27.8912142142,4.85068818526,135,1164.55555697,229.869,125.528,137.937402807,84.1939
821.873371631,-236.856,231.56710755,136,231.55,53.3043,169.821998175,0.626754,487.700086219,254.944366259,134.720997708,231.625722339,447.215742311,61.2352381774,4.91096396979,136,1014.7084632,231.741,133.666,309.727445424,84.4916
537.429584337,-237.453,232.172322418,137,232.149,53.4075,223.258685121,0.655557,818.529702106,159.150252731,332.303425739,232.213038827,208.199133393,19.6329308991,4.96077665569,137,1152.36348168,232.317,129.514,145.653662145,84.8673
391.530336527,-239.06,233.780766365,138,233.763,53.5387,207.052395654,0.664627,683.704874394,125.558223642,500.697209412,233.839108,160.604720121,15.9846653912,4.96989579004,138,813.553327911,233.953,144.043,76.5589490297,85.1955
1023.88552465,-240.435,235.049575239,139,235.021,53.7317,215.772499897,0.682078,734.761697838,303.106464775,610.220448666,235.113092498,272.86960135,19.0249692702,5.02292861843,139,849.924059579,235.219,141.061,46.5299043447,85.5463
779.264450635,-242.339,236.865732266,140,236.866,53.8961,210.683574407,0.688503,770.590159646,279.3648979,449.752385626,236.934447812,269.14660783,13.6489035539,5.19410990429,140,1093.2652389,237.073,162.376,116.436094502,85.8916
764.950087009,-243.371,237.853725941,141,237.821,54.009,216.00370759,0.609518,708.939049088,247.042311825,524.575916608,237.9179646,325.625401791,67.5017563297,5.0548457376,141,849.921208818,238.031,134.304,69.8054199869,86.2544
1132.61745556,-244.726,239.235152209,142,239.215,54.1582,212.050301495,0.697742,738.185063498,412.526340913,622.756268111,239.311270041,403.63234485,38.5802982927,5.06090936447,142,893.742428747,239.417,143.964,67.220464531,86.6034
942.925508424,-245.506,240.025192786,143,240.003,54.2905,150.552033016,0.717008,388.495883889,321.407975538,220.433163254,240.132295747,269.1833819,14.8839487477,5.16186404231,143,1463.47585732,240.247,151.092,322.071636272,86.9239
814.797396755,-247.82,242.418081876,144,242.391,54.4249,225.288298278,0.715433,879.07675789,254.302123383,725.704997507,242.507002352,218.131963537,13.1600855324,5.17400172624,144,1085.61079564,242.608,157.082,69.1945219144,87.2977
847.761571364,-248.94,243.481861172,145,243.467,54.5885,182.074525584,0.671204,902.981125269,305.753457501,368.520893374,243.568285258,373.07337035,21.1641169104,5.2627206195,145,1438.48304354,243.684,166.129,361.019222566,87.6302
821.865389546,-250.266,244.788725206,146,244.771,54.7084,215.142209758,0.661646,592.190848055,236.459152561,483.860878128,244.850290745,229.449731025,13.222244092,5.16644170373,146,808.665056658,244.987,154.985,110.325121399,87.8688
530.620047135,-251.054,245.587741635,147,245.566,54.8418,239.064897515,0.67762,940.178185446,162.923114362,736.529282537,245.661897812,201.038572969,16.963501061,5.34241418733,147,1139.48856139,245.807,180.248,92.2152316089,88.1499
764.924827243,-251.668,246.320878405,148,246.296,54.9788,206.750337546,0.690218,853.200852267,148.67491243,318.396715796,246.389714605,568.457037889,379.752965186,5.2390646085,148,1239.58513006,246.5,161.974,207.803967745,88.5406
754.09703515,-253.309,247.934119734,149,247.923,55.0787,167.602064641,0.65354,999.634290541,205.704267441,440.960759924,248.008772651,283.137220795,11.3701053314,5.20828763249,149,1732.51070955,248.128,159.627,339.759339393,88.8601
995.242440046,-253.589,248.183640806,150,248.166,55.2414,205.939492584,0.665096,888.620929152,349.220198695,176.486216437,248.260789717,322.456218058,13.5028439792,5.26842870412,150,1341.97300495,248.387,165.452,237.211040696,89.2117
797.217559361,-255.443,250.18839791,151,250.173,55.3861,189.635856157,0.661433,1054.0040658,250.951706709,247.801028681,250.253417653,264.057677308,13.1169180696,5.33270365932,151,1571.71030111,250.362,178.061,246.617810406,89.5504
441.244764692,-256.053,250.529192142,152,250.503,55.5423,72.6067270742,0.712926,155.434775147,141.606447232,85.2893198209,250.598686914,150.937454758,7.61728690925,5.31889495224,152,1404.68450191,250.711,172.489,250.253909624,89.886
704.188519136,-257.322,251.961848289,153,251.94,55.6652,239.338863295,0.66946,900.540934248,231.595995883,718.01156441,252.05904503,236.750474736,11.6473085826,5.40434234178,153,1126.47338595,252.168,174.62,111.344784715,90.2214
393.677489283,-258.316,252.888850525,154,252.878,55.7965,219.100404675,0.675421,842.533666416,97.728126592,183.546014179,252.976881183,105.498442448,14.5087264282,5.41574935246,154,1076.66896788,253.102,175.159,169.875875195,90.5514
865.829093751,-259.593,254.157764091,155,254.131,55.9642,201.800339078,0.648807,918.942359302,335.30295197,510.187377703,254.20505856,319.642574073,4.9247422017,5.43524581283,155,1403.69567587,254.331,173.016,207.028322965,90.889
461.619850889,-259.673,254.175823161,156,254.175,56.0804,170.789300596,0.704082,1035.71544779,138.080118754,113.210646639,254.231299586,196.843491194,55.1452093606,5.43477931562,156,1199.59866577,254.372,174.055,200.366874921,91.2303
715.817969313,-260.827,255.54292797,157,255.506,56.2068,165.738330937,0.658862,867.958061774,267.036150426,105.704842199,255.612747394,319.068961353,17.6454970073,5.54353483512,157,1363.11436172,255.759,187.396,264.345830389,91.5565
1146.66053338,-261.429,256.114785448,158,256.1,56.3064,214.616611606,0.658819,822.844940966,338.554762628,424.876478639,256.184735124,305.060917115,41.3540537914,5.35415149173,158,1354.14383091,256.325,164.574,213.761549781,91.7669
483.866538208,-262.732,257.287956646,159,257.273,56.4673,212.165566292,0.676068,960.941698164,133.89859603,592.600632118,257.377838927,178.84183392,60.3447669491,5.58894615515,159,1245.85708026,257.522,188.119,118.718393363,92.0886
688.95303413,-262.978,257.620907523,160,257.605,56.583,223.68437217,0.678988,886.613617959,236.303149008,659.158634726,257.69806685,304.279275079,58.7536541016,5.47470616708,160,1352.04089404,257.818,169.965,174.437367566,92.4112
505.957237521,-263.905,258.435414849,161,258.413,56.6738,198.049558127,0.663854,576.403459502,150.184138665,435.044209077,258.517436968,224.97023239,27.2059973614,5.4600656427,161,950.806097581,258.67,168.842,123.134728754,92.6862
736.342658195,-265.308,259.885869573,162,259.863,56.7705,191.269399114,0.672564,611.391980344,279.978540361,497.997848385,259.964126969,293.529596033,35.4647185106,5.39104055435,162,895.420657544,260.066,156.504,132.307311763,93.0252
694.13896023,-266.357,261.222647656,163,261.197,56.8896,208.561813761,0.664799,670.778549059,258.859246937,425.161528172,261.289309698,267.417714452,18.6400070178,5.52695681234,163,1121.2938179,261.404,180.621,168.752426099,93.2692
669.420805494,-266.719,261.400769772,164,261.389,57.0157,238.175683801,0.684626,835.988033161,194.517901369,428.817107852,261.501093016,165.50159326,10.402961281,5.52444413974,164,1085.64527413,261.651,177.005,129.757616047,93.5608
641.920143961,-267.528,262.151551514,165,262.116,57.127,193.11887678,0.647468,586.323100013,231.151239327,467.994157024,262.225321111,318.299310798,81.3846768298,5.65122015585,165,992.821684671,262.356,190.681,90.2337591603,93.8899
696.036917685,-267.833,262.513856257,166,262.496,57.1964,176.717625721,0.687866,885.86940493,224.43046895,843.928058213,262.5886678,232.337764406,10.2227577537,5.6071620998,166,1003.83469635,262.72,186.569,35.4927180493,94.2193
632.430687054,-268.967,263.491140843,167,263.475,57.3278,237.88931346,0.656329,720.163034931,244.824189636,588.030193496,263.567038564,245.98043314,26.5328125856,5.48287773095,167,1111.00559044,263.721,165.878,113.970294632,94.547
519.139596491,-269.618,264.387531014,168,264.375,57.3877,187.538255196,0.72173,412.356498416,182.044481952,362.598274827,264.460927307,271.189944955,11.6975172815,5.4822467968,168,588.377012602,264.581,175.722,63.8258004978,94.8482
623.694864721,-270.034,264.655569038,169,264.624,57.4685,225.628807607,0.660849,709.189414625,177.219812113,385.703423448,264.756969176,211.370092638,9.4557771015,5.60092900032,169,1308.13973696,264.9,174.653,166.760994197,95.1584
567.424958244,-270.821,265.662944598,170,265.643,57.5916,198.077637217,0.691213,495.259322127,172.604033964,387.501551011,265.737915743,280.303480154,34.7319887968,5.45471092817,170,864.219348869,265.852,158.711,115.741319753,95.4685
753.05249132,-270.874,265.682288046,171,265.668,57.7056,237.846116608,0.649135,1372.7053827,237.888070827,596.690579185,265.777483617,297.524778347,50.9320807074,5.53766826294,171,2692.9244963,265.912,166.459,668.615291204,95.8503
652.197743066,-271.395,266.16512855,172,266.154,57.8493,213.437041396,0.669333,628.703864806,241.22108911,482.469957115,266.282898115,283.421593108,43.3405093864,5.70936393722,172,1243.28622801,266.45,187.961,194.88702755,96.1543
804.883304861,-272.331,267.077240636,173,267.05,57.9426,219.09828635,0.704194,674.679804857,257.564712552,427.091536439,267.160236077,263.995283752,16.5028220379,5.60748041153,173,1736.38912341,267.293,179.362,254.8068757,96.4922
1153.75415697,-272.736,267.205867198,174,267.187,57.9939,208.026428088,0.627164,787.664427185,284.380680171,619.931118802,267.297830008,573.120698701,325.832033609,5.68213281165,174,1394.5583593,267.431,181.044,167.026291732,96.7445
791.219618802,-273.702,268.407962967,175,268.399,58.0982,205.875391044,0.680022,541.762488036,288.602052424,334.648947736,268.517334907,261.767513306,20.3768231834,5.79919409576,175,963.316668737,268.655,203.55,112.350781934,97.0196
574.239572788,-274.026,268.738055195,176,268.721,58.2185,220.194273407,0.62703,828.561156193,215.359361892,627.261731065,268.820432988,338.081867697,8.42378968418,5.63879699788,176,1745.02969428,268.954,183.034,258.378090153,97.3224
825.546225594,-275.034,269.839485044,177,269.81,58.3197,221.247558596,0.649973,778.115994487,214.079919456,607.150081526,269.919377534,420.235571507,130.22128933,5.80862488054,177,1779.66679261,270.046,200.262,225.730924413,97.6094
671.348563771,-275.601,270.446647973,178,270.429,58.4265,163.978959783,0.664115,478.975039044,240.258143217,305.46931549,270.519330112,320.572865793,22.8424217585,5.73350603516,178,856.129686345,270.654,189.383,200.321223071,97.8991
552.305944606,-275.212,269.903697337,179,269.89,58.5226,222.472032722,0.623827,944.989821431,139.13566228,334.120782228,269.988521146,373.389223469,120.764566664,5.84009740876,179,1607.35455319,270.147,210.052,291.14188005,98.2029
658.706250991,-276.633,271.463740074,180,271.447,58.5863,146.153823801,0.583312,342.10346478,184.534589489,298.288716598,271.545917103,375.585741862,129.526558397,5.71718708052,180,651.065143527,271.67,195.569,52.1666043037,98.4594
744.93228616,-276.103,270.791868035,181,270.765,58.6551,180.406628939,0.693682,1466.66006019,243.152844072,758.067827772,270.885694798,406.673517683,12.4512768147,5.72695436304,181,2484.87552589,271.034,189.883,480.243931878,98.7141
1054.00580272,-277.03,271.664289282,182,271.654,58.7438,200.458003492,0.624038,1089.36120675,356.477971807,552.163471422,271.764788487,311.19441626,12.6926445406,5.83693078661,182,2434.99556082,271.904,199.238,660.555878887,99.0192
333.205904555,-277.655,272.36188235,183,272.346,58.8443,217.432186307,0.632105,756.025122894,109.717644247,281.552904632,272.451387008,174.518804938,11.9420379592,5.63373634588,183,1298.48873808,272.581,173.649,168.979033509,99.2988
753.078565983,-277.992,272.888688285,184,272.869,58.9465,188.190452661,0.625647,563.345463345,205.041306617,381.016687984,272.972264808,288.463992794,19.8495343653,5.71320800226,184,1469.78542845,273.108,186.895,258.925437605,99.5407
521.583657517,-279.282,274.076869339,185,274.057,59.0435,191.364889718,0.637977,464.109775513,165.786028904,369.044503086,274.169969033,257.630329972,40.6898741694,5.80868193457,185,984.325042916,274.325,192.105,105.054347071,99.7464
708.69653041,-278.991,273.588966134,186,273.57,59.1529,188.727468043,0.660174,560.332444756,240.144940646,278.849939281,273.69142836,301.362458695,11.1730656108,5.74852316097,186,2685.93144593,273.832,181.72,411.062674391,99.9759
866.99901374,-280.018,274.771190715,187,274.763,59.2546,211.010267507,0.655737,1063.77460782,289.109304548,482.918212305,274.851568667,466.084147028,49.4321598973,5.62881970864,187,2462.20654416,275.018,180.443,576.113406822,100.2
699.185927546,-280.305,274.969283691,188,274.942,59.355,176.250508017,0.594891,526.21423174,155.10047762,440.789947346,275.049536582,464.195026495,280.203360514,5.63333748411,188,1240.01644199,275.176,173.179,143.05955865,100.457
671.07855719,-280.798,275.48826389,189,275.47,59.467,209.270961364,0.5799,852.371035642,232.201497011,418.696114428,275.585622228,226.744481731,13.5267131955,5.81873551267,189,1956.9164483,275.704,207.747,423.4088081,100.721
1216.26969631,-281.338,275.983139264,190,275.976,59.5955,208.749339856,0.611227,538.009784444,406.349422613,517.17166273,276.048625951,403.596231964,13.7700452621,5.77295617393,190,631.589718179,276.219,195.693,18.4798189992,100.989
715.544431913,-282.55,277.278948734,191,277.255,59.6883,202.43141428,0.630391,627.258312656,217.282849246,427.363916419,277.350915561,450.954941757,16.992269264,5.76728424444,191,1243.63670081,277.507,194.4,223.627905109,101.23
702.068361114,-282.78,277.468487896,192,277.454,59.7929,202.06572718,0.674117,585.658748198,101.520021961,370.381842319,277.554671274,575.732890354,414.531957354,5.78157655982,192,2050.25873897,277.71,191.67,288.509074941,101.496
707.861635689,-283.213,277.818548405,193,277.798,59.9046,197.590462036,0.616478,602.611172065,188.658725223,267.55376019,277.905995266,435.704534872,228.31496521,5.8021880698,193,1247.69150338,278.04,194.751,224.02145617,101.687
1283.52854588,-284.196,278.756516439,194,278.727,60.0099,150.363017148,0.609134,284.366310262,403.855568086,247.812383003,278.846432174,552.832144605,14.0627817098,5.79969205623,194,323.544064073,278.972,194.987,23.0378769175,102.012
482.506847516,-285.09,279.686238315,195,279.67,60.1307,210.641688566,0.620843,1029.03662377,139.368380017,293.237128433,279.780568529,180.271582469,15.6347548133,5.89912090174,195,2236.11758332,279.911,203.408,544.723352311,102.258
616.415619662,-286.128,280.669327148,196,280.668,60.2176,148.958025861,0.587687,299.075074819,219.744203244,240.966579795,280.753458562,195.567567283,9.76371280336,5.80116852552,196,1476.16503374,280.897,192.087,143.738501282,102.551
594.80431706,-286.78,281.418540361,197,281.395,60.3378,210.867231812,0.628521,1997.15460812,180.276877724,265.005000854,281.513974069,210.873724117,6.97171003064,5.66354492899,197,2656.84367292,281.635,175.36,861.338380264,102.762
392.987901906,-286.978,281.522852226,198,281.506,60.4336,131.216510402,0.595478,234.085847991,126.942591148,224.389178177,281.599567043,202.839484527,14.4345447651,5.69452227252,198,244.861769006,281.744,189.244,5.28360877216,103.055
937.375838398,-287.316,281.887347158,199,281.88,60.5575,116.104342818,0.435178,495.938523333,335.850465776,193.504257046,281.958641204,257.943469056,8.26384430374,5.81254305077,199,1952.60705988,282.117,192.846,434.382082503,103.263
710.85389972,-287.654,282.144879435,200,282.115,60.6159,207.620293681,0.644558,1299.41988795,206.434592404,272.20793681,282.235674997,169.526225091,12.0848249163,5.85609781418,200,2709.21133517,282.362,199.789,590.002756445,103.523
538.284625508,-288.08,282.478287029,201,282.444,60.7312,216.366835601,0.600973,1814.43441597,194.706378534,598.97624637,282.579323016,215.277689314,18.226679602,5.96175803955,201,2731.12954663,282.683,226.174,664.632414071,103.781
