MinReturn,StdReturn,AverageEsReturn,MaxReturn,AverageQLoss,AverageAbsY,AverageAbsQ,Epoch,QFunRegParamNorm,MaxEsReturn,AverageY,AverageQ,AverageDiscountedReturn,Iteration,AverageReturn,PolicyRegParamNorm,AverageAbsQYDiff,MinEsReturn,AveragePolicySurr,StdEsReturn,AverageAction
95.5137934537,142.465316658,34.9859502092,635.168277407,3929.74,759.092569036,760.573,2187,416.881,272.872234476,758.328462883,758.355,104.485638266,2187,363.161644239,158.618,23.9414224212,4.94563648624,-800.194,52.0683118572,0.843921
118.99399811,145.959445953,15.3705403435,916.732760175,3976.4,759.825154326,761.286,2188,416.937,73.7821324067,758.907735695,758.831,110.961021026,2188,318.585644871,158.632,23.7509580248,4.69106257863,-801.406,18.0467747452,0.823837
99.2529442956,157.613861414,22.5088487152,778.210410806,3836.73,759.364885096,760.881,2189,416.988,255.686507563,758.46602931,758.475,91.8826546455,2189,298.238149985,158.651,23.4713725713,4.39320410812,-800.884,43.4970201833,0.854712
159.083439851,408.428655167,25.5623133098,1371.76371187,3969.97,758.863005787,760.43,2190,417.072,95.331361919,757.936970048,757.934,120.663828855,2190,701.399582321,158.659,23.850373752,4.97697541128,-798.959,24.9777952668,0.866256
135.458184705,146.118727516,19.596299075,865.799124797,4053.82,761.474572399,762.92,2191,417.073,85.1823047749,760.625143241,760.563,132.068213786,2191,342.83245387,158.674,23.6224705251,3.97960691965,-801.104,19.0966525417,0.821498
204.724955153,329.13162807,31.1506571638,1215.94472845,4046.78,756.789370378,758.369,2192,417.134,375.478476114,755.684698336,755.708,117.746650202,2192,554.818099784,158.694,23.8164672025,4.78407255921,-796.227,61.8733152572,0.835056
95.3721321603,228.59307235,22.6666004757,936.506632503,3812.49,757.475943831,758.995,2193,417.197,88.5428082638,756.42207173,756.419,93.408512977,2193,453.846905163,158.703,23.1744438569,4.39543806075,-797.484,25.1683896194,0.844622
104.647163945,123.37935052,50.8101968808,620.926788231,4106.82,753.950706833,755.46,2194,417.31,393.700486646,752.871281955,752.889,101.075638581,2194,255.726859218,158.736,23.9045479707,5.3374651733,-789.493,80.2874314077,0.838046
94.6108470152,140.752918838,27.7999387239,739.645288886,4073.81,753.159291801,754.734,2195,417.352,213.847615232,752.054586789,752.094,117.652086704,2195,335.883433592,158.745,23.6015059746,5.07260797424,-792.046,38.4061161003,0.844255
112.576997485,110.133784779,33.0009304996,529.737577838,3806.54,753.535923471,755.078,2196,417.418,191.031669022,752.63563835,752.644,101.432157768,2196,277.052954429,158.804,23.1276268244,3.3973483306,-792.721,45.9550956558,0.843527
181.027764967,270.875622437,19.1130797609,1180.66909426,4008.38,750.062688067,751.621,2197,417.486,124.661735644,749.095193681,749.207,111.54861756,2197,539.313584228,158.802,23.7299748977,3.55759808951,-790.552,23.1602690231,0.849935
205.818825314,182.954158568,22.0698095612,916.968706036,3855.53,751.655074403,753.076,2198,417.543,79.1544504604,750.698720707,750.636,110.659790745,2198,421.980719102,158.832,23.4086388324,5.39163562209,-791.334,23.1244368993,0.850424
100.395708925,132.557498893,16.1515911941,615.267363957,3861.09,749.75034822,751.351,2199,417.645,104.333713345,748.714565756,748.792,100.68061253,2199,285.917312204,158.877,23.8148784633,4.93375932396,-789.864,18.1891559894,0.850994
172.500157704,136.723779059,17.8003092963,853.207471296,3582.05,750.99846531,752.344,2200,417.73,108.380926351,749.980543153,749.934,122.452025362,2200,329.492701665,158.915,23.0555587887,4.07427958313,-790.923,21.7812632366,0.83159
83.0874407968,303.626618168,23.5575540674,1180.59135405,4297.82,747.935385432,749.569,2201,417.815,245.032351701,746.929327299,746.962,103.651941755,2201,505.876068382,158.907,24.5099975589,4.80167483748,-789.284,41.2768280855,0.836021
49.1484229361,156.891216817,25.5285732114,636.340028308,3847.55,750.227693027,751.622,2202,417.887,288.470143451,749.285346378,749.279,88.2059560131,2202,235.965335793,158.933,23.7375866585,4.11572730494,-790.859,45.7246390595,0.835571
42.5523610886,103.090778706,17.8531785793,428.508738811,3692.26,749.976141205,751.526,2203,417.954,203.659138027,748.984871658,749.022,67.2623435299,2203,143.686036157,158.939,23.2534557016,4.61442487675,-790.756,30.76930027,0.818591
166.489764644,203.937881271,16.4032074518,972.283922453,3742.74,753.103764115,754.532,2204,418.033,88.3467384711,752.197982318,752.175,111.058688445,2204,441.486312911,158.972,23.3014186069,3.89423208952,-791.822,18.5354116463,0.821588
101.72179441,135.983323922,35.1511515195,678.665379806,3996.78,750.673919882,752.09,2205,418.104,189.125696418,749.632484432,749.592,131.914567296,2205,353.244839441,159.012,23.6614595345,5.10365934992,-789.06,45.6461351494,0.80652
96.5193782071,283.887301013,23.4942340824,1061.99700366,3896.61,750.125704822,751.593,2206,418.152,124.399098542,749.134666143,749.166,99.5075873962,2206,611.963082291,158.997,23.4009003576,4.3453302201,-789.716,30.6195010617,0.817946
47.837448396,274.261342714,20.2225976205,1067.48072626,3907.17,748.342084,749.784,2207,418.225,265.864404206,747.377199977,747.363,80.4083728073,2207,393.815256554,159.03,23.7431604827,4.60727098104,-788.358,39.4297763297,0.830876
65.0909800501,168.180146519,16.0882985909,912.645227202,3785.88,746.582731208,748.129,2208,418.29,124.599733482,745.622085468,745.661,113.503122229,2208,414.757625997,159.063,23.3415811576,1.99340699917,-787.676,22.5320003617,0.815204
90.9897490156,194.76647002,21.2615495237,1169.49257912,3842.49,747.868974274,749.18,2209,418.36,132.166376246,746.85256747,746.761,118.637137539,2209,404.970120726,159.112,23.4922815348,4.58496816723,-787.445,25.4300151893,0.81447
145.13159589,250.91092443,19.6998802156,1146.95833355,3841.65,749.656419197,751.268,2210,418.442,100.997618221,748.730422858,748.779,117.118424931,2210,443.787430248,159.17,23.4860042464,4.37217855897,-789.857,22.4933213029,0.815424
106.931876836,220.821301081,24.1466760745,1119.23280364,4062.34,749.315436827,750.707,2211,418.436,123.916825656,748.37939123,748.446,116.894514095,2211,461.473141227,159.181,23.6932264153,4.41576914711,-788.619,28.9998287842,0.821669
163.921800449,225.122987342,21.4901510559,1045.6861083,3861.96,746.204285089,747.663,2212,418.504,127.764403682,745.196201585,745.164,128.794459858,2212,410.830264029,159.224,23.4618699077,4.07744455012,-786.043,26.190125486,0.819091
78.7404074695,173.795381272,26.8068119317,837.985103989,3933.46,747.81710958,749.2,2213,418.541,175.45424725,746.960530364,746.973,105.208193882,2213,272.882535214,159.228,23.414590424,4.76350064319,-787.506,34.5243638816,0.83172
49.4013216286,136.376085427,19.3778794428,640.593825296,3642.09,746.738663817,748.293,2214,418.604,223.504728076,745.957092068,746.001,104.592283152,2214,285.579458278,159.302,22.8827518085,4.14511608134,-787.662,34.9681293712,0.828709
125.204456446,203.862566388,13.9586408134,1093.52949133,3894.05,747.260855763,748.706,2215,418.699,94.2174386309,746.48699364,746.454,104.884266737,2215,419.123645465,159.342,23.4471452699,4.33596929312,-787.454,16.8725901336,0.849827
257.38264937,260.171576456,30.3224455695,1228.9113556,3784.26,746.122884876,747.611,2216,418.772,232.594807269,745.294791303,745.341,125.491127289,2216,632.501923009,159.357,23.3534317171,4.33634197341,-785.556,43.8445788441,0.825794
85.8092785178,235.347808621,25.118466665,1203.4469434,3817.76,746.124011615,747.649,2217,418.898,183.560397732,745.3184508,745.29,129.628513632,2217,494.241181294,159.402,23.5661143052,4.69779273001,-786.32,38.6357997441,0.834212
109.239635668,202.000014338,31.959532454,1296.95815904,3771.47,745.302219607,746.75,2218,418.965,170.607855214,744.482915423,744.393,139.412461273,2218,463.632266735,159.397,23.3767742526,5.1398727345,-785.461,38.2504377377,0.812933
153.017492736,158.970947017,23.3162205192,808.515592432,3771.18,746.765749852,748.169,2219,419.006,132.553920046,745.828515457,745.855,125.501362979,2219,414.364463807,159.397,23.3240076658,4.76607345358,-786.216,28.5689442819,0.817173
180.514311171,217.80969358,19.3416732957,1235.89625368,3843.7,747.056628808,748.473,2220,419.104,92.2665200494,746.230781712,746.175,140.832278028,2220,478.240838716,159.424,23.7274804202,4.75008882095,-786.708,21.0891838815,0.810143
157.797761125,154.995505744,21.1564108428,881.402688482,3861.9,746.314408052,747.861,2221,419.176,129.540385345,745.416337503,745.476,137.125750207,2221,445.419406109,159.462,23.7053854215,2.28256872852,-786.795,27.5570223628,0.813649
75.9578039916,129.556293989,28.3730511565,744.615566763,3984.11,749.454269988,750.845,2222,419.227,157.980345789,748.5633377,748.559,126.483038965,2222,355.453797849,159.497,24.3000268235,4.69829735137,-789.225,36.3904146623,0.84223
18.3259598014,10.6872474397,20.8972767652,90.3212253208,3982.03,748.409499268,749.877,2223,419.316,167.244339065,747.553341382,747.472,28.4164436298,2223,34.8254659567,159.482,23.9250375047,4.94446798088,-787.664,31.1760593873,0.798142
159.363997199,169.240855824,25.0757077892,742.416535606,3785.53,748.369371828,749.999,2224,419.355,112.46600228,747.468667887,747.553,113.240159551,2224,414.447514075,159.497,23.3697560715,4.54430972276,-788.675,29.0821700288,0.820136
59.9810454315,153.847244073,21.8664653918,665.387022454,3987.72,749.920045078,751.397,2225,419.449,120.241101818,749.090250577,749.093,105.584790401,2225,278.0896137,159.537,23.8375909754,3.81298427392,-790.068,27.0850697946,0.838307
186.590430083,263.540621759,33.917779471,1510.29546061,3597.58,750.10927322,751.652,2226,419.541,309.510142971,749.247031387,749.228,131.109173375,2226,569.004431648,159.513,23.2631831235,2.69315377796,-789.575,55.6559056709,0.82807
121.94686887,196.698750896,26.4314020771,1149.66756057,4177.0,751.903798381,753.361,2227,419.573,149.882438953,751.144167317,751.181,129.033155373,2227,345.348292273,159.555,24.3552328179,4.45655187288,-790.493,33.2766535821,0.841428
71.0243994256,155.443083731,21.3263186408,833.937138338,4044.51,749.763583403,751.286,2228,419.618,112.375539329,748.868163134,748.879,97.0753134917,2228,212.589589962,159.575,24.3070847758,3.36629661505,-788.784,26.757753852,0.856966
101.845471526,308.114020267,34.4476761668,1210.44087597,3819.65,747.31368541,748.765,2229,419.707,311.258663975,746.368125562,746.314,130.752267998,2229,505.983939835,159.62,23.5778672945,5.33941115285,-788.204,54.7685102173,0.820435
87.8834133503,156.78653763,18.4962635099,1136.07977785,3958.41,747.82194576,749.327,2230,419.778,98.6658641079,746.889646298,746.929,129.359766483,2230,295.840228318,159.633,23.6455482154,2.0091309851,-787.317,22.8910199051,0.822312
105.879069434,262.149018354,16.5905780374,1017.20576926,3926.48,749.048232182,750.395,2231,419.847,127.932752458,748.151022518,748.094,102.694180857,2231,352.658133282,159.695,23.8153344466,4.38092449659,-788.796,23.7894115985,0.841204
98.7679823838,97.403844463,24.5987605121,629.240015195,3792.57,749.982406605,751.277,2232,419.901,97.3292722767,749.118516211,749.12,128.431252616,2232,277.983381973,159.708,23.5720071915,4.97898168347,-789.146,26.2342532071,0.806377
179.430951616,167.50516346,25.9850037114,982.626513631,4050.49,748.777814572,750.199,2233,419.992,180.233886067,747.91477151,747.965,132.125640268,2233,368.865534067,159.752,23.8978938094,4.15811317347,-789.653,35.1147473382,0.826841
78.7171501328,113.830159571,23.166493806,538.013481645,3965.06,749.787988151,751.277,2234,420.035,183.789327138,748.871818768,748.895,116.999859842,2234,284.168208173,159.765,23.6962459697,4.63230095955,-789.719,31.1360562323,0.845076
124.126408549,270.70127289,17.4636825035,1354.47382598,3990.24,750.139513654,751.662,2235,420.056,77.2279583497,749.256775991,749.252,109.764085027,2235,467.817611215,159.808,23.7189537499,4.4867453515,-790.171,17.2420043472,0.838487
72.9413462752,390.672524988,19.9366385417,1352.79792308,3984.77,750.143123371,751.644,2236,420.137,105.107534973,749.270839209,749.229,93.3373614384,2236,492.320874109,159.796,23.5863671319,4.31770976989,-790.324,22.1731548716,0.846187
91.2982541716,199.47055113,24.5829217652,981.721940617,4040.37,748.225321187,749.643,2237,420.191,184.773309706,747.2636843,747.256,107.402084957,2237,383.503881596,159.83,23.6655989294,2.49601775247,-788.101,38.454599531,0.857473
75.5189935924,339.495921274,18.803640985,1094.68377954,3956.03,751.188331793,752.637,2238,420.251,87.6482778098,750.372594234,750.386,101.467062663,2238,673.936526053,159.858,23.3901054298,4.63213539807,-791.063,21.752263141,0.838635
84.5850977654,217.864538791,23.2273009324,873.81653138,3683.78,750.287904467,751.695,2239,420.329,170.136113851,749.422454416,749.449,92.1203958648,2239,383.789356898,159.881,22.6044835337,5.36310443222,-790.907,33.2198419614,0.838577
57.8330774465,209.51130869,16.0582529462,1132.16414135,3928.05,749.7875455,751.117,2240,420.39,85.755237941,748.997146118,749.01,89.4595485384,2240,292.266180123,159.891,23.6527705212,2.02307179308,-790.943,18.9919117317,0.844568
86.7347396147,259.125527038,21.0472322695,949.630248473,3682.36,750.361155073,751.726,2241,420.444,128.182501712,749.606585783,749.577,98.7527050566,2241,475.59315076,159.915,22.9823866639,3.88751876636,-791.405,28.1021292637,0.852317
58.6858617828,247.343663426,20.4487702005,1200.93209333,4079.14,748.058568819,749.618,2242,420.557,222.102130966,747.18137614,747.188,108.620845118,2242,507.426368947,159.931,24.0684462138,0.551718458561,-789.496,44.9557827676,0.855696
46.9846721306,181.671394301,20.8527933586,726.695415222,3950.89,749.826268171,751.267,2243,420.615,123.727946146,748.869684895,748.854,98.380486627,2243,359.689389195,159.966,23.5174533583,4.30672091388,-790.429,25.8852767435,0.855506
70.1013876646,155.300053329,20.6155110687,731.194152445,3745.9,749.215185556,750.674,2244,420.668,93.9674135312,748.287913344,748.251,104.276767722,2244,314.185695052,159.987,23.3813840861,0.995934672962,-790.707,25.4488601973,0.850334
87.48615177,157.497212383,18.3708799686,742.097420362,3838.75,748.564427126,750.094,2245,420.706,124.895362661,747.629825522,747.661,111.723938853,2245,307.539173513,160.018,23.4504674998,4.25991417463,-789.843,25.072122341,0.855808
88.5524399585,154.784751404,14.1111321186,687.493333639,4146.25,750.961020881,752.392,2246,420.801,149.630890598,750.067868872,750.091,94.6406329405,2246,316.535548043,160.014,24.1125779075,4.4776813037,-791.296,24.7513242227,0.858254
89.9765411003,190.177418445,19.0963944544,1092.02412222,4025.25,750.591195729,752.055,2247,420.871,173.891979936,749.67224409,749.655,103.96119831,2247,314.305887737,160.083,24.0598044116,4.66335990471,-791.716,29.7621392964,0.867449
181.174680346,114.300613055,28.1125679098,721.464027314,3984.75,750.475422514,751.917,2248,420.928,203.590520759,749.531745469,749.514,128.484343917,2248,318.980030859,160.125,23.6206580506,5.0783769706,-789.471,40.2952260867,0.868486
141.022179082,85.1937255611,22.7366617037,542.605672517,3660.97,751.738371587,753.175,2249,420.978,104.613223797,750.802694945,750.761,116.867875367,2249,227.112301724,160.114,23.2221899295,5.3233243301,-791.232,25.3075781735,0.884509
51.9258403584,79.440783318,28.8225570847,568.987849213,3990.65,748.720383846,750.267,2250,421.045,151.271486234,747.786209145,747.819,130.786667919,2250,300.849925274,160.143,23.7195763733,6.19965614611,-788.321,33.7110366324,0.844727
110.368034709,202.900457601,27.7926458274,832.744254169,3828.44,748.763513318,750.216,2251,421.176,282.66288019,747.704402709,747.64,132.067231394,2251,431.919742072,160.198,23.4382207375,5.15614893342,-788.328,53.3591023104,0.830886
61.4239429031,154.563036958,22.1820201041,780.680700975,3776.69,747.299820644,748.816,2252,421.259,101.097112826,746.154135223,746.153,105.190082087,2252,230.439289127,160.239,23.1919805511,5.07744219737,-787.965,24.8309216247,0.838954
91.9631766871,211.479953664,21.6563452472,1023.9316903,3951.45,749.433296186,750.859,2253,421.399,117.984025902,748.305332159,748.349,123.052407965,2253,385.823501517,160.231,23.7006741635,4.86325220884,-788.904,28.7044308399,0.869816
81.9348316654,123.740223476,25.5230597498,695.555947977,3937.79,749.180567089,750.528,2254,421.453,164.085208215,748.225956757,748.157,134.350641772,2254,403.264476451,160.238,23.3448317485,5.13270644074,-789.208,30.7885871957,0.881135
189.140058781,118.862519719,41.2912380335,714.023077167,3894.97,751.308612833,752.797,2255,421.54,370.747720341,750.261815536,750.302,135.475505963,2255,389.369947608,160.251,23.2280095825,5.03116088775,-789.383,70.0122649364,0.864041
149.167420162,132.019259572,17.2243809894,645.063144986,3992.48,748.376496823,749.861,2256,421.594,144.296158951,747.404800657,747.391,138.471674157,2256,349.009917236,160.253,23.6105834357,5.14620157602,-788.238,26.0087888258,0.860128
137.030423434,199.863603467,28.9397961775,940.014512165,3877.77,750.161574474,751.455,2257,421.674,259.798188202,749.277553455,749.196,137.332487848,2257,425.052487051,160.286,22.8421570519,5.11694654602,-790.466,44.0079148942,0.851265
298.535361849,169.587709877,24.9815608725,1038.8119874,3799.21,750.288860795,751.769,2258,421.73,203.737599087,749.351760357,749.417,156.014247277,2258,523.386765185,160.329,22.8384946821,5.02214580373,-789.069,32.1994046124,0.840301
94.7022471097,125.271748661,27.1775836201,808.973012599,4012.07,750.115574343,751.665,2259,421.785,234.240012687,749.257501506,749.243,153.110131753,2259,364.440559186,160.308,23.0751092347,5.00637659727,-789.536,43.992381568,0.832474
217.478887731,207.183100512,20.7321959477,1266.31888667,3622.99,750.38282725,751.827,2260,421.879,104.215046242,749.540103184,749.541,133.435204652,2260,497.83610823,160.337,22.5381215811,4.87117941303,-790.043,25.3046277996,0.854767
64.9830833773,145.895387077,28.6764472418,798.557471261,4101.1,749.532860164,750.884,2261,421.963,135.663087953,748.671529442,748.629,122.787304796,2261,323.175405075,160.367,23.5642316507,5.32088767563,-789.458,31.4777352849,0.835314
119.306970745,253.324745746,17.7284584402,1356.16475352,3859.48,749.581734848,750.884,2262,422.054,127.637730654,748.590080529,748.587,125.105853353,2262,475.592564385,160.404,23.0813048286,4.59183633826,-789.485,21.9639268889,0.851617
119.604010959,167.384575689,31.4923822754,980.629210733,3891.67,748.18481156,749.688,2263,422.13,154.368788554,747.219275034,747.26,109.619732666,2263,310.634833222,160.442,23.0040617745,4.81866931075,-787.515,38.5432768387,0.853627
121.830833004,156.686086824,19.2860517708,734.079160691,4084.1,749.562566491,750.938,2264,422.171,94.1985971286,748.669839999,748.682,112.224835154,2264,393.950606359,160.454,23.4608149802,4.78874971233,-789.35,22.1037933519,0.848264
83.8191710341,141.694559842,32.3466196298,866.585183758,3997.14,747.665925074,749.073,2265,422.23,284.562946955,746.829223968,746.779,131.422262298,2265,324.835856468,160.484,23.5197647588,4.50165192495,-787.008,51.2260155711,0.864935
156.007600852,187.165680178,29.4198499872,957.114406428,4129.73,746.428170522,747.92,2266,422.244,195.147951386,745.529639128,745.489,98.2733116547,2266,385.385056399,160.532,23.6926848938,-0.370315155872,-787.602,41.6101504307,0.846073
74.943566374,201.992974132,18.0098270274,1038.39488831,3895.43,748.696679412,750.164,2267,422.335,105.671813675,747.724790288,747.764,122.040499575,2267,496.416735425,160.546,23.5824210159,4.41390791763,-788.648,25.4400827699,0.862292
159.711889214,214.070709586,15.439930046,1319.9258383,3685.23,751.198840575,752.707,2268,422.407,150.994152078,750.193753168,750.236,134.389646712,2268,489.262974878,160.569,22.7691210607,4.30627082223,-789.807,22.431270453,0.860085
112.00418804,139.444429507,24.4123104479,730.372607828,3720.53,749.025055576,750.363,2269,422.483,214.877832987,748.084431946,747.991,110.237482062,2269,285.853183636,160.57,22.8645199674,4.6731754024,-788.604,38.9699137944,0.876258
142.143711856,200.206348078,24.6890292729,1103.40378752,3801.49,746.689066416,748.227,2270,422.552,410.028105957,745.777640722,745.777,137.552362685,2270,418.575421282,160.631,23.1506297459,4.78989546476,-788.174,59.407705153,0.869689
151.294572773,153.07941044,27.7532065152,749.497147376,3991.85,747.76491174,749.218,2271,422.623,269.624109418,746.902260935,746.961,125.971954399,2271,385.429815846,160.637,23.4538407012,4.81802604777,-786.802,48.6034432143,0.877194
81.9558067449,159.42801654,24.7250336657,679.414178489,3932.37,745.776810723,747.219,2272,422.612,128.653730919,744.984522805,745.01,87.7341029654,2272,183.904569917,160.602,23.3186689265,4.83822818674,-787.496,29.9181505378,0.884829
91.4294324413,145.330600517,23.4393411868,903.315929183,3833.19,745.012067634,746.411,2273,422.716,113.217423411,744.080476677,744.062,133.179371546,2273,385.047375524,160.616,22.9560520562,5.21678406781,-785.104,26.1695863204,0.865125
151.95228901,178.091355106,23.6051813628,882.702536841,3796.8,746.443615213,747.889,2274,422.799,89.9788196115,745.611859271,745.626,106.754484359,2274,414.228541975,160.641,22.7161842951,4.69981339189,-785.878,26.9794917047,0.855272
83.1295981907,178.431759058,20.3683326356,1135.24533879,3922.33,744.813209791,746.306,2275,422.866,100.781481124,743.935445037,743.932,137.399314284,2275,349.313061384,160.622,23.7365457158,4.74253367462,-780.948,24.7223239577,0.954026
94.4242890652,132.886562469,37.8240751603,612.988419936,3492.3,740.05813341,741.528,2276,422.934,169.292149322,739.179233783,739.211,106.876735914,2276,296.687298357,160.641,22.6834657453,5.22121590199,-777.669,44.4654464979,0.856583
112.564275711,222.784303103,24.301051749,1228.01222718,3558.34,737.203514098,738.634,2277,423.017,141.249214405,736.292329789,736.3,132.910838683,2277,511.883896989,160.669,22.589296572,3.78784325734,-776.012,35.1316955901,0.851554
119.131657732,184.029539014,15.6349679138,1118.94582478,4002.5,736.458747798,737.923,2278,423.048,71.5660882291,735.587943472,735.588,115.234609512,2278,418.405576885,160.705,23.3707192998,3.50815314416,-775.394,16.9437836606,0.879484
116.463549178,205.65491653,17.1801594795,1025.3243207,3803.98,736.75739379,738.252,2279,423.144,106.180713286,735.837369666,735.811,120.623231446,2279,467.801389853,160.698,23.0219741117,4.43683684515,-776.0,20.7896177864,0.845665
50.2115864936,269.458938989,19.3948144747,928.932368874,3640.73,737.774075067,739.216,2280,423.234,113.099824649,736.967615817,736.996,82.5018822961,2280,684.211858842,160.745,22.9565542829,4.62468706642,-777.774,24.6762572639,0.853736
303.105836996,284.506548688,18.7654612523,1113.70895119,3866.84,736.528886637,738.012,2281,423.291,101.873266566,735.710202222,735.706,109.497833481,2281,645.561268102,160.789,23.3959915219,4.20078287792,-776.804,22.8700888071,0.864989
165.22798753,171.346850428,22.131458507,761.731390543,3772.99,738.347857637,739.89,2282,423.363,103.135901584,737.65074951,737.644,97.9677699909,2282,401.57875895,160.82,23.1073736648,3.77920787821,-778.652,25.154590615,0.877136
130.83158811,238.157645425,21.7412372368,1200.71948172,3875.09,740.286695174,741.787,2283,423.439,101.042515046,739.637774667,739.656,119.349988045,2283,470.663295642,160.841,23.3956487189,4.91702133336,-780.596,22.2268113226,0.885586
100.715131179,219.05994868,23.9386005571,1052.34757147,3802.5,739.233644711,740.727,2284,423.488,223.195314239,738.496128792,738.45,98.6533939365,2284,459.473864851,160.894,23.1748340127,5.33021344,-780.021,36.8959008181,0.857073
153.234106844,130.175007673,24.4399362866,771.310833727,3550.04,738.966847997,740.404,2285,423.565,186.978084527,738.194702755,738.198,130.475585599,2285,391.453032422,160.924,22.9035727598,2.95993508318,-778.666,37.6763990741,0.864124
297.621229988,212.398113842,15.7694947168,1123.75990453,3962.04,741.225176191,742.771,2286,423.655,72.877552576,740.417888292,740.473,91.6469044465,2286,673.257423887,160.962,23.4081539526,4.84692120432,-781.589,17.7563565182,0.820645
261.543111886,99.8965174854,18.900322487,661.019405345,3896.76,742.126475078,743.555,2287,423.761,88.3807834767,741.330267767,741.27,136.510846412,2287,450.082350683,160.998,23.5050351512,5.04930693192,-782.522,22.872412137,0.856431
116.85242288,154.424657735,24.7325695245,816.258755824,3688.33,743.437207638,744.921,2288,423.82,204.13003484,742.609193243,742.629,126.181158923,2288,383.817516162,161.007,22.743030667,4.92874074075,-782.036,35.7946184172,0.86822
129.292552377,168.584971177,14.6872954415,977.200611573,3835.02,740.639375385,742.114,2289,423.863,85.5094866048,740.005072474,740.068,117.687422866,2289,448.56536685,161.03,22.8370515868,4.53683065304,-782.216,17.7974385455,0.867048
68.6929099085,150.56162423,44.4723334967,618.198014877,3921.35,741.167574241,742.542,2290,423.898,223.823063596,740.562802729,740.473,116.251444531,2290,328.971954245,161.055,23.1497076158,5.05799725377,-780.05,52.9661783388,0.863725
279.971720897,179.313590268,21.6943124347,1218.14173365,3714.68,740.274803446,741.731,2291,423.998,107.171922415,739.490210129,739.566,133.404657241,2291,538.991606154,161.088,22.7994629944,4.8137637007,-778.84,23.1003481839,0.853928
124.396469495,84.9075882123,24.6042432489,618.471147305,3807.7,737.465850143,739.036,2292,424.052,141.290522772,736.668196983,736.593,125.03476266,2292,314.987773821,161.099,23.5176618933,4.84112768856,-777.235,32.402367033,0.877478
201.374899773,123.878949307,35.4228475775,798.085694114,3729.98,738.850197256,740.23,2293,424.139,394.292451777,738.131187235,738.092,142.101696588,2293,401.088732686,161.088,22.7548095447,4.85558828477,-779.259,65.4352011683,0.887564
480.922078621,183.912087753,36.2380325613,1144.51199988,4004.68,739.527243514,740.86,2294,424.204,380.809126095,738.691332728,738.662,93.4189096198,2294,924.112952145,161.109,23.1521223476,4.30562955561,-779.235,66.6097748642,0.826769
26.7930129615,178.521783064,18.51625339,905.937134413,3884.73,739.441780434,740.878,2295,424.275,162.754366443,738.549438673,738.664,130.705789908,2295,396.400679934,161.122,23.2127454147,5.15010121017,-779.346,25.4276925789,0.878694
321.628111987,128.953852553,27.1976236104,765.016867522,3984.17,736.304661716,737.751,2296,424.388,126.640268774,735.374680134,735.379,141.680363641,2296,463.055143798,161.128,23.6506339827,5.52683777946,-777.103,29.2189741761,0.892313
214.940400976,156.018459416,26.2075957783,920.385149399,3795.26,737.315398629,738.815,2297,424.432,88.951833899,736.291442941,736.206,129.890281758,2297,525.856872213,161.186,23.3760071861,5.04402264805,-777.503,26.092217728,0.857601
85.963308805,158.267744685,32.3772107705,855.502811633,3707.53,738.617003073,739.955,2298,424.499,334.228158225,737.626486882,737.604,137.905962993,2298,389.721157801,161.216,22.6304757044,5.5422085654,-777.946,56.2118294286,0.882002
80.7445941535,229.924708577,26.633197729,1001.58688526,3968.79,737.728163049,739.127,2299,424.522,214.544200493,736.654254698,736.698,117.995469697,2299,496.411062337,161.243,23.2202526747,5.46465518664,-776.27,35.7945882504,0.859267
114.557747307,149.158046473,28.8418140293,740.620432357,3830.12,737.84930159,739.233,2300,424.568,108.837989627,737.034325141,737.044,131.616628895,2300,444.462099628,161.243,22.7828400218,5.5722321132,-776.881,30.3264737207,0.88606
50.4383710167,144.175661484,35.2586865144,912.897160832,3864.35,736.146870916,737.704,2301,424.632,451.206239453,735.295178345,735.363,82.1420317788,2301,201.225711509,161.238,22.8652160801,4.47446072883,-775.927,70.5741807462,0.842063
115.826135735,151.974182311,28.432271247,856.175536994,3569.84,735.046554534,736.48,2302,424.67,246.907581192,734.231995381,734.194,140.072162419,2302,426.170367084,161.257,22.2354437335,5.04080144106,-775.117,42.7350189098,0.887647
257.821214216,126.839929028,23.92673986,834.120560391,3588.54,735.638273427,737.084,2303,424.754,261.44471883,734.774981815,734.75,141.822251689,2303,487.179822718,161.322,22.4150503711,5.1339503373,-775.763,42.0472337908,0.88167
141.787483332,330.065857007,15.9363791939,1054.20498606,3873.11,735.688031679,737.211,2304,424.817,90.6080126952,734.820625906,734.867,103.192262326,2304,724.803245653,161.306,23.2105853744,5.2127231424,-776.076,18.8600713874,0.871886
84.9531948224,133.542877674,29.0454037587,782.680461742,3954.03,735.122392813,736.605,2305,424.898,388.612626615,734.292659773,734.305,127.216269751,2305,307.187402056,161.37,23.0659638343,5.11633348742,-775.209,63.5103885913,0.876423
183.153246287,145.882094912,26.46445331,700.314299234,3759.42,737.108934267,738.467,2306,424.928,148.168734138,736.229761257,736.225,155.595690511,2306,392.053990575,161.356,22.9218264145,5.21729804488,-776.124,28.5536166418,0.885115
169.34052717,148.001742353,27.8834423945,719.75162671,3689.72,735.081475764,736.505,2307,425.013,193.919401867,734.163195193,734.198,141.064967311,2307,398.384344694,161.388,22.4706956651,5.26037963589,-775.084,40.6171134743,0.878199
