AverageY,AverageEsReturn,StdReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,MaxEsReturn,Epoch,StdEsReturn,AveragePolicySurr,AverageQLoss,AverageReturn,AverageAbsY,MaxReturn,AverageAbsQYDiff,MinEsReturn,QFunRegParamNorm,Iteration,AverageQ,AverageAction,AverageAbsQ
215.427589881,230.620149269,90.4099622292,238.672416378,643.440171099,46.6265,557.028018699,129,165.845070187,-220.254,145.746,745.180525948,215.462558478,1017.42606068,4.77185796431,10.8447700606,84.4193,129,215.392,0.661184,215.504
216.830371173,265.871718577,109.32416597,232.485436285,425.843449655,46.7601,457.67143283,130,160.450707409,-221.606,125.811,647.943202934,216.854944473,850.671358831,4.53940218567,5.99142104759,84.7018,130,216.82,0.676544,216.921
218.463235537,294.661335285,66.0523747137,233.444759317,395.615786598,46.8677,558.266741547,131,176.823845596,-223.435,138.061,580.62318541,218.49065553,685.800994996,4.74639982646,17.4419710824,85.0881,131,218.447,0.706114,218.558
219.90644619,263.37313389,140.227602149,234.364867368,572.701009947,46.9838,582.346924327,132,193.500882394,-224.728,136.428,813.130438369,219.928589529,1017.91707738,4.78195155829,14.6711525027,85.4798,132,219.872,0.716091,219.999
221.371782142,471.809113072,43.7411710314,201.740108958,390.241216984,47.2008,1066.2980726,133,316.595528868,-226.131,138.031,444.373507312,221.396328576,542.972803589,4.76199443684,62.2657132624,85.8563,133,221.347,0.673523,221.452
222.290495667,442.669747759,266.153782876,155.580760568,162.088131839,47.416,842.106271241,134,294.054880633,-227.084,161.961,391.031984733,222.311581208,1672.02912734,5.00053844727,70.7378756799,86.2,134,222.265,0.703635,222.386
223.47357534,442.445293635,813.533458155,246.551473722,708.008657083,47.5703,892.861472004,135,278.675218793,-228.374,130.212,1931.96775187,223.496122548,3138.96044765,4.70398573186,28.5887871881,86.5686,135,223.456,0.700111,223.583
224.962143106,216.683569115,624.205395512,219.1925487,196.848359181,47.6795,680.631030204,136,202.439327089,-229.843,151.673,841.26834473,224.994996799,3136.6277968,4.87610646234,10.2655770491,87.0284,136,224.948,0.71131,225.069
226.303474518,208.882711438,461.913006664,226.649610793,279.62232945,47.8896,564.276880737,137,190.832792478,-231.134,137.484,1086.37341802,226.335524064,1977.16600876,4.69834969397,8.66057067951,87.3951,137,226.277,0.736925,226.409
227.995909404,225.567781506,174.067306688,217.27661078,382.152626303,48.0062,543.197036437,138,151.867573485,-232.955,145.025,692.829147477,228.02331767,1093.21237071,4.80187642238,18.5273913815,87.7518,138,227.973,0.68935,228.099
228.45829527,293.23564631,576.034021579,236.442913834,532.392140252,48.1525,550.820215991,139,188.302456043,-233.495,150.078,1097.90447399,228.47986414,2757.70930493,5.04699708084,26.2132826647,88.095,139,228.427,0.69426,228.54
229.79596257,254.248329141,431.368081355,227.249505654,532.65569172,48.2619,604.649050304,140,210.533932162,-234.971,146.007,993.762104832,229.816309519,2327.14108694,4.87631236721,17.6692701767,88.5046,140,229.796,0.700023,229.911
231.028694702,290.375853299,484.581427615,217.528175243,506.19898936,48.4475,925.042471769,141,261.659210139,-236.247,161.465,1301.98991377,231.047912525,2805.15122115,4.99653198707,34.0101066342,88.8642,141,230.996,0.667787,231.132
232.450921974,232.495295342,163.843046803,229.09478887,600.252510176,48.5762,800.052432764,142,243.775237614,-237.491,152.064,977.715920786,232.481307841,1347.96981895,4.86649215026,24.4952533925,89.2748,142,232.418,0.670313,232.562
233.30070928,354.917190011,724.923281128,225.074995234,507.988685951,48.6395,612.784431995,143,186.853028584,-238.384,144.614,2048.75361639,233.328708989,2885.6499218,4.90141942964,76.1371896121,89.6415,143,233.295,0.674891,233.443
234.525631294,498.149769255,723.845520289,236.416931189,735.929953365,48.753,1427.10892159,144,536.945939486,-239.7,157.593,1512.38194879,234.552956534,3082.69404407,4.98654883864,146.682117693,90.0077,144,234.493,0.677466,234.603
235.526868002,497.96289185,279.213754965,236.598354139,836.047421356,48.8862,818.597504425,145,276.30574785,-240.888,159.78,1288.97978108,235.561829395,1882.29625632,5.06197465701,25.8633882255,90.2574,145,235.504,0.647703,235.648
237.290615916,260.195831465,223.9204425,231.479772457,635.514136368,49.001,755.135200342,146,244.091460912,-242.55,170.637,951.064403569,237.318003889,1720.6259268,5.13873965494,17.5017295299,90.6605,146,237.255,0.701622,237.39
238.172452351,297.649215362,604.823189728,212.221951593,482.852200954,49.1462,1007.65780167,147,306.809981438,-243.301,157.553,857.244344116,238.197052453,2968.78242503,5.00778416439,12.639745772,90.9483,147,238.16,0.678585,238.301
239.114604528,240.818317597,371.623444119,196.165987065,271.242081015,49.2608,487.567691359,148,175.81918228,-244.199,158.588,728.180047501,239.148628937,2381.70012402,5.03784297412,44.6205744853,91.2151,148,239.089,0.704474,239.222
239.43493306,229.911610707,769.582949148,229.005068704,621.35376274,49.379,751.890567026,149,224.529368203,-244.473,159.954,1978.9437291,239.480350208,3031.05283602,5.07060576788,8.51998912906,91.4411,149,239.429,0.675619,239.581
240.52614202,271.126386686,150.22663944,240.900173901,599.88163619,49.4302,675.468190031,150,215.031899273,-245.454,163.286,833.93798195,240.578942301,1188.92632493,5.04971499029,38.8906134237,91.6863,150,240.495,0.694125,240.663
241.269689884,360.394873309,319.286478541,174.232664534,259.667023427,49.5983,962.062159463,151,290.332593969,-246.235,153.336,502.010340337,241.313969827,1492.56546718,5.10633146808,16.591688742,92.0816,151,241.245,0.701402,241.38
242.675984819,331.072884109,605.237954049,189.232108267,283.092051372,49.7966,725.212875339,152,276.925969992,-247.771,153.497,862.290194496,242.710007705,2265.72639683,4.99266018439,22.1584541945,92.3232,152,242.648,0.706289,242.793
243.647021499,231.714876394,116.0405051,189.558682114,169.927105191,49.8701,567.089380507,153,201.547844705,-248.645,165.633,446.290604929,243.681872225,740.399745715,5.15898158828,13.4239348666,92.5634,153,243.617,0.820804,243.728
244.312507556,241.580276689,353.116657303,203.330402756,296.410019484,49.9952,636.413341102,154,153.767860629,-249.323,188.972,595.764580043,244.337392285,2432.47504858,5.20147950484,125.645416939,92.9185,154,244.308,0.766233,244.441
244.251698701,228.91654488,850.179304264,211.201373088,272.088911672,50.1209,504.723084161,155,141.429515537,-249.351,172.412,1377.28181489,244.270663371,2751.56057174,5.21341255888,10.799491231,93.2429,155,244.213,0.719484,244.348
245.152488777,294.159901944,806.345835703,191.064131039,222.644546144,50.2362,648.871585445,156,225.045269256,-250.172,165.574,924.70264388,245.182918011,3146.39061621,5.12442359246,14.4296618292,93.5113,156,245.142,0.719593,245.293
245.391829678,353.680348333,407.207364129,184.967214774,234.999099393,50.3216,574.065762841,157,194.29163064,-250.272,145.439,678.449119658,245.425877913,2410.48260968,4.85304119321,13.4567638775,93.6748,157,245.379,0.736282,245.525
247.176560228,224.895740251,194.559310195,216.85079208,296.34957265,50.4861,707.451092847,158,198.812892976,-252.097,157.499,602.044522263,247.212294481,1437.60486682,5.13017866767,35.4243051891,94.1053,158,247.139,0.680768,247.255
247.192387039,317.704492797,360.355741287,188.096298926,238.140925629,50.6671,634.881628978,159,203.219794368,-252.009,147.164,585.267717939,247.215108503,1893.26057557,4.89434447769,40.4063102413,94.3809,159,247.19,0.727941,247.329
248.035207317,226.392867853,759.74912958,200.388519022,116.614516281,50.7817,465.359867236,160,123.877472486,-252.819,170.451,944.851800361,248.057500966,2793.30105671,5.20561203754,53.7504184636,94.6969,160,248.003,0.771257,248.151
248.096485647,266.027218342,320.241617654,210.492003891,366.248205704,50.8809,440.043611895,161,112.88028085,-253.05,148.845,603.035335361,248.121537142,2645.40427638,5.02477726803,55.9003178738,94.9574,161,248.083,0.777261,248.218
249.252872669,230.604831748,146.558485493,177.292641325,156.197256655,50.9708,673.041447292,162,183.928765877,-254.099,169.328,399.245649077,249.274290186,996.188976009,5.19216428869,16.1492087015,95.3072,162,249.236,0.832727,249.377
249.376169149,289.115697946,207.149695148,192.07876737,127.085945955,51.1632,540.28310239,163,171.652127988,-254.438,150.421,486.949935895,249.406601028,1060.03670855,5.21247665523,40.895877551,95.5037,163,249.347,0.83787,249.487
250.002425371,259.946204066,317.768714889,193.155581632,125.77422087,51.2951,652.864796949,164,207.971077576,-254.893,192.389,540.933527319,250.024970171,1897.77405997,5.37695055899,19.7292366437,95.7459,164,249.973,0.832325,250.09
249.596065823,323.811394652,230.056881226,196.185515678,254.888559528,51.3788,634.264949658,165,200.650750953,-254.653,182.726,526.305389952,249.612988482,1349.10966228,5.40031486682,46.9599335272,96.0459,165,249.588,0.821833,249.729
250.436604281,285.691300899,103.863038177,172.227054785,118.742012841,51.5438,450.079127725,166,115.444806138,-255.384,163.791,360.620389739,250.462848309,490.083865052,5.16009062576,112.536836957,96.306,166,250.424,0.856125,250.544
252.142553875,374.806298905,27.855361831,202.810747388,340.093751433,51.6449,669.391949333,167,233.146105759,-256.839,138.935,473.631119168,252.174985609,539.308175091,4.99538948244,75.505307749,96.4295,167,252.104,0.807659,252.241
251.799094175,344.8621556,314.340648902,202.176808712,286.466504901,51.7715,614.848749201,168,169.105021011,-256.559,189.722,631.243783901,251.833835654,1891.02451736,5.43951061299,45.9435310508,96.6639,168,251.778,0.823439,251.954
252.01553461,270.741323962,48.3288927583,204.037733032,349.956174049,51.9206,745.453989758,169,184.22178064,-256.904,166.831,484.823210299,252.03641137,642.832547549,5.22300732619,107.915704823,96.9277,169,251.994,0.825181,252.111
253.064226905,254.064671299,111.235105393,209.598524734,397.133739848,52.0616,664.814755968,170,176.076971799,-257.766,161.888,547.546448483,253.104011122,841.711829656,5.17308844395,10.7251808857,97.2287,170,253.048,0.779645,253.207
253.160092751,264.668362019,39.8742979696,186.888086688,314.730095601,52.1727,629.421031899,171,188.979267171,-257.953,164.762,406.99195962,253.194379815,508.093221637,5.27945686841,60.9919945608,97.4477,171,253.133,0.79782,253.303
253.244641144,247.15164378,196.1621442,196.007368657,238.760279668,52.3279,390.890144991,172,92.2683492189,-258.214,169.12,502.984652165,253.290873698,1309.51858015,5.36067154845,118.125322523,97.7943,172,253.236,0.774225,253.39
253.210715915,232.850005596,54.0564113342,191.427008233,297.004386373,52.4285,455.049501049,173,134.35181312,-258.092,192.618,430.966932489,253.240794011,508.257018152,5.58099276145,74.0038111974,98.0859,173,253.177,0.788922,253.316
254.121137302,158.023043758,16.9869596946,198.296629365,333.016120147,52.485,563.763623383,174,160.000226991,-259.109,196.797,453.643823409,254.147417619,474.347608856,5.46853140696,8.78368948174,98.2457,174,254.102,0.836177,254.25
254.211124785,275.297788754,152.868083062,204.546409806,354.551280789,52.5787,512.835699925,175,170.042201297,-259.234,183.195,509.069297504,254.238907227,1478.16347913,5.41485986784,11.8903956096,98.5439,175,254.187,0.780179,254.33
254.665376254,294.669260327,90.918076851,197.459296472,360.954442139,52.7039,734.493429829,176,227.327683105,-259.546,179.444,459.497745886,254.700393726,1150.35189143,5.31750714833,10.6462424011,98.7345,176,254.644,0.839228,254.807
254.341363521,235.353726319,68.8617435997,189.836449075,168.265125645,52.7625,633.238182987,177,203.695947478,-259.36,180.511,421.079193625,254.388396028,494.547846399,5.56415863118,8.5010514153,99.0482,177,254.314,0.81999,254.477
254.870231551,202.153954488,227.82713647,201.429820853,275.219542249,52.9697,479.883832041,178,151.792408573,-259.79,194.231,558.594418624,254.892738283,1582.75924822,5.56510638618,17.779020589,99.4128,178,254.842,0.780102,254.987
255.828390413,230.412973535,9.50357899406,201.701988026,442.044435728,53.0123,666.1451278,179,219.019070637,-260.524,157.87,463.8076917,255.877382483,482.418320009,5.13287032442,11.9577575358,99.6273,179,255.799,0.784021,255.946
254.832902059,333.541554272,500.637471739,209.812641913,398.298439062,53.1017,498.94453395,180,111.738280575,-259.854,162.828,957.239319301,254.871666707,2184.92418151,5.47307049562,135.50859149,99.8587,180,254.807,0.769013,254.974
256.838293363,341.408484238,263.263039693,202.835734545,134.283590268,53.1913,633.573098654,181,179.93206841,-261.754,179.582,527.294693915,256.876044767,2058.27416332,5.50710446107,58.2066135135,100.052,181,256.817,0.787859,256.965
257.020158531,286.9223441,182.49334942,196.921588712,394.926538081,53.2664,769.959393061,182,206.004984024,-261.754,161.768,648.762591018,257.065120819,1110.90668291,5.37100680706,113.67230061,100.345,182,257.012,0.774479,257.158
257.492807121,292.60237291,677.069036922,187.663277616,427.789267891,53.3488,501.986372987,183,148.505491705,-262.423,181.445,1583.74958173,257.53721208,2356.93640535,5.45458690259,49.1663234004,100.645,183,257.473,0.783026,257.603
257.446208996,384.458929866,210.248425027,182.978726631,123.833848575,53.4174,707.533851743,184,244.016113847,-262.365,197.729,434.721366009,257.482365561,1395.19572871,5.55304642802,24.6501798884,100.928,184,257.414,0.791088,257.573
258.86447209,302.463994805,1030.64564077,213.697407042,333.35404002,53.4656,522.360905088,185,159.030127169,-263.886,176.972,1754.86308678,258.938448543,2846.46423675,5.4407197133,82.9961827589,101.1,185,258.852,0.695975,259.023
258.941046303,271.602048698,125.836283794,170.37693411,141.427197406,53.5715,744.545167265,186,200.066561092,-263.786,205.553,368.962431465,259.008224443,660.522263357,5.72762394311,55.9299218634,101.271,186,258.904,0.786746,259.092
258.26061561,233.852976882,237.636128429,185.286219305,304.423039309,53.6733,495.750720824,187,135.87119213,-263.102,179.487,483.106722475,258.298617863,1883.01334989,5.40112534252,59.1515561282,101.439,187,258.239,0.759971,258.374
259.680352042,238.863606799,87.7015118971,177.077156651,239.435818849,53.8045,537.099182773,188,180.562503818,-264.556,161.442,387.724686164,259.721054606,698.934917284,5.26645990586,12.3805933518,101.689,188,259.656,0.814781,259.833
260.922739296,211.270556359,103.70370729,162.994806765,129.986725012,53.9207,545.411081265,189,163.187566486,-265.855,203.995,337.889575213,260.989265218,534.70897116,5.60571960392,6.23380048265,101.791,189,260.895,0.828647,261.081
259.77706259,195.829738118,63.2001818101,120.683381546,124.065888123,54.0389,530.696450309,190,150.551364287,-264.865,172.947,200.697204231,259.820662852,385.217144063,5.36689847419,32.4122846179,102.05,190,259.765,0.866079,259.924
260.517216146,204.63894788,102.409515902,158.138034698,125.795877679,54.1203,364.402003613,191,99.0139649497,-265.783,190.312,319.190402679,260.600470976,483.931595023,5.68822592028,36.9212508191,102.22,191,260.493,0.829866,260.685
260.807505664,240.228757359,100.545086702,182.564508486,125.529364034,54.2331,563.719864801,192,190.626264668,-265.933,175.026,413.482983886,260.875794984,546.416019133,5.45180680054,39.4880221209,102.441,192,260.79,0.813665,260.987
262.494970851,329.473814689,89.5779489701,186.83835517,282.811325206,54.3347,840.967010237,193,249.382275639,-267.445,173.519,428.241245349,262.54123534,936.922078988,5.40991341468,65.3808943519,102.704,193,262.466,0.790489,262.614
262.66879461,355.215307979,75.1571439816,182.359700646,118.179282711,54.432,620.244179075,194,179.485360972,-267.51,164.135,387.527417111,262.762861495,504.491438862,5.33822711652,105.727138666,102.933,194,262.647,0.79233,262.844
261.201210956,181.819933198,96.5307925021,169.073487065,150.27546433,54.5962,360.46940362,195,96.7669113282,-266.282,218.236,346.481726408,261.269158475,504.679177146,5.78438235009,71.3289553646,103.172,195,261.183,0.834618,261.358
263.322260055,313.312560318,98.9475558991,172.963531928,129.802557873,54.7185,622.641873556,196,212.863370474,-268.312,180.191,367.010038032,263.396385314,506.16814232,5.54955950623,42.1188698128,103.336,196,263.292,0.803679,263.463
263.283051118,282.531635422,246.246590868,187.999327411,269.447958684,54.8113,760.619129448,197,219.829428069,-268.193,171.492,511.775897911,263.325491317,1474.06651317,5.3842901665,57.045681453,103.573,197,263.277,0.761078,263.408
263.718847531,198.659163137,129.354219895,156.335032142,147.610370995,54.9217,575.232164326,198,151.51722185,-268.701,175.825,326.324335302,263.780798745,533.500932132,5.49858774719,32.0017990071,103.818,198,263.682,0.793042,263.841
264.192600736,296.071092328,332.657802662,165.142922713,244.49841584,55.0146,726.592537752,199,212.345541736,-269.088,177.967,531.492403003,264.307062119,1548.74327491,5.62099596932,59.266742292,103.988,199,264.166,0.721314,264.409
264.151483591,258.731888691,145.056766402,160.605107937,84.2824545198,55.0699,576.576777579,200,201.13215251,-269.0,168.496,350.83228753,264.210176313,923.481589147,5.56493694494,26.1584836985,104.194,200,264.139,0.776768,264.298
263.498282561,336.348108604,114.776550869,179.390707281,79.1507263755,55.1667,726.19792715,201,191.469389927,-268.34,166.231,420.020316532,263.575389389,617.20476302,5.41947917866,101.99741381,104.413,201,263.473,0.795363,263.661
