StdEsReturn,Iteration,QFunRegParamNorm,Epoch,MaxReturn,AverageReturn,AverageEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,MinEsReturn,PolicyRegParamNorm,AveragePolicySurr,MaxEsReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,AverageDiscountedReturn,AverageAbsQ,AverageQ
0.0,126,48.4292,126,2905.46438108,2108.99210039,1347.20264083,1.26987406612,813.878891161,0.850123,1347.20264083,44.4436,-74.3806,1347.20264083,73.3188131382,309.943988176,7.26718,73.3191976807,223.413769413,73.3115,73.3115
0.0,127,48.6581,127,1843.45490096,998.949830533,1501.47633651,1.29565713126,516.465276452,0.787332,1501.47633651,44.6295,-75.2741,1501.47633651,74.2065968487,130.381564717,7.91975,74.2068235959,156.970943799,74.2009,74.2009
0.0,128,48.919,128,2562.98860943,2287.70246163,817.998584832,1.29914447014,252.032983355,0.875319,817.998584832,44.8065,-76.0985,817.998584832,75.0198186739,1818.03559167,7.16347,75.0201222214,207.407252007,75.0119,75.0119
0.0,129,49.1726,129,2983.4162501,2419.54670048,1534.29786405,1.35111034688,777.026625121,0.884942,1534.29786405,44.987,-77.2487,1534.29786405,76.1438995772,201.586048334,8.88294,76.1443307006,208.573266403,76.1364,76.1364
0.0,130,49.4114,130,2800.17397929,1854.71829322,1643.04079724,1.28983574181,599.243085111,0.836765,1643.04079724,45.129,-78.0823,1643.04079724,76.9939237096,911.69535107,7.24539,76.9942925711,212.666451117,76.9872,76.9872
0.0,131,49.6755,131,2795.20572017,2073.14158928,748.448426921,1.35082896814,478.893226476,0.855122,748.448426921,45.3078,-78.8487,748.448426921,77.7201660447,1225.08050403,8.90546,77.7204608016,191.85385942,77.7134,77.7134
0.0,132,49.9089,132,2465.47046558,1823.19550146,1200.68648629,1.32787183263,824.268849879,0.881968,1200.68648629,45.4986,-79.8149,1200.68648629,78.6767289093,-170.48554728,8.1391,78.6770657729,184.401977023,78.6698,78.6698
0.0,133,50.0859,133,2673.98696277,1743.41584981,1180.65013259,1.36317890004,607.102019615,0.837936,1180.65013259,45.6936,-80.5728,1180.65013259,79.4246234724,1024.19883714,8.77442,79.4249867634,201.813582358,79.4177,79.4177
0.0,134,50.2579,134,2843.35690251,1763.30129352,770.596694885,1.35005286218,666.60167519,0.820356,770.596694885,45.8449,-81.3,770.596694885,80.1688659062,863.1734203,8.54344,80.1692185066,203.456817854,80.1617,80.1617
0.0,135,50.493,135,2637.7385796,1832.27308669,967.780140184,1.32708307002,581.898866524,0.844645,967.780140184,46.0417,-82.288,967.780140184,81.1769519362,1146.69729503,7.69265,81.1771538205,194.96340922,81.1709,81.1709
0.0,136,50.6696,136,2041.54824594,1427.34830837,1283.34302904,1.3350854107,384.375283629,0.809623,1283.34302904,46.1427,-83.4818,1283.34302904,82.3440083697,906.457067669,7.90048,82.3443796933,202.237878077,82.3374,82.3374
0.0,137,50.8739,137,2739.07372202,2182.9963454,1046.25588163,1.35596500557,494.960267605,0.878011,1046.25588163,46.3164,-84.0054,1046.25588163,82.8739304055,1143.10636121,8.28499,82.8742499319,213.474369175,82.8657,82.8657
0.0,138,51.0895,138,1620.8462581,1091.96875217,681.661714864,1.36417505102,299.954854062,0.767888,681.661714864,46.4762,-84.6925,681.661714864,83.5497277386,528.844549293,8.5579,83.5499886545,156.592781931,83.5445,83.5445
0.0,139,51.3094,139,1510.61263184,1136.68367533,1447.76757177,1.37058030706,202.284861604,0.792671,1447.76757177,46.6375,-85.8043,1447.76757177,84.6815169157,875.250399497,8.57859,84.6819012307,170.107991547,84.6738,84.6738
0.0,140,51.5072,140,3014.19959525,2254.6361307,614.17247539,1.39013382765,641.450020423,0.864068,614.17247539,46.8013,-86.388,614.17247539,85.2598222513,971.470011354,9.5417,85.2601659399,206.397757778,85.2528,85.2528
0.0,141,51.7156,141,2849.05315073,1515.40049973,820.482279766,1.42467809573,752.435205198,0.845538,820.482279766,46.959,-87.0601,820.482279766,85.9309021449,754.209811261,10.5937,85.9312860786,203.564917641,85.9221,85.9221
0.0,142,51.9881,142,2701.65088809,1933.44150297,1487.95801925,1.44382787842,523.326932702,0.861974,1487.95801925,47.1934,-87.8643,1487.95801925,86.7192488158,1132.8686205,11.3477,86.7197154317,189.224505699,86.7127,86.7127
0.0,143,52.204,143,1868.4924312,1508.66567061,837.4806425,1.39802872826,290.022059827,0.810706,837.4806425,47.2739,-88.8683,837.4806425,87.7049804285,940.574621163,9.69829,87.7054083741,213.021404274,87.6975,87.6975
0.0,144,52.3536,144,3024.3359035,2355.42245799,1443.88442162,1.42738738893,542.074797434,0.877036,1443.88442162,47.5215,-89.5324,1443.88442162,88.4084582551,1153.13657853,9.86928,88.4085886939,215.887632012,88.4032,88.4032
0.0,145,52.5998,145,2958.42061388,1580.35532038,655.213213886,1.40729037774,642.63309694,0.85044,655.213213886,47.709,-90.2269,655.213213886,89.0952795548,841.72012649,9.37715,89.0955630814,217.085626276,89.0883,89.0883
0.0,146,52.7678,146,2771.83952384,1403.21555272,1100.24519729,1.45448421696,911.734835268,0.840093,1100.24519729,47.7895,-91.2568,1100.24519729,90.0999284377,-56.0970184437,10.6124,90.1002375624,197.744514532,90.0927,90.0927
0.0,147,52.9619,147,2969.27213815,2633.7269255,1179.64936846,1.4231838982,523.064409331,0.910126,1179.64936846,47.921,-91.9191,1179.64936846,90.7331849359,1102.74145161,9.94721,90.7334597933,221.880693869,90.7256,90.7256
0.0,148,53.2233,148,2621.15665084,1854.14233101,1037.4692193,1.45738466983,529.648071684,0.850705,1037.4692193,48.0703,-92.9281,1037.4692193,91.7946526329,1243.59461881,11.2717,91.7949803345,214.602129382,91.7877,91.7877
0.0,149,53.428,149,2904.03404248,2311.36429951,1539.38145727,1.45959636426,675.456940941,0.900132,1539.38145727,48.2537,-93.666,1539.38145727,92.5192905796,542.068215632,10.8829,92.5195596547,214.414877994,92.5117,92.5117
0.0,150,53.6429,150,2858.34323595,2222.70665893,1724.64086369,1.45023461849,752.692566384,0.859081,1724.64086369,48.4162,-94.5335,1724.64086369,93.4036803418,403.495177217,10.7587,93.4040032445,233.505106584,93.3988,93.3988
0.0,151,53.8951,151,2771.04972407,2337.29928134,1603.99848623,1.47867257643,562.311425232,0.893439,1603.99848623,48.6446,-95.6399,1603.99848623,94.4683261233,1073.76780023,10.587,94.4686864514,221.719508006,94.4598,94.4598
0.0,152,54.0765,152,3046.54905938,2282.44576975,1074.56124918,1.43675442961,806.334573882,0.879272,1074.56124918,48.8181,-96.2934,1074.56124918,95.08384254,831.813618899,9.45841,95.0840312384,231.483827566,95.0779,95.0779
0.0,153,54.3364,153,3195.75461618,2995.53846707,1615.07332823,1.52525183031,112.560092687,0.895054,1615.07332823,48.988,-97.3003,1615.07332823,96.1187139047,2855.07760328,12.6754,96.1191558855,242.915651562,96.1122,96.1122
0.0,154,54.5123,154,2733.95492104,2281.16277046,1483.34234781,1.46618281034,711.801045447,0.877038,1483.34234781,49.1079,-98.4885,1483.34234781,97.3264412487,397.961014669,11.3749,97.3266969943,220.255190535,97.3185,97.3185
0.0,155,54.7202,155,3073.29618669,2572.22128924,1632.92085175,1.48567065266,578.356233585,0.89249,1632.92085175,49.3112,-99.3555,1632.92085175,98.1843097513,995.380773838,10.7165,98.1846180543,227.431529713,98.1751,98.1751
0.0,156,54.9519,156,2839.76356691,2197.73434418,632.983249155,1.45721998946,768.656645483,0.86692,632.983249155,49.4717,-100.021,632.983249155,98.8013972349,923.807298066,10.2461,98.8017155416,222.603784203,98.7965,98.7965
0.0,157,55.0846,157,2982.09735283,2114.92454646,1713.95771414,1.47136337525,863.025438025,0.862514,1713.95771414,49.6386,-101.131,1713.95771414,99.9447017734,910.152678983,9.87296,99.9450749507,218.067328097,99.9397,99.9397
0.0,158,55.2565,158,2689.99282624,1413.49743632,1692.13363378,1.51921897577,702.031305215,0.841222,1692.13363378,49.7797,-102.04,1692.13363378,100.843718559,-39.8249907611,11.5336,100.843916215,199.657483647,100.836,100.836
0.0,159,55.4415,159,3310.33587723,2734.96751653,1802.68992855,1.55614375429,682.725630699,0.882582,1802.68992855,49.8957,-103.104,1802.68992855,101.881402697,1062.60717313,13.3871,101.881649768,237.997036251,101.872,101.872
0.0,160,55.6279,160,2862.97817781,1698.62261274,823.790071629,1.49273263362,902.801547805,0.835743,823.790071629,50.0301,-103.748,823.790071629,102.513459479,147.90546412,11.185,102.513803976,222.587039182,102.508,102.508
0.0,161,55.8641,161,2880.1487699,2022.15175511,1917.0284821,1.59030005319,930.931374185,0.875867,1917.0284821,50.2625,-104.868,1917.0284821,103.634147931,-174.432302697,14.7996,103.634473098,224.125375171,103.627,103.627
0.0,162,56.0549,162,3071.43530798,1804.43483075,932.741768289,1.5437195593,920.261499256,0.855404,932.741768289,50.4498,-105.462,932.741768289,104.197692946,441.577806029,12.3965,104.198018684,214.361352332,104.189,104.189
0.0,163,56.2137,163,3254.75919391,2528.93944981,934.686142268,1.53240915516,967.443626809,0.878314,934.686142268,50.5868,-106.264,934.686142268,105.014821204,407.487835478,12.3024,105.015181641,240.831802575,105.011,105.011
0.0,164,56.4628,164,3316.3384313,2607.08978133,732.123250155,1.56158629744,816.448722367,0.873604,732.123250155,50.7065,-106.991,732.123250155,105.747599435,892.427587627,13.598,105.747873279,252.373471746,105.738,105.738
0.0,165,56.6958,165,3048.75605154,2061.16929915,875.923796598,1.55148996783,789.944806521,0.849925,875.923796598,50.8389,-107.846,875.923796598,106.586325882,829.44543961,12.9805,106.586576015,221.723126836,106.579,106.579
0.0,166,56.8608,166,3306.1775025,3156.22187399,944.543520079,1.52749851122,82.7226879134,0.910259,944.543520079,50.9602,-108.547,944.543520079,107.310096634,3048.26331882,11.0716,107.310362379,243.765291962,107.304,107.304
0.0,167,57.0702,167,3107.50260548,2984.26392937,1780.23268068,1.57707346753,90.1188988727,0.907048,1780.23268068,51.0935,-109.187,1780.23268068,107.939655296,2835.34801047,13.6608,107.940030502,243.142540664,107.934,107.934
0.0,168,57.2725,168,2911.36384702,2584.37501471,1705.87874862,1.62813093531,372.311931504,0.882515,1705.87874862,51.3459,-110.345,1705.87874862,109.081594521,1928.51172043,14.5685,109.081905835,241.825068939,109.071,109.071
0.0,169,57.489,169,3257.42679955,2885.52604996,1811.47998381,1.58405374236,640.186863618,0.890899,1811.47998381,51.5729,-111.532,1811.47998381,110.249038825,987.938994447,13.0061,110.249373624,251.117290449,110.244,110.244
0.0,170,57.6927,170,3039.02349564,2905.95548296,1335.05880833,1.58697932677,114.8136794,0.904603,1335.05880833,51.744,-112.378,1335.05880833,111.107793958,2612.67813766,13.3147,111.108180711,245.11722909,111.101,111.101
0.0,171,57.8747,171,3309.22429376,3148.49942028,1613.37942987,1.55306691327,105.018369043,0.892394,1613.37942987,51.9592,-113.35,1613.37942987,112.065156491,3030.69877549,12.1367,112.065435992,258.061044637,112.061,112.061
0.0,172,58.0044,172,3243.38393297,2783.47222747,1736.46558528,1.58314362058,553.329410973,0.881259,1736.46558528,52.1607,-114.586,1736.46558528,113.32559916,1396.2562068,12.3815,113.325857534,251.863104467,113.317,113.317
0.0,173,58.1684,173,3088.22905571,2528.28778578,1690.74042297,1.62865224581,590.144001075,0.894055,1690.74042297,52.3484,-115.534,1690.74042297,114.237826801,1474.25154113,14.973,114.238147342,244.138684737,114.23,114.23
0.0,174,58.4231,174,3618.06952266,3490.59931355,2033.53717203,1.68229631782,87.7958320594,0.903037,2033.53717203,52.488,-116.223,2033.53717203,114.942886185,3293.48416815,17.2516,114.943187934,286.125542756,114.936,114.936
0.0,175,58.6,175,3224.89507134,3076.16458308,584.739057852,1.62520116935,72.6812275516,0.902219,584.739057852,52.6805,-116.884,584.739057852,115.607425367,2945.69498196,14.6978,115.607739395,255.122357762,115.6,115.6
0.0,176,58.8001,176,3682.87599559,3456.99572271,1635.31830639,1.63316458343,108.493227157,0.900603,1635.31830639,52.8396,-117.591,1635.31830639,116.294811127,3248.24321475,14.662,116.295088328,282.034808507,116.295,116.295
0.0,177,59.0604,177,2511.80995225,1824.4778922,856.615954652,1.68984576332,716.24129912,0.869156,856.615954652,52.9024,-118.704,856.615954652,117.344522232,509.209703316,16.0939,117.344790784,197.08636824,117.33,117.33
0.0,178,59.2339,178,3473.98593157,3238.10298363,1654.53207003,1.69563864874,118.233934809,0.899382,1654.53207003,53.0753,-119.547,1654.53207003,118.245229823,3016.587659,17.3127,118.245499772,266.756331171,118.24,118.24
0.0,179,59.4626,179,3486.09080341,3086.9428654,969.938116747,1.74326652401,746.21615582,0.889707,969.938116747,53.2256,-120.189,969.938116747,118.871963654,870.94686506,18.9737,118.872290054,255.759121205,118.862,118.862
0.0,180,59.6643,180,3185.80037286,2390.43679048,1829.76822689,1.74196146208,831.174425478,0.882358,1829.76822689,53.4829,-121.379,1829.76822689,120.022323261,788.505997469,20.1366,120.02271219,236.982727815,120.016,120.016
0.0,181,59.885,181,3400.35307971,2026.05902432,1334.89897619,1.72644599455,1154.09695761,0.876629,1334.89897619,53.6245,-122.137,1334.89897619,120.761366583,-402.780761332,18.8341,120.761627747,209.757309765,120.754,120.754
0.0,182,60.0814,182,3800.59457549,3452.91475383,1080.10942952,1.66823660134,188.648540191,0.916942,1080.10942952,53.744,-123.052,1080.10942952,121.702615721,3176.20576727,15.8988,121.702942505,272.565199309,121.696,121.696
0.0,183,60.2499,183,3501.35179294,2103.72567852,1821.89185574,1.60382290622,1139.33905789,0.873748,1821.89185574,53.8911,-123.82,1821.89185574,122.47698443,387.603683748,12.282,122.477118183,261.479449662,122.472,122.472
0.0,184,60.464,184,3493.47500985,3061.11797148,1746.04116564,1.75769583994,437.807720726,0.904034,1746.04116564,54.0313,-124.883,1746.04116564,123.594594579,1832.06722075,20.0992,123.594839163,257.811675639,123.585,123.585
0.0,185,60.6005,185,3144.00960285,2459.79565536,947.480109482,1.7082437015,728.600587438,0.891231,947.480109482,54.1939,-125.586,947.480109482,124.233623972,501.530460945,17.2943,124.233910535,249.624659734,124.225,124.225
0.0,186,60.7321,186,3121.62356599,2533.69825287,1176.6208492,1.65625129163,649.797257449,0.878335,1176.6208492,54.3288,-126.399,1176.6208492,125.072664136,1335.63449992,15.3348,125.073001868,257.893020162,125.072,125.072
0.0,187,60.948,187,3386.86491862,2849.42740363,1058.00026019,1.72986883647,883.387827798,0.908135,1058.00026019,54.4392,-126.73,1058.00026019,125.387697312,248.268213223,18.0137,125.388062121,240.672735753,125.379,125.379
0.0,188,61.1386,188,3376.00385152,2233.2155573,837.69687787,1.75850268476,857.362780723,0.879138,837.69687787,54.5702,-127.682,837.69687787,126.358997852,1212.16903956,17.9841,126.359350068,250.509938965,126.352,126.352
0.0,189,61.3022,189,2876.71819026,1632.26716721,1790.06618972,1.73427041517,784.710768957,0.8668,1790.06618972,54.792,-128.588,1790.06618972,127.253886081,347.524674396,18.0276,127.254019301,217.068692073,127.245,127.245
0.0,190,61.5128,190,2990.9878844,2674.02465356,1240.63914712,1.82012366249,435.370181358,0.891719,1240.63914712,54.9781,-129.374,1240.63914712,127.990765955,1473.38005525,22.8943,127.991014297,237.071920458,127.981,127.981
0.0,191,61.6495,191,3384.99434653,3216.20595787,1593.34083363,1.73916982971,111.999834073,0.913158,1593.34083363,55.0687,-130.847,1593.34083363,129.472247162,3001.99894105,19.9783,129.472484659,245.823775558,129.467,129.467
0.0,192,61.9028,192,3234.205682,2965.17416515,1559.66268312,1.78952502667,257.937027984,0.901004,1559.66268312,55.2409,-131.179,1559.66268312,129.812129321,2266.57778922,18.3461,129.812389041,240.059747533,129.803,129.803
0.0,193,62.0753,193,3345.90063332,2528.42245423,587.258965486,1.77698299731,787.87538416,0.886159,587.258965486,55.4485,-131.81,587.258965486,130.469450343,1400.22665482,19.2231,130.469685136,249.556043187,130.464,130.464
0.0,194,62.3358,194,2803.67433616,2500.62811144,1768.24529116,1.81319804515,476.368452369,0.891302,1768.24529116,55.6129,-133.176,1768.24529116,131.785581244,1114.90606375,21.2044,131.785915312,222.684963366,131.778,131.778
0.0,195,62.5442,195,3178.43216304,2882.13547553,1545.9076188,1.83144762682,461.573637238,0.908809,1545.9076188,55.7002,-133.761,1545.9076188,132.330411708,1519.41867095,22.416,132.330748937,260.811528665,132.318,132.318
0.0,196,62.7594,196,3321.40549175,2692.7348827,1047.66447986,1.81739118684,1072.55976899,0.906625,1047.66447986,55.8311,-134.412,1047.66447986,132.975229424,131.74528001,23.4258,132.975493187,250.818495031,132.967,132.967
0.0,197,62.8893,197,3619.30674045,2881.05385508,2098.66520219,1.72545049995,1178.38784589,0.883905,2098.66520219,55.9718,-135.221,2098.66520219,133.825664715,262.616962445,17.878,133.825953711,267.692649664,133.821,133.821
0.0,198,63.022,198,3273.34807319,2928.24579054,1566.28134463,1.75805745314,609.006043769,0.906133,1566.28134463,56.1542,-136.531,1566.28134463,135.128622025,1144.44372993,17.5708,135.128810404,260.710399962,135.124,135.124
0.0,199,63.3051,199,3257.61134791,2903.00661615,1885.79980231,1.93103285818,441.259817249,0.896964,1885.79980231,56.2995,-137.065,1885.79980231,135.6692188,1626.01619763,28.6155,135.66946193,257.344144451,135.656,135.656
0.0,200,63.5246,200,2949.08358668,2284.8382999,1774.25237465,1.82397261719,838.73988496,0.886489,1774.25237465,56.467,-138.312,1774.25237465,136.885108701,334.72473337,21.2583,136.885366948,224.625288379,136.88,136.88
0.0,201,63.7038,201,3480.49721232,2989.59488662,575.115291166,1.83684071363,694.245928917,0.906251,575.115291166,56.5704,-139.366,575.115291166,137.956301765,1529.38214852,22.4258,137.956579222,280.192904547,137.945,137.945
0.0,202,63.9158,202,3144.58074536,2484.291854,2081.26405373,1.79805532249,787.671599387,0.88255,2081.26405373,56.7546,-139.978,2081.26405373,138.553789267,976.378574226,18.9244,138.55398786,245.938316464,138.55,138.55
0.0,203,64.0997,203,2536.0159555,2210.94501495,1939.0035595,1.8013162339,347.673180479,0.900737,1939.0035595,56.8945,-141.155,1939.0035595,139.702282382,1615.37028903,20.1629,139.702559846,207.038458296,139.693,139.693
0.0,204,64.3152,204,2824.69402209,2089.46854809,947.325781535,1.89797512314,631.985671209,0.878824,947.325781535,57.1037,-141.9,947.325781535,140.414675505,719.6391421,23.7862,140.414957141,214.332179673,140.404,140.404
0.0,205,64.5053,205,3335.23647242,2409.10482283,1810.95086148,1.8712934876,813.486393481,0.872968,1810.95086148,57.2306,-142.389,1810.95086148,140.9402596,1126.16855831,23.7242,140.940743898,238.337733421,140.937,140.937
0.0,206,64.6117,206,3419.70443045,2706.35811167,761.218381498,1.83183415319,920.244734991,0.876815,761.218381498,57.3656,-143.151,761.218381498,141.693088683,806.182325972,22.3916,141.693263197,261.423276203,141.682,141.682
0.0,207,64.8038,207,3175.06691806,1873.45878309,1978.51215715,1.82308320016,928.687872505,0.863306,1978.51215715,57.531,-144.151,1978.51215715,142.714534313,339.049263614,18.9651,142.714695859,244.621366531,142.707,142.707
0.0,208,64.9981,208,3070.36667912,2985.58112772,1887.0934506,1.91546621467,68.6850257341,0.89952,1887.0934506,57.6248,-145.406,1887.0934506,143.952457605,2848.58712733,25.9983,143.952713112,254.853671244,143.946,143.946
0.0,209,65.2185,209,2937.58936081,2743.66423852,1930.78282892,1.8976357455,140.047437485,0.896752,1930.78282892,57.7777,-146.395,1930.78282892,144.92398165,2516.44047843,24.4558,144.924273146,231.341903121,144.916,144.916
