AverageAbsQ,AverageAbsY,MaxReturn,AverageY,AverageReturn,MaxEsReturn,AveragePolicySurr,StdEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,Iteration,QFunRegParamNorm,MinReturn,AverageQ,Epoch,AverageEsReturn,StdReturn,AverageQLoss,MinEsReturn,AverageAbsQYDiff
1.84606,1.84614781764,3036.64892741,1.68245125763,2880.9451267,123.559973028,-1.69438,0.0,162.139,231.994382815,0.970093,3064,106.165,2717.82008882,1.68254,3064,123.559973028,85.6269689346,0.00523482,123.559973028,0.025108540655
1.8507,1.8508025584,3126.43991646,1.68632950945,3004.19929807,1382.26848867,-1.69842,0.0,162.166,251.703476844,0.971759,3065,106.167,2896.4516656,1.6863,3065,1382.26848867,72.7468916239,0.00579737,1382.26848867,0.0254430980964
1.85139,1.85157795227,2780.90267038,1.6869608311,2538.85472731,1712.84519849,-1.69846,0.0,162.217,223.115401706,0.976776,3066,106.156,2327.7398411,1.68688,3066,1712.84519849,157.681914094,0.00472033,1712.84519849,0.0246477425816
1.84612,1.84605287048,2814.872645,1.68046521758,2602.70627892,1343.56960016,-1.69215,0.0,162.19,224.286453643,0.980104,3067,106.181,2325.30042148,1.68049,3067,1343.56960016,156.758861299,0.00390668,1343.56960016,0.0237106439687
1.84382,1.84400824971,1992.42483156,1.67816485874,1895.95310334,1630.52872269,-1.68984,0.0,162.355,168.46813354,0.986498,3068,106.213,1770.13249694,1.67812,3068,1630.52872269,66.8213998929,0.00406783,1630.52872269,0.0246943771067
1.84432,1.84439899956,2316.83133404,1.68126021248,2141.7976563,1454.38394806,-1.68873,0.0,162.359,175.832965717,0.987793,3069,106.225,1954.79379389,1.68129,3069,1454.38394806,91.8237633211,0.00509029,1454.38394806,0.0267053894484
1.84545,1.8456349586,2173.24013929,1.68221850194,2043.02062807,931.796167281,-1.68904,0.0,162.343,164.108376782,0.987392,3070,106.24,1865.7045427,1.68214,3070,931.796167281,106.431490068,0.0049861,931.796167281,0.027247803128
1.8497,1.84976329031,2001.81003202,1.6881956529,1881.31216864,823.854106366,-1.69417,0.0,162.35,162.475793717,0.986737,3071,106.265,1723.61170159,1.68832,3071,823.854106366,85.0945345853,0.00599484,823.854106366,0.0287692286281
1.84504,1.84548586432,2216.83747998,1.68288710068,1813.87058208,199.243850705,-1.68931,0.0,162.369,166.329661996,0.980349,3072,106.299,6.86849824285,1.68272,3072,199.243850705,608.537100823,0.00565976,199.243850705,0.0275210384782
1.83478,1.83482700575,2630.09272447,1.66918743397,2473.79787907,244.623162384,-1.67658,0.0,162.421,200.680775647,0.976275,3073,106.322,2353.9925753,1.66925,3073,244.623162384,79.3437848105,0.00505871,244.623162384,0.0270460572669
1.8424,1.84252800541,2622.40734939,1.67960728467,2301.91878201,1089.32102562,-1.68825,0.0,162.418,199.065982623,0.97827,3074,106.353,546.432575655,1.67957,3074,1089.32102562,594.76185012,0.00403721,1089.32102562,0.0260960381057
1.83948,1.83955442478,2183.48277119,1.6771262515,2030.43858702,1388.72000864,-1.68643,0.0,162.477,180.413356497,0.993306,3075,106.342,1776.65261816,1.67716,3075,1388.72000864,135.854823849,0.00464535,1388.72000864,0.0262605588933
1.83492,1.83512776253,2282.87631274,1.67277261489,2046.59937315,332.834267745,-1.68116,0.0,162.46,179.718203051,0.990927,3076,106.374,1757.61088455,1.67274,3076,332.834267745,142.507483664,0.00520489,332.834267745,0.0275400829511
1.81855,1.81869301618,2064.16678592,1.65308423322,1984.87792575,828.294483356,-1.6581,0.0,162.495,170.011679325,0.984196,3077,106.318,1840.9698882,1.65313,3077,828.294483356,68.8164826273,0.00707178,828.294483356,0.0295234936294
1.82486,1.82528016426,2549.81251947,1.66157016567,2207.66234398,704.629523561,-1.66924,0.0,162.507,205.40557085,0.985096,3078,106.326,335.917892109,1.66147,3078,704.629523561,632.480606404,0.00550809,704.629523561,0.028026659762
1.83541,1.8353581913,2486.67878278,1.6752833648,1558.90734319,-374.818474667,-1.68334,0.0,162.591,187.705123354,0.985893,3079,106.364,4.78668036926,1.67533,3079,-374.818474667,902.393919331,0.00546852,-374.818474667,0.0277310385251
1.82872,1.82880025874,2264.79061245,1.66781655402,2172.75558312,1205.90975651,-1.67615,0.0,162.576,187.347376322,0.981471,3080,106.345,1963.97039228,1.66783,3080,1205.90975651,95.1492893185,0.00516056,1205.90975651,0.0278073771464
1.82165,1.82166671888,2105.91939398,1.65878818779,2026.35034489,993.586876048,-1.66596,0.0,162.7,162.089499246,0.975994,3081,106.354,1844.54475841,1.6588,3081,993.586876048,73.1716006505,0.00397859,993.586876048,0.0259763568551
1.82286,1.82296610435,2498.33856318,1.66136848124,2335.94783808,874.685330927,-1.66764,0.0,162.702,194.717530075,0.972443,3082,106.371,2168.42289793,1.66138,3082,874.685330927,109.842994452,0.00471485,874.685330927,0.0275816444714
1.81728,1.81741333289,2514.1387565,1.65427432196,2367.69281544,895.121834975,-1.66071,0.0,162.731,200.829674687,0.968367,3083,106.375,2119.6825543,1.65421,3083,895.121834975,96.9765071033,0.00380493,895.121834975,0.0270280716774
1.81437,1.81463661963,2492.46358081,1.65106900989,2328.62911383,843.906511319,-1.65908,0.0,162.739,186.310256331,0.972545,3084,106.352,2220.47073725,1.65102,3084,843.906511319,86.4300507652,0.00443575,843.906511319,0.0275723018544
1.81255,1.81256850348,2664.21095612,1.64836513318,2552.71474445,1146.93403157,-1.65568,0.0,162.767,214.109238192,0.954929,3085,106.358,2428.3349765,1.6484,3085,1146.93403157,79.1398932279,0.00411188,1146.93403157,0.0264567169563
1.81264,1.81272581411,2535.7273328,1.64815669151,1955.44227464,639.622173414,-1.65395,0.0,162.773,173.991300111,0.968075,3086,106.351,-246.326991991,1.64816,3086,639.622173414,748.880013191,0.00481571,639.622173414,0.0271651723601
1.81196,1.81221086571,2414.90108504,1.64541430264,2293.60661851,1214.65784019,-1.65201,0.0,162.811,186.68695035,0.977486,3087,106.344,2059.81430074,1.64532,3087,1214.65784019,108.526522521,0.00422019,1214.65784019,0.0265860491105
1.81161,1.81179631338,2207.19770324,1.64476026044,1442.49670672,671.982646012,-1.65112,0.0,162.626,159.555971051,0.986879,3088,106.352,-352.774664714,1.64469,3088,671.982646012,992.919134763,0.00652437,671.982646012,0.0287841153207
1.81119,1.81135926766,2092.84997467,1.64615809724,868.053801977,741.690407337,-1.65237,0.0,162.532,138.530867221,0.988651,3089,106.376,-423.710941379,1.64617,3089,741.690407337,966.709714563,0.00510481,741.690407337,0.0277493449803
1.81278,1.81280800801,1981.599355,1.65178886468,710.397618384,699.118777723,-1.6576,0.0,162.461,157.685228918,0.989822,3090,106.387,-337.581593831,1.65182,3090,699.118777723,750.108175912,0.00543207,699.118777723,0.0283515156321
1.80023,1.80046024844,2307.66360406,1.63630895437,1817.94864111,1103.07754963,-1.64157,0.0,162.469,197.679951283,0.978149,3091,106.405,-473.780516836,1.63621,3091,1103.07754963,838.431739543,0.00593877,1103.07754963,0.0279475843691
1.80135,1.80139361371,2369.81728385,1.64011924133,1965.53849289,-337.182930661,-1.64652,0.0,162.551,195.549033757,0.97852,3092,106.442,515.679512491,1.64017,3092,-337.182930661,533.372394309,0.00353377,-337.182930661,0.0259191823545
1.79876,1.7988193045,2543.25361256,1.63854423511,2109.02977519,359.512699778,-1.64522,0.0,162.545,193.1929722,0.986412,3093,106.465,59.6789535399,1.6386,3093,359.512699778,698.504525921,0.00495285,359.512699778,0.0266038261925
1.79127,1.79139664222,2215.32938033,1.63108720681,1403.9844748,-127.792915125,-1.63879,0.0,162.487,177.288855234,0.996256,3094,106.51,-395.684581101,1.63104,3094,-127.792915125,1030.64801175,0.00551627,-127.792915125,0.0272243818718
1.78726,1.78733104724,2085.94736862,1.62638046239,1477.80559431,752.188941769,-1.63391,0.0,162.564,157.88234232,0.996013,3095,106.479,-405.54210501,1.62637,3095,752.188941769,781.07849201,0.00463643,752.188941769,0.0258302802155
1.77559,1.77563597252,1781.35596911,1.61152296003,864.167495426,776.570001776,-1.61697,0.0,162.507,134.599670001,0.997942,3096,106.483,-434.337149092,1.61154,3096,776.570001776,871.165542594,0.0051981,776.570001776,0.0269022669105
1.78404,1.78407870327,2042.06828693,1.62149977941,1391.4990354,330.766269224,-1.62696,0.0,162.63,167.464435369,0.995933,3097,106.521,-157.778328699,1.62148,3097,330.766269224,804.002480144,0.00473463,330.766269224,0.0265154234315
1.78202,1.78205165086,2308.24183566,1.61692305044,1904.76880577,-102.020429571,-1.62351,0.0,162.691,165.499977069,0.994948,3098,106.571,673.879009352,1.61701,3098,-102.020429571,438.296816444,0.00481637,-102.020429571,0.0264253179095
1.77713,1.77723088545,2464.46005943,1.6104393658,2256.73267377,669.106291068,-1.61742,0.0,162.701,192.552251121,0.992477,3099,106.594,2061.41440641,1.61039,3099,669.106291068,127.842096174,0.00382353,669.106291068,0.0256060638784
1.77903,1.77926436122,2592.72152302,1.61430304206,2160.73199847,-106.243233422,-1.62061,0.0,162.723,191.199966285,0.99183,3100,106.616,340.635365982,1.61427,3100,-106.243233422,626.439808876,0.00543495,-106.243233422,0.0280579347293
1.77613,1.77604600257,2975.49741549,1.60860331315,2677.2244802,1184.28526191,-1.6157,0.0,162.774,247.354166268,0.987705,3101,106.581,1861.76020629,1.60871,3101,1184.28526191,309.384899685,0.00619977,1184.28526191,0.0280152542717
1.78065,1.7808446927,2674.87997538,1.61492172946,2535.36367471,7.46287058296,-1.62207,0.0,162.917,218.113171987,0.990181,3102,106.595,2381.42078277,1.61494,3102,7.46287058296,106.187792129,0.00484296,7.46287058296,0.0263797482486
1.77671,1.77674788679,2963.72890998,1.60971382998,2255.23196123,993.544046294,-1.6164,0.0,162.882,211.239207491,0.994326,3103,106.637,3.85474316763,1.60976,3103,993.544046294,811.85860959,0.00524682,993.544046294,0.0268735982567
1.78116,1.78127550834,2661.70318663,1.61466522344,2144.29313213,-299.02708514,-1.62144,0.0,162.932,204.862124317,0.993476,3104,106.644,-102.868447281,1.61468,3104,-299.02708514,765.427629606,0.00528709,-299.02708514,0.0270798788777
1.7667,1.76675283052,2474.61266623,1.59696511228,2286.17030705,1180.55753823,-1.60351,0.0,162.933,205.415554634,0.992535,3105,106.666,2072.99456854,1.597,3105,1180.55753823,128.972190941,0.00502707,1180.55753823,0.0279455461184
1.76495,1.76506802137,2807.28085821,1.59585509023,2382.64696281,1005.07518898,-1.60363,0.0,162.755,216.332910798,0.993072,3106,106.717,1648.03753512,1.59581,3106,1005.07518898,320.179926371,0.00523437,1005.07518898,0.0283632037756
1.76837,1.76857590363,2117.03257457,1.60123602736,1895.18884885,1204.06647725,-1.60814,0.0,162.764,160.922438475,0.994726,3107,106.715,1754.34606383,1.60129,3107,1204.06647725,114.273182146,0.00558764,1204.06647725,0.0285427367306
1.76384,1.76394697945,1621.71712064,1.59517476712,1531.10548371,-45.1885592289,-1.60166,0.0,162.808,161.445772922,0.992968,3108,106.775,1435.2776035,1.59515,3108,-45.1885592289,62.4860214238,0.00489983,-45.1885592289,0.028550621773
1.76792,1.76807440056,2344.30638149,1.60110289876,2163.34557929,517.100103586,-1.60741,0.0,162.868,196.437869277,0.993502,3109,106.8,1967.51097944,1.60107,3109,517.100103586,134.298209225,0.00568585,517.100103586,0.029379164287
1.75973,1.75988381272,2575.8918769,1.59031258668,2379.24485819,121.820070275,-1.59694,0.0,162.936,218.245235478,0.993385,3110,106.833,2192.61874184,1.59025,3110,121.820070275,124.073878897,0.00419478,121.820070275,0.0280025940713
1.76482,1.76484302965,2630.26805583,1.59648787569,2231.2658465,-66.6650274674,-1.60429,0.0,162.981,213.021386869,0.994494,3111,106.798,-269.799143727,1.59654,3111,-66.6650274674,838.721936191,0.00345655,-66.6650274674,0.0265263049234
1.75497,1.7550553054,2426.638493,1.58413686123,2123.01507951,1161.24000605,-1.59125,0.0,163.024,207.468513345,0.995429,3112,106.822,1235.87875189,1.58415,3112,1161.24000605,333.01793261,0.00402247,1161.24000605,0.0268464633536
1.75594,1.75608783301,2236.54150092,1.58589606688,2051.94461556,821.539006223,-1.5924,0.0,163.039,182.166835833,0.995932,3113,106.843,1787.72526295,1.58587,3113,821.539006223,153.400714139,0.00494668,821.539006223,0.028246238176
1.75884,1.75900934176,2536.25128675,1.5901962919,1846.9749161,1171.32799564,-1.59649,0.0,163.173,211.341300862,0.995379,3114,106.846,256.981583693,1.59019,3114,1171.32799564,661.243063434,0.00608653,1171.32799564,0.0295822808732
1.75561,1.75566432547,2403.83435768,1.58531139276,2012.54000841,1312.15408032,-1.59152,0.0,163.194,192.543436222,0.99518,3115,106.836,942.383456225,1.58537,3115,1312.15408032,406.229160925,0.005519,1312.15408032,0.0277101098522
1.75782,1.75785172635,2629.30330494,1.59002251566,2390.70922675,152.730037859,-1.59868,0.0,163.21,210.048501699,0.99174,3116,106.87,2188.09202347,1.59003,3116,152.730037859,141.482021242,0.0063802,152.730037859,0.028510429495
1.75465,1.75485064418,2905.92756377,1.58601588749,2218.53004293,-307.361983836,-1.59575,0.0,163.221,214.00468275,0.988501,3117,106.899,-202.264137314,1.58596,3117,-307.361983836,827.202004615,0.00490222,-307.361983836,0.0277714870106
1.75023,1.75037896384,3361.16544652,1.57949723746,2219.23465113,-274.160585019,-1.58934,0.0,163.292,222.12185895,0.9843,3118,106.903,-147.257397961,1.57959,3118,-274.160585019,1226.41636253,0.004393,-274.160585019,0.027388592236
1.75126,1.7513439147,3292.49045571,1.58134958658,3163.4138138,682.257420921,-1.59212,0.0,163.239,261.235750129,0.978319,3119,106.905,3040.87766454,1.58136,3119,682.257420921,63.7995413537,0.00475492,682.257420921,0.0278763106819
1.74448,1.74459017222,3492.42720572,1.5701003063,3349.71559401,571.857696497,-1.58187,0.0,163.442,265.38198038,0.977789,3120,106.925,3194.04677396,1.57009,3120,571.857696497,88.4068599217,0.00572123,571.857696497,0.0285885667729
1.75583,1.75585218312,3292.74042873,1.5833871596,3085.15738112,1508.86956531,-1.59581,0.0,163.499,253.069973312,0.968135,3121,106.923,2914.50971388,1.58342,3121,1508.86956531,106.04380387,0.00446066,1508.86956531,0.026515764025
1.76793,1.76808622202,3192.46630712,1.59785023143,3078.29279332,1471.10313223,-1.61006,0.0,163.566,259.719852383,0.96188,3122,106.894,3008.28940979,1.5978,3122,1471.10313223,49.7675559761,0.00411828,1471.10313223,0.0264942549113
1.76936,1.76948363191,3427.03708376,1.59880043891,3333.46517265,1687.33997529,-1.61136,0.0,163.558,275.97509429,0.953412,3123,106.888,3246.71780843,1.59886,3123,1687.33997529,49.9042978606,0.00562841,1687.33997529,0.0276235575328
1.78024,1.7803672708,3055.61347272,1.61209028649,2996.26416739,1462.71450459,-1.62472,0.0,163.611,247.837740724,0.951896,3124,106.926,2882.60110506,1.61207,3124,1462.71450459,48.3689948087,0.00446077,1462.71450459,0.0263008291225
1.77472,1.77489825668,3495.30254972,1.60414223973,3407.38320955,1622.46647129,-1.61624,0.0,163.719,283.312080501,0.952764,3125,106.924,3300.3919165,1.60406,3125,1622.46647129,58.0841590327,0.00422918,1622.46647129,0.0257567425184
1.78143,1.78149479195,3359.10726698,1.61323429121,3230.25996285,1504.4048875,-1.6261,0.0,163.748,265.782811878,0.951954,3126,106.937,3117.9421053,1.61328,3126,1504.4048875,76.110961079,0.00600389,1504.4048875,0.0271532923109
1.78597,1.78615520467,3295.50378842,1.62044352392,3205.4744101,1741.17197417,-1.63421,0.0,163.835,269.925000273,0.954609,3127,106.936,3071.06350138,1.62046,3127,1741.17197417,76.3403122048,0.00415189,1741.17197417,0.0254150071351
1.78803,1.78800954132,3743.5871911,1.62178810717,3578.22206194,601.046926356,-1.63445,0.0,163.877,296.259342452,0.950314,3128,106.945,3480.22212093,1.62183,3128,601.046926356,74.4242573177,0.00520027,601.046926356,0.0258399880941
1.78417,1.78440507766,3979.44002567,1.61731264767,3752.01631311,1550.51625045,-1.6296,0.0,163.973,303.036023054,0.953539,3129,106.939,3614.45192803,1.61724,3129,1550.51625045,98.0189028558,0.0048599,1550.51625045,0.026195562418
1.79475,1.79486614323,4055.95095233,1.63067706421,3909.62014551,1468.50868027,-1.64284,0.0,163.986,304.775419967,0.954986,3130,106.954,3733.85438265,1.63066,3130,1468.50868027,96.023761321,0.00508159,1468.50868027,0.0257560418865
1.79589,1.79617564318,3547.86722083,1.63067668534,3419.24748906,1705.7530442,-1.64357,0.0,164.023,267.159131494,0.959123,3131,106.966,3257.40629413,1.63069,3131,1705.7530442,101.881773238,0.00449992,1705.7530442,0.025361964003
1.80392,1.80405346635,3201.63130434,1.63870529695,3071.00438317,1576.46657569,-1.65123,0.0,164.135,252.294790985,0.972395,3132,106.967,3003.88950693,1.63869,3132,1576.46657569,53.0594179881,0.00345653,1576.46657569,0.0242893534297
1.81192,1.811978784,3531.16642258,1.64742624726,3405.02570178,1510.73341495,-1.65907,0.0,164.063,271.40425126,0.966129,3133,106.961,3256.28806432,1.64748,3133,1510.73341495,92.7392784867,0.00441712,1510.73341495,0.025158491603
1.79979,1.79993907645,3498.70498466,1.63138528044,3346.07655639,279.358329354,-1.64342,0.0,164.082,265.234862106,0.956715,3134,106.932,3194.01728896,1.63127,3134,279.358329354,110.283884124,0.00478859,279.358329354,0.0253557565385
1.80375,1.80387057657,3115.91403385,1.63668531237,3008.28596444,1633.85256118,-1.64923,0.0,164.103,247.780330418,0.952703,3135,106.953,2884.07082601,1.63668,3135,1633.85256118,69.9609785586,0.00454854,1633.85256118,0.0251143527624
1.80977,1.8099308071,2992.62507304,1.64327706441,2841.13391807,-114.132065778,-1.65537,0.0,164.168,240.407279137,0.954931,3136,106.972,2679.08025452,1.64321,3136,-114.132065778,99.1484963365,0.00522117,-114.132065778,0.0252052671144
1.8152,1.81530352356,2843.14903117,1.64939425117,2731.80253633,1193.76240206,-1.66225,0.0,164.304,224.122496873,0.954819,3137,107.008,2627.29187883,1.64942,3137,1193.76240206,79.1089073138,0.00495484,1193.76240206,0.0253371105163
1.82635,1.82647173673,3196.57347376,1.66261959592,3023.99139947,1707.37149886,-1.675,0.0,164.285,240.371115222,0.956217,3138,107.015,2856.66969348,1.66258,3138,1707.37149886,109.290848214,0.00529596,1707.37149886,0.0253459791173
1.83241,1.83255724169,3277.04719091,1.66798331744,3157.94434418,910.097012229,-1.68013,0.0,164.275,263.42180891,0.96594,3139,107.02,2867.67311227,1.66801,3139,910.097012229,116.741083574,0.00383118,910.097012229,0.0239671384465
1.83026,1.83034844415,3168.81921453,1.66492894401,3050.97832439,1210.93374595,-1.67764,0.0,164.436,244.94872232,0.974782,3140,107.043,2761.56411263,1.66496,3140,1210.93374595,112.471163575,0.00527943,1210.93374595,0.0251095699649
1.83651,1.83666188984,3575.47127303,1.67211276783,3057.48094251,18.9796241977,-1.68455,0.0,164.333,272.708765233,0.983974,3141,107.049,425.191372949,1.67208,3141,18.9796241977,953.119099972,0.00406263,18.9796241977,0.0247184197405
1.82015,1.82023910384,3419.3997676,1.64786450845,3324.11037363,1308.62700944,-1.6589,0.0,164.512,269.766315267,0.979915,3142,107.054,3272.38144435,1.64791,3142,1308.62700944,44.1214547881,0.00444032,1308.62700944,0.0250100806598
1.84557,1.84579676368,3675.63986622,1.68045101701,3535.34936744,1383.64892416,-1.69161,0.0,164.45,283.94565886,0.980227,3143,107.075,3393.9614539,1.68043,3143,1383.64892416,94.511463643,0.00496279,1383.64892416,0.0255838380242
1.84505,1.84526171842,3485.09834126,1.67922190015,2021.51718547,1834.92914926,-1.69091,0.0,164.48,223.000572072,0.985693,3144,107.074,-420.759833143,1.67917,3144,1834.92914926,1511.34843571,0.00557439,1834.92914926,0.0257711453229
1.84665,1.84690588293,2714.46040933,1.68184815834,2213.57401985,1631.02710971,-1.69288,0.0,164.457,205.898325233,0.989226,3145,107.093,720.244250929,1.68181,3145,1631.02710971,674.799659671,0.00487939,1631.02710971,0.0248588535332
1.84693,1.84692080365,2954.73218991,1.68266972556,2752.1789438,1301.12261449,-1.69349,0.0,164.519,233.364123057,0.984421,3146,107.124,2403.84303648,1.68276,3146,1301.12261449,138.822689946,0.00488314,1301.12261449,0.0248024593932
1.84259,1.84284102352,2910.42040457,1.67650629427,2757.08050705,251.479193857,-1.68632,0.0,164.515,239.823531803,0.981577,3147,107.161,2642.1008059,1.67643,3147,251.479193857,74.9013790345,0.00427792,251.479193857,0.0246632325798
1.84032,1.84037168327,3188.53062885,1.67199735672,2918.40219095,1276.52003698,-1.681,0.0,164.566,239.957681751,0.977335,3148,107.194,2754.86271974,1.67203,3148,1276.52003698,116.490110527,0.00441746,1276.52003698,0.0241147554566
1.84519,1.84545330786,2926.33961804,1.67758044764,2650.57788865,1202.4506712,-1.68725,0.0,164.492,221.970116829,0.989742,3149,107.207,2497.43631036,1.67757,3149,1202.4506712,119.820887164,0.00434533,1202.4506712,0.0244832274625
1.85008,1.85010247698,3066.67348322,1.68332845755,2622.91001862,-80.8203611794,-1.69407,0.0,164.468,233.122879284,0.989011,3150,107.196,2253.7779437,1.68339,3150,-80.8203611794,220.688956834,0.00618684,-80.8203611794,0.0265215755617
1.8459,1.84611070312,3091.21575276,1.67735892287,2689.29234893,1454.09778217,-1.68829,0.0,164.662,246.667757413,0.979002,3151,107.196,1521.48585371,1.6773,3151,1454.09778217,428.662605952,0.00511302,1454.09778217,0.0257514717468
1.85135,1.85137300062,3219.82943512,1.68414680296,2979.05939625,1304.81496909,-1.69554,0.0,164.724,263.223058336,0.976377,3152,107.214,2116.43861401,1.68418,3152,1304.81496909,310.597067893,0.00441959,1304.81496909,0.0243964126766
1.85257,1.85273419516,3403.04946524,1.68442721011,3315.66710016,1547.51755299,-1.69619,0.0,164.693,262.997168988,0.969126,3153,107.213,3161.17408662,1.6844,3153,1547.51755299,77.8841055523,0.00486624,1547.51755299,0.0246413868469
1.86276,1.86287820205,3835.51767887,1.69742522091,3760.0624751,1392.57857074,-1.70972,0.0,164.69,296.524401669,0.965916,3154,107.226,3694.33020504,1.69742,3154,1392.57857074,54.8028098085,0.00489806,1392.57857074,0.0244896970956
1.85714,1.85727824844,3662.62769599,1.68929754761,3061.93819584,1658.64659598,-1.70137,0.0,164.648,292.380233521,0.967581,3155,107.237,249.726900411,1.68926,3155,1658.64659598,968.872719183,0.00557352,1658.64659598,0.0253193850903
1.86993,1.87009745095,3569.29031068,1.70679043494,3443.54827114,1398.02247898,-1.71923,0.0,164.675,285.872465782,0.955785,3156,107.237,3063.612513,1.7068,3156,1398.02247898,145.469507238,0.0054099,1398.02247898,0.0252411245408
1.86398,1.86408075731,3269.99763365,1.69974036117,2466.30500689,1384.31954621,-1.712,0.0,164.606,255.773488412,0.978238,3157,107.211,371.875837946,1.69975,3157,1384.31954621,873.611418682,0.00482042,1384.31954621,0.0242048289171
1.85827,1.85844444173,2722.77832304,1.69125400981,703.047074713,1335.06355755,-1.70146,0.0,164.551,183.225081015,0.992055,3158,107.252,-396.257549544,1.69122,3158,1335.06355755,1161.30730594,0.00479446,1335.06355755,0.0241657470048
1.87552,1.87562858376,3348.42161566,1.71285714791,2315.18930543,-76.1455137621,-1.72334,0.0,164.513,261.902886566,0.972802,3159,107.281,263.477601585,1.71287,3159,-76.1455137621,1075.50883692,0.0053672,-76.1455137621,0.024958462714
1.86976,1.87001302837,3291.25606311,1.70345491182,2373.76488535,1174.03860769,-1.71393,0.0,164.504,254.843905046,0.969785,3160,107.271,146.771872272,1.70344,3160,1174.03860769,1161.36525777,0.00548831,1174.03860769,0.0250731843248
1.86934,1.86931702729,3548.10714971,1.70234306705,3139.81400699,675.535288167,-1.71135,0.0,164.529,267.683770213,0.965034,3161,107.295,528.250613968,1.70243,3161,675.535288167,876.60870607,0.00493473,675.535288167,0.0240226325996
1.86962,1.86975662474,3585.12130401,1.70125338635,2838.18502268,1505.99337148,-1.71256,0.0,164.529,262.167248358,0.97789,3162,107.295,6.01942584917,1.70119,3162,1505.99337148,1019.82036359,0.00557354,1505.99337148,0.0243246548696
1.88436,1.88457590266,3253.83896984,1.72090757396,1294.01896618,-172.642950806,-1.73232,0.0,164.414,191.76504368,0.987706,3163,107.296,-408.948073581,1.72089,3163,-172.642950806,1364.20104579,0.00377801,-172.642950806,0.0229070358696
1.87703,1.8770843363,2037.28064052,1.71146850019,1526.52377624,1295.57141585,-1.72101,0.0,164.322,136.645239464,0.984035,3164,107.305,1112.7729994,1.71157,3164,1295.57141585,238.17456754,0.00423619,1295.57141585,0.0240153499962
1.87142,1.87166503001,2656.50091318,1.70447636456,1116.95766279,1112.71336664,-1.71281,0.0,164.374,151.607292523,0.98463,3165,107.314,-407.985993031,1.70436,3165,1112.71336664,1212.46053735,0.00494842,1112.71336664,0.0251880437985
1.87055,1.87057895921,2189.36617257,1.70462312171,1317.97331331,1039.81835684,-1.71333,0.0,164.425,166.849701351,0.980744,3166,107.357,-26.3421814781,1.70469,3166,1039.81835684,721.632841514,0.00484279,1039.81835684,0.024340736697
1.87244,1.87252711122,2155.47113805,1.7072479125,579.826172081,-319.020259666,-1.71458,0.0,164.426,170.945889185,0.986339,3167,107.37,-183.841106143,1.70722,3167,-319.020259666,708.453897627,0.00478496,-319.020259666,0.0242890370634
1.86079,1.86091446688,2522.5737476,1.69286877769,1931.71940661,897.108681447,-1.7002,0.0,164.466,183.461203209,0.975148,3168,107.381,363.726526532,1.6929,3168,897.108681447,653.346238427,0.00548709,897.108681447,0.0243657765609
1.86766,1.86785272654,2381.97245898,1.70155545338,583.179188232,695.23298352,-1.70981,0.0,164.495,159.007474458,0.98463,3169,107.388,-315.400259993,1.70148,3169,695.23298352,915.575028286,0.00491424,695.23298352,0.0238012623506
1.86028,1.86038805687,1013.32018755,1.69242836427,833.685451619,1040.24018086,-1.69831,0.0,164.327,75.1563742792,0.95932,3170,107.402,605.631390116,1.69244,3170,1040.24018086,115.297211576,0.00590138,1040.24018086,0.0249728442801
1.86447,1.86449664168,1612.76545098,1.69755226108,1409.63670156,702.838677768,-1.70369,0.0,164.363,115.787207614,0.950942,3171,107.391,1264.43310496,1.69766,3171,702.838677768,116.135314942,0.00558374,702.838677768,0.0241570515981
1.85999,1.86018780464,2834.90011263,1.69212504582,2484.15424579,521.39840508,-1.69846,0.0,164.344,221.201400218,0.960787,3172,107.398,1514.01787451,1.69207,3172,521.39840508,386.435353977,0.00437136,521.39840508,0.0241635002124
1.85486,1.8548588773,2444.55990691,1.68409078748,1806.04801627,861.865152575,-1.69135,0.0,164.295,172.441251131,0.976609,3173,107.391,104.658526189,1.68408,3173,861.865152575,702.622743224,0.00413915,861.865152575,0.0231228754434
1.85581,1.85592758099,2693.82113156,1.68649505214,2136.30155409,1337.05627156,-1.69422,0.0,164.332,199.899979437,0.971728,3174,107.39,888.487195738,1.68653,3174,1337.05627156,564.615934908,0.00320015,1337.05627156,0.0216647292744
1.85172,1.85179106481,2910.30980416,1.68435837048,1742.44241018,1098.39039477,-1.69194,0.0,164.402,204.877749782,0.976066,3175,107.401,-408.392724613,1.68437,3175,1098.39039477,1265.7646183,0.00571373,1098.39039477,0.0246174011018
1.86037,1.86058033319,3395.93620154,1.69698946718,2663.81527897,753.193730261,-1.7054,0.0,164.436,259.694862981,0.964251,3176,107.433,-99.7054241968,1.69698,3176,753.193730261,1038.92097573,0.00476179,753.193730261,0.0232233447936
1.84924,1.84930997619,3169.02496773,1.68240132361,2806.24933566,1469.74973175,-1.69151,0.0,164.476,237.818772609,0.953213,3177,107.449,2593.70239016,1.68242,3177,1469.74973175,165.695855339,0.00448043,1469.74973175,0.0229937919025
1.85782,1.85795798223,3594.07539239,1.69328772579,3446.65463702,1503.5729713,-1.7022,0.0,164.532,283.866784514,0.956729,3178,107.447,3145.2788106,1.69327,3178,1503.5729713,121.412533732,0.0050182,1503.5729713,0.0232371342501
