MinEsReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,MaxReturn,Epoch,Iteration,AverageAction,StdReturn,AverageQLoss,StdEsReturn,AverageEsReturn,AverageAbsQ,AverageQ,MaxEsReturn,AverageY
2.68952223941,167.791,959.616991728,78.4661236606,915.464691022,-8593.64,272.832558392,667.024,8100.16324294,977.035704361,2609,2609,0.715716,20.7935655,506155.0,12.6401258239,11.2203915242,8110.44,8095.75,55.8465301752,8096.01914843
0.824078673276,167.851,971.466313354,82.8456574977,932.593176621,-8607.67,268.747557089,667.712,8118.98681759,982.359421687,2610,2610,0.680955,15.0004061806,488140.0,8.6577260491,8.63902615119,8129.3,8114.63,51.9052172266,8114.93395867
2.40471649308,167.862,559.472257772,48.2381447603,44.2311191045,-8641.75,271.959681945,668.355,8145.52061009,948.730881101,2611,2611,0.675113,413.626303506,496070.0,9.5334840961,9.93536430322,8155.74,8141.33,51.7816222669,8142.07907023
3.20805847892,167.894,860.056538286,63.7531963385,131.936744141,-8678.33,276.419736407,669.028,8171.81279153,957.18865207,2612,2612,0.673414,230.621456392,510851.0,15.1804040618,14.3366193071,8182.09,8167.5,72.428802467,8168.34875829
3.69009096461,167.888,514.220063667,49.8046271368,39.7089506165,-8694.13,275.886446007,669.736,8185.66960692,948.910381969,2613,2613,0.689722,432.673829444,504376.0,16.8736912805,20.2902955696,8196.23,8181.89,60.8438290844,8182.70949712
2.15241565867,167.9,741.273663803,59.328823616,50.6321300345,-8723.54,274.338389247,670.396,8220.01860615,966.961121359,2614,2614,0.666522,352.389051448,502617.0,6.96650010892,9.70843129267,8231.93,8217.11,27.3535867101,8216.72270454
2.68074940076,167.92,310.038170137,41.1412247825,35.7334649123,-8740.16,280.857891705,671.025,8224.55879628,959.534977631,2615,2615,0.645071,407.608518766,514732.0,7.25494960915,9.01038785944,8234.93,8219.6,36.9966458002,8220.7705509
3.06024374101,167.961,818.998733213,71.9004818341,61.7192303178,-8782.07,285.10472775,671.726,8262.61588025,977.91151427,2616,2616,0.669861,334.005443149,555144.0,18.0499528082,15.4759579464,8272.89,8258.42,84.3296959052,8259.59883359
2.70931253773,168.005,920.762381273,62.7307466932,913.465354914,-8815.78,281.991691154,672.404,8310.239519,931.816651551,2617,2617,0.631673,5.97610789884,538108.0,11.8616349872,10.5119211367,8321.06,8306.02,52.7422824508,8306.83603157
2.75386679811,168.02,934.771609837,81.8243860496,868.517712769,-8842.28,280.817768549,673.05,8333.00547197,981.148831317,2618,2618,0.596635,28.9600910261,544367.0,12.4105464989,13.8330377009,8344.58,8329.78,62.9899708641,8329.78113665
2.8388658545,168.058,964.891238602,80.048115279,913.737738931,-8899.22,279.111969791,673.747,8385.2078697,978.721889437,2619,2619,0.680703,20.6380727189,519171.0,17.3298983646,13.9639164979,8395.77,8381.71,69.4574247493,8382.65124173
1.51807820348,168.093,934.964386291,61.3985920149,907.535193792,-8889.73,284.599520692,674.415,8372.61869163,957.370115837,2620,2620,0.67247,13.6331825245,545839.0,7.41099374238,9.72904741441,8384.32,8368.78,32.6384919955,8369.61392494
1.87923496398,168.118,809.249866615,61.6751903476,99.5688962937,-8924.14,281.111919766,675.126,8407.13308867,967.369690583,2621,2621,0.646781,305.898223764,528178.0,10.2316141657,9.91270733282,8420.22,8403.74,64.973618896,8403.53029525
3.16500069787,168.145,741.285412835,59.1069510876,43.0779187558,-8952.38,289.688194642,675.833,8424.89337127,970.39880531,2622,2622,0.651257,352.370385209,569399.0,12.105231768,11.3718165413,8435.51,8420.75,68.7289725514,8421.8030259
2.56025505856,168.185,874.966607889,65.5268228988,69.5990838069,-8976.47,285.618427121,676.477,8457.49690041,976.427642718,2623,2623,0.682808,254.826021529,552178.0,16.08845741,13.6913543565,8469.27,8453.37,72.8564952183,8454.34842943
3.28345441918,168.203,800.976895714,60.8944574617,59.4665424004,-9027.0,287.206381413,677.148,8506.92173236,956.714944788,2624,2624,0.668327,324.887113126,558175.0,12.9239552743,13.5933036653,8517.17,8503.51,53.4550544896,8504.08185108
2.69198635928,168.246,796.96461776,62.7720045725,54.2198522918,-9057.86,288.441026809,677.868,8526.13418376,954.065217489,2625,2625,0.679579,319.003619994,553938.0,10.1641142072,11.0440413939,8537.54,8522.94,45.4083042495,8523.28163764
2.75459029847,168.276,963.513536605,75.3666996431,932.884072996,-9086.46,283.017098851,678.55,8562.38386244,982.844859027,2626,2626,0.669824,19.2351582209,531014.0,11.878134988,11.0365442655,8573.65,8558.87,71.5346673493,8559.92735536
2.33356580765,168.301,802.032998605,63.9199300897,63.1482850853,-9122.01,291.73914578,679.195,8590.50733926,964.004454533,2627,2627,0.68185,329.933532502,566933.0,9.07520538294,9.84973271391,8602.33,8587.37,41.0823158113,8587.94729157
2.79670049217,168.342,788.401003518,61.2849888638,74.1210784691,-9151.82,296.511857113,679.971,8602.48827256,946.021540481,2628,2628,0.679097,306.397047378,579651.0,11.5276964726,9.3323348129,8614.03,8598.54,65.7915652805,8599.38289658
2.98357556296,168.369,970.330105338,77.4135176027,967.802354758,-9176.28,287.017062849,680.591,8644.66548447,974.227625287,2629,2629,0.696906,2.42304694856,555752.0,15.2633631299,12.9725179027,8656.81,8640.4,88.5599824575,8641.28785345
2.50477196786,168.414,945.756738188,69.3430139741,895.177587073,-9222.58,292.62916209,681.283,8685.71374285,973.041835111,2630,2630,0.672406,25.4361341275,577176.0,19.0135199767,12.768684371,8697.26,8682.74,102.111001793,8682.99093748
2.52218203945,168.47,918.401002816,65.6917663828,881.30686338,-9220.72,294.246114831,681.978,8683.85308631,946.968187526,2631,2631,0.683223,21.8180194939,584425.0,18.7755729392,14.9683971971,8695.57,8679.42,78.5436813981,8680.70342282
3.00525477261,168.512,958.952622399,68.2028291198,950.818931736,-9272.3,295.115114387,682.694,8732.5624493,968.767641803,2632,2632,0.661581,7.16398033015,586811.0,8.69788265868,9.94646630329,8745.32,8728.64,40.7903289403,8728.92951503
2.80966250955,168.512,937.53645334,72.3100918877,887.677027418,-9302.4,295.376336048,683.354,8764.5634402,961.314540931,2633,2633,0.695833,20.1193308183,595010.0,9.71532758326,10.6673936203,8775.44,8760.01,51.4080594857,8761.1074493
2.29525610467,168.54,873.489518901,71.0877371798,74.7546821107,-9326.07,291.303504342,683.985,8784.25492703,974.104932619,2634,2634,0.702803,253.179980429,576296.0,9.74223411004,9.45852203367,8796.14,8780.38,62.5490147131,8781.23796801
2.37218856569,168.574,967.050059764,78.0772214271,961.332565581,-9355.55,302.352224246,684.686,8810.57694761,971.843859562,2635,2635,0.700548,2.84236952984,612228.0,9.71310799765,10.8346129595,8823.68,8807.22,40.7547358876,8807.26522009
2.72461225225,168.592,592.205104462,62.4613947357,69.250217627,-9397.31,299.783644635,685.38,8850.88379526,978.168243463,2636,2636,0.678047,413.292053469,610984.0,8.34680848673,8.57637747579,8863.77,8846.99,44.2293515993,8847.92659612
2.62866537772,168.646,801.947964699,69.8791923251,62.1165394142,-9430.97,290.770169876,686.068,8890.30711544,980.967331702,2637,2637,0.690721,320.811178867,571516.0,20.8005995686,14.6021674825,8902.68,8886.7,96.7929469995,8887.28000739
2.61116879206,168.664,959.105089322,77.4039134953,892.919161025,-9457.68,301.776215502,686.759,8893.6422878,976.993832977,2638,2638,0.696103,22.7391600663,612614.0,8.01068316955,10.3051013763,8906.85,8890.31,38.1432015134,8890.47180038
2.81551688643,168.665,816.188316603,70.0882777494,80.5360232968,-9476.49,302.390868175,687.455,8932.56229482,969.28425046,2639,2639,0.684716,315.358393253,603948.0,8.73955278358,9.64335832104,8945.3,8928.81,48.4688083581,8929.55190158
2.89144629404,168.699,876.234243014,73.0044502139,44.3304602025,-9523.86,300.365467971,688.169,8960.90588323,974.758779655,2640,2640,0.689686,263.418414137,598380.0,14.6664370232,10.8765846941,8971.79,8955.84,74.9516057661,8957.52426701
2.94482507224,168.715,964.481429278,82.976389883,873.885935375,-9542.07,297.892599041,688.863,8993.50370698,983.081950058,2641,2641,0.703301,31.0815648938,606577.0,11.6633219911,11.1918133667,9006.54,8990.92,50.2331796108,8990.45057176
2.60246116597,168.737,809.698632725,66.3116172654,52.2887404217,-9577.46,304.040974563,689.587,9023.00125316,974.840416188,2642,2642,0.694544,251.268999127,630760.0,11.351719768,9.1308741736,9034.63,9019.47,72.2071859664,9020.21684292
2.8699817228,168.75,871.007396843,76.2247561355,44.1633025292,-9585.99,307.081937239,690.3,9023.9180805,977.642097192,2643,2643,0.702623,262.505141452,633345.0,8.21224018503,8.73819054726,9036.88,9019.77,42.2850134438,9020.4758075
2.90671985708,168.802,819.231778575,93.0732779296,377.61593031,-9631.84,299.514202598,690.964,9075.03503084,953.201497005,2644,2644,0.608159,196.418900635,602610.0,13.0119525404,10.801231781,9087.14,9071.38,64.7678119941,9071.53466507
2.88131903423,168.819,954.459244123,90.3777908113,928.566089527,-9655.85,309.6582797,691.698,9078.33568246,980.967767457,2645,2645,0.712109,15.7253311134,648841.0,13.7878800682,12.693335509,9090.82,9073.24,60.1655124262,9075.00706325
3.00902912738,168.836,704.426887674,63.4947420595,51.3271251207,-9678.77,306.111793997,692.375,9116.75970018,975.932697085,2646,2646,0.699513,405.737989149,633488.0,14.8783750377,11.7921955095,9130.74,9113.59,71.1740415092,9113.49756281
2.44440794542,168.86,810.075385672,70.0481401088,82.0712720148,-9703.38,301.240047858,693.097,9144.74756285,978.702140681,2647,2647,0.705783,312.128250531,612244.0,10.7064579698,9.09222126216,9157.71,9140.07,70.659954265,9141.17419764
2.73353756026,168.907,849.416727253,58.6027322976,40.5992450854,-9741.68,308.333733665,693.751,9188.98405694,938.582908935,2648,2648,0.720128,255.799888263,649523.0,11.5024842777,12.8881668298,9201.93,9185.32,55.1029523985,9185.34292935
2.79397925812,168.933,742.972460669,55.4421145202,38.9961698334,-9774.73,303.367181582,694.452,9209.60925976,951.976220349,2649,2649,0.669798,364.706194409,617815.0,14.2621290245,12.0568223379,9222.59,9205.47,89.3102335887,9206.23299966
2.41811632854,168.971,915.329585201,65.1041470389,834.254090058,-9798.87,316.523789431,695.164,9217.25003238,953.641373249,2650,2650,0.72043,33.057725988,666279.0,11.1097972554,10.0437088785,9231.38,9213.65,71.2972256604,9213.9104236
2.77790468968,169.003,755.525147938,66.3418780693,62.0811414174,-9830.29,310.093266476,695.859,9255.63698622,976.949899573,2651,2651,0.709517,368.971299519,644826.0,9.82890919159,10.2774810479,9268.14,9250.24,43.5172173274,9251.46438453
2.80913817493,169.031,965.83732266,77.5044883536,953.901753914,-9851.88,310.766055426,696.491,9274.98275735,972.424280345,2652,2652,0.687233,5.70419640649,660824.0,10.7646752539,11.0532345599,9289.04,9271.6,48.3145901834,9271.4347967
2.75514235354,169.043,924.950149613,77.09745168,535.143068021,-9876.82,308.125226941,697.206,9311.45829263,978.592624678,2653,2653,0.685627,124.316396019,638996.0,13.2602628519,12.3604657816,9325.02,9306.79,67.0423747267,9307.5781307
2.51931154427,169.076,836.846593299,74.4466967545,62.3153212018,-9889.19,316.423252677,697.943,9303.13952235,974.098571817,2654,2654,0.713824,272.963760577,664925.0,6.87440514105,8.58759267811,9317.0,9298.96,31.2535472348,9299.86923178
2.85843397525,169.077,891.898409944,76.6835314115,87.1366076313,-9940.24,316.224629241,698.638,9359.07213639,977.478067639,2655,2655,0.700104,254.503733533,669444.0,14.8568387393,14.1086235185,9371.7,9354.08,63.6541698834,9355.22365915
2.64207081349,169.112,948.033719361,81.1257013727,901.45691117,-9959.75,311.974903056,699.324,9383.92717113,963.839032385,2656,2656,0.707206,17.7570507909,663095.0,11.7026404508,11.6189270353,9396.47,9380.64,54.7340612022,9381.13357031
2.87522785867,169.155,524.06316789,54.2329365808,44.6381773156,-10007.5,314.928374493,700.037,9419.98400729,960.338827716,2657,2657,0.684506,426.003862086,669730.0,8.75638147737,9.58681412026,9431.95,9415.9,45.6653495638,9416.69778172
2.82075835065,169.143,757.689823284,65.0568007308,46.2702803394,-10051.9,321.412984613,700.709,9454.9262116,972.092117454,2658,2658,0.720431,364.921323082,682599.0,12.4572642062,12.4179698766,9469.54,9452.06,47.371496694,9451.90550532
2.38208646142,169.228,902.606435646,66.3033445549,819.806084029,-10065.7,314.769300668,701.407,9481.26133971,962.215412772,2659,2659,0.71598,37.4614160565,670095.0,10.5811163081,10.2683753917,9493.37,9477.34,52.8819285602,9478.36655449
2.62252902495,169.235,346.07532312,50.2470665648,44.6269705205,-10096.9,317.693779311,702.163,9508.43385412,983.013350329,2660,2660,0.622466,409.378242696,679306.0,11.0022665724,10.5785403027,9520.48,9503.75,63.7005604211,9505.33602555
2.62965831232,169.262,943.473007531,69.5707894375,914.814376781,-10124.9,305.313759548,702.873,9546.27956607,978.651489727,2661,2661,0.714318,25.9001294996,633744.0,9.43627498113,8.97046010613,9560.02,9543.29,47.2630543769,9543.57731695
2.17975688496,169.274,888.05766987,73.9809419736,62.4628135805,-10149.0,317.502242128,703.623,9558.05945401,978.718549095,2662,2662,0.680265,261.095365876,685634.0,9.13338996103,8.76534573592,9571.9,9553.88,56.2348644326,9554.51276368
2.64555506488,169.339,873.53648227,71.4879534244,120.992832044,-10183.7,317.267126972,704.343,9601.34478554,972.060335616,2663,2663,0.724893,239.039233337,669309.0,12.846892288,12.4756783497,9615.3,9597.43,53.1972935528,9597.63942777
2.87310295568,169.4,965.170565951,77.2155815771,931.866017428,-10227.0,324.096451256,705.039,9624.87399692,979.103490422,2664,2664,0.692518,11.7398229793,711843.0,12.6824588486,11.3825847987,9637.74,9620.65,65.5595337582,9621.29881665
2.7496379378,169.438,279.383230513,47.3684913316,52.9599279191,-10237.6,326.39181898,705.789,9629.83415141,982.075293881,2665,2665,0.641314,378.45622279,728485.0,10.8491521651,9.89637290674,9641.53,9624.67,47.2204918846,9626.07146153
2.45124964677,169.474,974.277666575,82.3342203572,966.571385323,-10275.8,325.543633223,706.507,9668.23529381,998.636709544,2666,2666,0.730186,8.92855261176,720270.0,12.0908056143,11.5085050698,9682.32,9664.32,58.7736681617,9664.70235558
2.43575872141,169.491,951.895891564,68.4731633434,931.496369077,-10299.6,325.851400798,707.234,9707.6136094,975.685235711,2667,2667,0.690504,13.6438158893,711547.0,19.1463449447,16.165022773,9720.82,9703.43,82.1189025911,9703.5510607
2.52527239983,169.527,502.14137454,58.2026600196,61.3962206144,-10360.7,322.918632509,708.065,9748.13924235,974.931200046,2668,2668,0.702067,437.922866967,698603.0,14.22031668,12.4171254811,9760.26,9743.78,78.6758229461,9744.51211326
2.67881433448,169.533,769.78922603,69.3186410099,73.227688266,-10367.4,331.79913523,708.771,9763.1747667,981.455357702,2669,2669,0.691008,359.167360876,715265.0,10.3544127841,9.12424997711,9775.82,9758.27,72.4425073872,9759.85433172
3.03060188076,169.543,945.978890806,71.8746821201,914.194761667,-10421.7,330.876207221,709.45,9806.8399978,968.106437016,2670,2670,0.706303,20.0112446764,729460.0,25.7510737796,20.6331930413,9821.1,9803.14,102.130254914,9803.44472022
3.05321565147,169.567,935.462842644,67.2693937841,878.196192902,-10468.9,333.734408342,710.239,9843.73519273,966.36828114,2671,2671,0.715052,23.5259580616,740860.0,7.00602084583,9.78337447007,9856.36,9839.26,33.6811785137,9840.71994179
2.49604395399,169.59,689.879733773,55.2292034523,40.5033391967,-10491.4,326.531206521,710.935,9874.2092117,968.111676908,2672,2672,0.685281,406.58234198,727806.0,10.6124553237,9.05531514632,9889.42,9871.38,67.3126033204,9871.60189388
2.85609710929,169.608,910.042528497,62.0497127144,861.426207544,-10530.2,336.729937252,711.644,9912.3166563,935.799512774,2673,2673,0.716526,21.64816405,775922.0,12.3095675508,10.2769673389,9925.39,9908.54,74.2642603127,9909.25623345
3.15569447055,169.633,925.09706309,67.5619248202,771.843074533,-10572.9,335.471407513,712.399,9941.6562114,987.537685816,2674,2674,0.672299,61.6654734465,757621.0,15.4729415858,14.8743739828,9955.1,9937.89,68.394283095,9938.80087429
2.98253332134,169.633,783.075732407,57.2758441183,91.2787847292,-10600.1,336.885761295,713.083,9984.25253998,941.760617412,2675,2675,0.69794,307.216621623,775049.0,18.3229152083,16.154750258,9998.86,9980.74,92.4587276353,9980.9875568
2.7715884589,169.641,528.487175601,48.5649514649,44.588974339,-10618.2,336.405153287,713.758,9989.00083896,944.772136909,2676,2676,0.671083,433.226392197,772364.0,10.4492167814,10.8950844069,10001.9,9983.75,55.7171287066,9985.45769137
2.69755219466,169.663,596.15432487,52.1670844695,56.5865188638,-10659.8,335.809599294,714.5,10032.7876531,956.944457181,2677,2677,0.679811,410.680280532,750628.0,8.54872045201,7.91092664265,10048.3,10029.4,57.5122154194,10029.5380633
2.42701143502,169.671,785.143641822,56.1174741353,72.3389762655,-10690.0,335.879643502,715.217,10058.9431959,958.019604299,2678,2678,0.691311,319.21084773,749910.0,16.1285595846,12.2749943442,10073.9,10055.4,87.9992664036,10055.6547079
2.41150611912,169.677,475.51606024,49.2797847401,41.5621366181,-10714.0,331.489757059,715.914,10090.227358,970.363786818,2679,2679,0.709217,443.177091284,736454.0,13.4665270925,11.4778909627,10105.3,10085.5,79.946990285,10086.2060563
2.91584510929,169.779,502.906344767,50.3520011393,44.6626630497,-10771.2,333.676106648,716.708,10128.4827543,958.86471368,2680,2680,0.680358,442.651343967,741333.0,4.62282722682,6.88438947146,10142.6,10123.7,23.8372693921,10124.5468187
2.12455738294,169.805,913.234635063,66.7519295347,826.855782025,-10799.0,340.537893765,717.431,10159.097434,984.072399375,2681,2681,0.709456,46.7413783624,763018.0,8.9475603547,10.0702576485,10174.0,10154.6,48.8355003172,10155.222896
3.01442501074,169.806,739.021173776,58.0870116987,62.9748126798,-10824.6,337.709814203,718.129,10186.4609535,950.842728002,2682,2682,0.692259,363.85862474,774953.0,10.3641261993,10.4674081075,10202.3,10182.4,47.5325872743,10182.9241352
2.68240788484,169.819,475.438288801,55.9589271641,44.3619885988,-10865.3,344.151947508,718.853,10219.1383508,975.345060332,2683,2683,0.693962,448.595023546,804900.0,9.23099258569,9.62041239394,10234.5,10214.8,54.6240537122,10215.3279854
2.6821495839,169.86,454.740536159,52.2791319775,56.3765928638,-10899.9,341.386110053,719.641,10255.1233656,1040.00242648,2684,2684,0.621294,456.7849232,777495.0,9.56035852209,9.72718082897,10270.0,10250.6,53.1212008075,10251.1332321
2.6786857899,169.913,555.092722827,53.8507274629,46.9789359095,-10942.7,346.740967609,720.39,10287.1166507,1015.13732533,2685,2685,0.636089,462.238456692,803760.0,22.9564697276,14.14478977,10300.7,10281.8,135.502971762,10283.4059724
2.14809115456,169.957,505.997137008,46.8544344471,37.3785881715,-10973.7,347.316527292,721.102,10334.0511129,1016.99294716,2686,2686,0.646314,442.598383367,804735.0,22.4797165201,12.7383052898,10349.1,10329.7,153.936675959,10330.2884713
2.40940330485,169.939,671.612819324,64.0915935217,54.1016786236,-10994.8,341.584406966,721.811,10364.489784,973.787634597,2687,2687,0.673339,408.176748477,785409.0,10.6375030779,10.908211002,10379.4,10359.8,54.1509394883,10360.1964883
3.19572780979,169.981,625.47792917,59.2347716985,47.2543294249,-11036.6,352.818914871,722.548,10379.3730592,974.172515612,2688,2688,0.691507,425.989209449,833929.0,12.5230087572,10.7884951119,10394.4,10375.8,78.1875801655,10376.0500293
1.80077684599,169.987,955.814381644,79.7377766008,890.137835289,-11042.4,348.765721303,723.289,10385.9894973,979.873801659,2689,2689,0.700097,24.4499426577,823880.0,14.0587681864,11.8026633641,10402.8,10382.4,88.1615383596,10383.1955818
2.61366308357,169.991,939.876916227,86.1728801021,103.074851397,-11096.6,351.449868889,724.031,10423.4966888,1033.10913813,2690,2690,0.576595,264.828761112,826966.0,13.405094314,11.050276042,10437.6,10419.0,79.5082926262,10419.8864178
2.81387143877,170.066,763.757015616,64.8362797162,51.2386492136,-11154.0,347.560408284,724.839,10507.6834272,1039.54463026,2691,2691,0.632397,383.780807067,799850.0,11.2383388836,10.7685414445,10522.6,10504.0,53.9092109847,10504.6961165
2.73522331498,170.056,878.031688469,69.7780033193,92.0812090946,-11162.5,354.608748385,725.599,10513.0518674,975.665043455,2692,2692,0.687664,249.350244421,835524.0,21.4926291489,13.9876290168,10528.1,10509.1,132.017179718,10509.5821215
2.4517604353,170.09,952.916796838,76.0189477632,907.071054591,-11202.4,357.711533119,726.391,10532.3092152,975.615302105,2693,2693,0.722989,23.208930685,817638.0,7.3054310411,8.57947425906,10546.5,10527.0,47.5676378442,10528.1003842
3.18486872959,170.127,931.22119914,90.9786101814,716.152767418,-11248.9,366.333932777,727.177,10580.773152,982.503051055,2694,2694,0.684868,70.9134216276,910172.0,15.5918369597,12.2832255375,10596.5,10577.2,72.1620503285,10577.5149842
2.83473507309,170.152,862.236422484,69.6648798777,104.089778582,-11270.1,360.23578311,727.911,10604.48874,977.524582721,2695,2695,0.669166,240.802816822,870215.0,32.1157931678,13.7971700316,10617.9,10600.5,226.384377986,10601.353379
2.80065259895,170.174,893.183372741,86.0039693896,588.840387573,-11326.0,353.718902357,728.62,10652.9081463,1048.42848504,2696,2696,0.70795,146.262741966,832937.0,9.83948349514,9.38864656571,10669.2,10649.0,50.9953677929,10649.8678347
3.02077492139,170.187,952.597864422,73.8705465949,890.962850711,-11345.5,371.851103288,729.386,10664.0799923,1035.2513915,2697,2697,0.678103,43.6945770218,930819.0,16.4146288597,13.7168571789,10679.3,10660.6,102.08142039,10661.1643074
2.72815859333,170.21,789.882496273,78.4605620261,319.396169133,-11377.0,361.874925945,730.165,10698.6932047,973.731220636,2698,2698,0.707722,229.660984485,879075.0,35.951365853,16.0891025551,10714.1,10695.1,248.803056092,10695.1912184
3.27417343963,170.234,705.219882047,63.466149391,55.8294399227,-11418.6,358.18485199,730.909,10740.5104794,1023.89275115,2699,2699,0.680519,401.381759409,829310.0,14.645521519,10.6903170453,10756.0,10735.8,96.7701181366,10737.3019003
1.90827060464,170.237,754.015816006,60.9196673762,44.796548494,-11449.2,363.67784036,731.71,10768.5983612,1030.86143396,2700,2700,0.660166,386.843872599,877693.0,9.65923546463,9.43844518378,10785.1,10763.8,53.1352178774,10764.7183327
2.9796688148,170.246,647.635180192,118.392948547,412.573063729,-11497.1,363.505188466,732.482,10822.8232948,1050.37961568,2701,2701,0.558437,263.957298695,888948.0,18.1032308869,12.5837998287,10839.0,10818.4,104.346316587,10819.2899411
2.66721806009,170.248,894.835313847,87.1693891672,385.556743272,-11528.8,376.516007247,733.263,10831.2281735,1032.19112709,2702,2702,0.723743,165.131876923,942900.0,10.8220437851,11.5492664291,10847.3,10827.4,53.6528603787,10828.1202944
2.65478590729,170.256,948.38661512,70.6736478702,889.796595156,-11574.6,365.437371023,734.005,10895.8151472,973.816699865,2703,2703,0.669747,23.6750698621,903174.0,8.1039399267,9.89028995174,10912.5,10890.5,34.5963355567,10891.32778
3.37359996476,170.301,925.358551597,66.1860979462,872.075842907,-11611.0,368.286123827,734.753,10931.9118961,964.907443314,2704,2704,0.694425,28.6263068516,917748.0,15.4317237621,13.1647594301,10948.0,10925.9,87.2684529091,10926.3750155
2.91104966284,170.337,970.426514573,76.6831487759,936.298084742,-11657.8,364.922654375,735.5,10966.9836233,979.884660357,2705,2705,0.614211,14.1473467321,891338.0,14.7801690551,11.6021696869,10982.9,10962.1,84.0243467693,10962.9414685
3.13519436376,170.313,951.665485307,74.2511001794,919.981205602,-11668.7,376.734622913,736.282,10963.5920208,977.794021687,2706,2706,0.712373,21.719865687,947240.0,22.2148414673,16.7738685249,10979.7,10958.8,109.712024243,10958.9889773
2.77987862248,170.36,543.929705348,60.3031575696,59.4219079221,-11734.6,381.445806725,737.081,11028.9904832,991.601581965,2707,2707,0.690211,412.571802488,941018.0,10.6515041012,10.7748425324,11043.4,11023.4,49.9004284636,11025.0355436
2.69670476858,170.416,807.054958072,74.4200689379,65.1221003958,-11746.5,371.062206716,737.819,11045.534752,973.86614433,2708,2708,0.699413,316.178407356,908608.0,16.2091868785,12.7745040467,11061.2,11039.8,82.1981326443,11041.1943455
2.90804028273,170.424,493.347859566,57.6505546022,52.6488785743,-11827.2,376.673261306,738.545,11108.7853839,1019.86764765,2709,2709,0.553743,461.600689083,935141.0,14.228386341,13.2576330461,11125.8,11105.7,63.6938162375,11105.4552081
2.9421793877,170.441,584.528247363,58.9898173351,40.9335152913,-11879.7,368.544902965,739.315,11177.0538055,1009.64705536,2710,2710,0.576348,471.01938519,905413.0,7.00721836292,9.97869365707,11192.9,11172.2,34.114946858,11173.2470224
2.299333921,170.506,285.48084217,44.1168833372,42.0046624854,-11904.6,371.52574502,740.053,11196.0518525,965.727419591,2711,2711,0.64913,381.469160464,923745.0,8.14909811072,8.2704054089,11212.7,11192.0,50.3772146334,11192.3303143
2.61236584783,170.514,600.307720745,55.4395002419,46.7708316616,-11941.8,378.706086351,740.892,11218.1008987,978.92279011,2712,2712,0.625858,416.188256083,947025.0,10.5701459187,9.70615069985,11235.2,11213.7,64.7336889478,11214.7210974
2.78639762765,170.553,845.118015502,68.8000822864,63.3170536674,-11990.0,386.299207394,741.674,11262.748352,1030.70957656,2713,2713,0.602309,349.920763398,1.00604e+06,13.8050785255,11.5553276274,11278.8,11257.3,91.2667394742,11258.3169822
1.70893179879,170.591,227.662795307,42.0950903816,42.7009506029,-12023.0,381.17792503,742.411,11312.1426631,973.513936814,2714,2714,0.653203,337.092161368,968377.0,20.2624377294,11.3089294851,11327.4,11306.2,149.975679989,11308.381175
3.02960816091,170.553,535.92867583,50.3578007098,42.3380551905,-12086.6,382.39211783,743.225,11373.4049614,958.463571456,2715,2715,0.619864,433.6226492,977288.0,10.8282133726,10.6533997592,11389.4,11368.6,64.312642859,11368.6931731
2.69774479045,170.607,256.005801682,45.2114384638,32.1407457342,-12091.6,379.371310902,744.02,11376.3373952,944.472966479,2716,2716,0.630951,300.190162995,956177.0,15.2273998066,13.8729139365,11393.8,11370.2,74.7836951181,11371.0526911
2.69109856408,170.611,975.553314852,81.234417718,970.996864623,-12133.7,384.366837659,744.835,11410.7849688,976.873293937,2717,2717,0.241076,1.67177174995,983732.0,25.3415920209,16.7670065326,11428.5,11406.6,127.506926347,11406.6837966
2.79598008409,170.652,565.538323108,54.3020328463,45.1626074781,-12187.7,381.162973289,745.575,11471.2556963,1019.11991327,2718,2718,0.58624,451.381099175,966771.0,12.9611823981,11.4201915741,11486.9,11464.9,56.3827270748,11466.8965406
1.70949141059,170.703,1031.61710147,91.8203242557,1013.79677155,-12224.5,389.183122637,746.379,11483.7761431,1044.98630184,2719,2719,0.479394,10.1097491621,1.00156e+06,9.85383907326,9.49744500803,11499.9,11478.7,47.9362710039,11479.2914344
2.51525042068,170.721,991.459664517,85.0937473593,895.42310144,-12256.8,396.401456526,747.152,11517.3113101,1043.29391956,2720,2720,0.609854,49.2246860006,1.05085e+06,12.9875886774,11.9494092307,11535.3,11512.5,67.6233333185,11512.6770856
2.55317439289,170.738,686.217816288,55.7954176672,42.4076385461,-12267.6,389.996644111,747.933,11520.4179807,953.266702031,2721,2721,0.666304,400.570614074,997651.0,7.76180727424,8.9512970674,11537.9,11515.6,41.676868403,11516.3733081
2.64309982125,170.772,838.618866945,81.4445071549,96.9416786548,-12327.2,393.952756148,748.682,11588.434534,967.709870389,2722,2722,0.700548,251.82119234,1.03206e+06,18.998888116,16.2442336644,11606.7,11583.2,75.2747655103,11584.2614337
2.82105722271,170.783,572.045711087,59.7949161271,44.4557109242,-12354.4,388.896154434,749.417,11642.5609103,974.432671094,2723,2723,0.681421,389.054823582,997964.0,10.1831071675,9.83248059403,11659.4,11637.3,64.4630110582,11638.055094
