AverageReturn,Epoch,StdReturn,QFunRegParamNorm,Iteration,PolicyRegParamNorm,AverageQ,AveragePolicySurr,AverageQLoss,MaxEsReturn,MinReturn,AverageEsReturn,AverageAction,AverageAbsQ,MinEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,AverageAbsY,MaxReturn,StdEsReturn,AverageY
5187.21921695,488,105.541620067,144.873,488,95.8971,477.113,-479.367,233.331,3582.97862742,5018.24928879,3582.97862742,0.979458,477.113,3582.97862742,3.76429781112,391.67584934,477.12499104,5389.33566081,0.0,477.124895581
4652.13526454,489,153.352237923,145.117,489,96.0244,477.398,-479.734,229.241,3451.93053337,4257.84788168,3451.93053337,0.972246,477.398,3451.93053337,3.65142102499,375.934021664,477.414593593,4843.23803701,0.0,477.41454989
4747.1672592,490,377.65598638,145.265,490,96.1161,478.014,-480.409,270.777,3610.37555324,3770.85230813,3610.37555324,0.973652,478.017,3610.37555324,3.90772774837,393.040639614,478.026509722,5269.67625819,0.0,478.026423569
4295.68039595,491,110.965031525,145.411,491,96.1938,477.906,-480.328,267.239,3417.91619775,4121.50977806,3417.91619775,0.974055,477.906,3417.91619775,3.93666443403,348.021174167,477.915336303,4519.85358713,0.0,477.915172245
5285.43710623,492,506.150591444,145.551,492,96.2695,478.318,-480.581,246.347,3355.45167657,3797.42720157,3355.45167657,0.973577,478.318,3355.45167657,3.84686875025,430.436430826,478.334020728,5651.42965247,0.0,478.333927269
5066.63442709,493,124.459290364,145.657,493,96.3047,478.286,-480.686,215.013,3789.28958128,4832.86646886,3789.28958128,0.977461,478.286,3789.28958128,3.6924298404,395.347502086,478.300091759,5185.88295229,0.0,478.300049415
4806.20249621,494,120.218642773,145.853,494,96.3945,480.047,-482.48,252.093,3306.78568305,4604.06636333,3306.78568305,0.978311,480.047,3306.78568305,3.79271751206,380.324503573,480.061777767,4971.56400263,0.0,480.061725728
3862.69551565,495,332.254617587,146.062,495,96.5387,478.852,-481.261,289.837,3809.11812582,3407.18036823,3809.11812582,0.974959,478.852,3809.11812582,3.97250233424,323.142658568,478.857722373,4397.32138514,0.0,478.85763149
4394.30765146,496,389.100576527,146.203,496,96.6239,479.507,-481.843,323.458,3174.7719217,3706.22334529,3174.7719217,0.98107,479.511,3174.7719217,4.19306533704,347.760817677,479.519173608,5020.77883067,0.0,479.519083895
4418.79735243,497,1939.12787662,146.412,497,96.7375,478.885,-481.263,243.261,3671.73907545,-12.5691940687,3671.73907545,0.977723,478.888,3671.73907545,3.71210527758,397.564300614,478.89528014,5633.82280329,0.0,478.895198295
5167.71325752,498,176.547564905,146.617,498,96.7865,479.667,-481.965,282.339,3562.09399646,4877.4532271,3562.09399646,0.977162,479.667,3562.09399646,3.99215977451,392.601133831,479.684584343,5452.76639912,0.0,479.684477069
4899.67704087,499,101.967495993,146.729,499,96.8677,478.07,-480.389,304.84,3413.25233585,4708.04378661,3413.25233585,0.977161,478.07,3413.25233585,4.00536803376,389.493203384,478.076029483,5110.64048662,0.0,478.075977516
4235.1689024,500,1290.95065057,146.905,500,96.9823,479.474,-481.853,243.411,3458.0155827,431.000224533,3458.0155827,0.977417,479.476,3458.0155827,3.75307030096,361.256956394,479.48229004,4953.71154351,0.0,479.482212106
4360.59746321,501,96.4791577277,147.063,501,97.1348,479.682,-482.018,275.553,3690.76243601,4161.78398465,3690.76243601,0.979418,479.682,3690.76243601,3.85794243006,353.49145356,479.685623926,4521.76150886,0.0,479.685598358
4480.81869148,502,598.888546309,147.214,502,97.2253,480.214,-482.503,265.697,3211.97863954,2826.41583283,3211.97863954,0.977221,480.214,3211.97863954,3.90820068494,370.027284648,480.242705516,5094.28678337,0.0,480.242656816
5535.1526236,503,177.97173478,147.403,503,97.364,478.841,-481.127,230.302,3486.09072011,5185.08543309,3486.09072011,0.969348,478.841,3486.09072011,3.75163374142,420.579276101,478.851464006,5823.89048207,0.0,478.851277523
4760.78468324,504,163.796263355,147.524,504,97.4338,479.256,-481.635,259.486,3755.70956292,4407.62084293,3755.70956292,0.973199,479.257,3755.70956292,3.87872130044,374.696063132,479.2759887,4962.7302134,0.0,479.275894678
4678.52411449,505,66.0415202258,147.685,505,97.5043,481.025,-483.387,235.91,3601.59924305,4581.98654954,3601.59924305,0.981597,481.025,3601.59924305,3.739423808,378.1571588,481.030176424,4815.70667246,0.0,481.030117721
4564.21301028,506,79.7306349965,147.822,506,97.5865,480.088,-482.459,252.788,3682.81607641,4466.6784146,3682.81607641,0.971668,480.088,3682.81607641,3.90915623913,370.482370685,480.098775584,4680.97220094,0.0,480.09869971
4130.68970712,507,1559.32211114,147.952,507,97.6675,479.994,-482.343,233.019,3560.9950183,976.473889162,3560.9950183,0.984402,479.997,3560.9950183,3.72540339224,371.083043759,480.013095592,5118.31517309,0.0,480.012974434
5177.05814769,508,425.531002028,148.082,508,97.8113,479.543,-481.887,224.11,3253.54622392,4019.24599602,3253.54622392,0.976775,479.543,3253.54622392,3.69996773934,414.185806273,479.552885265,5564.21624751,0.0,479.552802671
5220.20464829,509,230.971451907,148.305,509,97.8882,481.104,-483.446,256.596,3532.01411816,4635.79460021,3532.01411816,0.967652,481.104,3532.01411816,3.80798142833,411.860753468,481.117054056,5446.07937413,0.0,481.116982698
4618.26489768,510,1306.27422907,148.463,510,98.0476,480.534,-482.849,227.208,3837.95337474,1857.97764698,3837.95337474,0.981153,480.538,3837.95337474,3.76355867312,425.825678304,480.542902134,5741.88810632,0.0,480.542693539
2828.21382463,511,1553.91613941,148.649,511,98.1929,480.414,-482.768,277.215,3702.21622063,669.841799852,3702.21622063,0.984429,480.414,3702.21622063,3.94364356076,356.750761472,480.427453309,4529.65482281,0.0,480.427392493
4698.69841595,512,533.445069093,148.826,512,98.2673,481.855,-484.265,287.308,3438.69030861,3109.71293869,3438.69030861,0.973504,481.856,3438.69030861,4.0149273953,381.778222772,481.87001077,4978.61935017,0.0,481.869962273
3701.13730755,513,1997.72621274,149.054,513,98.3517,481.781,-484.178,258.019,3549.95118984,90.4505215902,3549.95118984,0.977878,481.781,3549.95118984,3.87167821785,384.132542551,481.784557883,5606.35800964,0.0,481.784421405
4941.02779229,514,1215.54296191,149.168,514,98.4026,481.372,-483.791,266.859,3108.19157934,1298.3984999,3108.19157934,0.971862,481.372,3108.19157934,3.8533229236,423.014132607,481.389964148,5454.73440915,0.0,481.389848599
4077.39919916,515,1351.26417421,149.291,515,98.4894,481.38,-483.739,265.96,3281.41105539,225.34907907,3281.41105539,0.978759,481.38,3281.41105539,3.891591829,369.987472651,481.385590205,5205.83901562,0.0,481.385545384
5302.90712832,516,192.510141538,149.497,516,98.5865,480.875,-483.233,274.831,3394.30993427,4979.71175408,3394.30993427,0.976204,480.875,3394.30993427,3.93527048912,411.082567443,480.894908939,5653.28547538,0.0,480.894591286
5394.47283517,517,400.596627289,149.637,517,98.7251,481.298,-483.714,274.371,3287.94334665,4222.65333457,3287.94334665,0.977883,481.298,3287.94334665,3.95251206861,418.587686626,481.308544582,5721.13942259,0.0,481.308452478
4528.60411629,518,1573.50056379,149.817,518,98.8303,480.742,-483.147,223.181,3518.28424642,1061.14188289,3518.28424642,0.967392,480.742,3518.28424642,3.7281125542,430.578434219,480.752369859,5636.15638753,0.0,480.752278659
5438.50719962,519,251.307244448,149.933,519,98.9124,481.258,-483.714,249.988,3400.05981091,4793.36163839,3400.05981091,0.979445,481.258,3400.05981091,3.80618702394,432.79025552,481.257822639,5757.10154032,0.0,481.257731986
5335.36907881,520,155.044020293,150.103,520,99.0129,481.245,-483.643,258.033,3758.6954398,4984.01110187,3758.6954398,0.964629,481.245,3758.6954398,3.91156735246,422.082563709,481.269530805,5557.09134727,0.0,481.269484284
4203.71553632,521,119.172051129,150.266,521,99.1038,481.673,-484.004,248.318,3270.72110882,3988.4278512,3270.72110882,0.967242,481.673,3270.72110882,3.77386966867,341.381258031,481.689145774,4389.92329556,0.0,481.688975001
5190.68360605,522,88.5594155326,150.303,522,99.1198,482.574,-484.992,212.556,3343.58235091,5075.6235094,3343.58235091,0.976061,482.574,3343.58235091,3.64019710374,407.773897747,482.58111399,5369.90515081,0.0,482.581051878
2220.97400559,523,1776.72326249,150.461,523,99.1895,482.285,-484.734,274.847,3539.39020805,396.437647996,3539.39020805,0.979693,482.285,3539.39020805,3.93595771458,367.681477557,482.306608148,5087.33676249,0.0,482.30650755
2524.15584672,524,1054.47736874,150.647,524,99.3312,481.788,-484.167,268.615,3586.71083968,797.977645099,3586.71083968,0.980505,481.788,3586.71083968,3.87311633667,307.959354099,481.793087985,4187.03300774,0.0,481.79299726
3486.67354151,525,1901.68144299,150.831,525,99.3942,482.877,-485.262,239.263,3666.54702597,291.251618227,3666.54702597,0.983391,482.877,3666.54702597,3.79106195042,346.168670615,482.890346988,4981.03666827,0.0,482.890340639
5782.75285113,526,127.385980137,150.949,526,99.5131,482.449,-484.784,302.105,3649.57085315,5551.93688403,3649.57085315,0.980424,482.456,3649.57085315,4.03299581933,442.049884352,482.459443622,5951.11715796,0.0,482.459413116
4698.36341419,527,97.23479379,151.087,527,99.5593,483.874,-486.193,245.768,3524.71996825,4470.70971955,3524.71996825,0.97164,483.874,3524.71996825,3.75670310373,371.157497512,483.880849646,4831.7552955,0.0,483.880825114
3687.73416167,528,1825.56612797,151.259,528,99.6563,482.099,-484.425,295.085,3197.48292587,236.812467528,3197.48292587,0.974146,482.099,3197.48292587,3.97209400935,389.091152583,482.124278556,5528.62314151,0.0,482.124223995
4001.28581006,529,1467.08474355,151.399,529,99.7284,482.761,-485.048,279.142,3410.33692353,-252.966564968,3410.33692353,0.977615,482.761,3410.33692353,3.8834081644,339.672818285,482.760754052,4917.61931962,0.0,482.760669729
3325.73234453,530,1643.60451558,151.619,530,99.8057,482.683,-485.053,272.745,3387.99081961,421.764309046,3387.99081961,0.979136,482.683,3387.99081961,3.93866506405,388.699900039,482.704300818,5303.83908034,0.0,482.704138808
4704.14254469,531,883.758753786,151.735,531,99.9128,482.173,-484.579,262.14,3660.87128929,2566.43774234,3660.87128929,0.977306,482.174,3660.87128929,3.8902564015,395.299569827,482.184351724,5321.22848599,0.0,482.184284524
3093.78030922,532,1844.20531376,151.916,532,100.065,483.444,-485.8,264.495,3401.82216599,91.7624068073,3401.82216599,0.975774,483.444,3401.82216599,3.8869093626,343.19128689,483.463345249,4808.14379984,0.0,483.46325785
3884.86899116,533,1777.4331317,152.105,533,100.154,483.026,-485.344,275.765,3615.66626636,166.991411411,3615.66626636,0.979948,483.026,3615.66626636,3.92564650889,384.467815803,483.027350107,5582.61464246,0.0,483.027254611
4835.9544639,534,147.940439096,152.269,534,100.231,483.782,-486.261,257.173,3596.11480933,4628.37567007,3596.11480933,0.981687,483.782,3596.11480933,3.74113737766,379.036094535,483.794247782,5110.37770423,0.0,483.794231803
1400.99100844,535,1569.01696466,152.333,535,100.302,483.844,-486.181,237.768,3519.41362276,203.782281647,3519.41362276,0.98512,483.844,3519.41362276,3.66056271173,309.983562262,483.862408014,4389.1260449,0.0,483.862350099
3054.74831579,536,1650.67611194,152.424,536,100.446,483.942,-486.377,262.691,3802.97295436,273.844826433,3802.97295436,0.977761,483.942,3802.97295436,3.77893827303,338.617874838,483.953618866,4986.48727854,0.0,483.953509895
3433.63141365,537,984.718756098,152.6,537,100.575,483.735,-486.264,259.831,3586.29726221,1218.75445751,3586.29726221,0.977997,483.735,3586.29726221,3.86198884658,338.374424502,483.751298994,4585.00807231,0.0,483.751208044
3695.3209349,538,2003.94747537,152.72,538,100.668,484.127,-486.511,220.242,2610.16346682,-140.733665391,2610.16346682,0.987021,484.128,2610.16346682,3.6178695891,385.809973501,484.13856511,5622.07139503,0.0,484.138325396
4298.52624754,539,1462.10499055,152.866,539,100.704,483.822,-486.221,244.736,3794.55940888,1312.37722287,3794.55940888,0.981063,483.824,3794.55940888,3.8117583694,414.351573484,483.834271627,5595.61426075,0.0,483.834191839
5016.81101396,540,1573.77292749,152.998,540,100.762,485.266,-487.676,226.738,3152.50227864,303.036582066,3152.50227864,0.980806,485.267,3152.50227864,3.65317111638,413.234184026,485.276422896,5756.84703648,0.0,485.2762933
5199.01526976,541,410.189387249,153.119,541,100.815,484.416,-486.762,263.392,3916.23095396,4228.02912139,3916.23095396,0.978461,484.416,3916.23095396,3.84757433463,423.715774358,484.429896253,5478.15239797,0.0,484.429862983
4782.00693438,542,607.767551917,153.271,542,100.932,485.404,-487.702,268.694,3614.16569566,2989.08713185,3614.16569566,0.974545,485.404,3614.16569566,3.84991359977,380.78441202,485.409026052,5129.85709265,0.0,485.409006483
4531.49130766,543,916.297435795,153.394,543,101.042,485.104,-487.534,254.247,3777.90401463,2146.51071361,3777.90401463,0.979024,485.104,3777.90401463,3.82164190911,396.476747058,485.125350751,5414.74973218,0.0,485.125284816
5328.75632095,544,109.957652614,153.601,544,101.096,485.572,-487.923,282.419,3558.89603667,5119.09927748,3558.89603667,0.982551,485.572,3558.89603667,3.91434745376,410.427094971,485.586091864,5518.37042783,0.0,485.586001812
3857.87223404,545,1357.96147462,153.755,545,101.176,485.543,-487.912,216.555,3651.97992861,-71.5674058054,3651.97992861,0.979701,485.543,3651.97992861,3.69192591687,354.152708184,485.56175322,4778.34736288,0.0,485.561617838
4315.61717818,546,955.957253622,153.894,546,101.267,486.136,-488.521,295.053,3476.4189682,1550.35209375,3476.4189682,0.977763,486.136,3476.4189682,3.98009292058,363.66602429,486.145592624,5035.30683463,0.0,486.14549097
4881.45075193,547,143.92536513,153.956,547,101.377,486.08,-488.451,235.305,3748.00500207,4680.51623285,3748.00500207,0.980235,486.08,3748.00500207,3.58311233531,381.00935937,486.082544091,5089.61096152,0.0,486.082475733
4093.59817495,548,197.788230588,154.147,548,101.445,485.03,-487.371,293.397,3324.37330406,3734.42766502,3324.37330406,0.977538,485.03,3324.37330406,3.99883109924,315.790948063,485.050535218,4403.63496937,0.0,485.050468463
5110.4904525,549,72.7193972769,154.34,549,101.511,485.664,-487.967,254.788,3620.80919099,4968.2768312,3620.80919099,0.979345,485.664,3620.80919099,3.76464988186,396.670307707,485.670280766,5214.03690327,0.0,485.670091846
3445.94048704,550,1009.93433475,154.53,550,101.57,486.119,-488.398,236.16,3499.1489314,950.506617211,3499.1489314,0.981287,486.119,3499.1489314,3.7711609806,326.193693641,486.131910284,4422.16723768,0.0,486.131875881
4436.34170192,551,1509.90577507,154.645,551,101.646,486.735,-489.063,230.01,3537.05936105,121.989545197,3537.05936105,0.979613,486.743,3537.05936105,3.69259204586,381.377039306,486.739876786,5394.87039079,0.0,486.739811578
4343.32907061,552,1597.75154224,154.855,552,101.767,486.213,-488.6,275.575,3486.33181987,999.233689735,3486.33181987,0.9789,486.213,3486.33181987,3.97868887212,377.20966092,486.222458989,5323.24981517,0.0,486.222368307
4049.36138986,553,1687.89167475,155.036,553,101.809,485.866,-488.265,258.309,3334.12691842,64.8617256708,3334.12691842,0.986116,485.866,3334.12691842,3.85859197191,369.191821223,485.88484121,5163.7041587,0.0,485.884791379
4883.24653801,554,110.761483468,155.166,554,101.879,486.432,-488.794,270.182,3616.98268282,4627.43753384,3616.98268282,0.978072,486.432,3616.98268282,3.81219059,384.158220356,486.442712402,5022.5646262,0.0,486.442629567
4044.52862965,555,1382.56764149,155.411,555,102.016,486.292,-488.633,251.049,3497.38591325,-40.8646408185,3497.38591325,0.981217,486.294,3497.38591325,3.7811600109,331.330921131,486.304554162,4837.68347327,0.0,486.304400935
3296.04552317,556,1447.47319336,155.639,556,102.13,485.874,-488.221,322.744,3418.05019877,464.333210045,3418.05019877,0.98438,485.874,3418.05019877,4.13749416981,370.861409213,485.876046157,5038.97890766,0.0,485.875986357
3895.24908398,557,1673.78501485,155.802,557,102.202,487.043,-489.428,243.272,3558.06582759,30.8027356892,3558.06582759,0.980672,487.043,3558.06582759,3.8114461086,391.445551185,487.061017772,5405.66899987,0.0,487.060973883
5079.67152483,558,114.833471192,155.909,558,102.261,487.168,-489.478,219.959,3714.6198176,4883.10958436,3714.6198176,0.978035,487.168,3714.6198176,3.67304359794,396.658647852,487.187247013,5243.22192745,0.0,487.187216635
5447.66522516,559,114.730213567,156.037,559,102.412,487.667,-489.933,259.859,3129.19242134,5243.37155756,3129.19242134,0.978471,487.667,3129.19242134,3.91956809286,417.030467252,487.668044506,5699.93544529,0.0,487.667974379
4351.92872944,560,142.346771887,156.224,560,102.525,486.283,-488.57,258.103,3807.92522916,4089.52439582,3807.92522916,0.981434,486.283,3807.92522916,3.86780983812,335.348114515,486.300463827,4621.80309584,0.0,486.300385075
5018.44476961,561,93.2186008253,156.414,561,102.605,486.316,-488.748,242.935,3633.26744554,4840.24974285,3633.26744554,0.980307,486.316,3633.26744554,3.81214484533,385.855403258,486.337548913,5153.18638702,0.0,486.337502106
169.899260721,562,305.905140726,156.516,562,102.728,487.661,-490.092,241.779,3568.47959307,-193.525896888,3568.47959307,0.991589,487.661,3568.47959307,3.82812825927,210.565688742,487.666305256,822.396476839,0.0,487.666236181
4346.17281479,563,1723.00670796,156.7,563,102.802,487.313,-489.677,251.463,3230.4976288,382.736108249,3230.4976288,0.982175,487.313,3230.4976288,3.92255701306,418.282253265,487.330386398,5468.78042014,0.0,487.330334124
4646.85192252,564,83.2187509623,156.833,564,102.83,487.638,-489.995,258.111,3752.44867808,4514.25456277,3752.44867808,0.974362,487.643,3752.44867808,3.86025519593,373.741797189,487.641013096,4854.47176707,0.0,487.640912802
4737.14517968,565,834.521910245,156.991,565,102.928,487.132,-489.496,216.115,3717.04139095,2297.99867867,3717.04139095,0.979502,487.132,3717.04139095,3.662332509,407.184863306,487.146149014,5236.71968547,0.0,487.145992662
4692.10412937,566,1439.92839715,157.121,566,103.012,487.691,-490.067,246.46,3674.73878118,414.423247563,3674.73878118,0.982195,487.691,3674.73878118,3.74026584841,392.028590006,487.694484487,5574.62939182,0.0,487.694462258
4699.86267136,567,1734.18868367,157.322,567,103.099,488.324,-490.691,311.755,3366.64940579,416.814455639,3366.64940579,0.981039,488.326,3366.64940579,4.07437711963,416.354032186,488.346695794,5761.18048067,0.0,488.346636227
4296.28447852,568,757.436395276,157.453,568,103.124,488.977,-491.342,268.873,3773.7023977,2110.77944392,3773.7023977,0.981233,488.983,3773.7023977,3.83310298274,367.631234609,488.979464988,4754.55068589,0.0,488.979353871
4387.57462952,569,1302.81618008,157.569,569,103.238,488.866,-491.158,243.695,3579.51380861,508.181397042,3579.51380861,0.979852,488.866,3579.51380861,3.67466151159,383.140840968,488.878292969,5138.95595189,0.0,488.878222716
4127.07294084,570,1488.73649669,157.672,570,103.328,488.22,-490.59,282.054,3684.26610445,1133.33844788,3684.26610445,0.982383,488.22,3684.26610445,3.831525768,378.678517353,488.232747687,5303.58458017,0.0,488.232662088
4937.02693794,571,55.5738069537,157.768,571,103.388,488.428,-490.877,217.509,3601.77147438,4854.77697035,3601.77147438,0.986492,488.428,3601.77147438,3.63370253488,394.02436198,488.442377829,5041.9595637,0.0,488.442317371
4452.23878836,572,49.8830783175,157.972,572,103.548,488.453,-490.794,258.995,3737.28536548,4330.0868705,3737.28536548,0.96936,488.453,3737.28536548,3.86457352488,355.235232185,488.464886627,4502.95068409,0.0,488.464740607
4264.26293557,573,1350.68795681,158.057,573,103.672,489.484,-491.881,242.921,3716.23106292,1400.42908009,3716.23106292,0.978349,489.484,3716.23106292,3.62537695379,378.016560154,489.484241015,5141.58947676,0.0,489.484232666
5360.31683562,574,99.3849091774,158.205,574,103.735,488.535,-490.966,302.673,3635.59644381,5244.76039842,3635.59644381,0.98003,488.535,3635.59644381,3.96787010742,418.34742119,488.553653796,5569.62250116,0.0,488.553627532
5524.46796513,575,110.751034059,158.399,575,103.802,489.307,-491.749,290.267,3855.29537214,5383.09358108,3855.29537214,0.979433,489.307,3855.29537214,3.91065642398,426.752965663,489.316809283,5711.18814874,0.0,489.31675256
4101.72790653,576,1723.4174879,158.507,576,103.943,489.476,-491.862,273.728,3638.75939946,448.89370755,3638.75939946,0.970797,489.476,3638.75939946,3.7643268185,417.315745891,489.494956904,5835.38277491,0.0,489.494852414
4862.71688294,577,1292.42046314,158.695,577,104.006,488.396,-490.749,241.559,3789.21866487,989.123431375,3789.21866487,0.970088,488.396,3789.21866487,3.71961540284,411.889763952,488.40005358,5366.27257673,0.0,488.400009032
4822.8191417,578,979.106393508,158.905,578,104.053,489.181,-491.539,282.978,3725.19308045,1998.79414137,3725.19308045,0.974476,489.185,3725.19308045,3.89887886064,415.645583044,489.205927955,5563.11058131,0.0,489.205850233
5301.90409064,579,1041.55994789,159.035,579,104.165,489.556,-491.927,252.096,3560.96966836,2186.65844387,3560.96966836,0.969871,489.556,3560.96966836,3.84427283533,438.183190841,489.570156448,5766.15563949,0.0,489.570122439
3740.93208881,580,1905.17685439,159.286,580,104.244,490.176,-492.534,271.175,3836.91289597,226.86337624,3836.91289597,0.976803,490.176,3836.91289597,3.82783278339,378.433264881,490.180168658,5141.37023898,0.0,490.180098089
4852.54148521,581,1585.5354665,159.448,581,104.363,490.336,-492.611,259.105,3553.1839948,99.4899633542,3553.1839948,0.966321,490.336,3553.1839948,3.83084008495,409.877251829,490.354853759,5460.92505589,0.0,490.354737738
5164.00894765,582,1108.45923863,159.672,582,104.465,489.585,-491.881,285.458,3813.52817614,1855.72033403,3813.52817614,0.967853,489.585,3813.52817614,3.83419561937,440.983882391,489.60090728,5671.70279794,0.0,489.600813807
1373.34758049,583,1653.1712028,159.775,583,104.548,489.946,-492.223,259.866,3819.30634863,-136.708820619,3819.30634863,0.984048,489.946,3819.30634863,3.76049975028,264.545024943,489.947721557,4790.05180724,0.0,489.947698299
3944.89540993,584,1556.03529217,160.008,584,104.55,490.282,-492.573,311.556,3714.77296574,120.216216666,3714.77296574,0.978236,490.282,3714.77296574,4.05798192294,342.436218309,490.29658775,5188.02895742,0.0,490.296381397
3354.53402724,585,1666.93073207,160.207,585,104.603,489.248,-491.587,263.359,3474.37873915,-165.300786449,3474.37873915,0.980598,489.252,3474.37873915,3.76430125589,331.332220787,489.254476629,4940.60632159,0.0,489.254337888
4514.55272118,586,1487.03372737,160.278,586,104.707,490.99,-493.361,278.086,3569.75035275,89.0198011484,3569.75035275,0.973087,490.99,3569.75035275,3.85008367677,387.931546738,491.006836414,5255.02328411,0.0,491.006749413
3524.32997863,587,1204.66181293,160.449,587,104.779,489.581,-492.006,269.958,3731.10223789,1463.67394265,3731.10223789,0.980979,489.583,3731.10223789,3.75325665716,391.984872727,489.592174374,5167.91577462,0.0,489.592155003
5431.59729915,588,899.551169339,160.579,588,104.806,491.249,-493.736,187.459,3560.0169323,2749.71916242,3560.0169323,0.966605,491.25,3560.0169323,3.46387095815,432.229057532,491.264720313,5965.96144416,0.0,491.264658019
4469.35692685,589,1994.65280432,160.719,589,104.867,490.694,-493.124,289.038,3719.70831904,-264.894733224,3719.70831904,0.969101,490.697,3719.70831904,3.9543619465,415.164623474,490.704158929,5628.76783524,0.0,490.704027036
4344.42480174,590,1489.44132869,160.852,590,104.929,490.781,-493.155,284.508,3659.25176073,-119.498820395,3659.25176073,0.964737,490.781,3659.25176073,3.84417521309,362.307479904,490.787278957,4927.41576596,0.0,490.787235395
2591.97835697,591,1461.71045917,160.984,591,105.001,490.308,-492.7,302.765,3713.05845535,483.694442063,3713.05845535,0.978894,490.308,3713.05845535,3.99854545132,362.030470254,490.324719164,5129.94805296,0.0,490.324713607
4546.33354929,592,1628.58223814,161.22,592,105.118,491.331,-493.649,290.832,3767.18206591,217.992461915,3767.18206591,0.964438,491.331,3767.18206591,3.97320305162,386.868023844,491.350576858,5470.22034423,0.0,491.350459729
4391.07429071,593,806.804517864,161.325,593,105.123,490.568,-492.996,229.738,3725.63426168,2481.44933677,3725.63426168,0.97183,490.568,3725.63426168,3.65027329253,380.541300397,490.56629048,5026.58447157,0.0,490.566209711
