AverageQ,StdReturn,AverageAbsQYDiff,AverageY,StdEsReturn,AverageQLoss,Iteration,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageDiscountedReturn,AverageEsReturn,Epoch,AverageReturn,MinReturn,MaxEsReturn
17.7823,74.4001797248,0.447322437182,17.784816113,152.226068356,1.18947,124,48.4951,-18.3694,17.786997374,10.5985345021,40.7706,0.883346,17.7982,502.12015551,141.777978285,191.402011068,124,254.850675927,156.291769414,499.781762276
17.8659,67.2723945925,0.438803877532,17.8672377937,148.124626348,1.08828,125,48.6943,-18.4346,17.8697062532,14.5211826774,40.8954,0.91402,17.8821,578.553308811,195.12575589,241.740220868,125,430.436823827,340.776093463,571.426136798
18.097,19.8415836809,0.424150655,18.099102563,153.543274245,1.05243,126,48.9395,-18.6408,18.101140806,13.8771856891,41.0098,0.871038,18.1147,273.594201261,137.867713053,206.263374344,126,234.860939281,185.764602877,554.667682717
18.1683,7.34305537978,0.448573931156,18.1687930497,122.600537695,1.10888,127,49.1606,-18.7252,18.1709889504,9.53998042989,41.1687,0.862643,18.1867,193.174600092,113.076435255,151.954908132,127,175.738872025,162.705767474,426.157981596
18.2534,14.3967157216,0.452094464874,18.2558654804,268.829759463,1.19653,128,49.3917,-18.8382,18.2583046999,7.566076522,41.3001,0.841998,18.2702,260.07057843,129.348898865,208.288126941,128,211.702936935,192.583099402,1029.94260994
18.3955,26.7828712104,0.46549722493,18.3974247463,182.608995145,1.28236,129,49.6209,-19.0072,18.3996164441,9.04544956233,41.3918,0.855454,18.4127,374.25039508,129.731024541,181.926189913,129,213.282692736,185.472113929,604.817383762
18.5725,87.8807914463,0.454620657189,18.5744340156,212.444460344,1.11512,130,49.8117,-19.18,18.577518976,6.35103801535,41.4977,0.911585,18.5915,751.4169549,179.358894271,216.514539154,130,369.953706199,248.708850054,568.80078813
18.8082,172.181645365,0.467325278534,18.8112939229,167.484039265,1.22194,131,50.0713,-19.4171,18.8144063559,10.4342844694,41.6439,0.893896,18.8258,941.957687389,175.093266209,203.444947149,131,402.32776533,236.185689783,506.589016878
18.899,159.598992164,0.482044147761,18.9014143366,199.629528274,1.24323,132,50.2627,-19.5442,18.9034054469,18.9676053985,41.7184,0.820365,18.9187,959.11534219,167.085448458,200.544629564,132,367.147808326,222.52008164,792.672388447
19.1001,20.3488308119,0.484537718336,19.1029189435,188.899790305,1.35939,133,50.4658,-19.7372,19.1047872006,12.0562969585,41.7933,0.851978,19.1158,285.862231137,140.634508597,244.941636924,133,245.711542264,170.983282823,551.5939167
19.3438,74.0228870798,0.483916942978,19.3467324378,168.449094658,1.33568,134,50.7048,-19.9662,19.3494422977,8.54359654019,41.9223,0.866034,19.3604,523.506927605,158.314049068,210.021543373,134,319.624948968,49.7057851212,534.274744608
19.4345,51.9829558067,0.483611347015,19.43675061,157.679393852,1.2562,135,50.9221,-20.0656,19.4390028851,19.0334217896,42.0233,0.822215,19.4525,508.466643863,123.325030219,214.786349555,135,202.85943972,171.529650272,484.112091428
19.6387,143.010182689,0.504742454259,19.6415169021,101.122964707,1.49639,136,51.1317,-20.2658,19.644565643,45.8344447711,42.1467,0.88404,19.6581,731.606074672,198.471114434,239.509574557,136,493.096666583,178.646690425,397.106439903
19.731,177.660213468,0.49777729207,19.7349767547,112.464991103,1.38985,137,51.3264,-20.3489,19.7370623767,8.7152905399,42.3133,0.883977,19.7463,1345.22364,219.664698298,195.310667573,137,635.720471794,203.476281185,448.988617657
19.9455,184.598713155,0.506742114344,19.9473111432,173.779360037,1.47189,138,51.5832,-20.5532,19.9501464145,9.77478530031,42.4735,0.869003,19.9634,986.542356516,178.698798175,240.903300652,138,427.304431752,238.269850656,634.089937426
20.1406,131.52269625,0.489197715355,20.1433663773,192.591623193,1.29906,139,51.7883,-20.7409,20.1463591556,7.72958947133,42.5858,0.856872,20.1579,666.084677657,184.821035213,234.82278142,139,448.476024756,243.029237834,607.587579402
20.2708,142.487635292,0.497650237442,20.2720202401,220.513493165,1.38486,140,52.008,-20.8936,20.2793361887,10.7168565803,42.759,0.906231,20.2947,669.813044743,186.322130517,270.691599239,140,451.137564248,162.0172523,622.714155078
20.4018,106.523287571,0.522518639835,20.4048012364,145.968980297,1.49632,141,52.2668,-20.9847,20.4131864023,9.32247105035,42.8747,0.895625,20.4253,693.518045632,191.767626148,179.730742852,141,438.574790858,183.56459035,402.220163097
20.5327,121.207787465,0.507767419511,20.5361105692,159.668652731,1.46945,142,52.5036,-21.1158,20.5516336096,23.7124046115,42.9965,0.875349,20.5608,1093.68843879,186.447553356,217.977039811,142,415.094189968,270.333586698,505.313034951
20.6012,326.748033418,0.527392104702,20.6038311617,149.387838796,1.54811,143,52.7223,-21.2189,20.6173049921,6.69342309725,43.0516,0.882535,20.6319,1516.76788865,211.678059436,211.483110146,143,794.562286266,388.617234623,461.297570927
20.8018,261.337461966,0.510028433427,20.8038936068,208.831090051,1.46838,144,52.8982,-21.3923,20.8121397488,11.5156860052,43.1774,0.89372,20.829,1942.53746864,205.099606596,275.015439384,144,574.323059948,360.535096992,616.831032213
20.8478,270.588367519,0.528962294613,20.8519311683,221.521197986,1.62528,145,53.1041,-21.4717,20.8553529337,18.1755353189,43.2972,0.921543,20.8702,1310.28928735,223.936928176,319.907661976,145,859.169631568,298.88861702,625.123824214
21.0389,463.165579541,0.500858968576,21.0414738988,152.22157547,1.41481,146,53.3028,-21.6533,21.0437906725,7.88917957745,43.4507,0.910945,21.0585,2219.16012016,161.663494983,182.297613909,146,554.119047624,157.655183427,481.204616469
21.1597,1015.68672707,0.538354988035,21.1619762158,232.781376936,1.68978,147,53.51,-21.7727,21.1671263423,18.8820122122,43.5177,0.89958,21.182,2948.16806624,195.038037338,287.64454661,147,1623.5070329,183.805109345,706.263153862
21.3515,199.089243341,0.517162871079,21.3540666079,421.284356843,1.48026,148,53.715,-21.9595,21.3585498899,17.635841503,43.6363,0.909322,21.3778,1207.93241831,198.156531902,512.260279638,148,535.327425061,323.741263833,1373.67129662
21.4698,633.856843855,0.53065765112,21.4732099704,235.467791247,1.59619,149,53.9629,-22.0571,21.4782964937,8.66237577524,43.7522,0.914947,21.4932,2467.70109737,135.576888475,169.145686264,149,474.532356224,163.620810757,886.281867878
21.5609,138.587910128,0.543913225352,21.5639476128,159.203127801,1.72711,150,54.1388,-22.1842,21.5722267038,8.2789148802,43.879,0.855866,21.5915,1317.68799989,148.253419524,162.990252123,150,330.210863661,197.325868159,536.566055035
21.7082,402.315227773,0.545841781729,21.7101423748,175.911457316,1.68711,151,54.3574,-22.3419,21.715989562,101.397644075,44.0351,0.873691,21.7371,2269.91323376,171.713821533,259.77688156,151,515.139371473,151.966465939,573.637132894
21.9151,179.383876698,0.549776232919,21.9192081978,326.638350939,1.67128,152,54.5166,-22.5543,21.922636261,13.1106575777,44.1569,0.871902,21.9418,1224.85637159,144.77197878,245.501373765,152,353.814077599,131.687925186,1246.71340344
22.0062,189.142709231,0.553439844113,22.0081384012,200.48415257,1.60698,153,54.6866,-22.694,22.0136706616,5.31381143762,44.2235,0.863082,22.0324,1129.45533412,144.486659751,286.441626791,153,389.126657806,113.014699216,534.285089724
22.2382,102.537676308,0.560514882987,22.2409115391,126.811414261,1.82067,154,54.8436,-22.9302,22.2466794733,12.4703255776,44.38,0.857033,22.2617,658.897438436,161.959091967,159.129455903,154,347.139180891,199.28814036,411.335400197
22.4482,277.860674594,0.561718817262,22.4521865728,191.771994385,1.6861,155,55.0121,-23.1545,22.4619669387,10.8830773975,44.4337,0.871925,22.478,1543.571347,154.485600894,177.558746224,155,473.287695381,194.367483919,736.028230961
22.5958,437.979944354,0.581926305074,22.5992275739,99.2388052733,1.8702,156,55.1669,-23.3097,22.6071065914,6.38740384108,44.5737,0.827824,22.6241,1647.72869896,149.79830679,129.326277323,156,586.550163508,160.442966317,355.023978915
22.8762,646.311983513,0.556689248829,22.8790257266,240.838798336,1.62063,157,55.3242,-23.5651,22.8876593693,12.9206390535,44.6792,0.829287,22.9043,2123.75750019,146.611287719,305.644224457,157,880.553075331,112.332933006,825.678959844
22.967,339.160817682,0.569938376327,22.9708213714,150.128483321,1.70302,158,55.5115,-23.6563,22.9778089765,10.91720432,44.7673,0.79126,22.9967,1804.5748523,140.769791213,207.299108915,158,472.847942028,167.639509904,490.047969476
23.2017,453.469414057,0.569984374905,23.2055625035,298.838784865,1.73389,159,55.6424,-23.8999,23.2131099467,50.2370131559,44.8383,0.794932,23.2321,2746.4323559,135.213589798,285.191689183,159,415.015356333,130.277833217,989.740096993
23.2948,341.330376258,0.573653930585,23.2970021907,177.420062617,1.71464,160,55.7562,-24.035,23.3026841114,13.9035137961,45.0226,0.835171,23.3267,1659.58300863,146.086432646,223.924431711,160,425.810672399,224.150393655,623.494292099
23.5079,415.750140225,0.592470998089,23.5117552304,208.343843618,1.95171,161,55.8708,-24.2148,23.5195828004,34.2410596048,45.1441,0.823385,23.5342,1718.30003108,158.650586008,254.312933032,161,561.854454651,238.034604579,691.370631025
23.7154,281.439190044,0.607380349042,23.7189417783,149.067752951,2.00044,162,56.0516,-24.401,23.7284060574,7.14174970729,45.2091,0.847511,23.7441,1293.78864065,148.879052388,222.261251021,162,385.516715172,92.7248114754,450.067486401
23.8821,391.297089954,0.588001812824,23.884075521,206.231407342,1.83261,163,56.1745,-24.558,23.8929735833,8.46960531086,45.329,0.803304,23.9135,1810.64680251,162.609170666,275.756588298,163,564.73358301,254.329217852,512.797736919
24.026,44.9120307315,0.619177331814,24.0286563826,306.238253854,2.20598,164,56.3331,-24.7176,24.0354642664,29.4546078425,45.438,0.877624,24.0527,478.234404003,138.927511704,312.196662333,164,246.732759883,190.993969716,866.607434813
24.1724,162.510679001,0.598155569806,24.1751162233,307.666920371,1.94506,165,56.5168,-24.9031,24.1862021909,153.741771111,45.4663,0.867355,24.2061,1153.9977634,164.943697996,449.646986589,165,386.462706925,209.246551629,1035.1523506
24.4056,375.716873805,0.590396210645,24.4074875084,291.298179128,1.95586,166,56.7135,-25.0669,24.4144994411,7.09123582573,45.5402,0.833648,24.4307,2263.61284843,156.755240242,349.858841807,166,422.063900914,252.831600645,826.279201281
24.4021,43.1117519014,0.59336580068,24.4056511726,120.234057493,1.79,167,56.8424,-25.0832,24.4121683566,13.5258764858,45.7127,0.79893,24.4234,333.385213502,128.59654902,184.093042306,167,225.487157289,154.037904588,373.888337083
24.438,12.6031887927,0.610491044089,24.4439509478,134.201721249,2.08333,168,56.9937,-25.1245,24.4511083828,9.82944773883,45.8114,0.84528,24.4632,238.851467187,122.522808589,213.942577166,168,203.731720891,150.940173684,463.595967543
24.6002,50.6500808087,0.597254376419,24.5998550666,124.788648038,1.9055,169,57.1099,-25.2592,24.6090927426,19.5637931881,45.9192,0.829635,24.6288,473.73997429,137.653661266,171.935094787,169,244.754232983,180.437277616,460.681310574
24.7196,23.0591832085,0.617256877876,24.7239446668,300.381476128,2.05336,170,57.246,-25.3649,24.7302527774,7.31428428519,45.9895,0.853704,24.7431,345.7784489,130.5289119,234.689582684,170,221.020104491,192.002005035,1095.16371391
24.8102,25.4168479891,0.59105764189,24.8135621872,139.633097831,1.8682,171,57.3824,-25.4916,24.8256608102,10.1826876768,46.0703,0.836992,24.8451,306.762538577,137.596683843,184.686289095,171,242.635159842,188.246617483,416.016992245
24.9078,31.4271718502,0.605731588364,24.9109847628,171.01197521,1.96797,172,57.5738,-25.5883,24.9232721919,202.518142889,46.2156,0.815053,24.9387,278.778987724,129.17322741,344.899964282,172,216.878732445,166.139392914,741.726381911
24.9947,379.889673251,0.628335578769,24.9974157033,81.1782008901,2.23037,173,57.7394,-25.6657,25.0099059851,178.409406002,46.2757,0.848182,25.0258,1850.1807848,188.337559006,251.004134474,173,621.765907206,235.897916255,436.708441339
25.0379,178.849981798,0.614654204035,25.0408071116,172.684051394,2.25438,174,57.9013,-25.6986,25.0491075621,11.526501728,46.3946,0.849284,25.0598,1194.03552491,158.996317917,214.75119899,174,344.50146582,217.166527497,538.244257784
25.1236,106.866198848,0.619970872068,25.126033885,174.491762033,2.13579,175,58.1141,-25.7705,25.1387972013,34.0247271674,46.4859,0.839158,25.1586,696.77417011,174.334425528,207.812198534,175,383.483165135,204.74451253,638.144714372
25.1792,210.059524734,0.641844700289,25.1820329232,188.83737622,2.27479,176,58.2643,-25.8395,25.1964256405,9.15245457021,46.5025,0.866857,25.2174,1720.37452324,145.754034682,208.743314303,176,309.529554454,219.047913708,568.957371214
25.3662,27.2246490051,0.606931430714,25.3691628408,170.769999801,2.01232,177,58.428,-26.0494,25.3807261408,9.19589831542,46.5878,0.856304,25.397,390.980184317,144.377912623,152.986246112,177,265.34797122,231.37817862,617.155107564
25.3862,20.4103082318,0.634348344617,25.3873556267,155.194495498,2.30272,178,58.5539,-26.0736,25.3971901666,53.2111469699,46.7739,0.86992,25.4166,291.839153373,136.024275749,194.371770209,178,241.55191914,200.378392074,637.242077219
25.5603,138.197569215,0.628055879204,25.5641622808,248.413122725,2.12223,179,58.723,-26.237,25.5779406708,13.0259991425,46.8626,0.884804,25.5914,904.59103594,158.633910311,242.315819789,179,338.59754741,220.67404238,751.199517428
25.6044,171.162383005,0.6301663407,25.6053134738,151.139592827,2.16939,180,58.8783,-26.2517,25.6174721154,9.33382516863,46.9354,0.850114,25.6363,1038.82472803,194.108698858,183.99912525,180,545.300080481,288.761786373,478.620444754
25.7383,167.034061854,0.662678587022,25.7431005899,264.812154199,2.38721,181,59.0277,-26.4569,25.760618177,26.1195114351,46.9849,0.860611,25.7768,874.18987318,183.801925315,343.439472278,181,466.349008323,214.587217352,679.228249336
25.8018,356.288165111,0.647153594263,25.80428178,196.584936974,2.37607,182,59.1463,-26.5052,25.8215526918,43.6625689719,47.0365,0.873238,25.8421,1484.10429305,195.270447168,217.730564976,182,612.634224515,306.014825097,674.597939172
25.9858,194.351718058,0.658157432429,25.9883930507,152.086060952,2.50139,183,59.3696,-26.6932,26.0017611009,2.08716075814,47.1038,0.801044,26.0226,917.154038916,198.887602215,143.742828639,183,654.537978152,302.790129427,499.652621238
26.0908,116.944103709,0.665853991777,26.093278786,152.135037333,2.55083,184,59.5288,-26.7973,26.1105074415,61.7560611607,47.2294,0.855899,26.1265,943.433290841,221.181094516,263.933236759,184,662.560169711,501.957702423,532.017112942
26.2058,127.285991436,0.638937694745,26.2104928823,169.571601849,2.22693,185,59.669,-26.8886,26.2374249922,7.41820115836,47.3566,0.884503,26.2538,949.372681661,222.475580617,292.568368302,185,668.356471069,187.955987019,552.768717113
26.2662,87.3830803575,0.655784288047,26.2668142572,136.83356557,2.45916,186,59.8338,-26.9591,26.2917936398,8.42768552057,47.484,0.875315,26.31,645.527337156,199.126042094,162.82004529,186,520.220270662,314.949877766,443.925543746
26.3874,91.8913005642,0.647409354469,26.390887172,131.878173008,2.13971,187,59.9987,-27.0842,26.417718881,8.4287286336,47.5231,0.820709,26.4338,824.694279283,203.568352265,188.040150993,187,557.435357843,273.760837752,450.322275919
26.4564,86.5315490224,0.661935713547,26.4590241038,155.97608303,2.31733,188,60.1256,-27.1568,26.4838694749,15.0521153302,47.61,0.756304,26.5057,581.09225548,163.463132329,183.6862022,188,332.236063103,232.329257919,625.019574226
26.5592,102.614195978,0.674683179847,26.563317491,159.147252835,2.47234,189,60.2981,-27.2608,26.5846346584,9.02885598136,47.6935,0.886708,26.5988,653.715729397,203.327228831,163.994030588,189,535.544098241,274.964854779,509.146189277
26.5937,160.280536172,0.675881584506,26.594942821,164.601518973,2.54191,190,60.5082,-27.338,26.6153572351,11.1187474961,47.7938,0.836453,26.6342,930.375038484,185.823211672,175.879510369,190,489.04955644,241.7842365,602.092478743
26.6962,60.9616965702,0.683383019734,26.7025894387,183.820761899,2.52209,191,60.6197,-27.4079,26.7241584901,7.54466517089,47.9388,0.890518,26.7396,532.189161789,154.143207819,181.623029637,191,308.191499523,242.176724995,599.802388037
26.9141,149.956858644,0.664738282519,26.9141872304,191.897621885,2.21296,192,60.793,-27.6219,26.9358344299,12.7260247796,48.0206,0.868871,26.9547,731.715238017,173.346005511,185.347118127,192,416.245978603,235.881416248,618.899472607
27.0262,71.9162672934,0.689111276658,27.0299577588,190.713772717,2.63762,193,60.9866,-27.7219,27.0546681343,8.91950502715,48.1209,0.873315,27.0692,546.4272889,133.209975286,234.357036703,193,242.394648983,150.2592769,538.870558086
27.0828,157.287082056,0.66848052595,27.0836665669,85.6856453538,2.3553,194,61.1807,-27.796,27.1095702462,14.761836666,48.2192,0.885289,27.1312,855.827458591,201.565748777,198.586914927,194,573.72719509,244.83309796,283.88189666
27.0897,162.817047055,0.713158003484,27.0933870248,150.927196206,2.93449,195,61.3427,-27.8295,27.1264589589,15.7985038297,48.3174,0.874634,27.1447,662.526224344,187.381623933,162.362240596,195,481.974943838,136.880357424,595.463123966
27.259,66.4025797096,0.719557447955,27.2628264552,213.606379024,2.74214,196,61.5234,-27.9984,27.2902870904,8.46107211652,48.3857,0.89985,27.3069,620.228367717,209.886893361,223.737182758,196,559.487457174,93.8478530407,584.829896761
27.371,113.745878517,0.683420998925,27.3723065746,111.939214754,2.62905,197,61.6665,-28.1327,27.4006561005,12.5681806039,48.5019,0.854801,27.4208,539.250407175,163.586450342,173.44662914,197,351.746717942,96.8166691455,389.123668101
27.5742,54.839616614,0.705592766377,27.5771692343,146.20730579,2.75563,198,61.7883,-28.3292,27.6018382487,11.3531760006,48.5853,0.892059,27.623,667.486387732,217.328785259,175.112387507,198,608.94688066,329.631184023,485.434168151
27.6086,113.529112038,0.676965579871,27.611726662,171.841183529,2.26258,199,61.8908,-28.3557,27.6381658194,46.424721311,48.6705,0.864489,27.6556,668.759429868,201.665379314,273.888878966,199,517.736187414,240.143406786,590.822058075
27.7735,124.752988122,0.705812426042,27.7772365998,191.333047589,2.49878,200,62.0313,-28.5431,27.7997805577,42.7530969474,48.7302,0.888453,27.8162,694.448267726,190.958641072,257.234976313,200,458.84096914,252.460504267,623.724571437
