MaxReturn,Epoch,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,MaxEsReturn,StdReturn,MinReturn,AverageQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageEsReturn,AverageAction,PolicyRegParamNorm,AverageAbsQ,AverageQLoss,AveragePolicySurr,AverageReturn,AverageAbsY
2974.77993788,3880,135.788402979,3880,213.899,25.6553406838,955.405538956,967.679182409,41.1828857496,25.6545,0.570391442177,273.427613585,5.73272118191,194.102445167,0.999158,201.944,25.672,2.08089,-25.8256,756.152409231,25.6626908076
1747.64831325,3881,167.993836183,3881,213.916,25.5828046029,523.907211077,400.797731652,7.4028168359,25.5814,0.55723817359,164.929070924,6.01793915072,244.314203682,0.999331,202.011,25.6009,2.15863,-25.7444,543.154199415,25.587222738
1333.17865536,3882,45.4424643408,3882,213.913,25.5511131166,1252.67652456,210.093891061,7.27146960878,25.5476,0.514839007069,352.865068638,6.06450868894,254.869644435,0.999115,202.086,25.5622,1.86291,-25.7009,104.389133016,25.5584451753
1285.60751659,3883,200.911781452,3883,213.965,25.558262748,576.666380592,209.165972493,237.131183726,25.56,0.49439123245,195.04185539,6.03958754842,314.61919308,0.999014,202.111,25.5738,1.66932,-25.7323,528.971640114,25.5651771435
2608.13065522,3884,245.458995344,3884,213.963,25.5349972192,668.412461396,529.332606261,943.982224201,25.5327,0.483467285734,205.324368982,51.9636570839,343.607094464,0.999153,202.11,25.5483,1.64889,-25.7201,1409.07430243,25.542759306
1525.28319977,3885,110.964644088,3885,213.995,25.5342685142,641.194350645,273.72294622,39.5499070249,25.5326,0.480666779327,207.98368847,45.3005621461,289.767551222,0.99936,202.077,25.5548,1.72606,-25.7264,259.158312613,25.5442825679
2594.88756763,3886,241.00563644,3886,214.011,25.5366116905,774.46645415,353.504945361,937.236392492,25.5342,0.47767076825,294.880338191,27.2307384929,287.010181778,0.999375,202.139,25.5539,1.84953,-25.7285,1143.76780734,25.5445523124
1676.07656244,3887,230.249578381,3887,213.976,25.5264144612,649.830346927,281.136001484,279.238053859,25.5256,0.46157650984,212.270437157,54.5052850561,294.676976022,0.999293,202.138,25.5401,1.71673,-25.738,947.059697948,25.5328017482
1074.6960269,3888,148.956550375,3888,213.998,25.5636830758,1207.46712022,217.828636324,174.153371255,25.5644,0.443998286584,374.872575735,33.0019292696,331.344951669,0.999312,202.039,25.5833,1.56091,-25.7726,319.780365674,25.5729240296
184.82985588,3889,113.250512901,3889,213.997,25.5356361818,1125.29415073,3.65594588002,166.471618844,25.5339,0.440807930251,316.892376892,161.118395768,368.947468697,0.999358,202.006,25.5491,1.48615,-25.7276,175.244880198,25.5418480135
180.183669655,3890,105.457606264,3890,214.01,25.5485108221,506.562680018,30.7181534528,63.6298081366,25.5477,0.471854677053,147.36605778,44.580490765,168.228796803,0.999162,201.949,25.5635,1.74492,-25.7004,160.667257453,25.5542687595
175.935112752,3891,93.9289824599,3891,214.04,25.441882531,202.682402725,48.2640466031,57.9671922697,25.4402,0.502126513878,35.4334722369,52.506408958,161.447172162,0.999355,201.921,25.4563,1.95003,-25.5773,139.285216829,25.4474411166
261.671341959,3892,139.499975137,3892,214.053,25.4361362673,411.674252396,9.372285908,223.006001219,25.434,0.530994124666,101.773921923,47.6214807872,200.94408916,0.999224,202.087,25.4476,2.01181,-25.5797,241.749679046,25.4447715533
521.712403719,3893,145.863109368,3893,214.109,25.4590945626,988.949800515,27.9675211946,245.412609714,25.4596,0.542407430511,310.251741274,43.6462865963,438.215754964,0.999362,202.065,25.4723,2.25846,-25.6643,259.726970449,25.4642137457
1205.03052577,3894,227.080014169,3894,214.142,25.5301113454,918.367819464,276.5298978,257.935126693,25.5301,0.507613093286,264.384773227,112.048461836,413.624121043,0.999436,202.153,25.5423,1.76793,-25.711,829.227662723,25.5358529681
1411.10291633,3895,178.933936775,3895,214.184,25.4904037874,711.368798285,314.452276763,263.246278013,25.4901,0.494885628484,244.598140878,40.7572671979,328.384238598,0.999191,202.226,25.5075,1.76277,-25.6522,491.571384749,25.4990221267
1604.52444118,3896,229.542951314,3896,214.22,25.4495725255,681.1777853,165.829411566,726.561856688,25.4507,0.488853133814,219.859105399,52.4302740646,341.444345841,0.99941,202.303,25.4662,1.724,-25.6195,853.092003147,25.457877718
2220.27693644,3897,222.744441704,3897,214.295,25.4844679346,655.992585445,374.000957557,278.980672148,25.4829,0.489018121019,179.264833747,173.103111842,402.836300767,0.999095,202.345,25.501,1.68511,-25.6647,889.116414756,25.4927066847
844.921266478,3898,212.347895062,3898,214.338,25.4448349668,901.488393512,144.473947883,279.423744154,25.4458,0.518381004377,382.034101337,26.4004602997,497.549245332,0.999517,202.376,25.4589,2.06135,-25.6072,702.417870843,25.4492809758
2212.92364462,3899,195.940085633,3899,214.381,25.4654545505,678.088899072,378.902489965,287.263323903,25.4652,0.497786510988,205.846616741,60.2265057545,392.706206513,0.999288,202.364,25.4807,1.6259,-25.6054,638.096096928,25.4716982956
2659.98309749,3900,230.866599139,3900,214.385,25.3303372666,1258.28025,450.257216832,844.592582978,25.3282,0.506227710165,471.194574755,29.4142036213,518.451673746,0.999299,202.42,25.343,1.82991,-25.4996,1105.03767986,25.3382022913
2808.05188294,3901,209.87257433,3901,214.44,25.4305692734,1171.61942847,866.460234573,175.777626542,25.4293,0.491406062813,310.251118376,427.698189472,754.829755062,0.999466,202.4,25.4453,1.87487,-25.5893,1201.85454363,25.4385243621
2746.1662322,3902,237.70545191,3902,214.491,25.4024945803,1031.92974838,743.506401322,832.163956243,25.4035,0.463687693999,244.897484583,197.741326836,356.10953,0.999554,202.434,25.4189,1.53339,-25.5696,1943.20595709,25.4097691124
2946.69904085,3903,242.03328253,3903,214.507,25.2828351093,656.368720762,673.761042452,755.864542011,25.2813,0.469041108803,169.843270709,214.478135622,395.845775051,0.999446,202.442,25.2992,1.55312,-25.461,2353.30283361,25.2897058051
2977.19903228,3904,249.109138646,3904,214.557,25.4214323016,1166.8449017,606.620304082,775.748659065,25.4179,0.472075629077,418.021443475,65.7420160907,742.562312377,0.999301,202.407,25.434,1.79689,-25.6134,1483.60354019,25.4307374293
3141.79502637,3905,253.710278181,3905,214.586,25.314293911,1032.49364671,521.894540422,834.243744841,25.3147,0.450948595182,319.615452362,51.606859952,447.267158252,0.999372,202.412,25.3297,1.52193,-25.5111,1586.15804337,25.3189495535
2970.83952778,3906,248.145390896,3906,214.616,25.3706179834,712.835986765,495.484013258,807.422182144,25.3701,0.45109054652,214.931981318,56.3717688606,341.696266926,0.999428,202.427,25.3872,1.66013,-25.5794,1131.29422333,25.3762943146
1403.6463962,3907,109.579281851,3907,214.657,25.4255469434,625.16961381,365.306596753,54.9800980999,25.4255,0.450309917734,178.20312434,55.6273630209,237.758239786,0.999404,202.366,25.4397,1.57112,-25.6234,285.965501767,25.4300249851
70.4343968809,3908,52.0505397592,3908,214.681,25.4290192365,763.854958362,3.49339693913,54.4494729425,25.428,0.451404099118,166.022025863,53.5109556999,118.997966855,0.999399,202.331,25.4446,1.69124,-25.6201,63.4424483703,25.4346899065
1434.04853857,3909,126.843413309,3909,214.735,25.368036755,426.19365754,294.910792589,139.131162056,25.3688,0.470734896167,97.744092413,58.4732688054,135.99146914,0.999116,202.416,25.3829,1.81939,-25.5751,280.167097088,25.3739313424
1337.41576885,3910,226.78530636,3910,214.763,25.3555490407,525.938853416,252.390584855,281.088277125,25.3555,0.457370598218,142.991347064,101.145376285,247.04560571,0.999349,202.447,25.372,1.69651,-25.5668,782.555994945,25.3617008911
145.364358526,3911,69.4302766412,3911,214.779,25.4518578253,693.213233217,35.4021848223,55.0187436101,25.4515,0.45911430239,193.3901219,59.0793157206,266.869697275,0.998936,202.497,25.4673,1.67478,-25.6669,92.8492545874,25.4602218872
119.594655789,3912,70.3912891928,3912,214.826,25.4623863078,155.645934565,3.63182734492,88.2038341956,25.4623,0.487322458054,32.0556032787,52.1258306823,114.448138111,0.999821,202.615,25.4783,2.10654,-25.6435,92.263446909,25.4710446126
887.80408032,3913,131.666829985,3913,214.885,25.5279851105,147.806764689,281.413600247,68.0670816525,25.5263,0.474837317493,32.1166849598,24.073073253,117.56035752,0.999129,202.619,25.5464,1.74843,-25.7039,301.720239029,25.5381326583
1174.42115534,3914,51.901921728,3914,214.903,25.4526226348,372.487689462,72.1465146079,52.334243847,25.4522,0.485373772408,104.572555493,52.5142394935,153.462173509,0.999254,202.585,25.4664,1.91065,-25.6533,66.8538545505,25.4580127105
1497.6417723,3915,55.1085885369,3915,214.969,25.4486029772,825.478069667,172.931454552,49.7637959045,25.4491,0.478670638029,204.906183719,50.3112277301,167.60365484,0.999327,202.577,25.464,1.72627,-25.666,87.9868220675,25.4552497651
60.9434563464,3916,46.1807583367,3916,214.996,25.6223981418,194.013152733,2.50563145381,48.3411257712,25.6223,0.458152625244,43.8518101434,13.4071969187,69.5642398664,0.998935,202.562,25.6385,1.57243,-25.8343,54.7368696039,25.6293501509
2034.03437761,3917,129.647922829,3917,215.012,25.5095350256,685.800313431,430.193754852,58.1539281381,25.5086,0.494938931529,146.119112135,44.4877323808,98.3471817176,0.999609,202.653,25.5251,1.87879,-25.7025,385.283408378,25.5175778163
1229.92356836,3918,182.4508485,3918,215.062,25.5154524985,692.312301747,426.234330701,61.6037867894,25.5145,0.46090305072,229.479795488,15.6106599686,190.092666108,0.999432,202.676,25.5268,1.62449,-25.7336,697.11898613,25.521029289
922.164410019,3919,231.861164704,3919,215.094,25.6375122596,908.092238473,114.367175104,571.971237851,25.6377,0.447054966552,302.467464847,4.80041389959,224.146620657,0.999335,202.677,25.6549,1.44582,-25.8461,776.424354312,25.644056779
2437.65355353,3920,241.973570477,3920,215.141,25.6308746491,693.033759119,278.660179075,755.308793374,25.6313,0.441686579686,213.747795932,25.1513973441,222.993373344,0.999441,202.732,25.6464,1.52902,-25.8359,1044.19191249,25.6376253725
1250.37810649,3921,231.34737366,3921,215.187,25.5779053669,1213.91159739,195.987987258,69.5538553663,25.5761,0.458223140233,417.051619687,64.5747297429,433.764342518,0.999491,202.825,25.5904,1.81243,-25.7867,903.441735192,25.5834400588
1258.90139458,3922,215.236742592,3922,215.24,25.6303031193,648.235883028,301.710892753,63.1836503943,25.6299,0.436803956394,260.126545406,26.270640481,345.449677592,0.999417,202.86,25.6474,1.61328,-25.8333,838.271705705,25.6397587623
1599.00545806,3923,182.083577068,3923,215.265,25.6547188445,1098.47699934,456.621957988,61.514636943,25.6529,0.428650945119,331.479446923,51.0253064881,375.085376657,0.999643,202.858,25.6653,1.51511,-25.8414,692.28270228,25.6595022117
2325.03589568,3924,234.474231504,3924,215.308,25.6818716607,751.243674104,300.961928355,480.82857255,25.6819,0.41639414729,216.690988311,53.0210428829,446.756914817,0.999387,202.895,25.6971,1.4425,-25.8843,914.86522839,25.687405043
803.540957488,3925,201.864644677,3925,215.324,25.6358432614,815.48084592,206.971579265,149.515837935,25.636,0.418089855572,293.460393938,55.3378546378,402.912432576,0.999328,202.846,25.6493,1.41319,-25.83,567.819695659,25.6405797859
1006.58075847,3926,213.608879121,3926,215.377,25.6805158939,640.778628317,270.562169988,66.1623518818,25.6766,0.428716691077,230.915019418,34.1228319655,348.863754748,0.999394,202.811,25.6929,1.44409,-25.8692,760.700512262,25.689043476
1279.27316342,3927,244.70259768,3927,215.387,25.668858706,556.076745353,92.9540548174,827.309021892,25.6669,0.436092136942,174.796066193,30.473330164,218.128413167,0.999232,202.869,25.6834,1.59528,-25.8619,1012.07190947,25.6747194554
2326.95288926,3928,178.968388423,3928,215.393,25.6571553535,497.169234367,604.962572833,60.432175414,25.6557,0.436425740506,120.936648168,91.3119777256,276.331879234,0.999227,202.859,25.6702,1.65405,-25.8695,823.268208263,25.6636914646
1961.51961335,3929,116.897641841,3929,215.438,25.6597396323,602.635311342,451.780837351,56.2733812006,25.6605,0.452684160338,197.009758308,53.9392155703,242.047600795,0.999249,202.856,25.6746,1.83541,-25.8742,365.116120385,25.666728441
1219.89369432,3930,119.443777251,3930,215.466,25.6047284124,638.536286184,210.348571263,51.7021139387,25.6007,0.441503369441,175.525576585,54.7039550116,180.462590625,0.999335,202.911,25.6128,1.75365,-25.8016,245.65764944,25.6107775028
868.918120121,3931,150.400760782,3931,215.494,25.6519623496,455.002447658,138.661670683,241.272862315,25.6508,0.440755966681,134.253262113,53.1422101627,172.047093221,0.999326,202.999,25.6631,1.71972,-25.8663,301.000566097,25.6589167937
982.729558051,3932,145.849949112,3932,215.525,25.7219966862,1056.99140059,116.887997302,230.97272776,25.7217,0.443649762085,318.330593875,10.7151770594,461.633199539,0.999048,203.015,25.735,1.82206,-25.9472,280.823354691,25.7279152205
499.464736291,3933,140.849815641,3933,215.545,25.7403695745,506.351859771,48.8821807715,234.751499518,25.7409,0.420464227589,175.306646147,11.6315800563,236.753991719,0.999215,203.004,25.7525,1.54834,-25.9557,253.676889157,25.7453890165
965.183800474,3934,150.941468176,3934,215.571,25.7530726825,350.625644508,131.763068476,244.031734274,25.7507,0.440242118014,93.7605389812,62.0917923504,195.215899056,0.999293,202.959,25.7644,1.74013,-25.9444,300.546381109,25.7581776369
2789.29649082,3935,219.04298287,3935,215.642,25.7426566504,668.494415915,718.829093277,259.812585827,25.7415,0.420225681408,138.500081001,189.321617835,353.43535085,0.999356,203.05,25.7564,1.38829,-25.9474,1325.38754842,25.7476206123
1783.45511336,3936,200.141759575,3936,215.702,25.7422282112,1058.33087551,476.2723471,275.478232509,25.7424,0.437315168439,339.825502039,80.1130567796,527.523073298,0.999498,203.026,25.7539,1.69804,-25.9504,751.779957279,25.7463154941
3047.4925486,3937,249.208267602,3937,215.718,25.7553337093,1439.57101354,766.854369062,862.871705584,25.7517,0.415588377949,493.677636986,71.5926567321,535.423119087,0.999401,203.012,25.7621,1.42721,-25.9526,1723.92211866,25.76026708
2212.19063871,3938,243.490031373,3938,215.79,25.812159449,658.923429005,320.744349742,605.834641765,25.8124,0.434640245619,221.878795579,34.2346270071,437.288140361,0.99922,203.002,25.8238,1.74685,-26.0072,1051.66986721,25.815379214
1583.41632332,3939,238.550827056,3939,215.844,25.772870223,952.434357844,242.447816711,746.545393693,25.7707,0.443618109843,263.18385202,70.9249038159,383.059567451,0.999458,203.09,25.7885,1.82865,-25.9802,1026.57030674,25.7789230853
2301.7395461,3940,196.623241793,3940,215.861,25.7509672128,947.225349781,613.151671074,220.50587129,25.7475,0.434319121377,265.708386464,80.8857024545,344.213424736,0.999433,203.133,25.7639,1.63117,-25.9751,820.254356872,25.7577197224
2598.16429693,3941,221.421580642,3941,215.912,25.7302619059,799.773785511,738.338169878,250.285462047,25.7298,0.419773563164,213.028567997,213.771738002,369.901305405,0.999462,203.074,25.743,1.53237,-25.9378,1225.26406044,25.7342810363
2904.54122365,3942,177.182041916,3942,215.974,25.8554029866,1135.38013012,681.451679641,207.102661516,25.8548,0.438930244207,313.41736577,183.036409597,533.263508122,0.999394,203.08,25.8687,1.78154,-26.0646,681.667821064,25.8619870383
189.234282288,3943,111.952682137,3943,216.034,25.7043501621,681.472246395,4.89074302562,163.602120755,25.7023,0.427349749467,175.062372203,136.429224072,377.113128112,0.999263,203.041,25.7176,1.53968,-25.9204,172.663514694,25.7095930781
314.505433061,3944,116.807714489,3944,216.108,25.8284888862,831.520551945,40.0667636421,164.560989069,25.8262,0.395848472,211.422313629,42.4661760593,196.596800837,0.999683,203.083,25.8391,1.42621,-26.0266,188.327933438,25.8349784531
314.012370729,3945,124.720332607,3945,216.148,25.776699611,467.740085444,28.143331955,185.416701998,25.776,0.447871874445,136.742106342,33.132671639,187.913516821,0.999516,203.13,25.7944,1.80032,-25.9888,207.431267441,25.7856679505
176.704228404,3946,110.149560358,3946,216.189,25.707688687,405.824626008,3.42561776549,159.05064408,25.7052,0.447876855603,97.9438780285,54.3729907254,179.913977134,0.999764,203.131,25.724,1.86474,-25.9148,168.546183888,25.7156490317
171.865435561,3947,107.962790058,3947,216.252,25.7567351921,805.078280655,3.22423155446,156.155973498,25.7576,0.444748013443,199.714290103,61.1810940892,233.131700946,0.999502,203.17,25.7721,1.76966,-25.9496,163.745909606,25.7639241958
168.605262816,3948,106.073103636,3948,216.303,25.7701473195,382.091636756,9.33111283765,62.4972857372,25.7678,0.463804123615,84.659697906,29.1533582346,171.884661567,0.999391,203.127,25.7815,1.95235,-25.9489,159.788346151,25.7754301251
181.886610871,3949,112.084291211,3949,216.333,25.7039090375,518.311344193,4.15291929787,160.734982981,25.7038,0.444854928751,130.931080672,65.560276995,193.582488059,0.999422,203.103,25.718,1.72832,-25.8885,172.632879085,25.709703547
3034.36000112,3950,233.998677065,3950,216.366,25.6616343732,1184.10231194,880.778137421,245.349635607,25.661,0.467945504242,341.180797902,46.48750672,273.59769848,0.999422,203.258,25.678,1.94303,-25.8735,1580.87413932,25.6674395558
3063.21048572,3951,246.755985222,3951,216.4,25.7624273749,889.039642732,694.957183315,986.739665298,25.7607,0.434541495166,239.98697453,228.748741793,452.414610121,0.999501,203.312,25.7784,1.61842,-25.9624,1729.68911975,25.7696454283
2941.6652068,3952,209.72541769,3952,216.376,25.7059200704,1015.3843467,915.419170332,238.407036576,25.7053,0.434727887336,383.689904882,107.688810636,475.146246087,0.999391,203.321,25.7224,1.65176,-25.9084,1259.06684106,25.7134336343
2839.90410217,3953,169.797436456,3953,216.447,25.7016051297,1059.75271131,701.608793134,64.7897342407,25.7014,0.425505718253,328.232034792,74.8281069472,461.189858704,0.999695,203.331,25.712,1.62215,-25.8959,633.599821587,25.7057147765
58.038832264,3954,46.4618727821,3954,216.468,25.6776268372,796.767595818,1.31650408418,51.7018648527,25.6758,0.427367009538,197.603319184,48.0682204956,148.508146899,0.999729,203.342,25.6896,1.47149,-25.8635,54.9398732587,25.6815789904
2321.60668233,3955,51.597332356,3955,216.506,25.7843343317,859.606896987,191.11736683,49.9216404735,25.7835,0.414763085898,272.321883983,53.1053338015,201.127317874,0.999645,203.356,25.7969,1.3411,-25.9681,81.4549534127,25.7894790801
2994.18048367,3956,103.266779897,3956,216.542,25.6977407163,594.231810806,550.223401136,58.1459826415,25.6962,0.435711646612,145.723993471,45.3146347195,120.407308487,0.999501,203.297,25.7114,1.79874,-25.8555,343.016907931,25.703558825
1940.72379097,3957,100.910839129,3957,216.562,25.5992382012,1027.08630117,410.924310246,62.2785511701,25.5994,0.453621061553,296.891254176,42.621839844,229.56411459,0.999662,203.451,25.6157,1.92162,-25.7631,278.294966789,25.6088619357
1787.52124923,3958,169.540776301,3958,216.604,25.6349960319,482.007486001,378.119010362,180.944604609,25.6338,0.425486209765,134.372505814,71.1005706232,258.790250678,0.999584,203.482,25.6545,1.44359,-25.8245,483.072183245,25.6411962965
816.81617155,3959,125.33109085,3959,216.607,25.5638252898,815.577172019,131.131078259,165.28218664,25.5635,0.42304868647,234.237557296,47.2411511962,264.133596107,0.999712,203.473,25.5815,1.58617,-25.7783,222.932448784,25.5718150323
186.313152473,3960,104.914759125,3960,216.665,25.6559218219,560.167510547,35.8355680356,69.1355560166,25.6538,0.4251490489,132.769667534,71.1286582944,234.86330596,0.999502,203.423,25.6694,1.65396,-25.8449,159.035213124,25.6628757175
2448.70461552,3961,156.943181957,3961,216.682,25.5700062107,390.037746365,577.535781779,64.7336971501,25.5696,0.42652692918,108.700741296,51.5007980895,202.598753794,0.99962,203.49,25.5873,1.52606,-25.7495,521.562815976,25.5759054911
1181.67165447,3962,167.222013172,3962,216.72,25.6149930699,546.566208049,305.099228069,29.2378399861,25.6138,0.42776371867,161.801826681,10.9234954399,263.08960372,0.999354,203.635,25.6307,1.67127,-25.8158,449.560255454,25.6225315235
1898.74589421,3963,171.410368145,3963,216.757,25.6278012765,651.787152438,372.970121894,26.3539715877,25.6258,0.432238750607,164.589580797,31.0446621817,181.605919546,0.999323,203.607,25.6415,1.67563,-25.8178,499.117602983,25.6351970301
1217.48339537,3964,64.4626656102,3964,216.818,25.6115314106,984.720539736,112.248081618,29.0194378041,25.6102,0.415311818172,209.915997924,7.51461941329,116.262839735,0.998909,203.657,25.6249,1.57567,-25.8146,99.2521405589,25.6196274576
2981.41796644,3965,109.194559952,3965,216.88,25.5941253118,1020.15105955,735.22888428,26.2513615936,25.5926,0.425473715266,347.510768055,35.2375550389,312.633286941,0.999304,203.632,25.6063,1.57456,-25.772,517.489037774,25.6004438391
3106.20292626,3966,141.616162701,3966,216.92,25.5564195183,677.123352118,672.773001029,162.454272777,25.5539,0.434919815525,187.603136544,25.5370532124,165.662800806,0.999316,203.663,25.5727,1.69106,-25.7432,482.416272155,25.5636525439
3251.61976355,3967,173.626821216,3967,216.974,25.5417450484,373.834798782,1207.4764726,28.923457039,25.5415,0.436023362316,133.288666398,36.3112102715,193.713137892,0.999581,203.687,25.5603,1.6168,-25.7367,1281.28574457,25.5496047522
3275.17983628,3968,169.824042684,3968,216.992,25.5454052636,2480.05537429,1316.65663939,32.2700405254,25.5437,0.442310476217,1008.22917316,69.8728648091,736.087395432,0.999484,203.727,25.5605,1.71784,-25.7382,1498.50611051,25.5554700935
3092.7537058,3969,80.50586337,3969,217.063,25.5092970457,1336.10576826,702.761054296,7.26891876255,25.5087,0.438191412862,470.34803111,28.2180319579,365.209045594,0.999408,203.791,25.5231,1.66371,-25.7292,398.217597812,25.5170599458
3092.31803814,3970,190.418176532,3970,217.112,25.5991114324,808.928734907,1038.34368623,32.7235359397,25.5982,0.435479545345,254.787295034,7.37322373906,201.642965488,0.999407,203.79,25.613,1.64607,-25.818,1396.05063216,25.6081090483
3416.932947,3971,128.836287797,3971,217.167,25.6179567342,555.779756192,1179.3858181,7.26809845328,25.617,0.439082774177,180.640670497,7.19239936756,177.566324726,0.99932,203.759,25.6302,1.86964,-25.8416,866.051926568,25.6224823538
34.6064125059,3972,30.0746882671,3972,217.232,25.5906804228,524.322947306,0.688724296148,32.0240558966,25.5888,0.438044381771,146.932263941,32.6297332838,159.816005677,0.999885,203.763,25.6035,1.68236,-25.8019,33.7549672785,25.6001160046
957.431107337,3973,68.8325621266,3973,217.221,25.5932095549,656.452209946,125.946966758,31.584423924,25.5908,0.433914472344,150.845030935,15.4174501945,118.71605403,0.99893,203.77,25.6041,1.63967,-25.7714,105.01319064,25.601013164
7.68460738083,3974,7.15917879041,3974,217.281,25.569583601,401.866342943,0.160854094139,6.03992231655,25.5699,0.451092851411,83.5584127609,5.95643021296,53.3516565997,1.0,203.825,25.5922,1.55028,-25.73,7.421853661,25.5810885417
6.01705855241,3975,5.67932281163,3975,217.311,25.5190659663,529.481592031,0.0614742030919,5.69094775385,25.5168,0.482470447189,80.093599606,4.15888981682,28.3548695573,1.0,203.902,25.5353,2.08646,-25.6838,5.83805609397,25.5301741965
3126.36262724,3976,252.84228802,3976,217.34,25.4993097572,651.274780251,772.359750943,1081.20872172,25.5023,0.486494414184,153.956562064,5.36610550957,75.9969251701,0.999303,203.919,25.5205,2.19405,-25.6956,2015.64711414,25.5100920231
7.68572083308,3977,7.16049084416,3977,217.377,25.482502393,951.386011375,0.146483661847,6.02862496042,25.4805,0.451619778165,235.768203416,5.40943985182,105.871421373,1.0,203.935,25.4938,1.74256,-25.6737,7.42326030779,25.4882399793
3406.78426923,3978,207.26530097,3978,217.4,25.5080109609,586.837828219,1332.37228717,69.549215947,25.505,0.453157509563,224.274530646,26.788042554,248.556892554,0.999452,203.917,25.5236,1.74077,-25.7088,1891.87301096,25.5176699627
3442.96333479,3979,88.993347134,3979,217.447,25.5105885697,861.750449094,933.489141401,61.2075620919,25.5107,0.436526574515,319.388105382,53.8514910645,393.305013718,0.999566,203.9,25.5247,1.47726,-25.713,456.741541008,25.5165148451
3433.71807518,3980,261.017379866,3980,217.494,25.4508152935,712.962200921,1135.218245,762.11063383,25.4492,0.469106480173,230.134407681,40.1601900194,318.24823402,0.999266,203.944,25.4683,1.85534,-25.6568,2060.22266408,25.4585940265
3198.06491622,3981,210.766702472,3981,217.554,25.4262249631,653.041691999,933.049390797,262.073086264,25.4249,0.468156806577,154.83826015,56.8181357288,202.769711336,0.999326,203.966,25.4462,1.85189,-25.6569,1016.45310508,25.4389223746
1441.93115659,3982,155.694250853,3982,217.61,25.5116963343,665.284813696,156.128499592,262.174107869,25.5104,0.435355569352,211.121662499,43.5149996801,244.570080213,0.999238,203.99,25.5304,1.50772,-25.7157,313.052984864,25.5221660176
102.933575622,3983,9.21952050318,3983,217.642,25.4796309214,807.28383862,19.5045205306,5.77332686751,25.4776,0.45114820909,214.200190217,51.0014442447,232.711855836,0.999545,204.064,25.4897,1.67975,-25.6852,10.5334474139,25.4864460073
97.017951767,3984,8.78284237951,3984,217.676,25.5359879976,266.812797291,10.9251780395,5.94906224316,25.5356,0.470168903784,44.5079359866,5.52675065474,28.32590128,0.999676,204.097,25.5546,1.89495,-25.7411,9.45344464003,25.5456553274
1050.41288197,3985,68.1289100474,3985,217.695,25.4976198476,453.141870344,90.491363407,49.3906908262,25.4947,0.471370938084,98.783755188,5.61621942089,80.3034555576,0.999405,204.034,25.5096,1.72213,-25.7137,95.5950242356,25.5029319565
1631.22316841,3986,215.390831349,3986,217.757,25.5047847479,782.085934023,398.750679932,274.635034405,25.5041,0.481439288353,210.166348004,31.6797772275,203.132313467,0.999377,204.128,25.5322,1.93799,-25.7168,868.572138003,25.5217902506
2669.66474932,3987,222.150418493,3987,217.766,25.5439358764,510.633604519,595.132478091,294.967590167,25.5442,0.47047534525,156.550217548,39.2474027371,167.701856205,0.999398,204.158,25.5635,1.81723,-25.7672,1111.30171634,25.553070108
2253.30456026,3988,53.1302672757,3988,217.818,25.6571571826,886.327912829,221.561136795,55.6270160415,25.6535,0.455887899245,304.671412451,41.3268722254,272.537160196,0.999422,204.129,25.6729,1.71927,-25.8686,85.6172194879,25.6661945814
1743.24416508,3989,226.015202433,3989,217.861,25.5796350967,1536.55906494,294.897972441,445.638272684,25.5787,0.45926456533,583.356358822,49.0930565409,536.406934582,0.999424,204.186,25.5966,1.76887,-25.7901,769.484850519,25.5873263968
1956.34800907,3990,192.152631154,3990,217.947,25.581583451,1620.03477337,563.926897739,60.1181880294,25.5792,0.450849379462,527.553504918,214.408460237,587.854855639,0.999647,204.177,25.5972,1.72042,-25.7847,796.125634162,25.5904017153
797.4118909,3991,185.070848754,3991,217.963,25.6098034779,732.999779323,158.876217813,182.844257613,25.6074,0.455696838768,184.57099392,53.6566515516,197.40923456,0.999565,204.203,25.6252,1.84812,-25.8254,457.725602187,25.6176947192
1008.30555076,3992,181.194682642,3992,217.99,25.5473245391,720.959285133,217.61219444,176.768949267,25.5469,0.473348299504,180.275199362,59.6545619316,184.774173199,0.999513,204.226,25.565,1.9367,-25.7844,474.78046272,25.5544810726
1498.37875429,3993,178.851855368,3993,218.026,25.6527319219,1306.35290876,396.503592936,100.26891637,25.6506,0.44543629795,365.512507229,69.7340199401,290.147035715,0.999461,204.182,25.67,1.63884,-25.8516,572.73770586,25.6620276975
1054.08743537,3994,157.616017873,3994,218.079,25.6540206699,762.541467303,263.766178916,59.3962548532,25.651,0.464101542725,206.012427611,29.8501875408,205.425646856,0.999502,204.231,25.6729,1.99322,-25.8563,395.205533321,25.6608117147
1027.308521,3995,209.016684355,3995,218.1,25.6728455967,678.055375913,175.436049014,214.848351095,25.672,0.434607502102,186.102286467,14.1981976432,194.725962766,0.999658,204.363,25.6915,1.59869,-25.8794,589.326059383,25.681924509
2087.12916233,3996,229.188592274,3996,218.167,25.6989874626,828.873414919,375.326359424,453.967030698,25.6982,0.43749232324,250.96084839,41.3511040834,209.144877059,0.999496,204.428,25.718,1.5489,-25.9033,857.583305261,25.7075427551
