AverageAction,MinReturn,MaxReturn,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,MinEsReturn,AverageAbsQ,AverageQLoss,StdReturn,Iteration,PolicyRegParamNorm,AverageEsReturn,AveragePolicySurr,AverageReturn,StdEsReturn,Epoch,AverageAbsY,AverageY,AverageAbsQYDiff,MaxEsReturn
0.00311063,1000.0,1000.0,99.9956828753,112.159,0.865312,3.0,0.867548,0.0028664,0.0,4562,157.717,29.2647058824,-0.908885,1000.0,29.5727505967,4562,0.86553198842,0.865292987918,0.0128318286293,121.0
0.00237894,1000.0,1000.0,99.9956828753,112.163,0.870634,3.0,0.872498,0.00276054,0.0,4563,157.73,38.6538461538,-0.912498,1000.0,28.4252627451,4563,0.870822826198,0.870642714354,0.0120311745304,124.0
0.00369425,1000.0,1000.0,99.9956828753,112.19,0.870224,3.0,0.872277,0.00251458,0.0,4564,157.757,23.7380952381,-0.91261,1000.0,19.8206956821,4564,0.870387770947,0.870259047387,0.0116863423057,82.0
0.00159732,1000.0,1000.0,99.9956828753,112.214,0.871681,3.0,0.873749,0.00260223,0.0,4565,157.74,33.4,-0.913909,1000.0,31.4203755547,4565,0.871841495971,0.871680360115,0.0120970464742,131.0
0.00177455,1000.0,1000.0,99.9956828753,112.227,0.869066,3.0,0.870919,0.00206962,0.0,4566,157.737,28.4285714286,-0.912341,1000.0,34.7063482989,4566,0.869249738446,0.869048344904,0.0106717585487,189.0
0.00192678,1000.0,1000.0,99.9956828753,112.247,0.868357,3.0,0.870534,0.00242645,0.0,4567,157.9,41.5416666667,-0.909893,1000.0,33.6365118667,4567,0.868616819838,0.868364290508,0.0120257272998,151.0
0.322216,1000.0,1000.0,99.9956828753,112.228,0.86942,3.0,0.871452,0.00244406,0.0,4568,158.097,47.2380952381,-0.910176,1000.0,40.7756986007,4568,0.869568365315,0.869411188458,0.0119046678147,155.0
0.014777,1000.0,1000.0,99.9956828753,112.242,0.864778,3.0,0.867052,0.00258997,0.0,4569,158.164,36.3214285714,-0.907567,1000.0,38.2632363386,4569,0.864983289227,0.864807556289,0.0123026851091,154.0
0.823401,1000.0,1000.0,99.9956828753,112.242,0.864776,4.0,0.866929,0.00269605,0.0,4570,158.226,28.4,-0.908965,1000.0,23.0194948437,4570,0.864845761308,0.864693740473,0.0121848968203,92.0
0.0311735,1000.0,1000.0,99.9956828753,112.235,0.864332,3.0,0.866434,0.00241375,0.0,4571,158.262,19.0,-0.907797,1000.0,13.6141894304,4571,0.864522953754,0.864392645454,0.0117201637172,57.0
0.797935,1000.0,1000.0,99.9956828753,112.255,0.867984,5.0,0.870001,0.00238996,0.0,4572,158.264,26.6052631579,-0.911303,1000.0,25.2133417832,4572,0.868061112953,0.86795683963,0.0115578627421,145.0
0.0406805,1000.0,1000.0,99.9956828753,112.27,0.869619,3.0,0.871636,0.00240894,0.0,4573,158.254,36.0714285714,-0.91161,1000.0,35.7380635132,4573,0.869765871309,0.869631919709,0.0118330411231,145.0
0.760588,1000.0,1000.0,99.9956828753,112.294,0.867107,2.0,0.869241,0.00283525,0.0,4574,158.21,35.2142857143,-0.911435,1000.0,38.5119250018,4574,0.867306068666,0.867128005381,0.0122516259178,175.0
0.605396,1000.0,1000.0,99.9956828753,112.278,0.865609,3.0,0.867602,0.00261953,0.0,4575,158.279,41.25,-0.909338,1000.0,57.5805595087,4575,0.865738525484,0.865595569389,0.0119439121185,272.0
0.485405,1000.0,1000.0,99.9956828753,112.29,0.866529,6.0,0.868258,0.00262982,0.0,4576,158.243,29.5454545455,-0.908974,1000.0,18.1393443286,4576,0.866683085845,0.86650559075,0.011855954759,78.0
0.0142695,1000.0,1000.0,99.9956828753,112.312,0.868158,4.0,0.870264,0.00231158,0.0,4577,158.215,35.3103448276,-0.909977,1000.0,25.3949539493,4577,0.868356141137,0.868183823471,0.0115406371511,108.0
0.0357489,1000.0,1000.0,99.9956828753,112.316,0.868082,6.0,0.870447,0.0023385,0.0,4578,158.268,39.2083333333,-0.909258,1000.0,42.0019634131,4578,0.868250527323,0.868074962045,0.011639451662,191.0
0.00876171,1000.0,1000.0,99.9956828753,112.328,0.868021,4.0,0.870008,0.00220754,0.0,4579,158.391,34.0333333333,-0.910149,1000.0,33.0469195068,4579,0.868221764399,0.868035641349,0.0112752084031,150.0
0.012703,1000.0,1000.0,99.9956828753,112.344,0.867581,4.0,0.870013,0.00259825,0.0,4580,158.49,52.35,-0.907751,1000.0,34.8127491014,4580,0.867820531461,0.867566661015,0.0123389625663,139.0
0.0114847,1000.0,1000.0,99.9956828753,112.343,0.866998,3.0,0.86899,0.00239375,0.0,4581,158.538,50.0,-0.909278,1000.0,60.8629608218,4581,0.867231681057,0.86699110232,0.0117524227214,286.0
0.900461,1000.0,1000.0,99.9956828753,112.362,0.863863,6.0,0.865911,0.0023393,0.0,4582,158.685,39.2916666667,-0.908092,1000.0,23.9086441249,4582,0.864124698542,0.863883253112,0.0117764719432,83.0
0.6178,1000.0,1000.0,99.9956828753,112.37,0.867971,3.0,0.870509,0.00251951,0.0,4583,158.96,34.3548387097,-0.910439,1000.0,30.4668496599,4583,0.868150334142,0.867958160495,0.0126709450708,132.0
0.615954,1000.0,1000.0,99.9956828753,112.416,0.868851,3.0,0.870869,0.00220381,0.0,4584,159.339,35.5714285714,-0.910864,1000.0,48.7122957281,4584,0.869129932662,0.868873079619,0.0114602776734,239.0
0.671249,1000.0,1000.0,99.9956828753,112.424,0.866615,3.0,0.868972,0.00252773,0.0,4585,159.687,21.5106382979,-0.909169,1000.0,30.8923128498,4585,0.866902279787,0.866655040382,0.0120795207634,212.0
0.647598,1000.0,1000.0,99.9956828753,112.45,0.867032,3.0,0.869232,0.00233416,0.0,4586,160.018,15.609375,-0.911101,1000.0,11.5955503151,4586,0.867315063046,0.867012152282,0.0119744366836,58.0
0.545314,1000.0,1000.0,99.9956828753,112.475,0.86799,3.0,0.870412,0.00250144,0.0,4587,160.297,18.1272727273,-0.910798,1000.0,15.7353736362,4587,0.868221778243,0.867932948356,0.0125231795576,76.0
0.596614,1000.0,1000.0,99.9956828753,112.477,0.871644,4.0,0.873454,0.00256184,0.0,4588,160.51,19.5,-0.911704,1000.0,18.1165670037,4588,0.871873564359,0.871661362642,0.012074413483,88.0
0.593087,1000.0,1000.0,99.9956828753,112.525,0.868271,3.0,0.870821,0.00270812,0.0,4589,160.722,33.0666666667,-0.910709,1000.0,38.3318260573,4589,0.868506852771,0.868218436926,0.0127721115714,171.0
0.63603,1000.0,1000.0,99.9956828753,112.539,0.866874,4.0,0.868861,0.00251391,0.0,4590,161.001,17.2166666667,-0.909456,1000.0,12.7005139878,4590,0.867139116102,0.866915970791,0.0116473322666,47.0
0.679614,1000.0,1000.0,99.9956828753,112.552,0.867361,4.0,0.869248,0.00226793,0.0,4591,160.932,32.6,-0.909535,1000.0,44.8193410631,4591,0.867475513839,0.86733100462,0.0110975686317,254.0
0.90753,1000.0,1000.0,99.9956828753,112.565,0.866972,3.0,0.868894,0.00250981,0.0,4592,160.699,26.4324324324,-0.909175,1000.0,22.3879076199,4592,0.867076291565,0.86696063823,0.0116117387014,106.0
0.0259009,1000.0,1000.0,99.9956828753,112.569,0.868564,6.0,0.870881,0.0026655,0.0,4593,160.597,36.6428571429,-0.909811,1000.0,22.9194463373,4593,0.868754126095,0.868628432528,0.0127088158912,99.0
0.0262959,1000.0,1000.0,99.9956828753,112.564,0.86944,4.0,0.871785,0.00301875,0.0,4594,160.432,48.0476190476,-0.910305,1000.0,52.3308851631,4594,0.869609779865,0.869419618346,0.0131839454905,171.0
0.0180164,1000.0,1000.0,99.9956828753,112.558,0.866061,5.0,0.867968,0.00252234,0.0,4595,160.511,39.36,-0.908693,1000.0,32.7522579374,4595,0.866259879856,0.866067045768,0.0119100262128,126.0
0.424864,1000.0,1000.0,99.9956828753,112.558,0.870285,4.0,0.872254,0.00261165,0.0,4596,160.971,22.7674418605,-0.910301,1000.0,15.8962291993,4596,0.870421375509,0.870292980577,0.012188268528,63.0
0.0285189,1000.0,1000.0,99.9956828753,112.57,0.863511,3.0,0.865668,0.00258708,0.0,4597,161.308,19.5849056604,-0.906026,1000.0,23.4178080619,4597,0.863758402818,0.863508827156,0.0126282123971,147.0
0.631455,1000.0,1000.0,99.9956828753,112.597,0.864763,4.0,0.866929,0.00272713,0.0,4598,161.512,19.4615384615,-0.909148,1000.0,31.3009348217,4598,0.864932348888,0.864759800139,0.0123600036696,214.0
0.242109,1000.0,1000.0,99.9956828753,112.629,0.86732,3.0,0.869325,0.00272341,0.0,4599,161.788,17.1896551724,-0.90975,1000.0,14.6269200291,4599,0.867569775491,0.867318467771,0.0119051436994,66.0
0.299814,1000.0,1000.0,99.9956828753,112.634,0.865464,3.0,0.867815,0.00289645,0.0,4600,162.268,23.1627906977,-0.907502,1000.0,14.885501347,4600,0.865757469454,0.865482573659,0.0131449586637,57.0
0.641793,16.0,1000.0,92.2555501494,112.634,0.863238,3.0,0.865169,0.00271109,282.880110691,4601,162.532,25.8461538462,-0.903597,910.545454545,26.2312579848,4601,0.863528661147,0.863230252495,0.0125041786882,138.0
0.0161498,1000.0,1000.0,99.9956828753,112.627,0.861913,2.0,0.864466,0.00334063,0.0,4602,162.735,19.1960784314,-0.903193,1000.0,14.4602492423,4602,0.86226537628,0.861929885497,0.0147693735451,72.0
0.0122892,1000.0,1000.0,99.9956828753,112.647,0.857209,3.0,0.859623,0.00456459,0.0,4603,163.052,15.1791044776,-0.890895,1000.0,9.99690306244,4603,0.857684587163,0.857175804216,0.0178516468943,39.0
0.783632,1000.0,1000.0,99.9956828753,112.643,0.852714,3.0,0.855414,0.0038168,0.0,4604,163.064,23.9512195122,-0.888828,1000.0,21.44869229,4604,0.853110122921,0.852739294963,0.0167605855715,104.0
0.953933,1000.0,1000.0,99.9956828753,112.666,0.853117,3.0,0.855613,0.00290286,0.0,4605,163.126,40.68,-0.895664,1000.0,52.0282384864,4605,0.853581453557,0.853076449826,0.0143928927249,273.0
0.894612,1000.0,1000.0,99.9956828753,112.693,0.855408,3.0,0.858048,0.00281961,0.0,4606,163.673,31.8965517241,-0.899514,1000.0,21.8432421927,4606,0.855703504458,0.855425145451,0.0140951424015,90.0
0.872351,1000.0,1000.0,99.9956828753,112.707,0.857424,3.0,0.860173,0.00291925,0.0,4607,163.895,33.28125,-0.901512,1000.0,30.9447434702,4607,0.857823391572,0.857460958062,0.0142415055392,158.0
0.904113,1000.0,1000.0,99.9956828753,112.719,0.861126,3.0,0.863439,0.00294144,0.0,4608,164.088,33.0,-0.905297,1000.0,30.4806730334,4608,0.861461590758,0.861095157005,0.0135880664357,113.0
0.633748,1000.0,1000.0,99.9956828753,112.758,0.864085,3.0,0.866691,0.00265073,0.0,4609,164.136,18.0677966102,-0.905362,1000.0,17.2733402958,4609,0.864333234844,0.86409316145,0.013340995591,93.0
0.837166,1000.0,1000.0,99.9956828753,112.775,0.861479,4.0,0.863426,0.00209132,0.0,4610,164.298,23.8372093023,-0.905725,1000.0,25.2908019244,4610,0.861927465303,0.861525239767,0.0121337855844,110.0
0.103664,1000.0,1000.0,99.9956828753,112.796,0.865576,2.0,0.867785,0.00253686,0.0,4611,164.356,30.1515151515,-0.909089,1000.0,32.3710693995,4611,0.865725647878,0.865460134523,0.0129067869534,118.0
0.17985,1000.0,1000.0,99.9956828753,112.806,0.864651,3.0,0.867027,0.00249618,0.0,4612,164.381,17.8214285714,-0.905822,1000.0,16.8322682697,4612,0.865066194984,0.864751493011,0.0128552068821,78.0
0.599204,1000.0,1000.0,99.9956828753,112.82,0.861369,3.0,0.863404,0.0025498,0.0,4613,164.4,25.2631578947,-0.908181,1000.0,29.4910193382,4613,0.861631856931,0.861356943445,0.0129145277435,134.0
0.721167,51.0,57.0,42.0647427163,112.853,0.867962,4.0,0.870253,0.00255554,1.25242205084,4614,164.493,24.7619047619,-0.911394,54.3189189189,26.6608412004,4614,0.868175275234,0.867960000838,0.0126760742316,141.0
0.83024,1000.0,1000.0,99.9956828753,112.862,0.86489,3.0,0.867223,0.00269206,0.0,4615,164.547,20.7083333333,-0.910842,1000.0,25.4320650077,4615,0.865220133452,0.864900054071,0.0132501410321,139.0
0.75808,1000.0,1000.0,99.9956828753,112.858,0.869972,3.0,0.871811,0.00239346,0.0,4616,164.598,45.3181818182,-0.911874,1000.0,85.1748929949,4616,0.870118578048,0.869967520275,0.0118760664482,380.0
0.257447,1000.0,1000.0,99.9956828753,112.89,0.868169,3.0,0.870296,0.00256241,0.0,4617,164.629,21.5957446809,-0.910358,1000.0,18.776014095,4617,0.868358819322,0.868139565315,0.0126784258111,108.0
0.742683,1000.0,1000.0,99.9956828753,112.92,0.86474,3.0,0.866779,0.00297387,0.0,4618,164.661,16.1290322581,-0.909008,1000.0,13.137589349,4618,0.865081363798,0.864818081551,0.0131432787271,72.0
0.554915,1000.0,1000.0,99.9956828753,112.955,0.866606,3.0,0.868686,0.00215775,0.0,4619,164.664,47.619047619,-0.908312,1000.0,43.933365334,4619,0.866709039777,0.866521320523,0.011646806218,142.0
0.619605,1000.0,1000.0,99.9956828753,112.946,0.866354,3.0,0.868252,0.00262128,0.0,4620,164.714,35.5714285714,-0.907324,1000.0,26.7119937901,4620,0.866499775628,0.866308775102,0.0125552075827,114.0
0.429688,1000.0,1000.0,99.9956828753,112.981,0.865049,4.0,0.867105,0.00266714,0.0,4621,164.695,24.0975609756,-0.90759,1000.0,14.8846047131,4621,0.865259674866,0.865081935459,0.0132255391646,61.0
0.34725,1000.0,1000.0,99.9956828753,112.973,0.865713,3.0,0.867979,0.00308879,0.0,4622,164.646,29.7333333333,-0.908511,1000.0,23.5470215149,4622,0.865914186313,0.865750860589,0.0135896152763,113.0
0.0129789,1000.0,1000.0,99.9956828753,112.953,0.865489,3.0,0.867848,0.00287601,0.0,4623,164.47,44.04,-0.907874,1000.0,45.233155981,4623,0.865657276149,0.865492855613,0.0133802050676,193.0
0.637457,1000.0,1000.0,99.9956828753,112.984,0.86851,4.0,0.871083,0.00278372,0.0,4624,164.933,27.8888888889,-0.911311,1000.0,32.2160913708,4624,0.868609526838,0.868456815337,0.0133327461676,171.0
0.60665,1000.0,1000.0,99.9956828753,112.992,0.865399,4.0,0.867274,0.0025074,0.0,4625,165.289,19.56,-0.909148,1000.0,18.1164676469,4625,0.865582789003,0.865418676753,0.0126627850419,91.0
0.724576,1000.0,1000.0,99.9956828753,112.999,0.86807,4.0,0.870329,0.00273555,0.0,4626,165.595,19.1851851852,-0.909636,1000.0,11.9382269204,4626,0.868373426533,0.86810657653,0.0129816047512,52.0
0.751622,1000.0,1000.0,99.9956828753,112.998,0.866273,3.0,0.868945,0.00303291,0.0,4627,165.891,20.4583333333,-0.909337,1000.0,20.6720003198,4627,0.866636176591,0.866294998275,0.0142818275753,132.0
0.72015,1000.0,1000.0,99.9956828753,113.021,0.866075,3.0,0.868115,0.00253352,0.0,4628,166.153,17.8928571429,-0.910695,1000.0,16.6354597294,4628,0.866210651568,0.866048272373,0.0124692812422,94.0
0.609932,1000.0,1000.0,99.9956828753,113.04,0.869048,3.0,0.871395,0.00265116,0.0,4629,166.364,20.693877551,-0.911406,1000.0,18.2803609146,4629,0.869264630405,0.869087417449,0.0130676636457,86.0
0.701906,1000.0,1000.0,99.9956828753,113.048,0.869031,3.0,0.871059,0.00256778,0.0,4630,166.508,18.0555555556,-0.912606,1000.0,18.1357194781,4630,0.869171641292,0.869028730611,0.0124269426403,97.0
0.67964,56.0,61.0,44.5338349859,113.057,0.871705,3.0,0.87349,0.00234373,0.958029680104,4631,166.715,16.380952381,-0.912417,58.649122807,12.2971522983,4631,0.871835212027,0.871666657979,0.0118201961819,54.0
0.848982,1000.0,1000.0,99.9956828753,113.07,0.871533,3.0,0.873665,0.00272713,0.0,4632,167.005,18.7169811321,-0.9124,1000.0,17.0619043358,4632,0.87172159061,0.871570858532,0.0128087315869,69.0
0.657768,1000.0,1000.0,99.9956828753,113.08,0.870344,8.0,0.872726,0.00262303,0.0,4633,167.33,32.5161290323,-0.913252,1000.0,29.0382072758,4633,0.870514128612,0.870345866387,0.0124236946519,138.0
0.00329722,1000.0,1000.0,99.9956828753,113.12,0.869869,3.0,0.871741,0.0021676,0.0,4634,167.843,27.2121212121,-0.912218,1000.0,24.6462949158,4634,0.870041549953,0.869860187581,0.0113556626731,115.0
0.34705,1000.0,1000.0,99.9956828753,113.141,0.86915,3.0,0.871321,0.002335,0.0,4635,168.399,32.8787878788,-0.912234,1000.0,26.5612586136,4635,0.869315489467,0.869160657612,0.0122171534279,105.0
0.412372,1000.0,1000.0,99.9956828753,113.139,0.871151,3.0,0.873421,0.00263808,0.0,4636,168.808,20.7551020408,-0.91375,1000.0,20.1621291922,4636,0.871217746736,0.871100325673,0.0129381325048,88.0
0.0600391,1000.0,1000.0,99.9956828753,113.165,0.873457,3.0,0.875291,0.00241258,0.0,4637,168.893,15.3650793651,-0.915563,1000.0,13.0970753882,4637,0.873587915384,0.873515331938,0.0126131617146,56.0
0.592696,1000.0,1000.0,99.9956828753,113.192,0.874449,3.0,0.876365,0.00245288,0.0,4638,168.933,14.3714285714,-0.917179,1000.0,15.6288848232,4638,0.874614829088,0.874474713396,0.0123165054135,81.0
0.293707,1000.0,1000.0,99.9956828753,113.186,0.874558,3.0,0.876398,0.00247131,0.0,4639,168.955,15.34375,-0.916444,1000.0,13.9005606339,4639,0.874574256823,0.874465111756,0.0120901836583,90.0
0.00704949,1000.0,1000.0,99.9956828753,113.187,0.870878,3.0,0.872953,0.00249634,0.0,4640,168.98,29.7428571429,-0.910245,1000.0,20.7768316808,4640,0.871074912724,0.870929904052,0.0122794503961,77.0
0.00803968,1000.0,1000.0,99.9956828753,113.196,0.867285,3.0,0.868888,0.00324348,0.0,4641,169.039,20.3958333333,-0.903996,1000.0,17.4842066631,4641,0.867475191092,0.867248557985,0.0135842487546,85.0
0.00975688,1000.0,1000.0,99.9956828753,113.207,0.867544,3.0,0.869457,0.0036111,0.0,4642,169.241,15.5230769231,-0.904473,1000.0,18.1981467292,4642,0.867802924001,0.867578773474,0.0144114436103,118.0
0.109247,29.0,46.0,25.620437374,113.236,0.858721,3.0,0.860839,0.00553403,1.04083992567,4643,169.374,16.0322580645,-0.886915,29.4558823529,10.1615463357,4643,0.858893773857,0.858644010518,0.0198226704622,38.0
0.00422785,1000.0,1000.0,99.9956828753,113.223,0.853914,3.0,0.856299,0.00345581,0.0,4644,169.32,22.1956521739,-0.893803,1000.0,19.8062567686,4644,0.854174448912,0.853971376731,0.0165208961268,88.0
0.432825,34.0,37.0,29.847780667,113.197,0.851266,3.0,0.853813,0.0062652,0.618316275754,4645,169.298,24.8974358974,-0.874329,35.2746478873,22.614715962,4645,0.85142801527,0.851124372692,0.0220817699156,123.0
0.00367644,1000.0,1000.0,99.9956828753,113.17,0.839381,4.0,0.841392,0.00779739,0.0,4646,169.265,23.4090909091,-0.873269,1000.0,14.560716425,4646,0.839660808794,0.839302300531,0.0270231756803,51.0
0.248054,49.0,59.0,41.9915764297,113.197,0.835536,2.0,0.837525,0.00530823,1.99213941034,4647,169.234,35.5357142857,-0.872166,54.2054054054,34.2704393057,4647,0.835833291296,0.835556364559,0.0223274246638,151.0
0.0078563,1000.0,1000.0,99.9956828753,113.157,0.834457,3.0,0.837322,0.00475834,0.0,4648,169.211,20.7291666667,-0.870327,1000.0,16.6028857724,4648,0.834842777306,0.834454791356,0.0217716406297,81.0
0.41723,1000.0,1000.0,99.9956828753,113.106,0.828936,3.0,0.831507,0.00501873,0.0,4649,169.203,33.2,-0.865634,1000.0,27.7937642887,4649,0.829549481597,0.829059665787,0.0226741111365,111.0
0.139496,70.0,72.0,50.9060808429,113.143,0.8265,6.0,0.828999,0.00355726,0.554507596761,4650,169.129,32.1333333333,-0.869783,70.7887323944,33.7428840235,4650,0.826996160472,0.826482875039,0.0191546550454,188.0
0.00359461,1000.0,1000.0,99.9956828753,113.17,0.828307,3.0,0.830889,0.00415332,0.0,4651,169.146,26.1842105263,-0.871677,1000.0,20.7578206735,4651,0.828855536286,0.828382025264,0.0196589078963,70.0
0.130491,1000.0,1000.0,99.9956828753,113.185,0.826698,3.0,0.829703,0.00482634,0.0,4652,169.153,33.064516129,-0.867058,1000.0,30.9306565577,4652,0.827357375852,0.826754670263,0.0213645628431,117.0
0.113034,1000.0,1000.0,99.9956828753,113.178,0.820572,3.0,0.823608,0.00609219,0.0,4653,169.224,27.4324324324,-0.853354,1000.0,25.5073286136,4653,0.821251918849,0.820591361667,0.0246572768152,105.0
0.571092,1000.0,1000.0,99.9956828753,113.153,0.814685,3.0,0.817601,0.00463861,0.0,4654,169.422,20.1,-0.854986,1000.0,21.495348334,4654,0.81533107856,0.814599340778,0.0212564756157,119.0
0.752165,1000.0,1000.0,99.9956828753,113.167,0.814537,3.0,0.81733,0.0036509,0.0,4655,169.44,29.34375,-0.856946,1000.0,20.4016074351,4655,0.815447828707,0.814666916428,0.0192700984621,85.0
0.754785,1000.0,1000.0,99.9956828753,113.178,0.818112,4.0,0.821087,0.00424157,0.0,4656,169.472,28.4594594595,-0.853947,1000.0,31.5445584416,4656,0.818731056096,0.818053555747,0.0199191377749,192.0
0.0608996,1000.0,1000.0,99.9956828753,113.169,0.813549,3.0,0.816602,0.00472937,0.0,4657,169.449,25.8684210526,-0.853617,1000.0,27.1440320596,4657,0.814166737242,0.81346060961,0.0217495266485,135.0
6.04133e-05,1000.0,1000.0,99.9956828753,113.17,0.811079,4.0,0.813661,0.00470012,0.0,4658,169.452,34.1666666667,-0.846552,1000.0,22.2172355516,4658,0.811698895321,0.811128831985,0.0212749257026,82.0
0.000327302,1000.0,1000.0,99.9956828753,113.15,0.805543,4.0,0.807931,0.00611681,0.0,4659,169.488,47.2380952381,-0.837549,1000.0,51.7520689827,4659,0.806288497644,0.805494124597,0.0244092287435,212.0
0.0184214,1000.0,1000.0,99.9956828753,113.157,0.787859,3.0,0.791706,0.00635336,0.0,4660,169.477,27.1081081081,-0.823672,1000.0,24.0335168933,4660,0.790150588674,0.787935924699,0.0262610848199,100.0
0.376564,1000.0,1000.0,99.9956828753,113.234,0.797314,3.0,0.801053,0.00401431,0.0,4661,169.528,25.0769230769,-0.843409,1000.0,19.986385899,4661,0.799297504069,0.797235512718,0.0211925483013,75.0
0.842805,1000.0,1000.0,99.9956828753,113.273,0.805216,3.0,0.807886,0.00300689,0.0,4662,169.67,31.0357142857,-0.854074,1000.0,28.0668616787,4662,0.806067335584,0.805330795011,0.0170781477379,97.0
0.864095,1000.0,1000.0,99.9956828753,113.299,0.813334,4.0,0.815958,0.00301643,0.0,4663,169.722,39.75,-0.86821,1000.0,50.2356056142,4663,0.813882890094,0.813279781015,0.0172285251435,222.0
0.479126,1000.0,1000.0,99.9956828753,113.319,0.82799,3.0,0.830698,0.00293055,0.0,4664,169.732,17.1186440678,-0.880252,1000.0,18.1379691141,4664,0.828595464468,0.827999063231,0.0170726976376,113.0
0.862146,1000.0,1000.0,99.9956828753,113.346,0.837937,3.0,0.841236,0.00331633,0.0,4665,169.74,28.4285714286,-0.888003,1000.0,27.0346716161,4665,0.838458780542,0.837953444492,0.0173445336694,120.0
0.747876,1000.0,1000.0,99.9956828753,113.355,0.845195,3.0,0.847854,0.00280743,0.0,4666,169.746,23.8636363636,-0.891709,1000.0,26.9811305352,4666,0.8459497368,0.845238982958,0.0158284928901,145.0
0.521909,1000.0,1000.0,99.9956828753,113.376,0.8477,2.0,0.85064,0.0032007,0.0,4667,169.765,15.9180327869,-0.892738,1000.0,16.4947036527,4667,0.848411925121,0.84764682498,0.0163708683424,82.0
0.71934,1000.0,1000.0,99.9956828753,113.383,0.85471,3.0,0.857361,0.00304001,0.0,4668,169.814,19.2692307692,-0.898813,1000.0,15.6563029635,4668,0.855499300842,0.854751677989,0.0157644252064,70.0
0.142875,1000.0,1000.0,99.9956828753,113.4,0.853013,3.0,0.856178,0.00337901,0.0,4669,169.875,20.52,-0.893672,1000.0,22.1325461707,4669,0.853952476601,0.853045962436,0.0167266271241,131.0
0.453649,1000.0,1000.0,99.9956828753,113.424,0.856731,3.0,0.859056,0.00260779,0.0,4670,169.919,26.5675675676,-0.900868,1000.0,20.1166067481,4670,0.857152390394,0.856654342627,0.0146797675171,82.0
0.694291,1000.0,1000.0,99.9956828753,113.436,0.85911,3.0,0.861438,0.00271772,0.0,4671,169.931,30.4545454545,-0.902144,1000.0,32.2951266697,4671,0.859563716635,0.859151496602,0.0139461769775,151.0
0.014612,1000.0,1000.0,99.9956828753,113.443,0.859243,3.0,0.861933,0.00285815,0.0,4672,169.903,26.1842105263,-0.901079,1000.0,31.2913770392,4672,0.859741299032,0.859273771584,0.0145867695011,162.0
0.0125254,1000.0,1000.0,99.9956828753,113.461,0.857355,5.0,0.859919,0.00258728,0.0,4673,169.913,28.6571428571,-0.901555,1000.0,27.6229127016,4673,0.857683844723,0.8573110041,0.0136507603493,161.0
0.780015,1000.0,1000.0,99.9956828753,113.476,0.85968,3.0,0.862122,0.00260846,0.0,4674,169.93,22.7272727273,-0.904613,1000.0,19.8395422834,4674,0.860058336275,0.859680024857,0.0132303031491,118.0
0.00774474,1000.0,1000.0,99.9956828753,113.47,0.86227,4.0,0.864211,0.00251133,0.0,4675,169.926,25.358974359,-0.904633,1000.0,25.552848383,4675,0.862625892789,0.862285504474,0.0128524744933,130.0
0.0839399,1000.0,1000.0,99.9956828753,113.48,0.862468,3.0,0.864654,0.00279196,0.0,4676,169.968,25.375,-0.905721,1000.0,21.4285877976,4676,0.862873046559,0.862457203381,0.0131513559051,108.0
0.887656,1000.0,1000.0,99.9956828753,113.483,0.859321,3.0,0.861765,0.00269522,0.0,4677,170.036,31.09375,-0.901967,1000.0,31.2983220147,4677,0.859683609988,0.859261612953,0.0136796797844,160.0
0.821211,1000.0,1000.0,99.9956828753,113.49,0.862489,4.0,0.865186,0.0028221,0.0,4678,170.175,24.5365853659,-0.904388,1000.0,29.3615789774,4678,0.863097832938,0.862526847446,0.0137332064376,180.0
0.629161,1000.0,1000.0,99.9956828753,113.494,0.860154,3.0,0.862591,0.00266995,0.0,4679,170.282,22.1333333333,-0.903744,1000.0,19.1318234015,4679,0.86069815407,0.860167499454,0.0130482076793,91.0
0.539247,1000.0,1000.0,99.9956828753,113.509,0.863957,3.0,0.866259,0.00251989,0.0,4680,170.363,26.1111111111,-0.904238,1000.0,26.6768499075,4680,0.864358013922,0.863922840173,0.0130016038807,122.0
0.1473,1000.0,1000.0,99.9956828753,113.521,0.86179,3.0,0.86422,0.00319711,0.0,4681,170.395,21.18,-0.899951,1000.0,17.5027883493,4681,0.86230619215,0.861825110469,0.0148242672831,76.0
0.12956,1000.0,1000.0,99.9956828753,113.538,0.860132,4.0,0.862409,0.00257816,0.0,4682,170.427,22.7619047619,-0.902449,1000.0,14.2022961319,4682,0.860574465437,0.860078481045,0.0130994886284,62.0
0.814006,1000.0,1000.0,99.9956828753,113.559,0.861253,3.0,0.863508,0.00252339,0.0,4683,170.478,25.0476190476,-0.903978,1000.0,19.1497263203,4683,0.861557156356,0.861310206751,0.0126833783548,79.0
0.0482881,1000.0,1000.0,99.9956828753,113.577,0.864766,3.0,0.866761,0.0032436,0.0,4684,170.6,29.4705882353,-0.906884,1000.0,27.1057138475,4684,0.864957115038,0.864715969629,0.0136294997337,128.0
0.0155239,1000.0,1000.0,99.9956828753,113.573,0.861221,3.0,0.863322,0.00258832,0.0,4685,170.713,26.8888888889,-0.904554,1000.0,29.2677085784,4685,0.86149958905,0.861239864246,0.0131825179075,143.0
