Iteration,AverageAbsY,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,StdReturn,MinReturn,AverageDiscountedReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageAbsQ,MinEsReturn,StdEsReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageReturn,MaxReturn
2615,750.758428348,22.9697946248,4050.9,53.2493788079,749.739001076,12.241024332,140.097306476,101.149164378,2615,153.505,0.558058,12.4755781809,752.453,4.76657819635,10.3476139177,512.702,-795.484,749.724,172.424804655,202.619198316
2616,750.603386732,22.5044193689,3999.88,88.1796662543,749.511569783,5.03591085289,970.934315539,85.6580458087,2616,153.54,0.316018,19.4515345949,752.27,4.30420107714,21.0483215799,512.723,-796.855,749.52,976.548365297,986.998415912
2617,751.669226819,22.041325199,3912.22,129.659747917,750.551049548,0.919379670529,1015.59582994,99.1163975298,2617,153.563,0.378258,15.2916623586,753.354,4.55439410876,21.7245867165,512.759,-794.909,750.598,1017.4876155,1018.86468825
2618,748.646025741,22.3949778873,4063.28,118.802786509,747.519304219,2.71284266622,982.218652052,90.8620284597,2618,153.573,0.195777,12.840101839,750.282,4.1559688832,17.3572219076,512.759,-794.036,747.552,987.332952205,989.92368927
2619,748.69786188,22.1928909889,3713.48,68.8935317732,747.601218625,2.21460741618,1015.05041643,104.010520806,2619,153.612,0.411636,15.4559070301,750.344,4.25699129115,14.8882776316,512.732,-792.594,747.54,1017.50517151,1021.83056954
2620,747.504570478,21.8928787567,3672.01,83.4932476325,746.514479307,1.88607666666,1018.020758,103.205527886,2620,153.636,0.401072,14.3060929237,749.123,4.8966331925,14.1618917411,512.771,-791.311,746.569,1021.53068666,1023.34563904
2621,747.336972475,22.0466967122,3830.16,75.4263242731,746.305384942,20.540215021,933.623758952,87.8918300593,2621,153.656,0.273861,15.6018711466,748.937,4.93983778112,17.8687020426,512.77,-792.03,746.372,963.983982855,981.180779297
2622,746.261491834,22.0400019789,3768.05,149.315833429,745.166543318,117.130160689,102.354886383,140.217159794,2622,153.66,0.675752,23.9363044554,747.756,4.55045460988,31.8185430666,512.834,-789.319,745.18,430.15890407,597.063600489
2623,743.643393778,22.0277711825,3788.7,130.338070547,742.647861511,8.91335134827,968.699687119,97.0915367861,2623,153.695,0.364154,15.6889635496,745.198,4.15316109775,21.3497228509,512.811,-788.104,742.643,986.376783854,995.546142247
2624,741.388633801,22.4022010916,3900.96,59.9024125499,740.256327697,0.789205753496,976.651886444,88.5172596205,2624,153.706,0.483281,13.7567376693,743.193,4.96686155743,12.0168775793,512.85,-785.558,740.344,977.481264573,979.15598412
2625,740.850227375,21.7236268079,3504.42,79.3023648012,739.703357873,159.647339057,537.546563782,108.784676165,2625,153.73,0.333603,16.2380731977,742.541,4.92372411416,16.990920592,512.852,-786.452,739.741,923.797555322,995.982632471
2626,740.781261523,22.2094067986,3838.06,164.779478349,739.726790914,188.342394744,224.300067084,115.971408109,2626,153.784,0.434846,16.1255081406,742.362,4.57242038756,22.9437896901,512.846,-785.451,739.67,315.198680158,1022.60890306
2627,740.250184619,22.3158275097,3868.02,73.6879817053,739.20966995,1.00298411292,984.592968516,95.4631165963,2627,153.816,0.359052,15.374939447,742.013,4.35239970793,15.8095942372,512.887,-784.193,739.28,986.196690435,987.451540725
2628,738.100834731,21.2657210845,3584.43,90.356422163,737.001238787,0.828204741324,987.694325661,95.3051972108,2628,153.839,0.209569,14.9625732327,739.546,4.39841785384,16.5760403594,512.894,-782.593,736.976,988.949322579,990.175100146
2629,740.295719519,21.68583459,3561.35,63.0472786836,739.274566173,88.4683709706,105.920782252,153.675342597,2629,153.877,0.737608,18.5912100962,741.821,4.61458275807,16.9260964956,512.9,-782.797,739.345,351.609999651,495.486147879
2630,736.325665986,21.759199336,3616.63,107.549087761,735.196927504,0.78803621208,979.364181892,91.3843454804,2630,153.899,0.425225,15.7744143132,737.832,4.75463765206,18.3912758722,512.939,-780.055,735.164,980.721793476,982.151061121
2631,734.162250203,22.0462730744,3786.21,73.2761271668,732.965431241,1.6793846387,981.156161145,93.9377302884,2631,153.87,0.247927,19.970198839,735.768,4.46227658927,19.6272718531,512.929,-778.215,732.962,984.0010781,985.443740928
2632,736.269139955,21.889747768,3848.78,86.374682288,735.254861331,1.02194964144,982.120038628,91.1179447218,2632,153.876,0.352308,12.0293738654,737.766,4.52678285436,13.0556481772,512.933,-780.839,735.263,984.78605641,985.898204719
2633,733.753782274,21.7167777884,3734.81,69.5306471657,732.72140593,0.60920819882,987.201089234,109.864343144,2633,153.876,0.188429,15.1515742898,735.162,5.21565084081,13.888473917,512.934,-777.564,732.73,988.031932737,989.319396333
2634,731.768911458,21.5629754645,3633.27,88.5850236555,730.634242109,1.2567748219,985.581739835,98.0797139455,2634,153.903,0.317543,15.2798546509,733.258,4.94535805596,16.2284957853,512.963,-775.462,730.632,988.066922101,989.732656626
2635,729.695366667,22.3932394224,3847.22,84.4753465243,728.538004608,0.740962313865,1023.71904857,117.283540127,2635,153.941,0.344096,21.5954484447,731.186,4.91647173037,20.6492877442,512.968,-770.287,728.635,1024.58542858,1026.45902772
2636,726.799547397,21.4759407864,3672.51,60.8879351901,725.651250286,187.237620598,326.508052472,86.2380226501,2636,153.946,0.416208,10.7757720124,728.357,4.31052291499,9.1348629538,512.976,-770.651,725.666,863.85499913,968.347806581
2637,726.908227829,21.3480907348,3553.87,89.6010608208,725.866683462,1.84280739727,976.246111206,90.3850781719,2637,154.022,0.425837,16.547807385,728.394,4.37042625063,16.8641401451,512.939,-769.565,725.906,979.652422732,981.242944228
2638,723.939682272,21.0330831836,3508.46,48.3377388079,722.817840516,1.01114110544,976.348533977,90.5229339129,2638,154.078,0.479746,13.0821897724,725.448,4.79011812826,9.86796311568,512.98,-766.355,722.852,978.038574772,980.115327342
2639,723.183860167,21.8157935256,3801.2,51.530218847,721.919987137,1.40452654423,971.991823135,95.47482062,2639,154.096,0.481171,12.3455866763,724.578,4.26419867018,11.1302934967,512.979,-764.985,721.878,973.964164344,976.261935851
2640,722.831986337,21.4966852955,3569.71,92.6584720985,721.704385529,8.21496405046,951.964112017,90.6494876381,2640,154.122,0.457037,13.8245224175,724.501,4.4184661421,15.1986729413,512.996,-765.558,721.722,976.067380892,980.502613467
2641,723.006255676,21.7022798178,3778.48,62.6884737183,721.856185717,0.768856027761,973.808152295,85.356306854,2641,154.144,0.43888,15.0859946809,724.425,4.57599346232,13.6522253862,512.997,-764.633,721.912,974.773739605,976.414780486
2642,717.383287463,21.3692278722,3570.57,98.6682410552,716.336594391,309.48417867,226.216952874,103.72176027,2642,154.157,0.522792,13.6734232435,719.075,4.47804279779,14.5785547813,513.013,-761.551,716.335,797.824669246,969.861463313
2643,716.840147889,20.9651716876,3430.18,57.6245652447,715.748511049,8.39799463973,947.876008952,84.8668117146,2643,154.139,0.55027,12.5341270846,718.302,4.89049723628,10.1989547293,513.066,-759.281,715.813,963.280135872,972.391859205
2644,715.922934966,22.0178816909,3718.64,120.389959882,714.768258405,327.509138714,315.481410055,113.0190951,2644,154.2,0.36898,18.7552171826,717.492,4.68043819538,24.8176409707,513.088,-757.736,714.811,692.298325201,1022.54254254
2645,712.905503885,21.4723529029,3452.9,119.803348853,711.620755184,260.271552535,233.992128563,107.812090339,2645,154.217,0.526906,16.8254629785,714.487,4.95025104974,20.9619541562,513.122,-755.031,711.602,814.608120838,982.031339599
2646,712.929049305,21.7014490004,3588.33,120.938692673,711.65823832,12.2839897984,985.639927719,101.95960049,2646,154.223,0.391347,18.1633431393,714.472,4.52566632357,20.8488398214,513.122,-754.857,711.695,994.8420625,1019.86175212
2647,713.365289888,20.6749199547,3324.41,67.8428101356,712.076916167,1.16698855718,987.146350227,93.7570296159,2647,154.265,0.367385,14.9014236709,714.784,5.0705566988,14.6422160809,513.13,-754.427,712.106,990.15925012,991.712748563
2648,709.013751517,22.0758647089,3829.86,88.8649368323,707.728410718,0.707306631345,987.348067936,97.5003957875,2648,154.281,0.343754,17.2488212353,710.443,5.20876708026,16.7796042435,513.145,-749.637,707.696,988.641468443,989.629249347
2649,708.326753173,20.6304775365,3284.25,92.5031499958,707.125428942,1.0335151433,1024.42052919,109.030032971,2649,154.284,0.314993,14.4003787398,709.705,4.8623006791,15.5615182503,513.153,-749.829,707.25,1025.93158029,1027.42252414
2650,705.38229145,20.9938459125,3417.69,103.401879483,704.053943451,0.686457895709,982.260541418,90.5755630213,2650,154.298,0.380227,16.2048871498,706.881,4.7204335223,18.3335304089,513.128,-746.091,704.065,983.764237798,984.818462594
2651,704.716625407,21.2932397685,3603.12,93.2945104264,703.564096109,1.2197600237,987.208301759,99.1459973879,2651,154.335,0.329247,17.0710533196,706.365,4.46951843659,20.4178445184,513.135,-746.205,703.544,988.668321594,991.547248509
2652,703.600078675,20.7689615264,3366.21,74.0744993462,702.319377835,2.68253539433,970.086112212,93.2279363865,2652,154.352,0.397062,16.0292219357,705.031,5.173287912,14.7784835554,513.139,-745.786,702.273,975.842486862,979.438023673
2653,701.752564256,21.0937427167,3436.02,90.5238829309,700.4718412,244.451778245,333.182297838,92.0940270545,2653,154.388,0.474886,15.8582742729,703.28,4.66836844754,16.1330882692,513.162,-743.275,700.549,815.195371012,980.623004734
2654,700.572109015,20.6934140466,3333.52,79.8456090772,699.237196709,1.27760013092,971.395954135,91.5816591198,2654,154.423,0.503942,16.0026833215,702.051,4.74661200202,16.3286617274,513.146,-742.002,699.285,974.1961897,975.54687606
2655,700.627806239,20.6832015636,3401.2,102.9083048,699.473742651,225.454473467,421.283435781,132.998861866,2655,154.408,0.64327,16.5496514111,701.979,5.08768309041,18.3738650405,513.158,-739.549,699.489,569.347974669,1018.76791589
2656,697.995794156,20.8970193301,3448.19,97.5130538778,696.716442801,15.7023817034,926.086181788,85.9073661398,2656,154.466,0.6414,17.8757706273,699.374,4.99470521711,18.3828334194,513.2,-738.679,696.763,958.619457341,977.844562283
2657,694.91630187,21.1549001786,3573.42,49.3949314777,693.600776635,8.71946912916,951.911130682,88.1286177288,2657,154.493,0.467299,12.0341239831,696.396,3.41655579184,9.66462428459,513.222,-735.643,693.609,963.49747128,972.821449868
2658,694.341731796,21.1347922056,3544.78,95.6287369315,693.154521848,1.03096094312,974.623298709,95.0454179683,2658,154.518,0.470004,18.3799170076,695.856,5.12159828556,19.6239512706,513.272,-734.749,693.209,975.965563562,977.6263249
2659,694.749235091,21.008561871,3353.33,46.7706817611,693.541352709,0.499175312435,987.254049046,94.1425990792,2659,154.514,0.405928,13.7959856392,696.293,4.30883282956,11.1530633592,513.296,-735.032,693.596,988.237442782,988.891608325
2660,693.685563444,20.9312504161,3436.03,64.0437210931,692.417271794,1.37028043516,981.359521759,94.9665102343,2660,154.528,0.456872,15.8008616117,695.082,4.46485227149,13.451334823,513.291,-732.765,692.413,984.23199736,985.991862689
2661,690.371531659,19.8957872973,2965.81,84.7617751426,689.13199191,1.60693105709,968.242891248,90.8068127108,2661,154.544,0.538135,14.145104763,691.835,4.46334751179,16.2531894746,513.306,-731.737,689.146,970.47081979,973.318362097
2662,689.562308715,20.9851126603,3399.21,77.4061108098,688.294655243,173.019802335,433.306312332,132.007729248,2662,154.562,0.520333,18.5799633331,691.045,4.87609183904,17.1105376941,513.35,-731.041,688.287,536.241897035,991.084818549
2663,688.78044925,20.5014028358,3147.68,65.8952658009,687.644763065,5.48208768906,944.474911797,88.4071316543,2663,154.562,0.409674,17.0435411815,690.287,4.78556849227,16.9848189499,513.35,-730.227,687.63,959.481473716,967.151331843
2664,687.333925128,21.1873353646,3423.46,93.5347261887,686.221884653,0.68495989172,983.307503485,93.9939926064,2664,154.605,0.553967,16.6548296073,688.954,3.99005882619,18.7448932803,513.38,-728.576,686.306,984.29376726,985.482827867
2665,686.43812087,20.7723207181,3343.3,62.943452217,685.350717753,1.8662773043,980.550869705,90.8545469628,2665,154.636,0.411979,14.7893511076,687.686,4.33969188278,14.5593667325,513.419,-727.365,685.406,985.158737805,986.604459033
2666,684.802426379,21.6158407932,3649.66,67.4166203809,683.770333905,212.294134691,456.806743567,129.624319297,2666,154.687,0.485941,18.6457515605,686.264,5.31189614797,15.5460636994,513.374,-725.7,683.734,615.58712617,1025.93061471
2667,684.449853124,20.5912677099,3186.07,404.935692926,683.343204939,127.613078964,98.5320402492,146.548759184,2667,154.721,0.786604,25.1579240255,685.864,3.56053859023,62.6298496173,513.366,-723.724,683.394,353.120901406,1013.57548821
2668,680.253633451,20.8807679275,3332.44,137.570512393,679.144070352,2.88923757039,979.265960358,92.3112508752,2668,154.711,0.259878,18.7911514395,681.91,4.57426763865,24.2633065856,513.335,-719.814,679.187,982.921046584,987.807377521
2669,679.226546925,20.1941429849,3089.95,134.458014268,678.1324943,468.432306185,41.597197558,65.3762382508,2669,154.752,0.388791,19.4687927408,680.687,4.36660169763,25.7763160762,513.334,-718.681,678.108,541.263042587,986.054790093
2670,673.306773447,20.3682085827,3114.29,345.251755399,672.280834222,257.802091033,419.77075081,129.471101737,2670,154.772,0.438551,24.4311410642,675.0,4.26241145893,53.1647333309,513.326,-713.03,672.343,873.577390035,1102.02491097
2671,673.319775804,21.0816077401,3374.02,204.601628351,672.259856664,190.550713004,427.878727955,122.335404995,2671,154.793,0.579669,19.4409413849,674.813,4.60244021273,28.9703082662,513.306,-712.256,672.29,606.561215482,1187.51755032
2672,671.318381557,20.2834462386,3174.86,109.198758986,670.216208475,1.83935968601,970.756786136,91.1750619666,2672,154.806,0.432492,16.8164098488,672.679,4.12066353267,21.0388344024,513.291,-710.901,670.273,974.166849414,977.139654449
2673,671.545840797,19.9087923767,3034.46,60.822642243,670.477015672,269.577685087,374.982185715,122.049813606,2673,154.829,0.605832,14.5251878332,672.909,3.88690608864,12.4069656909,513.272,-710.368,670.459,767.423711758,1379.87493083
2674,668.176288066,20.17648616,3162.49,390.115252309,667.150233764,0.639808945067,1020.6098815,111.520936546,2674,154.805,0.361851,28.3495506434,669.511,5.08250620334,62.4369914612,513.293,-707.096,667.141,1021.66447779,1022.74081441
2675,667.878938727,20.1102851789,3237.67,104.543234494,666.903937423,153.13016773,437.788255272,85.7790219745,2675,154.828,0.513297,16.9938900573,669.455,4.70663210078,19.1642838206,513.359,-707.195,666.979,920.827152244,978.152354105
2676,664.841493862,20.3103873167,3186.14,99.3446095053,663.709892582,0.553003484849,968.409453054,86.6041709145,2676,154.876,0.447649,19.069492046,666.269,4.87815501743,22.245758748,513.378,-703.514,663.714,969.548053072,970.343795902
2677,661.851520786,20.3133070916,3176.55,80.8699806301,660.642478912,0.866696643126,968.224776253,88.7775657545,2677,154.925,0.435446,12.5684572644,663.301,4.65901132597,14.0729038265,513.401,-700.316,660.651,969.277517738,971.227630795
2678,659.578434675,20.2579474129,3146.47,114.661494542,658.335210879,0.307291673325,975.221873353,90.2261279782,2678,154.961,0.289547,16.386324867,661.174,4.98823306801,17.458643473,513.352,-698.985,658.389,975.712569072,976.175256697
2679,660.136375036,20.0794257482,2973.0,72.6768940815,659.03284825,188.731777777,434.009130188,143.234690964,2679,154.992,0.5873,16.4391908123,661.689,5.09943010642,16.593292547,513.363,-699.696,659.056,529.037163497,1018.54380033
2680,660.195558124,19.5805544093,2912.51,61.1402313353,659.175598242,114.548766127,577.153520043,96.7901381805,2680,155.019,0.376084,11.9139872132,661.535,4.91680539945,11.1779101615,513.384,-698.726,659.202,939.370655953,976.770201885
2681,659.262828325,19.7969171767,2915.62,191.993998985,658.17996578,1.08670725611,970.010029867,88.0266973155,2681,155.069,0.406149,18.1626735439,660.656,4.65431291205,28.7761136867,513.38,-696.205,658.188,972.060137248,973.803062063
2682,657.273519398,19.4416255776,2949.55,37.1304372503,656.489764924,1.16438709988,966.990697746,87.1516667688,2682,155.108,0.453789,11.9484531642,658.571,4.78878884182,8.95421607422,513.359,-696.017,656.529,969.364260916,970.73301415
2683,656.270451606,19.7947134489,3043.58,385.096461311,655.306487995,0.621802229679,974.435865831,91.8901970448,2683,155.158,0.387893,29.1083354882,657.675,4.86073066714,61.0680622738,513.405,-694.449,655.319,975.381777379,976.518442015
2684,653.763366827,20.337848111,3111.42,89.3214309381,652.668545737,163.738478224,440.145655548,135.256236574,2684,155.144,0.592845,15.8506307401,655.344,2.8740196771,15.8944248377,513.395,-692.474,652.668,560.927965603,1058.25313425
2685,652.755911339,19.6042468861,3006.25,116.88571014,651.701818987,0.377356335573,974.699898523,89.3006519835,2685,155.152,0.379754,16.803368561,654.118,4.55459466847,17.8830647943,513.421,-690.541,651.719,975.458411217,976.155482815
2686,651.996356963,19.089824132,2904.14,91.2899178374,651.015618541,152.957996828,305.046255744,141.190265873,2686,155.174,0.567523,15.700925186,653.537,3.65694206662,19.7158165156,513.437,-687.878,651.066,472.463053002,1020.98076936
