AverageQLoss,AverageEsReturn,MinReturn,PolicyRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageReturn,AverageAbsY,Epoch,AveragePolicySurr,StdEsReturn,MaxReturn,MaxEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageAction,Iteration,MinEsReturn,QFunRegParamNorm,StdReturn
2.37681,256.900096853,664.434837663,171.379,24.158,24.1566551995,235.07613109,1619.4782694,24.1884116031,4601,-24.3579,236.738079182,3423.53089268,746.677394729,0.722157441399,24.1968,0.999964,4601,3.27821785645,211.382,766.316470892
2.05816,287.62928936,424.003038531,171.391,24.1511,24.1528025711,201.014546756,638.695666171,24.1881380891,4602,-24.3595,96.4270899527,1161.78654203,439.719437679,0.696197144279,24.1905,0.999938,4602,114.139811833,211.403,170.385377824
2.11341,406.077165364,357.226983286,171.453,24.1743,24.1754428009,173.932261004,416.247851765,24.2053957777,4603,-24.3847,278.123699691,534.459255258,847.369412225,0.707949231463,24.2107,0.999966,4603,20.0944642615,211.453,41.2774001825
2.14584,278.061078616,419.062280066,171.432,24.1682,24.1701843819,218.914317837,1297.93579258,24.2055715007,4604,-24.3752,137.476923857,3732.10103756,428.678874075,0.703326221933,24.2114,0.999954,4604,4.19971870794,211.435,950.262407355
2.22462,351.630014913,418.740243898,171.464,24.0513,24.0525220474,217.060001874,1046.20478093,24.0890007194,4605,-24.2712,133.284705011,3605.00593888,649.605227888,0.717245115739,24.0944,0.999967,4605,196.998664416,211.471,734.945459515
2.25125,400.317217966,662.645921906,171.461,24.1686,24.1693693738,227.595272156,1375.06146105,24.2067970704,4606,-24.3818,340.783284693,2922.28835102,926.702182261,0.704847150479,24.2087,0.999977,4606,22.5220377983,211.476,629.263318522
2.21188,394.366682345,501.862932591,171.493,24.1117,24.1130242129,210.230020941,1109.39433484,24.1540125627,4607,-24.3241,415.141182642,2722.70221912,1291.41499123,0.710352180456,24.1581,0.999974,4607,-2.35793004162,211.482,546.102745609
2.38973,854.461377904,483.541948523,171.48,24.1424,24.1439659333,217.013053971,1770.94288983,24.1932384298,4608,-24.3659,935.027909855,3060.67485277,2156.53705468,0.726156603744,24.196,0.99995,4608,3.76135662952,211.504,962.686671573
2.06327,335.178627123,401.821704722,171.499,24.0961,24.0952577886,207.585251802,1434.05214284,24.1483989429,4609,-24.318,188.411960035,2818.49715581,530.488706305,0.714195985054,24.155,0.999942,4609,29.9250051837,211.51,679.452061117
2.10018,810.945519018,640.123867577,171.53,24.1458,24.1476605372,224.848813528,1640.4741792,24.1855126921,4610,-24.3655,458.816621123,3037.53349818,1163.22098618,0.718171013487,24.1892,0.999934,4610,31.8217019233,211.557,756.506585452
2.79084,449.256854874,711.647901571,171.547,24.0802,24.0807495668,253.232010814,1879.33680772,24.1321205082,4611,-24.3073,279.546695228,3467.65146206,881.301429707,0.754895051569,24.1372,0.999968,4611,-0.252178718508,211.562,861.040055517
2.19092,401.479191548,445.400888979,171.572,24.1414,24.142670682,239.151878041,949.37308986,24.189381932,4612,-24.3628,251.251134392,1871.23928426,726.282971805,0.713564523426,24.1935,0.999974,4612,148.130598342,211.578,296.707508323
2.22948,289.016021451,445.564831906,171.574,24.0689,24.0699866102,239.129199307,941.082273606,24.1275225524,4613,-24.2838,254.662210847,2488.76892296,911.437916528,0.717976574872,24.1312,0.999963,4613,10.3512122999,211.608,342.036200435
2.17265,960.169589536,389.179025425,171.58,24.1721,24.1716595154,228.699553149,1206.58972545,24.2220988783,4614,-24.3995,759.532794095,2567.21680992,1894.20827364,0.731821193736,24.2276,0.999897,4614,33.7877540139,211.636,406.834764756
2.53146,320.666629508,402.702030375,171.569,24.1864,24.1881233861,217.570432377,849.198638584,24.2322052739,4615,-24.4137,192.783145195,2032.32081441,682.104398467,0.747617869988,24.2383,0.999942,4615,13.5244599488,211.643,319.867134096
2.2134,317.653488976,360.721612342,171.552,24.1273,24.1270559167,223.97217186,1033.33490742,24.1755927586,4616,-24.3677,133.422813969,3466.24365396,458.646264965,0.729291108999,24.1809,0.999951,4616,32.8778689535,211.664,543.702735687
2.56913,708.417904239,391.914796396,171.574,24.2013,24.2037926097,228.247866543,1204.6289104,24.2522054769,4617,-24.4591,540.866605641,2572.240645,1544.16677907,0.760320697961,24.2571,0.999945,4617,153.658216795,211.687,528.523049481
2.04395,385.436334473,415.098579721,171.587,24.2808,24.2832758675,234.056330347,1171.94831876,24.3384350602,4618,-24.536,435.897323525,2532.84247258,1316.63300608,0.721964066851,24.3409,0.999962,4618,1.99824382639,211.674,517.73038291
2.4666,562.162427935,434.726091471,171.629,24.2812,24.2815247422,231.368391124,1199.18285518,24.3305559526,4619,-24.5253,157.485550611,3180.86505839,823.193829722,0.753009539116,24.3355,0.99998,4619,361.739183917,211.716,741.85857474
2.14114,464.814757912,529.335934138,171.655,24.2698,24.2693707511,213.860251313,1323.22813564,24.3194006657,4620,-24.5245,230.48003623,3226.77295257,1012.10763291,0.73436427547,24.3272,0.99991,4620,286.469769969,211.765,652.254350199
2.02979,634.847731944,525.719062851,171.632,24.3663,24.3673822979,198.946793548,1370.17776233,24.4192600799,4621,-24.6064,385.005589485,2808.57463101,1026.25890748,0.712531567435,24.4244,0.999924,4621,21.716517973,211.778,823.13916773
2.24684,450.11384007,566.469895878,171.653,24.4932,24.4958095192,205.23299836,1328.82258044,24.546077255,4622,-24.7433,228.249369801,2769.42660148,805.593124955,0.72034860715,24.5485,0.999944,4622,179.543627602,211.758,706.559450803
2.10327,387.724345507,575.585250287,171.621,24.4521,24.4536747572,205.36208261,1603.8569605,24.503484038,4623,-24.7132,284.128478422,3406.88981414,798.88436784,0.72120044281,24.5054,0.999984,4623,21.3769999395,211.811,947.490537047
1.9981,312.110819724,155.101926422,171.61,24.466,24.4661028444,196.188249581,1193.02075144,24.5078930816,4624,-24.7387,229.51938628,2733.80900731,550.919327631,0.714730130449,24.5157,0.999881,4624,22.9945776033,211.825,468.58714301
1.99067,315.807207343,519.132274333,171.626,24.5362,24.5388883322,174.697184151,711.541191281,24.5935466581,4625,-24.8105,170.716731274,1246.19192169,548.22222647,0.723891306132,24.5982,0.999956,4625,3.25240057834,211.82,157.789451405
2.348,293.300416389,512.310490866,171.634,24.5803,24.5803544053,175.227891788,889.626462562,24.627698959,4626,-24.8441,203.362697023,2275.53551439,705.62013866,0.746879076517,24.6304,0.999922,4626,121.784899829,211.856,348.109121085
2.08118,254.873689223,95.6625209049,171.659,24.5788,24.5783801988,163.356147782,640.175316772,24.6268956635,4627,-24.8451,126.483092986,1570.88048074,481.749306346,0.728678025716,24.6339,0.999991,4627,28.2071927682,211.819,257.820797444
2.3041,201.062041361,465.468896909,171.675,24.7183,24.7203274409,163.655030328,744.888197309,24.7677082374,4628,-24.9691,182.302400262,2080.08431726,506.41401607,0.739562186592,24.7701,0.999934,4628,29.2016900362,211.871,299.097018123
2.2161,378.183003058,503.72339108,171.665,24.6635,24.6639030434,172.211518374,846.236695158,24.717580648,4629,-24.9119,272.453916542,1685.33229828,763.73380096,0.730347893096,24.7222,0.999942,4629,24.4904364963,211.86,295.075586989
2.41039,424.54991986,383.35950592,171.639,24.7474,24.7505651711,190.968482379,1061.81004573,24.8005319238,4630,-25.0015,297.672442545,2871.51633739,799.5322598,0.741261371478,24.8009,0.999956,4630,3.52470880228,211.858,549.663052113
2.40442,202.803592241,520.257633358,171.761,24.7355,24.7374005929,188.205281311,1249.2857399,24.7874613953,4631,-24.9749,138.672087673,3014.0217421,401.657881698,0.745101611691,24.7926,0.999967,4631,11.3117166665,211.866,750.695399009
2.00415,417.386007382,456.532132573,171.775,24.7847,24.7838902062,186.497235657,1027.32531887,24.8284210654,4632,-25.0034,249.984373109,2096.55838846,760.675877633,0.722848171333,24.8353,0.999969,4632,79.5717378832,211.878,453.832763588
2.18209,423.580580568,290.205829602,171.745,24.7802,24.7805429739,163.503046003,607.12901845,24.8239648586,4633,-25.0321,225.603984705,1078.17192469,810.132867112,0.731907367636,24.8297,0.999977,4633,154.873541285,211.906,226.45050734
2.29732,348.217654486,488.115393318,171.736,24.8593,24.8585605444,192.510285391,895.145276552,24.9002654506,4634,-25.115,163.229118521,2340.91593291,500.66577486,0.733251060656,24.9058,0.999931,4634,41.7332005546,211.932,405.11137429
2.13356,316.908032446,488.105328231,171.738,24.8472,24.8510086652,196.691995294,1085.67769678,24.8969453184,4635,-25.1078,274.472969291,3110.20565783,780.836579185,0.71893547541,24.9012,0.999951,4635,4.54076194052,211.967,634.864970949
2.13617,356.736014413,448.540316976,171.742,24.8434,24.8451186335,194.108456435,834.284404273,24.88564516,4636,-25.092,178.893008494,1760.46840518,603.560926872,0.731783834784,24.8923,0.999975,4636,176.560494877,211.97,354.244856046
2.17221,401.591023845,448.20608915,171.763,24.9513,24.9506586819,198.742820018,973.802568766,24.9937201419,4637,-25.196,217.946055251,2373.32374583,832.603526202,0.725382973477,25.0015,0.999982,4637,143.658333761,211.99,533.119955312
2.18142,250.263667542,458.29152996,171.72,24.9439,24.9428771074,178.883417873,631.337835017,24.9888027671,4638,-25.1566,143.765347578,1087.48529394,431.117737596,0.725592678839,24.9969,0.999914,4638,19.6589145241,211.99,170.176424146
2.24212,335.685906062,400.03495502,171.752,24.8737,24.8737545544,183.628191216,623.677792697,24.9083396738,4639,-25.0955,227.409361262,1486.66818681,590.068082568,0.726935513119,24.916,0.999948,4639,-0.18535057825,211.994,281.782426192
2.13347,309.40511985,407.143845311,171.728,24.8998,24.9007457353,194.811320316,704.491594539,24.9356301552,4640,-25.1417,167.887202783,1397.74086408,596.323018505,0.725859924604,24.9438,0.999933,4640,10.7692316322,211.99,263.715552245
2.27936,262.479142729,364.833271099,171.773,24.8872,24.8885321139,195.82989877,700.761786542,24.9293886453,4641,-25.1361,190.006573762,1697.09887188,475.576475583,0.731512339449,24.9346,0.999964,4641,7.81758148608,212.003,271.526344141
2.24853,322.919002485,439.168665168,171.793,24.9243,24.9249112445,214.245223953,1483.55592686,24.9583846618,4642,-25.1635,142.909993542,2891.6416475,514.973592359,0.728125430745,24.9647,1.0,4642,130.238587384,212.009,589.092629703
2.26975,301.335003675,408.260534356,171.792,24.9189,24.9221364368,216.05741028,1157.72388916,24.9605822951,4643,-25.164,191.22824156,2805.13754297,595.043054217,0.725585990373,24.9672,0.99994,4643,22.0434531707,211.982,532.832116621
2.11474,456.535413186,370.473255569,171.803,24.9474,24.9478800896,225.452152567,957.887948682,24.9911152685,4644,-25.1951,175.357590904,1731.23028953,802.49339985,0.707252522468,24.9979,0.999955,4644,240.862459867,212.029,352.68028923
2.32,321.500714933,470.013858122,171.734,25.0199,25.0217088489,203.986953447,1037.1598107,25.0544837597,4645,-25.2642,183.981713856,2274.13107532,686.119119841,0.719636868366,25.062,0.999978,4645,98.4587877635,212.038,464.356177222
2.17439,378.913625326,454.70932456,171.732,25.0408,25.041289823,201.513494754,1025.86299822,25.0721814332,4646,-25.2653,161.522880375,2482.84616201,654.38718279,0.7102033466,25.0776,0.999971,4646,152.543984716,212.064,416.237433448
2.03395,578.967596041,441.866735226,171.725,25.0348,25.0353847667,225.648958449,1311.17256172,25.0700399774,4647,-25.2582,221.734161331,2515.84184312,869.454223753,0.706689392995,25.075,0.999927,4647,316.325723468,212.094,619.222536039
2.10119,313.575579796,436.911729008,171.727,25.0364,25.0393327125,224.042915338,1262.62493824,25.0687663142,4648,-25.2632,232.5037734,2675.12845587,734.880643973,0.704944509742,25.0713,0.999945,4648,27.3572035477,212.157,664.710095933
2.07876,315.776041815,459.548612601,171.744,25.0094,25.009499678,208.219268091,814.148897963,25.0412387582,4649,-25.2301,140.22785863,2355.22471818,433.497990781,0.70774242147,25.0526,0.999977,4649,31.8708886544,212.158,356.37664972
2.20073,244.862191142,406.756078201,171.749,24.9785,24.9799569128,198.204737579,624.077247487,25.0108427301,4650,-25.1779,200.436049936,1379.52025803,550.38072235,0.714371475416,25.0174,0.999984,4650,17.564395669,212.2,206.837298379
2.23401,414.849882195,441.168657021,171.792,24.9735,24.9753056254,220.512641638,903.096009122,25.0082802234,4651,-25.1893,281.341709034,1607.10175011,948.532127168,0.714162395268,25.0138,0.999964,4651,113.641762947,212.215,246.792353082
2.17088,324.338730847,407.221031463,171.794,24.9929,24.9944936707,202.995105096,974.469599933,25.029595942,4652,-25.2198,208.821496367,2361.97394422,659.378996557,0.713848381033,25.0369,0.999959,4652,-3.05700065217,212.243,578.186642701
2.21692,336.002761596,403.050052555,171.851,24.9458,24.9490315859,203.813912935,740.782434474,24.9835602916,4653,-25.1651,224.937297775,1788.42699453,741.039378296,0.719986569458,24.9869,0.99993,4653,54.2286976133,212.27,334.258162686
2.19271,357.55026714,358.72396746,171.928,24.9335,24.9330899735,189.667769403,634.307002788,24.9661167163,4654,-25.1623,168.038891749,1611.7670045,591.425506411,0.707930237634,24.9725,0.999935,4654,56.2681127854,212.303,277.986556986
2.32769,507.636017811,362.252153623,171.926,24.9509,24.9528358503,189.133798891,666.940431343,24.9848873788,4655,-25.1842,162.558062861,2014.52989915,742.898999996,0.708165720605,24.9892,0.999978,4655,333.102235868,212.335,357.623011629
2.22064,371.570700752,368.38603371,171.919,24.9048,24.9054600666,185.349143799,543.38805277,24.9329289901,4656,-25.1455,218.88609154,1077.87060777,756.296942267,0.708015515221,24.9398,0.999935,4656,15.3162821175,212.364,164.786368226
2.40033,332.215547265,366.914813907,171.936,24.8416,24.8429105021,196.668769401,597.626713481,24.8760637176,4657,-25.0574,122.844180231,1215.70484863,570.115224298,0.716408666023,24.8814,0.99996,4657,205.516909311,212.402,198.892801978
2.38402,600.071905195,429.599742606,171.942,24.8579,24.8587357589,204.677751514,697.131220104,24.8919135228,4658,-25.0884,248.452854625,1788.02394034,924.732168952,0.71448562398,24.8975,0.999957,4658,264.64486504,212.421,299.165791954
2.23384,347.842894019,350.36545258,171.96,24.8834,24.8857676517,196.861696593,793.732084851,24.9151432035,4659,-25.0973,164.673524238,3009.33079706,591.592147004,0.700857920295,24.9157,0.999927,4659,144.900598833,212.417,585.97604322
2.21774,377.224339946,337.011600911,171.901,24.899,24.899367422,187.4791862,656.774919169,24.9306092905,4660,-25.0948,243.744641845,2840.79431143,736.453157147,0.693805572204,24.9378,0.99997,4660,8.29892760112,212.447,509.092839679
2.09805,322.009494894,367.251389811,171.912,24.8196,24.821798475,210.868255558,711.336158804,24.8551227803,4661,-25.0226,261.834940368,2050.92063367,842.018412373,0.685809705194,24.8612,0.999974,4661,29.1072082745,212.495,324.262437797
2.21237,203.480770452,288.330042443,171.899,24.7682,24.769765222,184.607077048,675.3968042,24.8049798889,4662,-24.9653,207.561908505,2257.70281542,622.298214159,0.697321141836,24.8114,0.999953,4662,-5.6419709855,212.499,413.561356191
1.95187,310.105271909,311.541377974,171.882,24.7104,24.7100653078,194.595144605,782.782303099,24.7444419904,4663,-24.9086,256.017892207,1568.2105778,791.198577335,0.67769467243,24.7525,0.999948,4663,19.6796266425,212.479,332.310286418
2.12819,287.060983138,265.556235021,171.853,24.7225,24.725682463,177.998156117,813.743758724,24.7597911368,4664,-24.9186,80.2805239897,2354.03773708,375.702176208,0.684339496025,24.7634,0.999958,4664,136.571216254,212.486,590.069301296
2.17263,357.254931777,288.597974705,171.836,24.6851,24.684506755,189.181828914,1111.26283576,24.7246576386,4665,-24.8874,148.200857488,2533.43015386,499.331315424,0.679447621773,24.7299,0.999969,4665,118.754554599,212.516,731.463174741
2.14998,349.896745496,309.724419245,171.827,24.7028,24.700889113,165.291029431,827.248633466,24.7339578455,4666,-24.8978,205.720630101,1811.39119947,776.919693397,0.694606418945,24.7434,0.999942,4666,139.479611705,212.521,398.025074471
1.98376,246.05257973,238.223583776,171.814,24.5978,24.6003810161,150.573137417,426.801425009,24.6286920505,4667,-24.7809,88.2618683073,782.618692344,340.389448306,0.666284469899,24.6341,0.999982,4667,111.741200266,212.568,122.375363495
2.12695,219.663668161,296.953469521,171.819,24.6858,24.686738174,164.055847296,596.399653479,24.718121359,4668,-24.8665,51.6899797131,1353.96438133,317.369948439,0.680098003877,24.725,0.999969,4668,153.871497409,212.557,242.721475377
2.21082,188.233651964,166.912122879,171.816,24.5612,24.5593805114,141.744448579,386.919090663,24.5957578228,4669,-24.7453,165.569987298,654.527896281,549.949024051,0.698558462553,24.6045,0.999947,4669,0.711771020256,212.574,106.513699431
2.2218,161.151845919,183.333081535,171.843,24.523,24.5226167665,150.109650129,427.479648986,24.5599314092,4670,-24.717,66.3479796618,815.238740727,244.750160779,0.694834834555,24.5645,0.999958,4670,-2.20340026293,212.604,158.524011426
2.10823,177.416898811,136.747335188,171.854,24.5182,24.5201766552,123.98039462,266.231127364,24.5544286988,4671,-24.7013,72.3699870288,565.085658804,350.060964398,0.695468856135,24.5569,0.999947,4671,45.7705366443,212.678,101.637094092
2.19025,153.410514063,125.976515806,171.837,24.5121,24.5102274533,119.323767975,233.340456265,24.5510842767,4672,-24.6846,52.9888793598,559.438127265,250.820183693,0.694678174349,24.5608,0.999964,4672,77.129553472,212.658,80.4266823082
2.2305,153.737996395,177.796219811,171.879,24.455,24.4550888207,134.637809089,361.331633488,24.4986778835,4673,-24.6291,68.9509200773,1062.49530878,261.398586339,0.714140390343,24.5072,0.999947,4673,3.13528876461,212.691,203.353702513
2.25072,222.962148313,166.670346549,171.858,24.37,24.3713958606,150.216124247,470.257902684,24.4190147015,4674,-24.5338,142.988098226,1231.21052953,619.301769509,0.717810522891,24.423,0.999915,4674,116.12303672,212.688,258.785697955
2.2532,186.947180331,182.996277223,171.866,24.3919,24.3924290184,163.453735534,597.81683022,24.4362065274,4675,-24.5589,93.5150502561,1662.06384222,352.837145874,0.72546478248,24.4448,0.999927,4675,15.4527587641,212.714,331.106861169
2.5639,160.453912539,273.676648133,171.899,24.3217,24.3215230504,175.914974553,665.817865454,24.363892399,4676,-24.5022,119.476498429,2020.07850307,449.876141281,0.749630557151,24.3715,0.999928,4676,3.26614662928,212.738,376.672909821
2.20821,300.525035695,22.4036665418,171.942,24.3996,24.4006832268,172.191812952,559.140286186,24.442114736,4677,-24.6043,180.137639622,1798.66481079,487.82488057,0.723297622165,24.4494,0.999952,4677,2.38290732209,212.776,390.526739159
2.29824,449.718082,382.315205168,171.954,24.3816,24.3804668805,199.079978518,666.130537928,24.4158384538,4678,-24.5953,370.069113223,1386.79149699,1075.77914424,0.742991817896,24.4252,0.99992,4678,7.75205243125,212.779,241.742514015
2.06247,318.097275246,291.527812585,172.013,24.4215,24.4203496582,203.058039139,807.628679143,24.4598965221,4679,-24.6476,218.85497607,2089.43224781,655.248836136,0.722158262211,24.4691,0.999976,4679,-2.93556382752,212.807,437.111300052
2.06207,435.692857512,351.604341053,171.977,24.3826,24.3886457976,200.711112435,610.422472056,24.4253440624,4680,-24.6277,333.617530372,1196.11881512,967.366037607,0.73391383782,24.4282,0.999999,4680,15.8792650821,212.815,223.240118891
2.32679,371.412941504,341.188482816,171.951,24.4034,24.4026394149,191.912288483,701.977423162,24.4307606623,4681,-24.6272,178.113741812,3023.77046856,735.718506558,0.736417384909,24.4381,0.999953,4681,207.906408425,212.816,570.943799516
2.20865,262.844175091,429.415659657,171.958,24.4428,24.4418404492,216.56343864,931.38436786,24.4675110614,4682,-24.655,171.736429399,1760.19333941,657.604720606,0.720143948408,24.4758,0.999956,4682,1.86685226001,212.835,398.957517018
2.02359,290.509805828,301.162606387,171.944,24.5117,24.5153973228,197.833837841,863.618880848,24.5358201558,4683,-24.7212,205.708189612,2309.89958861,605.273322504,0.702862048009,24.5397,0.999973,4683,23.6297332608,212.868,530.589068513
2.23293,356.639642439,298.438469085,171.962,24.3082,24.3104947174,185.338431711,666.321168496,24.3416300413,4684,-24.495,175.253134022,1692.96335144,555.202626697,0.724025921646,24.3451,0.999952,4684,31.4644913466,212.86,358.551010229
2.02679,437.371327342,316.626479862,171.941,24.3121,24.3108171334,196.701397586,874.386394384,24.3394854037,4685,-24.47,340.096806932,3458.04912395,951.213907927,0.707571763476,24.3503,0.999941,4685,52.6484049164,212.859,607.590977289
2.19968,256.241085106,294.622971763,171.947,24.2908,24.2927190923,205.846872396,928.001041675,24.3161552089,4686,-24.4553,234.76765776,3000.74156728,695.439884278,0.726194905171,24.3239,0.999976,4686,8.54311018736,212.909,645.670232859
2.18263,595.156925937,219.881010254,171.969,24.3813,24.380623669,189.619295339,739.987341996,24.4035673378,4687,-24.5592,185.994700868,2430.17126009,819.15191184,0.706948138146,24.4103,0.999977,4687,371.927307879,212.933,466.752506084
2.15879,234.145433529,17.6243592926,172.004,24.3098,24.3103012266,74.6818719451,241.200357821,24.3323595186,4688,-24.4987,220.537711495,1609.00774004,560.169823115,0.707227234213,24.3394,0.999975,4688,-5.78446332583,212.985,395.492638818
2.07447,230.158360114,13.9623509412,172.003,24.3271,24.327499451,15.5325253724,18.5274045814,24.3483482531,4689,-24.5132,216.944638536,25.0695832505,778.983221857,0.70604026575,24.3533,0.999985,4689,18.7862483337,213.041,3.42551906103
2.22582,107.558127239,14.476413913,172.035,24.2066,24.2081870638,28.1167066336,69.3693799716,24.2305752316,4690,-24.3657,116.686334327,2941.14402858,336.915037407,0.714618434799,24.2379,0.999978,4690,2.22135997034,213.023,246.751599736
2.25566,82.4785374438,18.5666466742,172.059,24.1198,24.1225130246,77.691680953,196.266205675,24.1455623513,4691,-24.304,104.949276228,1620.02459664,365.6153645,0.725327642541,24.15,0.99998,4691,-1.34084852252,213.082,286.709644104
1.94527,221.756522479,18.8126431909,172.055,24.1283,24.1262191963,109.152501494,281.002176009,24.1495119676,4692,-24.3263,285.716153143,1178.26425649,750.672016642,0.711119342435,24.1592,0.999983,4692,3.33406706707,213.087,288.235870865
2.38249,100.833415439,19.4380880376,172.042,24.1892,24.1925671462,57.9464910984,216.527360441,24.2131789882,4693,-24.3683,137.363923291,2639.23286993,434.59063719,0.722587358557,24.2193,0.999982,4693,2.7652757683,213.123,489.24229983
2.33466,126.120656209,19.5003497116,172.058,24.1352,24.1346717102,76.7272458284,244.267699282,24.1573281625,4694,-24.3193,168.194365101,2387.12357416,520.807292873,0.734813842603,24.1641,0.999964,4694,7.03203540834,213.116,390.752143287
2.2785,320.792008434,20.4517165135,172.076,24.1754,24.1768238124,59.754480427,177.529804544,24.1926761512,4695,-24.3589,295.294994301,2287.5780495,747.984366783,0.720692838699,24.2003,0.999999,4695,2.01151038949,213.131,383.511253959
1.98711,132.404192879,21.257693722,172.118,24.1631,24.1648556276,46.3070987304,104.832323758,24.1823313789,4696,-24.3459,158.193256191,1511.92542744,426.735408484,0.701576777709,24.189,0.999958,4696,4.48193600706,213.168,212.70631387
2.14755,501.748658963,219.034811877,172.137,24.1098,24.1079847717,165.432397749,438.404443755,24.1295488498,4697,-24.31,216.156616199,959.480409666,641.295307166,0.727781002318,24.136,0.999993,4697,23.652140872,213.203,210.948557255
1.96704,302.232671172,211.023609332,172.158,24.0832,24.0816928789,159.098058699,375.173873103,24.1051483221,4698,-24.3029,163.124469742,1118.73394198,503.950963894,0.700081772731,24.1149,0.999963,4698,10.9635255589,213.216,162.254877745
2.5896,131.025087309,194.022479084,172.208,24.0969,24.095586682,166.70880145,503.612286611,24.12741446,4699,-24.314,165.738447944,1617.2977588,526.473730408,0.743472465843,24.1391,0.999964,4699,4.83714889968,213.265,313.805884593
2.01265,180.538209607,235.427480453,172.255,24.1708,24.1726468298,187.868758283,772.445469775,24.1987758648,4700,-24.4027,168.25657407,2130.61884355,558.702315952,0.708372634412,24.2026,0.999947,4700,0.207295872898,213.314,526.735638661
2.15349,193.38404857,313.024392725,172.262,24.0726,24.0729345745,196.180917189,681.12997206,24.0989927768,4701,-24.2886,168.314033746,1905.16369044,460.050910448,0.719228958195,24.1094,0.999984,4701,-28.4395785573,213.312,361.689350822
2.2336,316.758291436,265.192436882,172.244,24.141,24.1393824657,191.462457885,846.389176127,24.1736936424,4702,-24.3471,155.657125316,2000.00089659,500.202663945,0.721744484675,24.1821,0.999967,4702,-0.0219492943589,213.33,541.768276805
1.89838,330.402334937,247.566414275,172.233,24.0927,24.0947902565,184.989796205,825.560089205,24.1241881716,4703,-24.2989,110.799615913,2306.4755115,461.853478374,0.703595899236,24.1281,0.999969,4703,158.810295781,213.362,499.703868208
2.22965,696.78066877,240.792500912,172.221,24.1192,24.1191856785,180.673284592,562.802001886,24.1555013958,4704,-24.3302,370.569273654,1899.8726365,1277.57990074,0.734409037336,24.1624,0.999999,4704,342.467384741,213.384,322.464595667
2.0908,417.553458872,267.626592201,172.199,24.1202,24.1213979976,197.778674906,608.154015592,24.1465550933,4705,-24.3271,494.72750556,1372.90456049,1482.02436923,0.709492078713,24.1519,0.999946,4705,13.2584301033,213.386,260.920427553
2.38272,268.036306438,281.256981554,172.13,24.0845,24.0848023464,194.434439532,648.829710007,24.1098136195,4706,-24.3173,241.265451037,1495.18271537,729.186822298,0.746908385566,24.1173,0.999983,4706,10.4828598663,213.408,271.028486773
2.39624,432.94406615,173.299920873,172.135,24.1567,24.1577903813,175.755796935,725.585691082,24.1882818335,4707,-24.3634,361.794638924,2480.47387112,804.083552653,0.730495211422,24.1919,0.999984,4707,-3.02097476373,213.424,508.86968619
2.07335,391.325088919,263.034280768,172.176,24.106,24.1085439304,187.46974867,784.427677522,24.1337034768,4708,-24.3315,328.524767522,2077.72924798,873.974514428,0.720903986469,24.139,0.999988,4708,12.4429059782,213.419,482.694483821
2.37489,213.152024054,250.475081894,172.182,24.187,24.1870071644,181.987261562,885.806925842,24.2167126782,4709,-24.4004,211.102060574,2660.70553775,664.757835794,0.719734639095,24.2237,0.999975,4709,14.54182046,213.432,729.494724426
2.33251,359.744547821,267.802134122,172.2,24.1201,24.1188092656,184.762525283,957.411020649,24.1457217369,4710,-24.3324,193.755179954,2599.16054725,582.734736046,0.72973791068,24.1546,0.999983,4710,11.1046533774,213.501,654.02707211
2.0821,568.3355078,258.512552075,172.206,24.1504,24.1507988386,178.506591505,735.63626555,24.1741506888,4711,-24.3722,316.458225694,2259.19004142,994.812330915,0.708422904047,24.1785,0.999982,4711,214.41500889,213.529,549.103443229
2.19127,473.29885928,254.732047594,172.242,24.1611,24.1617001829,173.326113859,694.306560185,24.1917456463,4712,-24.3955,199.889344111,2019.34828645,805.489175779,0.711283308141,24.1988,0.999951,4712,207.234103977,213.564,475.654308152
2.16272,436.373732023,237.808689087,172.238,24.2378,24.2398850731,170.930239747,525.021517189,24.2623994147,4713,-24.4675,240.699531119,1569.69855532,895.94350634,0.702328526792,24.269,0.999973,4713,232.161377272,213.568,335.139027731
2.17694,268.595127822,233.697592283,172.262,24.3112,24.3122411967,171.221498151,597.117625942,24.339872873,4714,-24.5367,124.036969592,1726.47439258,550.171850592,0.71273376453,24.3449,0.999955,4714,146.076379724,213.576,383.484352711
2.24018,257.468074574,243.645837011,172.286,24.2886,24.2869573498,168.121923991,495.075070801,24.3098984613,4715,-24.5167,253.821442143,1474.91725223,716.750307441,0.707205210681,24.3167,0.999974,4715,1.07882164354,213.61,335.609646535
2.16575,373.418604343,204.301150647,172.303,24.3695,24.3724320034,162.999161739,500.303385051,24.3916963388,4716,-24.5971,481.567466814,1324.01413035,1304.42397891,0.712784654475,24.3974,0.999995,4716,4.16592830996,213.629,329.894265489
2.16549,210.659760976,214.857044118,172.295,24.3543,24.3536344703,184.170565248,703.927218884,24.3762346089,4717,-24.5641,295.346232569,1787.99607147,979.678854349,0.715633459456,24.3864,0.999939,4717,-3.90653352059,213.657,453.345286206
2.41094,252.578263816,20.8936642569,172.343,24.2685,24.2722910054,87.5187267912,385.079704217,24.3007927748,4718,-24.4674,201.246547501,2867.24953544,600.415911534,0.741893514477,24.303,0.999981,4718,-3.66173491892,213.689,634.767830837
