MaxEsReturn,AverageAbsQ,AverageAbsY,MinReturn,AverageAbsQYDiff,StdReturn,PolicyRegParamNorm,Epoch,MinEsReturn,AverageAction,AverageEsReturn,AverageQ,MaxReturn,StdEsReturn,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,AveragePolicySurr,AverageReturn,AverageQLoss
3179.12077779,200.414,200.422895577,4311.57134563,2.59397171948,222.468185371,53.0812,126,3179.12077779,0.919544,3179.12077779,200.414,5027.48514539,0.0,352.954864616,126,68.9097,200.422564829,-202.731,4599.10329289,45.571
3177.06245804,202.74,202.753144747,4123.86581094,2.73579749269,144.101546611,53.263,127,3177.06245804,0.924419,3177.06245804,202.739,4575.87567813,0.0,353.155070003,127,69.2739,202.752695478,-205.079,4408.06574091,57.1095
2846.60571657,204.871,204.882790509,1885.00259109,2.68424896687,797.620670577,53.4293,128,2846.60571657,0.915758,2846.60571657,204.871,4737.58050688,0.0,374.137400208,128,69.6726,204.88235302,-207.243,4248.55396938,51.2601
3184.56104225,206.953,206.968186085,4297.15790875,2.63335207314,111.859348968,53.63,129,3184.56104225,0.925231,3184.56104225,206.952,4740.43930692,0.0,367.099565968,129,70.0532,206.967794393,-209.359,4555.96733027,44.1137
3070.56419743,209.717,209.726263088,4398.21949791,2.72839047143,79.5418165818,53.8666,130,3070.56419743,0.917551,3070.56419743,209.717,4681.84745916,0.0,372.384906385,130,70.4036,209.725878288,-212.11,4527.12714691,51.0416
3114.05843701,211.743,211.757539301,4183.90394913,2.73195445567,128.89579478,54.0358,131,3114.05843701,0.91521,3114.05843701,211.743,4640.47572547,0.0,367.007967145,131,70.7596,211.757104555,-214.147,4480.18408966,53.6235
3209.80971315,213.975,213.985346546,4441.08249612,2.72231184268,94.7681534865,54.2262,132,3209.80971315,0.920393,3209.80971315,213.975,4703.7275089,0.0,374.645661626,132,71.1752,213.985032116,-216.39,4582.02360732,56.0923
3001.67069435,215.914,215.926067005,4412.46039492,2.73009059774,171.379403222,54.4072,133,3001.67069435,0.928316,3001.67069435,215.914,5019.89980912,0.0,377.41879953,133,71.5489,215.925658982,-218.353,4735.41217962,53.3801
3232.57223072,218.264,218.278652636,3895.69900513,2.78875783804,173.656303209,54.6285,134,3232.57223072,0.925559,3232.57223072,218.264,4497.41188948,0.0,355.520596541,134,72.0162,218.27836588,-220.723,4134.58069514,57.1755
3224.86544704,220.592,220.604649085,4106.72281469,2.71630688798,199.798298699,54.8218,135,3224.86544704,0.925876,3224.86544704,220.592,4703.21976159,0.0,364.064713736,135,72.3608,220.604239699,-223.069,4375.81530186,47.0599
3133.43868218,223.171,223.182663287,2453.90053829,2.76819082547,479.262407315,54.9806,136,3133.43868218,0.927415,3133.43868218,223.17,4113.79336782,0.0,315.415180075,136,72.686,223.18228836,-225.609,3730.23985436,56.5373
2817.36598911,224.761,224.769339112,2338.15385385,2.64159851252,577.663038358,55.2142,137,2817.36598911,0.921329,2817.36598911,224.76,4394.27749777,0.0,333.424842606,137,72.9926,224.769082658,-227.202,3938.62474939,43.6157
3233.55843273,227.194,227.205543931,3542.15154117,2.78692320099,317.21096017,55.3923,138,3233.55843273,0.923547,3233.55843273,227.194,4668.57228395,0.0,362.790268065,138,73.3224,227.205307337,-229.667,4264.3579204,59.0665
3542.706947,228.981,228.996351976,716.825938628,2.82743925335,1513.2573409,55.5781,139,3542.706947,0.918935,3542.706947,228.981,4617.84056478,0.0,345.536659836,139,73.7134,228.995992697,-231.476,3201.31249761,59.1915
3162.34643132,231.428,231.438448578,4597.65892605,2.77069516803,140.014410986,55.7645,140,3162.34643132,0.916173,3162.34643132,231.427,5032.48514673,0.0,396.516257682,140,74.0473,231.43814793,-233.894,4776.61644128,54.9239
3072.22133655,233.371,233.382927544,4271.69468229,2.76539351565,237.254960581,55.9869,141,3072.22133655,0.924905,3072.22133655,233.371,5045.77445521,0.0,379.23294986,141,74.475,233.382431966,-235.789,4697.01952255,54.9758
3139.22998129,235.558,235.571480701,4389.93260202,2.80025568309,64.5038864276,56.182,142,3139.22998129,0.921162,3139.22998129,235.558,4601.08427421,0.0,350.321916659,142,74.8522,235.571239576,-237.983,4484.53716318,59.6743
3014.62370059,237.836,237.851237035,786.356083442,2.93331649187,1095.65989545,56.3834,143,3014.62370059,0.927252,3014.62370059,237.836,4797.72110715,0.0,356.412572115,143,75.194,237.850929896,-240.243,3995.16547812,73.6321
3205.92897429,240.056,240.066008061,1487.00454507,2.93211576852,1006.25145318,56.5286,144,3205.92897429,0.927291,3205.92897429,240.056,4492.19584808,0.0,349.2453877,144,75.5685,240.065636726,-242.495,3885.48126773,68.0297
3358.12669543,241.801,241.812017876,2955.89175126,2.90097403781,512.371944569,56.7549,145,3358.12669543,0.923459,3358.12669543,241.801,4755.65621422,0.0,361.845328902,145,75.897,241.811672811,-244.275,4396.15421524,67.4152
3176.654399,244.365,244.380897173,67.1745735579,2.87979572164,1401.86775879,56.9729,146,3176.654399,0.923279,3176.654399,244.365,4959.30567776,0.0,356.650500153,146,76.1803,244.380551628,-246.829,4182.5632225,68.2306
2885.38047863,246.515,246.525765316,2681.90629267,2.82909893299,666.570100647,57.1456,147,2885.38047863,0.932016,2885.38047863,246.515,5014.07536786,0.0,390.622009787,147,76.6018,246.525484313,-248.989,4643.39491837,55.2779
3382.13672902,247.807,247.817457415,73.3179619805,2.91395745915,1568.62500941,57.3559,148,3382.13672902,0.917809,3382.13672902,247.807,4576.58133313,0.0,336.511547063,148,76.9445,247.817171058,-250.297,3240.41853222,67.7192
3085.2980044,249.711,249.726886188,1204.92864448,2.97837356978,1233.5865951,57.5049,149,3085.2980044,0.932611,3085.2980044,249.71,4851.81153993,0.0,368.384453582,149,77.4126,249.726604634,-252.143,3631.31344877,72.2225
3304.92637183,251.394,251.404069735,3426.81563872,3.02325914956,257.413456767,57.7454,150,3304.92637183,0.92847,3304.92637183,251.391,4238.36733098,0.0,323.565284475,150,77.8144,251.403747441,-253.876,3974.97017385,75.8464
3061.68535777,254.175,254.189367518,3977.57802631,2.9900721735,294.605211892,57.9023,151,3061.68535777,0.931043,3061.68535777,254.175,5137.00965841,0.0,384.52786944,151,78.2259,254.189054616,-256.685,4646.81596203,70.3462
3068.21594234,256.168,256.176545442,4292.01736209,3.00618997359,143.15995452,58.0277,152,3068.21594234,0.924764,3068.21594234,256.167,4709.82195494,0.0,366.861312329,152,78.5871,256.176203396,-258.713,4529.87340103,74.3421
3175.80883538,258.251,258.263750519,128.239805805,3.07850249123,1418.44905422,58.2159,153,3175.80883538,0.929529,3175.80883538,258.251,5056.44867172,0.0,353.73916766,153,78.9058,258.263518046,-260.751,4344.93954816,83.8707
3131.84290652,259.768,259.781051194,1625.21914418,2.99729093397,806.738264205,58.393,154,3131.84290652,0.924003,3131.84290652,259.768,4427.57855974,0.0,338.492362397,154,79.2478,259.780735904,-262.336,4006.54722084,73.1016
3370.57924525,261.757,261.769371369,4088.13056516,3.03940717515,181.355262244,58.5432,155,3370.57924525,0.932931,3370.57924525,261.757,4724.27411192,0.0,363.901125045,155,79.6555,261.769135132,-264.328,4423.76944075,79.4381
3071.1060241,263.515,263.528462151,2921.69366408,3.05088820356,300.501438459,58.6873,156,3071.1060241,0.934801,3071.1060241,263.515,3986.62330745,0.0,313.35796691,156,80.062,263.528109149,-266.073,3551.65451471,77.8484
3296.42728079,265.952,265.96732114,3892.63505618,3.00896193363,196.430139141,58.9243,157,3296.42728079,0.925602,3296.42728079,265.952,4546.51099475,0.0,351.95739659,157,80.4209,265.967063405,-268.503,4319.69413391,72.0632
3065.77787814,267.994,268.003223475,4435.5034169,3.11448528679,128.82575241,59.0763,158,3065.77787814,0.911998,3065.77787814,267.994,4901.67006097,0.0,379.965202945,158,80.7931,268.00292811,-270.536,4617.25063411,80.1542
1735.47482832,268.73,268.743374953,4049.87981931,3.10397443347,235.95320791,59.22,159,1735.47482832,0.926259,1735.47482832,268.729,4820.80587504,0.0,367.07565532,159,81.1572,268.743121026,-271.266,4519.69079376,85.4951
2231.09308563,270.161,270.172827034,3476.3126728,3.0197778487,237.492134429,59.4332,160,2231.09308563,0.92721,2231.09308563,270.161,4312.52644898,0.0,341.02031382,160,81.4433,270.172412797,-272.691,3947.6030626,69.7737
2883.21129744,271.948,271.96042087,4253.42927062,3.02680769508,219.210674837,59.6128,161,2883.21129744,0.928164,2883.21129744,271.947,5011.845138,0.0,374.801761343,161,81.7567,271.960119896,-274.491,4799.39300438,75.0601
3530.80323284,274.318,274.332311919,4473.65600637,3.0867982283,275.285441282,59.7806,162,3530.80323284,0.93087,3530.80323284,274.318,5478.03700908,0.0,406.075352187,162,82.2092,274.332015416,-276.893,5049.50674257,77.5346
3194.26168248,276.43,276.437361649,2380.95641698,3.07328891198,724.079084351,59.9131,163,3194.26168248,0.924742,3194.26168248,276.43,4832.00134069,0.0,386.819860216,163,82.6266,276.437117009,-278.973,4265.41842166,78.1682
3169.90366647,277.587,277.601915276,4425.72887988,3.19019523709,229.93116054,60.1008,164,3169.90366647,0.928068,3169.90366647,277.587,5300.04193087,0.0,390.957365689,164,83.0776,277.601580136,-280.178,4961.96873321,84.9788
3572.32528435,280.413,280.423940967,4249.72420632,3.11794432905,222.36961947,60.2814,165,3572.32528435,0.92075,3572.32528435,280.412,5021.61382353,0.0,376.174723193,165,83.3405,280.423521161,-283.004,4591.34375559,76.5661
3248.21985841,281.356,281.36901086,4633.56659454,3.10824802354,83.6093534144,60.3802,166,3248.21985841,0.918465,3248.21985841,281.353,4944.461659,0.0,373.918690683,166,83.5391,281.368769316,-283.866,4810.27588206,89.2794
3478.26787645,283.992,284.002217973,4445.19313983,3.20906478114,283.128861159,60.5594,167,3478.26787645,0.938093,3478.26787645,283.992,5303.69697629,0.0,401.593446236,167,83.9641,284.001903701,-286.521,4938.05488998,91.8213
3344.20165266,285.447,285.459395003,4187.62909058,3.09764432099,204.1995094,60.7365,168,3344.20165266,0.925984,3344.20165266,285.447,4996.36631841,0.0,375.018189225,168,84.3382,285.459068383,-287.992,4621.10896857,79.862
3232.65426482,287.354,287.363538592,1166.94272109,3.22503024247,991.480388939,60.9676,169,3232.65426482,0.930503,3232.65426482,287.352,4019.36719242,0.0,303.978214604,169,84.7475,287.363312044,-289.893,3191.91133333,90.5218
3089.78157054,289.154,289.171116856,2103.95118678,3.21292990998,858.464711526,61.1996,170,3089.78157054,0.928003,3089.78157054,289.154,5115.86662439,0.0,396.123277513,170,85.0542,289.170638081,-291.69,4646.12795515,91.2651
3212.33037995,290.572,290.582979523,4362.98827739,3.09016539114,302.889598718,61.38,171,3212.33037995,0.940787,3212.33037995,290.572,5435.60231709,0.0,411.921657413,171,85.3614,290.582726565,-293.157,5019.8194862,77.3033
3356.55195333,292.552,292.56069073,4641.73253677,3.14452123797,200.998591227,61.4998,172,3356.55195333,0.922405,3356.55195333,292.55,5240.49483249,0.0,405.846738302,172,85.7384,292.560263009,-295.105,5037.46120891,83.155
3271.97194582,294.322,294.331150468,4368.56085741,3.21940866446,272.985109084,61.7056,173,3271.97194582,0.934512,3271.97194582,294.319,5225.72809032,0.0,405.481899311,173,86.0296,294.330785792,-296.874,4819.7811918,89.6714
3126.05599363,295.862,295.877552866,4578.49207238,3.21900819511,212.401714743,61.9077,174,3126.05599363,0.929985,3126.05599363,295.862,5372.20559206,0.0,424.375097144,174,86.3987,295.877246697,-298.431,5074.08504965,95.6134
3427.39321476,297.927,297.937856583,4201.7308172,3.20009284148,99.6537082544,62.0871,175,3427.39321476,0.921239,3427.39321476,297.927,4509.64880855,0.0,350.832214863,175,86.7024,297.93755016,-300.484,4345.91057695,92.3649
3302.65405376,299.671,299.687070832,4004.4017967,3.1983605539,265.808366868,62.2343,176,3302.65405376,0.929599,3302.65405376,299.67,5032.15569472,0.0,358.581100345,176,86.9951,299.686833336,-302.25,4518.14151079,94.5332
3460.17296389,301.022,301.036394507,4630.86821964,3.24824510676,215.101862468,62.3806,177,3460.17296389,0.936257,3460.17296389,301.022,5323.8205382,0.0,408.51355914,177,87.3573,301.036161874,-303.537,4926.8661878,97.7878
2844.2161929,302.703,302.712848249,4476.7832088,3.33767338095,194.427780088,62.5906,178,2844.2161929,0.933117,2844.2161929,302.703,5124.73257579,0.0,401.929662056,178,87.8161,302.712532323,-305.286,4905.42041998,107.123
3313.17693251,304.829,304.841730005,4352.79073048,3.24851069825,321.364580837,62.7391,179,3313.17693251,0.936412,3313.17693251,304.827,5498.69253755,0.0,386.141853721,179,88.1599,304.841436585,-307.39,4982.38074169,95.985
3308.08392567,306.477,306.490887071,4655.25895679,3.3245668156,199.470925598,62.9016,180,3308.08392567,0.93547,3308.08392567,306.477,5380.39311874,0.0,390.098781375,180,88.5186,306.490620406,-309.082,4951.54949312,105.17
3549.524402,307.32,307.330599196,1784.03534,3.29317601356,972.719424944,63.0266,181,3549.524402,0.936838,3549.524402,307.32,5356.51960034,0.0,394.150080914,181,88.806,307.330309094,-309.948,4618.43020712,111.647
3754.82921509,309.221,309.230085481,4240.32341236,3.20040469443,96.0573438362,63.1716,182,3754.82921509,0.923472,3754.82921509,309.221,4613.6097143,0.0,351.664447031,182,89.0012,309.229829609,-311.759,4462.37879789,98.9411
3550.0172542,311.574,311.586215801,4584.47223225,3.20393801827,202.23662236,63.338,183,3550.0172542,0.938458,3550.0172542,311.573,5385.25804888,0.0,396.209781595,183,89.3489,311.585986058,-314.153,4943.61616105,98.4766
3025.62495489,313.134,313.146546706,4237.14329866,3.42304274561,198.083458825,63.5173,184,3025.62495489,0.926569,3025.62495489,313.133,4914.98470888,0.0,379.561722993,184,89.6951,313.146201095,-315.685,4744.08014469,119.499
3342.28037772,314.215,314.224114284,4475.40284819,3.13744830345,159.343691812,63.7353,185,3342.28037772,0.936107,3342.28037772,314.215,4981.8055248,0.0,391.637930929,185,89.9957,314.223898748,-316.797,4675.26681323,89.1623
3365.7070643,315.798,315.811845134,1907.73257261,3.22551057496,923.610122797,63.8511,186,3365.7070643,0.939375,3365.7070643,315.798,5268.59033126,0.0,381.614530219,186,90.4282,315.81155154,-318.43,4503.6193073,91.6733
3479.60236286,317.731,317.747332924,4582.40661564,3.44828132851,209.619785611,63.9935,187,3479.60236286,0.946766,3479.60236286,317.73,5252.17170389,0.0,410.117082892,187,90.8649,317.747098172,-320.439,4980.77311929,113.114
3175.52786935,319.048,319.05496487,4244.46263653,3.29074396356,180.393082564,64.1375,188,3175.52786935,0.951398,3175.52786935,319.048,4824.86345019,0.0,369.307688324,188,91.138,319.054674829,-321.699,4603.37497769,101.922
3524.17691165,321.199,321.211413982,4755.740561,3.18126237125,166.912067183,64.3325,189,3524.17691165,0.93965,3524.17691165,321.199,5314.22728332,0.0,388.109323063,189,91.4599,321.211168858,-323.809,4978.41390392,88.2227
3473.99815494,322.569,322.582445612,3287.06353028,3.3780498017,544.221419708,64.543,190,3473.99815494,0.928728,3473.99815494,322.569,5204.73398253,0.0,396.769211864,190,91.7775,322.582193565,-325.205,4872.04673327,111.123
3302.1922595,323.978,323.994979392,4009.39946595,3.2981591136,268.935801599,64.6379,191,3302.1922595,0.941282,3302.1922595,323.978,4978.00487146,0.0,379.998788964,191,92.1039,323.994695219,-326.619,4774.42411222,102.167
3404.35080707,325.934,325.93875699,4295.96672615,3.25586214927,252.443409887,64.8112,192,3404.35080707,0.939778,3404.35080707,325.933,5126.89104953,0.0,385.727521019,192,92.3958,325.938509117,-328.52,4882.51459811,96.4021
3624.83096111,327.305,327.318921891,3901.49830941,3.50742291522,383.887987016,64.9469,193,3624.83096111,0.943604,3624.83096111,327.303,5296.1402489,0.0,372.763749444,193,92.7523,327.318595447,-329.899,4761.48816532,128.721
3463.50610972,328.961,328.97272412,3290.02900768,3.29327855594,510.373943135,65.0649,194,3463.50610972,0.933372,3463.50610972,328.959,5118.90626564,0.0,373.287672845,194,93.076,328.972381848,-331.593,4622.74977099,108.405
3226.0284213,330.678,330.688813432,4265.49439359,3.42080322636,147.819757992,65.2545,195,3226.0284213,0.939579,3226.0284213,330.677,4705.90431544,0.0,362.351668797,195,93.3627,330.688481353,-333.317,4541.25771086,125.214
3637.19161851,332.211,332.224492518,4189.13336926,3.37543469408,195.913623972,65.3987,196,3637.19161851,0.937185,3637.19161851,332.211,4855.61005731,0.0,371.884860985,196,93.6573,332.224322992,-334.817,4649.41170997,111.455
3657.48199235,333.986,333.996457046,4835.46279102,3.48862885748,212.052374118,65.5294,197,3657.48199235,0.93921,3657.48199235,333.985,5523.76992586,0.0,391.463147913,197,93.9778,333.996245257,-336.692,5069.94457414,120.916
3070.38036421,335.335,335.342946725,1658.91442602,3.35059403981,977.223479643,65.7063,198,3070.38036421,0.94112,3070.38036421,335.333,5080.53077652,0.0,391.384525949,198,94.1804,335.342631866,-337.978,4583.53262843,111.084
3584.12136718,336.476,336.490938035,3435.70738552,3.45897308212,514.280994098,65.8384,199,3584.12136718,0.939331,3584.12136718,336.475,5159.36889658,0.0,373.970705223,199,94.4325,336.490709222,-339.077,4475.0088288,128.985
3530.15391334,338.142,338.151903839,4708.35141073,3.49070358889,136.525668762,66.0248,200,3530.15391334,0.941991,3530.15391334,338.142,5188.79714002,0.0,398.081125055,200,94.7657,338.151705908,-340.817,4926.45169932,130.362
3149.32128915,339.11,339.122378767,3505.03131684,3.42461314325,458.575706323,66.3029,201,3149.32128915,0.928826,3149.32128915,339.109,5157.32286982,0.0,392.643397485,201,95.1,339.122131721,-341.814,4679.02472836,118.642
3406.61099149,340.995,341.004962031,4880.88675878,3.31181995665,106.171116597,66.452,202,3406.61099149,0.9361,3406.61099149,340.995,5257.00255906,0.0,402.753858318,202,95.3849,341.00465918,-343.666,5101.09493441,105.513
3262.14398702,342.201,342.209659959,4573.87695231,3.48482155922,223.101052085,66.5376,203,3262.14398702,0.944919,3262.14398702,342.198,5253.98219399,0.0,360.723993031,203,95.6445,342.209369259,-344.889,4854.09061775,126.093
2901.54572102,344.282,344.304366004,5006.88663094,3.52379331808,174.736133072,66.7555,204,2901.54572102,0.944785,2901.54572102,344.282,5569.33402229,0.0,401.29983885,204,95.917,344.304171667,-347.01,5247.10924964,131.04
2820.18346739,345.635,345.644842632,4755.65436438,3.55433994852,176.75482775,66.8915,205,2820.18346739,0.941407,2820.18346739,345.635,5383.88535349,0.0,374.796622958,205,96.2717,345.644601498,-348.329,4976.29940253,134.629
3451.22198881,346.769,346.787009345,2905.23394712,3.53492693696,645.369628044,67.0811,206,3451.22198881,0.935356,3451.22198881,346.769,5237.18535744,0.0,381.598380408,206,96.59,346.786752031,-349.416,4747.93548767,140.615
3299.85415443,347.743,347.755935759,5104.36900247,3.49171669771,122.700381364,67.2632,207,3299.85415443,0.942092,3299.85415443,347.743,5498.3458784,0.0,413.140535506,207,96.8507,347.755618177,-350.507,5281.41590502,128.23
3622.69256522,348.997,349.007940219,4579.9952188,3.52677390556,126.646488618,67.3545,208,3622.69256522,0.948601,3622.69256522,348.996,5015.75059642,0.0,386.107633933,208,97.2277,349.00777766,-351.752,4856.19321001,134.556
3054.06122697,350.977,350.994534699,4668.80919401,3.63299221329,253.184123473,67.4985,209,3054.06122697,0.943532,3054.06122697,350.977,5430.31193671,0.0,395.270585566,209,97.5221,350.994287956,-353.685,4983.48828615,141.863
