MaxEsReturn,Epoch,AverageQ,StdReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AveragePolicySurr,Iteration,AverageQLoss,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,AverageAbsY,MinEsReturn,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,AverageY,AverageDiscountedReturn
1601.67814169,3963,307.21,1073.73964843,367.306635967,177.476,541.890240687,-309.468,3963,315.068,313.161,9.1155013902,4826.77429518,307.444319859,82.0451977978,307.514,0.999989,2255.48020653,405.939615223,307.2108374,277.271150495
920.639991538,3964,307.888,1362.69109688,197.583013027,177.518,336.918353933,-310.175,3964,371.528,313.234,9.25139885837,4495.62613555,308.109093844,-6.04299767427,308.212,0.999953,2898.59522965,485.764521053,307.862413216,221.715400412
2478.81696273,3965,306.907,891.557199235,233.100790338,177.506,1072.81094939,-309.192,3965,337.964,313.298,9.16129163174,4424.55864459,307.129720268,60.5216549473,307.189,0.999992,2211.03727961,972.826504891,306.917793323,230.640337275
526.925409928,3966,306.964,958.462042647,1797.82570614,177.524,182.043622304,-309.112,3966,345.797,313.351,9.31155603138,4655.71724055,307.181528628,4.59144451707,307.28,0.999966,3667.10447526,185.473639988,306.945549748,230.165906045
1269.16689872,3967,306.898,626.543836522,2180.47505781,177.521,384.816539371,-309.077,3967,380.554,313.416,9.38424234766,4085.68718631,307.177610703,123.682818221,307.198,0.999945,3453.76677852,559.837056946,306.938075308,220.576018374
428.909612417,3968,306.936,1456.32169718,410.246962828,177.534,0.0,-309.082,3968,325.914,313.457,9.11416275215,4860.8967737,307.188670477,428.909612417,307.256,0.999923,2775.77214664,428.909612417,306.922474304,303.650884357
3795.03597054,3969,306.761,1408.99388663,567.948737333,177.553,920.338026623,-308.945,3969,365.741,313.5,9.39375843766,4748.72534712,307.080558372,-11.3594696564,307.152,0.999973,3601.31436913,333.877706094,306.784302431,199.465815309
1187.35188598,3970,306.002,1101.9397603,314.920496784,177.578,344.51825614,-307.868,3970,386.313,313.552,9.53417205563,3976.95003394,306.223151857,-11.2089567651,306.316,0.999981,1612.51470166,181.025226629,305.977917128,264.655867713
415.066410219,3971,305.742,763.900875621,296.217492708,177.586,126.524840768,-307.652,3971,368.815,313.587,9.35518423836,3606.07176374,306.034294651,-10.4367829042,306.082,0.999959,1521.41289449,86.2393335241,305.755902183,260.723341978
1689.18645942,3972,304.734,0.471099504226,-11.6214480709,177.593,492.136622022,-306.329,3972,354.796,313.579,9.54295102132,-8.60068313893,305.067828194,-11.8336312563,305.118,0.999997,-10.9900768328,206.584341219,304.723801313,-10.4523898973
292.204784024,3973,304.432,0.297427883752,-10.0561007264,177.621,68.2469306,-305.943,3973,352.329,313.59,9.48875812445,-8.68875974088,304.73345095,-13.7289425519,304.828,1.0,-9.15170450892,17.0708381449,304.42652643,-8.84621761863
632.122023209,3974,304.033,1422.42914593,390.419018057,177.629,224.632964811,-305.706,3974,363.409,313.607,9.63721305292,5313.86204836,304.28353837,-9.42155766224,304.377,0.99998,2317.52157387,176.818017236,304.024032391,290.501450832
2490.64287574,3975,304.299,1122.92628341,502.757195989,177.655,819.834025996,-305.998,3975,345.179,313.637,9.50352912934,4922.85795297,304.567886204,-7.84482950875,304.633,0.999976,1835.32765306,483.65400811,304.278561969,271.016639291
525.730688334,3976,304.301,628.56061027,911.433934488,177.637,163.05075009,-306.121,3976,334.57,313.671,9.33543742148,3401.86834917,304.572523066,-10.0616684024,304.641,0.999933,1896.79238565,146.244288052,304.291445191,269.698376387
900.631870513,3977,303.059,676.005489081,682.708904199,177.713,350.443486801,-305.209,3977,338.697,313.77,9.49575726831,3217.41396044,303.291289517,-10.8251074382,303.38,0.999947,1930.76028106,294.187019761,303.046461542,264.931077241
1523.53854109,3978,303.258,1354.14690727,834.339416102,177.772,540.671790662,-305.373,3978,405.037,313.853,9.80364825001,4337.52978511,303.465998668,-9.13522871251,303.557,0.999966,3104.58105252,461.065909648,303.244300601,265.889705552
2078.09456158,3979,303.148,331.64983594,352.419950638,177.731,672.061053854,-305.549,3979,300.63,313.885,9.21339041258,2014.91515642,303.3915249,-11.1007852281,303.495,0.999984,1192.81901033,334.270720528,303.152997392,274.959902716
720.160229297,3980,303.474,457.89979375,237.758907918,177.744,198.602155707,-305.97,3980,337.799,313.95,9.2213071602,2195.56945096,303.772916569,-0.395523948416,303.823,0.999969,936.996607883,302.926513871,303.490668584,217.470765092
679.552769854,3981,304.556,608.216077122,222.985123208,177.779,206.198488904,-307.063,3981,333.7,314.011,9.29575228409,2699.46607029,304.804549665,2.1566306444,304.913,0.999955,1536.68443874,387.651721388,304.530544482,260.090778011
1054.59950282,3982,305.463,802.614839172,416.243400411,177.842,348.668963554,-307.89,3982,331.241,314.048,9.18734630721,3492.88684254,305.716705793,6.23158405647,305.774,0.999951,2201.78956568,353.827824853,305.480538111,239.056284666
1016.18127999,3983,305.337,1294.18774699,257.720949653,177.981,365.797235445,-307.815,3983,364.407,314.122,9.29183758137,4804.21489734,305.621461525,20.2083827688,305.7,0.999997,1726.11799667,525.1071158,305.329778402,242.412775658
1311.22819666,3984,305.703,730.255200751,272.792725245,178.021,441.318384143,-308.156,3984,407.072,314.196,9.46711735255,3342.10405774,305.966239528,126.699485753,305.998,0.999983,1071.44434213,465.592862278,305.712272036,235.643469119
1038.94782963,3985,304.653,1415.28575024,305.240070175,178.066,284.763686181,-307.111,3985,339.482,314.226,9.07668913346,5034.34196032,304.925350149,281.159628959,304.988,0.999981,2200.7152224,754.728312512,304.662437263,261.373134951
1193.89558296,3986,305.544,692.099486472,322.135277102,178.052,343.014781232,-308.038,3986,345.213,314.259,9.10465339881,2875.58981363,305.756864767,379.759010902,305.822,0.999958,1818.52939148,811.244110221,305.544339266,268.674254997
957.422310054,3987,305.387,866.113419049,1346.74497221,178.084,302.114858626,-307.552,3987,353.173,314.297,9.2482739091,4318.14789883,305.581799749,72.827945291,305.669,0.999966,2617.25685308,461.669376865,305.396022344,282.490800686
1137.59738045,3988,306.49,945.666931141,337.466395169,178.069,487.155549172,-308.68,3988,350.279,314.303,9.09890503498,4803.00715826,306.697844682,2.34449318287,306.786,0.999964,2264.02648326,676.085676793,306.48588044,271.05416964
1250.26361128,3989,305.167,928.850600123,654.750418102,178.108,409.686476241,-307.519,3989,371.876,314.363,9.24895334694,4382.93789602,305.431610044,114.978200999,305.511,0.999961,3343.08178661,719.834537269,305.183945138,213.102410179
1193.46161575,3990,306.337,1009.40748191,1148.54848381,178.075,293.159190603,-308.622,3990,312.307,314.444,8.97639582827,3740.04153551,306.543525019,507.82162135,306.623,0.999962,2606.03281686,789.030158386,306.342912001,224.641415293
1623.16522775,3991,306.547,1024.96904235,1287.07731892,178.083,670.134866964,-308.966,3991,373.549,314.5,9.26322554496,3840.20686535,306.723530125,191.393606065,306.771,0.999965,2630.92421211,1139.03260151,306.549797838,212.503939285
1587.1802484,3992,306.351,942.02153971,930.656577603,178.048,529.833976816,-308.554,3992,331.276,314.522,9.00739795007,3711.27956487,306.603708923,159.724790631,306.643,0.999972,2330.92181689,573.530288986,306.36995172,224.200693236
1001.5506153,3993,306.161,849.450086431,627.79300913,178.14,343.036430658,-308.292,3993,363.311,314.569,9.18242250121,3688.76408732,306.308510756,94.8277938798,306.436,0.999931,3102.25919775,353.130767764,306.137516862,268.190735051
1390.00090252,3994,305.693,863.729172127,247.969870565,178.141,457.001455086,-307.965,3994,322.354,314.622,9.03550136819,3561.33804366,305.836476339,274.809400477,305.916,0.999966,2810.05758831,804.342879271,305.683487425,228.178582528
1736.64654556,3995,305.857,225.973288371,3291.68227597,178.161,614.078842168,-308.14,3995,330.168,314.658,8.90742846875,3958.09498884,306.047867992,508.488861225,306.131,0.999979,3690.56289383,1122.56770339,305.877936274,260.367307598
601.142468713,3996,305.584,1344.00654826,356.41558066,178.161,234.427292617,-307.839,3996,330.138,314.718,8.94184283536,4331.63582243,305.775334429,1.3823610253,305.806,0.99994,3101.14352335,263.508605094,305.589893479,267.500682506
1061.07207457,3997,305.419,1679.70635129,28.8300756449,178.146,351.164678098,-307.56,3997,317.7,314.746,8.76140049835,4228.1879191,305.610797423,-4.31898425881,305.703,0.999977,2504.79941005,386.536566942,305.415005107,236.318280743
2128.96712699,3998,305.818,1284.81516634,300.602681,178.18,783.136944306,-307.833,3998,333.716,314.776,9.00710970807,4066.77830964,306.074822675,17.9184493968,306.144,0.999989,2513.51920276,862.495727447,305.839850251,266.21977826
1229.73965708,3999,305.593,1164.83102644,414.959990498,178.191,499.579465753,-307.869,3999,309.408,314.82,8.88557803879,4057.58369464,305.823395292,129.232250402,305.923,0.999966,2861.80693692,833.963919662,305.598943462,271.30842671
1144.06570268,4000,306.397,655.632902035,99.1702471802,178.223,383.252705738,-308.553,4000,316.465,314.864,8.8026806411,3672.32587693,306.571636328,231.13174128,306.672,0.999928,353.869483376,750.743661645,306.393246389,125.58175771
2928.19725895,4001,305.207,1292.19800863,145.776104917,178.204,1321.31642657,-307.423,4001,314.357,314.914,8.78962704939,3354.42451505,305.400916944,285.564405818,305.482,0.999966,1236.20355453,1606.88083239,305.214609648,175.04988394
1989.86104003,4002,305.758,1683.29109461,95.4266308831,178.23,836.501505218,-307.997,4002,313.508,314.927,8.91927293817,3875.15438355,305.926062058,166.823993594,306.018,0.999975,1715.59441153,808.320212684,305.75668281,189.120893059
2138.19695668,4003,305.695,1652.02186761,160.641696618,178.238,754.669163672,-308.057,4003,331.723,314.96,8.99062259192,3981.67070891,305.930486427,628.85862934,305.988,0.999989,2059.59409578,1383.52779301,305.713011632,206.07646903
801.478285208,4004,306.381,1025.04536847,298.076474988,178.337,277.957228318,-308.594,4004,323.741,314.93,8.87659684819,3572.11854678,306.585533937,6.14486048208,306.661,0.999924,1809.19689762,477.54280711,306.391094147,195.277226322
590.810618683,4005,305.758,1054.06775403,258.242890175,178.289,175.123848067,-307.93,4005,317.69,314.982,8.89134660193,3352.89481126,305.905629614,-3.51354500044,305.983,0.999943,2515.50039819,300.681188322,305.753938969,147.0510533
1768.63265325,4006,305.806,1288.90206538,80.6152625272,178.251,715.109096182,-308.114,4006,323.105,315.029,8.98241124828,3782.63661032,305.98050266,-6.37927971218,306.05,0.999915,2397.33279101,559.384999113,305.810060978,147.8481695
882.144353053,4007,305.91,665.785205647,1320.37276931,178.279,284.45628198,-308.06,4007,344.155,315.08,9.00899613726,3875.91459321,306.053357901,-6.61324919648,306.161,0.999976,3101.18820087,216.935301741,305.899959655,193.003948204
641.390378637,4008,305.661,938.821246821,902.307449896,178.307,176.381992939,-307.892,4008,314.936,315.077,8.88952718184,3869.28069157,305.890710178,169.545370371,305.947,0.999913,2857.05311588,456.297807348,305.670186684,200.132858693
1068.62133958,4009,305.538,991.260094006,125.655298909,178.314,298.292283434,-308.053,4009,370.157,315.101,9.24217485508,3919.03871392,305.756804642,340.853020576,305.832,0.999948,3328.38384829,723.496604357,305.5511404,192.77637624
1858.33498698,4010,305.745,1192.55790149,190.604545262,178.335,608.637568409,-308.226,4010,352.121,315.118,8.91528604141,4126.22401899,305.963380351,374.739859721,306.021,0.999964,1898.17756985,1074.12709005,305.756765465,187.879942354
732.832578498,4011,305.907,1074.11122294,329.983197052,178.387,321.594664864,-307.87,4011,335.438,315.127,8.98369166266,3894.015626,306.069976617,-10.4213203485,306.171,0.999996,2260.54309274,356.945788519,305.910690473,193.329557289
1163.45406797,4012,305.489,1108.64765264,69.318737111,178.393,363.739930473,-307.372,4012,356.478,315.19,9.12939796573,3705.72908145,305.707872447,-7.18013717374,305.756,0.99995,2707.46358003,232.475888138,305.50637321,160.576412101
231.267307043,4013,304.94,769.654067893,137.485123898,178.432,90.0229588404,-307.046,4013,370.137,315.261,9.2205867148,3143.1543149,305.135211119,-7.18276972798,305.224,0.999915,2162.13751817,95.4138124623,304.931573022,156.135631139
1616.23524427,4014,305.211,641.102390982,557.604603986,178.526,690.40439509,-307.79,4014,336.21,315.267,9.16019406496,3150.46247895,305.388996087,-6.33898314801,305.464,0.999941,2457.98693656,615.225582186,305.230731158,175.845079439
597.454569238,4015,305.015,919.283014623,392.966882957,178.55,253.614782683,-307.489,4015,360.809,315.297,9.24532472203,3312.50832536,305.163502462,-6.10867659599,305.264,0.999954,2207.0484833,253.213008094,305.013053856,156.742036525
2421.67760886,4016,306.47,404.546314835,1227.41721128,178.583,1144.55669593,-308.632,4016,333.35,315.359,9.02453798933,2904.0712194,306.647419831,-6.47870778358,306.723,0.99993,2237.57877401,803.030020653,306.46236736,187.12993806
2613.37287621,4017,305.694,779.690823844,464.463610271,178.558,899.458163184,-308.122,4017,362.764,315.415,9.2615079468,3027.45735268,305.897279829,-7.97820877129,305.959,0.99992,2283.85429816,603.838503175,305.722335565,193.007653378
794.540366519,4018,305.901,227.128622308,2368.86336253,178.56,190.493323091,-308.474,4018,339.482,315.474,8.97725796869,3129.46550553,306.048856936,365.83993528,306.125,0.99994,2684.97151338,582.646817282,305.913346274,193.315742465
1210.25383341,4019,306.514,222.08383721,2201.57989828,178.533,491.5412775,-309.028,4019,292.147,315.511,8.63036706131,2845.76805628,306.67246993,17.4647045482,306.719,0.999894,2446.1621681,361.830507702,306.523474271,198.319410041
1184.51318471,4020,305.489,627.645572126,703.201954416,178.536,501.09495589,-307.864,4020,384.423,315.605,9.18289395994,3233.45280236,305.713069092,87.0418597771,305.75,0.999965,2495.54229742,477.102377203,305.509064601,194.156105641
2096.38694348,4021,306.637,673.110109921,1465.98483601,178.546,914.529611502,-309.037,4021,326.279,315.64,8.94485892999,3636.76132609,306.814770353,-8.57321393705,306.917,0.999964,2887.77139042,1265.13999927,306.625804005,218.924703985
1280.0475615,4022,306.107,0.120264930109,-11.7288433159,178.584,515.054153417,-308.374,4022,371.392,315.684,9.09671006317,-11.1685429193,306.387461256,-6.22421585304,306.43,1.0,-11.4481059871,585.028001609,306.132322936,-10.8085297708
1946.42546014,4023,306.031,0.514050568059,-8.9097355461,178.588,734.532858511,-307.884,4023,343.061,315.707,9.05195775826,-6.27174661422,306.22788246,-11.5198408712,306.325,1.0,-7.93582321777,512.721789456,306.02829001,-7.7741965145
1982.70785237,4024,305.454,0.340909571709,-11.498836515,178.594,395.723540228,-307.128,4024,384.846,315.761,9.55200022497,-10.0587800768,305.629068917,-13.3957571011,305.714,1.0,-10.6622163581,89.1150381429,305.469500099,-10.1752088737
1254.37203713,4025,305.364,1.53666057037,-11.978841493,178.651,333.604892305,-306.849,4025,357.807,315.806,9.44272075973,-7.0023792672,305.540058081,-12.1026585778,305.633,0.999937,-8.87376227379,109.487722141,305.358981378,-8.60536477691
725.12998545,4026,303.985,0.174481845946,-11.8245143858,178.663,166.681479938,-305.2,4026,382.446,315.84,9.61656406827,-10.9307284323,304.171894487,-13.4794728932,304.223,0.999961,-11.3853075653,44.0388535687,304.014898007,-10.8134959744
1023.61896787,4027,304.506,0.179771336717,-11.94452664,178.732,283.316946349,-305.698,4027,365.888,315.863,9.51993780949,-10.9809613122,304.715926629,-12.6896201295,304.801,0.999989,-11.3993041998,117.388667063,304.511270907,-10.8246161964
709.585395548,4028,303.358,1252.12596397,-7.54792544732,178.736,180.982857985,-304.393,4028,420.175,315.933,9.98508182399,4036.50759346,303.594225021,-12.6568789065,303.677,0.99998,3120.93400739,55.1203532228,303.352090461,174.516299012
2176.60073161,4029,301.652,620.615515266,2005.24446895,178.765,586.587439178,-303.031,4029,380.316,316.0,9.97508702344,3925.94610763,301.947466971,-9.4342122776,302.018,0.999926,3181.55963684,223.204780197,301.64440075,201.247718493
935.843928988,4030,300.78,1551.77766529,44.23786863,178.772,375.233030119,-302.351,4030,432.411,316.048,10.3490145389,3668.45415756,301.055274949,-8.52801381932,301.131,0.999879,2221.00891371,265.764785269,300.808163804,117.674862331
557.3626954,4031,301.037,776.489615349,471.284094763,178.767,224.51975225,-303.583,4031,376.382,316.073,10.0833061636,3473.65093193,301.297863828,-7.38496776478,301.411,0.999972,2660.72485304,267.05235215,301.017496868,168.613741309
782.618491781,4032,301.904,1235.83226557,450.052504724,178.799,394.215240205,-305.115,4032,411.928,316.175,10.3352980692,4167.23028604,302.195680747,-5.81198862827,302.24,0.999986,2784.54655166,388.403251577,301.914173102,171.917467731
2786.94321764,4033,303.427,1183.33336673,9.10212996311,178.811,0.0,-306.521,4033,359.454,316.175,9.77885390298,3898.55713,303.658725697,2786.94321764,303.732,0.999934,2691.24628774,2786.94321764,303.422520639,114.841644973
2814.50952752,4034,304.468,1074.80043487,615.446212413,178.835,995.355179811,-307.393,4034,357.269,316.181,9.60004412303,4217.86403868,304.720813075,-2.50204839391,304.813,0.999982,3186.98676695,713.031077759,304.457590892,189.590181276
949.897565827,4035,306.753,818.770467768,1733.23218256,178.845,115.167902305,-309.193,4035,348.046,316.23,9.29011709652,4352.96707961,307.004708918,719.561761217,307.056,0.999952,3599.61817042,834.729663522,306.775253295,301.947996536
2272.61334104,4036,306.077,460.992442965,3344.02261799,178.861,967.892243736,-308.39,4036,349.34,316.261,9.25718771657,4991.89243124,306.394598416,31.9080802624,306.474,0.999961,4092.68167989,1375.89216104,306.079595701,277.895529477
693.610735935,4037,306.025,1091.5583223,423.092655807,178.883,0.0,-308.171,4037,331.887,316.28,9.12886313466,4381.98596758,306.336612211,693.610735935,306.457,0.999968,3660.94148342,693.610735935,306.033915634,255.876383863
3032.72484207,4038,306.404,790.722578303,802.053278179,178.918,1030.58344418,-308.564,4038,324.045,316.301,9.13951351032,3748.04486392,306.695889563,6.1827513364,306.785,0.999987,3192.50494991,849.225946618,306.410905067,203.086060698
1204.73681712,4039,306.823,1364.65566708,176.624365674,178.972,441.062933126,-308.963,4039,345.711,316.289,9.13314716765,4235.79818859,307.047457625,128.986233095,307.148,1.0,2742.5670988,638.023259405,306.818723443,233.565274734
980.901986939,4040,306.536,800.265972558,577.747854095,178.957,367.099448552,-308.862,4040,342.864,316.32,9.11708003525,3500.69754347,306.825567621,4.46584879506,306.868,0.999956,2929.75838587,603.502419711,306.549232531,197.922083755
983.324900871,4041,306.476,934.717209928,641.417214914,179.001,225.481715068,-308.794,4041,336.487,316.39,9.05563471394,4142.2021485,306.712521068,491.676522951,306.787,0.999955,3112.94005227,810.149350042,306.481641018,214.677266029
991.241041742,4042,306.033,762.140319639,1924.84864977,179.012,411.32342964,-308.25,4042,327.122,316.438,8.80603574397,4132.98840511,306.360456167,-6.72837084409,306.443,0.999929,3011.95973904,419.370741638,306.030834849,211.386859824
1280.35621907,4043,306.144,1151.66823368,1165.1426499,179.038,494.929126656,-308.493,4043,343.649,316.492,8.99708966066,4590.2860049,306.374934148,-1.98294568872,306.47,0.999949,2721.18157567,837.684474319,306.13817759,260.952678846
1427.62579328,4044,306.292,1374.42218753,165.935835586,179.076,636.657793342,-308.67,4044,342.718,316.53,8.93254977501,4458.22932393,306.520968002,26.8172782003,306.642,0.999914,2324.19051963,779.735950281,306.291802537,223.870717646
1328.80292927,4045,306.801,1484.74317675,116.735529399,179.097,479.683906043,-309.152,4045,364.567,316.573,8.97768921752,4518.56889193,307.07382919,213.768785566,307.136,0.999986,2018.45582829,664.328406109,306.793371184,230.84401142
1172.60865339,4046,306.13,1571.13947681,136.855248336,179.127,490.458302778,-308.421,4046,365.216,316.613,8.98057901247,4410.43049516,306.378910645,-8.2021969155,306.443,0.999989,2521.80346787,659.738780003,306.131342525,216.24236259
1163.85381706,4047,305.87,1673.31966798,154.207255813,179.154,480.508993791,-308.198,4047,380.18,316.647,9.04219682939,4474.23991986,306.099713459,-0.201293152163,306.164,0.999937,2424.94415822,333.81354578,305.862656705,202.593742985
1866.81365077,4048,305.401,1101.01737905,233.957075583,179.193,763.567338526,-307.529,4048,350.5,316.718,8.90729857966,4476.1818258,305.636406851,-7.45891609259,305.723,0.999964,3587.30658529,613.033868063,305.398139493,239.250440433
1983.78650277,4049,305.904,1470.00535642,189.029849158,179.254,606.828863828,-308.414,4049,297.272,316.772,8.68240811795,4051.13490024,306.129017444,500.347644172,306.244,0.999955,2445.59377519,1214.89973302,305.91708134,176.043312639
1024.65977115,4050,306.035,1687.65137115,142.020816234,179.265,364.465139927,-308.616,4050,353.279,316.843,8.96384888687,4277.67433243,306.283821708,-7.93990206669,306.355,0.999954,2572.28499674,409.903262792,306.03688577,175.798364111
1424.25071336,4051,305.928,951.459962562,801.409938659,179.307,572.87172641,-308.315,4051,347.77,316.851,8.9268474839,4148.37916225,306.175684153,181.738865258,306.272,0.999926,2732.07951779,614.744867476,305.92325187,180.531270905
1026.89863979,4052,306.324,883.508921227,795.063792015,179.341,385.396698821,-308.781,4052,321.543,316.921,8.75609094696,3761.75560129,306.604721795,-5.2316835202,306.634,0.999965,2181.80883732,419.652927694,306.356054634,154.481710088
1138.61829463,4053,305.957,899.030572901,406.133669137,179.374,349.957586852,-308.131,4053,327.555,316.996,8.76107726512,3959.6548636,306.199980882,184.339078964,306.289,0.999936,1870.02788062,721.411760416,305.955264746,169.367233345
1926.36216282,4054,305.783,1247.75776404,212.592199359,179.486,758.323532971,-308.107,4054,340.407,317.028,8.87962979273,3985.06052223,306.00251384,82.854318711,306.087,0.999999,1714.97118537,938.902893016,305.789047222,216.411490988
2127.34063326,4055,305.673,1197.76134233,182.34298829,179.496,951.362298335,-308.015,4055,344.5,317.066,8.82045528244,4321.55903991,305.876473297,-7.83694030641,305.935,0.999952,1587.8981292,790.252609392,305.665292784,224.375283676
1402.93941262,4056,305.477,942.713814285,562.201369431,179.491,338.992454884,-307.839,4056,326.126,317.08,8.71547534571,3723.13902405,305.727779294,542.299975751,305.799,0.999972,2005.36765426,826.346550664,305.475728642,223.770045718
1697.37281095,4057,305.883,1217.85299255,239.00359654,179.48,549.193136178,-308.266,4057,324.539,317.13,8.68181321552,4089.33878935,306.117152275,186.29705796,306.186,0.999966,1861.61378415,819.129039544,305.893040944,213.429941735
865.957122602,4058,306.974,991.488471724,788.248027234,179.487,294.836502278,-309.478,4058,315.91,317.131,8.63969756797,3547.57273411,307.236642122,96.0053005613,307.303,0.999932,2135.6006443,491.926694664,306.975399346,171.677074412
1640.81510453,4059,306.741,1461.22905309,250.900992416,179.508,521.896711319,-309.088,4059,307.879,317.131,8.70605150646,3924.19958869,307.018436213,263.588886037,307.048,0.99994,2180.81628511,771.956628369,306.761375712,228.564867944
2298.47007267,4060,306.56,1017.059484,519.443272186,179.538,951.073839471,-308.889,4060,336.011,317.122,8.75175255891,3724.32458577,306.753785965,125.88205561,306.886,0.999955,2563.72093677,969.429626316,306.548243174,234.340414515
1679.52718148,4061,306.917,1042.85954156,132.080508994,179.538,534.795685099,-309.298,4061,321.779,317.152,8.76293676082,3398.06651373,307.17301161,368.335418598,307.228,0.999967,2077.84983938,765.833765776,306.924431356,139.186423704
269.279164487,4062,306.437,859.364783893,651.285188877,179.579,99.4942388407,-308.642,4062,326.9,317.222,8.7024144713,3950.95013813,306.656798111,-12.3403778442,306.696,0.999953,2706.07424344,64.1004786184,306.453234799,154.11566481
1986.24073562,4063,305.737,896.945792029,1019.25915392,179.578,492.787357937,-308.079,4063,372.221,317.254,9.10254495279,3804.52685331,305.957188315,900.184350964,306.042,0.999985,2852.46846824,1291.13860015,305.740195345,164.854602047
2139.51315716,4064,306.203,1269.36144865,254.237195553,179.639,695.430890529,-308.466,4064,326.111,317.278,8.71369139277,4012.51814331,306.425774045,-6.7764794961,306.53,0.999984,1694.141306,359.746714853,306.197298911,206.389037058
989.093172549,4065,305.944,1225.86085594,310.899921981,179.633,287.314617522,-308.129,4065,347.863,317.35,8.87971458849,4591.67720772,306.207708089,319.825962207,306.288,0.999917,1976.54175081,717.295025662,305.954521007,243.528992682
1225.75841487,4066,305.482,1352.39751731,353.266752826,179.641,488.498649141,-307.687,4066,339.779,317.406,8.86003608156,3708.11816567,305.7271332,-6.13863758361,305.798,0.999991,2414.89476919,494.220212864,305.499017324,237.011604616
1557.50815365,4067,305.907,1551.01943009,313.193030399,179.669,544.648785187,-308.143,4067,312.821,317.413,8.7047332952,3756.08030351,306.117512266,-11.1016622103,306.227,0.999949,2128.24457942,528.136588545,305.892401057,223.452773431
2433.26108256,4068,305.229,1387.34139603,225.083195313,179.707,1099.56275744,-307.576,4068,336.483,317.466,8.87059431057,4513.66421353,305.472703386,-2.70824868206,305.555,0.999946,1957.89368683,883.578391304,305.232068228,236.724124539
846.874119878,4069,305.622,1302.02543255,562.163538969,179.741,279.612725786,-307.87,4069,352.411,317.55,9.00180882154,4411.38678807,305.897647278,118.199173866,306.006,0.999933,2600.8400574,483.19684251,305.626836143,269.985949239
1665.13872411,4070,305.649,913.304297422,291.006029638,179.732,487.052131573,-308.033,4070,315.251,317.609,8.68465336172,3669.0875621,305.893306224,498.249162157,305.958,0.999956,1794.86104601,1009.99583564,305.655029582,239.507910107
1912.57321594,4071,305.453,1314.1288569,268.020749417,179.736,665.289900905,-307.781,4071,342.856,317.649,8.8264314694,4255.06862786,305.69070894,-8.87155702283,305.768,0.999936,3050.72039561,450.510225152,305.473335332,233.97409851
729.293802067,4072,304.859,931.773762193,811.265401658,179.759,257.811118452,-307.359,4072,370.228,317.698,9.06747223803,3849.93548089,305.143883117,-8.69824356729,305.234,0.999936,2717.78403678,142.648509191,304.857281944,249.403100653
982.365324166,4073,305.106,733.60051617,199.258803538,179.806,349.960077236,-307.44,4073,319.464,317.76,8.65750308232,3170.01297782,305.436904387,-8.12253983653,305.496,0.999955,1168.05432965,365.421675922,305.135717871,208.333310218
1127.44922851,4074,304.53,1093.1803957,195.92466966,179.803,423.88904253,-306.826,4074,375.141,317.821,8.90204106463,4186.39860722,304.822789012,171.435867998,304.884,0.999904,1726.87087208,698.17676096,304.535277316,210.102648482
1063.25379819,4075,304.943,1292.43770336,180.788257557,179.842,390.101302147,-307.032,4075,319.334,317.829,8.71786123858,4188.30256134,305.210148301,-10.5830203419,305.293,0.999899,1525.28003874,256.45140587,304.923856598,172.594187324
1280.4968342,4076,304.464,1282.16930394,134.450245835,179.893,435.722546559,-306.391,4076,323.58,317.904,8.77115479199,3759.3752565,304.761708549,-12.500961487,304.831,0.999929,1761.41622885,369.391121057,304.48948512,177.734745482
1177.87798154,4077,303.811,1052.98684652,238.055874889,179.813,409.099453243,-305.826,4077,321.666,317.966,8.75279369091,3905.28001931,304.060212174,-8.47491975509,304.152,0.999947,1630.19982141,380.455106513,303.801735844,185.124677472
452.856966247,4078,304.329,877.005907939,-10.8084407655,179.819,175.537980346,-306.205,4078,310.885,317.979,8.59133472512,3823.91033246,304.611048106,-11.0187959549,304.66,0.999903,336.578251393,137.392714099,304.330615036,23.586857439
2144.91500868,4079,304.175,1307.90696509,-10.7848573759,179.81,569.885467228,-306.082,4079,321.552,318.021,8.70673571671,3985.3706513,304.411647201,-11.3342239754,304.487,0.999959,1333.2604077,186.006996067,304.171291251,143.706010108
1077.30227674,4080,302.878,1723.62434976,121.982452402,179.799,249.812083984,-304.738,4080,330.863,318.037,8.88418765018,4749.22720652,303.161230681,-12.7834486011,303.197,0.999975,1810.6853387,87.9971472008,302.897228381,170.403015604
1034.30552334,4081,302.843,565.073342833,121.950255519,179.821,180.895538159,-304.379,4081,335.412,318.116,8.79124819808,4165.51232149,303.119627793,-11.5154683385,303.193,0.999969,291.745080758,39.6204465601,302.833810375,105.38718722
250.645489822,4082,301.745,1055.87586981,-6.02749586907,179.806,58.6474436444,-303.067,4082,336.944,318.186,9.06983901438,5033.16103589,302.046151185,-12.3638717287,302.121,0.999967,1010.55314945,10.0091933404,301.743029203,178.317172798
836.248269139,4083,301.018,693.921844168,169.449761809,179.82,362.047815984,-302.521,4083,355.717,318.211,9.30377608574,2466.56422334,301.321232195,-9.62054663717,301.371,0.999948,948.614501885,286.51586421,301.024324284,165.870082075
