Epoch,AverageEsReturn,AverageReturn,MinReturn,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,AverageAbsY,Iteration,AverageAbsQ,StdEsReturn,AverageQ,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn
126,143.701104619,221.508626399,206.880881665,37.4684,49.9444,19.7763500984,0.673437,124.682797557,126,124.755,80.3067686887,124.663,80.5098,129.585498128,2.42506600972,232.366172025,124.676829309,-128.116,238.029215327,5.46531760188
127,111.401323578,223.159505385,203.691716216,33.9844,50.0816,9.93254215955,0.656708,125.208287955,127,125.268,83.7453150799,125.195,80.8044,129.158624338,2.3246957313,233.163468056,125.201352012,-128.714,243.642935295,7.03136147646
128,148.918640968,229.766283504,219.465368051,32.6057,50.2225,7.73839118116,0.652568,124.862237193,128,124.924,85.36696318,124.844,81.0661,130.794600997,2.26492346076,247.045701212,124.856217625,-128.338,232.713617722,5.64154541116
129,130.494619421,220.030941481,205.947240139,37.3605,50.4277,12.2736106467,0.676679,125.312615815,129,125.391,82.0705998918,125.3,81.4346,128.647751864,2.38496123035,232.321391918,125.30473817,-128.774,241.38205825,4.82155849146
130,129.375529728,212.210041113,195.960958092,38.2281,50.5527,19.5300169786,0.671717,125.541031089,130,125.603,81.5886231724,125.526,81.7268,125.322599199,2.37495620038,228.880161703,125.532751114,-129.059,234.45797558,5.41498094264
131,149.4258773,240.077081367,217.14435862,35.7541,50.6758,8.49745686797,0.637074,125.678439516,131,125.743,78.2827152927,125.664,82.0537,132.771541077,2.32423244259,256.031658166,125.67397598,-129.195,231.878649401,8.56273956145
132,160.52525017,235.595653356,221.430126045,37.19,50.81,17.6126064583,0.661314,125.719953817,132,125.79,91.3754622718,125.708,82.4129,131.473929508,2.38953498371,249.076935129,125.711940672,-129.231,251.762745266,6.70835450964
133,156.285598694,221.957007863,197.557648526,34.5165,50.9314,8.61703758368,0.661417,125.942883149,133,125.999,92.8071767757,125.923,82.6694,128.204580972,2.31767877502,238.00173306,125.935954854,-129.43,245.14139632,9.21791079904
134,168.546169118,221.866556191,213.39227204,41.8793,51.0632,15.9944670141,0.643553,125.826555391,134,125.894,85.4279407694,125.809,82.9975,128.51104386,2.44427895713,233.115522555,125.817035687,-129.351,231.715148781,5.55276648218
135,104.496203809,224.157010556,213.990071813,35.9534,51.1991,9.99455499805,0.627567,126.242276753,135,126.312,83.9928690402,126.231,83.3417,129.53851252,2.34656682438,230.031362859,126.236868636,-129.74,237.090199622,3.16773164707
136,157.51165569,229.774639926,222.576986853,38.4468,51.3083,16.0320339586,0.605747,127.135531284,136,127.2,78.8526470672,127.12,83.6828,131.270404731,2.39772909428,235.189319184,127.128050268,-130.663,260.49293721,2.26095433366
137,148.002407259,233.686848792,229.316845505,37.4395,51.4663,30.9249220986,0.630489,126.384675022,137,126.459,72.0989898673,126.37,84.0104,131.44149538,2.41449128304,240.502910645,126.377412716,-129.939,235.292273188,2.60678642469
138,141.137857839,232.434353735,225.807326804,37.4381,51.5975,23.2875948073,0.606161,126.391823119,138,126.45,82.5787841358,126.368,84.3156,131.921315408,2.4142770077,237.522709258,126.384398362,-129.844,234.646680647,2.78698382988
139,145.515377578,227.539218632,221.833793596,35.5024,51.7498,8.65529927177,0.615763,126.974800449,139,127.05,87.646164568,126.964,84.5229,130.778230854,2.34256436764,233.030384869,126.96870066,-130.478,248.3953662,2.5853042626
140,162.553537944,225.511027919,209.147847038,42.1394,51.8759,18.027514906,0.639634,126.941605811,140,127.004,88.215425671,126.927,84.8202,130.587490903,2.46909738974,232.234662159,126.935330308,-130.468,247.292390181,4.5230890791
141,91.9822291108,227.79159462,220.833247794,32.6927,52.0203,4.13984173997,0.657866,127.305252316,141,127.372,72.0250547753,127.284,85.1373,131.167236619,2.30902552247,236.248231351,127.297090651,-130.744,225.682823016,4.36968820073
142,123.00486259,222.8493956,214.413654121,37.2876,52.1588,12.9421894831,0.618308,127.148756459,142,127.226,89.0741511012,127.136,85.4019,129.95247518,2.38718795892,229.730861178,127.141550896,-130.561,242.05435591,3.63393201716
143,149.635581822,226.282041865,219.636670591,38.083,52.3158,5.07767101595,0.698985,127.000270087,143,127.076,90.1609958955,126.984,85.7314,130.557977852,2.40941094809,234.576347127,126.993651493,-130.371,245.045942906,3.01609454962
144,131.375143146,223.162949777,211.771319757,37.3538,52.49,18.239304732,0.657336,127.075512023,144,127.145,80.8581160482,127.064,85.9604,128.958641858,2.28648426017,240.438147477,127.0701362,-130.277,241.249921767,5.65535983576
145,168.829724234,227.147196327,219.246558688,39.3294,52.6132,19.4170532046,0.64097,126.818443809,145,126.901,76.6864419607,126.802,86.2418,130.746664011,2.38562456043,234.490067148,126.809968018,-129.98,244.647042572,2.71158693349
146,123.536712761,230.043044715,221.228154924,38.4998,52.7449,10.0239826706,0.62887,126.918650867,146,127.005,83.7741449258,126.902,86.477,131.389905341,2.38024698819,235.897346826,126.910842186,-130.184,262.76849431,2.63739632197
147,134.133400013,219.01649463,211.351995964,39.5927,52.8872,15.3657053419,0.657576,126.578392225,147,126.66,83.1603795602,126.564,86.7244,128.138811106,2.39147385191,232.907021986,126.569292783,-129.642,230.005668348,4.91846780009
148,162.258936171,215.043486245,205.745172694,41.8316,53.0593,7.45187769944,0.669683,126.596534915,148,126.669,100.9322444,126.583,86.9975,127.022714294,2.44522982091,228.383358036,126.591294725,-129.86,248.006439444,3.41509073573
149,113.536945862,217.506542988,210.408002742,40.4637,53.1908,10.3669329502,0.60298,126.432321012,149,126.501,91.8506612118,126.413,87.2335,129.317541783,2.38429191786,223.049869166,126.425003444,-129.538,230.312226734,2.47933275703
150,130.343312385,225.634582717,213.717554224,41.5249,53.3101,7.39206124332,0.669162,126.655265331,150,126.73,84.9858867149,126.642,87.5216,130.780744498,2.37430084022,234.444699417,126.646719832,-129.808,232.996423896,5.44087954224
151,131.754071709,230.460784536,223.63829844,41.8568,53.4574,9.448308667,0.642321,126.340458226,151,126.403,88.914785321,126.322,87.7128,133.347579826,2.38867529694,235.421136625,126.333271603,-129.46,231.134567675,2.34116944048
152,137.93811879,227.719174236,216.341029625,42.9834,53.5803,8.77962721335,0.681634,126.053009953,152,126.121,80.4056459524,126.037,87.998,131.635077365,2.47927879293,234.097290326,126.048107955,-129.282,225.662333913,4.24551462148
153,108.601363377,224.671382927,211.006570411,38.5769,53.7683,12.4847249966,0.681163,126.295460641,153,126.358,81.0559627137,126.278,88.2356,130.430111642,2.36778287585,230.954068564,126.285033346,-129.318,231.474115908,3.33236560373
154,124.921637266,228.028789227,221.369501462,38.852,53.8759,12.2589044619,0.704354,126.171376413,154,126.24,83.5197067306,126.158,88.5118,130.280844279,2.351667175,234.642442649,126.162731226,-129.193,222.571753075,2.60376712836
155,151.960482264,225.052149632,218.014626051,39.4652,54.0266,15.6494980365,0.712889,126.324787761,155,126.392,89.4169856509,126.311,88.7376,131.68576536,2.35568632243,235.497294583,126.319788306,-129.375,253.304333708,3.38233770311
156,126.600314496,221.326705183,215.332821168,37.7721,54.1461,9.98337566472,0.659726,126.372046239,156,126.429,86.5648551324,126.356,88.9622,129.842142256,2.33644051677,225.486933759,126.363374769,-129.469,245.999395518,2.38864789521
157,98.5441923024,232.41425316,223.690743967,44.6879,54.3302,8.46842821165,0.614423,125.970294271,157,126.032,91.8866963575,125.949,89.1486,133.528659863,2.42932798449,237.688220316,125.963948291,-129.012,224.306155072,2.96910758762
158,108.630388794,211.393925974,202.768421166,39.6656,54.4644,9.37873602244,0.716843,126.124033139,158,126.194,91.3610868795,126.114,89.3965,126.65196789,2.35879406781,219.01779531,126.11762174,-129.276,227.01146901,3.43949881066
159,118.102811646,220.477841657,204.148114093,41.1442,54.6073,9.34923065927,0.679053,126.137672703,159,126.208,89.0855020615,126.12,89.6212,129.553346406,2.34325558011,231.359539612,126.130977603,-129.116,253.454836125,5.95590031366
160,133.812811831,231.091851372,217.476137417,37.8933,54.7734,9.91870770803,0.668613,126.0434146,160,126.1,91.5985875529,126.03,89.9296,133.287435564,2.33830081304,234.980614954,126.039919877,-129.094,269.36473398,3.2144391829
161,140.894929598,235.16199508,232.610837332,40.5559,54.8997,7.55949952157,0.626958,126.175098273,161,126.246,93.590971218,126.159,90.2223,134.292037204,2.39191134424,239.080960573,126.167286262,-129.266,241.92563523,1.41678241301
162,152.443944835,229.589477319,217.971388125,37.085,54.9781,10.7795155136,0.673578,126.283812094,162,126.359,83.5762825842,126.274,90.4308,131.813576178,2.31833657275,248.171377635,126.279437916,-129.208,240.777401043,4.19191960444
163,109.569037272,239.224494713,213.042099816,39.9213,55.1215,8.07886798049,0.631645,126.312820026,163,126.368,93.2932546341,126.296,90.7031,133.928758968,2.3856437958,244.59258112,126.305056109,-129.203,240.200812665,4.81738442158
164,114.848102218,226.141830508,222.276666943,40.784,55.2864,8.64588432494,0.680707,125.772650091,164,125.845,88.9780513891,125.758,90.9811,130.805643092,2.38365490411,229.164602181,125.766055567,-128.795,232.110933541,1.54649538918
165,109.691531791,227.859787123,215.750124637,42.0617,55.4238,7.32804334744,0.649833,125.520443037,165,125.59,97.2892004894,125.503,91.227,132.984690811,2.43237950286,233.688990397,125.51343217,-128.469,254.004893194,3.57342333738
166,93.175803524,220.89961178,204.66589379,41.3121,55.4664,7.08375244853,0.660992,125.679672265,166,125.764,89.2626033042,125.669,91.5411,129.386246911,2.43777025196,237.498409418,125.675122385,-128.686,229.308694159,6.31884763299
167,132.054784287,225.749478416,206.91529009,37.2406,55.5989,14.2807719507,0.69975,125.805305016,167,125.89,87.9569086916,125.794,91.7617,130.77683369,2.34444707961,240.744842421,125.800103656,-128.766,225.699117044,8.17050064514
168,131.428458024,219.075331048,209.181978267,42.7636,55.671,8.59200185751,0.726519,125.488550638,168,125.568,87.9184441841,125.478,91.981,128.564751902,2.45452853579,244.507991065,125.483928753,-128.416,243.998599061,9.97605874501
169,145.696516638,227.478413362,207.747833115,41.2122,55.7898,9.27108545625,0.684353,125.404322987,169,125.475,78.0568105149,125.388,92.2653,131.23546073,2.41771170558,242.268744456,125.397611583,-128.288,214.58540127,10.2490355616
170,114.691822118,230.893472239,220.106256158,37.9064,55.8827,28.4545360273,0.654885,124.936564944,170,125.01,75.9105743598,124.923,92.5259,131.02253653,2.35040071925,235.909570053,124.929576482,-127.842,239.218111878,3.13143477717
171,161.723999883,224.870108287,204.768246463,36.6548,55.989,24.3382333451,0.729844,125.045594289,171,125.12,73.9198704074,125.031,92.7121,130.62683876,2.33847022502,244.730236066,125.03888477,-128.014,246.383144123,9.23611076902
172,133.683363805,230.66913208,218.195173724,45.2068,56.1082,25.0996324121,0.701233,125.348554763,172,125.419,69.4128789744,125.337,92.9713,131.037857286,2.45184919652,236.571309139,125.345261768,-128.318,211.098542775,3.55387609489
173,133.237517378,230.683620823,221.004346037,38.4933,56.2239,23.0328783648,0.691375,125.242225428,173,125.311,87.1069128406,125.229,93.2573,130.785042056,2.35021608133,242.044935552,125.236116051,-128.136,254.522199589,2.89531810423
174,122.850031535,237.446372619,195.102251528,38.1688,56.37,25.6353655481,0.728872,124.994738668,174,125.06,79.9371855017,124.976,93.5341,131.721709257,2.45077619555,254.911117131,124.988935217,-128.022,235.321891162,13.111274014
175,124.922272307,195.890559907,81.245325606,44.8706,56.4784,24.4166896913,0.769004,125.08271226,175,125.154,87.64060239,125.078,93.7714,119.110414918,2.40576731955,223.556235798,125.077109551,-128.024,237.243987504,41.5380822427
176,123.688053683,219.298953259,85.5105782213,41.5081,56.517,27.6613641489,0.751661,125.26269082,176,125.345,67.2242265958,125.247,93.9596,122.414237557,2.411571084,255.932155644,125.256855513,-128.16,224.214098572,57.6130300475
177,157.388522637,232.620849072,221.541935673,42.807,56.6166,22.3483822296,0.685775,125.269952428,177,125.34,71.1059831065,125.256,94.2062,130.744940852,2.39253589308,237.420682813,125.263678632,-128.136,238.227851188,2.37631120264
178,150.811744418,220.09683131,214.431328392,38.506,56.7096,16.6381096334,0.712106,125.074857504,178,125.149,80.3128482429,125.065,94.4359,127.217870948,2.36232489619,233.589537202,125.068760165,-128.005,234.762773831,3.55838681159
179,145.237887932,231.645372487,222.889929322,41.4176,56.7291,13.8556632678,0.676106,124.940368413,179,125.012,84.1764003349,124.924,94.6808,130.934566485,2.33313592271,241.515942505,124.932335593,-127.745,249.667656217,5.87832456568
180,97.8589200744,224.721684434,220.559381491,43.6854,56.766,8.98981685399,0.698838,125.141442438,180,125.222,79.1971463723,125.129,94.8782,128.483098529,2.39447937883,234.389633999,125.135242408,-127.959,242.116882838,2.87798539625
181,196.929591223,233.698438936,207.128135752,40.3191,56.8581,87.9750124647,0.63869,124.687030591,181,124.774,45.3236885318,124.671,95.0771,131.616043013,2.39048714816,244.799011184,124.679128532,-127.488,248.629897266,7.72905666787
182,151.726658523,390.782686111,149.736245365,40.046,56.9177,14.3516768315,0.724206,124.935057706,182,125.014,92.093660948,124.923,95.3022,90.6010601309,2.36393440281,722.270812276,124.928216524,-127.961,297.539096839,154.163482272
183,6.07138263108,-1.15059450433,-1.70315565282,45.5794,57.0131,-1.53295844542,0.94822,125.650768523,183,125.723,9.33177648787,125.636,95.6504,-0.423348012136,2.50586013133,-0.670055356185,125.641774426,-129.098,43.6482885326,0.20602833621
184,0.201340543413,-1.64387851789,-2.51856858354,47.5654,57.1485,-2.41949014433,0.951319,126.38053862,184,126.455,2.3100316851,126.361,96.0199,-0.862274942916,2.65783947803,-0.990103765856,126.372381099,-130.256,6.56575397841,0.306240384132
185,0.152970857866,-1.88629788031,-2.42754827979,52.859,57.2464,-2.01954827477,0.942895,127.438272573,185,127.53,2.32015155188,127.417,96.303,-1.07769759276,2.8013890855,-0.980693081979,127.429468212,-132.508,8.50328416636,0.260461235312
186,-0.0921009116168,-1.65230133759,-2.45678681087,49.8663,57.3051,-2.34946919074,0.948364,129.669251024,186,129.753,1.82913484039,129.647,96.6239,-0.869063743704,2.88602448923,-0.886833914254,129.660484873,-135.411,5.18681104859,0.325589478528
187,-0.215462714332,-1.65518888449,-2.42710831743,51.7032,57.3462,-2.26606653284,0.948543,132.699443096,187,132.778,2.24127483725,132.678,96.9833,-0.87141080273,3.0453057335,-1.04287800957,132.688953953,-138.939,10.4752787428,0.313145661993
188,-0.357598539087,-1.71530625413,-2.42217152057,52.53,57.4506,-2.56150717615,0.948076,134.781689908,188,134.879,1.28461096123,134.752,97.4136,-0.921925059774,3.16573323198,-0.880862004327,134.76724338,-141.775,3.32707620538,0.315552971626
189,0.599558804464,-1.57955172109,-2.4217986007,63.3664,57.5226,-2.52960305555,0.956357,138.042527121,189,138.135,2.44283949117,138.015,97.7992,-0.804908695584,3.3413594852,-0.939627552896,138.023760345,-145.279,6.69875092194,0.295834192481
190,-0.0482083046135,-1.84382280355,-2.48744068776,65.6056,57.5501,-2.38704498081,0.945762,140.72140355,190,140.808,1.92208033399,140.68,98.2249,-1.0366236643,3.49419502063,-0.925012282007,140.693582668,-148.568,5.35569738293,0.320495767927
191,-0.407939449333,-1.76471474971,-2.39666216322,64.7956,57.6353,-2.34531805459,0.927788,144.116172833,191,144.226,1.82170994298,144.067,98.6543,-0.982322131549,3.5628155992,-0.869056112423,144.08465331,-152.012,6.43282303772,0.345414473087
192,-0.499180538791,-1.54972170035,-2.46688297819,68.3034,57.6568,-1.91509762748,0.920654,147.182084951,192,147.311,1.39676702491,147.135,99.042,-0.786613706085,3.72870476419,-0.94958236262,147.141218024,-155.004,5.03699334511,0.285769119431
193,-0.072769527579,-0.550417282128,-1.02209739654,77.2163,57.7091,-1.75355494007,0.896335,148.205251332,193,148.338,1.57312799064,148.13,99.381,0.0934081216504,3.89915002762,0.579797626577,148.147423144,-155.775,5.59639780224,0.256690621707
194,4.49757856496,6.3122725663,5.73605371969,70.8884,57.7907,-0.802994246434,0.898039,149.969674628,194,150.093,2.27186231024,149.896,99.7408,6.10692321769,3.87273979647,7.26615644165,149.901128802,-157.189,8.37504216816,0.237746237311
195,14.1884664955,115.458523299,58.0550595978,73.9667,57.8594,3.7293525237,0.786255,151.27994312,195,151.403,12.2065696883,151.204,100.111,37.7131851193,3.9921470412,405.817551507,151.224344209,-157.972,44.927278432,78.6224113886
196,82.1288296215,211.981856784,154.191656468,74.815,57.9721,9.43136209551,0.766575,152.622023794,196,152.746,98.3041678285,152.573,100.394,106.654317802,4.08426733225,320.166540442,152.583483241,-158.983,340.913594564,26.1947903862
197,151.67114317,983.973341793,982.710643586,66.3632,58.0939,7.45748664465,0.698107,153.004355518,197,153.13,98.9759614022,152.957,100.694,94.5999835868,3.94678179945,984.763014949,152.962924125,-159.391,300.763482122,0.690928271766
198,182.297652587,1010.24595955,1009.25062757,69.6675,58.1505,10.7158639224,0.919214,154.005927321,198,154.103,130.631246591,153.948,100.972,103.842287691,3.85398100281,1011.17082134,153.961609145,-160.261,386.123104184,0.610471506992
199,281.754184206,1013.03560233,1011.6381732,74.9454,58.212,135.716853988,0.934956,155.302336579,199,155.411,152.142558427,155.258,101.252,106.769899995,3.85622785601,1014.39212473,155.264941525,-161.785,501.415080573,0.810257956824
200,216.726070288,545.636938898,397.910650543,74.9282,58.272,24.7559315284,0.889946,157.31777589,200,157.421,140.26491434,157.263,101.568,107.752125227,3.80216389794,712.155143418,157.277073752,-163.768,387.630105678,79.2644192365
201,191.44921798,1019.31587456,1016.91949641,77.2891,58.2606,6.5129834224,0.922076,157.867266492,201,157.979,150.425368884,157.807,101.835,103.941715384,3.74129265332,1020.32692422,157.824028451,-164.218,393.299193725,0.969134152462
